Kannada,Gujarati
ಬಹು  ಪ್ರೋಗ್ರಾಮಿಂಗ್,બહુવિધ  કાર્યક્રમ
ಬಹು ಗುದ್ದುವುದು,બહુવિધ પંચિંગ
ಬಹು  ಹಿಂಜರಿತ ಮಾದರಿ,બહુવિધ  પિરવર્ષા
ಬಹು ರೂಟಿಂಗ್,બહુવિધ રૂટીંગ
ಬಹು ಕಾರ್ಯ  ನಿರ್ವಹಣೆ,બહુવિધ કાર્ય  સંચાલન
ಬಹು ಉಪಯುಕ್ತತೆ,બહુવિધ ઉપયોગિતા
ಬಹು ಮೌಲ್ಯಯುತವಾದ  ತರ್ಕ,બહુવિધ મૂલ્યવાન  તર્કશાસ્ત્ર
ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್ ದತ್ತ  ಅಂತಿಮ,મલ્ટીપ્લેક્સ ડેટા  અંતિમ
ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್ಡ್ ಬಸ್,મલ્ટીપ્લેક્સ્ડ બસ
ಮಲ್ಟಿಪ್ಟಿನ  ಕಾರ್ಯಾಚರಣೆ,મલ્ટિપ્લેક્સ્ડ  સંચાલન
ಬಹುಪಾಲು,મલ્ટીપ્લેક્સર
ಬಹುಪಾಲು  ವೇಷಭೂಷಣ,મલ્ટીપ્લેક્સર  સિમ્યુલેશન
ಬಹುವಚನ,મલ્ટિપ્લેક્સિંગ
ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್ ಲಿಂಕ್,મલ્ટીપ્લેક્સ કડી
ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್ ಮೋಡ್,મલ્ટીપ્લેક્સ મોડ
ಬಹುಪರಣ  ಕಾರ್ಯಾಚರಣೆ,અનેકગણું  સંચાલન
ಗುಣಕ ಅಂಶ,ગુણાકાર પરિબળ
ಗುಣಾಕಾರ  ನೋಂದಣಿ,ગુણાકાર  નોંધણી કરવી
ಪಂಚ್ ಗುಣಿಸುವುದು  (= ಲೆಕ್ಕಾಚಾರ  ಪಂಚ್),ગુણાકાર  (= ગણતરી  પંચ)
ಸರ್ಕ್ಯೂಟ್,મલ્ટિપોઇન્ટ સર્કિટ
ಮಲ್ಟಿಪಾಯಿಂಟ್ ಲಿಂಕ್,મલ્ટિપોઇન્ટ લિંક
ಬಹುಪಾಲು  ಜಾಲ,મલ્ટિપાયંટ  નેટવર્ક
ಬಹು ಪರಿಧಮನಿ,ગુણોત્તર
ಬಹುಪಕ್ಷದ,મલ્ટિપ્રોસેસિંગ
ಬಹುಪಕ್ಷದ  ವ್ಯವಸ್ಥೆ,મલ્ટિપ્રોસેસિંગ  પદ્ધતિ
ಬೃಹತ್,મલ્ટ અથવા
ಬೃಹತ್ ಒಳನೋಟವುಳ್ಳ,મલ્ટ અથવા સાંધા
ಬೃಹತ್‌ಗ್ರಾಮಿಂಗ್,ગુણાકાર
ಬೃಹತ್‌ಗ್ರಾಮಿಂಗ್  ಮೆಮೊರಿ ರಕ್ಷಿಸಿ,ગુણાકાર  મેમરી રક્ષા
ಬೃಹತ್‌ಗ್ರಾಮಿಂಗ್  ವ್ಯವಸ್ಥೆ,ગુણાકાર  પદ્ધતિ
ಮಲ್ಟಿರೆಲ್ ವಿಂಗಡಣೆ,બહુસાંખી છટણી
ಬಾಯಿ,ગંદકી ફાઇલ
ಬಹು  ಖಾಸಗಿ ಮಾರ್ಗ,બહુવિધ  ખાનગી લાઇન
ಬಹುಮಾಗಲನ,અનેક પ્રકાર
ಬಹು ಕಾರ್ಯ  ಕಾರ್ಯಾಚರಣೆ,બહુવિધ  સંચાલન
ಬಹುಕೋಲಿಪೀಠ,બહુવિધ વાંચન
ಬಹು ಯೂನಿಟ್  ಸಂಸ್ಕರಕ,બહુપદી  પ્રોસેસર
ಮಲ್ಟಿಯುಷರ್ ವ್ಯವಸ್ಥೆ,બહુવિધ પદ્ધતિ
ಮಲ್ಟಿವ್ಯೂಡ್ ತರ್ಕ,મલ્ટિવલિવ -તર્કશાસ્ત્ર
ಬಹುಕೈಥರಗಾರ,બહુવિધ
ಮಲ್ಟಿವೇ ಹುಡುಕಾಟ  ಮರ,મલ્ટિવે શોધ  ઝાડ
ಪರಸ್ಪರ ಹೊರಗಿಡುವುದು,પરસ્પર બાકાત
ಪರಸ್ಪರ  ಮಾಹಿತಿ,પરસ્પર  જાણ
ಪರಸ್ಪರ ಜೋಡಿ  ಧಾರ್ಮಿಕತೆ,પરસ્પર જોડી  અપશબ્દ
ನಸುಕ,નકામું
ಅಂಶದ ಅಂಶ,નંદ તત્વ
NAND ಕಾರ್ಯ,Nંચે કાર્ય
ನಂದಕ ಕಾರ್ಯಾಚರಣೆ,NAND પરેશન
ನ್ಯಾನೊ ಪ್ರೊಸೆಸರ್,Nંચાઈ
ನಲೇಖನ  ಸಂಗ್ರಹ,ગાંઠ  દુકાન
ಕಿರಿದಾದ ತಂಡ,સાંકડો બેન્ડ
ರಾಷ್ಟ್ರೀಯ ಪಾತ್ರಗಳಲ್ಲಿ,રાષ્ટ્રીય પાત્ર
ರಾಷ್ಟ್ರೀಯ  ಅವಶ್ಯಕತೆ,રાષ્ટ્રીય  આવશ્યકતા
ಸ್ಥಳೀಯ ಲಗತ್ತು,મૂળ જોડાણ
ಸ್ಥಳೀಯ ಸಂಹಿತೆ,મૂળ આચાર
ಸ್ಥಳೀಯ ಕಂಪೈಲರ್,મૂળ સંકલનકર્તા
ನೈಸರ್ಗಿಕ ಬೈನರಿ,કુદરતી દ્વિસંગી
ನೈಸರ್ಗಿಕ ಕಾರ್ಯ  ಉತ್ಪಾದಕ,કુદરતી કામગીરી  જનરેટર
ಸಹಜ ಭಾಷೆ,કુદરતી ભાષા
ಸಹಜ ಭಾಷೆ  ವ್ಯವಸ್ಥೆ,કુદરતી ભાષા  પદ્ધતિ
ಸೂಜಿ,સોય
ಒಪ್ಪಿಸು,નકારી કાateવું
ನಕಾರಾತ್ಮಕ ಪ್ರವೇಶ,નકારાત્મક નોંધ
ನಕಾರಾತ್ಮಕ ಪ್ರತಿಕ್ರಿಯೆ,નકારાત્મક પ્રતિસાદ
ನಕಾರಾತ್ಮಕ ತರ್ಕ,નકારાત્મક તર્કશાસ્ત્ર
ನಕಾರಾತ್ಮಕ ನಿಜವಾದ ತರ್ಕ,નકારાત્મક સાચું તર્ક
ನೇತೃತ್ವ,ઉદ્ધતાઈ
ಅದೂ ಅಲ್ಲ ಇದೂ ಅಲ್ಲ  ಕಾರ್ಯಾಚರಣೆ (ಅಥವಾ--  ಕಾರ್ಯಾಚರಣೆ),ન ભણતા  ઓપરેશન (NOR--  કામગીરી)
ನೇತ್ರ,NEPRE
ನೆಸ್ಟೆಡ್ ಆಜ್ಞೆ  ಪಟ್ಟಿ,નેસ્ટેડ આદેશ  યાદી
ನೆಸ್ಟೆಡ್ ಮ್ಯಾಕ್ರೋಸ್,માળા
ಗೂಡುಕಟ್ಟುವ ಹಂತ,માળો સ્તર
ಗೂಡುಕಟ್ಟುವ ಅಂಗಡಿ,માળો
ನಿವ್ವಳ ರಚನೆ,ચોખ્ખી માળખું
ನೆಟ್‌ವರ್ಕ್ ಪ್ರವೇಶ  ನಿಯಂತ್ರಣ,નેટવર્ક પ્રવેશ  નિયંત્રણ
ನೆಟ್‌ವರ್ಕ್ ಪ್ರವೇಶ  ಯಂತ್ರ,નેટવર્ક પ્રવેશ  મશીન
ನೆಟ್‌ವರ್ಕ್ ಪ್ರವೇಶ  ಬೆಲೆ,નેટવર્ક પ્રવેશ  કિંમત નિર્ધારણ
ನೆಟ್ವರ್ಕ್ ಅನಾನುಕೂಲ,નેટવર્ક એનાલોગ
ನೆಟ್ವರ್ಕ್ ವಿಶ್ಲೇಷಕ,નેટવર્ક વિશ્લેષક
ಜಾಲ  ಅನ್ವಯಿಸು,નેટવર્ક  નિયમ
ಜಾಲ  ವಾಸ್ತುಶಿಲ್ಪಿ,નેટવર્ક  સ્થાપત્ય
ಜಾಲ  ಅ ೦ ಗಿರುವಿಕೆ,નેટવર્ક  જાગરૂકતા
ಜಾಲ  ಅಂಶ,નેટવર્ક  ઘટક
ಜಾಲ  ದಸಸನ,નેટવર્ક  ભીડ
ನೆಟ್ವರ್ಕ್ ಸ್ಥಿರ,નેટવર્ક સ્થિર
ನೆಟ್‌ವರ್ಕ್ ನಿಯಂತ್ರಣ  ಕ್ರಮ,નેટવર્ક નિયંત્રણ  પદ્ધતિ
ನೆಟ್‌ವರ್ಕ್ ನಿಯಂತ್ರಣ  ಹಂತ,નેટવર્ક નિયંત્રણ  તબક્કો
ನೆಟ್‌ವರ್ಕ್ ನಿಯಂತ್ರಣ  ಕಾರ್ಯಕ್ರಮ  ಉತ್ಪಾದನೆ,નેટવર્ક નિયંત્રણ  કાર્યક્રમ  નિર્માણ
ನೆಟ್‌ವರ್ಕ್ ನಿಯಂತ್ರಣ  ಸಂಕೇತ ಘಟಕ,નેટવર્ક નિયંત્રણ  સંકેત એકમ
ನೆಟ್ವರ್ಕ್ ಡೇಟಾಬೇಸ್  ವ್ಯವಸ್ಥೆ,નેટવર્ક ડેટાબેઝ  પદ્ધતિ
ನೆಟ್‌ವರ್ಕ್ ಫ್ರಂಟ್ ಎಂಡ್,નેટવર્કનો આગળનો અંત
ಜಾಲ  ಏಕೀಕರಣ,નેટવર્ક  એકીકરણ
ನೆಟ್ವರ್ಕ್ ಸಮಗ್ರತೆ,નેટવર્ક અખંડિતતા
ಜಾಲ  ಪರಸ್ಪರ ಸಂಪರ್ಕ,નેટવર્ક  સંબંધ
ನೆಟ್ವರ್ಪ್ರಾ ಸಂಪರ್ಕಸಾಧನ  ಯಂತ್ರ,નેટવર્ક ઇન્ટરફેસ  મશીન
ನೆಟ್ವರ್ಕ್ ಪದರಗಳು,નેટવર્ક સ્તર
ನೆಟ್ವರ್ಕ್ ಲೋಡ್  ವಿಶ್ಲೇಷಣೆ,નેટવર્ક લોડ  વિશ્લેષણ
ಜಾಲ ನೋಡಿದ್ದು,નેટવર્ક નોડ
ನೆಟ್ವರ್ಕ್ ನಿರ್ವಾಹಕ,નેટવર્ક operatorપરેટર
ನೆಟ್‌ವರ್ಕ್ ಮಾರ್ಗ,નેટવર્ક માર્ગ
ನೆಟ್ವರ್ವರ್ ಪೋರ್ಟ್,નેટવર્ક બંદર
ನೆಟ್ವರ್ಕ್ ಸಿದ್ಧಾಂತ,નેટવર્ક સિદ્ધાંત
ನೆಟ್‌ವರ್ಕ್ ಸಮಯವನ್ನು,નેટવર્ક સમય
ನೆಟ್ವರ್ಕ್ ಟಾಪ್ಲಾಜಿ,નેટવર્ક
ನೆಟ್‌ವರ್ಕ್ ವರ್ಚುವಲ್  ಅಂತಿಮ,નેટવર્ક વર્ચ્યુઅલ  અંતિમ
ತಟಸ್ಥ ನೆಲ,તટસ્થ આધાર
ತಟಸ್ಥ ರಿಲೇ,તટસ્થ રિલે
ತಟಸ್ಥ  ರೋಗ ಪ್ರಸಾರ,તુરંત  ટ્રાન્સમિશન
ಹೊಸ ಇನ್ಪುಟ್ ಕ್ಯೂ,નવી ઇનપુટ કતાર
ಹೊಸ ಸಾಲಿನ ಪಾತ್ರ,નવી વાક્યનું પાત્ર
ಹೊಸ ಪ್ಯಾಕ್,નવું પેક
ಹೊಸ ಸಿಂಚ್,નવી સમન્વય
ನೆತ್ತರು,ચેતન
ಚಾಚು,ઝૂકી જવું
ನಿಕಲ್ ವಿಳಂಬ ರೇಖೆ,નિકલ વિલંબ રેખા
ನಿಲ್ತಿ,શૂન્ય પોઇંટરર
ಒಂಬತ್ತು ಪೂರಕ,નવ પૂરક
ತೊಂಬತ್ತು ಕಾಲಮ್  ಚೀಟಿ,Nણપત્ર  પ cardપન
ನವಿಲು,ગૂંથવું
ಯಾವುದೇ ರೀತಿಯಾರ  ಷರತ್ತು,એક રૂપરેખા  શરત
ಶಬ್ದ  ವಿಶಿಷ್ಟ ಲಕ್ಷಣದ,અવાજ  લાક્ષણિકતા
ಶಬ್ದ ಅಂಶ,અવાજ
ಶಬ್ದ ಕೊಲೆಗಾರ,અવાજની કિલર
ಶಬ್ದ ಲಾವೆಲ್,અવાજ
ಶಬ್ದರಹಿತ ಕೋಡಿಂಗ್,ઘોંઘાટહીન કોડિંગ
ಶಬ್ದ ಅಂಚು,અવાજનો ગાળો
ಶಬ್ದ ಅನುಕ್ರಮ,અવાજનો ક્રમ
ಶಬ್ದ ಮೂಲ,અવાજ
ಉಷ್ಣ,ઘોંઘાટનું તાપમાન
ಗದ್ದಲದ ಕ್ರಮ,ઘોંઘાટીયા મોડ
ಅಲ್ಲದ  ಶಿಫ್ಟ್ (= ತಾರ್ಕಿಕ  ಶಿಫ್ಟ್),બિન-અનુગાર  શિફ્ટ (= તાર્કિક  પાળી)
ಅಲ್ಲದ ತರ್ಕ,દ્વિસંગી તર્કશાસ્ત્ર
ಕಡೆ ಇಲ್ಲದ  ಹೆಗ್ಗಣ,બિનસલાહભર્યું  ગ્રાજક
ಸಕ್ಕರೆ ಇಲ್ಲ  ಗಟ್ಟಿ,અસંગત  બંડલ
ಸಕ್ಕರೆ ಇಲ್ಲ  ಉಚ್ulationಾಟನೆ  ವ್ಯವಸ್ಥೆ,અસંગત  વિપુલતા  પદ્ધતિ
ಅಸಾಮಾನ್ಯ,બિન-ઘુકેદાર
ವಿರೂಪಗೊಳಿಸದಿರುವುದು,બિન-કન્જેન્શન
ಸಂಪರ್ಕವಿಲ್ಲದ  ಸಂಗ್ರಹಣೆ,બિન-સંલગ્ન  સંગ્રહ
ಹೊಂದದ  ಕಲೆ,અનુચિત  બાબત
ದತ್ತಾಂಶ ನಿಗದಿಪಡಿಸದ  ಗಡಿಯಾರ,બિન -ડેટા સેટ  ઘડિયાળ
ವಿನಾಶಕಾರಿಯಲ್ಲದ  ಕರ್ಸರ್,વિવાદાસ્પદ  શબ
ವಿನಾಶಕಾರಿಯಲ್ಲದ  ಓದು,વિવાદાસ્પદ  વાંચવું
ವಿನಾಶಕಾರಿಯಲ್ಲದ  ಕಾರ್ಯಾಚರಣೆ ಓದಿ,વિવાદાસ્પદ  Readપચારિક કામગીરી
ವಿನಾಶಕಾರಿಯಲ್ಲದ  ರೀಲಿ,બિન -વિનાશક  પાયમાલ કરવું
ನಿರ್ಣಾಯಕತೆ,બિન-નિર્ણાયક
ನಿರ್ಣಾಯಕವಾದ  ಆಟೊಮಾಟಾ,બિન-નિર્ણાયક  નકલો
ಡಯಲ್ ಟ್ರಂಕ್,નોન ડાયલ ટ્રંક
ಭಂಗಗೊಳಿಸದಿರುವುದು,બિન-નિવારણ
ಸಮಾನತೆ,અકારણ સમાનતા
ಸಮಾನತೆ  ದ್ವಾರ,અકારણ સમાનતા  દ્વાર
ಸಮಾನತೆ  ಕಾರ್ಯಾಚರಣೆ,અકારણ સમાનતા  સંચાલન
ಸಮಾನವಲ್ಲದ  ಅಂಶ,બિન-સમઘન  તત્ત્વ
ಅಳಿಸಲಾಗದ  ಮಾಧ್ಯಮ,બિન-હવાઈ  માધ્યમ
ಅಳಿಸಲಾಗದ  ಪ್ರೊಕ್ಯಾಮಲ್ ಮಾಡಬಹುದಾದ  ಸಾಧನ,બિન-હવાઈ  કાર્યક્રમપાત્ર  સાધન
ಅಳಿಸಲಾಗದ  ಸಂಗ್ರಹಣೆ,બિન-હવાઈ  સંગ્રહ
ಎದ್ದುಕಾಣದ ಕೀ,બિન-એસ્કેપિંગ ચાવી
ಕಾರ್ಯಗತಗೊಳಿಸಲಾಗದ  ಹೇಳಿಕೆ,બિન-વ્યવસ્થિત  નિવેદન
ಶ್ರೇಣೀಕೃತ ಕ್ಲಸ್ಟರ್ ವಿಶ್ಲೇಷಣೆ,બિન-વંશવેલો ક્લસ્ટર વિશ્લેષણ
ಅಲ್ಲದ ಮುದ್ರಕವಲ್ಲದ ಮುದ್ರಕ,બિન-અસર
ಸಂವಾದಾತ್ಮಕವಲ್ಲದ,બિન-અસંગત
ರೇಖೀಯವಲ್ಲದ  ಅಸ್ಪಷ್ಟತೆ,બિન-રેખીય  વિકૃતિ
ರೇಖೀಯವಲ್ಲದ  ಉತ್ತಮೀಕರಣ,બિન-રેખીય  Optimપ્ટિમાઇઝેશન
ರೇಖೀಯವಲ್ಲದ  ಪ್ರೋಗ್ರಾಮಿಂಗ್,બિન-રેખીય  કાર્યક્રમ
ರೇಖೀಯವಲ್ಲದ  ಹಿಂಜರಿತ ಮಾದರಿ,બિન-રેખીય  પિરવર્ષા
ಲೋಡ್ ಮಾಡಲಾಗದ  ಅಕ್ಷರ,બિન-પાટિયું  અક્ષર -સમૂહ
ಲೋಡ್ ಮಾಡದ ರೇಖೆ,બિન-લોડ લાઇન
ಒಡೆದುಹೋಗದ,બિન-લ king ક
ಮ್ಯಾಪಿಂಗ್ ಮಾಡದ  ಕ್ರಮ,બિન-મહાસંઘ  પદ્ધતિ
ಮಾವಲೇತರ  ಉಲ್ಲೇಖ  ಸೂಚನಾ,બિન-મેમરી  સંદર્ભ  સૂચના
ನಕಾರಾತ್ಮಕವಲ್ಲದ  ಸಂಖ್ಯೆ,બિન-નકારાત્મક  નંબર
ಧಾರ್ಮಿಕತೆ  ಸೂಚನಾ,બિન-કાર્ય  સૂચના
ಪೂರ್ವಭಾವಿ  ಮನವಸಿಕೆ,બિન-પૂર્વવર્તી  ફાળવણી
ಕಾರ್ಯನಿರತ  ಭಾಷೆ,બિન-પ્રારંભિક  ભાષા
ಕಾರ್ಯರೂಪಕ್ಕೆ ಬರದ  ಆಧಾರಿತ  ಭಾಷೆ,બિન-પ્રોસઝર  લક્ષી  ભાષા
ಉತ್ಪಾದಿಸದ  ಮತದಾನ,બિન-ઉત્પાદક  મતદાન
ಉತ್ಪಾದಿಸದ  ಕಾರ್ಯ,બિન-ઉત્પાદક  કાર્ય
ಪ್ರೋಗ್ರಾಮರಲ್ಲದ  ನಿಲ್ಲಿಸು,બિન-પ્રોત્સાહિત  અટકાવવું
ನೈಜ-ಸಮಯದ  ಸಂಸ್ಕರಣೆ,અસંગત સમય  પ્રક્રિયા
ಮರುಪಡೆಯಲಾಗದ  ದೋಷ,પુન: પ્રાપ્તિપાત્ર  ભૂલ
ಪ್ರತಿಫಲಿತವಲ್ಲದ,અગત્યની શાહી
ಅನಿವಾಸಿ  ಸ್ಥಾನ,બિન-નિવાસી  પદ
ಮರುಸಂಗ್ರಹಿಸಲಾಗದ,બિન-રિવાઇબલ
ಮಹತ್ವಾಕಾಂಕ್ಷೆಯ ಪ್ರಸಾರ,બિન-એકસાથે પ્રસારણ
ಶೇಖರಣೆಯಿಲ್ಲದ ಸಾಧನ,બિન-સંગ્રહ
ಸ್ವಿಚ್ ಮಾಡದ ರೇಖೆ,બિન-સ્વીકૃત લાઇન
ಸ್ವಿಚ್ ಮಾಡದ  ಸಂಪರ್ಕ,બિન-સ્વીચ  જોડાણ
ಟರ್ಮಿನಲ್ ನೋಡ್,બિન-મુદત નોડ
ಪಾರದರ್ಶಕ  ಕ್ರಮ,બિન-પક્ષપાતી  પદ્ધતિ
ಬಿಲ್ಲಿನ  ನೆನಪು,બિન-અસ્થિર  યાદ
ಅಸ್ಥಿರ ರಾಮ್,બિન-અસ્થિર રેમ
ಬಾಷ್ಪ ಸಂಗ್ರಹ,બિન-અસ્થિર સંગ્રહ
ತೂಕವಿಲ್ಲದ ಕೋಡ್,બિન-વજન નો સંહિતા
ಆಪ್,ના- .પટી
ನಿರ್ವಾಹನೆ,કોઈ ઓપરેશન
ನಾಪ್ ಸೂಚನೆ,એન.ઓ.પી. સૂચના
ಅಥವಾ,તેમ છતાં
ಅಥವಾ ಅಂಶ,કે તત્વ
ಕಾರ್ಯನಿರ್ವಹಿಸಲಿಲ್ಲ,કે કાર્ય
ಅಥವಾ ಗೇಟ್,કે દરવાજો
ಸಾಮಾನ್ಯ ಸಂಪರ್ಕ,સામાન્ય સંપર્ક
ಸಾಮಾನ್ಯ ದಿಕ್ಕು  ಹರಿ,સામાન્ય દિશા  પ્રવાહ
ಸಾಮಾನ್ಯ,સામાન્ય બનાવવું
ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಸಾಧನ  ಸಮನ್ವಯಗೊಳಿಸು,સામાન્યકૃત ઉપકરણ  સમૃદ્ધ
ಸಾಮಾನ್ಯ ರೂಪ,અનુરૂપ સ્વરૂપ
ಸಾಮಾನ್ಯ ವ್ಯಕ್ತಿ,સામાન્ય સંગ્રહ
ಸಾಮಾನ್ಯವಾಗಿ ಮುಚ್ಚಲಾಗುತ್ತದೆ  ಸಂಪರ್ಕ,સામાન્ય રીતે બંધ  સંપર્ક
ಸಾಮಾನ್ಯವಾಗಿ ತೆರೆಯಿರಿ  ಸಂಪರ್ಕ,સામાન્ય રીતે ખુલ્લું  સંપર્ક
ಸಾಮಾನ್ಯ ಪ್ರತಿಕ್ರಿಯೆ,સામાન્ય પ્રતિભાવ
ಸಾಮಾನ್ಯ ಪರೀಕ್ಷೆ,આદર્શિક પરીક્ષણ
ಇಲ್ಲ,નગર
ಅಲ್ಲ ಮತ್ತು,નોટ-અને
ಅಲ್ಲ ಮತ್ತು  ಕಾರ್ಯಾಚರಣೆ,નોટ-અને  સંચાલન
ಅಲ್ಲದೆ  ಕಾರ್ಯಾಚರಣೆ (= ನಾನ್  ಸಂಯೋಗ),નહીં  કામગીરી (= નોન  જોડાણમાં)
ಸರ್ಕ್ಯೂಟ್ ಅಲ್ಲ,સર્કિટ નથી
ಅಂಶವಲ್ಲ,તત્વ નથી
ಸಮಾನತೆಯಲ್ಲ  ದ್ವಾರ,સમાન નથી  દ્વાર
ಗೇಟ್ ಅಲ್ಲ,ગેટ નહીં
ಅಲ್ಲ-ಆಗ  ಅಂಶ,પછી નહીં તો  તત્ત્વ
ಅಲ್ಲ-ಆಗ  (= ಹೊರಗಿಡುವಿಕೆ),પછી નહીં તો  (= બાકાત)
ಅಲ್ಲ-ಆಗ  ದ್ವಾರ,પછી નહીં તો  દ્વાર
ಅಲ್ಲ-ಆಗ  ಕಾರ್ಯಾಚರಣೆ,પછી નહીં તો  સંચાલન
ಕಾರ್ಯಾಚರಣೆ ಅಲ್ಲ,ઓપરેશન નહીં
ಅಲ್ಲ,નહીં અથવા
ಅಲ್ಲ  ಕಾರ್ಯಾಚರಣೆ,નહીં અથવા  સંચાલન
ನಿವ್ವಳ  ಪೂರಿಸು  (= ರಾಡಿಕ್ಸ್  ಪೂರಕ),કોઈ બાબત  પૂરક બનાવવું  (= રેડિક્સ  પૂરક)
ನಾಚಿಕ ರಾಜ್ಯ,કોઈ બાબત
ನ್ಯೂಕ್ಲಿಯಸ್  ಪ್ರಾರಂಭಿಕೆ  ಕಾರ್ಯಕ್ರಮ,બીજક  પ્રારંભિક - તપાસ  કાર્યક્રમ
ಶೂನ್ಯ ಗುಣ,નકામું પાત્ર
ಶೂನ್ಯ ಗುಣ  ದಾರ,નકામું પાત્ર  તાર
ಶೂನ್ಯ ಚಕ್ರ,નલ -ચક્ર
ಶೂನ್ಯ ಪತ್ತೆಕಾರ,નલ -ડિટેક્ટર
ಶೂನ್ಯ ರೇಖೆ,ક્ષીણ રેખા
ಶೂನ್ಯ ಪಟ್ಟಿ (= ಖಾಲಿ  ಪಟ್ಟಿ),નલ સૂચિ (= ખાલી  યાદી)
ಶೂನ್ಯ ಲೊಕೇಟರ್ ಮೌಲ್ಯ,નલ લોકેટર મૂલ્ય
ಶೂನ್ಯ,નલ -વિક્રમ
ಶೂನ್ಯ (= ಖಾಲಿ ಸ್ಟ್ರಿಂಗ್),નલ -તાર (= ખાલી શબ્દમાળા)
ಮೊನಚಾದ,દમન
ಸಂಖ್ಯಾ ನಿಯಂತ್ರಣ,નંબર નિયંત્રણ
ಸಂಖ್ಯೆಯ ಕ್ರಂಚರ್,સંખ્યા
ಸಂಖ್ಯೆಯ ಉತ್ಪಾದಕ,સંખ્યા જનરેટર
ಸಂಖ್ಯೆ,સંખ્યા
ಸಂಖ್ಯೆ,ક્રમાંકિત યોજના
ಸಂಖ್ಯೆ  ಪ್ರದೇಶ,ક્રમાંકિત યોજના  વિસ્તાર
ಸಂಖ್ಯಾ ವ್ಯಾಪ್ತಿ,સંખ્યા
ಸಂಖ್ಯೆ  ನಿರೂಪಣೆ,નંબર  પ્રતિનિધિત્વ
ಸಂಖ್ಯೆ  ನಿರೂಪಣೆ  ವ್ಯವಸ್ಥೆ,નંબર  પ્રતિનિધિત્વ  પદ્ધતિ
ಸಂಖ್ಯೆಯ ಅನುಕ್ರಮ,સંખ્યા
ಸಂಖ್ಯಾ ಸೇವೆ,સંખ્યા
ಸಂಖ್ಯಾ ಸೇವೆ  ನಿರ್ವಾಹಕ,સંખ્યા  Operatorપરેટર
ಸಂಖ್ಯಾಕಾರ,સંખ્યા
ಸಂಖ್ಯಾತ್ಮಕ ವಿಶ್ಲೇಷಣೆ,સંખ્યાત્મક વિશ્લેષણ
ಸಂಖ್ಯಾತ್ಮಕ ಸಂಕೇತ,સંખ્યાત્મક સંહિતા
ಸಂಖ್ಯಾ ನಿಯಂತ್ರಣ,સંખ્યાત્મક નિયંત્રણ
ಸಂಖ್ಯಾತ್ಮಕ ದತ್ತ,સંખ્યાત્મક માહિતી
ಸಂಖ್ಯಾತ್ಮಕ ರೇಖೀಯ ರೇಖೀಯ  ಬೀಜಗಣಿತ,સંખ્યાત્મક રેખીય  બીજગણિત
ಸಂಖ್ಯಾತ್ಮಕ ಸ್ಥಿರತೆ,સંખ્યાત્મક સ્થિરતા
ಸಂಖ್ಯಾತ್ಮಕ ಟೇಪ್,આંકડાકીય ટેપ
ಸಂಖ್ಯಾ ಪರಮಾಣು  ಚಿಹ್ನೆ,આંકડાકીય  પ્રતીક
ಸಂಖ್ಯಾತ್ಮಕ  ಹಿಂಭಾಗದ ಗೋಚರ  ಪಾತ್ರ,સંખ્યાત્મક  પાછળની જગ્યા  પાત્ર
ಸಂಖ್ಯಾ ಬಿಟ್ ಡೇಟಾ,સંખ્યાત્મક બીટ ડેટા
ಸಂಖ್ಯಾ ಪಾತ್ರ,સંખ્યાત્મક
ಸಂಖ್ಯಾ ಪಾತ್ರ  ದತ್ತ,સંખ્યાત્મક  માહિતી
ಸಂಖ್ಯಾ ಪಾತ್ರ  ನಿಗದಿ,સંખ્યાત્મક  સમૂહ
ಸಂಖ್ಯಾ ಪಾತ್ರ  ಉಪವಿಭಾಗ,સંખ્યાત્મક  ઉપ -સેટ
ಸಂಖ್ಯಾ ಸಂಕೇತ,સંખ્યાત્મક સંહિતા
ಸಂಖ್ಯಾ-ಕಾಲುಗಟ್ಟಿದ  ಅಕ್ಷರ,આંકડાકીય  અક્ષર -સમૂહ
ಸಂಖ್ಯಾ ನಿಯಂತ್ರಣ,સંખ્યાત્મક નિયંત્રણ
ಸಂಖ್ಯಾ ದತ್ತ,સંખ્યાત્મક માહિતી
ಸಂಖ್ಯಾ ಸಂಪಾದಿಸಲಾಗಿದೆ  ಪಾತ್ರ,સંખ્યાત્મક  પાત્ર
ಸಂಖ್ಯಾ ಐಟಂ,સંખ્યાત્મક વસ્તુ
ಸಂಖ್ಯಾ ಅಕ್ಷರಶಃ,અસંખ્ય
ಸಂಖ್ಯಾ,સંખ્યાત્મક પેડ
ಸಂಖ್ಯಾ ಪಂಚ್,આંકડા કે પંચ
ಸಂಖ್ಯಾತ್ಮಕ  ನಿರೂಪಣೆ,સંખ્યાત્મક  પ્રતિનિધિત્વ
ಸಂಖ್ಯಾ ಶಿಫ್ಟ್,સંખ્યાની પાળી
ಸಂಖ್ಯಾ ಸ್ಥಳ  ಪಾತ್ರ,સંખ્યાત્મક જગ્યા  પાત્ર
ಸಂಖ್ಯಾ ದಾರ,સંખ્યાત્મક તાર
