English,Punjabi
Macromolecular colloid,ਮੈਕਰੋਮੋਲਕੂਲਰ ਕੋਲੋਇਡ
Macromolecule,ਮੈਕਰੋਮੋਲਕੋਲ
Macronucleus,ਮੈਕਰੋਨੁਅਲ
Macronutrient,ਮੈਕਸੋਰਨਯੂਟੀਂਟ
Macrophage (big eater),ਮੈਕ੍ਰੋਫੈਜ (ਵੱਡਾ ਖਾਣ ਵਾਲਾ)
Macrophagocyte,ਮੈਕਰੋਫੈਗੋਬਾਈਟ
Macrophagous,ਮੈਕਪ੍ਰੋਪੈਜਸ
Macrophagy,ਮੈਕਰੋਘਰ
Macrophyte,ਮੈਕਰੋਫਾਈਟ
Macropus,ਮੈਕਰੂਪਸ
Macula,ਮੈਕੁਲਾ
Macula lutea,ਮੈਕੁਲਾ ਲੂਟੀਆ
Magnesium,ਮੈਗਨੀਸ਼ੀਅਮ
Magnetic resonance imaging,ਚੁੰਬਕੀ ਗੂੰਜ ਪ੍ਰਤੀਬਿੰਬ
Magnification,ਵਿਸਤਾਈ
Magnified image,ਵਿਸ਼ਾਲ ਚਿੱਤਰ
Magnifying glass,ਸ਼ੀਸ਼ੇ ਨੂੰ ਵੱਡਦਰਸ਼ੀ
Magnifying power,ਵੱਡਦਰਸ਼ੀ ਸ਼ਕਤੀ
Magnolia,ਮੈਗਨੋਲੀਆ
Magnoliaceae,ਮੈਗਨੋਲਿਆਸੀ
Magur,Magur
Maiden hair fern (Adiantum),ਮੇਡੇਨ ਹੇਅਰ ਫਰਨ (ਅਡਿਯੈਂਟਮ)
Major groove,ਵੱਡੀ ਝਰੀ
Major histocompatibility complex,ਪ੍ਰਮੁੱਖ ਹਿਸਟੋਫਮੀਪਟੀਬਿਲਟੀ ਗੁੰਝਲਦਾਰ
Major osmolyte,ਮੇਜਰ ਓਸੋਲੀਟੇ
Major peak,ਮੇਜਰ ਚੋਟੀ
Male,ਮਰਦ
Male cone,ਮਰਦ ਕੋਨ
Male gametophyte,ਮਰਦ ਗੇਮਟੋਫਾਈਟ
Male genital aperture,ਮਰਦ ਜਣਨ ਅਪਰਚਰ
Male pronucleus,ਮਰਦ ਪਿਸ਼ਾਬ
Malformed leaf,ਖਰਾਬ ਪੱਤਾ
Malic acid,ਖਤਰਨਾਕ ਐਸਿਡ
Malignant cell,ਘਾਤਕ ਸੈੱਲ
Malignant tumour,ਘਾਤਕ ਰਸੌਲੀ
Mallard,ਮਲਾਰਡ
Malleus,ਮਾਲਲੇਸ
Malpighian corpuscle,ਮਾਲਪਿੱਖੀ ਲਾਸ਼
Malpighian tubule,ਮਾਲਪਿੱਖੀ ਟਿ ule ਬਲੇ
Maltose,ਮਾਲਟੋਜ਼
Malvales,ਮਾਲਵੇਲ
Mammal,ਥਣਧਾਰੀ
Mammalia,ਮੈਮਲੀਆ
Mammary foetus,ਮੈਮਰੀ ਗਰੱਭਸਥ ਸ਼ੀਸ਼ੂ
Mammary gland,ਮੈਮਰੀ ਗਲੈਂਡ
Mammiform,ਥੈਮਫਾਰਮ
Mandible,ਲਾਜ਼ਮੀ
Mandibular gland,ਮੰਡੀਬੀਲਰ ਗਲੈਂਡ
Manganese,ਮੈਂਗਨੀਜ਼
Mangifera indica,ਮੈਨਗੀਫੀਰਾ ਸੂਚਕ
Mangrove,ਮੈਂਗ੍ਰੋਵ
Man-made agricultural ecosystem,ਮਨੁੱਖ ਦੁਆਰਾ ਬਣਾਇਆ ਖੇਤੀਬਾੜੀ ਵਾਤਾਵਰਣ
Man-made cereal,ਮਨੁੱਖ ਦੁਆਰਾ ਬਣਾਇਆ ਸੀਰੀਅਲ
Mannan,ਮਾਨਨ
Mantle,Mantle
Manus,ਮੈਨਸ
Maple,ਮੈਪਲ
Marchantia,ਮਾਰਚੈਂਟੀਆ
Marginal,ਹਾਸ਼ੀਏ
Marijuana,ਮਾਰਿਜੁਆਨਾ
Marine biology,ਸਮੁੰਦਰੀ ਜੀਵ-ਵਿਗਿਆਨ
Marine bird,ਸਮੁੰਦਰੀ ਪੰਛੀ
Marine community,ਸਮੁੰਦਰੀ ਭਾਈਚਾਰਾ
Marine invertebrates,ਸਮੁੰਦਰੀ ਉਲਟਾ
Marino ram,ਮਾਰੀਨੋ ਰਾਮ
Marker,ਮਾਰਕਰ
Market waste,ਮਾਰਕੀਟ ਰਹਿੰਦ-ਖੂੰਹਦ
Marrow cavity,ਮੈਰੋ ਗੁਫਾ
Marsh,ਮਾਰਸ਼
Marsh-meadow stage,ਮਾਰਸ਼-ਮੈਡੋ ਸਟੇਜ
Marsh without vegetation,ਬਨਸਪਤੀ ਤੋਂ ਬਿਨਾਂ ਮਾਰਸ਼
Marsupial mole,ਮਾਰਸੁਪੀਅਲ ਮਾਨਕੀਕਰਣ
Marsupial radiation,ਮਾਰਸੁਪੀਅਲ ਰੇਡੀਏਸ਼ਨ
Marsupial rat,ਮਾਰਸੁਪੀਅਲ ਚੂਹਾ
Marsupium,ਮਾਰਸੂਪੀਅਮ
Mass extinction,ਪੁੰਜ ਅਲੋਪ
Mass flow,ਪੁੰਜ ਵਹਾਅ
Mass flow hypothesis,ਪੁੰਜ ਵਹਾਅ ਦੀ ਕਲਪਨਾ
Mast cell,ਮਾਸਟ ਸੈੱਲ
Master agar plate,ਮਾਸਟਰ ਅਗਰ ਪਲੇਟ
Master plate,ਮਾਸਟਰ ਪਲੇਟ
Maternal mortality rate,ਜਣੇਪਾ ਮੌਤ ਦਰ
Mating,ਮੇਲ
Matrix,ਮੈਟਰਿਕਸ
Mature nodule,ਪਰਿਪੱਕ ਨੋਡੂਲ
Mauve color,ਮੌਵ ਰੰਗ
Maxilla,ਮੈਕਸੀਲਾ
Maxillary palp,ਮੈਕਸਿਲਰੀ ਪਾਲਪ
Maximum carrying capacity,ਵੱਧ ਤੋਂ ਵੱਧ ਲਿਜਾਣ ਦੀ ਸਮਰੱਥਾ
Meandrina,Meandrina
Medical science,ਮੈਡੀਕਲ ਵਿਗਿਆਨ
Medical termination of pregnancy (MTP),ਗਰਭ ਅਵਸਥਾ ਦੀ ਡਾਕਟਰੀ ਸਮਾਪਤੀ (ਐਮਟੀਪੀ)
Medical transcription,ਮੈਡੀਕਲ ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ
Medically assisted delivery,ਡਾਕਟਰੀ ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ ਡਿਲਿਵਰੀ
Medicine,ਦਵਾਈ
Medicine,ਦਵਾਈ
Medicine,ਦਵਾਈ
Medulla,ਮੈਡਲਲਾ
Medulla oblongata,ਮੈਡਲਲਾ ਬੀਬਰੋਂਗਾਟਾ
Medullary pyramid,ਮਿਡਲਲਰੀ ਪਿਰਾਮਿਡ
Medullated,ਮਧੁਰਭਾਰਤ
Medusa,ਮੇਡੂਸਾ
Mega karyocyte,ਮੈਗਾ ਕੈਰੀਓਸਾਈਟ
Megaplasmid,Megapalasmid
Megasporangium,ਮੈਗਾਸਪੋਰੰਗਿਅਮ
Megasporophyll,ਮੈਗਾਸਪੋਰੋਫਿਲ
Meibomian gland,Meiabomian gland
Meiocyte,Meiocyte
Meiosis,Meiosis
Metagenesis,ਮੈਟੇਜਨੇਸਿਸ
Melanic moth,Melanic ਕੀੜਾ
Melanocyte,Melanocyte
Melanocyte stimulating hormone (MSH),Melenocyte ਉਤੇਜਕ ਹਾਰਮੋਨ (ਐਮਐਸਐਚ)
Melanocyte stimulating releasing hormone (MSRH),Melenocyte ਉਤੇਜਕ ਨੂੰ ਜਾਰੀ ਹਾਰਮੋਨ (MSRH)
Melanoma,ਮੇਲਾਨੋਮਾ
Meloidogyne incognita,ਮੇਲੋਇਡੋਗਿਨ ਇਨੋਗਨਟਾ
Membrane bound,ਝਿੱਲੀ ਬੰਨ੍ਹ
Membrane lipid,ਝਿੱਲੀ ਦਾ ਪਿਆਰਾ
Membrane permeability,ਝਿੱਲੀ
Membrane potential,ਝਿੱਲੀ ਦੀ ਸੰਭਾਵਨਾ
Membranous labyrinth,ਝਿੱਲੀ
Membranous sheet,ਝਿੱਲੀ ਵਾਲੀ ਸ਼ੀਟ
Memory cell,ਮੈਮੋਰੀ ਸੈੱਲ
Mendel's law,ਮੈਡਲ ਦਾ ਕਾਨੂੰਨ
Mendelian disorder,Mendelian ਵਿਕਾਰ
Meninge,ਮੇਨਿੰਗ
Meningitis,ਮੈਨਿਨਜਾਈਟਿਸ
Menstrual cycle,ਮਾਹਵਾਰੀ ਚੱਕਰ
Mental dearrangement,ਮਾਨਸਿਕ ਮਹਾਰਾਈ
Mental retardation,ਮਾਨਸਿਕ ਪਰੇਸ਼ਾਨੀ
Mercury poisoning,ਪਾਰਾ ਜ਼ਹਿਰ
Meristem,ਬੇਰਹਿਮ
Meristematic cell,ਵਪਾਰਿਕ ਸੈੱਲ
Meristematic region,ਮਾਨਤਾਵਾਦੀ ਖੇਤਰ
Meristematic growth,ਵਪਾਰ ਦੀ ਵਿਕਾਸ
Merocrine gland,ਮ੍ਰੋਕ੍ਰਾਈਨ ਗਲੈਂਡ
Meromyosin,ਮੇਰੋਮੀਓਸਿਨ
Merychippus,Merychippus
Mesarchium,ਮੇਸ਼ਾਰਸ਼ੀਅਮ
Mesencephalon,Metheflan
Mesenchymal tissue,Meschechymal ਟਿਸ਼ੂ
Mesenteron,ਮੀਟਰਟਰਨ
Mesentery,ਪੁਸ਼ੀ
Mesic condition,ਮੇਸਿਕ ਸਥਿਤੀ
Mesocarp,ਮੇਸਕਰਪ
Mesoderm,Mesoderm
Mesogloea,ਮੇਸੋਗਲੋਈ
Mesoheppus,MessoHeppus
Mesophyll cell,ਮੇਸੋਫਾਈਲ ਸੈੱਲ
Mesosome,ਮੈਸੋososom
Mesothoracic,ਮੇਸਥੋਰਾਕੋਕ
Mesothorax,ਮੇਸੋਥੋਰੇਕਸ
Mesovarium,ਮੇਸੋਵਰੀਅਮ
Mesozoic era,ਮੇਸੋਜ਼ੋਇਕ ਯੁੱਗ
Messenger RNA,ਮੈਸੇਂਜਰ ਆਰ ਐਨ ਏ
Metabolic flux,ਪਾਚਕ ਫਲੈਕਸ
Metabolic pathway,ਪਾਚਕ ਮਾਰਗ
Metabolised,Metabolised
Metabolism,Metabolism
Metabolic assimilatory,ਮੈਟਾਬੋਲਿਕ ਅਸਮਿਲੈਟਰੀ
Metacarpal,ਮੈਟਾਕਰਪਾਲ
Metacentric,ਮੈਟੇਸੈਂਟ
Metachromatic granule,ਪਾਚਕ ਗ੍ਰੈਨੂਲ
Metal needle,ਧਾਤ ਦੀ ਸੂਈ
Metallic oxide,ਧਾਤੂ ਆਕਸਾਈਡ
Metamerism,ਧੁੰਦਲਾ
Metamorphosis,ਮੈਟਮੋਰਫੋਸਿਸ
Metanephridium,ਮੈਟਾਈਫ੍ਰਿਯਮ
Metaphase,ਮਛੂਤ
Metaphase plate,ਮਛੂਆ ਪਲੇਟ
Metaphasic plate,ਮਟਰਫਾਸਿਕ ਪਲੇਟ
Metapopulation,ਮੈਟਾਪੌਸ਼ਨ
Metastasis,ਮੈਟਾਸਟੇਸਿਸ
Metastasis,ਮੈਟਾਸਟੇਸਿਸ
Metatarsal,ਮੈਟੇਟਰਸੈਲ
Metathoracic,ਮੈਟਥੋਰਾਸੀਕ
Metathorax,ਮੈਟਾਥੋਰੇਕਸ
Metazoans,ਮੈਟਾਜ਼ੋਆਨਜ਼
Metaencephalon,Metaemenfl
Metastasize,ਮੈਟਾਸੈਟਸ
Methadone,ਮੈਥੈਡੋਨ
Methaemoglobin,ਮੀਥੇਮੋਗਲੋਬਿਨ
Methaemoglobinemia,ਮੈਥੇਮੋਗਲੋਬਾਈਨਮੀਆ
Methane,ਮੀਥੇਨ
Methanobacterium,ਮੀਥੇਨੋਬੈਟੀਅਮ
Methanogen,ਮਾਇਥੇਨਜੈਨ
Methyl mercury,ਮਿਥਾਈਲ ਪਾਰਾ
Methylated cap,ਮੈਥਾਈਲੈਟਡ ਕੈਪ
Methylene blue,ਮੈਥਾਈਲੀਨ ਨੀਲਾ
Methylophilus,ਮੈਥਾਈਲੋਫਿਲਸ
Methylotrophus,ਮੈਥਾਈਲੋਟ੍ਰੋਪਸ
Micronutrient,ਮਾਈਕਰੋਨਟੀਐਂਟ
Microorganism,ਸੂਖਮ ਜੀਵ
Micropropagation,ਮਾਈਕਰਪ੍ਰੋਪੈਕਸ਼ਨ
Microtechnique,ਮਾਈਕ੍ਰੋਟਚਨੀਕ
Microarchitectural deterioration,ਮਾਈਕਰੋਆਚੇਟੈਕਚਰਲ ਵਿਗਾੜ
Microbe (microorganism),ਮਾਈਕਰੋਬ (ਮਾਈਕਰੋਰੇਗਨਿਜ਼ਮ)
Microbial cloning,ਮਾਈਕਰੋਬਾਇਲ ਕਲੋਨਿੰਗ
Microbial flora,ਮਾਈਕਰੋਬਾਇਲ ਫਲੋਰ
Microbiology,ਮਾਈਕਰੋਬਾਇਓਲੋਜੀ
Microbody,ਮਾਈਕਰੋ
Microclimate,ਮਾਈਕਰੋਕਲੀਮੇਟ
Microrevolution,ਮਾਈਕ੍ਰੋਅਸ਼ਨ
Microfilament,ਮਾਈਕ੍ਰੋਫਿਲਮੈਂਟ
Microfossil,ਮਾਈਕ੍ਰੋਫੋਸਿਲ
Microinjection,ਮਾਈਕ੍ਰੋਇਨਜ
Microorganism,ਸੂਖਮ ਜੀਵ
Methylotrophus,ਮੈਥਾਈਲੋਟ੍ਰੋਪਸ
Micronutrient,ਮਾਈਕਰੋਨਟੀਐਂਟ
Microorganism,ਸੂਖਮ ਜੀਵ
Microphagous,ਮਾਈਕ੍ਰੋਫੈਗਸ
Microphagy,ਮਾਈਕ੍ਰੋਫਜੀ
Micropylar end,ਮਾਈਕ੍ਰੋਪਲਰ ਐਂਡ
Micropyle,ਮਾਈਕ੍ਰੋਪਾਈਲ
Micropyle,ਮਾਈਕ੍ਰੋਪਾਈਲ
Micropyle,ਮਾਈਕ੍ਰੋਪਾਈਲ
Microsatellite,ਮਾਈਕਰੋਸੈਟੇਲਾਈਟ
Microscope,ਮਾਈਕਰੋਸਕੋਪ
Microscopy,ਮਾਈਕਰੋਸਕੋਪੀ
Microspermae,ਮਾਈਕਰੋਸਪਰਸਮੈ
Microsphere,ਮਾਈਕਰੋਸਪਲੇਅਰ
Microsporangium,ਮਾਈਕਰੋਸਪੋਰੋਰੀਅਮ
Microspore tetrad,ਮਾਈਕਰੋਸਪੋਰ ਟੈਟ੍ਰਾਡ
Microsporphyll,ਮਾਈਕਰੋਸਫੋਰਫੈਲ
Microsporum,ਮਾਈਕਰੋਸਫੋਰਮ
Microtome,ਮਾਈਕ੍ਰੋਟੋਮ
Microtuble triplet,ਮਾਈਕ੍ਰੋਸਟੂਬਲ ਟਰਿੱਪਲੇਟ
Microtubule doublet,ਮਾਈਕ੍ਰੋਟੂਬੁਲਾ ਡਬਲਟ
Microvilli,ਮਾਈਕਰੋਵਿਲੀ
Micturition,ਤੁਸੀਂ
Midbrain,ਮਿਡਬ੍ਰੇਨ
Middle cerebellar peduncle,ਮਿਡਲ ਸੇਰੇਬਲਰ ਪੇਡਨਕਲ
Middle ear,ਮਿਡਲ ਕੰਨ
Middle lamella,ਮਿਡਲ ਲਮੇਲਾ
Midgut,ਮਿਡਗਟ
Midwife toad,ਦਾਈ ਦੀ ਦਾਈ
Migrant,ਪ੍ਰਵਾਸੀ
Migration,ਮਾਈਗ੍ਰੇਸ਼ਨ
Milk sugar,ਦੁੱਧ ਦੀ ਖੰਡ
Milk-producing gland,ਮਿਲਕ-ਉਤਪਾਦਨ ਵਾਲੀ ਗਲੈਂਡ
Millet,ਬਾਜਰੇ
Milliosmole per liter,ਮਿਲੀਸਕੋਲ ਪ੍ਰਤੀ ਲੀਟਰ
Milvus,ਮਿਲਵਸ
Mimicry,ਨਕਲ
Minamata disease,ਮਿਨੀਮਤਾ ਦੀ ਬਿਮਾਰੀ
Mineral,ਖਣਿਜ
Mineral element,ਖਣਿਜ ਤੱਤ
Mineral nutrition,ਖਣਿਜ ਪੋਸ਼ਣ
Mineralisation,ਖਣਿਜ
Mineralo corticoid,ਮਾਇਨਰਾਲੋ ਕੋਰਟੀਕੋਇਡ
Miniature magnet,ਮਿਨੀਚਰ ਚੁੰਬਕ
Mining operation,ਮਾਈਨਿੰਗ ਓਪਰੇਸ਼ਨ
Minisatellite,ਮਿਨੀਸੈਟਿਕ
Minor groove,ਮਾਮੂਲੀ ਝਰੀ
Miocene,ਮਾਇਓਸਿਨ
Miohippus,ਮਿਓਹੀਪਸ
Mirabilis,ਮਿਸ਼ਰਾਬਿਲਿਸ
Mitigation,ਕਥਾ
Mitochondria,ਮਾਈਟੋਚੋਂਡਰੀਆ
Mitochondrial matrix,ਮਾਈਟੋਚੌਂਡਰੀਅਲ ਮੈਟ੍ਰਿਕਸ
Mitosis,ਮੀਟੋਸਿਸ
Mitral valve (bicuspid valve),ਮਟਰਰਲ ਵਾਲਵ (ਬਿਕਸਪਿਡ ਵਾਲਵ)
Mixed gland,ਮਿਕਸਡ ਗਲੈਂਡ
Mixed nerves,ਮਿਕਸਡ ਨਾੜੀ
Mixotrophic,ਮਿਕਸਟਰੋਫਿਕ
Mobile carrier,ਮੋਬਾਈਲ ਕੈਰੀਅਰ
Mobile source,ਮੋਬਾਈਲ ਸਰੋਤ
Mobility,ਗਤੀਸ਼ੀਲਤਾ
Moderate injury,ਦਰਮਿਆਨੀ ਸੱਟ
Modern medicine,ਆਧੁਨਿਕ ਦਵਾਈ
Modern society,ਆਧੁਨਿਕ ਸਮਾਜ
Modifiability,ਸੋਧਕ
Modified dihybird ratio,ਸੰਸ਼ੋਧਿਤ diyhbird ਅਨੁਪਾਤ
Modified root,ਸੋਧਿਆ ਜੜ
Modulate,ਸੋਧ
Modulation of action,ਕਾਰਵਾਈ ਦਾ ਸੰਚਾਲਨ
Modulator substance,ਮੁਹਾਵਰੇ ਪਦਾਰਥ
Moisture,ਨਮੀ
Moisture deficit,ਨਮੀ ਘਾਟਾ
Molar teeth,ਮੋਲਰ ਦੰਦ
Molar,ਮੋਲਰ
Mole,ਮੋਲ
Mole,ਮੋਲ
Mole,ਮੋਲ
Mole (mol),ਮੋਲ (ਮੋਲ)
Molecular biology,ਅਣੂ ਜੀਵ ਵਿਗਿਆਨ
Molecular genetic analysis,ਅਣੂ ਜੈਨੇਟਿਕ ਵਿਸ਼ਲੇਸ਼ਣ
Molecular level,ਅਣੂ ਲੈਵਲ
Molecular messenger,ਅਣੂ ਮੈਸੇਂਜਰ
Molecular motion,ਅਣੂ ਮੋਸ਼ਨ
Molecular nitrogen gas,ਅਣੂ ਨਾਈਟ੍ਰੋਜਨ ਗੈਸ
Molecular organization,ਅਣੂ ਸੰਗਠਨ
Molecular scissor,ਅਣੂ ਦੇ ਖਿਸਕਣ ਵਾਲੇ
Molecular surgical approach,ਅਣੂ ਸਰਜੀਕਲ ਪਹੁੰਚ
Molecular suture,ਅਣੂ ਸਾਧਨ
Molecule,ਅਣੂ
Mollusc,ਮੱਲਸਕ
Molluscivorous,ਮੋਲਸਕੋਰਸ
Molybdenum,Molybdenum
Momordica,ਮੋਮੋਰਡਿਕਾ
Monandria,ਮੋਨੰਦਰੀਆ
Monandry,ਮੋਨੰਦੇ
Monascus purpureus,ਮੋਨਸਮ ਫੌਰਗੁਰੇਟ
Monera,ਮੋਨਰਾ
Moniliform,ਮੋਨਿਲਿਫਾਰਮ
Monitor,ਮਾਨੀਟਰ
Monitor,ਮਾਨੀਟਰ
Mono layer,ਮੋਨੋ ਪਰਤ
Monoadelphous,ਮੋਨੋਡੇਲ
Monobasic phosphate,ਮੋਨੋਬਾਸਿਕ ਫਾਸਫੇਟ
Monoblastic,ਬੋਲੋਕਲਾਸਟਿਕ
Monochacial,ਮੋਨੋਚੇਸਿਆਲ
Monochlamydeous,ਮੋਨੋਕਲਮੀਏਅਸ
Monocistronic,ਮੋਨੋਕੋਸਟ੍ਰੋਨਿਕ
Monoclonal antibody,ਮੋਨੋਕਲੋਨਲ ਐਂਟੀਬਾਡੀ
Monococcus,ਮੋਨੋਕੋਕਸ
Monocotyledon,ਮੋਨੋਕੋਟਲੇਡਨ
Monocystic,ਮੋਨੋਸਾਸਟਿਕ
Monocystis,ਮੋਨੋਸੀਸਟਿਸ
Monocyte,ਮੋਨੋਸਾਈਟ
Monoecious,ਮੋਨੋਇੰਸ
Monograph,ਮੋਨੋਗ੍ਰਾਫ
Monohybrid,ਮੋਨੋਹਾਇਬ੍ਰਿਡ
Monomer,ਮੋਨੋਮਰ
Monomeric G-actin,ਮੋਨੋਮੇਰਿਕ ਜੀ-ਐਕਟਿਨ
Monosaccharide,ਮੋਨੋਸੈਕਰਾਈਡ
Monosodium salt,ਮੋਨੋਸੋਡੀਅਮ ਲੂਣ
Monosomic,ਮੋਨੋਸੋਮਿਕ
Monospermy,ਮੋਨੋਸਪਰਮੀ
Monosporic development,ਮੋਨੋਸਪੋਰਿਕ ਵਿਕਾਸ
Monotropa,ਮੋਨੋਟ੍ਰੋਪ
Monozygotic identical twin,ਮੋਨੋਜ਼ੀਗੋਟਿਕ ਇਕੋ ਜਿਹਾ ਜੁੜਵਾਂ
Montreal treaty,ਮਾਂਟਰੀਅਲ ਸੰਧੀ
Mood disorder,ਮਨੋਦਸ਼ਾ ਵਿਕਾਰ
Moringa,ਮੋਰਿੰਗਾ
Morphallaxis (morphallactic),ਮੋਰਫਾਲੈਕਸਿਸ (ਮੋਰਫਾਲਟਿਕ)
Morphine,ਮੋਰਫਾਈਨ
Morphogenesis,ਮੋਰਫੋਜੀਨੇਸਿਸ
Morphological adaptation,ਰੂਪ ਵਿਗਿਆਨਿਕ ਅਨੁਕੂਲਤਾ
Morphology,ਰੂਪ ਵਿਗਿਆਨ
Morse code,ਮੋਰਸ ਕੋਡ
Mortality,ਮੌਤ
Mortality,ਮੌਤ
Mortality,ਮੌਤ
Mosaicism,ਮੂਸਾਵਾਦ
Mosaic vision,ਮੋਜ਼ੇਕ ਦਰਸ਼ਨ
Moss,ਕਾਈ
Moth,ਕੀੜਾ
Mother axis,ਮਾਂ ਧੁਰਾ
Motif,Motif
Motile form,ਮਤਲਈ ਫਾਰਮ
Motile spore,ਮਤਲਈ
Motor fibre,ਮੋਟਰ ਫਾਈਬਰ
Motor neuron,ਮੋਟਰ ਨਿ ur ਰੋਨ
Mould,ਮੋਲਡ
Movement,ਅੰਦੋਲਨ
Movement of locomotion,ਲੋਕੋਮੋਲਸ਼ਨ ਦੀ ਲਹਿਰ
M-phase promoting factor (MPF),ਐਮ-ਫੇਜ਼ ਫੈਕਟਰ (ਐਮਪੀਐਫ)
Mrigal,ਮਰਮਲ
Mucopeptide,Mucopaptide
Mucoprotein,ਮੁਕੱਦਮਾ
Mucor,ਮੁਕੱਦਮਾ
Mucosa associated lymphoid tissue,ਮੁਫ਼ਤ ਨਾਲ ਸਬੰਧਤ ਲਿੰਫਾਈਡ ਟਿਸ਼ੂ
Mucosa membrane,ਮਿ uce ਕੋਸਾ ਝਿੱਲੀ
Mucous gland,ਲੇਸਦਾਰ ਗਲੈਂਡ
Mucous membrane (mucosa),ਲੇਸਦਾਰ ਝਿੱਲੀ (ਮੁਕੱਦਮਾ)
Muffling noise,ਮਫਲਿੰਗ ਸ਼ੋਰ
Mullerian mimicry,ਮਲਲੇਰੀਅਨ ਨਕਲ
Multicellular organism,ਮਲਟੀਸਲੂਲਰ ਜੀਵ
Multicolour fluorescence,ਮਲਟੀਕਲੋਟ ਫਲੋਰਸੈਂਸ
Multicostate,ਮਲਟੀਕੋਸਟੇਟ
Multifission,ਬਹੁਆਣਾ
Multiload - 375,ਮਲਟੀਲਿਲੋਡ - 375
Multinucleate,ਮਲਟੀਨੋਕਲ
Multiovulatae terrestress,ਮਲਟੀਓਵੂਲੈਟੇਟਰ
Multiovulate,ਮਲਟੀਓਵਲੇਟ
Multiparasitism,ਬਹੁ-ਮੰਤਸਾਸੀਵਾਦ
Multiparous,ਬਹੁਪੱਖੀ
Multiparous,ਬਹੁਪੱਖੀ
Multiple allele,ਮਲਟੀਪਲ ਐਲੇਲ
Multiple allelism,ਮਲਟੀਪਲ ਅਲੀਸਿਜ਼ਮ
Multiple fission,ਮਲਟੀਪਲ ਫੋਹੌਰ
Multiple ovulation embryo transfer technique (MOET),ਮਲਟੀਪਲ ਓਵੂਲੇਸ਼ਨ ਭਰੂਣ ਦੀ ਤਕਨੀਕ (ਮੋਏਟ)
Multiplication,ਗੁਣਾ
Multiplicative growth,ਗੁਣਾ ਵਾਧਾ
Multipolar nerve cell,ਮਲਟੀਪਲਰ ਨਰਵ ਸੈੱਲ
Multipolar neuron,ਮਲਟੀਪੋਲਰ ਨਿ ur ਰੋਨ
Multipurpose instrument,ਮਲਟੀਪਰਪਜ਼ ਸਾਧਨ
Mumps,ਗਮਲੇ
Murein,Murein
Musca domestica,Musca ਘਰੇਲੂ
Muscidae,ਮੁਸਕਰਾਹਟ
Muscle fibre,ਮਾਸਪੇਸ਼ੀ ਫਾਈਬਰ
Muscle relaxtion,ਮਾਸਪੇਸ਼ੀ ਅਰਾਮ
Muscle tissue,ਮਾਸਪੇਸ਼ੀ ਟਿਸ਼ੂ
Muscular,ਮਾਸਪੇਸ਼ੀ
Muscular dystrophy,ਮਾਸਪੇਸ਼ੀ Dystrophy
Muscular dystrophy,ਮਾਸਪੇਸ਼ੀ Dystrophy
Muscular foot,ਮਾਸਪੇਸ਼ੀ ਪੈਰ
Muscular movement,ਮਾਸਪੇਸ਼ੀ ਲਹਿਰ
Muscular tension,ਮਾਸਪੇਸ਼ੀ ਤਣਾਅ
Muscularis,ਮਾਸਕੂਲਿਸ
Muscularis extrema,ਮਾਸਕੂਲਰਸ ਐਕਟਰਿਮਾ
Musculature,ਮਸਕੀਲ
Mushroom,ਖੁੰਭ
Mussel,ਮਸਤੀ
Mutagen,ਵਿਗਾੜ
Mutant allele,ਪਰਿਵਰਤਨ ਐਲੀ
Mutation,ਪਰਿਵਰਤਨ
Mutation breeding,ਇੰਟਰਸ਼ਨ ਪ੍ਰਜਨਨ
Mutation theory,ਪਰਿਵਰਤਨ ਸਿਧਾਂਤ
Mutualism,ਮਹਿਲਾ
Mutually beneficial,ਆਪਸੀ ਲਾਭਕਾਰੀ
Myasthenia gravis,ਮਾਇਸਥੇਨੀਆ ਗ੍ਰੇਵਿਸ
Mycelium,Mycelium
Mycobacterium,ਮਾਈਕੋਬੈਕਟਰੀ
Mycobiont,Mycobionat
Mycoic acid,ਮਾਈਕੋਕ ਐਸਿਡ
Mycoplasma,ਮਾਈਕੋਪਲਾਸਮਾ
Mycorrhiza,ਮਾਈਕੋਰਿਹਿਜ਼ਾ
Mycorrhizal,ਮਾਈਕੋਰਿਹਲ
Myelencephalon,Myleneclonfl
Myelin sheath,ਮਾਇਲੀਨ ਮਿਆਨ
Myilinated,ਮਾਈਲੀਨੇਟਡ
Myocardial fibre,ਮਾਇਓਕਾਰਡੀਅਲ ਫਾਈਬਰ
Myocardial infarction,ਮਾਇਓਕਾਰਡੀਅਲ ਇਨਫਾਰਕਸ਼ਨ
Myocardium,ਮਾਇਓਕਾਰਡੀਅਮ
Myoepithelium,ਮਾਇਓਪਿਤਿ ilip ਲਿਅਮ
Myofibril,ਮਾਇਓਫਿਬ੍ਰਿਲ
Myogenic mechanism,ਮਾਇਓਜਨਿਕ ਵਿਧੀ
Myoglobin,ਮਾਇੋਗਲੋਬਿਨ
Myometrium,ਮਾਇਓਮੈਟ੍ਰਿਅਮ
Myosin,ਮਾਇਓਸਿਨ
Myristicaceae,ਰਹਿਤਿਆਈ
Myrmecophily,ਮਾਇਰੇਮੈਕੋਫਿਲੀ
