Tamil,Odiya
அறிவுறுத்தல்,ନିର୍ଦ୍ଦେଶ
அறிவுறுத்தல் கவுண்டர்,ନିର୍ଦ୍ଦେଶ କାଉଣ୍ଟର
அறிவுறுத்தல் சுழற்சி,ନିର୍ଦ୍ଦେଶ ଚକ୍ର |
அறிவுறுத்தல் தொகுப்பு,ନିର୍ଦ୍ଦେଶ ସେଟ୍ |
முழு எண் நிரலாக்கம்,ପୂର୍ଣ୍ଣ ପ୍ରୋଗ୍ରାମିଂ
முழு எண் மாறி,ଇଣ୍ଟିଜର୍ ଭେରିଏବଲ୍
ஒருங்கிணைந்த மோடம்,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ମୋଡେମ୍ |
ஒருங்கிணைந்த சேவைகள் டிஜிட்டல் நெட்வொர்க் (ISDN),ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍ଭିସେସ୍ ଡିଜିଟାଲ୍ ନେଟୱାର୍କ (ISDN)
நேர்மை,ଅଖଣ୍ଡତା
புத்திசாலித்தனம் கட்டுப்படுத்தி,ଆକ୍ୟୁମେନ ନିୟନ୍ତ୍ରକ
கூர்மையான முனையம்,ତୀକ୍ଷ୍ଣ ଟର୍ମିନାଲ୍ |
இறுதி தொகுதி,ଶେଷ ବ୍ଲକ
பிரிவு இடைவெளி,ଇଣ୍ଟର ସେଗମେଣ୍ଟ୍ ଫାଙ୍କ |
தொடர்பு அமைப்பு,ଯୋଗାଯୋଗ ବ୍ୟବସ୍ଥା |
தொடர்பு,ପାରସ୍ପରିକ କ୍ରିୟା
தொடர்பு வரைபடம்,ପାରସ୍ପରିକ ଗ୍ରାଫ୍ |
"1.பரஸ்பர விசைப்பலகை அச்சுப்பொறி, 2.பரஸ்பர விசைப்பலகை அச்சுப்பொறி","1. ମ୍ୟୁଚୁଆଲ୍ କୀବୋର୍ଡ୍ ପ୍ରିଣ୍ଟର୍, 2. ମ୍ୟୁଚୁଆଲ୍ କୀବୋର୍ଡ୍ ପ୍ରିଣ୍ଟର୍ |"
ஊடாடும் தொடர்பு சேவை,ପାରସ୍ପରିକ ଯୋଗାଯୋଗ ସେବା |
"1.இடைமுகம், 2.இடைமுகம்","1. ଇଣ୍ଟରଫେସ୍, 2. ଇଣ୍ଟରଫେସ୍"
"1. விளக்கம், 2. விளக்கம்","1. ବ୍ୟାଖ୍ୟା, 2. ବ୍ୟାଖ୍ୟା"
இடைநிலை தாங்கல்,ମଧ୍ୟବର୍ତ୍ତୀ ବଫର୍ |
உள்துறை பிரிவு,ଭିତର ବିଭାଗ
உள் தொடர்புகள்,ଆଭ୍ୟନ୍ତରୀଣ ଯୋଗାଯୋଗ |
உள் மறுப்பு,ଆଭ୍ୟନ୍ତରୀଣ ପ୍ରତ୍ୟାଖ୍ୟାନ |
உள் நினைவகம்,ଆଭ୍ୟନ୍ତରୀଣ ସ୍ମୃତି
உள் வரிசையாக்கம்,ଆଭ୍ୟନ୍ତରୀଣ ସର୍ଟିଂ
உள் கடிகாரம்,ଆଭ୍ୟନ୍ତରୀଣ ଘଣ୍ଟା |
தரநிலைப்படுத்தலுக்கான சர்வதேச சங்கம் (ISO),ଆନ୍ତର୍ଜାତୀୟ ଆସୋସିଏସନ ଫର ଷ୍ଟାଣ୍ଡାର୍ଡାଇଜେସନ୍ (ISO)
சர்வதேச தொழில்நுட்ப ஆதரவு நிறுவனம்,ଆନ୍ତର୍ଜାତୀୟ ବ technical ଷୟିକ ସହାୟତା ପ୍ରତିଷ୍ଠାନ |
இணையதளம்,ଇଣ୍ଟରନେଟ୍ |
இணைய பொறியியல் பணிக்குழு (IETF),ଇଣ୍ଟରନେଟ୍ ଇଞ୍ଜିନିୟରିଂ ୱାର୍କିଂ ଗ୍ରୁପ୍ (IETF)
இன்டர்நெட் எக்ஸ்ப்ளோரர்,ଇଣ୍ଟରନେଟ୍ ଏକ୍ସପ୍ଲୋରର |
இணைய ஆய்வு,ଇଣ୍ଟରନେଟ୍ ଅନୁସନ୍ଧାନ |
இணைய மாத அறிக்கை,ଇଣ୍ଟରନେଟ୍ ମାସିକ ରିପୋର୍ଟ |
இணைய பாக்கெட் பரிமாற்றம்,ଇଣ୍ଟରନେଟ୍ ପ୍ୟାକେଟ୍ ବିନିମୟ |
இணைய நெறிமுறை (IP),ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ (IP)
"1.இன்டர்நெட் மேனுவல், 2.இன்டர்நெட் புரோட்டோகால்","1. ଇଣ୍ଟରନେଟ୍ ମାନୁଆଲ୍, 2. ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ |"
இணைய ஒலிபரப்பு உரையாடல் (IRC),ଇଣ୍ଟରନେଟ୍ ବ୍ରୋଡକାଷ୍ଟ ସଂଳାପ (IRC)
இணைய சேவை வழங்குபவர்,ଇଣ୍ଟରନେଟ୍ ସେବା ପ୍ରଦାନକାରୀ |
இணைய சேவை பட்டியல்,ଇଣ୍ଟରନେଟ୍ ସେବା ତାଲିକା |
இணைய சமூகம்,ଇଣ୍ଟରନେଟ୍ ସୋସାଇଟି |
"1. இணைய சாதனம், 2. சாதனம்","1. ଇଣ୍ଟରନେଟ୍ ଉପକରଣ, 2. ଉପକରଣ |"
இணைய செயல்பாடு,ଇଣ୍ଟରନେଟ୍ ଅପରେସନ୍
இணைய செயல்பாடு,ଇଣ୍ଟରନେଟ୍ ଅପରେସନ୍
இடைச்செருகல்,ଇଣ୍ଟରପୋଲେସନ୍ |
விளக்கம்,ବ୍ୟାଖ୍ୟା
"1. மொழிபெயர்ப்பாளர், 2. பாகுபாடு செய்பவர், 3. நினைவூட்டல் பரிமாற்றம் செய்பவர்","1. ଅନୁବାଦକ, 2. ଭେଦଭାବକାରୀ, 3. ସ୍ମୃତି ସ୍ଥାନାନ୍ତରକାରୀ |"
இடைச்செயல் தொடர்பு,ପାରସ୍ପରିକ ଯୋଗାଯୋଗ
அந்தரயக்,antarayak
குறுக்கீடு கையாளுபவர்,ବାଧା ନିୟନ୍ତ୍ରକ |
குறுக்கீடு கவர்,ବାଧା କଭର୍ |
குறுக்கீடு சமிக்ஞை,ବାଧା ସଙ୍କେତ
குறுக்கீடு திசையன்,ଭେକ୍ଟର ବାଧା
குறுக்கீடு,ବାଧା
குறுக்குவெட்டு,ଛକ
"1.இணையம், 2.இன்ட்ராநெட்","1. ଇଣ୍ଟରନେଟ୍, 2. ଇଣ୍ଟରନେଟ୍"
மாறாத,ଅକ୍ଷୟ
சரக்கு முக்கிய கோப்பு,ଭଣ୍ଡାର ମୁଖ୍ୟ ଫାଇଲ୍ |
தலைகீழ் மல்டிபிளெக்சர்,ଓଲଟା ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |
தலைகீழ் ஸ்கேனிங்,ଓଲଟା ସ୍କାନିଂ |
தலைகீழ் கோப்பு,ଓଲଟା ଫାଇଲ୍ |
தலைகீழ் பட்டியல் கோப்பு,ଓଲଟା ତାଲିକା ଫାଇଲ୍ |
தலைகீழ் பக்க அட்டவணை,ଓଲଟା ପୃଷ୍ଠା ସାରଣୀ |
"1. பரிமாற்றி, 2. சின்னம்","1. ଇଣ୍ଟରଚେଞ୍ଜର, 2. ପ୍ରତୀକ"
இணைய செயல்பாடு,ଇଣ୍ଟରନେଟ୍ ଅପରେସନ୍
இடைச்செருகல்,ଇଣ୍ଟରପୋଲେସନ୍ |
விளக்கம்,ବ୍ୟାଖ୍ୟା
"1. மொழிபெயர்ப்பாளர், 2. பாகுபாடு செய்பவர், 3. நினைவூட்டல் பரிமாற்றம் செய்பவர்","1. ଅନୁବାଦକ, 2. ଭେଦଭାବକାରୀ, 3. ସ୍ମୃତି ସ୍ଥାନାନ୍ତରକାରୀ |"
இடைச்செயல் தொடர்பு,ପାରସ୍ପରିକ ଯୋଗାଯୋଗ
அந்தரயக்,antarayak
குறுக்கீடு கையாளுபவர்,ବାଧା ନିୟନ୍ତ୍ରକ |
குறுக்கீடு கவர்,ବାଧା କଭର୍ |
குறுக்கீடு சமிக்ஞை,ବାଧା ସଙ୍କେତ
குறுக்கீடு திசையன்,ଭେକ୍ଟର ବାଧା
குறுக்கீடு,ବାଧା
குறுக்குவெட்டு,ଛକ
"1.இணையம், 2.இன்ட்ராநெட்","1. ଇଣ୍ଟରନେଟ୍, 2. ଇଣ୍ଟରନେଟ୍"
மாறாத,ଅକ୍ଷୟ
சரக்கு முக்கிய கோப்பு,ଭଣ୍ଡାର ମୁଖ୍ୟ ଫାଇଲ୍ |
தலைகீழ் மல்டிபிளெக்சர்,ଓଲଟା ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |
தலைகீழ் ஸ்கேனிங்,ଓଲଟା ସ୍କାନିଂ |
தலைகீழ் கோப்பு,ଓଲଟା ଫାଇଲ୍ |
தலைகீழ் பட்டியல் கோப்பு,ଓଲଟା ତାଲିକା ଫାଇଲ୍ |
தலைகீழ் பக்க அட்டவணை,ଓଲଟା ପୃଷ୍ଠା ସାରଣୀ |
"1. பரிமாற்றம் செய்பவர், 2. சின்னம்","1. ଇଣ୍ଟରଚେଞ୍ଜର, 2. ସାଇମ୍ବଲ୍ |"
பணி மேலாண்மை,କାର୍ଯ୍ୟ ପରିଚାଳନା
செயல் சார்ந்த மொழி,କାର୍ଯ୍ୟ ଭିତ୍ତିକ ଭାଷା |
பணி முன்னுரிமை,କାର୍ଯ୍ୟ ପ୍ରାଥମିକତା |
வேலை திட்டமிடல்,କାର୍ଯ୍ୟ ନିର୍ଘଣ୍ଟ
பணி வரிசைப்படுத்துதல்,କାର୍ଯ୍ୟ କ୍ରମ
வேலை திட்டம்,କାର୍ଯ୍ୟ ସୂଚୀ
செருகல்,ସନ୍ନିବେଶ
கூட்டு புகைப்படக் குழு (JPG),ମିଳିତ ଫଟୋଗ୍ରାଫି ଗ୍ରୁପ୍ (JPG)
இதழ்,ପତ୍ରିକା
மகிழ்ச்சி குச்சி,ଆନନ୍ଦ ବାଡ଼ି
"1.மதிப்பீடு, 2.முடிவு","1. ମୂଲ୍ୟାଙ୍କନ, 2. ନିଷ୍ପତ୍ତି"
குதிக்க,ଡେଇଁପଡ |
குதிக்கும் அறிவுறுத்தல்,ଜମ୍ପ ନିର୍ଦ୍ଦେଶ
குதிப்பவர்,ଜମ୍ପର୍ |
"1. சங்கமம், 2. ஒப்பந்தம், 3. கூட்டு","1. ମିଳନ, 2. ଚୁକ୍ତି, 3. ମିଳିତ |"
குப்பை,ଚମତ୍କାର
நியாயப்படுத்துதல்,ଯଥାର୍ଥତା |
கிலோ பைட்,କିଲୋ ବାଇଟ୍ |
கர்னாஃப் வரைபடம்,କର୍ନୋଫ୍ ମାନଚିତ୍ର
கர்னாஃப் படம்,କର୍ଣ୍ଣଫ୍ ଚିତ୍ର |
KB (கிலோகிராம் பைட்),କେବି (କିଲୋଗ୍ରାମ ବାଇଟ୍)
"1. அஸ்தி, 2. கர்னல்கள், 3. கர்னல்","1. ଆଶ୍ଟି, 2. କର୍ଣ୍ଣଲ, 3. କଲ"
எட்டு முறை,ଆଠ ମୋଡ୍ |
பழக்கப்படுத்துதல்,ଏକୀକରଣ
முக்கிய,ଚାବି
விசைப்பலகை,କୀବୋର୍ଡ୍
"1.விசை துள்ளல், 2.விசை நிராகரிப்பு","1. କି ବାଉନ୍ସ, 2. କେ ପ୍ରତ୍ୟାଖ୍ୟାନ କରନ୍ତୁ |"
முக்கிய கிளிக்,କି କ୍ଲିକ୍ କରନ୍ତୁ |
முக்கிய சுருக்கம்,କି ସଙ୍କୋଚନ
"1.விசை வட்டு, 2.விசை வட்டு","1.କି ଡିସ୍କ, 2.କି ଡିସ୍କ"
முக்கிய குறியாக்கம்,କି ଏନକୋଡିଂ |
முக்கிய பகுதி,ମୁଖ୍ୟ କ୍ଷେତ୍ର |
"1.விசை கோப்பு, 2.விசை கோப்பு","1.କି ଫାଇଲ୍, 2.କି ଫାଇଲ୍ |"
முக்கிய கட்டமைப்பு,ମୁଖ୍ୟ ଗଠନ
முக்கிய மேலாண்மை,କି ପରିଚାଳନା
முக்கிய திண்டு,କି ପ୍ୟାଡ୍ |
முக்கிய திண்டு,କି ପ୍ୟାଡ୍ |
முக்கிய சொற்றொடர்,ମୁଖ୍ୟ ବାକ୍ୟାଂଶ |
முக்கிய துடிப்பு,କି ନାଡ
முக்கிய பஞ்சர்,କି ପଞ୍ଚର୍ |
முக்கிய வகை,କି ପ୍ରକାର
"1.கீ ஸ்ட்ரோக், 2. கீ ஸ்ட்ரோக், 3. கீ பிரஷர்","1. କି ଷ୍ଟ୍ରୋକ୍, 2. କି ଷ୍ଟ୍ରୋକ୍, 3. କି ଚାପ |"
முகவரி பரிமாற்ற விசை,ଠିକଣା ସ୍ଥାନାନ୍ତର ଚାବି |
"1. வட்டு விசை, 2. வட்டு விசை","1. ଡିସ୍କ କି, 2. ଡିସ୍କ କି |"
நெகிழ் விசை,ଫ୍ଲପି କି
டேப் சாவி,ଟେପ୍ କି
முக்கிய சொல்,ମୁଖ୍ୟ ଶବ୍ଦ
"1.உதை, 2.தும்பு","1. କିକ୍, 2. ଥମ୍ପ୍"
குடிசை,ହାଟ
கிலோ பிட்,କିଲୋ ବିଟ୍ |
முடிச்சு,ନୋଟ୍
அறிவு சார்ந்த தகவல் சேவைகள்,ଜ୍ଞାନ ଆଧାରିତ ସୂଚନା ସେବା |
அறிவு தேடல்,ଜ୍ଞାନ ଅନୁସନ୍ଧାନ |
அறிவு தேடல் தரவுத்தளம்,ଜ୍ଞାନ ସନ୍ଧାନ ଡାଟାବେସ୍ |
அறிவு பொறியியல்,ଜ୍ଞାନ ଇଞ୍ଜିନିୟରିଂ
அறிவு மேலாண்மை,ଜ୍ଞାନ ପରିଚାଳନା
அறிவு பணியாளர்,ଜ୍ଞାନ କର୍ମୀ |
லான் அடாப்டர்,ଲାନ୍ ଆଡାପ୍ଟର |
"1.LAN சர்வர், 2.LAN சர்வர்","1.LAN ସର୍ଭର, 2.LAN ସର୍ଭର |"
LAN பணியிடம்,LAN କର୍ମକ୍ଷେତ୍ର |
கிடைமட்ட படம்,ଭୂସମାନ୍ତର ଚିତ୍ର |
"1.கிடைமட்ட படம், 2.நிலப்பரப்பு","1. ଭୂସମାନ୍ତର ପ୍ରତିଛବି, 2. ଲ୍ୟାଣ୍ଡସ୍କେପ୍ |"
மொழி,ଭାଷା
மொழி பயிற்றுவிப்பாளர்,ଭାଷା ଶିକ୍ଷକ
மொழி செயலி,ଭାଷା ସଞ୍ଚାଳକ
"1.மொழி மாற்றுபவர், 2.மொழி மொழிபெயர்ப்பாளர்","1. ଭାଷା ସ୍ଥାନାନ୍ତର, 2. ଭାଷା ଅନୁବାଦକ |"
மடிக்கணினி,ଲାପଟପ୍
விரிவான ஒருங்கிணைப்பு (LSI),ବିସ୍ତୃତ ଏକୀକରଣ (LSI)
வெகுஜன ஒருங்கிணைப்பு (LSI),ମାସ ଏକୀକରଣ (LSI)
லேசர்,ଲେଜର
லேசர் அச்சுப்பொறி,ଲେଜର ପ୍ରିଣ୍ଟର୍ |
கடைசி உள்ளீடு முதல் வெளியீடு (LIFO),ଶେଷ ଇନପୁଟ୍ ପ୍ରଥମ ଇସୁ (LIFO)
அடுக்கு,ସ୍ତର
"வரைபடம், தளவமைப்பு","ବ୍ଲୁ ପ୍ରିଣ୍ଟ, ଲେଆଉଟ୍ |"
"1. இலைகள், 2. இலைகள், 3. கடிதம்","1. ପତ୍ର, 2. ପତ୍ର, 3 ଚିଠି"
இலை முனை,ପତ୍ର ନୋଡ୍ |
இலைப்புள்ளி,ପତ୍ର ଦାଗ |
குத்தகை,ଲିଜ୍
"1.லீஸ் சேனல், 2.லீஸ் சிஸ்டம்","1. ଚ୍ୟାନେଲ୍, 2. ସିଷ୍ଟମ୍ ମୁକ୍ତ କରନ୍ତୁ |"
"1.கோடு,2.லீஷ் லைன்","1. ଲାଇନ୍, 2. ଲାଇସ୍ ଲାଇନ୍ |"
குறைந்தபட்ச அர்த்தமுள்ள பிட் ஷெல்.எஸ்பி),ସର୍ବନିମ୍ନ ଅର୍ଥପୂର୍ଣ୍ଣ ବିଟ୍ shell.sb)
குறைந்த குறிப்பிடத்தக்க மதிப்பெண்,ସର୍ବନିମ୍ନ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସ୍କୋର |
"1. பரம்பரை அமைப்பு, 2. பரம்பரை அமைப்பு","1. ଉତ୍ତରାଧିକାରୀ ସିଷ୍ଟମ୍, 2. ଉତ୍ତରାଧିକାରୀ ସିଷ୍ଟମ୍ |"
"1. லெமா, 2. தேற்றம்","1. ଲେମା, 2. ତତ୍ତ୍। |"
கடிதத்தின் தரம் (LQ),ଅକ୍ଷର ଗୁଣ (LQ)
வார்த்தைகளால்,verbatim
அகராதியியல்,ଲେକ୍ସିକୋଲୋଜି |
"1.காப்பகம்,2.நூலகம்","1. archive, 2. ଲାଇବ୍ରେରୀ |"
"1.நூலக திட்டம், 2.காப்பக நிரலாக்கம்","1. ଲାଇବ୍ରେରୀ ପ୍ରୋଗ୍ରାମ୍, 2. ଆର୍କାଇଭ୍ ପ୍ରୋଗ୍ରାମିଂ |"
நூலக அடைவு,ଲାଇବ୍ରେରୀ ଡିରେକ୍ଟୋରୀ |
"1. உரிம ஒப்பந்தம், 2. உரிம ஒப்பந்தம்","1. ଲାଇସେନ୍ସ ଚୁକ୍ତି, 2. ଲାଇସେନ୍ସ ଚୁକ୍ତି |"
ஒளி உமிழும் டையோட்கள் (எல்இடி),ହାଲୁକା ନିର୍ଗତ ଡାୟୋଡ୍ (ଏଲଇଡି)
லேசான துப்பாக்கி,ହାଲୁକା ବନ୍ଧୁକ |
ஒளி பேனா,ହାଲୁକା କଲମ |
நேரியல் அடாப்டர்,ର line ଖ୍ୟ ଆଡାପ୍ଟର |
வரி எடிட்டிங்,ରେଖା ସମ୍ପାଦନା |
"1.லைன் பிரிண்டர், 2.லைன் பிரிண்டர்","1. ଲାଇନ୍ ପ୍ରିଣ୍ଟର୍, 2. ଲାଇନ୍ ପ୍ରିଣ୍ଟର୍ |"
"1.நேரியல், 2.நேரியல்","1. ଲାଇନ୍, 2. ଲାଇନ୍"
நிமிடத்திற்கு வரிகள் (LPM),ପ୍ରତି ମିନିଟ୍ ରେଖା (LPM)
"1. இணைப்பு, இணைப்பு, 2. சங்கிலி ,3. பத்திரம்","1. ଲିଙ୍କ୍, ଲିଙ୍କ୍, 2. ଶୃଙ୍ଖଳା, 3 ବନ୍ଧନ"
சங்கிலியால் பிணைக்கப்பட்ட பட்டியல்,ଶୃଙ୍ଖଳିତ ତାଲିକା |
லினக்ஸ்,ଲିନକ୍ସ
"1.லிக்விட் கிரிஸ்டல் டிஸ்ப்ளே, 2.லிக்விட் கிரிஸ்டல் டிஸ்ப்ளே (எல்சிடி)","1. ଲିକ୍ୱିଡ୍ କ୍ରିଷ୍ଟାଲ୍ ଡିସପ୍ଲେ, 2. ଲିକ୍ୱିଡ୍ କ୍ରିଷ୍ଟାଲ୍ ଡିସପ୍ଲେ (LCD)"
பட்டியல் செயலாக்கம்,ତାଲିକା ପ୍ରକ୍ରିୟାକରଣ |
"1.எழுத்து, 2.எழுத்து","1. ଲେଟର୍, 2. ଲିଟେରାଲ୍ |"
"1. செயலில், 2. வாழும், 3. மின், 4. நகரும்","1. ସକ୍ରିୟ, 2. ଜୀବନ୍ତ, 3. ବ electrical ଦୁତିକ, 4. ଚଳପ୍ରଚଳ |"
நேரடி முடிச்சு,ଜୀବନ୍ତ ଗଣ୍ଠି |
"1.ஏற்றுதல், 2.ஏற்றுதல்","1. ଲୋଡ୍, 2. ଲୋଡ୍"
"1.load module, 2.load modulator","1. ଲୋଡ୍ ମଡ୍ୟୁଲ୍, 2. ଲୋଡ୍ ମଡ୍ୟୁଲେଟର |"
"1.உள்ளூர், 2.உள்ளூர்","1. ଲୋକାଲ୍, 2. ଲୋକାଲ୍"
உள்ளூர் அணுகல்,ସ୍ଥାନୀୟ ପ୍ରବେଶ
லோக்கல் ஏரியா நெட்வொர்க் (LAN),ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ (LAN)
உள்ளூர் தெளிவு,ସ୍ଥାନୀୟ ସ୍ୱଚ୍ଛତା |
"1. உள்ளூர் நெட்வொர்க், 2. உள்ளூர் மையம் 3. உள்ளூர் பரிமாற்றம்","1. ସ୍ଥାନୀୟ ନେଟୱାର୍କ, 2 ସ୍ଥାନୀୟ କେନ୍ଦ୍ର 3 ସ୍ଥାନୀୟ ବିନିମୟ |"
உள்ளூர் நினைவகம்,ସ୍ଥାନୀୟ ସ୍ମୃତି
உள்ளூர் முறை,ସ୍ଥାନୀୟ ମୋଡ୍ |
உள்ளூர் மாறி,ଲୋକାଲ୍ ଭେରିଏବଲ୍ |
"வளைய, பூட்டு","ଲୁପ୍, ଲକ୍ |"
லூப் கோப்பு,ଲୁପ୍ ଫାଇଲ୍ |
அமர்வு ஆரம்பம்,ଅଧିବେଶନ ଆରମ୍ଭ
கால முடிவு,ଅବଧି ଶେଷ
எழுதுதல்,ଲେଖକ
தர்க்க பகுப்பாய்வி,ତର୍କ ବିଶ୍ଳେଷଣକାରୀ |
தர்க்க வெடிகுண்டு,ଲଜିକ୍ ବୋମା |
தர்க்க அட்டை,ଲଜିକ୍ କାର୍ଡ |
தர்க்க விளக்கப்படம் (பாய்வு விளக்கப்படம்),ଲଜିକ୍ ଚାର୍ଟ (ଫ୍ଲୋଚାର୍ଟ)
தர்க்க சுற்று,ଲଜିକ୍ ସର୍କିଟ୍ |
தர்க்க வடிவமைப்பு,ତାର୍କିକ ଡିଜାଇନ୍ |
தர்க்க வரைபடம்,ତାର୍କିକ ଚିତ୍ର
தருக்க பாய்வு விளக்கப்படம்,ଲଜିକାଲ୍ ଫ୍ଲୋଚାର୍ଟ |
தர்க்க செயல்பாடு,ତାର୍କିକ କାର୍ଯ୍ୟ
தர்க்க வாயில்,ତାର୍କିକ ଫାଟକ
"1. லாஜிக் புரோகிராமிங், 2. லாஜிக் புரோகிராமிங்","1. ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ, 2. ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ |"
தர்க்க இடப்பெயர்ச்சி,ତର୍କ ବିସ୍ଥାପନ |
தர்க்க நிலை,ତର୍କ ସ୍ଥିତି |
தர்க்க சுவிட்ச்,ଲଜିକ୍ ସୁଇଚ୍ |
தர்க்க அலகு,ତର୍କ ଏକକ |
தருக்க,ଯୁକ୍ତିଯୁକ୍ତ
தருக்க இணைப்பு,ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |
தருக்க தரவு அமைப்பு,ତାର୍କିକ ତଥ୍ୟ ଗଠନ
தருக்க வரைபடம்,ତାର୍କିକ ଚିତ୍ର
தருக்க வெளிப்பாடு,ଯୁକ୍ତିଯୁକ୍ତ ଅଭିବ୍ୟକ୍ତି |
தருக்க பாய்வு விளக்கப்படம்,ଲଜିକାଲ୍ ଫ୍ଲୋଚାର୍ଟ |
தருக்க IF (லாஜிக்கல் என்றால்),ଲଜିକାଲ୍ IF (ଲଜିକାଲ୍ ଯଦି)
பகுத்தறிவு செயல்பாடு,ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ
பகுத்தறிவு இயக்குபவர்,ଯୁକ୍ତିଯୁକ୍ତ ଅପରେଟର୍ |
பகுத்தறிவு இணைப்பு,ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |
தர்க்கரீதியான திட்டம்,ଯୁକ୍ତିଯୁକ୍ତ ଯୋଜନା |
"1. பகுத்தறிவு தன்மை, 2. தருக்க தன்மை","1. ଯୁକ୍ତିଯୁକ୍ତ ଚରିତ୍ର, 2. ଯୁକ୍ତିଯୁକ୍ତ ଚରିତ୍ର |"
தருக்க முறை,ଯୁକ୍ତିଯୁକ୍ତ pattern ାଞ୍ଚା |
தருக்க மதிப்பு,ତାର୍କିକ ମୂଲ୍ୟ
தருக்க மாறி,ଲଜିକାଲ୍ ଭେରିଏବଲ୍ |
கண்ணோட்டத்தை அடைந்தது,ପୂର୍ବାବଲୋକନ
முன்னோட்ட தொகுப்பு,ପୂର୍ବାବଲୋକନ ସେଟ୍ |
கவனிப்பு,ପର୍ଯ୍ୟବେକ୍ଷଣ
"1.லூப், 2.லூப்","1.loop, 2.loop"
வளைய கட்டுப்பாடு,ଲୁପ୍ କଣ୍ଟ୍ରୋଲ୍ |
வளைய துவக்கம்,ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |
வளைய மாறுபாடு,ଲୁପ୍ ଭେରିଏସନ |
"1.லூப் நெட்வொர்க், 2.லூப் நெட்வொர்க்","1. ଲପ୍ ନେଟୱାର୍କ, 2. ଲପ୍ ନେଟୱାର୍କ |"
வளைய துவக்கம்,ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |
வளைய-முடிவு,ଲୁପ୍-ଏଣ୍ଡିଙ୍ଗ୍ |
எதிர்-லூப் சோதனை,କାଉଣ୍ଟର-ଲୁପ୍ ପରୀକ୍ଷା |
தளர்வாக இணைக்கப்பட்டது,ଖାଲି ଯୋଡି |
இழப்பற்ற சுருக்கம்,କ୍ଷତିହୀନ ସଙ୍କୋଚନ |
ஹஸ்ஸே சுருக்கம்,ହାସ୍ ସଙ୍କୋଚନ |
குறைந்த பைட்,କମ୍ ବାଇଟ୍ |
குறைந்த அளவிலான மொழி,ନିମ୍ନ ସ୍ତରର ଭାଷା |
குறைந்த பாஸ் வடிகட்டி,ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |
"1.குறைந்த நிலை, 2. கீழே பிணைக்கப்பட்டுள்ளது","1. କମ୍ କଣ୍ଡିସନ୍, 2 ନିମ୍ନରେ ବନ୍ଧା |"
"1.MAC நெறிமுறை, 2.MAC நெறிமுறைகள் (நடுத்தர அணுகல் கட்டுப்பாடு)","1.MAC ପ୍ରୋଟୋକଲ୍, 2.MAC ନ ics ତିକତା (ମଧ୍ୟମ ପ୍ରବେଶ ନିୟନ୍ତ୍ରଣ)"
"1. இயந்திரம், 2. இயந்திரம்","1. ମେସିନ୍, 2. ମେସିନ୍ |"
இயந்திர முகவரி,ଯନ୍ତ୍ର ଠିକଣା
"1. இயந்திரக் குறியீடு, 2. இயந்திரக் குறியீடு","1. ମେସିନ୍ କୋଡ୍, 2. ମେସିନ୍ କୋଡ୍ |"
இயந்திர சக்கரம்,ମେସିନ୍ ଚକ
இயந்திரமயமாக்கப்பட்ட மொழி,ଯାନ୍ତ୍ରିକ ଭାଷା |
இயந்திர மென்பொருள்,ଯାନ୍ତ୍ରିକ ସଫ୍ଟୱେର୍ |
சாதன பிழை,ଉପକରଣ ତ୍ରୁଟି
இயந்திரம் செயலற்ற நேரம்,ମେସିନ୍ ନିଷ୍କ୍ରିୟ ସମୟ |
இயந்திர மொழி,ମେସିନ୍ ଭାଷା
கையேடு,ମାନୁଆଲ୍ |
இயந்திர உணர்வு,ଯନ୍ତ୍ରର ଅର୍ଥ
"1.இயந்திர மொழி, 2.இயந்திர மொழி","1. ମେସିନ୍ ଭାଷା, 2. ମେସିନ୍ ଭାଷା |"
இயந்திர வழி கற்றல்,ଯନ୍ତ୍ର ଶିକ୍ଷା
இயந்திர செயல்பாடு,ମେସିନ୍ ଅପରେସନ୍
இயந்திர மொழி,ମେସିନ୍ ଭାଷା
இயந்திர செயல்திறன்,ମେସିନ୍ କାର୍ଯ୍ୟଦକ୍ଷତା
இயந்திர உருவகப்படுத்துதல்,ମେସିନ୍ ଅନୁକରଣ
இயந்திர கடத்தல் நேரம்,ମେସିନ୍ ଅପହରଣ ସମୟ |
