Hindi,English
तात्क्षणिक केंद्र,instantaneous centre
तात्क्षणिक वेग,instantaneous velocity
तात्क्षणिक आयतन,instantaneous volume
"पूर्ण संख्या, पूर्णांक",integer
पूर्णांक रैखिक प्रोग्रामन,integer linear programming
समाकलनीयता,integrability
समाकलनीय,integrable
समाकलनीय अवकल समीकरण,integrable differential equation
समाकलनीय समीकरण,integrable equation
समाकलनीय फलन,integrable function
" समाकल , पूर्णांकीय",integral
"समाकलन-गणित, इंटीग्रल कैलकुलस",integral calculus
समाकल वक्र,integral curve
पूर्णींकीय प्रांत,integral domain
समाकल समीकरण,integral equation
"पूर्ण संख्या, पूर्णांक",integral number
प्रथम प्रकार का समाकल,integral of the first kind
समाकल निरूपण,integral representation
समाकल चिह्न,integral sign
समाकलन करना,integrate
समाकलित अवशोषण गुणांक,integrated absorption coefficient
समाकलन गुणक,integrating factor
समाकलन,integration
अवकलन दूवारा समाकलन,integration by differentiation
खंडशः समाकलन,integration by parts
परिमेयकरण दूवारा समाकलन,integration by rationalisation
प्रतिस्थापन दूवारा समाकलन,integration by substitution
उत्तरोत्तर समानयन दूवारा समाकलन,integration by successive reduction
श्रेणीबद्ध समाकलन,integration by series
सदिश का समाकलन,integration of vector
संवृत पृष्ठ पर समाकलन,integration over a closed surface
समाकलक,integrator
समाकलक घटक,integrator component
समाकल-अवकल समीकरण,integro - differential equation
" अंतः खंड , अपरोधन",intercept
विनिमेय संक्रिया,interchangable operation
"विनिमेय, व्यतिहार",interchange
अंतर्वर्ग सहसंबंध,interclass correlation
परस्पर सहसंबंध,inter correlation
परस्पर सहसंबंध गुणांक,inter correlation coefficient
"परस्पर निर्भरता, अन्योन्याश्रय",interdependency
अन्योन्याश्रित,interdependent
ब्याज,interest
"अंतरपृष्ठ, पार्थक्य पृष्ठ",interface
अंतरफलक कोण,interfacial angle
समाकल्य,integrand
समाकलित,integrated
"अभ्यंतर, अंतरंग, अंतः (सं.), अंतर्गूढ़, आंतरिक,अंतःस्थ (वि.)",interior
अंतः कोण,interior angle
अंतः क्षेत्र,interior area
अंतः प्रांत,interior domain
आंतरिक अवयव,interior element
समुच्चय का अभ्यंतर,interior of a set
अभिमुख अंतः कोण,interior opposite angle
अंतर्गह,interior planet
आंतरिक बिंदु,interior point
"मध्यवर्ती, माध्यमिक, मध्य, मध्यक",intermediate
मध्यवर्ती बिंदु,intermediate point
मध्यवर्ती मान प्रमेय,intermediate value theorem
आंतरिक द्‌विभाजक,internal bisector
अंतर्वेशन,interpolation
अंतर्वेशन-सूत्र,interpolation formula
प्रतिच्छेदी,intersecting
प्रतिच्छेदी वक्र,intersecting curves
प्रतिच्छेदी रेखाएँ,intersecting lines
" प्रतिच्छेदन, प्रतिच्छेद , सर्वनिष्ठ",intersection
प्रतिच्छेद वक्र,intersection curve
वक्रों का प्रतिच्छेद,intersection of curves
समुच्चयों का सर्वनिष्ठ,intersection of sets
"अंतराल, अंतर",interval
अंतराल आकल,interval estimate
अंतराल आकलन,inteval estimation
अंतराल मध्य बिंदु,interval mid-point
"खंडांतर्गत प्रभाव, अंतः खंड प्रभाव",intra-block effect
अंतरावर्ग सहसंबंध,intraclass correlation
निश्चरता,invariance
निश्चर,invariant
निश्चर तंत्र,invariant system
तालिका,inventory
तालिका नियतन,inventory allocation
तालिका नियंत्रण,inventory control
तालिका नियंत्रण निदर्श,inventory control model
तालिका नियंत्रण प्रणाली,inventory control system
तालिका चक्र,inventory cycle
तालिका धारण लागत,inventory holding cost
तालिका बिंदु,inventory point
तालिका नीति,inventory policy
तालिका  स्थिति,inventory situation
"प्रतित्रोम, व्युत्क्रम, विपरीत",inverse
प्रतिलोम सहसंबंध,inverse correlation
प्रतिलोम फलन,inverse function
प्रति लोम अतिपरवलयिक फलन,inverse hyperbolic function
व्युत्क्रमानुपाती,inversely proportional
व्युत्क्रम प्रतिचित्र ण,inverse mapping
व्युत्क्रम संख्या,inverse number
व्युत्क्रम आव्यूह,inverse of a matrix
प्रतिलोम क्रमचय,inverse permutation
व्युत्क्रमानुपात,inverse proportion
प्रतिलोम त्रिकोणमितीय फलन,inverse trigonometrical function
प्रतिलोमन-सूत्र,inversion formula
क्रम का प्रति लोमन,inversion of order
व्युत्क्रमणीय आव्यूह,invertible matrix
व्युत्क्रमणीय रूपांतरण,invertible transformation
अपरिमेय,irrational
अपरिमेय समीकरण,irrational equation
अपरिमेय व्यंजक,irrational expression
अपरिमेय संख्या,irrational number
अपरिमेय मूल,irrational root
" अखंडनीय , अलघुकरणीय , असमानेय",irreducible
अघूर्णी सदिश,irrotational vector
अघूर्णी सदिश फलन,irrotational vector function
अघूर्णी वेग,irrotational velocity
तुल्यकोणी (वि.) समदिक्पा ती रेखा (सं),isogonal
समककुदता,isokurtosis
वियुक्त अनिवार्य विचित्रता,isolated essential singularity
वियुक्त बिंदु,isolated point
"समदूरीक, त्रिसमलंबाक्ष, घनीय, आइसोमेट्रिक",isometric
समद्विबाहु विन्यास,isosceles configuration
पुनरावृत्त समाकल,iterated integral
पुनरावृत्त अंतर्वेशन,iterated interpolation
पुनरावृत्ति,iteration
पुनरावृत्ति सूत्र,iteration formula
पुनरावर्ती समाकलन सूत्र,iterative integration formula
पुनरावर्ती क्रि याविधि,iterative procedure
पुनरावर्ती विधि,iterative technique
जैकोबियन,Jacobian
जैकोबी सारणिक,Jacobian determinant
जैकोबी आव्यूह,Jacobian matrix
समुच्चयों का सम्मिलन,join of sets
"जोड़, संधि (सं.) संयुक्त(वि.)",joint
संयुक्त घनत्व फलन,joint density function
संयुक्त बारंबारता फलन,joint frequency function
संयुक्ततः आश्रित चर,jointly dependent variable
संयुक्त प्रायिकता,joint probability
सम्मिलन,join (=union)
"कुदान, जंप, प्लुति",jump
प्लुति असांतत्य,jump discontinuity
"न्यायसंगति, औचित्य",justification
औचित्य बताना,justify
कारनाफ मानचित्र,Karnaugh map
"गुठली, अष्टि",kernel
प्रतिचित्रण की अष्टि,kernel of the mapping
"शुदूधगति विज्ञान, शुदूध गतिकी",kinematics
गतिज ऊर्जा,kinetic energy
"बलगति विज्ञान, बलगतिकी",kinetics
कोल्मोगोरोफ-स्मिरनोव परीक्षण,Kolmogoroff Smirnov test
क्रोनेकर डेल्टा,Kronecker delta
ककुदता,kurtosis
लग्रांज फलन,Lagrange's function
लग्रांज गुणक,Lagrange's multipliers
"स्तरिका, पटल",lamina
लाप्लास रूपांतर,Laplace transform
बृहत संख्या,large number
अभिलक्षणिक मूल,latent root(=characteristic root)
पार्श्व पृष्ठ,lateral surface
लैटिन वर्ग,latin square
"नाभिलंब, लैटस रैक्टम",latus rectum
"नियम, सिद्धांत",law
वेग संयोजन नियम,law of adding velocities
संकलनीयता नियम,law of additivity
ह्नासमान प्रतिफल नियम,law of diminishing return
गुरुत्वाकर्षण नियम,law of gravitation
समूह के लिए समाकारिता नियम,law of homomorphism for groups
वलयों के लिए समाकारिता नियम,law of homomorphism for rings
बढ़ती लागत का नियम,law of increasing costs
घातांक नियम,law of indices
जड़त्व नियम,law of inertia
बृहत्‌ संख्याओं का नियम,law of large numbers
प्रायिकता-नियम,law of probability
"ज्या नियम, साइन नियम",law of sines
घातांको के नियम,laws of exponents
गति नियम,laws of motion
"परत, स्तर",layer
अग्रग गुणांक,leading coefficient
अग्रग विकर्ण,leading diagonal
अग्रग उप-आव्यूह,leading submatrix
अग्रग पद,leading term
"न्यूनतम, अल्पतम, लघुतम",least
लघुतम समापवर्त्य (LCM),least common multiple (LCM)
न्यूनतम अवयव,least element
न्यूनतम वर्ग,least square
न्यूनतम उपरि परिबंध,least upper bound
वाम सहसमुच्चय,left coset
वामावर्त,left handed
वामावर्ती पेच,left handed screw
वाम प्रतिलोम,left inverse
वाम गुणन,left multiplication
लाइबनिटस सूत्र,Leibnitz formula
लंबाई,length
तुंगककुदी,leptokurtic
तुंगककुदी वक्र,leptokurtic curve
तुंगककुदता,leptokurtosis
स्तर वक्र,level curve
विश्वास्यता स्तर,level of confidence
सार्थकता का स्तर,level of significance
कोशक्रमानुसार,lexicographically
कोश क्रम,lexicographical order
संभाविता फलन,likelihood function
संभाविता अनुपात परिक्षण,likelihood ratio test
" सीमा , सीमांत",limit
"सीमांत, चरम",limiting
सीमांत मान,limiting value
सीमांत वेग,limiting velocity
माध्य में सीमा,limit in mean
समाकलन की सीमा,limit of integration
अनुक्रम सीमा,limit of sequence
"गुच्छ बिंदु, सीमा बिंदु",limit point (=cluster point)
सीमांत वेग,limit velocity
" रेखा , लाइन , दीर्घतंतु",line
"रेखीय, रैखिक, रेखाकार",linear
रैखिक बीजावल्ली,linear algebraic
रैखिक बीजीय समीकरण,linear algebraic equation
रैखिक सन्निकटन,linear approximation
रैखिक अनंतस्पर्शी,linear asymptote
रैखिक गुणांक,linear coefficient
एकघात संचय,linear combination
एकघात प्रतिबंध,linear constraints
रैखिक आश्रितता,linear dependence
रैखिक अवकलन समीकरण,linear differential equation
" रैखिक विमा , रैखिक माप , रैखिक लंबाई-चौड़ाई",linear dimension
"रैखिक समीकरण, एकघात समीकरण",linear equation
रैखिक समघात,linear form
रैखिक भिन्नात्मक रूपांतरण,linear fractional transformation
रैखिक फलन,linear function
रैखिक फलनक,linear functional
रैखिक समूह,linear group
रैखिक स्वतंत्रता,linear independence
रैखिक स्वतंत्र संबंध,linear independent relation
रैखिक असमिका,linear inequality
रैखिक असमघाती अवकल समीकरण,linear inhomogeneous differential equation
रैखिक समाकल समीकरण,linear integral equation
रैखिक अंतर्वेशन,linear interpolation
रैखिक न्यूनतम वर्ग समाश्रयण विश्लेषण,linear least square regression analysis
" एकघाततः , रैखिकतः",linearity
रैखिकतः परतंत्र,linearly dependent
रैखिकतः स्वतंत्र,linearly independent
रैखिक प्रतिचित्रण,linear mapping
रैखिक क्रम,linear order
रैखिक क्रमीकरण,linear ordering
रैखिक प्रोग्रामन,linear programming
रैखिक प्रोग्रामन कलन-विधि,linear programming algorithm
रैखिक प्रोग्रामन समस्या,linear programming problem
रैखिक समाश्रयण,linear regression
रैखिक समाश्रयण गुणांक,linear regression coefficient
"रैखिक संबंध, एकघाती संबंध",linear relation
रैखिक समष्टि,linear space (=vector space)
रैखिक उपसमष्टि,linear subspace
रैखिक रूपांतरण,linear transformation
रैखिक उपनति,linear trend
रैखिक अनभिनत आकल,linear unbiased estimate
रैखिक वेग,linear velocity
रेखा समाकल,line integral
प्रतिच्छेद-रेखा,line of intersection
समाश्रयण-रेखा,line of regression
स्थानगत सदिश,localised vector
स्थानीय इष्टतम,local optimum
"बिन्दुपथ, रेखापथ",locus
"लॉग, लठठा, संलेख",log
"लघुगणकीय, लॉगेरिथ्मीय",logarithmic
लघुगणकीय यथार्थता,logarithmic accuracy
लॉगेरिथ्मीय परिकलन,logarithmic calculation
"लॉगेरिथ्मीय वक्र, लघुगणकीय वक्र",logarithmic curve
लघुगणकीय अवकलज,logarithmic derivative
लघुगणकीय अवकलन,logarithmic differentiation
"लॉगेरिथ्मीय फलन, लघुगणकीय फलन",logarithmic function
"लघुगणकीय माध्य, गुणोत्तर माध्य",logarithmic mean (=geometric mean)
लघुगणकीय प्रसामान्य बंटन,logarithmic normal distribution
लघुगणकीय संबंध,logarithmic relationship
लघुगणकीय मापक्रम,logarithmic scale
"लॉगेरिथ्मीय श्रेणी, लघुगणकीय श्रेणी",logarithmic series
"लॉगेरिथ्मीय सर्पिल, लघुगणकीय सर्पिल",logarithmic spiral (equiangular spiral)
"लॉगेरिथ्मीय सारणी, लघुगणकीय सारणी",logarithmic table (=log table)
"लॉगेरिथ्म, लघुगणक",logarithm (log)
तर्क,logic
तर्कत: तुल्य,logically equivalent
"वृद्धिघात वक्र, पर्ल-रीड वक्र",logistic curve
"लघुगणक प्रसामान्य बंटन, लॉग प्रसामान्य बंटन",lognormal distribution
" रेखांश , देशांतर",longitude
" पाश, ल्रूप, फंदा (सं.) पाशन (क्रि.) , प्रस्पंद",loop
" प्रचयन , प्रचायिका, लॉटरी",lottery
अधोरेखा,lower bar
निम्न परिबंध,lower bound
निम्न रीमान-समाकल,lower Riemann integral
निम्न योगफल,lower sum
निम्न त्रिभुजीय आव्यूह,lower triangular matrix
मैक्लारिन प्रसार,Maclaurin's expansion
"माया संख्या , मैजिक संख्या , स्थायित्व संख्या",magic number
मैजिक वर्ग,magic square
कांतिमान-सीमा,magnitude limit (=limiting magnitude)
डाक प्रेषित प्रश्नावली,mailed questionnaire
डाक द्वारा सर्वेक्षण,mail survey
उपरि परिबंध,majorant (upper bound)
दीर्घ चाप,major arc
उपरिबद्‌ध समुच्चय,majorised set
बहुमान फलन,many valued function
"नक्शा , मानचित्र , प्रतिचित्र",map
समुच्चय में प्रतिचित्रित करना,map into the set
समुच्चय का प्रतिचित्रण,mapping of a set
उपांत प्रायिकता,marginal probability
गणितीय विश्लेषण,mathematical analysis
गणितीय तर्क,mathematical argument
गणितीय केंद्र,mathematical centre
गणितीय जटिलता,mathematical complexity
गणितीय अर्थशास्त्र,mathematical economics
गणितीय प्रत्याशा,mathematical expectation
गणितीय रूप,mathematical form
"गणितीय संरूपण, गणितीय संरूप",mathematical formulation
गणितीय सर्वसमिका,mathematical identity
"गणितीय तर्कशास्त्र ,गणितीय तर्क",mathematical logic
गणितीय निदर्श,mathematical model
गणितीय आशय,mathematical notion
मैट्रिक्स विकर्णन,matrix digonalisation
आव्यूह-व्युत्क्रम,matrix inverse
आव्यूह-व्युत्क्रमण,matrix inversion
आव्यूह पुनरावर्ती विधि,matrix iterative method
मैट्रिक्स पद्‌धति,matrix method
आव्यूह गुणन,matrix multiplication
अचरों का आव्यूह,matrix of constants
प्रभाविता आव्यूह,matrix of effectiveness
आव्यूह संकारक,matrix operator
आव्यूह बहुपद,matrix polynomial
आव्यूह मुद्रण,matrix printing
आव्यूह-गुणनफल,matrix product
अधिकतमीकृत,maximized
"महत्तम, अधिकतम, उच्चतम",maximum
अधिकतम निरपेक्ष मान,maximum absolute value
महत्तम F-अनुपात,maximum F-ratio
अधिकतम संभाविता,maximum likelihood
महाल्पिष्ठ,maxmin
महाल्पिष्ठ निकष,maxmin criterian
फलन का अधिकतम,max of a function
मैक्सवेल-बोल्ट्समान सांख्यिकी,Maxwell-Boltzmann statistics
माध्य विचलन,mean deviation
विचलन वर्ग माध्य,mean square deviation
वर्ग माध्य त्रुटि,mean square error
"माध्यमान, औसत मान",mean value
माध्यमान प्रमेय,mean value theorem
ककुदता माप,measure of kurtosis
" मध्य, मध्यस्थ , माध्यिका, मीडियन",median
माध्यिका केंद्र,median centre
मध्यककुदी वक्र,mesokurtic curve
मध्यककुदता,mesokurtosis
संदेश,message
"रीति , विधि",method
विलोपन विधि,method of elimination
प्रतिलोमन-विधि,method of inversion
पुऩरावृत्ति विधि,method of iteration
न्यूनतम वर्ग विधि,method of least squares
आघूर्ण विधि,method of moments
समरूप त्रिभुज विधि,method of similar triangles
प्रवणतम अवरोहण विधि,method of steepest descent
संकलन-विधि,method of summation
अनिर्घारित गुणांक विधि,method of undetermined coefficient
दूरीक समष्टि,metric space
मीटरी पद्‌धति,metric system
मेट्रिक इकाई,metric unit
सूक्ष्म सिद्‌धांत,micro theory
मध्य,middle
मध्यपद,middle term
मध्य बिंदु,mid point
मध्यबिंदु सूत्र,mid point formula
अल्पिष्ठ बहुपद,minimal polynomial
अल्पमहिष्ठ सिद्‌धांत,minimax principle
"न्यूनतम, अल्पतम, निम्नतम",minimum
निम्निष्ठ बिंदु,minimum point (of curve)
अल्पतम बहुपद,minimum polynomial
फलन का न्यूनतम,min of a function
लघु चाप,minor arc
लघु अक्षष,minor axis
निम्न परिबद्‌ध उपसमुच्चय,minorised subset
"माइनस, ऋण",minus
ऋण चिह्न,minus sign
मिश्र भिन्न,mixed fraction
सविकल्प युक्ति,mixed strategy
" बहुलक, मोड , विधि, रीति ,प्रणाली, विधा",mode
"मापांक, मोड्यूलस",modulus
सम्मिश्र संख्या का मापांक,modulus of a complex number
आघूर्ण,moment
आघूर्णजनक फलन,moment generating function
बल का आघूर्ण,moment of a force
बारंबारता-बंटन का आघूर्ण,moment of frequency distribution
जड़त्व आघूर्ण,moment of inertia
संवेग आघूर्ण,moment of momentum
संवेग,momentum
एकपद,monomial
एकैक समाकारी,monomorphic
"एकरूपता, एकैक समाकारिता",monomorphism
एकदिष्ट,monotone
एकदिष्ट वर्धमान अनुक्रम,monotone increasing sequence
एकदिष्टतः,monotonically
एकदिष्टतः वर्धमान जाल,monotonically increasing net
एकदिष्टतः वर्धमान अनुक्रम,monotonically increasing sequence
एकदिष्ट फलन,monotonic function
मॉन्टे-कार्लो परिकलन,Monte Carlo calculation
मॉन्टे-कार्लो विधि,Monte Carlo method
मोरा (खेल),morra (game)
मृत्यु आंकड़े,mortality statistics
प्रायिकतम,most probable
गति,motion
गतिमान माध्य,moving average
M-समष्टि,M-space
समाकल का M-परीक्षण,M-test for integral
बहुगत निर्णय-समस्या,multidecision problem
बहुविम प्रसामान्य बंटन,multidimensional normal distribution
बहुविम यादृच्छिक चर,multidimensional random variable
बहुसूचक परिवहन समस्या,multi-index transportation problem
बहुपद,multinomial
बहुपद बंटन,multinomial distribution
"गुणित, बहुगुण, बहु, बहुत (वि.), गुणज, अपवर्त्य (सं.)",multiple
बहुविकल्पी समस्या,multiple choice problem
बहुसंबद्‌धित प्रांत,multiple connected domain
बहु सहसंबंध,multiple correlation
बहु-बारंबारता सारणी,multiple frequency table
बहु समाकल,multiple integral
बहु समाकलन,multiple integration
बहु समाश्रयण,multiple regression
बहुसमाश्रयण विश्लेषण,multiple regression analysis
बहुसमाश्रयण गुणांक,multiple regression coefficient
बहुसमाश्रयण समीकरण,multiple regression equation
बहु मूल,multiple root
गुणन,multiplication
(सारणिक का) स्तंभशः गुणन,multiplication by columns (of determinant)
(सारणिक का) पंक्तिशः गुणन,multiplication by rows (of determinant)
गुणन कारक,multiplication factor
गुणनात्मक फलन,multiplicative function
गुणनात्मक समूह,multiplicative group
गुणनात्मक प्रतिलोम,multiplicative inverse
बहुकता,multiplicity
मूल-बहुकता,multiplicity of roots
शून्यक की बहुकता,multiplicity of zero
गुणक,multiplier
" गुणा करना , संवर्धन",multiply
बहुचर बंटन,multivariate distribution
बहुचर प्रसामान्य बंटन,multivariate normal distribution
बहुचर समष्टि,multivariate population
"पारस्परिक, अन्योन्य",mutual
नाब्ला,nabla
नैपिरीय,Napierian
"नैपिरीय लघुगणक, नैपिरीय लॉगेरिथ्म",Napierian logarithm
"प्राकृतिक लघुगणक,प्राकृतिक लॉगेरिथ्म",natural logarithm
"धन पूर्णसंख्या , धन पूर्णांक",natural number
समुद्री मील,nautical mile
n-विम,n-dimensional
n-विम सदिश-समष्टि,n-dimensional vector space
आवश्यक तथा पर्याप्त प्रतिबंध,necessary and sufficient condition
आवश्यक प्रतिबंध,necessary condition
निषेध,negation
" ऋण, ऋणात्मक , नेगेटिव",negative
ऋण वक्रता,negative curvature
ऋणात्मक निश्चित समघात,negative definite form
ऋणात्मक निश्चित् आव्यूह,negative definite matrix
ऋणात्मक अर्धनिश्चित समघात,negative semi-definite form
" प्रतिवेश , सामीप्य",neighbourhood
" बहुक्रम प्रतिचयन , समावेशी प्रतिचयन",nested sampling
नेट जनन दर,net reproduction rate
न्यूटनी यांत्रिकी,Newtonian mechanics
न्यूटन का विभाजित अंतर सूत्र,Newton's divided difference formula
न्यूटन के गति-नियम,Newton's laws of motion
नेमेन नियतन,Neyman allocation
नेमेन-पियर्सन-सिद्‌धांत,Neyman Pearson theory
शून्यंभावी अवयव,nilpotent element
शून्यंभावी आव्यूह,nilpotent matrix
" नोड, आसंधि , पात , निर्नति , निस्पंद",node
अन-आबेली ग्रुप,non-Abelian group
सापेक्षष अभिसरण,non-absolute convergence
अबीजीय,non-algebraic
अनपभ्रष्ट,non-degenerate
अनपभ्रष्ट आधारी सुसंगत हल,non-degenerate basic feasible solution
अघन,non-dense
अघन समुच्चय,non-dense set
बिंदुओं का अगणनीय अनंत,non-denumerable infinity of points
अगणनीय समुच्चय,non-denumerable set
अनवकलनीय,non-differentiable
अरिक्त उपसमुच्चय,non empty subset
अयूक्लिडी ज्यामिति,non-Euclidean geometry
" असमांगी , असमघात",non-homogeneous
अप्रतिच्छेदी,non-intersecting
अरैखिक बीजीय समीकरण,non-linear algebraic equation
अरैखिक अवकल समीकरण,non-linear differential equation
अरैखिक समीकरण,non-linear equation
अरैखिक प्रोग्रामन,non-linear programming
अरैखिक समाश्रयण,non-linear regression
अरैखिक संबंध,non-linear relationship
"ऋणेतर पूर्णसंख्या , ऋणेतर पूर्णांक",non-negative integer
ऋणेतर चर,non-negative variable
अप्राचलिक परीक्षण,non-parametric test
प्रायिकतेतर दृष्टिकोण,non-probabilistic approach
व्युत्क्रमणीय आव्यूह,non-singular matrix
असममित आव्यूह,non-symmetric matrix
अतुच्छ,non-trivial
शून्येतर सारणिक,non-vanishing determinant
अरिक्त,non-void
अरिक्त उपसमुच्चय,non-void subset
शून्येतर सारणिक,non-zero determinant
अथवा पूरक द्वार,NOR gate
" प्रसामान्य , प्राकृतिक , मानक , सामान्य, साधारण , अभिलंब , नॉर्मल",normal
अभिलंब त्वरण,normal acceleration
अभिलंब कोण,normal angle
प्रसामान्य वक्र,normal curve
प्रसामान्य घनत्व फलन,normal density function
प्रसामान्य बंटन,normal distribution
प्रसामन्य बंटन फलन,normal distribution function
आव्यूह का प्रसामान्य रूप,normal form for the matrix
प्रसामान्य बारंबारता,normal frequency
प्रसामान्यीकृत वक्र,normalized curve
प्रसामान्यीकृत चलबिंदु संख्या,normalized floating point number
प्रसामान्यक,normalizer
प्रसामान्य आव्यूह,normal matrix
प्रसामान्य प्रायिकता वक्र,normal probability curve
प्रसामान्य प्रायिकता बंटन,normal probability distribution
"प्रसामान्य उपसमूह, विशिष्ट उपसमूह",normal subgroup (=distinguished subgroup)
मानकित रैखिक समष्टि,normed linear space
सदिश मानक,norm of a vector
"NOT गेट, न गेट",NOT gate
नकुत्रापि सघन समुच्चय,nowhere dense set
निराकरणीय परिकल्पना,null hypothesis
शून्य आव्यूह,null matrix
रिक्त समुच्चय,null set
शून्य सदिश,null vector
संख्या,number
संख्या अक्ष,number axis
संख्या पद्‌धति,number system
" संख्यांक (सं.) , संख्यात्मक (वि.)",numeral
"संख्यान, संख्या देना",numeration
अंश,numerator
संख्यात्मक गुणांक,numerical coefficient
संख्यात्मक अभिकलन,numerical computation
संख्यात्मक अवकलन,numerical differentiation
संख्यात्मक विधि,numerical method
"n-सदिश , n-वेक्टर",n-vector
n-सदिश समष्टि,n-vector space
" वस्तु , पिडं , बिबं",object
उद्‌देश्य फलन,objective function
"तिर्यक, तिरछा",oblique
तिर्यक अनंतस्पर्शी,oblique asymptote
तिर्यक अक्ष,oblique axis
"तिर्यक परिच्छेद , तिरछी काट",oblique section
प्रेक्षण,observation
प्रेक्षित बारंबारता,observed frequency
अधिक कोण,obtuse angle
अष्टभुज,octagon
अष्टफलक,octahedron
अष्टाधारी पद्‌धति,octal system
अष्टांशक ,octant
विषम,odd
विषम वक्र,odd curve
विषम संख्या,odd number
विषम क्रमचय,odd permutation
विषम बहुपद,odd polynomial
" ओजाइव , तोरण",ogive
एकैकी संगति,one to one correspondence
एकैकी फलन,one to one function
एकैकी प्रतिचित्र,one to one map
एकधा वर्गीकरण,one-way classification
आच्छादक प्रतिचित्र,onto map
"खुला, विवृत (वि.)",open
विवृत गोलक,open ball
विवृत अंतराल,open interval
विवृत अर्धरेखा,open ray
विवृत समुच्चय,open set
प्रचालन,operation
संक्रिया विज्ञान,operational research
संक्रिया विज्ञान,operations research
" प्रचालक, ऑपरेटर , संकारक",operator
सम्मुख कोण,opposite angle
विपरीत घटना,opposite event
इष्टतम आधारी सुसंगत हल,optimal basic feasible solution
इष्टतम अवस्था,optimal condition
इष्टतम प्रचय आमाप,optimal lot size
इष्टतम मान,optimal value
"अनुकूलतम, इष्टतम",optimum
कक्षा,orbit
" क्रम , कोटि , घात , मूलांक , समूहांक",order
क्रमित युग्म,ordered pair
"क्रमित समुच्चय, क्रमित सेट",ordered set
"क्रमण, क्रमीकरण",ordering
"सारणिक की कोटि , डिटर्मिनेन्ट की कोटि",order of a determinant
समूह की कोटि,order of a group
आव्यूह की कोटि,order of a matrix
समूह में अवयव की कोटि,order of an element in a group
अवकल समीकरण की कोटि,order of differential equation
संक्रिया क्रम,order of operation
शून्यक कोटि,order of zero
क्रमसूचक संख्या,ordinal number
साधारण अवकल समीकरण,ordinary differential equation
कोटि,ordinate
अभिविन्यसनीयता,oreintability
दिकविन्यास,orientation
पृष्ठ का अभिविन्यास,orientation of surface
"उद्‌गम, उद्‌भव, उत्पत्ति",origin
निर्देश -मूल-बिंदु,origin of coordinates
लबं केंद्र,orthocentre
"लंब कोणीय, लांबिक",orthogonal
लंबकोणिक अक्ष,orthogonal axes
लांबिक परिवार,orthogonal family
"लांबिक समूह, लांबिक गुप",orthogonal group
लंबकोणीयता शर्त,orthogonality condition
लांबिकीकरण,orthogonalization
लांबिक आव्यूह,orthogonal matrix
"ऑर्थोनॉर्मल, प्रसामान्य लांबिक",orthonormal
प्रसामान्य लांबिक आधार,orthonormal basis
दोलन,oscillation
फलन का दोलन,oscillation of a function
दोलनी फलन,oscillatory function
आश्लेषी,osculating
बाह्य गुणनफल,outer product
"निर्गत, निर्गम, उत्पादन,बहिर्वेश",output
अतिनिर्धारित निकाय,overdetermined system
युगलित तुलना,paired comparision
युगलतः असंयुक्त,pairwise disjoint
युगलतः स्वतंत्र,pairwise independent
समांतर बल ,parallel forces
समांतर चतुर्भुज,parallelogram
बल-समांतर चतुर्भुज,parallelogram of forces
वेग-समांतर चतुर्भुज,parallelogram of velocities
समांतर षट्फलक,parallelopiped
" प्राचल , अंतःखंडी अनुपात, पैरामीटर",parameter
अप्राचलिक,parameter free (=nonparametric)
बंटन-प्राचल,parameter of distribution
प्राचलिक,parametric
प्राचलि क निर्देशांक,parametric coordinate
प्राचलिक वक्र,parametric curve
प्राचलिक समीकरण,parametric equation
प्राचलिक रैखि क प्रोग्रामन,parametric linear programming
प्राचल विधि,parametric method
प्राचलिक उद्‌देश्य फलन,parametric objective function
प्राचलिक प्रोग्रामन,parametric programming
प्राचलिक निरूपण,parametric representation
प्राचलीकरण,parametrization
"कोष्ठक, बंधनी",parenthesis
कोष्ठक चिह्न,parenthesis notation
मूल समष्टि,parent population
पैरेटो-वक्र,Pareto curve
समता जांच,parity check
आंशिक संकरण,partial confounding
आंशिक सहसंबंध,partial correlation
आंशिक अवकलज,partial derivative
आंशिक अवकल समीकरण,partial differential equation
आंशिक अवकलन,partial differentiation
आंशिक भिन्न,partial fraction
आंशिक समाकलन,partial integration
अंशतः क्रमित,partially ordered
अंशतः क्रमित समुच्चय,partially ordered set
आंशिक क्रम,partial order
आंशिक समाश्रयण गुणांक,partial regression coefficient
आंशिक योगफल,partial sum
कण,particle
विशिष्ट स्थिति,particular case
विशेष समाकल,particular integral
विशेष हल,particular solution
"विभाजन, वितरण",partition
आव्यूहों का विभाजन,partitioning of matrices
विभागकारी मान,partition value
पास्कल त्रिभुज,Pascal triangle
"चित्राम, प्रति मान, प्रति रूप, पैटर्न",pattern
प्रति रूप फलन,pattern function
प्रति रूप समस्या,pattern problem
नीतभार वेग,payload velocity
भुगतान फलन,payoff function
भुगतान आव्यूह,payoff matrix
p-आधार,p-basis
p-संचित्र,p-chart
पियानो-वक्र,Peano curve
पियानो-समष्टि,Peano space
पदिक समीकरण,pedal equation
प्रतिशत,percent
प्रतिशतता,percentage
प्रतिशत त्रुटि,percentage error
प्रतिशत बारंबारता,percentage frequency
प्रतिशत वृद्‌धि,percentage increase
अशुद्‌धि-प्रतिशतता,percentage of error
प्रतिशत ह्रास,percent decrease
