Gujarati,Assamese
"1.MAC પ્રોટોકોલ, 2.MAC એથિક્સ (મિડલ એક્સેસ કંટ્રોલ)","1.MAC প্ৰটোকল, 2.MAC নৈতিকতা (মধ্যমীয়া প্ৰৱেশ নিয়ন্ত্ৰণ)"
"1. મશીન, 2. મશીન","১.যন্ত্ৰ, ২.যন্ত্ৰ"
મશીન સરનામું,মেচিনৰ ঠিকনা
"1. મશીન કોડ, 2. મશીન કોડ","১.মেচিন ক’ড, ২.মেচিন ক’ড"
મશીન વ્હીલ,মেচিনৰ চকা
યાંત્રિક ભાષા,যান্ত্ৰিক ভাষা
યાંત્રિક સોફ્ટવેર,যান্ত্ৰিক চফ্টৱেৰ
ઉપકરણ ભૂલ,ডিভাইচৰ ভুল
મશીન નિષ્ક્રિય સમય,মেচিনৰ অচল সময়
મશીન ભાષા,মেচিন ভাষা
મેન્યુઅલ,হাতপুথি
મશીન સેન્સ,মেচিন চেন্স
"1.મશીન લેંગ્વેજ, 2.મશીન લેંગ્વેજ","১.মেচিন লেংগুৱেজ, ২.মেচিন লেংগুৱেজ"
મશીન લર્નિંગ,মেচিন লাৰ্নিং
મશીન કામગીરી,মেচিন অপাৰেচন
મશીન ભાષા,মেচিন ভাষা
મશીન કામગીરી,মেচিনৰ পৰিৱেশন
મશીન સિમ્યુલેશન,মেচিন চিমুলেচন
મશીન હાઇજેક કરવાનો સમય,মেচিন হাইজেকিং সময়
મશીન અનુવાદ,মেচিন অনুবাদ
મશીન શબ્દો,মেচিন শব্দ
મેક્રો સૂચના,মেক্ৰ&#39; নিৰ্দেশনা
મેક્રો સ્કેલ,মেক্ৰ&#39; স্কেল
માસ એસેમ્બલીંગ પ્રોગ્રામ,গণ সমাবেশ কাৰ্যসূচী
કુલ કૉલ,স্থূল কল
"1.મેક્રો કોડ, 2.મેક્રો કોડ","১.মেক্ৰ’ ক’ড, ২.মেক্ৰ’ ক’ড"
મેક્રો આદેશ,মেক্ৰ&#39; কমাণ্ড
મેક્રો ઘોષણા,মেক্ৰ&#39; ঘোষণা
મેક્રો વ્યાખ્યા,মেক্ৰ&#39; সংজ্ঞা
મેક્રો ફ્લો ચાર્ટ,মেক্ৰ&#39; ফ্ল&#39; চাৰ্ট
મેક્રો જનરેટર,মেক্ৰ&#39; জেনেৰেটৰ
મેક્રો સૂચના,মেক্ৰ&#39; নিৰ্দেশনা
સ્થૂળ ભાષા,স্থূল ভাষা
મેક્રો લાઇબ્રેરી,মেক্ৰ&#39; লাইব্ৰেৰী
મેક્રો પરિમાણ,মেক্ৰ&#39; প্ৰাচল
મેક્રો પ્રોસેસિંગ,মেক্ৰ&#39; প্ৰচেছিং
"1.મેક્રો પ્રોસેસર, 2. મેક્રોપ્રોસેસર","1.মেক্ৰ&#39; প্ৰচেছৰ, 2. মেক্ৰ&#39;প্ৰচেছৰ"
મેક્રો પ્રોગ્રામિંગ,মেক্ৰ&#39; প্ৰগ্ৰেমিং
કુલ પ્રોટોટાઇપ,স্থূল প্ৰট&#39;টাইপ
"1.મેક્રો એન્કોડિંગ, 2.મેક્રો કોડિંગ","1.মেক্ৰ&#39; এনকোডিং, 2.মেক্ৰ&#39; ক&#39;ডিং"
મેગાબાઈટ (MB),মেগাবাইট (MB)
જાદુઈ પ્રતીક,যাদুৰ চিহ্ন
જાદુઈ સંખ્યા,যাদু সংখ্যা
ચુંબકીય બબલ મેમરી,চুম্বকীয় বুদবুদ স্মৃতিশক্তি
ચુંબકીય કાર્ડ,চুম্বকীয় কাৰ্ড
"1.મેગ્નેટિક સેલ, 2.મેગ્નેટિક સેલ","১.চুম্বকীয় কোষ, ২.চুম্বকীয় কোষ"
ચુંબકીય પ્રતીક,চুম্বকীয় চিহ্ন
ચુંબકીય કોર સંગ્રહ,চুম্বকীয় কোৰ সংৰক্ষণ
"1.મેગ્નેટિક ડિસ્ક, 2. ચુંબકીય ડિસ્ક","1.চুম্বকীয় ডিস্ক, 2. চুম্বকীয় ডিস্ক"
ચુંબકીય ડિસ્ક સરનામું,চুম্বকীয় ডিষ্কৰ ঠিকনা
ચુંબકીય ડિસ્ક મેમરી,চুম্বকীয় ডিস্ক মেমৰি
ચુંબકીય ડ્રમ,চুম্বকীয় ড্ৰাম
"1.મેગ્નેટિક એન્કોડિંગ, 2.મેગ્નેટિક કોડિંગ, 3.મેગ્નેટિક કોડિંગ","1.চুম্বকীয় এনকোডিং, 2.চুম্বকীয় ক&#39;ডিং, 3.চুম্বকীয় ক&#39;ডিং"
ચુંબકીય ટોચ,চুম্বকীয় শীৰ্ষ
ચુંબકીય શાહી,চুম্বকীয় চিয়াঁহী
મેગ્નેટિક ઇંક કેરેક્ટર રેકગ્નિશન (MICR),চুম্বকীয় চিয়াঁহী আখৰ চিনাক্তকৰণ (MICR)
ચુંબકીય માધ્યમ,চুম্বকীয় মাধ্যম
ચુંબકીય વાંચન,চুম্বকীয় পঢ়া
ચુંબકીય રેકોર્ડિંગ,চুম্বকীয় ৰেকৰ্ডিং
ચુંબકીય સંગ્રહ,চুম্বকীয় সংৰক্ষণ
ચુંબકીય પટ્ટી,চুম্বকীয় ৰেখা
ચુંબકીય ટેપ,চুম্বকীয় টেপ
ચુંબકીય ટેપ કારતૂસ,চুম্বকীয় টেপ কাৰ্টিজ
ચુંબકીય ટેપ ડ્રાઇવ,চুম্বকীয় টেপ ড্ৰাইভ
ચુંબકીય ટેપ પુરોગામી,চুম্বকীয় টেপ পূৰ্বসূৰী
ચુંબકીય ટેપ ગ્રંથપાલ,চুম্বকীয় টেপ লাইব্ৰেৰিয়ান
ચુંબકીય ટેપ ઍક્સેસ,চুম্বকীয় টেপ প্ৰৱেশ
ચુંબકીય ટેપ એકમ,চুম্বকীয় টেপ ইউনিট
"1.મેગ્નેટિક થિન લેયર, 2.મેગ્નેટિક થિન ફિલ્મ","1.চুম্বকীয় পাতল স্তৰ, 2.চুম্বকীয় পাতল ফিল্ম"
ચુંબકીય માર્ગ,চুম্বকীয় পথ
ચુંબકીય ઓપ્ટિકલ સંગ્રહ,চুম্বকীয় আলোকীয় সংৰক্ষণ
"1.મેગ્નેટ પ્રિન્ટર, 2.મેગ્નેટ પ્રિન્ટર","1.চুম্বক প্ৰিন্টাৰ, 2.চুম্বক প্ৰিন্টাৰ"
ચુંબકીય વિકૃતિ,চুম্বকীয় বিকৃতি
ચુંબકીય રીતે વિકૃત ટેબ્લેટ,চুম্বকীয়ভাৱে বিকৃত কৰিব পৰা টেবলেট
"1. મેઈલ બોક્સ, 2. મેઈલ બોક્સ","১.মেইল বক্স, ২.মেইল বক্স"
મેલ મર્જ,মেইল মাৰ্জ কৰক
"1. મુખ્ય નિયંત્રણ એકમ, 2. મુખ્ય નિયંત્રણ એકમ","১.মুখ্য নিয়ন্ত্ৰণ একক, ২.মুখ্য নিয়ন্ত্ৰণ একক"
મુખ્ય ફ્રેમ,মূল ফ্ৰেম
"1.મુખ્ય ફ્રેમ સિસ્ટમ, 2.મુખ્ય ફ્રેમ મિકેનિઝમ","1.মূল ফ্ৰেম ব্যৱস্থা, 2.মূল ফ্ৰেম ব্যৱস্থা"
"1. મુખ્ય મેમરી, 2. મુખ્ય મેમરી","১.মূল স্মৃতি, ২.মূল স্মৃতি"
"1.મુખ્ય કાર્યક્રમ, 2.મુખ્ય કાર્યક્રમ","১.মূল কাৰ্যসূচী, ২.মূল কাৰ্যসূচী"
મુખ્ય સંગ્રહ,মূল সংৰক্ষণ
"1.મુખ્ય સ્વિચ, 2.મુખ્ય સ્વિચ","১.মেইন চুইচ, ২.মেইন চুইচ"
"1. જાળવણી, 2. જાળવણી","1.ৰক্ষণাবেক্ষণ, 2.ৰক্ষণাবেক্ষণ"
જાળવણી પેનલ,ৰক্ষণাবেক্ষণ পেনেল
જાળવણી સમય,ৰক্ষণাবেক্ষণৰ সময়
મોટું વર્તુળ,ডাঙৰ বৃত্ত
કી ઉપકરણ,কী ডিভাইচ
મુખ્ય ચાવી,মূল চাবি
મુખ્ય સ્ટેજ,মূল মঞ্চ
મુખ્ય માળખું,মূল গঠন
મુખ્ય કાર્ય,মূল কাম
બહુમતી ઘટક,সংখ্যাগৰিষ্ঠ উপাদান
બહુમતી દરવાજો,সংখ্যাগৰিষ্ঠতা গেট
બહુમતી કામગીરી,সংখ্যাগৰিষ্ঠতা অপাৰেচন
વળતર સમયગાળો,ৰিইম্বৰ্চেমেণ্টৰ সময়সীমা
ખોટી કામગીરી નિયમિત,মিছঅপাৰেচন ৰুটিন
સંચાલન વિકાસ,ব্যৱস্থাপনা বিকাশ
મેનેજમેન્ટ ઇન્ફોર્મેશન સિસ્ટમ (MIS),ব্যৱস্থাপনা তথ্য ব্যৱস্থা (MIS)
મેનેજમેન્ટ વિજ્ઞાન,ব্যৱস্থাপনা বিজ্ঞান
માન્ચેસ્ટર એન્કોડિંગ,মানচেষ্টাৰ এনকোডিং
ગુણાકાર,গুণন
અંદાજિત ચલ,অনুমান কৰা চলক
અનુમાનિત અનુક્રમણિકા,আনুমানিক সূচকাংক
માનવ મશીન સિમ્યુલેશન,মানৱ যন্ত্ৰৰ অনুকৰণ
મેન્યુઅલ એડ્રેસ સ્વીચ,মেনুৱেল ঠিকনা চুইচ
મેન્યુઅલ વિશ્લેષણ,হাতৰ দ্বাৰা বিশ্লেষণ কৰা
મેન્યુઅલ કૉલ,মেনুৱেল কল
મેન્યુઅલ એન્ટ્રી,হাতৰ দ্বাৰা প্ৰৱেশ কৰা
"1.મેન્યુઅલ સેન્ટર, 2.મેન્યુઅલ સેન્ટર","১.মেনুৱেল চেণ্টাৰ, ২.মেনুৱেল চেণ্টাৰ"
"1. મેન્યુઅલ ઇનપુટ, 2. મેન્યુઅલ ઇનપુટ","1. মেনুৱেল ইনপুট, 2. মেনুৱেল ইনপুট"
મેન્યુઅલ કામગીરી,মেনুৱেল অপাৰেচন
ઘણા થી ઘણા સંબંધ,বহুতৰ লগত বহুতৰ সম্পৰ্ক
મલ્ટી ડીકોડર,মাল্টি-ডিকোডাৰ
નકશા પદ્ધતિ,মানচিত্ৰ পদ্ধতি
મેપિંગ,মেপিং
માર્જિન,প্ৰান্ত
સીમાંત ભૂલ,প্ৰান্তীয় ভুল
સીમાંત પૂછપરછ,প্ৰান্তীয় অনুসন্ধান
સીમાંત કસોટી,প্ৰান্তীয় পৰীক্ষা
પ્રતીક શોધ,চিহ্ন ধৰা পেলোৱা
સાઇન રીડિંગ,চিন পঢ়া
પ્રતીક સ્કેનિંગ,চিহ্ন স্কেনিং
સાઇન સેન્સ,sign sense
માર્કર,মাৰ্কাৰ
માર્કિંગ,চিহ্নিত কৰা
માર્કર તરંગ,মাৰ্কাৰ তৰংগ
માર્કોવ સાંકળ,মাৰ্কভ শৃংখল
માર્કોવ સ્ત્રોત,মাৰ্কভ উৎস
માર્કઅપ ભાષા,markup ভাষা
મેસર,maser
મેસર,maser
"1.માસ્ક, 2. પડદો, 3. પડદો","১.মাস্ক, ২.অভাৰ, ৩.অভাৰ"
"1. કવર બીટ, 2. કવર બીટ, 3. માસ્ક ડબલ અંકો","1. কভাৰ বিট, 2. কভাৰ বিট, 3. মাস্ক দুটা অংক"
માસ્ક પ્રોગ્રામેબલ ઉપકરણ,মাস্ক প্ৰগ্ৰেমেবল ডিভাইচ
કવર રજીસ્ટર,কভাৰ ৰেজিষ্টাৰ
"1. કવર રોમ, 2. કવર રોમ","1. কভাৰ ৰম, 2. কভাৰ ৰম"
આવરણ,আৱৰণ
વિશાળ આંકડા,বিশাল পৰিসংখ্যা
"1.માસ મેમરી, 2.માસ મેમરી","1.মাছ মেমৰি, 2.মাছ মেমৰি"
મોટા પાયે સમાંતર,বৃহৎ পৰিমাণে সমান্তৰাল
સરદાર,মুখীয়াল
માસ્ટર કાર્ડ,মাষ্টাৰ কাৰ্ড
"1.હેડ વોચ, 2.કંટ્રોલ વોચ","1.হেড ঘড়ী, 2.নিয়ন্ত্ৰক ঘড়ী"
મુખ્ય કન્સોલ,মূল ক&#39;ন্সোল
પ્રાઇમ ડેટા,প্ৰাইম ডাটা
મુખ્ય રેખાકૃતિ,মাষ্টাৰ ডায়েগ্ৰাম
માસ્ટર ફાઇલ,মাষ্টাৰ ফাইল
મુખ્ય જૂથ,প্ৰধান গোট
મુખ્ય કી,মাষ্টাৰ কি&#39;
મુખ્ય પુસ્તકાલય ટેપ,মূল লাইব্ৰেৰীৰ টেপসমূহ
પ્રાઇમ પ્રોસેસર,প্ৰাইম প্ৰচেছৰ
મુખ્ય કાર્યક્રમ,ফ্লেগশ্বিপ প্ৰগ্ৰেম
મુખ્ય કેન્દ્ર,হেড চেণ্টাৰ
"1.માસ્ટર ટેપ, 2.માસ્ટર ટેપ","১.মাষ্টাৰ টেপ, ২.মাষ্টাৰ টেপ"
"1.પ્રિન્સિપલ ટર્મિનલ, 2.મુખ્ય ટર્મિનલ","১.প্ৰিন্সিপাল টাৰ্মিনেল, ২.মেইন টাৰ্মিনেল"
મુખ્ય ગૌણ ઉપકરણ,প্ৰধান অধীনস্থ যন্ত্ৰ
મુખ્ય ગૌણ સિસ્ટમ,প্ৰধান অধীনস্থ ব্যৱস্থা
"1. મેચ, 2. મેચ, 3. મળો","১.মেচ, ২.মেচ, ৩.মিল"
મેળ,মিল থকা
ગાણિતિક પ્રોગ્રામિંગ,গাণিতিক প্ৰগ্ৰেমিং
ગાણિતિક સિમ્યુલેશન,গাণিতিক অনুকৰণ
"1.મેટ્રિક્સ, 2.મેટ્રિક્સ","১.মেট্ৰিক্স, ২.মেট্ৰিক্স"
"1.મેટ્રિક્સ પ્રિન્ટર, 2.મેટ્રિક્સ પ્રિન્ટર","1.মেট্ৰিক্স প্ৰিন্টাৰ, 2.মেট্ৰিক্স প্ৰিন্টাৰ"
મેટ્રિક્સ સ્વીચ,মেট্ৰিক্স চুইচ
મેટ્રિક્સ ટેબલ,মেট্ৰিক্স টেবুল
મેક્સી કમ્પ્યુટર,maxi কম্পিউটাৰ
મેક્સી કમ્પ્યુટર,maxi কম্পিউটাৰ
ટોચનું તત્વ,শিখৰ মৌল
યોગપદ,যোগপদ
મેક્સવેલ ડેમન,মেক্সৱেল ডেমন
"1.મીન, 2.મીન","১.গড়, ২.গড়"
અર્થ પુનઃપ્રાપ્તિ સમય,গড় আৰোগ্যৰ সময়
નિષ્ફળતાનો અર્થ સમય,বিফলতাৰ অৰ্থ সময়
નિષ્ફળતાનો મધ્ય સમય (m t b f),বিফলতাৰ মধ্যম সময় (m t b f)
નિષ્ફળતાનો સમય,বিফলতাৰ সময় বুজাইছে
સમારકામ સરેરાશ સમય,মেৰামতিৰ অৰ্থ সময়
કરેક્શન મીન ટાઇમ (MTTR),সংশোধনৰ গড় সময় (MTTR)
મધ્યમ સ્કેલ એકીકરણ (MSI),মধ্যমীয়া স্কেল সংহতি (MSI)
મધ્યમ એકીકરણ (MSI),মধ্যম সংহতি (MSI)
અર્થ શબ્દ સંગ્રહ ઉપકરણ,গড় টাৰ্ম সংৰক্ষণ ডিভাইচ
મેગા બિટ્સ પ્રતિ સેકન્ડ (Mbps),প্ৰতি ছেকেণ্ডত মেগা বিট (Mbps)
ઘટક પદાર્થ,উপাদান বস্তু
ઘટક રેકોર્ડ,উপাদান ৰেকৰ্ড
"1.મેમરી, 2.મેમરી","১.স্মৃতি, ২.স্মৃতি"
"1.મેમરી એરે, 2.મેમરી એરે","1.মেমৰি এৰে, 2.মেমৰি এৰে"
"1.મેમરી ફંડ, 2.મેમરી બેંક","১/ মেমৰি ফাণ্ড, ২/ মেমৰি বেংক"
"1.મેમરી બફર રજિસ્ટર, 2.મેમરી બફર રજિસ્ટર","1.মেমৰি বাফাৰ ৰেজিষ্টাৰ, 2.মেমৰি বাফাৰ ৰেজিষ্টাৰ"
"1.મેમરી બસ, 2. મેમરી બસ","১.মেমৰি বাছ, ২. মেমৰি বাছ"
મેમરી કાર્ડ,মেমৰি কাৰ্ড
મેમરી સેલ,স্মৃতিশক্তি কোষ
સ્મરણ શકિત નુકશાન,স্মৃতিশক্তি হেৰুৱা
"1.મેમરી કોર, 2.મેમરી કોર","1.মেমৰি কোৰ, 2.মেমৰি কোৰ"
મેમરી ચક્ર,স্মৃতি চক্ৰ
"1.મેમરી ડેટા રજીસ્ટર, 2.મેમરી ડેટા રજીસ્ટર","1.মেমৰি ডাটা ৰেজিষ্টাৰ, 2.মেমৰি ডাটা ৰেজিষ্টাৰ"
"1.મેમરી ડમ્પ,2.મેમરી ડમ્પ","1.মেমৰি ডাম্প, 2.মেমৰি ডাম্প"
"1.મેમરી એક્સચેન્જ, 2.મેમરી એક્સચેન્જ","1.মেমৰি এক্সচেঞ্জ, 2.মেমৰি এক্সচেঞ্জ"
"1.મેમરી હાયરાર્કી, 2.મેમરી વંશવેલો","1.স্মৃতিৰ স্তৰ, 2.স্মৃতিৰ স্তৰ"
મેમરી સૂચના,স্মৃতিশক্তিৰ নিৰ্দেশনা
"1.મેમરી મેનેજમેન્ટ, 2.મેમરી મેનેજમેન્ટ","১.স্মৃতি ব্যৱস্থাপনা, ২.স্মৃতি ব্যৱস্থাপনা"
"1.મેમરી મેપ, 2.મેમરી મેપ","1.মেমৰি মেপ, 2.মেমৰি মেপ"
"1. મેમરી મેપ કરેલ આઉટપુટ, 2. ઇનપુટ, 3. મેમરી મેપ કરેલ I/O","1. মেমৰি মেপ কৰা আউটপুট, 2. ইনপুট, 3. মেমৰি মেপ কৰা I/O"
"1.મેમરી મોડલ, 2.મેમરી મોડલ, 3.મેમરી મોડલ","1.মেমৰি মডেল, 2.মেমৰি মডেল, 3.মেমৰি মডেল"
"1.મેમરી મોડ્યુલ, 2.મેમરી મોડ્યુલ","1.মেমৰি মডিউল, 2.মেমৰি মডিউল"
"1.મેમરી ઇન્ડેક્સ રજિસ્ટર, 2.મેમરી ઇન્ડેક્સ રજિસ્ટર","1.মেমৰি সূচী ৰেজিষ্টাৰ, 2.মেমৰি সূচী ৰেজিষ্টাৰ"
મેમરી પાવર,মেমৰি শক্তি
મેમરી રક્ષણ,স্মৃতিশক্তি সুৰক্ষা
"1.મેમરી સંદર્ભ સૂચના, 2.મેમરી સંદર્ભ સૂચના","1.মেমৰি ৰেফাৰেন্স নিৰ্দেশনা, 2.মেমৰি ৰেফাৰেন্স নিৰ্দেশনা"
"1.મેમરી પ્રોગ્રામ, 2.મેમરી પ્રોગ્રામ","১.মেমৰি প্ৰগ্ৰেম, ২.মেমৰি প্ৰগ্ৰেম"
"1.મેમરી યુનિટ, 2.મેમરી યુનિટ","1.মেমৰি ইউনিট, 2.মেমৰি ইউনিট"
મેનુ,মেনু
મેનુ બાર,মেনু বাৰ
મેનુ સંચાલિત,মেনু চালিত
મેનુ પસંદગી,মেনু নিৰ্বাচন
મુખ્ય સંચાલિત કાર્યક્રમ,মূল-চালিত কাৰ্যসূচী
"1.સહજ, 2.મર્જ્ડ","১.অন্তৰ্নিহিত, ২.এত্ৰিত"
મર્જર એક્સચેન્જ સૉર્ટિંગ,মাৰ্জাৰ এক্সচেঞ্জ সজাই পৰাই তোলা
"1. સૉર્ટિંગ મર્જર, 2. કેટલોગ પસંદગી","1. একত্ৰীকৰণ সজাই পৰাই তোলা, 2. কেটেলগ নিৰ্বাচন"
"1. મર્જર, 2. મર્જર","১/ একত্ৰীকৰণ, ২. একত্ৰীকৰণ"
જાળી નેટવર્ક,জালি নেটৱাৰ্ক
મેસેજિંગ,বাৰ্তা প্ৰেৰণ
સંદેશ,বাৰ্তা
સંદેશ પ્રમાણીકરણ,বাৰ্তা প্ৰমাণীকৰণ
સંદેશ સેલ,বাৰ্তা কোষ
સંદેશ સર્કિટ,বাৰ্তা বৰ্তনী
સંદેશ ફોર્મેટ,বাৰ্তা বিন্যাস
સંદેશ પોર્ટ,বাৰ্তা পৰ্টে
સંદેશ મોડ,বাৰ্তা ধৰণ
મેસેજિંગ,বাৰ্তা প্ৰেৰণ
"1.સંદેશ સૉર્ટિંગ, 2.મેસેજ સૉર્ટિંગ","1.বাৰ্তা সজাই পৰাই তোলা, 2.বাৰ্তা সজাই পৰাই তোলা"
સંદેશ લાઇન,বাৰ্তা লাইন
સંદેશ સ્વીચ,বাৰ্তা চুইচ
સંદેશ ટેક્સ્ટ,বাৰ্তাৰ লিখনী
સંદેશ ટ્રાન્સફર એજન્ટ,বাৰ্তা স্থানান্তৰ এজেন্ট
સુપર એસેમ્બલર,চুপাৰ এছেম্বলাৰ
મેટાક્લાસ,মেটাক্লাছ
"1. વધુ સંકલન, 2. વધુ અર્થઘટન","1. অধিক সংকলন, 2. অধিক ব্যাখ্যা"
"1. વધુ દુભાષિયા, 2. વધુ કમ્પાઇલર્સ","1. অধিক দোভাষী, 2. অধিক কম্পাইলাৰ"
બોલી,উপভাষা
"1.મેટા નેટવર્ક, 2.મેટા નેટવર્ક","1.মেটা নেটৱৰ্ক, 2.মেটা নেটৱৰ্ক"
સરમુખત્યારશાહી,একনায়কত্ববাদ
પ્રક્રિયા,প্ৰক্ৰিয়া
મેટ્રોપોલિટન એરિયા નેટવર્ક (MAN),মেট্ৰ&#39;পলিটান এৰিয়া নেটৱৰ্ক (MAN)
સૂક્ષ્મ,মাইক্ৰ&#39;
"1.માઈક્રોકોડ,2.માઈક્રોકોડ","১.মাইক্ৰ’ক’ড, ২.মাইক্ৰ’ক’ড"
માઇક્રો કોમ્પ્યુટર,মাইক্ৰ&#39;কম্পিউটাৰ
માઇક્રો કંટ્રોલર,মাইক্ৰ&#39; নিয়ন্ত্ৰক
સૂક્ષ્મ ચક્ર,মাইক্ৰ&#39; চক্ৰ
માઇક્રોઇલેક્ટ્રોનિક મિકેનિકલ મિકેનિઝમ્સ (MEMS),মাইক্ৰ&#39;ইলেক্ট্ৰনিক যান্ত্ৰিক ব্যৱস্থা (MEMS)
માઇક્રો ઇલેક્ટ્રોનિક્સ,মাইক্ৰ&#39; ইলেক্ট্ৰনিক্স
માઇક્રો મિનિએચરાઇઝેશન,মাইক্ৰ&#39; ক্ষুদ্ৰকৰণ
માઇક્રો ઓર્ડર,মাইক্ৰ&#39; অৰ্ডাৰ
"1.માઇક્રો, 2.મેઇનફ્રેમ લિંક","১.মাইক্ৰ’, ২.মেইনফ্ৰেম লিংক"
માઇક્રો ચિપ,মাইক্ৰ&#39; চিপ
માઇક્રો કોબોલ,মাইক্ৰ&#39; ক&#39;বল
માઇક્રો કોડ,মাইক্ৰ&#39; ক&#39;ড
"1.માઈક્રોફાઈલ, 2.માઈક્રોફિશ, 3.માઈક્રોફાઈલ","১.মাইক্ৰ’ফাইল, ২.মাইক্ৰ’ফিছ, ৩.মাইক্ৰ’ফাইল"
માઇક્રો ફ્લોપી,মাইক্ৰ&#39; ফ্লপি
માઇક્રોફોર્મ વાંચન ઉપકરણ,মাইক্ৰ&#39;ফৰ্ম পঢ়া যন্ত্ৰ
માઇક્રો ફ્રેમ,মাইক্ৰ&#39; ফ্ৰেম
માઇક્રોગ્રાફિક્સ,মাইক্ৰ&#39;গ্ৰাফিক্স
માઇક્રોફોન,মাইক্ৰ&#39;ফোন
માઇક્રોફોટોગ્રાફ,মাইক্ৰ&#39;ফটোগ্ৰাফ
"1.માઈક્રોપ્રોસેસિંગ યુનિટ, 2.માઈક્રોપ્રોસેસિંગ યુનિટ","১.মাইক্ৰ’প্ৰচেছিং ইউনিট, ২.মাইক্ৰ’প্ৰচেছিং ইউনিট"
માઇક્રોપ્રોસેસર,মাইক্ৰ&#39;প্ৰচেছৰ
માઇક્રોપ્રોસેસર ચિપ,মাইক্ৰ&#39;প্ৰচেছৰ চিপ
માઇક્રોપ્રોસેસર દુભાષિયા,মাইক্ৰ&#39;প্ৰচেছৰ ইন্টাৰপ্ৰেটাৰ
માઇક્રો પ્રોસેસર યુનિટ (MPU),মাইক্ৰ&#39; প্ৰচেছৰ ইউনিট (MPU)
"1. માઇક્રોપ્રોગ્રામ, 2. માઇક્રો પ્રોગ્રામ","১.মাইক্ৰ’প্ৰগ্ৰেম, ২.মাইক্ৰ’ প্ৰগ্ৰেম"
સૂક્ષ્મ ક્રમ,মাইক্ৰ&#39; ক্ৰম
માઈક્રોસોફ્ટ,মাইক্ৰ’ছফ্ট
માઇક્રોસોફ્ટ વિન્ડોઝ,মাইক্ৰ’ছফ্ট উইণ্ড’জ
સૂક્ષ્મ તરંગ,মাইক্ৰ&#39; ৱেভ
માઇક્રો વેવ લિંક,মাইক্ৰ&#39; ৱেভ লিংক
માઇક્રોવેવ ટ્રાન્સમિશન,মাইক্ৰৱেভ ট্ৰেন্সমিছন
મધ્યમ સંચાલન,মধ্যম ব্যৱস্থাপনা
"1.મિડલવેર, 2. મધ્યમ વેર","1.মিডলৱেৰ, 2. মধ্যমীয়া ৱেৰ"
મીડી કોમ્પ્યુટર,মিডি কম্পিউটাৰ
કેન્દ્રીય બિંદુ,কেন্দ্ৰীয় বিন্দু
મધ્યક,মধ্যমীয়া
સ્થળાંતર માર્ગ,প্ৰব্ৰজনৰ পথ
મિલિયન સૂચનાઓ પ્રતિ સેકન્ડ (MIPS),প্ৰতি ছেকেণ্ডত মিলিয়ন নিৰ্দেশনা (MIPS)
મીની કોમ્પ્યુટર,মিনি কম্পিউটাৰ
નાની ડિસ્કેટ,সৰু ডিস্কেট
"1.નાનો કોલોન, 2.લિટલ એસ્ટ","১.সৰু বৃহদান্ত্ৰ, ২.সৰু অষ্ট"
ન્યૂનતમ ઉત્પાદન,নূন্যতম উৎপাদন
છૂટાછવાયા વૃક્ષ,বিৰল গছ
"1.મિનિમેક્સ અલ્ગોરિધમ, 2.એલ્ગોરિધમ","১.মিনিমেক্স এলগৰিদম, ২.এলগৰিদম"
લઘુચિત્રીકરણ પ્રક્રિયા,ক্ষুদ্ৰকৰণ প্ৰক্ৰিয়া
સૌથી ઓછી કિંમતનું વિસ્તરણ વૃક્ષ,সৰ্বনিম্ন খৰচৰ সম্প্ৰসাৰণ গছ
"1.ઓછી લેટન્સી એન્કોડિંગ, 2.ઓછી લેટન્સી કોડિંગ","1.নিম্ন বিলম্ব এনকোডিং, 2.নিম্ন বিলম্ব ক&#39;ডিং"
ટૂંકા ઉપકરણ,চুটি ডিভাইচ
"1. ગુણાકાર, 2. ગુણાકાર, 3. ગુણાકાર પદ","১.গুণন, ২.গুণন, ৩.গুণন পদ"
ક્રેડીટ કાર્ડ,ক্ৰেডিট কাৰ্ড
ક્રેડીટ કાર્ડ,ক্ৰেডিট কাৰ্ড
ક્રેડિટ વિસ્તાર,ক্ৰেডিট এলেকা
પ્રતિબિંબિત ડિસ્ક,মিৰ&#39;ৰ কৰা ডিস্ক
"1. મિરર સ્પોટ, 2. ફોટોકોપી, 3. મિરર કોપી","১.আইনা দাগ, ২.ফটোকপি, ৩.আইনা কপি"
મિશ્ર રેડિક્સ નોટેશન,মিশ্ৰিত মূলক সংকেত
મિક્સર,মিক্সাৰ
નેમોનિક,স্মৃতিভ্ৰংশ
નેમોનિક સરનામું,mnemonic ঠিকনা
યાદગાર,স্মৰণীয়
"1.મોબાઇલ, 2.મૂવેબલ","1.মোবাইল, 2.চলনশীল"
"1. મોબાઈલ કોમ્પ્યુટીંગ, 2. મોબાઈલ કોમ્પ્યુટીંગ","১/ মোবাইল কম্পিউটিং, ২/ মোবাইল কম্পিউটিং"
"1.મોડેલ, 2.મોડલ","১.মডেল, ২.মডেল"
મોડલેસ એડિટર,মোডলেছ সম্পাদক
"1. મોડેલિંગ, 2. મોડેલિંગ","১.মডেলিং, ২.মডেলিং"
મોડેમ,মডেম
"1.સરળ સરેરાશ, 2.સામાન્ય, 3.સરળ","১.সৰল গড়, ২.সাধাৰণ, ৩.গড়"
વિમંડન,বিমন্দন
મધ્યસ્થી,মডাৰেটৰ
