Odiya,Bengali
ଲାମେଲା,ল্যামেলা
ଲାମେଲାଇଡ୍ |,লেমেলিডেনস
ଲାମିଆସିଆ,লামিয়াসি
ଲାମିଆଲେସ୍,লামিয়েলস
ଲାମିନା ପ୍ରପପିଆ |,ফলক নিজস্ব
ଲାମିନା |,লামিনা
ଲମିନିୟା,লামিনারিয়া
ଲ୍ୟାମ୍ପ ବ୍ରଶ୍ କ୍ରୋମୋଜୋମ୍ |,ল্যাম্প ব্রাশ ক্রোমোজোম
ଲାନ୍ସୋଲେଟ୍ |,ল্যানসোলেট
ଜମି ଉଦ୍ଭିଦ,ভূমি উদ্ভিদ
ଜମିର ସ୍ନେଲ୍ |,ল্যান্ডস শামুক
ଲାଣ୍ଟାନା କାମାରା |,ল্যান্টানা কামারা
ଲାସେରୋସ୍ସ୍କୋପ୍ |,ল্যাপারোস্কোপ
ଲାପାର୍ଟେୟା,ল্যাপার্টিয়া
ଲାପ୍ ଲାପ୍ ହାର |,ভ্রষ্টতা হার
ଲାର୍କପୁର |,লার্কসপুর
ଲାର୍ଭାଲ୍ ମୃତ୍ୟୁହାର |,লার্ভা মৃত্যুহার
ଲାରନିଙ୍ଗୋଫ୍ରିନକ୍ସ |,Laryngopharynx
ଲେଜର ମାଇକ୍ରୋସର୍ଜସି |,লেজার মাইক্রোসার্জারি
ଅଳସୁଆସ୍ |,লাসিউরাস
ବିଳମ୍ବିତ ବ୍ଲାଇଟ୍ |,দেরী ব্লাইট
ବିଳମ୍ବିତ ଡେଭଲପର୍ |,দেরী বিকাশকারী
ବିଳମ୍ବିତ ପ୍ରଜାତି |,দেরীতে সূচক প্রজাতি
ବିଳମ୍ବିତ କାଠ,দেরী কাঠ
ଅହଂତ୍ତତା,সুপ্ত তাপ
ଲାଟେରାଲ୍ ଆବେଦନ,পার্শ্বীয় সংযোজন
ଲାଟେରାଲ୍ ଗୁଡ୍ |,পার্শ্বীয় কুঁড়ি
ପାର୍ଶ୍ୱ ଧୂସର ଶିଙ୍ଗ |,পার্শ্বীয় ধূসর শিং
ଲାଟେରାଲ୍ ଭେଣ୍ଟ୍ରିକଲ୍ |,পার্শ্বীয় ভেন্ট্রিকল
ଲାଟେକ୍ସ,ল্যাটেক্স
ଲେଟ୍ରସ୍ ସତୀଶ,ল্যাথিরাস স্যাটিভাস
ଲାଟାଇସ୍,জাল
ଲାଟାଇସ୍ ଗଠନ |,জাল কাঠামো
ଲୁରିନେତା |,লরিনিয়া
ସ୍ independent ାଧୀନ ସମୁଦ୍ରର ନିୟମ,স্বাধীন ভাণ্ডার আইন
ଅଧ୍ୟାପକଙ୍କ ସୀମିତତାର ନିୟମ |,সীমাবদ্ধ কারণগুলির আইন
ଉତ୍ତରାଧିକାରର ନିୟମ,উত্তরাধিকারের আইন
ପୃଥକତାର ନିୟମ |,পৃথকীকরণের আইন
ଥର୍ମୋଡାଇନାମିକ୍ସର ନିୟମ |,থার্মোডাইনামিক্সের আইন
ସ୍ତର,লেয়ারিং
ସ୍ତର,লেয়ারিং
ଖଣିଜ ପଦାର୍ଥର ଲେକ୍ଡିଂ |,খনিজ পদার্থের ফাঁস
ସୀସା |,নেতৃত্ব
ଅଗ୍ରଣୀ ଷ୍ଟ୍ରାଣ୍ଡ |,শীর্ষস্থানীয় স্ট্র্যান্ড
ପତ୍ର ବୟସ,পাতার বয়স
ପତ୍ର ଏବଂ ଷ୍ଟ୍ରିପ୍ କଳଙ୍କିତ |,পাতা এবং স্ট্রিপ মরিচা
ପତ୍ର ବ୍ଲେଡ୍ |,পাতার ফলক
ପତ୍ର କର୍ଲ |,পাতার কার্ল
ପତ୍ର ଓରିଏଣ୍ଟେସନ୍ |,পাতা ওরিয়েন্টেশন
ପତ୍ର ଚରମ,পাতা ভেনেশন
ପତ୍ର,পাতা
ପତ୍ର-ବ୍ଲେଡ୍ |,পাতার ফলক
ପତ୍ରହୀନ |,পাতাগুলি
ଲମ୍ଫିଂ,লাফানো
ଚମଡା ପତ୍ର |,চামড়া পাতা
ପର୍ଟିକ୍ ଆର୍କ,বাম অর্টিক খিলান
ବାମ କାର୍ସିଆକ୍ ଧମନୀ |,বাম কার্ডিয়াক ধমনী
ଲେଗ୍ୟୁମିନସ୍ ଉଦ୍ଭିଦ |,লেগুমিনাস উদ্ভিদ
ଲେମ୍ବୁ,শিম
ଲେମ୍ବୁ ଘାସ |,লেবু ঘাস
ଲେମ୍ବୁର |,লেমুর
ଲେନ୍ସ ସେଲ୍ |,লেন্স সেল
ଲେନ୍ସ,লেন্স
ମ ents ଼ିଦିଅ,মসুর ডাল
ଚିତାବାଘ,চিতা
ଲେପାସ,লেপাস
ଲିପିସ୍ମା (ରୂପା ମାଛ),লেপিসমা (সিলভার ফিশ)
କୁଷ୍ଠରୋଗ,কুষ্ঠরোগ
ଲେପ୍ଟୋକୋରିସା |,লেপটোকোরিসা
ରେପୋନମା |,লেপটোনেমা
ଲାଳ୍ପୋଟେନ୍ |,লেপটোটিন
ସାଂଘାତିକ |,প্রাণঘাতী
ସାଂଘାତିକ ଗଣିତ |,মারাত্মক রূপান্তর
ଲ୍ୟୁକୋସାଇଟ୍ |,লিউকোসাইট
Lucoderma,লিউকোডার্মা
ବିନ୍ଦୁ,লিউকোপ্লাস্ট
ଲ୍ୟୁକେମିଆ |,লিউকেমিয়া
ଲିଭର,লিভার
ଲେଡିଜିଙ୍କ କକ୍ଷ |,লেডিগের সেল
ଲିଆନା,লিয়ানা
ଲିଆନସ୍ |,Lianous
ଉଷ୍ମ,উকুন
ଲାଇଚେନ୍ |,লিচেন
ଜୀବନ ଚକ୍ର,জীবনচক্র
ଜୀବନ ପ୍ରତ୍ୟାଶା,আয়ু
ଜୀବନ ଜିନ୍,জীবন জিন
ଜୀବନ ଇତିହାସ,জীবনী
ଜୀବନ ସହାୟକ କ୍ଷମତା |,জীবন সহায়ক ক্ষমতা
ଜୀବନ ସହାୟକ ପ୍ରଣାଳୀ |,জীবন সমর্থন ব্যবস্থা
ଜୀବନ୍ତ,প্রাণহীন
ଲିଗାମେଣ୍ଟ୍ |,লিগামেন্ট
ଲିଗାସ୍ |,লিগেস
ଲସେକ୍ସ,লিগেশন
ଲିଗ୍,লিগার
ହାଲୁକା ଆଘାତ |,হালকা আঘাত
ହାଲୁକା ମାଇକ୍ରୋସ୍କୋପ୍ |,হালকা মাইক্রোস্কোপ
ବଜ୍ରପାତ,হালকা করা
ଲିଗ୍ନିନ୍ |,লিগিনিন
ଲିଗଲେଟ୍,Ligulate
ଲିଗୁଲ୍ସ,লিগুল
ଲିଲିଆସିଆ |,লিলিয়াসি
ଲିଲିୟମ୍,লিলিয়াম
ଲିଲିୟମ୍ (ଲିଲ୍),লিলাম (লিলাস)
ଲିଲି ପରିବାର,লিলি পরিবার
ଅଙ୍ଗ,অঙ্গ
ଅଙ୍ଗ,অঙ্গ
ଅଙ୍ଗ,অঙ্গ
ଅଙ୍ଗ ହାଡ |,অঙ্গ হাড়
ଲିମ୍ବିକ୍ ଲୋବ |,লিম্বিক লোব
ଲିମ୍ବିକ୍ ସିଷ୍ଟମ୍ |,লিম্বিক সিস্টেম
ଅମ୍ଫିବିଆନ୍,লিম্লেস উভচর
ସୀମିତ iz ିଟିପିଟି |,লিম্লেস টিকটিকি
ଲିମ୍ବସ୍ |,লিম্বাস
ଲିମ୍ନେଟିକ୍ ଜୋନ୍ |,লিমনেটিক জোন
ଲିମ୍ନେଟିକ୍ |,লিমনেটিক
ଲିମୁଲସ୍ |,লিমুলাস
ରେଖା,লাইন
ରେଖା,লাইন
ରେଖା,বংশ
ରେଖା କ୍ରମ |,লিনিয়ার সিকোয়েন্স
ରେଖା,লিনিয়ার
ବଂଶାନୁକ୍ତ ପ୍ଲାସମେଡ୍ |,লাইনারাইজড প্লাজমিড
ଲିଙ୍କ୍ ପ୍ରଜାତିଗୁଡିକ,লিঙ্ক প্রজাতি
ଲିଙ୍କ୍,লিঙ্কেজ
ଲିପ୍ୟାଜ୍,লিপেজ
ଲିପିଡ୍,লিপিড
ଲିପିଡ ବିଲିୟର୍ |,লিপিড বাইলেয়ার
ଲିପିଡ୍ ଲାଞ୍ଜ |,লিপিড লেজ
ଲିପୋପୋଲସିଚରାଇଡ୍ |,লাইপোপলিস্যাকারাইড
ଲିପ୍ରୋଟେନାଇନସିସ୍ ମେମ୍ବ୍ରେନ୍ |,লাইপোপ্রোটিনেসিয়াস ঝিল্লি
ତରଳ ବୁନ୍ଦା |,তরল ফোঁটা
ମଦ ଫେଲିକେଲି |,মদ ফলিকুলি
ଲିଥୋଫାଇଟ୍ |,লিথোফাইট
ଲିଥୋସେଫର୍ |,লিথোস্ফিয়ার
ଲିଟର,লিটার
ଲିଟର ପତଳା |,লিটার পড়ে
ଲିଟିଲ୍ ସେରେବ୍ରମ୍ |,ছোট্ট সেরিব্রাম
ଲିଟରାଲ୍ ଜୋନ୍ |,লিটারাল জোন
ଯକୃତ,লিভার
ଯକୃତ ଫ୍ଲୁକ୍ |,লিভার ফ্লুক
ଯକୃତ ଆକୃତିର |,লিভার আকৃতির
ଯକୃତ ୱର୍ଟ,লিভার ওয়ার্ট
ଜୀବନ୍ତ ଜୀବଜନ୍ତୁ |,জীবন্ত উদ্ভিজ্জ
ଜୀବନ୍ତ ଜନସଂଖ୍ୟା,জীবিত জনসংখ্যা
ଜୀବନ୍ତ ସମ୍ବଳ,জীবিত সংস্থান
ବାସଗୃହ,জীব জগৎ
LNG - 20,Lng - 20
ଲାମ (ସିଲ୍ଟ),দোআঁশ (পলি)
ଲବଷ୍ଟର |,গলদা চিংড়ি
Lobullaiia,লোবুলারিয়া
ଲକୋମୋସନ |,লোকোমোশন
ପଙ୍ଗପାଳ |,পঙ্গপাল
Ladiicule,লডিকুল
Logarithemic ପ୍ରକୃତି |,লোগারিথেমিক প্রকৃতি
ଲଜିଷ୍ଟିକ୍ ଅଭିବୃଦ୍ଧି |,লজিস্টিক বৃদ্ধি
ଲକ୍,লোলিগো
ଲଗ ଦଳରେ ଉଦ୍ଭିଦ |,লগ ডে প্ল্যান্ট
ଦ୍ରାଘିମା ଅକ୍ଷ |,অনুদৈর্ঘ্য অক্ষ
ଦ୍ରାଘିମା ବାଇନାରୀ ଫିସିଅନ୍ |,অনুদৈর্ঘ্য বাইনারি বিচ্ছেদ
ଦ୍ରାଘିମା ଫିସର୍ |,অনুদৈর্ঘ্য ফিশার
ଲୁପ୍ |,লুপ
ଲୁପ୍ |,লুপ
ଲୁପ୍ ଜାଲ |,লুপ ফাঁদ
ଲଫିୟମ୍,লোফিয়াম
ବିଶାରୁସେସିଦା |,লোরান্থেসি
ଲୋରା ମଜ୍ଞାସ,লোরান্থাস
ତଳ ବାହୁ,নিম্ন বাহু
ତଳ ଜହ୍ନ,নিচের চোয়াল
Luffa,লুফা
Lommar vertebrabrae,কটিদেশীয় কশেরুকা
କାଠ,কাঠ
ଲମ୍ବ୍ରିକ୍ସ୍ |,লামব্রিকাস
ଲୁମେନ |,লুমেন
ଲମ୍ପର୍,লাম্পার
ଫୁସଫୁସ,ফুসফুস
ଲୁପାଇନ୍ |,লুপিন
ଲୁପିନସ୍ ଆର୍କଟିକସ୍ |,লুপিনাস আর্টিকাস
ହରମୋନ୍ ହରମୋନ୍ (LH),লুটেইনাইজিং হরমোন (এলএইচ)
ଲିଓସେ |,লিজ
ଲାଇକୋପୋଡିୟମ୍ |,লাইকোপোডিয়াম
ଲାଇକୋସିଡା,লাইকোপিডা
ଲିମ୍ଫ ଜାହାଜ,লিম্প জাহাজ
ଲିସିକା ଗ୍ରନ୍ଥି |,লিম্ফ গ্রন্থি
ଲିସିମ୍ ନୋଡ୍ |,লিম্ফ নোড
ଲିମ୍ଫାଇଟିଟ୍ |,লিম্ফোসাইট
ଲିମ୍ଫୋଡ୍ ଅଙ୍ଗ |,লিম্ফয়েড অঙ্গ
ଲିମ୍ଫଏଡ୍ ଟିସୁ |,লিম্ফয়েড টিস্যু
ଲିମ୍ଫୋମା |,লিম্ফোমা
ଲିଟିଲ୍ |,লিরেট
ଲେସରଗିକ୍ ଏସିଡ୍ ଡାଏଥ୍ଲାମାଇଡ୍ (L.S.D.),লিজার্জিক অ্যাসিড ডায়েথলামাইড (এল.এস.ডি.)
ଲିଆନାଇନ୍ |,লাইসাইন
ଲାଇସୋମ୍,লাইসোসোম
ଲିଆଜାଇମ୍,লাইসোজাইম
ମାକାକା,ম্যাকাকা
ମାକ୍ରୋବ୍ରାକିୟମ୍ |,ম্যাক্রোব্রাচিয়াম
ମାକ୍ରୋଇଭୋଲ୍ୟୁସନ୍ |,ম্যাক্রোভোলিউশন
ମାକ୍ରୋଜେନେସିସ୍ |,ম্যাক্রোজেনেসিস
ମାକ୍ରୋମୋଲିକୁଲାର କୋଲଏଡ୍ |,ম্যাক্রোমোলিকুলার কলয়েড
ମାକ୍ରୋମୋଲେକ୍ |,ম্যাক্রোমোলিকুল
ମାକ୍ରୋନୁକଲିସ୍ |,ম্যাক্রোনুক্লিয়াস
ମାକ୍ରୋନ୍ରିଏଣ୍ଟ୍ |,ম্যাক্রোনিউট্রিয়েন্ট
ମାକ୍ରୋଫେଜ୍ (ବଡ ଭୋଜନକାରୀ),ম্যাক্রোফেজ (বড় ইটার)
ମାକ୍ରୋଫାଗୋସାଇଟେଟ୍ |,ম্যাক্রোফাগোসাইট
ମାକ୍ରୋଫାଗସ୍ |,ম্যাক্রোফাগাস
ମାକ୍ରୋଫାଗି,ম্যাক্রোফ্যাগি
ମାକ୍ରୋଫାଇଟ୍ |,ম্যাক্রোফাইট
ମାକ୍ରୋପସ୍ |,ম্যাক্রোপাস
ମାକୁଲା,ম্যাকুলা
ମାକୁଲା ଲଟେଆ |,ম্যাকুলা লুটিয়া
ମ୍ୟାଗ୍ନେସିୟମ୍,ম্যাগনেসিয়াম
ଚୁମ୍ବକୀୟ ରିସୋନାନ୍ସ ଇମେଜିଙ୍ଗ୍ |,চৌম্বকীয় অনুরণন ইমেজিং
ମ୍ୟାଜେଣ୍ଟିଫିକେସନ୍,ম্যাগনিফিকেশন
ବୃଦ୍ଧି ପ୍ରତିଛବି,ম্যাগনিফাইড ইমেজ
ଯବକାଚ,বিবর্ধক কাচ
ଯାଦୁକର ଶକ୍ତି |,ম্যাগনিফাইং পাওয়ার
ମାଗ୍ନୋଲିଆ |,ম্যাগনোলিয়া
ମାଗ୍ନୋଲିଆ ଶିକ୍ଷା,ম্যাগনোলিয়াসি
ହାସ୍ୟାହନ,মাগুর
Iden ିଅର କେଶ ଫର୍ନ (ଆଡିଆଣ୍ଟମ୍),মেইডেন হেয়ার ফার্ন (অ্যাডিয়ান্টাম)
ମେଜର ଗ୍ରୋଭ୍ |,মেজর খাঁজ
ପ୍ରମୁଖ HistorCompomebobateion କମ୍ପ୍ଲେକ୍ସ |,প্রধান হিস্টোকম্প্যাটিবিলিটি জটিল
ପ୍ରମୁଖ ଓମଲିଅଟ୍ |,মেজর অসমোলাইট
ପ୍ରମୁଖ ଶିଖର |,প্রধান শিখর
ପୁରୁଷ,পুরুষ
ପୁରୁଷ କୋଣ,পুরুষ শঙ্কু
ପୁରୁଷ ଗେମଟୋଫାଇଟ୍ |,পুরুষ গেমটোফাইট
ପୁରୁଷ ଯ ital ନାଙ୍ଗର ଆପେଚର |,পুরুষ যৌনাঙ্গে অ্যাপারচার
ପୁରୁଷ ପ୍ରଣୀତ,পুরুষ সর্বক্লিয়াস
ବିକୃତ ପତ୍ର |,ত্রুটিযুক্ত পাতা
ମଲିକ ଏସିଡ୍ |,Malic অ্যাসিড
କ୍ଷତିକାରକ କକ୍ଷ,ম্যালিগন্যান্ট সেল
କ୍ଷତିକାରକ ଟ୍ୟୁମର |,ম্যালিগন্যান্ট টিউমার
ମଲାର୍ଡ,ম্যালার্ড
ମାଲଡାଳ,ম্যালিয়াস
ମାଲପ୍ର୍ୟ୍ୟ ଶବଭ୍ୟୁଲ୍ |,মালপিঘিয়ান কর্পসকেল
ମାଲଗିରି ଟୁବୁଲ୍ |,মালপিঘিয়ান টিউবুল
ମାଲ୍ଟୋଜ୍,মাল্টোজ
ମାଲଭାଲ୍ସ,মালওয়ালেস
ସ୍ତନ୍ୟପାୟୀ,স্তন্যপায়ী
ସ୍ତନ୍ୟପାୟୀ,স্তন্যপায়ী
ସ୍ତନ୍ୟପାୟୀ ଗର୍ଭସ୍ଥ,স্তন্যপায়ী ভ্রূণ
ସ୍ତନ୍ୟପତି ଗ୍ରନ୍ଥି,উরজ
Mmmiform,ম্যামিফর্ম
ମାଣ୍ଡିବଲ୍ |,ম্যান্ডিবল
ମାଣ୍ଡିବୁଲାର ଗ୍ରନ୍ଥି |,ম্যান্ডিবুলার গ্রন্থি
ମାଙ୍ଗାନିଜ୍ |,ম্যাঙ্গানিজ
ମାଙ୍ଗିଫେରା ଇଣ୍ଡିକା |,ম্যাঙ্গিফেরা ইন্ডিকা
ମାଙ୍ଗ୍ରୋଭ୍ |,ম্যানগ্রোভ
ମନୁଷ୍ୟକୃତ କୃଷି ଇକୋସିଷ୍ଟମ୍ |,মনুষ্যনির্মিত কৃষি বাস্তুতন্ত্র
ମନୁଷ୍ୟ ନିର୍ମିତ ଶସ୍ୟ |,মনুষ্যনির্মিত সিরিয়াল
ମାନାନ,মান্নান
ମେଣ୍ଟଲେ |,ম্যান্টেল
ମାନସ,মানুস
ମାପଲ୍,ম্যাপেল
ମାରଚନ୍ତା |,মার্চ্যান্টিয়া
ମାର୍ଜିନାଲ୍,প্রান্তিক
ଗଞ୍ଜେଇ,মারিজুয়ানা
ସାମୁଦ୍ରିକ ଜୀବବିଜ୍ଞାନ |,সামুদ্রিক জীববিদ্যা
ସାମୁଦ୍ରିକ ପକ୍ଷୀ,সামুদ্রিক পাখি
ସାମୁଦ୍ରିକ ସମ୍ପ୍ରଦାୟ,সামুদ্রিক সম্প্রদায়
ସାମୁଦ୍ରିକ ଓଭରଟେବ୍ରେଟ୍ |,সামুদ্রিক ইনভার্টেব্রেটস
ମାରିନୋ ରାମ |,মেরিনো রাম
ମାର୍କର,চিহ্নিতকারী
ବଜାର ବର୍ଜ୍ୟବସ୍ତୁ |,বাজার বর্জ্য
ମଜ୍ଜା ଗୁହାଳ,মজ্জা গহ্বর
ମାର୍ଶ,মার্শ
ମାର୍ଶ-ମଠ ମାଦୋ ପର୍ଯ୍ୟାୟ |,মার্শ-মিডো স্টেজ
ଉଦ୍ଭିଦ ବିନା ମାର୍ଶ |,গাছপালা ছাড়াই মার্শ
ମାର୍ସପିଆଲ୍ ମୋଲ୍ |,মার্সুপিয়াল তিল
ମାର୍ସପିଆଲ୍ ବିକିରଣ |,মার্সুপিয়াল রেডিয়েশন
ମାର୍ସପିଆଲ୍ ମୂଷା |,মার্সুপিয়াল ইঁদুর
ମାର୍ସପିୟମ୍,মার্সুপিয়াম
ଜନ ବିଲୁପ୍ତ ହୋଇଗଲା |,ভর বিলুপ্তির
ଜନ ପ୍ରବାହ,ভর প্রবাহ
ବହୁ ପ୍ରବାହ ଅନୁମାନ |,ভর প্রবাহ অনুমান
ମାଷ୍ଟ କକ୍ଷ |,মাস্ট সেল
ମାଷ୍ଟର ବଗାର୍ ପ୍ଲେଟ୍ |,মাস্টার আগর প্লেট
ମୂଷା ପ୍ଲେଟ,মাস্টার প্লেট
ମାନଦିନର ମୃତ୍ୟୁ ହାର,মাতৃ মৃত্যুর হার
ମିଳନ,সঙ্গম
ମାଟ୍ରିକ୍ସ,ম্যাট্রিক্স
ପରିପକ୍ୱ ନଗଦୁରା |,পরিপক্ক নোডুল
ମାଉଭ୍ ରଙ୍ଗ |,মাউভ রঙ
ମ୍ୟାକ୍ସିଲା |,ম্যাক্সিলা
ମ୍ୟାକ୍ସିଲାରୀ ପାଲ୍ |,ম্যাক্সিলারি প্যাল্প
ସର୍ବାଧିକ ବହନ ସାମର୍ଥ୍ୟ |,সর্বাধিক বহন ক্ষমতা
ମେଣ୍ଡ୍ରିନା,মেনড্রিনা
ଡାକ୍ତରୀ ବିଜ୍ଞାନ,চিকিৎসা বিজ্ঞান
ଗର୍ଭଧାରଣର ଡାକ୍ତରୀ ସମାପ୍ତି (MTP),গর্ভাবস্থার চিকিত্সা সমাপ্তি (এমটিপি)
ମେଡିକାଲ୍ ଟ୍ରାନ୍ସକ୍ରିପସନ୍ |,মেডিকেল ট্রান্সক্রিপশন
ମେଡିକାଲ୍ ବିତରଣକୁ ଅନୁକୂଳ କରିଥିଲେ |,মেডিক্যালি সহায়তা ডেলিভারি
Medicine ଷଧ,ওষুধ
Medicine ଷଧ,ওষুধ
Medicine ଷଧ,ওষুধ
ମେଡୁଲଲା |,মেডুল্লা
ମେଡୁଲା ବୋନଲଗାଟା |,মেডুল্লা ওব্লোঙ্গাটা
ମେଡୁଲାରୀ ପିରାମିଡ୍ |,মেডুলারি পিরামিড
ମେଡୁଲେଟେଡ୍ |,মেডুলেটেড
ମେଡୁସା |,মেডুসা
ମେଗା କୁକାରୋସାଇଟ୍ |,মেগা ক্যারিয়োসাইট
Meegaplasmid,মেগাপ্লাজমিড
Measpaporangium,মেগাস্পোরাঙ্গিয়াম
Mefasgorooporell,মেগাস্পোরোফিল
ମେଇବୋମିଆନ୍ ଗ୍ରନ୍ଥି |,মাইবোমিয়ান গ্রন্থি
ମେଓସେଟର |,মিয়োসাইট
ମିଆଏସୋଇସ୍,মায়োসিস
ମିଟେଜେସିସ୍ |,মেটাজেনেসিস
ମେଲାନିକ୍ ପୋକ,মেলানিক মথ
ମେଲାନୋସିଟ୍ |,মেলানোসাইট
ମେଲାନୋସିଟ୍ ହର୍ମୋନ୍ (MSH) କୁ ଉତ୍ସାହିତ କରେ |,মেলানোসাইট স্টিমুলেটিং হরমোন (এমএসএইচ)
ମେଲାନୋସିଟ୍ ହର୍ମୋନ୍ (MSRH) କୁ ଉତ୍ସାହିତ କରିବା |,মেলানোসাইট উদ্দীপক রিলিজিং হরমোন (এমএসআরএইচ)
ମେଲାନୋମା |,মেলানোমা
ମେଲୋଡୋଗେନ୍ ଇନକୋନିତା |,মেলয়েডোগাইন ছদ্মবেশ
ମେମ୍ବ୍ରେନ୍ ବନ୍ଧା |,ঝিল্লি আবদ্ধ
ମେମ୍ବ୍ରେନ୍ ଲିପିଡ୍ |,ঝিল্লি লিপিড
ମେମ୍ବ୍ରେନ୍ ପ୍ରିମିଡି ଯୋଗ୍ୟତା |,ঝিল্লি ব্যাপ্তিযোগ্যতা
ମେମ୍ବ୍ରେନ୍ ସମ୍ଭାବନା |,ঝিল্লি সম্ভাব্য
ମେମ୍ବ୍ରାନିନସ୍ ଲାବିରିଥିନ୍ଥ |,ঝিল্লি গোলকধাঁধা
ମେମ୍ବ୍ରାନୋସ୍ ସିଟ୍ |,ঝিল্লি শীট
ସ୍ମୃତି ସେଲ୍,মেমরি সেল
ମେଣ୍ଡେଲଙ୍କ ନିୟମ |,মেন্ডেলের আইন
ମେଣ୍ଡେଲିଆନ୍ ବ୍ୟାଧି |,মেন্ডেলিয়ান ডিসঅর্ডার
ମେନଞ୍ଜି,মেনিঞ্জ
ମେନିଞ୍ଜାଇଟିସ୍,মেনিনজাইটিস
Men ତୁସ୍ରାବ ଚକ୍ର |,মাসিক চক্র
ମାନସିକ ପ୍ରିୟତା,মানসিক প্রিয়তম
ମାନସିକ ଅବସାଦ |,মানসিক প্রতিবন্ধকতা
ବୁଧ ବିଷାକ୍ତ,বুধের বিষ
ମେରିସମରଣ,মেরিস্টেম
ମେରିସେମାଟିକ୍ କକ୍ଷ |,মেরিস্টেমেটিক সেল
ମେରିସେମାଟିକ୍ ଅଞ୍ଚଳ |,মেরিস্টেমেটিক অঞ্চল
ମେରିସେମାଟିକ୍ ଅଭିବୃଦ୍ଧି |,মেরিস্টেম্যাটিক বৃদ্ধি
Mereosrine Gland,মেরোক্রাইন গ্রন্থি
Mearmoyosin,মেরোমায়োসিন
ମେରଚିପସ୍ |,মেরিচিপাস
ମିଥୀନିୟମ୍,মেসার্কিয়াম
MeSechathath,মেসেন্সফালন
Meendachyal tisue |,মেসেনচাইমাল টিস্যু
ମିସେନେର୍ନନ୍,মেসেনটারন
ମେସେନଟେ,মেসেন্টারি
ମସିକ୍ ଅବସ୍ଥା |,মেসিক অবস্থা
ମେସାରପ୍,মেসোকার্প
ମେସୋଡର୍ମ,মেসোডার্ম
ମେସୋପ୍ଲୋଆ |,মেসোগ্লোইয়া
ମେସୁସପସ୍ |,মেসোহেপাস
ମେସୋଫାଇଲେଲ୍ କକ୍ଷ |,মেসোফিল সেল
ମିଆଁଆଳି,মেসোসোম
ମିଆଦୋଥୋରାସିକ୍ |,মেসোথোরাকিক
ମେଶୋଥୋରାକ୍ସ |,মেসোথোরাক্স
ମେସୋଭେରିୟମ୍ |,মেসোভারিয়াম
ମେସୋଜିକ୍ ଯୁଗ,মেসোজাইক যুগ
ମେସେଞ୍ଜର rna,ম্যাসেঞ্জার আরএনএ
ମେଟାବୋଲିକ୍ ଫ୍ଲକ୍ସ |,বিপাকীয় প্রবাহ
ମେଟାବୋଲିକ୍ ପଥ,বিপাকীয় পথ
ମେଟାବୋଲିଜ୍,বিপাকযুক্ত
ମେଟାବୋଲିଜିମ୍ |,বিপাক
ମେଟାବୋଲିକ୍ ଆସିମିଲିଟୋରୀ |,বিপাকীয় সংমিশ্রণ
ମେଟାକାରପାଲପାଲପ,মেটাকারপাল
ଶ୍ୱାସକ୍ରିୟା,মেটাসেন্ট্রিক
ମେଟଚ୍ରୋମେଟିକ୍ ଗ୍ରାନୁଲ୍ |,মেটাক্রোমেটিক গ্রানুল
ଧାତୁ ଛୁଞ୍ଚି |,ধাতব সুই
ଧାତବ ଅକ୍ସାଇଡ୍ |,ধাতব অক্সাইড
ମେଟାମେରଜିମ୍ |,মেটামারিজম
ମେଟାମୋର୍ଫୋସିସ୍ |,রূপান্তর
Metanenphiream,মেটানেফ্রিডিয়াম
Metatafse,মেটাফেজ
ମେଟାଫେଜ୍ ପ୍ଲେଟ୍ |,মেটাফেজ প্লেট
ମେଟାଫାସ୍ ପ୍ଲେଟ୍ |,মেটাফ্যাসিক প্লেট
ମେଟାପପୋପୁଲେସନ୍ |,রূপক
ମେଟାସ୍ତାସିସ୍ |,মেটাস্টেসিস
ମେଟାସ୍ତାସିସ୍ |,মেটাস্টেসিস
ମେଟାଟାଟାର୍ |,মেটাটারসাল
ମେଟାଟହାକ୍ଟିକ୍ |,মেটাথোরাকিক
ମେଟାଟାହୋରାକ୍ସ |,মেটাথোরাক্স
Meetazoans,মেটাজোয়ানস
ମେଟେନ୍ସେସାଫନ୍ |,মেটায়েন্সফালন
ମେଟାଷ୍ଟାସାଇଜ୍ |,Metastasize
ମେଟାଡୋନ୍ |,মেথডোন
MetHaemegobin,মেথেমোগ্লোবিন
MetHaemoglobinemia,মেথেমোগ্লোবিনেমিয়া
ମିଥେନ |,মিথেন
ମିଥାନୋବାକ୍ଟରିୟମ୍ |,মিথেনোব্যাক্টেরিয়াম
ମେଟନୋନୋଜୋଜୋଜନ |,মিথেনোজেন
ମିଥାଇଲ୍ ବୁଧ |,মিথাইল পারদ
ମିଥାଇଲାଟଡ୍ କ୍ୟାପ୍ |,মেথিলেটেড ক্যাপ
ମିଥାଇଲିନ୍ ନୀଳ |,Methylene নীল
ମିଥାଇଲୋଫିଲସ୍ |,মেথাইলোফিলাস
ମିଥେଲୋଟ୍ରୋଫସ୍ |,মিথাইলোট্রোফাস
ମାଇକ୍ରୋନ୍ୟୁଟ୍ରାଇନ୍ଏଣ୍ଟ୍ |,মাইক্রোনিউট্রিয়েন্ট
ମାଇକ୍ରୋଗଲିଜିମ୍ |,অণুজীব
