English,Odiya
Majority gate  (= Majority  Element),ବହୁୟା ଗେଟ୍ |  (= ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି  ଉପାଦାନ)
Majority operation,ବହୁସଂଖ୍ୟା କାର୍ଯ୍ୟ
Major key,ପ୍ରମୁଖ ଚାବି |
Major lobe,ପ୍ରମୁଖ ଲବ୍ୟା |
Major state,ପ୍ରମୁଖ ରାଜ୍ୟ
Major structure,ପ୍ରମୁଖ ସଂରଚନା |
Major task,ପ୍ରମୁଖ କାର୍ଯ୍ୟ |
Major total,ମେଜର ସମୁଦାୟ |
Make break  Operation,ବ୍ରେକ୍ ପ୍ରସ୍ତୁତ କର |  ଅପରେସନ୍
Make busy,ବ୍ୟସ୍ତ ହୁଅ
Makeup time,ମେକଅପ୍ ସମୟ
Malfunction  Routine,ଖରାପ  ନିତ୍ୟକର୍ମ |
Management,ପରିଚାଳନା
Management  Information  System,ପରିଚାଳନା  ସୂଚନା  ସିଷ୍ଟମ୍
Management  Science,ପରିଚାଳନା  ବିଜ୍ଞାନ
Manchester  Coding,ମଞ୍ଚେଷ୍ଟର |  ସହଯୋଗ
Mandatory  Cryptographic  Session,ବାଧ୍ୟତାମୂଳକ  କ୍ରିପ୍ଟୋଗ୍ରାଫିକ୍  ଅଧିବେଶନ
Manifolding,ମନିଫୋଲ୍ଡ |
Manipulated  Variable,ମନିପ୍ୟୁଲେଟ୍ |  ଭେରିଏବଲ୍
Manipulative  Indexing,ମନିପ୍ୟୁଲେଟିଭ୍ |  ସୂଚକାଙ୍କ
Man-machine  Simulation,ମ୍ୟାନ୍-ମେସିନ୍ |  ଅନୁକରଣ
Manual address  Switch,ମାନୁଆଲ୍ ଠିକଣା |  ସୁଇଚ୍
Manual analysis,ମାନୁଆଲ୍ ବିଶ୍ଳେଷଣ |
Manual answering,ମାନୁଆଲ୍ ଉତ୍ତର ଦେଉଛି |
Manual calling,ମାନୁଆଲ୍ କଲ୍ କରୁଛି |
Manual control,ମାନୁଆଲ୍ ନିୟନ୍ତ୍ରଣ |
Manual entry,ମାନୁଆଲ୍ ଏଣ୍ଟ୍ରି |
Manual exchange,ମାନୁଆଲ୍ ଏକ୍ସଚେଞ୍ଜ୍ |
Manual function,ମାନୁଆଲ୍ କାର୍ଯ୍ୟ
Manual input,ମାନୁଆଲ୍ ଇନପୁଟ୍ |
Manual operation,ମାନୁଆଲ୍ ଅପରେସନ୍ |
Manual word  Generator,ମାନୁଆଲ୍ ୱାର୍ଡ |  ଜେନେରେଟର
Many-for-one  Language,ଅନେକଙ୍କ ପାଇଁ |  ଭାଷା
Many to one  Decoder,ଅନେକଙ୍କୁ ଗୋଟିଏ |  ଡେକୋଡର୍
Map method,ମାନଚିତ୍ର ପଦ୍ଧତି
Mapped buffer,ମ୍ୟାପ୍ ବଫର୍ |
Mapping error,ମ୍ୟାପିଂ ତ୍ରୁଟି |
Margin,ମାର୍ଜିନ
Margin-adjust  Mode,ମାର୍ଜିନ୍-ଆଡଜଷ୍ଟ୍ |  ମୋଡ୍
Marginal check,ମାର୍ଜିନଲ୍ ଚେକ୍ |
Marginal error,ମାର୍ଜିନାଲ୍ ତ୍ରୁଟି |
Marginal test,ମାର୍ଜିନାଲ୍ ପରୀକ୍ଷା |
Margin control,ମାର୍ଜିନ୍ ନିୟନ୍ତ୍ରଣ |
Margin punched  Card,ମାର୍ଜିନ୍ ଦଣ୍ଡିତ |  କାର୍ଡ
Mark,ମାର୍କ କର
Mark detection,ମାର୍କ ଚିହ୍ନଟ |
Marker,ମାର୍କର
Mark hold,ଚିହ୍ନ ଧରି ରଖିବା |
Marking,ମାର୍କିଂ
Marking bias,ମାର୍କିଂ ପକ୍ଷପାତ |
Marking-end  Distortion,ମାର୍କିଂ-ଏଣ୍ଡ |  ବିକୃତି
Marking wave,ମାରିବା ତରଙ୍ଗ |
Mark matching,ମେଳ ପତ୍ର
Markov chain,ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |
Markov source,ମାର୍କୋଭ ଉତ୍ସ |
Mark reading,ମାର୍କ ପ reading ିବା |
Mark scanning,ମାର୍କ ସ୍କାନିଂ |
Mark sense,ମାର୍କ ସେନି
Mark sensing  Column,ସମ୍ବେଦନଶୀଳ ମାର୍କ |  ସ୍ତମ୍ଭ
Mark sensing row,ସମ୍ବେଦନଶୀଳ ଧାଡି ଚିହ୍ନ |
Mark-space  Character,ମାର୍କ-ସ୍ପେସ୍ |  ବର୍ଣ୍ଣ
Mark to space  Multiplier,ସ୍ପେସ୍ କରିବାକୁ ମାର୍କ କରନ୍ତୁ |  ଗୁଣନ
Mark to space  Ratio,ସ୍ପେସ୍ କରିବାକୁ ମାର୍କ କରନ୍ତୁ |  ଅନୁପାତ
Mark to space  Transition,ସ୍ପେସ୍ କରିବାକୁ ମାର୍କ କରନ୍ତୁ |  ସଂକ୍ରମଣ
Maser,ମାସସର
Mask,ମାସ୍କ
Maskable interrupt,ମାସ୍କେବଲ୍ ବାଧା
Mask bit,ମାସ୍କ ବିଟ୍ |
Masked rom,ମାସ୍କେଡ୍ ରୋମ୍ |
Mask matching,ମାସ୍କ ମେଳ ଖାଉଛି |
Mask  Programmable  Device,ମାସ୍କ  ପ୍ରୋଗ୍ରାମେବଲ୍  ଉପକରଣ
Mask register,ମାସ୍କ ରେଜିଷ୍ଟର |
Massaging,ମସାଜ୍
Mass data,ଜନସଂଖ୍ୟା
Mass memory,ମାସ ମେମୋରୀ
Mass storage,ବହୁଳ ଭଣ୍ଡାର
Mass storage  Device,ବହୁଳ ଭଣ୍ଡାର  ଉପକରଣ
Mass storage file  Segment,ବହୁଳ ଷ୍ଟୋରେଜ୍ ଫାଇଲ୍ |  ବିଭାଗ
Mass storage on  Line,ମାମଲା ଷ୍ଟୋରେଜ୍  ରେଖା
Master,ଗୁରୁ
Master card,ମୂଷା କାର୍ଡ
Master clock,ମାଷ୍ଟର କ୍ଲକ୍ |
Master clock  Frequency,ମାଷ୍ଟର କ୍ଲକ୍ |  ଆବୃତ୍ତି
Master console,ମାଷ୍ଟର କନସୋଲ୍ |
Master control  Interrupt,ମାଷ୍ଟର ନିୟନ୍ତ୍ରଣ |  ବାଧା
Master data,ମାଷ୍ଟର ଡାଟା |
Master file,ମାଷ୍ଟର ଫାଇଲ୍ |
Master file  Inventory,ମାଷ୍ଟର ଫାଇଲ୍ |  ଭଣ୍ଡାର
Master file update,ମାଷ୍ଟର ଫାଇଲ୍ ଅପଡେଟ୍ |
Master frequency generator,ମାଷ୍ଟର ଫ୍ରିକ୍ୱେନ୍ସି ଜେନେରେଟର |
Master group,ମୂଷା ଗୋଷ୍ଠୀ
Master instruction  Tape,ମୂଖ୍ୟ ନିର୍ଦ୍ଦେଶ  ଟେପ୍
Master library tape,ମାଷ୍ଟର ଲାଇବ୍ରେରୀ ଟେପ୍ |
Master mode,ମାଷ୍ଟର ମୋଡ୍
Master processor,ମାଷ୍ଟର ପ୍ରୋସେସର୍ |
Master program,ମୂଷା କାର୍ଯ୍ୟକ୍ରମ
Master programe  File,ମାଷ୍ଟର ପ୍ରୋଗ୍ରାମ୍ |  ଫାଇଲ୍ |
Master record,ମାଷ୍ଟର ରେକର୍ଡ |
Master scheduler,ମାଷ୍ଟର ସିଡ୍ୟୁଲେର୍ |
Master/slave  Device,ମାଷ୍ଟର / ଦାସ  ଉପକରଣ
Master/slave  Flip-flop,ମାଷ୍ଟର / ଦାସ  ଫ୍ଲିପ୍-ଫ୍ଲପ୍ |
Master/slave  Multiprogramming,ମାଷ୍ଟର / ଦାସ  ମଲ୍ଟ୍ରୋଗ୍ରୋଗମିଂ
Master/slave  System,ମାଷ୍ଟର / ଦାସ  ସିଷ୍ଟମ୍
Master station,ମାଷ୍ଟର ଷ୍ଟେସନ |
Master tape,ମାଷ୍ଟର ଟେପ୍
Master terminal,ମାଷ୍ଟର ଟର୍ମିନାଲ୍ |
Match,ମ୍ୟାଚ୍
Mathematical  Check,ଗାଣିତିକ |  ଯାଞ୍ଚ କରନ୍ତୁ |
Mathematical  Function,ଗାଣିତିକ |  କାର୍ଯ୍ୟ
Mathematical  Induction,ଗାଣିତିକ |  ଚିତ୍ର
Mathematical logic,ଗାଣିତିକ ତର୍କ |
Mathematical  Model,ଗାଣିତିକ |  ମଡେଲ୍
Mathematical  Simulation,ଗାଣିତିକ |  ଅନୁକରଣ
Matrix,ମାଟ୍ରିକ୍ସ
Matrix norm,ମ୍ୟାଟ୍ରିକ୍ସ ଆଦର୍ଶ |
Matrix printer,ମାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |
Matrix storage,ମାଟ୍ରିକ୍ସ ଷ୍ଟୋରେଜ୍ |
Matrix table,ମ୍ୟାଟ୍ରିକ୍ସ ଟେବୁଲ୍ |
Matrix updating  Method,ମ୍ୟାଟ୍ରିକ୍ସ ଅପଡେଟ୍ |  ପଦ୍ଧତି
Maxi computer,ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |
Maximum length  Sequence,ସର୍ବାଧିକ ଲମ୍ବ |  କ୍ରମ |
Maximum  Operating  Frequency,ସର୍ବାଧିକ  କାର୍ଯ୍ୟ କରୁଛି  ଆବୃତ୍ତି
Maxterm  (= Standard sum  Term),ମ୍ୟାକ୍ସର୍ମ୍ |  (= ଷ୍ଟାଣ୍ଡାର୍ଡ ରାଶି |  ଶବ୍ଦ)
Mean entropy,ଅର୍ଥ ହେଉଛି ଏଣ୍ଟ୍ରିପି |
Mean information  Content,ଅର୍ଥ ସୂଚନା  ବିଷୟବସ୍ତୁ
Mean repair time,ଅର୍ଥ ମରାମତି ସମୟ |
Means/ends  Analysis,ଅର୍ଥ / ଶେଷ |  ବିଶ୍ଳେଷଣ |
Mean time  Between failures,ଅର୍ଥ ସମୟ  ବିଫଳତା ମଧ୍ୟରେ
Mean time to  Failure,ଅର୍ଥ ସମୟ  ବିଫଳତା
Mean time to   Repair,ଅର୍ଥ ସମୟ  ମରାମତି
Measured services,ମାପ ସେବାଗୁଡିକ |
Measure of   Information,ମାପ  ସୂଚନା
Measure of  Location,ମାପ  ଅବସ୍ଥାନ
Measures of  Variation,ମାପଗୁଡିକ  ପରିବର୍ତ୍ତନ
Mechanical  Calculator,ଯାନ୍ତ୍ରିକ  କାଲକୁଲେଟର
Mechanical  Dictionary,ଯାନ୍ତ୍ରିକ  ଅଭିଧାନ
Mechanical  Translation,ଯାନ୍ତ୍ରିକ  ଅନୁବାଦ
Mechanical  Verifier,ଯାନ୍ତ୍ରିକ  ଭେରିଫାୟର୍
Media drive  Selecter,ମିଡିଆ ଡ୍ରାଇଭ୍ | ସେଲେକ୍ଟର୍
Media resident  Software,ମିଡିଆ ବାସିନ୍ଦା |  ସଫ୍ଟୱେର୍
Medium scale  Integration,ମଧ୍ୟମ ପରିମାଣ  ଏକୀକରଣ
Medium speed,ମଧ୍ୟମ ଗତି
Medium term  Storage device,ମଧ୍ୟମ ଶବ୍ଦ |  ସଂରକ୍ଷଣ ଉପକରଣ
Meet operator,ମିଟିଂ ଅପରେଟର୍ |
Megabyte,ମେଗାବାଇଟ୍ |
Megacycle,MeegcyleCelect
Membrance  Keyboard  (=Touch key  Board),Memb ଶ୍ବରଙ୍କ ବେବିମେଟନ |  କୀବୋର୍ଡ୍  (= ଟଚ୍ କୀ |  ବୋର୍ଡ)
Memo posting,ମେମୋ ପୋଷ୍ଟିଂ |
Memory,ସ୍ମୃତି
Memory address  Register,ସ୍ମୃତି ଠିକଣା  ପଞ୍ଜିକରଣ କର |
Memory allocation,ସ୍ମୃତି ବଣ୍ଟନ
Memory annex,ମେମୋରୀ ଆନେକ୍ସ |
Memory array,ମେମୋରୀ ଆରେ
Memory bank,ମେମୋରୀ ବ୍ୟାଙ୍କ
Memory buffer  Register,ସ୍ମୃତି ବଫର୍ |  ପଞ୍ଜିକରଣ କର |
Memory bus,ସ୍ମୃତି ବସ୍
Memory capacity,ମେମୋରୀ କ୍ଷମତା |
Memory cell,ସ୍ମୃତି ସେଲ୍
Memory character  Format,ସ୍ମୃତି ବର୍ଣ୍ଣ  ଫର୍ମାଟ୍
Memory   Compaction,ସ୍ମୃତି  ସଙ୍କଳନ
Memory core,ସ୍ମୃତି ମୂଳ
Memory cycle time,ମେମୋରୀ ଚକ୍ର ସମୟ
Memory data  Register,ସ୍ମୃତି ତଥ୍ୟ  ପଞ୍ଜିକରଣ କର |
Memory disable  Signal,ସ୍ମୃତି ଅକ୍ଷମ କରନ୍ତୁ |  ସଙ୍କେତ
Memory enable  Signal,ସ୍ମୃତି ସକ୍ଷମ |  ସଙ୍କେତ
Memory exchange,ସ୍ମୃତି ବିନିମୟ
Memory fill,ସ୍ମୃତି ଭରିବା |
Memory guard,ସ୍ମୃତି ଜଗିଦିଅ |
Memory hierarchy,ମେମୋରୀ କ୍ରମ
Memory  Management,ସ୍ମୃତି  ପରିଚାଳନା
Memory map,ସ୍ମୃତି ମାନଚିତ୍ର
Memory mapped  I/O,ସ୍ମୃତି ମ୍ୟାପ୍ ହୋଇଛି |  I / O
Memory mapped  Video,ସ୍ମୃତି ମ୍ୟାପ୍ ହୋଇଛି |  ଭିଡିଓ
Memory mapping,ସ୍ମୃତି ମ୍ୟାପିଂ |
Memory module,ସ୍ମୃତି ମଡ୍ୟୁଲ୍ |
Memory of  Memory  Instruction,ସ୍ମୃତି  ସ୍ମୃତି  ନିର୍ଦ୍ଦେଶ
Memory page,ସ୍ମୃତି ପୃଷ୍ଠା
Memory parity,ମେମୋରୀ ଜାତୀୟତା |
Memory pointer  Register,ସ୍ମୃତି ସୂଚକ  ପଞ୍ଜିକରଣ କର |
Memory power,ସ୍ମୃତି ଶକ୍ତି
Memory printout  (=Memory  Dump),ସ୍ମୃତି ମୁଦ୍ରଣ  (= ସ୍ମୃତି  ଡମ୍ପ୍)
Memory  Protection,ସ୍ମୃତି  ସୁରକ୍ଷା
Memory reference  Instruction,ସ୍ମୃତି ସନ୍ଦର୍ଭ  ନିର୍ଦ୍ଦେଶ
Memory register,ମେମୋରୀ ରେଜିଷ୍ଟର |
Memory unit,ସ୍ମୃତି ୟୁନିଟ୍
Memory  Workspace,ସ୍ମୃତି  କାର୍ଯ୍ୟକ୍ଷେତ୍ର
Menu,ମେନୁ
Menu selection,ମେନୁ ଚୟନ
Mercury delay line,ବୁଧ ବିଳମ୍ବ ରେଖା |
Mercury wetted  Relay,ବୁଧ ଆଣ୍ଠେଇ  ରିଲେ
Marge,ବିବାହ
Mergeable heap,ମିଶ୍ରଣଯୋଗ୍ୟ ରାଶି |
Merged transister  Logic,ମିଶ୍ରିତ ଟ୍ରାନ୍ସଜିଷ୍ଟର |  ତର୍କ
Merge exchange  Sort,ବିନିମୟ  ସର୍ଟ କରନ୍ତୁ |
Merge order,ମିଶ୍ରଣ କ୍ରମ
Merge sort,ସର୍ଟ ମିଶ୍ରଣ |
Merging,ମିଶ୍ରଣ
Mesh network,Hoth ନେଟୱାର୍କ
Message  Authenticator,ବାର୍ତ୍ତା |  ଅଟୋନିକେଟିକର |
Message block,ବାର୍ତ୍ତା ବ୍ଲକ |
Message buffering,ବାର୍ତ୍ତା ବଫର୍ |
Message circuit,ବାର୍ତ୍ତା ସର୍କିଟ |
Message circuit  Noise,ବାର୍ତ୍ତା ସର୍କିଟ |  ଶବ୍ଦ
Message control  Flag,ବାର୍ତ୍ତା ନିୟନ୍ତ୍ରଣ |  ପତାକା
Message data set,ବାର୍ତ୍ତା ଡାଟା ସେଟ୍ |
Message display  Console,ବାର୍ତ୍ତା ପ୍ରଦର୍ଶନ |  କନସୋଲ୍ |
Message error  Record,ବାର୍ତ୍ତା ତ୍ରୁଟି |  ରେକର୍ଡ
Message exchange,ବାର୍ତ୍ତା ବିନିମୟ
Message field,ବାର୍ତ୍ତା କ୍ଷେତ୍ର |
Message format,ବାର୍ତ୍ତା ଫର୍ମାଟ୍ |
Message header,ବାର୍ତ୍ତା ହେଡର୍ |
Message mode,ବାର୍ତ୍ତା ମୋଡ୍ |
Message numbring,ବାର୍ତ୍ତା ନମ୍ବର |
Message polling,ବାର୍ତ୍ତା ମତଦାନ |
Message  Processing  Program,ବାର୍ତ୍ତା |  ପ୍ରକ୍ରିୟାକରଣ  ପ୍ରୋଗ୍ରାମ୍
Message queue,ବାର୍ତ୍ତା ଧାଡି |
Message routing,ବାର୍ତ୍ତା ରାଉଟିଙ୍ଗ୍ |
Message sink  (= Message  Receiver),ବାର୍ତ୍ତା ବୁଡ଼ିବା |  (= ବାର୍ତ୍ତା |  ରସିଦ)
Message source,ବାର୍ତ୍ତା ଉତ୍ସ |
Message switch,ବାର୍ତ୍ତା ସୁଇଚ୍ |
Message switching,ବାର୍ତ୍ତା ସୁଇଚ୍ କରିବା |
Message switching  Centre,ବାର୍ତ୍ତା ସୁଇଚ୍ କରିବା |  କେନ୍ଦ୍ର
Message switching  Network,ବାର୍ତ୍ତା ସୁଇଚ୍ କରିବା |  ନେଟୱର୍କ
Message telecommunication,ବାର୍ତ୍ତା ଟେଲିକମ୍
Message text,ବାର୍ତ୍ତା ପାଠ୍ୟ |
Message transfer  Part,ବାର୍ତ୍ତା ସ୍ଥାନାନ୍ତର  ଅଂଶ
Messaging,ମେସେଜିଂ
Meta assembler,ମେଟା ଏକତ୍ରିତ ବ୍ୟକ୍ତି |
Meta compilation,ମେଟା ସଂକଳନ |
Meta compiler,ମେଟା କମ୍ପାଇଲର୍ |
Meta language,ମେଟା ଭାଷା |
Metallic facility  Terminal,ଧାତବ ସୁବିଧା |  ଟର୍ମିନାଲ୍
Metasystem,ମେଟାସାସେକ୍ଟ
Microcircuit  Isolation,ମାଇକ୍ରୋ କ୍ରାଇଭିଟ୍ |  ବିଚ୍ଛିନ୍ନତା |
Microcobol,ମାଇକ୍ରୋକୋବୋଲ |
Micro code,ମାଇକ୍ରୋ କୋଡ୍ |
Microcomputer,ମାଇକ୍ରୋ କମ୍ପୁକ୍ୟୁଟର୍ |
Microcomputer  Component,ମାଇକ୍ରୋ କମ୍ପୁକ୍ୟୁଟର୍ |  ଉପାଦାନ
Microcomputer  Development  System,ମାଇକ୍ରୋ କମ୍ପୁକ୍ୟୁଟର୍ |  ବିକାଶ  ସିଷ୍ଟମ୍
Microcomputer  Word processing,ମାଇକ୍ରୋ କମ୍ପୁକ୍ୟୁଟର୍ |  ଶବ୍ଦ ପ୍ରକ୍ରିୟାକରଣ |
Micro controller,ମାଇକ୍ରୋ ନିୟନ୍ତ୍ରକ |
Microcycle,ମାଇକ୍ରୋସକେଲ୍ |
Micro electronics,ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
Microfiche,ମାଇକ୍ରୋଫେହେ
Microfilm,ମାଇକ୍ରୋଫିଲ୍ମ୍
Microfloppy,ମାଇକ୍ରୋଫ୍ଲୋପେଲି |
Microflowchart,ମାଇକ୍ରୋଫ୍ଲୋଚାର୍ଟ |
Microform reader,ମାଇକ୍ରୋ 9 ରିଡର୍ |
Microform reader  Copier,ମାଇକ୍ରୋ 9 ରିଡର୍ |  କପିଅର୍
Microform reader  Printer,ମାଇକ୍ରୋ 9 ରିଡର୍ |  ପ୍ରିଣ୍ଟର୍
Micrographics,ଅଶୁଦ୍ରତା
Microimage,ମାଇକ୍ରୋମିଜ ଆଜ
Micro instruction,ମାଇକ୍ରୋ ନିର୍ଦ୍ଦେଶନାମା |
Microinstruction  Sequence,ମାଇକ୍ରୋନିଣ୍ଟେସନ୍ |  କ୍ରମ |
Micromainframe,ମାଇକ୍ରୋମନାଫ୍ରେମ୍ |
Microminiaturization,ମାଇକ୍ରୋମାଇଜରାଇଜେସନ୍
Microorder,ମାଇକ୍ରୋଡେରର୍ |
Microphotograph,ମାଇକ୍ରୋଫଟୋଗ୍ରାଫ୍ |
Microphotography,ମାଇକ୍ରୋଫଟୋଗ୍ରାଫି
Microprocessing  Unit,ମାଇକ୍ରୋପ୍ରୋସେସିଂ  ଏକକ
Microprocessor,ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର
Microprocessor  Analyzer,ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର  ଆନିପ୍ରିଣ୍ଟେଜର |
Microprocessor  Architecture,ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର  ସ୍ଥାପତ୍ୟ
Microprocessor bit  Slice,ମାଇକ୍ରୋ ପ୍ରୋଟିବେସର ବିଟ୍  ସ୍ଲାଇସ୍ |
Microprocessor  Chip,ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର  ଚିପ୍
Microprocessor  Compiler,ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର  ସଙ୍କଳନକାରୀ
Microprocessor  Memory interface,ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର  ସ୍ମୃତି ଅନ୍ତରାପୃଷ୍ଠତା
Microprogram,ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
Microprogram  Control logic,ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |  ତର୍କଗୁଡ଼ିକୁ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |
Microprogram  Control store,ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |  ନିୟନ୍ତ୍ରଣ ଷ୍ଟୋର୍ କରନ୍ତୁ
Microprogram  Field,ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |  କ୍ଷେତ୍ର
Microprogram  Instruction set,ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |  ନିର୍ଦ୍ଦେଶ ସେଟ୍
Microprogrammed  Microprocessor,ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମଡ୍ |  ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର
Microprogram  Microassembler,ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |  ମାଇକ୍ରୋସେଟ୍ମ୍ସର |
Microprogram  Microcode,ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |  ମାଇକ୍ରୋକୋଡ୍ |
Microprogram  Sequencer,ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |  କ୍ରମ
Microprogram  Store,ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |  ଷ୍ଟୋର୍ କରନ୍ତୁ |
Microsequence,ମାଇକ୍ରୋପରିକି ମାଇକ୍ରୋନ୍ୱେନ୍ସ |
Microwave link,ମାଇକ୍ରୋୱେଭ୍ ଲିଙ୍କ୍ |
Middle punch,ମଧ୍ୟମ ପିଚ୍ |
Middleware,ମଧ୍ୟମଜର |
Midicomputer,MIDIMOUPERER |
Migration,ସ୍ଥାନାନ୍ତରଣ
Migration path,ସ୍ଥାନାନ୍ତରଣ ପଥ
Miniassembler  Program,ମିନିମାସମ୍ |  ପ୍ରୋଗ୍ରାମ୍
Minicomputer,ମିନିକୋମାପ୍ରିଟର୍
Minicomputer  Assembler,ମିନିକୋମାପ୍ରିଟର୍  ଏକତ୍ରିତ |
Minidiskette,ମିନିଡିଡିସ୍କେଟେଟ୍ |
Minifloppy disk,ମିନିଫ୍ଲାପି ଡିସ୍କ |
Minimal machine,ସର୍ବନିମ୍ନ ମେସିନ୍ |
Minimal product,ସର୍ବନିମ୍ନ ଉତ୍ପାଦ |
Minimal sum,ସର୍ବନିମ୍ନ ରାଶି |
Minimal tree,ସର୍ବନିମ୍ନ ଗଛ |
Minimax  Procedure,ମିନିମା  ପ୍ରଣାଳୀ
Minimum access  Coding,ସର୍ବନିମ୍ନ ଆକ୍ସେସ୍  ସହଯୋଗ
Minimum cost Minimum cost  Spanning tree,ସର୍ବନିମ୍ନ ମୂଲ୍ୟ ସର୍ବନିମ୍ନ ମୂଲ୍ୟ  ବାଜିବା ଗଛ |
Minimum delay  Programming,ସର୍ବନିମ୍ନ ବିଳମ୍ବ |  ପ୍ରୋଗ୍ରାମିଂ
Minimum distance  Code,ସର୍ବନିମ୍ନ ଦୂରତା |  କୋଡ୍
Minimum latency  Coding,ସର୍ବନିମ୍ନ ବିଳମ୍ବତା |  ସହଯୋଗ
Minor control field,ଛୋଟ ନିୟନ୍ତ୍ରଣ କ୍ଷେତ୍ର |
Minor cycle,ସାମାନ୍ୟ ଚକ୍ର
Minority carrier,ସଂଖ୍ୟାଲଘୁ ବାହକ |
Minormost key,ଛୋଟ ଛୋଟ ଚାବି |
Minor structure,ଛୋଟ ଗଠନ |
Minor total,ନାବାଳକ ସମୁଦାୟ
Minterm,ମୃତ୍ତିକା
Minus flag,ମାଇନସ୍ ପତାକା |
Minus zone,ମାଇନସ୍ ଜୋନ୍
Mips,ମିପସ୍
Miscellaneous  Time,ବିବିଧ  ସମୟ
Misfeed,ଭୁଲ୍
MIS (management  Information  System),MIS (ପରିଚାଳନା)  ସୂଚନା  ସିଷ୍ଟମ୍)
Misregistration,ଭୁଲ ବ୍ୟାଖ୍ୟା
Missing error,ତ୍ରୁଟି ନିଖୋଜ ତ୍ରୁଟି |
Mistake,ଭୁଲ
Mixed base  Notation,ମିଶ୍ରିତ ଆଧାର |  ଉଲ୍ଲେଖ
Mixed base  Number system,ମିଶ୍ରିତ ଆଧାର |  ସଂଖ୍ୟା ବ୍ୟବସ୍ଥ
Mixed base  Numeration  System,ମିଶ୍ରିତ ଆଧାର |  ସଂଖ୍ୟା  ସିଷ୍ଟମ୍
Mixed mode  Expression,ମିଶ୍ରିତ ମୋଡ୍ |  ଅଭିବ୍ୟକ୍ତି
Mixed-radix  Notation,ମିଶ୍ରିତ-ରେଡିକ୍ସ |  ଉଲ୍ଲେଖ
Mixed-radix  numeration  system,ମିଶ୍ରିତ-ରେଡିକ୍ସ |  ସଂଖ୍ୟା  ସିଷ୍ଟମ୍
Mixed radix  System,ମିଶ୍ରିତ ରେଡିକ୍ସ |  ସିଷ୍ଟମ୍
Mixed type  Expression,ମିଶ୍ରିତ ପ୍ରକାର |  ଅଭିବ୍ୟକ୍ତି
Mnemonic,ମିସୋନିକ୍ |
Mnemonic address,ମିଣ୍ଟେମିକ୍ ଠିକଣା |
Mnemonic name,ମିଣ୍ଟୋନିକ୍ ନାମ |
Mnemonic  Operation code,ମିସୋନିକ୍ |  ଅପରେସନ୍ କୋଡ୍
Mnemonic symbol,ମନେମୋନିକ୍ ପ୍ରତୀକ |
Model statement,ମଡେଲ୍ ଷ୍ଟେଟମେଣ୍ଟ୍ |
Modem encryption  Device,ମୋଡେମ୍ ଏନକ୍ରିପସନ୍  ଉପକରଣ
Modification level,ପରିବର୍ତ୍ତନଶୀଳ ସ୍ତର |
Modifier,ମୋଡିଫାୟର୍
Modifier bit,ମୋଡିଫାୟର୍ ବିଟ୍
Modifier register,ମୋଡିଫାୟର୍ ରେଜିଷ୍ଟର |
Modify instruction,ନିର୍ଦ୍ଦେଶକୁ ପରିବର୍ତ୍ତନ କରନ୍ତୁ |
Modify ticket,ଟିକେଟ୍ ପରିବର୍ତ୍ତନ କରନ୍ତୁ |
Modula,ମୋଡୁଲା
Modular  Arithmetic,ମଡ୍ୟୁଲାର୍ |  ଗାଣିତିକ
Modular counter,ମଡ୍ୟୁଲାର୍ କାଉଣ୍ଟର |
Modularity,Modelulerity |
Modular  Programming,ମଡ୍ୟୁଲାର୍ |  ପ୍ରୋଗ୍ରାମିଂ
Modulater  Demodulater,ମନଲୋପର  Demoduster
Modulation rate,ମୋଡଲେସନ୍ ହାର
Module  Specification,ମଡ୍ୟୁଲ୍ |  ନିର୍ଦ୍ଦିଷ୍ଟକରଣ
Monadic,ମୋନାଡିକ୍ |
Monadic boolean  Operator,ମୋନଡିକ୍ ବୁଲିଅନ୍ |  ଅପରେଟର୍
