Gujarati,English
જથ્થો કાર્ય,Magnitude function
મોટું કમ્પ્યુટર,Main frame computer
મુખ્ય રેખા પ્રવાહ,Main line current
બહુમતી વાહક,Majority carrier
બહુમતી વાહક વર્તમાન,Majority carrier current
"પંપ કોઓર્ડિનેટર, રિકોમ્બિનન્ટ",Male connector
MAN (મેટ્રોપોલિટન એરિયા નેટવર્ક),MAN (metropolitan area network)
માન્ચેસ્ટર કોડિંગ,Manchester coding
માનવ અવાજ,Man-made noise
મન્ટિસા,Mantissa
મેપિંગ,Mapping
માર્કોની એન્ટેના,Marconi antenna
સાઇન/સમય ગુણોત્તર,Mark/Space ratio
આવરણ,Mask
માસ્ક પ્રોગ્રામ કરેલ રોમ,Mask programmed ROM
સારા કામમાં વિક્ષેપ,Maskable interrupt
કવર રોમ,Masked ROM
"વોલ્યુમ, સમૂહ",Mass
મુખ્ય ઘડિયાળ,Master clock
મુખ્ય ઓસિલેટર,Master oscillator
મેળ ખાતું ફિલ્ટર,Matched filter
મેળ ખાતો ભાર,Matched load
મેચિંગ,Matching
મેટ્રિક્સ સમીકરણ,Matrix equation
હેડ એન્ટેના ટીવી,MATV (master antenna T.V.)
મહત્તમ આગળ,Maximum forward current
મહત્તમ લાભ,Maximumgain
મહત્તમ પાવર ટ્રાન્સફર પ્રમેય,Maximum power transfer theorem
મહત્તમ સ્કોર,Maximum rating
મહત્તમ રિવર્સ વોલ્ટેજ,Maximum reverse voltage
મહત્તમ ઉપયોગ કરી શકાય તેવી આવર્તન (MUF),Maximum usable frequency (MUF)
મહત્તમ,Maxterm
મેક્સવેલ સમીકરણ,Maxwell's equation
માઇક્રો ચેનલ માળખું,MCA (micro channel architecture)
એમ-પ્રાપ્ત ફિલ્ટર,M-derived filter
અર્થ મુક્ત માર્ગ,Mean free path
સરેરાશ મૂલ્ય,Mean value
ચોરસ સરેરાશ મૂલ્ય,Mean-square value
માપન સાધન,Measuring instrument
યાંત્રિક ફિલ્ટર,Mechanical filter
તબીબી ઇલેક્ટ્રોનિક્સ,Medical Electronics
મેગા ઓહ્મ,Mega Ohm
મેગાબાઈટ,Megabyte
મેગર,Megger
સ્મારક,Memory
મેમરી એક્સેસ સમય,Memory access time
મેમરી એરે,Memory array
મેમરી બફર રજિસ્ટર,Memory buffer register
મેમરી સેલ,Memory cell
મેમરી સેલ &#39;રેસ આસપાસ&#39; સ્ટેજ,Memory cell race around condition
મેમરી ચિપ,Memory chip
માઇક્રો સર્કિટ,Memory circuit
મેમરી ચક્ર,Memory cycle
મેમરી ચક્ર,Memory cycle time
મેમરી નકશો,Memory map
મેમરી મેપ કરેલ ઇનપુટ/આઉટપુટ,Memory mapped I/o
મેમરી વાંચન,MEMR (memory read)
મેમરી લેખન,MEMW (memory writer)
"મેનુ, કેટલોગ",Menu
અક્ષીય વિમાન,Meridian plane
નેટ,Mesh
જાળીદાર વિશ્લેષણ,Mesh analysis
જાળીદાર પ્રવાહ,Mash current
જાળીદાર સમીકરણ,Mesh equation
ધાતુ,Metal
મેટલ બોક્સ,Metal can (box)
મેટલ ફિલ્મ રેઝિસ્ટર,Metal film resistor
ધાતુકરણ,Metallization
મીટર,Meter
MFTD (મલ્ટીપલ ટોન ડાયલિંગ),MFTD (multifrequency tone dialing)
મો,Mho
MIC (માઈક્રોવેવ ઈન્ટીગ્રેટેડ સર્કિટ),MIC (microwave integrated circuit)
મીકા કેપેસિટર,Mica capacitor
MICR,MICR (magnetic ink character recognition)
સૂક્ષ્મ નિશાનો,Micro bending
માઇક્રો કોમ્પ્યુટર,Microcomputer
માઇક્રો કંટ્રોલર,Microcontroller
માઇક્રો ઇલેક્ટ્રોનિક્સ,Microelectronics
માઇક્રોફારાડ,Microfarad
માઇક્રોફિશ,Microfiche
સૂક્ષ્મ સૂચના,Micro-instruction
માઇક્રોસ્કોપિક ઓપરેટિંગ સિસ્ટમ,Microkernel based operating system
સૂક્ષ્મ તર્ક,Micro logic
માઇક્રોન,Micron (10-6)
માઇક્રોફોન,Microphone
માઇક્રોટોનિક અસર,Microphonic effect
"માઇક્રોપ્રોસેસર, માઇક્રોપ્રોસેસર",Microprocessor
માઇક્રોપ્રોસેસર કોડ,Microprocessor code
માઇક્રો પ્રોગ્રામ,Micro program
"માઇક્રો પ્રોગ્રામિંગ, માઇક્રો પ્રોગ્રામિંગ",Microprogramming
માઇક્રો સેકન્ડ,Microsecond
માઇક્રો સ્ટ્રીપ એન્ટેના,Micro strip antenna
માઇક્રો સ્ટ્રીપ ટ્રાન્સમિશન લાઇન,Micro strip transmission line
"માઇક્રોવેવ, માઇક્રોવેવ",Microwave
માઇક્રોવેવ એમ્પ્લીફાયર,Microwave amplifier
માઇક્રોવેવ એન્ટેના,Microwave antenna
માઇક્રો વેવ લિંક,Microwave link
માઇક્રોવેવ ટ્રાન્સમિશન વિન્ડો,Microwave propagation window
માઇક્રોવેવ ટ્યુબ,Microwave tube
મધ્ય બેન્ડ શ્રેણી,Mid band range
MIDI (ઇન્સ્ટ્રુમેન્ટલ ડિજિટલ ઇન્ટરફેસ),MIDI (musical instrument digital interface)
મિલર ઇફેક્ટ કેપેસિટેન્સ,Miller effect capacitance
મિલર ઇન્ટિગ્રેટર,Miller integrator
મિલર કોલ બેઝ,Miller time base
મિલર પ્રમેય,Miller's theorem
મિલિમીટર,Milliammeter
મિલી એમ્પીયર,Milliampere
મિલી હેનરી,Millihenry
મિલમેનનું પ્રમેય,Milliman's theorem
શોર્ટનિંગ,Miniaturization
લઘુમતી વાહક,Minority carrier
લઘુમતી વાહક પ્રવાહ,Minority carrier current
મિનિટર્મ,Minterm
બાદબાકી,Minuend
M.P.S.,MIPS (million instruction per second)
ખોટી ગોઠવણી,Misalignment
વિસર્જન,Mistuning
મિક્સર,Mixer
એમએમયુ (મેમરી મેનેજમેન્ટ યુનિટ),MMU (memory management unit)
નેમોનિક,Mnemonics
ફરતા ઇલેક્ટ્રોન,Mobile electron
ગતિશીલતા,Mobility
મોડલ ડિફ્લેક્શન,Modal dispersion
મોડ,Mode
મોડેલ,Model
મોડેમ,Modem
અપરિવર્તિત આવર્તન મોડ્યુલેશન કોડિંગ,Modified frequency modulation encoding)
મોડ્યુલર ડિઝાઇન,Modular design
મોડ્યુલેટેડ,Modulated
મોડ્યુલેશન,Modulation
મોડ્યુલેશન ઊંડાઈ,Modulation depth
મોડ્યુલેશન ઇન્ડેક્સ,Modulation index
મોડ્યુલેશન ટકાવારી,Modulation percentage
મોડ્યુલ,Module
મોડ્યુલસ n ગુણક,Modulo-N counter
કેલ્ક્યુલેટર મોડ્યુલસ,Modulus of counter
પરમાણુ,Molecule
આવેગ,Momentum
મોનીટર,Monitor
મોનોક્રોમેટિક,Monochrome
મોનોક્રોમેટિક ડિસ્પ્લે,Monochrome display
મોનોલિથિક (IC),Monolithic IC
એક પલ્સ,Monopulse
મોનોસ્ટેશનરી મલ્ટિવાઇબ્રેટર,Monostable multivibrator
એકરૂપતા,Monotoxicity
મૂરનો કાયદો,Moor's law
મોર્સ કોડ,Morse code
મોસ્ફેટ,MOSFET
સૌથી અર્થપૂર્ણ પાત્ર,Most significant character
મધર બોર્ડ,Motherboard
મોટર,Motor
મોટર ક્રિયા,Motor action
આરોપણ,Mount
ઉંદર,Mouse
જંગમ કોઇલ લાઉડસ્પીકર,Moving coil loudspeaker
ચાલતું મીટર,Moving coil meter
સેમ્પેગ,MPEG (motion picture experts group)
એમપીયુ,MPU (microprocessor unit)
MSD (સૌથી વધુ સ્કોર),MSD (most significant digit)
એમએસ વિન્ડોઝ,MS-windows
M.T.B.F. (અંતર નિષ્ફળતા મધ્યક),MTBF (mean time between failures)
મલ્ટીકોલમ ક્લીસ્ટ્રોન,Multicavity klystron
પોલિમર કનેક્ટર,Multiconductor connector
મલ્ટીમીડિયા,Multimedia
મલ્ટિમીટર,Multimeter
બહુવિધ ઉત્સર્જક ટ્રાન્ઝિસ્ટર,Multiple emitter transistor
મલ્ટીટ્રેસિંગ,Multiple trace
યોગ્યતા,Multiplicand
ગુણક,Multiplier
બહુવિધ સંસાધન,Multiprocessing
મલ્ટિપ્રોગ્રામિંગ,Multiprogramming
બહુવિધ શ્રેણી,Multirange
બહુપદી એમ્પ્લીફાયર,Multistage amplifier
મલ્ટિફંક્શન,Multitasking
ચૂપ,Mute
પરસ્પર લાક્ષણિકતાઓ,Mutual characteristics
પરસ્પર વાહકતા,Mutual conductance
પરસ્પર જોડાણ,Mutual coupling
પરસ્પર પ્રેરણા,Mutual inductance
પારસ્પરિકતા,Mutual reactance
માયલર પીસી. વાવવું,Mylar-PC board
એન-દ્રવ્ય,N material
NAMPS,NAMPS (narrow band analog mobile phone services)
નંદ-નંદ સર્કિટ,NAND-NAND circuit
"નેનો સેકન્ડ (- થી, )",Nano-second (10-9 sec)
નેપિયરનો કાયદો,Napier's rule
સાંકડી બેન્ડ,Narrow band
સાંકડી બેન્ડ અવાજ,Narrow band noise
સાંકડી બેન્ડ પાર્ક અવાજ,Narrow band pass filter
મૂળ દુભાષિયા,Native-compiler
કુદરતી ગણતરી,Natural count
કુદરતી આવર્તન,Natural frequency
કુદરતી લઘુગણક,Natural logarithm
નજીકનો કોલ,Near call
ધ્રુજારીની નજીક,Near jump
"નીડલ વેલોસીટી, ઈન્વેન્ટરી વેલોસીટી",Needle velocity
પ્રતિબંધ,Negation
પ્રતિબંધ સૂચના,Negation indicator
પ્રતિબંધ પ્રતીક,Negation symbol
નકારાત્મક દરવાજો,Negative gate
નકારાત્મક અંતિમ દ્વાર,Negative AND gate
નકારાત્મક બંધન,Negative clamper
નકારાત્મક ઉતારવું,Negative clipper
નકારાત્મક કોર,Negative edge
નકારાત્મક ઉત્સર્જક પાછળ,Negative emitter follower
નકારાત્મક પુનઃરોકાણ,Negative feedback
નકારાત્મક પુન: રોકાણ એમ્પ્લીફાયર,Negative feedback amplifier
નકારાત્મક દલીલ,Negative logic
નકારાત્મક અથવા દરવાજો,Negative OR gate
નકારાત્મક ધ્રુવીયતા,Negative polarity
નકારાત્મક પ્રતિકાર,Negative resistance
નકારાત્મક પ્રતિકાર ઝોન,Negative resistance region
નકારાત્મક પુરવઠો,Negative supply
નકારાત્મક તાપમાન,Negative temperature
નકારાત્મક તાપમાન ગુણાંક,Negative temperature coefficient
નકારાત્મક ટ્રાન્સમિશન,Negative transmission
નકારાત્મક વૃક્ષ,Negative tree
નકારાત્મક ટનલ ડાયોડ,Negative tunnel diode
નકારાત્મક ખોટા,Negative-false
નકારાત્મક સત્ય,Negative-true
નગણ્ય,Negligible
નેમેટિક પ્રવાહી સ્ફટિક,Nematic liquid crystal
નકારાત્મક સ્થિતિ,Nemative mode
નિયોન દીવો,Neon lamp
નેપર,Neper
નેસ્ટેડ શાખા,Nested branching
નેસ્ટેડ વર્ક ચિહ્ન,Nested task flag
માળો,Nesting
સંપૂર્ણ અશુદ્ધતા સાંદ્રતા,Net impurity concentration
ચોખ્ખી યાદી,Net list
"નેટવર્ક, નેટવર્ક",Network
નેટવર્ક ડ્રાઇવ,Network drive
નેટવર્ક ઓપરેટર,Network driver
નેટવર્ક મોડેલ,Network model
નેટવર્ક ઓપરેટિંગ સિસ્ટમ,Network operating system
નેટવર્ક સર્વર,Network server
નેટવર્ક માળખું,Network structure
નેટવર્ક સિદ્ધાંત,Network theory
નેટવર્ક ટોપોલોજી,Network topology
મૂડી,Neutral
તટસ્થ રેખા,Neutral line
હતાશ ઝોન,Neutral region
તટસ્થતા સર્કિટ,Neutralising circuit
તટસ્થીકરણ,Neutralization
ન્યુટ્રોન,Neutron
નેક્સ્ટ જનરેશન CPU,New generation CP
નવી રેખા પાત્ર,New line character
ન્યુઝીલેન્ડ વાયરસ,New-Zealand virus
આગળનો તબક્કો,Next state
આગલા તબક્કાનું સમીકરણ,Next state equation
આગલા તબક્કાનું ટેબલ,Next state table
ચપટી વગાડવું,Nibble
નિબલ મેમરી ચિપ,Nibble memory chip
નિબલ મલ્ટિપ્લેક્સર,Nibble multiplexer
નિકોલસ ચાર્ટ,Nicholas chart
રાત્રિ અસર,Night effect
નવ પાથ ટેપ,Nine track tape
નવના પૂરક,Nine's complement
શેવાળ,NMOS
en moss inverse,NMOS inverter
સામૂહિક પ્રક્રિયામાં,NMOS process
શેવાળ માળખું,NMOS structure
મોસ ટ્રાન્ઝિસ્ટર,NMOS transistor
શૂન્ય લોડ વર્તમાન,No load current
ક્રિમ્ડ કેબલ,No twist cable
નોડ્યુલર,Nodal
"નોડ, નોડ",Node
નોડ ડિગ્રેડેશન,Node minimization
અવાજ,Noise
અવાજ હિમપ્રપાત,Noise avalanche
અવાજ બેન્ડ એક્સ્ટેંશન,Noise band-width
અવાજ વિસ્ફોટ,Noise burst
અવાજ રદ કરતો માઇક્રોફોન,Noise cancelling microphone
અવાજ ગુણક,Noise factor
નોઈઝ રિઇન્વેસ્ટમેન્ટ એમ્પ્લીફાયર,Noise feedback amplifier
રાવણક,Noise figure
અવાજ અપ્રભાવિત,Noise immunity
ઘોંઘાટીયા આવેગ,Noise impulse
અવાજ મર્યાદિત કરનાર,Noise limiter
અવાજ માર્જિન,Noise margin
અવાજ માપન,Noise measurement
અવાજ વિભાગ,Noise partition
અવાજ પરિમાણ,Noise quantization
"અવાજ ઘટાડો, અવાજ ઘટાડો",Noise reduction
અવાજ પ્રતિકાર,Noise resistance
અવાજનું પ્રતિનિધિત્વ,Noise shaping
અવાજ સ્પાઇક,Noise spike
અવાજનું તાપમાન,Noise temperature
ફ્લોપી ડિસ્ક ડ્રાઇવ,Noisy floppy disk drive
નજીવી અવબાધ,Nominal impedance
ફોકલ મૂલ્ય,Nominal value
બિન-રેખીય વિકૃતિ,Nonlinear distortion
અવિચલ,Non radiating
ગેરસમજ,Non resonance
બિન-રેઝોનન્ટ એન્ટેના,Non resonant antenna
વળતર વિનાનું ઓપરેશનલ એમ્પ્લીફાયર,Non-compensated Op-amp
બિન-પૂરક,Non-complementary
ડાઇલેક્ટ્રિક,Non-conductor
જોડાયેલ ડેટા માળખું,Non-contiguous data structure
આક્રમક રન,Non-critical race
ડાયવર્ઝન મોડ,Non-degenerate mode
અવિનાશી વાંચન,Non-destructive readont
ડોસલેસ પાર્ટીશન સંદેશ,Non-DOS partition message
અચોક્કસ નિવેદન,Non-executable statement
નબળી કામગીરી,Non-ideal performance
assanghat mutrak,Non-impact printer
બિન ઇન્ડક્શન જન્માક્ષર,Non-inductive winding
નોન-રીટર્ન એમ્પ્લીફાયર,Non-inverting amplifier
વ્યસ્ત સરેરાશ એમ્પ્લીફાયર,Non-inverting averaging amplifier
વ્યસ્ત બફર,Non-inverting buffer
વ્યસ્ત તુલનાકારો,Non-invertingcomparator
વ્યસ્ત રૂપરેખાંકન,Non-inverting configuration
વ્યસ્ત કમ્પાઇલર એમ્પ્લીફાયર,Non-inverting summing amplifier
વ્યસ્ત વોલ્ટેજ,Non-inverting voltage
બિન-રેખીય,Non-linear
બિન-રેખીય કેપેસિટર,Nonlinear capacitance
બિન-રેખીય સર્કિટ વિશ્લેષણ,Non-linear circuit analysis
બિન-રેખીય ઘટક,Nonlinear component
બિન-રેખીય લોડ લાઇન,Non-linear load line
બિન-રેખીય મોડ્યુલેશન,Non-linear modulation
બિન-રેખીય પ્રતિકાર,Non-linear resistance
બિન-રેખીય સિસ્ટમ,Non-linear system
બિન-રેખીયતા,Non-linearity
બિન-રેખીયતા ભૂલ,Non-linearity error
સામાન્ય આવર્તન,Normalized frequency
નોન રિકરિંગ,Non-periodic
પ્રતિભાવવિહીન ભાષા,Non-procedural language
પુનરાવર્તિત સિસ્ટમ,Non-recursive system
સિસ્ટમલેસ ડિસ્ક,Non-system disk
સીરીયલ કોડ,Non-systematic code
બિન-સપાટી,Non-trivial
બિન-અસ્થિર સંગ્રહ,Non-volatile storage
નોર,NOR
knorr કાર્ય,NOR function
ન તો દરવાજો,NOR gate
નોર લેચ,NOR latch
નોર ઓપરેશન,NOR operation
સામાન્ય ઘનતા કાર્ય,Normal density function
ફફડાટનો અવાજ,Normal process
સામાન્ય નમૂના,Normal sampling
સામાન્ય ઘૂંસપેંઠ,Normalized admittance
સામાન્ય રીતે બંધ મોસ્ફેટ,Normally off MOSFET
ન તો નેટવર્ક,NOR-NOR network
નોર્ટન મોડલ્સ,Norton model
ઉત્તર ચુંબકીય ધ્રુવ,North magnetic pole
નોર્ટન પ્રા.,Norton a.c.
નોર્ટન એમ્પ્લીફાયર,Norton amplifier
નોર્ટન સર્કિટ,Norton circuit
નોર્ટન ડી.ડી.,Norton d.c.
નોર્ટન સમકક્ષ સર્કિટ,Norton equivalent circuit
નોર્ટન વ્યસ્ત અને વ્યસ્ત,Norton inverting and non-inverting
નોર્ટન ઓપરેશનલ એમ્પ્લીફાયર,Norton Op-amp
નોર્ટન યુટિલિટી,Norton utility
નથી,NOT
કાર્ય નથી,NOT function
દરવાજો નથી,NOT gate
ઓપરેશન નથી,NOT operation
નોટેશન પદ્ધતિ,Notation
ગ્રુવ એન્ટેના,Notch antenna
ગ્રુવ ફિલ્ટર,Notch filter
npn ટ્રાન્ઝિસ્ટર,NPN transistor
NTSC ઈન્ટરફેસ,NTSC interface
n-પ્રકારની અશુદ્ધિઓ,N-type impurity
n-પ્રકારની બાબત,N-type material
ન્યુક્લિયસ,Nucleus
શૂન્ય,Null
ખાલી જગ્યા વર્તુળ,Null cycle
શૂન્ય ઓફસેટ વોલ્ટેજ,Null offset voltage
ખાલી જગ્યા સૂચક,Null pointer
સંખ્યા આધાર,Number base
સંખ્યા આધારિત રૂપાંતરણ,Number base conversion
પોઇન્ટ નુકસાન,Number damage
નંબર લૂપ કી,Number lock key
સંખ્યા પદ્ધતિ,Number system
સંખ્યાત્મક સહ-પ્રોસેસર,Numeric coprocessor
આંકડાકીય કી પેડ,Numeric keypad
સંખ્યાત્મક છિદ્ર,Numerical aperture
સંખ્યાત્મક અંતર,Numerical distance
nuvicon,Nuwvicon
nyquist,Nyquist
nyquist બેન્ડ એક્સ્ટેંશન,Nyquist bandwidth
nyquist માપદંડ,Nyquist criterian
nyquist અંતરાલ,Nyquist interval
nyquist પલ્સ,Nyquist pulse
nyquist દર,Nyquist rate
nyquist ટકાઉપણું માપદંડ,Nyquist stability criterion
nyquist પ્રમેય,Nyquist theorem
ઉદ્દેશ્ય મોડ્યુલ,Object module
ઉદ્દેશ્ય કાર્યક્રમ,Object program
ઉદ્દેશ્ય લેન્સ,Objective lens
ઑબ્જેક્ટ ઓરિએન્ટેડ પ્રોગ્રામિંગ,Object-oriented programming
ઓક્ટેવ,Octal
એંસી બસ રીસીવર-રવાનગી,Octal bus transceiver
ઓક્ટલ નંબર સિસ્ટમ,Octal number system
ઓક્ટેવ,Octave
વિચિત્ર કાર્ય,Odd function
"વિચિત્ર સમાનતા, વિચિત્ર સામ્યતા",Odd parity
"ઓડોમીટર, પેથોમીટર",Odometer
બંધ લાઇન,Off line
બિન-મૌખિક પ્રતિભાવ,Off-axis response
"વિસંગતતા, સરભર",Offset
ઓફસેટ કોણ,Offset angle
ઓફસેટ સ્ટ્રીમ,Offset current
ઓફસેટ ભૂલ,Offset error
ઓફસેટ ઓપ્ટિમાઇઝેશન,Offset trimming
ઓફસેટ વોલ્ટેજ,Offset voltage
ઓમ,Ohm
ઓમિક સંપર્ક,Ohmic contact
ઓહ્મિક ક્ષેત્ર,Ohmic region
"ઓહ્મમીટર, ઓહ્મમીટર",Ohmmeter
ઓહ્મનો કાયદો,Ohm's law
ઓહ્મ પ્રતિ વોલ્ટ,Ohm's per volt
તેલ સર્કિટ બ્રેકર,Oil circuit breaker
સર્વદિશ,Omni directional
સર્વવ્યાપકતા,Omni mode
OMR (ઓપ્ટિકલ કવર રીડિંગ),OMR (optical masked reading)
"પ્રતિકાર પર, પ્રતિકાર પર",ON resistance
રાજ્ય પર,ON state
ચિપ ગર્ભિત ડીકોડર,On-chip decoding
એક શટ સ્ટેટિક મલ્ટિવાઇબ્રેટર,One shot (monostable multivibrator)
એક-પાસ એસેમ્બલર,One-ass assembler
વર્તમાન પ્રતિકાર,One's complement
પ્રવાસી રજીસ્ટર,One-way register control
ઓનલાઈન સિસ્ટમ,On-line system
"ચાલુ-બંધ નિયંત્રક, ચાલુ-બંધ નિયંત્રક",ON-OFF controller
ચાલુ-બંધ કીઇંગ,ON-OFF keying
ઓપરેશનલ એમ્પ્લીફાયર,OPAMP
ઓપરેટિંગ અર્થ એમ્પ્લીફાયર,Op-amp average amplifier
ઓપરેશનલ તુલનાકાર,Op-amp comparators
ઓપરેશનલ એમ્પ્લીફાયર ગુણક,OP-Amp multiplier
ઓપરેશનલ સોફોની એમ્પ્લીફાયર,Op-amp scaling amplifier
ઓપન કલેક્ટર,Open collector
ખુલ્લું રોકાણ,Open input
ઓપન લૂપ ઓપન લૂપ,Open loop
ઓપન વાયર લાઇન,Open wire line
ઓપન સર્કિટ પરિમાણ,Open circuit parameters
ઓપન સર્કિટ અવબાધ,Open-circuited impedance
ઓપન લૂપ ગેઇન,Open-loop gain
ઓપરેન્ડ,Operand
સંચાલન કોણ,Operating angle
સક્રિયકરણ મોડ,Operating mode
સંચાલન બિંદુ,Operating point
લોજિસ્ટિક્સ,Operating system
ઓપરેટિંગ આવર્તન,Operating frequency
"ઓપરેશન, ઓપરેશન",Operation
ઓપરેશન કોડ,Operation code
ઓપરેશનલ એમ્પ્લીફાયર,Operational amplifier
ઓપરેટર,Operator
ઓપ્ટિકલ બીમ,Optic ray
ઓપ્ટિકલ સંચાર,Optical communication
ઓપ્ટિકલ ડિસ્ક,Optical disk
ઓપ્ટિકલ કોડેક,Optical encoder
ઓપ્ટીકલ ફાઈબર,Optical fiber
ઓપ્ટિકલ ઈન્જેક્શન,Optical injection
"ઓપ્ટિકલ થર્મોમીટર, પિરોમીટર",Optical pyrometer
ઓપ્ટિકલ રેકોર્ડર,Optical recorder
ઓપ્ટિકલ રેકોર્ડિંગ,Optical recording
ઓપ્ટિકલ સ્કેનિંગ,Optical scanning
ઓપ્ટિકલ ચોરસ,Optical spectrum
ઓપ્ટિકલ સ્ટોરેજ ઉપકરણ,Optical storage device
ઓપ્ટિકલ જોડી આઇસોલેટર,Optically coupled isolator
"શ્રેષ્ઠ પૂર્વગ્રહ, શ્રેષ્ઠ પૂર્વગ્રહ",Optimum bias
શ્રેષ્ઠ ફિલ્ટર,Optimum filter
શ્રેષ્ઠ સિસ્ટમ,Optimum system
શ્રેષ્ઠ કાર્યકારી આવર્તન,Optimum working frequency
ઓપ્ટિકલ કપ્લર,Opto-coupler
પ્રકાશ ઇલેક્ટ્રોનિક્સ ઉપકરણ,Optoelectronic device
ઓપ્ટિકલ ઇલેક્ટ્રોનિક્સ,Opto-electronics
અથવા દરવાજો,OR gate
વર્ગ,Orbit
ફિલ્ટર ક્રમ,Order of a filter
સમીકરણનો ક્રમ,Order of equation
સરળ બીમ,Ordinary ray
આર્થિક,Orthicon
વર્ટિકલ ડાયનેમિક,Orthodynamic
ઓર્થોગોનલ કોડ,Orthogonal code
વિલંબ સિદ્ધાંત,Orthogonality principle
ઓસીલેટરી દ્વિધ્રુવ,Oscillating electric dipole
ઓસિલેટર,Oscillator
ઓસિલેટર,Oscillator tuning ratio
"ઓસિલોગ્રાફ, ઓસિલોગ્રાફ",Oscillograph
ઓસિલોસ્કોપ કેમેરા,Oscilloscope camera
ઓસિલોસ્કોપ,Oscilloscope probe
બંધ બેન્ડ સિગ્નલ,Out of band signaling
મુદ્દો,Output
આઉટપુટ ઘૂંસપેંઠ,Output admittance
આઉટપુટ બફર,Output buffer
આઉટપુટ લાક્ષણિકતાઓ,Output characteristics
આઉટપુટ વાહકતા,Output conductance
આઉટપુટ ઉપકરણ,Output device
આઉટપુટ ઓફસેટ વોલ્ટેજ,Output offset voltage
પાવર આઉટપુટ,Output power
આઉટપુટ પ્રતિકાર,Output resistance
"એક્ઝિટ સ્ટેજ, એક્ઝિટ સ્ટેજ",Output stage
આઉટપુટ પ્રોમ્પ્ટ,Output swing
આઉટપુટ ટ્રાન્સફોર્મર,Output transformer
મિશ્રણ,Over compounding
અત્યંત જોડી,Over coupled
હાયપરકપલિંગ,Over coupling
ઓવરકરન્ટ રિલે,Over current relay
અતિશય હતાશ,Over damped
ઓપરેટિંગ ગુણક,Over drive factor
અતિશય ઉત્તેજના,Over excitation
ઓવરફ્લો,Over flow
ઓવરલેપ જૂથ,Over lapping group
ઓવરમોડ્યુલેશન,Over modulation
શીખવાની ઍક્સેસ,Over reach
સેમ્પલિંગ ઉપર,Over sampling
ઓવરવોલ્ટેજ સબેબલ,Over voltage crowbar
ઓવરવોલ્ટેજ ડિટેક્ટર,Over voltage detector
પ્રેરણા,Overcharging
સંચાલિત એમ્પ્લીફાયર,Overdriver amplifier
"ઓવરરનિંગ, ઓવર ઓપરેટિંગ",Over-driving
ઓવરલોડ,Overload
ઓવરલોડ રક્ષણ,Overload protection
ઓવરલોડ પુનઃપ્રાપ્તિ સમય,Overload recovering time
અતિક્રમણ,Overshoot
ઓવરટોન,Overtone
ઓવન બ્રિઝ,Owen bridge
ઓક્સિડેશન,Oxidation
ઓક્સાઇડ ફ્રેક્ચર,Oxide breakdown
ઓક્સાઇડ વિયોજન,Oxide isolation
પી-ચેનલ ફેટ,P-channel FET
પેકેજિંગ,Packaging
સંકોચન ઘનતા,Packing density
પેડર,Padder
પેડ કેપેસિટર,Padder capacitor
પેડલ,Paddle
પેડલ સ્વીચ,Paddle switch
પાનું,Page
નેવિગેશન કી,Page down key
ઉત્પત્તિ કી,Page up key
પૃષ્ઠ ક્રમાંકન,Paging
યુગલ,Pair
કાગળ કેપેસિટર,Paper capacitor
પેરાબોલિક રિફ્લેક્ટર,Parabolic reflector
સમાંતર કાઉન્ટર,Parallel counter
સમાંતર ડેટા ઇનપુટ,Parallel data input
સમાંતર ઈન્ટરફેસ,Parallel interface
સમાંતર છિદ્ર,Parallel port
સમાંતર સંસાધન,Parallel processing
સમાંતર પડઘો,Parallel resonance
સમાંતર વિસ્થાપન,Parallel shift
સમાંતર ટ્યુન સર્કિટ,Parallel tuned circuit
"સમાંતર-ઇનપુટ, સમાંતર-આઉટપુટ",PIPO parallel-in parallel-out
"સમાંતર-ઇનપુટ, ગ્રેડ-આઉટ",PISO parallel-in series-out
પરિમાણ બરાબરી,Parametric equalizer
પેરાબોલિક એમ્પ્લીફાયર,Paraphase amplifier
પરોપજીવી દિશા,Parasitic director
પરોપજીવી તત્વ,Parasitic elements
પરોપજીવી ઉત્તેજના,Parasitic excitation
અનિચ્છનીય ઓસિલેશન,Parasitic oscillation
પરોપજીવી પરાવર્તક,Parasitic reflector
સમાનતા,Parity
સમાનતા રમત,Parity bit
પેરિટી ટેસ્ટર,Parity checker
સમાનતા કોડક,Parity encoder
સમાનતા જનરેટર,Parity generator
વિભાગ,Partition
"પારક બેન્ડ, પારક પટ્ટી",Pass-band
નિષ્ક્રિય રિન્સિંગ પેડ,Passive attenuator pad
નિષ્ક્રિય સર્કિટ,Passive circuit
"નિષ્ક્રિય ઘટકો, નિષ્ક્રિય ઘટકો",Passive component
નિષ્ક્રિય પાવર નેટવર્ક,Passive electrical network
નિષ્ક્રિય ફિલ્ટર,Passive filter
નિષ્ક્રિય ભાર,Passive load
નિષ્ક્રિય સ્ખલન,Passive pull up
"કનેક્ટર કોર્ડ, કોર્ડ",Patch cord
જર્જરિત,Path loss
મોડેલ જનરેટર,Pattern generator
મોડેલ,Pattern recognition
પ્રિન્ટેડ સર્કિટ બોર્ડ (PCB),Pc board
p-ચેનલ,P-channel
પીક ડિટેક્ટર,Peak detector
પીક-પીક,Peak to peak
પીક-પીક પરિમાણ,Peak to peak amplitude
ટોચનું સફેદ સ્તર,Peak white level
