Gujarati,Tamil
સિનેપ્સ સ્કેનિંગ,சினாப்ஸ் ஸ்கேனிங்
ચેતોપાગમ,ஒத்திசைவு
આંતરબંધન હેન્ડ શેક,இன்டர்பந்தன் கை குலுக்கல்
મધ્યવર્તી આવર્તન (IF),இடைநிலை அதிர்வெண் (IF)
મધ્ય આવર્તન,நடு அதிர்வெண்
તૂટક તૂટક નિષ્ફળતા,இடைப்பட்ட தோல்வி
ઇન્ટરમોડ્યુલેશન,இடைநிலை
ઇન્ટરમોડ્યુલેશન ડિસ્ટોર્શન (IMD),இடைநிலை சிதைவு (IMD)
આંતરિક આવર્તન વળતર,உள் அதிர்வெண் இழப்பீடு
દુભાષિયા,மொழிபெயர்ப்பாளர்
વિક્ષેપ,குறுக்கீடு
વિક્ષેપ,குறுக்கீடு
અવ્યવસ્થિત સતત તરંગ (ICW),தொடர்ச்சியற்ற தொடர் அலை (ICW)
ઇન્ટર સિમ્બોલ ઇન્ટરફેન્સ (ISI),இன்டர் சிம்பல் குறுக்கீடு (ஐஎஸ்ஐ)
વિક્ષેપ રજીસ્ટર,குறுக்கீடு பதிவு
વિક્ષેપ સંકેત,குறுக்கீடு சமிக்ஞை
ભૌતિક નાણાં,பொருள் பணம்
ઇન્વર્સ ફોરિયર ટ્રાન્સફોર્મ (IFT),தலைகீழ் ஃபோரியர் மாற்றம் (IFT)
વ્યસ્ત સ્તર,தலைகீழ் அடுக்கு
રિવર્સ પાવર સપ્લાય,தலைகீழ் மின்சாரம்
વ્યસ્ત,தலைகீழ்
વ્યસ્ત,தலைகீழ்
વ્યસ્ત ઉમેરનાર,தலைகீழ் சேர்ப்பான்
વ્યસ્ત એમ્પ્લીફાયર,தலைகீழ் பெருக்கி
વ્યસ્ત એમ્પ્લીફાયર,தலைகீழ் பெருக்கி
વ્યસ્ત રોકાણ,தலைகீழ் முதலீடு
Io/M સિગ્નલ,Io/M சமிக்ஞை
Io/R સિગ્નલ,Io/R சமிக்ஞை
પાણી ladsr,தண்ணீர் ladsr
આયન,அயனி
આયન વાવેતર,அயன் நடவு
આયન વાવેતર,அயன் நடவு
આયન રેઝોનન્સ શોષણ,அயனி அதிர்வு உறிஞ்சுதல்
આયનીકરણ,அயனியாக்கம்
આયનીકરણ,அயனியாக்கம்
આયનીકરણ વર્તમાન,அயனியாக்கம் மின்னோட்டம்
આયનોસ્ફીયર ટ્રાન્સમિશન,அயனோஸ்பியர் பரிமாற்றம்
આયનોસ્ફીયર ટ્રાન્સમિશન,அயனோஸ்பியர் பரிமாற்றம்
આયર્ન કોર,இரும்பு கோர்
આયર્ન વેન મીટર,இரும்பு வேன் மீட்டர்
ISA બસ,ISA பேருந்து
આઇસોલેટીંગ એમ્પ્લીફાયર,தனிமைப்படுத்தும் பெருக்கி
વિભાજક,பிரிப்பான்
આઇસોટોપિક રેડિયેશન,ஐசோடோபிக் கதிர்வீச்சு
જે/એસ રેશિયો,J/S விகிதம்
જેક,பலா
જેક પ્લગ,பலா பிளக்
j-ડિસ્પ્લે,j-டிஸ்ப்ளே
સંધિ ભાવિ,ஒப்பந்த விதி
કચકચ,நடுக்கம்
જેકે ફ્લિપ-ફ્લોપ્સ,ஜேகே ஃபிளிப்-ஃப்ளாப்ஸ்
જોહ્ન્સન કોડ,ஜான்சன் குறியீடு
જોહ્નસન સ્કોરર,ஜான்சன் அடித்தவர்
જોહ્ન્સન રેવ,ஜான்சன் ரேவ்
ઝોન શીયરિંગ સર્કિટ,மண்டல வெட்டுதல் சுற்று
j-ઓપરેટર,j-ஆபரேட்டர்
જોસેફસન સંધિ,ஜோசப்சன் ஒப்பந்தம்
જોયસ્ટીક,ஜாய்ஸ்டிக்
આંખ મારવી,கண் சிமிட்டும்
સંધિ,ஒப்பந்தம்
સંધિ હોલ્ડિંગ,ஒப்பந்தம் வைத்தல்
જંકશન ડાયોડ,சந்திப்பு டையோடு
સંધિ અલગતા,ஒப்பந்தப் பிரிப்பு
સંયુક્ત ગરમી,கூட்டு வெப்பம்
જંકશન ટ્રાન્ઝિસ્ટર,சந்திப்பு டிரான்சிஸ்டர்
carnow નકશો,கார்னோ வரைபடம்
કોર્નરો ડ્રોઇંગ,கார்ன்ரோ வரைதல்
કેલ ગુણાંક,கெல் குணகம்
કેલ્વિન ડબલ બ્રિજ,கெல்வின் இரட்டை பாலம்
કેલ્વિન વોર્સ વોલ્ટેજ વિભાજક,கெல்வின் வார்ஸ் மின்னழுத்த பிரிப்பான்
કેર સેલ,ker செல்
કી બોર્ડ,விசைப்பலகை
કી બોર્ડ,விசைப்பலகை
કી સ્ટોરેજ રજીસ્ટર,முக்கிய சேமிப்பு பதிவு
કીબોર્ડ,விசைப்பலகை
કીબોર્ડ,விசைப்பலகை
કીડ એજીસી,விசை ஏஜிசி
કાઉન્ટર ઈજા,எதிர் காயம்
કિલો હર્ટ્ઝ,கிலோ ஹெர்ட்ஸ்
કિર્ચહોફનો વિભાગનો કાયદો,கிர்ச்சோஃப் பிரிவின் சட்டம்
કિર્ચહોફ વોલ્ટેજ કાયદો,kirchhoff மின்னழுத்த சட்டம்
વોલ્ટેજ જાણો,மின்னழுத்தம் தெரியும்
KVK રેટર,கேவிகே ரேட்டர்
પ્રયોગશાળા વીજ પુરવઠો,ஆய்வக மின்சாரம்
પ્રયોગશાળા ધોરણો,ஆய்வக தரநிலை
લેવિરિન્થ દાખલ કરો,லாவிரிந்த் செருகல்
પ્રલક્ષ પ્રક્રિયા,பிரலக்ஷ் செயல்முறை
એલિવેટેડ ડી/એ કન્વર્ટર,உயர்த்தப்பட்ட D/A மாற்றி
પસ્તાવો,தவம்
બેક કોમ્પેન્સેશન રિઇન્વેસ્ટમેન્ટ એમ્પ્લીફાયર,பின் இழப்பீடு மறுமுதலீட்டு பெருக்கி
લેમ્બર્ટનો કોસાઇન નિયમ,லம்பேர்ட்டின் கொசைன் விதி
લેમ્પ રિચાર્જ,விளக்கு ரீசார்ஜ்
સ્થાનિક નેટવર્ક મેનેજર,உள்ளூர் பிணைய மேலாளர்
કવર વિસ્તાર,கவர் பகுதி
લેન્ડસ્કેપ મોડ,இயற்கை முறை
લેન્ડસ્કેપ મોનિટર,இயற்கை மானிட்டர்
ભાષા એસેમ્બલીંગ,மொழி கூட்டம்
ભાષા પ્રોસેસર,மொழி செயலி
ભાષા રેઝોનન્સ પ્રોગ્રામિંગ,மொழி அதிர்வு நிரலாக்கம்
સામાન્ય,பொதுவான
લેપ્લેસ સમીકરણ,லாப்ளேஸ் சமன்பாடு
લેપ્લેસ ટ્રાન્સફોર્મ,லாப்லேஸ் உருமாற்றம்
LAPM,லேப்எம்
લેપટોપ કમ્પ્યૂટર,மடிக்கணினி
LARAM,லாரம்
મોટી ફ્રેમ,பெரிய சட்டகம்
મોટી ત્રિજ્યા લેબલીંગ,பெரிய ஆரம் லேபிளிங்
"LSI LSI, વિશાળ એકીકરણ","எல்எஸ்ஐ எல்எஸ்ஐ, பாரிய ஒருங்கிணைப்பு"
માસ ઇન્ટિગ્રેશન (LSI),வெகுஜன ஒருங்கிணைப்பு (LSI)
લાંબા સિગ્નલ એમ્પ્લીફાયર,நீண்ட சமிக்ஞை பெருக்கி
લાર્મોર પ્યુરિફાયર,லார்மோர் சுத்திகரிப்பான்
લેસર,லேசர்
લેસર ડાયોડ,லேசர் டையோடு
લેસર એન્જિન,லேசர் இயந்திரம்
લેસર પ્રિન્ટર,லேசர் அச்சுப்பொறி
લેસર સંગ્રહ,லேசர் சேமிப்பு
લેસર સિલ,லேசர் சன்னல்
છેલ્લી પ્રવેશ બહાર નીકળો,கடைசி நுழைவு வெளியேறு
લૅચ,தாழ்ப்பாளை
બંધ કરો,தாழ்ப்பாள்
લેથ ઉતારવું,கடைசல் வெட்டுதல்
નિષ્ક્રિયતા,செயலற்ற நிலை
સાઇડ શિયરિંગ સિસ્ટમ,பக்க வெட்டுதல் அமைப்பு
બાજુની પ્રસાર,பக்கவாட்டு பரவல்
લેટરલ PNP ટ્રાન્ઝિસ્ટર,பக்கவாட்டு PNP டிரான்சிஸ்டர்
બાજુ ટ્રાન્ઝિસ્ટર,பக்க டிரான்சிஸ்டர்
હું હળવો કરી રહ્યો છું,நான் தணிக்கிறேன்
સંધિ નિયમ,ஒப்பந்த விதி
સ્તર,அடுக்கு
સ્તર ઈન્ટરફેસ,அடுக்கு இடைமுகம்
આયનોસ્ફેરિક સ્તર,அயனி மண்டல அடுக்கு
સ્તર,அடுக்கு
રૂપરેખા,கோடிட்டு
નમૂનો નમૂનો,டெம்ப்ளேட் டெம்ப்ளேட்
એપ્લિકેશન મૂલ્યાંકન,விண்ணப்ப மதிப்பீடு
એલસી,LC
LCALL સૂચનાઓ,LCALL வழிமுறைகள்
એલડી,ld
"લીડ, લીડ","முன்னணி, முன்னணி"
પ્રાધાન્યતા વળતરયુક્ત રિચાર્જ એમ્પ્લીફાયર,முன்னுரிமை ஈடுசெய்யப்பட்ட ரீசார்ஜ் பெருக்கி
ફ્રન્ટ કોર,முன் கோர்
કાટ એનાલોગ સ્વિચિંગ,அரிப்பு அனலாக் மாறுதல்
ધોવાણ પ્રવાહ,அரிப்பு ஃப்ளக்ஸ்
ધોવાણ મોડ,அரிப்பு முறை
પેડોક વાંસળી એમ્પ્લીફાયર,பேடாக் புல்லாங்குழல் பெருக்கி
પેડોક પ્લુટી ટેસ્ટ,பேடாக் புளுட்டி சோதனை
શીખવાની કર્વ,கற்றல் வளைவு
લીઝ્ડ લાઇન મોડેમ,குத்தகைக்கு விடப்பட்ட வரி மோடம்
લીઝ સમય,குத்தகை நேரம்
ઓછામાં ઓછી અર્થપૂર્ણ રમત,குறைந்த அர்த்தமுள்ள விளையாட்டு
લેક્લાન્ચે ડ્રાય સેલ,லெக்லாஞ்ச் உலர் செல்
પ્રકાશ ઉત્સર્જક ડાયોડ,ஒளி உமிழும் டையோடு
એલઇડી સૂચક,LED காட்டி
કાઉન્ટરક્લોકવાઇઝ ધ્રુવીકરણ,எதிரெதிர் துருவமுனைப்பு
બાકી વાજબીપણું,இடது நியாயம்
દંતકથા,புராண
લેન્જનો કાયદો,லாங்கின் சட்டம்
લીઓ પ્રિન્ટર,லியோ பிரிண்டர்
અક્ષર ગુણવત્તા,கடிதத்தின் தரம்
સ્તર સક્રિય રોકાણ,நிலை செயலில் முதலீடு
સ્તર કોડિંગ,நிலை குறியீட்டு முறை
સ્તર શિફ્ટર,நிலை மாற்றி
સ્તર ટ્રાન્સફર,நிலை பரிமாற்றம்
સ્તરીકરણ,அடுக்குப்படுத்தல்
સ્તર સંવેદનશીલ અંતરાયમ,நிலை உணர்திறன் அந்தரயம்
શાબ્દિક શાહન,உண்மையில் ஷஹான்
શબ્દકોશ,அகராதி
લીડેન જાર,லைடன் ஜாடி
દુભાષિયા સંગ્રહ,மொழிபெயர்ப்பாளர் சேகரிப்பு
વાહક વય,கேரியர் வயது
પ્રકાશ,ஒளி
પ્રકાશ વળાંક,ஒளி வளைவு
લાઇટ એમિટિંગ ડાયોડ (LED),ஒளி உமிழும் டையோடு (LED)
પ્રકાશ લાભ,ஒளி ஆதாயம்
ફોટોમીટર,போட்டோமீட்டர்
પ્રકાશ કલમની,ஒளி எழுத்தாணி
પ્રકાશ ટ્યુબ,ஒளி குழாய்
મર્યાદા,வரம்பு
સીમાંત કિરણોત્સર્ગ,விளிம்பு கதிர்வீச்சு
લિન્ડેમેન ઇલેક્ટ્રોમીટર,லிண்டெமன் எலக்ட்ரோமீட்டர்
લાઇન કોડ,வரி குறியீடு
રેખા પ્રતિબંધ,வரி கட்டுப்பாடு
લાઇન ડ્રાઇવર,வரி இயக்கி
લાઇન હેન્ડલર,வரி கையாளுபவர்
લાઇન ઇન્ટરફેસ,வரி இடைமுகம்
લાઇન આઉટપુટ ટ્રાન્સફોર્મર,வரி வெளியீடு மின்மாற்றி
રેખા સ્પેક્ટ્રમ,வரி நிறமாலை
રેખા સમન્વયન SMPS,வரி ஒத்திசைவு SMPS
રેખા તરંગ સ્વરૂપ,வரி அலை வடிவம்
રેખીય એમ્પ્લીફાયર,நேரியல் பெருக்கி
રેખીય એરે,நேரியல் வரிசை
રેખીય સહસંબંધ ગુણાંક,நேரியல் தொடர்பு குணகம்
રેખીય વિકૃતિ,நேரியல் சிதைவு
રેખીય ઢોળાવ જંકશન,நேரியல் சரிவு சந்திப்பு
રેખીય હસ્તક્ષેપ,நேரியல் தலையீடு
લીનિયર મોડ્યુલેશન પદ્ધતિ,நேரியல் மாடுலேஷன் முறை
રેખીય કલા ફિલ્ટર,நேரியல் கலை வடிகட்டி
રેખીય ધ્રુવીકરણ,நேரியல் துருவமுனைப்பு
રેખીય વિસ્તાર,நேரியல் பகுதி
રેખીય નિયંત્રક,நேரியல் கட்டுப்படுத்தி
રેખીય ગતિ,நேரியல் இயக்கம்
રેખીય સ્વિચિંગ,நேரியல் மாறுதல்
રેખીય કંપનવિસ્તાર મોડ્યુલેટેડ સિસ્ટમ,நேரியல் அலைவீச்சு பண்பேற்றப்பட்ட அமைப்பு
"લિંક સ્તર, સાંકળ સ્તર","இணைப்பு அடுக்கு, சங்கிலி அடுக்கு"
સીરીયલ કાર્યક્રમ,தொடர் நிரல்
કનેક્ટિંગ લિમિટર,இணைக்கும் வரம்பு
લિપ માઇક્રોફોન,உதடு ஒலிவாங்கி
લિસાજુ આકૃતિ,லிசாஜு உருவம்
લિસાજસ પદ્ધતિ,லிசாஜஸ் முறை
પ્રેક્ષકો,பார்வையாளர்கள்
પ્રેક્ષકોનો થાક,பார்வையாளர்களின் சோர்வு
હેડફોન સાંભળવું,ஹெட்ஃபோன் கேட்கிறது
લિથિયમ પ્રાથમિક બેટરી,லித்தியம் முதன்மை பேட்டரி
લિથોગ્રાફી,லித்தோகிராபி
રોક પ્રિન્ટીંગ,பாறை அச்சிடுதல்
જીવંત સંગીત,நேரடி இசை
લોયડ ફિશર મેગ્નેટિક સ્ક્વેર,லாயிட் ஃபிஷர் காந்த சதுக்கம்
લોડ,ஏற்றவும்
લોડ પરિબળ,சுமை காரணி
લોડ અવબાધ,சுமை மின்தடை
લિફ્ટ લાઇન,லிஃப்ட் வரி
ભાર,சுமை
લોબ એરિયલ,மடல் வான்வழி
અવકાશી નેટવર્ક (LAN),ஸ்பேஷியல் நெட்வொர்க் (LAN)
સ્થાનિક બસ,உள்ளூர் பேருந்து
સ્થાનિક બસ વિડિયો સિસ્ટમ,உள்ளூர் பஸ் வீடியோ அமைப்பு
સ્થાનિક ટ્રાન્સમિશન બસ,உள்ளூர் பரிமாற்ற பேருந்து
સ્થાનિક ચર્ચા,உள்ளூர் பேச்சு
સોંપણી એમ્પ્લીફાયર,ஒதுக்கீட்டு பெருக்கி
કસ્ટોડિયન,பாதுகாவலர்
અવરોધ લૂપ,கட்டுப்பாட்டு வளையம்
સત્રની શરૂઆત,அமர்வு ஆரம்பம்
લઘુગણક આવર્તન એન્ટેના,மடக்கை அதிர்வெண் ஆண்டெனா
પ્રચાર લેખન,விளம்பர எழுத்து
તર્ક વિશ્લેષક,தர்க்க பகுப்பாய்வி
લોજિક સેલ એરે,தர்க்க செல் வரிசை
લોજિક સર્કિટ,தர்க்க சுற்று
દલીલ એન્ટ્રી,வாத நுழைவு
દલીલ કુલ,வாதம் மொத்தம்
તર્કશાસ્ત્ર,தர்க்கக் கணக்கீடு
તર્ક દ્વાર,தர்க்க வாயில்
તર્કશાસ્ત્ર વિશ્લેષણ,தர்க்க பகுப்பாய்வு
લોકો,மக்கள்
લઘુગણક એમ્પ્લીફાયર,மடக்கை பெருக்கி
લઘુગણક એમ્પ્લીફાયર,மடக்கை பெருக்கி
લઘુગણક હવામાન,மடக்கை வானிலை
લઘુગણક સ્કેલ,மடக்கை அளவுகோல்
લંબગોળ જોડી,நீள்வட்ட ஜோடி
મોટો શબ્દ,பெரிய வார்த்தை
"લાઉડસ્પીકર, એમ્પ્લીફાઈંગ ઉપકરણ","ஒலிபெருக்கி, பெருக்கி சாதனம்"
ઓછી આવર્તન વળતર,குறைந்த அதிர்வெண் இழப்பீடு
ઓછી આવર્તન અવાજ,குறைந்த அதிர்வெண் சத்தம்
ઓછી આવર્તન ગ્રુવ ફિલ્ટર,குறைந்த அதிர்வெண் பள்ளம் வடிகட்டி
ઓછી આવર્તન ટ્રાન્સમિશન,குறைந்த அதிர்வெண் பரிமாற்றம்
ઓછી આવર્તન ટ્રાન્સફોર્મર,குறைந்த அதிர்வெண் மின்மாற்றி
નીચા સ્તરના એનાલોગ સિગ્નલ,"குறைந்த நிலை, அனலாக் சிக்னல்"
ઓછો અવાજ,குறைந்த இரைச்சல்
ઓછા અવાજની કેબલ,குறைந்த இரைச்சல் கேபிள்
નીચા પાસ ફિલ્ટર,குறைந்த பாஸ் வடிகட்டி
નીચા પાસ ફિલ્ટર,குறைந்த பாஸ் வடிகட்டி
લો પાવર આરસી સર્કિટ,குறைந்த சக்தி RC சுற்று
નીચા થ્રેશોલ્ડ તર્ક,குறைந்த வரம்பு தர்க்கம்
નીચા વોલ્ટેજ પાવર સ્ત્રોત,குறைந்த மின்னழுத்த சக்தி ஆதாரம்
ઓછી પ્લેબેક આવર્તન,குறைந்த பின்னணி அதிர்வெண்
ઓછી પ્લેબેક આવર્તન,குறைந்த பின்னணி அதிர்வெண்
એલપી સ્લોટ,எல்பி ஸ்லாட்
એલપી રેકોર્ડ,எல்பி பதிவு
એલએસ વોલ્ટેજ ઓફસેટ રક્ષણ,எல்எஸ் மின்னழுத்த ஆஃப்செட் பாதுகாப்பு
ઓછામાં ઓછી અર્થપૂર્ણ રમત,குறைந்த அர்த்தமுள்ள விளையாட்டு
ઓછામાં ઓછો નોંધપાત્ર સ્કોર,குறைந்த குறிப்பிடத்தக்க மதிப்பெண்
વિશાળ એકીકરણ,பாரிய ஒருங்கிணைப்பு
ઓછી સંભાવના,குறைந்த திறன்
જુઓ,பார்
લ્યુમેન,லுமன்
લ્યુમેન કલાક,lumen மணி நேரம்
તેજ,ஒளிர்வு
રોશનીનું ચિહ્ન,வெளிச்சம் அடையாளம்
જ્યોત પ્રવાહ,சுடர் ஓட்டம்
લુમર-બ્રોધન ફોટોમીટર,லுமர்-பிரோதன் போட்டோமீட்டர்
સ્થાનિક ઘટક મોડેલ,உள்ளூர்மயமாக்கப்பட்ட கூறு மாதிரி
લીનિયર વોલ્ટેજ વિભેદક ટ્રાન્સફોર્મર,லீனியர் வோல்டேஜ் டிஃபெரன்ஷியல் டிரான்ஸ்ஃபார்மர்
મશીન ચક્ર,இயந்திர சுழற்சி
મશીન ભાષા,இயந்திர மொழி
મેકિટોશ કમ્પ્યુટર,macitosh கணினி
જાદુઈ ચા,மந்திர தேநீர்
ચુંબક,காந்தம்
ચુંબકીય એમ્પ્લીફાયર,காந்த பெருக்கி
ચુંબકીય બબલ મેમરી,காந்த குமிழி நினைவகம்
ચુંબકીય કોર,காந்த கோர்
ચુંબકીય જોડાણ,காந்த இணைப்பு
ચુંબકીય માહિતી સંગ્રહ,காந்த தரவு சேமிப்பு
ચુંબકીય વિચલન,காந்த விலகல்
ચુંબકીય ડિસ્ક,காந்த வட்டு
ચુંબકીય ક્ષેત્ર,காந்த புலம்
ચુંબકીય પ્રવાહ,காந்தப் பாய்வு
ચુંબકીય ફોકસ,காந்த கவனம்
ચુંબક સંશ્લેષણ,காந்தத்தொகுப்பு
ચુંબકીય બળ રેખા,காந்த விசைக் கோடு
ચુંબકીય કલેક્ટર,காந்த சேகரிப்பான்
ચુંબકીય ધ્રુવીયતા,காந்த துருவமுனைப்பு
ચુંબકીય ધ્રુવીયતા,காந்த துருவமுனைப்பு
ચુંબકીય સંતૃપ્તિ,காந்த செறிவு
ચુંબકીય કવચ,காந்த கவசம்
ચુંબકીય વિક્ષેપ,காந்த அலைச்சல்
ચુંબકીય ટેપ,காந்த நாடா
મેગ્નેટોમીટર,காந்தமானி
મેગ્નેટિક ડ્રાઇવિંગ ફોર્સ (mmf),காந்த உந்து சக்தி (mmf)
મેગ્નેટ્રોન,மேக்னட்ரான்
વિસ્તૃતીકરણ,உருப்பெருக்கம்
વોલ્યુમ,தொகுதி
તીવ્રતા તુલનાત્મક,அளவு ஒப்பீட்டாளர்
જથ્થો કાર્ય,அளவு செயல்பாடு
મોટું કમ્પ્યુટર,பெரிய கணினி
મુખ્ય રેખા પ્રવાહ,முக்கிய வரி ஸ்ட்ரீம்
બહુમતી વાહક,பெரும்பான்மை கேரியர்
બહુમતી વાહક વર્તમાન,பெரும்பான்மை கேரியர் மின்னோட்டம்
"પંપ કોઓર્ડિનેટર, રિકોમ્બિનન્ટ","பம்ப் ஒருங்கிணைப்பாளர், மறுசீரமைப்பு"
MAN (મેટ્રોપોલિટન એરિયા નેટવર્ક),MAN (மெட்ரோபாலிட்டன் ஏரியா நெட்வொர்க்)
માન્ચેસ્ટર કોડિંગ,மான்செஸ்டர் குறியீட்டு முறை
માનવ અવાજ,மனித சத்தம்
મન્ટિસા,மாண்டிசா
મેપિંગ,விவரணையாக்கம்
માર્કોની એન્ટેના,மார்கோனி ஆண்டெனா
સાઇન/સમય ગુણોત્તર,அடையாளம் / நேர விகிதம்
આવરણ,கவர்
માસ્ક પ્રોગ્રામ કરેલ રોમ,முகமூடி திட்டமிடப்பட்ட rom
સારા કામમાં વિક્ષેપ,நல்ல வேலை இடையூறு
કવર રોમ,கவர் ரோம்
"વોલ્યુમ, સમૂહ","தொகுதி, நிறை"
મુખ્ય ઘડિયાળ,முதன்மை கடிகாரம்
મુખ્ય ઓસિલેટર,முதன்மை ஆஸிலேட்டர்
મેળ ખાતું ફિલ્ટર,பொருந்திய வடிகட்டி
મેળ ખાતો ભાર,பொருந்திய சுமை
મેચિંગ,பொருந்துகிறது
મેટ્રિક્સ સમીકરણ,அணி சமன்பாடு
હેડ એન્ટેના ટીવી,ஹெட் ஆண்டெனா டி.வி
મહત્તમ આગળ,அதிகபட்ச முன்னோக்கி
મહત્તમ લાભ,அதிகபட்ச ஆதாயம்
મહત્તમ પાવર ટ્રાન્સફર પ્રમેય,அதிகபட்ச சக்தி பரிமாற்ற தேற்றம்
મહત્તમ સ્કોર,அதிகபட்ச மதிப்பெண்
મહત્તમ રિવર્સ વોલ્ટેજ,அதிகபட்ச தலைகீழ் மின்னழுத்தம்
મહત્તમ ઉપયોગ કરી શકાય તેવી આવર્તન (MUF),அதிகபட்ச பயன்படுத்தக்கூடிய அதிர்வெண் (MUF)
મહત્તમ,அதிகபட்சம்
મેક્સવેલ સમીકરણ,மேக்ஸ்வெல் சமன்பாடு
માઇક્રો ચેનલ માળખું,மைக்ரோ சேனல் அமைப்பு
એમ-પ્રાપ્ત ફિલ્ટર,எம்-பெறப்பட்ட வடிகட்டி
અર્થ મુક્ત માર્ગ,இலவச பாதை என்று பொருள்
સરેરાશ મૂલ્ય,சராசரி மதிப்பு
ચોરસ સરેરાશ મૂલ્ય,சதுர சராசரி மதிப்பு
માપન સાધન,அளவீட்டு கருவி
યાંત્રિક ફિલ્ટર,இயந்திர வடிகட்டி
તબીબી ઇલેક્ટ્રોનિક્સ,மருத்துவ மின்னணுவியல்
મેગા ઓહ્મ,மெகா ஓம்
મેગાબાઈટ,மெகாபைட்
મેગર,மெகர்
સ્મારક,நினைவேந்தல்
મેમરી એક્સેસ સમય,நினைவக அணுகல் நேரம்
મેમરી એરે,நினைவக வரிசை
મેમરી બફર રજિસ્ટર,நினைவக இடையக பதிவு
મેમરી સેલ,நினைவக செல்
મેમરી સેલ &#39;રેસ આસપાસ&#39; સ્ટેજ,நினைவக செல் &#39;ரேஸ் சுற்றி&#39; நிலை
મેમરી ચિપ,நினைவக சிப்
માઇક્રો સર્કિટ,மைக்ரோ சர்க்யூட்
મેમરી ચક્ર,நினைவக சுழற்சி
મેમરી ચક્ર,நினைவக சுழற்சி
મેમરી નકશો,நினைவக வரைபடம்
મેમરી મેપ કરેલ ઇનપુટ/આઉટપુટ,நினைவக வரைபட உள்ளீடு/வெளியீடு
મેમરી વાંચન,நினைவக வாசிப்பு
મેમરી લેખન,நினைவக எழுத்து
"મેનુ, કેટલોગ","பட்டி, பட்டியல்"
અક્ષીય વિમાન,அச்சு விமானம்
નેટ,நிகர
જાળીદાર વિશ્લેષણ,கண்ணி பகுப்பாய்வு
જાળીદાર પ્રવાહ,கண்ணி நீரோடை
જાળીદાર સમીકરણ,கண்ணி சமன்பாடு
ધાતુ,உலோகம்
મેટલ બોક્સ,உலோக பெட்டி
મેટલ ફિલ્મ રેઝિસ્ટર,உலோக பட மின்தடை
ધાતુકરણ,உலோகமயமாக்கல்
મીટર,மீட்டர்
MFTD (મલ્ટીપલ ટોન ડાયલિંગ),MFTD (பல தொனி டயல்)
મો,மோ
MIC (માઈક્રોવેવ ઈન્ટીગ્રેટેડ સર્કિટ),MIC (நுண்ணலை ஒருங்கிணைந்த சுற்று)
મીકા કેપેસિટર,மைக்கா மின்தேக்கி
MICR,MICR
સૂક્ષ્મ નિશાનો,நுட்பமான அடையாளங்கள்
માઇક્રો કોમ્પ્યુટર,நுண்கணினி
માઇક્રો કંટ્રોલર,மைக்ரோ கட்டுப்படுத்தி
માઇક્રો ઇલેક્ટ્રોનિક્સ,மைக்ரோ எலக்ட்ரானிக்ஸ்
માઇક્રોફારાડ,மைக்ரோஃபாரட்
માઇક્રોફિશ,நுண்மீன்
સૂક્ષ્મ સૂચના,மைக்ரோ அறிவுறுத்தல்
માઇક્રોસ્કોપિક ઓપરેટિંગ સિસ્ટમ,நுண்ணிய இயக்க முறைமை
સૂક્ષ્મ તર્ક,நுட்பமான பகுத்தறிவு
માઇક્રોન,மைக்ரான்
માઇક્રોફોન,ஒலிவாங்கி
માઇક્રોટોનિક અસર,மைக்ரோடோனிக் விளைவு
"માઇક્રોપ્રોસેસર, માઇક્રોપ્રોસેસર","நுண்செயலி, நுண்செயலி"
માઇક્રોપ્રોસેસર કોડ,நுண்செயலி குறியீடு
માઇક્રો પ્રોગ્રામ,மைக்ரோ நிரல்
"માઇક્રો પ્રોગ્રામિંગ, માઇક્રો પ્રોગ્રામિંગ","நுண் நிரலாக்கம், நுண் நிரலாக்கம்"
માઇક્રો સેકન્ડ,மைக்ரோ வினாடி
માઇક્રો સ્ટ્રીપ એન્ટેના,மைக்ரோ ஸ்ட்ரிப் ஆண்டெனா
માઇક્રો સ્ટ્રીપ ટ્રાન્સમિશન લાઇન,மைக்ரோ ஸ்ட்ரிப் டிரான்ஸ்மிஷன் லைன்
"માઇક્રોવેવ, માઇક્રોવેવ","நுண்ணலை, நுண்ணலை"
માઇક્રોવેવ એમ્પ્લીફાયર,நுண்ணலை பெருக்கி
માઇક્રોવેવ એન્ટેના,மைக்ரோவேவ் ஆண்டெனா
માઇક્રો વેવ લિંક,மைக்ரோ அலை இணைப்பு
માઇક્રોવેવ ટ્રાન્સમિશન વિન્ડો,மைக்ரோவேவ் டிரான்ஸ்மிஷன் சாளரம்
માઇક્રોવેવ ટ્યુબ,நுண்ணலை குழாய்
મધ્ય બેન્ડ શ્રેણી,இடைப்பட்ட இசைக்குழு வரம்பு
MIDI (ઇન્સ્ટ્રુમેન્ટલ ડિજિટલ ઇન્ટરફેસ),MIDI (கருவி டிஜிட்டல் இடைமுகம்)
મિલર ઇફેક્ટ કેપેસિટેન્સ,மில்லர் விளைவு கொள்ளளவு
મિલર ઇન્ટિગ્રેટર,மில்லர் ஒருங்கிணைப்பாளர்
મિલર કોલ બેઝ,மில்லர் அழைப்பு அடிப்படை
મિલર પ્રમેય,மில்லர் தேற்றம்
મિલિમીટર,மில்லிமீட்டர்
મિલી એમ્પીયર,மில்லி ஆம்பியர்
મિલી હેનરી,மில்லி ஹென்றி
મિલમેનનું પ્રમેય,மில்மேன் தேற்றம்
