Gujarati,Hindi
તીવ્ર,गहन
ક્રિયાપ્રતિક્રિયા,अन्योन्यक्रिया
આંતરપરમાણુ,अंतरापरमाणुक
"વિનિમય, વ્યવહાર","विनिमय, व्यतिहार"
"પરસ્પર નિર્ભરતા, પરસ્પર નિર્ભરતા","परस्परनिर्भरता, अन्योन्याश्रय"
પરસ્પર નિર્ભર,अन्योन्याश्रित
પરસ્પર પ્રસરણ,अन्योन्य विसरण
ઈન્ટરફેસ પાનું,"अंतरापृष्ठ, पार्थक्य पृष्ठ"
ક્રોસ ભરણ,पार भरण
ઇન્ટરફેસ કોણ,अंतराफलक कोण
"દખલ, દખલ, અવરોધ","अंत:क्षेप, व्यतिकरण, बाधा"
આંતરગાલેક્ટિક,अंतरामंदाकिनीय
"આંતરિક, આંતરિક, આંતરિક (v.), આંતરિક, આંતરિક, આંતરિક (v.)","अभ्यंतर, अंतरंग, अंतः (सं.), अंतर्गृढ़, आंतरिक, अंत:स्थ (वि.)"
"ચેતોપાગમ, ચેતોપાગમ","अन्त:बंधन, अंतर्ग्रथन"
"મધ્યવર્તી, ગૌણ, મધ્યમ, મધ્યક","मध्वर्ती, माध्यमिक, मध्य, मध्यक"
આંતરમેટાલિક,अंतराधातुक
"તૂટક તૂટક, તૂટક તૂટક","सविराम, आंतरायिक"
આંતરપરમાણુ,अंतरा-अणुक
આંતરિક,आंतरिक
આંતરરાષ્ટ્રીય,अंतर्राष्ट्रीय
ઇન્ટર્સ્ટિશલ,अंतरातलीय
આંતરગ્રહીય,अंतराग्रहीय
ઇન્ટરપોલેશન,अंतर्वेशन
અર્થપૂર્ણતા,अर्थबोध्यता
"મતદાર, દુભાષિયા","निर्वाचित्र, इंटरप्रेटर"
અવરોધક,अंतरायित्र
આંતરછેદ,प्रतिच्छेदी
"આંતરછેદ, આંતરછેદ, આંતરછેદ","प्रतिच्छेदन, प्रतिच्छेद, सर्वनिष्ठ"
અંતરાલ,अंतराल
ઇન્ટરસ્ટેલર,अंतरातारकीय
ઇન્ટર્સ્ટિશલ,"अंतराली, अंतराकाशी"
"ગેપ, ગેપ","अंतराल, अंतर"
બંધ,घनिष्ठ
અંતે,अंतः
આંતરપરમાણુ,अंत:परमाणुक
"નાઝ (વારસા), અંતર (આંતરિક)","नैज (इन्हरैट), आंतर (इन्टर्नल)"
ચોક્કસ,निश्चर
"શોધ, શોધ","आविष्कार, ईज़आद"
"વ્યસ્ત, વિપરીત, વિરુદ્ધ","प्रतिलोप, व्युत्क्रम, विपरीत"
"વ્યુત્ક્રમ, વ્યુત્ક્રમ","प्रतिलोमन, व्युत्क्रमण"
પ્રતિનિધિત્વ કરવા માટે,प्रतीप करना
"વ્યસ્ત, ઊલટું","प्रतिलोमित, व्युत्क्रमित"
અંધ,अश्यान
ટર્બિડ પ્રવાહી,अश्यान तरल
અદ્રશ્યતા,अदृश्यता
અદ્રશ્ય,अदृश्य
આયન,आयन
આયનીય,"आयनिक, आयनी"
ionizable,आयननीय
"આયનીકરણ કરવું, આયનીકરણ કરવું","आयनित करना, आयनित होना"
"આયનોસ્ફિયર, આયનોસ્ફિયર","आयन मंडल, आयनोस्फियर"
આયનોસ્ફિયર,आयनमंडली
આઇરિસ,आइरिस
ઇરેડિયેટેડ,किरणित
ઇરેડિયેશન,किरणन
અતાર્કિક,अपरिमेय
"ભરપાઈ ન થઈ શકે તેવું, બદલી ન શકાય તેવું, બદલી ન શકાય તેવું","अखंडनीय, अलघुकरणीय, असमानेय"
અનિયમિત,अनियमित
ઉલટાવી શકાય તેવું,अनुत्क्रमणीय
ફરતી,"अघूर्णनी, अघूर्णी"
"આઇસોટ્રોપિક, આઇસોટ્રોપિક વળાંક","समैन्ट्रॉपिक, समैन्ट्रॉपिक वक्र"
સાપન્ટ્રોપિકલી,सपैन्ट्रॉपिकतः
"હું સંકેત, હું સંકેત","I सिग्नल, I संकेत"
"આઇસોબાર્સ, આઇસોટોપ્સ","समदाब रेखा, समभारिक परमाणु"
"આઇસોબેરિક, સંતુલિત, સંતુલિત","समदाब, समदाबी, समभारित"
"આઇસોમેટ્રિક રેખા, આઇસોટોનિક રેખા","समायतनिक रेखा, समस्थूलता रेखा"
iso-ionic,सम-आयतनिक
હોમોલોગસ,"समवर्णी, समवर्णक"
સિંક્રનસ રેખા,समकालिक रेखा
સિંક્રનસ ઝડપ,समकालिक गति
આઇસોમેટ્રિક,समनतिक
ઇક્વિપોટેન્શિયલ,समविभव
સમ-શક્તિયુક્ત,"सम-ऊर्जित, समोर्ज"
"સમબાજુ (વિ.), સમદ્વિબાજુ રેખા (સં.)","तुल्यकोणी (वि.), समदिक्पाती रेखा (सं.)"
"અલગ પાડવું, (સં.), અલગ કરવું","वियुक्त, (सं.), विलग करना, वियुक्त करना (क्रि.)"
"અલગ, અલગ, એકલ","वियुक्त, विलगित, एकल"
"અલગતા, અલગતા, અલગતા","विलगन, पृथक्करण, पार्थक्य"
આઇસોમર,समावयवी
આઇસોમર,समावयवन
આઇસોમેરિઝમ,समावयवता
"isometric, tritezole, cubic, isometric","समदूरीक, त्रिसमलंबाक्., घनीय, आइसोमेट्रिक"
આઇસોમોર્ફિઝમ,"तुल्याकारिता, समाकृतिकता"
આઇસોમોર્ફિક,समाकृतिक
ઇસોથર્મ,समताप रेखा
ઇસોથર્મ,समतापी
આઇસોટોપ્સ,समस्थानिक
આઇસોટોપ્સ,समस्थानिक
આઇસોટ્રોપિક,"समानुवर्ती, समदैशिक"
ગોળાકાર રેખા,वृत्तीय रेखा
આઇસોમોર્ફિઝમ,समदैशिकता
પુનરાવર્તન,पुनरावृत्ति
આંતરિક સેમિકન્ડક્ટર,नैज अर्धचालक
જામ ઇન્ટરફેરોમીટર,जामे का व्यतिकरणमापी
"આંચકો, રિબાઉન્ડ","झटका, प्रतिक्षेप"
"જેટ, માથું","जेट, प्रधार"
જેટ-રોકેટ પ્રોપલ્શન,जेट-राकेट नोदन
J-J કપલિંગ,जे-जे युग्मन
જોલી બેન્ટ,जॉली तुला
જુલ-ગરમી,जूल-ऊष्मा
જુલેમીટર,जूलमापी
જૌલ-થોમસન અસર,जूल-थामसन प्रभाव
જુલ,जूल
"કોદાળી, કૂદકો, વાંસળી","कुदान, झंप, प्लुति"
સંધિ,संधि
સંગમ સ્થળ,संगम स्थान
યોગ્ય ઉચ્ચારણ,यथोचित स्वरग्राम
"કેસનિધિ, નિકટતા","ङ्केसन्निधि, सान्निध्य"
"કેલિડોસ્કોપ, કેલિડોસ્કોપ","बहुमूर्तिदर्शी, कैलाइडोस्कोप"
"કપ્પા મેસન્સ, કે-મેસન્સ","कापा मेसॉन, के-मेसॉन"
કેથોડ,कैथोड
ઘનાયન,घनायन
કે-બેન્ડ,के-बैंड
K-કેપ્ચર,के-प्रग्रहण
k-રિસેપ્ટર,के-प्रग्राही
કેલ્વિન અંદાજ,केल्विन सन्निकटन
એકરૂપતાનું એકમ,समाकारिता की अष्ठि
કેર સેલ,केर सेल
"ચાવી, પડદો, ચાવી","कुंजी, पर्दा, की"
"કી બોર્ડ, પડદાની પટ્ટી","कुंजी पटल, पर्दा पट्टी"
પ્રારંભિક સ્વર,आरम्भक स्वर
કી પલ્સ,कुंजी स्पंद
મુખ્ય શબ્દ,मुख्य शब्द
પ્રક્ષેપણ,प्रक्षेप
પ્રતિકાર,प्रतिधाव
કિલો ગ્રામ,किलो
કિલોજુલ,किलोजूल
કિલોપારસેક,किलोपारसेक
કિલોટન બોમ્બ,किलोटन बम
ગતિશીલ,शुद्धगतिकीय
કેવળ ગતિશીલ,शुद्धगतिकतः
"ગતિશીલ, ગતિશીલ","गतिज, गतिक"
ગતિશીલ રીતે,गतिकतः
અસ્થિભંગ,"विभंग, निकुंच"
ક્લીસ્ટ્રોન,क्लाइस्ट्रॉन
તીક્ષ્ણ ધાર,क्षुर धार
ક્રુસ્કલ સરહદ,क्रुशकल सीमा
થર્મોજેનિક,निम्नतापजनक
લેબલ,लेबल
"ચિહ્નિત, અંકિત, લેબલ થયેલ","चिह्नित, अंकित, लेबल लगा हुआ"
પ્રયોગશાળા,प्रयोगशाला
સીડી,लेडार
ઘડિયાળની વિરુદ્ધ દિશામાં,वामावर्तन
"ઘડિયાળની વિરુદ્ધ દિશામાં, ડાબી ધ્રુવીયતા","वामावर्त, वामध्रुवण घूर्णक"
આગળ અને પાછળ,पश्चता और अग्रता
Lagrange પ્રસારણ,लग्रांज प्रसारण
લેગ્રેન્જિયનિઝમ,लग्रांजीपन
ઘેટાંની રચના,लैम्ब सृति
પાટિયું બોર્ડ,"स्तरिका, पटल"
ડોર્સલ પ્લેટ,पृष्ठीय पटल
"સપાટીનો પ્રવાહ, સ્તરનો પ્રવાહ","पटलीय प्रवाह, स्तरीय प्रवाह"
"પ્લેટિંગ, પેનલ, લેવલ, લેયર બોન્ડ","पटलन, पटल, स्तर, परत बंध"
સ્તરીકરણ,"स्तरिकाकर, स्तरिकायन"
લેમિના,"पटल, स्तरिका, स्तरिकायन, पटलन, स्तरण"
"દીવો, દીવો","दीप, लैम्प"
"કાજલ, દીપ કાજલ","काजल, दीप कज्जल"
લેન્ડ-ઇન્ટરવલ નિયમ,लान्डे-अंतराल नियम
લેન્ડે વિભાજન પરિબળ,लान्डे विपाटन गुणक
ઉતરાણ,अवतरण
"સૂક્ષ્મ ઘર્ષણ, લેમિનેશન, વસ્ત્રો","सूक्ष्म घर्षण, लैपन, लेहन"
લાર્મોર આવર્તન,लारमोर आवृत्ति
larmore precession,लारमोर पुरस्सरण
લેસર,लेसर
લેસરાઇઝેશન,"लेसन, लेसरीकरण"
ગુપ્ત,गुप्त
"બાજુની, બાજુની, બાજુની","पार्श्व, पार्श्विक, पार्वीय"
"અક્ષાંશ, અક્ષાંશ","अक्षांश, लैटीट्यूड"
"જાળી, જાળી","जालक, लैटिस"
laue વર્ગ,लाउए वर्ग
લોન્ચ,प्रमोचित्र
લોન્ચ,प्रमोचन
લોન્ચ પ્લેટફોર્મ,प्रमोचन मंच
સમૂહ ગુણોત્તર કાયદો,द्रव्य अनुपाती क्रिया-नियम
બહુવિધ ગુણોત્તર નિયમ,गुणित अनपात-नियम
"સ્તર, સ્તર","परत, स्तर"
એલ-બેન્ડ,L- बैंड
"લીડ, લીડ, સીસું, સીસું, સીસું","लेड, सीसा, लेड, अग्रता, अग्र होना"
આગળ,अग्रग
"ચૂનો, લીકીંગ (Cr.), Risen Line, Chyawan","चूना, लीक करना (क्रि.), रिसन रेखा, च्यवन"
"ચાવવા, કાટ, લીક","च्यवन, क्षरण, लीक"
"ન્યૂનતમ, ન્યૂનતમ, ન્યૂનતમ","न्यूनतम, अल्पतम, लघुतम"
ઓછામાં ઓછી ગણતરી,अल्पतमांक
લેચ વાયર,लैचर-तार
Leduc અસર,लेडुक प्रभाव
માન્ય ઓહ્મ,वैध ओम
- ઇલેક્ટ્રોન,ळ्-इलेक्ट्रॉन
લંબાઈની મર્યાદા,दैर्घ्य संकोच
વિસ્તરણ,दीर्धीकरण
લેન્સ,लेन्स
લેન્ઝનો કાયદો,लेन्ज नियम
સપાટ ટનલ,समतल सुरंग
આડી ઉડાન,क्षैतिज उड़आन
"સ્તરીકરણ, સ્તરીકરણ","तल-मापन, समतलन"
"આડું સ્ક્રૂ, લેવલિંગ સ્ક્રૂ","क्षैतिजकारी पेंच, समतलन पेंच"
આત્મવિશ્વાસનું સ્તર,विश्वास्यता स्तर
મહત્વ સ્તર,सार्थकता-स्तर
"આડું પૃષ્ઠ, સપાટ પૃષ્ઠ, ઇક્વિપોટેન્શિયલ પૃષ્ઠ","क्षैतिज पृष्ठ, समतल पृष्ठ, समविभव पृष्ठ"
"લિવર, લિવર","उत्तोलक, लीवर"
વર્ચ્યુઅલ ઓસિલેશન,आभासी दोलन
"લિડર, લેસર ઇન્ફ્રારેડ રડાર","लिडार, लेसर अवरक्त रेडार"
"જીવન, ઉંમર","जीव, आयु"
"લિફ્ટ, લિફ્ટ","लिफ्ट, उत्थापक"
વિમોચન ક્ષણ,मोचन क्षण
"ટૂંકો, પ્રકાશ, મંદ, ટૂંકો, ટૂંકો, 6 પ્રકાશ","लघु, हल्का, मंद, अल्प, लघुक, 6प्रकाश"
"સમશીતોષ્ણ., પ્રકાશ","तापानुशीतन., प्रकाश करना"
વીજળી,तडित्
પ્રકાશ વર્ષ પ્રકાશ વર્ષ,"प्रकाश वर्ष, लाइट ईयर"
"સજાતીય, સજાતીય, સજાતીય","सदृश, सजातीय, समदिश"
"મર્યાદા, સીમાંત","सीमा, सीमान्त"
"મર્યાદા, મર્યાદા, આત્યંતિક","सीमक, सीमांत, चरम"
વર્તમાન મર્યાદા,कांतिमान सीमा
"રેખા, રેખા, લંબગોળ","रेखा, लाइन, दीर्घतन्तु"
"રેખીય, રેખીય, રેખીય","रेखीय, रैखिक, रेखाकार"
રેખીયકરણ,रैखिकीकरण
"એકવિધતા, રેખીયતા","एकघातता, रैखिकता"
"એકલા, રેખીય રીતે","एकघातत:, रैखिकतः"
રેખા સંભવિત,लाइन विभव-पात
રેખીય અપૂર્ણતા,रैखिक अपूर्णता
સ્ટ્રોક લાઇન,आघात-रेखा
રેખીય સ્પેક્ટ્રમ,रेखिल स्पेक्ट्रम
રેખા વોલ્ટેજ,लाइन वोल्टता
"બંધન, તાર, સાંકળ, ગ્રંથિ, કડી","बंध, कड़ई, शृंखला, ग्रंथिका, लिंक"
પ્રવાહીકરણ,"द्रवण, द्रावण"
લિક્વિફાઇડ,द्रवित
લિક્વિફાઇડ,द्रावित्र
પ્રવાહી,द्रव
પ્રવાહી જળાશય,"द्रव-मज्जपात्र, द्रव-कुंड, द्रव-अवगाह"
લિક્વિડ ક્રિસ્ટલ,द्रव क्रिस्टल
પ્રવાહીતા,द्रवता
પ્રવાહી-સંચાલિત રોકેટ,द्रव-नोदित रोकेट
લિસાજુ આંકડા,लिसाजू की आकृतियाँ
"યાદી, યાદી","लिस्ट, सूची"
"સૂચિ, સૂચિ","सूचीकरण, लिस्टिंग"
કચરા,लिटर
જીવંત કાર્યક્રમ,जीवंत कार्यक्रम
ઇલેક્ટ્રિક વાયર,विद्युन्मय तार
"લોડ, લોડ, લોડ, લોડ, લોડ","उभारण, बोझ, उद्भार, भार, लोड"
ચુંબક પથ્થર,चुंबक-पत्थर
"સ્થાનિક, સ્થાનિક","स्थानगत, स्थानीयित"
સ્થાનિક મેક્સવેલી,स्थानीय मैक्सवेली
"સ્થાન, સ્થાન, સ્થાન, સ્થાન, સ્થાન","स्थान, अवस्थिति, स्थान निर्धारण, स्थिति निर्धारण, अवस्थापन"
બંધાયેલ દોષ,अभिबद्ध प्रभ्रंश
"તલાક, માલસામાન","तालकन, अभिबंधन"
"લોકસ, લોકસ","बिन्दुपथ, रेखापथ"
ચુંબક પથ્થર,चुंबक-पत्थर
લઘુગણક,लघुगणकीय
તર્કશાસ્ત્ર,तर्क
વાજબી,तर्कसंगत
"લોજિસ્ટિક્સ, ઓપરેશન્સ સાયન્સ","संभार तंत्र, सप्रचालन विज्ञान"
લંડન વાન્ડરવાલ્સ આકર્ષણો,लंदन वान्डरवाल्स आकर्षण
દૂરસ્થ ટ્રાન્સમિશન,सुदुर संचारण
"રેખાંશ, રેખાંશ","रेखांश, देशान्तर"
રેવિનેચનું રેખાંશ,रविनीच का रेखांश
"રેખાંશ, રેખાંશ","देशांतरीय, अनुदैर्घ्य"
લાંબો સ્વર,दीर्घ स्वर
"loop, loop, loop (ed.), loop (v.), prasand","पाश, लूप, फंदा (सं.), पाशन (क्रि.), प्रस्पंद"
ઢીલી રીતે બંધાયેલ,शिथिल बद्ध
"ભાગ્યે જ ભરેલું, ભરેલું","विरल संकुलित, कुसंकुलित"
લોરેન્ટનું ફિટ્ઝગેરાલ્ડ સંકોચન,लोरेन्ट्स फिट्सजेरल्ड संकुचन
નુકશાન મુક્ત રેખા,हास रहित लाइन
ક્ષીણ થયેલ ડાઇલેક્ટ્રિક,क्षययुक्त डाइलेक्ट्रिक
તાકાત,प्रबलता
"નીચા દબાણ વિસ્તાર, હતાશા","अल्प दाब क्षेत्र, अवदाव"
"તિરસ્કાર, નીચું","अवनमन, निम्नन"
"સૌથી નીચું, સૌથી નાનું","निम्नतम, लघुतम"
હલકી ગુણવત્તાવાળા શૂન્યાવકાશ,हीन निर्वात
તેજ,ज्योतिर्मयता
સંદીપ્તિ,संदीप्ति
તેજસ્વી,संदीप्तिशील
જ્યોત.,ज्योति
"દીપ, પ્રદીપી, જ્યોતિ-","दीप्त, प्रदीपी, ज्योति-"
ચંદ્ર દિવસ,चांद्र-दिन
ચંદ્રગ્રહણ,चंद्र-ग्रहण
ચંદ્ર ઉપગ્રહ,चंद्र उपग्रह
ચંદ્ર તબક્કામાં ફેરફાર,चंद्रकला परिवर्तन
લક્સ,लक्स
લીમેન સિરીઝ,लाइमैन श्रेणी
સ્થૂળ,स्थूल
સ્થૂળ,स्थूल
જાદુઈ ફાનસ સચિત્ર ફાનસ,"मैजिक लालटेन, चित्रप्रक्षेपी लालटेन"
"માયા નંબર, મેજિક નંબર, પરમેનન્સ નંબર","माया संख्या, मैजिक संख्या, स्थायित्व संख्या"
ચુંબકીય રીતે,चुंबकीयतः
ચુંબકીય,चुंबकीय
ચુંબકીય રેઝિસ્ટર,चुंबकीय संरोधिका
ચુંબકીકરણ,चुंबकनशील
ચુંબકીકરણ,चुंबकन
ચુંબકત્વ,चुंबकत्व
ચુંબક થર્મલ અસર,चुंबक ऊष्मीय प्रभाव
ચુંબક હાઇડ્રોડાયનેમિક્સ,चुंबक द्रवगतिकी
ચુંબક હાઇડ્રોસ્ટેટિક્સ,चुंबक द्रवस्थैतिकी
મેગ્નેટોમીટર,चुंबकत्वमापी
મેગ્નેટોન,मैग्नेटॉन
ચુંબક વર્તુળ,चुंबक मंडल
સ્થિર ચુંબકત્વ,स्थिर चुंबकिकी
મેગ્નેટ્રોન રેક્ટિફાયર,मेग्नेट्रॉन दिष्टकारी
વિસ્તૃત છબી,आवर्धित प्रतिबिम्ब
બૃહદદર્શક,आवर्धक
"મોટું કરવું, મોટું કરવું","आवर्धन करना, आवर्धित करना"
"મેગ્નિફાયર, મેગ્નિફિકેશન-","आवर्धक, आवर्धन-"
બૃહદદર્શક લેન્સ,आवर्धक लेन्स
"તીવ્રતા, તીવ્રતા","परिमाण, कांतिमान"
મેગ્નન,मैगनॉन
મુખ્ય બેન્ડ,मुख्य बैंड
મુખ્ય માર્ગ મુખ્ય લાઇન,"प्रमुख मार्ग, मुख्य लाइन"
"મુખ્ય તાર, મુખ્ય નળ","मुख्य तार, मुख्य नल"
"જાળવણી, પોષણ, જાળવણી","अनुरक्षण, पोषण, संधारण"
mayorana અર્ક,मायोराना निष्पत्ति
મુખ્ય ધરી,दीर्घ अक्ष
મુખ્ય ખામી,मुख्य दोष
બહુવિધ,बहुसंख्यक
મુખ્ય સ્વર,गुरु टोन
સંપર્ક કરો અને બ્રેક કરો,संपर्क और विच्छेद
વ્યગ્રતા,"आघातवर्ध्यता, आघात वर्धनीयता"
કુશળતા,कौशल
મેન્યુઅલ મેનીપ્યુલેશન,"हस्त कौशल, हेरफेर"
ઓપરેટર,परिचालक
માનવસહિત બલૂન,मानवयुक्त बैलून
"મેનોમીટર, મેનોમીટર","दाबांतरमापी, मैनोमीटर"
બહુહેડ્રોન,बहुपिंडी
માણસ માણસ વર્ષો,मानवश्रम वर्ष
"સીમાંત, સીમાંત, સીમાંત","सीमांत, उपांतस्थ, उपांत"
સીમાંત એન્ટ્રોપી,उपांत ऐन्ट्रॉपी
સલામત જગ્યા,निरापद परिसर
નાવિક Dsuichak,नाविक द्सूइचक
"ગુણ, ગુણ, ગુણ","अंक, चिह्न, निशान"
માર્કર,चिह्नक
મેસર,मेसर
"માસ્ક, માસ્ક, કવર","मास्क, मुखौटा, आवरण, अवगुंठ"
ઢાંકવું,"गोपन, प्रच्छादन"
"સમૂહ, સમૂહ, જથ્થાબંધ","द्रव्यमान, संहति, स्थूल"
સામૂહિક વિપુલતા,द्रव्यमान बाहुल्य
સમૂહ ગુણોત્તર પ્રતિક્રિયા,द्रव्यमान अनुपाती अभिक्रिया
"સામૂહિક એકાગ્રતા, સામૂહિક એકાગ્રતા, સામૂહિક એકાગ્રતા, સામૂહિક વિપુલતા","संहति सांद्रण, संहति बाहुल्य, द्रव्यमान सांद्रण, द्रव्यमान बाहुल्य"
સામૂહિક નુકશાન,द्रव्यमान क्षति
મુખ્ય ન્યુક્લિયસ,गुरु नाभिक
સમૂહ ગતિ,संहति गति
સામૂહિક પ્રતિકારકતા,द्रव्यमानी प्रतिरोधकता
"માસ્ટર પ્લેટ, માસ્ટર પ્લેટ","प्रधान प्लेट, मास्टर प्लेट"
મેળ,सुमेल
મેળ ખાતી,सुमेलित
મેચિંગ,सुमेलन
"મેટ્રિક્સ,મેટ્રિક્સ,મેટ્રિક્સ,મેટ્રિક્સ","आव्यूह, मैट्रिक्स, आधात्री, मैट्रिक्स"
"પદાર્થ, પદાર્થ","द्रव्य, पदार्थ"
મહત્તમ,उच्चिष्ठ
"સર્વોચ્ચ, સર્વોચ્ચ, સર્વોચ્ચ, સર્વોચ્ચ, સર્વોચ્ચ","महत्तम, अधिकतम, उच्चतम, भूयिष्ठ, उच्चिष्ठ"
મહત્તમ અનુમતિપાત્ર,अधिकतम अनुज्ञेय
મેક્સવેલ-વોલ્ટ્સમેન વિતરણ કાયદો,मैक्सवेल-वोल्ट्समान बंटन नियम
મેક્સવેલી વિતરણ,मैक्सवेली वितरण
"મેકલિયોડ ગેજ, મેકલિયોડ ગેજ","मैकलियोड गेज, मैकलियोड प्रमापी"
અર્થ,माध्य
"મતલબ મુક્ત માર્ગ, મતલબ મુક્ત માર્ગ","औसत मुक्त पथ, माध्य मुक्त पथ"
સરેરાશ વય સરેરાશ વય,"माध्य आयु, औसत आयु"
અર્થ જીવનકાળ,माध्य जीवनकाल
પથારી માપો,"माप, संस्तर"
"માપ, માપ, માપ","नाप, माप, मापन"
"બળ, યાંત્રિક","बलकृत, यांत्रिक"
યાંત્રિક લાભ,यांत्रिक लाभ
"બળ વિજ્ઞાન, મિકેનિક્સ, મિકેનિક્સ","बलविज्ञान, यंत्रविज्ञान, यांत्रिकी"
યાંત્રિકરણ,यंत्रीकरण
"મિકેનિઝમ, મિકેનિક્સ","क्रियाविधि, यांत्रिकत्व"
"મધ્ય, મધ્ય, મધ્ય, મધ્ય","मध्य, मध्यस्थ, माध्यिका, मीडियन"
"સ્થૂળ, ગુરુ, મહા, સ્પષ્ટ, નિયુત (દશલક્ષા)","स्थूल, गुरु, महा, स्पष्ट, नियुत (दशलक्ष)"
મેગાક્યુરી,मेगाक्यूरी
મેગોમ,मैगोम
મૌસનર અસર,माउस्नर प्रभाव
એમ-ઇલેક્ટ્રોન,M-इलेक्ट्रॉन
"સ્વર, લય","स्वरानुक्रम, लय"
"ઓગળવું (વિશેષ.), ઓગળવું, ઓગળવું (ver.)","गलित (सं.), पिघलना, गलना (क्रि.)"
"ઓગળવું, ઓગળવું","गलन, पिघलना"
ગલાન્બિંદુ,गलनांक
"મેમરી, મેમરી સિસ્ટમ","स्मृति, स्मृति तंत्र"
"meniscus, meniscus","नवचन्द्रक, मनिस्कस"
"પરિયા, મ્યુરીયલ","पारीय, मयुरियल"
"પારો-બેરોમીટર, પારો-બેરોમીટર","पारद-वाययुदाबमापी, पारद-बैरोमीटर"
"પારદિક, મયુરિક","पारदिक, मयूंरिक"
મેરીડીયન,"याम्योत्तर, ध्रुववृत्त"
ગુણાંક,गुणतांक
ચણતર,मेसॉन
"મેસોની પોલ, યુકાવા પોલ","मेसॉनी विभवकूप, युकावा विभवकूप"
સંદેશ,संदेश
"ધાતુઓ, મૂળભૂત બાબત","धातु, मौलिक द्रव्य"
"મેટલવર્કિંગ, મેટલ ચિત્ર","धातुवर्णना, धातु चित्रण"
અધ્યાત્મશાસ્ત્ર,तत्वमीमांसा
કરકસર,मितस्थायी
ઉલ્કા,उल्कापिंड
ઉલ્કા,उल्का
હવામાનશાસ્ત્ર,मौसमविज्ञान सम्बन्धी
હવામાનશાસ્ત્રી,मौसमविज्ञ
"મીટર પુલ, મીટર પુલ","मीटर-सेतु, मीटर ब्रिज"
"અંતર, મીટર","दूरीक, मीटरी"
મિશેલસનનું ઇન્ટરફેરોમીટર,माइकेलसन का व्यतिकरणमापी
માઇક્રોએમ્પીયર,माइक्रोऐम्पीयर
સૂક્ષ્મ વિશ્લેષણ,सूक्ष्म विश्लेषण
માઇક્રો-કેનોનિકલ સમૂહ,सूक्ष्म-विहित समुच्चय
માઇક્રો કેનોનિકલ સમુદાય,सूक्ष्मविहित समुदाय
માઇક્રો સર્કિટ,सूक्ष्म परिपथ
માઇક્રો ફિશર,सूक्ष्म विदर
માઇક્રોન,माइक्रॉन
માઇક્રોફોન,माइक्रोफोन
"માઇક્રોફોટોગ્રાફ, માઇક્રોસ્કોપ ફોટો","सूक्ष्मफ़ओटोग्राफ, सूक्ष्मदर्शीफ़ओटो"
માઇક્રોફિઝિક્સ,सूक्ष्मभौतिकी
"માઇક્રોસ્કોપ, માઇક્રોસ્કોપ","सूक्ष्मदर्शी, माइक्रोस्कोप"
"માઇક્રોસ્કોપિક, માઇક્રોસ્કોપ, માઇક્રોસ્કોપ","सूक्ष्म, सूक्ष्मदर्शीय, सूक्ष्मदर्शनी"
સરસ બાબત,अतिसूक्ष्म अपद्रव्य
માઇક્રોસ્કોપ,सूक्ष्मदर्शिकी
"માઇક્રોસ્ટેટ, માઇક્રોસ્ટેટ","सूक्ष्म अवस्था, माइक्रोस्टेट"
માઇક્રોટૌર,माइक्रोटॉर
સૂક્ષ્મ તરંગ,सूक्ष्म तरंग
મેરીડીયન,मध्याह्न
મધ્ય,मध्य
ઇનકમિંગ આયન,अभिगामी आयन
માઇલ,मील
"આકાશ ગંગા, મિલ્ખા મેખલા","आकाश गंगा, दुग्धमेखला"
મિલર ઇન્ડેક્સ,मिलर सूचकांक
ખનિજો,खनिज
શોર્ટ સર્કિટ,लघु परिपथ
શોર્ટનિંગ,लघुरूपण
ન્યૂનતમ રસ્તો,अल्पिष्ठ पथ
"સૌથી નીચો, સૌથી નીચો, સૌથી નીચો, સૌથી નીચો","न्यूनतम, अल्पतम, निम्नतम, निम्निष्ठ"
સૌથી ઓછું આયનીકરણ,निम्नतम आयनन
લઘુમતી વાહક,अल्पांश वाहक
લઘુમતી ઉત્સર્જકો,अल्पसंख्यक उत्सर्जक
ટૂંકા સ્વર,लघु टोन
"કલા, મિનિટ, મિનિટ","कला, मिनट, मिनट"
મારીચિકા,मरीचिका
"અરીસો, મુકુર","दर्पण, मुकुर"
"પ્રતિપ ન્યુક્લિયસ, પ્રતિપ ન્યુક્લિયસ","प्रतीप नाभिक, प्रतीप न्यूक्लियस"
મિશ્રણક્ષમતા,मिश्रणीयता
મેળ ખાતી રેખાઓ,कुमेलित लाइनें
કુમેલન,कुमेलन
"ઓરિએન્ટીયરિંગ, ટેલિ-ઓરિએન્ટેશન","कुदिग्विन्यास, दूरभिविन्यास"
"મિસાઇલો, મિસાઇલો","प्रेक्षेपणास्त्र, मिसाइल"
ગેરહાજર ઇલેક્ટ્રોન,"अनुपस्थित, इलेक्ट्रॉन"
ખૂટતી રેખાઓ,लुप्त रेखाएँ
અપવિત્રતા,"अपस्वरता, अपस्वरण"
"મિક્સર, મિક્સર, મિક્સર (વ્યક્તિ)","मिश्रित, मिश्रण यंत्र, मिश्रक (व्यक्ति)"
એમ.કે. s પદ્ધતિ,एम. के. एस. पद्धति
"ખસેડવું, ખસેડવું, ખસેડવું","गतिशील, चलिष्णु, चल"
પોર્ટેબલ એન્ટેના,सुवाह्य ऐन्टेना
