Odiya,Kannada
"1. ଲିଙ୍କ୍, ଲିଙ୍କ୍, 2. ଶୃଙ୍ଖଳା, 3 ବନ୍ଧନ","1. ಲಿಂಕ್, ಲಿಂಕ್, 2. ಚೈನ್, 3. ಕರಾರುಪತ್ರ"
ଶୃଙ୍ଖଳିତ ତାଲିକା |,ಚೈನ್ಡ್ ಪಟ್ಟಿ
ଲିନକ୍ସ,ಲಿನಕ್ಸ್
"1. ଲିକ୍ୱିଡ୍ କ୍ରିଷ୍ଟାଲ୍ ଡିସପ୍ଲେ, 2. ଲିକ୍ୱିଡ୍ କ୍ରିଷ୍ଟାଲ୍ ଡିସପ୍ଲେ (LCD)","1.ಲಿಕ್ವಿಡ್ ಕ್ರಿಸ್ಟಲ್ ಡಿಸ್ಪ್ಲೇ, 2.ಲಿಕ್ವಿಡ್ ಕ್ರಿಸ್ಟಲ್ ಡಿಸ್ಪ್ಲೇ (LCD)"
ତାଲିକା ପ୍ରକ୍ରିୟାକରଣ |,ಪಟ್ಟಿ ಪ್ರಕ್ರಿಯೆ
"1. ଲେଟର୍, 2. ଲିଟେରାଲ୍ |","1.ಅಕ್ಷರ, 2.ಅಕ್ಷರ"
"1. ସକ୍ରିୟ, 2. ଜୀବନ୍ତ, 3. ବ electrical ଦୁତିକ, 4. ଚଳପ୍ରଚଳ |","1. ಸಕ್ರಿಯ, 2. ದೇಶ, 3. ವಿದ್ಯುತ್, 4. ಚಲಿಸುವ"
ଜୀବନ୍ତ ଗଣ୍ଠି |,ಲೈವ್ ಗಂಟು
"1. ଲୋଡ୍, 2. ଲୋଡ୍","1.ಲೋಡ್, 2.ಲೋಡ್"
"1. ଲୋଡ୍ ମଡ୍ୟୁଲ୍, 2. ଲୋଡ୍ ମଡ୍ୟୁଲେଟର |","1.ಲೋಡ್ ಮಾಡ್ಯೂಲ್, 2.ಲೋಡ್ ಮಾಡ್ಯುಲೇಟರ್"
"1. ଲୋକାଲ୍, 2. ଲୋକାଲ୍","1.ಸ್ಥಳೀಯ, 2.ಸ್ಥಳೀಯ"
ସ୍ଥାନୀୟ ପ୍ରବେଶ,ಸ್ಥಳೀಯ ಪ್ರವೇಶ
ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ (LAN),ಲೋಕಲ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್ (LAN)
ସ୍ଥାନୀୟ ସ୍ୱଚ୍ଛତା |,ಸ್ಥಳೀಯ ಸ್ಪಷ್ಟತೆ
"1. ସ୍ଥାନୀୟ ନେଟୱାର୍କ, 2 ସ୍ଥାନୀୟ କେନ୍ଦ୍ର 3 ସ୍ଥାନୀୟ ବିନିମୟ |","1. ಸ್ಥಳೀಯ ನೆಟ್‌ವರ್ಕ್, 2. ಸ್ಥಳೀಯ ಕೇಂದ್ರ 3. ಸ್ಥಳೀಯ ವಿನಿಮಯ"
ସ୍ଥାନୀୟ ସ୍ମୃତି,ಸ್ಥಳೀಯ ಸ್ಮರಣೆ
ସ୍ଥାନୀୟ ମୋଡ୍ |,ಸ್ಥಳೀಯ ಮೋಡ್
ଲୋକାଲ୍ ଭେରିଏବଲ୍ |,ಸ್ಥಳೀಯ ವೇರಿಯಬಲ್
"ଲୁପ୍, ଲକ୍ |","ಲೂಪ್, ಲಾಕ್"
ଲୁପ୍ ଫାଇଲ୍ |,ಲೂಪ್ ಫೈಲ್
ଅଧିବେଶନ ଆରମ୍ଭ,ಅಧಿವೇಶನ ಆರಂಭ
ଅବଧି ଶେଷ,ಅವಧಿಯ ಅಂತ್ಯ
ଲେଖକ,ಲೇಖಕರು
ତର୍କ ବିଶ୍ଳେଷଣକାରୀ |,ತರ್ಕ ವಿಶ್ಲೇಷಕ
ଲଜିକ୍ ବୋମା |,ತರ್ಕ ಬಾಂಬ್
ଲଜିକ୍ କାର୍ଡ |,ಲಾಜಿಕ್ ಕಾರ್ಡ್
ଲଜିକ୍ ଚାର୍ଟ (ଫ୍ଲୋଚାର୍ଟ),ಲಾಜಿಕ್ ಚಾರ್ಟ್ (ಫ್ಲೋಚಾರ್ಟ್)
ଲଜିକ୍ ସର୍କିଟ୍ |,ಲಾಜಿಕ್ ಸರ್ಕ್ಯೂಟ್
ତାର୍କିକ ଡିଜାଇନ୍ |,ತರ್ಕ ವಿನ್ಯಾಸ
ତାର୍କିକ ଚିତ୍ର,ತರ್ಕ ರೇಖಾಚಿತ್ರ
ଲଜିକାଲ୍ ଫ୍ଲୋଚାର୍ଟ |,ತಾರ್ಕಿಕ ಫ್ಲೋಚಾರ್ಟ್
ତାର୍କିକ କାର୍ଯ୍ୟ,ತರ್ಕ ಕಾರ್ಯ
ତାର୍କିକ ଫାଟକ,ಲಾಜಿಕ್ ಗೇಟ್
"1. ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ, 2. ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ |","1. ಲಾಜಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್, 2. ಲಾಜಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್"
ତର୍କ ବିସ୍ଥାପନ |,ತರ್ಕ ಸ್ಥಳಾಂತರ
ତର୍କ ସ୍ଥିତି |,ತರ್ಕ ಸ್ಥಿತಿ
ଲଜିକ୍ ସୁଇଚ୍ |,ತರ್ಕ ಸ್ವಿಚ್
ତର୍କ ଏକକ |,ತರ್ಕ ಘಟಕ
ଯୁକ୍ତିଯୁକ୍ତ,ತಾರ್ಕಿಕ
ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |,ತಾರ್ಕಿಕ ಸಂಯೋಗ
ତାର୍କିକ ତଥ୍ୟ ଗଠନ,ತಾರ್ಕಿಕ ಡೇಟಾ ರಚನೆ
ତାର୍କିକ ଚିତ୍ର,ತಾರ್ಕಿಕ ರೇಖಾಚಿತ್ರ
ଯୁକ୍ତିଯୁକ୍ତ ଅଭିବ୍ୟକ୍ତି |,ತಾರ್ಕಿಕ ಅಭಿವ್ಯಕ್ತಿ
ଲଜିକାଲ୍ ଫ୍ଲୋଚାର୍ଟ |,ತಾರ್ಕಿಕ ಫ್ಲೋಚಾರ್ಟ್
ଲଜିକାଲ୍ IF (ଲଜିକାଲ୍ ଯଦି),ತಾರ್ಕಿಕ IF (ತಾರ್ಕಿಕ ವೇಳೆ)
ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ,ತರ್ಕಬದ್ಧ ಕಾರ್ಯಾಚರಣೆ
ଯୁକ୍ତିଯୁକ୍ତ ଅପରେଟର୍ |,ತರ್ಕಬದ್ಧ ಆಪರೇಟರ್
ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |,ತರ್ಕಬದ್ಧ ಸಂಪರ್ಕ
ଯୁକ୍ତିଯୁକ୍ତ ଯୋଜନା |,ತಾರ್ಕಿಕ ಯೋಜನೆ
"1. ଯୁକ୍ତିଯୁକ୍ତ ଚରିତ୍ର, 2. ଯୁକ୍ତିଯୁକ୍ତ ଚରିତ୍ର |","1. ತರ್ಕಬದ್ಧ ಪಾತ್ರ, 2. ತಾರ್ಕಿಕ ಪಾತ್ರ"
ଯୁକ୍ତିଯୁକ୍ତ pattern ାଞ୍ଚା |,ತಾರ್ಕಿಕ ಮಾದರಿ
ତାର୍କିକ ମୂଲ୍ୟ,ತಾರ್ಕಿಕ ಮೌಲ್ಯ
ଲଜିକାଲ୍ ଭେରିଏବଲ୍ |,ತಾರ್ಕಿಕ ವೇರಿಯಬಲ್
ପୂର୍ବାବଲୋକନ,ಸಾಧಿಸಿದ ಅವಲೋಕನ
ପୂର୍ବାବଲୋକନ ସେଟ୍ |,ಪೂರ್ವವೀಕ್ಷಣೆ ಸೆಟ್
ପର୍ଯ୍ୟବେକ୍ଷଣ,ವೀಕ್ಷಣೆ
"1.loop, 2.loop","1.ಲೂಪ್, 2.ಲೂಪ್"
ଲୁପ୍ କଣ୍ଟ୍ରୋଲ୍ |,ಲೂಪ್ ನಿಯಂತ್ರಣ
ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |,ಲೂಪ್ ಆರಂಭಿಸುವಿಕೆ
ଲୁପ୍ ଭେରିଏସନ |,ಲೂಪ್ ಬದಲಾವಣೆ
"1. ଲପ୍ ନେଟୱାର୍କ, 2. ଲପ୍ ନେଟୱାର୍କ |","1.ಲೂಪ್ ನೆಟ್ವರ್ಕ್, 2.ಲೂಪ್ ನೆಟ್ವರ್ಕ್"
ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |,ಲೂಪ್ ಆರಂಭಿಸುವಿಕೆ
ଲୁପ୍-ଏଣ୍ଡିଙ୍ଗ୍ |,ಲೂಪ್-ಎಂಡಿಂಗ್
କାଉଣ୍ଟର-ଲୁପ୍ ପରୀକ୍ଷା |,ಕೌಂಟರ್-ಲೂಪ್ ಪರೀಕ್ಷೆ
ଖାଲି ଯୋଡି |,ಸಡಿಲವಾಗಿ ಜೋಡಿಸಲಾಗಿದೆ
କ୍ଷତିହୀନ ସଙ୍କୋଚନ |,ನಷ್ಟವಿಲ್ಲದ ಸಂಕೋಚನ
ହାସ୍ ସଙ୍କୋଚନ |,ಹ್ಯಾಸ್ಸೆ ಕಂಪ್ರೆಷನ್
କମ୍ ବାଇଟ୍ |,ಕಡಿಮೆ ಬೈಟ್
ନିମ୍ନ ସ୍ତରର ଭାଷା |,ಕಡಿಮೆ ಮಟ್ಟದ ಭಾಷೆ
ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |,ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್
"1. କମ୍ କଣ୍ଡିସନ୍, 2 ନିମ୍ନରେ ବନ୍ଧା |","1.ಕಡಿಮೆ ಸ್ಥಿತಿ, 2. ಕೆಳಗೆ ಬಂಧಿಸಲಾಗಿದೆ"
"1.MAC ପ୍ରୋଟୋକଲ୍, 2.MAC ନ ics ତିକତା (ମଧ୍ୟମ ପ୍ରବେଶ ନିୟନ୍ତ୍ରଣ)","1.MAC ಪ್ರೋಟೋಕಾಲ್, 2.MAC ಎಥಿಕ್ಸ್ (ಮಧ್ಯಮ ಪ್ರವೇಶ ನಿಯಂತ್ರಣ)"
"1. ମେସିନ୍, 2. ମେସିନ୍ |","1. ಯಂತ್ರ, 2. ಯಂತ್ರ"
ଯନ୍ତ୍ର ଠିକଣା,ಯಂತ್ರದ ವಿಳಾಸ
"1. ମେସିନ୍ କୋଡ୍, 2. ମେସିନ୍ କୋଡ୍ |","1. ಮೆಷಿನ್ ಕೋಡ್, 2. ಮೆಷಿನ್ ಕೋಡ್"
ମେସିନ୍ ଚକ,ಯಂತ್ರ ಚಕ್ರ
ଯାନ୍ତ୍ରିକ ଭାଷା |,ಯಾಂತ್ರಿಕೃತ ಭಾಷೆ
ଯାନ୍ତ୍ରିକ ସଫ୍ଟୱେର୍ |,ಯಾಂತ್ರಿಕ ತಂತ್ರಾಂಶ
ଉପକରଣ ତ୍ରୁଟି,ಸಾಧನ ದೋಷ
ମେସିନ୍ ନିଷ୍କ୍ରିୟ ସମୟ |,ಯಂತ್ರ ನಿಷ್ಕ್ರಿಯ ಸಮಯ
ମେସିନ୍ ଭାଷା,ಯಂತ್ರ ಭಾಷೆ
ମାନୁଆଲ୍ |,ಕೈಪಿಡಿ
ଯନ୍ତ୍ରର ଅର୍ଥ,ಯಂತ್ರ ಅರ್ಥ
"1. ମେସିନ୍ ଭାଷା, 2. ମେସିନ୍ ଭାଷା |","1.ಯಂತ್ರ ಭಾಷೆ, 2.ಯಂತ್ರ ಭಾಷೆ"
ଯନ୍ତ୍ର ଶିକ୍ଷା,ಯಂತ್ರ ಕಲಿಕೆ
ମେସିନ୍ ଅପରେସନ୍,ಯಂತ್ರ ಕಾರ್ಯಾಚರಣೆ
ମେସିନ୍ ଭାଷା,ಯಂತ್ರ ಭಾಷೆ
ମେସିନ୍ କାର୍ଯ୍ୟଦକ୍ଷତା,ಯಂತ್ರ ಕಾರ್ಯಕ್ಷಮತೆ
ମେସିନ୍ ଅନୁକରଣ,ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್
ମେସିନ୍ ଅପହରଣ ସମୟ |,ಯಂತ್ರ ಅಪಹರಣ ಸಮಯ
ମେସିନ୍ ଅନୁବାଦ,ಯಂತ್ರ ಅನುವಾದ
ମେସିନ୍ ଶବ୍ଦ |,ಯಂತ್ರ ಪದಗಳು
ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ,ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ
ମାକ୍ରୋ ସ୍କେଲ୍ |,ಮ್ಯಾಕ್ರೋ ಸ್ಕೇಲ್
ଜନ ସମାବେଶ କାର୍ଯ୍ୟକ୍ରମ |,ಸಾಮೂಹಿಕ ಜೋಡಣೆ ಕಾರ್ಯಕ್ರಮ
ମୋଟ କଲ୍,ಒಟ್ಟು ಕರೆ
"1. ମାକ୍ରୋ କୋଡ୍, 2. ମାକ୍ରୋ କୋଡ୍ |","1.ಮ್ಯಾಕ್ರೋ ಕೋಡ್, 2.ಮ್ಯಾಕ್ರೋ ಕೋಡ್"
ମାକ୍ରୋ କମାଣ୍ଡ୍ |,ಮ್ಯಾಕ್ರೋ ಆಜ್ಞೆ
ମାକ୍ରୋ ଘୋଷଣା,ಮ್ಯಾಕ್ರೋ ಘೋಷಣೆ
ମାକ୍ରୋ ସଂଜ୍ଞା,ಮ್ಯಾಕ್ರೋ ವ್ಯಾಖ್ಯಾನ
ମାକ୍ରୋ ଫ୍ଲୋ ଚାର୍ଟ |,ಮ್ಯಾಕ್ರೋ ಫ್ಲೋ ಚಾರ್ಟ್
ମାକ୍ରୋ ଜେନେରେଟର,ಮ್ಯಾಕ್ರೋ ಜನರೇಟರ್
ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ,ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ
ମୋଟ ଭାଷା,ಸ್ಥೂಲ ಭಾಷೆ
ମାକ୍ରୋ ଲାଇବ୍ରେରୀ |,ಮ್ಯಾಕ್ರೋ ಲೈಬ್ರರಿ
ମାକ୍ରୋ ପାରାମିଟର |,ಮ್ಯಾಕ್ರೋ ಪ್ಯಾರಾಮೀಟರ್
ମାକ୍ରୋ ପ୍ରକ୍ରିୟାକରଣ |,ಮ್ಯಾಕ್ರೋ ಸಂಸ್ಕರಣೆ
"1. ମାକ୍ରୋ ପ୍ରୋସେସର୍, 2 ମାକ୍ରୋପ୍ରୋସେସର୍ |","1.ಮ್ಯಾಕ್ರೋ ಪ್ರೊಸೆಸರ್, 2. ಮ್ಯಾಕ್ರೋಪ್ರೊಸೆಸರ್"
ମାକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |,ಮ್ಯಾಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ମୋଟ ପ୍ରୋଟୋଟାଇପ୍ |,ಒಟ್ಟು ಮೂಲಮಾದರಿ
"1. ମାକ୍ରୋ ଏନକୋଡିଂ, 2. ମାକ୍ରୋ କୋଡିଂ |","1.ಮ್ಯಾಕ್ರೋ ಎನ್ಕೋಡಿಂಗ್, 2.ಮ್ಯಾಕ್ರೋ ಕೋಡಿಂಗ್"
ମେଗାବାଇଟ୍ (MB),ಮೆಗಾಬೈಟ್ (MB)
ଯାଦୁ ପ୍ରତୀକ |,ಮ್ಯಾಜಿಕ್ ಚಿಹ್ನೆ
ଯାଦୁ ସଂଖ୍ୟା,ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ
ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ
ଚୁମ୍ବକୀୟ କାର୍ଡ |,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕಾರ್ಡ್
"1. ଚୁମ୍ବକୀୟ କକ୍ଷ, 2. ଚୁମ୍ବକୀୟ କକ୍ଷ |","1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸೆಲ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸೆಲ್"
ଚୁମ୍ବକୀୟ ପ୍ରତୀକ |,ಕಾಂತೀಯ ಚಿಹ್ನೆ
ଚୁମ୍ବକୀୟ କୋର ସଂରକ୍ଷଣ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋರ್ ಸಂಗ್ರಹಣೆ
"1. ଚୁମ୍ବକୀୟ ଡିସ୍କ, ୨। ଚୁମ୍ବକୀୟ ଡିସ୍କ |","1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್, 2. ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್"
ଚୁମ୍ବକୀୟ ଡିସ୍କ ଠିକଣା,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ವಿಳಾಸ
ଚୁମ୍ବକୀୟ ଡିସ୍କ ସ୍ମୃତି,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ಮೆಮೊರಿ
ଚୁମ୍ବକୀୟ ଡ୍ରମ୍ |,ಕಾಂತೀಯ ಡ್ರಮ್
"1. ଚୁମ୍ବକୀୟ ଏନକୋଡିଂ, 2. ଚୁମ୍ବକୀୟ କୋଡିଂ, 3. ଚୁମ୍ବକୀୟ କୋଡିଂ |","1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಎನ್ಕೋಡಿಂಗ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋಡಿಂಗ್, 3.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋಡಿಂಗ್"
ଚୁମ୍ବକୀୟ ଶୀର୍ଷ |,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟಾಪ್
ଚୁମ୍ବକୀୟ ଇଙ୍କି |,ಕಾಂತೀಯ ಶಾಯಿ
ଚୁମ୍ବକୀୟ ଇଙ୍କ ଅକ୍ଷର ଚିହ୍ନିବା (MICR),ಮ್ಯಾಗ್ನೆಟಿಕ್ ಇಂಕ್ ಕ್ಯಾರೆಕ್ಟರ್ ರೆಕಗ್ನಿಷನ್ (MICR)
ଚୁମ୍ବକୀୟ ମାଧ୍ୟମ |,ಕಾಂತೀಯ ಮಾಧ್ಯಮ
ଚୁମ୍ବକୀୟ ପଠନ |,ಕಾಂತೀಯ ಓದುವಿಕೆ
ଚୁମ୍ବକୀୟ ରେକର୍ଡିଂ |,ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಕಾರ್ಡಿಂಗ್
ଚୁମ୍ବକୀୟ ସଂରକ୍ଷଣ,ಕಾಂತೀಯ ಸಂಗ್ರಹ
ଚୁମ୍ବକୀୟ ରେଖା,ಕಾಂತೀಯ ಪಟ್ಟಿ
ଚୁମ୍ବକୀୟ ଟେପ୍ |,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್
ଚୁମ୍ବକୀୟ ଟେପ୍ କାର୍ଟ୍ରିଜ୍ |,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಕಾರ್ಟ್ರಿಡ್ಜ್
ଚୁମ୍ବକୀୟ ଟେପ୍ ଡ୍ରାଇଭ୍ |,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಡ್ರೈವ್
ଚୁମ୍ବକୀୟ ଟେପ୍ ପୂର୍ବବର୍ତ୍ତୀ |,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಪೂರ್ವಗಾಮಿ
ଚୁମ୍ବକୀୟ ଟେପ୍ ଲାଇବ୍ରେରିଆନ୍ |,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಲೈಬ್ರರಿಯನ್
ଚୁମ୍ବକୀୟ ଟେପ୍ ପ୍ରବେଶ |,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಪ್ರವೇಶ
ଚୁମ୍ବକୀୟ ଟେପ୍ ୟୁନିଟ୍ |,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಘಟಕ
"1. ଚୁମ୍ବକୀୟ ପତଳା ସ୍ତର, 2. ଚୁମ୍ବକୀୟ ପତଳା ଚଳଚ୍ଚିତ୍ର |","1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಥಿನ್ ಲೇಯರ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಥಿನ್ ಫಿಲ್ಮ್"
ଚୁମ୍ବକୀୟ ପଥ,ಕಾಂತೀಯ ಮಾರ್ಗ
ଚୁମ୍ବକୀୟ ଅପ୍ଟିକାଲ୍ ଷ୍ଟୋରେଜ୍ |,ಕಾಂತೀಯ ಆಪ್ಟಿಕಲ್ ಸಂಗ್ರಹಣೆ
"1. ମ୍ୟାଗ୍ନେଟ୍ ପ୍ରିଣ୍ଟର୍, 2. ମ୍ୟାଗ୍ନେଟ୍ ପ୍ରିଣ୍ଟର୍ |","1.ಮ್ಯಾಗ್ನೆಟ್ ಪ್ರಿಂಟರ್, 2.ಮ್ಯಾಗ್ನೆಟ್ ಪ್ರಿಂಟರ್"
ଚୁମ୍ବକୀୟ ବିକୃତି |,ಕಾಂತೀಯ ಅಸ್ಪಷ್ಟತೆ
ଚୁମ୍ବକୀୟ ଭାବରେ ବିକୃତ ଟ୍ୟାବଲେଟ୍ |,ಕಾಂತೀಯವಾಗಿ ವಿರೂಪಗೊಳಿಸಬಹುದಾದ ಟ್ಯಾಬ್ಲೆಟ್
"1. ମେଲ୍ ବାକ୍ସ, 2. ମେଲ୍ ବାକ୍ସ |","1. ಮೇಲ್ ಬಾಕ್ಸ್, 2. ಮೇಲ್ ಬಾಕ್ಸ್"
ମେଲ୍ ମିଶ୍ରଣ |,ಮೇಲ್ ವಿಲೀನ
"1. ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍, 2. ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍ |","1. ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ, 2. ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ"
ମୁଖ୍ୟ ଫ୍ରେମ୍ |,ಮುಖ್ಯ ಚೌಕಟ್ಟು
"1. ମେନ୍ ଫ୍ରେମ୍ ସିଷ୍ଟମ୍, 2. ମେନ୍ ଫ୍ରେମ୍ ମେକାନିଜିମ୍ |","1.ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ವ್ಯವಸ್ಥೆ, 2.ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ಯಾಂತ್ರಿಕ ವ್ಯವಸ್ಥೆ"
"1. ମେମୋରୀ, 2. ମେମୋରୀ","1.ಮುಖ್ಯ ಸ್ಮರಣೆ, 2.ಮುಖ್ಯ ಸ್ಮರಣೆ"
"1. ମେନ୍ ପ୍ରୋଗ୍ରାମ୍, 2. ମେନ୍ ପ୍ରୋଗ୍ରାମ୍ |","1.ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ, 2.ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ"
ମୁଖ୍ୟ ଭଣ୍ଡାର |,ಮುಖ್ಯ ಸಂಗ್ರಹಣೆ
"1. ମେନ୍ ସୁଇଚ୍, 2. ମେନ୍ ସୁଇଚ୍ |","1.ಮುಖ್ಯ ಸ್ವಿಚ್, 2.ಮುಖ್ಯ ಸ್ವಿಚ್"
"1. ରକ୍ଷଣାବେକ୍ଷଣ, 2. ପରିଚାଳନା","1.ನಿರ್ವಹಣೆ, 2.ನಿರ್ವಹಣೆ"
ରକ୍ଷଣାବେକ୍ଷଣ ପ୍ୟାନେଲ୍ |,ನಿರ್ವಹಣೆ ಫಲಕ
ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ,ನಿರ್ವಹಣೆ ಸಮಯ
ବଡ ବୃତ୍ତ |,ದೊಡ್ಡ ವೃತ್ತ
କି ଉପକରଣ,ಪ್ರಮುಖ ಸಾಧನ
ମୁଖ୍ୟ ଚାବି |,ಮುಖ್ಯ ಕೀ
ମୁଖ୍ୟ ପର୍ଯ୍ୟାୟ |,ಮುಖ್ಯ ಹಂತ
ମୁଖ୍ୟ ଗଠନ,ಮುಖ್ಯ ರಚನೆ
ମୁଖ୍ୟ କାର୍ଯ୍ୟ,ಮುಖ್ಯ ಕೆಲಸ
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,ಬಹುಪಾಲು ಘಟಕ
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,ಬಹುಪಾಲು ಗೇಟ್
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,ಬಹುಪಾಲು ಕಾರ್ಯಾಚರಣೆ
ପରିଶୋଧ ଅବଧି,ಮರುಪಾವತಿ ಅವಧಿ
ଭୁଲ୍ ରୁଟିନ୍ |,ತಪ್ಪಾದ ಕಾರ್ಯಾಚರಣೆಯ ದಿನಚರಿ
ପରିଚାଳନା ବିକାଶ,ನಿರ್ವಹಣೆ ಅಭಿವೃದ್ಧಿ
ପରିଚାଳନା ସୂଚନା ବ୍ୟବସ୍ଥା (MIS),ನಿರ್ವಹಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ (MIS)
ପରିଚାଳନା ବିଜ୍ଞାନ |,ನಿರ್ವಹಣಾ ವಿಜ್ಞಾನ
ମଞ୍ଚେଷ୍ଟର ଏନକୋଡିଂ |,ಮ್ಯಾಂಚೆಸ್ಟರ್ ಎನ್ಕೋಡಿಂಗ್
ଗୁଣନ,ಗುಣಾಕಾರ
ଆନୁମାନିକ ଭେରିଏବଲ୍ |,ಅಂದಾಜು ವೇರಿಯಬಲ್
ଅହଂକାରୀ ସୂଚକାଙ୍କ |,ಊಹೆಯ ಸೂಚ್ಯಂಕ
ମାନବ ଯନ୍ତ୍ରର ଅନୁକରଣ |,ಮಾನವ ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್
ମାନୁଆଲ୍ ଠିକଣା ସୁଇଚ୍ |,ಹಸ್ತಚಾಲಿತ ವಿಳಾಸ ಸ್ವಿಚ್
ମାନୁଆଲ ବିଶ୍ଳେଷଣ |,ಹಸ್ತಚಾಲಿತ ವಿಶ್ಲೇಷಣೆ
ମାନୁଆଲ୍ କଲ୍ |,ಹಸ್ತಚಾಲಿತ ಕರೆ
ମାନୁଆଲ ପ୍ରବେଶ,ಹಸ್ತಚಾಲಿತ ಪ್ರವೇಶ
"1. ମାନୁଆଲ କେନ୍ଦ୍ର, 2. ମାନୁଆଲ କେନ୍ଦ୍ର |","1.ಹಸ್ತಚಾಲಿತ ಕೇಂದ್ರ, 2.ಹಸ್ತಚಾಲಿತ ಕೇಂದ್ರ"
"1. ମାନୁଆଲ୍ ଇନପୁଟ୍, 2. ମାନୁଆଲ୍ ଇନପୁଟ୍ |","1. ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್, 2. ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್"
ମାନୁଆଲ୍ ଅପରେସନ୍ |,ಹಸ್ತಚಾಲಿತ ಕಾರ್ಯಾಚರಣೆ
ଅନେକ-ରୁ-ଅନେକ ସମ୍ପର୍କ |,ಹಲವು-ಹಲವು ಸಂಬಂಧ
ମଲ୍ଟି-ଡିକୋଡର୍ |,ಬಹು-ಡಿಕೋಡರ್
