Odiya,Hindi
ୟୁନିଟ୍ ଫ୍ରେମ୍ ପ୍ରକାର ସ୍କାଫୋଲ୍ଡ |,एकल ढाँचे की तरह का पाड़
ଅଣ-ଉତ୍ପାଦନ କାର୍ଯ୍ୟ |,अनउत्पादक कार्य
ଅସନ୍ତୁଷ୍ଟ ମାଟି |,असंतृप्त मृदा
ଅସ୍ଥିର ପ୍ରବାହ |,अधीर प्रवाह
ଉପର ପ୍ଲାଷ୍ଟିକ୍ ସୀମା |,ऊपरी सुघट्यता सीमा
ଉପତ୍ୟକା,द्रोणी वाहिका
ଭାଲ୍ଟ |,चापछद
ଭେଟାରିୟମ୍ |,सायबान
ଭେଣ୍ଟିଲେସନ୍ |,संवाहन
ଭେଣ୍ଟିଲେଟର,रोशनदान
ଭେରାମଦା,बरामदा
ଭେଷ୍ଟିବୁଲ୍ |,ड्योढ़ी
ଭିଲ୍ଲା,विला
