Marathi,Odiya
अनुत्पादक काम,ଅଣ-ଉତ୍ପାଦନ କାର୍ଯ୍ୟ |
असंतृप्त माती,ଅସନ୍ତୁଷ୍ଟ ମାଟି |
अस्थिर प्रवाह,ଅସ୍ଥିର ପ୍ରବାହ |
वरची प्लास्टिक मर्यादा,ଉପର ପ୍ଲାଷ୍ଟିକ୍ ସୀମା |
दरी गटर,ଉପତ୍ୟକା
तिजोरी,ଭାଲ୍ଟ |
व्हेटेरिअम,ଭେଟାରିୟମ୍ |
वायुवीजन,ଭେଣ୍ଟିଲେସନ୍ |
व्हेंटिलेटर,ଭେଣ୍ଟିଲେଟର
वरमदाह,ଭେରାମଦା
वेस्टिब्युल,ଭେଷ୍ଟିବୁଲ୍ |
व्हिला,ଭିଲ୍ଲା
