Malayalam,Bengali
അനിശ്ചിതത്വം,অনিশ্চিত
അനിശ്ചിത രൂപം,অনির্ধারিত ফর্ম
അനിശ്ചിത അവിഭാജ്യ,অনির্দিষ্ট অবিচ্ছেদ্য
അനിശ്ചിത മാട്രിക്സ്,অনির্দিষ্ট ম্যাট্রিক্স
അനിശ്ചിത ബൈമെറ്റാലിക് ഹോമോജെനിറ്റി,অনির্দিষ্ট দ্বিধাতুর একজাতীয়তা
സ്വാതന്ത്ര്യം,স্বাধীনতা
സ്വതന്ത്ര സംഭവം,স্বাধীন ঘটনা
സ്വതന്ത്ര പ്രവർത്തനം,স্বাধীন ফাংশন
സ്വതന്ത്ര റാൻഡം വേരിയബിൾ,স্বাধীন এলোমেলো পরিবর্তনশীল
സ്വതന്ത്ര വേരിയബിൾ,স্বাধীন চলক
സ്വതന്ത്ര ചിന്തകൻ,মুক্ত চিন্তাবিদ
അനിശ്ചിതത്വം,অনিশ্চয়তা
"അനിശ്ചിതമായ, അനിശ്ചിതമായ, അനിശ്ചിതത്വമുള്ള, അനന്തമായ","অনির্ধারিত, অনির্ধারিত, অনিশ্চিত, অসীম"
അനിശ്ചിതമായ സമവാക്യം,অনির্ধারিত সমীকরণ
"അനിശ്ചിതമായ രൂപം, അനിശ്ചിതമായ രൂപം","undetermined form, undetermined form"
"എക്‌സ്‌പോണന്റ്, പോയിന്റർ, ഇൻഡക്‌സ്, ഡയറക്‌ടർ, പോയിന്റർ (വി.)","সূচক, নির্দেশক, সূচক, পরিচালক, নির্দেশক (v.)"
സെറ്റ് അറിയിച്ചു,সেট দ্বারা অবহিত
കുടുംബത്തെ അറിയിച്ചു,অবহিত পরিবার
സൂചിക,সূচক
ഉപഗ്രൂപ്പ് സൂചിക,উপগোষ্ঠী সূচক
പോയിന്റർ സെറ്റ്,পয়েন্টার সেট
ചിഹ്നം,প্রতীক
എക്സ്പോണൻഷ്യൽ സമവാക്യം,সূচকীয় সমীকরণ
നിസ്സംഗത വളവുകൾ,উদাসীনতা বক্ররেখা
പരോക്ഷ വ്യത്യാസം,পরোক্ষ পার্থক্য
പരോക്ഷ തെളിവ്,পরোক্ষ প্রমাণ
പ്രധാനം,প্রধান
"വരവ്, ഇൻഡക്ഷൻ, ഇൻഡക്ഷൻ","আগমন, আনয়ন, আবেশ"
ഇൻഡക്റ്റീവ്,প্রবর্তক
ഇൻഡക്റ്റീവ് ഇമേജറി,প্রবর্তক চিত্র
ഇൻഡക്റ്റീവ് നിർവ്വചനം,প্রবর্তক সংজ্ঞা
ഇൻഡക്റ്റീവ് എസ്റ്റിമേറ്റ്,প্রবর্তক অনুমান
"അസമത്വം, അസമത്വം","অসমতা, অসমতা"
അസമത്വ നിയന്ത്രണം,অসমতা সীমাবদ্ধতা
അസമത്വം,অসমতা
ജഡത്വത്തെ,জড়তা
ജഡത്വ ശക്തി,জড়তা বল
ജഡത്വം,জড়
കൃത്യമായ വ്യത്യാസം,অযৌক্তিক পার্থক্য
പരിവർത്തന പോയിന്റ്,রূপান্তর বিন্দু
"ഏറ്റവും താഴ്ന്ന, ഏറ്റവും വലിയ താഴ്ന്ന പരിധി","সর্বনিম্ন, সর্বশ্রেষ্ঠ নিম্ন সীমা"
"അനന്തമായ, അനന്തമായ","অসীম, অসীম"
അനന്തമായ,অসীম
അനന്തമായ വെക്റ്റർ സ്പേസ്,অসীম ভেক্টর স্থান
അനന്തമായ ഗെയിം,অসীম খেলা
അനന്തമായ സംഘം,অসীম দল
അനന്തമായ അവിഭാജ്യ,অসীম অবিচ্ছেদ্য
അനന്തമായ ജനസംഖ്യ,অসীম জনসংখ্যা
അനന്തമായ പരമ്പര,অসীম সিরিজ
അനന്തമായ സെറ്റ്,অসীম সেট
"അനന്തമായ സൂക്ഷ്മമായ, അനന്തമായ","infinite subtle, infinitesimal"
മൂലക ഘടകങ്ങൾ,মৌলিক উপাদান
അനന്തമായ ജനസംഖ്യ,অসীম জনসংখ্যা
"അനന്തത, അനന്തതകൾ","অসীম, অসীম"
"അനന്തമായ, അനന്തമായ","অসীম, অসীম"
പണപ്പെരുപ്പ ഘടകം,মুদ্রাস্ফীতি ফ্যাক্টর
വേരിയബിൾ ടാൻജെന്റ്,পরিবর্তনশীল স্পর্শক
റിവേഴ്സ് ഫോക്കസ്,বিপরীত ফোকাস
കോഴ്സ് മാറ്റം,অবশ্যই পরিবর্তন
ഫംഗ്ഷന്റെ ഡെറിവേറ്റീവ്,ফাংশনের ডেরিভেটিভ
സിഗ്മ മാട്രിക്സ്,সিগমা ম্যাট্রিক্স
വിവര ഉറവിടങ്ങൾ,তথ্য সম্পদ
വിവര ശാസ്ത്രം,তথ্য বিজ্ঞান
"വ്യത്യസ്തമായ, അനുപാതമില്ലാത്ത","disparate, disproportionate"
ഏകതാനമല്ലാത്ത സമവാക്യം,অ-সমজাতীয় সমীকরণ
നോൺ-ട്രോമാറ്റിക് ശരീരം,অ আঘাতমূলক শরীর
"പ്രാരംഭ, പ്രാരംഭ, പ്രാരംഭ","প্রাথমিক, প্রাথমিক, প্রাথমিক"
"പ്രാരംഭ അവസ്ഥ, പ്രാരംഭ നിയന്ത്രണം","প্রাথমিক অবস্থা, প্রাথমিক সীমাবদ্ধতা"
ആരംഭ വരി,শুরুর রেখা
ആരംഭ പോയിന്റ്,প্রারম্ভিক বিন্দু
പ്രാരംഭ പരിഹാരം,প্রাথমিক সমাধান
പ്രാരംഭ വേഗത,প্রাথমিক বেগ
ഒറ്റ ഭൂപടം,একক মানচিত্র
ഒറ്റ മാപ്പിംഗ്,একক ম্যাপিং
ഡിഫറൻഷ്യൽ ഗുണനം,ডিফারেনশিয়াল গুণন
ഇന്റീരിയർ പോയിന്റ്,অভ্যন্তরীণ পয়েন্ট
ആന്തരിക ഉൽപ്പന്നം,অভ্যন্তরীণ পণ্য
"ഇൻപുട്ട് (എൻ.), ഇൻപുട്ട് (വി.)","ইনপুট (n.), ইনপুট (v.)"
ഇൻപുട്ട് ഡാറ്റ,তথ্য অন্তর্ভুক্তী
നിക്ഷേപ കവാടം,বিনিয়োগ গেটওয়ে
നിക്ഷേപ ഔട്ട്പുട്ട് വിശകലനം,বিনিয়োগ আউটপুট বিশ্লেষণ
ഇൻപുട്ട് ഔട്ട്പുട്ട് നിയന്ത്രണ സംവിധാനം,ইনপুট আউটপুট নিয়ন্ত্রণ সিস্টেম
ഇൻപുട്ട് ഔട്ട്പുട്ട് സിസ്റ്റം,ইনপুট আউটপুট সিস্টেম
നിക്ഷേപ അളവ്,বিনিয়োগের পরিমাণ
"നിക്ഷേപ രജിസ്റ്റർ, നിക്ഷേപ രജിസ്റ്റർ","ইনভেস্টমেন্ট রেজিস্টার, ইনভেস্টমেন্ট রেজিস্টার"
ഇൻപുട്ട് ടെർമിനൽ,ইনপুট টার্মিনাল
"അകത്ത്, താഴെ","ভিতরে, নীচে"
നിമിഷം,মুহূর্ত
"തൽക്ഷണം, തൽക്ഷണം","তাৎক্ষণিক, তাৎক্ষণিক"
തൽക്ഷണ ത്വരണം,তাত্ক্ষণিক ত্বরণ
തൽക്ഷണ ഭ്രമണം,তাত্ক্ষণিক ঘূর্ণন
തൽക്ഷണ കേന്ദ്രം,তাত্ক্ষণিক কেন্দ্র
തൽക്ഷണ വേഗത,ক্ষণিক বেগ
തൽക്ഷണ വോളിയം,তাত্ক্ষণিক ভলিউম
"പൂർണ്ണസംഖ്യ, പൂർണ്ണസംഖ്യ","পূর্ণ সংখ্যা, পূর্ণসংখ্যা"
പൂർണ്ണസംഖ്യ ലീനിയർ പ്രോഗ്രാമിംഗ്,পূর্ণসংখ্যা লিনিয়ার প্রোগ্রামিং
സമഗ്രത,অখণ্ডতা
സംയോജിപ്പിക്കാവുന്ന,সংহত
ഇന്റഗ്രബിൾ ഡിഫറൻഷ്യൽ സമവാക്യം,ইন্টিগ্রেবল ডিফারেনশিয়াল সমীকরণ
സംയോജിത സമവാക്യം,সংহত সমীকরণ
അവിഭാജ്യ പ്രവർത്തനം,অবিচ্ছেদ্য ফাংশন
"അവിഭാജ്യ, പൂർണ്ണസംഖ്യ","integral, integer"
ഇന്റഗ്രൽ കാൽക്കുലസ് ഇന്റഗ്രൽ കാൽക്കുലസ്,ইন্টিগ্রাল ক্যালকুলাস ইন্টিগ্রাল ক্যালকুলাস
അവിഭാജ്യ വക്രം,অবিচ্ছেদ্য বক্ররেখা
പൂർണ്ണസംഖ്യ ഡൊമെയ്ൻ,পূর্ণসংখ্যা ডোমেইন
സമഗ്ര സമവാക്യം,অবিচ্ছেদ্য সমীকরণ
"പൂർണ്ണസംഖ്യ, പൂർണ്ണസംഖ്യ","পূর্ণ সংখ্যা, পূর্ণসংখ্যা"
ആദ്യ തരം അവിഭാജ്യ,প্রথম ধরনের অবিচ্ছেদ্য
സമഗ്രമായ പ്രാതിനിധ്യം,অবিচ্ছেদ্য প্রতিনিধিত্ব
അവിഭാജ്യ ചിഹ്നം,অবিচ্ছেদ্য চিহ্ন
സംയോജിപ്പിക്കുക,সংহত করা
സംയോജിത ആഗിരണം ഗുണകം,সমন্বিত শোষণ সহগ
സംയോജന ഘടകം,ইন্টিগ্রেশন ফ্যাক্টর
സംയോജനം,মিশ্রণ
ഡിഫറൻഷ്യൽ വഴിയുള്ള സംയോജനം,ডিফারেনশিয়াল দ্বারা একীকরণ
സെഗ്മെന്റൽ ഇന്റഗ്രേഷൻ,সেগমেন্টাল ইন্টিগ্রেশন
യുക്തിസഹീകരണത്തിലൂടെയുള്ള സംയോജനം,যৌক্তিকতা দ্বারা একীকরণ
പകരം വയ്ക്കൽ വഴിയുള്ള സംയോജനം,প্রতিস্থাপন দ্বারা একীকরণ
പുരോഗമന തുല്യത പ്രകാരമുള്ള സംയോജനം,প্রগতিশীল সমতা দ্বারা ইন্টিগ্রেশন
ശ്രേണിപരമായ ഏകീകരണം,অনুক্রমিক একীকরণ
വെക്റ്റർ സംയോജനം,ভেক্টর ইন্টিগ্রেশন
അടച്ച പേജിലെ സംയോജനം,বন্ধ পৃষ্ঠায় ইন্টিগ্রেশন
ഇന്റഗ്രേറ്റർ,ইন্টিগ্রেটর
അവിഭാജ്യ ഘടകം,অবিচ্ছেদ্য উপাদান
ഇന്റഗ്രൽ-ഡിഫറൻഷ്യൽ സമവാക്യം,অখণ্ড-পার্থক্য সমীকরণ
തടസ്സപ്പെടുത്തൽ,আটক
കമ്മ്യൂട്ടേറ്റീവ് ഓപ്പറേഷൻ,পরিবর্তনমূলক অপারেশন
പരസ്പരം മാറ്റാവുന്നത്,বিনিময়যোগ্য
ഇന്റർക്ലാസ് പരസ്പരബന്ധം,আন্তঃশ্রেণী পারস্পরিক সম্পর্ক
പരസ്പരബന്ധം,পারস্পরিক সম্পর্ক
പരസ്പരബന്ധം ഗുണകം,পারস্পরিক সম্পর্ক সহগ
"പരസ്പരാശ്രിതത്വം, പരസ്പരാശ്രിതത്വം","পরস্পর নির্ভরতা, পরস্পর নির্ভরতা"
പരസ്പരാശ്രിതം,পরস্পর নির্ভরশীল
താൽപ്പര്യം,স্বার্থ
ഇന്റർഫേസ് പേജ്,ইন্টারফেস পৃষ্ঠা
ഇന്റർഫേസ് ആംഗിൾ,ইন্টারফেস কোণ
സമഗ്രമായ,অবিচ্ছেদ্য
സംയോജിപ്പിച്ചത്,সমন্বিত
"അകം, അകം, അകം (അദ്ദേഹം.), അകം, അകം, അകം (വി.)","অভ্যন্তরীণ, অভ্যন্তরীণ, অভ্যন্তরীণ (বিশেষণ), অভ্যন্তরীণ, অভ্যন্তরীণ, অভ্যন্তরীণ (v.)"
ആന്തരിക കോൺ,অভ্যন্তরীণ কোণ
ആന്തരിക മേഖല,অভ্যন্তরীণ অঞ্চল
അന്തർ പ്രവിശ്യ,আন্তঃপ্রদেশ
ആന്തരിക ഘടകങ്ങൾ,অভ্যন্তরীণ উপাদান
സെറ്റിന്റെ ഇന്റീരിയർ,সেটের অভ্যন্তর
അഭിമുഖീകരിക്കുന്ന ഇന്റീരിയർ ആംഗിൾ,অভ্যন্তর কোণ সম্মুখীন
അകത്ത്,ভিতরে
ഇന്റീരിയർ പോയിന്റ്,অভ্যন্তরীণ পয়েন্ট
"ഇടത്തരം, ദ്വിതീയ, ഇടത്തരം, ഇടത്തരം","মধ্যবর্তী, মাধ্যমিক, মধ্যম, মধ্যম"
ഇന്റർമീഡിയറ്റ് പോയിന്റ്,মধ্যবর্তী বিন্দু
ഇന്റർമീഡിയറ്റ് മൂല്യ സിദ്ധാന്തം,মধ্যবর্তী মান উপপাদ্য
ആന്തരിക വിഭജനം,অভ্যন্তরীণ দ্বিখণ্ডক
ഇന്റർപോളേഷൻ,ইন্টারপোলেশন
ഉൾപ്പെടുത്തൽ ഫോർമുല,সন্নিবেশ সূত্র
വിഭജിക്കുന്നു,ছেদ করা
വിഭജിക്കുന്ന വക്രം,ছেদকারী বক্ররেখা
വിഭജിക്കുന്ന വരികൾ,ছেদকারী লাইন
"കവല, കവല, കവല","ছেদ, ছেদ, ছেদ"
കവല വളവ്,ছেদ বক্ররেখা
വളവുകളുടെ കവല,বক্ররেখার ছেদ
സെറ്റുകളുടെ കവല,সেটের ছেদ
"വിടവ്, വിടവ്","ফাঁক, ফাঁক"
ഇടവേള കണക്കാക്കൽ,ব্যবধান অনুমান
ഇടവേള കണക്കാക്കൽ,ব্যবধান অনুমান
ഇടവേള മധ്യ പോയിന്റ്,ব্যবধান মধ্য বিন্দু
"ഇൻട്രാ-സെക്ഷണൽ പ്രഭാവം, ഇന്റർ-സെക്ഷണൽ പ്രഭാവം","আন্তঃবিভাগীয় প্রভাব, আন্তঃবিভাগীয় প্রভাব"
ഇന്റർക്ലാസ് പരസ്പരബന്ധം,আন্তঃশ্রেণী পারস্পরিক সম্পর্ক
നിശ്ചലത,নিস্তব্ধতা
ഉറപ്പാണ്,নিশ্চিত
നിശ്ചിത സംവിധാനം,স্থির ব্যবস্থা
മേശ,টেবিল
ടേബിൾ അസൈൻമെന്റ്,টেবিল অ্যাসাইনমেন্ট
പട്ടിക നിയന്ത്രണം,টেবিল নিয়ন্ত্রণ
പട്ടിക നിയന്ത്രണ മോഡൽ,টেবিল নিয়ন্ত্রণ মডেল
പട്ടിക നിയന്ത്രണ സംവിധാനം,টেবিল নিয়ন্ত্রণ ব্যবস্থা
ടേബിൾ സൈക്കിൾ,টেবিল চক্র
ടേബിൾ ഹോൾഡിംഗ് ചെലവ്,টেবিল রাখা খরচ
ടേബിൾ പോയിന്റ്,টেবিল পয়েন্ট
പട്ടിക നയം,টেবিল নীতি
മേശ സ്ഥാനം,টেবিল অবস্থান
"വിപരീതം, വിപരീതം, വിപരീതം","বিপরীত, বিপরীত, বিপরীত"
വിപരീത പരസ്പരബന്ധം,বিপরীত পারস্পরিক সম্পর্ক
വിപരീത പ്രവർത്തനം,বিপরীত ফাংশন
ഓരോ നുരയ്ക്കും ഹൈപ്പർബോളിക് ഫംഗ്ഷൻ,ফেনা প্রতি হাইপারবোলিক ফাংশন
വിപരീത അനുപാതം,ব্যস্তানুপাতিক
വിപരീത ഭൂപടം,বিপরীত মানচিত্র
പരസ്പര സംഖ്യ,পারস্পরিক সংখ্যা
വിപരീത മാട്രിക്സ്,বিপরীত ম্যাট্রিক্স
വിപരീത ക്രമപ്പെടുത്തൽ,বিপরীত ক্রমাগত
വിപരീത അനുപാതം,বিপরীত অনুপাত
വിപരീത ത്രികോണമിതി പ്രവർത്തനം,বিপরীত ত্রিকোণমিতিক ফাংশন
വിപരീത സൂത്രവാക്യം,বিপরীত সূত্র
ക്രമത്തിന്റെ പകർപ്പ്,অনুক্রমের অনুলিপি
വിപരീത മാട്രിക്സ്,বিপরীত ম্যাট্রিক্স
വിപരീത പരിവർത്തനം,বিপরীত রূপান্তর
യുക്തിരഹിതമായ,অযৌক্তিক
യുക്തിരഹിതമായ സമവാക്യം,অযৌক্তিক সমীকরণ
യുക്തിരഹിതമായ ആവിഷ്കാരം,অযৌক্তিক অভিব্যক্তি
യുക്തിരഹിതമായ സംഖ്യ,অমূলদ সংখ্যা
യുക്തിരഹിതമായ റൂട്ട്,অযৌক্তিক মূল
"മാറ്റാനാകാത്ത, മാറ്റാനാവാത്ത, തുല്യതയില്ലാത്ത","irrevocable, irreducible, unequaled"
ഭ്രമണ വെക്റ്റർ,ঘূর্ণনশীল ভেক্টর
ഭ്രമണ വെക്റ്റർ പ്രവർത്തനം,ঘূর্ণনশীল ভেক্টর ফাংশন
ഭ്രമണ പ്രവേഗം,ঘূর্ণন বেগ
ഐസോമെട്രിക് (വി.) വലത് രേഖ (വി.),আইসোমেট্রিক (v.) ডান লাইন (v.)
സമന്വയം,সমন্বয়বাদ
ഒറ്റപ്പെട്ട നിർബന്ധിത വിചിത്രത,বিচ্ছিন্ন অপরিহার্য অদ্ভুততা
ഒറ്റപ്പെട്ട പോയിന്റ്,বিচ্ছিন্ন বিন্দু
"ഐസോമെട്രിക്, ട്രൈറ്റസോൾ, ക്യൂബിക്, ഐസോമെട്രിക്","আইসোমেট্রিক, ট্রাইটজোল, কিউবিক, আইসোমেট্রিক"
ഐസോസിലിസ് കോൺഫിഗറേഷൻ,সমদ্বিবাহু কনফিগারেশন
ആവർത്തന സംയോജനം,পুনরাবৃত্তিমূলক অবিচ্ছেদ্য
ആവർത്തന ഉൾപ്പെടുത്തൽ,পুনরাবৃত্তিমূলক সন্নিবেশ
ആവർത്തനം,পুনরাবৃত্তি
ആവർത്തന സൂത്രവാക്യം,পুনরাবৃত্তি সূত্র
ആവർത്തന സംയോജന ഫോർമുല,পুনরাবৃত্ত একীকরণ সূত্র
ആവർത്തന നടപടിക്രമം,পুনরাবৃত্ত পদ্ধতি
ആവർത്തന രീതി,পুনরাবৃত্ত পদ্ধতি
യാക്കോബിയൻ,জ্যাকোবিয়ান
ജേക്കബ് സാർനിക്,জ্যাকবি সারনিক
ജേക്കബ് മാട്രിക്സ്,জ্যাকোবি ম্যাট্রিক্স
സെറ്റുകളുടെ സംയോജനം,সেটের সংমিশ্রণ
"ജോയിന്റ്, ജോയിന്റ് (എഡി.) ജോയിന്റ് (വി.)","যৌথ, যৌথ (সম্পাদনা) যুগ্ম (v.)"
സംയുക്ത സാന്ദ്രത പ്രവർത്തനം,যৌথ ঘনত্ব ফাংশন
സംയോജിത ആവൃത്തി പ്രവർത്തനം,সম্মিলিত ফ্রিকোয়েন্সি ফাংশন
സംയുക്ത ആശ്രിത വേരിയബിൾ,যৌথ নির্ভরশীল পরিবর্তনশীল
സംയുക്ത സംഭാവ്യത,যৌথ সম্ভাবনা
ഉൾപ്പെടുത്തൽ,সন্নিবেশ
"പാര, ചാട്ടം, പ്ലൂട്ടി","কোদাল, লাফ, প্লুটি"
പ്ലൂട്ടി നിർത്തലാക്കൽ,প্লুটি বিচ্ছিন্নতা
"ന്യായം, ന്യായീകരണം","ন্যায়পরায়ণতা, ন্যায্যতা"
ന്യായീകരിക്കുക,ন্যায্যতা
carnafe മാപ്പ്,carnafe মানচিত্র
"കേർണലുകൾ, ചാരം","কার্নেল, ছাই"
മാപ്പിംഗ് പോയിന്റ്,ম্যাপিং পয়েন্ট
"ശുദ്ധമായ ചലനാത്മകത, ശുദ്ധമായ ചലനാത്മകത","বিশুদ্ধ গতিবিদ্যা, বিশুদ্ধ গতিবিদ্যা"
ഗതികോർജ്ജം,গতিসম্পর্কিত শক্তি
"ചലനാത്മകത, ചലനാത്മകത","গতিবিদ্যা, গতিবিদ্যা"
കോൾമോഗോറോഫ്-സ്മിർനോവ് ടെസ്റ്റ്,কলমোগোরফ-স্মিরনভ পরীক্ষা
ക്രോണേക്കർ ഡെൽറ്റ,ক্রোনেকার ব-দ্বীপ
വെള്ളരിക്ക,শসা
ലഗ്രാഞ്ച് ഫംഗ്ഷൻ,ল্যাগ্রেঞ্জ ফাংশন
ലഗ്രാഞ്ച് മൾട്ടിപ്ലയർ,Lagrange গুণক
"പലക, പലക","তক্তা, বোর্ড"
ലാപ്ലേസ് രൂപാന്തരം,ল্যাপ্লেস রূপান্তর
വലിയ സംഖ്യ,বড় সংখ্যা
സ്വഭാവം ഉത്ഭവം,চরিত্রগত উৎপত্তি
സൈഡ് പേജ്,পাশের পৃষ্ঠা
ലാറ്റിൻ ചതുരം,ল্যাটিন বর্গক্ষেত্র
"പൊക്കിൾക്കൊടി, ലാറ്റസ് മലാശയം","আম্বিলিক্যাল কর্ড, ল্যাটাস রেকটাম"
"നിയമങ്ങൾ, തത്വങ്ങൾ","নিয়ম, নীতি"
വേഗത സംയോജന നിയമം,বেগ সংমিশ্রণের নিয়ম
അനുയോജ്യത നിയമം,সামঞ্জস্যের নিয়ম
റിട്ടേൺസ് റൂൾ കുറയുന്നു,হ্রাস রিটার্ন নিয়ম
ഗുരുത്വാകർഷണ നിയമം,মাধ্যাকর্ষণ আইন
ഗ്രൂപ്പിനുള്ള ഹോമോമോർഫിസം നിയമം,গ্রুপের জন্য হোমোমরফিজম নিয়ম
വളയങ്ങൾക്കുള്ള ഹോമോമോർഫിസം നിയമം,রিং জন্য homomorphism নিয়ম
വർദ്ധിച്ചുവരുന്ന ചെലവ് നിയമം,ক্রমবর্ধমান ব্যয়ের আইন
എക്സ്പോണൻഷ്യേഷൻ നിയമം,ব্যাখ্যার নিয়ম
ജഡത്വ നിയമം,জড়তা আইন
വലിയ സംഖ്യകളുടെ നിയമം,বড় সংখ্যার আইন
പ്രോബബിലിറ്റി റൂൾ,সম্ভাবনা নিয়ম
"സൈൻ റൂൾ, സൈൻ റൂൾ","সাইন নিয়ম, সাইন নিয়ম"
ഘാതകങ്ങളുടെ നിയമം,সূচকের আইন
വേഗത നിയമങ്ങൾ,গতির নিয়ম
"പാളി, ലെവൽ","স্তর, স্তর"
ഫോർവേഡ് കോഫിഫിഷ്യന്റ്,ফরোয়ার্ড সহগ
ഫ്രണ്ട് ഡയഗണൽ,সামনের তির্যক
ഫോർവേഡ് സബ്-മാട്രിക്സ്,ফরওয়ার্ড সাব-ম্যাট্রিক্স
മുൻ പോസ്റ്റ്,সামনে পোস্ট
"മിനിമം, മിനിമം, മിനിമം","সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন"
ഏറ്റവും കുറഞ്ഞ സാധാരണ പൊതു (LCM),সর্বনিম্ন সাধারণ সাধারণ (এলসিএম)
മിനിമം ഘടകങ്ങൾ,ন্যূনতম উপাদান
ഏറ്റവും താഴ്ന്ന ക്ലാസ്,সর্বনিম্ন শ্রেণী
ഏറ്റവും കുറഞ്ഞ ഓവർഹെഡ് പരിധി,ন্যূনতম ওভারহেড সীমা
ഇടത് സെറ്റ്,বাম সেট
എതിർ ഘടികാരദിശയിൽ,ঘড়ির কাঁটার বিপরীত দিকে
എതിർ ഘടികാരദിശയിലുള്ള സ്ക്രൂ,ঘড়ির কাঁটার বিপরীতে স্ক্রু
ഇടത് വിപരീതം,বাম বিপরীত
ഇടത് ഗുണനം,বাম গুণন
ലെബ്നിസ് ഫോർമുല,লাইবনিজ সূত্র
നീളം,দৈর্ঘ্য
തുംഗക്കുടി,তুঙ্গাক্কুদি
ട്രഗസ് കർവ്,tragus বক্ররেখা
ശ്വാസകോശമത്സ്യം,lungfish
ലെവൽ കർവ്,স্তর বক্ররেখা
അത്മവിശ്വാസത്തിന്റെ അളവ്,আত্মবিশ্বাস এর ধাপ
പ്രാധാന്യത്തിന്റെ തലം,তাত্পর্যের স্তর
കാലക്രമത്തിൽ,কালানুক্রমিকভাবে
നിഘണ്ടു ക്രമം,অভিধান আদেশ
പ്രോബബിലിറ്റി ഫംഗ്ഷൻ,সম্ভাবনা ফাংশন
പ്രോബബിലിറ്റി റേഷ്യോ ടെസ്റ്റ്,সম্ভাব্যতা অনুপাত পরীক্ষা
"പരിധി, നാമമാത്ര","সীমা, প্রান্তিক"
"നാമമാത്രമായ, തീവ്രമായ","প্রান্তিক, চরম"
നാമമാത്ര മൂല്യം,প্রান্তিক মান
നാമമാത്ര പ്രവേഗം,প্রান্তিক বেগ
ശരാശരി പരിധി,গড় পরিসীমা
സംയോജനത്തിന്റെ പരിധി,একীকরণের সীমা
അനുക്രമ പരിധി,ক্রম সীমা
"ക്ലസ്റ്റർ പോയിന്റ്, പരിധി പോയിന്റ്","ক্লাস্টার পয়েন্ট, সীমা বিন্দু"
നാമമാത്ര പ്രവേഗം,প্রান্তিক বেগ
"രേഖ, രേഖ, ദീർഘവൃത്തം","রেখা, রেখা, উপবৃত্ত"
"രേഖീയ, രേഖീയ, രേഖീയ","রৈখিক, রৈখিক, রৈখিক"
രേഖീയ ബീജവല്ലി,রৈখিক বিজবল্লী
രേഖീയ ബീജഗണിത സമവാക്യം,রৈখিক বীজগণিত সমীকরণ
രേഖീയ ഏകദേശം,রৈখিক অনুমান
രേഖീയ അസിംപ്റ്റോട്ട്,লিনিয়ার অ্যাসিম্পটোট
രേഖീയ ഗുണകം,রৈখিক সহগ
ഷോക്ക് ശേഖരണം,শক জমা
ഷോക്ക് നിയന്ത്രണം,শক সীমাবদ্ধতা
രേഖീയ ആശ്രിതത്വം,রৈখিক নির্ভরতা
ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം,লিনিয়ার ডিফারেনশিয়াল সমীকরণ
"ലീനിയർ ഡൈമൻഷൻ, ലീനിയർ മെഷർമെന്റ്, ലീനിയർ ദൈർഘ്യം-വീതി","রৈখিক মাত্রা, রৈখিক পরিমাপ, রৈখিক দৈর্ঘ্য-প্রস্থ"
"ലീനിയർ ഇക്വേഷൻ, ക്വാഡ്രാറ്റിക് ഇക്വേഷൻ","রৈখিক সমীকরণ, দ্বিঘাত সমীকরণ"
രേഖീയ ഏകത,রৈখিক একজাতীয়তা
ലീനിയർ ഫ്രാക്ഷണൽ കൺവേർഷൻ,রৈখিক ভগ্নাংশ রূপান্তর
രേഖീയ പ്രവർത്തനം,লিনিয়ার ফাংশন
രേഖീയ പ്രവർത്തനം,লিনিয়ার ফাংশন
രേഖീയ ഗ്രൂപ്പ്,লিনিয়ার গ্রুপ
രേഖീയ സ്വാതന്ത്ര്യം,রৈখিক স্বাধীনতা
രേഖീയ സ്വതന്ത്ര ബന്ധം,রৈখিক স্বাধীন সম্পর্ক
രേഖീയ അസമത്വം,রৈখিক অসমতা
ലീനിയർ നോൺ-ഹോമോജീനസ് ഡിഫറൻഷ്യൽ ഇക്വേഷൻ,রৈখিক অ-সমজাতীয় ডিফারেনশিয়াল সমীকরণ
ലീനിയർ ഇന്റഗ്രൽ സമവാക്യം,রৈখিক অবিচ্ছেদ্য সমীকরণ
ലീനിയർ ഇന്റർപോളേഷൻ,রৈখিক ক্ষেপক
ലീനിയർ ലീസ്റ്റ് സ്ക്വയർ റിഗ്രഷൻ അനാലിസിസ്,লিনিয়ার লেস্ট স্কোয়ার রিগ্রেশন বিশ্লেষণ
"ഏകവചനമായി, രേഖീയമായി","singularly, linearly"
രേഖീയമായി ആശ്രയിക്കുന്നത്,রৈখিকভাবে নির্ভরশীল
രേഖീയമായി സ്വതന്ത്രമായ,রৈখিকভাবে স্বাধীন
ലീനിയർ മാപ്പിംഗ്,লিনিয়ার ম্যাপিং
രേഖീയ ക്രമം,লিনিয়ার অর্ডার
ലീനിയർ സീരിയലൈസേഷൻ,রৈখিক ক্রমিককরণ
ലീനിയർ പ്രോഗ്രാമിംഗ്,রৈখিক প্রোগ্রামিং
ലീനിയർ പ്രോഗ്രാമിംഗ് അൽഗോരിതം,লিনিয়ার প্রোগ্রামিং অ্যালগরিদম
ലീനിയർ പ്രോഗ്രാമിംഗ് പ്രശ്നം,লিনিয়ার প্রোগ্রামিং সমস্যা
ലീനിയർ റിഗ്രഷൻ,লিনিয়ার রিগ্রেশন
