Punjabi,Malayalam
ਤੇਜ਼ੀ ਨਾਲ ਵੱਖ-ਵੱਖ ਵਹਾਅ,അതിവേഗം മാറിക്കൊണ്ടിരിക്കുന്ന ഒഴുക്ക്
ਰਿਕਵਰੀਯੋਗ ਭੁਗਤਾਨ,വീണ്ടെടുക്കാവുന്ന പേയ്മെന്റ്
ਲਾਲ ਧਰਤੀ,ചുവന്ന ഭൂമി
ਲਾਲ ਦੋਮਟ,ചുവന്ന പശിമരാശി
ਰੈਗੂਲੇਟਰ,റെഗുലേറ്റർ
ਰੈਗੂਰ ਜਾਂ ਕਾਲੀ ਕਪਾਹ ਦੀ ਮਿੱਟੀ,റെഗുർ അല്ലെങ്കിൽ കറുത്ത പരുത്തി മണ്ണ്
ਮੁੜ ਅਦਾਇਗੀ ਦਾ ਇਕਰਾਰਨਾਮਾ,തിരിച്ചടവ് കരാർ
ਬਕਾਇਆ ਸੰਕੁਚਨ,ശേഷിക്കുന്ന ചുരുങ്ങൽ
ਬਕਾਇਆ ਮਿੱਟੀ,ശേഷിക്കുന്ന മണ്ണ്
ਪ੍ਰਗਟ,വെളിപ്പെടുത്തുക
ਪਿੰਨ ਪ੍ਰਗਟ ਕਰੋ,പിൻ വെളിപ്പെടുത്തുക
ਟਾਈ ਪ੍ਰਗਟ ਕਰੋ,സമനില വെളിപ്പെടുത്തുക
ਰਿਜ,റിഡ്ജ്
ਰਿਜ ਕੈਪਿੰਗ,റിഡ്ജ് ക്യാപ്പിംഗ്
ਨਦੀ,നദി
ਸੜਕ ਦੀ ਸਥਿਤੀ,റോഡ് സ്റ്റെഡ്
ਮੋਟਾ ਪਲਾਸਟਰ,പരുക്കൻ പ്ലാസ്റ്റർ
ਮਲਬਾ,അവശിഷ്ടങ്ങൾ
ਮਲਬੇ ਦੀ ਚਿਣਾਈ,അവശിഷ്ടങ്ങൾ
ਮਲਬੇ ਦੀ ਕੰਧ,അവശിഷ്ടങ്ങൾ ചുവരുകൾ
ਚੱਲ ਰਿਹਾ ਮਾਪ,റണ്ണിംഗ് മെഷർമെന്റ്
ਸੁਰੱਖਿਅਤ ਬੇਅਰਿੰਗ ਸਮਰੱਥਾ,സുരക്ഷിതമായ വഹിക്കാനുള്ള ശേഷി
ਲੂਣ ਗਲੇਜ਼,ഉപ്പ് ഗ്ലേസ്
ਨਮੂਨਾ ਦਾ ਆਕਾਰ,സാമ്പിൾ വലിപ്പം
ਨਮੂਨਾ ਵੰਡ,സാമ്പിൾ വിതരണം
ਨਮੂਨਾ ਲੈਣ ਵਿੱਚ ਗੜਬੜ,സാമ്പിൾ പിശക്
ਰੇਤ,മണല്
ਰੇਤ ਮੁਕੰਮਲ,സാൻഡ് ഫിനിഷ്
ਰੇਤ ਹੱਥ ਮੋਲਡਿੰਗ,മണൽ കൈ മോൾഡിംഗ്
ਸੈਂਡਿੰਗ,സാൻഡിംഗ്
ਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ,പൂരിത മണ്ണ്
ਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ ਦਾ ਪੇਸਟ,പൂരിത മണ്ണ് പേസ്റ്റ്
ਸੰਤ੍ਰਿਪਤ ਐਬਸਟਰੈਕਟ,സാച്ചുറേഷൻ എക്സ്ട്രാക്റ്റ്
ਸੰਤ੍ਰਿਪਤ ਪ੍ਰਤੀਸ਼ਤਤਾ,സാച്ചുറേഷൻ ശതമാനം
ਸਾਸਰ ਗੁੰਬਦ,സോസർ ഡോം
ਸਕੈਫੋਲਡ,സ്കാർഫോൾഡ്
ਸ਼ਿਸਟ,ഷിസ്റ്റ്
ਸਮੁੰਦਰੀ ਬੰਦਰਗਾਹ,കടൽ തുറമുഖം
ਗੁਪਤ ਗਟਰ,രഹസ്യ ഗട്ടർ
ਦੂਜਾ,രണ്ടാമത്
ਸੈਡੀਮੈਂਟੇਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,സെഡിമെന്റേഷൻ വിശകലനം
ਅਰਧ-ਨਕਲੀ ਬੰਦਰਗਾਹ,അർദ്ധ കൃത്രിമ തുറമുഖം
ਸੈਮੀ ਟਾਈਡਲ ਡੌਕ,സെമി ടൈഡൽ ഡോക്ക്
ਬਜ਼ੁਰਗ,സെനൈൽ
ਸ਼ੈਲ,ഷെയ്ൽ
ਸ਼ੀਟ ਦੇ ਢੇਰ,ഷീറ്റ് കൂമ്പാരം
ਸੁੰਗੜਨ ਦੀ ਸੀਮਾ,ചുരുങ്ങൽ പരിധി
ਸ਼ਟਰਿੰਗ,ഷട്ടറിംഗ്
ਸਿਏਲੀਟਿਕ ਮਿੱਟੀ,സിയാലിറ്റിക് മണ്ണ്
ਸੀਰੋਜ਼ਮ,സീറോസെം
ਸਿਲ,സിൽ
ਗਾਦ,ചെളി
ਸਿੰਗਲ ਫਲੇਮਿਸ਼ ਲਹੂ,ഏക മാംസ രക്തം
ਸਿੰਗਲ ਦਾਣੇਦਾਰ ਬਣਤਰ,ഒറ്റ തരി ഘടന
ਪਿੰਜਰ ਮਿੱਟੀ,എല്ലിൻറെ മണ്ണ്
ਸਕਰਟਿੰਗ,സ്കിർട്ടിംഗ്
ਸਲੀਪਰ ਕੰਧ,സ്ലീപ്പർ മതിൽ
ਸਾਈਡ ਗਟਰ,സൈഡ് ഗട്ടർ
ਸਲਾਈਡ ਨਿਯਮ,സ്ലൈഡ് നിയമം
ਸਲਿਪ ਡੌਕ,സ്ലിപ്പ് ഡോക്ക്
Smoniza,സ്മോനിസ
ਭਿੱਜਣਾ,കുതിർക്കുന്നു
ਮਿੱਟੀ ਦੀ ਸਾਂਝ,മണ്ണ് അസോസിയേഷൻ
ਮਿੱਟੀ ਦੀ ਸ਼੍ਰੇਣੀ,മണ്ണ് ക്ലാസ്
ਮਿੱਟੀ ਕੰਪਲੈਕਸ,മണ്ണിന്റെ സമുച്ചയം
ਮਿੱਟੀ ਦੀ ਇਕਸਾਰਤਾ,മണ്ണിന്റെ സ്ഥിരത
ਮਿੱਟੀ ਪਰਿਵਾਰ,മണ്ണിന്റെ കുടുംബം
ਮਿੱਟੀ ਫਰੇਮ ਦਾ ਕੰਮ,മണ്ണ് ഫ്രെയിം വർക്ക്
ਮਿੱਟੀ ਦੀ ਨਮੀ,മണ്ണിലെ ഈർപ്പം
ਮਿੱਟੀ ਦੀ ਨਮੀ ਦਾ ਵਾਧਾ,മണ്ണിലെ ഈർപ്പം ശേഖരിക്കൽ
ਮਿੱਟੀ ਦੀ ਨਮੀ ਦੀ ਘਾਟ,മണ്ണിന്റെ ഈർപ്പം കുറവ്
ਮਿੱਟੀ ਰੂਪ ਵਿਗਿਆਨ,മണ്ണിന്റെ രൂപഘടന
ਮਿੱਟੀ ਦਾ ਕਣ,മണ്ണിന്റെ കണിക
ਮਿੱਟੀ ਦਾ ਪੜਾਅ,മണ്ണിന്റെ ഘട്ടം
ਮਿੱਟੀ ਪਰੋਫਾਇਲ,മണ്ണിന്റെ പ്രൊഫൈൽ
ਮਿੱਟੀ ਪ੍ਰਤੀਕਰਮ,മണ്ണിന്റെ പ്രതികരണം
ਮਿੱਟੀ ਵੱਖ ਕਰਦੀ ਹੈ,മണ്ണ് വേർതിരിക്കുന്നു
ਮਿੱਟੀ ਦੀ ਲੜੀ,മണ്ണ് പരമ്പര
ਮਿੱਟੀ ਦਾ ਹੱਲ,മണ്ണ് പരിഹാരം
ਮਿੱਟੀ ਦੀ ਬਣਤਰ,മണ്ണിന്റെ ഘടന
ਮਿੱਟੀ ਦੀ ਬਣਤਰ,മണ്ണിന്റെ ഘടന
ਮਿੱਟੀ ਦੀ ਕਿਸਮ,മണ്ണിന്റെ തരം
ਸੋਲਮ,സോലം
ਸੋਰਪਸ਼ਨ,സോർപ്ഷൻ
ਸਪੱਲਸ,സ്പാൾസ്
ਖਾਸ ਆਇਨ ਪ੍ਰਭਾਵ,പ്രത്യേക അയോൺ പ്രഭാവം
ਵਰਗਾਕਾਰ ਕੋਰਸਡ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,ചതുരാകൃതിയിലുള്ള പാടശേഖരം
ਵਰਗਾਕਾਰ ਰੈਗੂਲਰ ਕੋਰਸਡ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,ചതുരാകൃതിയിലുള്ള പതിവ് കോഴ്‌സ് ചെയ്ത അവശിഷ്ടങ്ങൾ
ਸਥਿਰ ਵਹਾਅ,സ്ഥിരതയുള്ള ഒഴുക്ക്
ਸਟੈਪਡ ਫਲੈਸ਼ਿੰਗ,സ്റ്റെപ്പ് ഫ്ലാഷിംഗ്
ਚਿਪਕਣਾ,ഒട്ടിപ്പിടിക്കുക
ਸਟਿਕਿੰਗ ਪੁਆਇੰਟ,സ്റ്റിക്കിംഗ് പോയിന്റ്
ਪੱਥਰ,കല്ല്
ਢਲਾਣ ਹੱਥ ਮੋਲਡਿੰਗ,സ്ലോപ്പ് ഹാൻഡ് മോൾഡിംഗ്
ਪੱਟੜੀ ਦਾ ਕਬਜਾ,സ്ട്രാപ്പ് ഹിഞ്ച്
ਤੂੜੀ ਬੋਰਡ,വൈക്കോൽ ബോർഡ്
ਸਟ੍ਰੀਮ,ധാര
ਤਣਾਅ,സമ്മർദ്ദം
ਸਟ੍ਰੈਚਰ,സ്ട്രെച്ചർ
ਸਟ੍ਰੈਚਰ ਬਾਂਡ,സ്ട്രെച്ചർ ബോണ്ട്
ਸਟਰੈਚਰ ਕੋਰਸ,സ്ട്രെച്ചർ കോഴ്സ്
ਸਤਰ,സ്ട്രിംഗ്
ਸਤਰ ਕੋਰਸ,സ്ട്രിംഗ് കോഴ്സ്
ਬਣਤਰ ਕਾਰਕ,ഘടന ഘടകം
ਬਣਤਰ ਸੂਚਕਾਂਕ,ഘടനാ സൂചിക
ਸਟੁਕੋ,സ്റ്റക്കോ
ਸਟੱਡ,സ്റ്റഡ്
ਸਟਾਈਲੋਬੇਟ,സ്റ്റൈലോബേറ്റ്
ਉਪ ਮਿੱਟੀ,ഉപ മണ്ണ്
ਉਪ ਬਣਤਰ,ഉപ ഘടന
ਸਮੀਕਰਨ ਵਕਰ,സമ്മേഷൻ വക്രം
ਸੂਰਜ ਮੀਕਾ,സൺ മൈക്ക
ਸੁਪਰ ਬਣਤਰ,സൂപ്പർ ഘടന
ਸਰਵੇਖਣ ਕਰਨ ਵਾਲਾ,സർവേയർ
S-ਮੁੱਲ,എസ്-മൂല്യം
ਸਵੈਗ,കൊള്ളമുതൽ
ਹੰਸ ਦੀ ਗਰਦਨ,സ്വാൻ കഴുത്ത്
ਤੰਬੂ,കൂടാരം
ਟੇਬਲ ਹੱਥ ਮੋਲਡਿੰਗ,ടേബിൾ ഹാൻഡ് മോൾഡിംഗ്
ਟੈਂਕਿੰਗ,ടാങ്കിംഗ്
ਟੈਂਪੀਏਟੋ,ടെമ്പിയറ്റോ
ਟੈਂਪਰਿੰਗ,ടെമ്പറിംഗ്
ਟੈਂਪਲੇਟ,ടെംപ്ലേറ്റ്
ਟੈਂਪਲੇਟ,ടെംപ്ലേറ്റ്
ਟੇਪੀਡੇਰਿਅਮ,ടെപ്പിഡാരിയം
ਟੈਰਾਕੋਟਾ,ടെറാക്കോട്ട
ਟੈਰਾ ਰੋਜ਼ਾ,ടെറ റോസ
ਟੈਰਾਜ਼ੋ,ടെറാസോ
ਟੈਟਰਾ ਸ਼ੈਲੀ,ടെട്ര ശൈലി
ਥ੍ਰੈਸ਼ਹੋਲਡ ਸੀਮਾ ਮੁੱਲ,പരിധി പരിധി മൂല്യം
ਗਲਾ,തൊണ്ട
ਪੱਥਰ ਦੁਆਰਾ,കല്ലിലൂടെ
ਟਾਈਡਲ ਬੇਸਿਨ,ടൈഡൽ ബേസിൻ
ਟਾਈ ਪੱਟੀ,ടൈ ബാർ
ਟਾਈ ਬੀਮ,ബീം കെട്ടുക
ਟਾਈ ਰਾਡ,വടി കെട്ടുക
ਤਿਰਸ,ടയർ
ਸਹਿਣਸ਼ੀਲਤਾ,സഹിഷ്ണുത
ਟੂਥਿੰਗ,പല്ലുവേദന
ਉਪਰਲੀ ਮਿੱਟੀ ਜਾਂ ਸਤਹੀ ਮਿੱਟੀ,മുകളിലെ മണ്ണ് അല്ലെങ്കിൽ ഉപരിതല മണ്ണ്
ਕੁੱਲ porosity,ആകെ പൊറോസിറ്റി
ਟਰੇਸਰੀ,ട്രേസറി
ਟ੍ਰੇਨ ਪ੍ਰਤੀਰੋਧ,ട്രെയിൻ പ്രതിരോധം
ਟਰਾਂਸੇਪਟ,ട്രാൻസെപ്റ്റ്
ਪਰਿਵਰਤਨਸ਼ੀਲ ਮਿੱਟੀ,പരിവർത്തന മണ്ണ്
ਟ੍ਰਾਂਸੋਮ,ട്രാൻസോം
ਆਵਾਜਾਈ ਮਿੱਟੀ,മണ്ണ് ഗതാഗതം
ਸਹਾਇਕ,പോഷകനദി
ਟ੍ਰਾਈਫੋਰੀਅਮ,ട്രിഫോറിയം
ਟ੍ਰਾਈਗਲਾਈਫ,ട്രൈഗ്ലിഫ്
ਕੱਟੀ ਹੋਈ ਮਿੱਟੀ,വെട്ടിച്ചുരുക്കിയ മണ്ണ്
ਗੜਬੜ ਵਾਲਾ ਵਹਾਅ,പ്രക്ഷുബ്ധമായ ഒഴുക്ക്
ਬੁਰਜ,ടററ്റ്
Tympar ਨੰਬਰ,ടൈംപാർ നമ്പർ
ਅੰਤਮ ਬੇਅਰਿੰਗ ਸਮਰੱਥਾ,ആത്യന്തികമായി വഹിക്കാനുള്ള ശേഷി
ਅੰਤਮ ph,ആത്യന്തിക പിഎച്ച്
ਬੇਤਰਤੀਬੇ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,ക്രമരഹിതമായ റാൻഡം അവശിഷ്ടങ്ങൾ കൊത്തുപണികൾ
ਅਨਕੋਰਸਡ ਵਰਗ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,കോഴ്‌സ് ചെയ്യാത്ത ചതുരാകൃതിയിലുള്ള അവശിഷ്ടങ്ങൾ
ਅੰਡਰਕ੍ਰਾਫਟ,അണ്ടർക്രോഫ്റ്റ്
ਅਪੂਰਣ ਪੋਰੋਸਿਟੀ,നിറയാത്ത സുഷിരം
ਇਕਸਾਰ ਵਹਾਅ,ഏകീകൃത ഒഴുക്ക്
ਯੂਨਿਟ ਫਰੇਮ ਦੀ ਕਿਸਮ ਸਕੈਫੋਲਡ,യൂണിറ്റ് ഫ്രെയിം തരം സ്കാർഫോൾഡ്
ਗੈਰ-ਉਤਪਾਦਕ ਕੰਮ,ഉൽപ്പാദനക്ഷമമല്ലാത്ത ജോലി
ਅਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ,അപൂരിത മണ്ണ്
ਅਸਥਿਰ ਵਹਾਅ,അസ്ഥിരമായ ഒഴുക്ക്
ਉਪਰਲੀ ਪਲਾਸਟਿਕ ਸੀਮਾ,മുകളിലെ പ്ലാസ്റ്റിക് പരിധി
ਵੈਲੀ ਗਟਰ,താഴ്വര ഗട്ടർ
ਵਾਲਟ,നിലവറ
ਵੈਟੇਰੀਅਮ,വെറ്റേറിയം
ਹਵਾਦਾਰੀ,വെന്റിലേഷൻ
ਵੈਂਟੀਲੇਟਰ,വെന്റിലേറ്റർ
ਵਰਮਦਾਹ,വരംദഹ്
ਵੈਸਟੀਬਿਊਲ,വെസ്റ്റിബ്യൂൾ
ਵਿਲਾ,വില്ല
