Punjabi,Malayalam
"1. ਮਸ਼ੀਨ ਕੋਡ, 2. ਮਸ਼ੀਨ ਕੋਡ","1. മെഷീൻ കോഡ്, 2. മെഷീൻ കോഡ്"
ਮਸ਼ੀਨ ਦਾ ਚੱਕਰ,യന്ത്രചക്രം
ਮਸ਼ੀਨੀ ਭਾਸ਼ਾ,യന്ത്രവത്കൃത ഭാഷ
ਮਕੈਨੀਕਲ ਸਾਫਟਵੇਅਰ,മെക്കാനിക്കൽ സോഫ്റ്റ്വെയർ
ਜੰਤਰ ਗਲਤੀ,ഉപകരണ പിശക്
ਮਸ਼ੀਨ ਦਾ ਵਿਹਲਾ ਸਮਾਂ,മെഷീൻ നിഷ്ക്രിയ സമയം
ਮਸ਼ੀਨ ਭਾਸ਼ਾ,യന്ത്രഭാഷ
ਮੈਨੁਅਲ,മാനുവൽ
ਮਸ਼ੀਨ ਦੀ ਭਾਵਨਾ,യന്ത്രബോധം
"1.ਮਸ਼ੀਨ ਭਾਸ਼ਾ, 2.ਮਸ਼ੀਨ ਭਾਸ਼ਾ","1.യന്ത്രഭാഷ, 2.യന്ത്രഭാഷ"
ਮਸ਼ੀਨ ਸਿਖਲਾਈ,യന്ത്ര പഠനം
ਮਸ਼ੀਨ ਦੀ ਕਾਰਵਾਈ,യന്ത്ര പ്രവർത്തനം
ਮਸ਼ੀਨ ਭਾਸ਼ਾ,യന്ത്രഭാഷ
ਮਸ਼ੀਨ ਦੀ ਕਾਰਗੁਜ਼ਾਰੀ,മെഷീൻ പ്രകടനം
ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ,മെഷീൻ സിമുലേഷൻ
ਮਸ਼ੀਨ ਅਗਵਾ ਕਰਨ ਦਾ ਸਮਾਂ,മെഷീൻ ഹൈജാക്കിംഗ് സമയം
ਮਸ਼ੀਨ ਅਨੁਵਾਦ,യന്ത്ര വിവർത്തനം
ਮਸ਼ੀਨ ਸ਼ਬਦ,യന്ത്ര വാക്കുകൾ
ਮੈਕਰੋ ਹਦਾਇਤ,മാക്രോ നിർദ്ദേശം
ਮੈਕਰੋ ਸਕੇਲ,മാക്രോ സ്കെയിൽ
ਮਾਸ ਅਸੈਂਬਲਿੰਗ ਪ੍ਰੋਗਰਾਮ,മാസ് അസംബ്ലിംഗ് പ്രോഗ്രാം
ਕੁੱਲ ਕਾਲ,മൊത്തത്തിലുള്ള വിളി
"1.ਮੈਕਰੋ ਕੋਡ, 2.ਮੈਕਰੋ ਕੋਡ","1. മാക്രോ കോഡ്, 2. മാക്രോ കോഡ്"
ਮੈਕਰੋ ਕਮਾਂਡ,മാക്രോ കമാൻഡ്
ਮੈਕਰੋ ਘੋਸ਼ਣਾ,മാക്രോ പ്രഖ്യാപനം
ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ,മാക്രോ നിർവചനം
ਮੈਕਰੋ ਫਲੋ ਚਾਰਟ,മാക്രോ ഫ്ലോ ചാർട്ട്
ਮੈਕਰੋ ਜਨਰੇਟਰ,മാക്രോ ജനറേറ്റർ
ਮੈਕਰੋ ਹਦਾਇਤ,മാക്രോ നിർദ്ദേശം
ਕੁੱਲ ਭਾਸ਼ਾ,സ്ഥൂല ഭാഷ
ਮੈਕਰੋ ਲਾਇਬ੍ਰੇਰੀ,മാക്രോ ലൈബ്രറി
ਮੈਕਰੋ ਪੈਰਾਮੀਟਰ,മാക്രോ പാരാമീറ്റർ
ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਿੰਗ,മാക്രോ പ്രോസസ്സിംഗ്
"1.ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਰ, 2. ਮੈਕਰੋਪ੍ਰੋਸੈਸਰ","1.മാക്രോ പ്രോസസർ, 2. മാക്രോപ്രോസസർ"
ਮੈਕਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ,മാക്രോ പ്രോഗ്രാമിംഗ്
ਕੁੱਲ ਪ੍ਰੋਟੋਟਾਈਪ,ഗ്രോസ് പ്രോട്ടോടൈപ്പ്
"1.ਮੈਕਰੋ ਏਨਕੋਡਿੰਗ, 2.ਮੈਕਰੋ ਕੋਡਿੰਗ","1.മാക്രോ എൻകോഡിംഗ്, 2.മാക്രോ കോഡിംഗ്"
ਮੈਗਾਬਾਈਟ (MB),മെഗാബൈറ്റ് (MB)
ਜਾਦੂ ਦਾ ਪ੍ਰਤੀਕ,മാന്ത്രിക ചിഹ്നം
ਮੈਜਿਕ ਨੰਬਰ,മാന്ത്രിക സംഖ്യ
ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ,കാന്തിക ബബിൾ മെമ്മറി
ਚੁੰਬਕੀ ਕਾਰਡ,കാന്തിക കാർഡ്
"1.ਮੈਗਨੈਟਿਕ ਸੈੱਲ, 2.ਮੈਗਨੈਟਿਕ ਸੈੱਲ","1.കാന്തിക കോശം, 2.കാന്തിക കോശം"
ਚੁੰਬਕੀ ਪ੍ਰਤੀਕ,കാന്തിക ചിഹ്നം
ਚੁੰਬਕੀ ਕੋਰ ਸਟੋਰੇਜ਼,കാന്തിക കോർ സംഭരണം
"1.ਮੈਗਨੈਟਿਕ ਡਿਸਕ, 2. ਚੁੰਬਕੀ ਡਿਸਕ","1.കാന്തിക ഡിസ്ക്, 2. കാന്തിക ഡിസ്ക്"
ਚੁੰਬਕੀ ਡਿਸਕ ਪਤਾ,കാന്തിക ഡിസ്ക് വിലാസം
ਚੁੰਬਕੀ ਡਿਸਕ ਮੈਮੋਰੀ,കാന്തിക ഡിസ്ക് മെമ്മറി
ਚੁੰਬਕੀ ਡਰੱਮ,കാന്തിക ഡ്രം
"1.ਮੈਗਨੈਟਿਕ ਏਨਕੋਡਿੰਗ, 2.ਮੈਗਨੈਟਿਕ ਕੋਡਿੰਗ, 3.ਮੈਗਨੈਟਿਕ ਕੋਡਿੰਗ","1.കാന്തിക എൻകോഡിംഗ്, 2.കാന്തിക കോഡിംഗ്, 3.കാന്തിക കോഡിംഗ്"
ਚੁੰਬਕੀ ਸਿਖਰ,കാന്തിക ടോപ്പ്
ਚੁੰਬਕੀ ਸਿਆਹੀ,കാന്തിക മഷി
ਚੁੰਬਕੀ ਸਿਆਹੀ ਅੱਖਰ ਪਛਾਣ (MICR),മാഗ്നറ്റിക് ഇങ്ക് ക്യാരക്ടർ റെക്കഗ്നിഷൻ (MICR)
ਚੁੰਬਕੀ ਮਾਧਿਅਮ,കാന്തിക മാധ്യമം
ਚੁੰਬਕੀ ਰੀਡਿੰਗ,കാന്തിക വായന
ਚੁੰਬਕੀ ਰਿਕਾਰਡਿੰਗ,കാന്തിക റെക്കോർഡിംഗ്
ਚੁੰਬਕੀ ਸਟੋਰੇਜ਼,കാന്തിക സംഭരണം
ਚੁੰਬਕੀ ਪੱਟੀ,കാന്തിക വര
ਚੁੰਬਕੀ ਟੇਪ,കാന്തിക ടേപ്പ്
ਚੁੰਬਕੀ ਟੇਪ ਕਾਰਤੂਸ,കാന്തിക ടേപ്പ് കാട്രിഡ്ജ്
ਚੁੰਬਕੀ ਟੇਪ ਡਰਾਈਵ,കാന്തിക ടേപ്പ് ഡ്രൈവ്
ਚੁੰਬਕੀ ਟੇਪ ਪੂਰਵਗਾਮੀ,കാന്തിക ടേപ്പ് മുൻഗാമി
ਚੁੰਬਕੀ ਟੇਪ ਲਾਇਬ੍ਰੇਰੀਅਨ,മാഗ്നറ്റിക് ടേപ്പ് ലൈബ്രേറിയൻ
ਚੁੰਬਕੀ ਟੇਪ ਪਹੁੰਚ,കാന്തിക ടേപ്പ് ആക്സസ്
ਚੁੰਬਕੀ ਟੇਪ ਯੂਨਿਟ,കാന്തിക ടേപ്പ് യൂണിറ്റ്
"1.ਮੈਗਨੈਟਿਕ ਪਤਲੀ ਪਰਤ, 2.ਮੈਗਨੈਟਿਕ ਪਤਲੀ ਫਿਲਮ","1.കാന്തിക നേർത്ത പാളി, 2. കാന്തിക നേർത്ത ഫിലിം"
ਚੁੰਬਕੀ ਮਾਰਗ,കാന്തിക പാത
ਚੁੰਬਕੀ ਆਪਟੀਕਲ ਸਟੋਰੇਜ਼,കാന്തിക ഒപ്റ്റിക്കൽ സംഭരണം
"1.ਮੈਗਨੇਟ ਪ੍ਰਿੰਟਰ, 2.ਮੈਗਨੇਟ ਪ੍ਰਿੰਟਰ","1.മാഗ്നറ്റ് പ്രിന്റർ, 2.മാഗ്നറ്റ് പ്രിന്റർ"
ਚੁੰਬਕੀ ਵਿਗਾੜ,കാന്തിക വികലത
ਚੁੰਬਕੀ ਤੌਰ &#39;ਤੇ ਖਰਾਬ ਹੋਣ ਵਾਲੀ ਟੈਬਲੇਟ,കാന്തിക വൈകല്യമുള്ള ടാബ്‌ലെറ്റ്
"1. ਮੇਲ ਬਾਕਸ, 2. ਮੇਲ ਬਾਕਸ","1. മെയിൽ ബോക്സ്, 2. മെയിൽ ബോക്സ്"
ਮੇਲ ਅਭੇਦ,മെയിൽ ലയനം
"1. ਚੀਫ਼ ਕੰਟਰੋਲ ਯੂਨਿਟ, 2. ਚੀਫ਼ ਕੰਟਰੋਲ ਯੂਨਿਟ","1. ചീഫ് കൺട്രോൾ യൂണിറ്റ്, 2. ചീഫ് കൺട്രോൾ യൂണിറ്റ്"
ਮੁੱਖ ਫਰੇਮ,പ്രധാന ഫ്രെയിം
"1. ਮੁੱਖ ਫਰੇਮ ਸਿਸਟਮ, 2. ਮੁੱਖ ਫਰੇਮ ਵਿਧੀ","1.മെയിൻ ഫ്രെയിം സിസ്റ്റം, 2.മെയിൻ ഫ്രെയിം മെക്കാനിസം"
"1. ਮੁੱਖ ਮੈਮੋਰੀ, 2. ਮੁੱਖ ਮੈਮੋਰੀ","1.മെയിൻ മെമ്മറി, 2.മെയിൻ മെമ്മറി"
"1.ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ, 2.ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ","1. പ്രധാന പ്രോഗ്രാം, 2. പ്രധാന പ്രോഗ്രാം"
ਮੁੱਖ ਸਟੋਰੇਜ਼,പ്രധാന സംഭരണം
"1. ਮੁੱਖ ਸਵਿੱਚ, 2. ਮੁੱਖ ਸਵਿੱਚ","1.മെയിൻ സ്വിച്ച്, 2.മെയിൻ സ്വിച്ച്"
"1. ਮੇਨਟੇਨੈਂਸ, 2. ਮੇਨਟੇਨੈਂਸ","1.പരിപാലനം, 2.പരിപാലനം"
ਰੱਖ-ਰਖਾਅ ਪੈਨਲ,മെയിന്റനൻസ് പാനൽ
ਰੱਖ-ਰਖਾਅ ਦਾ ਸਮਾਂ,അറ്റകുറ്റപ്പണി സമയം
ਵੱਡਾ ਚੱਕਰ,വലിയ വൃത്തം
ਕੁੰਜੀ ਜੰਤਰ,പ്രധാന ഉപകരണം
ਮੁੱਖ ਕੁੰਜੀ,പ്രധാന കീ
ਮੁੱਖ ਪੜਾਅ,പ്രധാന വേദി
ਮੁੱਖ ਬਣਤਰ,പ്രധാന ഘടന
ਮੁੱਖ ਕੰਮ,പ്രധാന ജോലി
ਬਹੁਗਿਣਤੀ ਭਾਗ,ഭൂരിപക്ഷ ഘടകം
ਬਹੁਗਿਣਤੀ ਗੇਟ,ഭൂരിപക്ഷ ഗേറ്റ്
ਬਹੁਮਤ ਕਾਰਵਾਈ,ഭൂരിപക്ഷ പ്രവർത്തനം
ਅਦਾਇਗੀ ਦੀ ਮਿਆਦ,റീഇംബേഴ്സ്മെന്റ് കാലയളവ്
ਗਲਤ ਕੰਮ ਕਰਨ ਦੀ ਰੁਟੀਨ,തെറ്റായ പ്രവർത്തന രീതി
ਪ੍ਰਬੰਧਨ ਵਿਕਾਸ,മാനേജ്മെന്റ് വികസനം
ਪ੍ਰਬੰਧਨ ਸੂਚਨਾ ਪ੍ਰਣਾਲੀ (MIS),മാനേജ്മെന്റ് ഇൻഫർമേഷൻ സിസ്റ്റം (എംഐഎസ്)
ਪ੍ਰਬੰਧਨ ਵਿਗਿਆਨ,മാനേജ്മെന്റ് സയൻസ്
ਮਾਨਚੈਸਟਰ ਇੰਕੋਡਿੰਗ,മാഞ്ചസ്റ്റർ എൻകോഡിംഗ്
ਗੁਣਾ,ഗുണനം
ਅਨੁਮਾਨਿਤ ਵੇਰੀਏਬਲ,കണക്കാക്കിയ വേരിയബിൾ
ਅਨੁਮਾਨਿਤ ਸੂਚਕਾਂਕ,അനുമാന സൂചിക
ਮਨੁੱਖੀ ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ,മനുഷ്യ യന്ത്രം അനുകരണം
ਦਸਤੀ ਪਤਾ ਸਵਿੱਚ,സ്വമേധയാലുള്ള വിലാസ സ്വിച്ച്
ਦਸਤੀ ਵਿਸ਼ਲੇਸ਼ਣ,മാനുവൽ വിശകലനം
ਦਸਤੀ ਕਾਲ,മാനുവൽ കോൾ
ਦਸਤੀ ਇੰਦਰਾਜ਼,മാനുവൽ എൻട്രി
"1.ਮੈਨੁਅਲ ਸੈਂਟਰ, 2.ਮੈਨੁਅਲ ਸੈਂਟਰ","1.മാനുവൽ സെന്റർ, 2.മാനുവൽ സെന്റർ"
"1. ਮੈਨੁਅਲ ਇੰਪੁੱਟ, 2. ਮੈਨੂਅਲ ਇਨਪੁਟ","1. മാനുവൽ ഇൻപുട്ട്, 2. മാനുവൽ ഇൻപുട്ട്"
ਦਸਤੀ ਕਾਰਵਾਈ,മാനുവൽ പ്രവർത്തനം
ਕਈ-ਤੋਂ-ਕਈ ਰਿਸ਼ਤੇ,പലതും പലതും തമ്മിലുള്ള ബന്ധം
ਮਲਟੀ-ਡੀਕੋਡਰ,മൾട്ടി-ഡീകോഡർ
ਨਕਸ਼ਾ ਵਿਧੀ,മാപ്പ് രീതി
ਮੈਪਿੰਗ,മാപ്പിംഗ്
ਹਾਸ਼ੀਏ,മാർജിൻ
ਮਾਮੂਲੀ ਗਲਤੀ,നാമമാത്ര പിശക്
ਮਾਮੂਲੀ ਪੁੱਛਗਿੱਛ,നാമമാത്ര അന്വേഷണം
ਮਾਮੂਲੀ ਟੈਸਟ,മാർജിനൽ ടെസ്റ്റ്
ਪ੍ਰਤੀਕ ਖੋਜ,ചിഹ്നം കണ്ടെത്തൽ
ਸਾਈਨ ਰੀਡਿੰਗ,സൈൻ വായന
ਪ੍ਰਤੀਕ ਸਕੈਨਿੰਗ,ചിഹ്ന സ്കാനിംഗ്
ਸੰਕੇਤ ਭਾਵਨਾ,അടയാളബോധം
ਮਾਰਕਰ,മാർക്കർ
ਨਿਸ਼ਾਨਦੇਹੀ,അടയാളപ്പെടുത്തൽ
ਮਾਰਕਰ ਲਹਿਰ,മാർക്കർ തരംഗം
markov ਚੇਨ,മാർക്കോവ് ചെയിൻ
markov ਸਰੋਤ,മാർക്കോവ് ഉറവിടം
ਮਾਰਕਅੱਪ ਭਾਸ਼ਾ,അടയാളപ്പെടുത്തൽ ഭാഷ
maser,മേസർ
maser,മേസർ
"1. ਮਾਸਕ, 2. ਪਰਦਾ, 3. ਪਰਦਾ","1. മുഖംമൂടി, 2. മൂടുപടം, 3. മൂടുപടം"
"1. ਕਵਰ ਬਿੱਟ, 2. ਕਵਰ ਬਿੱਟ, 3. ਦੋਹਰੇ ਅੰਕਾਂ ਨੂੰ ਮਾਸਕ ਕਰੋ","1. കവർ ബിറ്റ്, 2. കവർ ബിറ്റ്, 3. മാസ്ക് ഇരട്ട അക്കങ്ങൾ"
ਮਾਸਕ ਪ੍ਰੋਗਰਾਮੇਬਲ ਡਿਵਾਈਸ,മാസ്ക് പ്രോഗ്രാമബിൾ ഉപകരണം
ਕਵਰ ਰਜਿਸਟਰ,കവർ രജിസ്റ്റർ
"1. ਕਵਰ ਰੋਮ, 2. ਕਵਰ ਰੋਮ","1. കവർ റോം, 2. കവർ റോം"
ਕਵਰ,മൂടുക
ਵਿਸ਼ਾਲ ਡਾਟਾ,വലിയ ഡാറ്റ
"1. ਮਾਸ ਮੈਮੋਰੀ, 2. ਮਾਸ ਮੈਮੋਰੀ","1. മാസ്സ് മെമ്മറി, 2. മാസ്സ് മെമ്മറി"
ਵੱਡੇ ਪੱਧਰ &#39;ਤੇ ਸਮਾਨਾਂਤਰ,വൻതോതിൽ സമാന്തരമായി
ਸਰਦਾਰ,തലവൻ
ਮਾਸਟਰ ਕਾਰਡ,മാസ്റ്റർ കാർഡ്
"1.ਹੈੱਡ ਵਾਚ, 2.ਕੰਟਰੋਲਰ ਵਾਚ","1.ഹെഡ് വാച്ച്, 2.കൺട്രോൾ വാച്ച്"
ਮੁੱਖ ਕੰਸੋਲ,പ്രധാന കൺസോൾ
ਪ੍ਰਮੁੱਖ ਡਾਟਾ,പ്രധാന ഡാറ്റ
ਮਾਸਟਰ ਚਿੱਤਰ,മാസ്റ്റർ ഡയഗ്രം
ਮਾਸਟਰ ਫਾਈਲ,മാസ്റ്റർ ഫയൽ
ਮੁੱਖ ਗਰੁੱਪ,പ്രധാന ഗ്രൂപ്പ്
ਮਾਸਟਰ ਕੁੰਜੀ,മാസ്റ്റർ കീ
ਮੁੱਖ ਲਾਇਬ੍ਰੇਰੀ ਟੇਪ,പ്രധാന ലൈബ്രറി ടേപ്പുകൾ
ਪ੍ਰਮੁੱਖ ਪ੍ਰੋਸੈਸਰ,പ്രധാന പ്രോസസ്സർ
ਫਲੈਗਸ਼ਿਪ ਪ੍ਰੋਗਰਾਮ,മുൻനിര പരിപാടി
ਮੁੱਖ ਕੇਂਦਰ,പ്രധാന കേന്ദ്രം
"1.ਮਾਸਟਰ ਟੇਪ, 2.ਮਾਸਟਰ ਟੇਪ","1.മാസ്റ്റർ ടേപ്പ്, 2.മാസ്റ്റർ ടേപ്പ്"
"1.ਪ੍ਰਿੰਸੀਪਲ ਟਰਮੀਨਲ, 2.ਮੁੱਖ ਟਰਮੀਨਲ","1.പ്രിൻസിപ്പൽ ടെർമിനൽ, 2.മെയിൻ ടെർമിനൽ"
ਮੁੱਖ ਅਧੀਨ ਜੰਤਰ,പ്രധാന സബോർഡിനേറ്റ് ഉപകരണം
ਮੁੱਖ ਅਧੀਨ ਸਿਸਟਮ,പ്രധാന സബോർഡിനേറ്റ് സിസ്റ്റം
"1. ਮੈਚ, 2. ਮੈਚ, 3. ਮਿਲੋ","1. പൊരുത്തം, 2. മത്സരം, 3. കണ്ടുമുട്ടുക"
ਮੈਚ,പൊരുത്തം
ਗਣਿਤ ਪ੍ਰੋਗਰਾਮਿੰਗ,ഗണിതശാസ്ത്ര പ്രോഗ്രാമിംഗ്
ਗਣਿਤਿਕ ਸਿਮੂਲੇਸ਼ਨ,ഗണിത അനുകരണം
"1.ਮੈਟ੍ਰਿਕਸ, 2.ਮੈਟ੍ਰਿਕਸ","1.മാട്രിക്സ്, 2.മാട്രിക്സ്"
"1.ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਰ, 2.ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਰ","1.മാട്രിക്സ് പ്രിന്റർ, 2.മാട്രിക്സ് പ്രിന്റർ"
ਮੈਟਰਿਕਸ ਸਵਿੱਚ,മാട്രിക്സ് സ്വിച്ച്
ਮੈਟ੍ਰਿਕਸ ਸਾਰਣੀ,മാട്രിക്സ് പട്ടിക
ਮੈਕਸੀ ਕੰਪਿਊਟਰ,പരമാവധി കമ്പ്യൂട്ടർ
ਮੈਕਸੀ ਕੰਪਿਊਟਰ,പരമാവധി കമ്പ്യൂട്ടർ
ਸਿਖਰ ਤੱਤ,പീക്ക് ഘടകം
ਯੋਗਾਪੈਡ,യോഗപാഡ്
ਮੈਕਸਵੈਲ ਡੈਮਨ,മാക്സ്വെൽ ഡാമൺ
"1. ਮਤਲਬ, 2. ਮਤਲਬ","1.അർത്ഥം, 2.അർത്ഥം"
ਮਤਲਬ ਰਿਕਵਰੀ ਸਮਾਂ,വീണ്ടെടുക്കൽ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
ਅਸਫਲਤਾ ਦਾ ਮਤਲਬ ਸਮਾਂ,പരാജയം അർത്ഥമാക്കുന്നത് സമയം
ਅਸਫਲਤਾ ਮੱਧ ਸਮਾਂ (mt b f),പരാജയ ശരാശരി സമയം (m t b f)
ਅਸਫਲਤਾ ਦਾ ਸਮਾਂ,പരാജയത്തിന്റെ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
ਮੁਰੰਮਤ ਦਾ ਮਤਲਬ ਸਮਾਂ,റിപ്പയർ ശരാശരി സമയം
ਸੁਧਾਰ ਮੱਧ ਸਮਾਂ (MTTR),തിരുത്തൽ ശരാശരി സമയം (MTTR)
ਮੱਧਮ ਸਕੇਲ ਏਕੀਕਰਣ (MSI),മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ)
ਮੱਧਮ ਏਕੀਕਰਣ (MSI),മീഡിയം ഇന്റഗ്രേഷൻ (MSI)
ਮਤਲਬ ਮਿਆਦ ਸਟੋਰੇਜ਼ ਜੰਤਰ,ശരാശരി ടേം സ്റ്റോറേജ് ഉപകരണം
ਮੈਗਾ ਬਿਟਸ ਪ੍ਰਤੀ ਸਕਿੰਟ (Mbps),മെഗാ ബിറ്റ് പെർ സെക്കൻഡ് (Mbps)
ਕੰਪੋਨੈਂਟ ਆਬਜੈਕਟ,ഘടക വസ്തു
ਕੰਪੋਨੈਂਟ ਰਿਕਾਰਡ,ഘടകം റെക്കോർഡ്
"1.ਮੈਮੋਰੀ, 2.ਮੈਮੋਰੀ","1.ഓർമ്മ, 2.ഓർമ്മ"
"1.ਮੈਮੋਰੀ ਐਰੇ, 2.ਮੈਮੋਰੀ ਐਰੇ","1.മെമ്മറി അറേ, 2.മെമ്മറി അറേ"
"1.ਮੈਮਰੀ ਫੰਡ, 2.ਮੈਮਰੀ ਬੈਂਕ","1.മെമ്മറി ഫണ്ട്, 2.മെമ്മറി ബാങ്ക്"
"1. ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ, 2. ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ","1.മെമ്മറി ബഫർ രജിസ്റ്റർ, 2.മെമ്മറി ബഫർ രജിസ്റ്റർ"
"1.ਮੈਮੋਰੀ ਬੱਸ, 2. ਮੈਮੋਰੀ ਬੱਸ","1.മെമ്മറി ബസ്, 2. മെമ്മറി ബസ്"
ਮੈਮੋਰੀ ਕਾਰਡ,മെമ്മറി കാര്ഡ്
ਮੈਮੋਰੀ ਸੈੱਲ,മെമ്മറി സെൽ
ਯਾਦਦਾਸ਼ਤ ਦਾ ਨੁਕਸਾਨ,ഓര്മ്മ നഷ്ടം
"1. ਮੈਮੋਰੀ ਕੋਰ, 2. ਮੈਮੋਰੀ ਕੋਰ","1.മെമ്മറി കോർ, 2.മെമ്മറി കോർ"
ਮੈਮੋਰੀ ਚੱਕਰ,മെമ്മറി സൈക്കിൾ
"1. ਮੈਮੋਰੀ ਡਾਟਾ ਰਜਿਸਟਰ, 2. ਮੈਮੋਰੀ ਡਾਟਾ ਰਜਿਸਟਰ","1.മെമ്മറി ഡാറ്റ രജിസ്റ്റർ, 2.മെമ്മറി ഡാറ്റ രജിസ്റ്റർ"
"1.ਮੈਮੋਰੀ ਡੰਪ,2.ਮੈਮੋਰੀ ਡੰਪ","1.മെമ്മറി ഡംപ്, 2.മെമ്മറി ഡംപ്"
"1.ਮੈਮੋਰੀ ਐਕਸਚੇਂਜ, 2.ਮੈਮੋਰੀ ਐਕਸਚੇਂਜ","1.മെമ്മറി എക്സ്ചേഞ്ച്, 2.മെമ്മറി എക്സ്ചേഞ്ച്"
"1.ਮੈਮੋਰੀ ਲੜੀ, 2.ਮੈਮੋਰੀ ਲੜੀ","1.മെമ്മറി ശ്രേണി, 2.മെമ്മറി ശ്രേണി"
ਮੈਮੋਰੀ ਹਦਾਇਤ,മെമ്മറി നിർദ്ദേശം
"1.ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ, 2.ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ","1.മെമ്മറി മാനേജ്മെന്റ്, 2.മെമ്മറി മാനേജ്മെന്റ്"
"1.ਮੈਮੋਰੀ ਨਕਸ਼ਾ, 2.ਮੈਮੋਰੀ ਨਕਸ਼ਾ","1.മെമ്മറി മാപ്പ്, 2.മെമ്മറി മാപ്പ്"
"1. ਮੈਮੋਰੀ ਮੈਪਡ ਆਉਟਪੁੱਟ, 2. ਇਨਪੁਟ, 3. ਮੈਮੋਰੀ ਮੈਪਡ I/O","1. മെമ്മറി മാപ്പ് ചെയ്ത ഔട്ട്പുട്ട്, 2. ഇൻപുട്ട്, 3. മെമ്മറി മാപ്പ് ചെയ്ത I/O"
"1.ਮੈਮੋਰੀ ਮਾਡਲ, 2.ਮੈਮੋਰੀ ਮਾਡਲ, 3.ਮੈਮੋਰੀ ਮਾਡਲ","1.മെമ്മറി മോഡൽ, 2.മെമ്മറി മോഡൽ, 3.മെമ്മറി മോഡൽ"
"1.ਮੈਮੋਰੀ ਮੋਡੀਊਲ, 2.ਮੈਮੋਰੀ ਮੋਡੀਊਲ","1.മെമ്മറി മൊഡ്യൂൾ, 2.മെമ്മറി മൊഡ്യൂൾ"
"1. ਮੈਮੋਰੀ ਇੰਡੈਕਸ ਰਜਿਸਟਰ, 2. ਮੈਮੋਰੀ ਇੰਡੈਕਸ ਰਜਿਸਟਰ","1.മെമ്മറി ഇൻഡക്സ് രജിസ്റ്റർ, 2.മെമ്മറി ഇൻഡക്സ് രജിസ്റ്റർ"
ਯਾਦ ਸ਼ਕਤੀ,ഓർമ്മ ശക്തി
ਮੈਮੋਰੀ ਸੁਰੱਖਿਆ,മെമ്മറി സംരക്ഷണം
"1.ਮੈਮੋਰੀ ਹਵਾਲਾ ਨਿਰਦੇਸ਼, 2.ਮੈਮੋਰੀ ਸੰਦਰਭ ਨਿਰਦੇਸ਼","1.മെമ്മറി റഫറൻസ് നിർദ്ദേശം, 2.മെമ്മറി റഫറൻസ് നിർദ്ദേശം"
"1.ਮੈਮੋਰੀ ਪ੍ਰੋਗਰਾਮ, 2.ਮੈਮੋਰੀ ਪ੍ਰੋਗਰਾਮ","1.മെമ്മറി പ്രോഗ്രാം, 2.മെമ്മറി പ്രോഗ്രാം"
"1.ਮੈਮੋਰੀ ਯੂਨਿਟ, 2.ਮੈਮੋਰੀ ਯੂਨਿਟ","1.മെമ്മറി യൂണിറ്റ്, 2.മെമ്മറി യൂണിറ്റ്"
ਮੀਨੂ,മെനു
ਮੇਨੂ ਬਾਰ,മെനു ബാർ
ਮੇਨੂ ਸੰਚਾਲਿਤ,മെനു ഓടിച്ചു
ਮੇਨੂ ਚੋਣ,മെനു തിരഞ്ഞെടുക്കൽ
ਮੁੱਖ-ਸੰਚਾਲਿਤ ਪ੍ਰੋਗਰਾਮ,പ്രധാനമായി നയിക്കുന്ന പ്രോഗ്രാം
"1.ਅੰਦਰੂਨੀ, 2.ਮਿਲਿਆ ਹੋਇਆ","1. അന്തർലീനമായ, 2. ലയിപ്പിച്ച"
ਅਭੇਦ ਐਕਸਚੇਂਜ ਛਾਂਟੀ,ലയന എക്സ്ചേഞ്ച് സോർട്ടിംഗ്
"1. ਵਿਲੀਨਤਾ ਨੂੰ ਛਾਂਟਣਾ, 2. ਕੈਟਾਲਾਗ ਚੋਣ","1. സോർട്ടിംഗ് ലയനം, 2. കാറ്റലോഗ് തിരഞ്ഞെടുക്കൽ"
"1. ਵਿਲੀਨਤਾ, 2. ਵਿਲੀਨਤਾ","1. ലയനം, 2. ലയനം"
ਜਾਲੀ ਨੈੱਟਵਰਕ,ലാറ്റിസ് നെറ്റ്വർക്ക്
ਮੈਸੇਜਿੰਗ,സന്ദേശമയയ്ക്കൽ
ਸੁਨੇਹਾ,സന്ദേശം
