Gujarati,Marathi
ઘટના તરંગ,घटना लहर
વેક્ટર ઢાળ,वेक्टर ग्रेडियंट
વર્ગ તાપમાન,वर्ग तापमान
"આતી, નાટી","आती, नाती"
"વલણવાળું, વલણવાળું, વળેલું","कललेला, कललेला, वाकलेला"
ઢાળ વાળી જ઼ગ્યા,कलते विमान
"હેઠળ, સમાયેલ","अंतर्गत, समाविष्ट"
"સમાવેશ થાય છે, સમાવેશ થાય છે, સમાવેશ થાય છે, સમાવેશ થાય છે, સમાવેશ થાય છે","समाविष्ट करणे, समाविष्ट करणे, समाविष्ट करणे, समाविष्ट करणे, समाविष्ट करणे"
અપૂર્ણ ગામા કાર્ય,अपूर्ण गामा कार्य
અસંગતતા,विसंगती
"અસંગત, વિરોધી","विसंगत, विरोधी"
અસંગત નમૂનાઓ,विसंगत नमुने
અસંગત શરીર,विसंगत शरीर
"અશુદ્ધ, ખોટું","अशुद्ध, चुकीचे"
ખોટો નિર્ણય,चुकीचा निर्णय
વૃદ્ધિ,वाढ
કાર્યમાં વધારો,वाढते कार्य
વૃદ્ધિ,वाढ
અનિશ્ચિત,अनिश्चित
અનિશ્ચિત સ્વરૂપ,अनिश्चित फॉर्म
અનિશ્ચિત અભિન્ન,अनिश्चित अविभाज्य
અનિશ્ચિત મેટ્રિક્સ,अनिश्चित मॅट्रिक्स
અનિશ્ચિત બાઈમેટાલિક એકરૂપતા,अनिश्चित द्विधातु एकसमानता
સ્વતંત્રતા,स्वातंत्र्य
સ્વતંત્ર ઘટના,स्वतंत्र घटना
સ્વતંત્ર કાર્ય,स्वतंत्र कार्य
સ્વતંત્ર રેન્ડમ ચલ,स्वतंत्र यादृच्छिक चल
સ્વતંત્ર ચલ,स्वतंत्र अव्यक्त
મુક્ત વિચારક,मनमोकळा विचार करणारा
અનિશ્ચિતતા,अनिश्चितता
"અનિશ્ચિત, અનિશ્ચિત, અનિશ્ચિત, અનંત","अनिश्चित, अनिश्चित, अनिश्चित, असीम"
અનિશ્ચિત સમીકરણ,अनिश्चित समीकरण
"અનિશ્ચિત સ્વરૂપ, અનિશ્ચિત સ્વરૂપ","अनिर्धारित फॉर्म, अनिर्धारित फॉर्म"
"ઘાતાંક, નિર્દેશક, અનુક્રમણિકા, નિર્દેશક, નિર્દેશક (v.)","घातांक, सूचक, निर्देशांक, निर्देशक, सूचक (v.)"
સેટ દ્વારા જાણ કરવામાં આવી હતી,सेटद्वारे माहिती दिली
જાણકાર પરિવાર,माहिती कुटुंब
અનુક્રમણિકા,निर्देशांक
પેટાજૂથ ઇન્ડેક્સ,उपसमूह निर्देशांक
નિર્દેશક સમૂહ,पॉइंटर सेट
પ્રતીક,चिन्ह
ઘાતાંકીય સમીકરણ,घातांकीय समीकरण
ઉદાસીનતા વણાંકો,उदासीनता वक्र
પરોક્ષ તફાવત,अप्रत्यक्ष फरक
પરોક્ષ પુરાવા,अप्रत्यक्ष पुरावा
પ્રાઇમ,अविभाज्य
"આગમન, ઇન્ડક્શન, ઇન્ડક્શન","आगमन, प्रेरण, प्रेरण"
પ્રેરક,आगमनात्मक
પ્રેરક છબી,प्रेरक प्रतिमा
પ્રેરક વ્યાખ્યા,प्रेरक व्याख्या
પ્રેરક અંદાજ,आगमनात्मक अंदाज
"અસમાનતા, અસમાનતા","असमानता, असमानता"
અસમાનતા પ્રતિબંધ,असमानता निर्बंध
અસમાનતા,असमानता
જડતા,जडत्व
જડતા બળ,जडत्व शक्ती
જડતા,जडत्व
અચોક્કસ તફાવત,अचूक फरक
રૂપાંતર બિંદુ,रूपांतरण बिंदू
"સૌથી નીચું, સૌથી મોટું નીચું બાઉન્ડ","सर्वात कमी, सर्वात मोठी खालची सीमा"
"અનંત, અનંત","अनंत, अनंत"
અનંત,अमर्याद
અનંત વેક્ટર જગ્યા,असीम वेक्टर जागा
અનંત રમત,अनंत खेळ
અનંત જૂથ,अनंत गट
અનંત અભિન્ન,अनंत अविभाज्य
અનંત વસ્તી,असीम लोकसंख्या
અનંત શ્રેણી,अनंत मालिका
અનંત સમૂહ,अनंत संच
"અનંત સૂક્ષ્મ, અનંત","अमर्याद सूक्ष्म, अमर्याद"
મૂળભૂત ઘટકો,मूलभूत घटक
અનંત વસ્તી,असीम लोकसंख्या
"અનંત, અનંત","अनंत, अनंत"
"અનંત, અનંત","अनंत, अनंत"
ફુગાવો પરિબળ,महागाई घटक
ચલ સ્પર્શક,परिवर्तनीय स्पर्शिका
રિવર્સ ફોકસ,उलट फोकस
અલબત્ત ફેરફાર,अर्थातच बदल
કાર્યનું વ્યુત્પન્ન,फंक्शनचे व्युत्पन्न
સિગ્મા મેટ્રિક્સ,सिग्मा मॅट्रिक्स
માહિતી સંસાધનો,माहिती संसाधने
માહિતી વિજ્ઞાન,माहिती विज्ञान
"અસમાન, અપ્રમાણસર","विषम, विषम"
બિન-સમાન સમીકરણ,एकसंध नसलेले समीकरण
બિન-આઘાતજનક શરીર,नॉन-ट्रॉमॅटिक शरीर
"પ્રારંભિક, પ્રારંભિક, પ્રારંભિક","प्रारंभिक, प्रारंभिक, प्रारंभिक"
"પ્રારંભિક સ્થિતિ, પ્રારંભિક પ્રતિબંધ","प्रारंभिक स्थिती, प्रारंभिक प्रतिबंध"
પ્રારંભિક રેખા,सुरुवातीची ओळ
પ્રારંભિક બિંદુ,प्रारंभ बिंदू
પ્રારંભિક ઉકેલ,प्रारंभिक उपाय
પ્રારંભિક વેગ,प्रारंभिक वेग
એક નકશો,एकच नकाशा
સિંગલ મેપિંગ,एकल मॅपिंग
વિભેદક ગુણાકાર,विभेदक गुणाकार
આંતરિક બિંદુ,आतील बिंदू
આંતરિક ઉત્પાદન,अंतर्गत उत्पादन
"ઇનપુટ (n.), ઇનપુટ (v.)","इनपुट (n.), इनपुट (v.)"
ઇનપુટ ડેટા,इनपुट डेटा
રોકાણ ગેટવે,गुंतवणुकीचे प्रवेशद्वार
રોકાણ આઉટપુટ વિશ્લેષણ,गुंतवणूक उत्पादन विश्लेषण
ઇનપુટ આઉટપુટ કંટ્રોલ સિસ્ટમ,इनपुट आउटपुट नियंत्रण प्रणाली
ઇનપુટ આઉટપુટ સિસ્ટમ,इनपुट आउटपुट सिस्टम
રોકાણ વોલ્યુમ,गुंतवणूक खंड
"ઇન્વેસ્ટમેન્ટ રજિસ્ટર, ઇન્વેસ્ટમેન્ટ રજિસ્ટર","गुंतवणूक रजिस्टर, गुंतवणूक रजिस्टर"
ઇનપુટ ટર્મિનલ,इनपुट टर्मिनल
"અંદર, નીચે","आत, खाली"
ક્ષણ,क्षण
"ત્વરિત, ત્વરિત","तात्काळ, तात्काळ"
ત્વરિત પ્રવેગક,तात्काळ प्रवेग
ત્વરિત પરિભ્રમણ,झटपट रोटेशन
તાત્કાલિક કેન્દ્ર,त्वरित केंद्र
ત્વરિત વેગ,तात्काळ वेग
ત્વરિત વોલ્યુમ,तात्काळ खंड
"સંપૂર્ણ સંખ્યા, પૂર્ણાંક","पूर्ण संख्या, पूर्णांक"
પૂર્ણાંક રેખીય પ્રોગ્રામિંગ,पूर्णांक रेखीय प्रोग्रामिंग
અખંડિતતા,अखंडता
એકીકૃત,अविभाज्य
એકીકૃત વિભેદક સમીકરણ,अविभाज्य विभेदक समीकरण
અવિભાજ્ય સમીકરણ,अविभाज्य समीकरण
અભિન્ન કાર્ય,अविभाज्य कार्य
"અભિન્ન, પૂર્ણાંક","अविभाज्य, पूर्णांक"
ઇન્ટિગ્રલ કેલ્ક્યુલસ ઇન્ટિગ્રલ કેલ્ક્યુલસ,इंटिग्रल कॅल्क्युलस इंटिग्रल कॅल्क्युलस
અભિન્ન વળાંક,अविभाज्य वक्र
પૂર્ણાંક ડોમેન,पूर्णांक डोमेन
અભિન્ન સમીકરણ,अविभाज्य समीकरण
"સંપૂર્ણ સંખ્યા, પૂર્ણાંક","पूर्ण संख्या, पूर्णांक"
પ્રથમ પ્રકારનો અભિન્ન,प्रथम प्रकारचा अविभाज्य
અભિન્ન પ્રતિનિધિત્વ,अविभाज्य प्रतिनिधित्व
અભિન્ન ચિહ્ન,अविभाज्य चिन्ह
એકીકૃત,समाकलित करा
સંકલિત શોષણ ગુણાંક,एकात्मिक शोषण गुणांक
એકીકરણ પરિબળ,एकीकरण घटक
એકીકરણ,एकीकरण
વિભેદક દ્વારા એકીકરણ,भिन्नता द्वारे एकत्रीकरण
સેગમેન્ટલ એકીકરણ,विभागीय एकत्रीकरण
તર્કસંગતીકરણ દ્વારા એકીકરણ,तर्कशुद्धीकरणाद्वारे एकत्रीकरण
અવેજી દ્વારા એકીકરણ,प्रतिस्थापनाद्वारे एकत्रीकरण
પ્રગતિશીલ સમાનતા દ્વારા એકીકરણ,प्रोग्रेसिव्ह इक्विव्हलन्सद्वारे एकत्रीकरण
વંશવેલો એકીકરણ,श्रेणीबद्ध एकीकरण
વેક્ટર એકીકરણ,वेक्टर एकत्रीकरण
બંધ પૃષ્ઠ પર એકીકરણ,बंद पृष्ठावर एकत्रीकरण
ઇન્ટિગ્રેટર,इंटिग्रेटर
અભિન્ન ઘટક,अविभाज्य घटक
અભિન્ન-વિભેદક સમીકરણ,अभिन्न-विभेद समीकरण
"અવરોધ, અવરોધ",व्यत्यय
વિનિમયાત્મક કામગીરી,बदली ऑपरेशन
વિનિમયક્ષમ,अदलाबदल करण्यायोग्य
આંતરવર્ગીય સહસંબંધ,आंतरवर्गीय सहसंबंध
પરસ્પર સંબંધ,परस्पर संबंध
સહસંબંધ ગુણાંક,सहसंबंध गुणांक
"પરસ્પર નિર્ભરતા, પરસ્પર નિર્ભરતા","परस्परावलंबन, परस्परावलंबन"
પરસ્પર નિર્ભર,परस्परावलंबी
વ્યાજ,व्याज
ઈન્ટરફેસ પાનું,इंटरफेस पृष्ठ
ઇન્ટરફેસ કોણ,इंटरफेस कोन
અભિન્ન,अविभाज्य
સંકલિત,एकात्मिक
"આંતરિક, આંતરિક, આંતરિક (વિ.), આંતરિક, આંતરિક, આંતરિક (વિ.)","आतील, आतील, आतील (सं.), आतील, आतील, आतील (वि.)"
આંતરિક કોણ,आतील कोन
આંતરિક ઝોન,अंतर्गत क्षेत्र
આંતર-પ્રાંત,आंतर-प्रांत
આંતરિક ઘટકો,अंतर्गत घटक
સેટનો આંતરિક ભાગ,सेटचे आतील भाग
આંતરિક કોણનો સામનો કરવો,आतील कोन समोर
અંદર,आत
આંતરિક બિંદુ,आतील बिंदू
"મધ્યવર્તી, ગૌણ, મધ્યમ, મધ્યક","मध्यवर्ती, दुय्यम, मध्यम, मध्य"
મધ્યવર્તી બિંદુ,मध्यवर्ती बिंदू
મધ્યવર્તી મૂલ્ય પ્રમેય,मध्यवर्ती मूल्य प्रमेय
આંતરિક દ્વિભાજક,अंतर्गत दुभाजक
ઇન્ટરપોલેશન,इंटरपोलेशन
નિવેશ સૂત્ર,अंतर्भूत सूत्र
આંતરછેદ,छेदन करणारा
છેદતો વળાંક,छेदन करणारा वक्र
છેદતી રેખાઓ,छेदणाऱ्या रेषा
"આંતરછેદ, આંતરછેદ, આંતરછેદ","छेदनबिंदू, छेदनबिंदू, छेदनबिंदू"
આંતરછેદ વળાંક,छेदनबिंदू वक्र
વણાંકોનું આંતરછેદ,वक्र छेदनबिंदू
સમૂહોનું આંતરછેદ,संचांचे छेदनबिंदू
"ગેપ, ગેપ","अंतर, अंतर"
અંતરાલ અંદાજ,मध्यांतर अंदाज
અંતરાલ અંદાજ,मध्यांतर अंदाज
અંતરાલ મધ્ય બિંદુ,मध्यांतर मध्य बिंदू
"આંતર-વિભાગીય અસર, આંતર-વિભાગીય અસર","आंतर-विभागीय प्रभाव, आंतर-विभागीय प्रभाव"
આંતરવર્ગીય સહસંબંધ,आंतरवर्गीय सहसंबंध
શાંતિ,शांतता
ચોક્કસ,खात्रीने
સ્થિર સિસ્ટમ,निश्चित प्रणाली
ટેબલ,टेबल
ટેબલ સોંપણી,टेबल असाइनमेंट
ટેબલ નિયંત્રણ,टेबल नियंत्रण
ટેબલ નિયંત્રણ મોડેલ,टेबल नियंत्रण मॉडेल
ટેબલ નિયંત્રણ સિસ્ટમ,टेबल नियंत्रण प्रणाली
ટેબલ ચક્ર,टेबल सायकल
ટેબલ હોલ્ડિંગ ખર્ચ,टेबल ठेवण्याची किंमत
ટેબલ પોઈન્ટ,टेबल पॉइंट
ટેબલ નીતિ,टेबल धोरण
ટેબલ સ્થિતિ,टेबल स्थिती
"વ્યસ્ત, વિપરીત, વિરુદ્ધ","व्यस्त, उलट, विरुद्ध"
વ્યસ્ત સહસંબંધ,व्यस्त सहसंबंध
વ્યસ્ત કાર્ય,व्यस्त कार्य
ફોમ દીઠ હાઇપરબોલિક કાર્ય,हायपरबोलिक फंक्शन प्रति फोम
વ્યસ્ત પ્રમાણમાં,व्यस्त प्रमाणात
વ્યસ્ત નકશો,व्यस्त नकाशा
પારસ્પરિક સંખ્યા,परस्पर संख्या
વ્યસ્ત મેટ્રિક્સ,व्यस्त मॅट्रिक्स
વ્યસ્ત ક્રમચય,व्यस्त क्रमपरिवर्तन
વ્યસ્ત ગુણોત્તર,व्यस्त गुणोत्तर
વ્યસ્ત ત્રિકોણમિતિ કાર્ય,व्यस्त त्रिकोणमितीय कार्य
વ્યસ્ત સૂત્ર,व्यस्त सूत्र
ક્રમની નકલ,क्रमाची प्रत
વ્યસ્ત મેટ્રિક્સ,व्यस्त मॅट्रिक्स
વ્યસ્ત રૂપાંતર,व्यस्त रूपांतरण
અતાર્કિક,तर्कहीन
અતાર્કિક સમીકરણ,तर्कहीन समीकरण
અતાર્કિક અભિવ્યક્તિ,तर्कहीन अभिव्यक्ती
અતાર્કિક સંખ્યા,अपरिमेय संख्या
અતાર્કિક મૂળ,तर्कहीन मूळ
"અફર, અફર, અફર","अपरिवर्तनीय, अपरिवर्तनीय, असमान"
રોટેશનલ વેક્ટર,रोटेशनल वेक्टर
રોટેશનલ વેક્ટર કાર્ય,रोटेशनल वेक्टर फंक्शन
રોટેશનલ વેગ,रोटेशनल वेग
આઇસોમેટ્રિક (v.) જમણી રેખા (v.),सममितीय (v.) उजवी रेषा (v.)
સુમેળ,समक्रमण
અલગ હિતાવહ વિચિત્રતા,पृथक अनिवार्य विचित्रता
અલગ બિંદુ,अलग बिंदू
"isometric, tritezole, cubic, isometric","isometric, tritezole, cubic, isometric"
સમદ્વિબાજુ રૂપરેખાંકન,समद्विभुज कॉन्फिगरेशन
પુનરાવર્તિત અભિન્ન,पुनरावृत्ती अविभाज्य
પુનરાવર્તિત નિવેશ,पुनरावृत्ती समाविष्ट करणे
પુનરાવર્તન,पुनरावृत्ती
પુનરાવર્તન સૂત્ર,पुनरावृत्ती सूत्र
પુનરાવર્તિત એકીકરણ સૂત્ર,आवर्ती एकीकरण सूत्र
પુનરાવર્તિત પ્રક્રિયા,पुनरावृत्ती प्रक्रिया
પુનરાવર્તિત પદ્ધતિ,पुनरावृत्ती पद्धत
જેકોબિયન,जेकोबियन
જેકોબી સાર્નિક,जेकोबी सारनिक
જેકોબી મેટ્રિક્સ,जेकोबी मॅट्रिक्स
સમૂહોનું સંયોજન,संचांचे संयोजन
સંયુક્ત (v.) સંયુક્ત (v.),संयुक्त (v.) संयुक्त (v.)
સંયુક્ત ઘનતા કાર્ય,संयुक्त घनता कार्य
સંયુક્ત આવર્તન કાર્ય,एकत्रित वारंवारता कार्य
સંયુક્ત આશ્રિત ચલ,संयुक्त अवलंबून चल
સંયુક્ત સંભાવના,संयुक्त संभाव्यता
ઉમેરવુ,अंतर्भूत
"કોદાળી, કૂદકો, પ્લુટી","कुदळ, उडी, प्लुटी"
પ્લુટી વિરામ,प्लुटी खंडितता
"ન્યાયીપણું, વાજબીપણું","न्याय्यता, औचित्य"
વાજબી ઠેરવવું,समर्थन करणे
carnafe નકશો,carnafe नकाशा
"કર્નલો, રાખ","कर्नल, राख"
મેપિંગ બિંદુ,मॅपिंग पॉइंट
"પાયરોડાયનેમિક્સ, પ્યુરિન ડાયનેમિક્સ","पायरोडायनामिक्स, प्युरिन डायनॅमिक्स"
ગતિ ઊર્જા,गतीज ऊर्जा
"ગતિશાસ્ત્ર, ગતિશાસ્ત્ર","गतीशास्त्र, गतीशास्त्र"
કોલમોગોરોફ-સ્મિર્નોવ ટેસ્ટ,कोल्मोगोरोफ-स्मिरनोव्ह चाचणी
ક્રોનેકર ડેલ્ટા,क्रोनेकर डेल्टा
કાકડી,काकडी
Lagrange કાર્ય,Lagrange कार्य
લેગ્રેન્જ ગુણક,Lagrange गुणक
"પાટિયું, બોર્ડ","फळी, फळी"
લેપ્લેસ ટ્રાન્સફોર્મ,Laplace परिवर्तन
મોટી સંખ્યા,मोठी संख्या
લાક્ષણિક મૂળ,वैशिष्ट्यपूर्ण मूळ
બાજુનું પૃષ્ઠ,बाजूचे पान
લેટિન ચોરસ,लॅटिन चौरस
"નાભિની દોરી, લેટસ ગુદામાર્ગ","नाळ, लॅटस गुदाशय"
"નિયમો, સિદ્ધાંતો","नियम, तत्त्वे"
વેગ સંયોજન નિયમ,वेग संयोजन नियम
સુસંગતતા નિયમ,सुसंगतता नियम
ઘટતા વળતરનો નિયમ,परतावा कमी करणारा नियम
ગુરુત્વાકર્ષણનો નિયમ,गुरुत्वाकर्षणाचा नियम
જૂથ માટે હોમોમોર્ફિઝમનો નિયમ,गटासाठी होमोमॉर्फिज्म नियम
રિંગ્સ માટે હોમોમોર્ફિઝમનો નિયમ,रिंगांसाठी होमोमॉर्फिजम नियम
વધતી કિંમતનો કાયદો,वाढत्या खर्चाचा कायदा
ઘાતીકરણ નિયમ,घातांक नियम
જડતા કાયદો,जडत्व कायदा
મોટી સંખ્યામાં કાયદો,मोठ्या संख्येचा कायदा
સંભાવના નિયમ,संभाव्यता नियम
"સાઈન નિયમ, સાઈન નિયમ","साइन नियम, साइन नियम"
ઘાતાંકનો કાયદો,घातांकांचा नियम
ઝડપ નિયમો,गती नियम
"સ્તર, સ્તર","स्तर, स्तर"
આગળ ગુણાંક,फॉरवर्ड गुणांक
આગળનો કર્ણ,समोरचा कर्ण
ફોરવર્ડ સબ-મેટ્રિક્સ,फॉरवर्ड सब-मॅट्रिक्स
ફ્રન્ટ પોસ્ટ,समोर पोस्ट
"ન્યૂનતમ, ન્યૂનતમ, ન્યૂનતમ","किमान, किमान, किमान"
લેસ્ટ કોમન કોમન (LCM),सर्वात कमी सामान्य (LCM)
ન્યૂનતમ ઘટકો,किमान घटक
સૌથી નીચો વર્ગ,सर्वात खालचा वर्ग
ન્યૂનતમ ઓવરહેડ મર્યાદા,किमान ओव्हरहेड मर्यादा
ડાબો સમૂહ,डावा संच
ઘડિયાળની વિરુદ્ધ દિશામાં,घड्याळाच्या उलट दिशेने
કાઉન્ટરક્લોકવાઇઝ સ્ક્રૂ,घड्याळाच्या उलट दिशेने स्क्रू
ડાબું ઊલટું,डावीकडे उलट
ડાબું ગુણાકાર,बाकी गुणाकार
લીબનીઝ સૂત્ર,लीबनिझ सूत्र
લંબાઈ,लांबी
તુંગાક્કુડી,तुंगाक्कुडी
ત્રાંસી વળાંક,ट्रॅगस वक्र
લંગફિશ,फुफ्फुसाचा मासा
સ્તર વળાંક,पातळी वक्र
આત્મવિશ્વાસનું સ્તર,आत्मविश्वास पातळी
મહત્વનું સ્તર,महत्त्व पातळी
કાલક્રમિક રીતે,कालक्रमानुसार
શબ્દકોશ ક્રમ,शब्दकोश क्रम
સંભાવના કાર્ય,संभाव्यता कार्य
સંભાવના ગુણોત્તર પરીક્ષણ,संभाव्यता प्रमाण चाचणी
"મર્યાદા, સીમાંત","मर्यादा, किरकोळ"
"સીમાંત, આત્યંતિક","किरकोळ, अत्यंत"
સીમાંત મૂલ્ય,किरकोळ मूल्य
સીમાંત વેગ,सीमांत वेग
સરેરાશ શ્રેણી,सरासरी श्रेणी
એકીકરણની મર્યાદા,एकत्रीकरणाची मर्यादा
ક્રમ મર્યાદા,अनुक्रम मर्यादा
"ક્લસ્ટર બિંદુ, મર્યાદા બિંદુ","क्लस्टर पॉइंट, लिमिट पॉइंट"
સીમાંત વેગ,सीमांत वेग
"રેખા, રેખા, લંબગોળ","रेषा, रेषा, लंबवर्तुळ"
"રેખીય, રેખીય, રેખીય","रेखीय, रेखीय, रेखीय"
રેખીય બિજવલ્લી,रेखीय बिजवल्ली
રેખીય બીજગણિત સમીકરણ,रेखीय बीजगणितीय समीकरण
રેખીય અંદાજ,रेखीय अंदाजे
રેખીય એસિમ્પ્ટોટ,रेखीय लक्षण
રેખીય ગુણાંક,रेखीय गुणांक
આંચકો સંચય,शॉक जमा
આઘાત પ્રતિબંધ,शॉक निर्बंध
રેખીય અવલંબન,रेखीय अवलंबित्व
રેખીય વિભેદક સમીકરણ,रेखीय भिन्न समीकरण
"લીનિયર ડાયમેન્શન, લીનિયર મેઝરમેન્ટ, લીનિયર લેન્થ-પહોળાઈ","रेखीय परिमाण, रेखीय मापन, रेखीय लांबी-रुंदी"
"રેખીય સમીકરણ, ચતુર્ભુજ સમીકરણ","रेखीय समीकरण, चतुर्भुज समीकरण"
રેખીય એકરૂપતા,रेखीय एकसंधता
રેખીય અપૂર્ણાંક રૂપાંતર,रेखीय अपूर्णांक रूपांतरण
રેખીય કાર્ય,रेखीय कार्य
રેખીય કાર્ય,रेखीय कार्य
રેખીય જૂથ,रेखीय गट
રેખીય સ્વતંત્રતા,रेखीय स्वातंत्र्य
રેખીય સ્વતંત્ર સંબંધ,रेखीय स्वतंत्र संबंध
રેખીય અસમાનતા,रेखीय असमानता
રેખીય બિન-સમાન વિભેદક સમીકરણ,रेखीय नॉन-एकसंध विभेदक समीकरण
રેખીય અભિન્ન સમીકરણ,रेखीय अविभाज्य समीकरण
રેખીય પ્રક્ષેપ,रेखीय प्रक्षेपण
લીનિયર લીસ્ટ સ્ક્વેર રીગ્રેસન એનાલિસિસ,रेखीय किमान चौरस प्रतिगमन विश्लेषण
"એકવચનમાં, રેખીય રીતે","एकेरी, रेखीय"
રેખીય રીતે નિર્ભર,रेखीय अवलंबून
રેખીય રીતે સ્વતંત્ર,रेखीय स्वतंत्र
રેખીય મેપિંગ,रेखीय मॅपिंग
રેખીય ક્રમ,रेखीय क्रम
રેખીય ક્રમાંકન,रेखीय क्रमिकरण
રેખીય પ્રોગ્રામિંગ,रेखीय प्रोग्रामिंग
લીનિયર પ્રોગ્રામિંગ અલ્ગોરિધમ,रेखीय प्रोग्रामिंग अल्गोरिदम
રેખીય પ્રોગ્રામિંગ સમસ્યા,रेखीय प्रोग्रामिंग समस्या
રેખીય રીગ્રેસન,रेखीय प्रतिगमन
રેખીય રીગ્રેસન ગુણાંક,रेखीय प्रतिगमन गुणांक
"રેખીય સંબંધ, ઘાતાંકીય સંબંધ","रेखीय संबंध, घातांकीय संबंध"
રેખીય વસ્તી,रेखीय लोकसंख्या
રેખીય સબસ્પેસ,रेखीय उपस्थान
રેખીય પરિવર્તન,रेखीय परिवर्तन
રેખીય રીગ્રેસન,रेखीय प्रतिगमन
રેખીય વિભેદક અંદાજ,रेखीय विभेदक अंदाज
રેખીય વેગ,रेखीय वेग
રેખા અભિન્ન,ओळ अविभाज्य
આંતરછેદની રેખા,छेदनबिंदूची ओळ
રીગ્રેસનની રેખા,प्रतिगमन ओळ
અવકાશી વેક્ટર,अवकाशीय वेक्टर
સ્થાનિક શ્રેષ્ઠ,स्थानिक इष्टतम
"લોકસ, લોકસ","locus, locus"
લોગ લોગ લોગ,लॉग लॉग लॉग
"લઘુગણક, લઘુગણક","लॉगरिदमिक, लॉगरिदमिक"
લઘુગણક ચોકસાઈ,लॉगरिदमिक अचूकता
લઘુગણક ગણતરી,लॉगरिथम गणना
"લઘુગણક વળાંક, લઘુગણક વળાંક","लॉगरिदमिक वक्र, लॉगरिदमिक वक्र"
લઘુગણક વ્યુત્પન્ન,लॉगरिदमिक व्युत्पन्न
લઘુગણક વિભેદક,लॉगरिदमिक भिन्नता
"લઘુગણક કાર્ય, લઘુગણક કાર્ય","लॉगरिदमिक फंक्शन, लॉगरिदमिक फंक्शन"
"લઘુગણક સરેરાશ, ભૌમિતિક સરેરાશ","लॉगरिदमिक मीन, भौमितिक मीन"
લઘુગણક સામાન્ય વિતરણ,लॉगरिदमिक सामान्य वितरण
લઘુગણક સંબંધ,लॉगरिदमिक संबंध
લઘુગણક સ્કેલ,लॉगरिदमिक स्केल
"લઘુગણક શ્રેણી, લઘુગણક શ્રેણી","लॉगरिदम मालिका, लॉगरिदमिक मालिका"
"લઘુગણક સર્પાકાર, લઘુગણક સર્પાકાર","लॉगरिदमिक सर्पिल, लॉगरिदमिक सर्पिल"
"લઘુગણક કોષ્ટક, લઘુગણક કોષ્ટક","लॉगरिदम सारणी, लॉगरिदमिक सारणी"
"લઘુગણક, લઘુગણક","लॉगरिदम, लॉगरिदम"
તર્કશાસ્ત્ર,तर्कशास्त्र
તાર્કિક રીતે સમકક્ષ,तार्किकदृष्ट्या समतुल्य
"ગ્રોથ કર્વ, પર્લ-રીડ કર્વ","वाढ वक्र, पर्ल-रीड वक्र"
"સામાન્ય વિતરણ લોગ કરો, સામાન્ય વિતરણ લોગ કરો","लॉग सामान्य वितरण, लॉग सामान्य वितरण"
"રેખાંશ, રેખાંશ","रेखांश, रेखांश"
"loop, loop, noose (no.), loop (ver.), praspanda","लूप, लूप, फंदा (न.), पळवाट (व्हेर.), प्रसन्ना"
"ચૂંટણી પ્રચાર, લોટરી","निवडणूक प्रचार, लॉटरी"
રેખાંકિત,अधोरेखित
ના જેટલું કે તેનાથી ઓછું,कमी बंधन
લો રીમેન-ઇન્ટિગ્રલ,कमी Riemann-Integral
ઓછી રકમ,कमी रक्कम
ત્રિકોણાકાર મેટ્રિક્સને અનુસરે છે,खालील त्रिकोणी मॅट्रिक्स
mclarin ફેલાય છે,mclarin पसरला
"માયા નંબર, મેજિક નંબર, ટકાઉપણું નંબર","माया क्रमांक, जादूचा क्रमांक, टिकाऊपणा क्रमांक"
જાદુઈ ચોરસ,जादूचा चौरस
તેજસ્વી મર્યાદા,तेजस्वी मर्यादा
મેઇલિંગ પ્રશ્નાવલી,मेलिंग प्रश्नावली
મેઇલ દ્વારા સર્વેક્ષણ,मेलद्वारे सर्वेक्षण
ઓવરહેડ મર્યાદા,ओव्हरहेड मर्यादा
લાંબી ચાપ,लांब चाप
બંધાયેલ સમૂહ,बद्ध सेट
બહુમૂલ્ય કાર્ય,बहुमूल्य कार्य
"નકશો, નકશો, નકશો","नकाशा, नकाशा, नकाशा"
સેટમાં મેપિંગ,सेटमध्ये मॅपिंग
સેટનું મેપિંગ,संचांचे मॅपिंग
સીમાંત સંભાવના,किरकोळ संभाव्यता
ગાણિતિક વિશ્લેષણ,गणितीय विश्लेषण
અંકગણિત તર્ક,अंकगणित तर्क
ગાણિતિક કેન્દ્ર,गणितीय केंद्र
ગાણિતિક જટિલતા,गणिताची जटिलता
ગાણિતિક અર્થશાસ્ત્ર,गणितीय अर्थशास्त्र
ગાણિતિક અપેક્ષા,गणितीय अपेक्षा
ગાણિતિક સ્વરૂપ,गणितीय फॉर्म
"મેથેમેટિકલ ફોર્મેટ, મેથેમેટિકલ ફોર્મેટ","गणितीय स्वरूप, गणितीय स्वरूप"
ગાણિતિક ઓળખ,गणितीय ओळख
"ગાણિતિક તર્ક, ગાણિતિક તર્ક","गणितीय तर्कशास्त्र, गणितीय तर्कशास्त्र"
ગાણિતિક મોડેલ,गणितीय मॉडेल
ગાણિતિક ઉદ્દેશ,गणितीय हेतू
મેટ્રિક્સ કર્ણકરણ,मॅट्रिक्स विकर्णीकरण
મેટ્રિક્સ વ્યસ્ત,मॅट्रिक्स व्यस्त
મેટ્રિક્સ વ્યુત્ક્રમ,मॅट्रिक्स उलटा
