Bengali,Hindi
অনাক্রম্যতা,प्रतिरक्षा
ইমিউনো-কমপ্রিমাইজড,प्रतिरक्षा समंजित
ইমিউনো ঘাটতি রোগ,प्रतिरक्षा न्यूनता रोग
ইমিউনো ইলেক্ট্রোফোরসিস,प्रतिरक्षी वैद्युतकण संचलन
ইমিউনো ফ্লুরোসেন্ট অ্যান্টিবডি লেবেলিং,प्रतिरक्षा प्रतिदीप्ति प्रतिपिंड लेबलन
ইমিউনো সরবেন্ট অ্যাস,प्रतिरक्षा शोषक आमापन
ইমিউনো দমনকারী থেরাপি,प्रतिरक्षा दमनक चिकित्सा
ইমিউনো দমনকারী,प्रतिरक्षा- निरोधक
ইমিউনোজেনিক,प्रतिरक्षाजनी
ইমিউনোগ্লোবুলিন,"इम्यूनोग्लोब्युलिन, प्रतिरक्षाग्लोब्युलिन"
ইমিউনোলজি,प्रतिरक्षाविज्ञान
ইমিউনোমোডুলেটর,प्रतिरक्षा मॉडुलक
ইমিউনোপোটেন্টিশন থেরাপি,प्रतिरक्षा क्षमतावर्धन चिकित्सा
ইমিউনোসপ্রেসিভ ড্রাগ,प्रतिरक्षा निरोधी औषधि
ইমুনোথেরাপি,प्रतिरक्षा चिकित्सा
Imparipinnate,विषमपिच्छकी
ইম্পেরেটা,इम्पेरैटा
দুর্ভেদ্য,अपारगम्य
ইমপ্লান্ট,अंतर्रोप
ইমপ্লান্টেশন,अंतर्रोपण
উন্নত বীজ,उन्नत बीज
উন্নত বিভিন্ন,उन्नत किस्म
স্বাভাবিক স্থানে অবস্থিত,स्वस्थाने
ভিট্রোতে,पात्रे
ভিট্রো ফার্টিলাইজেশন (আইভিএফ),पात्रे निषेचन
ভিভোতে,जीवे
নিষ্ক্রিয়,निष्क्रिय
ইনব্রেড লাইন,अंतःप्रजात क्रम
ইনব্রিডিং,अंतःप्रजनन
পুনঃসংযোগের ঘটনা,पुनर्योजन आपतन
জ্বলন,भस्मीकरण
ইনসিসর,कृंतक (दंत)
অন্তর্ভুক্তি শরীর,"अंतर्विष्ट पिंड, अंतर्वेशकाय"
অসম্পূর্ণ আচরণ,असंबद्ध व्यवहार
অসম্পূর্ণতা,असंगतता
অসম্পূর্ণতা,अनिषेच्यता
অসম্পূর্ণ আধিপত্য,अपूर्ण प्रभाविता
ইনকিউবেটর,ऊष्मायित्र
আগত,आश्रयी
ইনকাস,"स्थूण, इन्कस"
অনির্দিষ্ট ফল,अस्फुटनशील फल
ইন্ডেন্টেড,दांतेदार
স্বাধীন ভাণ্ডার,स्वतंत्र अपव्यूहन
স্বতন্ত্র জিন,स्वतंत्र जीन
ভারতীয় কৃষি গবেষণা কাউন্সিল,भारतीय कृषि अनुसंधान परिषद्
ভারতীয় সালমন,"रवस, बामीन"
সূচক প্রজাতি,सूचक जाति
আদিবাসী ব্যবস্থা,देशी चिकित्सा पद्धति
ইন্ডিগোফেরা,इंडिगोफेरा
ইনডোর দূষণ,"अंतःकक्ष प्रदूषण, आंतरिक प्रदूषण"
প্ররোচিত আন্দোলন,प्रेरित गति
প্ররোচিত মিউটেশন,प्रेरित उत्परिवर्तन
সূচক,प्रेरक
সূচক জিন,प्रेरक जीन
ইনডুসিবল নিয়ন্ত্রণ,प्रेरणीय नियंत्रण
ইনডুসিবল এনজাইম,प्रेरणी एंजाइम
ক্যান্সার অন্তর্ভুক্ত,कैन्सर-प्रेरण
শিল্প মেলানিজম,औद्योगिक अतिकृष्ण
শিল্প - কারখানা ঘটিত দূষণ,औद्योगिक प्रदूषण
শিল্প ধোঁয়া,औद्योगिक धुआँ
নিষ্ক্রিয় বিপরীতে মাইক্রোস্কোপি,व्यतिकरण विपर्यास सूक्षमदर्शिकी
অবর্ণনীয় সংস্থান,अक्षय संसाधन
সংক্রামক রোগ,संक्रामक रोग
ইনফেকটিভিটি,संक्रामकता
অনুমান,अनुमान
নিকৃষ্ট সেরিবিলার পেডুনকেল,अधःअनुमस्तिष्क-वृंतक
নিকৃষ্ট মেসেন্ট্রিক গ্যাংলিওন,अधर आंत्रयोजनी गुच्छका
অসীম,"अनंत, अपरिमित"
প্রদাহ,शोथ
প্রদাহজনক বাধা,शोथज रोध
প্রদাহজনক প্রতিক্রিয়া,शोथ प्रतिक्रिया
প্রদাহজনক প্রতিক্রিয়া,शोथज अनुक्रिया
মুদ্রাস্ফীতি,स्फीति
ফুলের,पुष्पक्रम
ইনফ্লুয়েঞ্জা,इन्फ्लुएंजा
অন্ত: প্রবাহ,अंतर्वाह
ইনফ্রোরবিটাল গ্রন্থি,अवनेत्रकोटर ग्रंथि
ইনফুন্ডিবুলাম,"कीपक, इफंडीबुलम"
খাওয়ার খাবার,अंतर्गृहीत भोजन
আহার,अंतर्ग्रहण
ইনগুইনাল খাল,वंक्षण नाल
কুঁচকির অন্ত্রবৃদ্ধি,वंक्षण हर्निया
উত্তরাধিকার,वंशागति
উত্তরাধিকার সূত্রে আণবিক রোগ,वंशागत आण्विक रोग
দমন করা,संदमन करना
বাধা,संदमित
হরমোন বাধা,संदमक हॉर्मोन
বাধা,संदमन
ইনহিবিটরি পেপটাইড,संदमनी पेप्टाइड
দীক্ষা,प्रारंभन
উদ্যোগী,प्रारंभक
ইনজেকশন,अंतःक्षेपित
আঘাত,क्षति
খাঁড়ি,अंतर्गम
সহজাত অনাক্রম্যতা,सहज प्रतिरक्षा
অজৈব বিবর্তন,अजैव विकास
অজৈব উপাদান,अकार्बनिक पदार्थ
Inositoltriphoshate,इनॉसिटॉलट्राइफॉस्फेट
পুষ্টির ইনপুট,पोषक का निवेश
পোকামাকড়,कीट
পোকামাকড় খাওয়া ওয়ার্বলার,कीटाहारी फुदकी (पक्षी)
কীটপতঙ্গ,कीट पीड़क
পোকামাকড় প্রতিরোধ,कीट प्रतिरोध
পোকামাকড়,"कीटवर्ग, इन्सेक्टा"
কীটনাশক প্রোটিন,कीटनाशी प्रोटीन
কীটনাশক,कीटनाशी
কীটপতঙ্গ,कीटाहारी
পোকামাকড় উদ্ভিদ,कीटाहारी पादप
গর্ভধারণ,वीर्यसेचन
সন্নিবেশমূলক নিষ্ক্রিয়তা,अंतर्विष्ट निष्क्रियण
অনুপ্রেরণামূলক ক্ষমতা,अंतःश्वसन क्षमता
অনুপ্রেরণামূলক রিজার্ভ ভলিউম,अंतःश्वसनी निचित आयतन
প্রাকৃতিক বৃদ্ধির শিক্ষামূলক হার,प्राकृतिक वृद्धि की आंतर दर
অন্তরক,रोधित करना
ইনসুলিন,इन्सुलिन
ইন্টিগ্রাল প্রোটিন,अभिन्न प्रोटीन
সংহত,समाकलन करना
মিশ্রণ,समाकलन
ইন্টিগমেন্ট,अध्यावरण
ইন্টিগামেন্টারি নেফ্রিডিয়াম,अध्यवरणी वृक्कक
মিথষ্ক্রিয়া,पारस्परिक क्रिया
নেতিবাচক প্রভাবের সাথে মিথস্ক্রিয়া,नकारात्मक प्रभाव वाली पारस्परिक क्रिया
আন্তঃদেশীয় সেপ্টাম,अंतरा अलिंद पट
ইন্টারব্রিডিং,अंतःप्रजनन
আন্তঃসংযোগ ব্যক্তি,अंतःप्रजननी व्यष्टि
আন্তঃকোষ,"अंतर्वेशी, अंतार्विष्ट"
ইন্টারক্লেটেড ডিস্ক,अंतर्विष्ट बिंब
আন্তঃকোষীয় ম্যাট্রিক্স,अंतःकोशिकीय आधात्री
আন্তঃকোষীয় স্থান,अंतराकोशिकीय स्थान
পথিমধ্যে রোধ করা,अपरोधन
পথিমধ্যে রোধ করা,अंतखंड
আন্তঃ-চেইন বন্ড,अंतरा-शृंखला आबंध
ইন্টারডুব্লেট ব্রিগেড,अंतर्द्विक ब्रिगेड
ইন্টারফাসিকুলার ক্যাম্বিয়াম,अंतरापूलीय एधा
অন্তর্বর্তী স্থান,अंतर कला अवकाश
ইন্টারফেজ,अंतरावस्था
ইন্টারফেজ ক্রোমোজোম,अंतरावस्था गुणसूत्र
আন্তঃসংযোগমূলক সেপ্টাম,अंतराखंडीय पट
ইন্টারফাসিকুলার ক্যাম্বিয়াম,अंतरापूलीय एधा
হস্তক্ষেপ আরএনএ,व्यतिकारी आर. एन. ए.
ইন্টারফেরন,इंटरफेरॉन
হস্তক্ষেপ,"अंतरजननक्षम, अंतरउर्वर"
ইন্টারলিউকিন,इंटरल्यूकिन
ইন্টারলকড,अंतःपाशित
মধ্যবর্তী দিন উদ্ভিদ,मध्यवर्ती प्रदीप्ति पादप
মধ্যবর্তী ফিলামেন্ট,मध्यवर्ती तंतु
মধ্যবর্তী লোব,मध्यवर्ती पालि
মধ্যবর্তী জুটি,माध्यवर्ती युग्मन
অভ্যন্তরীণ কান,आंतरिक कर्ण
অভ্যন্তরীণ পরিবেশ,आंतरिक पर्यावरण
অভ্যন্তরীণ জাগুলার শিরা,आंतरिक युज्ञ शिरा
অভ্যন্তরীণ রূপচর্চা,आंतरिक आकारिकी
অভ্যন্তরীণ পুষ্টিকর সাইক্লিং,आंतरिक पोषक चक्रण
অভ্যন্তরীণ ছন্দ,आंतरिक लय
আন্তর্জাতিক কোড,अंतरराष्ट्रीय कोड
আন্তর্জাতিক মানব জিনোম প্রকল্প,अंतरराष्ट्रीय मानव जीनोम परियोजना
ইন্টারনোড,पोर
ইন্টারপ্ল্যানেটারি,अंतराग्रही
বাধা জিন,अंतरायित जीन
ইন্টারসেক্স,मध्यलिंगी
আন্তঃসংযোগ সংকরকরণ,अंतर्जातीय संकरण
আন্তঃস্থায়ী সেল উদ্দীপক হরমোন,अंतराली कोशिका उद्दीपक हॉर्मोन
আন্তঃস্থায়ী সেল,"अंतराली कोशिका, अंतराकाशी कोशिका"
আন্তঃস্থায়ী মুছে ফেলা,अंतराली विलोपन
আন্তঃস্থায়ী ফ্লিউড,अंतराली तरल
আন্তঃরিজ হাইব্রিডাইজেশন,अंतःउपजातीय संकरण
হস্তক্ষেপ ক্রম,मध्यवर्ती अनुक्रम
অন্ত্রের কেকা,आंत्र अंधनाल
অন্ত্রের রস,आंत्र रस
অন্ত্র,"आंत्र, आंत"
অন্তঃকোষীয় হজম,अंतःकोशिकी पाचन
ইন্ট্র্যাসিটোপ্লাজমিক শুক্রাণু ইনজেকশন (আইসিএসআই),आंतरकोशिका द्रव्य शुक्राणु अंतःक्षेपण
ইন্ট্রাফাসিকুলার ক্যাম্বিয়াম,अंतःपूलीय एधा
অন্তঃসত্ত্বা নেফ্রন,मज्जासन्न वृक्काणु
অন্তঃসত্ত্বা প্রতিযোগিতা,अंतरजाति स्पर्धा
অন্তঃসত্ত্বা অসঙ্গতি,आंतरजातीय असंगतता
অন্তঃসত্ত্বা অসঙ্গতি,आंतरजातीय अनिषेच्यता
অন্তঃসত্ত্বা যৌনাঙ্গে জেডুক্ট সিস্টেম,आंतर वृषण जनन वाहिनी तंत्र
অন্তঃসত্ত্বা গর্ভধারণ (আইইউআই),अंतर्गर्भाशयी वीर्यसेचन
অন্তঃসত্ত্বা স্থানান্তর (আইইউটি),अंतर्गभाशय अंतरण
ইন্ট্রিনিসিক প্রোটিন,आंतर प्रोटीन
অভ্যন্তরীণ বাধা,आंतर अवरोध
পরিচয়,अंतरवगम
ইন্ট্রন,"अव्यक्तेक, इंट्रॉन"
ইন্ট্রোজ,अंतर्मुखी
বিপর্যয়,प्रतिलोमन
ইনভার্টেজ,इनवर्टेज
Invertebrates,अकशेरुकी प्राणी
তদন্তকারী,अन्वेषक
জড়িত,सहपत्रचक्र
অনৈচ্ছিক এবং অ-স্ট্রিটেড পেশী,अनैच्छिक और अरेखित पेशी
আইডোডিন,आयोडीन
আয়োডোথাইরোনাইন,आयोडोथाइरोनिन
আয়ন,आयन
আয়ন চ্যানেল,आयन चैनल
আয়ন এক্সচেঞ্জ ক্রোমাটোগ্রাফি,आयन विनिमय वर्णलेखन
আয়নিক বন্ড,आयनी आबंध
আয়নিক মিথস্ক্রিয়া,आयनी पारस्परिक क्रिया
আয়নোসাইট,आयनाणु (आयनोसाइट)
ইন্টিগ্রেটেড কীটপতঙ্গ পরিচালনা (আইপিএম),एकीकृत पीड़क प्रबंधन (आई.पी.एम.)
আইপোমিয়া,आइपोमिया
আইরিডেসি,इरीडेसी
আইরিস,"परितारिका, आइरिस"
আয়রন দুর্গ চাল,लौह पुष्टीकृत चावल
আয়রন পোরফায়ারিন,लौह पॉर्फिरिन
আয়রন স্ক্র্যাপ,लौह खुरचन
বিকৃত সেল,किरण
ইরেডিয়েশন,किरणित कोशिका
অনিয়মিত,अनियमित
অনিয়মিত ফুল,असममित पुष्प
অপরিবর্তনীয় বিচ্ছিন্নতা,अनुत्क्रमणीय फैलाव
আন্তর্জাতিক চাল গবেষণা ইনস্টিটিউট,अंतर्रार्ष्ट्रीय चावन अनुसंधान संस्थान
বিরক্তিকর,उत्तेजक
ইস্কিয়াম,आसनास्थि
ইস্কিয়াম,श्रोणिखंड
ল্যাঞ্জারহান্স এর ইসলেট,लैंगरहैन्स द्वीप समूह
আইসোগগ্লুটিনিন,"समआश्लेषिन, आइसोएग्लूटिनिन"
আইসোবায়ারাল পাতা,समद्विपार्श्विक पर्ण
আইসোগামি,"समयुग्मकता, समयुग्मन"
আইসোগ্রাফ্ট,समनिरोप
ভিন্ন,विलगित
বিচ্ছিন্ন ক্লোরোপ্লাস্ট,पृथक्कृत हरितलवक
বিচ্ছিন্ন টিস্যু,विलगित ऊतक
আলাদা করা,"विलगन, वियोजन, पृथक्करण"
আইসোমাস,समावयवी
আইসোপাইকনিক সেন্ট্রিফিউগেশন,समघनत्व अपकेंद्रण
আইসোটোনিক,समपरासारी
আইসোটোপ,समस्थानिक
আইসোট্রপিক,समानुवर्ती
আইসোট্রপিক,समदैशिक
আইসোট্রপিক ব্যান্ড,समदैशिक पट्ट
ইস্টমাস,"तनुयोजी, इस्थमस"
ইটাই-ইটাই রোগ,इटाई-इटाई रोग
আইইউডিএস (ওষুধযুক্ত),अंतरा गर्भाशय युक्ति (औषध)
আইইউডিএস (অ-ওষুধযুক্ত),अंतरा गर्माशय युक्ति (औषध-हीन)
জ্যাসিড,जैसिड
জাটারোফা,जैट्रोफा
জন্ডিস,पीलिया
চোয়াল,जबड़ा
চোয়ালেস ভার্টেব্রেট,जबड़ारहित कशेरुकी
জিজুনুম,"अग्रक्षुद्रांत्र, जेजूनम"
জেলিফিশ,जेलीफिश
ঝুম চাষ,"झूम कृषि, स्थानांतरी खेती"
যৌথ বন ব্যবস্থাপনা,संयुक्त वन प्रबंधन
সংযুক্ত এক্সোস্কেলটন,संधित बहिःकंकाल
ঘাড়ের শিরা,युज्ञ शिरा
জাঙ্ক ডিএনএ,अनुपयोगी डी.एन.ए.
জুরাসিক পিরিয়ড,जुरैसिक कल्प
পাট প্রযুক্তি,जूट प्रौद्योगिकी
কিশোর হরমোন,किशोर हॉर्मोन
কিশোর পর্ব,किशोरावस्था
জাস্টাগ্লোমেরুলার যন্ত্রপাতি,गुच्छासन्न उपकरण
কালবাসু,कलबासु
কালে,केल
কালমেঘ,कालमेघ
কানামাইসিন,कैनेमाइसिन
ক্যারিওগামি,केंद्रकसंलयन
ক্যারিওটাইপ,गुणसूत्रप्ररूप
ক্যারিওটাইপিং,गुणसूत्र-प्ररूपण
কৌতয়া,काउटिया
কিল,कूटक
কিল,नौतल
কেরাটিনাইজড স্কিন সেল,केरेटिनित त्वक् कोशिका
কেটোগ্লুটারিক অ্যাসিড,कीटोग्लूटैरिक अम्ल
কেটোন,कीटोन
কেটোন গ্রুপ,कीटोन समूह
কেটোনুরিয়া,कीटोनमेह
চাবি,कुंजी
Keystone প্রজাতি,प्रमुखतम जाति
খাইর,खैर
Khesari,खेसरी
বৃক্ক পরিশোধন,"वृक्क अपोहन, वृक्क डायालिसिस"
গতিসম্পর্কিত শক্তি,गतिज ऊर्जा
কিনেটিন,काइनेटिन
কিনেটোচোর,"गतिबिंदु, काइनेटोकोर"
রাজা কাঁকড়া,राजकर्कट
কিংডম,जगत्
কিংফিশার,"किलकिला, मीनरंक"
কিনোপ্লাজম,काइनोप्लाज्म
রান্নাঘর বর্জ্য,रसोई अपशिष्ट
ক্লিনফেল্টারের সিনড্রোম,क्लाइनफेल्टर संलक्षण
হাঁটু,घुटना
ক্রানজ অ্যানাটমি,क्रन्ज शरीर
ক্রেবস চক্র,क्रेब चक्र
লাবিয়া মাজেলা,बृहद् भगोष्ठ
ল্যাবিয়া মিনোরা,लघु भगोष्ठ
ল্যাবিয়াল প্যাল্প,अधरोष्ठ स्पर्शक
লেবেল,अस्थिर
ল্যাবিয়াম,अधरोष्ठ
লাবলব,लबलब (बीन)
ল্যাব্রাম,ऊर्ध्व ओष्ठ
গোলকধাঁধা,"गहन, भ्रमिका, लैबिरिंथ"
লক্ষ,लैक
ল্যাক অপেরন,"लैक प्रचालेक, लैक ऑपेरॉन"
ল্যাকিফার,लैसीफर
স্তন্যদান,स्तन्यस्रवण
ল্যাকটিশনাল অ্যামেনোরিয়া,स्तन्यस्रवण अनार्तव
ল্যাকট্যাট্রোফ,दुग्धपोषी
ল্যাকটোব্যাকিলাস,लैक्टोबैसीलस
ল্যাকটোজ বিপাকীয় এনজাইম,लैक्टोज उपापचयी एंजाइम
ল্যাকটোজ,"दुग्ध शर्करा, लैक्टोस"
ল্যাক্টুকা স্যাটিভা,लैकटूका सैटाइवा
লাকুনা,रिक्तिका
প্রকৃতির সিঁড়ি,प्रकृति-सोपान
পিছিয়ে থাকা স্ট্র্যান্ড,पश्च रज्जुक
ল্যামেলা,पटलिका
লেমেলিডেনস,लेमेलीडेन्स
লামিয়াসি,लैमिएसी
লামিয়েলস,लैमिएलीज
ফলক নিজস্ব,यथार्थ पटल
লামিনা,"पटल, स्तरिका"
লামিনারিয়া,लैमिनेरिया
ল্যাম্প ব্রাশ ক্রোমোজোম,लैंपब्रुश गुणसूत्र
ল্যানসোলেট,भालाकार
ভূমি উদ্ভিদ,स्थलपादप
ল্যান্ডস শামুক,"स्थल घोंघा, थल शंबुक"
ল্যান্টানা কামারা,लेन्टाना कैमेरा
ল্যাপারোস্কোপ,लैपेरोस्कोप
ল্যাপার্টিয়া,लेपारटिआ
ভ্রষ্টতা হার,"ह्रासदर, च्युतिदर"
লার্কসপুর,लार्कस्पर
লার্ভা মৃত্যুহার,डिंभकीय मर्त्यता
Laryngopharynx,कंठ-ग्रसनी
লেজার মাইক্রোসার্জারি,लेसर सूक्ष्म शल्यचिकित्सा
লাসিউরাস,लैस्यूरस
দেরী ব্লাইট,विलंबित अंगमारी
দেরী বিকাশকারী,विलंबित विकासी
দেরীতে সূচক প্রজাতি,उत्तर अनुक्रमिक जाति
দেরী কাঠ,"पश्च काष्ठ, उत्तर काष्ठ"
সুপ্ত তাপ,गुप्त ऊष्मा
পার্শ্বীয় সংযোজন,पार्श्व उपांग
পার্শ্বীয় কুঁড়ি,पार्श्व कलिका
পার্শ্বীয় ধূসর শিং,पार्श्व धूसर शृंग
পার্শ্বীয় ভেন্ট্রিকল,"पार्श्व वेंट्रिकल, पार्श्व मस्तिष्कनिलय"
ল্যাটেক্স,"रबड़क्षीर, लेटेक्स"
ল্যাথিরাস স্যাটিভাস,लेथाइरस सैटाइवस
জাল,जालक
জাল কাঠামো,जालक संरचना
লরিনিয়া,लॉरिनी
স্বাধীন ভাণ্ডার আইন,स्वतंत्र अपव्यूहन नियम
সীমাবদ্ধ কারণগুলির আইন,सीमाकारी कारक नियम
উত্তরাধিকারের আইন,वंशागति नियम
পৃথকীকরণের আইন,विसंयोजन नियम
থার্মোডাইনামিক্সের আইন,ऊष्मागतिकी नियम
লেয়ারিং,परतन
লেয়ারিং,दाब लगाना
খনিজ পদার্থের ফাঁস,खनिज पदार्थो का निक्षालन
নেতৃত্ব,"सीसा, लेड"
শীর্ষস্থানীয় স্ট্র্যান্ড,अग्र रज्जुक
পাতার বয়স,पर्ण आयु
পাতা এবং স্ট্রিপ মরিচা,पर्ण और धारी किट्ट रोग
পাতার ফলক,"पर्ण फलक, पर्णटल"
পাতার কার্ল,पर्ण कुंचन
পাতা ওরিয়েন্টেশন,पर्ण दिक्विन्यास
পাতা ভেনেশন,पर्ण शिराविन्यास
পাতা,"पत्ती, पर्ण"
পাতার ফলক,पर्णफलक
পাতাগুলি,पर्णरहित
লাফানো,फुदकना
চামড়া পাতা,चर्मिल पर्ण
বাম অর্টিক খিলান,बायाँ महाधमनी चाप
বাম কার্ডিয়াক ধমনী,बायीं हृद् धमनी
লেগুমিনাস উদ্ভিদ,फलीदार पौधा
শিম,"शिंब, फली"
লেবু ঘাস,"नींबू घास, लेमन ग्रास"
লেমুর,लीमर
লেন্স সেল,लेन्स कोशिका
লেন্স,लेन्स
মসুর ডাল,मसूर
চিতা,तेंदुआ
লেপাস,लीपेस
লেপিসমা (সিলভার ফিশ),"लेपिस्मा, (सिल्वर फिश)"
কুষ্ঠরোগ,कुष्ठ
লেপটোকোরিসা,लेप्टोकॉरिसा
লেপটোনেমা,"तनुसूत्र, लेप्टोनीमा"
লেপটোটিন,"तनुपट्ट, तनुसूत्र, लेप्टोटीन"
প্রাণঘাতী,घातक
মারাত্মক রূপান্তর,घातक उत्परिवर्तन
লিউকোসাইট,श्वेताणु
লিউকোডার্মা,"श्वित्र, ल्यूकोडर्मा"
লিউকোপ্লাস্ট,श्वेतलवक
লিউকেমিয়া,"श्वेताणुरक्तता, ल्युकीमिया"
লিভার,उत्तोलक
লেডিগের সেল,लीडिग कोशिका
লিয়ানা,कठलता
Lianous,कठलतात्मक
উকুন,"जूं, यूका"
লিচেন,"शैक, लाइकेन"
জীবনচক্র,जीवन-चक्र
আয়ু,जीवन प्रत्याशा
জীবন জিন,लाइफ जीन
জীবনী,जीवनवृत्त
জীবন সহায়ক ক্ষমতা,जीवन-आधारी क्षमता
জীবন সমর্থন ব্যবস্থা,जीवन-आधारी तंत्र
প্রাণহীন,निर्जीव
লিগামেন্ট,स्नायु
লিগেস,लाइगेज
লিগেশন,बंधन
লিগার,सिंहाघ्र
হালকা আঘাত,हल्की क्षति
হালকা মাইক্রোস্কোপ,प्रकाश सूक्ष्मदर्शी
হালকা করা,तडित्
লিগিনিন,लिग्निन
Ligulate,जीभिकाकार
লিগুল,जीभिका
লিলিয়াসি,लिलिएसी
লিলিয়াম,लिलियम
লিলাম (লিলাস),वृक्कद्रोणि
লিলি পরিবার,"लिली कुल, कुमुदिनी कुल"
অঙ্গ,पाद
অঙ্গ,शाखा
অঙ্গ,अंग
অঙ্গ হাড়,पाद-अस्थि
লিম্বিক লোব,लिंबिक पालि
লিম্বিক সিস্টেম,"लिंबिक तंत्र, सीमांत तंत्र"
লিম্লেস উভচর,"अपाद उभयचर, पादहीन उभयचर"
লিম্লেস টিকটিকি,"अपाद गोधिका, पादहीन गोधिका"
লিম্বাস,लिम्बस
লিমনেটিক জোন,सरोवरी क्षेत्र
লিমনেটিক,"सरोजीवी, सरोवरी"
লিমুলাস,लिमूलस
লাইন,वंशक्रम
লাইন,रेखा
বংশ,वंशक्रम
লিনিয়ার সিকোয়েন্স,रेखिक अनुक्रम
লিনিয়ার,"रैखिक, रेखीय"
লাইনারাইজড প্লাজমিড,रेखीकृत प्लैज्मिड
লিঙ্ক প্রজাতি,योजक जाति
লিঙ্কেজ,सहलग्नता
লিপেজ,लाइपेज़
লিপিড,लिपिड
লিপিড বাইলেয়ার,लिपड द्विस्तर
লিপিড লেজ,लिपिड पुच्छ
লাইপোপলিস্যাকারাইড,लिपोपॉलिसैकेराइड
লাইপোপ্রোটিনেসিয়াস ঝিল্লি,लिपोप्रोटीनी झिल्ली
তরল ফোঁটা,द्रव बिंदुक
মদ ফলিকুলি,पुटिका द्रव
লিথোফাইট,शैलोद्भिद
লিথোস্ফিয়ার,स्थलमंडल
লিটার,करकट
লিটার পড়ে,करकट पात
ছোট্ট সেরিব্রাম,लघु प्रमस्तिष्क
লিটারাল জোন,वेलांचली
লিভার,यकृत
লিভার ফ্লুক,यकृत पर्णाभ
লিভার আকৃতির,यकृताकार
লিভার ওয়ার্ট,लिवर वर्ट
জীবন্ত উদ্ভিজ্জ,जीवधारी
জীবিত জনসংখ্যা,सजीव समष्टि
জীবিত সংস্থান,सजीव संसाधन
জীব জগৎ,जीवजगत्
Lng - 20,एल.एन.जी. - 20
দোআঁশ (পলি),दुमट (पांशु)
গলদা চিংড়ি,"महाचिंगट, लॉब्स्टर"
লোবুলারিয়া,लोबुलेरिया
লোকোমোশন,"गति, संचलन, चलन, गमन"
পঙ্গপাল,टिड्डी
লডিকুল,लाडिक्यूल
লোগারিথেমিক প্রকৃতি,"लघुगणकीय प्रकृति, लॉगेरिथ्मीय प्रकृति"
লজিস্টিক বৃদ্ধি,वृद्धिघाती वृद्धि
লোলিগো,लोलिगो
লগ ডে প্ল্যান্ট,दीर्घ प्रदीप्ति काली पादप
অনুদৈর্ঘ্য অক্ষ,अनुदैर्ध्य अक्ष
অনুদৈর্ঘ্য বাইনারি বিচ্ছেদ,अनुदैर्ध्य द्विखंडन
অনুদৈর্ঘ্য ফিশার,अनुदैर्ध्य विदर
লুপ,कुंडली
লুপ,पाश
লুপ ফাঁদ,कुंडली-पाश
লোফিয়াম,लोफियम
লোরান্থেসি,लोरेन्थेसी
লোরান্থাস,लॉरेन्थस
নিম্ন বাহু,निम्न भुजा
নিচের চোয়াল,"निचला जबड़ा, अधोहनु"
লুফা,तोरई
কটিদেশীয় কশেরুকা,कटि-कशेरुक
কাঠ,काष्ठ कर्तन (लकड़ी काटना)
লামব্রিকাস,लंब्रिकस
লুমেন,"अवकाशिका, ल्यूमेन"
লাম্পার,संपिंडक
ফুসফুস,"फुप्फुस, फेफड़ा"
লুপিন,ल्यूपिन
লুপিনাস আর্টিকাস,ल्यूपिनस अर्क्टिकस
লুটেইনাইজিং হরমোন (এলএইচ),ल्यूटीनकारी हॉर्मोन
লিজ,लायेज
লাইকোপোডিয়াম,लाइकोपोडियम
লাইকোপিডা,लाइकोप्सिडा
লিম্প জাহাজ,लसिका वाहिका
লিম্ফ গ্রন্থি,लसीका ग्रंथि
লিম্ফ নোড,लसिका ग्रंथिक
লিম্ফোসাইট,"लसीकाणु, लिम्फोसाइट"
লিম্ফয়েড অঙ্গ,लसीकाभ अंग
লিম্ফয়েড টিস্যু,लसीकाभ ऊतक
লিম্ফোমা,लसीकागुल्म
লিরেট,वीणाकार
লিজার্জিক অ্যাসিড ডায়েথলামাইড (এল.এস.ডি.),लाइसर्जिक अम्ल डाइएथलामाइड
লাইসাইন,लाइसीन
লাইসোসোম,"लयनकाय, लाइसोसोम"
লাইসোজাইম,लाइसोजाइम
ম্যাকাকা,मैकाका
ম্যাক্রোব্রাচিয়াম,मैक्रोब्रैकियम
ম্যাক্রোভোলিউশন,गुरुविकास
ম্যাক্রোজেনেসিস,बृहद्जनन
ম্যাক্রোমোলিকুলার কলয়েড,बृहत्णु कोलॉइड
ম্যাক্রোমোলিকুল,महाअणु
ম্যাক্রোনুক্লিয়াস,गुरुकेंद्रक
ম্যাক্রোনিউট্রিয়েন্ট,बृहत् पोषक
ম্যাক্রোফেজ (বড় ইটার),महाभक्षक
ম্যাক্রোফাগোসাইট,महाभक्षकाणु
ম্যাক্রোফাগাস,महाभक्षी
ম্যাক্রোফ্যাগি,"महाभक्षकता, महाभक्षिता"
ম্যাক্রোফাইট,बृहत् पादप
ম্যাক্রোপাস,मैक्रोपस
ম্যাকুলা,मैकुला
ম্যাকুলা লুটিয়া,पीत मैकुला
ম্যাগনেসিয়াম,मैग्नीशियम
চৌম্বকীয় অনুরণন ইমেজিং,चुंबकीय अनुनाद प्रतिबिंबन
ম্যাগনিফিকেশন,आवर्धन
ম্যাগনিফাইড ইমেজ,आवर्धित प्रतिबिंब
বিবর্ধক কাচ,आवर्धक लेन्स
