Malayalam,Bengali
ഹൈഡ്രെയിൻ,হাইড্রোমিটার
ഹൈപ്പർ,হাইপার
ഹൈപ്പർ മീഡിയ,হাইপার মিডিয়া
ഹൈപ്പർ ടെക്സ്റ്റ്,হাইপার টেক্সট
ഹൈപ്പർലിൻ,হাইপারলিঙ্ক
ഐക്കൺ,আইকন
തിരിച്ചറിയല്,পরিচয়
തിരിച്ചറിയല്,সনাক্তকারী
കത്തിക്കുക,প্রজ্বলিত
ജലനം,ইগনিশন
Illicance,আলোকসজ্জা
ദീപക്കാഴ്ച,আলোকসজ্জা
പതിഛായ,চিত্র
ഇമേജ് ആന്റിന,চিত্র অ্যান্টেনা
ഇമേജ് ക്യാപ്ചർ,চিত্র ক্যাপচার
ഇമേജ് ഐക്കണോസ്കോപ്പ്,চিত্র আইকনোস্কোপ
ഇമേജ് മാപ്പ്,চিত্র মানচিত্র
ഇമേജ് ഓർത്തൻ,চিত্র orthicon
ഇമേജ് പ്രോസസ്സിംഗ്,চিত্র প্রক্রিয়াকরণ
ഇമേജ് ലെറ്റർ,চিত্র সেটার
സാങ്കല്പികമായ,কাল্পনিক
ഇംപാമം,প্রতিবন্ধকতা
ഇംപെഡൻസ് പൊരുത്തപ്പെടുത്തൽ,প্রতিবন্ধকতা ম্যাচিং
ഇംപെഡൻസ് പൊരുത്തപ്പെടുന്ന സർക്യൂട്ട്,প্রতিবন্ধকতা ম্যাচিং সার্কিট
ഇംപെഡൻസ് പൊരുത്തക്കേട്,প্রতিবন্ধকতা অমিল
ശൂന്യമായ ഇടത്തിന്റെ തടസ്സങ്ങൾ,মুক্ত স্থান প্রতিবন্ধক
ഇംപെഡൻസ് പരിവർത്തനം,প্রতিবন্ধকতা রূপান্তর
ഇറക്കുമതിച്ചരക്ക്,আমদানি
ഇംപ്രെഗ്നൻ,গর্ভবতী
വളരെയധികം വോൾട്ടേജ്,ইমপ্রেস ভোল্টেজ
പചോദനം,প্ররোচিত
പ്രേരണ പ്രതികരണം,আবেগের প্রতিক্রিয়া
അശുദ്ധി,অপরিষ্কার পরিবাহিতা
അശുദ്ധാക്ഷനി അർദ്ധത,অপরিষ্কার অর্ধপরিবর্তন
അലസമായ,নিষ্ক্রিয়
നിഷ്ക്രിയ വിൻഡോ,নিষ্ক্রিয় উইন্ডো
കേൾക്കാനാകാത്ത,শ্রবণযোগ্য
താനെടിക്കുന്ന,উদ্বিগ্নতা
സംഭവം,ঘটনা রে
ഉൾപ്പെടുത്തൽ,অন্তর্ভুক্তি
ഇൻകമിംഗ് സിഗ്നൽ,আগত সংকেত
സൂചകം,সূচক
തദ്ദേശീയമായ,আদিবাসী
ഉൾപ്പെടുത്തൽ,আনয়ন
ഇൻഡക്റ്റീവ്-റിയാൻസ്,ইনডাকটিভ-রিঅ্যাক্ট্যান্স
ഇല്ലാത്ത മെറ്റീരിയൽ,প্রদাহজনক উপাদান
ഇൻഫോഴ്സ് പാച്ച്,ইনফোর প্যাচ
വിവരം,তথ্য
വിവര വാസ്തുവിദ്യ,তথ্য আর্কিটেকচার
വിവര സാധ്യത,তথ্য বিট
വിവര അക്ക,তথ্য অঙ্ক
വിവര കിയോസ്ക്,তথ্য কিওস্ক
വിവര പ്രക്രിയ,তথ্য প্রক্রিয়া
വിവരസാങ്കേതികവിദ്യ,তথ্য প্রযুক্তি
ഇൻഫോടെയ്ൻമെന്റ്,ইনফোটেইনমেন্ট
ഇൻഫ്രാറെഡ് വികിരണം,ইনফ্রারেড বিকিরণ
ഇൻഫ്രാസ്ട്രക്ചർ,অবকাঠামো
ഉൾപ്പെടുത്തുക,ইনজেস্ট
ചേരുവകൾ,উপাদান
സമാരംഭിക്കൽ പദം (IW),সূচনা শব্দ (আইডাব্লু)
ആന്തരിക കോഡുകൾ,অভ্যন্তরীণ কোড
പുതുമ,উদ্ভাবন
നിക്ഷേപതം,ইনপুট
ഇൻപുട്ട് ലൈൻ,ইনপুট লাইন
ഇൻപുട്ട് യൂണിറ്റ്,ইনপুট ইউনিট
ഇൻപുട്ട് വോൾട്ടേജ്,ইনপুট ভোল্টেজ
ഇൻപുട്ട് ഔട്ട്പുട്ട്,ইনপুট আউটপুট
കൂട്ടിച്ചേര്ക്കുക,.োকান
ഉൾപ്പെടുത്തൽ നഷ്ടം,সন্নিবেশ ক্ষতি
പതിഷ്ഠാപനം,স্থাপন
തൽക്ഷണ വോൾട്ടേജ്,তাত্ক্ষণিক ভোল্টেজ
നിര്ദ്ദേശം,নির্দেশ
ഇൻസുലേറ്റിംഗ് മെറ്റീരിയൽ,অন্তরক উপাদান
വൈദുതിരോധനം,নিরোধক
ഇൻസുലേഷൻ പ്രതിരോധം,নিরোধক প্রতিরোধ
സുഖാനുസൃതം,ইনসুলেটর
സംയോജിത സർക്യൂട്ട്,সমন্বিত বর্তনী
നെറ്റ്വർക്ക് സംയോജിപ്പിക്കുന്നു,একীভূত নেটওয়ার্ক
സൂർ,ইন্টিগ্রেটার
ബുദ്ധി,বুদ্ধি
തീവത,তীব্রতা
സംഭാഷണത്തിന്റെ തീവ്രത,বক্তৃতা তীব্রতা
ഇന്റർ ചാനൽ ഇടപെടൽ,আন্তঃ চ্যানেল হস্তক্ষেপ
പരസ്പരബന്ധം,ইন্টারলিভ
ഇടപെടല്,মিথষ্ক্রিয়া
ഇന്ററക്ട്രേഷൻ,ইন্টারেক্টিভিটি
ഇന്റര്കോം,ইন্টারকম
പരസ്പരബന്ധിതമായത്,আন্তঃসংযোগ
ഇന്റർഫേസ്,ইন্টারফেস
ഇന്റർഫേസ് സ്കാനിംഗ്,ইন্টারফেস স্ক্যানিং
ഇടപെടൽ,হস্তক্ষেপ
ഇടപെടൽ മേഖല,হস্তক্ষেপ অঞ্চল
ഇന്റർഫെറിംഗ് ചാനൽ,হস্তক্ষেপ চ্যানেল
ഇടപെടുന്ന ആവൃത്തി,হস্তক্ষেপ ফ্রিকোয়েন্সি
റേഡിയോ ഫ്രീക്വൻസി സിഗ്നൽ ഇടപെടുക,রেডিও ফ্রিকোয়েন্সি সিগন্যাল হস্তক্ষেপ
ഇന്ററാം,ইন্টারফ্রেম
പരസ്പരബന്ധം,ইন্টারলিভ
ഇന്റർലോയ്ഡ്,ইন্টারলিভড
ഇന്റർലോവ്ഡ് സ്ട്രീം,ইন্টারলিভড স্ট্রিম
ഇന്റർലീവ്,ইন্টারলিভার
ഭഭിചാരം,ইন্টারলিভিং
ഭഭിചാരം,ইন্টারলিভিং
ഇന്റർലീവിംഗ് കാലയളവ്,ইন্টারলিভিং পিরিয়ড
ഇന്റർലോക്ക് സർക്യൂട്ട്,ইন্টারলক সার্কিট
ഇന്റർലോക്ക് സ്വിച്ച്,ইন্টারলক সুইচ
ഇന്റർലോക്കിംഗ്,ইন্টারলকিং
ഇന്റർമീഡിയറ്റ് പരാജയം,মধ্যবর্তী ব্যর্থতা
ഇന്റർമീഡിയറ്റ് ആവൃത്തി,মধ্যবর্তী ফ্রিকোয়েন্সি
ഇന്റർമീഡിയറ്റ് ഫ്രീക്വൻസി ഓസിലേറ്റർ,মধ্যবর্তী ফ্রিকোয়েন্সি দোলক
ഇടയ്ക്കിടെ,বিরতি
ഇടവിട്ടുള്ള കറന്റ്,মাঝে মাঝে বর্তমান
ഇന്റർമോഡലേഷൻ,ইন্টারমোডুলেশন
ഇന്റർമോഡുലേഷൻ വക്രീകരണം,ইন্টারমোডুলেশন বিকৃতি
ഇന്റർമോഡുലേഷൻ എമിഷൻ,ইন্টারমোডুলেশন নির্গমন
ഇന്റർമോഡുൾട്ടേഷൻ ടെസ്റ്റ്,ইন্টারমোডুলেশন পরীক্ষা
ഇന്റർനെറ്റ്,ইন্টারনেট
ഇന്റർനെറ്റ് പ്രക്ഷേപണം,ইন্টারনেট সম্প্রচার
ഇന്റർനെറ്റ് ചാറ്റിംഗ്,ইন্টারনেট চ্যাট
ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ സ്റ്റാക്ക്,ইন্টারনেট প্রোটোকল স্ট্যাক
ഇന്റർനെറ്റ് റേഡിയോ,ইন্টারনেট রেডিও
ഇന്റർനെറ്റ് സ്ട്രീമിംഗ്,ইন্টারনেট স্ট্রিমিং
ഇന്റർനെറ്റ് വീഡിയോ,ইন্টারনেট ভিডিও
ഇന്ററോപ്പറബിളിറ്റി,আন্তঃব্যবহারযোগ্যতা
ഇന്റർപോളേഷൻ,ইন্টারপোলেশন
വാഖാതാവ്,দোভাষী
തടസ്സപ്പെടുത്തുക,বাধা
തടസ്സം,বাধা
തടസ്സം,বাধা
ഇടവേള,অন্তর
ഇൻട്രാകോഡിംഗ്,ইন্ট্রাকোডিং
ഇൻട്രാഫ്രെയിം,ইন্ট্রাফ্রেম
ഗതാഗത,ইন্ট্রানেট
ഇൻട്രാപക്റ്റൂർ,অন্তঃসত্ত্বা
ഇൻട്രാവേബ്,অন্তঃসত্ত্বা
ആന്തരിക അർദ്ധചാലകം,অভ্যন্তরীণ অর্ধপরিবাহী
വിപരീത വർക്ക്,বিপরীতমুখী
വിപരീത സ്പേഷ്യൽ പ്രവർത്തിക്കുന്നു,বিপরীত স্থানিক পরিচালনা
വിപരീതം,উল্টানো
വിപരീത ഞാൻ ആന്റിന,উল্টানো এল অ্যান্টেনা
വിപരീത വി ആന്റിന,উল্টানো ভি অ্যান্টেনা
വിഹിതം,বৈদ্যুতিন সংকেতের মেরু বদল
കമരഹിതമായ,অনিয়মিত
അപ്രസക്തമായ ഘടകം,অপ্রাসঙ্গিক উপাদান
ഐസോലേഷൻ നെറ്റ്വർക്ക്,বিচ্ছিন্ন নেটওয়ার্ক
ഒറ്റപ്പെടുത്തല്,বিচ্ছিন্ন
ജമ്മവർ,জামার
ജാമിംഗ്,জ্যামিং
ജാർഗോൺ ഫയൽ,জারগন ফাইল
ജാവ സ്ക്രിപ്റ്റ്,জাভা স্ক্রিপ্ট
ജിംഗിൾ,জিংল
ജിറ്റർ,জিটার
കൂട്ടായ്മ,যোগদানকারী
സന്ധി,যৌথ
ജോയിന്റ്,সংযুক্ত
ജമ്പൻ,জাম্পার
JUKK,জাঙ্ক
ജങ്ക് മെയിൽ,আজাইরা মেইল
കേർണൽ,কার্নেল
താക്കോല്,চাবি
കീബോര്ഡ്,কীবোর্ড
ശ്രേഷ്ഠന്,কীয়ার
മുഖ്യ),মূল বক্তব্য
കിലോകിൾ,কিলোসাইকেল
കിലോകോമ്പ്,কিলোভোল্ট
കിലോവാട്ട്,কিলোওয়াট
കിനെമാറ്റിക്സ്,গতিবিজ্ঞান
കാൽമുട്ട് പോയിന്റ് വോൾട്ടേജ്,হাঁটু পয়েন্ট ভোল্টেজ
ഉരുണ്ടപിടി,গিঁট
നോളജ് ബേസ്,জ্ঞানভিত্তিক
വിജ്ഞാന പ്രാതിനിധ്യം,জ্ঞান উপস্থাপনা
L നെറ്റ്വർക്ക്,L নেটওয়ার্ক
L വിഭാഗ ഫിൽട്ടർ,এল বিভাগ ফিল্টার
ലജ്ജയും ലീഡും,ল্যাগ এবং সীসা
പ്രധാനം,পিছিয়ে থাকা বর্তমান
പവർ ഫാക്ടർ ലഹരി,পিছিয়ে থাকা পাওয়ার ফ্যাক্টর
മാരകമായ,স্তরিত
വിളക്ക്,প্রদীপ
ലാപ്ടോപ്പ്,ল্যাপটপ
ലേസർ ആവൃത്തി,লেজার ফ্রিকোয়েন্সি
ഒളിഞ്ഞിരിക്കുന്ന പിശക്,সুপ্ত ত্রুটি
ഒളിഞ്ഞിരിക്കുന്ന ചൂട്,সুপ্ত তাপ
വാപ്തി,অক্ষাংশ
അടുക്ക്,স্তর
കെട്ടിടത്തിന്റെ പ്ളാന്,বিন্যাস
ലേ layout ട്ട് പ്ലാൻ,বিন্যাস পরিকল্পনা
ഈയം,নেতৃত্ব
പ്രമുഖ ഘട്ടം,শীর্ষস্থানীয় পর্ব
ചോർച്ച തടയുന്ന,ছিদ্র নিরোধক
ചോർച്ച,ফুটো
പാട്ടത്തിനെടുത്ത സർക്യൂട്ട്,ইজারা সার্কিট
ലെന്സ്,লেন্স
ലെവൽ സൂചകം,স্তর সূচক
നേരിയ നിയന്ത്രണം,আলো নিয়ন্ত্রণ
നേരിയ പേന,হালকা কলম
മിന്നൽ അരംഭം,বিজলীদণ্ড
രൂക്ഷമായ,সীমাবদ্ধ
ആംപ്ലിഫയർ പരിമിതപ്പെടുത്തുന്നു,পরিবর্ধক সীমাবদ্ধ
വരി നഷ്ടം,লাইন ক্ষতি
ലൈൻ ശബ്ദം,লাইন শব্দ
വീക്ഷണരേഖ,দর্শন লাইন
ലൈൻ ഘട്ടം,লাইন পর্ব
ലൈൻ ട്രാൻസ്മിഷൻ,লাইন সংক্রমণ
ലൈൻ അൺലോഡുചെയ്തു,লাইন আনলোড
രേഖീയ ക്വാണ്ടിയർ,লিনিয়ার কোয়ান্টিজার
രേഖീയത,লিনিয়ারিটি
ലൈൻ-കോക്സിയൽ,লাইন-কোঅ্যাক্সিয়াল
ലൈൻ-ഇക്സൈസർ,লাইন-সমতুল্য
ലൈൻ-ആവൃത്തി,লাইন-ফ্রিকোয়েন্সি
ലൈൻ-ഇംപെഡൻസ്,লাইন-ইমিডেন্স
ലൈൻ-ക്വാർട്ടർ തരംഗദൈർഘ്യം,লাইন-কোয়ার্টারের তরঙ্গদৈর্ঘ্য
ബന്ധം,লিঙ্ক
ലിങ്കറുകാരന്,লিঙ্কার
ലിപ്-മൈക്രോഫോൺ,লিপ-মাইক্রোফোন
തത്സമയ സംപ്രേക്ഷണം,সরাসরি সম্প্রচার
തത്സമയ സർക്യൂട്ട്,লাইভ সার্কিট
തത്സമയ പരിപാടി,লাইভ প্রোগ্রাম
ഭാരം,ভার
ഭാരം താങ്ങാനുള്ള കഴിവ്,ধারণ ক্ষমতা
ചുമക്കുന്ന ശേഷി ലോഡുചെയ്യുക,বহন ক্ষমতা লোড
സ്വഭാവം ലോഡുചെയ്യുക,লোড বৈশিষ্ট্য
ഇംബത ലോഡുചെയ്യുക,লোড প্রতিবন্ধকতা
ലോഡുചെയ്തു,লোড
ലോഡർ,লোডার
ലോഡിംഗ്,লোড হচ্ছে
കോയിൽ ലോഡുചെയ്യുന്നു,লোডিং কয়েল
ലോഡ്-ടെസ്റ്റ്,লোড পরীক্ষা
ലോലിറ്റി,লব
ലോബ് ആന്റിന,লোব অ্যান্টেনা
ലോക്കൽ ഏരിയ നെറ്റ്വർക്ക്,স্থানীয় নেটওয়ার্ক
പ്രാദേശിക ബാറ്ററി,স্থানীয় ব্যাটারি
പ്രാദേശിക ഓസ്സിലേറ്റർ,স্থানীয় দোলক
മരത്തടി,লগ
ലോഗ് ബുക്ക്,লগ বই
ലോഗിൻ ചെയ്യുക (ലോഗിൻ ചെയ്യുക),লগ ইন (লগ অন)
ലോഗ് ഓഫ് ചെയ്യുക (ലോഗ് out ട്ട് ചെയ്യുക),লগ অফ (লগ আউট)
ലോഗ് ഷീറ്റ്,লগ শিট
ലോഗരിതം,লগারিদম
ലോഗരിത്മിക് ആംപ്ലിഫയർ,লগারিদমিক পরিবর্ধক
ലോഗരിഥമിക് അനുപാതം,লগারিদমিক অনুপাত
ലോഗരിഥമിക് പ്രതികരണം,লগারিদমিক প্রতিক্রিয়া
ലോഗരിത്മിക് സ്കെയിൽ,লগারিদমিক স্কেল
പവേശിക്കുക,লগিং
തര്ക്കശാസ്തം,যুক্তি
ലോജിക് ഗേറ്റ്,লজিক গেট
ലോജിക് പ്രവർത്തനം,যুক্তি অপারেশন
യുക്തിയുക്തമായ,যৌক্তিক
ലോജിക്കൽ ഫ്രെയിം,যৌক্তিক ফ্রেম
ലോഗോ ഉൾപ്പെടുത്തൽ,লোগো সন্নিবেশ
ദേശാന്തരരേഖ,দ্রাঘিমাংশ
ലൂപ്പ്,লুপ
ലൂപ്പ് ആന്റിന,লুপ অ্যান্টেনা
ലൂപ്പ് നേട്ടം,লুপ লাভ
ലൂപ്പ് ടെസ്റ്റ്,লুপ পরীক্ষা
അയഞ്ഞ കോൺടാക്റ്റ്,আলগা যোগাযোগ
അയഞ്ഞ കപ്ലിംഗ്,আলগা সংযোজন
നഷ്ടമില്ലാത്ത ആന്റിന,লসলেস অ্যান্টেনা
നഷ്ടമില്ലാത്ത കംപ്രഷൻ,ক্ষতিহীন সংকোচনের
നഷ്ടം കംപ്രഷൻ,ক্ষতিগ্রস্থ সংকোচনের
ഉച്ചത്തിൽ (ശബ്ദം),জোরে (শব্দ)
ഉച്ചഭാഷിണി,লাউডস্পিকার
കുറഞ്ഞ ആവൃത്തി,কম কম্পাঙ্ক
താഴ്ന്ന നിലയിലുള്ള ഭാഷ,নিম্ন স্তরের ভাষা
കുറഞ്ഞ നഷ്ടപ്പെട്ട തീറ്റ,কম লোকসান ফিডার
കുറഞ്ഞ നഷ്ടം വഴക്കമുള്ള കോക്സിയൽ കേബിൾ,কম লোকসান নমনীয় কোক্সিয়াল কেবল
കുറഞ്ഞ ശബ്ദം റിസീവർ,কম শব্দ রিসিভার
കുറഞ്ഞ പരിക്രമണ ഉപഗ്രഹം,কম কক্ষপথ স্যাটেলাইট
കുറഞ്ഞ പാസ് ഫിൽട്ടർ,লো পাস ফিল্টার
കുറഞ്ഞ റിയാൻസ് എർത്ത്,কম রিঅ্যাক্ট্যান্স আর্থিং
കുറഞ്ഞ പ്രതിരോധ പാത,কম প্রতিরোধের পথ
ലഗ്,লগ
ലളിനൻസ്,আলোকসজ্জা
പിണ്ഡമായി,লম্পট
മാക്രോ ബ്ലോക്ക്,ম্যাক্রো ব্লক
മാക്രോ നിർവചനം,ম্যাক্রো সংজ্ঞা
മാക്രോ വിഷൻ,ম্যাক্রো ভিশন
മാന്ത്രിക കണ്ണ്,ম্যাজিক আই
കാന്തം,চৌম্বক
കാന്തികക്ഷേത്രം,চৌম্বক ক্ষেত্র
കാന്തിക ഫ്ലക്സ്,চৌম্বকীয় প্রবাহ
കാന്തിക പോൾ,চৌম্বকীয় মেরু
കാന്തിക കൊടുങ്കാറ്റ്,চৌম্বকীয় ঝড়
മാഗ്നറ്റിക് സ്വിച്ച്,চৌম্বকীয় সুইচ
മാഗ്നറ്റിക് ടേപ്പ്,চৌম্বকীয় টেপ
കാന്തികത,চৌম্বকীয়তা
മെയിൽ ലയനം,মেইল মার্জ
അയക്കേണ്ട പട്ടിക,মেইলিং তালিকা
പ്രധാന കാരിയർ,প্রধান ক্যারিয়ার
നിലനിറുത്തുക,রক্ষণাবেক্ষণ
പരിപാലനം,রক্ষণাবেক্ষণ
പരിപാലന ടീം,রক্ষণাবেক্ষণ দল
ഭൂരിപക്ഷം കാരിയർ,সংখ্যাগরিষ্ঠ ক্যারিয়ার
കോൺടാക്റ്റ് റിലേ നിർമ്മിക്കുക,যোগাযোগ রিলে করুন
നിർമ്മിക്കുക-ബ്രേക്ക് സ്വിച്ച്,মেক-অ্যান্ড-ব্রেক সুইচ
പുരുഷ-കണക്റ്റർ,পুরুষ সংযোগকারী
മനുഷ്യൻ ശബ്ദമുണ്ടാക്കി,মানুষ শব্দ করেছে
മാനേജ്മെന്റ് വിവര സിസ്റ്റം (IS),পরিচালন তথ্য সিস্টেম (এমআইএস)
കൃത്രിമം,ম্যানিপুলেটেড
സ്വമേധയാലുള്ള നിയന്ത്രണം,মূল নিয়ন্ত্রণ
സ്വമേധയാലുള്ള രീതി,ম্যানুয়াল পদ্ধতি
സുരക്ഷാ മുൻകരുതൽ മാനുവൽ,সুরক্ষা সতর্কতা ম্যানুয়াল
സ്വമേധയാ പ്രവർത്തിക്കുന്നു,ম্যানুয়ালি পরিচালিত
നിര്മ്മാതാവ്,প্রস্তুতকারক
പൊയ്മുഖം,মুখোশ
മൂടാണ്,মাসকি
ത്തണക്കാരന്,মাস্কার
മറക്കുന്നു,মাস্কিং
മാസ്കിംഗ് സ്വഭാവം,মাস্কিং আচরণ
ഓഡിയോയുടെ മാസ്കിംഗ് പ്രഭാവം,অডিওর মাস্কিং প্রভাব
മാസ്കിംഗ് പരിധി,থ্রেশহোল্ড মাস্কিং
മാസ്കിംഗ് ടോൺ,মাস্কিং টোন
കപ്പല്പായ്മരം,মাস্ট
മാസ്റ്റ് റേഡിയേറ്റർ,মাস্ট রেডিয়েটার
മാസ്റ്റർ നിയന്ത്രണം,মাস্টার নিয়ন্ত্রণ
മാസ്റ്റർ ഓസ്കിൽറർ,মাস্টার অসিলট্রোর
മാച്ച്-ഇംപെഡൻസ്,ম্যাচ-ইমিডেন্স
പൊരുത്തപ്പെടുന്ന നെറ്റ്വർക്ക്,ম্যাচিং নেটওয়ার্ক
പൊരുത്തപ്പെടുന്ന സ്റ്റബ്,ম্যাচিং স্টাব
പൊരുത്തപ്പെടുന്ന ട്രാൻസ്ഫോർമർ,ম্যাচিং ট্রান্সফর্মার
മെറ്റീരിയൽ-സംഭരണം,জিনিষ পত্র সরবরাহ
മാട്രിക്സ്,ম্যাট্রিক্স
പരമാവധി,সর্বাধিককরণ
പരമാവധി ഡിമാൻഡ് സൂചകം,সর্বাধিক চাহিদা সূচক
പരമാവധി പവർ ഡെൻസിറ്റി,সর্বাধিক শক্তি ঘনত্ব
പരമാവധി സംവേദനക്ഷമത,সর্বাধিক সংবেদনশীলতা
പരമാവധി താപനില,সর্বাধিক তাপমাত্রা
പരമാവധി ഉപയോഗയോഗ്യമായ ആവൃത്തി,সর্বাধিক ব্যবহারযোগ্য ফ্রিকোয়েন্সি
പരമാവധി മൂല്യം,সর্বোচ্চ মূল্য
പരാജയപ്പെടാനുള്ള സമയം,ব্যর্থতার গড় সময়
ശരാശരി മൂല്യം,গড় মান
അളന്ന സിഗ്നൽ,পরিমাপ সংকেত
അളവ്,মাপা
ഉപകരണം അളക്കുന്നു,পরিমাপ যন্ত্র
ഉപകരണങ്ങൾ അളക്കുന്നു,পরিমাপ সরঞ্জাম
ഉപകരണം അളക്കുന്ന ഉപകരണം,পরিমাপক যন্ত্রপাতি
ഫീൽഡ് ശക്തിയുടെ അളവ് അളക്കുന്നു,ক্ষেত্রের শক্তি পরিমাপের সরঞ্জাম
ടേപ്പ് അളക്കുന്നു,পরিমাপের ফিতা
യന്തനിര്മ്മാണം,পদ্ধতি
മീഡിയ സെർവർ,মিডিয়া সার্ভার
മധസ്ഥാനം,মধ্যম
ഇടത്തരം ആവൃത്തി,মাঝারি ফ্রিকোয়েন্সি
ഇടത്തരം ഫ്രീക്വൻസി തരംഗം,মাঝারি ফ্রিকোয়েন্সি তরঙ্গ
ഇടത്തരം വേവ് (MW),মাঝারি তরঙ্গ (মেগাওয়াট)
മെഗാ-ഓം,মেগা-ওহম
മെഗർ,মেগার
സ്മരണം,স্মৃতি
സാമഹമായ,পরামর্শদাতা
മെനു ബാർ,মেনু বার
മെർക്കുറി സ്വിച്ച്,বুধ সুইচ
ലയിക്കുന്നു,মার্জিং
ദൂത്,বার্তা
മെറ്റാഡാറ്റ,মেটাডেটা
മെറ്റൽ-ഓക്സൈഡ് അർദ്ധചാലകൻ ഡയോഡ്,ধাতব অক্সাইড সেমিকন্ডাক্টর ডায়োড
മെറ്റൽ-ഷീത്ത് കേബിൾ,ধাতব-শেথযুক্ত কেবল
മാപിനി,মিটার
മീറ്ററിംഗ് പാനൽ,মিটারিং প্যানেল
മൈക്ക,মিকা
മൈക്ക-ഇൻസുലേഷൻ,মাইকা-ইনসুলেশন
മൈക്രോ-,ক্ষুদ্র-
മൈക്രോ ഘടകം,মাইক্রো উপাদান
മൈക്രോ കമ്പ്യൂട്ടർ,মাইক্রো কম্পিউটার
മൈക്രോ കൺട്രോളർ,মাইক্রো-কন্ট্রোলার
മൈക്രോ ഇലക്ട്രോണിക്സ്,মাইক্রো-ইলেক্ট্রনিক্স
മൈക്രോഫോൺ,মাইক্রোফোন
മൈക്രോഫോണിക്സ്,মাইক্রোফোনিক্স
മൈക്രോപ്രൊസസ്സർ,মাইক্রোপ্রসেসর
മൈക്രോ-വോൾട്ട് (എംവി),মাইক্রো-ভোল্ট (এমভি)
മൈക്രോവേവ്,মাইক্রোওয়েভ
മൈക്രോവേവ് ആന്റിന,মাইক্রোওয়েভ অ্যান্টেনা
മൈക്രോവേവ് ബീം,মাইক্রোওয়েভ মরীচি
മിഡ്-ബാൻഡ്,মিড-ব্যান্ড
കുടിയേറ്റം,স্থানান্তর
മൈഗ്രേഷൻ പാത്ത്,মাইগ্রেশন পাথ
ചെറുതാക്കുക,ক্ষুদ্রাকার
ചെറുതാക്കിയത്,মিনিয়েচারাইজড
ഏറ്റവും കുറഞ്ഞ,সর্বনিম্ন
കുറഞ്ഞ താപനില,ন্যূনতম তাপমাত্রা
കുറഞ്ഞ ഉപയോഗയോഗ്യമായ ഫീൽഡ് കരുത്ത്,সর্বনিম্ন ব্যবহারযোগ্য ক্ষেত্র শক্তি
ന്യൂനപക്ഷ കാരിയർ,সংখ্যালঘু ক্যারিয়ার
തെറ്റി വായിക്കുക,ভুল
കൂട്ടിക്കലര്ത്തുക,মিশ্রণ
മിക്സഡ് ശൂന്യത,মিশ্রিত ফাঁকা
സമ്മിശ്ര സമന്വയം,মিশ্র সিঙ্ক
മിക്സര്,মিক্সার
മിക്സർ ട്യൂബ്,মিক্সার টিউব
മിക്സിംഗ്,মিশ্রণ
സർക്യൂട്ട് മിക്സിംഗ്,মিশ্রণ সার্কিট
മെന്നിക്,স্মৃতিচারণ
മെമ്മോണിക്സ്,স্মৃতিসৌধ
ഇളക്കാവുന്ന,মুঠোফোন
മൊബൈൽ മൾട്ടിമീഡിയ ആപ്ലിക്കേഷൻ,মোবাইল মাল্টিমিডিয়া অ্যাপ্লিকেশন
മൊബൈൽ ടിവി,মোবাইল টিভি
മാതിരി,মোড
പരാജയത്തിന്റെ രീതി,ব্যর্থতার মোড
പ്രചരിപ്പിക്കാനുള്ള രീതി,প্রচারের পদ্ধতি
മാതൃക,মডেল
മോഡം,মডেম
ആധുനിക എഫ്എം ട്രാൻസ്മിറ്റർ,আধুনিক এফএম ট্রান্সমিটার
ആധുനിക ട്രെൻഡുകൾ,আধুনিক প্রবণতা
കോൺഫിഗറേഷന്റെ മോഡുകൾ,কনফিগারেশন মোড
രൂപാന്തരപ്പെടുത്തുക,সংশোধন করুন
മൊഡ്യൂലേറ്റഡ് തുടർച്ചയായ തരംഗം,মডুলেটেড অবিচ্ছিন্ন তরঙ্গ
മൊഡ്യൂലേറ്റഡ് സിഗ്നൽ,মোডুলেটেড সিগন্যাল
മൊഡ്യൂലേറ്റഡ് വേവ്ഫോം,মডুলেটেড ওয়েভফর্ম
മോഡുലേഷൻ,মড্যুলেশন
മോഡുലേഷൻ വ്യാപ്തി,মড্যুলেশন প্রশস্ততা
മോഡുലേഷൻ കഴിവ്,মড্যুলেশন ক্ষমতা
മോഡുലേഷൻ ആവൃത്തി,মড্যুলেশন ফ্রিকোয়েন্সি
മോഡുലേഷൻ സൂചിക,মড্যুলেশন সূচক
മോഡുലേഷൻ രേഖീയത,মড্যুলেশন লিনিয়ারিটি
മോഡുലേഷൻ മീറ്റർ,মড্যুলেশন মিটার
മോഡുലേഷൻ മോണിറ്റർ,মড্যুলেশন মনিটর
മോഡുലേഷൻ ശതമാനം,মড্যুলেশন শতাংশ
മൊഡലേറ്റർ,মডুলেটর
മൊഡ്യൂൾ,মডিউল
ഈര്പ്പം,আর্দ্রতা
ആധിപത്യം,গতি
നിരന്തരം നിരീക്ഷിക്കുക,মনিটর
നിരീക്ഷണകരമായ,পর্যবেক্ষণ
നിരീക്ഷണവും വിശകലന സാങ്കേതികതകളും,পর্যবেক্ষণ এবং বিশ্লেষণ কৌশল
നിരീക്ഷണവും നിയന്ത്രണവും,পর্যবেক্ষণ এবং নিয়ন্ত্রণ
