Hindi,Malayalam
अरैखिक अभिलक्षण,രേഖീയമല്ലാത്ത സവിശേഷതകൾ
"अरैखिक परिपथांश, अनओमी परिपथांश","നോൺ-ലീനിയർ സർക്യൂട്ട്, അനോമലസ് സർക്യൂട്ട്"
अरैखिक प्रत्यास्थता,നോൺ-ലീനിയർ ഇലാസ്തികത
अरैखिक विद्युतगतिकी,നോൺ-ലീനിയർ ഇലക്ട്രോഡൈനാമിക്സ്
अनुबंध कुंजी,കരാർ കീ
ज्योतिहीन,പ്രകാശമില്ലാത്ത
अचुंबकीय,കാന്തികമല്ലാത്ത
अचुंबकीय शेसि,കാന്തികമല്ലാത്തത്
"अदोलनी, दोलनहीन","ആന്ദോളനം, ആന്ദോളനം"
दोलनहीन,ആന്ദോളനം
अनतिव्यापी,ഓവർലാപ്പിംഗ്
अनतिव्यापी संकेत,ഓവർലാപ്പിംഗ് സിഗ്നൽ
युगलहीन सिद्धांत,ജോടിയില്ലാത്ത തത്വം
अन-अंतर्वेधी कक्षा,തടസ്സമില്ലാത്ത ഭ്രമണപഥം
असदानीरा,അസ്ദാനിര
अप्रकाशिक अचालक फास्फर,ചാലകമല്ലാത്ത ഫോസ്ഫർ
अभौतिक,അഭൌതികമായ
अभौतिक मूलवर्ण,നോൺ-മെറ്റീരിയൽ പ്രതീകങ്ങൾ
असमतलीय संरूप,അസമമായ ഫോർമാറ്റ്
असमतलीय जाल,അസമമായ മെഷ്
अध्रुवी अणु,നോൺപോളാർ തന്മാത്ര
स्थितिजेत्तर उर्जा,സാധ്യതയില്ലാത്ത ഊർജ്ജം
"अविभवी क्षेत्र, निर्विभव क्षेत्र",തടസ്സമില്ലാത്ത പ്രദേശം
पूर्ववियोजनेत्तर स्तर,ആസൂത്രണത്തിന് മുമ്പുള്ള നില
अविभाज्येत्तर जालक,നോൺ-ഡിവിജബിൾ ലാറ്റിസ്
अक्वान्टित स्तर,ഉദ്ധരിക്കാത്ത നില
"अविकिरणी टक्कर, अविकिरणी संघात","വികിരണരഹിതമായ കൂട്ടിയിടി, വികിരണം ചെയ്യാത്ത ആഘാതം"
"रेडियोएक्टिवताहीन, रेडियोसक्रियताहीन","റേഡിയോ ആക്ടീവ്, നോൺ-റേഡിയോ ആക്ടീവ്"
रेडियोसक्रियाताजन्य,റേഡിയോ ആക്ടീവ്
अवृष्टिवाही मेघ,മഴ പെയ്യുന്ന മേഘം
अदिष्टकारी,അവസരവാദി
अपरावर्ती,ആവർത്തിക്കാത്ത
अपरावर्ती फिल्म,ആവർത്തിക്കാത്ത സിനിമ
अलेखी तंत्र,എഴുത്ത് സംവിധാനം
अनापेक्षिकीय,ബന്ധുമല്ലാത്ത
अनापेक्षिकीय शुद्धगतिकी,നോൺ-ആപേക്ഷിക ചലനാത്മകത
अनापेक्षिकीय क्वांटम यांत्रिकी,നോൺ-ആപേക്ഷിക ക്വാണ്ടം മെക്കാനിക്സ്
अनापेक्षिकीय परिसर,നോൺ-ആപേക്ഷിക പരിസരം
अनापेक्षिकीय वेग,ആപേക്ഷികമല്ലാത്ത വേഗത
अनावर्ती,ആവർത്തിക്കാത്ത
अनावर्ती चरम प्रतिवोल्टता,ആവർത്തിക്കാത്ത പീക്ക് ഇൻഡക്‌ടൻസ്
अप्रतिरोधक,അപ്രതിരോധ്യമായ
अनुनादहीन विधि,നോൺ റെസൊണൻസ് രീതി
अनुनादी प्रोटोन,അനുരണന പ്രോട്ടോൺ
अनुत्क्रमणीय,മാറ്റാനാവാത്ത
अदृढ़ अणु,തന്മാത്ര
अघूर्णी पृथ्वी (युक्ति),കറങ്ങുന്ന ഭൂമി (ഉപകരണം)
अघूर्णी दोलक,ടോർക്ക് ഓസിലേറ്റർ
स्वतः अशमनकरी गणित्र,സ്വയം കെടുത്തുന്ന കാൽക്കുലേറ്റർ
असम सुग्राहिता,അസം സംവേദനക്ഷമത
ज्यव्रकेतर,എക്സ്ട്രാപ്രാമിഡൽ
स्पेक्ट्रमेत्तर रंग,സ്പെക്ട്രൽ അല്ലാത്ത നിറം
अविभिन्न स्वरित युग्म,വ്യത്യാസമില്ലാത്ത സ്വരാക്ഷര ജോഡി
अनतिचालक दीर्घवृत्तज,അതിചാലക ദീർഘവൃത്താകൃതി
अनतिचालक,സൂപ്പർ കണ്ടക്ടർ
सन्क्रमणेत्तर तत्व,നോൺ-ട്രാൻസിഷണൽ ഘടകം
नैकसमान अभिसरण,മോശം ഒത്തുചേരൽ
असमान शीतलन,അസമമായ തണുപ്പിക്കൽ
असम दाब,അസം സമ്മർദ്ദം
असमान घूर्णन,അസമമായ ഭ്രമണം
असम सुग्राहिता,അസം സംവേദനക്ഷമത
नैकसमानता,സത്യസന്ധതയില്ലായ്മ
श्यानताहीन,നിഷ്കളങ്കമായ
श्यानताहीन गैस गति,വിസ്കോസ് വാതക വേഗത
शून्येतर कोणीय संवेग,പൂജ്യമല്ലാത്ത കോണീയ ആക്കം
शून्येतर प्रचक्रण,നോൺ-സീറോ സ്പിൻ
वायुमण्डल निरपेक्ष नियंत्रण,അന്തരീക്ഷ സമ്പൂർണ്ണ നിയന്ത്രണം
असंगत प्रकीर्णन,പൊരുത്തമില്ലാത്ത ചിതറിക്കൽ
अक्रिस्टलीय दोलित्र,രൂപരഹിതമായ ഓസിലേറ്റർ
अघनीय क्रिस्टल,അഗ്നിസ്ഫടികം
अघनीय धातु,നോൺ-മെറ്റൽ
अचक्रीय क्रमवीक्षण,അസൈക്ലിക് സ്കാനിംഗ്
अयुग्म वेदिका,ജോടിയാക്കാത്ത വേദിക
अचक्रीय परिवर्तन,അസൈക്ലിക് മാറ്റം
अनिश्चयात्मक जाल,അനിശ്ചിത കെണി
अविचलनी अवशेषण,തടസ്സമില്ലാത്ത ആഗിരണം
अविम समीकरण,മാനം സമവാക്യം
अविम रूप,അളക്കാനാവാത്ത
अविम प्राचल,അളവ് പരാമീറ്റർ
अविम राशि,മുൻകൂർ തുക
नोनेक्स,nonex
अगाउसीय रव,അഗേഷ്യൻ ശബ്ദം
भूप्रकीर्ण संचरण,ഗ്രൗണ്ട് ട്രാൻസ്മിഷൻ
अहोलोनॉमिक तंत्र,അലോണോമിക് സിസ്റ്റം
लक्ष्येतर अन्वेषण,ലക്ഷ്യമില്ലാത്ത പര്യവേക്ഷണം
लक्ष्येतर अन्वेषक,ലക്ഷ്യമില്ലാത്ത അന്വേഷകൻ
असमांगता,പൊരുത്തക്കേട്
"असमांगी, असमघात","ആനുപാതികമല്ലാത്ത, ആനുപാതികമല്ലാത്ത"
अप्रेरणिक संधारित्र,ഇൻഡക്റ്റീവ് കപ്പാസിറ്റർ
असम प्रत्यास्थ प्रभाव,അസം ഇലാസ്റ്റിക് പ്രഭാവം
अरैखिक कुंडली,രേഖീയമല്ലാത്ത ജാതകം
अरैखिक गतिक प्रणाली,നോൺ-ലീനിയർ ഡൈനാമിക് സിസ്റ്റം
अरैखिक क्रिस्टल,നോൺ-ലീനിയർ ക്രിസ്റ്റൽ
अरैखिक अवमंदन,നോൺ-ലീനിയർ ഡാംപിംഗ്
अरैखिक परावैद्युत,നോൺ-ലീനിയർ ഡൈഇലക്ട്രിക്
अरैखिक विरूपण,രേഖീയമല്ലാത്ത വക്രീകരണം
अरैखिक समीकरण,നോൺ-ലീനിയർ സമവാക്യം
अरैखिक विधि,നോൺ-ലീനിയർ രീതി
अरैखिक फलन,നോൺ-ലീനിയർ ഫംഗ്ഷൻ
अरैखिक प्रेरकत्व,നോൺ-ലീനിയർ ഇൻഡക്‌ടൻസ്
अरैखिक जाल-परिपथ,നോൺ-ലീനിയർ മെഷ് സർക്യൂട്ട്
अरैखिक प्रकाशिकी,നോൺ-ലീനിയർ ഒപ്റ്റിക്സ്
अरैखिक अपवर्तन,നോൺ-ലീനിയർ റിഫ്രാക്ഷൻ
अरैखिक स्पेक्ट्रमिकी,നോൺ-ലീനിയർ സ്പെക്ട്രോസ്കോപ്പി
अरैखिक कंपन,നോൺ-ലീനിയർ വൈബ്രേഷൻ
अरैखिक श्यान प्रत्यास्थता,നോൺ-ലീനിയർ വിസ്കോസ് ഇലാസ്തികത
अस्थानीयित इलेक्ट्रॉन,പ്രാദേശികവൽക്കരിക്കാത്ത ഇലക്ട്രോൺ
अध्रुवी डाइलेक्ट्रिक,നോൺപോളാർ ഡൈഇലക്ട്രിക്
अक्वान्टित स्तर,ഉദ്ധരിക്കാത്ത നില
अरेडियोसक्रियाताजन्य आइसोटोप,റേഡിയോ ആക്ടീവ് ഐസോടോപ്പുകൾ
अवर्णी मूलवर्ण,അക്രോമാറ്റിക് റൂട്ട്
अनापेक्षिकीय सन्निकटन,ആപേക്ഷികമല്ലാത്ത ഏകദേശ കണക്ക്
अनापेक्षिकीय कण,ആപേക്ഷികമല്ലാത്ത കണിക
अनुनादी ऐन्टेना,അനുരണന ആന്റിന
अक्रमवीक्षक एंटेना,സ്കാനിംഗ് ആന്റിനകൾ
अवर्णात्मक अवतीव्रण,അക്രോമാറ്റിക് ആക്സന്റ്
ज्वावक्रेतर तरंगरूप,വേലിയേറ്റ വിരുദ്ധ തരംഗരൂപം
अखांचित मैग्नेट्रोन,നീട്ടാത്ത മാഗ്നെട്രോൺ
अगोलीय नाभिक,ആസ്ഫെറിക്കൽ ന്യൂക്ലിയസ്
अमानक संचरण,നിലവാരമില്ലാത്ത ട്രാൻസ്മിഷൻ
असममितीय,അസമമായ
असमान प्रवाह,അസമമായ ഒഴുക്ക്
श्यानताहीन ध्वनितरंग,പൊരുത്തമില്ലാത്ത ശബ്ദ തരംഗം
श्यानताहीन प्रवाह,വിസ്കോസ് ഒഴുക്ക്
श्यानताहीन तरल,വിസ്കോസ് ദ്രാവകം
श्यानताहीन असन्पीड्य तरल,വിസ്കോസ് കംപ്രസ് ചെയ്യാനാവാത്ത ദ്രാവകം
अथवा पूरक,അല്ലെങ്കിൽ സപ്ലിമെന്റ്
अथवा पूरक द्वार,അല്ലെങ്കിൽ കോംപ്ലിമെന്ററി ഗേറ്റുകൾ
नॉरडाइम नियम,നോർഡിം ഭരണം
अभिलंब त्वरण,സാധാരണ ത്വരണം
"अनुत्तेजित परमाणु, सामान्य परमाणु","ആവേശമില്ലാത്ത ആറ്റം, സാധാരണ ആറ്റം"
अभिलंब अक्ष,സാധാരണ അക്ഷം
अभिलंब किरणपुंज तकनीक,സാധാരണ ബീം സാങ്കേതികവിദ്യ
प्रसामान्य क्वथनांक,സാധാരണ തിളയ്ക്കുന്ന പോയിന്റ്
सामान्यतः विच्छेद संपर्कक,സാധാരണയായി കോൺടാക്റ്ററിനെ തകർക്കുക
अभिलंब घटक,സാധാരണ ഘടകം
अभिलंबीय प्रतिबल घटक,സാധാരണ സമ്മർദ്ദ ഘടകം
सामान्य संपर्क,പൊതുവായ സമ്പർക്കം
प्रसामान्य वर्ण विक्षेपण,സാധാരണ സ്വഭാവ വൈകൃതം
प्रसामान्य विस्थापन,സാധാരണ സ്ഥാനചലനം
प्रसामान्य बंटन,സാധാരണ വിതരണം
प्रसामान्य बंटन फलन,സാധാരണ വിതരണ പ്രവർത്തനം
प्रसामान्य प्रत्यास्थ वक्र,സാധാരണ ഇലാസ്റ്റിക് വക്രം
सामान्य उत्सर्जन,സാധാരണ ഉദ്വമനം
प्रसामान्य त्रुटि,സാധാരണ പിശക്
प्रसामान्य त्रुटि वक्र,സാധാരണ പിശക് വക്രം
सामान्य भ्रंश,സാധാരണ തെറ്റ്
सामान्य उड़ान,സാധാരണ ഫ്ലൈറ്റ്
अभिलंब फ्लक्स,സാധാരണ ഫ്ലക്സ്
अभिलंब बल,സാധാരണ ശക്തി
प्रसामान्य बारंबारता,സാധാരണ ആവൃത്തി
प्रसामान्य फलन,സാധാരണ പ്രവർത്തനം
अभिलंब संघटटन,സാധാരണ ഘടന
अभिलंब आपतन विकिरणमापी,സാധാരണ സംഭവം റേഡിയോമീറ്റർ
सामान्य सूचन,പൊതുവിവരം
अभिलंब प्रेरण,സാധാരണ ഇൻഡക്ഷൻ
प्रसामान्य च्युति-दर,സാധാരണ പേഔട്ട് നിരക്ക്
प्रसामान्य त्रुटि नियम,പൊതുവായ പിശക് നിയമം
सामान्य रेखा,സാധാരണ ലൈൻ
प्रसामान्य चुंबकन वक्र,സാധാരണ കാന്തികവൽക്കരണ വക്രം
प्रसामान्य आवर्धन,സാധാരണ മാഗ്നിഫിക്കേഷൻ
सामान्यतः संबंध संपर्कक,സാധാരണയായി ബന്ധം ബന്ധം
सामान्य द्रव्यमान विस्थापन,സാധാരണ ബഹുജന സ്ഥാനചലനം
प्रसामान्य गलनांक,സാധാരണ ദ്രവണാങ്കം
अभिलंब दर्पण तल,സാധാരണ കണ്ണാടി തലം
प्रसामान्य विधा,സാധാരണ നില
कंपन की सामान्य विधा,വൈബ്രേഷൻ സാധാരണ മോഡ്
प्रसामान्य संखा,സാധാരണ നമ്പർ
प्रसामान्य संकारक,സാധാരണ ഓപ്പറേറ്റർ
अभिलंबी चुंबकशीलता,സാധാരണ കാന്തികത
प्रसामान्य प्रकाशविद्युत् प्रभाव,സാധാരണ ഫോട്ടോ ഇലക്ട്രിക് പ്രഭാവം
प्रसामान्य स्थान,സാധാരണ സ്ഥാനം
प्रसामान्य विभव,സാധാരണ സാധ്യത
मानक दाब,സ്റ്റാൻഡേർഡ് മർദ്ദം
प्रसामान्य प्रायिकता वक्र,സാധാരണ പ്രോബബിലിറ്റി കർവ്
प्रसामान्य प्रायिकता बंटन,സാധാരണ സംഭാവ്യത വിതരണം
अभिलंब प्रक्षेप,സാധാരണ പ്രൊജക്ഷൻ
"सामान्य क्वान्टीकरण, नॉर्मल क्वान्टीकरण",നോർമൽ ക്വാണ്ടൈസേഷൻ നോർമൽ ക്വാണ്ടൈസേഷൻ
प्रसामान्य यादृच्छिक चर,സാധാരണ റാൻഡം വേരിയബിൾ
"अभिलंब प्रतिक्रिया, सामान्य प्रतिक्रिया","സാധാരണ പ്രതികരണം, സാധാരണ പ്രതികരണം"
सामान्य अवस्था,സാധാരണ അവസ്ഥ
अभिलंब विकृति,സാധാരണ വക്രീകരണം
अभिलंब प्रतिबल,സാധാരണ സമ്മർദ്ദം
सामान्य दूरबीन,സാധാരണ ബൈനോക്കുലറുകൾ
मानक ताप,സാധാരണ താപനില
सामान्य तनाव,സാധാരണ സമ്മർദ്ദം
श्रवण की सामान्य देहली,കേൾവിയുടെ സാധാരണ ശ്രേണി
अभिलंबीय वेग,സാധാരണ വേഗത
प्रसामान्य दृष्टि,സാധാരണ കാഴ്ച
सरल ज़ेमान प्रभाव,ലളിതമായ zeman പ്രഭാവം
सरल ज़ेमान त्रिक,ലളിതമായ സെമാൻ ട്രയാഡ്
प्रसामान्य विधामूलक विधि,പൊതു നിയമനിർമ്മാണ നിയമം
प्रसामान्यीकृत प्रतिबाधा,നോർമലൈസ്ഡ് ഇം‌പെഡൻസ്
प्रसामान्यकारक गुणक,നോർമലൈസിംഗ് ഘടകം
प्रसामान्यीकरण,നോർമലൈസേഷൻ
प्रसामान्यीकरण आयतन,നോർമലൈസേഷൻ വോള്യം
प्रसामान्यीकृत प्रवेश्यता,നോർമലൈസ്ഡ് നുഴഞ്ഞുകയറ്റം
प्रसामान्यीकृत युग्मन गुणांक,നോർമലൈസ്ഡ് കപ്ലിംഗ് കോഫിഫിഷ്യന്റ്
प्रसामान्यीकृत वितरण फलन,സാധാരണ വിതരണ പ്രവർത്തനം
प्रसामान्यीकृत अनुक्रियता,സാധാരണ പ്രതികരണം
प्रसामान्यीकृत वोल्टता,നോർമലൈസ്ഡ് വോൾട്ടേജ്
प्रसामान्यक,നോർമലൈസർ
प्रसामान्यकारी युक्ति,നോർമലൈസിംഗ് ഉപകരണം
प्रसामान्यीकृत धारा,നോർമലൈസ്ഡ് കറന്റ്
उत्तर,ഉത്തരം
"उत्तरोन्मुखी ध्रुव, उत्तरमुखी ध्रुव",വടക്ക് അഭിമുഖമായുള്ള ധ്രുവം വടക്ക് അഭിമുഖീകരിക്കുന്ന ധ്രുവം
उत्तर-दक्षिण संशोधन,വടക്ക്-തെക്ക് പുനരവലോകനം
उत्तर-दक्षिण प्रभाव,വടക്ക്-തെക്ക് പ്രഭാവം
नौर्टन प्रमेय,നോർട്ടൺ സിദ്ധാന്തം
"नासा, नासिका, नाक","മൂക്ക്, മൂക്ക്, മൂക്ക്"
नासा शंकु,നാസ കോൺ
नासा-मज्जन,നാസ-മജോൺ
नासा कर्षण,നാസ ട്രാക്ഷൻ
"न, नॉट",ഇല്ല അല്ല
"not गेट, न गेट","ഗേറ്റല്ല, ഗേറ്റില്ല"
"संकेतन, अंकन, अंकन-पद्धति, संकेत पद्धति","നൊട്ടേഷൻ, നൊട്ടേഷൻ, നൊട്ടേഷൻ, നൊട്ടേഷൻ"
"खांच, कोण कटान","ഗ്രോവ്, കോണി കട്ട്"
खांच समायोजन,ഗ്രോവ് അഡ്ജസ്റ്റ്മെന്റ്
खांच ऐन्टेना,ഗ്രോവ് ആന്റിന
खांच जाल,ഗ്രോവ് മെഷ്
खांच स्पंद,ഗ്രോവ് പൾസ്
खांच द्वियुग्मक,സ്ലോട്ട് ഡിസൈഗോട്ട്
खांचित दंड परीक्षण,നീട്ടിയ പെനാൽറ്റി ടെസ്റ്റ്
स्वर,വോക്കൽ
नोवल आधार,നോവൽ അടിസ്ഥാനം
नोवियोल कांच,നോവിയോൾ ഗ്ലാസ്
नौक्स (मात्रक),നോക്സ് (യൂണിറ്റ്)
नाय,അല്ല
"तुंड, चंचु","തുണ്ട്, ചങ്കി"
तुंड क्षेत्रानुपात,ടണ്ട് ഏരിയ അനുപാതം
"नाजल बक्स, चंचु बक्स","നസൽ ബോക്സ്, ചഞ്ചു ബോക്സ്"
चंचु प्रचालन,സുഗമമായ പ്രവർത്തനം
"नॉजल प्रक्रम, चंचु प्रक्रम","നോസൽ പ്രക്രിയ, ചഞ്ചു പ്രക്രിയ"
तुंडन,തുണ്ടൻ
न्यूक्लीय अभिक्रिया स्पेक्ट्रम मिति,ന്യൂക്ലിയർ റിയാക്ഷൻ സ്പെക്ട്രം
"नाभिकीय, न्यूक्लीय","ആണവ, ആണവ"
न्यूक्लीय तारा,ആണവ നക്ഷത്രം
न्यूक्लीय आयु निर्धारण,ആണവ പ്രായം നിർണയം
न्यूक्लीय कोणीय संवेग,ന്യൂക്ലിയർ കോണീയ ആക്കം
"केन्द्रकीय अंग, केन्द्रक समुच्चय","ന്യൂക്ലിയർ ഓർഗൻ, ന്യൂക്ലിയസ് അഗ്രഗേറ്റ്"
नाभिकीय परमाणु,ആണവ ആറ്റം
न्यूक्लीय श्रव्य आवृत्ति स्पेक्ट्रमिकी,ന്യൂക്ലിയർ ഓഡിയോ ഫ്രീക്വൻസി സ്പെക്ട്രോമെട്രി
न्यूक्लीय बैटरी,ആണവ ബാറ്ററി
"न्यूक्लीय बंधन ऊर्जा, नाभिकीय ब धन ऊर्जा","ന്യൂക്ലിയർ ബൈൻഡിംഗ് എനർജി, ന്യൂക്ലിയർ ബൈൻഡിംഗ് എനർജി"
"नाभिकीय क्वथन, न्यूक्लीय क्वथन","ന്യൂക്ലിയർ ബോയിലിംഗ്, ന്യൂക്ലിയർ ബോയിലിംഗ്"
"नाभिकीय बम, न्यूक्लीय बम",അണുബോംബ് ന്യൂക്ലിയർ ബോംബ്
न्यूक्लीय प्रजनक,ആണവ ബ്രീഡർ
केन्द्रक-टोपी,സെൻട്രിപെറ്റൽ തൊപ്പി
न्यूक्लीय प्रग्रहण,ആണവ പിടിച്ചെടുക്കൽ
नाभिकीय सोपान,ആണവ ഗോവണി
"नाभिकीय शृंखला अभिक्रिया, न्यूक्लीय शृंखला अभिक्रिया","ന്യൂക്ലിയർ ചെയിൻ പ്രതികരണം, ന്യൂക്ലിയർ ചെയിൻ പ്രതികരണം"
"न्यूक्लीय चार्ज, नाभिकीय आवेश",ന്യൂക്ലിയർ ചാർജ് ന്യൂക്ലിയർ ചാർജ്
न्यूक्लीय चार्ज वितरण,ന്യൂക്ലിയർ ചാർജ് വിതരണം
"न्यूक्लीय चार्ज संख्या, नाभिकीय आवेश संख्या",ന്യൂക്ലിയർ ചാർജ് നമ്പർ ന്യൂക്ലിയർ ചാർജ് നമ്പർ
न्यूक्लीय मेघ,ആണവ മേഘം
"न्यूक्लीय टक्कर, न्यूक्लीय संघटट","ആണവ കൂട്ടിയിടി, ആണവ കൂട്ടിയിടി"
न्यूक्लीय स्थिरांक,ന്യൂക്ലിയർ സ്ഥിരാങ്കം
न्यूक्लीय परिवर्तन,ആണവ മാറ്റം
नाभिकीय प्रायिकता क्षेत्र,ന്യൂക്ലിയർ പ്രോബബിലിറ്റി ഫീൽഡ്
न्यूक्लीय व्युत्तेजन,ന്യൂക്ലിയർ ഡെറിവേഷൻ
न्यूक्लीय क्षय विधा,ആണവ ക്ഷയ മോഡ്
न्यूक्लीय विचुंबकन,ന്യൂക്ലിയർ ഡീമാഗ്നെറ്റൈസേഷൻ
न्यूक्लीय घनत्व,ആണവ സാന്ദ്രത
न्यूक्लीय युक्ति,ആണവ ഉപകരണം
न्यूक्लीय द्विध्रुव आघूर्ण,ആണവ ദ്വിധ്രുവ നിമിഷം
केन्द्रकीय विभाजन,ആണവ വിഭജനം
"नाभिकीय पायस, न्यूक्लीय इमल्शन","ന്യൂക്ലിയർ എമൽഷൻ, ന്യൂക്ലിയർ എമൽഷൻ"
न्यूकल्य इमल्शन प्लेट,ന്യൂക്ലിയർ എമൽഷൻ പ്ലേറ്റ്
"नाभिकीय ऊर्जा, परमाणुक-ऊर्जा","ആണവോർജം, ആണവോർജം"
"नाभिकीय इंजीनियरी, न्यूकलीय इंजीनियरी",ന്യൂക്ലിയർ എഞ്ചിനീയറിംഗ് ന്യൂക്ലിയർ എഞ്ചിനീയറിംഗ്
नाभिकीय विस्फोट,ആണവ സ്ഫോടനം
नाभिकीय विखंडन,അണു വിഘടനം
नाभिकीय बल,ആണവശക്തി
"नाभिकीय ईधन, न्यूक्लीय ईधन",ആണവ ഇന്ധനം ആണവ ഇന്ധനം
"न्यूक्लीय ईंधन पैलेट, न्यूक्लीय ईंधन गुटिका",ന്യൂക്ലിയർ ഫ്യൂവൽ പെല്ലറ്റ് ന്യൂക്ലിയർ ഫ്യുവൽ പെല്ലറ്റ്
नाभिकीय ईंधन पुनःसंसाधन,ആണവ ഇന്ധന പുനഃസംസ്കരണം
नाभिकीय भट्टी,ആണവ ചൂള
"न्यूक्लीय संलयन, नाभिकीय संलयन",ന്യൂക്ലിയർ ഫ്യൂഷൻ ന്യൂക്ലിയർ ഫ്യൂഷൻ
न्यूक्लीय गैस मॉडल,ആണവ വാതക മാതൃക
नाभिक भूभौतिकी,ന്യൂക്ലിയർ ജിയോഫിസിക്സ്
न्यूक्लीय निम्नतम अवस्था,ന്യൂക്ലിയർ താഴ്ന്ന സംസ്ഥാനം
न्यूक्लीय ऊष्मा,ആണവ ചൂട്
न्यूक्लीय महत्व फलन,ആണവ പ്രാധാന്യം പ്രവർത്തനം
नाभिकीय प्रेरण,ന്യൂക്ലിയർ ഇൻഡക്ഷൻ
"नाभिकीय समावयनी, केन्द्रकीय समावयवी","ന്യൂക്ലിയർ ഐസോമർ, ന്യൂക്ലിയർ ഐസോമർ"
"नाभिकीय समावयवता, न्यूक्लीय समावयवता","ന്യൂക്ലിയർ ഐസോമെറിസം, ന്യൂക്ലിയർ ഐസോമെറിസം"
न्यूक्लीय लेसर,ആണവ ലേസർ
"न्यूक्लीय स्तर, नाभिकीय ऊर्जा स्तर","ന്യൂക്ലിയർ ലെവൽ, ന്യൂക്ലിയർ എനർജി ലെവൽ"
नाभिक संलेखन,ന്യൂക്ലിയസ് രചയിതാവ്
न्यूक्लीय चुंबकीय आघूर्ण,ആണവ കാന്തിക നിമിഷം
नाभिकीय चुंबकीय अनुनाद (एन.एम.आर.),ന്യൂക്ലിയർ മാഗ്നെറ്റിക് റെസൊണൻസ് (എൻഎംആർ)
नाभिकीय चुंबकीय अनुनाद स्पेक्ट्रमिकी,ന്യൂക്ലിയർ മാഗ്നെറ്റിക് റെസൊണൻസ് സ്പെക്ട്രോസ്കോപ്പി
नाभिकीय चुंबकीय प्रतिरक्षण,ആണവ കാന്തിക പ്രതിരോധശേഷി
"नाभिकीय मैग्नेटान, न्यूक्लीय मैग्नेटान",ന്യൂക്ലിയർ മാഗ്നെറ്റൺ ന്യൂക്ലിയർ മാഗ്നെറ്റൺ
न्यूक्लीय द्रव्यमान,ആണവ പിണ്ഡം
"नाभिकीय द्रव्य, न्यूक्लीय मैटर","ന്യൂക്ലിയർ ദ്രവ്യം, ന്യൂക്ലിയർ ദ്രവ്യം"
नाभिकीय मॉडल,ആണവ മാതൃക
न्यूक्लीय (चुंबकीय) आघूर्ण,ആണവ നിമിഷം
न्यूक्लीय आघूर्ण स्केल,ന്യൂക്ലിയർ നിമിഷ സ്കെയിൽ
नाभिकीय अनुचुंबकी,ആണവ പരമാഗ്നറ്റിക്
नाभिकीय अनुचुंबकी अनुनाद,ന്യൂക്ലിയർ പാരാമാഗ്നറ്റിക് റെസൊണൻസ്
"नाभिकीय अनुचुंबकत्व, न्यूक्लीय अनुचुंबकत्व","ന്യൂക്ലിയർ പാരാമാഗ്നറ്റിസം, ന്യൂക്ലിയർ പാരാമാഗ്നറ്റിസം"
नाभिकीय कण,ന്യൂക്ലിയർ കണിക
नाभिकीय प्रकाश-विद्युत् प्रभाव,ന്യൂക്ലിയർ ഫോട്ടോ ഇലക്ട്രിക് പ്രഭാവം
"नाभिकीय भौतिकी, न्यूक्लीय भौतिकी",ന്യൂക്ലിയർ ഫിസിക്സ് ന്യൂക്ലിയർ ഫിസിക്സ്
न्यूक्लीय पाइल,ആണവ കൂമ്പാരം
"नाभिकीय विभव, न्यूक्लीय विभव","ആണവ സാധ്യത, ആണവ സാധ്യത"
"नाभिकीय शक्ति, परमाणु शक्ति",ആണവോർജ്ജം ആണവോർജ്ജം
"न्यूक्लीय शक्ति रिऐक्टर, नाभिकीय शक्ति रिऐक्टर,","ന്യൂക്ലിയർ പവർ റിയാക്ടർ, ന്യൂക്ലിയർ പവർ റിയാക്ടർ"
नाभिकीय चतुर्ध्रुव अनुनाद,ന്യൂക്ലിയർ ക്വാഡ്രുപോൾ അനുരണനം
नाभिकीय चतुर्ध्रुव स्पेक्ट्रमिकी,ന്യൂക്ലിയർ ക്വാഡ്രുപോൾ സ്പെക്ട്രോസ്കോപ്പി
न्यूक्लीय विकिरण स्पेक्ट्रमिकी,ന്യൂക്ലിയർ റേഡിയേഷൻ സ്പെക്ട്രോസ്കോപ്പി
"नाभिकीय त्रिज्या, न्यूक्लीय त्रिज्या",ന്യൂക്ലിയർ ആരം ന്യൂക്ലിയർ ആരം
"नाभिकीय अभिक्रिया, न्यूक्लीय अभिक्रिया",ന്യൂക്ലിയർ പ്രതികരണം ന്യൂക്ലിയർ പ്രതികരണം
न्यूक्लीय अभिक्रिया स्पेक्ट्रममिति,ന്യൂക്ലിയർ റിയാക്ഷൻ സ്പെക്ട്രോമെട്രി
"नाभिकीय रिऐक्टर, न्यूक्लीय रिऐक्टर",ആണവ റിയാക്ടർ ആണവ റിയാക്ടർ
न्यूक्लीय विश्रांति,ആണവ ഇളവ്
"नाभिकीय अनुनाद, न्यूक्लीय अनुनाद, न्यूक्लीय रेजोनन्स","ന്യൂക്ലിയർ റെസൊണൻസ്, ന്യൂക്ലിയർ റെസൊണൻസ്, ന്യൂക്ലിയർ റെസൊണൻസ്"
न्यूक्लीय अनुनादी अवशोषण,ന്യൂക്ലിയർ റിസോണൻസ് ആഗിരണം
न्यूक्लीय अनुनादी प्रेरण,ന്യൂക്ലിയർ റെസൊണൻസ് ഇൻഡക്ഷൻ
