Kannada,Bengali
ಒಟ್ಟು ಪ್ರಾಥಮಿಕ ಉತ್ಪಾದನೆ,মোট প্রাথমিক উত্পাদন
ಬೆಳವಣಿಗೆ ಬರ್ದಿ,বৃদ্ধি বক্ররেখা
ಬೆಳವಣಿಗೆಯ ಅಂಶ,বৃদ্ধি ফ্যাক্টর
ಬೆಳವಣಿಗೆಯ ಹಾರ್ಮೋನ್ ಹಾರ್ಮೋನ್ ಬಿಡುಗಡೆ ಮಾಡುತ್ತದೆ,হরমোন রিলিজিং গ্রোথ হরমোন
ಬೆಳವಣಿಗೆ ಹಾರ್ಮೋನ್ ಅನ್ನು ಪ್ರತಿಬಂಧಿಸುತ್ತದೆ,বৃদ্ধি হরমোন বাধা
ಬೆಳವಣಿಗೆಯ ಪುನರುತ್ಪಾದನೆ ಮತ್ತು ವಯಸ್ಸಾದ,বৃদ্ধি পুনর্জন্ম এবং বার্ধক্য
ಬೆಳವಣಿಗೆ,বৃদ্ধি রিং
ಗ್ವಾನಿ,গুয়ানাইন
ಗ್ವಾನೋಸಿನ್ ಟ್ರೈಫಾಸ್ಫೇಟ್ (ಜಿಟಿಪಿ),গ্যানোসিন ট্রাইফোসফেট (জিটিপি)
ಗಲ್ಲಾಗಿಸು,গুললেট
ಗುಸ್ಟಾಟಾಟೀಕರಣ,Gustatation
ಗಸ್ಟೇಟರಿ ಕಾರ್ಟೆಕ್ಸ್,গাস্টেটরি কর্টেক্স
ಗಸ್ಟೇಟರಿ ಗ್ರಾಹಕ,গাস্টেটরি রিসেপ্টর
ಹಟಗುವಿಕೆ,গুটেশন
ಜಂಬ,জিমনোস্পারমা
ಗೈನಿಮಾಸ್ಟಿಯಾ,Gynaecomastia
ಗೈನೋಸಿಯಂ,জিনোসিয়াম
ಕುಡಿದಾ,গাইরাস
ಆವಾಸಸ್ಥಾನ,আবাসস্থল
ಆಭರಣ ನಷ್ಟ,বাসস্থান ক্ষতি
ರಕ್ತನಾಳ,হেমোটোমা
ಹೇಮ್ (ಹೀಮ್),হেম (হেম)
ಹೆಮೊಕರಿಯಲ್ ಜರಾಯು,হেমোচোরিয়াল প্লাসেন্টা
ರಕ್ತನಾಳ,হেমোকোয়েল
ರಕ್ತನಾಳ,হেমোসাইট
ಹಿಮೋಡಯಾಲಿಸಿಸ್,হেমোডায়ালাইসিস
ಹಿಮೋಗ್ಲೋಬಿನ್,হিমোগ্লোবিন
ರಕ್ತನಾಳ,হেমোলিম্ফ
ಭೀಮೋಫಿಲಿಯಾ,হেমোফিলিয়া
ಹೆಮೋಫಿಲಸ್ ಡುಕ್ರೆ,হেমোফিলাস ডুক্রেই
ಹೆಮೋಫಿಲಸ್ ಇನ್ಫ್ಲುಯೆನ್ಸ,হ্যামোফিলাস ইনফ্লুয়েঞ্জা
ರಕ್ತನಾಳ,হেমোপয়েসিস
ರಕ್ತನಾಳ,হেমোজইন
ಹಗ ಮೀನು,হাগফিশ
ಕೂದಲು ಕೋಶ,চুলের ঘর
ಹೇರ್‌ಪಿನ್ ಲೂಪ್,হেয়ারপিন লুপ
ಕೂದಲುಳ್ಳ ಪ್ರಾಣಿ,লোমশ প্রাণী
ಕೂದಲುಳ್ಳ,লোমশ
ಅರ್ಧ ಜೀವನ,অর্ধেক জীবন
ಮುದ್ರೆ,হল মার্ক
ಭ್ರಮೆ,হ্যালুসিনেশন
ಭ್ರಮೆ,হ্যালুসিনোজেন
ಒಳಬಗು,হ্যালোজেন
ಮೆಲಕು,হ্যালোফিল
ಮೆರುಗು,হ্যালোফাইট
ಹ್ಯಾಲೊಫಿಟಿಕ್ ಆವಾಸಸ್ಥಾನ,হ্যালোফাইটিক আবাস
ಹಾಪ್ಲೊ ಡಿಪ್ಲಾಂಟ್,হ্যাপলো-ডিপ্লোনটিক
ಹಲ್ಲುಬಾಂಬು,হ্যাপলয়েড
ಹ್ಯಾಪ್ಲಾಯ್ಡ್-ಡಿಪ್ಲಾಯ್ಡ್ ಹಂತ,হ্যাপলয়েড-ডিপ্লয়েড ফেজ
ಕಾಲ್ಚೇತನ,হ্যাপোনটিক
ಕುಡಿದೊಂಬು,হ্যাপ্লোটাইপ
ಹಾಪ್ಟಾಸ್ಟಿ,হ্যাপটোনাস্টি
ಹದುಗಾರಿಕೆ,হার্ড তালু
ಗಟ್ಟಿಯಾಗುವುದು,শক্ত করা
ಹಾರ್ಡಿ ವೈನ್ಬರ್ಗ್ ಸಮತೋಲನ,হার্ডি ওয়েইনবার্গ ভারসাম্য
ಸಮನ್ವಯಗೊಳಿಸುವ ಪರಿಣಾಮ,সুরেলা প্রভাব
ಹೇರ್ಸಿಯನ್ ವ್ಯವಸ್ಥೆ,হ্যাভারসিয়ান সিস্টেম
ಮೊಟ್ಟೆಯಿಡುವ,হ্যাচিং
ಮೊಟ್ಟೆಯಿಡುವ,হ্যাচিং
ಪಟೀಲು,হাউস্টোরিয়া
ಕಟಾವು,হাউস্টোরিয়াম
ಹೃದಯ ಬಡಿತ,হার্ট বিট
ಹೃದಯ ಶ್ವಾಸಕೋಶ,হার্ট ফুসফুস মেশিন
ಹೃದಯದ ಸ್ನಾಯು,হার্টের পেশী
ಹೃದಯ ಆಕಾರದ ಭ್ರೂಣ,হৃদয় আকৃতির ভ্রূণ
ಹೃದಯದ ಧ್ವನಿ,হার্ট সাউন্ড
ಹಾರ್ಟ್ ಅರ್ಚಿನ್,হার্ট আর্চিন
ಶಾಖವನ್ನು ಕೊಲ್ಲಲಾಯಿತು,তাপ নিহত স্ট্রেন
ಶಾಖ ಆಘಾತ ವಿಧಾನ,তাপ শক পদ্ধতি
ಹೃತ್ಕರ್ತನ,হার্টউড
ಉಷ್ಣ ಶಕ್ತಿ,তাপ শক্তি
ಶಾಖ ಚಿಕಿತ್ಸೆ,তাপ চিকিত্সা
ಭೀಕರ ಗಾಯ,ভারী আঘাত
ಹೆಲಿಥಸ್,হেলিয়ান্থাস
ಹೆಲಿಕಲ್ ಎಳೆಯ,হেলিকাল স্ট্র্যান্ড
ತಕರೂಪದ ತರಂಗ,হেলিকাল ওয়েভ
ಹೆಲಿಕಾ,হেলিক্যাস
ಹೆಲಿಕೊಟ್ರಿಮಾ,হেলিকোট্রেমা
ರಕ್ತಸ್ರಾವ,হেলিওফাইট
ಗಲಾಟೆ,হেলোবিয়ল এন্ডোস্পার্ম
ಹುಲ್ಲುಗಾವಲು,হেমাটুরিয়া
ಹೀಮ್ ಪ್ರೋಟೀನ್ ಸಂಕೀರ್ಣ,হেম প্রোটিন কমপ্লেক্স
ಅರ್ಧಭಾಗ,হেমিসেলুলোজ
ಅರೆಮಂದೆ,হেমিচর্ডাটা
ಅರ್ಧಭಾಗದ,হেমিড্যাক্টিলাস
ಹೆಮಿಫ್ರಾಗ್ಮಾ ಹೆಟೆರೊಫಿಲಮ್,হেমিফ্রাগমা হেটেরোফিলাম
ಅರಗು,হেমিজাইগাস
ಹಿಮೋಡಯಾಲಿಸಿಸ್,হেমোডায়ালাইসিস
ಹಿಮೋಗ್ಲೋಬಿನ್,হিমোগ্লোবিন
ಹಿಮೋಗ್ಲೋಬಿನುನಾ,হিমোগ্লোবিনুনা
ಕೋಳಿ,হেনবেন
ಹೆನ್ಲೆಸ್ ಲೂಪ್,হেনেলের লুপ
ವೇಶ್ಯಾಗೃಹ,হেপারিন
ಯಕೃತ್ತಿನ,হেপাটিক
ಯಕೃತ್ತಿನ ಸೀಕಾ,হেপাটিক কেকা
ಯಕೃತ್ತಿನ ಪೋರ್ಟಲ್-ವ್ಯವಸ್ಥೆ,হেপাটিক পোর্টাল-সিস্টেম
ಯಕೃತ್ತಿನ,হেপাটিকপিডা
ಯಕೃತ್ತಿನ ಉರಿಯೂತ,হেপাটাইটিস
ಯಜಮಾನ,হেপাটোসাইট
ಗಿಡಮೂಲಿಕೆ ಪದರ,হার্বেসিয়াস স্তর
ಗಿಡಮೂಲಿಕೆ ಲೈಕೋಪೋಡ್,হার্বেসিয়াস লাইকোপড
ಗಿಡದಂತಿ,হার্বেরিয়াম
ಗಿಡಮೂಲಿಕೆ ಹಾಳೆ,হার্বেরিয়াম শীট
ಸಸ್ಯನಾಶಕ ಸಹಿಷ್ಣುತೆ,ভেষজনাশক সহনশীলতা
ಸಸ್ಯಹಾರಿ,হার্বিভোর
ಮೂಲಾ,ভেষজজীবী প্রাণী
ಸಸ್ಯಹಾರಿ,হার্বিভরি
ಆನುವಂಶಿಕ ಕಾಯಿಲೆ,বংশগত রোগ
ಆನುವಂಶಿಕ ಕಾಯಿಲೆ,বংশগত ব্যাধি
ಆನುವಂಶಿಕ ಕುಬ್ಜತ್ವ,বংশগত বামনবাদ
ಅನರ್ಹತೆ,বংশগততা
ಶ್ರೇಣಮಾನ,হায়ারার্কি
ಆನುವಂಶಿಕ ಪಾತ್ರ,বংশগত চরিত্র
ಆನುವಂಶಿಕ ಗುಣಲಕ್ಷಣ,Herit তিহাসিক বৈশিষ্ট্য
ಹೆರಿಟಿಯರ್,হেরিটিয়েরা
ಹರ್ಮ್ರೋಡೈಟ್,হার্মাফ্রোডাইট
ಹರ್ಮಾಫ್ರೋಡಿಟನ,হার্মাফ্রোডিটিজম
ಸನ್ಯಾಸಿನಿ,নির্জনবাসী কাঁকড়া
ಹೆರೋಯಿನ್,হেরোইন
ಹರ್ಪಿಸ್ ಸಿಂಪ್ಲೆಕ್ಸ್ ವೈರಸ್,হারপিস সিমপ্লেক্স ভাইরাস
ಹರ್ಪಿಸ್ ವೈರಸ್,হার্পিস ভাইরাস
ಹಸುರಿನ,হেস্পেরিডিয়াম
ಭಿನ್ನಾಭಿಪ್ರಾಯ,হেটেরোলেল
ಭಿನ್ನತೆ,হিটারোক্রোম্যাটিন
ಭಿನ್ನಲೋಧನ,হেটেরোসাইস্ট
ಭಿನ್ನಾಭಿಪ್ರಾಯ,হেটেরোডন্ট
ಭಿನ್ನಜಾತಿಯ,ভিন্ন ভিন্ন
ಭಿನ್ನಜಾತಿಯ,ভিন্ন ভিন্ন
ಕೃರಮರ,হেটেরোমেরা
ಭಿನ್ನರೂಪದ,ভিন্ন ভিন্ন
ಭಿನ್ನರೂಪದ,হেটেরোফিলি
ಭಿನ್ನಾಭಿಪ್ರಾಯ,হিটারোপনাস্টিস
ಭಿನ್ನತೆ,হিটারোসিস
ಭಿನ್ನಾಭಿಪ್ರಾಯಭಕ್ತಿಯ,হেটেরোথালিক
ಭಿನ್ನತೆ,হিটারোট্রফ
ಭಿನ್ನತೆ,হিটারোট্রফ
ಭಿನ್ನತೆ ಬ್ಯಾಕ್ಟೀರಿಯಾ,হিটারোট্রফিক ব্যাকটিরিয়া
ಭಿನ್ನತೆ ಪೋಷಣೆ,হিটারোট্রফিক পুষ্টি
ಭಿನ್ನತೆ,হিটারোট্রফি
ಭಿನ್ನತೆ,হিটারোট্রফি
ಭಿನ್ನಜಾತಿ,হেটেরোজাইগোট
ಭಿನ್ನಜಾತಿ ಎತ್ತರದ,হিটারোজাইগাস লম্বা
ಭಿನ್ನಾಭಿಪ್ರಾಯವುಳ್ಳ,হিটারোজাইগাস
ಷಡ್ಭುಜೀಯ ಮುಖ,ষড়ভুজ ফ্যাসিট
ರಕ್ತಸಂಬಂಧಿ,হেক্সাপ্লয়েড
ಕುಡಿನ,হেক্সোকিনেস
ಹೈಬರ್ನಾಕ್ಯುಲಂ,হাইবারনাকুলাম
ಗುಳ್ಳೆಕಾಡು,হাইবারনেশন
ಗುಪ್ತ ಹಸಿವು,লুকানো ক্ষুধা
ಹೆಚ್ಚಿನ ತೆರಪಿನ ಆಸ್ಮೋಲರಿಟಿ,উচ্চ আন্তঃদেশীয় অসমোলারিটি
ಹೈ ಪರ್ಫಾರ್ಮೆನ್ಸ್ ಲಿಕ್ವಿಡ್ ಕ್ರೊಮ್ಯಾಟೋಗ್ರಫಿ,সপ্তাহের দিন
ಎತ್ತರದ ಲಸಿಕೆ,উচ্চ ভ্যাককাম
ಬೆಟ್ಟದ ಬಂಡಿ,হিল বুট
ಬೆಟ್ಟದ ಪ್ರತಿಕ್ರಿಯೆ,পার্বত্য প্রতিক্রিয়া
ಹಿತದೃಷ್ಟಾಟ,হিলসা
ಹಿಲಮ್,হিলুম
ಹಿಂಡು ಮೆದುಳು,হিন্দ মস্তিষ্ক
ಹಿಂಜ್ ಜಂಟಿ,যৌথ কবজা
ಹಿನ್ನಿ,হিনি
ಹಿಪೊಕ್ಯಾಂಪಸ್,হিপ্পোক্যাম্পাস
ಗುಳ್ಳೆ,হিরুডিন
ಹುರುಡಿನೇರಿಯ,হিরুডিনারিয়া
ಹಂದಿಮಾನದ,হিশারডেল
ಹಂದಿಯ ಕುರಿತ,হিস্টোগ্রাম
ಐತಿಹಾಸಿಕ ಅಧ್ಯಯನಗಳು,Hist তিহাসিক স্টাডিজ
ಹಿಸ್ಟಾಲಜಿ,হিস্টোলজি
ಹಿಸ್ಟಾನ್,হিস্টন
ಹಿಸ್ಟೋನ್ ಆಕ್ಟಾಮರ್,হিস্টোন অক্টামার
ಹಿಸ್ಟೋನ್ ಪ್ರೋಟೀನ್,হিস্টোন প্রোটিন
ಐತಿಹಾಸಿಕ ವಿಜ್ಞಾನ,Hist তিহাসিক বিজ্ঞান
ಎಚ್ಐವಿ,এইচআইভি
ಹಿಡುವಳಿ ವೇಗ,হোল্ড ফাস্ট
ಸಮಗ್ರ ವಿಧಾನ,সার্বিক পদক্ষেপ
ಟೊಳ್ಳಾದ ಆಂತರಿಕ ಅಂಗ,ফাঁকা অভ্যন্তরীণ অঙ্গ
ಟೊಳ್ಳಾದ ಉಣ್ಣೆಯ ಚೆಂಡು,ফাঁকা উলের বল
ಹೋಲೋಬ್ಲಾಸ್ಟಿಕ್ ಸೀಳು,হলোব্লাস্টিক ক্লিভেজ
ಹೊರ್ರೋಕ್ರೈನ್ ಗ್ರಂಥಿ,হলোক্রাইন গ্রন্থি
ಹಾಲೊಫಿಟಿಕ್,হোলোফাইটিক
ಹೋಲಿಕೆ,হলোজাইক
ಹೊಲೊಜೋಯಿಕ್ ಪೋಷಣೆ,হলোজাইক পুষ্টি
ಹೋಮಿಯೋಬಾಕ್ಸ್,হোমোবক্স
ಹೋಮಿಯೋಸ್ಟಾಸಿಸ್ (ಹೋಮೋಯೆಸ್ಟಾಸಿಸ್),হোমিওস্টেসিস (হোমোস্টেসিস)
ಕಂಕ್ತಿಕಾರನ,হোমোথেরমিক
ಕೊಂಡಿಯರ್ಮಿ,হোমোথার্মাস
ವಿನಾಶಕ,হোমিনিড
ಹಾನಿಡೆ,হোমিনিডে
ಮಾನವರಮಾತ್ರೆ,হোমিনয়েড
ಹೋಮೋ ಎರೆಕ್ಟಸ್,হোমো ইরেক্টাস
ತಳಹದ,হোমো হাবিলিস
ಹೋಮೋ ಸೇಪಿಯನ್ಸ್,হোমো সেপিয়েন্স
ತೋಪೆ,হোমোগ্যামি
ತೋಗಲಸ್ನ ಪರೀಕ್ಷೆ,হোমোজেন্টিসিক অ্যাসিড পরীক্ষা
ಏಕರೂಪೀಕರಣ,হোমোজেনাইজেশন
ಏಕರೂಪದ,সমজাতীয়
ಸಮನ್ವಯ,হোমোওথেরমিক
ಸಮೃದ್ಧ,হোমোলজাস
ಒಂದು ತಮಾಕಟ್ಟಣೆ,হোমোপলিমার
ಸಲಕರಣೆ,হোমোজাইগোসিটি
ಸಲಕರಣೆ,হোমোজাইগোসিটি
ಅಖಂಡ,হোমোজাইগোট
ಹೊಯಿಜಸ್ ಕುಬ್ಜ,হোমোজাইগাস বামন
ಸಮುಗಾಸಕ ಎತ್ತರದ,হোমোজাইগাস লম্বা
ಕೊಕ್ಕೆ ಹುಳು,হুক কৃমি
ಹಾರ್ಮೋನುಗಳ ಚಿಕಿತ್ಸೆ,হরমোন চিকিত্সা
ಹಾರ್ಮೋನ್ ಚಿಕಿತ್ಸೆ,হরমোন থেরাপি
ಹಾರ್ಮೋನ್-ಗ್ರಾಹಕ ಸಂಕೀರ್ಣ,হরমোন-রিসেপ্টর কমপ্লেক্স
ಕೊಂಬಿನ ಟೋಡ್,শিংযুক্ত টোড
ಕುದುರೆಗಾಡಿಕೆ,হর্সশো ব্যাট
ತೋಟಗಾರಿಕೆ,উদ্যানতত্ত্ব
ಆಸ್ಪತ್ರೆ ತ್ಯಾಜ್ಯ,হাসপাতালের বর্জ্য
ಅತಿಥೆಯ,হোস্ট
ಹೋಸ್ಟ್ ಕೋಶ,হোস্ট সেল
ಆತಿಥೇಯ-ಪರಾವಲಂಬಿ ಸಂಬಂಧ,হোস্ট-প্যারাসিটিক সম্পর্ক
ಹೋಸ್ಟ್ ನಿರ್ದಿಷ್ಟತೆ,হোস্ট নির্দিষ্টতা
ಬಿಸಿ ಮರುಭೂಮಿ,গরম মরুভূমি
ಬಿಸಿ ದುರ್ಬಲಗೊಳಿಸುವ ಸೂಪ್,গরম পাতলা স্যুপ
ತಿರಸ್ಕಾರ,হট স্পট
ಮನೆ ಕೀಪಿಂಗ್ ಕಾರ್ಯ,হাউস কিপিং ফাংশন
ಮನೆ ಕೀಪಿಂಗ್ ಜೀನ್,বাড়ি রক্ষার জিন
ಮಾನವನ ದೇಹ,মানুষের শরীর
ಮಾನವ ಕೋರಿಯಾನಿಕ್ ಗೊನಡೋಟ್ರೋಪಿನ್ (ಎಚ್‌ಸಿಜಿ),হিউম্যান কোরিওনিক গোনাডোট্রপিন (এইচসিজি)
ಮಾನವ ಜನಸಂಖ್ಯೆ,মানব ডেমোগ্রাফি
ಮಾನವನ ಜಿನೋಮ್,মানব জিনোম
ಮಾನವ ಬೆಳವಣಿಗೆಯ ಹಾರ್ಮೋನ್ (ಎಚ್‌ಜಿಹೆಚ್),হিউম্যান গ্রোথ হরমোন (এইচজিএইচ)
ಮಾನವ ಹೋಸ್ಟ್,মানব হোস্ট
ಮಾನವ ಇಮ್ಯುನೊ ಡಿಫಿಷಿಯನ್ಸಿ ವೈರಸ್ (ಎಚ್‌ಐವಿ),হিউম্যান ইমিউনোডেফিসিয়েন্স ভাইরাস (এইচআইভি)
ಮಾನವನ ಲ್ಯುಕೋಸೈಟಿಕ್ ಪ್ರತಿಜನಕ,হিউম্যান লিউকোসাইটিক অ্যান্টিজেন
ಮಾನವ ಲ್ಯುಕೋಸೈಟ್ ಆಂಟಿಗ್ನೆ ಸಂಕೀರ್ಣ,মানব লিউকোসাইট এন্টিগেন কমপ্লেক্স
ಮಾನವನ ಜರಾಯು ಲ್ಯಾಕ್ಟೋಜೆನ್,মানব প্লাসেন্টাল ল্যাকটোজেন
ಮಾನವ ಜನಸಂಖ್ಯೆಯ ಒತ್ತಡ,মানুষের জনসংখ্যার চাপ
ಮಾನವ ಜನಾಂಗ,মানব্ যুদ্ধ
ಹಣ್ಣಾದ,হিউমারাস
ಹುಳಗಳ ಆಮ್ಲ,হিউমিক অ্যাসিড
ತೇವದ,সেঁতসেঁতে
ಆರ್ದ್ರತೆ,আর্দ্রতা
ಹ್ಯೂಂಡಿ,হামিফিকেশন
ಹಾಸ್ಯ,মেজাজ
ಸಜ್ಜು,হুমাস
ಹಂಟಿಂಗ್ಡನ್ ಕಾಯಿಲೆ,হান্টিংডনের রোগ
ಹಯಸಿಂತ್,হায়াসিন্থ
ಕೀರಲು,হায়ালাইন
ಹೈಲೀನ್ ಕಾರ್ಟಿಲೆಜ್,হিলিন ক্রাটজ
ಒಂದು ಸಣ್ಣ,হায়ালুরোনিডেস
ಸಂಕರಜದ,হাইব্রিড
ಹೈಬ್ರಿಡ್ ಅನುಕೂಲತೆ,হাইব্রিড অদৃশ্য
ಎಫ್ 1 ಬೀಜಗಳ ಹೈಬ್ರಿಡ್,এফ 1 বীজের হাইব্রিড
ಹೈಬ್ರಿಡ್ ಸಂತಾನಹೀನತೆ,হাইব্রিড স্টেরিলিটি
ಹೈಬ್ರಿಡ್ ವಾಹನ ತಂತ್ರಜ್ಞಾನ,হাইব্রিড যানবাহন প্রযুক্তি
ಹೈಡ್ರಾರ್ಚ್ ನೇತೃತ್ವ,হাইড্রার্চ সায়েন্স
ಜಲಸಂಬಂಧಿ,হাইড্রেশন শেল
ಜಲಮಂಡಲದ,হাইড্রিক
ಜಲಮಟ್ಟಿ,হাইড্রিলা
ಹೈಡ್ರೋಜನ್ ಬಂಡಿ,হাইড্রোজেন বন্ধন
ಹೈಡ್ರೋಜನ್ ಸೈನೈಡ್,হাইড্রোজেন সায়ানাইড
ಹೈಡ್ರೋಜನ್ ನ್ಯೂಕ್ಲಿಯಸ್,হাইড্রোজেন নিউক্লিয়াস
ಜಲಪ್ರತಿಮ,হাইড্রোলেজ
ಜಲವಿಜ್ಞಾನ ಚಕ್ರ,জলবিদ্যুৎ চক্র
ಜಲವಿಚ್ingೇದನೆ,হাইড্রোলিজিং
ಜಲವಿಚಾರಿ,হাইড্রোলাইটিক ক্লিভেজ
ಜಲತ್ತ್ವ,হাইড্রোনস্টি
ಜಲಪದರದ,হাইড্রোফিলিক
ಜಲಸಂಧರವಾಗಿ,হাইড্রোফিলি
ಜಲಸಂಧರವಾಗಿ,হাইড্রোফিলি
ಹೈಡ್ರೋಫೋಬಿಕಾನದ,হাইড্রোফোবিক
ಜಲಸಂಪರ್ಕ,হাইড্রোফাইট
ಜಲಸಂಪರ್ಕ,জলবিদ্যুৎ
ಜಲಾವರಣ,হাইড্রোস্ফিয়ার
ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್ ಒತ್ತಡ,উদপ্রেষ
ಜಲವಿದ್ಯುತ್ ಪರಿಸರ ವ್ಯವಸ್ಥೆ,হাইড্রোথার্মাল ইকোসিস্টেম
ಜಲಮಾರ್ಗನ ತೆರಪಿನ,হাইড্রোথার্মাল ভেন্ট
ಹೈಡ್ರಾಕ್ಸಿಲ್ ಗುಂಪು,হাইড্রোক্সিল গ্রুপ
ಕಶೇರುಕ,হাইড্রিক
ಹೈಲಾ (ಮರದ ಕಪ್ಪೆ),হায়লা (গাছের ব্যাঙ)
ಹೈಮೆನ್,হাইমেন
ಹಾಯಸುಳೆ,হাইড
ಹಯಾಯ್ಡ್ ಮೂಳೆ,হায়য়েড হাড়
ಉರುಳು,হাইপানথোডিয়াম
ಅತಿರೇಕದ,হাইপার কোলেস্টেরোলেমিয়া
ಅತಿರೇಕದ,হাইপারগ্লাইসেমিয়া
ಅತಿಮಾನುಷಣೆ,হাইপারকারেটোসিস
ಹೈಪರ್ಪ್ಯಾರಥಿರಾಯ್ಡೆತನ,হাইপারপ্যারথাইরয়েডিজম
ಒಂದು ದೊಡ್ಡ ಕಣ್ಣು,হাইপারপ্লাজিয়া
ಉಚ್ensರಿಕೆತ್ವ,হাইপারস্পেনসিটিভিটি
ಅಧಿಕಪ್ರಭುತ್ವ,উচ্চ রক্তচাপ
ಹೈಪರ್ ಥೈರೋಡಿಸಮ್,হাইপারথাইরয়েডিজম
ಅತಿಶಯೋಕ್ತಿ,হাইপারটোনিক
ಜರಡಿ,হাইফা
ಯಥೇಚ್ hy,হাইফিন
ರಕ್ತದೊತ್ತಡ,হাইপোকন্ড্রিয়া
ಬಲಿಷ್ಠಿ,হাইপোকোটাইল
ನಗುಳಿ,হাইপোগ্লাইসেমিয়া
ಅಪತ್ನಿತ್ವ,হাইপগোনাদিজম
ಕಲ್ಪನಾಮಗ್ನ,হাইপোগাইনাস
ಯಾಸಕ್ತಿ,হাইপোগিনি
ನವಿಲು,হাইপোলিমনিয়ন
ಕಾವುರಹತ್ಯೆ,হাইপোপারথাইরয়েডিজম
ಉಚ್ hyp್ರಾಸಕ,হাইপোফেরিনেক্স
ಅಧಿಕಪ್ರವಾಹ,হাইপোস্টোম
ಅಧಿಕಪ್ರವಾಹ,হাইপোস্টোম
ಒಂದು ಬಿಲ್ಲು,হাইপোথ্যালামাস
ಕಲ್ಪನಾಶಕ್ತಿ,হাইপোথিসিস
ಕಾಲ್ಪನಿಕ ಸ್ವರಮೇಳ,হাইপোথিটিক্যাল কর্ডেট
ಕಾಲ್ಪನಿಕ ಪ್ರತಿಪಾದನೆ,অনুমানমূলক প্রস্তাব
ಜಡತ್ವ,হাইপোথাইরয়েডিজম
ವ್ಯಭಿಚಾರವಿಲ್ಲದ,হাইপোটোনিক
ಹೈಪೋಟೋನಿಕ್ ಪರಿಹಾರ,হাইপোটোনিক সমাধান
ಹೈರಕೋಥೆರಮ್,হিরাকোথেরিয়াম
ಹಿಮಯುಗದ ಯುಗ,বরফযুগ
ಮತ್ಸ್ಯ,ইচথিওফিস
ಗುರುತಿಸುವಿಕೆ,পরিচয়
ಈಟಿಯೋಗ್ರಾಮ್,আইডিওগ্রাম
ಈಟಿಯೋಗ್ರಾಮ್,আইডিওগ্রাম
ಇರುರುವಾ,ইগুয়ানা
ಇಲಿಯಂ,ইলিয়াম
ಪ್ರಕಾಶಮಾನವಾದ ಮಾದರಿ,আলোকসজ্জা নমুনা
ಪ್ರಕಾಶ,আলোকসজ্জা
ಚಿತ್ರ,চিত্র
ಭಗ್ನಾವಶೇಷ,Imbibition চাপ
ನಿಷ್ಕಳಂಕ,Imbibition
ಚಾಚು,এমব্রিকেট
ಅಸ್ಟೆಸ್ಟೇಷನ್ ಅನ್ನು ಸಂಯೋಜಿಸಿ,Imbricte aestivation
ವಲಸಿಗ,অভিবাসী
ವಲಸೆ,ইমিগ্রেশন
ವಲಸೆ,ইমিগ্রেশন
ಅಮರ್ಯ,অমর
ಪ್ರತಿರಕ್ಷಾ ಪ್ರತಿಕ್ರಿಯೆ,ইমিউন প্রতিক্রিয়া
ನಿರೋಧಕ ವ್ಯವಸ್ಥೆಯ,রোগ প্রতিরোধক ব্যবস্থাপনা
ರೋಗನಿರೋಧಕ ವ್ಯವಸ್ಥೆಯ ಅಸ್ವಸ್ಥತೆ,ইমিউন সিস্টেম ডিসঅর্ডার
ಪ್ರತಿಷ್ಠಾಪಕತೆ,অনাক্রম্যতা
ರೋಗನಿರೋಧಕ,ইমিউনো-কমপ্রিমাইজড
ಇಮ್ಯುನೊ ಕೊರತೆ ರೋಗ,ইমিউনো ঘাটতি রোগ
ಇಮ್ಯುನೊ ಎಲೆಕ್ಟ್ರೋಫೋರೆಸಿಸ್,ইমিউনো ইলেক্ট্রোফোরসিস
ಇಮ್ಯುನೊ ಪ್ರತಿದೀಪಕ ಪ್ರತಿಕಾಯ ಲೇಬಲಿಂಗ್,ইমিউনো ফ্লুরোসেন্ট অ্যান্টিবডি লেবেলিং
ಇಮ್ಯುನೊ ಸೋರ್ಬೆಂಟ್ ಅಸ್ಸೇ,ইমিউনো সরবেন্ট অ্যাস
ಇಮ್ಯುನೊ ಸಪ್ರೆಸಿವ್ ಥೆರಪಿ,ইমিউনো দমনকারী থেরাপি
ಇಮ್ಯುನೊ ಸಪ್ರೆಸೆಂಟ್,ইমিউনো দমনকারী
ರೋಗನಿರೋಧಕ,ইমিউনোজেনিক
ಇಮ್ಯುನೊಗ್ಲಿನ್,ইমিউনোগ্লোবুলিন
ರೋಗನಿರೋಧಕ ವಿಜ್ಞಾನ,ইমিউনোলজি
ರೋಗನಿರೋಧಕ ಶಕ್ತಿ,ইমিউনোমোডুলেটর
ಇಮ್ಯುನೊಪೊಟೆಂಟಿಯೇಶನ್ ಥೆರಪಿ,ইমিউনোপোটেন্টিশন থেরাপি
ಇಮ್ಯುನೊಸಪ್ರೆಸಿವ್ .ಷಧ,ইমিউনোসপ্রেসিভ ড্রাগ
ಇಮುನೊಥೆರಪಿ,ইমুনোথেরাপি
ಅವಿನೇಶವಿಲ್ಲದ,Imparipinnate
ಐಡಲಾಟ,ইম্পেরেটা
ಅಗ್ರಾಹ್ಯ,দুর্ভেদ্য
ಒಳಸೇರಿಸು,ইমপ্লান্ট
ಕಸಿ,ইমপ্লান্টেশন
