Bengali,Marathi
ন্যানোমিটার,नॅनोमीटर
ন্যানো-সেকেন্ড,नॅनो-सेकंद
সংকীর্ণ ব্যান্ড অক্ষ,अरुंद बँड अक्ष
সংকীর্ণ মরীচি শোষণ,अरुंद बीम शोषण
"সংকুচিত নাক, সংকুচিত নাক","संकुचित नाक, संकुचित नाक"
সংকীর্ণ বাধা,अरुंद अडथळा
সংকীর্ণ ফাঁক স্পার্ক চেম্বার,अरुंद-अंतर स्पार्क चेंबर
অনুনাসিক,अनुनासिक
প্রাকৃতিক প্রাচুর্য,नैसर्गिक विपुलता
প্রাকৃতিক কার্যকলাপ,नैसर्गिक क्रियाकलाप
প্রাকৃতিক অনুপ্রবেশ,नैसर्गिक प्रवेश
প্রাকৃতিক অ্যান্টেনা ফ্রিকোয়েন্সি,नैसर्गिक अँटेना वारंवारता
প্রাকৃতিক পটভূমি বিকিরণ,नैसर्गिक पार्श्वभूमी विकिरण
প্রাকৃতিক বিটা রে বর্ণালী,नैसर्गिक बीटा रे स्पेक्ट्रम
প্রাকৃতিক সীমানা সীমাবদ্ধতা,नैसर्गिक सीमा निर्बंध
"প্রাকৃতিক প্রস্থ, প্রাকৃতিক প্রস্থ","नैसर्गिक रुंदी, नैसर्गिक रुंदी"
প্রাকৃতিক বায়ুচলাচল,नैसर्गिक वायुवीजन
প্রাকৃতিক রঙ ক্যাপচার,नैसर्गिक रंग कॅप्चर
প্রাকৃতিক পরিচলন,नैसर्गिक संवहन
প্রাকৃতিক প্রবাহ,नैसर्गिक प्रवाह
প্রাকৃতিক ফ্রিকোয়েন্সি প্রাকৃতিক ফ্রিকোয়েন্সি,नैसर्गिक वारंवारता नैसर्गिक वारंवारता
প্রাকৃতিক জ্বালানী,नैसर्गिक इंधन
প্রাকৃতিক গামা বিকিরণের তীব্রতা,नैसर्गिक गामा विकिरण तीव्रता
"প্রাকৃতিক গ্যাস, প্রাকৃতিক গ্যাস","नैसर्गिक वायू, नैसर्गिक वायू"
প্রাকৃতিক লাইন বিচ্ছিন্নতা,नैसर्गिक रेषा खंडितता
প্রাকৃতিক চুম্বক,नैसर्गिक चुंबक
প্রাকৃতিক মেরুতা,नैसर्गिक ध्रुवता
"প্রাকৃতিক দোলন, প্রাকৃতিক দোলন","नैसर्गिक दोलन, नैसर्गिक दोलन"
প্রাকৃতিক সময়কাল,नैसर्गिक कालावधी
প্রাকৃতিক বিকিরণ,नैसर्गिक विकिरण
প্রাকৃতিক অনুরণন,नैसर्गिक अनुनाद
প্রাকৃতিক পরিস্থিতি,नैसर्गिक अवस्था
বিরামহীন সিস্টেম,अखंड प्रणाली
প্রাকৃতিক সহনশীলতার সীমা,नैसर्गिक सहिष्णुता मर्यादा
প্রাকৃতিক সহনশীলতা পরিসীমা,नैसर्गिक सहिष्णुता श्रेणी
প্রাকৃতিক ত্রিভুজ,नैसर्गिक त्रिकोण
প্রাকৃতিক মডেলিং,नैसर्गिक मॉडेलिंग
প্রাকৃতিক ইউরেনিয়াম চুল্লি,नैसर्गिक युरेनियम अणुभट्टी
প্রাকৃতিক কম্পন প্রাকৃতিক কম্পন,नैसर्गिक कंपन नैसर्गिक कंपन
প্রাকৃতিক তরঙ্গদৈর্ঘ্য,नैसर्गिक तरंगलांबी
সহজ অশ্রু,सोपे अश्रू
আলোর রূপ,प्रकाशाचे स्वरूप
স্থানের রূপ,स्पेसटाइमचे स्वरूप
নাবিক চেইন (ফুট),नाविक साखळी (फूट)
নটিক্যাল মাইল,नॉटिकल मैल
"নাটল সন্ধ্যাপ্রকাশ, নাটল দ্বৈব","नाताळ संध्याप्रकाश, नताल द्वाभा"
নেভাগ্লাইড,nevaglide
নেওয়ার,नेवार
নাভারো,नावारो
সামনের দিক,दर्शनी भाग
"অপারেশন, নেভিগেশন","ऑपरेशन्स, नेव्हिगेशन"
স্টিয়ারিং সহকারী,सुकाणू सहाय्यक
কর্মক্ষম সংকট,ऑपरेशनल संकट
নেভিগেশন চিহ্ন,नेव्हिगेशन चिन्ह
স্টিয়ারিং মাইক্রোফিল্ম প্রজেক্টর,स्टीयरिंग मायक्रोफिल्म प्रोजेक्टर
নেভিগেটর,नेव्हिगेटर
নিকলসন বোরিজম,निकोल्सन बोरिझम
প্রতিধ্বনি কাছাকাছি,इको जवळ
অপ্রাসঙ্গিক সংকেতের কাছাকাছি,अप्रासंगिक सिग्नल जवळ
মাঠের কাছে,शेत जवळ
ইনফ্রারেড কাছাকাছি,इन्फ्रारेड जवळ
অযোগ্যতা,अक्षमता
(চোখের) কাছাকাছি বিন্দু,(डोळ्याचा) बिंदू जवळ
উৎস বিন্দু,बिंदू स्रोत
প্রায়ই অনুরণন,अनुनाद अनेकदा
সংলগ্ন সেট,समीप संच
অতিবেগুনী কাছাকাছি,अल्ट्राव्हायोलेट जवळ
নিকটতম পন্থা,सर्वात जवळचा दृष्टीकोन
নিকটতম প্রতিবেশী,जवळचा शेजारी
বৃত্তাকার কক্ষপথ,वर्तुळाकार कक्षा
নিখুঁত স্ফটিক,परिपूर्ण क्रिस्टल
মাধ্যমিক বিভাগ,दुय्यम श्रेणी
নীহারিকা,नेबुला
নীহারিকা বিতরণ,नेबुला वितरण
নীহারিকা অনুমান,नेबुला गृहीतक
নীহারিকা বিকিরণ,नेबुला रेडिएशन
নীহারিকা বর্ণালী,नेबुला स्पेक्ट्रम
নীহারিকা তত্ত্ব,नेबुला सिद्धांत
নীহারিকা ঘূর্ণায়মান তারা,नेबुला फिरणारा तारा
"সুই, তালিকা","सुई, यादी"
"নিডেল বার, নিডেল বার","सुई बार, सुई बार"
তালিকা শব্দ,सूची आवाज
সূচক বিচ্যুতি,निर्देशक विचलन
সূচক ছায়াপথ,अनुक्रमणिका आकाशगंगा
"পিন ভালভ, ইনভেন্টরি ভালভ","पिन वाल्व, इन्व्हेंटरी वाल्व"
নীল দেয়াল,निळी भिंत
নীল-নীতি,निळा-तत्व
"নেতিবাচক, নেতিবাচক, নেতিবাচক","नकारात्मक, नकारात्मक, नकारात्मक"
নেতিবাচক শোষণ,नकारात्मक शोषण
নেতিবাচক অ্যান্টিপ্রোটন,नकारात्मक अँटीप्रोटॉन
নেতিবাচক পরিবর্ধক,नकारात्मक अॅम्प्लीफायर
নেতিবাচক শাখা,नकारात्मक शाखा
"ঋণ চার্জ, ঋণ চার্জ","कर्ज शुल्क, कर्ज शुल्क"
ঋণ চার্জ ক্যারিয়ার,कर्ज शुल्क वाहक
"ক্রেডিট ইঙ্গিত, ঋণ চিরালিটি","क्रेडिट इंडिकेशन, कर्ज चिरालिटी"
ক্রেডিট সহগ,क्रेडिट गुणांक
ঋণ ভর্তুকি,कर्ज सबसिडी
নেতিবাচক ড্রাইভার,नकारात्मक ड्रायव्हर
নেতিবাচক সম্পর্ক,नकारात्मक सहसंबंध
ঋণ কাপলিং,कर्ज जोडणी
নেতিবাচক স্ফটিক,नकारात्मक क्रिस्टल
ঋণ স্ফটিককরণ,कर्ज क्रिस्टलायझेशन
ক্রেডিট বক্রতা,क्रेडिट वक्रता
নেতিবাচক স্যাঁতসেঁতে,नकारात्मक ओलसर
নেতিবাচক স্রাব,नकारात्मक स्त्राव
নেতিবাচক গতিশীল প্রতিরোধ,नकारात्मक डायनॅमिक प्रतिकार
ঋণাত্মক বৈদ্যুতিক চার্জ ঋণাত্মক বৈদ্যুতিক চার্জ,ऋण विद्युत प्रभार ऋण विद्युत प्रभार
নেতিবাচক বিদ্যুৎ,नकारात्मक वीज
বিয়োগ ইলেক্ট্রোড,वजा इलेक्ट्रोड
বিয়োগ ইলেকট্রন,वजा इलेक्ट्रॉन
নেতিবাচক প্রসারণ,नकारात्मक वाढवणे
নেতিবাচক শক্তি,नकारात्मक ऊर्जा
নেতিবাচক এন্ট্রি,नकारात्मक नोंदी
নেতিবাচক ত্রুটি,नकारात्मक त्रुटी
"নেতিবাচক প্রমাণ, নেতিবাচক প্রমাণ, নেতিবাচক প্রমাণ","नकारात्मक पुरावा, नकारात्मक पुरावा, नकारात्मक पुरावा"
নেতিবাচক রিচার্জ,नकारात्मक रिचार्ज
ক্রেডিট এলাকা,क्रेडिट क्षेत्र
নেতিবাচক মাধ্যাকর্ষণ,नकारात्मक गुरुत्वाकर्षण
ঋণ দীপ্তি,कर्जाची चमक
বিপরীত প্রতিফলন,व्यस्त प्रतिबिंब
ঋণ প্রতিবন্ধকতা,कर्जाचा अडथळा
নেতিবাচক মিথস্ক্রিয়া,नकारात्मक संवाद
বিয়োগ আয়ন,वजा आयन
"নেতিবাচক লেন্স, ঋণ লেন্স","निगेटिव्ह लेन्स, डेट लेन्स"
নেতিবাচক লেন্স সিস্টেম,नकारात्मक लेन्स प्रणाली
নেতিবাচক চৌম্বক বিকৃতি,नकारात्मक चुंबकीय विकृती
নেতিবাচক ভর,नकारात्मक वस्तुमान
নেতিবাচক ম্যাট্রিক্স,ऋण मॅट्रिक्स
নেতিবাচক মডুলেশন নেতিবাচক মড্যুলেশন,नकारात्मक मॉड्यूलेशन नकारात्मक मॉड्यूलेशन
ঋণের পরিমাণ,कर्जाची रक्कम
নেতিবাচক নোডুলার পয়েন্ট,नकारात्मक नोड्युलर बिंदू
ঋণ সংখ্যা,कर्ज क्रमांक
ঋণ শিখর মড্যুলেশন,कर्ज पीक मॉड्युलेशन
নেতিবাচক ছবি মড্যুলেশন,नकारात्मक चित्र मॉड्यूलेशन
নেতিবাচক ছবি শিল্প,नकारात्मक चित्र कला
ক্রেডিট ক্রেডিট,क्रेडिट क्रेडिट
নেতিবাচক প্লেট,नकारात्मक प्लेट
নেগেটিভ প্লেট ওয়ালা,नकारात्मक प्लेट वाला
ঋণ মেরু,कर्ज खांब
মূল ফ্লোর প্রতি,प्रति मुख्य मजला
নেতিবাচক মূল পয়েন্ট,नकारात्मक मुख्य मुद्दा
বিয়োগ প্রোটন,उणे प्रोटॉन
নেতিবাচক প্রভাব বা চাপ,नकारात्मक दबाव
ঋণ,कर्ज
ঋণ প্রতিরোধের,कर्ज प्रतिकार
(প্রতিরোধের) তাপের সহগ,(प्रतिरोधाचे) उष्णतेचे गुणांक
"ক্রেডিট প্রতিক্রিয়া, ক্রেডিট প্রতিক্রিয়া","क्रेडिट प्रतिसाद, क्रेडिट प्रतिसाद"
নেতিবাচক পরিণতি,नकारात्मक परिणाम
নেতিবাচক-সংশোধক,नकारात्मक-सुधारक
নেতিবাচক ঘূর্ণন স্তর,नकारात्मक घूर्णन पातळी
ক্রেডিট দিক,क्रेडिट बाजू
বিয়োগ তাপমাত্রা সহগ,उणे तापमान गुणांक
ঋণ গরম করা,कर्ज गरम करणे
নেতিবাচক তামসন প্রভাব,नकारात्मक तामसन प्रभाव
নেতিবাচক পারস্পরিক পরিবাহিতা অসিলেটর,नकारात्मक परस्पर चालकता ऑसिलेटर
"লোন টার্মিনাল, সিরা","कर्ज टर्मिनल, सिरा"
ঋণাত্মক চার্জ কণা,नकारात्मक चार्ज कण
নিওডিয়ামিয়াম গ্লাস লেজার,neodymium ग्लास लेसर
নিওন-হিলিয়াম লেজার,निऑन-हेलियम लेसर
ন্যান্সার্ট সেতু,nancert पूल
নেন্সার্ট লুমিনেয়ার,nensert luminaire
নেট প্রবাহ,निव्वळ प्रवाह
মোট লাভ,निव्वळ नफा
নেট শীর্ষ,निव्वळ शीर्ष
নেট ভর প্রবাহ,निव्वळ वस्तुमान प्रवाह
"নেট মুহূর্ত, অবশিষ্ট মুহূর্ত","निव्वळ क्षण, अवशिष्ट क्षण"
নেট পাওয়ার প্রবাহ,निव्वळ उर्जा प्रवाह
নেট আউটপুট,निव्वळ आउटपुट
শোরগোল তাপমাত্রা পার্থক্য,आवाज तापमान फरक
জাল (বর্তনী),जाळी (सर्किट)
জাল-সার্কিট ব্যাপ্তিযোগ্যতা,जाळी-सर्किट पारगम्यता
সার্কিট জাল এনালগ,सर्किट जाळी अॅनालॉग
"মেশ অ্যানালাইজার, সার্কিট মেশ অ্যানালাইজার","जाळी विश्लेषक, सर्किट जाळी विश्लेषक"
সার্কিট জাল বিশ্লেষণ,सर्किट जाळी विश्लेषण
ধ্রুবক জাল,जाळी स्थिर
"জাল উপাদান, জাল উপাদান","जाळीदार घटक, जाळीदार घटक"
জাল-সার্কিট ফিল্টার,जाळी-सर्किट फिल्टर
জাল-সার্কিট প্রবাহ,जाळी-सर्किट प्रवाह
জাল-সার্কিট ইনপুট প্রতিবন্ধকতা,जाळी-सर्किट इनपुट प्रतिबाधा
জাল-সার্কিট প্রধান রিলে,जाळी-सर्किट मुख्य रिले
জাল-সার্কিট ফেজ রিলে,जाळी-सर्किट फेज रिले
সার্কিট জাল সংশ্লেষণ,सर्किट जाळी संश्लेषण
জাল-সার্কিট স্থানান্তর ব্যাপ্তিযোগ্যতা,जाळी-सर्किट हस्तांतरण पारगम्यता
নাইমন সূত্র,नैमन सूत्र
নাইমান বিভাব,नैमन विभव
নিউরিস্টার,न्यूरिस्टर
মুডি,मूडी
অ দ্রবীভূত পরমাণু,विरघळणारा अणू
নস্টালজিক,नॉस्टॅल्जिक
নিরপেক্ষ মরীচি,तटस्थ तुळई
নিরপেক্ষ বর্তমান মিথস্ক্রিয়া,तटस्थ वर्तमान संवाद
অন্তর্নিহিত ত্রুটি,निहित त्रुटी
নিরপেক্ষ ফিল্টার,तटस्थ फिल्टर
নিরপেক্ষ ফাইবার,तटस्थ फायबर
নিরপেক্ষ স্থল সংযোগ,तटस्थ ग्राउंड कनेक्शन
"নস্টালজিক জগ, বিষণ্ণ বাঁশি","नॉस्टॅल्जिक जॉग, खिन्न बासरी"
"নন-ডিডাক্টিবল মেসন, চার্জলেস মেসন","नॉन-डिडक्टेबल मेसन, चार्जलेस मेसन"
নস্টালজিক ঝামেলা মোড,नॉस्टॅल्जिक डिस्टर्बन्स मोड
নিরপেক্ষ কণা,तटस्थ कण
নস্টালজিক রিলে,नॉस्टॅल्जिक रिले
নিরপেক্ষ রিগ্রেশন পথ,तटस्थ प्रतिगमन मार्ग
নিরপেক্ষ তাপ,तटस्थ उष्णता
নস্টালজিক তরঙ্গ,नॉस्टॅल्जिक लाट
নিরপেক্ষ থ্রটল সার্কিট,तटस्थ थ्रॉटल सर्किट
নিরপেক্ষ রাশিফল,तटस्थ जन्मकुंडली
উদাসীনতা,उदासीनता
নিরপেক্ষ ট্রান্সফরমার,तटस्थ ट्रान्सफॉर्मर
নিউট্রিনো,न्यूट्रिनो
নিউট্রোডিন,न्यूट्रोडाइन
নাইট্রোডাইন সার্কিট,नायट्रोडाइन सर्किट
নিউট্রোডাইন পদ্ধতি,न्यूट्रोडाइन पद्धत
নিউট্রন,न्यूट्रॉन
নিউট্রন শোষণ,न्यूट्रॉन शोषण
নিউট্রন অ্যাক্টিভেশন বিশ্লেষণ,न्यूट्रॉन सक्रियकरण विश्लेषण
"নিউট্রন এজ, ফার্মি এজ","न्यूट्रॉन एज, फर्मी एज"
নিউট্রন অ্যালবেডো,न्यूट्रॉन अल्बेडो
নিউট্রন ক্ষয়,न्यूट्रॉन क्षीणन
নিউট্রন বাঁধাই শক্তি,न्यूट्रॉन बंधनकारक ऊर्जा
নিউট্রন বোমাবর্ষণ,न्यूट्रॉन बॉम्बस्फोट
নিউট্রন বুস্টার,न्यूट्रॉन बूस्टर
নিউট্রন বোতল,न्यूट्रॉन बाटली
নিউট্রন ক্যাপচার,न्यूट्रॉन कॅप्चर
নিউট্রন চেইন বিক্রিয়া,न्यूट्रॉन साखळी प्रतिक्रिया
নিউট্রন ইন্টারসেপ্টর,न्यूट्रॉन इंटरसेप्टर
নিউট্রন ক্যালকুলেটর,न्यूट्रॉन कॅल्क्युलेटर
"নিউট্রন অঞ্চল, নিউট্রন সম্ভাবনা অঞ্চল","न्यूट्रॉन क्षेत्र, न्यूट्रॉन संभाव्यता क्षेत्र"
নিউট্রন ইতিহাস,न्यूट्रॉन इतिहास
নিউট্রন ক্ষয়,न्यूट्रॉन क्षय
নিউট্রন অবক্ষয়,न्यूट्रॉन डिग्रेडेशन
নিউট্রন ঘনত্ব,न्यूट्रॉन घनता
নিউট্রন ডিটেক্টর,न्यूट्रॉन डिटेक्टर
নিউট্রন বিবর্তন,न्यूट्रॉन विवर्तन
নিউট্রন ডিফ্র্যাক্টোমিটার,न्यूट्रॉन डिफ्रॅक्टोमीटर
নিউট্রন বিস্তার,न्यूट्रॉन प्रसार
নিউট্রন ডোজ,न्यूट्रॉन डोस
নিউট্রন অর্থনীতি,न्यूट्रॉन अर्थव्यवस्था
নিউট্রন প্রভাব,न्यूट्रॉन प्रभाव
নিউট্রন শক্তি শ্রেণী,न्यूट्रॉन ऊर्जा वर्ग
নিউট্রন অতিরিক্ত,न्यूट्रॉन जादा
নিউট্রন অতিরিক্ত,न्यूट्रॉन जास्त
নিউট্রন প্রবাহ,न्यूट्रॉन प्रवाह
নিউট্রন গামা রেকর্ডার,न्यूट्रॉन गामा रेकॉर्डर
নিউট্রনের অর্ধেক জীবন,न्यूट्रॉनचे अर्धे आयुष्य
নিউট্রন শক্ত হওয়া,न्यूट्रॉन कडक होणे
"নিউট্রন সমান্তরাল, নিউট্রন হাউইটজার","न्यूट्रॉन समांतर, न्यूट्रॉन हॉवित्झर"
নিউট্রন ইন্ডাকটিভ স্ক্যাটারিং বিক্রিয়া,न्यूट्रॉन प्रेरक विखुरलेली प्रतिक्रिया
নিউট্রন বিকিরণ,न्यूट्रॉन विकिरण
নিউট্রো অলসতা,न्यूट्रो सुस्ती
নিউট্রন বয়স,न्यूट्रॉन वय
নিউট্রন নথি,न्यूट्रॉन दस्तऐवज
নিউট্রন অথরিং,न्यूट्रॉन ऑथरिंग
নিউট্রন অথরিং পদ্ধতি,न्यूट्रॉन ऑथरिंग पद्धत
নিউট্রন চৌম্বকীয় মুহূর্ত,न्यूट्रॉन चुंबकीय क्षण
নিউট্রন একরঙা,न्यूट्रॉन मोनोक्रोमेटर
নিউট্রন সমৃদ্ধকরণ ফ্যাক্টর,न्यूट्रॉन संवर्धन घटक
নিউট্রন সংখ্যা,न्यूट्रॉन क्रमांक
নিউট্রন অপটিক্স,न्यूट्रॉन ऑप्टिक्स
নিউট্রন পদার্থবিদ্যা,न्यूट्रॉन भौतिकशास्त्र
"নিউট্রন-প্রোটন মডেল, নিউট্রন-প্রোটন মডেল","न्यूट्रॉन-प्रोटॉन मॉडेल, न्यूट्रॉन-प्रोटॉन मॉडेल"
নিউট্রন বিকিরণ ক্যাপচার,न्यूट्रॉन रेडिएशन कॅप्चर
নিউট্রন বিকিরণ চিত্র,न्यूट्रॉन रेडिएशन चित्रण
নিউট্রন কাউন্টারব্যালেন্সার,न्यूट्रॉन काउंटरबॅलेंसर
নিউট্রন-প্রতিফলিত কণা,न्यूट्रॉन-प्रतिबिंबित कण
নিউট্রন প্রতিফলন,न्यूट्रॉन प्रतिबिंब
নিউট্রন সমৃদ্ধ,न्यूट्रॉन समृद्ध
নিউট্রন বিক্ষিপ্তকরণ,न्यूट्रॉन विखुरणे
নিউট্রন নির্বাচন,न्यूट्रॉन निवड
নিউট্রন উৎপত্তি,न्यूट्रॉन मूळ
"নিউট্রন স্পেকট্রোমিটার, নিউট্রন স্পেকট্রোমিটার","न्यूट्रॉन स्पेक्ट्रोमीटर, न्यूट्रॉन स्पेक्ट्रोमीटर"
নিউট্রন স্পেকট্রোস্কোপি,न्यूट्रॉन स्पेक्ट्रोस्कोपी
নিউট্রন তাপ,न्यूट्रॉन उष्णता
নিউট্রন ট্রানজিট তত্ত্ব,न्यूट्रॉन ट्रान्झिट सिद्धांत
নিউট্রন টারবাইন,न्यूट्रॉन टर्बाइन
নিউট্রন বেগ পরিবর্তনশীল,न्यूट्रॉन वेग व्हेरिएबल
"নিউট্রন উৎপাদন, নিউট্রন পণ্য","न्यूट्रॉन उत्पादन, न्यूट्रॉन उत्पादन"
নিউট্রন ট্রানজিশন,न्यूट्रॉन संक्रमण
নিরপেক্ষ বৃত্তের সীমানা,तटस्थ वर्तुळ सीमा
নস্টালজিক বৃত্ত,नॉस्टॅल्जिक वर्तुळ
নেভা-পর্দা,neva-पडदा
সংবাদ সম্প্রচার,बातम्या प्रसारित
সংবাদ সম্প্রচারক,बातम्या प्रसारक
নিউটনের শীতলতার সূত্র,न्यूटनचा शीतकरणाचा नियम
নিউটনের মাধ্যাকর্ষণ সূত্র,न्यूटनचा गुरुत्वाकर्षणाचा नियम
নিউটনের প্রতিরোধের সূত্র,न्यूटनचा प्रतिकाराचा नियम
নিউটনের গতির সূত্র,न्यूटनचे गतीचे नियम
নিউটন রিং,न्यूटन रिंग
নিউটনের আলোর তত্ত্ব,न्यूटनचा प्रकाश सिद्धांत
নিউটনিয়ান ধারণা,न्यूटोनियन संकल्पना
নিউটনিয়ান প্রবাহ,न्यूटोनियन प्रवाह
নিউটনিয়ান তরল,न्यूटोनियन द्रव
newtany ফোকাস,newtany फोकस
নিউটনের ঘর্ষণ সূত্র,न्यूटनचा घर्षणाचा नियम
নিউটনিয়ান তরল,न्यूटोनियन द्रवपदार्थ
নিউটানি মেকানিক্স,newtany यांत्रिकी
নিউটনিয়ান সম্ভাব্য শক্তি,न्यूटोनियन संभाव्य ऊर्जा
নিউটনি নির্দেশনা ফ্রেম,न्यूटनी इंस्ट्रक्शन फ्रेम
"নিউটন টেলিস্কোপ, নিউটন টেলিস্কোপ","न्यूटन दुर्बिणी, न्यूटन दुर्बिणी"
নিউটনিয়ান রূপান্তর,न्यूटोनियन परिवर्तन
নিউটনিয়ান বেগ,न्यूटोनियन वेग
নিউটনিয়ান সান্দ্রতা,न्यूटोनियन व्हिस्कोसिटी
দ্বিতীয় সংলগ্ন প্রতিবেশী,दुसरा शेजारी शेजारी
"নিক্যাড ব্যাটারি, নিকেল ক্যাডমিয়াম ব্যাটারি","निकॅड बॅटरी, निकेल कॅडमियम बॅटरी"
নিকেল-লোহার ব্যাটারি,निकेल-लोखंडी बॅटरी
আউট,बाहेर
নিকেল প্রিজম,निकेल प्रिझम
নীল তাপ,निळी उष्णता
neer ভর স্পেকট্রোগ্রাফার,नीर मास स्पेक्ट्रोग्राफर
রাতের মেরুকরণ ত্রুটি,रात्री ध्रुवीकरण त्रुटी
রাতের যুদ্ধ বিমান,रात्रीचे लढाऊ विमान
রাতের পরিসীমা,रात्रीची श्रेणी
রাতের দৃষ্টি,रात्रीची दृष्टी
রাতের সংকেত,रात्रीचा सिग्नल
শব্দ বিকিরণ,ध्वनी विकिरण
রাতের আলো বর্ণালী,रात्रीचा प्रकाश स्पेक्ट्रम
রাতের দৃষ্টি পরিসীমা,रात्रीच्या दृष्टीची श्रेणी
নাইট ভিশন দূরবীন,नाईट व्हिजन दुर्बिणी
নাইট ভিশন দূরবীন,नाईट व्हिजन दुर्बिणी
নীল,नाईल
নিপকো বৃত্ত,nipko मंडळ
নিপকো ডিস্ক সিস্টেম,निप्को डिस्क सिस्टम
বোনা,विणणे
নাইট্রিল,नायट्रिल
নিজস্ব নির্দেশ,स्वतःची सूचना
দ্রুত অপারেশন,जलद ऑपरेशन
শূন্য লোড বৈশিষ্ট্য,शून्य लोड वैशिष्ट्ये
শূন্য লোড অবস্থা,शून्य लोड स्थिती
শূন্য লোড ক্ষতি,शून्य लोड तोटा
শূন্য লোড সংযোগ বিচ্ছিন্নকারী,शून्य लोड डिस्कनेक्टर
অ-অপারেশন নির্দেশনা,ऑपरेशन न करण्याच्या सूचना
সূক্ষ্ম ধাতু,बारीक धातू
খসড়া,मसुदा तयार करणे
ক্রোনোমিটার,क्रोनोमीटर
নাইট কর্পস,नाईट कॉर्प्स
রাতের বিপরীত,रात्री उलटणे
নোড বিশ্লেষণ,नोड विश्लेषण
ফিল্টার ডায়াগ্রাম,फिल्टर आकृती
নোড সমীকরণ,नोड समीकरण
পরিস্রাবণ অর্ধ-সলিড,सेमीसोलिड फिल्टर करा
"nodular সমতল, nodular সমতল","नोड्युलर प्लेन, नोड्युलर प्लेन"
ফিল্টার নীচে,फिल्टर तळाशी
"নোড পয়েন্ট, নোড পয়েন্ট, ক্লিভেজ পয়েন্ট, পরিস্রাবণ পয়েন্ট, পতন বিন্দু","नोड पॉइंट, नोड पॉइंट, क्लीव्हेज पॉइंट, गाळण्याची प्रक्रिया बिंदू, फॉल पॉइंट"
ফিল্টার পয়েন্ট কীিং,फिल्टर पॉइंट कीिंग
উন্নত স্লাইড,प्रगत स्लाइड
ফিল্টার পৃষ্ঠা,फिल्टर पृष्ठ
অপজাত সম্বন্ধীয়,डिजनरेटिव्ह
"node, node, leaf, nirti, filtrate, condyle, গিঁট","नोड, नोड, पान, निर्ती, फिल्टर, कंडील, गाठ"
শব্দ জেনারেটর,आवाज जनरेटर
শব্দ হ্রাস,गोंगाट कमी करणे
নয়েজ ইনহিবিটার,आवाज अवरोधक
"noise, noise","आवाज, आवाज"
গোলমাল বিশ্লেষণ,आवाज विश्लेषण
শব্দের সম্পর্ক,आवाज सहसंबंध
নয়েজ ব্যান্ড-এক্সটেনশন,आवाज बँड-विस्तार
নয়েজ প্রুফ মাইক্রোফোন,ध्वनीरोधक मायक्रोफोन
রেভ কোট্রান,रेव्ह कोटरन
শব্দ নিয়ন্ত্রণ,आवाज नियंत्रण
শোরগোল বর্তমান জেনারেটর,गोंगाट करणारा वर्तमान जनरेटर
গোলমাল ডায়োড,आवाज डायोड
শব্দ সমতুল্য শক্তি,आवाज समतुल्य शक्ती
গোলমাল সমতুল্য প্রতিরোধের,आवाज समतुल्य प्रतिकार
গোলমাল ত্রুটি,आवाज त्रुटी
রাবঙ্ক,रावणक
শব্দ ক্ষেত্রের শক্তি,आवाज क्षेत्र शक्ती
গোলমাল সহগ,आवाज गुणांक
শব্দ পরিশোধন,आवाज फिल्टर
শব্দ মুক্ত সিস্টেম,आवाज मुक्त प्रणाली
সশব্দ,गोंगाट करणारा
শব্দ উচ্চতার মাত্রা,आवाज मोठा आवाज पातळी
শব্দ সীমাবদ্ধকারী,आवाज मर्यादित करणारा
হাইগ্রোমিটার,हायग्रोमीटर
নয়েজ মড্যুলেশন,आवाज मॉड्यूलेशन
শব্দ দূষণ,ध्वनी प्रदूषण
শব্দ শক্তি,आवाज शक्ती
শব্দ প্রতিরোধী,आवाज प्रतिरोधक
শব্দ দমন,आवाज दडपशाही
গোলমাল রেটিং,आवाज रेटिंग
শব্দ অনুপাত,आवाजाचे प्रमाण
শব্দ স্যাঁতসেঁতে অ্যান্টেনা সিস্টেম,आवाज डॅम्पिंग अँटेना प्रणाली
শব্দ স্যাঁতসেঁতে সহগ,आवाज ओलसर गुणांक
নয়েজ প্লেব্যাক ব্যান্ড,आवाज प्लेबॅक बँड
শব্দ তাপমাত্রা,आवाज तापमान
শব্দ তাপমাত্রা সমতুল্য,ध्वनी तापमान समतुल्य
শব্দ থার্মোমিটার,आवाज थर्मामीटर
নয়েজ ইউনিট,आवाज युनिट
নয়েজ ভোল্টেজ জেনারেটর,आवाज व्होल्टेज जनरेटर
ravata,रावता
নাম ব্যান্ড,नावाचा बँड
নামমাত্র ফ্রিকোয়েন্সি,नाममात्र वारंवारता
নামমাত্র প্রতিবন্ধকতা,नाममात्र प्रतिबाधा
নামমাত্র লাইন এক্সটেনশন,नाममात्र ओळ विस्तार
প্রান্তিককরণ চার্ট,संरेखन चार्ट
অ বন্ধন ইলেকট্রন জোড়া,नॉन बाँडिंग इलेक्ट्रॉन जोडी
অ বন্ধন আণবিক অরবিটাল,नॉन-बॉन्डिंग आण्विक कक्षीय
নন-কন্ডাক্টিং কাপলিং,नॉन-कंडक्टिंग कपलिंग
শীতল এলাকা,थंड क्षेत्र
স্কেলার মাইক্রোফোন,स्केलर मायक्रोफोन
অবিচ্ছেদ্য,अविभाज्य
