Odiya,Gujarati
ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟିଙ୍ଗ୍ |,મેટ્રિક્સ પ્રિન્ટીંગ
ମ୍ୟାଟ୍ରିକ୍ସ ଉତ୍ପାଦ |,મેટ્રિક્સ ઉત્પાદન
ସର୍ବାଧିକ,મહત્તમ
"ସର୍ବାଧିକ, ସର୍ବାଧିକ, ସର୍ବାଧିକ","મહત્તમ, મહત્તમ, સર્વોચ્ચ"
ସର୍ବାଧିକ ସଂପୂର୍ଣ୍ଣ ମୂଲ୍ୟ |,મહત્તમ નિરપેક્ષ મૂલ્ય
ସର୍ବାଧିକ F- ଅନୁପାତ |,મહત્તમ F- ગુણોત્તર
ସର୍ବାଧିକ ସମ୍ଭାବନା |,મહત્તમ સંભવિત
ମହଲପିସ୍ତା,મહાલપિસ્તા
ଉତ୍ତମ ସିଦ୍ଧାନ୍ତ,મહાન નિષ્કર્ષ
ଫଙ୍କସନ୍ ର ସର୍ବାଧିକ,કાર્યની મહત્તમ
ମ୍ୟାକ୍ସୱେଲ-ବୋଲ୍ଟସମ୍ୟାନ୍ ପରିସଂଖ୍ୟାନ |,મેક્સવેલ-બોલ્ટ્સમેન સ્ટેટિસ્ટિક્સ
ଅର୍ଥ ବିଚ୍ୟୁତି |,સરેરાશ વિચલન
ବିଚ୍ୟୁତି ସ୍କୋୟାର ଅର୍ଥ |,વિચલન સ્ક્વેર મીન
ବର୍ଗ ଅର୍ଥ ତ୍ରୁଟି |,ચોરસ સરેરાશ ભૂલ
"ଅର୍ଥ, ଅର୍ଥ ମୂଲ୍ୟ","સરેરાશ, સરેરાશ મૂલ્ય"
ଅର୍ଥ ତତ୍ତ୍। |,સરેરાશ પ્રમેય
ବବୁଲି ମାପ |,બબલી માપન
"ମଧ୍ୟମା, ମଧ୍ୟମ, ମଧ୍ୟମା, ମଧ୍ୟମା |","મધ્ય, મધ્ય, મધ્ય, મધ્ય"
ମଧ୍ୟମ କେନ୍ଦ୍ର |,મધ્ય કેન્દ્ર
ମଧ୍ୟମ ବକ୍ର,મધ્ય વળાંક
ମେସୋଥେଲିଓମା |,મેસોથેલિયોમા
ବାର୍ତ୍ତା |,સંદેશ
"କଷ୍ଟମ୍, ପଦ୍ଧତି","કસ્ટમ, પદ્ધતિ"
ବିଲୋପ ପଦ୍ଧତି,કાઢી નાખવાની પદ્ધતિ
ଓଲଟା ପଦ୍ଧତି |,વ્યુત્ક્રમ પદ્ધતિ
ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |,પુનરાવર્તન પદ્ધતિ
ସର୍ବନିମ୍ନ ବର୍ଗ,ઓછામાં ઓછો ચોરસ
ଟର୍କ ପଦ୍ଧତି |,ટોર્ક પદ્ધતિ
ସମାନ ତ୍ରିରଙ୍ଗା ପଦ୍ଧତି |,સમાન ત્રિકોણ પદ્ધતિ
ope ୁଲା ଅବତରଣ ପଦ୍ଧତି |,ઢાળ ઉતરવાની પદ્ધતિ
ସଂକଳନ ପଦ୍ଧତି |,સંકલન પદ્ધતિ
ନିର୍ଦ୍ଦିଷ୍ଟ କୋଏଫିସିଏଣ୍ଟ୍ ପଦ୍ଧତି |,અનિર્ધારિત ગુણાંક પદ્ધતિ
ଦୂରତା ଜନସଂଖ୍ୟା |,અંતર વસ્તી
ମେଟ୍ରିକ୍ ସିଷ୍ଟମ୍ |,મેટ્રિક સિસ્ટમ
ମେଟ୍ରିକ୍ ୟୁନିଟ୍ |,મેટ્રિક એકમ
ମାଇକ୍ରୋ ସିଦ୍ଧାନ୍ତ |,સૂક્ષ્મ સિદ્ધાંત
ମଧ୍ୟମ,મધ્ય
ମଧ୍ୟମ,મધ્ય
କେନ୍ଦ୍ରୀୟ ବିନ୍ଦୁ |,કેન્દ્રીય બિંદુ
ମଧ୍ୟମ ବିନ୍ଦୁ ସୂତ୍ର |,મધ્યબિંદુ સૂત્ર
ସର୍ବନିମ୍ନ ବହୁଭୂତ |,ન્યૂનતમ બહુપદી
ମିନିମା ସିଦ୍ଧାନ୍ତ |,લઘુત્તમ સિદ્ધાંત
"ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ","ન્યૂનતમ, સૌથી નીચો, સૌથી નીચો"
ନିମ୍ନ ବିନ୍ଦୁ |,નીચા બિંદુ
ସର୍ବନିମ୍ନ ବହୁଭାଷୀ |,ઓછામાં ઓછા બહુપદી
କାର୍ଯ୍ୟର ସର୍ବନିମ୍ନ,કાર્યનું ન્યૂનતમ
କ୍ଷୁଦ୍ର ଆର୍କ,ટૂંકા ચાપ
କ୍ଷୁଦ୍ର ଅକ୍ଷର,ટૂંકો પત્ર
ସୀମାବଦ୍ଧ ଉପସେଟ |,બાઉન્ડેડ સબસેટ
"ମାଇନସ୍, debt ଣ","માઈનસ, દેવું"
ମାଇନସ୍ ଚିହ୍ନ,બાદબાકીનું ચિહ્ન
ମିଶ୍ରିତ ଭଗ୍ନାଂଶ |,મિશ્ર અપૂર્ણાંક
ବିକଳ୍ପ ଉପକରଣ,વૈકલ્પિક ઉપકરણ
"ମୋଡ୍, ମୋଡ୍, ପଦ୍ଧତି, ପଦ୍ଧତି, ସିଷ୍ଟମ୍, ମୋଡ୍ |","મોડ, મોડ, પદ્ધતિ, પદ્ધતિ, સિસ્ટમ, મોડ"
"ମଡ୍ୟୁଲସ୍, ମଡ୍ୟୁଲସ୍","મોડ્યુલસ, મોડ્યુલસ"
ଜଟିଳ ସଂଖ୍ୟାର ମଡ୍ୟୁଲସ୍ |,જટિલ સંખ્યાનું મોડ્યુલસ
ମୁହୂର୍ତ୍ତ,ક્ષણ
ଟର୍କ କାର୍ଯ୍ୟ,ટોર્ક કાર્ય
ବଳର ମୁହୂର୍ତ୍ତ,બળની ક્ષણ
ଆବୃତ୍ତି-ବଣ୍ଟନ ମୁହୂର୍ତ୍ତ |,આવર્તન-વિતરણ ક્ષણ
ନିଷ୍କ୍ରିୟତାର ମୁହୂର୍ତ୍ତ |,જડત્વની ક્ષણ
ମୁହୂର୍ତ୍ତ,મોમેન્ટમ ક્ષણ
ପ୍ରେରଣା |,આવેગ
ଏକ ପୋଷ୍ଟ,એક પોસ્ટ
ଏକକ ଏକୀକରଣ,એકલ સંકલન
"ଏକତା, ମନୋମୋର୍ଫିଜିମ୍ |","એકરૂપતા, મોનોમોર્ફિઝમ"
ମୋନୋକୁଲାର୍ |,મોનોક્યુલર
ଏକପାଖିଆ ଆରୋହଣ କ୍ରମ |,દિશાહીન ચડતો ક્રમ
ଖୋଲାଖୋଲି |,સંપૂર્ણ
ଏକତରଫା ଭାବରେ କ୍ରେସେଣ୍ଟ୍ ଜାଲ୍ |,દિશાહીન રીતે અર્ધચંદ્રાકાર મેશ
ଏକମାତ୍ର ବୃଦ୍ଧି କ୍ରମ |,મોનોટિકલી વધતો ક્રમ
ଅଲଗା କାର୍ଯ୍ୟ,અવિભાજ્ય કાર્ય
ମୋଣ୍ଟେ-କାର୍ଲୋ ଗଣନା |,મોન્ટે-કાર્લો ગણતરી
ମୋଣ୍ଟେ-କାର୍ଲୋ ପଦ୍ଧତି |,મોન્ટે-કાર્લો પદ્ધતિ
ମୋରା (କ୍ରୀଡା),મોરા (રમત)
ମୃତ୍ୟୁ ପରିସଂଖ୍ୟାନ,મૃત્યુના આંકડા
ବହୁତ ସମ୍ଭାବନା,મોટે ભાગે
ଗତି,ગતિ
ଗତିଶୀଳ ଅର୍ଥ |,મૂવિંગ મીન
M- ଜନସଂଖ୍ୟା |,M-વસ્તી
ଅବିଚ୍ଛେଦ୍ୟର M- ପରୀକ୍ଷା |,એમ-ટેસ્ટ ઓફ ઇન્ટિગ્રલ
ଏକାଧିକ ନିଷ୍ପତ୍ତି-ସମସ୍ୟା |,બહુવિધ નિર્ણય-સમસ્યા
ବହୁଭାଷୀ ସାଧାରଣ ବଣ୍ଟନ |,બહુપદી સામાન્ય વિતરણ
ପଲିନୋମିଆଲ୍ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |,બહુપદી રેન્ડમ ચલ
ମଲ୍ଟିପ୍ଲେକ୍ସ ପରିବହନ ସମସ୍ୟା |,મલ્ટિપ્લેક્સ પરિવહન સમસ્યા
ବହୁଭୂତ,બહુપદી
ବହୁଭୂତ ବଣ୍ଟନ |,બહુપદી વિતરણ
"ଏକାଧିକ, ଏକାଧିକ, ଏକାଧିକ, ଅନେକ (v।), ଏକାଧିକ, ପ୍ରତିକ୍ରିୟାଶୀଳ (n।)","બહુવિધ, બહુવિધ, બહુવિધ, ઘણા (વિ.), બહુવિધ, પ્રત્યાવર્તન (એન.)"
ଏକାଧିକ ପସନ୍ଦ ସମସ୍ୟା |,બહુવિધ પસંદગીની સમસ્યા
ସମ୍ମିଳିତ ପ୍ରଦେଶଗୁଡିକ |,સંઘીય પ્રાંતો
ଏକାଧିକ ସମ୍ପର୍କ,બહુવિધ સહસંબંધ
ଏକାଧିକ ଫ୍ରିକ୍ୱେନ୍ସି ଟେବୁଲ୍ |,બહુવિધ આવર્તન કોષ્ટક
ଏକାଧିକ ଅବିଚ୍ଛେଦ୍ୟ |,બહુવિધ અભિન્ન
ଏକାଧିକ ଏକୀକରଣ,બહુવિધ એકીકરણ
ଏକାଧିକ ରିଗ୍ରେସନ୍ |,બહુવિધ રીગ્રેસન
ଏକାଧିକ ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |,બહુવિધ રીગ્રેસન વિશ્લેષણ
ଏକାଧିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,બહુવિધ રીગ્રેશન ગુણાંક
ଏକାଧିକ ରିଗ୍ରେସନ୍ ସମୀକରଣ |,બહુવિધ રીગ્રેસન સમીકરણ
ଏକାଧିକ ମୂଳ,બહુમૂળ
ଗୁଣନ,ગુણાકાર
(ନିର୍ଣ୍ଣୟକାରୀ) ସ୍ତମ୍ଭ ଗୁଣନ |,(નિર્ધારકનું) સ્તંભાકાર ગુણાકાર
(ନିର୍ଣ୍ଣୟକାରୀ) ର ar ଖ୍ୟ ଗୁଣନ |,(નિર્ધારકનું) રેખીય ગુણાકાર
ଗୁଣନ କାରକ |,ગુણાકાર પરિબળ
ଗୁଣାତ୍ମକ କାର୍ଯ୍ୟ,ગુણાકાર કાર્ય
ଗୁଣାତ୍ମକ ଗୋଷ୍ଠୀ |,ગુણાત્મક જૂથ
ବହୁଗୁଣ ଓଲଟା |,ગુણાકાર વ્યસ્ત
ବହୁବଚନତା |,બહુમતી
ବହୁବଚନତା |,બહુમતી
ଶୂନ୍ୟର ଗୁଣ,શૂન્યની ગુણાકાર
ଗୁଣକ,ગુણક
"ଗୁଣ କର, ଗୁଣ କର |","ગુણાકાર, ગુણાકાર"
ଏକାଧିକ ବଣ୍ଟନ |,બહુવિધ વિતરણ
ଏକାଧିକ ସାଧାରଣ ବଣ୍ଟନ |,બહુવિધ સામાન્ય વિતરણ
ବହୁବିଧ ଜନସଂଖ୍ୟା |,બહુવિધ વસ્તી
"ପାରସ୍ପରିକ, ପାରସ୍ପରିକ","પરસ્પર, પરસ્પર"
ନାବଲା |,નાબલા
ନାପିରିଆ |,નાપીરીયા
"napier logarithm, napier logarithm |","નેપિયર લઘુગણક, નેપિયર લઘુગણક"
"ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍, ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍ |","કુદરતી લઘુગણક, કુદરતી લઘુગણક"
"ପଜିଟିଭ୍ ଇଣ୍ଟିଜର୍, ପଜିଟିଭ୍ ଇଣ୍ଟିଜର୍","ધન પૂર્ણાંક, ધન પૂર્ણાંક"
ନାଟିକାଲ୍ ମାଇଲ୍ |,નોટિકલ માઇલ
n-vim,n-vim
n-vim ଭେକ୍ଟର-ସ୍ପେସ୍ |,n-vim વેક્ટર-સ્પેસ
ଆବଶ୍ୟକ ଏବଂ ପର୍ଯ୍ୟାପ୍ତ ପ୍ରତିବନ୍ଧକ |,જરૂરી અને પર્યાપ્ત પ્રતિબંધો
ଆବଶ୍ୟକ ପ୍ରତିବନ୍ଧକ |,જરૂરી પ્રતિબંધો
ନିଷେଧ |,પ્રતિબંધ
"ନକାରାତ୍ମକ, ନକାରାତ୍ମକ, ନକାରାତ୍ମକ","નકારાત્મક, નકારાત્મક, નકારાત્મક"
କ୍ରେଡିଟ୍ ବକ୍ରତା,ક્રેડિટ વક્રતા
ନକାରାତ୍ମକ ନିର୍ଦ୍ଦିଷ୍ଟ ସମଲିଙ୍ଗୀତା |,નકારાત્મક ચોક્કસ એકરૂપતા
ନକାରାତ୍ମକ ସ୍ଥିର ମ୍ୟାଟ୍ରିକ୍ସ |,નકારાત્મક નિશ્ચિત મેટ્રિક્સ
ନକାରାତ୍ମକ ଅର୍ଦ୍ଧସାମରିକ ସମଲିଙ୍ଗୀତା |,નકારાત્મક અર્ધનિશ્ચિત સજાતીય
"ପଡ଼ୋଶୀ, ନିକଟତର","પડોશ, નિકટતા"
"ଏକାଧିକ ନମୁନା ସଂଗ୍ରହ, ଅନ୍ତର୍ଭୂକ୍ତ ନମୁନା ସଂଗ୍ରହ |","મલ્ટિપલ સેમ્પલિંગ, ઇન્ક્લુઝિવ સેમ્પલિંગ"
ନିଟ୍ ଜନ୍ମ ହାର,ચોખ્ખો જન્મ દર
ନ୍ୟୁଟାନି ମେକାନିକ୍ସ |,ન્યૂટેની મિકેનિક્સ
ନ୍ୟୁଟନ୍ ର ବିଭାଜିତ ଭିନ୍ନତା ସୂତ୍ର |,ન્યુટનનું વિભાજિત તફાવત સૂત્ર
ନ୍ୟୁଟନ୍ ଗତିର ନିୟମ |,ન્યુટનના ગતિના નિયમો
ନାମ ଆସାଇନମେଣ୍ଟ,નામ સોંપણી
ନେମାନ-ପିଆରସନ-ନୀତି |,નેઇમન-પિયર્સન-સિદ્ધાંત
ଶୂନ୍ୟ ସମ୍ଭାବ୍ୟ ଉପାଦାନ |,શૂન્ય સંભવિત તત્વ
ଶୂନ୍ୟ ସମ୍ଭାବ୍ୟ ମ୍ୟାଟ୍ରିକ୍ସ |,શૂન્ય સંભવિત મેટ્રિક્સ
"ନୋଡ୍, ନୋଡ୍, ପତ୍ର, ଆଉଟପୁଟ୍, ଫିଲ୍ଟର୍ |","નોડ, નોડ, પર્ણ, નિબ, ફિલ્ટર"
ଏକ-ଆବେଲି ଗୋଷ୍ଠୀ |,એન-અબેલી જૂથ
ଆପେକ୍ଷିକ ସମ୍ମିଶ୍ରଣ |,રિલેટિવિસ્ટિક કન્વર્જન્સ
ଟ୍ରାନ୍ସେଣ୍ଡେଣ୍ଟାଲ୍ |,ગુણાતીત
ଦୁର୍ନୀତିଗ୍ରସ୍ତ,અશુદ્ધ
ଦୁର୍ନୀତିଗ୍ରସ୍ତ ଭିତ୍ତିଭୂମି ସ୍ଥିର ସମାଧାନ |,અનકરપ્ટેડ બેઝિસ કોન્સ્ટન્ટ સોલ્યુશન
aghan,અઘાન
ଘନ ଏଗ୍ରିଗେଟ୍ |,ગાઢ એકંદર
ପଏଣ୍ଟଗୁଡିକର ଅସଂଖ୍ୟ ଅସୀମତା |,પોઈન્ટની અગણિત અનંતતા
ଅଗଣିତ ସେଟ୍ |,અસંખ્ય સમૂહ
ତୁଳନାତ୍ମକ,અજોડ
ଅଣ-ଉପସେଟ |,બિન-સબસેટ
ଇଉକ୍ଲିଡିଆନ୍ ଜ୍ୟାମିତି |,યુક્લિડિયન ભૂમિતિ
"ଅନୁପଯୁକ୍ତ, ଅନୁପଯୁକ୍ତ","અપ્રમાણસર, અપ્રમાણસર"
ବିଚ୍ଛେଦ ନୁହେଁ |,બિન છેદાય છે
ଅଣ-ର ar ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |,બિન-રેખીય બીજગણિત સમીકરણો
ଅଣ-ର ar ଖ୍ୟ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,બિન-રેખીય વિભેદક સમીકરણ
ଅଣ-ର ar ଖିକ ସମୀକରଣ |,બિન-રેખીય સમીકરણ
ଅଣ-ର ar ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |,બિન-રેખીય પ્રોગ્રામિંગ
ଅଣ-ରେଖା ରିଗ୍ରେସନ୍ |,બિન-રેખીય રીગ્રેસન
ଅଣ-ର ar ଖିକ ସମ୍ପର୍କ |,બિન-રેખીય સંબંધ
ଅଣ ନେଗେଟିଭ୍ ଇଣ୍ଟିଜର୍ ନନ୍ ନେଗେଟିଭ୍ ଇଣ୍ଟିଜର୍,બિન ઋણ પૂર્ણાંક બિન નકારાત્મક પૂર્ણાંક
ଅଣ ନେଗେଟିଭ୍ ଭେରିଏବଲ୍ |,બિન-નેગેટિવ ચલ
ଅଣ-ପାରାମେଟ୍ରିକ୍ ପରୀକ୍ଷା |,બિન-પેરામેટ્રિક પરીક્ષણ
ଅଣ-ସମ୍ଭାବ୍ୟ ଆଭିମୁଖ୍ୟ |,બિન-સંભવિત અભિગમ
ଓଲଟା ମ୍ୟାଟ୍ରିକ୍ସ |,વ્યસ્ત મેટ્રિક્સ
ଅସୀମେଟ୍ରିକ୍ ମ୍ୟାଟ୍ରିକ୍ସ |,અસમપ્રમાણ મેટ્રિક્સ
ଅମୂଳକ,નજીવા
ଶୂନ୍ୟ ନଥିବା ନିର୍ଣ୍ଣୟକାରୀ |,બિન-શૂન્ય નિર્ણાયક
ଖାଲି,ખાલી
ଅଣ-ଉପସେଟ |,બિન-સબસેટ
ଶୂନ୍ୟ ନଥିବା ନିର୍ଣ୍ଣୟକାରୀ |,બિન-શૂન્ય નિર્ણાયક
କିମ୍ବା ସଂପୃକ୍ତ ଫାଟକ |,અથવા પૂરક દરવાજા
"ସାଧାରଣ, ପ୍ରାକୃତିକ, ମାନକ, ସାଧାରଣ, ସାଧାରଣ, ସାଧାରଣ, ସାଧାରଣ |","સામાન્ય, કુદરતી, પ્રમાણભૂત, સામાન્ય, સામાન્ય, સામાન્ય, સામાન્ય"
ସାଧାରଣ ତ୍ୱରଣ |,સામાન્ય પ્રવેગક
ସାଧାରଣ କୋଣ,સામાન્ય કોણ
ସାଧାରଣ ବକ୍ର,સામાન્ય વળાંક
ସାଧାରଣ ଘନତା କାର୍ଯ୍ୟ,સામાન્ય ઘનતા કાર્ય
ସାଧାରଣ ବଣ୍ଟନ |,સામાન્ય વિતરણ
ସାଧାରଣ ବଣ୍ଟନ କାର୍ଯ୍ୟ,સામાન્ય વિતરણ કાર્ય
ମାଟ୍ରିକ୍ସର ସାଧାରଣ ରୂପ |,મેટ્રિક્સનું સામાન્ય સ્વરૂપ
ସାଧାରଣ ଫ୍ରିକ୍ୱେନ୍ସି |,સામાન્ય આવર્તન
ସାଧାରଣ ବକ୍ର,સામાન્યકૃત વળાંક
ସ୍ flo ାଭାବିକ ଭାସମାନ ବିନ୍ଦୁ ସଂଖ୍ୟା |,સામાન્ય ફ્લોટિંગ પોઈન્ટ નંબર
ନର୍ମାଲାଇଜର୍,નોર્મલાઇઝર
ସାଧାରଣ ମ୍ୟାଟ୍ରିକ୍ସ |,સામાન્ય મેટ્રિક્સ
ସାଧାରଣ ସମ୍ଭାବ୍ୟତା ବକ୍ର,સામાન્ય સંભાવના વળાંક
ସାଧାରଣ ସମ୍ଭାବନା ବଣ୍ଟନ |,સામાન્ય સંભાવના વિતરણ
"ସାଧାରଣ ସବ୍ ଗ୍ରୁପ୍, ନିର୍ଦ୍ଦିଷ୍ଟ ସବ୍ ଗ୍ରୁପ୍ |","સામાન્ય પેટાજૂથ, ચોક્કસ પેટાજૂથ"
ମାନକ ର line ଖ୍ୟ ସ୍ଥାନ |,પ્રમાણિત રેખીય જગ્યા
ଭେକ୍ଟର ମାନକ,વેક્ટર ધોરણ
"ଗେଟ୍ ନୁହେଁ, ଗେଟ୍ ନୁହେଁ |","ગેટ નહીં, ગેટ નહીં"
ରାତିର ଘନ ଏଗ୍ରିଗେଟ୍ |,નિશાચર ગાઢ એકંદર
ଶୂନ୍ୟ ଅନୁମାନ,નલ પૂર્વધારણા
ଶୂନ୍ୟ ମ୍ୟାଟ୍ରିକ୍ସ,શૂન્ય મેટ્રિક્સ
ଖାଲି ସେଟ୍ |,ખાલી સેટ
ଶୂନ୍ୟ ଭେକ୍ଟର |,શૂન્ય વેક્ટર
ସଂଖ୍ୟା,સંખ્યા
ସଂଖ୍ୟା ଅକ୍ଷ,સંખ્યા અક્ષ
ସଂଖ୍ୟା ସିଷ୍ଟମ୍ |,સંખ્યા પદ્ધતિ
"ସାଂଖ୍ୟିକ (ନା), ସାଂଖ୍ୟିକ (V.)","સંખ્યાત્મક (વિ.), સંખ્યાત્મક (વિ.)"
"ସଂଖ୍ୟାକୁ, ସଂଖ୍ୟାକୁ","નંબર માટે, નંબર માટે"
ଭାଗ,ભાગ
ସାଂଖ୍ୟିକ ଗୁଣବତ୍ତା,સંખ્યાત્મક ગુણાંક
ସାଂଖ୍ୟିକ ଗଣନା,સંખ્યાત્મક ગણતરી
ସାଂଖ୍ୟିକ ଭିନ୍ନତା |,સંખ્યાત્મક તફાવત
ସାଂଖ୍ୟିକ ପଦ୍ଧତି |,સંખ્યાત્મક પદ્ધતિ
"n- ଭେକ୍ଟର୍, n- ଭେକ୍ଟର୍ |","n-વેક્ટર, n-વેક્ટર"
n- ଭେକ୍ଟର୍ ସ୍ପେସ୍ |,n-વેક્ટર જગ્યા
"ବସ୍ତୁ, ଶରୀର, ବସ୍ତୁ","પદાર્થ, શરીર, પદાર્થ"
ଅବଜେକ୍ଟିଭ୍ ଫଙ୍କସନ୍,ઉદ્દેશ્ય કાર્ય
"oblique, oblique","ત્રાંસુ, ત્રાંસુ"
oblique asymptote |,ત્રાંસી એસિમ્પ્ટોટ
oblique axis,ત્રાંસી અક્ષ
"କ୍ରସ୍ ବିଭାଗ, କ୍ରସ୍ ବିଭାଗ |","ક્રોસ સેક્શન, ક્રોસ સેક્શન"
ପର୍ଯ୍ୟବେକ୍ଷଣ,અવલોકન
ବାରମ୍ବାର ଦେଖାଯାଏ |,અવલોકન કરેલ આવર્તન
ଅବ୍ଟ୍ୟୁଜ୍ କୋଣ |,અસ્પષ્ટ કોણ
ଅଷ୍ଟାଙ୍ଗ,અષ્ટકોણ
ଅଷ୍ଟାଙ୍ଗ,અષ્ટકોણ
ଅକ୍ଟାଲ୍ ସିଷ୍ଟମ୍ |,ઓક્ટલ સિસ્ટમ
ଅଷ୍ଟାଣ୍ଟ,અષ્ટક
ଓଡିଆ,એકી
ଅସୀମିତ ବକ୍ର,અસમપ્રમાણ વળાંક
ଅଦ୍ଭୁତ ସଂଖ୍ୟା,એકી સંખ્યા
ଅଦ୍ଭୁତ ଅନୁମତି,વિચિત્ર ક્રમચય
ଅଦ୍ଭୁତ ବହୁଭୂତ |,વિચિત્ર બહુપદી
"ogive, pylon","ઓગિવ, તોરણ"
ଏକାକୀ ସଙ୍ଗଠନ |,એકાંત સંગઠન
ଗୋଟିଏ-ଗୋଟିଏ କାର୍ଯ୍ୟ,એક-એક કાર્ય
ଏକକ ମାନଚିତ୍ର,એક નકશો
ଏକପାଖିଆ ବର୍ଗୀକରଣ |,એક-માર્ગી વર્ગીકરણ
ଓଭରଲପ୍ ମାନଚିତ୍ର,ઓવરલેપ નકશો
"ଖୋଲା, ଖୋଲା (v।)","ખુલ્લું, ખુલ્લું (v.)"
ଖୋଲା କ୍ଷେତ୍ର,ખુલ્લો ગોળો
ଖୋଲା ବ୍ୟବଧାନ,ખુલ્લું અંતરાલ
ସେମିଲିନ୍ ଖୋଲନ୍ତୁ |,ઓપન સેમિલાઇન
ଖୋଲା ସେଟ୍ |,ઓપન સેટ
ଅପରେଟିଂ,સંચાલન
ଅପରେସନ୍ ସାଇନ୍ସ |,ઓપરેશન વિજ્ઞાન
ଅପରେସନ୍ ସାଇନ୍ସ |,ઓપરેશન વિજ્ઞાન
"ଅପରେଟର୍, ଅପରେଟର୍, ଅପରେଟର୍ |","ઓપરેટર, ઓપરેટર, ઓપરેટર"
ବିପରୀତ କୋଣ |,વિરોધી કોણ
ବିପରୀତ ଘଟଣା |,વિપરીત ઘટના
ଉତ୍କୃଷ୍ଟ ଆଧାର ସ୍ଥିର ସମାଧାନ |,શ્રેષ્ઠ આધાર સુસંગત ઉકેલ
ସର୍ବୋତ୍କୃଷ୍ଟ ଅବସ୍ଥା,શ્રેષ્ઠ સ્થિતિ
ସର୍ବୋତ୍କୃଷ୍ଟ ଫଳାଫଳ ଆକାର,શ્રેષ્ઠ આઉટપુટ કદ
ସର୍ବୋତ୍ତମ ମୂଲ୍ୟ,શ્રેષ્ઠ મૂલ્ય
"ସର୍ବୋତ୍କୃଷ୍ଟ, ସର୍ବୋତ୍କୃଷ୍ଟ","શ્રેષ્ઠ, શ્રેષ્ઠ"
କ୍ଲାସ୍,વર્ગ
"କ୍ରମ, କ୍ରମ, ଶକ୍ତି, ରେଡିକ୍ସ, ଗୋଷ୍ଠୀ ସଂଖ୍ୟା |","ઓર્ડર, ઓર્ડર, પાવર, રેડિક્સ, ગ્રુપ નંબર"
ଅର୍ଡର ହୋଇଥିବା ଯୋଡି |,ઓર્ડર કરેલ જોડી
"ସର୍ଟ ସେଟ୍, ସର୍ଟ ସେଟ୍ |","વર્ગીકૃત સમૂહ, છટણી કરેલ સમૂહ"
"ସର୍ଟିଂ, ସର୍ଟିଂ","વર્ગીકરણ, વર્ગીકરણ"
"ନିର୍ଣ୍ଣୟକାରୀଙ୍କ କ୍ରମ, ନିର୍ଣ୍ଣୟକାରୀଙ୍କ କ୍ରମ |","નિર્ધારકનો હુકમ, નિર્ધારકનો હુકમ"
ଗୋଷ୍ଠୀ ଗ୍ରେଡ୍,જૂથ ગ્રેડ
ମ୍ୟାଟ୍ରିକ୍ସର କ୍ରମ |,મેટ્રિક્સનો ક્રમ
ଉପାଦାନଗୁଡିକର ଗୋଷ୍ଠୀ |,તત્વોનું જૂથ
ଭିନ୍ନକ୍ଷମ ସମୀକରଣର କ୍ରମ |,વિભેદક સમીકરણનો ક્રમ
ଅପରେସନ୍ କ୍ରମ |,ઓપરેશન ક્રમ
ଶୂନ କ୍ରମ |,શૂન્ય ક્રમ
ସାଧାରଣ ସଂଖ୍ୟା,ઓર્ડિનલ નંબરો
ସରଳ ଭିନ୍ନ ଭିନ୍ନ ସମୀକରଣ |,સરળ વિભેદક સમીકરણ
ଗ୍ରେଡ୍,ગ્રેડ
ଅନୁକୂଳତା,અનુકૂલનક્ષમતા
ଆଭିମୁଖ୍ୟ,ઓરિએન્ટેશન
ପୃଷ୍ଠା ଆଭିମୁଖ୍ୟ,પૃષ્ઠ અભિગમ
"ଉତ୍ପତ୍ତି, ଉତ୍ପତ୍ତି, ଉତ୍ପତ୍ତି","મૂળ, મૂળ, મૂળ"
ଉତ୍ପତ୍ତି ବିନ୍ଦୁ,મૂળ બિંદુ
ମେଣ୍ amb ା କେନ୍ଦ୍ର |,ઘેટાંનું કેન્દ્ર
"ଭୂଲମ୍ବ କୋଣାର୍କ, ପର୍ପେଣ୍ଡିକୁଲାର୍ |","ઊભી કોણીય, લંબ"
ଅର୍ଗୋଗୋନାଲ୍ ଅକ୍ଷ |,ઓર્થોગોનલ અક્ષ
ମେଣ୍ amb ା ପରିବାର |,લેમ્બિક કુટુંબ
"ଲୁମ୍ବିକ୍ ଗ୍ରୁପ୍, ଲୁମ୍ବିକ୍ ଗ୍ରୁପ୍ |","Lumbik Group, Lumbik Group"
orthogonality ଅବସ୍ଥା |,ઓર્થોગોનાલિટી સ્થિતિ
ସଂଗ୍ରହ,ગતિશીલતા
