Hindi,Marathi
महीने के महीने,महिना ते महिना
नैतिक,नैतिक
"मनोबल,हौसला",मनोबल
नैतिक अधमता,नैतिक Trpitute
" अधिस्थान ,अधिस्थगन काल",स्थगिती
" मृत्युसंख्या ,मृत्युदर",मृत्यू दर
बंधक,गहाण
अति गोपनीय,सर्वात गोपनीय
मातृभाषा,मातृभाषा
प्रस्ताव,गती
गति अध्ययन,गती अभ्यास
अभिप्रेरण,प्रेरणा
" उद्‌‌देश्य , अभिप्रेरण , हेतु",हेतू
"आदर्शवाक्य,आदर्शोक्‍ति",बोधवाक्य
" मुखपत्र , पक्षवक्‍ता",मुखपत्र
चल,जंगम
"प्रस्ताव रखना,प्रस्तावित करना",हलवा
" आंदोलन ,संचलन ,गतिविधि",हालचाल
बहुविध,बहुविध
बहु-उद्‌देशीय,बहुउद्देशीय
नगरपालिका कर,नगरपालिका कर
संग्रहालय,संग्रहालय
उपस्थिति नामावली,मस्टर रोल
"नामांतरण,दाखि़ल-ख़ारिज़",उत्परिवर्तन
यथावश्यक परिवर्तन सहित,मुताटिस मुतांडिस
आपसी समझ,परस्पर समज
नाम कार्ड,नाव कार्ड
स्वापक,मादक
विवरणात्मक मूल्यांकन,कथात्मक मूल्यांकन
" वर्णनकर्ता ,वाचक",निवेदक
राष्‍ट्र,राष्ट्र
" राष्‍ट्रीय , राष्‍ट्रिक",राष्ट्रीय
" राष्‍ट्रवाद , राष्‍ट्रीयता",राष्ट्रवाद
" राष्‍ट्रिकता , राष्‍ट्रीयता",राष्ट्रीयत्व
राष्‍ट्रीयकरण,राष्ट्रीयकरण
राष्‍ट्रभाषा,राष्ट्रीय भाषा
राष्‍ट्रीय बचत-पत्र,राष्ट्रीय बचत प्रमाणपत्र
" मूल निवासी , प्राकृतिक,सहज़ , देशी,देशज,देशीय",मुळ
" प्राकृतिक , स्वाभाविक, नैसर्गिक",नैसर्गिक
" देशीयकरण , नागरिकीकरण",नॅचरलायझेशन
नौ बल,नौदल शक्ती
"नाव्य, नौगम्य",नेव्हिगेबल
" नौचालन , दिक् चालन ,  संचालन",नेव्हिगेशन
नहीं पक्ष,नायेस
आवश्यक कार्रवाई,आवश्यक क्रिया
"आवश्यक, जरूरी",आवश्यक
" निषेधात्मक , नकारात्मक",नकारात्मक
" उपेक्षा ,लापरवाही ,उपेक्षा करना",दुर्लक्ष
उपेक्षा,निष्काळजीपणा
नगण्य,उपेक्षणीय
परक्राम्यता,वाटाघाटी
परक्राम्य लिखत,वाटाघाटी करण्यायोग्य साधन
" बातचीत, वार्ता, परक्रामण",वाटाघाटी
वार्ताकार,वाटाघाटी करणारा
"स्वजन-पक्षपात,भाई-भतीजावाद",नेपोटिझम
" जाल , निवल, शुद्‌ध",नेट
निवल निवेश,निव्वळ गुंतवणूक
तटस्थ,तटस्थ
समाचार,बातम्या
संवाद पत्र,वृत्तपत्र
"समाचारपत्र,अखबार",वृत्तपत्र
समाचार वाचक,बातमीवाचक
निकटतम संबंधी,निकटवर्तीयांना
रात्रि ड्यूटी,रात्रीचे कर्तव्य
शून्य रिपोर्ट,शून्य अहवाल
"प्रवेश-निषिद्‌ध,अंदर आना मना है",प्रवेश नाही
बेबाकी प्रमाण-पत्र,मागणी प्रमाणपत्र नाही (= थकबाकी प्रमाणपत्र नाही)
" नामपद्‌धति , नामावली",नामांकन
नाममात्र लागत,नाममात्र किंमत
अंकित मूल्य,नाममात्र मूल्य (= चेहरा मूल्य)
"नामित करना,मनोनीत करना",नामांकन
"नामन,नामांकन",नामनिर्देशन
"नामिती,नामित व्यक्‍ति",नॉमिनी
अवयस्कता,नॉन-एज
गैर-अंशदायी,गैर-विरोधाभासी
गै़र-ज़रूरी,अनावश्यक
अराजपत्रित,नॉन-गॅझेटेड
"ब़्याज रहित,अब़्याजी",व्याज नसलेले बेअरिंग
न्यायिकेतर,न्यायालयीन
अलिपिक वर्गीय,गैर-मंत्री
अ-परक्राम्य,वाटाघाटी न करता
" गैर-सरकारी,अशासकीय ,अनधिकारिक",गैर-अधिकृत
"ग़ैर-अदायगी, भुगतान न करना",पेमेंट
गैर-अदायगी प्रमाणत्र,पेमेंट नसलेले प्रमाणपत्र
प्रैक्टिसबंदी भत्‍ता,नॉन-प्रॅक्टिसिंग भत्ता
अनावर्तीव़्यय,नॉन-रिकरिंग खर्च
अप्रतिदेय,परत न करण्यायोग्य
असांविधिक,नॉन-स्टॅट्यूटरी
गैर-करयोग्य आय,करपात्र उत्पन्न
गैर-तकनीकी पद,गैर-तांत्रिक पोस्ट
अपरंपरागत,अपारंपरिक
अशाब्दिक संप्रेषण,गैर-शाब्दिक संप्रेषण
अनापत्‍ति प्रमाणपत्र,हरकत प्रमाणपत्र नाही
न लाभ न हानि,"नफा नाही, तोटा नाही"
प्रतिमानक,नियम
सामान्य,सामान्य
धूम्रपान निषेध,धुम्रपान निषिद्ध
"महत्वपूर्ण, उल्लेखनीय, विशेष",उल्लेखनीय
लागू नहीं,लागू नाही (एन.ए.)
अनुपलब़्ध,उपलब्ध नाही (एन.ए.)
"टिप्पणी,नोट",टीप
"सूचना,नोटिस",सूचना
"उल्लेखनीय,ध्यान देने योग्य",लक्षात घेण्यासारखे
अधिसूचना,सूचना
अधिसूचित क्षेत्र,अधिसूचित क्षेत्र
टिप्पण और प्रारूपण,नोटिंग आणि मसुदा
कल्पित वेतन,कल्पित वेतन
अ-परक्राम्य,बोलण्यायोग्य नाही
अ-परक्राम्य लिखत,बोलण्यायोग्य साधन नाही
"केंद्रक, केंद्र बिंदु",न्यूक्लियस
"बातिल,अकृत",निरर्थक
बातिल और शून्य,शून्य आणि शून्य
संख्या,क्रमांक
"संख्यांकन,संख्या डालना",क्रमांकन
"संख्यांक,अंक",अंक
शपथ,शपथ
निष्‍ठा-शपथ,निष्ठा शपथ
पद-शपथ,कार्यालयाची शपथ
आज्ञापालन,आज्ञाधारक
निधन-सूचना,शब्द
" वस्तु , आपत्‍ति करना",ऑब्जेक्ट
आपत्‍ति,आक्षेप
" उद्‌‌देश्य ,वस्तुनिष्‍ठ,विषयपरक",उद्दीष्ट
उद्देश्य और कारण,वस्तू आणि कारणे
बाध्यकर,अनिवार्य
अश्‍लील,अश्लील
अश्‍लील हावभाव,अश्लील हावभाव
प्रेक्षक,निरीक्षक
अप्रचलित,अप्रचलित
बाधा,अडथळा
स्पष्‍ट,स्पष्ट
"यदाकदा,अनियत",अधूनमधून
"दखल,अधिभोग",भोगवटा
"दख़लकार,अधिभोगी",व्यापक
"व्यवसाय,धंधा",व्यवसाय
"दख़ल करना ,स्थान घेरना",व्यापू
चुंगी,ऑक्ट्रोई कर्तव्य
छुट्टी का दिन,सुट्टीचा दिवस
" काम के बाद,काम पर न होना ,खाली दिन",कामावर नसणे
" आक्रामक , अप्रिय, कटु , बदबूदार",आक्षेपार्ह
" प्रस्ताव , देना",ऑफर
नियुक्‍ति प्रस्ताव,भेटीची ऑफर
" कार्यालय,दफ़्तर , पद",कार्यालय
लाभ का पद,नफा कार्यालय
" पदधारी , शासकीय,सरकारी ,आधिकारिक",अधिकृत
" अधिकारी वर्ग , अफसरशाही",अधिकृतम
" पदीय कर्तव्य ,सरकारी काम",अधिकृत कर्तव्य
कार्यालयी भाषा,अधिकृत
राजभाषा,अधिकृत भाषा
"सरकारी तौर पर, आधिकारिक तौर पर",अधिकृतपणे
"सरकारी प्रतिवेदन, सरकारी रिपोर्ट",अधिकृत अहवाल
" सरकारी कथन ,आधिकारिक कथन",अधिकृत आवृत्ती
स्थानापन्न,अधिकृत
रिकार्ड से बाहर,रेकॉर्ड बंद
" ठीक है , समर्थन करना",ठीक आहे (ओ.के.)
"लोकपाल, ऑम्बड्समैन",लोकपाल
लेखागत अनुदान,खाते अनुदान वर
मांगने पर,मागणीवर
"काम पर, ड्यूटी पर",कर्तव्य
एकपक्षीय,एक बाजू
" लाइन पर , लाइनारूढ़",लाइन वर
"विशेष ड्यूटी पर, विशेष कार्य पर",विशिष्ट कर्तव्य
कार्यगत प्रशिक्षण,नोकरीच्या प्रशिक्षणात
"भार, दायित्व",ओनस
" कार्य दिवस , मुक्‍त दिवस",मुक्त दिवस
मुक्‍त व्यवस्था,ओपन सिस्टम
" उद्‌घाटन , शुभारंभ , अवसर , खाली जगह",उघडत आहे
अथ शेष,प्रारंभिक शिल्लक
खुले रहने का समय,उघडण्याची वेळ
मुक्‍त अधिगम,मुक्त शिक्षण
खुला पत्र,खुले पत्र
मुक्‍त विश्‍वविद्‌यालय,मुक्त विद्यापीठ
प्रचालन लागत,ऑपरेटिंग किंमत
"प्रचालन स्टाफ़,प्रचालन अमला",ऑपरेटिंग स्टाफ
" प्रचालन , संक्रिया , शल्यकर्म",ऑपरेशन
" कर्मी,प्रचालक , प्रवर्ती, प्रवर्तनशील",ऑपरेटिव्ह
"राय,मत",मत
" विरोध ,विरोधी दल",विरोधी
विकल्प,पर्याय
"मौखिक,ज़बानी",तोंडी
" आदेश , व्यवस्था , क्रम",ऑर्डर
आदेश चेक,ऑर्डर तपासणी
आरक्षण क्रम,आरक्षणाचा आदेश
अध्यादेश,अध्यादेश
" संगठन ,आयोजन",संस्था
संगठन चार्ट,संघटनेचा आलेख
" आयोजक , संगठनकर्ता",आयोजक
"अभिविन्यस्त, उन्मुख",देणारं
" मूल प्रति , मूल,मौलिक,प्रारंभिक",मूळ
मूल विभाग,मूळ विभाग
"मूल विक्रय विलेख,मूल बैनामा",मूळ विक्री डीड
दृश्यमानस्वामी,ओस्टेंसिबल मालक
" अचानक आरंभ , भड़क उठना , विद्रोह",उद्रेक
परिधान भत्‍ता,पोशाख भत्ता
निर्गामी सदस्य,आउटगोइंग मेंबर
जावक फ़ाइल,आउटगोइंग फाईल
परिव्यय,खर्च
" निकास, निर्गम, बिक्री केन्द्र",आउटलेट
रूपरेखा,बाह्यरेखा
दृष्‍टिकोण,आउटलुक
न्यायालय-बाह्‌य,कोर्टाबाहेर
" गतावधिक , अप्रचलित",कालबाह्य
" खराब,चालू नहीं , अव्यवस्थित",नियमबाह्य
अप्राप्य,मुद्रण बाहेर
बिन बारी,वळण बाहेर
बिन बारी आबंटन,टर्न वाटपाच्या बाहेर
सीमा चौकी,चौकी
"उत्पादन,उत्पाद,निर्गत",आउटपुट
एकमुश्त खरीद,पूर्णपणे खरेदी
बाह्‌य स्रोत,आउटसोर्स
" बकाया , बाकी , उत्कृष्‍ट",थकबाकी
" अधिवयस्कता , अधिक आयु वाला",वय जास्त
"समस्त,समग्र,कुल",एकंदरीत
समग्र घाटा,एकूणच तूट
बढ़ा हुआ बिल बनाना,ओव्हर बिलिंग
अधिप्रभार,ओव्हरचार्ज
" अतिदेय , अतिशोध्य , पुराना, खड़ा",थकीत
"अधिप्राक्कलन,अत्यनुमान,अधिक आंकना",अत्यल्प मूल्य
"उपरिप्रभार,ऊपरी खर्च",ओव्हरहेड चार्ज
अतिव्याप्‍ति,आच्छादित
अधिभावी प्राथमिकता,अधिलिखित प्राधान्य
"उलटना,विरूद्‌ध व्यवस्था देना",अति-नियम
चूक,देखरेख
समयोपरि वेतन,ओव्हरटाइम वेतन
अधिमूल्यन,ओव्हरल्यूएशन
स्वामित्व,मालकी
"पैकेज,संपुट",पॅकेज
"पैकेज सौदा,संपुट सौदा",पॅकेज डील
पैक करना और चिह्‌न लगाना,पॅकिंग आणि चिन्हांकित करणे
पैकिंग-सूची,पॅकिंग यादी
समझौता,करार
" प्रदत्‍त , सवेतन ,भुगतान किया, चुकता",देय
प्रदत्‍त पूंजी,देय भांडवल
"पुस्तिका, पैम्फलेट",पत्रक
"नामिका, पैनल",पॅनेल
" काग़ज , पत्र, काग़ज़-पत्र ,लेख , समाचार पत्र , प्रश्न पत्र",कागद
पैरा,पॅरा
" परमोच्च , परम",मुख्यमंत्र
" माता-पिता , मूल",पालक
पैतृक,पालक
मूल कार्यालय,मूळ कार्यालय
सर्वोत्कृष्‍ट,उत्कृष्टतेच्या पलीकडे
" समान गति से , समरूप",पॅरी पासू
"समता, समानता",समानता
संसद,संसद
" भाग,अंश , भूमिका , पुर्जा",भाग
"खंड फ़ाइल,खंड मिसिल,खंड संचिका",भाग फाइल
" आंशिक , पक्षपातपूर्ण",आंशिक
"भाग लेना,",सहभागी व्हा
"विशेष,खास",विशेष
"ब्योरा,विवरण",तपशील
"विभाजन,बँटवारा",विभाजन
"साझेदार, भागीदार",भागीदार
भागीदारी विलेख,भागीदारी डीड
आंशिक भुगतान,भाग देय
अंशकालिक,अर्ध - वेळ
" पक्ष,पक्षकार ,पार्टी,दल , प्रीति भोज, दावत",पार्टी
सममूल्य,भाषेचा मुल्य
" पास ,  पारण , पास करना , पार जाना, गुजरना , उत्‍तीर्ण",पास
" मार्ग,गली,गलियारा ,अंश,उद्‌धरण,अवतरण , यात्रा , यात्रा व्यय",रस्ता
"संकेत शब्द, पासवर्ड",संकेतशब्द
"एकस्व, पेटेन्ट",पेटंट
" संरक्षक ,ग्राहक",संरक्षक
वेतन,वेतन
वेतन बिल,वेतनपत्र
वेतन प्रमाणपत्र,वेतन प्रमाणपत्र
वेतन दिवस,वेतन दिवस
"आदाता, पाने वाला",देयक
"भुगतानकर्ता, अदाकर्ता",देयक
"भुगतान,अदायगी",देय
चुकता करना,पैसे द्या
अदायगी आदेश,वेतन ऑर्डर
वेतन पत्रक,वेतन रोल
वेतनमान,वेतन स्केल
धन संबंधी,विचित्र
दांडिक कार्रवाई,दंड
दंड-संहिता,दंडविधान
दंड स्वरूप ब्याज,दंडात्मक व्याज
दंडित करना,दंड द्या
" दंड , अर्थदंड,जुर्माना , शास्ति",दंड
" लंबित, अनिर्णीत, रूका हुआ , तक, पर्यंत",प्रलंबित
कलम रोको हड़ताल,पेन डाउन स्ट्राइक
पेन्शन,पेन्शन
पेन्शनी,पेन्शन करण्यायोग्य
पेन्शन भोगी,पेन्शनर
पेन्शन योजना,पेन्शन योजना
"प्रतिवर्ष,वार्षिक,सालाना",वार्षिक
वाहक द्‌वारा,प्रति वाहक
प्रति व्यक्‍ति,दरडोई (= प्रत्येक डोके)
"प्रतिशत,फ़ीसदी",टक्केवारी
" चिरस्थायी , बारहमासी",बारमाही
अधिमानी क्रय,प्राधान्य खरेदी
" पालन करना ,निष्पादन करना",सादर करा
" निष्पादन , पालन",कामगिरी
"अवधि,कालावधि",कालावधी
" पत्र,सामयिकी,पत्रिका ,आवधिक,समय-समय पर",नियतकालिक
समीक्षाधीन अवधि,पुनरावलोकन अंतर्गत कालावधी
मिथ्या साक्ष्य,खोटे बोलणे
अनुलब्धियां,भत्ता देणाऱ्या
स्थायी,कायम
"प्रतिमास, हर महीने, माहवार",प्रति मेन्सेम
"अनुमत्य, अनुज्ञेय",परवानगीयोग्य
"अनुज्ञा, अनुमति",परवानगी
"अनुज्ञा-पत्र,परमिट,अनुज्ञा देना,अनुमति देना",परवानगी
" अनुमत , अनुज्ञप्त , अनुमतिप्राप्त",परवानगी
"शाश्‍वत,निरंतर, चिर",चिरस्थायी
"शाश्‍वतता,शाश्‍वतकाल",चिरस्थायी
अनुलब्धियां,परवानग्या (= पर्क्स)
वैयक्‍तिक,वैयक्तिक
वैयक्‍तिक परिसंपत्‍तियां,वैयक्तिक मालमत्ता
"मुचलका,स्वीय बंधपत्र",वैयक्तिक बंध
व्यक्‍तित्व,व्यक्तिमत्व
अवांछित व्यक्‍ति,व्यक्तिमत्त्व नॉन ग्रेटा
कार्मिक,कर्मचारी
कार्मिक नीति,कर्मचारी धोरण
परिप्रेक्ष्य,दृष्टीकोन
" समझाना-बुझाना,मनाना ,अनुनय",मनापासून
"संगत, प्रासंगिक",समर्पक
"अवलोकन, देखना",पेरूसल
याचिका,याचिका
याचिकादाता,याचिकाकर्ता
" प्रावस्था , चरण",टप्पा
फ़ोटो,फोटो
फ़ोटो-स्टैट,फोटोस्टॅट
प्रत्यक्ष जांच,शारीरिक तपासणी
शारिरिक दोष,शारीरिक दोष
व्यायाम शिक्षा,शारीरिक शिक्षण
"अंग-बाधित, विकलांग",शारीरिकदृष्ट्या अपंग
प्रत्यक्ष सत्यापन,शारीरिक सत्यापन
खंडशः टुकड़ों में,पीसमेल
"उजरती दर, मात्रानुपाती दर",तुकडा दर
तीर्थयात्री,तीर्थयात्रा
" अग्रगामी कार्यक्रम ,प्रायोगिक कार्यक्रम",पायलट प्रोग्राम
पिन,पिन
स्थानन सेवा,प्लेसमेंट सेवा
जन्म स्थान,जन्मस्थान
कार्य स्थल,कामाचे ठिकाण
वादी,फिर्यादी
"आयोजना, योजना",योजना
" आयोजना, योजना , आयोजना बनाना , नियोजन",नियोजन
" संयंत्र , पादप, पौधा",वनस्पती
" वादक , खिलाड़ी",प्लेअर
" तर्क,दलील , अभिवचन,अभिवाक्",विनंती
"प्लीडर, अधिवक्‍ता",विनवणीकर्ता
जनमत-संग्रह,Combiscite
" रेहत रखना ,प्रतिज्ञा करना",तारण
पूर्ण अधिवेशन,पूर्ण सत्र
पूर्णाधिकारी,प्लेनिपोटेन्टरी
कुर्सी क्षेत्रफल,प्लिंथ क्षेत्र
" नीति ,  पॉलिसी",धोरण
" राजनीतिक क्रियाकलाप , राजनीतिक सक्रियता",राजकीय क्रियाकलाप
मतदान,मतदान
प्रदूषण,प्रदूषण
राजनीतिक/राजनैतिक,राजकीय
पूल,तलाव
" विभाग , पोर्टफोलियो",पोर्टफोलिओ
"स्थिति, स्थान, स्थल",स्थिती
" सकारात्मक , निश्‍चित, निश्‍चयात्मक",सकारात्मक
" पद ,डाक ,केन्द्र , चौकी",पोस्ट
उत्‍तर-दिनांकित,पोस्ट दिनांकित
कार्योत्‍तर मंजूरी,फॅक्टो नंतर मंजुरी
स्नातकोत्‍तर,पदव्युत्तर
"मरणोत्‍तर, मरणोपरांत",मरणोत्तर
" तैनाती ,इंदराज",पोस्टिंग
"शव परीक्षा, मरणोत्‍तर परीक्षा",मॉर्टम नंतरची परीक्षा
"स्थगित करना, मुल्तवी करना",पुढे ढकलणे
पुनश्‍च,पोस्टस्क्रिप्ट (पी.एस.)
" शक्‍ति, अधिकार ,बिजली, विद्‌युत्",शक्ती
मुख़्तारनामा,पॉवर ऑफ अटर्नी
व्यावहारिक,व्यावहारिक
" व्यवसाय, पेशा , पद्‌धति, प्रथा",सराव
" पूर्व-लेखापरीक्षा , पूर्व संपरीक्षा",प्री-ऑडिट
"पूर्वोपायन, पूर्वावधान,एहतियात",खबरदारी
"पूर्व उदाहरण,नज़ीर",उदाहरण
सारलेख,PRECSIS
" ठीक-ठीक, यथावत् , यथार्थ",तंतोतंत
"रोक देना,प्रतिवारित करना",अटकाव करणे
पूर्वसंकल्पना,पूर्वसूचना
पूर्ववर्ती,पूर्ववर्ती
"प्रधान,प्रबल",प्रबळ
प्रस्तावना,प्रस्तावना
"अधिमान देना, तरजीह देना",प्राधान्य
" प्रतिकूल प्रभाव , पूर्वग्रह, पूर्वाग्रह , प्रतिकूल प्रभाव डालना, पूर्वाग्रह उत्पन्न करना",गाठ
प्रारंभिक,प्राथमिक
समयपूर्व,अकाली
"परिसर,अहाता, परिक्षेत्र",आवारात
" बीमा-किस्त,प्रीमियम ,बढ़ौती",प्रीमियम
पूर्व प्रदत्‍त,प्रीपेड
"पूर्वदत्‍त कार्ड, प्रीपेड कार्ड",प्रीपेड कार्ड
पूर्वनियोजित,पूर्व नियोजित
पूर्वित करना,प्रीपोन
रसीद सहित बिल,प्री-रीसिप्ट बिल
परमाधिकार,प्रीरोजेटिव्ह
निर्धारित करना,लिहून द्या
"निर्धारित, विहित",लिहून दिले
निर्धारित प्रपत्र,विहित फॉर्म
प्रस्तुतीकरण,सादरीकरण
" अध्यक्षता करना , पीठासीन होना",अध्यक्ष
" राष्‍ट्रपति , अध्यक्ष",अध्यक्ष
" मुद्रणालय,प्रेस , समाचारपत्र, अख़बार , प्रेस",दाबा
प्रेस-प्रति,कॉपी दाबा
"पत्रकार दीर्घा,पत्रकार गैलरी",गॅलरी दाबा
प्रकल्पित,गृहीत धरले
प्रकल्पित वेतन,संभाव्य वेतन
पूर्वकल्पित,गृहीत धरले
बहाना,सबब
" प्रचलित होना ,अभिभावी होना",प्रचलित
"निवारण करना, रोकना",प्रतिबंध करा
"निवारण,रोकथाम",प्रतिबंध
निवारक,प्रतिबंधात्मक
"क़ीमत उतार-चढ़ाव,क़ीमत घट-बढ़",किंमत चढउतार (= किंमत हालचाली)
क़ीमत निर्धारण,किंमत
"प्रथम दृष्‍टया, प्रथम दृष्‍टि में",प्राइम फीसी
"मुख्यतः,प्राथमिक तौर पर",प्रामुख्याने
प्राथमिक,प्राथमिक
मूल आवती,प्राथमिक पावती
" प्राचार्य ,प्रधान , मूलधन , मालिक,स्वामी",प्राचार्य
मूल ऋणी,मुख्य कर्जदार
" मुद्रक ,  मुद्रित्र",प्रिंटर
मुद्रण,मुद्रण
पूर्व संकेत,पूर्वीचे संकेत
प्राथमिकता की कोटियां,प्राधान्य ग्रेडिंग
"कारागार,जेल",कारागृह
"क़ैदी,बंदी",कैदी
एकांतता,गोपनीयता
निजी एवं गोपनीय,खाजगी आणि गोपनीय
विशेषाधिकार,विशेषाधिकार
विशेषाधिकार समिति,विशेषाधिकार समिती
"पुरस्कार, इनाम",बक्षीस
संभाव्यता,संभाव्यता
प्रोबेट,प्रोबेट
"परिवीक्षा,परख",प्रोबेशन
परिवीक्षाधीन,प्रोबेशनरी
"परिवीक्षाधीन,परखाधीन",प्रोबेशनर
छानबीन,चौकशी
"क्रियाविधि नियमावली, कार्यविधि नियमावली",प्रक्रियात्मक नियम
"प्रक्रिया, क्रियाविधि , कार्यविधि",प्रक्रिया
कार्यवाही,कार्यवाही
" प्रक्रम ,प्रक्रिया ,प्रसंस्करण करना , आदेशिका ",प्रक्रिया
" प्रक्रमण , संसाधन , प्रसंस्करण",प्रक्रिया
"जलूस, शोभायात्रा",मिरवणूक
उद्‌‌घोषणा करना,घोषणा
उद्‌घोषणा,घोषणा
" अधिप्राप्ति , वसूली",खरेदी
"उत्पाद,उपज",उत्पादन
" उत्पादन,पैदावार ,प्रस्तुतीकरण",उत्पादन
वृत्‍ति,व्यवसाय
वृत्‍तिक उपलब्धियां,व्यावसायिक कामगिरी
प्रवीणता प्रमाणपत्र,प्रवीणता प्रमाणपत्र
विवरणिका,प्रोफाइल
लाभ,नफा
" कार्यक्रम ,  क्रमादेश",कार्यक्रम
कार्यक्रम-अनुसूची,कार्यक्रमाचे वेळापत्रक
" कार्यक्रमण ,  क्रमावेशन",प्रोग्रामिंग
प्रगति,प्रगती
" प्रगतिशील ,प्रगामी",पुरोगामी
निषिद्‌ध,प्रतिबंधीत
निषिद्‌ध क्षेत्र,प्रतिबंधित क्षेत्र
" निषेध , नशाबंदी , मद्‌यनिषेध",मनाई
निषेधाज्ञा,निषिद्ध ऑर्डर
परियोजना,प्रकल्प
"प्रक्षेप,प्रक्षेपण",प्रोजेक्शन
प्रमुख,प्रमुख
" वचन , वचन देना",वचन
"वचन-पत्र,रूक़्क़ा, प्रोनोट",शपथपत्र
"  पदोन्नत करना , प्रोन्नति करना,बढ़ावा देना",प्रचार
"प्रवर्तक,संप्रवर्तक",प्रवर्तक
"पदोन्नति, तरक्की , प्रोन्नति ,संवर्धन",जाहिरात
"तुरंत,शीघ्र",प्रोमेट
" प्रख्यापित करना , लागू करना",प्रचार
" सुनाना ,निर्णय देना",उच्चार
निर्णय सुनाना,घोषणा
" सबूत, प्रमाण ,  प्रूफ़",पुरावा
प्रेषण का प्रमाण,पाठवण्याचा पुरावा
"प्रूफ शोधन, प्रूफ वाचन",पुरावा वाचन
प्रचार करना,प्रसार
प्रचार,प्रसार
"उचित,समुचित",योग्य
" संपत्‍ति , साज सामान",मालमत्ता
"प्रस्ताव,प्रस्थापना",प्रस्ताव
"प्रस्ताव करना,प्रस्तावित करना",प्रस्ताव
प्रतिपादित करना,प्रोपॉन्ड
" सांपत्‍तिक,मालिकाना ,एकायत्‍त",मालकी
औचित्य,औपचारिकता
यथानुपात,प्रो-रता
यथानुपात कोटा,प्रो-रता कोटा
"सत्रावसान करना, स्थगित करना",प्रोरोग
"पक्ष-विपक्ष,आगा-पीछा",साधक आणि बाधक
अभिनिषिद्‌ध करना,CORCIBLE
अभियोजन,खटला
विवरण-पत्रिका,प्रॉस्पेक्टस
अल्पकालीन नियुक्‍ति,प्रोटेम्पोर अपॉईंटमेंट
" नयाचार,प्रोटोकॉल ,  संदेशाचार",प्रोटोकॉल
साबित करना,सिद्ध करा
" बशर्ते , परंतु , प्रविहित",प्रदान केलेले
भविष्य निधि,भविष्य निर्वाह निधी
" प्रावधान , व्यवस्था , उपबंध,शर्त",तरतूद
"अनंतिम, अस्थायी",तात्पुरते
अनंतिम सूची,तात्पुरती यादी
परंतुक,प्रोव्हिसो
"निकटता,सामीप्य",निकटता
परोक्षी,प्रॉक्सी
"सार्वजनिक,जन, पब्लिक,आम जनता,लोक, सरकारी",सार्वजनिक
प्रकाशन,प्रकाशन
सरकारी ड्यूटी,सार्वजनिक कर्तव्य
"जनाहित वाद, लोकहित वाद",जनहित खटला
प्रचार,प्रसिद्धी
प्रकाशित करना,प्रकाशित
"समयनिष्‍ठ, समय का पाबंद",वक्तृत्व
"दंड,सज़ा",शिक्षा
" क्रय,ख़रीद , ख़रीदना,क्रय करना",खरेदी
पूर्णत: अस्थायी,पूर्णपणे तात्पुरते
प्रयोजन,हेतू
पीछे लगे रहना,पाठपुरावा
" काम-काज , अनुसरण , खोज",उद्योगधंदा
"क्षेत्र,कार्यक्षेत्र",कार्यक्षेत्र
प्रस्तुत करना,वर ठेवले
पेश पर्ची,पुट-अप स्लिप
अर्हता,पात्रता
"अर्हता-प्राप्त उम्मीदवार, योग्य उम्मीदवार",पात्र उमेदवार
अर्हता प्राप्त करना,पात्र
अर्हक परीक्षा,पात्रता परीक्षा
अर्हक परीक्षा,पात्रता चाचणी
गुणात्मक तकनीक,गुणात्मक तंत्रे
" गुण,विशेषता , गुणता , कोटि,प्रकार",गुणवत्ता
गुणता नियंत्रण,गुणवत्ता नियंत्रण
" मात्रा,परिमाण ,राशि",प्रमाण
संगरोध छुट्टी,अलग ठेवणे रजा
"त्रैमासिक,तिमाही",तिमाही
मंसूख करना,खंडणी
वत्,अर्ध
स्थायिवत्‍ता,अर्ध-परिमाण
" पृच्छा , प्रश्‍न , प्रश्‍नचिह्‌न",क्वेरी
प्रश्‍न,प्रश्न
" शंकनीय, शंका योग्य , प्रश्‍न योग्य , सवालिया",शंकास्पद
प्रश्‍नकाल,प्रश्न तास
प्रश्‍नावली,प्रश्नावली
"छोड़ना, त्यागना",सोडा
"कोरम,गणपूर्ति",कोरम
कोटा,कोटा
" भाव,दर , दर सूची,कोटेशन , उद्‌धरण",कोटेशन
" उद्‍धृत करना , दर बताना",कोट
"प्रजाति,दौड़,होड़",शर्यत
प्रजाति भेदभाव,वांशिक भेदभाव
रेक,रॅक
" छापा,छापा मारना ,धावा,धावा बोलना",छापा
"रेलमार्ग, रेलवे, रेल",रेल्वे
वेतन बढ़ोतरी,वाढवा
" यादृच्छिक, अनियमित",यादृच्छिक
यादृच्छिक प्रतिचयन,यादृच्छिक नमुना
" परास , परिसर ,चांदमारी ,रेंज",श्रेणी
" ओहदा ,श्रेणी , पंक्‍ति",श्रेणी
जनसाधारण,रँक आणि फाईल
" श्रेणीक्रम , श्रेणीकरण",रँकिंग
द्रुत कार्रवाई बल (आर.ए.एफ),वेगवान कृती शक्ती
"दुर्लभ,विरल",दुर्मिळ
" उतावला , अंधाधुंध",पुरळ
करयोग्य मूल्य,रेट करण्यायोग्य मूल्य
" दर , रेट , गति , पौरकर",दर
"दर संविदा,दर ठेका",दर करार
दर-सूची,दर यादी
अनुसमर्थन,मंजुरी
