Marathi,Kannada
रूपांतर अ‍ॅरे,ರೂಪಾಂತರ ರಚನೆ
रूपांतरित करा,ಪರಿವರ್ತಿಸಿ
परिवर्तनकारी,ಪರಿವರ್ತಕ
परिवर्तन करणारा घटक,ಪರಿವರ್ತಿಸುವ ಅಂಶ
कायदा,ಶಾಸನ
बारीक-ट्यून केलेले डॉपलर रडार,ಫೈನ್-ಟ್ಯೂನ್ಡ್ ಡಾಪ್ಲರ್ ರಾಡಾರ್
मॉड्यूलर सर्किट,ಮಾಡ್ಯುಲರ್ ಸರ್ಕ್ಯೂಟ್
मॉड्यूल रचना,ಮಾಡ್ಯೂಲ್ ರಚನೆ
मॉडेल जाळी,ಮಾದರಿ ಜಾಲರಿ
"बेशुद्ध, मोड्युलेटेड","ಪ್ರಜ್ಞಾಹೀನ, ಮಾಡ್ಯುಲೇಟೆಡ್"
मॉड्युलेटेड एम्पलीफायर,ಮಾಡ್ಯುಲೇಟೆಡ್ ಆಂಪ್ಲಿಫಯರ್
मॉड्युलेटेड लहर वारंवारता,ಮಾಡ್ಯುಲೇಟೆಡ್ ತರಂಗ ಆವರ್ತನ
मॉड्यूलेटेड प्रोजेक्शन,ಮಾಡ್ಯುಲೇಟೆಡ್ ಪ್ರೊಜೆಕ್ಷನ್
modulated Raman scattering,ಮಾಡ್ಯುಲೇಟೆಡ್ ರಾಮನ್ ಸ್ಕ್ಯಾಟರಿಂಗ್
मॉड्युलेटर सिग्नल मॉड्युलेटर सिग्नल,ಮಾಡ್ಯುಲೇಟರ್ ಸಿಗ್ನಲ್ ಮಾಡ್ಯುಲೇಟರ್ ಸಿಗ್ನಲ್
मॉड्युलेटर ट्रान्सफॉर्मर,ಮಾಡ್ಯುಲೇಟರ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
"मूर्च्छित होणे, मोड्यूलेशन","ಮೂರ್ಛೆ, ಸಮನ್ವಯತೆ"
"मॉड्युलेशन क्षमता, मॉड्युलेशन","ಮಾಡ್ಯುಲೇಶನ್ ಸಾಮರ್ಥ್ಯ, ಸಮನ್ವಯತೆ"
मॉड्युलेशन डिमॉड्युलेशन अॅम्प्लिफायर,ಮಾಡ್ಯುಲೇಶನ್ ಡಿಮೋಡ್ಯುಲೇಶನ್ ಆಂಪ್ಲಿಫಯರ್
मॉड्यूलेशन खोली,ಮಾಡ್ಯುಲೇಷನ್ ಆಳ
मॉड्यूलेशन लिफाफा,ಮಾಡ್ಯುಲೇಶನ್ ಹೊದಿಕೆ
मॉड्यूलेशन घटक,ಮಾಡ್ಯುಲೇಶನ್ ಅಂಶ
मॉड्यूलेशन लहर वारंवारता,ಮಾಡ್ಯುಲೇಶನ್ ತರಂಗ ಆವರ್ತನ
मॉड्यूलेशन निर्देशांक,ಮಾಡ್ಯುಲೇಶನ್ ಸೂಚ್ಯಂಕ
मॉड्यूलेशन आवाज,ಮಾಡ್ಯುಲೇಷನ್ ಶಬ್ದ
मॉड्यूलेशन उत्पादन,ಮಾಡ್ಯುಲೇಶನ್ ಉತ್ಪನ್ನ
मॉड्यूलेशन स्पेक्ट्रोस्कोपी,ಮಾಡ್ಯುಲೇಶನ್ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿ
मॉड्युलेटर,ಮಾಡ್ಯುಲೇಟರ್
"मॉड्यूल, मॉड्यूलर","ಮಾಡ್ಯೂಲ್, ಮಾಡ್ಯುಲರ್"
मॉड्यूल चाचणी,ಮಾಡ್ಯೂಲ್ ಪರೀಕ್ಷೆ
"मापांक, मापांक","ಮಾಡ್ಯುಲಸ್, ಮಾಡ್ಯುಲಸ್"
कॉम्प्रेशन लवचिकता गुणांक,ಸಂಕೋಚನ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಗುಣಾಂಕ
लवचिकता गुणांक,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಗುಣಾಂಕ
पूर्ण संख्या,ಸಂಪೂರ್ಣ ಸಂಖ್ಯೆ
प्रतिनिधित्व गुणांक,ಪ್ರಾತಿನಿಧ್ಯ ಗುಣಾಂಕ
संरचनात्मक कडकपणा,ರಚನಾತ್ಮಕ ಬಿಗಿತ
टॉर्शन गुणांक,ತಿರುಚುವ ಗುಣಾಂಕ
व्हॉल्यूम लवचिकता गुणांक,ಪರಿಮಾಣ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಗುಣಾಂಕ
"swarm-kosheya, swarm","ಸಮೂಹ-ಕೋಶೀಯ, ಸಮೂಹ"
"स्वर हस्तक्षेप चित्रम, स्वर हस्तक्षेप नमुना","ಸ್ವರ್ ಹಸ್ತಕ್ಷೇಪ ಚಿತ್ರಂ, ಸ್ವರ್ ಹಸ್ತಕ್ಷೇಪ ಮಾದರಿ"
टोन प्रभाव,ಟೋನ್ ಪರಿಣಾಮ
ओलसर,ತೇವ
"ओलावा हिट, ओलावा सामग्री","ತೇವಾಂಶ ಹಿಟ್, ತೇವಾಂಶದ ಅಂಶ"
आर्द्रता समतोल,ಆರ್ದ್ರತೆಯ ಸಮತೋಲನ
आर्द्रता समतुल्य,ಆರ್ದ್ರತೆ ಸಮಾನ
आर्द्रता गुणांक,ಆರ್ದ್ರತೆಯ ಗುಣಾಂಕ
"आर्द्रता प्रवाह, आर्द्रता प्रवाह","ಆರ್ದ್ರತೆಯ ಹರಿವು, ಆರ್ದ್ರತೆಯ ಹರಿವು"
आर्द्रता ताण,ಆರ್ದ್ರತೆಯ ಒತ್ತಡ
आर्द्रता ताण,ಆರ್ದ್ರತೆಯ ಒತ್ತಡ
ओलावा धारण क्षमता,ತೇವಾಂಶ ಹಿಡಿದಿಟ್ಟುಕೊಳ್ಳುವ ಸಾಮರ್ಥ್ಯ
आर्द्रता-वाष्प प्रसार,ಆರ್ದ್ರತೆ-ಆವಿ ಪ್ರಸರಣ
"ग्राम रेणू, तीळ","ಗ್ರಾಂ ಅಣು, ಮೋಲ್"
"ग्राम अणू, मोलाल, ग्राम अणू","ಗ್ರಾಂ ಪರಮಾಣು, ಮೊಲಾಲ್, ಗ್ರಾಂ ಪರಮಾಣು"
"ग्राम आण्विक, मोलर, मोली","ಗ್ರಾಮ್ ಆಣ್ವಿಕ, ಮೋಲಾರ್, ಮೋಲಿ"
आण्विक शोषण गुणांक,ಆಣ್ವಿಕ ಹೀರಿಕೊಳ್ಳುವ ಗುಣಾಂಕ
"ग्राम आण्विक शोषक, मोलर शोषक","ಗ್ರಾಮ್ ಆಣ್ವಿಕ ಹೀರಿಕೊಳ್ಳುವಿಕೆ, ಮೋಲಾರ್ ಹೀರಿಕೊಳ್ಳುವಿಕೆ"
"आण्विक चालकता, मोलर चालकता","ಆಣ್ವಿಕ ವಾಹಕತೆ, ಮೋಲಾರ್ ವಾಹಕತೆ"
आण्विक वैशिष्ट्य,ಆಣ್ವಿಕ ಗುಣಲಕ್ಷಣ
"ग्राम आण्विक इलेक्ट्रोड पोटेंशियल, मोलर इलेक्ट्रोड पोटेंशियल","ಗ್ರಾಮ್ ಮಾಲಿಕ್ಯುಲರ್ ಎಲೆಕ್ಟ್ರೋಡ್ ಪೊಟೆನ್ಶಿಯಲ್, ಮೋಲಾರ್ ಎಲೆಕ್ಟ್ರೋಡ್ ಪೊಟೆನ್ಶಿಯಲ್"
"आण्विक एन्ट्रॉपी, ग्राम आण्विक एन्ट्रॉपी","ಆಣ್ವಿಕ ಎಂಟ್ರೊಪಿ, ಗ್ರಾಮ್ ಆಣ್ವಿಕ ಎಂಟ್ರೊಪಿ"
ग्राम-आण्विक अपूर्णांक,ಗ್ರಾಂ-ಆಣ್ವಿಕ ಭಾಗ
"ग्राम आण्विक उष्णता, आण्विक उष्णता","ಗ್ರಾಂ ಆಣ್ವಿಕ ಶಾಖ, ಆಣ್ವಿಕ ಶಾಖ"
molar capacitance,ಮೋಲಾರ್ ಕೆಪಾಸಿಟನ್ಸ್
आण्विक गुप्त उष्णता,ಆಣ್ವಿಕ ಸುಪ್ತ ಶಾಖ
रेणू चुंबकीय रोटेशन,ಮಾಲಿಕ್ಯೂಲ್ ಮ್ಯಾಗ್ನೆಟಿಕ್ ತಿರುಗುವಿಕೆ
"molar narcotic power, molecular narcotic power","ಮೋಲಾರ್ ನಾರ್ಕೋಟಿಕ್ ಪವರ್, ಮಾಲಿಕ್ಯುಲರ್ ನಾರ್ಕೋಟಿಕ್ ಪವರ್"
molar polarity,ಮೋಲಾರ್ ಧ್ರುವೀಯತೆ
आण्विक ध्रुवीकरण,ಆಣ್ವಿಕ ಧ್ರುವೀಕರಣ
"आण्विक संभाव्य, ग्राम आण्विक संभाव्य","ಮಾಲಿಕ್ಯುಲರ್ ಪೊಟೆನ್ಷಿಯಲ್, ಗ್ರಾಮ್ ಆಣ್ವಿಕ ಸಾಮರ್ಥ್ಯ"
"मोलर अपवर्तन, ग्राम आण्विक अपवर्तन","ಮೋಲಾರ್ ವಕ್ರೀಭವನ, ಗ್ರಾಮ್ ಆಣ್ವಿಕ ವಕ್ರೀಭವನ"
आण्विक रोटेशनल क्षमता,ಆಣ್ವಿಕ ತಿರುಗುವಿಕೆಯ ಸಾಮರ್ಥ್ಯ
आण्विक रोटेशन,ಪರಮಾಣು ತಿರುಗುವಿಕೆ
"ग्राम आण्विक ग्रहण, मोलर ग्रहण","ಗ್ರಾಮ್ ಆಣ್ವಿಕ ಗ್ರಹಣ, ಮೋಲಾರ್ ಎಕ್ಲಿಪ್ಸ್"
ग्राम आण्विक खंड,ಗ್ರಾಂ ಆಣ್ವಿಕ ಪರಿಮಾಣ
"ग्राम मोलॅरिटी, मोलॅरिटी","ಗ್ರಾಮ್ ಮೊಲಾರಿಟಿ, ಮೊಲಾರಿಟಿ"
संचित कॅपेसिटर,ಸಂಚಿತ ಕೆಪಾಸಿಟರ್
"ग्राम रेणू, तीळ","ಗ್ರಾಂ ಅಣು, ಮೋಲ್"
तीळ अंश,ಮೋಲ್ ಭಾಗ
"आण्विक, रेणू","ಅಣು, ಅಣು"
आण्विक विपुलता,ಆಣ್ವಿಕ ಸಮೃದ್ಧಿ
अणुसादृश्य,ಪರಮಾಣು ಸಾದೃಶ್ಯ
"आण्विक गोठणे, आण्विक कोग्युलेशन","ಆಣ್ವಿಕ ಹೆಪ್ಪುಗಟ್ಟುವಿಕೆ, ಆಣ್ವಿಕ ಹೆಪ್ಪುಗಟ್ಟುವಿಕೆ"
आण्विक विषमता,ಆಣ್ವಿಕ ಅಸಿಮ್ಮೆಟ್ರಿ
आण्विक आकर्षण,ಆಣ್ವಿಕ ಆಕರ್ಷಣೆ
अणु बीम,ಪರಮಾಣು ಕಿರಣ
"आण्विक बीम आरोहण, आण्विक लेसर एपिटॅक्सी","ಆಣ್ವಿಕ ಕಿರಣದ ಆರೋಹಣ, ಆಣ್ವಿಕ ಲೇಸರ್ ಎಪಿಟಾಕ್ಸಿ"
आण्विक बंध,ಆಣ್ವಿಕ ಬಂಧ
आण्विक भडिमार,ಆಣ್ವಿಕ ಬಾಂಬ್ ಸ್ಫೋಟ
आण्विक बदल,ಆಣ್ವಿಕ ಬದಲಾವಣೆ
सूक्ष्म सर्किट,ಮೈಕ್ರೋ ಸರ್ಕ್ಯೂಟ್
आण्विक समन्वय,ಆಣ್ವಿಕ ಒಗ್ಗಟ್ಟು
आण्विक टक्कर,ಪರಮಾಣು ಘರ್ಷಣೆ
आण्विक कॉन्फिगरेशन,ಆಣ್ವಿಕ ಸಂರಚನೆ
आण्विक स्थिरांक,ಆಣ್ವಿಕ ಸ್ಥಿರ
"अणु क्रिस्टल, अणु क्रिस्टल","ಪರಮಾಣು ಸ್ಫಟಿಕ, ಪರಮಾಣು ಸ್ಫಟಿಕ"
आण्विक प्रवाह,ಆಣ್ವಿಕ ಪ್ರವಾಹ
"आण्विक आकृती, आण्विक आकृती","ಆಣ್ವಿಕ ರೇಖಾಚಿತ್ರ, ಆಣ್ವಿಕ ರೇಖಾಚಿತ್ರ"
आण्विक प्रसार,ಆಣ್ವಿಕ ಪ್ರಸರಣ
"आण्विक आकार, आण्विक खंड, आण्विक खंड","ಆಣ್ವಿಕ ಗಾತ್ರ, ಆಣ್ವಿಕ ಪರಿಮಾಣ, ಆಣ್ವಿಕ ಪರಿಮಾಣ"
आण्विक द्विध्रुव,ಆಣ್ವಿಕ ದ್ವಿಧ್ರುವಿ
आण्विक प्रकाशन,ಆಣ್ವಿಕ ಬಿಡುಗಡೆ
आण्विक ऊर्जा पातळी,ಆಣ್ವಿಕ ಶಕ್ತಿಯ ಮಟ್ಟ
आण्विक प्रदेश,ಪರಮಾಣು ಪ್ರದೇಶ
आण्विक क्षेत्र गुणांक,ಆಣ್ವಿಕ ಪ್ರದೇಶದ ಗುಣಾಂಕ
आण्विक क्षेत्र स्थिर,ಆಣ್ವಿಕ ಕ್ಷೇತ್ರ ಸ್ಥಿರ
अणु क्षेत्र सिद्धांत,ಪರಮಾಣು ಕ್ಷೇತ್ರದ ಸಿದ್ಧಾಂತ
आण्विक चित्रपट,ಆಣ್ವಿಕ ಚಿತ್ರ
आण्विक प्रवाह,ಆಣ್ವಿಕ ಹರಿವು
आण्विक शक्ती,ಆಣ್ವಿಕ ಬಲ
आण्विक सूत्र,ಆಣ್ವಿಕ ಸೂತ್ರ
रेणू मुक्त मार्ग,ಅಣು ಮುಕ್ತ ಮಾರ್ಗ
ग्राम आण्विक उष्णता,ಗ್ರಾಂ ಆಣ್ವಿಕ ಶಾಖ
अणु आयन,ಪರಮಾಣು ಅಯಾನು
आण्विक लेसर,ಆಣ್ವಿಕ ಲೇಸರ್
"आण्विक जाळी, रेणू जाळी","ಆಣ್ವಿಕ ಜಾಲರಿ, ಅಣು ಜಾಲರಿ"
अणु चुंबक,ಪರಮಾಣು ಮ್ಯಾಗ್ನೆಟ್
आण्विक चुंबकीय क्षण,ಆಣ್ವಿಕ ಕಾಂತೀಯ ಕ್ಷಣ
आण्विक खंड,ಆಣ್ವಿಕ ಪರಿಮಾಣ
ग्राम आण्विक वस्तुमान प्रवृत्ती (चुंबकीय),ಗ್ರಾಂ ಆಣ್ವಿಕ ದ್ರವ್ಯರಾಶಿ ಪ್ರವೃತ್ತಿ (ಕಾಂತೀಯ)
आण्विक यंत्रणा,ಆಣ್ವಿಕ ಕಾರ್ಯವಿಧಾನ
आण्विक मायक्रोवेव्ह अॅम्प्लिफायर,ಆಣ್ವಿಕ ಮೈಕ್ರೋವೇವ್ ಆಂಪ್ಲಿಫಯರ್
आण्विक मॉडेल,ಆಣ್ವಿಕ ಮಾದರಿ
आण्विक गती,ಆಣ್ವಿಕ ಚಲನೆ
"आण्विक कक्षीय, आण्विक कक्षीय","ಆಣ್ವಿಕ ಕಕ್ಷೀಯ, ಆಣ್ವಿಕ ಕಕ್ಷೀಯ"
आण्विक कक्षीय सिद्धांत,ಆಣ್ವಿಕ ಕಕ್ಷೀಯ ಸಿದ್ಧಾಂತ
रेणू पॅरामीटर,ಅಣು ನಿಯತಾಂಕ
आण्विक भौतिकशास्त्र,ಆಣ್ವಿಕ ಭೌತಶಾಸ್ತ್ರ
आण्विक ध्रुवीकरण,ಆಣ್ವಿಕ ಧ್ರುವೀಕರಣ
आण्विक पंप,ಆಣ್ವಿಕ ಪಂಪ್
आण्विक पुनर्रचना,ಆಣ್ವಿಕ ಮರುಜೋಡಣೆ
आण्विक अपवर्तन,ಆಣ್ವಿಕ ವಕ್ರೀಭವನ
ग्राम-आण्विक परिभ्रमण,ಗ್ರಾಂ-ಆಣ್ವಿಕ ತಿರುಗುವಿಕೆ
आण्विक सँडविच,ಆಣ್ವಿಕ ಸ್ಯಾಂಡ್ವಿಚ್
आण्विक विखुरणे,ಆಣ್ವಿಕ ಚದುರುವಿಕೆ
"अणू शॉवर, अणु वर्षाव","ಪರಮಾಣು ಮಳೆ, ಪರಮಾಣು ಮಳೆ"
रेणूचा आकार,ಅಣುವಿನ ಗಾತ್ರ
"अणु जागा, अणु जागा","ಪರಮಾಣು ಜಾಗ, ಪರಮಾಣು ಜಾಗ"
अणू प्रजाती,ಪರಮಾಣು ಜಾತಿಗಳು
आण्विक स्पेक्ट्रोस्कोपी,ಆಣ್ವಿಕ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿ
आण्विक स्पेक्ट्रम,ಆಣ್ವಿಕ ವರ್ಣಪಟಲ
रेणूची हालचाल,ಅಣುವಿನ ಚಲನೆ
आण्विक स्थिरता,ಆಣ್ವಿಕ ಸ್ಥಿರತೆ
आण्विक अवस्था,ಆಣ್ವಿಕ ಸ್ಥಿತಿ
आण्विक प्रतिकार,ಆಣ್ವಿಕ ಪ್ರತಿರೋಧ
आण्विक प्रसार,ಆಣ್ವಿಕ ಪ್ರಸರಣ
आण्विक रचना,ಆಣ್ವಿಕ ರಚನೆ
आण्विक पृष्ठभाग ऊर्जा,ಆಣ್ವಿಕ ಮೇಲ್ಮೈ ಶಕ್ತಿ
आण्विक उष्णता,ಆಣ್ವಿಕ ಶಾಖ
रेणू रूपांतरण,ಅಣು ಪರಿವರ್ತನೆ
आण्विक वेग,ಆಣ್ವಿಕ ವೇಗ
आण्विक तरंगलांबी,ಆಣ್ವಿಕ ತರಂಗಾಂತರ
"आण्विक वजन, आण्विक वजन","ಆಣ್ವಿಕ ತೂಕ, ಆಣ್ವಿಕ ತೂಕ"
आण्विक लाभ,ಆಣ್ವಿಕ ಲಾಭ
अणुक्रमांक,ಪರಮಾಣು ಸಂಖ್ಯೆ
रेणू,ಅಣು
आण्विक इलेक्ट्रॉनिक्स,ಆಣ್ವಿಕ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
क्षण,ಕ್ಷಣ
क्षण हात,ಕ್ಷಣ ತೋಳು
क्षण गुणांक,ಕ್ಷಣ ಗುಣಾಂಕ
क्षण वितरण कार्य,ಕ್ಷಣ ವಿತರಣೆ ಕಾರ್ಯ
टॉर्क फंक्शन,ಟಾರ್ಕ್ ಕಾರ್ಯ
जोडणीचा क्षण,ಜೋಡಣೆಯ ಕ್ಷಣ
शक्तीचा क्षण,ಬಲದ ಕ್ಷಣ
विक्षेपणाचा क्षण,ವಿಚಲನದ ಕ್ಷಣ
वारंवारता-वितरण क्षण,ಆವರ್ತನ-ವಿತರಣೆ ಕ್ಷಣ
जडत्वाचा क्षण,ಜಡತ್ವದ ಕ್ಷಣ
गतीचा क्षण,ಮೊಮೆಂಟಮ್ ಕ್ಷಣ
टॉर्क ऑपरेटर,ಟಾರ್ಕ್ ಆಪರೇಟರ್
क्षणिक,ಕ್ಷಣಿಕ
चालना,ಆವೇಗ
आवेग,ಪ್ರಚೋದನೆ
गती मर्यादा पृष्ठ,ಆವೇಗ ಮಿತಿ ಪುಟ
गती घटक,ಆವೇಗ ಘಟಕ
गती संवर्धन,ಆವೇಗ ಸಂರಕ್ಷಣೆ
गती वितरण,ಆವೇಗ ವಿತರಣೆ
गती समीकरण,ಆವೇಗ ಸಮೀಕರಣ
मोमेंटम फिल्टर,ಮೊಮೆಂಟಮ್ ಫಿಲ್ಟರ್
गती प्रवाह क्षेत्र,ಆವೇಗ ಹರಿವಿನ ಕ್ಷೇತ್ರ
गती प्रवाह,ಆವೇಗದ ಹರಿವು
संवेग प्रवाह घनता,ಆವೇಗ ಹರಿವಿನ ಸಾಂದ್ರತೆ
गती प्रतिबंधित,ಆವೇಗವನ್ನು ನಿರ್ಬಂಧಿಸಲಾಗಿದೆ
गती ऑपरेटर,ಆವೇಗ ಆಪರೇಟರ್
साइड मोमेंटम बँड,ಸೈಡ್ ಮೊಮೆಂಟಮ್ ಬ್ಯಾಂಡ್
गती प्रतिनिधित्व,ಆವೇಗ ಪ್ರಾತಿನಿಧ್ಯ
गती प्रमेय,ಆವೇಗ ಪ್ರಮೇಯ
आवेगपूर्ण जोर,ಹಠಾತ್ ಒತ್ತಡ
गती हस्तांतरण सिद्धांत,ಆವೇಗ ವರ್ಗಾವಣೆ ಸಿದ್ಧಾಂತ
संवेग वेक्टर,ಆವೇಗ ವೆಕ್ಟರ್
मोनोअॅटॉमिक,ಏಕಪರಮಾಣು
मोनोअॅटॉमिक लेयर,ಏಕಪರಮಾಣು ಪದರ
नीरस सुनावणी,ಏಕತಾನತೆಯ ವಿಚಾರಣೆ
"मॉनिटर, मॉनिटर, डायनॅमिक विश्लेषक","ಮಾನಿಟರ್, ಮಾನಿಟರ್, ಡೈನಾಮಿಕ್ ವಿಶ್ಲೇಷಕ"
मॉनिटर कॅल्क्युलेटर,ಮಾನಿಟರ್ ಕ್ಯಾಲ್ಕುಲೇಟರ್
दिनचर्या नियंत्रित करा,ನಿಯಂತ್ರಣ ದಿನಚರಿ
मॉनिटर स्कॅटरर,ಮಾನಿಟರ್ ಸ್ಕ್ಯಾಟರರ್
देखरेख प्रणाली,ಮೇಲ್ವಿಚಾರಣಾ ವ್ಯವಸ್ಥೆ
मॉनिटर टेलिस्कोप,ಮಾನಿಟರ್ ದೂರದರ್ಶಕ
देखरेख,ಉಸ್ತುವಾರಿ
मॉनिटर एम्पलीफायर,ಮಾನಿಟರ್ ಆಂಪ್ಲಿಫಯರ್
मॉनिटर अँटेना,ಮಾನಿಟರ್ ಆಂಟೆನಾ
देखरेख उपकरण,ಮಾನಿಟರಿಂಗ್ ಸಾಧನ
निरीक्षण गॅल्व्हनोमीटर,ಮಾನಿಟರಿಂಗ್ ಗಾಲ್ವನೋಮೀಟರ್
मॉनिटर ट्यूब,ಮಾನಿಟರ್ ಟ್ಯೂಬ್
सामोरजी,ಸಮೋರ್ಜಿ
samorge विकिरण,ಸಮೋರ್ಜ್ ವಿಕಿರಣ
"मोनोन्यूक्लियर लेयर, मोनोक्युलर लेयर, सिंगल लेयर, सिंगल लेयर","ಮಾನೋನ್ಯೂಕ್ಲಿಯರ್ ಪದರ, ಮಾನೋಕ್ಯುಲರ್ ಪದರ, ಏಕ ಪದರ, ಏಕ ಪದರ"
"monoatomic, monoatomic","ಏಕ ಪರಮಾಣು, ಏಕ ಪರಮಾಣು"
मोनोअॅटॉमिक गॅस,ಏಕ ಪರಮಾಣು ಅನಿಲ
monoatomic रेखीय जाळी,ಏಕಪರಮಾಣು ರೇಖೀಯ ಜಾಲರಿ
"मॅनोमीटर, फोनोमीटर","ಮಾನೋಮೀಟರ್, ಫೋನೋಮೀಟರ್"
"मोनोक्रोमॅटिक रेडिएशन, मोनोक्रोमॅटिक रेडिएशन","ಏಕವರ್ಣದ ವಿಕಿರಣ, ಏಕವರ್ಣದ ವಿಕಿರಣ"
मोनोक्रोमॅटिक,ಏಕವರ್ಣದ
मोनोक्रोमॅटिक बीम,ಏಕವರ್ಣದ ಕಿರಣ
मोनोक्रोमॅटिक प्रकाश,ಏಕವರ್ಣದ ಬೆಳಕು
मोनोक्रोमॅटिक तापमान,ಏಕವರ್ಣದ ತಾಪಮಾನ
"एकरंगी थरकाप, एकरंगी थरकाप","ಏಕವರ್ಣದ ನಡುಕ, ಏಕವರ್ಣದ ನಡುಕ"
"मोनोक्रोमॅटिक एक्स-रे, एकसंध क्ष-किरण","ಏಕವರ್ಣದ ಕ್ಷ-ಕಿರಣ, ಏಕರೂಪದ ಕ್ಷ-ಕಿರಣ"
"monochromator, monochromator","ಏಕವರ್ಣ, ಏಕವರ್ಣ"
मोनोक्रोमॅटिक रिसीव्हर,ಏಕವರ್ಣದ ರಿಸೀವರ್
मोनोक्रोमॅटिक ट्रांसमिशन,ಏಕವರ್ಣದ ಪ್ರಸರಣ
मोनोक्रोमॅटिक,ಏಕವರ್ಣದ
नीरसपणा,ಏಕತಾನತೆ
पृष्ठीय दृढता हवा फ्रेम,ಬೆನ್ನಿನ ಬಿಗಿತ ಗಾಳಿಯ ಚೌಕಟ್ಟು
एकाकी क्रिस्टल,ಏಕಾಂಗಿ ಸ್ಫಟಿಕ
मोनोक्युलर मायक्रोस्कोप,ಮೊನೊಕ್ಯುಲರ್ ಸೂಕ್ಷ್ಮದರ್ಶಕ
वळण प्रणाली,ಅಂಕುಡೊಂಕಾದ ವ್ಯವಸ್ಥೆ
एकसंध तुळई,ಏಕರೂಪದ ಕಿರಣ
होमोजिगस बीटा किरण,ಹೋಮೋಜೈಗಸ್ ಬೀಟಾ ಕಿರಣಗಳು
"इक्व-एनर्जी न्यूट्रॉन, आयसो-एनर्जी न्यूट्रॉन","ಈಕ್ವಿ-ಎನರ್ಜಿ ನ್ಯೂಟ್ರಾನ್‌ಗಳು, ಐಸೊ-ಎನರ್ಜಿ ನ್ಯೂಟ್ರಾನ್‌ಗಳು"
होमोजिगस प्रोटॉन,ಹೋಮೋಜೈಗಸ್ ಪ್ರೋಟಾನ್
मोनोफायर,ಮೊನೊಫೈರ್
एक फेज प्रणोदक,ಒಂದು ಹಂತದ ಪ್ರೊಪೆಲ್ಲಂಟ್
गती कण,ಆವೇಗ ಕಣ
एकात्मिक सर्किट,ಇಂಟಿಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್
एकपत्नी,ಏಕಪತ್ನಿ
"एकजिनसीपणा, एकरूपता","ಏಕರೂಪತೆ, ಏಕರೂಪತೆ"
मोनोफेस प्रणोदक,ಮೊನೊಫೇಸ್ ಪ್ರೊಪೆಲ್ಲಂಟ್
एकेरी ध्वनी प्रणाली,ಏಕಮುಖ ಧ್ವನಿ ವ್ಯವಸ್ಥೆ
सिंगल विंग विमान,ಒಂದೇ ರೆಕ್ಕೆಯ ವಿಮಾನ
monopolar,ಏಕಧ್ರುವೀಯ
एकध्रुवीय अँटेना,ಏಕಧ್ರುವೀಯ ಆಂಟೆನಾ
एकध्रुवीय शुल्क एकध्रुवीय शुल्क,ಏಕಧ್ರುವ ಚಾರ್ಜ್ ಏಕಧ್ರುವ ಚಾರ್ಜ್
मोनोपोलर क्षण,ಏಕಧ್ರುವ ಕ್ಷಣ
एकाधिकार शक्ती,ಏಕಧ್ರುವ ಶಕ್ತಿ
जास्त नियंत्रण,ಅತಿಯಾದ ನಿಯಂತ್ರಣ
मोनो पल्स रडार,ಮೊನೊ ಪಲ್ಸ್ ರಾಡಾರ್
मोनोट्रॉन चाचणी,ಮೊನೊಟ್ರಾನ್ ಪರೀಕ್ಷೆ
मोनोस्कोप,ಮಾನೋಸ್ಕೋಪ್
मोनोस्टेशनरी मल्टीव्हायब्रेटर,ಏಕತಾನತೆಯ ಮಲ್ಟಿವೈಬ್ರೇಟರ್
मोनोस्टेशनरी मल्टीव्हायब्रेटर सर्किट,ಏಕತಾನತೆಯ ಮಲ್ಟಿವೈಬ್ರೇಟರ್ ಸರ್ಕ್ಯೂಟ್
मोनोस्टेशनरी कालावधी,ಏಕತಾನತೆಯ ಅವಧಿ
मोनोस्टेशनरी रडार,ಏಕತಾನತೆಯ ರಾಡಾರ್
एकतर्फी प्रतिसाद,ಏಕಮುಖ ಪ್ರತಿಕ್ರಿಯೆ
मोनोक्युलर,ಏಕರೂಪದ
एकसंध वर्ग,ಏಕರೂಪದ ವರ್ಗ
एकरूप कार्य,ಏಕರೂಪದ ಕಾರ್ಯ
दिशाहीन क्रम,ಏಕ ದಿಕ್ಕಿನ ಅನುಕ್ರಮ
मोनोट्रॉन,ಮೊನೊಟ್ರಾನ್
"एकसंध, एकसंध","ಏಕರೂಪದ, ಏಕರೂಪದ"
सिंगल बीम पंच,ಒಂದೇ ಕಿರಣದ ಪಂಚ್
असेंबल,ಸಂಯೋಜನೆ
चंद्र धनुष्य,ಚಂದ್ರನ ಬಿಲ್ಲು
चंद्र भ्रम,ಚಂದ್ರನ ಭ್ರಮೆ
मोपा,ಮೋಪಾ
मोर्स समीकरण,ಮೋರ್ಸ್ ಸಮೀಕರಣ
मोर्स की,ಮೋರ್ಸ್ ಕೀ
