Bengali,Odiya
আয়নকরণ,ଆୟନାଇଜେସନ୍ |
আয়নকরণ বর্তমান,ଆୟନାଇଜେସନ୍ କରେଣ୍ଟ୍ |
আয়নোস্ফিয়ার সংক্রমণ,ଆୟନୋସାଇଫର୍ ସଂକ୍ରମଣ
আয়নোস্ফিয়ার সংক্রমণ,ଆୟନୋସାଇଫର୍ ସଂକ୍ରମଣ
লোহার মজ্জা,ଲୁହା କୋର |
লোহার ভ্যান মিটার,ଲୁହା ଭେନ ମିଟର |
আইএসএ বাস,ISA ବସ୍ |
বিচ্ছিন্ন পরিবর্ধক,ଏମ୍ପ୍ଲିଫାୟର୍ ବିଚ୍ଛିନ୍ନ କରିବା |
বিভাজক,ବିଚ୍ଛିନ୍ନକର୍ତ୍ତା |
আইসোটোপিক বিকিরণ,ଆଇସୋଟୋପିକ୍ ବିକିରଣ |
জে/এস অনুপাত,J / S ଅନୁପାତ |
জ্যাক,ଜ୍ୟାକ୍
জ্যাক প্লাগ,ଜ୍ୟାକ୍ ପ୍ଲଗ୍ |
জে-ডিসপ্লে,j- ପ୍ରଦର୍ଶନ
চুক্তির ভাগ্য,ଚୁକ୍ତି ଭାଗ୍ୟ
ঝাঁকুনি,ଜିଟର୍ |
JK ফ্লিপ-ফ্লপ,ଜେ.କେ ଫ୍ଲିପ୍-ଫ୍ଲପ୍ |
জনসন কোড,ଜୋନ୍ସନ୍ କୋଡ୍ |
জনসন স্কোরার,ଜୋନ୍ସନ୍ ସ୍କୋରର |
জনসন রেভ,ଜୋନ୍ସନ୍ ରେଭ୍ |
জোন শিয়ারিং সার্কিট,ଜୋନ୍ କାଟିବା ସର୍କିଟ୍ |
j-অপারেটর,j- ଅପରେଟର୍ |
জোসেফসন চুক্তি,ଜୋସେଫସନ ଚୁକ୍ତି |
জয়স্টিক,ଆନନ୍ଦ
পলক,ink ଲକ
সন্ধি,ଚୁକ୍ତି
চুক্তি ধারণ,ଚୁକ୍ତିନାମା
জংশন ডায়োড,ଜଙ୍କସନ୍ ଡାୟୋଡ୍ |
চুক্তি বিচ্ছেদ,ଚୁକ୍ତି ପୃଥକତା |
যৌথ তাপ,ଗଣ୍ଠି ଉତ୍ତାପ |
জংশন ট্রানজিস্টর,ଜଙ୍କସନ୍ ଟ୍ରାନଜିଷ୍ଟର |
carnow মানচিত্র,କାର୍ନୋ ମାନଚିତ୍ର
কর্নরো অঙ্কন,କର୍ଣ୍ଣୋ ଚିତ୍ର
কেল সহগ,କେଲ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
কেলভিন ডবল ব্রিজ,କେଲଭିନ ଡବଲ୍ ବ୍ରିଜ୍ |
কেলভিন ওয়ারস ভোল্টেজ ডিভাইডার,କେଲଭିନ ଯୁଦ୍ଧ ଭୋଲଟେଜ୍ ଡିଭାଇଡର୍ |
ker সেল,କର୍ ସେଲ୍
কী বোর্ড,କି ବୋର୍ଡ |
কী বোর্ড,କି ବୋର୍ଡ |
কী স্টোরেজ রেজিস্টার,କି ଷ୍ଟୋରେଜ୍ ରେଜିଷ୍ଟର |
কীবোর্ড,କୀବୋର୍ଡ୍
কীবোর্ড,କୀବୋର୍ଡ୍
keyed AGC,AGC ଚାବି
পাল্টা আঘাত,କାଉଣ୍ଟର ଆଘାତ
কিলো হার্টজ,କିଲୋ ହେର୍ଟଜ୍ |
কির্চফের ধারার আইন,କିର୍ଚଫ୍ ବିଭାଗର ନିୟମ |
kirchhoff ভোল্টেজ আইন,kirchhoff ଭୋଲଟେଜ୍ ନିୟମ |
ভোল্টেজ জানুন,ଭୋଲଟେଜ୍ ଜାଣ |
কেভিকে রেটার,KVK Rater
পরীক্ষাগার পাওয়ার সাপ্লাই,ଲାବୋରେଟୋରୀ ବିଦ୍ୟୁତ୍ ଯୋଗାଣ |
পরীক্ষাগার মান,ଲାବୋରେଟୋରୀ ମାନକ |
ল্যাভিরিন্থ সন্নিবেশ,ଲାଭିରିଣ୍ଟ୍ ସନ୍ନିବେଶ |
প্রলক্ষ প্রক্রিয়া,pralaksh ପ୍ରକ୍ରିୟା |
এলিভেটেড ডি/এ কনভার্টার,ଉଚ୍ଚତର D / A କନଭର୍ଟର |
অনুতাপ,ଅନୁତାପ
ফিরে ক্ষতিপূরণ পুনর্বিনিয়োগ পরিবর্ধক,ବ୍ୟାକ୍ କ୍ଷତିପୂରଣ ପୁନ in ନିବେଶ ଆମ୍ପ୍ଲିଫାୟର୍ |
ল্যামবার্টের কোসাইন নিয়ম,ଲାମବର୍ଟଙ୍କ କୋସାଇନ୍ ନିୟମ |
বাতি রিচার্জ,ଦୀପ ରିଚାର୍ଜ
স্থানীয় নেটওয়ার্ক ম্যানেজার,ସ୍ଥାନୀୟ ନେଟୱାର୍କ ପରିଚାଳକ |
কভার এলাকা,କଭର୍ ଏରିଆ |
আড়াআড়ি মোড,ଲ୍ୟାଣ୍ଡସ୍କେପ୍ ମୋଡ୍
আড়াআড়ি মনিটর,ଲ୍ୟାଣ୍ଡସ୍କେପ୍ ମନିଟର |
ভাষা সমাবেশ,ଭାଷା ଏକତ୍ର କରିବା |
ভাষা প্রসেসর,ଭାଷା ସଞ୍ଚାଳକ
ভাষা অনুরণন প্রোগ্রামিং,ଭାଷା ରିଜୋନାନ୍ସ ପ୍ରୋଗ୍ରାମିଂ |
সাধারণ,ସାଧାରଣ
ল্যাপ্লেস সমীকরণ,ଲାପ୍ଲେସ୍ ସମୀକରଣ |
ল্যাপ্লেস রূপান্তর,ଲାପ୍ଲେସ୍ ଟ୍ରାନ୍ସଫର୍ମ |
এলএপিএম,LAPM
ল্যাপটপ কম্পিউটার,ଲାପଟପ୍ କମ୍ପ୍ୟୁଟର
LARAM,LARAM
বড় ফ্রেম,ବଡ଼ ଫ୍ରେମ୍ |
বড় ব্যাসার্ধ লেবেলিং,ବଡ଼ ବ୍ୟାଡ୍ୟୁସ୍ ଲେବେଲିଂ |
"LSI LSI, বিশাল একীকরণ","LSI LSI, ବୃହତ ଏକୀକରଣ |"
গণ ইন্টিগ্রেশন (LSI),ମାସ ଏକୀକରଣ (LSI)
দীর্ঘ সংকেত পরিবর্ধক,ଲମ୍ବା ସଙ୍କେତ ଏମ୍ପ୍ଲିଫାୟର୍ |
larmore পরিশোধক,larmore purifier
লেজার,ଲେଜର
লেজার ডায়োড,ଲେଜର ଡାୟୋଡ୍ |
লেজার ইঞ্জিন,ଲେଜର ଇଞ୍ଜିନ୍ |
লেজার প্রিন্টার,ଲେଜର ପ୍ରିଣ୍ଟର୍ |
লেজার স্টোরেজ,ଲେଜର ସଂରକ୍ଷଣ
লেজার সিল,ଲେଜର ସିଲ୍ |
শেষ প্রবেশ প্রস্থান,ଶେଷ ପ୍ରବେଶ ପ୍ରସ୍ଥାନ
ল্যাচ,ଲ୍ୟାଚ୍
বন্ধ কুঁচি,ଲଚ୍ ଅଫ୍ |
লেদ শিয়ারিং,ଲେଥ୍ କାଟିବା |
সুপ্ততা,ଶୋଇବା
পার্শ্ব শিয়ারিং সিস্টেম,ପାର୍ଶ୍ୱ କାଟିବା ପ୍ରଣାଳୀ |
পার্শ্বীয় বিস্তার,ପାର୍ଶ୍ୱ ବିସ୍ତାର |
পাশ্বর্ীয় পিএনপি ট্রানজিস্টর,ଲାଟେରାଲ୍ PNP | ଟ୍ରାନଜିଷ୍ଟର
সাইড ট্রানজিস্টর,ପାର୍ଶ୍ୱ ଟ୍ରାନଜିଷ୍ଟର |
আমি কমিয়ে দিচ্ছি,l attenuating
চুক্তির নিয়ম,ଚୁକ୍ତି ନିୟମ |
স্তর,ସ୍ତର
স্তর ইন্টারফেস,ସ୍ତର ଇଣ୍ଟରଫେସ୍
আয়নোস্ফিয়ারিক স্তর,ଆୟନୋସ୍ପେରିକ୍ ସ୍ତର |
স্তর,ସ୍ତର
রূপরেখা,ବାହ୍ୟରେଖା
টেমপ্লেট টেমপ্লেট,ଟେମ୍ପଲେଟ୍ ଟେମ୍ପଲେଟ୍ |
আবেদন মূল্যায়ন,ପ୍ରୟୋଗ ମୂଲ୍ୟାଙ୍କନ |
এলসি,LC
LCALL নির্দেশাবলী,LCALL ନିର୍ଦ୍ଦେଶାବଳୀ |
ld,ld
"নেতৃত্ব, নেতৃত্ব","ସୀସା, ସୀସା |"
অগ্রাধিকার ক্ষতিপূরণ রিচার্জ পরিবর্ধক,ପ୍ରାଥମିକତା କ୍ଷତିପୂରଣ ରିଚାର୍ଜ ଆମ୍ପ୍ଲିଫାୟର୍ |
সামনের কোর,ସାମ୍ନା କୋର୍ |
জারা এনালগ সুইচিং,କରୋସନ୍ ଆନାଗଲ୍ ସୁଇଚ୍ |
ক্ষয় প্রবাহ,କ୍ଷୟ ପ୍ରବାହ |
ক্ষয় মোড,କ୍ଷୟ ମୋଡ୍ |
প্যাডক বাঁশি পরিবর্ধক,ପ୍ୟାଡକ୍ ବଂଶୀ ଏମ୍ପ୍ଲିଫାୟର୍ |
প্যাডক প্লুটি পরীক্ষা,ପ୍ୟାଡକ୍ ପ୍ଲୁଟି ପରୀକ୍ଷା |
শেখার বক্ররেখা,ଶିଖିବା ବକ୍ର
লিজড লাইন মডেম,ଲିଜ୍ ରେଖା ମୋଡେମ୍ |
লিজের সময়,ଲିଜ୍ ସମୟ
অন্তত অর্থপূর্ণ খেলা,ସର୍ବନିମ୍ନ ଅର୍ଥପୂର୍ଣ୍ଣ ଖେଳ |
Leclanche শুষ্ক কোষ,ଲେକ୍ଲେଞ୍ଚ ଶୁଖିଲା କୋଷ |
হালকা নির্গত ডায়োড,ହାଲୁକା ନିର୍ଗତ ଡାୟୋଡ୍ |
LED নির্দেশক,LED ସୂଚକ |
ঘড়ির কাঁটার বিপরীত মেরুকরণ,ଘଣ୍ଟା ବିପରୀତ ପୋଲାରାଇଜେସନ୍ |
বাম ন্যায্যতা,ବାମ ଯଥାର୍ଥତା |
কিংবদন্তি,କିମ୍ବଦନ୍ତୀ
ল্যাঞ্জের আইন,lange ର ନିୟମ |
লিও প্রিন্টার,ଲିଓ ପ୍ରିଣ୍ଟର୍
চিঠির গুণমান,ଅକ୍ଷର ଗୁଣ
স্তর সক্রিয় বিনিয়োগ,ସ୍ତରର ସକ୍ରିୟ ବିନିଯୋଗ |
লেভেল কোডিং,ସ୍ତରୀୟ କୋଡିଂ
স্তর স্থানান্তরকারী,ସ୍ତର ସ୍ଥାନାନ୍ତର |
স্তর স্থানান্তর,ସ୍ତର ସ୍ଥାନାନ୍ତର
স্তরবিন্যাস,ସ୍ତରକରଣ
স্তরের সংবেদনশীল অন্তরায়ম,ସ୍ତର ସେନସାରି ଆଣ୍ଟାରାୟମ୍ |
আক্ষরিক শাহান,ଆକ୍ଷରିକ ଶାହନ୍ |
অভিধান,ଅଭିଧାନ
লিডেন জার,ଲେଡେନ ପାତ୍ର |
দোভাষী সংগ্রহ,ଅନୁବାଦକ ସଂଗ୍ରହ
ক্যারিয়ার বয়স,ବାହକ ବୟସ |
আলো,ଆଲୋକ
হালকা বক্ররেখা,ହାଲୁକା ବକ୍ର
হালকা নির্গত ডায়োড (এলইডি),ହାଲୁକା ନିର୍ଗତ ଡାୟୋଡ୍ (LED)
হালকা লাভ,ହାଲୁକା ଲାଭ
ফটোমিটার,ଫୋଟୋମିଟର |
হালকা লেখনী,ହାଲୁକା ଷ୍ଟାଇଲସ୍ |
আলোক নল,ହାଲୁକା ଟ୍ୟୁବ୍ |
সীমাবদ্ধ,ସୀମା
প্রান্তিক বিকিরণ,ମାର୍ଜିନାଲ ବିକିରଣ |
লিন্ডেম্যান ইলেক্ট্রোমিটার,lindemann ଇଲେକ୍ଟ୍ରୋମିଟର |
লাইন কোড,ରେଖା କୋଡ୍
লাইন সীমাবদ্ধতা,ରେଖା ପ୍ରତିବନ୍ଧକ |
লাইন ড্রাইভার,ରେଖା ଡ୍ରାଇଭର |
লাইন হ্যান্ডলার,ରେଖା ନିୟନ୍ତ୍ରକ |
লাইন ইন্টারফেস,ରେଖା ଇଣ୍ଟରଫେସ୍ |
লাইন আউটপুট ট্রান্সফরমার,ରେଖା ଆଉଟପୁଟ୍ ଟ୍ରାନ୍ସଫର୍ମର |
লাইন বর্ণালী,ରେଖା ସ୍ପେକ୍ଟ୍ରମ୍ |
লাইন সিঙ্ক SMPS,ରେଖା ସିଙ୍କ୍ SMPS |
লাইন তরঙ্গ ফর্ম,ରେଖା ତରଙ୍ଗ ଫର୍ମ |
রৈখিক পরিবর্ধক,ର line ଖ୍ୟ ଏମ୍ପ୍ଲିଫାୟର୍ |
লিনিয়ার অ্যারে,ର line ଖ୍ୟ ଆରେ |
রৈখিক পারস্পরিক সম্পর্ক সহগ,ର line ଖିକ ସମ୍ପର୍କ କୋଏଫିସିଣ୍ଟେଣ୍ଟ |
রৈখিক বিকৃতি,ର line ଖିକ ବିକୃତି |
রৈখিক ঢাল সংযোগ,ର line ଖିକ ope ୁଲା ଜଙ୍କସନ |
রৈখিক হস্তক্ষেপ,ର line ଖ୍ୟ ହସ୍ତକ୍ଷେପ |
লিনিয়ার মডুলেশন পদ্ধতি,ରେଖା ମଡ୍ୟୁଲେସନ୍ ପଦ୍ଧତି |
লিনিয়ার আর্ট ফিল্টার,ର line ଖ୍ୟ କଳା ଫିଲ୍ଟର୍ |
রৈখিক মেরুকরণ,ର line ଖ୍ୟ ପୋଲାରାଇଜେସନ୍ |
রৈখিক এলাকা,ରେଖା କ୍ଷେତ୍ର |
রৈখিক নিয়ামক,ର line ଖ୍ୟ ନିୟନ୍ତ୍ରକ |
রৈখিক গতি,ର line ଖ୍ୟ ଗତି |
রৈখিক সুইচিং,ର line ଖିକ ସୁଇଚ୍ |
রৈখিক প্রশস্ততা modulated সিস্টেম,ର line ଖ୍ୟ ପ୍ରଶସ୍ତିକରଣ ମଡ୍ୟୁଲେଡ୍ ସିଷ୍ଟମ୍ |
"লিঙ্ক স্তর, চেইন স্তর","ଲିଙ୍କ୍ ସ୍ତର, ଶୃଙ୍ଖଳା ସ୍ତର |"
সিরিয়াল প্রোগ্রাম,କ୍ରମିକ ପ୍ରୋଗ୍ରାମ୍ |
সংযোগকারী লিমিটার,ସଂଯୋଗ ସୀମା
ঠোঁটের মাইক্রোফোন,ଓଠ ମାଇକ୍ରୋଫୋନ୍ |
লিসাজু চিত্র,ଲିସାଜୁ ଚିତ୍ର
লিসাজাস পদ্ধতি,ଲିସାଜୋସ୍ ପଦ୍ଧତି |
শ্রোতা,ଦର୍ଶକ |
দর্শকদের ক্লান্তি,ଦର୍ଶକଙ୍କ ଥକ୍କା |
হেডফোন শোনা,ହେଡଫୋନ୍ ଶୁଣିବା |
লিথিয়াম প্রাথমিক ব্যাটারি,ଲିଥିୟମ୍ ପ୍ରାଥମିକ ବ୍ୟାଟେରୀ |
লিথোগ্রাফি,ଲିଥୋ ପ୍ରିଣ୍ଟିଙ୍ଗ୍ |
রক প্রিন্টিং,ପଥର ମୁଦ୍ରଣ |
সরাসরি সংগীত,ଲାଇଭ୍ ମ୍ୟୁଜିକ୍ |
লয়েড ফিশার ম্যাগনেটিক স্কোয়ার,ଓଲିଉଡ ଫିସର ଚୁମ୍ବକୀୟ ସ୍କୋୟାର |
ভার,ଲୋଡ୍ କର |
লোড ফ্যাক্টর,ଲୋଡ୍ ଫ୍ୟାକ୍ଟର୍ |
লোড প্রতিবন্ধকতা,ଲୋଡ୍ ପ୍ରତିରୋଧ
লিফট লাইন,ଲିଫ୍ଟ ଲାଇନ
ভার,ଲୋଡ୍
লোব বায়বীয়,ଲୋବ ଏରିଆଲ୍ |
স্থানিক নেটওয়ার্ক (LAN),ସ୍ଥାନିକ ନେଟୱାର୍କ (LAN)
স্থানীয় বাস,ସ୍ଥାନୀୟ ବସ୍
স্থানীয় বাস ভিডিও সিস্টেম,ସ୍ଥାନୀୟ ବସ୍ ଭିଡିଓ ସିଷ୍ଟମ୍ |
স্থানীয় ট্রান্সমিশন বাস,ସ୍ଥାନୀୟ ଟ୍ରାନ୍ସମିସନ୍ ବସ୍ |
স্থানীয় আলাপ,ସ୍ଥାନୀୟ କଥାବାର୍ତ୍ତା |
অ্যাসাইনমেন্ট পরিবর্ধক,ଆସାଇନମେଣ୍ଟ ଏମ୍ପ୍ଲିଫାୟର୍ |
অভিভাবক,ରକ୍ଷକ
সীমাবদ্ধতা লুপ,ସୀମିତ ଲୁପ୍ |
অধিবেশন শুরু,ଅଧିବେଶନ ଆରମ୍ଭ
লগারিদমিক ফ্রিকোয়েন্সি অ্যান্টেনা,ଲୋଗାରିଥମିକ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଆଣ୍ଟେନା |
প্রচার লেখা,ପ୍ରଚାର ଲେଖା
যুক্তি বিশ্লেষক,ତର୍କ ବିଶ୍ଳେଷଣକାରୀ |
লজিক সেল অ্যারে,ଲଜିକ୍ ସେଲ୍ ଆରେ |
লজিক সার্কিট,ଲଜିକ୍ ସର୍କିଟ୍ |
যুক্তি এন্ট্রি,ଆର୍ଗୁମେଣ୍ଟ୍ ଏଣ୍ଟ୍ରି
যুক্তি মোট,ଯୁକ୍ତି ସମୁଦାୟ
লজিক ক্যালকুলাস,ତର୍କ ଗଣନା
লজিক গেট,ତାର୍କିକ ଫାଟକ
যুক্তি বিশ্লেষণ,ତର୍କ ବିଶ୍ଳେଷଣ |
জনগণ,ଲୋକମାନେ
লগারিদমিক পরিবর্ধক,ଲୋଗାରିଥମିକ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
লগারিদমিক পরিবর্ধক,ଲୋଗାରିଥମିକ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
লগারিদমিক আবহাওয়া,ଲୋଗାରିଥମିକ୍ ପାଣିପାଗ |
লগারিদমিক স্কেল,ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |
উপবৃত্তাকার জোড়া,ଏଲିପସଏଡାଲ୍ ଯୋଡି |
বড় শব্দ,ବଡ ଶବ୍ଦ |
"লাউডস্পিকার, পরিবর্ধক ডিভাইস","ଲାଉଡ ସ୍ପିକର, ବର୍ଦ୍ଧିତ ଉପକରଣ |"
কম ফ্রিকোয়েন্সি ক্ষতিপূরণ,କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି କ୍ଷତିପୂରଣ |
কম ফ্রিকোয়েন্সি শব্দ,କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଶବ୍ଦ |
কম ফ্রিকোয়েন্সি খাঁজ ফিল্টার,କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଗ୍ରୀଭ୍ ଫିଲ୍ଟର୍ |
কম ফ্রিকোয়েন্সি সংক্রমণ,କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଟ୍ରାନ୍ସମିସନ୍ |
কম ফ্রিকোয়েন্সি ট্রান্সফরমার,କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଟ୍ରାନ୍ସଫର୍ମର |
নিম্ন স্তরের এনালগ সংকেত,ନିମ୍ନ ସ୍ତରର ଆନାଗଲ୍ ସଙ୍କେତ |
নিচু শব্দ,କମ୍ ଶବ୍ଦ
কম শব্দ তারের,କମ୍ ଶବ୍ଦ କେବୁଲ୍ |
কম পাস ফিল্টার,ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |
কম পাস ফিল্টার,ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |
কম শক্তি আরসি সার্কিট,ନିମ୍ନ ଶକ୍ତି RC ସର୍କିଟ |
নিম্ন থ্রেশহোল্ড যুক্তি,ନିମ୍ନ ଥ୍ରେସହୋଲ୍ଡ ତର୍କ |
কম ভোল্টেজ পাওয়ার উৎস,ଲୋ ଭୋଲଟେଜ୍ ଶକ୍ତି ଉତ୍ସ |
কম প্লেব্যাক ফ্রিকোয়েন্সি,କମ୍ ପ୍ଲେକ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
কম প্লেব্যাক ফ্রিকোয়েন্সি,କମ୍ ପ୍ଲେକ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
এলপি স্লট,LP ସ୍ଲଟ୍ |
এলপি রেকর্ড,LP ରେକର୍ଡ |
LS ভোল্টেজ অফসেট সুরক্ষা,LS ଭୋଲଟେଜ୍ ଅଫସେଟ୍ ସୁରକ୍ଷା |
অন্তত অর্থপূর্ণ খেলা,ସର୍ବନିମ୍ନ ଅର୍ଥପୂର୍ଣ୍ଣ ଖେଳ |
অন্তত উল্লেখযোগ্য স্কোর,ସର୍ବନିମ୍ନ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସ୍କୋର |
বিশাল একীকরণ,ବୃହତ ଏକୀକରଣ
কম সম্ভাবনা,କମ୍ ସମ୍ଭାବନା |
তাকান,ଦେଖ |
লুমেন,ଲୁମେନ |
লুমেন ঘন্টা,lumen ଘଣ୍ଟା |
উজ্জ্বলতা,ଉଜ୍ଜ୍ୱଳତା
আলোকসজ্জা চিহ্ন,ଆଲୋକୀକରଣ ଚିହ୍ନ
শিখা প্রবাহ,ଅଗ୍ନି ପ୍ରବାହ
লুমার-ব্রোধন ফটোমিটার,ଲୁମାର-ବ୍ରୋଡାନ୍ ଫୋଟୋମିଟର |
স্থানীয় উপাদান মডেল,ସ୍ଥାନୀୟ ଉପାଦାନ ମଡେଲ୍ |
লিনিয়ার ভোল্টেজ ডিফারেনশিয়াল ট্রান্সফরমার,ର Line ଖ୍ୟ ଭୋଲଟେଜ୍ ଭିନ୍ନକ୍ଷମ ଟ୍ରାନ୍ସଫର୍ମର |
মেশিন চক্র,ମେସିନ୍ ଚକ୍ର |
মেশিন ভাষা,ମେସିନ୍ ଭାଷା
ম্যাকিটোশ কম্পিউটার,ମାକିଟୋସ୍ କମ୍ପ୍ୟୁଟର |
ম্যাজিক চা,ମ୍ୟାଜିକ୍ ଚା
চুম্বক,ଚୁମ୍ବକ
চৌম্বক পরিবর্ধক,ଚୁମ୍ବକୀୟ ଏମ୍ପ୍ଲିଫାୟର୍ |
চৌম্বকীয় বুদ্বুদ মেমরি,ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି
চৌম্বক কোর,ଚୁମ୍ବକୀୟ କୋର |
চৌম্বক যুগল,ଚୁମ୍ବକୀୟ ଯୋଡି |
চৌম্বকীয় ডেটা স্টোরেজ,ଚୁମ୍ବକୀୟ ତଥ୍ୟ ସଂରକ୍ଷଣ
চৌম্বকীয় বিচ্যুতি,ଚୁମ୍ବକୀୟ ବିଘ୍ନ
চৌম্বকীয় ডিস্ক,ଚୁମ୍ବକୀୟ ଡିସ୍କ |
চৌম্বক ক্ষেত্র,ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର
চৌম্বক প্রবাহ,ଚୁମ୍ବକୀୟ ଫ୍ଲକ୍ସ
চৌম্বকীয় ফোকাস,ଚୁମ୍ବକୀୟ ଧ୍ୟାନ |
চুম্বক সংশ্লেষণ,ଚୁମ୍ବକୀୟ
চৌম্বক বল লাইন,ଚୁମ୍ବକୀୟ ଶକ୍ତି ରେଖା |
চৌম্বক সংগ্রাহক,ଚୁମ୍ବକୀୟ ସଂଗ୍ରହକାରୀ |
চৌম্বক মেরুতা,ଚୁମ୍ବକୀୟ ପୋଲାରିଟି |
চৌম্বক মেরুতা,ଚୁମ୍ବକୀୟ ପୋଲାରିଟି |
চৌম্বকীয় স্যাচুরেশন,ଚୁମ୍ବକୀୟ ପରିପୃଷ୍ଠା |
চৌম্বক রক্ষা,ଚୁମ୍ବକୀୟ shield ାଲ
চৌম্বক বিক্ষিপ্ততা,ଚୁମ୍ବକୀୟ ବିଘ୍ନ |
চৌম্বকীয় টেপ,ଚୁମ୍ବକୀୟ ଟେପ୍ |
ম্যাগনেটোমিটার,ଚୁମ୍ବକୀୟ
চৌম্বক চালিকা শক্তি (mmf),ଚୁମ୍ବକୀୟ ଚାଳନା ଶକ୍ତି (mmf)
ম্যাগনেট্রন,ଚୁମ୍ବକ
বিবর্ধন,ବୃଦ୍ଧି
আয়তন,ଭଲ୍ୟୁମ୍
মাত্রার তুলনাকারী,ତୀବ୍ରତା ତୁଳନାକାରୀ
পরিমাণ ফাংশন,ପରିମାଣ କାର୍ଯ୍ୟ
বড় কম্পিউটার,ବଡ଼ କମ୍ପ୍ୟୁଟର |
প্রধান লাইন স্ট্রীম,ମୁଖ୍ୟ ରେଖା ଷ୍ଟ୍ରିମ୍ |
সংখ্যাগরিষ্ঠ বাহক,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
সংখ্যাগরিষ্ঠ বাহক বর্তমান,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
"পাম্প সমন্বয়কারী, রিকম্বিন্যান্ট","ପମ୍ପ ସଂଯୋଜକ, ରେକମ୍ବିନାଣ୍ଟ |"
ম্যান (মেট্রোপলিটন এরিয়া নেটওয়ার্ক),MAN (ମହାନଗର ନିଗମ ନେଟୱାର୍କ)
ম্যানচেস্টার কোডিং,ମାନଚେଷ୍ଟର କୋଡିଂ |
মানুষের আওয়াজ,ମାନବ ଶବ୍ଦ |
ম্যান্টিসা,mantissa
ম্যাপিং,ମ୍ୟାପିଂ
মার্কোনি অ্যান্টেনা,ମାର୍କୋନି ଆଣ୍ଟେନା |
সাইন/সময় অনুপাত,ଚିହ୍ନ / ସମୟ ଅନୁପାତ |
আবরণ,ଆବରଣ
মাস্ক প্রোগ্রাম করা রম,ମାସ୍କ ପ୍ରୋଗ୍ରାମ୍ ରୋମ୍ |
ভাল কাজ বাধা,ଭଲ କାମ ବାଧା
কভার রম,କଭର୍ ରୋମ୍ |
"আয়তন, ভর","ଭଲ୍ୟୁମ୍, ମାସ"
মাস্টার ঘড়ি,ମାଷ୍ଟର ଘଣ୍ଟା |
মাস্টার অসিলেটর,ମାଷ୍ଟର ଓସିଲେଟର
মিলে যাওয়া ফিল্টার,ମେଳ ଖାଉଥିବା ଫିଲ୍ଟର୍ |
মিলে যাওয়া লোড,ମେଳ ହୋଇଥିବା ଭାର
ম্যাচিং,ମେଳ ଖାଉଛି
ম্যাট্রিক্স সমীকরণ,ମ୍ୟାଟ୍ରିକ୍ସ ସମୀକରଣ |
হেড অ্যান্টেনা টিভি,ହେଡ୍ ଆଣ୍ଟେନା ଟିଭି |
সর্বোচ্চ এগিয়ে,ସର୍ବାଧିକ ଅଗ୍ରଗାମୀ |
সর্বোচ্চ লাভ,ସର୍ବାଧିକ ଲାଭ
সর্বোচ্চ শক্তি স্থানান্তর উপপাদ্য,ସର୍ବାଧିକ ଶକ୍ତି ସ୍ଥାନାନ୍ତର ଥିଓରେମ୍ |
সর্বোচ্চ স্কোর,ସର୍ବାଧିକ ସ୍କୋର |
সর্বোচ্চ বিপরীত ভোল্টেজ,ସର୍ବାଧିକ ଓଲଟା ଭୋଲଟେଜ୍ |
সর্বাধিক ব্যবহারযোগ্য ফ্রিকোয়েন্সি (MUF),ସର୍ବାଧିକ ବ୍ୟବହାରଯୋଗ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି (MUF)
সর্বোচ্চ,maxterm
ম্যাক্সওয়েল সমীকরণ,ମ୍ୟାକ୍ସୱେଲ ସମୀକରଣ |
মাইক্রো চ্যানেল গঠন,ମାଇକ୍ରୋ ଚ୍ୟାନେଲ୍ ଗଠନ |
M-প্রাপ্ত ফিল্টার,M- ପ୍ରାପ୍ତ ଫିଲ୍ଟର୍ |
গড় মুক্ত পথ,ଅର୍ଥ ମୁକ୍ତ ପଥ |
গড় মূল্য,ହାରାହାରି ମୂଲ୍ୟ
বর্গক্ষেত্রের গড় মান,ବର୍ଗର ଅର୍ଥ
