Odiya,Tamil
ମାର୍ସପିଆଲ୍ ମୂଷା |,மார்சுபியல் எலி
ମାର୍ସପିୟମ୍,மார்சுபியம்
ଜନ ବିଲୁପ୍ତ ହୋଇଗଲା |,வெகுஜன அழிவு
ଜନ ପ୍ରବାହ,வெகுஜன ஓட்டம்
ବହୁ ପ୍ରବାହ ଅନୁମାନ |,வெகுஜன ஓட்ட கருதுகோள்
ମାଷ୍ଟ କକ୍ଷ |,மாஸ்ட் செல்
ମାଷ୍ଟର ବଗାର୍ ପ୍ଲେଟ୍ |,மாஸ்டர் அகர் தட்டு
ମୂଷା ପ୍ଲେଟ,முதன்மை தட்டு
ମାନଦିନର ମୃତ୍ୟୁ ହାର,தாய்வழி இறப்பு விகிதம்
ମିଳନ,இனச்சேர்க்கை
ମାଟ୍ରିକ୍ସ,அணி
ପରିପକ୍ୱ ନଗଦୁରା |,முதிர்ந்த முடிச்சு
ମାଉଭ୍ ରଙ୍ଗ |,Mauve color
ମ୍ୟାକ୍ସିଲା |,மாக்ஸில்லா
ମ୍ୟାକ୍ସିଲାରୀ ପାଲ୍ |,மேக்சில்லரி பேம்ப்
ସର୍ବାଧିକ ବହନ ସାମର୍ଥ୍ୟ |,அதிகபட்ச சுமக்கும் திறன்
ମେଣ୍ଡ୍ରିନା,INSEDRINA
ଡାକ୍ତରୀ ବିଜ୍ଞାନ,மருத்துவ அறிவியல்
ଗର୍ଭଧାରଣର ଡାକ୍ତରୀ ସମାପ୍ତି (MTP),கர்ப்பத்தின் மருத்துவ முடித்தல் (எம்டிபி)
ମେଡିକାଲ୍ ଟ୍ରାନ୍ସକ୍ରିପସନ୍ |,மருத்துவ படியெடுத்தல்
ମେଡିକାଲ୍ ବିତରଣକୁ ଅନୁକୂଳ କରିଥିଲେ |,மருத்துவ உதவி வழங்கல்
Medicine ଷଧ,மருந்து
Medicine ଷଧ,மருந்து
Medicine ଷଧ,மருந்து
ମେଡୁଲଲା |,மெடுல்லா
ମେଡୁଲା ବୋନଲଗାଟା |,மெடுல்லா ஒப்லோங்காட்டா
ମେଡୁଲାରୀ ପିରାମିଡ୍ |,மெடுல்லரி பிரமிட்
ମେଡୁଲେଟେଡ୍ |,மெடலேட்டட்
ମେଡୁସା |,மெதுசா
ମେଗା କୁକାରୋସାଇଟ୍ |,மெகா கரியோசைட்
Meegaplasmid,மெகாபிளாஸ்மிட்
Measpaporangium,மெகாஸ்போரங்கியம்
Mefasgorooporell,மெகாஸ்போரோபில்
ମେଇବୋମିଆନ୍ ଗ୍ରନ୍ଥି |,மீபோமியன் சுரப்பி
ମେଓସେଟର |,மியோசைட்
ମିଆଏସୋଇସ୍,ஒடுக்கற்பிரிவு
ମିଟେଜେସିସ୍ |,மெட்டஜெனெஸிஸ்
ମେଲାନିକ୍ ପୋକ,மெலனிக் அந்துப்பூச்சி
ମେଲାନୋସିଟ୍ |,மெலனோசைட்
ମେଲାନୋସିଟ୍ ହର୍ମୋନ୍ (MSH) କୁ ଉତ୍ସାହିତ କରେ |,மெலனோசைட் தூண்டுதல் ஹார்மோன் (எம்.எஸ்.எச்)
ମେଲାନୋସିଟ୍ ହର୍ମୋନ୍ (MSRH) କୁ ଉତ୍ସାହିତ କରିବା |,மெலனோசைட் தூண்டுதல் வெளியீட்டு ஹார்மோன் (எம்.எஸ்.ஆர்.எச்)
ମେଲାନୋମା |,மெலனோமா
ମେଲୋଡୋଗେନ୍ ଇନକୋନିତା |,மெலோயிடோஜின் மறைநிலை
ମେମ୍ବ୍ରେନ୍ ବନ୍ଧା |,சவ்வு பிணைக்கப்பட்டுள்ளது
ମେମ୍ବ୍ରେନ୍ ଲିପିଡ୍ |,சவ்வு லிப்பிட்
ମେମ୍ବ୍ରେନ୍ ପ୍ରିମିଡି ଯୋଗ୍ୟତା |,சவ்வு ஊடுருவக்கூடிய தன்மை
ମେମ୍ବ୍ରେନ୍ ସମ୍ଭାବନା |,சவ்வு சாத்தியம்
ମେମ୍ବ୍ରାନିନସ୍ ଲାବିରିଥିନ୍ଥ |,சவ்வு தளம்
ମେମ୍ବ୍ରାନୋସ୍ ସିଟ୍ |,சவ்வு தாள்
ସ୍ମୃତି ସେଲ୍,நினைவக செல்
ମେଣ୍ଡେଲଙ୍କ ନିୟମ |,மெண்டலின் சட்டம்
ମେଣ୍ଡେଲିଆନ୍ ବ୍ୟାଧି |,மெண்டிலியன் கோளாறு
ମେନଞ୍ଜି,மெனிங்
ମେନିଞ୍ଜାଇଟିସ୍,மூளைக்காய்ச்சல்
Men ତୁସ୍ରାବ ଚକ୍ର |,மாதவிடாய் சுழற்சி
ମାନସିକ ପ୍ରିୟତା,மன அன்பே
ମାନସିକ ଅବସାଦ |,மனநல குறைபாடு
ବୁଧ ବିଷାକ୍ତ,மெர்குரி விஷம்
ମେରିସମରଣ,மெரிஸ்டெம்
ମେରିସେମାଟିକ୍ କକ୍ଷ |,மெரிஸ்டெமடிக் செல்
ମେରିସେମାଟିକ୍ ଅଞ୍ଚଳ |,மெரிஸ்டெமடிக் பகுதி
ମେରିସେମାଟିକ୍ ଅଭିବୃଦ୍ଧି |,மெரிஸ்டெமடிக் வளர்ச்சி
Mereosrine Gland,மெரோக்ரைன் சுரப்பி
Mearmoyosin,மெரோமோமியோசின்
ମେରଚିପସ୍ |,மெரிகிப்பஸ்
ମିଥୀନିୟମ୍,மெசார்சியம்
MeSechathath,மெசென்ஸ்பாலன்
Meendachyal tisue |,மெசன்கிமல் திசு
ମିସେନେର୍ନନ୍,மெசென்டெரோன்
ମେସେନଟେ,மெசென்டரி
ମସିକ୍ ଅବସ୍ଥା |,மெசிக் நிலை
ମେସାରପ୍,மெசோகார்ப்
ମେସୋଡର୍ମ,மீசோடர்ர்
ମେସୋପ୍ଲୋଆ |,மெசோகுளோயா
ମେସୁସପସ୍ |,மெசோஹெப்பஸ்
ମେସୋଫାଇଲେଲ୍ କକ୍ଷ |,மெசோபில் செல்
ମିଆଁଆଳି,மீசோசோம்
ମିଆଦୋଥୋରାସିକ୍ |,மீசோதோராசிக்
ମେଶୋଥୋରାକ୍ସ |,மீசோதோராக்ஸ்
ମେସୋଭେରିୟମ୍ |,மெசோவாரியம்
ମେସୋଜିକ୍ ଯୁଗ,மெசோசோயிக் சகாப்தம்
ମେସେଞ୍ଜର rna,மெசஞ்சர் ஆர்.என்.ஏ
ମେଟାବୋଲିକ୍ ଫ୍ଲକ୍ସ |,வளர்சிதை மாற்ற பாய்வு
ମେଟାବୋଲିକ୍ ପଥ,வளர்சிதை மாற்ற பாதை
ମେଟାବୋଲିଜ୍,வளர்சிதை மாற்றப்பட்டது
ମେଟାବୋଲିଜିମ୍ |,வளர்சிதை மாற்றம்
ମେଟାବୋଲିକ୍ ଆସିମିଲିଟୋରୀ |,வளர்சிதை மாற்ற ஒருங்கிணைப்பு
ମେଟାକାରପାଲପାଲପ,மெட்டகார்பல்
ଶ୍ୱାସକ୍ରିୟା,மெட்டாசென்ட்ரிக்
ମେଟଚ୍ରୋମେଟିକ୍ ଗ୍ରାନୁଲ୍ |,மெட்டாச்ரோமடிக் கிரானுல்
ଧାତୁ ଛୁଞ୍ଚି |,உலோக ஊசி
ଧାତବ ଅକ୍ସାଇଡ୍ |,உலோக ஆக்சைடு
ମେଟାମେରଜିମ୍ |,மெட்டாமெரிஸம்
ମେଟାମୋର୍ଫୋସିସ୍ |,உருமாற்றம்
Metanenphiream,மெட்டானெஃப்ரிடியம்
Metatafse,மெட்டாஃபேஸ்
ମେଟାଫେଜ୍ ପ୍ଲେଟ୍ |,மெட்டாஃபாஸ் தட்டு
ମେଟାଫାସ୍ ପ୍ଲେଟ୍ |,மெட்டாஃபாசிக் தட்டு
ମେଟାପପୋପୁଲେସନ୍ |,அணுகல்
ମେଟାସ୍ତାସିସ୍ |,மெட்டாஸ்டாஸிஸ்
ମେଟାସ୍ତାସିସ୍ |,மெட்டாஸ்டாஸிஸ்
ମେଟାଟାଟାର୍ |,மெட்டாடார்சல்
ମେଟାଟହାକ୍ଟିକ୍ |,மெட்டாதோராசிக்
ମେଟାଟାହୋରାକ୍ସ |,மெட்டாடோராக்ஸ்
Meetazoans,மெட்டாசோவான்கள்
ମେଟେନ୍ସେସାଫନ୍ |,மெட்டென்ச்பாலன்
ମେଟାଷ୍ଟାସାଇଜ୍ |,மெட்டாஸ்டாசைஸ்
ମେଟାଡୋନ୍ |,மெதடோன்
MetHaemegobin,மெத்தமோகுளோபின்
MetHaemoglobinemia,மெத்தமோகுளோபினீமியா
ମିଥେନ |,மீத்தேன்
ମିଥାନୋବାକ୍ଟରିୟମ୍ |,மெத்தனோபாக்டீரியம்
ମେଟନୋନୋଜୋଜୋଜନ |,மெத்தனோஜன்
ମିଥାଇଲ୍ ବୁଧ |,மீதில் மெர்குரி
ମିଥାଇଲାଟଡ୍ କ୍ୟାପ୍ |,மெத்திலேட்டட் தொப்பி
ମିଥାଇଲିନ୍ ନୀଳ |,மெத்திலீன் நீலம்
ମିଥାଇଲୋଫିଲସ୍ |,மெத்திலோபிலஸ்
ମିଥେଲୋଟ୍ରୋଫସ୍ |,மெத்திலோட்ரோபஸ்
ମାଇକ୍ରୋନ୍ୟୁଟ୍ରାଇନ୍ଏଣ୍ଟ୍ |,நுண்ணூட்டச்சத்து
ମାଇକ୍ରୋଗଲିଜିମ୍ |,நுண்ணுயிர்
ମାଇକ୍ରୋଟ୍ରୋପାଗେସନ୍,மைக்ரோபாகேஷன்
ମାଇକ୍ରୋଟେକ୍ନିକ୍ |,மைக்ரோடெக்னிக்
ମାଇକ୍ରୋ ବ୍ଲାଉଟିଣ୍ଟ୍ରାର୍ଟଲର ଖରାପ |,மைக்ரோஆர்கிடெக்சரல் சரிவு
ମାଇକ୍ରୋବେକ୍ (ଅଣ-ଅର୍ଗାନିଜିମ୍),நுண்ணுயிர் (நுண்ணுயிர்)
ମାଇକ୍ରୋବିଆଲ୍ କ୍ଲୋନିଂ |,நுண்ணுயிர் குளோனிங்
ମାଇକ୍ରୋବିଆଲ୍ ଫ୍ଲୋରା |,நுண்ணுயிர் தாவரங்கள்
ମାଇକ୍ରୋବାୟୋଲୋଜି |,நுண்ணுயிரியல்
ପରିଚୟ,மைக்ரோபோடி
ମାଇକ୍ରୋକମେଣ୍ଟ |,மைக்ரோக்ளைமேட்
ମାଇକ୍ରୋଟ୍ରଭୋଲ୍ୟୁସନ୍ |,மைக்ரோர்வ்யூஷன்
ମାଇକ୍ରୋଫିନେସନ୍,மைக்ரோஃபிலமென்ட்
ମାଇକ୍ରୋଫେସନ୍,மைக்ரோஃபோசில்
ମାଇକ୍ରୋନିଞ୍ଜନ୍ସନ |,மைக்ரோ இன்ஜெக்ஷன்
ମାଇକ୍ରୋଗଲିଜିମ୍ |,நுண்ணுயிர்
ମିଥେଲୋଟ୍ରୋଫସ୍ |,மெத்திலோட்ரோபஸ்
ମାଇକ୍ରୋନ୍ୟୁଟ୍ରାଇନ୍ଏଣ୍ଟ୍ |,நுண்ணூட்டச்சத்து
ମାଇକ୍ରୋଗଲିଜିମ୍ |,நுண்ணுயிர்
ମାଇକ୍ରୋଫାଗର,மைக்ரோபாக்ட்ஸ்
ମାଇକ୍ରୋଫାଇଜ୍,நுண்ணிய
ମାଇକ୍ରୋପାଇଲର ଶେଷ |,மைக்ரோபிலார் முடிவு
ମାଇକ୍ରୋପାଇଲ୍ |,மைக்ரோபைல்
ମାଇକ୍ରୋପାଇଲ୍ |,மைக்ரோபைல்
ମାଇକ୍ରୋପାଇଲ୍ |,மைக்ரோபைல்
ମାଇକ୍ରୋସେଟେଲାଇଟ୍ |,மைக்ரோசாட்லைட்
ମାଇକ୍ରୋସ୍କୋପ୍ |,நுண்ணோக்கி
ମାଇକ୍ରୋସ୍କୋପି |,நுண்ணோக்கி
ମାଇକ୍ରୋସେପେମା |,மைக்ரோஸ்பெர்மே
ମାଇକ୍ରୋସଫର୍ |,மைக்ரோஸ்பியர்
ମାଇକ୍ରୋସପୋରାଙ୍ଗସିୟମ୍ |,மைக்ரோஸ்போரங்கியம்
ମାଇକ୍ରୋସପୋର ଟେଟ୍ରାଡ୍ |,மைக்ரோஸ்போர் டெட்ராட்
ମାଇକ୍ରୋସପୋର୍ଫାଇଲ୍ |,மைக்ரோஸ்பார்பில்
ମାଇକ୍ରୋସପୋରମ୍ |,மைக்ரோஸ்போரம்
ମାଇକ୍ରୋଟୋମେ |,மைக்ரோடோம்
ମାଇକ୍ରୋଟବଲ୍ ଟ୍ରିପଲେଟ୍ |,மைக்ரோடபிள் மும்மடங்கு
ମାଇକ୍ରୋଟୁବୁଲ୍ ଦ୍ୱିଗୁଣିତ |,மைக்ரோடூபூல் இரட்டிப்பு
ମାଇକ୍ରୋଭିଲି,மைக்ரோவில்லி
Micktivation,Micturtion
ମିଡବ୍ରେନ୍ |,மிட்பிரைன்
ମଧ୍ୟମ ଧର୍ମବେଲକାରୀ ପେଡୁଙ୍କଲ୍ |,நடுத்தர சிறுமூளை பென்குல்
ମ middle ି କାନ,நடுக்காது
ମଧ୍ୟମ ଲାମେଲା |,மத்திய லேமல்லா
ମିଡଗୁଟ |,மிட்கட்
ଧାତ୍ରୀଗୁଡ଼ିକ ଟୋଡ୍ |,மருத்துவச்சி தேரை
ପ୍ରବାସୀ,குடியேறியவர்
ସ୍ଥାନାନ୍ତରଣ,இடம்பெயர்வு
କ୍ଷୀର ଚିନି |,பால் சர்க்கரை
କ୍ଷୀର-ଉତ୍ପାଦନ ଗ୍ରନ୍ଥି |,பால் உற்பத்தி செய்யும் சுரப்பி
ମିଲିଏଲେଟ୍ |,தினை
ଲିଟର ପ୍ରତି ମିଲିସିଓଲ୍ |,ஒரு லிட்டருக்கு மில்லியோஸ்மோல்
ମିଲଭସ୍ |,மில்வஸ்
ଦୁ im ଖୀ,மிமிக்ரி
ମିନାମାଟା ରୋଗ |,மினாமாட்டா நோய்
ଖଣିଜ,கனிமம்
ଖଣିଜ ଉପାଦାନ |,கனிம உறுப்பு
ମିନେରାଲ୍ ପୁଷ୍ଟିକର |,கனிம ஊட்டச்சத்து
ଖଜୁରୀ,கனிமமயமாக்கல்
ମିନେରାଲୋ କର୍ଟିକୋଏଡ୍ |,கனிம கார்டிகாய்டு
କ୍ଷୁଦ୍ର ଚୁମ୍ବକ,மினியேச்சர் காந்தம்
ଖଣି କାର୍ଯ୍ୟ,சுரங்க செயல்பாடு
ମିନିସାଇଟ୍ଏଟ୍,Minisatellite
ଛୋଟ ଗ୍ରୋଭ୍ |,சிறிய பள்ளம்
ମିଓସେନ୍,மியோசீன்
ମିଓକିସସ୍ |,Miohippus
ଆରାମ,மிராபிலிஸ்
ହ୍ରାସ,தணிப்பு
Mitochonrial,மைட்டோகாண்ட்ரியா
ମିଟୋଚଣ୍ଡ୍ରିଆଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ |,மைட்டோகாண்ட்ரியல் மேட்ரிக்ஸ்
ମିଟୋସାଇସ୍ |,மைட்டோசிஸ்
ମଇଟ୍ରାଲ୍ ଭଲଭ୍ (ସାଇକସ୍ପିଡ୍ ଭଲଭ୍),மிட்ரல் வால்வு (பைசஸ்பிட் வால்வு)
ମିଶ୍ରିତ ଗ୍ରନ୍ଥି |,கலப்பு சுரப்பி
ମିଶ୍ରିତ ସ୍ନାୟୁ |,கலப்பு நரம்புகள்
ମିକ୍ସୋଟ୍ରୋଫିକ୍ |,மிக்ஸோட்ரோபிக்
ମୋବାଇଲ୍ କ୍ୟାରିଅର୍ |,மொபைல் கேரியர்
ମୋବାଇଲ୍ ଉତ୍ସ |,மொபைல் மூல
ଗତିଶୀଳତା |,இயக்கம்
ମଧ୍ୟମ ଆଘାତ |,மிதமான காயம்
ଆଧୁନିକ medicine ଷଧ |,நவீன மருத்துவம்
ଆଧୁନିକ ସମାଜ |,நவீன சமுதாயம்
ପ୍ରତିଶପ୍ତତା,மாற்றியமைத்தல்
ସଂଶୋଧିତ ଦି ଓଖିବର୍ଡ ଅନୁପାତ |,மாற்றியமைக்கப்பட்ட டிஹிபேர்ட் விகிதம்
ରୂପାନ୍ତରିତ ମୂଳ,மாற்றியமைக்கப்பட்ட வேர்
ମନୁଲାନ୍ତୁ,மாடுலேட்
କାର୍ଯ୍ୟର ପରିବର୍ତ୍ତନ,செயலின் மாடுலேஷன்
ମୋଡ୍ୟୁଲେଟର ପଦାର୍ଥ |,மாடுலேட்டர் பொருள்
ଆର୍ଦ୍ରତା,ஈரப்பதம்
ଆର୍ଦ୍ରତା ଅଭାବ |,ஈரப்பதம் பற்றாக்குறை
ମୋଲାର ଦାନ୍ତ,மோலார் பற்கள்
ମୋଲାର,மோலார்
ମୋଲ୍,மச்சம்
ମୋଲ୍,மச்சம்
ମୋଲ୍,மச்சம்
ମୋଲ୍ (MOL),மோல் (மோல்)
ମଲିକୁଲାର୍ ଜୀବବିଜ୍ଞାନ |,மூலக்கூறு உயிரியல்
ମଲିକୁଲାର ଜେନେଟିକ୍ ବିଶ୍ଳେଷଣ |,மூலக்கூறு மரபணு பகுப்பாய்வு
ମଲିକୁଲାର ସ୍ତର |,மூலக்கூறு நிலை
ମଲିକୁଲାର୍ ମେସେଞ୍ଜର |,மூலக்கூறு தூதர்
ମଲିକୁଲାର୍ ଗତି |,மூலக்கூறு இயக்கம்
ମଲିକୁଲାର ନାଇଟ୍ରୋଜେନ୍ ଗ୍ୟାସ୍ |,மூலக்கூறு நைட்ரஜன் வாயு
ମଲିକୁଲାର ସଂସ୍ଥା |,மூலக்கூறு அமைப்பு
ମଲିକୁଲାର କଞ୍ଚା |,மூலக்கூறு கத்தரிக்கோல்
ମଲିକୁଲାର ସର୍ଜିକାଲ୍ ଆଭିମୁଖ୍ୟ |,மூலக்கூறு அறுவை சிகிச்சை அணுகுமுறை
ମଲିକୁଲାର କାଉଟର୍ |,மூலக்கூறு தையல்
ଅଣ୍ୟୁଲ୍ସ,மூலக்கூறு
ମୁଲ୍ଲସ୍କ |,Mollusc
ମଲ୍ଲସିଭୋରସ୍ |,Molluscualies
ମଲବବଡେନମ୍ |,மாலிப்டினம்
ମୋମୋମିକା,மோமார்டிகா
ମୋନାଚରିଆ |,மோனாண்ட்ரியா
ମୋନାଣ୍ଡ୍ରି,மோனண்ட்ரி
ମୋନାସସ୍ ପେପରସ୍ |,மோனாஸ்கஸ் பர்பூரியஸ்
ମୋନେରା |,மோனெரா
ମୋନିଲିୟମ୍ |,மோனிலிஃபார்ம்
ମନିଟର,கண்காணிக்கவும்
ମନିଟର,கண்காணிக்கவும்
ମୋନୋ ସ୍ତର |,மோனோ லேயர்
ମୋନୋଡେଲଫୋସ୍ |,மோனோடெல்பஸ்
ମୋନୋବାସିକ୍ ଫସଫେଟ୍ |,மோனோபாசிக் பாஸ்பேட்
ମୋନୋବାତୀ |,மோனோபிளாஸ்டிக்
Mynochial,ஒரு மோனோசேஷியல்
ମୋନୋବାଇଗଡସ୍ |,மோனோச்லேடியஸ்
Mo8ciistronic |,மோனோசிஸ்ட்ரானிக்
ମୋନୋକ୍ଲୋନାଲ୍ ଆଣ୍ଟିବଡି |,மோனோக்ளோனல் ஆன்டிபாடி
ମୋନୋକୋକସ୍ |,மோனோகாக்கஸ்
ମୋନୋକେଟିଲିଡନ୍ |,மோனோகோடைலெடன்
ମୋନୋସିକ୍ |,மோனோசிஸ்டிக்
ମୋନୋଜିଷ୍ଟିସ୍ |,மோனோசிஸ்டிஸ்
ମୋନୋସେଟ୍ |,மோனோசைட்
ମୋନୋମିୟର୍ |,மோனோசியஸ்
ମନୋଗ୍ରାଫ୍ |,மோனோகிராஃப்
ମୋନୋହାଇବ୍ରାଇଡ୍ |,மோனோஹைப்ரிட்
ମୋନୋମର୍ |,மோனோமர்
ମୋନୋମିକ୍ ଜି-ଆକ୍ଟିନ୍ |,மோனோமெரிக் ஜி-ஆக்டின்
ମୋନୋସାକାରୀ,மோனோசாக்கரைடு
ମୋନୋସୋଡିୟମ୍ ଲୁଣ |,மோனோசோடியம் உப்பு
ମୋନୋସୋମିକ୍ |,மோனோசோமிக்
ମୋନୋସପେରିମି |,மோனோஸ்பெர்மி
ମୋନୋସପୋରିକ୍ ​​ବିକାଶ |,ஏகபோக வளர்ச்சி
Monotropa,மோனோட்ரோபா
ମୋନୋଜିଗୋଟିକ୍ ମୁଖ୍ୟ ଯାଆଁଳା |,மோனோசைகோடிக் ஒரே மாதிரியான இரட்டை
ମଣ୍ଟ୍ରିଆଲ୍ ଚୁକ୍ତି |,மாண்ட்ரீல் ஒப்பந்தம்
ମନୋବଳ ବ୍ୟାଧି,மனநிலை கோளாறு
ମୋରିଙ୍ଗା,மோரிங்கா
ମୋର୍ଫାଲାକ୍ସିସ୍ (ମୋର୍ଫାଲାକ୍ଷସିକ୍),மோர்பாலாக்சிஸ் (மார்பல்லாக்டிக்)
ମର୍ଫିନ୍,மார்பின்
Morphogenesis,மார்போஜெனெஸிஸ்
Morphological ଆଡାପ୍ଟେସନ୍ |,உருவவியல் தழுவல்
Morphology,உருவவியல்
ମୋର୍ସ କୋଡ୍,மோர்ஸ் குறியீடு
ମୃତ୍ୟୁ,இறப்பு
ମୃତ୍ୟୁ,இறப்பு
ମୃତ୍ୟୁ,இறப்பு
ମୋଜା,மொசைக்ஸம்
ମୋଜିକ୍ ଭିଜନ୍ |,மொசைக் பார்வை
ମସ୍,பாசி
ପୋକ,அந்துப்பூச்சி
ମାତା ଅକ୍ଷ,தாய் அச்சு
ମୋଟେଇ,மையக்கருத்து
ଉଦ୍ଦେଶ୍ୟମୂଳକ ଫର୍ମ |,மோட்டல் வடிவம்
ଉଦ୍ଦେଶ୍ୟ ସ୍ପ୍ରେ |,மோட்டல் வித்து
ମୋଟର ଫାଇବର |,மோட்டார் ஃபைபர்
ମୋଟର ନିଉରନ୍ |,மோட்டார் நியூரான்
ଛାଞ୍ଚ,அச்சு
ଗତି,இயக்கம்
ଲୋକୋମୋସନିର ଗତି |,லோகோமோஷனின் இயக்கம்
ମି-ଚରଣ ପଦାର୍ଥକୁ ପ୍ରୋତ୍ସାହିତ କରେ (mpf),எம்-கட்ட ஊக்குவிப்பு காரணி (எம்.பி.எஃப்)
ଶ୍ରେୟ,மிரிகல்
ମୁକେପ୍ଟାଇଡ୍ |,மியூகோபெப்டைட்
Mucoprotein |,மியூகோபுரோட்டீன்
ମୁକୋର୍ |,மியூகோர்
Mucosa acinm gymphoid tissue |,சளி தொடர்புடைய லிம்பாய்டு திசு
ମକୋସା ମେମ୍ବ୍ରେନ୍ |,சளி சவ்வு
ମରକସ୍ ଗ୍ରନ୍ଥି |,சளி சுரப்பி
ମୁକସ୍ ମେମ୍ବ୍ରେନ୍ (ମକୋସା),சளி சவ்வு
ଶବ୍ଦ ଶବ୍ଦ,சத்தம்
ମଲିଅଲିଆନ ଅନୁକରଣ,முல்லரியன் மிமிக்ரி
ମଲ୍ଟିସେଲୁଲାର୍ ଜୀବଜନ୍ତୁ |,மல்டிசெல்லுலர் உயிரினம்
ବହୁମୁଖୀ ଫ୍ଲୋରୋସେନ୍ସ |,மல்டிகலர் ஃப்ளோரசன்
ମଲ୍ଟିକୋଷ୍ଟେଟ୍ |,மல்டிகோஸ்டேட்
ବହୁଗୁଣ |,பன்முகத்தன்மை
ମଲ୍ଟିଓଲ୍ - 375,மல்டிலோட் - 375
ବହୁ ଚକ୍କରେଟ୍ |,மல்டிநியூக்ளீட்
Multiovulae terring,மல்டியோவுலாட்டே நிலப்பரப்பு
Multiovulate,மல்டியோவுலேட்
ମଲ୍ଟିପାରିତତା |,மல்டிபரசிடிசம்
ବହୁମୂଷିତ,பன்முகத்தன்மை கொண்ட
ବହୁମୂଷିତ,பன்முகத்தன்மை கொண்ட
ଏକାଧିକ ଆଲେଲ୍ |,பல அலீல்
ଏକାଧିକ ଆଲୋଲିଜିମ୍ |,பல அலெலிசம்
ଏକାଧିକ ଫିସିଅନ୍ |,பல பிளவு
ଏକାଧିକ ଅଣ୍ଡୁଲୁଲେସନ୍ ଏକୁଡୁ ସ୍ଥାନାନ୍ତର କ techni ଶଳ (ମୋଟ୍),பல அண்டவிடுப்பின் கரு பரிமாற்ற நுட்பம் (MOET)
ଗୁଣନ,பெருக்கல்
ଗୁଣନ ଅଭିବୃଦ୍ଧି,பெருக்கல் வளர்ச்சி
ମଲ୍ଟିପୁଲାର୍ ସ୍ନାୟୁ ସେଲ୍ |,மல்டிபோலார் நரம்பு செல்
ମଲ୍ଟିପୁଲାର୍ ନାଉରନ୍ |,மல்டிபோலார் நியூரான்
ବାଦ୍ୟଯନ୍ତ୍ର |,பல்நோக்கு கருவி
ମୂର୍ତ୍ତି,Mumps
ମୁରେନିନ୍,மியூரின்
ମୁସ୍କା ଡେମେଷ୍ଟିକା |,மஸ்கா டொமெஸ்டிகா
ମୁସିପିଡା |,மஸ்கிடே
ମାଂସପେଶୀ ଫାଇବର |,தசை நார்
ମାଂସପେଶୀ ଆରାମ |,தசை தளர்வு
ମାଂସପେଶୀ ଟିସୁ |,சதை திசு
ମାଂସପେଶୀ |,தசை
ମାଂସପେଶୀ ଡିଷ୍ଟ୍ରୋଫି |,தசைநார் தேய்வு
ମାଂସପେଶୀ ଡିଷ୍ଟ୍ରୋଫି |,தசைநார் தேய்வு
ମାଂସପେଶୀ ପାଦ |,தசை கால்
ମାଂସପେଶୀ ଆନ୍ଦୋଳନ |,தசை இயக்கம்
ମାଂସପେଶୀ ଟେନସନ |,தசை பதற்றம்
ମୁସ୍କୁଲାରିସ୍ |,தசைநார்
ମୁସ୍କୁଲାର୍ ଏକ୍ସଟ୍ରାମା |,Muscularis Extera
ମୁସାବୁଲ୍ଟର,தசை
ମୂଷା,காளான்
ମୁସେଲ,மஸ்ஸல்
ମୁଟାଗେନ୍ |,பிறழ்வு
ମ୍ୟୁଟାଣ୍ଟ ଆଲେନ୍ |,பிறழ்ந்த அலீல்
ମୁଟିସନ୍ |,பிறழ்வு
ମ୍ୟୁଟେସନ୍ ପ୍ରଜନନ |,பிறழ்வு இனப்பெருக்கம்
ମ୍ୟୁଟାସନ୍ ସିଦ୍ଧାନ୍ତ |,பிறழ்வு கோட்பாடு
ମ୍ୟୁଚୁଆଲଜ,பரஸ்பரம்
ପାରସ୍ପରିକ ଲାଭଦାୟକ |,பரஸ்பரம் நன்மை பயக்கும்
ମାଇଷ୍ଟେନ୍ିଆ ଗ୍ରେଭିସ୍ |,மயஸ்தீனியா கிராவிஸ்
ମାଇସେଲିୟମ୍,மைசீலியம்
ମାଇକୋବାକ୍ଟରିୟମ୍ |,மைக்கோபாக்டீரியம்
MyCobient,MyCobiont
MyCoic acid,மைக்கோயிக் அமிலம்
MyCoplaSma,மைக்கோபிளாஸ்மா
Mycorrihiza,மைக்கோரைசா
Mycorhrhizal,மைக்கோரைசல்
Myeynechenlonlon,மெய்லென்ஸ்ஃபாலன்
ମାଇଲିନ୍ ଶୋଥ |,மெய்லின் உறை
ଯିରିଣଦଣ୍ଡ,Myilinated
ମାୟୋକାର୍ଡିଆଲ୍ ଫାଇବର |,மாரடைப்பு நார்ச்சத்து
ମାୟୋକାର୍ଡିଆଲ୍ ଇନଫାର୍କସନ |,மாரடைப்பு
ମାୟୋକାର୍ଡିୟମ୍,மயோர்கார்டியம்
ମାୟୋପିଥେଲିୟମ୍ |,Myoepithelium
Myofibril,மயோஃபைப்ரில்
Mygogenic ଯାନ୍ତ୍ରିକତା |,மயோஜெனிக் வழிமுறை
Myoglobin,மயோகுளோபின்
Myomotrium,மயோமெட்ரியம்
Myosin,மயோசின்
MyIsisticaceae,Myristicaceae
Mymemophofili,மைர்மகோபிலி
Myxomyceces ସଦସ୍ୟଙ୍କ ସଦସ୍ୟ |,MyXOMYCETES உறுப்பினர்
