Bengali,Tamil
বিচ্ছিন্ন বিন্দু,தனிமைப்படுத்தப்பட்ட புள்ளி
"আইসোমেট্রিক, ট্রাইটজোল, কিউবিক, আইসোমেট্রিক","ஐசோமெட்ரிக், ட்ரைடெசோல், க்யூபிக், ஐசோமெட்ரிக்"
সমদ্বিবাহু কনফিগারেশন,ஐசோசெல்ஸ் கட்டமைப்பு
পুনরাবৃত্তিমূলক অবিচ্ছেদ্য,மறுமுறை ஒருங்கிணைந்த
পুনরাবৃত্তিমূলক সন্নিবেশ,மீண்டும் மீண்டும் செருகுதல்
পুনরাবৃত্তি,மீண்டும் மீண்டும்
পুনরাবৃত্তি সূত্র,மீண்டும் மீண்டும் சூத்திரம்
পুনরাবৃত্ত একীকরণ সূত্র,சுழல்நிலை ஒருங்கிணைப்பு சூத்திரம்
পুনরাবৃত্ত পদ্ধতি,சுழல் செயல்முறை
পুনরাবৃত্ত পদ্ধতি,சுழல்நிலை முறை
জ্যাকোবিয়ান,யாக்கோபியன்
জ্যাকবি সারনিক,ஜேக்கபி சார்னிக்
জ্যাকোবি ম্যাট্রিক্স,ஜேக்கபி அணி
সেটের সংমিশ্রণ,தொகுப்புகளின் கலவை
"যৌথ, যৌথ (সম্পাদনা) যুগ্ম (v.)",கூட்டு (வி.) கூட்டு (வி.)
যৌথ ঘনত্ব ফাংশন,கூட்டு அடர்த்தி செயல்பாடு
সম্মিলিত ফ্রিকোয়েন্সি ফাংশন,ஒருங்கிணைந்த அதிர்வெண் செயல்பாடு
যৌথ নির্ভরশীল পরিবর্তনশীল,கூட்டு சார்ந்த மாறி
যৌথ সম্ভাবনা,கூட்டு நிகழ்தகவு
সন্নিবেশ,செருகல்
"কোদাল, লাফ, প্লুটি","மண்வெட்டி, ஜம்ப், புளுட்டி"
প্লুটি বিচ্ছিন্নতা,புளூட்டி இடைநிறுத்தம்
"ন্যায়পরায়ণতা, ন্যায্যতা","நியாயம், நியாயம்"
ন্যায্যতা,நியாயப்படுத்த
carnafe মানচিত্র,கார்னாஃப் வரைபடம்
"কার্নেল, ছাই","கர்னல்கள், சாம்பல்"
ম্যাপিং পয়েন্ট,மேப்பிங் புள்ளி
"বিশুদ্ধ গতিবিদ্যা, বিশুদ্ধ গতিবিদ্যা","தூய இயக்கவியல், தூய இயக்கவியல்"
গতিসম্পর্কিত শক্তি,இயக்க ஆற்றல்
"গতিবিদ্যা, গতিবিদ্যা","இயக்கவியல், இயக்கவியல்"
কলমোগোরফ-স্মিরনভ পরীক্ষা,கோல்மோகோரோஃப்-ஸ்மிர்னோவ் சோதனை
ক্রোনেকার ব-দ্বীপ,குரோனெக்கர் டெல்டா
শসা,வெள்ளரிக்காய்
ল্যাগ্রেঞ্জ ফাংশন,லாக்ரேஞ்ச் செயல்பாடு
Lagrange গুণক,லக்ரேஞ்ச் பெருக்கி
"তক্তা, বোর্ড","பலகை, பலகை"
ল্যাপ্লেস রূপান্তর,லாப்லேஸ் உருமாற்றம்
বড় সংখ্যা,பெரிய எண்
চরিত্রগত উৎপত্তি,பண்பு தோற்றம்
পাশের পৃষ্ঠা,பக்க பக்கம்
ল্যাটিন বর্গক্ষেত্র,லத்தீன் சதுரம்
"আম্বিলিক্যাল কর্ড, ল্যাটাস রেকটাম","தொப்புள் கொடி, லேடஸ் மலக்குடல்"
"নিয়ম, নীতি","விதிகள், கொள்கைகள்"
বেগ সংমিশ্রণের নিয়ম,வேக சேர்க்கை விதி
সামঞ্জস্যের নিয়ম,பொருந்தக்கூடிய விதி
হ্রাস রিটার্ন নিয়ম,வருமானத்தை குறைக்கும் விதி
মাধ্যাকর্ষণ আইন,ஈர்ப்பு விதி
গ্রুপের জন্য হোমোমরফিজম নিয়ম,குழுவிற்கான ஹோமோமார்பிசம் விதி
রিং জন্য homomorphism নিয়ম,மோதிரங்களுக்கான ஹோமோமார்பிசம் விதி
ক্রমবর্ধমান ব্যয়ের আইন,விலை உயர்வு சட்டம்
ব্যাখ্যার নিয়ম,விரிவாக்க விதி
জড়তা আইন,செயலற்ற சட்டம்
বড় সংখ্যার আইন,பெரிய எண்களின் சட்டம்
সম্ভাবনা নিয়ম,நிகழ்தகவு விதி
"সাইন নিয়ম, সাইন নিয়ম","சைன் விதி, சைன் விதி"
সূচকের আইন,அடுக்குகளின் சட்டம்
গতির নিয়ম,வேக விதிகள்
"স্তর, স্তর","அடுக்கு, நிலை"
ফরোয়ার্ড সহগ,முன்னோக்கி குணகம்
সামনের তির্যক,முன் மூலைவிட்டம்
ফরওয়ার্ড সাব-ম্যাট্রিক্স,முன்னோக்கி துணை அணி
সামনে পোস্ট,முன் இடுகை
"সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন","குறைந்தபட்சம், குறைந்தபட்சம், குறைந்தபட்சம்"
সর্বনিম্ন সাধারণ সাধারণ (এলসিএম),குறைந்த பொதுவான பொதுவான (LCM)
ন্যূনতম উপাদান,குறைந்தபட்ச கூறுகள்
সর্বনিম্ন শ্রেণী,குறைந்த வகுப்பு
ন্যূনতম ওভারহেড সীমা,குறைந்தபட்ச மேல்நிலை வரம்பு
বাম সেট,இடது தொகுப்பு
ঘড়ির কাঁটার বিপরীত দিকে,எதிரெதிர் திசையில்
ঘড়ির কাঁটার বিপরীতে স্ক্রু,எதிரெதிர் திசையில் திருகு
বাম বিপরীত,இடது தலைகீழ்
বাম গুণন,இடது பெருக்கல்
লাইবনিজ সূত্র,லீப்னிஸ் சூத்திரம்
দৈর্ঘ্য,நீளம்
তুঙ্গাক্কুদি,துங்கக்குடி
tragus বক্ররেখা,tragus வளைவு
lungfish,நுரையீரல் மீன்
স্তর বক্ররেখা,நிலை வளைவு
আত্মবিশ্বাস এর ধাপ,தன்னம்பிக்கை அளவு
তাত্পর্যের স্তর,முக்கியத்துவம் நிலை
কালানুক্রমিকভাবে,காலவரிசைப்படி
অভিধান আদেশ,அகராதி ஒழுங்கு
সম্ভাবনা ফাংশন,நிகழ்தகவு செயல்பாடு
সম্ভাব্যতা অনুপাত পরীক্ষা,நிகழ்தகவு விகித சோதனை
"সীমা, প্রান্তিক","வரம்பு, விளிம்பு"
"প্রান্তিক, চরম","விளிம்பு, தீவிர"
প্রান্তিক মান,விளிம்பு மதிப்பு
প্রান্তিক বেগ,விளிம்பு வேகம்
গড় পরিসীমা,சராசரி வரம்பு
একীকরণের সীমা,ஒருங்கிணைப்பு வரம்பு
ক্রম সীমা,வரிசை வரம்பு
"ক্লাস্টার পয়েন্ট, সীমা বিন্দু","கொத்து புள்ளி, வரம்பு புள்ளி"
প্রান্তিক বেগ,விளிம்பு வேகம்
"রেখা, রেখা, উপবৃত্ত","கோடு, கோடு, நீள்வட்டம்"
"রৈখিক, রৈখিক, রৈখিক","நேரியல், நேரியல், நேரியல்"
রৈখিক বিজবল্লী,நேரியல் பிஜவல்லி
রৈখিক বীজগণিত সমীকরণ,நேரியல் இயற்கணித சமன்பாடு
রৈখিক অনুমান,நேரியல் தோராயம்
লিনিয়ার অ্যাসিম্পটোট,நேரியல் அறிகுறி
রৈখিক সহগ,நேரியல் குணகம்
শক জমা,அதிர்ச்சி குவிப்பு
শক সীমাবদ্ধতা,அதிர்ச்சி கட்டுப்பாடு
রৈখিক নির্ভরতা,நேரியல் சார்பு
লিনিয়ার ডিফারেনশিয়াল সমীকরণ,நேரியல் வேறுபாடு சமன்பாடு
"রৈখিক মাত্রা, রৈখিক পরিমাপ, রৈখিক দৈর্ঘ্য-প্রস্থ","நேரியல் பரிமாணம், நேரியல் அளவீடு, நேரியல் நீளம்-அகலம்"
"রৈখিক সমীকরণ, দ্বিঘাত সমীকরণ","நேரியல் சமன்பாடு, இருபடிச் சமன்பாடு"
রৈখিক একজাতীয়তা,நேரியல் ஒருமைப்பாடு
রৈখিক ভগ্নাংশ রূপান্তর,நேரியல் பகுதி மாற்றம்
লিনিয়ার ফাংশন,நேரியல் செயல்பாடு
লিনিয়ার ফাংশন,நேரியல் செயல்பாடு
লিনিয়ার গ্রুপ,நேரியல் குழு
রৈখিক স্বাধীনতা,நேரியல் சுதந்திரம்
রৈখিক স্বাধীন সম্পর্ক,நேரியல் சுயாதீன உறவு
রৈখিক অসমতা,நேரியல் சமத்துவமின்மை
রৈখিক অ-সমজাতীয় ডিফারেনশিয়াল সমীকরণ,நேரியல் அல்லாத ஒரே மாதிரியான வேறுபாடு சமன்பாடு
রৈখিক অবিচ্ছেদ্য সমীকরণ,நேரியல் ஒருங்கிணைந்த சமன்பாடு
রৈখিক ক্ষেপক,நேரியல் இடைச்செருகல்
লিনিয়ার লেস্ট স্কোয়ার রিগ্রেশন বিশ্লেষণ,நேரியல் குறைந்த சதுரங்கள் பின்னடைவு பகுப்பாய்வு
"singularly, linearly","ஒருமையில், நேர்கோட்டில்"
রৈখিকভাবে নির্ভরশীল,நேரியல் சார்ந்தது
রৈখিকভাবে স্বাধীন,நேரியல் சார்பற்ற
লিনিয়ার ম্যাপিং,நேரியல் மேப்பிங்
লিনিয়ার অর্ডার,நேரியல் வரிசை
রৈখিক ক্রমিককরণ,நேரியல் வரிசையாக்கம்
রৈখিক প্রোগ্রামিং,நேரியல் நிரலாக்க
লিনিয়ার প্রোগ্রামিং অ্যালগরিদম,நேரியல் நிரலாக்க அல்காரிதம்
লিনিয়ার প্রোগ্রামিং সমস্যা,நேரியல் நிரலாக்க சிக்கல்
লিনিয়ার রিগ্রেশন,நேரியல் பின்னடைவு
রৈখিক রিগ্রেশন সহগ,நேரியல் பின்னடைவு குணகம்
"রৈখিক সম্পর্ক, সূচকীয় সম্পর্ক","நேரியல் உறவு, அதிவேக உறவு"
রৈখিক জনসংখ্যা,நேரியல் மக்கள் தொகை
লিনিয়ার সাবস্পেস,நேரியல் துணைவெளி
রৈখিক রূপান্তর,நேரியல் மாற்றம்
লিনিয়ার রিগ্রেশন,நேரியல் பின்னடைவு
লিনিয়ার ডিফারেনশিয়াল অনুমান,நேரியல் வேறுபாடு மதிப்பீடு
রৈখিক বেগ,நேரியல் வேகம்
লাইন অবিচ্ছেদ্য,ஒருங்கிணைந்த வரி
ছেদ লাইন,வெட்டும் கோடு
রিগ্রেশন লাইন,பின்னடைவு வரி
স্থানিক ভেক্টর,இடஞ்சார்ந்த திசையன்
স্থানীয় সর্বোত্তম,உள்ளூர் உகந்தது
"locus, locus","இடம், இடம்"
লগ লগ লগ,பதிவு பதிவு பதிவு
"লগারিদমিক, লগারিদমিক","மடக்கை, மடக்கை"
লগারিদমিক নির্ভুলতা,மடக்கை துல்லியம்
লগারিদম গণনা,மடக்கை கணக்கீடு
"লগারিদমিক বক্ররেখা, লগারিদমিক বক্ররেখা","மடக்கை வளைவு, மடக்கை வளைவு"
লগারিদমিক ডেরিভেটিভ,மடக்கை வழித்தோன்றல்
লগারিদমিক ডিফারেনশিয়াল,மடக்கை வேறுபாடு
"লগারিদমিক ফাংশন, লগারিদমিক ফাংশন","மடக்கைச் செயல்பாடு, மடக்கைச் செயல்பாடு"
"লগারিদমিক গড়, জ্যামিতিক গড়","மடக்கை சராசரி, வடிவியல் சராசரி"
লগারিদমিক স্বাভাবিক বন্টন,மடக்கை இயல்பான பரவல்
লগারিদমিক সম্পর্ক,மடக்கை உறவு
লগারিদমিক স্কেল,மடக்கை அளவுகோல்
"লগারিদম সিরিজ, লগারিদম সিরিজ","மடக்கைத் தொடர், மடக்கைத் தொடர்"
"লগারিদমিক সর্পিল, লগারিদমিক সর্পিল","மடக்கைச் சுழல், மடக்கைச் சுழல்"
"লগারিদম টেবিল, লগারিদম টেবিল","மடக்கை அட்டவணை, மடக்கை அட்டவணை"
"লগারিদম, লগারিদম","மடக்கை, மடக்கை"
যুক্তিবিদ্যা,தர்க்கம்
যৌক্তিকভাবে সমতুল্য,தர்க்கரீதியாக சமமானது
"গ্রোথ কার্ভ, পার্ল-রিড কার্ভ","வளர்ச்சி வளைவு, முத்து-நாணல் வளைவு"
"লগ স্বাভাবিক বন্টন, লগ স্বাভাবিক বন্টন","பதிவு சாதாரண விநியோகம், பதிவு சாதாரண விநியோகம்"
"দ্রাঘিমাংশ, দ্রাঘিমাংশ","தீர்க்கரேகை, தீர்க்கரேகை"
"loop, loop, noose (no.), loop (ver.), praspanda","கண்ணி, கண்ணி, கயிறு (எண்.), கண்ணி (ver.), பிரஸ்பந்த"
"নির্বাচনী প্রচারণা, লটারি","தேர்தல் பிரச்சாரம், லாட்டரி"
আন্ডারলাইন,அடிக்கோடு
নিম্ন সীমা,குறைந்த எல்லை
লো রিম্যান-ইনটিগ্রাল,லோ ரீமான்-இன்டெக்ரல்
কম যোগফল,குறைந்த தொகை
ত্রিভুজাকার ম্যাট্রিক্স অনুসরণ করে,பின்வரும் முக்கோண அணி
ম্যাকলারিন ছড়িয়ে পড়ে,மெக்லாரின் பரவுகிறது
"মায়া নম্বর, ম্যাজিক নম্বর, স্থায়িত্ব নম্বর","மாயா எண், மந்திர எண், ஆயுள் எண்"
জাদু বর্গ,மந்திர சதுரம்
উজ্জ্বল সীমা,கதிரியக்க வரம்பு
মেইলিং প্রশ্নাবলী,அஞ்சல் வினாத்தாள்
মেইল দ্বারা জরিপ,அஞ்சல் மூலம் ஆய்வு
ওভারহেড সীমা,மேல்நிலை வரம்பு
দীর্ঘ চাপ,நீண்ட வில்
আবদ্ধ সেট,கட்டுப்பட்ட தொகுப்பு
বহুমূল্য ফাংশন,பலமதிப்பு செயல்பாடு
"মানচিত্র, মানচিত্র, মানচিত্র","வரைபடம், வரைபடம், வரைபடம்"
সেটে ম্যাপিং,தொகுப்புகளாக மேப்பிங்
সেট ম্যাপিং,தொகுப்புகளின் மேப்பிங்
প্রান্তিক সম্ভাবনা,விளிம்பு நிகழ்தகவு
গাণিতিক বিশ্লেষণ,கணித பகுப்பாய்வு
গাণিতিক যুক্তি,எண்கணித தர்க்கம்
গাণিতিক কেন্দ্র,கணித மையம்
গাণিতিক জটিলতা,கணித சிக்கலானது
গাণিতিক অর্থনীতি,கணித பொருளாதாரம்
গাণিতিক প্রত্যাশা,கணித எதிர்பார்ப்பு
গাণিতিক ফর্ম,கணித வடிவம்
"গাণিতিক গঠন, গাণিতিক বিন্যাস","கணித உருவாக்கம், கணித வடிவம்"
গাণিতিক পরিচয়,கணித அடையாளங்கள்
"গাণিতিক যুক্তি, গাণিতিক যুক্তি","கணித தர்க்கம், கணித தர்க்கம்"
গানিতিক প্রতিমাণ,கணித மாதிரி
গাণিতিক অভিপ্রায়,கணித நோக்கம்
ম্যাট্রিক্স তির্যককরণ,அணி மூலைவிட்டமாக்கல்
ম্যাট্রিক্স বিপরীত,அணி தலைகீழ்
ম্যাট্রিক্স ইনভার্সন,அணி தலைகீழ்
ম্যাট্রিক্স পুনরাবৃত্ত পদ্ধতি,அணி சுழல்நிலை முறை
ম্যাট্রিক্স পদ্ধতি,அணி முறை
ম্যাট্রিক্স গুণ,அணி பெருக்கல்
ধ্রুবকের ম্যাট্রিক্স,மாறிலிகளின் அணி
প্রভাবশালী ম্যাট্রিক্স,மேலாதிக்க அணி
ম্যাট্রিক্স অপারেটর,மேட்ரிக்ஸ் ஆபரேட்டர்
ম্যাট্রিক্স বহুপদী,அணி பல்லுறுப்புக்கோவை
ম্যাট্রিক্স প্রিন্টিং,அணி அச்சிடுதல்
ম্যাট্রিক্স পণ্য,அணி தயாரிப்பு
সর্বাধিক করা,அதிகபட்சம்
"সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ","அதிகபட்சம், அதிகபட்சம், உயர்ந்தது"
সর্বোচ্চ পরম মান,அதிகபட்ச முழுமையான மதிப்பு
সর্বোচ্চ F-অনুপাত,அதிகபட்ச F- விகிதம்
সর্বোচ্চ সম্ভাবনা,அதிகபட்ச திறன்
মহলপিষ্ট,மஹால்பிஸ்தா
মহান উপসংহার,பெரிய முடிவு
ফাংশনের সর্বোচ্চ,செயல்பாட்டின் அதிகபட்சம்
ম্যাক্সওয়েল-বোল্টসম্যান পরিসংখ্যান,மேக்ஸ்வெல்-போல்ட்ஸ்மேன் புள்ளிவிவரங்கள்
বিচ্যুতি,விலகல் என்று பொருள்
বিচ্যুতি স্কয়ার গড়,விலகல் சதுரம் சராசரி
বর্গক্ষেত্র মানে ত্রুটি,சதுர சராசரி பிழை
"গড়, গড় মান","சராசரி, சராசரி மதிப்பு"
মানে উপপাদ্য,அதாவது தேற்றம்
বুদবুদ পরিমাপ,குமிழி அளவீடு
"মধ্যমা, মধ্যমা, মধ্যমা, মধ্যমা","இடைநிலை, இடைநிலை, இடைநிலை, இடைநிலை"
মধ্যম কেন্দ্র,சராசரி மையம்
মধ্য বক্ররেখা,இடைநிலை வளைவு
মেসোথেলিওমা,மீசோதெலியோமா
বার্তা,செய்தி
"কাস্টম, পদ্ধতি","வழக்கம், முறை"
মুছে ফেলার পদ্ধতি,நீக்குதல் முறை
বিপরীত পদ্ধতি,தலைகீழ் முறை
পুনরাবৃত্তি পদ্ধতি,மீண்டும் மீண்டும் முறை
অন্তত বর্গ,குறைந்தபட்ச சதுரம்
টর্ক পদ্ধতি,முறுக்கு முறை
অনুরূপ ত্রিভুজ পদ্ধতি,ஒத்த முக்கோண முறை
ঢাল অবতরণ পদ্ধতি,சாய்வு இறங்கும் முறை
সংকলন পদ্ধতি,தொகுத்தல் முறை
অনির্ধারিত সহগ পদ্ধতি,தீர்மானிக்கப்படாத குணக முறை
দূরত্ব জনসংখ্যা,தூர மக்கள் தொகை
মেট্রিক সিস্টেম,மெட்ரிக் அமைப்பு
মেট্রিক ইউনিট,மெட்ரிக் அலகு
মাইক্রো তত্ত্ব,நுண் கோட்பாடு
মধ্য,நடுத்தர
মধ্যমা,சராசரி
কেন্দ্রীয় বিন্দু,மைய புள்ளி
মধ্যবিন্দু সূত্র,நடுப்புள்ளி சூத்திரம்
ন্যূনতম বহুপদ,குறைந்தபட்ச பல்லுறுப்புக்கோவை
মিনিমা তত্ত্ব,குறைந்தபட்ச கோட்பாடு
"সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন","குறைந்தபட்ச, குறைந்த, குறைந்த"
নিচু বিন্দু,குறைந்த புள்ளி
অন্তত বহুপদ,குறைந்தது பல்லுறுப்புக்கோவை
ন্যূনতম ফাংশন,குறைந்தபட்ச செயல்பாடு
সংক্ষিপ্ত চাপ,குறுகிய வில்
ছোট চিঠি,குறுகிய கடிதம்
আবদ্ধ উপসেট,கட்டுப்படுத்தப்பட்ட துணைக்குழு
"বিয়োগ, ঋণ","கழித்தல், கடன்"
ঋণচিহ্ন,கழித்தல் அடையாளம்
মিশ্র ভগ্নাংশ,கலப்பு பின்னம்
বিকল্প ডিভাইস,மாற்று சாதனம்
"মোড, মোড, পদ্ধতি, পদ্ধতি, পদ্ধতি, মোড","முறை, முறை, முறை, முறை, முறை, முறை"
"মডুলাস, মডুলাস","மாடுலஸ், மாடுலஸ்"
জটিল সংখ্যার মডুলাস,சிக்கலான எண்ணின் மாடுலஸ்
মুহূর্ত,கணம்
টর্ক ফাংশন,முறுக்கு செயல்பாடு
শক্তির মুহূর্ত,சக்தியின் தருணம்
ফ্রিকোয়েন্সি-বন্টন মুহূর্ত,அதிர்வெண்-பகிர்வு தருணம்
নিষ্ক্রিয়তা মুহূর্ত,சடத்துவ திருப்பு திறன்
গতির মুহূর্ত,வேகமான தருணம்
আবেগ,உந்துவிசை
একটি পোস্ট,ஒரு பதவி
একক ইন্টিগ্রেশন,ஒற்றை ஒருங்கிணைப்பு
"একজাতীয়তা, মনোমরফিজম","ஒருமைப்பாடு, ஒருமைப்பாடு"
একক,ஒருமுகமான
একমুখী আরোহী ক্রম,ஒரு திசை ஏறும் வரிசை
সরাসরি,அப்பட்டமான
unidirectionally অর্ধচন্দ্রাকার জাল,ஒரே திசையில் பிறை கண்ணி
monotically ক্রমবর্ধমান,ஏகமாக அதிகரிக்கும் வரிசை
univariate ফাংশন,மாறாத செயல்பாடு
মন্টে-কার্লো গণনা,மான்டே-கார்லோ கணக்கீடு
মন্টে-কার্লো পদ্ধতি,மான்டே-கார்லோ முறை
মোরা (খেলাধুলা),மோரா (விளையாட்டு)
মৃত্যুর পরিসংখ্যান,இறப்பு புள்ளிவிவரங்கள்
সম্ভবত,பெரும்பாலும்
গতি,இயக்கம்
চলন্ত গড়,நகரும் சராசரி
এম-জনসংখ্যা,எம்-மக்கள் தொகை
এম-টেস্ট অফ ইন্টিগ্রাল,ஒருங்கிணைப்பின் எம்-சோதனை
একাধিক সিদ্ধান্ত-সমস্যা,பல முடிவு-சிக்கல்
বহুপদী স্বাভাবিক বন্টন,பல்லுறுப்புக்கோவை இயல்பான பரவல்
বহুপদী র্যান্ডম পরিবর্তনশীল,பல்லுறுப்புக்கோவை சீரற்ற மாறி
মাল্টিপ্লেক্স পরিবহন সমস্যা,மல்டிபிளக்ஸ் போக்குவரத்து பிரச்சனை
বহুপদ,பல்லுறுப்புக்கோவை
বহুপদী বন্টন,பல்லுறுப்புக்கோவை பரவல்
"একাধিক, একাধিক, একাধিক, বহু (v.), একাধিক, প্রতিসরাঙ্ক (n.)","பல, பல, பல, பல (v.), பல, ஒளிவிலகல் (n.)"
একাধিক পছন্দ সমস্যা,பல தேர்வு பிரச்சனை
কনফেডারেট প্রদেশগুলি,கூட்டமைப்பு மாகாணங்கள்
একাধিক পারস্পরিক সম্পর্ক,பல தொடர்பு
একাধিক ফ্রিকোয়েন্সি টেবিল,பல அதிர்வெண் அட்டவணை
একাধিক অবিচ্ছেদ্য,பல ஒருங்கிணைந்த
একাধিক ইন্টিগ্রেশন,பல ஒருங்கிணைப்பு
একাধিক সংশ্লেষণ,பல பின்னடைவு
একাধিক রিগ্রেশন বিশ্লেষণ,பல பின்னடைவு பகுப்பாய்வு
একাধিক রিগ্রেশন সহগ,பல பின்னடைவு குணகம்
একাধিক রিগ্রেশন সমীকরণ,பல பின்னடைவு சமன்பாடு
বহুমূল,பல வேர்
গুণ,பெருக்கல்
(নির্ধারকের) কলামার গুণ,(தீர்மானியின்) நெடுவரிசைப் பெருக்கல்
(নির্ধারকের) রৈখিক গুণ,(தீர்மானியின்) நேரியல் பெருக்கல்
গুণনীয়ক,பெருக்கல் காரணி
গুণক ফাংশন,பெருக்கல் செயல்பாடு
গুণগত গ্রুপ,தரமான குழு
গুণক বিপরীত,பெருக்கல் தலைகீழ்
বহুত্ব,பன்மை
বহুত্ব,பன்மை
শূন্যের বহুগুণ,பூஜ்ஜியங்களின் பெருக்கம்
গুণক,பெருக்கி
"গুণ করা, গুণ করা","பெருக்கு, பெருக்கு"
একাধিক বিতরণ,பல விநியோகம்
একাধিক স্বাভাবিক বিতরণ,பல சாதாரண விநியோகம்
বহুমুখী জনসংখ্যা,பலதரப்பட்ட மக்கள் தொகை
"পারস্পরিক, পারস্পরিক","பரஸ்பர, பரஸ்பர"
নাবলা,நப்லா
নাপিরিয়া,நாபிரியா
"নেপিয়ার লগারিদম, নেপিয়ার লগারিদম","நேப்பியர் மடக்கை, நேப்பியர் மடக்கை"
"প্রাকৃতিক লগারিদম, প্রাকৃতিক লগারিদম","இயற்கை மடக்கை, இயற்கை மடக்கை"
"ধনাত্মক পূর্ণসংখ্যা, ধনাত্মক পূর্ণসংখ্যা","நேர் முழு எண், நேர் முழு எண்"
নটিক্যাল মাইল,கடல் மைல்
n-ভিম,n-vim
n-ভিম ভেক্টর-স্পেস,n-vim திசையன்-வெளி
প্রয়োজনীয় এবং পর্যাপ্ত বিধিনিষেধ,தேவையான மற்றும் போதுமான கட்டுப்பாடுகள்
প্রয়োজনীয় বিধিনিষেধ,தேவையான கட்டுப்பாடுகள்
নিষেধাজ্ঞা,தடை
"নেতিবাচক, নেতিবাচক, নেতিবাচক","எதிர்மறை, எதிர்மறை, எதிர்மறை"
ক্রেডিট বক্রতা,கடன் வளைவு
নেতিবাচক নির্দিষ্ট একজাতীয়তা,எதிர்மறை திட்டவட்டமான ஒருமைப்பாடு
ঋণাত্মক স্থির ম্যাট্রিক্স,எதிர்மறை நிலையான அணி
নেতিবাচক আধা-নির্দিষ্ট একজাতীয়তা,எதிர்மறை அரைநிச்சயமான ஒருமைப்பாடு
"প্রতিবেশী, নৈকট্য","அக்கம், அருகாமை"
"একাধিক স্যাম্পলিং, ইনক্লুসিভ স্যাম্পলিং","பல மாதிரிகள், உள்ளடக்கிய மாதிரி"
নেট জন্মহার,நிகர பிறப்பு விகிதம்
নিউটানি মেকানিক্স,நியூட்டனி இயக்கவியல்
নিউটনের বিভক্ত পার্থক্য সূত্র,நியூட்டனின் வகுக்கப்பட்ட வேறுபாடு சூத்திரம்
নিউটনের গতির সূত্র,நியூட்டனின் இயக்க விதிகள்
নাম নিয়োগ,பெயர் ஒதுக்கீடு
নেইমান-পিয়ারসন-নীতি,நெய்மன்-பியர்சன்-கொள்கை
শূন্য সম্ভাব্য উপাদান,பூஜ்ஜிய சாத்தியமான உறுப்பு
শূন্য সম্ভাব্য ম্যাট্রিক্স,பூஜ்ஜிய சாத்தியமான அணி
"নোড, নোড, পাতা, নিব, ফিল্টার","முனை, முனை, இலை, நுனி, வடிகட்டி"
আন-আবেলি গ্রুপ,அன்-அபேலி குழு
আপেক্ষিক অভিসরণ,சார்பியல் ஒருங்கிணைப்பு
অতীন্দ্রিয়,ஆழ்நிலை
অবিকৃত,ஊழலற்ற
আনকোরাপ্টেড বেসিস সামঞ্জস্যপূর্ণ সমাধান,சிதைக்கப்படாத அடிப்படை நிலையான தீர்வு
আগান,அகன்
ঘন সমষ্টি,அடர்த்தியான மொத்த
পয়েন্টের অগণিত অসীমতা,புள்ளிகளின் எண்ணற்ற முடிவிலி
অগণিত সেট,கணக்கிட முடியாத தொகுப்பு
অতুলনীয়,ஒப்பிட முடியாத
অ উপসেট,அல்லாத துணைக்குழு
ইউক্লিডিয়ান জ্যামিতি,யூக்ளிடியன் வடிவியல்
"অনুপাতহীন, অসামঞ্জস্যপূর্ণ","விகிதாசாரமற்ற, விகிதாசாரமற்ற"
অ ছেদকারী,குறுக்கிடாத
অ-রৈখিক বীজগণিত সমীকরণ,நேரியல் அல்லாத இயற்கணித சமன்பாடுகள்
নন-লিনিয়ার ডিফারেনশিয়াল সমীকরণ,நேரியல் அல்லாத வேறுபாடு சமன்பாடு
অ-রৈখিক সমীকরণ,நேரியல் அல்லாத சமன்பாடு
নন-লিনিয়ার প্রোগ্রামিং,நேரியல் அல்லாத நிரலாக்கம்
নন-লিনিয়ার রিগ্রেশন,நேரியல் அல்லாத பின்னடைவு
অ-রৈখিক সম্পর্ক,நேரியல் அல்லாத உறவு
অ ঋণাত্মক পূর্ণসংখ্যা অ ঋণাত্মক পূর্ণসংখ্যা,எதிர்மறை முழு எண் அல்லாத எதிர்மறை முழு எண்
অ নেতিবাচক পরিবর্তনশীল,எதிர்மறை அல்லாத மாறி
অ-প্যারামেট্রিক পরীক্ষা,அளவுரு அல்லாத சோதனை
অ-সম্ভাব্য পদ্ধতি,நிகழ்தகவு இல்லாத அணுகுமுறை
বিপরীত ম্যাট্রিক্স,தலைகீழ் அணி
অপ্রতিসম ম্যাট্রিক্স,சமச்சீரற்ற அணி
তুচ্ছ,முக்கியமற்ற
অ-শূন্য নির্ধারক,பூஜ்ஜியமற்ற தீர்மானிப்பான்
খালি,காலியாக
অ উপসেট,அல்லாத துணைக்குழு
অ-শূন্য নির্ধারক,பூஜ்ஜியமற்ற தீர்மானிப்பான்
বা পরিপূরক গেট,அல்லது நிரப்பு வாயில்கள்
"স্বাভাবিক, স্বাভাবিক, মান, স্বাভাবিক, স্বাভাবিক, স্বাভাবিক, স্বাভাবিক","சாதாரண, இயற்கை, நிலையான, சாதாரண, சாதாரண, சாதாரண, சாதாரண"
স্বাভাবিক ত্বরণ,சாதாரண முடுக்கம்
