Bengali,Punjabi
স্বাধীন চলক,ਸੁਤੰਤਰ ਵੇਰੀਏਬਲ
মুক্ত চিন্তাবিদ,ਆਜ਼ਾਦ ਚਿੰਤਕ
অনিশ্চয়তা,ਅਨਿਸ਼ਚਿਤਤਾ
"অনির্ধারিত, অনির্ধারিত, অনিশ্চিত, অসীম","ਅਨਿਸ਼ਚਿਤ, ਅਨਿਸ਼ਚਿਤ, ਅਨਿਸ਼ਚਿਤ, ਬੇਅੰਤ"
অনির্ধারিত সমীকরণ,ਅਨਿਸ਼ਚਿਤ ਸਮੀਕਰਨ
"undetermined form, undetermined form","ਅਨਿਸ਼ਚਿਤ ਰੂਪ, ਅਨਿਸ਼ਚਿਤ ਰੂਪ"
"সূচক, নির্দেশক, সূচক, পরিচালক, নির্দেশক (v.)","ਘਾਤਕ, ਪੁਆਇੰਟਰ, ਸੂਚਕਾਂਕ, ਨਿਰਦੇਸ਼ਕ, ਪੁਆਇੰਟਰ (v.)"
সেট দ্বারা অবহিত,ਸੈੱਟ ਦੁਆਰਾ ਸੂਚਿਤ ਕੀਤਾ
অবহিত পরিবার,ਸੂਚਿਤ ਪਰਿਵਾਰ
সূচক,ਸੂਚਕਾਂਕ
উপগোষ্ঠী সূচক,ਸਬਗਰੁੱਪ ਇੰਡੈਕਸ
পয়েন্টার সেট,ਪੁਆਇੰਟਰ ਸੈੱਟ
প্রতীক,ਚਿੰਨ੍ਹ
সূচকীয় সমীকরণ,ਘਾਤਕ ਸਮੀਕਰਨ
উদাসীনতা বক্ররেখা,ਉਦਾਸੀਨਤਾ ਵਕਰ
পরোক্ষ পার্থক্য,ਅਸਿੱਧੇ ਭਿੰਨਤਾ
পরোক্ষ প্রমাণ,ਅਸਿੱਧੇ ਸਬੂਤ
প্রধান,ਪ੍ਰਧਾਨ
"আগমন, আনয়ন, আবেশ","ਆਗਮਨ, ਪ੍ਰੇਰਣਾ, ਸ਼ਾਮਲ ਕਰਨਾ"
প্রবর্তক,ਪ੍ਰੇਰਕ
প্রবর্তক চিত্র,ਪ੍ਰੇਰਕ ਚਿੱਤਰਕਾਰੀ
প্রবর্তক সংজ্ঞা,ਪ੍ਰੇਰਕ ਪਰਿਭਾਸ਼ਾ
প্রবর্তক অনুমান,ਪ੍ਰੇਰਕ ਅਨੁਮਾਨ
"অসমতা, অসমতা","ਅਸਮਾਨਤਾ, ਅਸਮਾਨਤਾ"
অসমতা সীমাবদ্ধতা,ਅਸਮਾਨਤਾ ਪਾਬੰਦੀ
অসমতা,ਅਸਮਾਨਤਾ
জড়তা,ਜੜਤਾ
জড়তা বল,ਜੜਤਾ ਫੋਰਸ
জড়,inertial
অযৌক্তিক পার্থক্য,ਅਢੁੱਕਵਾਂ ਅੰਤਰ
রূপান্তর বিন্দু,ਪਰਿਵਰਤਨ ਬਿੰਦੂ
"সর্বনিম্ন, সর্বশ্রেষ্ঠ নিম্ন সীমা","ਸਭ ਤੋਂ ਨੀਵਾਂ, ਸਭ ਤੋਂ ਵੱਡੀ ਨੀਵੀਂ ਸੀਮਾ"
"অসীম, অসীম","ਬੇਅੰਤ, ਬੇਅੰਤ"
অসীম,ਬੇਅੰਤ
অসীম ভেক্টর স্থান,ਅਨੰਤ ਵੈਕਟਰ ਸਪੇਸ
অসীম খেলা,ਬੇਅੰਤ ਖੇਡ
অসীম দল,ਅਨੰਤ ਸਮੂਹ
অসীম অবিচ্ছেদ্য,ਅਨੰਤ ਅਟੁੱਟ
অসীম জনসংখ্যা,ਬੇਅੰਤ ਆਬਾਦੀ
অসীম সিরিজ,ਬੇਅੰਤ ਲੜੀ
অসীম সেট,ਬੇਅੰਤ ਸੈੱਟ
"infinite subtle, infinitesimal","ਅਨੰਤ ਸੂਖਮ, ਬੇਅੰਤ"
মৌলিক উপাদান,ਤੱਤ ਤੱਤ
অসীম জনসংখ্যা,ਬੇਅੰਤ ਆਬਾਦੀ
"অসীম, অসীম","ਅਨੰਤਤਾ, ਅਨੰਤਤਾਵਾਂ"
"অসীম, অসীম","ਬੇਅੰਤ, ਬੇਅੰਤ"
মুদ্রাস্ফীতি ফ্যাক্টর,ਮਹਿੰਗਾਈ ਕਾਰਕ
পরিবর্তনশীল স্পর্শক,ਵੇਰੀਏਬਲ ਟੈਂਜੈਂਟ
বিপরীত ফোকাস,ਉਲਟਾ ਫੋਕਸ
অবশ্যই পরিবর্তন,ਕੋਰਸ ਦੀ ਤਬਦੀਲੀ
ফাংশনের ডেরিভেটিভ,ਫੰਕਸ਼ਨ ਦਾ ਡੈਰੀਵੇਟਿਵ
সিগমা ম্যাট্রিক্স,ਸਿਗਮਾ ਮੈਟ੍ਰਿਕਸ
তথ্য সম্পদ,ਸੂਚਨਾ ਸਰੋਤ
তথ্য বিজ্ঞান,ਜਾਣਕਾਰੀ ਵਿਗਿਆਨ
"disparate, disproportionate","ਵੱਖਰਾ, ਅਸਪਸ਼ਟ"
অ-সমজাতীয় সমীকরণ,ਗੈਰ-ਸਰੂਪ ਸਮੀਕਰਨ
অ আঘাতমূলক শরীর,ਗੈਰ-ਦੁਖਦਾਈ ਸਰੀਰ
"প্রাথমিক, প্রাথমিক, প্রাথমিক","ਸ਼ੁਰੂਆਤੀ, ਸ਼ੁਰੂਆਤੀ, ਸ਼ੁਰੂਆਤੀ"
"প্রাথমিক অবস্থা, প্রাথমিক সীমাবদ্ধতা","ਸ਼ੁਰੂਆਤੀ ਸਥਿਤੀ, ਸ਼ੁਰੂਆਤੀ ਪਾਬੰਦੀ"
শুরুর রেখা,ਸ਼ੁਰੂਆਤੀ ਲਾਈਨ
প্রারম্ভিক বিন্দু,ਸ਼ੁਰੂਆਤੀ ਬਿੰਦੂ
প্রাথমিক সমাধান,ਸ਼ੁਰੂਆਤੀ ਹੱਲ
প্রাথমিক বেগ,ਸ਼ੁਰੂਆਤੀ ਗਤੀ
একক মানচিত্র,ਸਿੰਗਲ ਨਕਸ਼ਾ
একক ম্যাপিং,ਸਿੰਗਲ ਮੈਪਿੰਗ
ডিফারেনশিয়াল গুণন,ਅੰਤਰ ਗੁਣਾ
অভ্যন্তরীণ পয়েন্ট,ਅੰਦਰੂਨੀ ਬਿੰਦੂ
অভ্যন্তরীণ পণ্য,ਅੰਦਰੂਨੀ ਉਤਪਾਦ
"ইনপুট (n.), ইনপুট (v.)","ਇਨਪੁਟ (ਐਨ.), ਇਨਪੁਟ (ਵੀ.)"
তথ্য অন্তর্ভুক্তী,ਇਨਪੁਟ ਡਾਟਾ
বিনিয়োগ গেটওয়ে,ਨਿਵੇਸ਼ ਗੇਟਵੇ
বিনিয়োগ আউটপুট বিশ্লেষণ,ਨਿਵੇਸ਼ ਆਉਟਪੁੱਟ ਵਿਸ਼ਲੇਸ਼ਣ
ইনপুট আউটপুট নিয়ন্ত্রণ সিস্টেম,ਇੰਪੁੱਟ ਆਉਟਪੁੱਟ ਕੰਟਰੋਲ ਸਿਸਟਮ
ইনপুট আউটপুট সিস্টেম,ਇੰਪੁੱਟ ਆਉਟਪੁੱਟ ਸਿਸਟਮ
বিনিয়োগের পরিমাণ,ਨਿਵੇਸ਼ ਦੀ ਮਾਤਰਾ
"ইনভেস্টমেন্ট রেজিস্টার, ইনভেস্টমেন্ট রেজিস্টার","ਨਿਵੇਸ਼ ਰਜਿਸਟਰ, ਨਿਵੇਸ਼ ਰਜਿਸਟਰ"
ইনপুট টার্মিনাল,ਇੰਪੁੱਟ ਟਰਮੀਨਲ
"ভিতরে, নীচে","ਅੰਦਰ, ਹੇਠਾਂ"
মুহূর্ত,ਪਲ
"তাৎক্ষণিক, তাৎক্ষণিক","ਤਤਕਾਲ, ਤਤਕਾਲ"
তাত্ক্ষণিক ত্বরণ,ਤਤਕਾਲ ਪ੍ਰਵੇਗ
তাত্ক্ষণিক ঘূর্ণন,ਤੁਰੰਤ ਰੋਟੇਸ਼ਨ
তাত্ক্ষণিক কেন্দ্র,ਤੁਰੰਤ ਕੇਂਦਰ
ক্ষণিক বেগ,ਤਤਕਾਲ ਗਤੀ
তাত্ক্ষণিক ভলিউম,ਤੁਰੰਤ ਵਾਲੀਅਮ
"পূর্ণ সংখ্যা, পূর্ণসংখ্যা","ਪੂਰੀ ਸੰਖਿਆ, ਪੂਰਨ ਅੰਕ"
পূর্ণসংখ্যা লিনিয়ার প্রোগ্রামিং,ਪੂਰਨ ਅੰਕ ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
অখণ্ডতা,ਅਖੰਡਤਾ
সংহত,ਏਕੀਕ੍ਰਿਤ
ইন্টিগ্রেবল ডিফারেনশিয়াল সমীকরণ,ਏਕੀਕ੍ਰਿਤ ਵਿਭਿੰਨ ਸਮੀਕਰਨ
সংহত সমীকরণ,ਏਕੀਕ੍ਰਿਤ ਸਮੀਕਰਨ
অবিচ্ছেদ্য ফাংশন,ਅਟੁੱਟ ਫੰਕਸ਼ਨ
"integral, integer","ਪੂਰਨ ਅੰਕ, ਪੂਰਨ ਅੰਕ"
ইন্টিগ্রাল ক্যালকুলাস ইন্টিগ্রাল ক্যালকুলাস,ਇੰਟੈਗਰਲ ਕੈਲਕੂਲਸ ਇੰਟੀਗ੍ਰੇਲ ਕੈਲਕੂਲਸ
অবিচ্ছেদ্য বক্ররেখা,ਅਟੁੱਟ ਵਕਰ
পূর্ণসংখ্যা ডোমেইন,ਪੂਰਨ ਅੰਕ ਡੋਮੇਨ
অবিচ্ছেদ্য সমীকরণ,ਅਟੁੱਟ ਸਮੀਕਰਨ
"পূর্ণ সংখ্যা, পূর্ণসংখ্যা","ਪੂਰੀ ਸੰਖਿਆ, ਪੂਰਨ ਅੰਕ"
প্রথম ধরনের অবিচ্ছেদ্য,ਪਹਿਲੀ ਕਿਸਮ ਦਾ ਅਟੁੱਟ
অবিচ্ছেদ্য প্রতিনিধিত্ব,ਅਟੁੱਟ ਪ੍ਰਤੀਨਿਧਤਾ
অবিচ্ছেদ্য চিহ্ন,ਅਟੁੱਟ ਚਿੰਨ੍ਹ
সংহত করা,ਏਕੀਕ੍ਰਿਤ
সমন্বিত শোষণ সহগ,ਏਕੀਕ੍ਰਿਤ ਸਮਾਈ ਗੁਣਾਂਕ
ইন্টিগ্রেশন ফ্যাক্টর,ਏਕੀਕਰਣ ਕਾਰਕ
মিশ্রণ,ਏਕੀਕਰਣ
ডিফারেনশিয়াল দ্বারা একীকরণ,ਅੰਤਰ ਦੁਆਰਾ ਏਕੀਕਰਣ
সেগমেন্টাল ইন্টিগ্রেশন,ਖੰਡ ਏਕੀਕਰਣ
যৌক্তিকতা দ্বারা একীকরণ,ਤਰਕਸ਼ੀਲਤਾ ਦੁਆਰਾ ਏਕੀਕਰਣ
প্রতিস্থাপন দ্বারা একীকরণ,ਬਦਲ ਦੁਆਰਾ ਏਕੀਕਰਣ
প্রগতিশীল সমতা দ্বারা ইন্টিগ্রেশন,ਪ੍ਰਗਤੀਸ਼ੀਲ ਸਮਾਨਤਾ ਦੁਆਰਾ ਏਕੀਕਰਣ
অনুক্রমিক একীকরণ,ਲੜੀਵਾਰ ਏਕੀਕਰਣ
ভেক্টর ইন্টিগ্রেশন,ਵੈਕਟਰ ਏਕੀਕਰਣ
বন্ধ পৃষ্ঠায় ইন্টিগ্রেশন,ਬੰਦ ਪੰਨੇ &#39;ਤੇ ਏਕੀਕਰਣ
ইন্টিগ্রেটর,ਏਕੀਕਰਣ
অবিচ্ছেদ্য উপাদান,ਅਟੁੱਟ ਅੰਗ
অখণ্ড-পার্থক্য সমীকরণ,ਅਟੁੱਟ-ਅੰਤਰਕ ਸਮੀਕਰਨ
আটক,"ਰੁਕਾਵਟ, ਰੁਕਾਵਟ"
পরিবর্তনমূলক অপারেশন,ਬਦਲਣਯੋਗ ਕਾਰਵਾਈ
বিনিময়যোগ্য,ਪਰਿਵਰਤਨਯੋਗ
আন্তঃশ্রেণী পারস্পরিক সম্পর্ক,ਅੰਤਰ-ਵਰਗ ਸਬੰਧ
পারস্পরিক সম্পর্ক,ਇਕ ਦੂਸਰੇ ਨਾਲ ਸੰਬੰਧ
পারস্পরিক সম্পর্ক সহগ,ਸਬੰਧ ਗੁਣਾਂਕ
"পরস্পর নির্ভরতা, পরস্পর নির্ভরতা","ਅੰਤਰ-ਨਿਰਭਰਤਾ, ਅੰਤਰ-ਨਿਰਭਰਤਾ"
পরস্পর নির্ভরশীল,ਪਰਸਪਰ ਨਿਰਭਰ
স্বার্থ,ਦਿਲਚਸਪੀ
ইন্টারফেস পৃষ্ঠা,ਇੰਟਰਫੇਸ ਸਫ਼ਾ
ইন্টারফেস কোণ,ਇੰਟਰਫੇਸ ਕੋਣ
অবিচ্ছেদ্য,ਅਟੁੱਟ
সমন্বিত,ਏਕੀਕ੍ਰਿਤ
"অভ্যন্তরীণ, অভ্যন্তরীণ, অভ্যন্তরীণ (বিশেষণ), অভ্যন্তরীণ, অভ্যন্তরীণ, অভ্যন্তরীণ (v.)","ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ (adj.), ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ (v.)"
অভ্যন্তরীণ কোণ,ਅੰਦਰੂਨੀ ਕੋਣ
অভ্যন্তরীণ অঞ্চল,ਅੰਦਰੂਨੀ ਜ਼ੋਨ
আন্তঃপ্রদেশ,ਅੰਤਰ-ਸੂਬਾ
অভ্যন্তরীণ উপাদান,ਅੰਦਰੂਨੀ ਹਿੱਸੇ
সেটের অভ্যন্তর,ਸੈੱਟ ਦਾ ਅੰਦਰੂਨੀ ਹਿੱਸਾ
অভ্যন্তর কোণ সম্মুখীন,ਅੰਦਰੂਨੀ ਕੋਣ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ
ভিতরে,ਅੰਦਰ
অভ্যন্তরীণ পয়েন্ট,ਅੰਦਰੂਨੀ ਬਿੰਦੂ
"মধ্যবর্তী, মাধ্যমিক, মধ্যম, মধ্যম","ਵਿਚਕਾਰਲਾ, ਸੈਕੰਡਰੀ, ਮੱਧ, ਮੱਧ"
মধ্যবর্তী বিন্দু,ਵਿਚਕਾਰਲਾ ਬਿੰਦੂ
মধ্যবর্তী মান উপপাদ্য,ਵਿਚਕਾਰਲੇ ਮੁੱਲ ਦਾ ਸਿਧਾਂਤ
অভ্যন্তরীণ দ্বিখণ্ডক,ਅੰਦਰੂਨੀ ਬਾਈਸੈਕਟਰ
ইন্টারপোলেশন,ਇੰਟਰਪੋਲੇਸ਼ਨ
সন্নিবেশ সূত্র,ਸੰਮਿਲਨ ਫਾਰਮੂਲਾ
ছেদ করা,ਨੂੰ ਕੱਟਣਾ
ছেদকারী বক্ররেখা,ਇੰਟਰਸੈਕਟਿੰਗ ਕਰਵ
ছেদকারী লাইন,ਇੰਟਰਸੈਕਟਿੰਗ ਲਾਈਨਾਂ
"ছেদ, ছেদ, ছেদ","ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ"
ছেদ বক্ররেখা,ਇੰਟਰਸੈਕਸ਼ਨ ਕਰਵ
বক্ররেখার ছেদ,ਕਰਵ ਦਾ ਇੰਟਰਸੈਕਸ਼ਨ
সেটের ছেদ,ਸੈੱਟ ਦੇ ਇੰਟਰਸੈਕਸ਼ਨ
"ফাঁক, ফাঁক","ਪਾੜਾ, ਪਾੜਾ"
ব্যবধান অনুমান,ਅੰਤਰਾਲ ਦਾ ਅਨੁਮਾਨ
ব্যবধান অনুমান,ਅੰਤਰਾਲ ਦਾ ਅਨੁਮਾਨ
ব্যবধান মধ্য বিন্দু,ਅੰਤਰਾਲ ਮੱਧ ਬਿੰਦੂ
"আন্তঃবিভাগীয় প্রভাব, আন্তঃবিভাগীয় প্রভাব","ਅੰਤਰ-ਵਿਭਾਗੀ ਪ੍ਰਭਾਵ, ਅੰਤਰ-ਵਿਭਾਗੀ ਪ੍ਰਭਾਵ"
আন্তঃশ্রেণী পারস্পরিক সম্পর্ক,ਅੰਤਰ-ਵਰਗ ਸਬੰਧ
নিস্তব্ধতা,ਚੁੱਪ
নিশ্চিত,ਯਕੀਨਨ
স্থির ব্যবস্থা,ਸਥਿਰ ਸਿਸਟਮ
টেবিল,ਮੇਜ਼
টেবিল অ্যাসাইনমেন্ট,ਟੇਬਲ ਅਸਾਈਨਮੈਂਟ
টেবিল নিয়ন্ত্রণ,ਟੇਬਲ ਕੰਟਰੋਲ
টেবিল নিয়ন্ত্রণ মডেল,ਟੇਬਲ ਕੰਟਰੋਲ ਮਾਡਲ
টেবিল নিয়ন্ত্রণ ব্যবস্থা,ਟੇਬਲ ਕੰਟਰੋਲ ਸਿਸਟਮ
টেবিল চক্র,ਟੇਬਲ ਚੱਕਰ
টেবিল রাখা খরচ,ਟੇਬਲ ਰੱਖਣ ਦੀ ਲਾਗਤ
টেবিল পয়েন্ট,ਸਾਰਣੀ ਬਿੰਦੂ
টেবিল নীতি,ਸਾਰਣੀ ਨੀਤੀ
টেবিল অবস্থান,ਟੇਬਲ ਸਥਿਤੀ
"বিপরীত, বিপরীত, বিপরীত","ਉਲਟ, ਉਲਟ, ਉਲਟ"
বিপরীত পারস্পরিক সম্পর্ক,ਉਲਟ ਸਬੰਧ
বিপরীত ফাংশন,ਉਲਟ ਫੰਕਸ਼ਨ
ফেনা প্রতি হাইপারবোলিক ফাংশন,ਹਾਈਪਰਬੋਲਿਕ ਫੰਕਸ਼ਨ ਪ੍ਰਤੀ ਫੋਮ
ব্যস্তানুপাতিক,ਉਲਟ ਅਨੁਪਾਤਕ
বিপরীত মানচিত্র,ਉਲਟ ਨਕਸ਼ਾ
পারস্পরিক সংখ্যা,ਪਰਸਪਰ ਸੰਖਿਆ
বিপরীত ম্যাট্রিক্স,ਉਲਟ ਮੈਟ੍ਰਿਕਸ
বিপরীত ক্রমাগত,ਉਲਟ ਕ੍ਰਮਵਾਰ
বিপরীত অনুপাত,ਉਲਟ ਅਨੁਪਾਤ
বিপরীত ত্রিকোণমিতিক ফাংশন,ਉਲਟ ਤਿਕੋਣਮਿਤੀ ਫੰਕਸ਼ਨ
বিপরীত সূত্র,ਉਲਟ ਫਾਰਮੂਲਾ
অনুক্রমের অনুলিপি,ਕ੍ਰਮ ਦੀ ਕਾਪੀ
বিপরীত ম্যাট্রিক্স,ਉਲਟ ਮੈਟ੍ਰਿਕਸ
বিপরীত রূপান্তর,ਉਲਟ ਪਰਿਵਰਤਨ
অযৌক্তিক,ਤਰਕਹੀਣ
অযৌক্তিক সমীকরণ,ਤਰਕਹੀਣ ਸਮੀਕਰਨ
অযৌক্তিক অভিব্যক্তি,ਤਰਕਹੀਣ ਸਮੀਕਰਨ
অমূলদ সংখ্যা,ਅਸਪਸ਼ਟ ਸੰਖਿਆ
অযৌক্তিক মূল,ਤਰਕਹੀਣ ਜੜ੍ਹ
"irrevocable, irreducible, unequaled","ਅਟੱਲ, ਅਟੱਲ, ਅਟੱਲ"
ঘূর্ণনশীল ভেক্টর,ਰੋਟੇਸ਼ਨਲ ਵੈਕਟਰ
ঘূর্ণনশীল ভেক্টর ফাংশন,ਰੋਟੇਸ਼ਨਲ ਵੈਕਟਰ ਫੰਕਸ਼ਨ
ঘূর্ণন বেগ,ਰੋਟੇਸ਼ਨਲ ਵੇਗ
আইসোমেট্রিক (v.) ডান লাইন (v.),isometric (v.) ਸੱਜੀ ਲਾਈਨ (v.)
সমন্বয়বাদ,ਸਮਕਾਲੀਤਾ
বিচ্ছিন্ন অপরিহার্য অদ্ভুততা,ਅਲੱਗ ਜ਼ਰੂਰੀ ਅਜੀਬਤਾ
বিচ্ছিন্ন বিন্দু,ਅਲੱਗ ਬਿੰਦੂ
"আইসোমেট্রিক, ট্রাইটজোল, কিউবিক, আইসোমেট্রিক","isometric, tritezole, ਘਣ, isometric"
সমদ্বিবাহু কনফিগারেশন,ਆਈਸੋਸੀਲਸ ਸੰਰਚਨਾ
পুনরাবৃত্তিমূলক অবিচ্ছেদ্য,ਦੁਹਰਾਉਣ ਵਾਲਾ ਅਟੁੱਟ
পুনরাবৃত্তিমূলক সন্নিবেশ,ਦੁਹਰਾਓ ਸੰਮਿਲਨ
পুনরাবৃত্তি,ਦੁਹਰਾਓ
পুনরাবৃত্তি সূত্র,ਦੁਹਰਾਓ ਫਾਰਮੂਲਾ
পুনরাবৃত্ত একীকরণ সূত্র,ਆਵਰਤੀ ਏਕੀਕਰਣ ਫਾਰਮੂਲਾ
পুনরাবৃত্ত পদ্ধতি,ਆਵਰਤੀ ਪ੍ਰਕਿਰਿਆ
পুনরাবৃত্ত পদ্ধতি,ਆਵਰਤੀ ਢੰਗ
জ্যাকোবিয়ান,ਜੈਕੋਬੀਅਨ
জ্যাকবি সারনিক,ਜੈਕੋਬੀ ਸਰਨਿਕ
জ্যাকোবি ম্যাট্রিক্স,ਜੈਕੋਬੀ ਮੈਟ੍ਰਿਕਸ
সেটের সংমিশ্রণ,ਸੈੱਟ ਦਾ ਸੁਮੇਲ
"যৌথ, যৌথ (সম্পাদনা) যুগ্ম (v.)",ਸੰਯੁਕਤ (v.) ਸੰਯੁਕਤ (v.)
যৌথ ঘনত্ব ফাংশন,ਸੰਯੁਕਤ ਘਣਤਾ ਫੰਕਸ਼ਨ
সম্মিলিত ফ্রিকোয়েন্সি ফাংশন,ਸੰਯੁਕਤ ਬਾਰੰਬਾਰਤਾ ਫੰਕਸ਼ਨ
যৌথ নির্ভরশীল পরিবর্তনশীল,ਸੰਯੁਕਤ ਨਿਰਭਰ ਵੇਰੀਏਬਲ
যৌথ সম্ভাবনা,ਸੰਯੁਕਤ ਸੰਭਾਵਨਾ
সন্নিবেশ,ਸੰਮਿਲਨ
"কোদাল, লাফ, প্লুটি","ਕੁੱਦੀ, ਛਾਲ, ਪਲੂਟੀ"
প্লুটি বিচ্ছিন্নতা,ਪਲੂਟੀ ਬੰਦ
"ন্যায়পরায়ণতা, ন্যায্যতা","ਨਿਆਂ, ਨਿਆਂ"
ন্যায্যতা,ਜਾਇਜ਼ ਠਹਿਰਾਓ
carnafe মানচিত্র,carnafe ਨਕਸ਼ਾ
"কার্নেল, ছাই","ਕਰਨਲ, ਸੁਆਹ"
ম্যাপিং পয়েন্ট,ਮੈਪਿੰਗ ਬਿੰਦੂ
"বিশুদ্ধ গতিবিদ্যা, বিশুদ্ধ গতিবিদ্যা","ਸ਼ੁੱਧ ਗਤੀਸ਼ੀਲਤਾ, ਸ਼ੁੱਧ ਗਤੀਸ਼ੀਲਤਾ"
গতিসম্পর্কিত শক্তি,ਗਤੀਆਤਮਿਕ ਊਰਜਾ
"গতিবিদ্যা, গতিবিদ্যা","ਗਤੀ ਵਿਗਿਆਨ, ਗਤੀ ਵਿਗਿਆਨ"
কলমোগোরফ-স্মিরনভ পরীক্ষা,ਕੋਲਮੋਗੋਰੋਫ-ਸਮਰਨੋਵ ਟੈਸਟ
ক্রোনেকার ব-দ্বীপ,ਕ੍ਰੋਨੇਕਰ ਡੈਲਟਾ
শসা,ਖੀਰਾ
ল্যাগ্রেঞ্জ ফাংশন,Lagrange ਫੰਕਸ਼ਨ
Lagrange গুণক,Lagrange ਗੁਣਕ
"তক্তা, বোর্ড","ਤਖ਼ਤੀ, ਬੋਰਡ"
ল্যাপ্লেস রূপান্তর,ਲੈਪਲੇਸ ਟ੍ਰਾਂਸਫਾਰਮ
বড় সংখ্যা,ਵੱਡੀ ਗਿਣਤੀ
চরিত্রগত উৎপত্তি,ਵਿਸ਼ੇਸ਼ਤਾ ਮੂਲ
পাশের পৃষ্ঠা,ਪਾਸੇ ਦਾ ਸਫ਼ਾ
ল্যাটিন বর্গক্ষেত্র,ਲਾਤੀਨੀ ਵਰਗ
"আম্বিলিক্যাল কর্ড, ল্যাটাস রেকটাম","ਨਾਭੀਨਾਲ, ਲੈਟਸ ਗੁਦਾ"
"নিয়ম, নীতি","ਨਿਯਮ, ਅਸੂਲ"
বেগ সংমিশ্রণের নিয়ম,ਵੇਗ ਸੁਮੇਲ ਨਿਯਮ
সামঞ্জস্যের নিয়ম,ਅਨੁਕੂਲਤਾ ਨਿਯਮ
হ্রাস রিটার্ন নিয়ম,ਘੱਟ ਰਿਹਾ ਰਿਟਰਨ ਨਿਯਮ
মাধ্যাকর্ষণ আইন,ਗੰਭੀਰਤਾ ਦਾ ਨਿਯਮ
গ্রুপের জন্য হোমোমরফিজম নিয়ম,ਸਮੂਹ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਨਿਯਮ
রিং জন্য homomorphism নিয়ম,ਰਿੰਗਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਨਿਯਮ
ক্রমবর্ধমান ব্যয়ের আইন,ਵਧਦੀ ਲਾਗਤ ਦਾ ਕਾਨੂੰਨ
ব্যাখ্যার নিয়ম,ਵਿਆਖਿਆ ਨਿਯਮ
জড়তা আইন,ਜੜਤਾ ਕਾਨੂੰਨ
বড় সংখ্যার আইন,ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ
সম্ভাবনা নিয়ম,ਸੰਭਾਵਨਾ ਨਿਯਮ
"সাইন নিয়ম, সাইন নিয়ম","ਸਾਈਨ ਨਿਯਮ, ਸਾਈਨ ਨਿਯਮ"
সূচকের আইন,ਘਾਤਕਾਂ ਦਾ ਕਾਨੂੰਨ
গতির নিয়ম,ਗਤੀ ਦੇ ਨਿਯਮ
"স্তর, স্তর","ਪਰਤ, ਪੱਧਰ"
ফরোয়ার্ড সহগ,ਅੱਗੇ ਗੁਣਾਕ
সামনের তির্যক,ਸਾਹਮਣੇ ਵਿਕਰਣ
ফরওয়ার্ড সাব-ম্যাট্রিক্স,ਫਾਰਵਰਡ ਸਬ-ਮੈਟ੍ਰਿਕਸ
সামনে পোস্ট,ਸਾਹਮਣੇ ਪੋਸਟ
"সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন","ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ"
সর্বনিম্ন সাধারণ সাধারণ (এলসিএম),ਸਭ ਤੋਂ ਘੱਟ ਆਮ (LCM)
ন্যূনতম উপাদান,ਘੱਟੋ-ਘੱਟ ਭਾਗ
সর্বনিম্ন শ্রেণী,ਸਭ ਤੋਂ ਹੇਠਲੀ ਸ਼੍ਰੇਣੀ
ন্যূনতম ওভারহেড সীমা,ਘੱਟੋ-ਘੱਟ ਓਵਰਹੈੱਡ ਸੀਮਾ
বাম সেট,ਖੱਬੇ ਸੈੱਟ
ঘড়ির কাঁটার বিপরীত দিকে,ਘੜੀ ਦੇ ਉਲਟ
ঘড়ির কাঁটার বিপরীতে স্ক্রু,ਘੜੀ ਦੇ ਉਲਟ ਪੇਚ
বাম বিপরীত,ਖੱਬੇ ਉਲਟ
বাম গুণন,ਖੱਬਾ ਗੁਣਾ
লাইবনিজ সূত্র,ਲੀਬਨੀਜ਼ ਫਾਰਮੂਲਾ
দৈর্ঘ্য,ਲੰਬਾਈ
তুঙ্গাক্কুদি,ਤੁੰਗਕੁੜੀ
tragus বক্ররেখা,tragus ਕਰਵ
lungfish,ਲੰਗਫਿਸ਼
স্তর বক্ররেখা,ਪੱਧਰ ਕਰਵ
আত্মবিশ্বাস এর ধাপ,ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ
তাত্পর্যের স্তর,ਮਹੱਤਤਾ ਦੇ ਪੱਧਰ
কালানুক্রমিকভাবে,ਕਾਲਕ੍ਰਮ ਅਨੁਸਾਰ
অভিধান আদেশ,ਡਿਕਸ਼ਨਰੀ ਆਰਡਰ
সম্ভাবনা ফাংশন,ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ
