Gujarati,Punjabi
લોયડ ફિશર મેગ્નેટિક સ્ક્વેર,ਲੋਇਡ ਫਿਸ਼ਰ ਮੈਗਨੈਟਿਕ ਵਰਗ
લોડ,ਲੋਡ ਕਰੋ
લોડ પરિબળ,ਲੋਡ ਫੈਕਟਰ
લોડ અવબાધ,ਲੋਡ ਰੁਕਾਵਟ
લિફ્ટ લાઇન,ਲਿਫਟ ਲਾਈਨ
ભાર,ਲੋਡ
લોબ એરિયલ,ਲੋਬ ਏਰੀਅਲ
અવકાશી નેટવર્ક (LAN),ਸਥਾਨਿਕ ਨੈੱਟਵਰਕ (LAN)
સ્થાનિક બસ,ਸਥਾਨਕ ਬੱਸ
સ્થાનિક બસ વિડિયો સિસ્ટમ,ਸਥਾਨਕ ਬੱਸ ਵੀਡੀਓ ਸਿਸਟਮ
સ્થાનિક ટ્રાન્સમિશન બસ,ਸਥਾਨਕ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਬੱਸ
સ્થાનિક ચર્ચા,ਸਥਾਨਕ ਗੱਲਬਾਤ
સોંપણી એમ્પ્લીફાયર,ਅਸਾਈਨਮੈਂਟ ਐਂਪਲੀਫਾਇਰ
કસ્ટોડિયન,ਰਖਵਾਲਾ
અવરોધ લૂપ,ਪਾਬੰਦੀ ਲੂਪ
સત્રની શરૂઆત,ਸੈਸ਼ਨ ਸ਼ੁਰੂ
લઘુગણક આવર્તન એન્ટેના,ਲਘੂਗਣਕ ਬਾਰੰਬਾਰਤਾ ਐਂਟੀਨਾ
પ્રચાર લેખન,ਪ੍ਰਚਾਰ ਲਿਖਣਾ
તર્ક વિશ્લેષક,ਤਰਕ ਵਿਸ਼ਲੇਸ਼ਕ
લોજિક સેલ એરે,ਤਰਕ ਸੈੱਲ ਐਰੇ
લોજિક સર્કિટ,ਤਰਕ ਸਰਕਟ
દલીલ એન્ટ્રી,ਦਲੀਲ ਇੰਦਰਾਜ਼
દલીલ કુલ,ਦਲੀਲ ਕੁੱਲ
તર્કશાસ્ત્ર,ਤਰਕ ਕੈਲਕੂਲਸ
તર્ક દ્વાર,ਤਰਕ ਗੇਟ
તર્કશાસ્ત્ર વિશ્લેષણ,ਤਰਕ ਵਿਸ਼ਲੇਸ਼ਣ
લોકો,ਲੋਕ
લઘુગણક એમ્પ્લીફાયર,ਲਘੂਗਣਕ ਐਂਪਲੀਫਾਇਰ
લઘુગણક એમ્પ્લીફાયર,ਲਘੂਗਣਕ ਐਂਪਲੀਫਾਇਰ
લઘુગણક હવામાન,ਲਘੂਗਣਕ ਮੌਸਮ
લઘુગણક સ્કેલ,ਲਘੂਗਣਕ ਸਕੇਲ
લંબગોળ જોડી,ਅੰਡਾਕਾਰ ਜੋੜਾ
મોટો શબ્દ,ਵੱਡਾ ਸ਼ਬਦ
"લાઉડસ્પીકર, એમ્પ્લીફાઈંગ ઉપકરણ","ਲਾਊਡਸਪੀਕਰ, ਐਂਪਲੀਫਾਇੰਗ ਯੰਤਰ"
ઓછી આવર્તન વળતર,ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਮੁਆਵਜ਼ਾ
ઓછી આવર્તન અવાજ,ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਸ਼ੋਰ
ઓછી આવર્તન ગ્રુવ ફિલ્ટર,ਘੱਟ ਫ੍ਰੀਕੁਐਂਸੀ ਵਾਲਾ ਗਰੋਵ ਫਿਲਟਰ
ઓછી આવર્તન ટ્રાન્સમિશન,ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਸੰਚਾਰ
ઓછી આવર્તન ટ્રાન્સફોર્મર,ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਟ੍ਰਾਂਸਫਾਰਮਰ
નીચા સ્તરના એનાલોગ સિગ્નલ,ਘੱਟ ਪੱਧਰ ਦਾ ਐਨਾਲਾਗ ਸਿਗਨਲ
ઓછો અવાજ,ਘੱਟ ਰੌਲਾ
ઓછા અવાજની કેબલ,ਘੱਟ ਸ਼ੋਰ ਕੇਬਲ
નીચા પાસ ફિલ્ટર,ਘੱਟ ਪਾਸ ਫਿਲਟਰ
નીચા પાસ ફિલ્ટર,ਘੱਟ ਪਾਸ ਫਿਲਟਰ
લો પાવર આરસી સર્કિટ,ਘੱਟ ਪਾਵਰ ਆਰਸੀ ਸਰਕਟ
નીચા થ્રેશોલ્ડ તર્ક,ਘੱਟ ਥ੍ਰੈਸ਼ਹੋਲਡ ਤਰਕ
નીચા વોલ્ટેજ પાવર સ્ત્રોત,ਘੱਟ ਵੋਲਟੇਜ ਪਾਵਰ ਸਰੋਤ
ઓછી પ્લેબેક આવર્તન,ਘੱਟ ਪਲੇਬੈਕ ਬਾਰੰਬਾਰਤਾ
ઓછી પ્લેબેક આવર્તન,ਘੱਟ ਪਲੇਬੈਕ ਬਾਰੰਬਾਰਤਾ
એલપી સ્લોટ,LP ਸਲਾਟ
એલપી રેકોર્ડ,LP ਰਿਕਾਰਡ
એલએસ વોલ્ટેજ ઓફસેટ રક્ષણ,LS ਵੋਲਟੇਜ ਆਫਸੈੱਟ ਸੁਰੱਖਿਆ
ઓછામાં ઓછી અર્થપૂર્ણ રમત,ਘੱਟੋ-ਘੱਟ ਅਰਥਪੂਰਨ ਖੇਡ
ઓછામાં ઓછો નોંધપાત્ર સ્કોર,ਘੱਟੋ-ਘੱਟ ਮਹੱਤਵਪੂਰਨ ਸਕੋਰ
વિશાળ એકીકરણ,ਵਿਸ਼ਾਲ ਏਕੀਕਰਣ
ઓછી સંભાવના,ਘੱਟ ਸੰਭਾਵਨਾ
જુઓ,ਦੇਖੋ
લ્યુમેન,lumen
લ્યુમેન કલાક,lumen ਘੰਟੇ
તેજ,ਚਮਕ
રોશનીનું ચિહ્ન,ਰੋਸ਼ਨੀ ਦਾ ਚਿੰਨ੍ਹ
જ્યોત પ્રવાહ,ਲਾਟ ਦਾ ਪ੍ਰਵਾਹ
લુમર-બ્રોધન ફોટોમીટર,ਲੂਮਰ-ਬ੍ਰੋਧਨ ਫੋਟੋਮੀਟਰ
સ્થાનિક ઘટક મોડેલ,ਸਥਾਨਕ ਹਿੱਸੇ ਮਾਡਲ
લીનિયર વોલ્ટેજ વિભેદક ટ્રાન્સફોર્મર,ਲੀਨੀਅਰ ਵੋਲਟੇਜ ਡਿਫਰੈਂਸ਼ੀਅਲ ਟ੍ਰਾਂਸਫਾਰਮਰ
મશીન ચક્ર,ਮਸ਼ੀਨ ਚੱਕਰ
મશીન ભાષા,ਮਸ਼ੀਨ ਭਾਸ਼ਾ
મેકિટોશ કમ્પ્યુટર,macitosh ਕੰਪਿਊਟਰ
જાદુઈ ચા,ਜਾਦੂ ਦੀ ਚਾਹ
ચુંબક,ਚੁੰਬਕ
ચુંબકીય એમ્પ્લીફાયર,ਚੁੰਬਕੀ ਐਂਪਲੀਫਾਇਰ
ચુંબકીય બબલ મેમરી,ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ
ચુંબકીય કોર,ਚੁੰਬਕੀ ਕੋਰ
ચુંબકીય જોડાણ,ਚੁੰਬਕੀ ਜੋੜੀ
ચુંબકીય માહિતી સંગ્રહ,ਚੁੰਬਕੀ ਡਾਟਾ ਸਟੋਰੇਜ਼
ચુંબકીય વિચલન,ਚੁੰਬਕੀ ਵਿਘਨ
ચુંબકીય ડિસ્ક,ਚੁੰਬਕੀ ਡਿਸਕ
ચુંબકીય ક્ષેત્ર,ਚੁੰਬਕੀ ਖੇਤਰ
ચુંબકીય પ્રવાહ,ਚੁੰਬਕੀ ਪ੍ਰਵਾਹ
ચુંબકીય ફોકસ,ਚੁੰਬਕੀ ਫੋਕਸ
ચુંબક સંશ્લેષણ,magnetosynthesis
ચુંબકીય બળ રેખા,ਚੁੰਬਕੀ ਬਲ ਲਾਈਨ
ચુંબકીય કલેક્ટર,ਚੁੰਬਕੀ ਕੁਲੈਕਟਰ
ચુંબકીય ધ્રુવીયતા,ਚੁੰਬਕੀ ਪੋਲਰਿਟੀ
ચુંબકીય ધ્રુવીયતા,ਚੁੰਬਕੀ ਪੋਲਰਿਟੀ
ચુંબકીય સંતૃપ્તિ,ਚੁੰਬਕੀ ਸੰਤ੍ਰਿਪਤਾ
ચુંબકીય કવચ,ਚੁੰਬਕੀ ਸੁਰੱਖਿਆ
ચુંબકીય વિક્ષેપ,ਚੁੰਬਕੀ ਗੜਬੜ
ચુંબકીય ટેપ,ਚੁੰਬਕੀ ਟੇਪ
મેગ્નેટોમીટર,ਮੈਗਨੇਟੋਮੀਟਰ
મેગ્નેટિક ડ્રાઇવિંગ ફોર્સ (mmf),ਚੁੰਬਕੀ ਡ੍ਰਾਇਵਿੰਗ ਫੋਰਸ (mmf)
મેગ્નેટ્રોન,ਮੈਗਨੇਟ੍ਰੋਨ
વિસ્તૃતીકરણ,ਵਿਸਤਾਰ
વોલ્યુમ,ਵਾਲੀਅਮ
તીવ્રતા તુલનાત્મક,ਤੀਬਰਤਾ ਤੁਲਨਾਕਾਰ
જથ્થો કાર્ય,ਮਾਤਰਾ ਫੰਕਸ਼ਨ
મોટું કમ્પ્યુટર,ਵੱਡੇ ਕੰਪਿਊਟਰ
મુખ્ય રેખા પ્રવાહ,ਮੁੱਖ ਲਾਈਨ ਸਟਰੀਮ
બહુમતી વાહક,ਬਹੁਗਿਣਤੀ ਕੈਰੀਅਰ
બહુમતી વાહક વર્તમાન,ਬਹੁਗਿਣਤੀ ਕੈਰੀਅਰ ਮੌਜੂਦਾ
"પંપ કોઓર્ડિનેટર, રિકોમ્બિનન્ટ","ਪੰਪ ਕੋਆਰਡੀਨੇਟਰ, ਰੀਕੌਂਬੀਨੈਂਟ"
MAN (મેટ્રોપોલિટન એરિયા નેટવર્ક),ਮੈਨ (ਮੈਟਰੋਪੋਲੀਟਨ ਏਰੀਆ ਨੈੱਟਵਰਕ)
માન્ચેસ્ટર કોડિંગ,ਮਾਨਚੈਸਟਰ ਕੋਡਿੰਗ
માનવ અવાજ,ਮਨੁੱਖੀ ਸ਼ੋਰ
મન્ટિસા,ਮੰਟੀਸਾ
મેપિંગ,ਮੈਪਿੰਗ
માર્કોની એન્ટેના,ਮਾਰਕੋਨੀ ਐਂਟੀਨਾ
સાઇન/સમય ગુણોત્તર,ਚਿੰਨ੍ਹ/ਸਮਾਂ ਅਨੁਪਾਤ
આવરણ,ਕਵਰ
માસ્ક પ્રોગ્રામ કરેલ રોમ,ਮਾਸਕ ਪ੍ਰੋਗਰਾਮਡ ਰੋਮ
સારા કામમાં વિક્ષેપ,ਚੰਗਾ ਕੰਮ ਕਰਨ ਵਿੱਚ ਰੁਕਾਵਟ
કવર રોમ,ਕਵਰ ਰੋਮ
"વોલ્યુમ, સમૂહ","ਵਾਲੀਅਮ, ਪੁੰਜ"
મુખ્ય ઘડિયાળ,ਮਾਸਟਰ ਘੜੀ
મુખ્ય ઓસિલેટર,ਮਾਸਟਰ ਔਸਿਲੇਟਰ
મેળ ખાતું ફિલ્ટર,ਮੇਲ ਖਾਂਦਾ ਫਿਲਟਰ
મેળ ખાતો ભાર,ਮੇਲ ਖਾਂਦਾ ਲੋਡ
મેચિંગ,ਮੇਲ ਖਾਂਦਾ
મેટ્રિક્સ સમીકરણ,ਮੈਟਰਿਕਸ ਸਮੀਕਰਨ
હેડ એન્ટેના ટીવી,ਸਿਰ ਐਂਟੀਨਾ ਟੀ.ਵੀ
મહત્તમ આગળ,ਵੱਧ ਤੋਂ ਵੱਧ ਅੱਗੇ
મહત્તમ લાભ,ਵੱਧ ਤੋਂ ਵੱਧ ਲਾਭ
મહત્તમ પાવર ટ્રાન્સફર પ્રમેય,ਅਧਿਕਤਮ ਪਾਵਰ ਟ੍ਰਾਂਸਫਰ ਥਿਊਰਮ
મહત્તમ સ્કોર,ਵੱਧ ਤੋਂ ਵੱਧ ਸਕੋਰ
મહત્તમ રિવર્સ વોલ્ટેજ,ਅਧਿਕਤਮ ਰਿਵਰਸ ਵੋਲਟੇਜ
મહત્તમ ઉપયોગ કરી શકાય તેવી આવર્તન (MUF),ਵੱਧ ਤੋਂ ਵੱਧ ਵਰਤੋਂਯੋਗ ਬਾਰੰਬਾਰਤਾ (MUF)
મહત્તમ,ਅਧਿਕਤਮ
મેક્સવેલ સમીકરણ,ਮੈਕਸਵੈਲ ਸਮੀਕਰਨ
માઇક્રો ચેનલ માળખું,ਮਾਈਕ੍ਰੋ ਚੈਨਲ ਬਣਤਰ
એમ-પ્રાપ્ત ફિલ્ટર,M-ਪ੍ਰਾਪਤ ਫਿਲਟਰ
અર્થ મુક્ત માર્ગ,ਮਤਲਬ ਮੁਫਤ ਮਾਰਗ
સરેરાશ મૂલ્ય,ਔਸਤ ਮੁੱਲ
ચોરસ સરેરાશ મૂલ્ય,ਵਰਗ ਦਾ ਮਤਲਬ ਮੁੱਲ
માપન સાધન,ਮਾਪਣ ਵਾਲਾ ਯੰਤਰ
યાંત્રિક ફિલ્ટર,ਮਕੈਨੀਕਲ ਫਿਲਟਰ
તબીબી ઇલેક્ટ્રોનિક્સ,ਮੈਡੀਕਲ ਇਲੈਕਟ੍ਰੋਨਿਕਸ
મેગા ઓહ્મ,ਮੈਗਾ ਓਮ
મેગાબાઈટ,ਮੈਗਾਬਾਈਟ
મેગર,ਮੇਗਰ
સ્મારક,ਯਾਦਗਾਰ
મેમરી એક્સેસ સમય,ਮੈਮੋਰੀ ਐਕਸੈਸ ਟਾਈਮ
મેમરી એરે,ਮੈਮੋਰੀ ਐਰੇ
મેમરી બફર રજિસ્ટર,ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ
મેમરી સેલ,ਮੈਮੋਰੀ ਸੈੱਲ
મેમરી સેલ &#39;રેસ આસપાસ&#39; સ્ટેજ,ਮੈਮੋਰੀ ਸੈੱਲ &#39;ਦੌੜ ਦੁਆਲੇ&#39; ਪੜਾਅ
મેમરી ચિપ,ਮੈਮੋਰੀ ਚਿੱਪ
માઇક્રો સર્કિટ,ਮਾਈਕ੍ਰੋ ਸਰਕਟ
મેમરી ચક્ર,ਮੈਮੋਰੀ ਚੱਕਰ
મેમરી ચક્ર,ਮੈਮੋਰੀ ਚੱਕਰ
મેમરી નકશો,ਮੈਮੋਰੀ ਨਕਸ਼ਾ
મેમરી મેપ કરેલ ઇનપુટ/આઉટપુટ,ਮੈਮੋਰੀ ਮੈਪਡ ਇਨਪੁਟ/ਆਊਟਪੁੱਟ
મેમરી વાંચન,ਮੈਮੋਰੀ ਰੀਡਿੰਗ
મેમરી લેખન,ਮੈਮੋਰੀ ਲਿਖਣਾ
"મેનુ, કેટલોગ","ਮੇਨੂ, ਕੈਟਾਲਾਗ"
અક્ષીય વિમાન,ਧੁਰੀ ਜਹਾਜ਼
નેટ,ਨੈੱਟ
જાળીદાર વિશ્લેષણ,ਜਾਲ ਵਿਸ਼ਲੇਸ਼ਣ
જાળીદાર પ્રવાહ,ਜਾਲ ਸਟਰੀਮ
જાળીદાર સમીકરણ,ਜਾਲ ਸਮੀਕਰਨ
ધાતુ,ਧਾਤੂ
મેટલ બોક્સ,ਮੈਟਲ ਬਾਕਸ
મેટલ ફિલ્મ રેઝિસ્ટર,ਧਾਤ ਫਿਲਮ ਰੋਧਕ
ધાતુકરણ,ਧਾਤੂਕਰਨ
મીટર,ਮੀਟਰ
MFTD (મલ્ટીપલ ટોન ડાયલિંગ),MFTD (ਮਲਟੀਪਲ ਟੋਨ ਡਾਇਲਿੰਗ)
મો,ਮੋ
MIC (માઈક્રોવેવ ઈન્ટીગ્રેટેડ સર્કિટ),ਐਮ.ਆਈ.ਸੀ (ਮਾਈਕ੍ਰੋਵੇਵ ਏਕੀਕ੍ਰਿਤ ਸਰਕਟ)
મીકા કેપેસિટર,ਮੀਕਾ ਕੈਪਸੀਟਰ
MICR,MICR
સૂક્ષ્મ નિશાનો,ਸੂਖਮ ਨਿਸ਼ਾਨ
માઇક્રો કોમ્પ્યુટર,ਮਾਈਕ੍ਰੋ ਕੰਪਿਊਟਰ
માઇક્રો કંટ્રોલર,ਮਾਈਕਰੋ ਕੰਟਰੋਲਰ
માઇક્રો ઇલેક્ટ્રોનિક્સ,ਮਾਈਕ੍ਰੋ ਇਲੈਕਟ੍ਰੋਨਿਕਸ
માઇક્રોફારાડ,microfarad
માઇક્રોફિશ,ਮਾਈਕ੍ਰੋਫਿਸ਼
સૂક્ષ્મ સૂચના,ਮਾਈਕਰੋ ਹਦਾਇਤ
માઇક્રોસ્કોપિક ઓપરેટિંગ સિસ્ટમ,ਮਾਈਕ੍ਰੋਸਕੋਪਿਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ
સૂક્ષ્મ તર્ક,ਸੂਖਮ ਤਰਕ
માઇક્રોન,ਮਾਈਕ੍ਰੋਨ
માઇક્રોફોન,ਮਾਈਕ੍ਰੋਫ਼ੋਨ
માઇક્રોટોનિક અસર,ਮਾਈਕ੍ਰੋਟੋਨਿਕ ਪ੍ਰਭਾਵ
"માઇક્રોપ્રોસેસર, માઇક્રોપ્રોસેસર","ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ, ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ"
માઇક્રોપ્રોસેસર કોડ,ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ ਕੋਡ
માઇક્રો પ્રોગ્રામ,ਮਾਈਕਰੋ ਪ੍ਰੋਗਰਾਮ
"માઇક્રો પ્રોગ્રામિંગ, માઇક્રો પ્રોગ્રામિંગ","ਮਾਈਕ੍ਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ, ਮਾਈਕ੍ਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ"
માઇક્રો સેકન્ડ,ਮਾਈਕ੍ਰੋ ਸਕਿੰਟ
માઇક્રો સ્ટ્રીપ એન્ટેના,ਮਾਈਕ੍ਰੋ ਸਟ੍ਰਿਪ ਐਂਟੀਨਾ
માઇક્રો સ્ટ્રીપ ટ્રાન્સમિશન લાઇન,ਮਾਈਕ੍ਰੋ ਸਟ੍ਰਿਪ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਲਾਈਨ
"માઇક્રોવેવ, માઇક્રોવેવ","ਮਾਈਕ੍ਰੋਵੇਵ, ਮਾਈਕ੍ਰੋਵੇਵ"
માઇક્રોવેવ એમ્પ્લીફાયર,ਮਾਈਕ੍ਰੋਵੇਵ ਐਂਪਲੀਫਾਇਰ
માઇક્રોવેવ એન્ટેના,ਮਾਈਕ੍ਰੋਵੇਵ ਐਂਟੀਨਾ
માઇક્રો વેવ લિંક,ਮਾਈਕ੍ਰੋ ਵੇਵ ਲਿੰਕ
માઇક્રોવેવ ટ્રાન્સમિશન વિન્ડો,ਮਾਈਕ੍ਰੋਵੇਵ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਵਿੰਡੋ
માઇક્રોવેવ ટ્યુબ,ਮਾਈਕ੍ਰੋਵੇਵ ਟਿਊਬ
મધ્ય બેન્ડ શ્રેણી,ਮੱਧ ਬੈਂਡ ਸੀਮਾ
MIDI (ઇન્સ્ટ્રુમેન્ટલ ડિજિટલ ઇન્ટરફેસ),MIDI (ਇੰਸਟਰੂਮੈਂਟਲ ਡਿਜੀਟਲ ਇੰਟਰਫੇਸ)
મિલર ઇફેક્ટ કેપેસિટેન્સ,ਮਿਲਰ ਪ੍ਰਭਾਵ ਸਮਰੱਥਾ
મિલર ઇન્ટિગ્રેટર,ਮਿਲਰ ਇੰਟੀਗ੍ਰੇਟਰ
મિલર કોલ બેઝ,ਮਿਲਰ ਕਾਲ ਬੇਸ
મિલર પ્રમેય,ਮਿਲਰ ਥਿਊਰਮ
મિલિમીટર,ਮਿਲੀਮੀਟਰ
મિલી એમ્પીયર,ਮਿਲੀ ਐਂਪੀਅਰ
મિલી હેનરી,ਮਿਲੀ ਹੈਨਰੀ
મિલમેનનું પ્રમેય,ਮਿਲਮੈਨ ਦਾ ਸਿਧਾਂਤ
શોર્ટનિંગ,ਛੋਟਾ ਕਰਨਾ
લઘુમતી વાહક,ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ
લઘુમતી વાહક પ્રવાહ,ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ ਸਟਰੀਮ
મિનિટર્મ,ਮਿਨਟਰਮ
બાદબાકી,ਘਟਾਓ
M.P.S.,ਐਮ.ਪੀ.ਐਸ.
ખોટી ગોઠવણી,ਗਲਤ ਅਲਾਈਨਮੈਂਟ
વિસર્જન,ਖਾਤਮਾ
મિક્સર,ਮਿਕਸਰ
એમએમયુ (મેમરી મેનેજમેન્ટ યુનિટ),ਐਮ.ਐਮ.ਯੂ (ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ ਯੂਨਿਟ)
નેમોનિક,ਯਾਦਾਸ਼ਤ
ફરતા ઇલેક્ટ્રોન,ਚਲਦੇ ਇਲੈਕਟ੍ਰੋਨ
ગતિશીલતા,ਗਤੀਸ਼ੀਲਤਾ
મોડલ ડિફ્લેક્શન,ਮਾਡਲ ਡਿਫੈਕਸ਼ਨ
મોડ,ਮੋਡ
મોડેલ,ਮਾਡਲ
મોડેમ,ਮਾਡਮ
અપરિવર્તિત આવર્તન મોડ્યુલેશન કોડિંગ,ਨਾ ਬਦਲੀ ਫ੍ਰੀਕੁਐਂਸੀ ਮੋਡਿਊਲੇਸ਼ਨ ਕੋਡਿੰਗ
મોડ્યુલર ડિઝાઇન,ਮਾਡਯੂਲਰ ਡਿਜ਼ਾਈਨ
મોડ્યુલેટેડ,ਸੰਚਾਲਿਤ
મોડ્યુલેશન,ਮੋਡੂਲੇਸ਼ਨ
મોડ્યુલેશન ઊંડાઈ,ਮੋਡੂਲੇਸ਼ਨ ਡੂੰਘਾਈ
મોડ્યુલેશન ઇન્ડેક્સ,ਮੋਡੂਲੇਸ਼ਨ ਸੂਚਕਾਂਕ
મોડ્યુલેશન ટકાવારી,ਮੋਡੂਲੇਸ਼ਨ ਪ੍ਰਤੀਸ਼ਤਤਾ
મોડ્યુલ,ਮੋਡੀਊਲ
મોડ્યુલસ n ગુણક,ਮਾਡਿਊਲਸ n ਗੁਣਕ
કેલ્ક્યુલેટર મોડ્યુલસ,ਕੈਲਕੁਲੇਟਰ ਮਾਡਿਊਲਸ
પરમાણુ,ਅਣੂ
આવેગ,ਭਾਵਨਾ
મોનીટર,ਮਾਨੀਟਰ
મોનોક્રોમેટિક,ਮੋਨੋਕ੍ਰੋਮੈਟਿਕ
મોનોક્રોમેટિક ડિસ્પ્લે,ਮੋਨੋਕ੍ਰੋਮੈਟਿਕ ਡਿਸਪਲੇਅ
મોનોલિથિક (IC),ਮੋਨੋਲਿਥਿਕ (IC)
એક પલ્સ,ਸਿੰਗਲ ਪਲਸ
મોનોસ્ટેશનરી મલ્ટિવાઇબ્રેટર,ਮੋਨੋਸਟੇਸ਼ਨਰੀ ਮਲਟੀਵਾਈਬ੍ਰੇਟਰ
એકરૂપતા,ਇਕਸਾਰਤਾ
મૂરનો કાયદો,ਮੂਰ ਦਾ ਕਾਨੂੰਨ
મોર્સ કોડ,ਮੋਰਸ ਕੋਡ
મોસ્ફેટ,mosfet
સૌથી અર્થપૂર્ણ પાત્ર,ਅਰਥਪੂਰਨ ਅੱਖਰ
મધર બોર્ડ,ਮਦਰ ਬੋਰਡ
મોટર,ਮੋਟਰ
મોટર ક્રિયા,ਮੋਟਰ ਕਾਰਵਾਈ
આરોપણ,ਦੋਸ਼
ઉંદર,ਮਾਊਸ
જંગમ કોઇલ લાઉડસ્પીકર,ਚੱਲ ਕੁੰਡਲੀ ਲਾਊਡਸਪੀਕਰ
ચાલતું મીટર,ਚੱਲ ਰਿਹਾ ਮੀਟਰ
સેમ્પેગ,ਸੰਪੇਗ
એમપીયુ,ਐਮ.ਪੀ.ਯੂ
MSD (સૌથી વધુ સ્કોર),MSD (ਉੱਚਤਮ ਸਕੋਰ)
એમએસ વિન્ડોઝ,ਐਮਐਸ ਵਿੰਡੋਜ਼
M.T.B.F. (અંતર નિષ્ફળતા મધ્યક),ਐਮ.ਟੀ.ਬੀ.ਐਫ. (ਅੰਤਰ ਅਸਫਲਤਾ ਮੱਧਮਾਨ)
મલ્ટીકોલમ ક્લીસ્ટ્રોન,ਮਲਟੀਕਾਲਮ ਕਲੀਸਟ੍ਰੋਨ
પોલિમર કનેક્ટર,ਪੋਲੀਮਰ ਕੁਨੈਕਟਰ
મલ્ટીમીડિયા,ਮਲਟੀਮੀਡੀਆ
મલ્ટિમીટર,ਮਲਟੀਮੀਟਰ
બહુવિધ ઉત્સર્જક ટ્રાન્ઝિસ્ટર,ਮਲਟੀਪਲ ਐਮੀਟਰ ਟਰਾਂਜ਼ਿਸਟਰ
મલ્ટીટ્રેસિંગ,ਮਲਟੀਟਰੇਸਿੰਗ
યોગ્યતા,ਯੋਗਤਾ
ગુણક,ਗੁਣਕ
બહુવિધ સંસાધન,ਬਹੁ ਸਰੋਤ
મલ્ટિપ્રોગ્રામિંગ,ਮਲਟੀਪ੍ਰੋਗਰਾਮਿੰਗ
બહુવિધ શ્રેણી,ਮਲਟੀਪਲ ਸੀਮਾ ਹੈ
બહુપદી એમ્પ્લીફાયર,ਬਹੁਨਾਮੀ ਐਂਪਲੀਫਾਇਰ
મલ્ટિફંક્શન,ਮਲਟੀਫੰਕਸ਼ਨ
ચૂપ,ਚੁੱਪ
પરસ્પર લાક્ષણિકતાઓ,ਆਪਸੀ ਗੁਣ
પરસ્પર વાહકતા,ਆਪਸੀ ਚਾਲਕਤਾ
પરસ્પર જોડાણ,ਆਪਸੀ ਜੋੜੀ
પરસ્પર પ્રેરણા,ਆਪਸੀ ਪ੍ਰੇਰਣਾ
પારસ્પરિકતા,ਪਰਸਪਰਤਾ
માયલર પીસી. વાવવું,ਮਾਈਲਰ ਪੀਸੀ. ਬੀਜਦੇ
એન-દ્રવ્ય,N- ਮਾਮਲਾ
NAMPS,NAMPS
નંદ-નંદ સર્કિટ,ਨੰਦ-ਨੰਦ ਸਰਕਟ
"નેનો સેકન્ડ (- થી, )","ਨੈਨੋ ਸੈਕਿੰਡ (- ਤੋਂ, )"
નેપિયરનો કાયદો,ਨੇਪੀਅਰ ਦਾ ਕਾਨੂੰਨ
સાંકડી બેન્ડ,ਤੰਗ ਬੈਂਡ
સાંકડી બેન્ડ અવાજ,ਤੰਗ ਬੈਂਡ ਸ਼ੋਰ
સાંકડી બેન્ડ પાર્ક અવાજ,ਤੰਗ ਬੈਂਡ ਪਾਰਕ ਸ਼ੋਰ
મૂળ દુભાષિયા,ਮੂਲ ਦੁਭਾਸ਼ੀਏ
કુદરતી ગણતરી,ਕੁਦਰਤੀ ਗਣਨਾ
કુદરતી આવર્તન,ਕੁਦਰਤੀ ਬਾਰੰਬਾਰਤਾ
કુદરતી લઘુગણક,ਕੁਦਰਤੀ ਲਘੂਗਣਕ
નજીકનો કોલ,ਨੇੜੇ ਕਾਲ
ધ્રુજારીની નજીક,ਕੰਬਣ ਦੇ ਨੇੜੇ
"નીડલ વેલોસીટી, ઈન્વેન્ટરી વેલોસીટી","ਸੂਈ ਵੇਗ, ਵਸਤੂ ਵੇਗ"
પ્રતિબંધ,ਮਨਾਹੀ
પ્રતિબંધ સૂચના,ਮਨਾਹੀ ਨੋਟਿਸ
પ્રતિબંધ પ્રતીક,ਮਨਾਹੀ ਪ੍ਰਤੀਕ
નકારાત્મક દરવાજો,ਨਕਾਰਾਤਮਕ ਗੇਟ
નકારાત્મક અંતિમ દ્વાર,ਨਕਾਰਾਤਮਕ ਅੰਤ ਗੇਟ
નકારાત્મક બંધન,ਨਕਾਰਾਤਮਕ ਬੰਧਨ
