Tamil,English
"1.ஏற்றுதல், 2.ஏற்றுதல்",Load
"1.load module, 2.load modulator",load module
"1.உள்ளூர், 2.உள்ளூர்",Local
உள்ளூர் அணுகல்,local access
லோக்கல் ஏரியா நெட்வொர்க் (LAN),local area network (Lan)
உள்ளூர் தெளிவு,local definition
"1. உள்ளூர் நெட்வொர்க், 2. உள்ளூர் மையம் 3. உள்ளூர் பரிமாற்றம்",local exchange
உள்ளூர் நினைவகம்,local memory
உள்ளூர் முறை,local mode
உள்ளூர் மாறி,local variable
"வளைய, பூட்டு",Lock
லூப் கோப்பு,locked file
அமர்வு ஆரம்பம்,log in=log on
கால முடிவு,log off-log out
எழுதுதல்,Logging
தர்க்க பகுப்பாய்வி,logic analyser
தர்க்க வெடிகுண்டு,logic bomb
தர்க்க அட்டை,logic card
தர்க்க விளக்கப்படம் (பாய்வு விளக்கப்படம்),logic chart (flow chart)
தர்க்க சுற்று,logic circuit
தர்க்க வடிவமைப்பு,logic design
தர்க்க வரைபடம்,logic diagram
தருக்க பாய்வு விளக்கப்படம்,logic flow chart
தர்க்க செயல்பாடு,logic function
தர்க்க வாயில்,logic gate
"1. லாஜிக் புரோகிராமிங், 2. லாஜிக் புரோகிராமிங்",logic programming
தர்க்க இடப்பெயர்ச்சி,logic shift
தர்க்க நிலை,logic state
தர்க்க சுவிட்ச்,logic switch
தர்க்க அலகு,logic unit
தருக்க,Logical
தருக்க இணைப்பு,logical connection
தருக்க தரவு அமைப்பு,logical data structure
தருக்க வரைபடம்,logical diagram
தருக்க வெளிப்பாடு,logical expression
தருக்க பாய்வு விளக்கப்படம்,logical flow chart (flow chart)
தருக்க IF (லாஜிக்கல் என்றால்),logical IF
பகுத்தறிவு செயல்பாடு,logical operation
பகுத்தறிவு இயக்குபவர்,logical operator
பகுத்தறிவு இணைப்பு,logical relation
தர்க்கரீதியான திட்டம்,logical scheme
"1. பகுத்தறிவு தன்மை, 2. தருக்க தன்மை",logical symbol
தருக்க முறை,logical type
தருக்க மதிப்பு,logical value
தருக்க மாறி,logical variable
கண்ணோட்டத்தை அடைந்தது,look ahead carry
முன்னோட்ட தொகுப்பு,look ahead set
கவனிப்பு,Look-up
"1.லூப், 2.லூப்",Loop
வளைய கட்டுப்பாடு,loop control
வளைய துவக்கம்,loop initialization
வளைய மாறுபாடு,loop modification
"1.லூப் நெட்வொர்க், 2.லூப் நெட்வொர்க்",loop network
வளைய துவக்கம்,loop start
வளைய-முடிவு,loop termination
எதிர்-லூப் சோதனை,loop-back test
தளர்வாக இணைக்கப்பட்டது,loosely coupled
இழப்பற்ற சுருக்கம்,lossless compression
ஹஸ்ஸே சுருக்கம்,lossy compression
குறைந்த பைட்,low byte
குறைந்த அளவிலான மொழி,low level language
குறைந்த பாஸ் வடிகட்டி,low pass filter
"1.குறைந்த நிலை, 2. கீழே பிணைக்கப்பட்டுள்ளது",lower bound
"1.MAC நெறிமுறை, 2.MAC நெறிமுறைகள் (நடுத்தர அணுகல் கட்டுப்பாடு)",mac protocol (medium access control)
"1. இயந்திரம், 2. இயந்திரம்",Machine
இயந்திர முகவரி,machine address
"1. இயந்திரக் குறியீடு, 2. இயந்திரக் குறியீடு",machine code
இயந்திர சக்கரம்,machine cycle
இயந்திரமயமாக்கப்பட்ட மொழி,machine dependent language
இயந்திர மென்பொருள்,machine dependent software
சாதன பிழை,machine error
இயந்திரம் செயலற்ற நேரம்,machine idle time
இயந்திர மொழி,machine independent language
கையேடு,machine instruction
இயந்திர உணர்வு,machine intelligence
"1.இயந்திர மொழி, 2.இயந்திர மொழி",machine language
இயந்திர வழி கற்றல்,machine learning
இயந்திர செயல்பாடு,machine operation
இயந்திர மொழி,machine oriented language
இயந்திர செயல்திறன்,machine run
இயந்திர உருவகப்படுத்துதல்,machine simulation
இயந்திர கடத்தல் நேரம்,machine spoiled time
இயந்திர மொழிபெயர்ப்பு,machine translation
இயந்திர வார்த்தைகள்,machine word
மேக்ரோ அறிவுறுத்தல்,macro (=macro instruction)
மேக்ரோ அளவுகோல்,macro argument
வெகுஜன அசெம்பிளிங் திட்டம்,macro assembly program
மொத்த அழைப்பு,macro call
"1.மேக்ரோ குறியீடு, 2.மேக்ரோ குறியீடு",macro code
மேக்ரோ கட்டளை,macro command
மேக்ரோ பிரகடனம்,macro declaration
மேக்ரோ வரையறை,macro definition
மேக்ரோ ஓட்ட விளக்கப்படம்,macro flow chart
மேக்ரோ ஜெனரேட்டர்,macro generator
மேக்ரோ அறிவுறுத்தல்,macro instruction
மொத்த மொழி,macro language
மேக்ரோ நூலகம்,macro library
மேக்ரோ அளவுரு,macro parameter
மேக்ரோ செயலாக்கம்,macro processing
"1.மேக்ரோ செயலி, 2. மேக்ரோப்ராசசர்",macro processor
மேக்ரோ நிரலாக்க,macro programming
மொத்த முன்மாதிரி,macro prototype
"1.மேக்ரோ என்கோடிங், 2.மேக்ரோ கோடிங்",Macro-coding
மெகாபைட் (MB),magabyte (MB)
மந்திர சின்னம்,magic character
மந்திர எண்,magic number
காந்த குமிழி நினைவகம்,magnetic bubble memory
காந்த அட்டை,magnetic card
"1.காந்த செல், 2.காந்த செல்",magnetic cell
காந்த சின்னம்,magnetic character
காந்த மைய சேமிப்பு,magnetic core storage
"1.காந்த வட்டு, 2. காந்த வட்டு",magnetic disk
காந்த வட்டு முகவரி,magnetic disk address
காந்த வட்டு நினைவகம்,magnetic disk memory
காந்த டிரம்,magnetic drum
"1.காந்த குறியாக்கம், 2.காந்தக் குறியீட்டு முறை, 3.காந்தக் குறியீட்டு முறை",magnetic encoding
காந்த மேல்,magnetic head
காந்த மை,magnetic ink
காந்த மை எழுத்து அங்கீகாரம் (MICR),magnetic ink character recognition (MICR)
காந்த ஊடகம்,magnetic media
காந்த வாசிப்பு,magnetic reading
காந்த பதிவு,magnetic recording
காந்த சேமிப்பு,magnetic storage
காந்தப் பட்டை,magnetic strip
காந்த நாடா,magnetic tape
காந்த நாடா கெட்டி,magnetic tape cartridge
காந்த நாடா இயக்கி,magnetic tape drive
காந்த நாடா முன்னோடி,magnetic tape header
காந்த நாடா நூலகர்,magnetic tape librarian
காந்த நாடா அணுகல்,magnetic tape transport
காந்த நாடா அலகு,magnetic tape unit
"1.காந்த மெல்லிய அடுக்கு, 2.காந்த மெல்லிய படலம்",magnetic thin film
காந்த பாதை,magnetic track
காந்த ஒளியியல் சேமிப்பு,magneto optic storage
"1.காந்த அச்சுப்பொறி, 2.காந்த அச்சுப்பொறி",magnetographic printer
காந்த விலகல்,Magnetostriction
காந்தமாக சிதைக்கக்கூடிய மாத்திரை,magnetostrictive tablet
"1. அஞ்சல் பெட்டி, 2. அஞ்சல் பெட்டி",mail box
அஞ்சல் இணைப்பு,mail merge
"1. தலைமைக் கட்டுப்பாட்டுப் பிரிவு, 2. தலைமைக் கட்டுப்பாட்டுப் பிரிவு",main control unit
முக்கிய சட்டகம்,main frame
"1.முதன்மை சட்ட அமைப்பு, 2.முதன்மை சட்ட அமைப்பு",main frame system
"1.முதன்மை நினைவகம், 2.முதன்மை நினைவகம்",main memory
"1.முதன்மை திட்டம், 2.முதன்மை திட்டம்",main program
முக்கிய சேமிப்பு,main storage
"1.மெயின் ஸ்விட்ச், 2.மெயின் ஸ்விட்ச்",main switch
"1.பராமரிப்பு, 2.பராமரிப்பு",Maintenance
பராமரிப்பு குழு,maintenance panel
பராமரிப்பு நேரம்,maintenance time
பெரிய வட்டம்,major cycle
முக்கிய சாதனம்,major device
முக்கிய விசை,major key
முக்கியமான கட்டம்,major state
முக்கிய கட்டமைப்பு,major structure
முக்கிய வேலை,major task
பெரும்பான்மை கூறு,majority element
பெரும்பான்மை வாயில்,majority gate
பெரும்பான்மை செயல்பாடு,majority operation
திருப்பிச் செலுத்தும் காலம்,makeup time
தவறான நடைமுறை,malfunction routine
மேலாண்மை வளர்ச்சி,management development
மேலாண்மை தகவல் அமைப்பு (எம்ஐஎஸ்),management information system (MIS)
மேலாண்மை அறிவியல்,management science
மான்செஸ்டர் குறியாக்கம்,Manchester coding
பெருக்கல்,Manifolding
மதிப்பிடப்பட்ட மாறி,manipulated variable
மதிப்பிடப்பட்ட குறியீடு,manipulating indexing
மனித இயந்திர உருவகப்படுத்துதல்,man-machine simulation
கையேடு முகவரி சுவிட்ச்,manual address switch
கையேடு பகுப்பாய்வு,manual analysis
கைமுறை அழைப்பு,manual answering
கைமுறை நுழைவு,manual entry
"1. கையேடு மையம், 2. கையேடு மையம்",manual exchange
"1. கைமுறை உள்ளீடு, 2. கைமுறை உள்ளீடு",manual input
கைமுறை செயல்பாடு,manual operation
பல-பல உறவு,many to many relationship
பல குறிவிலக்கி,many to one decoder
வரைபட முறை,map method
விவரணையாக்கம்,Mapping
விளிம்பு,Margin
விளிம்பு பிழை,margin error
விளிம்பு விசாரணை,marginal check
விளிம்பு சோதனை,marginal test
சின்னம் கண்டறிதல்,mark detection
கையெழுத்து வாசிப்பு,mark reading
சின்னம் ஸ்கேனிங்,mark scanning
அடையாள உணர்வு,mark sense
குறிப்பான்,Marker
குறிக்கும்,Marking
மார்க்கர் அலை,marking wave
மார்க்கோவ் சங்கிலி,markov chain
மார்க்கோவ் ஆதாரம்,markov source
மார்க்அப் மொழி,mark-up language
மேசர்,Maser
மேசர்,Maser
"1.முகமூடி, 2.முக்காடு, 3.முக்காடு",Mask
"1. கவர் பிட், 2. கவர் பிட், 3. முகமூடி இரட்டை இலக்கங்கள்",mask bit
முகமூடி நிரல்படுத்தக்கூடிய சாதனம்,mask programmable device
கவர் பதிவு,mask register
"1. கவர் ரோம், 2. கவர் ரோம்",masked ROM
கவர்,Masking
பெரிய புள்ளிவிவரங்கள்,mass data
"1. நிறை நினைவகம், 2. நிறை நினைவகம்",mass memory
பெருமளவில் இணையாக,massively parallel
தலைவன்,Master
முதன்மை அட்டை,master card
"1.ஹெட் வாட்ச், 2.கண்ட்ரோல் வாட்ச்",master clock
முக்கிய பணியகம்,master consol
முதன்மை தரவு,master data
முதன்மை வரைபடம்,master diagram
முதன்மை கோப்பு,master file
முதன்மை குழு,master group
முதன்மை விசை,master key
முக்கிய நூலக நாடாக்கள்,master library tape
முதன்மை செயலி,master processor
முதன்மை திட்டம்,master program
முக்கிய மையம்,master station
"1.மாஸ்டர் டேப், 2.மாஸ்டர் டேப்",master tape
"1.முதன்மை முனையம், 2.முதன்மை முனையம்",master terminal
முதன்மை துணை சாதனம்,master/slave device
முதன்மை துணை அமைப்பு,master/slave system
"1. போட்டி, 2. போட்டி, 3. சந்திப்பு",Match
பொருத்துக,Matching
கணித நிரலாக்க,mathematical programming
கணித உருவகப்படுத்துதல்,mathematical simulation
"1.அணி, 2.அணி",Matrix
"1.மேட்ரிக்ஸ் பிரிண்டர், 2.மேட்ரிக்ஸ் பிரிண்டர்",matrix printer
அணி சுவிட்ச்,matrix switch
அணி அட்டவணை,matrix table
அதிகபட்ச கணினி,maxi computer
அதிகபட்ச கணினி,Maxicomputer
உச்ச உறுப்பு,maximal element
யோகாபேட்,maxterm (standard sum term)
மேக்ஸ்வெல் டாமன்,maxwell daemon
"1.அர்த்தம், 2.அர்த்தம்",Mean
மீட்பு நேரம் என்று பொருள்,mean repair time
தோல்வி நேரம் என்று அர்த்தம்,mean time between failure (MTBF)
தோல்வி சராசரி நேரம் (m t b f),mean time between failure (MTBF)
தோல்விக்கான நேரம் என்று அர்த்தம்,mean time to failure
பழுது சராசரி நேரம்,mean time to repair
சரிசெய்தல் சராசரி நேரம் (MTTR),mean time to repair (MTTR)
நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI),medium scale integration (MSI)
நடுத்தர ஒருங்கிணைப்பு (MSI),medium scale integration (MSI)
சராசரி சேமிப்பு சாதனம்,medium term storage device
ஒரு நொடிக்கு மெகா பிட் (Mbps),megabit per second (MB Ps)
கூறு பொருள்,member object
கூறு பதிவு,member record
"1.நினைவு, 2.நினைவு",Memory
"1.நினைவக வரிசை, 2.நினைவக வரிசை",memory array
"1.மெமரி ஃபண்ட், 2.மெமரி பேங்க்",memory bank
"1.memory buffer Register, 2.memory buffer Register",memory buffer register
"1.மெமரி பஸ், 2. நினைவக பேருந்து",memory bus
மெமரி கார்டு,memory card
நினைவக செல்,memory cell
நினைவாற்றல் இழப்பு,memory compaction
"1.மெமரி கோர், 2.மெமரி கோர்",memory core
நினைவக சுழற்சி,memory cycle
"1.நினைவக தரவுப் பதிவு, 2.நினைவக தரவுப் பதிவு",memory data register
"1.நினைவக திணிப்பு ,2.நினைவக திணிப்பு",memory dump
"1.நினைவகப் பரிமாற்றம், 2.நினைவகப் பரிமாற்றம்",memory exchange
"1.நினைவகப் படிநிலை, 2.நினைவகப் படிநிலை",memory hierarchy
நினைவக அறிவுறுத்தல்,memory instruction
"1.நினைவக மேலாண்மை, 2.நினைவக மேலாண்மை",memory management
"1.நினைவக வரைபடம், 2.நினைவக வரைபடம்",memory map
"1. நினைவக மேப் செய்யப்பட்ட வெளியீடு, 2. உள்ளீடு, 3. நினைவகம் மேப் செய்யப்பட்ட I/O",memory mapped I/O
"1.மெமரி மாடல், 2.மெமரி மாடல், 3.மெமரி மாடல்",memory model
"1.நினைவக தொகுதி, 2.நினைவக தொகுதி",memory module
"1.மெமரி இன்டெக்ஸ் பதிவு, 2.மெமரி இன்டெக்ஸ் பதிவு",memory pointer register
ஞாபக சக்தி,memory power
நினைவக பாதுகாப்பு,memory protection
"1.நினைவக குறிப்பு அறிவுறுத்தல், 2.நினைவக குறிப்பு அறிவுறுத்தல்",memory reference instruction
"1.நினைவக திட்டம், 2.நினைவக திட்டம்",memory resident program
"1.நினைவக அலகு, 2.நினைவக அலகு",memory unit
பட்டியல்,Menu
மெனு பார்,menu bar
மெனு இயக்கப்படுகிறது,menu drive
மெனு தேர்வு,menu selection
முக்கிய உந்துதல் திட்டம்,menu-driven program
"1. உள்ளார்ந்த, 2. ஒன்றிணைக்கப்பட்ட",Merge
இணைப்பு பரிமாற்ற வரிசையாக்கம்,merge exchange sort
"1. வரிசைப்படுத்தல் இணைப்பு, 2. பட்டியல் தேர்வு",merge sort
"1. இணைத்தல், 2. இணைத்தல்",Merging
லட்டு நெட்வொர்க்,mesh network
செய்தி அனுப்புதல்,Messagaing
செய்தி,Message
செய்தி அங்கீகாரம்,message authentication
செய்தி செல்,message box
செய்தி சுற்று,message circuit
செய்தி வடிவம்,message format
செய்தி தலைப்பு,message header
செய்தி முறை,message mode
செய்தி அனுப்புதல்,message passing
"1.செய்தி வரிசைப்படுத்தல், 2.செய்தி வரிசைப்படுத்துதல்",message polling
செய்தி வரி,message queue
செய்தி சுவிட்ச்,message switch
செய்தி உரை,message text
செய்தி பரிமாற்ற முகவர்,message transfer agent
சூப்பர் அசெம்பிளர்,meta assembler
மெட்டாகிளாஸ்,meta class
"1. அதிக தொகுப்பு, 2. அதிக விளக்கம்",meta compilation
"1. அதிக மொழிபெயர்ப்பாளர்கள், 2. மேலும் தொகுப்பாளர்கள்",meta compiler
பேச்சுவழக்கு,meta language
"1.மெட்டா நெட்வொர்க், 2.மெட்டா நெட்வொர்க்",meta network
சர்வாதிகாரம்,meta system
செயல்முறை,Method
பெருநகரப் பகுதி நெட்வொர்க் (MAN),metropolitan area network (MAN)
மைக்ரோ,Micro
"1.மைக்ரோகோட், 2.மைக்ரோகோட்",micro code
நுண்கணினி,micro computer
நுண் கட்டுப்படுத்தி,micro controller
நுண் சுழற்சி,micro cycle
மைக்ரோ எலக்ட்ரானிக் மெக்கானிக்கல் மெக்கானிசம்ஸ் (MEMS),micro electronic mechanical system (MEMS)
மைக்ரோ எலக்ட்ரானிக்ஸ்,micro electronics
மைக்ரோ மினியேட்டரைசேஷன்,micro miniauthorization
மைக்ரோ ஆர்டர்,micro order
"1.மைக்ரோ, 2.மெயின்பிரேம் இணைப்பு",micro/mainframe link
மைக்ரோ சிப்,Microchip
மைக்ரோ கோபால்,Microcobol
மைக்ரோ குறியீடு,Microcode
"1.மைக்ரோஃபைல், 2.மைக்ரோஃபிஷ், 3.மைக்ரோஃபைல்",Microfiche
மைக்ரோ நெகிழ்,Microfloppy
மைக்ரோஃபார்ம் வாசிப்பு சாதனம்,microform reader
நுண் சட்டகம்,Microframe
மைக்ரோகிராபிக்ஸ்,Micrographics
ஒலிவாங்கி,Microphone
மைக்ரோஃபோட்டோகிராஃப்,Microphotograph
"1.மைக்ரோ பிராசசிங் யூனிட், 2.மைக்ரோ பிராசசிங் யூனிட்",microprocessing unit
நுண்செயலி,Microprocessor
நுண்செயலி சிப்,microprocessor chip
நுண்செயலி மொழிபெயர்ப்பாளர்,microprocessor compiler
மைக்ரோ ப்ராசசர் யூனிட் (MPU),microprocessor unit (MPU)
"1. மைக்ரோ புரோகிராம், 2. மைக்ரோ புரோகிராம்",Microprogram
மைக்ரோ வரிசை,Microsequence
மைக்ரோசாப்ட்,Microsoft
மைக்ரோசாப்ட் விண்டோஸ்,microsoft windows
மைக்ரோ அலை,Microwave
மைக்ரோ அலை இணைப்பு,microwave link
நுண்ணலை ஒலிபரப்பு,microwave propagation
நடுத்தர மேலாண்மை,middle management
"1. மிடில்வேர், 2. நடுத்தர பொருட்கள்",Middleware
மிடி கணினி,Midicomputer
மைய புள்ளி,Midpoint
சராசரி,Midterm
இடம்பெயர்வு பாதை,migration path
வினாடிக்கு மில்லியன் வழிமுறைகள் (MIPS),million instructions per second (MIPS)
மினி கணினி,minicomputer
சிறிய வட்டு,Minidiskette
"1.சிறிய பெருங்குடல், 2.சிறிய ஆஷ்ட்",minimal kernel
குறைந்தபட்ச தயாரிப்பு,minimal product
அரிதான மரம்,minimal tree
"1.மினிமேக்ஸ் அல்காரிதம், 2.அல்காரிதம்",minimax (min-max) algorithm
மினியேட்டரைசேஷன் செயல்முறை,minimax procedure
குறைந்த விலை நீட்டிப்பு மரம்,minimum cost spanning tree
"1.குறைந்த தாமதக் குறியாக்கம், 2.குறைந்த தாமதக் குறியீட்டு முறை",minimum latency coding
குறுகிய சாதனம்,minor device
"1. பெருக்கல், 2. பெருக்கல், 3. பெருக்கல் கால",Minterim
கடன் அட்டை,minus flag
கடன் அட்டை,minus flag
கடன் பகுதி,minus zone
பிரதிபலித்த வட்டு,mirror
"1. கண்ணாடிப் புள்ளி, 2. நகல், 3. கண்ணாடி நகல்",mirror site
கலப்பு ரேடிக்ஸ் குறியீடு,mixed-radix notation
கலவை,Mixer
நினைவாற்றல்,Mnemonic
நினைவு முகவரி,mnemonic address
மறக்கமுடியாது,Mnemonics
"1.மொபைல், 2. அசையும்",Mobile
"1. மொபைல் கம்ப்யூட்டிங், 2. மொபைல் கம்ப்யூட்டிங்",mobile computing
"1.மாதிரி, 2.மாதிரி",Model
முறையற்ற ஆசிரியர்,modeless editor
"1. மாடலிங், 2. மாடலிங்",Modelling
மோடம்,Modem
"1.எளிய சராசரி, 2.இயல்பு, 3.சராசரி",Moderate
விமந்தன்,Moderation
மதிப்பீட்டாளர்,Moderator
மாற்றியமைக்கப்பட்ட அறிவுறுத்தல்,modified instruction
மாற்றியமைப்பவர்,Modifier
மாற்றி பிட்,modifier bit
மாற்றம்,Modify
மட்டு,Modular
"1.ஒருமைப்பாடு, 2.மட்டுத்தன்மை",Modularity
பண்பேற்றம்,Modulation
தொகுதி,Module
மட்டு அமைப்பு,module architecture
கண்காணிக்கவும்,Monitor
"1.கண்காணிப்பு திட்டம், 2.கண்காணிப்பு திட்டம்",monitoring program
ஒரே வண்ணமுடைய காட்சி,monocrome display
ஒற்றைக்கல் ஒருங்கிணைந்த சுற்று,monolithic integrated circuit
ஒற்றைக்கல் தொழில்நுட்பம்,monolithic technology
ஒற்றை இடைவெளி எழுத்துரு,monospace font
ஒரு நிலை,Monostable
சலிப்பூட்டும்,Monotoricity
"1. வடிவம், 2. வடிவம்",Morph
வடிவம்,Morpheme
வடிவம்,Morphism
"1. அடமானம், 2. அடமானம், அடமானம்",Mortgage
MOSFET (MOSFET),mosfet (MOSFET)
"1. அதிக இரண்டு இலக்கங்கள், 2. அதிக பிட்",most significant bit
தாய் பலகை,mother board
அம்மா பதிவு,mother register
திரைப்படங்கள்,motion picture
திரைப்பட நிபுணர் குழு (MPEG),motion picture experts group (MPEG)
ஏற்ற,Mount
"1.சுட்டி, 2.சுட்டி",Mouse
"1.அசையும், 2.இடமாற்றம்",Move
நகரும் சின்னம்,move character
MS-DOS,MS-DOS
MS-Windows,MS-Windows
பல நோக்குநிலை,multi aspect
பல செயலி,multi processor
"1.மல்டி புரோகிராமிங், 2.மல்டி புரோகிராமிங்",multi programming
பல்பணி,multi tasking
பஹுபஸ்,Multibus
ஒளிபரப்பு,Multicast
பாலிமார்பிக் முகவரி,multicast address
ஒளிபரப்பு,Multicasting
மல்டிசிப்,Multichip
மல்டிக்ஸ்,Multics
பல்பணி செயல்பாடு,multijob operation
"1.பலநிலை நினைவகம், 2. பல நிலை நினைவகம்",multilevel memory
"1.மல்டிமீடியா தொழில்நுட்பம், 2.மல்டிமீடியா தொழில்நுட்பம்",multimedia technology
பன்முகத்தன்மை,Multimode
பல,Multiple
"1. துல்லியம், 2. பல உத்தரவாதம்",multiple precision
பல பின்னடைவு,multiple regression
"1.மல்டிபிளக்ஸ், 2.மல்டிப்ளக்ஸ்",Multiplex
மல்டிபிளக்ஸ் முறை,multiplex mode
மல்டிபிளெக்சர்,Multiplexer
"1. மல்டிபிளெக்சிங், 2. மல்டிபிளெக்சிங்",Multiplexing
பலமுனை நெட்வொர்க்,multipoint network
பல செயலாக்கம்,Multiprocessing
பல்செயலி அமைப்பு,multiprocessor system
பல்நோக்கு இணைய அஞ்சல் நீட்டிப்பு (MIME),multipurpose internet mail extention (MIME)
வேலை வாய்ப்பு,Multischedule
பல மையம்,Multistation
மல்டித்ரெடிங்,Multithreading
பல்லுறுப்புக்கோவை பகுத்தறிவு,multivalued logic
பன்முக பகுப்பாய்வு,multivariate analysis
பல அதிர்வு,Multivibrator
"1.பரஸ்பர விலக்கல், 2.பரஸ்பர விலக்கல்",mutual exclusion
பரஸ்பர தகவல்,mutual information
"1. புதியவர், 2. உள்ளுணர்வு பயனர்",naïve user
"1.பெயர் சேவையகம், 2.பெயர் சேவையகம்",name server
நந்த் ஆபரேஷன்,NAND operation
நானோ,Nano
"குறுகிய பட்டை, குறுகிய பட்டை",narrow band
தேசிய தகவல் உள்கட்டமைப்பு,national information infrastructure
தேசிய தகவல் தரநிலை அமைப்பு (மற்றும் NISO),National Information Standards Organization (NAND NISO)
இயற்கை குறியீடு,native code
"1.பிராகிருத மொழிபெயர்ப்பாளர், 2.பிரகிருத ப்ரோக்ராமர், 3.பிரகிருத பள்ளி",native compiler
பிராகிருத மென்பொருள்,native software
இயற்கை தொகுப்பி,natural compiler
இயற்கை மொழி செயலாக்கம்,natural language processing
இயல்பான மொழி வினா,natural language querry
"1.இயற்கை எண், 2. கூட்டல் முழு எண்",natural number
ஆபரேஷன்,Navigation
இயக்குனர்,Navigator
தலைகீழ் தர்க்கம்,negative logic
"1.நீட் லூப், 2. என்டர் லூப்",nested loop
"1. nested macro, 2. nested macro",nested macros
"வலை, வலை",Net
"1.நெட் முகவரி, 2.நெட் முகவரி",net address
"1. நிகர குடிமகன், 2. நிகர குடிமகன்",net citizen
நெட்ஸ்கேப் நேவிகேட்டர்,netscape navigator
பிணைய அணுகல் கட்டுப்பாடு,network access control
"1.நெட்வொர்க் ஆர்கிடெக்சர், 2.நெட்வொர்க் கட்டமைப்பு",network architecture
பிணைய கோப்பு முறைமை (NFS),network file system (NFS)
"1.நெட்வொர்க் ஒருமைப்பாடு, 2.நெட்வொர்க் ஒருமைப்பாடு",network integrity
பிணைய இணைப்பு,network interconnection
பிணைய அடுக்கு,network layer
பிணைய மேலாண்மை,network management
பிணைய நிலப்பரப்பு,network topology
நெட்வொர்க் ஸ்பெக் டெர்மினல்,network virtual terminal
நடுநிலை ரிலே,neutral relay
நடுநிலை பரிமாற்றம்,neutral transmission
புதிய வரி எழுத்து,new line character
"1.நியோ ஒத்திசைவு, 2. புதிய ஒத்திசைவு",new sync
"1.NFS, 2.நெட்வொர்க் கோப்பு",NFS/network file
"1.குவார்ட்டர்பிட், 2.குவார்ட்டர்பிட், 3.நிபெல்",Nibble
புதிய நிரப்பு,nine's complement
முனை,Node
சத்தம்,Noise
இரைச்சல் முறை,noise mode
அமைதியான குறியாக்கம்,noiseless coding
ஒழுங்கின்மை,non determinism
விநியோகஸ்தர்,non distributive
வெற்று தொகுப்பு,non empty set
வகுபடக்கூடியது,non prime
ஊடாடாதது,Non-interactive
"1.எல்லையற்ற அமைப்பு, 2.முனையில்லாத அமைப்பு",non-terminal system
"1. நிலையற்ற நினைவகம், 2. நிலையற்ற நினைவகம்",non-volatile memory
ஆவியாகாத ராம்,non-volatile ram
"1. இறக்கப்படாத குறியீடு, 2. இறக்கப்படாத குறியீடு",non-weighted code
NOP (செயல்படாத) அறிவுறுத்தல்,NOP instruction
நார்,NOR
"1.அல்லது வாயில், 2.அல்லது வாயில்",NOR gate
"1.இயல்பு, 2.எளிமையானது",Normal
இயல்பாக்கம்,Normalization
இயல்பாக்குபவர்,Normalizer
நோர் அறுவை சிகிச்சை,NOR-operation
இல்லை,NOT
சுற்று அல்ல,NOT circuit
சமமான வாயில் அல்ல,NOT equivalence gate
"1.செயல்பாடு அல்ல, 2. நிரப்பு செயல்பாடு",NOT operation
முடிவில்லாத,Not-AND
முடிவற்ற செயல்பாடு,NOT-AND operation
இல்லை-அல்லது,NOT-OR
அல்ல-அல்லது செயல்பாடு,NOT-OR operation
n p முழுமை,NP completeness
காலியிட காட்டி,NULL pointer
எண் கோட்பாடு,number theory
nyquist அளவுகோல்,nyquist criteria
"1. பொருள், 2. குறிக்கோள், 3. இலக்கு",Object
இலக்கு சம்பந்தமான,object oriented
"1.ஆக்டல் குறியீடு, 2.ஆக்டல் குறியீடு",octal code
எண்ம எண்,octal number
எட்டுத்தொகை,Octet
ஆக்ட்ரீ,Octree
ஒற்றைப்படை சமநிலை,odd parity
அலுவலக ஆட்டோமேஷன்,office automation
அலுவலக மென்பொருள்,office software
"1.ஆஃப்-லைன், 2.ஆஃப்-லைன்",Off-line
"1. ஆஃப்லைன் செயலாக்கம், 2. ஆஃப்லைன் செயலாக்கம்",off-line processing
"1.ஆஃப்செட், 2.முடிவு-செங்குத்தாக",Off-set
ஒமேகா குறியீடு,omega notation
ஆன்லைன் தொடர்பு,on-line communication
"1.ஆன்-லைன் செயலாக்கம், 2. ஒரே நேரத்தில் செயலாக்கம்",on-line processing
செயல்பாட்டு பதிவு,OP register
திறந்த அணுகல்,open addressing
வெளிப்படையான அமைப்பு ஒன்றோடொன்று,open system interconnection
"1. நிர்வாண கம்பி, 2. திறந்த கம்பி",open wire
செயல்பாடு,Operand
தளவாடங்கள்,operating system
"1.செயல்பாடுகள், 2.செயல்பாடுகள்",Operation
"1. இயக்குபவர், 2. இயக்குபவர், 3. இயக்குபவர்",Operator
ஒளியியல் எழுத்து அங்கீகாரம்,optical character recognition
"1. ஆப்டிகல் ஃபைபர், 2. ஆப்டிகல் ஃபைபர்",optical fibre
ஒளியியல் எழுத்துருக்கள்,optical font
ஆப்டிகல் மார்க் அங்கீகாரம் (OMR),optical mark recognition (OMR)
"1. ஒளியியல் நினைவகம், 2. ஒளியியல் நினைவகம்",optical memory
ஆப்டிகல் ரீடர்,optical reader
"1. ஆப்டிகல் ஸ்கேனிங், 2. ஆப்டிகல் ஸ்கேனிங்",optical scanning
"1.விருப்பம், 2.விருப்பம்",Optimal
உகப்பாக்கம்,Optimization
ஆப்டிகல் கப்ளர்,opto coupler
ஆப்டோ எலக்ட்ரானிக்ஸ்,Optoelectronics
