Gujarati,Bengali
સૂચના,নির্দেশ
સૂચના,নির্দেশ
સૂચના ચક્ર,নির্দেশ চক্র
સૂચના ચક્ર,নির্দেশ চক্র
સૂચના ડીકોડર,নির্দেশনা ডিকোডার
"સૂચના ફોર્મેટ, ફોર્મેટ","নির্দেশ বিন্যাস, বিন্যাস"
સૂચના રજીસ્ટર,নির্দেশনা রেজিস্টার
સૂચના સમૂહ,নির্দেশনাবলী
સૂચના ક્રિયાપદ,নির্দেশ ক্রিয়া
મશીન,মেশিন
યાંત્રિકરણ,যান্ত্রিকীকরণ
મિકેનાઇઝેશન એમ્પ્લીફાયર,যান্ত্রিকীকরণ পরিবর্ধক
યાંત્રિકીકરણ ટ્રાન્સફોર્મર,যান্ত্রিকীকরণ ট্রান্সফরমার
અવાહક દરવાજો,উত্তাপ গেট
પ્રતિરોધક દ્વાર ભાવિ,প্রতিরোধী গেট ভাগ্য
ઇન્સ્યુલેટર,অন্তরক
એન્ટિસ્પિરન્ટ,প্রতিষেধক
INT સિગ્નલ,INT সংকেত
INTA સિગ્નલ,INTA সংকেত
INTE સિગ્નલ,INTE সংকেত
ઇન્ટિગ્રેટેડ સર્કિટ (IC),ইন্টিগ্রেটেড সার্কিট (IC)
ઇન્ટિગ્રેટેડ સર્કિટ (IC),ইন্টিগ্রেটেড সার্কিট (IC)
ઇન્ટિગ્રેટેડ ઇન્જેક્શન લોજિક,ইন্টিগ্রেটেড ইনজেকশন লজিক
ઇન્ટિગ્રેટર,ইন্টিগ্রেটর
તીવ્ર,intensifier
વિભેદક ટ્રાન્સડ્યુસર,ডিফারেনশিয়াল ট্রান্সডুসার
ઇન્ટરઇલેક્ટ્રોડ કેપેસીટન્સ,আন্তঃইলেকট্রোড ক্যাপাসিট্যান্স
ઈન્ટરફેસ,ইন্টারফেস
ઈન્ટરફેસ ચાર્જ,ইন্টারফেস চার্জ
ઇન્ટરફેસ જોડાણ,ইন্টারফেস কাপলিং
ઇન્ટરફેસ સર્કિટ,ইন্টারফেস সার্কিট
દખલગીરી,হস্তক্ষেপ ক্ষয়
હસ્તક્ષેપ ફિલ્ટર,হস্তক্ষেপ ফিল্টার
સિનેપ્સ સ્કેનિંગ,সিন্যাপস স্ক্যানিং
ચેતોપાગમ,সিন্যাপ্স
આંતરબંધન હેન્ડ શેક,আন্তঃবন্ধন হ্যান্ড শেক
મધ્યવર્તી આવર્તન (IF),মধ্যবর্তী ফ্রিকোয়েন্সি (IF)
મધ્ય આવર્તન,মধ্য ফ্রিকোয়েন্সি
તૂટક તૂટક નિષ્ફળતા,বিরতিহীন ব্যর্থতা
ઇન્ટરમોડ્યુલેશન,ইন্টারমডুলেশন
ઇન્ટરમોડ્યુલેશન ડિસ્ટોર્શન (IMD),ইন্টারমডুলেশন বিকৃতি (IMD)
આંતરિક આવર્તન વળતર,অভ্যন্তরীণ ফ্রিকোয়েন্সি ক্ষতিপূরণ
દુભાષિયા,দোভাষী
વિક્ષેપ,বাধা
વિક્ષેપ,বাধা
અવ્યવસ્થિત સતત તરંગ (ICW),অবিচ্ছিন্ন একটানা তরঙ্গ (ICW)
ઇન્ટર સિમ્બોલ ઇન્ટરફેન્સ (ISI),ইন্টার সিম্বল ইন্টারফারেন্স (আইএসআই)
વિક્ષેપ રજીસ્ટર,বিঘ্নিত নিবন্ধন
વિક્ષેપ સંકેત,বাধা সংকেত
ભૌતિક નાણાં,বস্তুগত অর্থ
ઇન્વર્સ ફોરિયર ટ્રાન્સફોર્મ (IFT),ইনভার্স ফুরিয়ার ট্রান্সফর্ম (IFT)
વ્યસ્ત સ્તર,বিপরীত স্তর
રિવર્સ પાવર સપ્લાય,বিপরীত বিদ্যুৎ সরবরাহ
વ્યસ્ત,বিপরীত
વ્યસ્ત,বিপরীত
વ્યસ્ત ઉમેરનાર,বিপরীত যোজক
વ્યસ્ત એમ્પ્લીફાયર,বিপরীত পরিবর্ধক
વ્યસ્ત એમ્પ્લીફાયર,বিপরীত পরিবর্ধক
વ્યસ્ત રોકાણ,বিপরীত বিনিয়োগ
Io/M સિગ્નલ,আইও/এম সংকেত
Io/R સિગ્નલ,আইও/আর সংকেত
પાણી ladsr,জল ladsr
આયન,আয়ন
આયન વાવેતર,আয়ন রোপণ
આયન વાવેતર,আয়ন রোপণ
આયન રેઝોનન્સ શોષણ,আয়ন অনুরণন শোষণ
આયનીકરણ,আয়নকরণ
આયનીકરણ,আয়নকরণ
આયનીકરણ વર્તમાન,আয়নকরণ বর্তমান
આયનોસ્ફીયર ટ્રાન્સમિશન,আয়নোস্ফিয়ার সংক্রমণ
આયનોસ્ફીયર ટ્રાન્સમિશન,আয়নোস্ফিয়ার সংক্রমণ
આયર્ન કોર,লোহার মজ্জা
આયર્ન વેન મીટર,লোহার ভ্যান মিটার
ISA બસ,আইএসএ বাস
આઇસોલેટીંગ એમ્પ્લીફાયર,বিচ্ছিন্ন পরিবর্ধক
વિભાજક,বিভাজক
આઇસોટોપિક રેડિયેશન,আইসোটোপিক বিকিরণ
જે/એસ રેશિયો,জে/এস অনুপাত
જેક,জ্যাক
જેક પ્લગ,জ্যাক প্লাগ
j-ડિસ્પ્લે,জে-ডিসপ্লে
સંધિ ભાવિ,চুক্তির ভাগ্য
કચકચ,ঝাঁকুনি
જેકે ફ્લિપ-ફ્લોપ્સ,JK ফ্লিপ-ফ্লপ
જોહ્ન્સન કોડ,জনসন কোড
જોહ્નસન સ્કોરર,জনসন স্কোরার
જોહ્ન્સન રેવ,জনসন রেভ
ઝોન શીયરિંગ સર્કિટ,জোন শিয়ারিং সার্কিট
j-ઓપરેટર,j-অপারেটর
જોસેફસન સંધિ,জোসেফসন চুক্তি
જોયસ્ટીક,জয়স্টিক
આંખ મારવી,পলক
સંધિ,সন্ধি
સંધિ હોલ્ડિંગ,চুক্তি ধারণ
જંકશન ડાયોડ,জংশন ডায়োড
સંધિ અલગતા,চুক্তি বিচ্ছেদ
સંયુક્ત ગરમી,যৌথ তাপ
જંકશન ટ્રાન્ઝિસ્ટર,জংশন ট্রানজিস্টর
carnow નકશો,carnow মানচিত্র
કોર્નરો ડ્રોઇંગ,কর্নরো অঙ্কন
કેલ ગુણાંક,কেল সহগ
કેલ્વિન ડબલ બ્રિજ,কেলভিন ডবল ব্রিজ
કેલ્વિન વોર્સ વોલ્ટેજ વિભાજક,কেলভিন ওয়ারস ভোল্টেজ ডিভাইডার
કેર સેલ,ker সেল
કી બોર્ડ,কী বোর্ড
કી બોર્ડ,কী বোর্ড
કી સ્ટોરેજ રજીસ્ટર,কী স্টোরেজ রেজিস্টার
કીબોર્ડ,কীবোর্ড
કીબોર્ડ,কীবোর্ড
કીડ એજીસી,keyed AGC
કાઉન્ટર ઈજા,পাল্টা আঘাত
કિલો હર્ટ્ઝ,কিলো হার্টজ
કિર્ચહોફનો વિભાગનો કાયદો,কির্চফের ধারার আইন
કિર્ચહોફ વોલ્ટેજ કાયદો,kirchhoff ভোল্টেজ আইন
વોલ્ટેજ જાણો,ভোল্টেজ জানুন
KVK રેટર,কেভিকে রেটার
પ્રયોગશાળા વીજ પુરવઠો,পরীক্ষাগার পাওয়ার সাপ্লাই
પ્રયોગશાળા ધોરણો,পরীক্ষাগার মান
લેવિરિન્થ દાખલ કરો,ল্যাভিরিন্থ সন্নিবেশ
પ્રલક્ષ પ્રક્રિયા,প্রলক্ষ প্রক্রিয়া
એલિવેટેડ ડી/એ કન્વર્ટર,এলিভেটেড ডি/এ কনভার্টার
પસ્તાવો,অনুতাপ
બેક કોમ્પેન્સેશન રિઇન્વેસ્ટમેન્ટ એમ્પ્લીફાયર,ফিরে ক্ষতিপূরণ পুনর্বিনিয়োগ পরিবর্ধক
લેમ્બર્ટનો કોસાઇન નિયમ,ল্যামবার্টের কোসাইন নিয়ম
લેમ્પ રિચાર્જ,বাতি রিচার্জ
સ્થાનિક નેટવર્ક મેનેજર,স্থানীয় নেটওয়ার্ক ম্যানেজার
કવર વિસ્તાર,কভার এলাকা
લેન્ડસ્કેપ મોડ,আড়াআড়ি মোড
લેન્ડસ્કેપ મોનિટર,আড়াআড়ি মনিটর
ભાષા એસેમ્બલીંગ,ভাষা সমাবেশ
ભાષા પ્રોસેસર,ভাষা প্রসেসর
ભાષા રેઝોનન્સ પ્રોગ્રામિંગ,ভাষা অনুরণন প্রোগ্রামিং
સામાન્ય,সাধারণ
લેપ્લેસ સમીકરણ,ল্যাপ্লেস সমীকরণ
લેપ્લેસ ટ્રાન્સફોર્મ,ল্যাপ্লেস রূপান্তর
LAPM,এলএপিএম
લેપટોપ કમ્પ્યૂટર,ল্যাপটপ কম্পিউটার
LARAM,LARAM
મોટી ફ્રેમ,বড় ফ্রেম
મોટી ત્રિજ્યા લેબલીંગ,বড় ব্যাসার্ধ লেবেলিং
"LSI LSI, વિશાળ એકીકરણ","LSI LSI, বিশাল একীকরণ"
માસ ઇન્ટિગ્રેશન (LSI),গণ ইন্টিগ্রেশন (LSI)
લાંબા સિગ્નલ એમ્પ્લીફાયર,দীর্ঘ সংকেত পরিবর্ধক
લાર્મોર પ્યુરિફાયર,larmore পরিশোধক
લેસર,লেজার
લેસર ડાયોડ,লেজার ডায়োড
લેસર એન્જિન,লেজার ইঞ্জিন
લેસર પ્રિન્ટર,লেজার প্রিন্টার
લેસર સંગ્રહ,লেজার স্টোরেজ
લેસર સિલ,লেজার সিল
છેલ્લી પ્રવેશ બહાર નીકળો,শেষ প্রবেশ প্রস্থান
લૅચ,ল্যাচ
બંધ કરો,বন্ধ কুঁচি
લેથ ઉતારવું,লেদ শিয়ারিং
નિષ્ક્રિયતા,সুপ্ততা
સાઇડ શિયરિંગ સિસ્ટમ,পার্শ্ব শিয়ারিং সিস্টেম
બાજુની પ્રસાર,পার্শ্বীয় বিস্তার
લેટરલ PNP ટ્રાન્ઝિસ્ટર,পাশ্বর্ীয় পিএনপি ট্রানজিস্টর
બાજુ ટ્રાન્ઝિસ્ટર,সাইড ট্রানজিস্টর
હું હળવો કરી રહ્યો છું,আমি কমিয়ে দিচ্ছি
સંધિ નિયમ,চুক্তির নিয়ম
સ્તર,স্তর
સ્તર ઈન્ટરફેસ,স্তর ইন্টারফেস
આયનોસ્ફેરિક સ્તર,আয়নোস্ফিয়ারিক স্তর
સ્તર,স্তর
રૂપરેખા,রূপরেখা
નમૂનો નમૂનો,টেমপ্লেট টেমপ্লেট
એપ્લિકેશન મૂલ્યાંકન,আবেদন মূল্যায়ন
એલસી,এলসি
LCALL સૂચનાઓ,LCALL নির্দেশাবলী
એલડી,ld
"લીડ, લીડ","নেতৃত্ব, নেতৃত্ব"
પ્રાધાન્યતા વળતરયુક્ત રિચાર્જ એમ્પ્લીફાયર,অগ্রাধিকার ক্ষতিপূরণ রিচার্জ পরিবর্ধক
ફ્રન્ટ કોર,সামনের কোর
કાટ એનાલોગ સ્વિચિંગ,জারা এনালগ সুইচিং
ધોવાણ પ્રવાહ,ক্ষয় প্রবাহ
ધોવાણ મોડ,ক্ষয় মোড
પેડોક વાંસળી એમ્પ્લીફાયર,প্যাডক বাঁশি পরিবর্ধক
પેડોક પ્લુટી ટેસ્ટ,প্যাডক প্লুটি পরীক্ষা
શીખવાની કર્વ,শেখার বক্ররেখা
લીઝ્ડ લાઇન મોડેમ,লিজড লাইন মডেম
લીઝ સમય,লিজের সময়
ઓછામાં ઓછી અર્થપૂર્ણ રમત,অন্তত অর্থপূর্ণ খেলা
લેક્લાન્ચે ડ્રાય સેલ,Leclanche শুষ্ক কোষ
પ્રકાશ ઉત્સર્જક ડાયોડ,হালকা নির্গত ডায়োড
એલઇડી સૂચક,LED নির্দেশক
કાઉન્ટરક્લોકવાઇઝ ધ્રુવીકરણ,ঘড়ির কাঁটার বিপরীত মেরুকরণ
બાકી વાજબીપણું,বাম ন্যায্যতা
દંતકથા,কিংবদন্তি
લેન્જનો કાયદો,ল্যাঞ্জের আইন
લીઓ પ્રિન્ટર,লিও প্রিন্টার
અક્ષર ગુણવત્તા,চিঠির গুণমান
સ્તર સક્રિય રોકાણ,স্তর সক্রিয় বিনিয়োগ
સ્તર કોડિંગ,লেভেল কোডিং
સ્તર શિફ્ટર,স্তর স্থানান্তরকারী
સ્તર ટ્રાન્સફર,স্তর স্থানান্তর
સ્તરીકરણ,স্তরবিন্যাস
સ્તર સંવેદનશીલ અંતરાયમ,স্তরের সংবেদনশীল অন্তরায়ম
શાબ્દિક શાહન,আক্ষরিক শাহান
શબ્દકોશ,অভিধান
લીડેન જાર,লিডেন জার
દુભાષિયા સંગ્રહ,দোভাষী সংগ্রহ
વાહક વય,ক্যারিয়ার বয়স
પ્રકાશ,আলো
પ્રકાશ વળાંક,হালকা বক্ররেখা
લાઇટ એમિટિંગ ડાયોડ (LED),হালকা নির্গত ডায়োড (এলইডি)
પ્રકાશ લાભ,হালকা লাভ
ફોટોમીટર,ফটোমিটার
પ્રકાશ કલમની,হালকা লেখনী
પ્રકાશ ટ્યુબ,আলোক নল
મર્યાદા,সীমাবদ্ধ
સીમાંત કિરણોત્સર્ગ,প্রান্তিক বিকিরণ
લિન્ડેમેન ઇલેક્ટ્રોમીટર,লিন্ডেম্যান ইলেক্ট্রোমিটার
લાઇન કોડ,লাইন কোড
રેખા પ્રતિબંધ,লাইন সীমাবদ্ধতা
લાઇન ડ્રાઇવર,লাইন ড্রাইভার
લાઇન હેન્ડલર,লাইন হ্যান্ডলার
લાઇન ઇન્ટરફેસ,লাইন ইন্টারফেস
લાઇન આઉટપુટ ટ્રાન્સફોર્મર,লাইন আউটপুট ট্রান্সফরমার
રેખા સ્પેક્ટ્રમ,লাইন বর্ণালী
રેખા સમન્વયન SMPS,লাইন সিঙ্ক SMPS
રેખા તરંગ સ્વરૂપ,লাইন তরঙ্গ ফর্ম
રેખીય એમ્પ્લીફાયર,রৈখিক পরিবর্ধক
રેખીય એરે,লিনিয়ার অ্যারে
રેખીય સહસંબંધ ગુણાંક,রৈখিক পারস্পরিক সম্পর্ক সহগ
રેખીય વિકૃતિ,রৈখিক বিকৃতি
રેખીય ઢોળાવ જંકશન,রৈখিক ঢাল সংযোগ
રેખીય હસ્તક્ષેપ,রৈখিক হস্তক্ষেপ
લીનિયર મોડ્યુલેશન પદ્ધતિ,লিনিয়ার মডুলেশন পদ্ধতি
રેખીય કલા ફિલ્ટર,লিনিয়ার আর্ট ফিল্টার
રેખીય ધ્રુવીકરણ,রৈখিক মেরুকরণ
રેખીય વિસ્તાર,রৈখিক এলাকা
રેખીય નિયંત્રક,রৈখিক নিয়ামক
રેખીય ગતિ,রৈখিক গতি
રેખીય સ્વિચિંગ,রৈখিক সুইচিং
રેખીય કંપનવિસ્તાર મોડ્યુલેટેડ સિસ્ટમ,রৈখিক প্রশস্ততা modulated সিস্টেম
"લિંક સ્તર, સાંકળ સ્તર","লিঙ্ক স্তর, চেইন স্তর"
સીરીયલ કાર્યક્રમ,সিরিয়াল প্রোগ্রাম
કનેક્ટિંગ લિમિટર,সংযোগকারী লিমিটার
લિપ માઇક્રોફોન,ঠোঁটের মাইক্রোফোন
લિસાજુ આકૃતિ,লিসাজু চিত্র
લિસાજસ પદ્ધતિ,লিসাজাস পদ্ধতি
પ્રેક્ષકો,শ্রোতা
પ્રેક્ષકોનો થાક,দর্শকদের ক্লান্তি
હેડફોન સાંભળવું,হেডফোন শোনা
લિથિયમ પ્રાથમિક બેટરી,লিথিয়াম প্রাথমিক ব্যাটারি
લિથોગ્રાફી,লিথোগ্রাফি
રોક પ્રિન્ટીંગ,রক প্রিন্টিং
જીવંત સંગીત,সরাসরি সংগীত
લોયડ ફિશર મેગ્નેટિક સ્ક્વેર,লয়েড ফিশার ম্যাগনেটিক স্কোয়ার
લોડ,ভার
લોડ પરિબળ,লোড ফ্যাক্টর
લોડ અવબાધ,লোড প্রতিবন্ধকতা
લિફ્ટ લાઇન,লিফট লাইন
ભાર,ভার
લોબ એરિયલ,লোব বায়বীয়
અવકાશી નેટવર્ક (LAN),স্থানিক নেটওয়ার্ক (LAN)
સ્થાનિક બસ,স্থানীয় বাস
સ્થાનિક બસ વિડિયો સિસ્ટમ,স্থানীয় বাস ভিডিও সিস্টেম
સ્થાનિક ટ્રાન્સમિશન બસ,স্থানীয় ট্রান্সমিশন বাস
સ્થાનિક ચર્ચા,স্থানীয় আলাপ
સોંપણી એમ્પ્લીફાયર,অ্যাসাইনমেন্ট পরিবর্ধক
કસ્ટોડિયન,অভিভাবক
અવરોધ લૂપ,সীমাবদ্ধতা লুপ
સત્રની શરૂઆત,অধিবেশন শুরু
લઘુગણક આવર્તન એન્ટેના,লগারিদমিক ফ্রিকোয়েন্সি অ্যান্টেনা
પ્રચાર લેખન,প্রচার লেখা
તર્ક વિશ્લેષક,যুক্তি বিশ্লেষক
લોજિક સેલ એરે,লজিক সেল অ্যারে
લોજિક સર્કિટ,লজিক সার্কিট
દલીલ એન્ટ્રી,যুক্তি এন্ট্রি
દલીલ કુલ,যুক্তি মোট
તર્કશાસ્ત્ર,লজিক ক্যালকুলাস
તર્ક દ્વાર,লজিক গেট
તર્કશાસ્ત્ર વિશ્લેષણ,যুক্তি বিশ্লেষণ
લોકો,জনগণ
લઘુગણક એમ્પ્લીફાયર,লগারিদমিক পরিবর্ধক
લઘુગણક એમ્પ્લીફાયર,লগারিদমিক পরিবর্ধক
લઘુગણક હવામાન,লগারিদমিক আবহাওয়া
લઘુગણક સ્કેલ,লগারিদমিক স্কেল
લંબગોળ જોડી,উপবৃত্তাকার জোড়া
મોટો શબ્દ,বড় শব্দ
"લાઉડસ્પીકર, એમ્પ્લીફાઈંગ ઉપકરણ","লাউডস্পিকার, পরিবর্ধক ডিভাইস"
ઓછી આવર્તન વળતર,কম ফ্রিকোয়েন্সি ক্ষতিপূরণ
ઓછી આવર્તન અવાજ,কম ফ্রিকোয়েন্সি শব্দ
ઓછી આવર્તન ગ્રુવ ફિલ્ટર,কম ফ্রিকোয়েন্সি খাঁজ ফিল্টার
ઓછી આવર્તન ટ્રાન્સમિશન,কম ফ্রিকোয়েন্সি সংক্রমণ
ઓછી આવર્તન ટ્રાન્સફોર્મર,কম ফ্রিকোয়েন্সি ট্রান্সফরমার
નીચા સ્તરના એનાલોગ સિગ્નલ,নিম্ন স্তরের এনালগ সংকেত
ઓછો અવાજ,নিচু শব্দ
ઓછા અવાજની કેબલ,কম শব্দ তারের
નીચા પાસ ફિલ્ટર,কম পাস ফিল্টার
નીચા પાસ ફિલ્ટર,কম পাস ফিল্টার
લો પાવર આરસી સર્કિટ,কম শক্তি আরসি সার্কিট
નીચા થ્રેશોલ્ડ તર્ક,নিম্ন থ্রেশহোল্ড যুক্তি
નીચા વોલ્ટેજ પાવર સ્ત્રોત,কম ভোল্টেজ পাওয়ার উৎস
ઓછી પ્લેબેક આવર્તન,কম প্লেব্যাক ফ্রিকোয়েন্সি
ઓછી પ્લેબેક આવર્તન,কম প্লেব্যাক ফ্রিকোয়েন্সি
એલપી સ્લોટ,এলপি স্লট
એલપી રેકોર્ડ,এলপি রেকর্ড
એલએસ વોલ્ટેજ ઓફસેટ રક્ષણ,LS ভোল্টেজ অফসেট সুরক্ষা
ઓછામાં ઓછી અર્થપૂર્ણ રમત,অন্তত অর্থপূর্ণ খেলা
ઓછામાં ઓછો નોંધપાત્ર સ્કોર,অন্তত উল্লেখযোগ্য স্কোর
વિશાળ એકીકરણ,বিশাল একীকরণ
ઓછી સંભાવના,কম সম্ভাবনা
જુઓ,তাকান
લ્યુમેન,লুমেন
લ્યુમેન કલાક,লুমেন ঘন্টা
તેજ,উজ্জ্বলতা
રોશનીનું ચિહ્ન,আলোকসজ্জা চিহ্ন
જ્યોત પ્રવાહ,শিখা প্রবাহ
લુમર-બ્રોધન ફોટોમીટર,লুমার-ব্রোধন ফটোমিটার
સ્થાનિક ઘટક મોડેલ,স্থানীয় উপাদান মডেল
લીનિયર વોલ્ટેજ વિભેદક ટ્રાન્સફોર્મર,লিনিয়ার ভোল্টেজ ডিফারেনশিয়াল ট্রান্সফরমার
મશીન ચક્ર,মেশিন চক্র
મશીન ભાષા,মেশিন ভাষা
મેકિટોશ કમ્પ્યુટર,ম্যাকিটোশ কম্পিউটার
જાદુઈ ચા,ম্যাজিক চা
ચુંબક,চুম্বক
ચુંબકીય એમ્પ્લીફાયર,চৌম্বক পরিবর্ধক
ચુંબકીય બબલ મેમરી,চৌম্বকীয় বুদ্বুদ মেমরি
ચુંબકીય કોર,চৌম্বক কোর
ચુંબકીય જોડાણ,চৌম্বক যুগল
ચુંબકીય માહિતી સંગ્રહ,চৌম্বকীয় ডেটা স্টোরেজ
ચુંબકીય વિચલન,চৌম্বকীয় বিচ্যুতি
ચુંબકીય ડિસ્ક,চৌম্বকীয় ডিস্ক
ચુંબકીય ક્ષેત્ર,চৌম্বক ক্ষেত্র
ચુંબકીય પ્રવાહ,চৌম্বক প্রবাহ
ચુંબકીય ફોકસ,চৌম্বকীয় ফোকাস
ચુંબક સંશ્લેષણ,চুম্বক সংশ্লেষণ
ચુંબકીય બળ રેખા,চৌম্বক বল লাইন
ચુંબકીય કલેક્ટર,চৌম্বক সংগ্রাহক
ચુંબકીય ધ્રુવીયતા,চৌম্বক মেরুতা
ચુંબકીય ધ્રુવીયતા,চৌম্বক মেরুতা
ચુંબકીય સંતૃપ્તિ,চৌম্বকীয় স্যাচুরেশন
ચુંબકીય કવચ,চৌম্বক রক্ষা
ચુંબકીય વિક્ષેપ,চৌম্বক বিক্ষিপ্ততা
ચુંબકીય ટેપ,চৌম্বকীয় টেপ
મેગ્નેટોમીટર,ম্যাগনেটোমিটার
મેગ્નેટિક ડ્રાઇવિંગ ફોર્સ (mmf),চৌম্বক চালিকা শক্তি (mmf)
મેગ્નેટ્રોન,ম্যাগনেট্রন
વિસ્તૃતીકરણ,বিবর্ধন
વોલ્યુમ,আয়তন
તીવ્રતા તુલનાત્મક,মাত্রার তুলনাকারী
જથ્થો કાર્ય,পরিমাণ ফাংশন
મોટું કમ્પ્યુટર,বড় কম্পিউটার
મુખ્ય રેખા પ્રવાહ,প্রধান লাইন স্ট্রীম
બહુમતી વાહક,সংখ্যাগরিষ্ঠ বাহক
બહુમતી વાહક વર્તમાન,সংখ্যাগরিষ্ঠ বাহক বর্তমান
"પંપ કોઓર્ડિનેટર, રિકોમ્બિનન્ટ","পাম্প সমন্বয়কারী, রিকম্বিন্যান্ট"
MAN (મેટ્રોપોલિટન એરિયા નેટવર્ક),ম্যান (মেট্রোপলিটন এরিয়া নেটওয়ার্ক)
માન્ચેસ્ટર કોડિંગ,ম্যানচেস্টার কোডিং
માનવ અવાજ,মানুষের আওয়াজ
મન્ટિસા,ম্যান্টিসা
મેપિંગ,ম্যাপিং
માર્કોની એન્ટેના,মার্কোনি অ্যান্টেনা
સાઇન/સમય ગુણોત્તર,সাইন/সময় অনুপাত
આવરણ,আবরণ
માસ્ક પ્રોગ્રામ કરેલ રોમ,মাস্ক প্রোগ্রাম করা রম
સારા કામમાં વિક્ષેપ,ভাল কাজ বাধা
કવર રોમ,কভার রম
"વોલ્યુમ, સમૂહ","আয়তন, ভর"
મુખ્ય ઘડિયાળ,মাস্টার ঘড়ি
મુખ્ય ઓસિલેટર,মাস্টার অসিলেটর
મેળ ખાતું ફિલ્ટર,মিলে যাওয়া ফিল্টার
મેળ ખાતો ભાર,মিলে যাওয়া লোড
મેચિંગ,ম্যাচিং
મેટ્રિક્સ સમીકરણ,ম্যাট্রিক্স সমীকরণ
હેડ એન્ટેના ટીવી,হেড অ্যান্টেনা টিভি
મહત્તમ આગળ,সর্বোচ্চ এগিয়ে
મહત્તમ લાભ,সর্বোচ্চ লাভ
મહત્તમ પાવર ટ્રાન્સફર પ્રમેય,সর্বোচ্চ শক্তি স্থানান্তর উপপাদ্য
મહત્તમ સ્કોર,সর্বোচ্চ স্কোর
મહત્તમ રિવર્સ વોલ્ટેજ,সর্বোচ্চ বিপরীত ভোল্টেজ
મહત્તમ ઉપયોગ કરી શકાય તેવી આવર્તન (MUF),সর্বাধিক ব্যবহারযোগ্য ফ্রিকোয়েন্সি (MUF)
મહત્તમ,সর্বোচ্চ
મેક્સવેલ સમીકરણ,ম্যাক্সওয়েল সমীকরণ
માઇક્રો ચેનલ માળખું,মাইক্রো চ্যানেল গঠন
એમ-પ્રાપ્ત ફિલ્ટર,M-প্রাপ্ত ফিল্টার
અર્થ મુક્ત માર્ગ,গড় মুক্ত পথ
સરેરાશ મૂલ્ય,গড় মূল্য
ચોરસ સરેરાશ મૂલ્ય,বর্গক্ষেত্রের গড় মান
માપન સાધન,পরিমাপক যন্ত্রপাতি
યાંત્રિક ફિલ્ટર,যান্ত্রিক ফিল্টার
તબીબી ઇલેક્ટ્રોનિક્સ,মেডিকেল ইলেকট্রনিক্স
મેગા ઓહ્મ,মেগা ওহম
મેગાબાઈટ,মেগাবাইট
મેગર,মেগার
સ્મારક,স্মারক
મેમરી એક્સેસ સમય,মেমরি অ্যাক্সেস সময়
મેમરી એરે,মেমরি অ্যারে
મેમરી બફર રજિસ્ટર,মেমরি বাফার রেজিস্টার
મેમરી સેલ,মেমরি সেল
મેમરી સેલ &#39;રેસ આસપાસ&#39; સ્ટેજ,মেমরি সেল &#39;ঘোড়দৌড়&#39; মঞ্চ
મેમરી ચિપ,মেমরি চিপ
માઇક્રો સર્કિટ,মাইক্রো সার্কিট
મેમરી ચક્ર,মেমরি চক্র
મેમરી ચક્ર,মেমরি চক্র
મેમરી નકશો,মেমরি মানচিত্র
મેમરી મેપ કરેલ ઇનપુટ/આઉટપુટ,মেমরি ম্যাপ করা ইনপুট/আউটপুট
મેમરી વાંચન,স্মৃতি পড়া
મેમરી લેખન,স্মৃতি লেখা
"મેનુ, કેટલોગ","মেনু, ক্যাটালগ"
અક્ષીય વિમાન,অক্ষীয় সমতল
નેટ,নেট
જાળીદાર વિશ્લેષણ,জাল বিশ্লেষণ
જાળીદાર પ્રવાહ,জাল প্রবাহ
જાળીદાર સમીકરણ,জাল সমীকরণ
ધાતુ,ধাতু
મેટલ બોક્સ,ধাতু বক্স
મેટલ ફિલ્મ રેઝિસ્ટર,ধাতব ফিল্ম প্রতিরোধক
ધાતુકરણ,ধাতবকরণ
મીટર,মিটার
MFTD (મલ્ટીપલ ટોન ડાયલિંગ),এমএফটিডি (একাধিক টোন ডায়ালিং)
મો,মো
MIC (માઈક્રોવેવ ઈન્ટીગ્રેટેડ સર્કિટ),MIC (মাইক্রোওয়েভ ইন্টিগ্রেটেড সার্কিট)
મીકા કેપેસિટર,মাইকা ক্যাপাসিটর
MICR,MICR
સૂક્ષ્મ નિશાનો,সূক্ষ্ম চিহ্ন
માઇક્રો કોમ્પ્યુટર,মাইক্রোকম্পিউটার
માઇક્રો કંટ્રોલર,মাইক্রো কন্ট্রোলার
માઇક્રો ઇલેક્ટ્રોનિક્સ,মাইক্রো ইলেকট্রনিক্স
માઇક્રોફારાડ,মাইক্রোফ্যারাড
માઇક્રોફિશ,মাইক্রোফিশ
સૂક્ષ્મ સૂચના,মাইক্রো নির্দেশ
માઇક્રોસ્કોપિક ઓપરેટિંગ સિસ્ટમ,মাইক্রোস্কোপিক অপারেটিং সিস্টেম
સૂક્ષ્મ તર્ક,সূক্ষ্ম যুক্তি
માઇક્રોન,মাইক্রন
માઇક્રોફોન,মাইক্রোফোন
માઇક્રોટોનિક અસર,মাইক্রোটোনিক প্রভাব
"માઇક્રોપ્રોસેસર, માઇક્રોપ્રોસેસર","মাইক্রোপ্রসেসর, মাইক্রোপ্রসেসর"
માઇક્રોપ્રોસેસર કોડ,মাইক্রোপ্রসেসর কোড
માઇક્રો પ્રોગ્રામ,মাইক্রো প্রোগ্রাম
