Marathi,Odiya
पाणी मंडळ,ଜଳ ବୋର୍ଡ
हायड्रोस्टॅटिक,ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ |
"हायड्रोस्टॅटिक्स, हायड्रोस्टॅटिक्स","ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ସ, ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ସ |"
"हायग्रोमीटर, हायग्रोमीटर","ହାଇଗ୍ରୋମିଟର, ହାଇଗ୍ରୋମିଟର |"
हायग्रोमेट्री,ହାଇଗ୍ରୋମେଟ୍ରି |
हायग्रोमीटर,ହାଇଗ୍ରୋମିଟର
हायग्रोस्कोपिक,ହାଇଗ୍ରୋସ୍କୋପିକ୍ |
हायपरबोलिक,ହାଇପରବୋଲିକ୍ |
उच्च चार्ज हायपर चार्ज,ଉଚ୍ଚ ଚାର୍ଜ ହାଇପର ଚାର୍ଜ |
सूक्ष्म,ସର୍ବନିମ୍ନ
लांब दृष्टी,ଦୀର୍ଘ ଦର୍ଶନ
hyperrani - केंद्रक,ହାଇପର୍ରାନି - ନ୍ୟୁକ୍ଲିୟସ୍ |
हायपरॉन,ହାଇପରନ୍ |
सुपरसोनिक,ସୁପରସୋନିକ୍ |
सुपर आकाश,ସୁପର ଆକାଶ |
गृहीतक,ଅନୁମାନ
"काल्पनिक, काल्पनिक","କପଟେଟିକାଲ୍, କପଟେଟିକାଲ୍ |"
उत्कलनांक,ଫୁଟିବା ବିନ୍ଦୁ |
तंद्री,somnolence
बर्फ,ବରଫ
बर्फ-क्रिस्टल,ବରଫ-ସ୍ଫଟିକ |
आदर्श,ଆଦର୍ଶ
आदर्श केले,ଆଦର୍ଶ
"एकसारखे, एकसारखे, अविभाज्य","ସମାନ, ସମାନ, ଅବିଚ୍ଛେଦ୍ୟ |"
"ओळख, ओळख, ओळख, ओळख","ପରିଚୟ, ପରିଚୟ, ପରିଚୟ, ପରିଚୟ"
"आयडेंटिफिकेशन बीकन, आयडेंटिफिकेशन बीकन","ପରିଚୟ ବିକନ୍, ପରିଚୟ ବିକନ୍ |"
"एकसारखे, एकसारखे, सर्वव्यापी, व्यक्तिमत्व","ସମାନ, ସମାନ, ସର୍ବତ୍ର, ବ୍ୟକ୍ତିଗତତା |"
कामहीन,କାମହୀନ |
"निष्क्रिय वेळ, कार्यक्रम परीक्षा वेळ","ନିଷ୍କ୍ରିୟ ସମୟ, ପ୍ରୋଗ୍ରାମ ପରୀକ୍ଷା ସମୟ |"
प्रज्वलित करणे,ପ୍ରଜ୍ୱଳିତ କରିବାକୁ |
प्रज्वलित करणारा,ଇଗ୍ନିଟର
प्रज्वलन,ଇଗ୍ନିସନ୍
सूचना दुर्लक्ष,ନିର୍ଦ୍ଦେଶକୁ ଅବମାନନା କରନ୍ତୁ |
प्रदीपन घनता,ଆଲୋକର ଘନତା |
प्रकाशक,ଆଲୋକିତକାରୀ
प्रकाशक,ଆଲୋକିତକାରୀ
प्रदीपन मापक,ଆଲୋକୀକରଣ ଗେଜ୍ |
प्रकाशक,ଆଲୋକିତକାରୀ
प्रतिबिंब,ପ୍ରତିଫଳନ
"काल्पनिक, काल्पनिक, काल्पनिक","କଳ୍ପିତ, କଳ୍ପିତ, କପଟେଟିକାଲ୍ |"
बुडलेली वस्तू,ଜଳମଗ୍ନ ବସ୍ତୁ |
विसर्जन,ବୁଡ ପକାଇବା |
प्रतिबाधा प्रवेश,ପ୍ରତିବନ୍ଧକ ଅନୁପ୍ରବେଶ |
"प्रभाव, प्रभाव, प्रभाव, टक्कर, प्रतिक्षेप","ପ୍ରଭାବ, ପ୍ରଭାବ, ପ୍ରଭାବ, ଧକ୍କା, ପୁନର୍ବାର |"
प्रभाव प्रभाव,ପ୍ରଭାବ ପ୍ରଭାବ
प्रतिबाधा,ପ୍ରତିବନ୍ଧକ
धक्कादायक,ଆଶ୍ଚର୍ଯ୍ୟଜନକ
दबाव लागू,ପ୍ରୟୋଗ ଚାପ |
"impregnated, embedded","ଗର୍ଭବତୀ, ଏମ୍ବେଡ୍"
आवेग,ପ୍ରେରଣା
अशुद्ध,ଅଶୁଦ୍ଧ
बाह्य चालकता (बाह्य चालकता),ଅତିରିକ୍ତ କଣ୍ଡକ୍ଟିଭିଟି (ଏକ୍ସଟ୍ରିନିକ୍ କଣ୍ଡକ୍ଟିଭିଟି)
ऐकण्यायोग्यता,ଶ୍ରବଣତା |
ऐकू न येणारा,ଶୁଣାଯାଏ ନାହିଁ |
तप्त झाल्यावर प्रकाशमान होणारा,ଇନକାଣ୍ଡେସେଣ୍ଟ୍ |
तप्त झाल्यावर प्रकाशमान होणारा,ଇନକାଣ୍ଡେସେଣ୍ଟ୍ |
रॅपसोडिक,ରାପ୍ସୋଡିକ୍ |
आगामी,ଆଗାମୀ
संकुचितता,ଅସମ୍ପୂର୍ଣ୍ଣତା |
वाढीव दोलन,ବର୍ଦ୍ଧିତ ଦୋହରିବା |
वाढलेले चुंबकत्व,ଚୁମ୍ବକୀୟତା ବୃଦ୍ଧି |
मोफत वितरण,ମାଗଣା ବଣ୍ଟନ |
"अनंत, अनिश्चित, अनिश्चित, 4 अनिश्चित","ଅସୀମ, ଅନିର୍ଦ୍ଦିଷ୍ଟ, ନିର୍ଦ୍ଦିଷ୍ଟ, 4 ନିର୍ଦ୍ଦିଷ୍ଟ |"
"घातक, सूचक, 3 निर्देशांक","ସାଂଘାତିକ, ସୂଚକ, 3 ଇଣ୍ଡେକ୍ସ |"
"अप्रत्यक्ष, अप्रत्यक्ष","ପରୋକ୍ଷ, ପରୋକ୍ଷ |"
प्रेरणा दिली,ଅନୁପ୍ରାଣିତ
"आगमन, प्रेरण, प्रेरण","ଆଗମନ, ଅନୁକରଣ, ଅନୁକରଣ |"
प्रेरणादायी,ପ୍ରେରଣାଦାୟକ |
प्रेरक,ପ୍ରେରଣାଦାତା |
जडत्व,ନିଷ୍କ୍ରିୟ |
अक्षय स्रोत,ଅବିସ୍ମରଣୀୟ ଉତ୍ସ |
"अनंत, अनंत","ଅସୀମ, ଅସୀମ |"
"अनंत, अनंत","ଅସୀମ, ଅସୀମ |"
"अनंत, अनंत","ଅସୀମ, ଅସୀମ |"
ज्वलनशीलता,ଜ୍ୱଳନ୍ତତା |
ज्वलनशील,ଜ୍ୱଳନ୍ତ
आवक,ପ୍ରବାହ
आवक,ପ୍ରବାହ
माहिती,ସୂଚନା
खूप कमी वारंवारता,ବହୁତ କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
इन्फ्रारेड,ଇନଫ୍ରାଡ୍
ऐकू न येणारा,ଶୁଣାଯାଏ ନାହିଁ |
अवा श्राविकी,ଅଭା ଶ୍ରାବିକି |
विसंगतता,ଅସଙ୍ଗତି
असमान,ଭିନ୍ନ
आरंभिक,ପ୍ରାରମ୍ଭିକ
इंजेक्शन,ଇଞ୍ଜେକ୍ସନ୍ |
प्रविष्ट करा,ପ୍ରବେଶ କର |
"आतील, आतील, आतील, आतील","ଭିତର, ଭିତର, ଭିତର, ଭିତର"
"इनपुट (n.), इनपुट (v.)","ଇନପୁଟ୍ (n।), ଇନପୁଟ୍ (v।)"
उद्धट,ଅସମ୍ମାନ |
लिव्हेशन,ଜୀବନ୍ତ
"क्षुल्लक, नगण्य","ଅମୂଳକ, ଅମୂଳକ"
पर्यवेक्षण,ତଦାରଖ
"स्थापना, स्थापना, स्थापना","ସ୍ଥାପନ, ସ୍ଥାପନ, ସ୍ଥାପନ"
क्षण,ମୁହୂର୍ତ୍ତ
सूचना,ନିର୍ଦ୍ଦେଶ
मशीन,ମେସିନ୍
यांत्रिक,ଯାନ୍ତ୍ରିକ
"यांत्रिकीकरण, असेंब्ली","ଯାନ୍ତ୍ରିକରଣ, ସଭା"
"इन्सुलेट, इन्सुलेट","ଇନସୁଲେଟିଂ, ଇନସୁଲେଟିଂ"
इन्सुलेट,ଇନସୁଲେଟିଂ
"insulating, insulating, insulating","ଇନସୁଲେଟିଂ, ଇନସୁଲେଟିଂ, ଇନସୁଲେଟିଂ |"
"1 संपूर्ण संख्या, पूर्णांक","1 ହୋଲ୍ ନମ୍ବର, ଇଣ୍ଟିଜର୍"
अखंडता,ଏକୀକରଣ
"अविभाज्य, पूर्णांक","ଇଣ୍ଟିଗ୍ରାଲ୍, ଇଣ୍ଟିଜର୍"
एकीकरण,ଏକୀକରଣ
"तीव्र, चिडलेला","ତୀବ୍ର, କ୍ରୋଧିତ |"
तीव्रता,ତୀବ୍ରତା
"कर्षण, प्रवेग","ଟ୍ରାକ୍ସନ୍, ତ୍ୱରକ"
"तीव्रता, तीव्रता, तीव्रता","ତୀବ୍ରତା, ତୀବ୍ରତା, ତୀବ୍ରତା |"
तीव्र,ତୀବ୍ର
परस्परसंवाद,ପାରସ୍ପରିକ କ୍ରିୟା
आंतरपरमाणू,ଇଣ୍ଟରାଟୋମିକ୍ |
"देवाणघेवाण, व्यवहार","ବିନିମୟ, କାରବାର"
"परस्परावलंबन, परस्परावलंबन","ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳତା, ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳତା |"
परस्परावलंबी,ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳ |
परस्पर प्रसार,ପାରସ୍ପରିକ ବିସ୍ତାର |
इंटरफेस पृष्ठ,ଇଣ୍ଟରଫେସ୍ ପୃଷ୍ଠା |
क्रॉस फिल,କ୍ରସ୍ ଫିଲ୍
इंटरफेस कोन,ଇଣ୍ଟରଫେସ୍ କୋଣ
"हस्तक्षेप, हस्तक्षेप, अडथळा","ବାଧା, ବାଧା, ବାଧା"
अंतरगॅलेक्टिक,ଇଣ୍ଟରଗାଲାକ୍ଟିକ୍ |
"आतील, आतील, आतील (v.), आतील, आतील, आतील (v.)","ଭିତର, ଭିତର, ଭିତର (v।), ଭିତର, ଭିତର, ଭିତର (v।)"
"synapse, synapse","ସିନେପ୍ସ, ସିନେପ୍ସ |"
"मध्यवर्ती, दुय्यम, मध्य, मध्य","ମଧ୍ୟବର୍ତ୍ତୀ, ଦ୍ secondary ିତୀୟ, ମଧ୍ୟମ, ମଧ୍ୟମ"
intermetallic,ଇଣ୍ଟରମେଟାଲିକ୍ |
"मधूनमधून, मधूनमधून","ମଧ୍ୟବର୍ତ୍ତୀ, ମଧ୍ୟବର୍ତ୍ତୀ"
intermolecular,ପାରସ୍ପରିକ
अंतर्गत,ଆଭ୍ୟନ୍ତରୀଣ |
आंतरराष्ट्रीय,ଆନ୍ତର୍ଜାତୀୟ
इंटरस्टिशियल,ଅନ୍ତର୍ନିହିତ
आंतरग्रहीय,ପାରସ୍ପରିକ
इंटरपोलेशन,ଇଣ୍ଟରପୋଲେସନ୍ |
अर्थपूर्णता,ଅର୍ଥପୂର୍ଣ୍ଣତା |
"निर्वाचक, दुभाषी","ଚୟନକର୍ତ୍ତା, ଅନୁବାଦକ"
व्यत्यय आणणारा,ବାଧା
छेदन करणारा,ଛକ
"छेदनबिंदू, छेदनबिंदू, छेदनबिंदू","ଛକ, ଛକ, ଛକ"
मध्यांतर,ବ୍ୟବଧାନ
इंटरस्टेलर,ଆନ୍ତର୍ଜାତିକ
इंटरस्टिशियल,ଅନ୍ତର୍ନିହିତ
"अंतर, अंतर","ଫାଙ୍କ, ଫାଙ୍କ"
बंद,ବନ୍ଦ
शेवटी,ଶେଷରେ
आंतरपरमाणू,ଇଣ୍ଟରାଟୋମିକ୍ |
"नाझ (वारसा), अंतर (अंतर्गत)","ନାଜ (ଉତ୍ତରାଧିକାରୀ), ଆଣ୍ଟାର (ଆଭ୍ୟନ୍ତରୀଣ)"
खात्रीने,ନିଶ୍ଚିତ
"शोध, शोध","ଉଦ୍ଭାବନ, ଉଦ୍ଭାବନ"
"व्यस्त, उलट, विरुद्ध","ଓଲଟା, ଓଲଟା, ବିପରୀତ |"
"उलटा, उलटा","ଓଲଟା, ବିପରୀତ"
प्रतिनिधित्व करणे,ପ୍ରତିନିଧିତ୍ୱ କରିବାକୁ
"व्यस्त, व्यस्त","ଓଲଟା, ଓଲଟା"
आंधळा,ଅନ୍ଧ
गढूळ द्रव,ଟର୍ବିଡ୍ ତରଳ |
अदृश्यता,ଅଦୃଶ୍ୟତା |
अदृश्य,ଅଦୃଶ୍ୟ |
आयन,ଆୟନ
आयनिक,ଆୟନିକ୍ |
ionizable,ଆୟନାଇଜେବଲ୍ |
"आयनीकरण करणे, आयनीकरण करणे","ଆୟନାଇଜ୍ କରିବାକୁ, ଆୟନାଇଜ୍ କରିବାକୁ |"
"ionosphere, ionosphere","ଆୟନୋସାଇଫର୍, ଆୟନୋସାଇଫର୍ |"
ionosphere,ଆୟନୋସାଇଫର୍ |
बुबुळ,ଆଇରିସ୍
विकिरणित,ବିକିରଣ
विकिरण,ବିକିରଣ
तर्कहीन,ଅଯ irr କ୍ତିକ |
"भरून न येणारे, भरून न येणारे, भरून न येणारे","ଅପୂରଣୀୟ, ଅପୂରଣୀୟ, ଅପୂରଣୀୟ |"
अनियमित,ଅନିୟମିତ |
अपरिवर्तनीय,ପ୍ରତ୍ୟାବର୍ତ୍ତନଯୋଗ୍ୟ |
फिरत आहे,ଘୂର୍ଣ୍ଣନ
"isotropic, isotropic वक्र","ଆଇସୋଟ୍ରୋପିକ୍, ଆଇସୋଟ୍ରୋପିକ୍ ବକ୍ର |"
Sapantropically,ସାପାଣ୍ଟ୍ରୋପିକ୍ ଭାବରେ |
"मी सिग्नल करतो, मी सिग्नल करतो","ମୁଁ ସଙ୍କେତ କରେ, ମୁଁ ସଙ୍କେତ ଦିଏ |"
"isobars, isotopes","isobars, isotopes"
"isobaric, संतुलित, संतुलित","ଆଇସୋବାରିକ୍, ସନ୍ତୁଳିତ, ସନ୍ତୁଳିତ |"
"समस्थानिक रेखा, समस्थानिक रेखा","ଆଇସୋମେଟ୍ରିକ୍ ରେଖା, ଆଇସୋଟୋନିକ୍ ରେଖା |"
iso-ionic,iso-ionic |
एकसंध,ସମଲିଙ୍ଗୀ |
सिंक ओळ,ସମକାଳୀନ ରେଖା |
समकालिक गती,ସମକାଳୀନ ଗତି
सममितीय,ଆଇସୋମେଟ୍ରିକ୍ |
इक्विपटेन्शिअल,ସମାନ୍ତରାଳ
सम-उत्साही,ସମାନ-ଶକ୍ତିଯୁକ୍ତ |
"समभुज (v.), समद्विभुज रेषा (सं.)","ସମାନ୍ତରାଳ (v।), ଆଇସୋସେଲସ୍ ରେଖା (ଏଡି।)"
"वेगळे करणे, (अ‍ॅड.), वेगळे करणे","ଅଲଗା କରିବାକୁ, (adj।), ଅଲଗା କରିବାକୁ |"
"अलिप्त, अलिप्त, एकल","ବିଚ୍ଛିନ୍ନ, ବିଚ୍ଛିନ୍ନ, ଏକକ |"
"वेगळे करणे, वेगळे करणे, वेगळे करणे","ପୃଥକକରଣ, ପୃଥକତା, ପୃଥକତା |"
isomer,isomer
isomer,isomer
आयसोमेरिझम,ଆଇସୋରିଜିମ୍ |
"isometric, tritezole, cubic, isometric","ଆଇସୋମେଟ୍ରିକ୍, ତ୍ରିରଙ୍ଗା, ଘନ, ଆଇସୋମେଟ୍ରିକ୍ |"
समरूपता,ଆଇସୋମର୍ଫିଜିମ୍ |
समरूपी,isomorphic
isotherm,isotherm
isotherm,ଆଇସୋଥର୍ମାଲ୍ |
समस्थानिक,isotopes
समस्थानिक,isotopes
समस्थानिक,ଆଇସୋଟ୍ରୋପିକ୍ |
वर्तुळाकार रेषा,ବୃତ୍ତାକାର ରେଖା |
समरूपता,ଆଇସୋମର୍ଫିଜିମ୍ |
पुनरावृत्ती,ପୁନରାବୃତ୍ତି
आंतरिक अर्धसंवाहक,ଅନ୍ତର୍ନିହିତ ସେମିକଣ୍ଡକ୍ଟର |
जॅम इंटरफेरोमीटर,ଜାମ ଇଣ୍ଟରଫେରୋମିଟର |
"धक्का, प्रतिक्षेप","ଜର୍କ, ପୁନର୍ବାର |"
"जेट, डोके","ଜେଟ୍, ମୁଣ୍ଡ"
जेट-रॉकेट प्रणोदन,ଜେଟ୍-ରକେଟ୍ ପ୍ରବୃତ୍ତି |
जे-जे जोडणी,J-J କପଲିଂ |
आनंदी वाकलेला,ଜଲି ବଙ୍କା |
जूल-उष्णता,joule-heat
ज्युलमीटर,ଜୁଲେମିଟର |
जूल-थॉमसन प्रभाव,joule-thomson ପ୍ରଭାବ |
जूल,joule
"कुदळ, उडी, बासरी","ସ୍ପେଡ୍, ଡେଇଁବା, ବଂଶୀ"
करार,ଚୁକ୍ତି
संगमाचे ठिकाण,ମିଳନ ସ୍ଥାନ |
योग्य अक्षर,ସଠିକ୍ ଶବ୍ଦ
"kesanidhi, निकटता","kesanidhi, ନିକଟତର |"
"कॅलिडोस्कोप, कॅलिडोस्कोप","କାଲିଡୋସ୍କୋପ୍, କାଲିଡୋସ୍କୋପ୍ |"
"कप्पा मेसन्स, के-मेसन्स","କପା ମାସନ୍ସ, କେ-ମାସନ୍ସ |"
कॅथोड,କ୍ୟାଥୋଡ୍ |
घानायन,ଘନୟାନ |
के-बँड,କେ-ବ୍ୟାଣ୍ଡ |
के-कॅप्चर,କେ-କ୍ୟାପଚର୍ |
k-रिसेप्टर,k- ରିସେପ୍ଟର |
केल्विन अंदाजे,କେଲଭିନ ଆନୁମାନିକତା |
एकजिनसीपणाचे एकक,ଏକତାର ଏକକ |
केर सेल,କର୍ ସେଲ୍
"किल्ली, पडदा, किल्ली","ଚାବି, ପରଦା, ଚାବି |"
"की बोर्ड, पडदा बार","କି ବୋର୍ଡ, ପରଦା ଦଣ୍ଡିକା |"
सुरुवातीचा स्वर,ସ୍ ow ର ଖୋଲିବା
की नाडी,କି ନାଡ
मुख्य संज्ञा,ମୁଖ୍ୟ ଶବ୍ଦ
प्रक्षेपण,ପ୍ରୋଜେକସନ
प्रतिकार,ପ୍ରତିରୋଧ
किलो,କିଲୋଗ୍ରାମ୍
किलोज्युल,କିଲୋଜୁଲ୍ |
किलोपारसेक,କିଲୋପରସେକ୍ |
किलोटन बॉम्ब,କିଲୋଟନ୍ ବୋମା |
किनेमॅटिक,କିଏନାମେଟିକ୍ |
पूर्णपणे गतिमान,ସମ୍ପୂର୍ଣ୍ଣ ଗତିଶୀଳ |
"गतीशील, गतिमान","ଗତିଜ, ଗତିଶୀଳ |"
गतिमानपणे,ଗତିଶୀଳ ଭାବରେ |
फ्रॅक्चर,ଭଙ୍ଗା
klystron,କ୍ଲାଇଷ୍ଟ୍ରନ୍ |
तीक्ष्ण धार,ତୀକ୍ଷ୍ଣ ଧାର
kruskal सीमा,କ୍ରୁସ୍କାଲ୍ ସୀମା |
थर्मोजेनिक,ଥର୍ମୋଜେନିକ୍ |
लेबल,ଲେବଲ୍
"चिन्हांकित, कोरलेले, लेबल केलेले","ଚିହ୍ନିତ, ଲେଖା, ଲେବଲ୍ ହୋଇଛି |"
प्रयोगशाळा,ଲାବୋରେଟୋରୀ
शिडी,ଶିଡ଼ି
घड्याळाच्या उलट दिशेने,ଓଲଟା
"घड्याळाच्या उलट दिशेने, डावी ध्रुवीयता","ଘଣ୍ଟା ବିପରୀତ, ବାମ ପୋଲାରାଇଜିଂ ରୋଟର୍ |"
पुढे आणि मागे,ପଛକୁ ଏବଂ ପଛକୁ |
Lagrange प्रसारण,ଲାଗ୍ରେଞ୍ଜ୍ ପ୍ରସାରଣ |
Lagrangianism,ଲାଗ୍ରାଙ୍ଗିଆନିଜିମ୍ |
कोकरू निर्मिती,ମେଷଶାବକ ସୃଷ୍ଟି
फळी बोर्ड,ଫଳକ ବୋର୍ଡ |
पृष्ठीय प्लेट,ଡୋରସାଲ୍ ପ୍ଲେଟ୍ |
"पृष्ठभाग प्रवाह, पातळी प्रवाह","ଭୂପୃଷ୍ଠ ପ୍ରବାହ, ସ୍ତର ପ୍ରବାହ |"
"प्लेटिंग, पॅनेल, लेव्हल, लेयर बाँड","ପ୍ଲେଟିଂ, ପ୍ୟାନେଲ୍, ସ୍ତର, ସ୍ତର ବନ୍ଧନ |"
स्तरीकरण,ସ୍ତରକରଣ
लॅमिना,ଲାମିନା
"दिवा, दिवा","ପ୍ରଦୀପ, ପ୍ରଦୀପ"
"काजल, दीप काजल","କାଜଲ, ଦୀପ କାଜଲ |"
lande-interval नियम,ଲ୍ୟାଣ୍ଡେ-ବ୍ୟବଧାନ ନିୟମ |
लांडे विभाजन घटक,ଲାଣ୍ଡେ ବିଭାଜନ କାରକ |
लँडिंग,ଅବତରଣ |
"सूक्ष्म घर्षण, लॅमिनेशन, पोशाख","ମାଇକ୍ରୋ ଆବ୍ରେସନ୍, ଲାମିନେସନ୍, ପିନ୍ଧିବା |"
larmore वारंवारता,ଲାରମୋର ଫ୍ରିକ୍ୱେନ୍ସି |
larmore precession,larmore precession |
लेसर,ଲେଜର
लेझरायझेशन,ଲେଜରାଇଜେସନ୍
गुप्त,ଗୁପ୍ତ
"पार्श्व, बाजूकडील, बाजूकडील","ପାର୍ଶ୍ୱ, ପାର୍ଶ୍ୱ, ପାର୍ଶ୍ୱ"
"अक्षांश, अक्षांश","ଅକ୍ଷାଂଶ, ଅକ୍ଷାଂଶ"
"जाळी, जाळी","ଜଟଣୀ, ଜଟଣୀ"
laue वर्ग,laue ଶ୍ରେଣୀ
प्रक्षेपण,ଉନ୍ମୋଚନ |
प्रक्षेपण,ଉନ୍ମୋଚନ |
लाँच प्लॅटफॉर्म,ଲଞ୍ଚ ପ୍ଲାଟଫର୍ମ |
वस्तुमान गुणोत्तर कायदा,ଜନ ଅନୁପାତ ନିୟମ |
एकाधिक गुणोत्तर नियम,ଏକାଧିକ ଅନୁପାତ ନିୟମ |
"स्तर, स्तर","ସ୍ତର, ସ୍ତର"
एल-बँड,L- ବ୍ୟାଣ୍ଡ |
"आघाडी, आघाडी, आघाडी, आघाडी, आघाडी","ସୀସା, ସୀସା, ସୀସା, ସୀସା, ସୀସା |"
पुढे,ଆଗକୁ
"चुना, गळती (Cr.), Risen Line, च्यवन","ଚୂନ, ଲିକ୍ (କ୍ର।), ରିସେନ୍ ଲାଇନ୍, ଚିଆୱାନ୍ |"
"चघळणे, गंजणे, गळणे","ଚୋବାଇବା, କ୍ଷୟ, ଲିକ୍ |"
"किमान, किमान, किमान","ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ"
किमान गणना,ସର୍ବନିମ୍ନ ଗଣନା
कुंडीची तार,ଲ୍ୟାଚ୍ ତାର
Leduc प्रभाव,ଲେଡୁକ୍ ପ୍ରଭାବ |
वैध ओम,ବ valid ଧ ଓହମ୍ |
- इलेक्ट्रॉन,-ଲେକ୍ଟ୍ରନ୍
लांबीची मर्यादा,ଦ length ର୍ଘ୍ୟ ସୀମା |
वाढवणे,ବିସ୍ତାର
लेन्स,ଲେନ୍ସ
लेन्झचा कायदा,ଲେଞ୍ଜର ନିୟମ |
सपाट बोगदा,ସମତଳ ଟନେଲ୍ |
क्षैतिज उड्डाण,ଭୂସମାନ୍ତର ଉଡ଼ାଣ |
"समतल करणे, समतल करणे","ସ୍ତର, ସ୍ତର"
"क्षैतिज स्क्रू, लेव्हलिंग स्क्रू","ଭୂସମାନ୍ତର ସ୍କ୍ରୁ, ସ୍ତରୀୟ ସ୍କ୍ରୁ |"
आत्मविश्वास पातळी,ଆତ୍ମବିଶ୍ୱାସ ସ୍ତର
महत्त्व पातळी,ମହତ୍ତ୍ level ସ୍ତର |
"क्षैतिज पृष्ठ, सपाट पृष्ठ, समतुल्य पृष्ठ","ଭୂସମାନ୍ତର ପୃଷ୍ଠା, ଫ୍ଲାଟ ପୃଷ୍ଠା, ସମାନ୍ତରାଳ ପୃଷ୍ଠା |"
"लीव्हर, लीव्हर","ଲିଭର, ଲିଭର"
आभासी दोलन,ଭର୍ଚୁଆଲ୍ ଦୋହରିବା |
"लिडर, लेझर इन्फ्रारेड रडार","ଲିଡର୍, ଲେଜର ଇନଫ୍ରାଡ୍ ରାଡାର୍ |"
"आयुष्य, वय","ଜୀବନ, ବୟସ"
"लिफ्ट, लिफ्ट","ଉଠ, ଉଠ"
विमोचन क्षण,ମୁକ୍ତି ମୁହୂର୍ତ୍ତ
"लहान, प्रकाश, मंद, लहान, लहान, 6 प्रकाश","କ୍ଷୁଦ୍ର, ହାଲୁକା, ଅଳ୍ପ, କ୍ଷୁଦ୍ର, କ୍ଷୁଦ୍ର, 6 ଆଲୋକ |"
"समशीतोष्ण., प्रकाश","ତାପମାତ୍ରା।, ହାଲୁକା କର |"
वीज,ବଜ୍ରପାତ
प्रकाश वर्ष प्रकाश वर्ष,ଆଲୋକ ବର୍ଷ ଆଲୋକ ବର୍ଷ |
"एकसंध, एकसंध, एकसंध","ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ, ସମଲିଙ୍ଗୀ |"
"मर्यादा, किरकोळ","ସୀମା, ମାର୍ଜିନ"
"मर्यादा, मर्यादा, टोक","ସୀମା, ସୀମା, ଚରମ |"
वर्तमान मर्यादा,ସାମ୍ପ୍ରତିକ ସୀମା |
"रेषा, रेषा, लंबवर्तुळाकार","ରେଖା, ରେଖା, ଏଲିପସଏଡ୍ |"
"रेखीय, रेखीय, रेखीय","ର line ଖ୍ୟ, ର line ଖ୍ୟ, ର ar ଖ୍ୟ |"
रेखीयकरण,ର line ଖିକୀକରଣ |
"एकसंधता, रेखीयता","ଏକକତା, ର ar ଖିକତା |"
"एकेरी, रेखीय","ଏକକ ଭାବରେ, ଧାଡ଼ିରେ |"
ओळ संभाव्य,ରେଖା ସମ୍ଭାବନା |
रेखीय अपूर्णता,ର line ଖିକ ଅସମ୍ପୂର୍ଣ୍ଣତା |
स्ट्रोक लाइन,ଷ୍ଟ୍ରୋକ ଲାଇନ
रेखीय स्पेक्ट्रम,ର line ଖିକ ସ୍ପେକ୍ଟ୍ରମ୍ |
लाइन व्होल्टेज,ରେଖା ଭୋଲଟେଜ୍ |
"बंध, तार, साखळी, ग्रंथी, दुवा","ବନ୍ଧ, ଷ୍ଟ୍ରିଙ୍ଗ, ଶୃଙ୍ଖଳା, ଗ୍ରନ୍ଥି, ଲିଙ୍କ୍ |"
द्रवीकरण,ତରଳ ପଦାର୍ଥ
द्रवरूप,ତରଳ
द्रवरूप,ତରଳ
द्रवपदार्थ,ତରଳ
द्रव साठा,ତରଳ ଜଳଭଣ୍ଡାର |
लिक्विड क्रिस्टल,ତରଳ ସ୍ଫଟିକ |
तरलता,ତରଳତା
द्रव-चालित रॉकेट,ତରଳ ଚାଳିତ ରକେଟ୍ |
lisaju आकडेवारी,ଲିସାଜୁ ସଂଖ୍ୟା
"यादी, यादी","ତାଲିକା, ତାଲିକା |"
"सूची, सूची","ତାଲିକା, ତାଲିକା"
कचरा,ଲିଟର |
थेट कार्यक्रम,ଲାଇଭ୍ ପ୍ରୋଗ୍ରାମ୍ |
इलेक्ट्रिक वायर,ବିଦ୍ୟୁତ ତାର
"भार, भार, भार, भार, भार","ଲୋଡ୍, ଲୋଡ୍, ଲୋଡ୍, ଲୋଡ୍, ଲୋଡ୍ |"
चुंबक दगड,ଚୁମ୍ବକ ପଥର
"स्थानिक, स्थानिक","ସ୍ଥାନୀୟ, ସ୍ଥାନୀୟ"
स्थानिक मॅक्सवेल,ସ୍ଥାନୀୟ ମ୍ୟାକ୍ସୱେଲି |
"स्थान, स्थान, स्थान, स्थान, स्थान","ଅବସ୍ଥାନ, ଅବସ୍ଥାନ, ଅବସ୍ଥାନ, ଅବସ୍ଥାନ, ଅବସ୍ଥାନ |"
संलग्न दोष,ବନ୍ଧା ଦୋଷ |
"तलाक, माल","ତାଲାକ୍, ସାମଗ୍ରୀ"
"locus, locus","ଲୋକସ୍, ଲୋକସ୍"
