Punjabi,Bengali
ਤਰਕ ਕੈਲਕੂਲਸ,লজিক ক্যালকুলাস
ਤਰਕ ਗੇਟ,লজিক গেট
ਤਰਕ ਵਿਸ਼ਲੇਸ਼ਣ,যুক্তি বিশ্লেষণ
ਲੋਕ,জনগণ
ਲਘੂਗਣਕ ਐਂਪਲੀਫਾਇਰ,লগারিদমিক পরিবর্ধক
ਲਘੂਗਣਕ ਐਂਪਲੀਫਾਇਰ,লগারিদমিক পরিবর্ধক
ਲਘੂਗਣਕ ਮੌਸਮ,লগারিদমিক আবহাওয়া
ਲਘੂਗਣਕ ਸਕੇਲ,লগারিদমিক স্কেল
ਅੰਡਾਕਾਰ ਜੋੜਾ,উপবৃত্তাকার জোড়া
ਵੱਡਾ ਸ਼ਬਦ,বড় শব্দ
"ਲਾਊਡਸਪੀਕਰ, ਐਂਪਲੀਫਾਇੰਗ ਯੰਤਰ","লাউডস্পিকার, পরিবর্ধক ডিভাইস"
ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਮੁਆਵਜ਼ਾ,কম ফ্রিকোয়েন্সি ক্ষতিপূরণ
ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਸ਼ੋਰ,কম ফ্রিকোয়েন্সি শব্দ
ਘੱਟ ਫ੍ਰੀਕੁਐਂਸੀ ਵਾਲਾ ਗਰੋਵ ਫਿਲਟਰ,কম ফ্রিকোয়েন্সি খাঁজ ফিল্টার
ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਸੰਚਾਰ,কম ফ্রিকোয়েন্সি সংক্রমণ
ਘੱਟ ਬਾਰੰਬਾਰਤਾ ਟ੍ਰਾਂਸਫਾਰਮਰ,কম ফ্রিকোয়েন্সি ট্রান্সফরমার
ਘੱਟ ਪੱਧਰ ਦਾ ਐਨਾਲਾਗ ਸਿਗਨਲ,নিম্ন স্তরের এনালগ সংকেত
ਘੱਟ ਰੌਲਾ,নিচু শব্দ
ਘੱਟ ਸ਼ੋਰ ਕੇਬਲ,কম শব্দ তারের
ਘੱਟ ਪਾਸ ਫਿਲਟਰ,কম পাস ফিল্টার
ਘੱਟ ਪਾਸ ਫਿਲਟਰ,কম পাস ফিল্টার
ਘੱਟ ਪਾਵਰ ਆਰਸੀ ਸਰਕਟ,কম শক্তি আরসি সার্কিট
ਘੱਟ ਥ੍ਰੈਸ਼ਹੋਲਡ ਤਰਕ,নিম্ন থ্রেশহোল্ড যুক্তি
ਘੱਟ ਵੋਲਟੇਜ ਪਾਵਰ ਸਰੋਤ,কম ভোল্টেজ পাওয়ার উৎস
ਘੱਟ ਪਲੇਬੈਕ ਬਾਰੰਬਾਰਤਾ,কম প্লেব্যাক ফ্রিকোয়েন্সি
ਘੱਟ ਪਲੇਬੈਕ ਬਾਰੰਬਾਰਤਾ,কম প্লেব্যাক ফ্রিকোয়েন্সি
LP ਸਲਾਟ,এলপি স্লট
LP ਰਿਕਾਰਡ,এলপি রেকর্ড
LS ਵੋਲਟੇਜ ਆਫਸੈੱਟ ਸੁਰੱਖਿਆ,LS ভোল্টেজ অফসেট সুরক্ষা
ਘੱਟੋ-ਘੱਟ ਅਰਥਪੂਰਨ ਖੇਡ,অন্তত অর্থপূর্ণ খেলা
ਘੱਟੋ-ਘੱਟ ਮਹੱਤਵਪੂਰਨ ਸਕੋਰ,অন্তত উল্লেখযোগ্য স্কোর
ਵਿਸ਼ਾਲ ਏਕੀਕਰਣ,বিশাল একীকরণ
ਘੱਟ ਸੰਭਾਵਨਾ,কম সম্ভাবনা
ਦੇਖੋ,তাকান
lumen,লুমেন
lumen ਘੰਟੇ,লুমেন ঘন্টা
ਚਮਕ,উজ্জ্বলতা
ਰੋਸ਼ਨੀ ਦਾ ਚਿੰਨ੍ਹ,আলোকসজ্জা চিহ্ন
ਲਾਟ ਦਾ ਪ੍ਰਵਾਹ,শিখা প্রবাহ
ਲੂਮਰ-ਬ੍ਰੋਧਨ ਫੋਟੋਮੀਟਰ,লুমার-ব্রোধন ফটোমিটার
ਸਥਾਨਕ ਹਿੱਸੇ ਮਾਡਲ,স্থানীয় উপাদান মডেল
ਲੀਨੀਅਰ ਵੋਲਟੇਜ ਡਿਫਰੈਂਸ਼ੀਅਲ ਟ੍ਰਾਂਸਫਾਰਮਰ,লিনিয়ার ভোল্টেজ ডিফারেনশিয়াল ট্রান্সফরমার
ਮਸ਼ੀਨ ਚੱਕਰ,মেশিন চক্র
ਮਸ਼ੀਨ ਭਾਸ਼ਾ,মেশিন ভাষা
macitosh ਕੰਪਿਊਟਰ,ম্যাকিটোশ কম্পিউটার
ਜਾਦੂ ਦੀ ਚਾਹ,ম্যাজিক চা
ਚੁੰਬਕ,চুম্বক
ਚੁੰਬਕੀ ਐਂਪਲੀਫਾਇਰ,চৌম্বক পরিবর্ধক
ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ,চৌম্বকীয় বুদ্বুদ মেমরি
ਚੁੰਬਕੀ ਕੋਰ,চৌম্বক কোর
ਚੁੰਬਕੀ ਜੋੜੀ,চৌম্বক যুগল
ਚੁੰਬਕੀ ਡਾਟਾ ਸਟੋਰੇਜ਼,চৌম্বকীয় ডেটা স্টোরেজ
ਚੁੰਬਕੀ ਵਿਘਨ,চৌম্বকীয় বিচ্যুতি
ਚੁੰਬਕੀ ਡਿਸਕ,চৌম্বকীয় ডিস্ক
ਚੁੰਬਕੀ ਖੇਤਰ,চৌম্বক ক্ষেত্র
ਚੁੰਬਕੀ ਪ੍ਰਵਾਹ,চৌম্বক প্রবাহ
ਚੁੰਬਕੀ ਫੋਕਸ,চৌম্বকীয় ফোকাস
magnetosynthesis,চুম্বক সংশ্লেষণ
ਚੁੰਬਕੀ ਬਲ ਲਾਈਨ,চৌম্বক বল লাইন
ਚੁੰਬਕੀ ਕੁਲੈਕਟਰ,চৌম্বক সংগ্রাহক
ਚੁੰਬਕੀ ਪੋਲਰਿਟੀ,চৌম্বক মেরুতা
ਚੁੰਬਕੀ ਪੋਲਰਿਟੀ,চৌম্বক মেরুতা
ਚੁੰਬਕੀ ਸੰਤ੍ਰਿਪਤਾ,চৌম্বকীয় স্যাচুরেশন
ਚੁੰਬਕੀ ਸੁਰੱਖਿਆ,চৌম্বক রক্ষা
ਚੁੰਬਕੀ ਗੜਬੜ,চৌম্বক বিক্ষিপ্ততা
ਚੁੰਬਕੀ ਟੇਪ,চৌম্বকীয় টেপ
ਮੈਗਨੇਟੋਮੀਟਰ,ম্যাগনেটোমিটার
ਚੁੰਬਕੀ ਡ੍ਰਾਇਵਿੰਗ ਫੋਰਸ (mmf),চৌম্বক চালিকা শক্তি (mmf)
ਮੈਗਨੇਟ੍ਰੋਨ,ম্যাগনেট্রন
ਵਿਸਤਾਰ,বিবর্ধন
ਵਾਲੀਅਮ,আয়তন
ਤੀਬਰਤਾ ਤੁਲਨਾਕਾਰ,মাত্রার তুলনাকারী
ਮਾਤਰਾ ਫੰਕਸ਼ਨ,পরিমাণ ফাংশন
ਵੱਡੇ ਕੰਪਿਊਟਰ,বড় কম্পিউটার
ਮੁੱਖ ਲਾਈਨ ਸਟਰੀਮ,প্রধান লাইন স্ট্রীম
ਬਹੁਗਿਣਤੀ ਕੈਰੀਅਰ,সংখ্যাগরিষ্ঠ বাহক
ਬਹੁਗਿਣਤੀ ਕੈਰੀਅਰ ਮੌਜੂਦਾ,সংখ্যাগরিষ্ঠ বাহক বর্তমান
"ਪੰਪ ਕੋਆਰਡੀਨੇਟਰ, ਰੀਕੌਂਬੀਨੈਂਟ","পাম্প সমন্বয়কারী, রিকম্বিন্যান্ট"
ਮੈਨ (ਮੈਟਰੋਪੋਲੀਟਨ ਏਰੀਆ ਨੈੱਟਵਰਕ),ম্যান (মেট্রোপলিটন এরিয়া নেটওয়ার্ক)
ਮਾਨਚੈਸਟਰ ਕੋਡਿੰਗ,ম্যানচেস্টার কোডিং
ਮਨੁੱਖੀ ਸ਼ੋਰ,মানুষের আওয়াজ
ਮੰਟੀਸਾ,ম্যান্টিসা
ਮੈਪਿੰਗ,ম্যাপিং
ਮਾਰਕੋਨੀ ਐਂਟੀਨਾ,মার্কোনি অ্যান্টেনা
ਚਿੰਨ੍ਹ/ਸਮਾਂ ਅਨੁਪਾਤ,সাইন/সময় অনুপাত
ਕਵਰ,আবরণ
ਮਾਸਕ ਪ੍ਰੋਗਰਾਮਡ ਰੋਮ,মাস্ক প্রোগ্রাম করা রম
ਚੰਗਾ ਕੰਮ ਕਰਨ ਵਿੱਚ ਰੁਕਾਵਟ,ভাল কাজ বাধা
ਕਵਰ ਰੋਮ,কভার রম
"ਵਾਲੀਅਮ, ਪੁੰਜ","আয়তন, ভর"
ਮਾਸਟਰ ਘੜੀ,মাস্টার ঘড়ি
ਮਾਸਟਰ ਔਸਿਲੇਟਰ,মাস্টার অসিলেটর
ਮੇਲ ਖਾਂਦਾ ਫਿਲਟਰ,মিলে যাওয়া ফিল্টার
ਮੇਲ ਖਾਂਦਾ ਲੋਡ,মিলে যাওয়া লোড
ਮੇਲ ਖਾਂਦਾ,ম্যাচিং
ਮੈਟਰਿਕਸ ਸਮੀਕਰਨ,ম্যাট্রিক্স সমীকরণ
ਸਿਰ ਐਂਟੀਨਾ ਟੀ.ਵੀ,হেড অ্যান্টেনা টিভি
ਵੱਧ ਤੋਂ ਵੱਧ ਅੱਗੇ,সর্বোচ্চ এগিয়ে
ਵੱਧ ਤੋਂ ਵੱਧ ਲਾਭ,সর্বোচ্চ লাভ
ਅਧਿਕਤਮ ਪਾਵਰ ਟ੍ਰਾਂਸਫਰ ਥਿਊਰਮ,সর্বোচ্চ শক্তি স্থানান্তর উপপাদ্য
ਵੱਧ ਤੋਂ ਵੱਧ ਸਕੋਰ,সর্বোচ্চ স্কোর
ਅਧਿਕਤਮ ਰਿਵਰਸ ਵੋਲਟੇਜ,সর্বোচ্চ বিপরীত ভোল্টেজ
ਵੱਧ ਤੋਂ ਵੱਧ ਵਰਤੋਂਯੋਗ ਬਾਰੰਬਾਰਤਾ (MUF),সর্বাধিক ব্যবহারযোগ্য ফ্রিকোয়েন্সি (MUF)
ਅਧਿਕਤਮ,সর্বোচ্চ
ਮੈਕਸਵੈਲ ਸਮੀਕਰਨ,ম্যাক্সওয়েল সমীকরণ
ਮਾਈਕ੍ਰੋ ਚੈਨਲ ਬਣਤਰ,মাইক্রো চ্যানেল গঠন
M-ਪ੍ਰਾਪਤ ਫਿਲਟਰ,M-প্রাপ্ত ফিল্টার
ਮਤਲਬ ਮੁਫਤ ਮਾਰਗ,গড় মুক্ত পথ
ਔਸਤ ਮੁੱਲ,গড় মূল্য
ਵਰਗ ਦਾ ਮਤਲਬ ਮੁੱਲ,বর্গক্ষেত্রের গড় মান
ਮਾਪਣ ਵਾਲਾ ਯੰਤਰ,পরিমাপক যন্ত্রপাতি
ਮਕੈਨੀਕਲ ਫਿਲਟਰ,যান্ত্রিক ফিল্টার
ਮੈਡੀਕਲ ਇਲੈਕਟ੍ਰੋਨਿਕਸ,মেডিকেল ইলেকট্রনিক্স
ਮੈਗਾ ਓਮ,মেগা ওহম
ਮੈਗਾਬਾਈਟ,মেগাবাইট
ਮੇਗਰ,মেগার
ਯਾਦਗਾਰ,স্মারক
ਮੈਮੋਰੀ ਐਕਸੈਸ ਟਾਈਮ,মেমরি অ্যাক্সেস সময়
ਮੈਮੋਰੀ ਐਰੇ,মেমরি অ্যারে
ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ,মেমরি বাফার রেজিস্টার
ਮੈਮੋਰੀ ਸੈੱਲ,মেমরি সেল
ਮੈਮੋਰੀ ਸੈੱਲ &#39;ਦੌੜ ਦੁਆਲੇ&#39; ਪੜਾਅ,মেমরি সেল &#39;ঘোড়দৌড়&#39; মঞ্চ
ਮੈਮੋਰੀ ਚਿੱਪ,মেমরি চিপ
ਮਾਈਕ੍ਰੋ ਸਰਕਟ,মাইক্রো সার্কিট
ਮੈਮੋਰੀ ਚੱਕਰ,মেমরি চক্র
ਮੈਮੋਰੀ ਚੱਕਰ,মেমরি চক্র
ਮੈਮੋਰੀ ਨਕਸ਼ਾ,মেমরি মানচিত্র
ਮੈਮੋਰੀ ਮੈਪਡ ਇਨਪੁਟ/ਆਊਟਪੁੱਟ,মেমরি ম্যাপ করা ইনপুট/আউটপুট
ਮੈਮੋਰੀ ਰੀਡਿੰਗ,স্মৃতি পড়া
ਮੈਮੋਰੀ ਲਿਖਣਾ,স্মৃতি লেখা
"ਮੇਨੂ, ਕੈਟਾਲਾਗ","মেনু, ক্যাটালগ"
ਧੁਰੀ ਜਹਾਜ਼,অক্ষীয় সমতল
ਨੈੱਟ,নেট
ਜਾਲ ਵਿਸ਼ਲੇਸ਼ਣ,জাল বিশ্লেষণ
ਜਾਲ ਸਟਰੀਮ,জাল প্রবাহ
ਜਾਲ ਸਮੀਕਰਨ,জাল সমীকরণ
ਧਾਤੂ,ধাতু
ਮੈਟਲ ਬਾਕਸ,ধাতু বক্স
ਧਾਤ ਫਿਲਮ ਰੋਧਕ,ধাতব ফিল্ম প্রতিরোধক
ਧਾਤੂਕਰਨ,ধাতবকরণ
ਮੀਟਰ,মিটার
MFTD (ਮਲਟੀਪਲ ਟੋਨ ਡਾਇਲਿੰਗ),এমএফটিডি (একাধিক টোন ডায়ালিং)
ਮੋ,মো
ਐਮ.ਆਈ.ਸੀ (ਮਾਈਕ੍ਰੋਵੇਵ ਏਕੀਕ੍ਰਿਤ ਸਰਕਟ),MIC (মাইক্রোওয়েভ ইন্টিগ্রেটেড সার্কিট)
ਮੀਕਾ ਕੈਪਸੀਟਰ,মাইকা ক্যাপাসিটর
MICR,MICR
ਸੂਖਮ ਨਿਸ਼ਾਨ,সূক্ষ্ম চিহ্ন
ਮਾਈਕ੍ਰੋ ਕੰਪਿਊਟਰ,মাইক্রোকম্পিউটার
ਮਾਈਕਰੋ ਕੰਟਰੋਲਰ,মাইক্রো কন্ট্রোলার
ਮਾਈਕ੍ਰੋ ਇਲੈਕਟ੍ਰੋਨਿਕਸ,মাইক্রো ইলেকট্রনিক্স
microfarad,মাইক্রোফ্যারাড
ਮਾਈਕ੍ਰੋਫਿਸ਼,মাইক্রোফিশ
ਮਾਈਕਰੋ ਹਦਾਇਤ,মাইক্রো নির্দেশ
ਮਾਈਕ੍ਰੋਸਕੋਪਿਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ,মাইক্রোস্কোপিক অপারেটিং সিস্টেম
ਸੂਖਮ ਤਰਕ,সূক্ষ্ম যুক্তি
ਮਾਈਕ੍ਰੋਨ,মাইক্রন
ਮਾਈਕ੍ਰੋਫ਼ੋਨ,মাইক্রোফোন
ਮਾਈਕ੍ਰੋਟੋਨਿਕ ਪ੍ਰਭਾਵ,মাইক্রোটোনিক প্রভাব
"ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ, ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ","মাইক্রোপ্রসেসর, মাইক্রোপ্রসেসর"
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ ਕੋਡ,মাইক্রোপ্রসেসর কোড
ਮਾਈਕਰੋ ਪ੍ਰੋਗਰਾਮ,মাইক্রো প্রোগ্রাম
"ਮਾਈਕ੍ਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ, ਮਾਈਕ੍ਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ","মাইক্রো প্রোগ্রামিং, মাইক্রো প্রোগ্রামিং"
ਮਾਈਕ੍ਰੋ ਸਕਿੰਟ,মাইক্রো সেকেন্ড
ਮਾਈਕ੍ਰੋ ਸਟ੍ਰਿਪ ਐਂਟੀਨਾ,মাইক্রো স্ট্রিপ অ্যান্টেনা
ਮਾਈਕ੍ਰੋ ਸਟ੍ਰਿਪ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਲਾਈਨ,মাইক্রো স্ট্রিপ ট্রান্সমিশন লাইন
"ਮਾਈਕ੍ਰੋਵੇਵ, ਮਾਈਕ੍ਰੋਵੇਵ","মাইক্রোওয়েভ, মাইক্রোওয়েভ"
ਮਾਈਕ੍ਰੋਵੇਵ ਐਂਪਲੀਫਾਇਰ,মাইক্রোওয়েভ পরিবর্ধক
ਮਾਈਕ੍ਰੋਵੇਵ ਐਂਟੀਨਾ,মাইক্রোওয়েভ অ্যান্টেনা
ਮਾਈਕ੍ਰੋ ਵੇਵ ਲਿੰਕ,মাইক্রো ওয়েভ লিঙ্ক
ਮਾਈਕ੍ਰੋਵੇਵ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਵਿੰਡੋ,মাইক্রোওয়েভ ট্রান্সমিশন উইন্ডো
ਮਾਈਕ੍ਰੋਵੇਵ ਟਿਊਬ,মাইক্রোওয়েভ টিউব
ਮੱਧ ਬੈਂਡ ਸੀਮਾ,মধ্য ব্যান্ড পরিসীমা
MIDI (ਇੰਸਟਰੂਮੈਂਟਲ ਡਿਜੀਟਲ ਇੰਟਰਫੇਸ),MIDI (ইন্সট্রুমেন্টাল ডিজিটাল ইন্টারফেস)
ਮਿਲਰ ਪ੍ਰਭਾਵ ਸਮਰੱਥਾ,মিলার প্রভাব ক্যাপাসিট্যান্স
ਮਿਲਰ ਇੰਟੀਗ੍ਰੇਟਰ,মিলার ইন্টিগ্রেটর
ਮਿਲਰ ਕਾਲ ਬੇਸ,মিলার কল বেস
ਮਿਲਰ ਥਿਊਰਮ,মিলার উপপাদ্য
ਮਿਲੀਮੀਟਰ,মিলিমিটার
ਮਿਲੀ ਐਂਪੀਅਰ,মিলি অ্যাম্পিয়ার
ਮਿਲੀ ਹੈਨਰੀ,মিলি হেনরি
ਮਿਲਮੈਨ ਦਾ ਸਿਧਾਂਤ,মিলম্যানের উপপাদ্য
ਛੋਟਾ ਕਰਨਾ,সংক্ষিপ্তকরণ
ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ,সংখ্যালঘু বাহক
ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ ਸਟਰੀਮ,সংখ্যালঘু বাহক প্রবাহ
ਮਿਨਟਰਮ,মিনটার্ম
ਘਟਾਓ,বিয়োগ
ਐਮ.ਪੀ.ਐਸ.,এম.পি.এস.
ਗਲਤ ਅਲਾਈਨਮੈਂਟ,মিসলাইনমেন্ট
ਖਾਤਮਾ,বিমোচন
ਮਿਕਸਰ,মিক্সার
ਐਮ.ਐਮ.ਯੂ (ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ ਯੂਨਿਟ),এমএমইউ (মেমরি ম্যানেজমেন্ট ইউনিট)
ਯਾਦਾਸ਼ਤ,স্মৃতিসংক্রান্ত
ਚਲਦੇ ਇਲੈਕਟ੍ਰੋਨ,চলমান ইলেকট্রন
ਗਤੀਸ਼ੀਲਤਾ,গতিশীলতা
ਮਾਡਲ ਡਿਫੈਕਸ਼ਨ,মডেলের বিচ্যুতি
ਮੋਡ,মোড
ਮਾਡਲ,মডেল
ਮਾਡਮ,মডেম
ਨਾ ਬਦਲੀ ਫ੍ਰੀਕੁਐਂਸੀ ਮੋਡਿਊਲੇਸ਼ਨ ਕੋਡਿੰਗ,অপরিবর্তিত ফ্রিকোয়েন্সি মডুলেশন কোডিং
ਮਾਡਯੂਲਰ ਡਿਜ਼ਾਈਨ,মডুলার নকশা
ਸੰਚਾਲਿਤ,modulated
ਮੋਡੂਲੇਸ਼ਨ,মড্যুলেশন
ਮੋਡੂਲੇਸ਼ਨ ਡੂੰਘਾਈ,মডুলেশন গভীরতা
ਮੋਡੂਲੇਸ਼ਨ ਸੂਚਕਾਂਕ,মড্যুলেশন সূচক
ਮੋਡੂਲੇਸ਼ਨ ਪ੍ਰਤੀਸ਼ਤਤਾ,মড্যুলেশন শতাংশ
ਮੋਡੀਊਲ,মডিউল
ਮਾਡਿਊਲਸ n ਗੁਣਕ,মডুলাস n গুণক
ਕੈਲਕੁਲੇਟਰ ਮਾਡਿਊਲਸ,ক্যালকুলেটর মডুলাস
ਅਣੂ,অণু
ਭਾਵਨਾ,আবেগ
ਮਾਨੀਟਰ,মনিটর
ਮੋਨੋਕ੍ਰੋਮੈਟਿਕ,একরঙা
ਮੋਨੋਕ੍ਰੋਮੈਟਿਕ ਡਿਸਪਲੇਅ,একরঙা প্রদর্শন
ਮੋਨੋਲਿਥਿਕ (IC),মনোলিথিক (IC)
ਸਿੰਗਲ ਪਲਸ,একক পালস
ਮੋਨੋਸਟੇਸ਼ਨਰੀ ਮਲਟੀਵਾਈਬ੍ਰੇਟਰ,একীভূত মাল্টিভাইব্রেটর
ਇਕਸਾਰਤਾ,অভিন্নতা
ਮੂਰ ਦਾ ਕਾਨੂੰਨ,মুরের সূত্র
ਮੋਰਸ ਕੋਡ,মোর্স কোড
mosfet,mosfet
ਅਰਥਪੂਰਨ ਅੱਖਰ,অর্থপূর্ণ চরিত্র
ਮਦਰ ਬੋਰਡ,মাদার বোর্ড
ਮੋਟਰ,মোটর
ਮੋਟਰ ਕਾਰਵਾਈ,মোটর কর্ম
ਦੋਸ਼,অভিযুক্তি
ਮਾਊਸ,মাউস
ਚੱਲ ਕੁੰਡਲੀ ਲਾਊਡਸਪੀਕਰ,চলমান কুন্ডলি লাউডস্পিকার
ਚੱਲ ਰਿਹਾ ਮੀਟਰ,চলমান মিটার
ਸੰਪੇਗ,সামপেগ
ਐਮ.ਪੀ.ਯੂ,এমপিইউ
MSD (ਉੱਚਤਮ ਸਕੋਰ),MSD (সর্বোচ্চ নম্বর)
ਐਮਐਸ ਵਿੰਡੋਜ਼,এমএস উইন্ডোজ
ਐਮ.ਟੀ.ਬੀ.ਐਫ. (ਅੰਤਰ ਅਸਫਲਤਾ ਮੱਧਮਾਨ),M.T.B.F. (পার্থক্য ব্যর্থতার মধ্যমা)
ਮਲਟੀਕਾਲਮ ਕਲੀਸਟ੍ਰੋਨ,মাল্টিকলাম ক্লিস্ট্রন
ਪੋਲੀਮਰ ਕੁਨੈਕਟਰ,পলিমার সংযোগকারী
ਮਲਟੀਮੀਡੀਆ,মাল্টিমিডিয়া
ਮਲਟੀਮੀਟਰ,মাল্টিমিটার
ਮਲਟੀਪਲ ਐਮੀਟਰ ਟਰਾਂਜ਼ਿਸਟਰ,একাধিক ইমিটার ট্রানজিস্টর
ਮਲਟੀਟਰੇਸਿੰਗ,মাল্টিট্রেসিং
ਯੋਗਤਾ,যোগ্যতা
ਗੁਣਕ,গুণক
ਬਹੁ ਸਰੋਤ,বহু সম্পদ
ਮਲਟੀਪ੍ਰੋਗਰਾਮਿੰਗ,মাল্টিপ্রোগ্রামিং
ਮਲਟੀਪਲ ਸੀਮਾ ਹੈ,একাধিক পরিসীমা
ਬਹੁਨਾਮੀ ਐਂਪਲੀਫਾਇਰ,বহুপদী পরিবর্ধক
ਮਲਟੀਫੰਕਸ਼ਨ,multifunction
ਚੁੱਪ,নিঃশব্দ
ਆਪਸੀ ਗੁਣ,পারস্পরিক বৈশিষ্ট্য
ਆਪਸੀ ਚਾਲਕਤਾ,পারস্পরিক পরিবাহিতা
ਆਪਸੀ ਜੋੜੀ,পারস্পরিক সংযোগ
ਆਪਸੀ ਪ੍ਰੇਰਣਾ,পারস্পরিক প্রেরণা
ਪਰਸਪਰਤਾ,পারস্পরিকতা
ਮਾਈਲਰ ਪੀਸੀ. ਬੀਜਦੇ,মাইলার পিসি। বপন
N- ਮਾਮਲਾ,এন-ব্যাপার
NAMPS,NAMPS
ਨੰਦ-ਨੰਦ ਸਰਕਟ,নন্দ-নন্দ সার্কিট
"ਨੈਨੋ ਸੈਕਿੰਡ (- ਤੋਂ, )","ন্যানো সেকেন্ড (- থেকে, )"
ਨੇਪੀਅਰ ਦਾ ਕਾਨੂੰਨ,নেপিয়ারের আইন
ਤੰਗ ਬੈਂਡ,সংকীর্ণ ব্যান্ড
ਤੰਗ ਬੈਂਡ ਸ਼ੋਰ,সংকীর্ণ ব্যান্ড শব্দ
ਤੰਗ ਬੈਂਡ ਪਾਰਕ ਸ਼ੋਰ,সংকীর্ণ ব্যান্ড পার্ক গোলমাল
ਮੂਲ ਦੁਭਾਸ਼ੀਏ,স্থানীয় দোভাষী
ਕੁਦਰਤੀ ਗਣਨਾ,প্রাকৃতিক গণনা
ਕੁਦਰਤੀ ਬਾਰੰਬਾਰਤਾ,প্রাকৃতিক ফ্রিকোয়েন্সি
ਕੁਦਰਤੀ ਲਘੂਗਣਕ,প্রাকৃতিক লগারিদম
ਨੇੜੇ ਕਾਲ,কাছাকাছি কল
ਕੰਬਣ ਦੇ ਨੇੜੇ,কম্পনের কাছাকাছি
"ਸੂਈ ਵੇਗ, ਵਸਤੂ ਵੇਗ","নিডেল বেগ, ইনভেন্টরি বেগ"
ਮਨਾਹੀ,নিষেধাজ্ঞা
ਮਨਾਹੀ ਨੋਟਿਸ,নিষেধাজ্ঞা বিজ্ঞপ্তি
ਮਨਾਹੀ ਪ੍ਰਤੀਕ,নিষেধাজ্ঞার প্রতীক
ਨਕਾਰਾਤਮਕ ਗੇਟ,নেতিবাচক গেট
ਨਕਾਰਾਤਮਕ ਅੰਤ ਗੇਟ,নেতিবাচক শেষ গেট
ਨਕਾਰਾਤਮਕ ਬੰਧਨ,নেতিবাচক বন্ধন
ਨਕਾਰਾਤਮਕ ਸ਼ੀਅਰਿੰਗ,নেতিবাচক শিয়ারিং
ਨਕਾਰਾਤਮਕ ਕੋਰ,নেতিবাচক মূল
ਨੈਗੇਟਿਵ ਐਮੀਟਰ ਟ੍ਰੇਲਿੰਗ,নেতিবাচক ইমিটার ট্রেলিং
ਨਕਾਰਾਤਮਕ ਮੁੜ ਨਿਵੇਸ਼,নেতিবাচক পুনর্বিনিয়োগ
ਨਕਾਰਾਤਮਕ ਮੁੜ ਨਿਵੇਸ਼ ਐਂਪਲੀਫਾਇਰ,নেতিবাচক পুনর্বিনিয়োগ পরিবর্ধক
ਨਕਾਰਾਤਮਕ ਦਲੀਲ,নেতিবাচক যুক্তি
ਨੈਗੇਟਿਵ ਜਾਂ ਗੇਟ,ঋণাত্মক বা গেট
ਨਕਾਰਾਤਮਕ ਧਰੁਵੀਤਾ,নেতিবাচক মেরুতা
ਨਕਾਰਾਤਮਕ ਵਿਰੋਧ,নেতিবাচক প্রতিরোধ
ਨਕਾਰਾਤਮਕ ਵਿਰੋਧ ਜ਼ੋਨ,নেতিবাচক প্রতিরোধের অঞ্চল
ਨਕਾਰਾਤਮਕ ਸਪਲਾਈ,নেতিবাচক সরবরাহ
ਨਕਾਰਾਤਮਕ ਤਾਪਮਾਨ,নেতিবাচক তাপমাত্রা
ਨਕਾਰਾਤਮਕ ਤਾਪਮਾਨ ਗੁਣਾਂਕ,নেতিবাচক তাপমাত্রা সহগ
ਨਕਾਰਾਤਮਕ ਸੰਚਾਰ,নেতিবাচক সংক্রমণ
ਨਕਾਰਾਤਮਕ ਰੁੱਖ,নেতিবাচক গাছ
ਨਕਾਰਾਤਮਕ ਸੁਰੰਗ ਡਾਇਓਡ,নেতিবাচক টানেল ডায়োড
ਨਕਾਰਾਤਮਕ ਝੂਠ,নেতিবাচক মিথ্যা
ਨਕਾਰਾਤਮਕ ਸੱਚ,নেতিবাচক সত্য
ਮਾਮੂਲੀ,নগণ্য
nematic ਤਰਲ ਕ੍ਰਿਸਟਲ,নেম্যাটিক তরল স্ফটিক
ਨਕਾਰਾਤਮਕ ਮੋਡ,নেতিবাচক মোড
ਨਿਓਨ ਲੈਂਪ,নিয়ন বাতি
napper,ন্যাপার
ਨੇਸਟਡ ਸ਼ਾਖਾ,নেস্টেড শাখা
ਨੇਸਟਡ ਕੰਮ ਦਾ ਝੰਡਾ,নেস্টেড কাজের চিহ্ন
ਆਲ੍ਹਣਾ,বাসা বাঁধা
