Malayalam,Punjabi
കരുമായി,ਹੋਣਹਾਰ
മോണിറ്റുകൾ,ਗੁਣ
മെറിറ്റ് സ്കോളർഷിപ്പ്,ਮੈਰਿਟ ਸਕਾਲਰਸ਼ਿਪ
ദൂത്,ਸੁਨੇਹਾ
സന്വദായം,ਵਿਧੀ
രീതിശാസ്തം,Method ੰਗ
മെട്രോപൊളിറ്റൻ പ്രദേശം,Metroopolitan ਖੇਤਰ
ഇടത്തരം വരുമാന ഗ്രൂപ്പ്,ਮਿਡਲ ਇਨਕਮ ਗਰੁੱਪ
മിഡിൽമാൻ,ਵਿਚੋਲੇ
മിഡ്വിഫറി,ਮਿਡਵਾਈਫਰੀ
കുടിയേറ്റക്കാരൻ,ਪ੍ਰਵਾਸੀ
മൈലേജ്,ਮਾਈਲੇਜ
മോണിറ്റൻസി,ਅੱਤਵਾਦ
മില്ലേനിയം,ਹਜ਼ਾਰ ਸਾਲ
ചെറുതാക്കുക,ਛੋਟਾ
ഏറ്റവും കുറഞ്ഞ,ਘੱਟੋ ਘੱਟ
ഖനനം,ਮਾਈਨਿੰਗ
ശുശ്രക്ക,ਮੰਤਰਾਲੇ
മന്തിസഭ,ਮੰਤਰਾਲਾ
പ്രായപൂർത്തിയാകാത്ത,ਨਾਬਾਲਗ
ന്യൂനപക്ഷം,ਘੱਟ ਗਿਣਤੀ
ചെറിയ കൃതികൾ,ਮਾਮੂਲੀ ਕੰਮ
മിനിറ്റ്,ਮਿੰਟ
ദുര്ബലമായ,ਗ਼ਲਤਫ਼ਹਿਮੀ
മോശം പെരുമാറ്റം,ਦੁਰਵਿਵਹਾਰ
നീതിയുടെ ജസ്റ്റിസിന്റെ,ਇਨਸਾਫ ਦੀ ਗਰਭਪਾਤ
കലര്പ്പായ,ਫੁਟਕਲ
ദോഷത്തിന്റെ,ਸ਼ਰਾਰਤ
തെറ്റായ),ਮਿਸਲਸੀਫਿਕੇਸ਼ਨ
ദുര്നയം,ਦੁਰਾਚਾਰ
തെറ്റിദ്ധരിപ്പിക്കുക,ਗੁੰਮਰਾਹ
ദുരുപയോഗം,ਗ਼ਲਤ ਪ੍ਰਬੰਧਨ
തെറ്റായി പ്രതിധ്രാന്തനം,ਗਲਤ ਜਾਣਕਾਰੀ
വസ്തുതകളുടെ തെറ്റായി,ਤੱਥਾਂ ਦਾ ਗਲਤ ਹਿੱਸਾ
തെറ്റിദ്ധാരണ,ਗਲਤਫਹਿਮੀ
ദുര്വിനിയോഗം,ਦੁਰਵਰਤੋਂ
സമ്മിശ്ര സമ്പദ്വ്യവസ്ഥ,ਮਿਕਸਡ ਆਰਥਿਕਤਾ
ജനബ്,ਭੀੜ
ഇളക്കാവുന്ന,ਮੋਬਾਈਲ
ചലനക്ഷമത,ਗਤੀਸ਼ੀਲਤਾ
മാതിരി,ਮੋਡ
മാതൃക,ਮਾਡਲ
മോഡറേറ്റര്,ਸੰਚਾਲਕ
മാറ്റംവരുത്തല്,ਸੋਧ
പ്രവർത്തനരീതി,ਮੋਡਸ ਓਪਰੇਂਡੀ
പണ ഗ്രാന്റ്,ਮੁਦਰਾ ਗਰਾਂਟ
പണം,ਪੈਸਾ
നിരന്തരം നിരീക്ഷിക്കുക,ਮਾਨੀਟਰ
മോണണാമി,ਮੋਨੋਗਮ
മോണോഗ്രാം,ਮੋਨੋਗ੍ਰਾਮ
കുത്തക,ਏਕਾਧਿਕਾਰ
മോണ്ടണി,ਏਕਾਧਿਕਾਰ
പ്രതിമാസ ടൂർ ഡയറി,ਮਾਸਿਕ ਟੂਰ ਡਾਇਰੀ
മാസം മുതൽ മാസം വരെ,ਮਹੀਨੇ ਤੋਂ ਮਹੀਨੇ
സദാചാരമായ,ਨੈਤਿਕ
മോറേളി,ਮਨੋਬਲ
ധാർമ്മിക പത്രിക,ਨੈਤਿਕ ਮਿਹਨਤ
മൊറട്ടോറിയം,ਮੋਹਰ
മരണനിരപ്പ്,ਮੌਤ
ജാമ്യം,ਗਿਰਵੀਨਾਮਾ
ഏറ്റവും രഹസ്യാത്മകമാണ്,ਸਭ ਗੁਪਤ
മാതൃ ഭാഷ,ਮਾਤਾ - ਭਾਸ਼ਾ
ചലനം,ਮੋਸ਼ਨ
ചലന പഠനം,ਮੋਸ਼ਨ ਅਧਿਐਨ
പേരണ,ਪ੍ਰੇਰਣਾ
പേരകം,ਮਨੋਰਥ
മുദ്രാവാക്യം,ਮੋਟੋ
മുഖപത്രം,ਮੂੰਹ
ഇളക്കാവുന്ന,ਚੱਲ
ചലിക്കുക,ਮੂਵ
ചലനം,ਅੰਦੋਲਨ
ബഹുമതികൾ,ਬਹੁਪੱਖੀ
മൾട്ടി പർപ്പസ്,ਮਲਟੀਪਰਪਜ਼
മുനിസിപ്പൽ ടാക്സ്,ਮਿ municipal ਂਸਪਲ ਟੈਕਸ
കാഴ്ചബംഗ്ലാവ്,ਅਜਾਇਬ ਘਰ
ശേഖരം റോൾ,ਸੰਗੀਤ ਰੋਲ
മ്യൂട്ടേഷൻ,ਪਰਿਵਰਤਨ
മത്തറ്റിസ് മുത്തണ്ടിസ്,ਮੈਟਿਸ ਬਦਬੂ
പരസ്പര ധാരണ,ਆਪਸੀ ਸਮਝ
പേര് കാർഡ്,ਨਾਮ ਕਾਰਡ
മയക്കുമരുന്ന്,ਨਸ਼ੀਲੇ ਪਦਾਰਥ
വിവരണ മൂല്യനിർണ്ണയം,ਬਿਰਤਾਂਤ ਦਾ ਮੁਲਾਂਕਣ
ആഖ്യാതാവ്,ਬਿਰਤਾਂਤਕਾਰ
രാഷ്ടം,ਰਾਸ਼ਟਰ
ദേശീയം,ਰਾਸ਼ਟਰੀ
ദേശീയലസം,ਰਾਸ਼ਟਰਵਾਦ
പൗരതം,ਕੌਮੀਅਤ
ദേശൈസായില്ലായ്മ,ਰਾਸ਼ਟਰੀਕਰਨ
ദേശീയ ഭാഷ,ਰਾਸ਼ਟਰੀ ਭਾਸ਼ਾ
ദേശീയ സേവിംഗ്സ് സർട്ടിഫിക്കറ്റ്,ਰਾਸ਼ਟਰੀ ਬਚਤ ਪ੍ਰਮਾਣ ਪੱਤਰ
നാട്ടുകാരി,ਦੇਸੀ
സാഭാവികമായ,ਕੁਦਰਤੀ
നാട്ടിഫൈസേഷന്,ਨੈਚੁਰਲਾਈਜ਼ੇਸ਼ਨ
നാവിക സേന,ਨੇਵਲ ਫੋਰਸ
സങ്കു,ਨੇਵੀਗੇਬਲ
കപ്പല് ഓട്ടം,ਨੇਵੀਗੇਸ਼ਨ
നായിസ്,Nayes
ആവശ്യമായ പ്രവർത്തനം,ਜ਼ਰੂਰੀ ਕਾਰਵਾਈ
ആവശമായ,ਲੋੜੀਂਦਾ
നിഷേധിക്കുന്ന,ਨਕਾਰਾਤਮਕ
അവഗണന,ਅਣਗਹਿਲੀ
അശദ്ധ,ਅਣਗਹਿਲੀ
നിസ്സാരമായി,ਅਣਗੌਲਿਆ
അംഗീകാരപരമായ,ਗੱਲਬਾਤ
സാധനീയമായ ഉപകരണം,ਗੱਲਬਾਤ ਕਰਨ ਯੋਗ ਸਾਧਨ
കൂടിയാലോചന,ਗੱਲਬਾਤ
ചലച്ചിത്രക്കാരൻ,ਗੱਲਬਾਤ ਕਰਨ ਵਾਲਾ
നിപോട്ടിസം,ਨੇਪੋਟਿਜ਼ਮ
വല,ਨੈੱਟ
മൊത്തം നിക്ഷേപം,ਸ਼ੁੱਧ ਨਿਵੇਸ਼
നിക്ഷ്പക്ഷമായ,ਨਿਰਪੱਖ
വാര്ത്ത,ਖ਼ਬਰਾਂ
വാർത്താക്കുറിപ്പ്,ਨਿ let ਜ਼ਲੈਟਰ
വര്ത്തമാനപ്പതം,ਅਖਬਾਰ
വാർത്താക്കുറിപ്പ്,ਖ਼ਬਰਾਂ ਪਾਠਕ
അടുത്ത ബന്ധുക്കൾ,ਅਗਲਾ ਵਾਰਿਸ
രാത്രി ഡ്യൂട്ടി,ਨਾਈਟ ਡਿ duty ਟੀ
താൽഫർട്ട് റിപ്പോർട്ട്,ਨੀਲ ਰਿਪੋਰਟ
പ്രവേശനമില്ല,ਕੋਈ ਦਾਖਲਾ ਨਹੀਂ
ഡിമാൻഡ് സർട്ടിഫിക്കറ്റ് ഇല്ല (= കുടിശ്ശിക സർട്ടിഫിക്കറ്റ് ഇല്ല),ਕੋਈ ਡਿਮਾਂਡ ਸਰਟੀਫਿਕੇਟ ਨਹੀਂ (= ਕੋਈ ਡੁਕੇਜ਼ ਸਰਟੀਫਿਕੇਟ ਨਹੀਂ)
നാമപദം,ਨਾਮਕਰਨ
നാമമാത്രമായ ചിലവ്,ਮਾਮੂਲੀ ਕੀਮਤ
നാമമാത്ര മൂല്യം (= മുഖത്തിന്റെ മൂല്യം),ਨਾਮਾਤਰ ਮੁੱਲ (= ਫੇਸ ਵੈਲਯੂ)
നാമനിര്ദ്ദേശം ചെയ്യുക,ਨਾਮਜ਼ਦ
നാമനിര്ദേശം,ਨਾਮਜ਼ਦਗੀ
നോമിനി,ਨਾਮਜ਼ਦ
പ്രായം,ਗੈਰ-ਉਮਰ
സംഭാഷണമല്ലാത്തത്,ਗੈਰ-ਯੋਗਦਾਨ ਦੇਣ ਵਾਲੀ
അത്യാവശ്യമല്ലാത്തവ,ਗੈਰ-ਜ਼ਰੂਰੀ
നോൺ-ഗസറ്റ്,ਗੈਰ-ਗਜ਼ਟਡ
താൽപ്പര്യേതര പ്രസവത്കരണം,ਗੈਰ-ਵਿਆਜ ਸਹਿਣਸ਼ੀਲ
ജുഡീഷ്യൽ ഇതര,ਗੈਰ-ਨਿਆਂਇਕ
ശുശ്രൂഷ ഇതര,ਗੈਰ-ਮੰਤਰੀਆਂ
മാറ്റം വരുത്താന് പറ്റാത്ത,ਗੈਰ-ਗੱਲਬਾਤ ਕਰਨ ਯੋਗ
-ദ്യോഗിക ഇതര,ਗੈਰ-ਅਧਿਕਾਰੀ
പേയ്മെന്റ് ഇതര,ਗੈਰ-ਭੁਗਤਾਨ
പേയ്മെന്റ് ഇതര സർട്ടിഫിക്കറ്റ്,ਗੈਰ-ਭੁਗਤਾਨ ਸਰਟੀਫਿਕੇਟ
പരിശീലനമല്ലാത്ത അലവൻസ്,ਗੈਰ-ਅਭਿਆਸ ਭੱਤਾ
ആവർത്തിക്കാത്ത ചെലവ്,ਗੈਰ-ਆਵਰਤੀ ਖਰਚਾ
തുക മടക്കിനൽകാത്തത്,ਪਰਤਾਵਾਂ ਨਹੀ
നോൺ-സ്റ്റാറ്റ്യൂട്ടറി,ਗੈਰ-ਕਾਨੂੰਨੀ
നികുതിയേതര വരുമാനം,ਗੈਰ-ਟੈਕਸਯੋਗ ਆਮਦਨੀ
സാങ്കേതികേതര പോസ്റ്റ്,ਗੈਰ-ਤਕਨੀਕੀ ਪੋਸਟ
പാരമ്പര്യേതര,ਗੈਰ-ਰਵਾਇਤੀ
-വാക്കേതര ആശയവിനിമയം,ਨਾਜ਼ਬਾਨੀ ਸੰਚਾਰ
ഒബ്ജക്ഷൻ സർട്ടിഫിക്കറ്റ് ഇല്ല,ਕੋਈ ਇਤਰਾਜ਼ ਸਰਟੀਫਿਕੇਟ ਨਹੀਂ
ലാഭമോ നഷ്ടമോ ഇല്ല,"ਕੋਈ ਲਾਭ ਨਹੀਂ, ਨੁਕਸਾਨ ਨਹੀਂ"
നര്മ്മം,ਆਦਰਸ਼
സാധാരണ,ਆਮ
പുകവലിക്കരുത്,ਸਿਗਰਟਨੋਸ਼ੀ ਮਨ੍ਹਾਂ ਹੈ
ശദ്ധാര്ഹമായ,ਨੋਟ ਕਰਨ ਯੋਗ
ബാധകമല്ല (n.a.),ਲਾਗੂ ਨਹੀਂ (ਐਨ.ਏ.)
ലഭ്യമല്ല (n.a.),ਉਪਲਬਧ ਨਹੀਂ (ਐਨ.ਏ.)
കുറിപ്പ്,ਨੋਟ
സൂചന,ਨੋਟਿਸ
ശദ്ധാര്ഹമായ,ਧਿਆਨ ਦੇਣ ਯੋਗ
അറിയിപ്പ്,ਸੂਚਨਾ
അറിയിപ്പ് ഏരിയ,ਸੂਚਿਤ ਖੇਤਰ
ശ്രദ്ധിക്കുകയും കരെടുക്കുകയും ചെയ്യുന്നു,ਨੋਟਿੰਗ ਅਤੇ ਡਰਾਫਟਿੰਗ
സാങ്കൽപ്പിക വേതനം,ਕਲਪਨਾਤਮਕ ਤਨਖਾਹ
നെഗോഷ്യബിൾ അല്ല,ਗੱਲਬਾਤ ਕਰਨ ਯੋਗ ਨਹੀਂ
നെഗോഷ്യബിൾ ഉപകരണമല്ല,ਗੱਲਬਾਤ ਯੋਗ ਸਾਧਨ ਨਹੀਂ
അണുകേന്ദ്രം,ਨਿ nuc ਕਲੀਅਸ
ശൂന്യം,ਨਲ
ശൂന്യവും ശൂന്യവും,ਨਲ ਅਤੇ ਵੋਇਡ
അക്കം,ਗਿਣਤੀ
സംഖ്യ,ਨੰਬਰ
സംഖ,ਅੰਕ
ചെയ്ത സത്യം,ਸਹੁੰ
വിശ്വസ്തതയുടെ സത്യപ്രതിജ്ഞ,ਵਫ਼ਾਦਾਰੀ ਦੀ ਸਹੁੰ
സത്യപ്രതിജ്ഞ,ਦਫਤਰ ਦੀ ਸਹੁੰ
അനുസരണം,ਆਗਿਆਕਾਰੀ
മരണവൃത്താന്തം,ਮਾਹਰ
വസ്തു,ਆਬਜੈਕਟ
തടസ്സം,ਇਤਰਾਜ਼
വസ്തുനിഷ്ഠമായ,ਉਦੇਸ਼
വസ്തുക്കളും കാരണങ്ങളും,ਆਬਜੈਕਟ ਅਤੇ ਕਾਰਨ
നിർബന്ധിത,ਲਾਜ਼ਮੀ ਹੈ
അസഭമായ,ਅਸ਼ਲੀਲ
അശ്ലീല ആംഗ്യം,ਅਸ਼ਲੀਲ ਇਸ਼ਾਰੇ
നിരീക്ഷര്,ਨਿਰੀਖਕ
പഴകിയ,ਪੁਰਾਣੀ
തടയല്,ਰੁਕਾਵਟ
സ്പഷ്ടമായ,ਸਪੱਸ਼ਟ
ഇടയ്ക്കിടെ,ਕਦੇ ਕਦੇ
തൊഴില്,ਕਿੱਤਾ
തൊഴില് കൂടാതെ,ਮਾਲਕ
തൊഴില്,ਕਿੱਤਾ
കൈവശപ്പെടുത്തുക,ਕਬਜ਼ਾ ਕਰੋ
OCROOI ഡ്യൂട്ടി,ਓਕਟੋਈ ਡਿ duty ਟੀ
അവധി ദിവസം,ਦਿਨ ਬੰਦ
ജോലി ഇല്ലാത്ത,ਡਿ duty ਟੀ ਤੋਂ ਬਾਹਰ
കുറ്റകരമായ,ਅਪਮਾਨਜਨਕ
വാഗ്ദാനം,ਪੇਸ਼ਕਸ਼
നിയമന ഓഫർ,ਮੁਲਾਕਾਤ ਦੀ ਪੇਸ਼ਕਸ਼
കാരാലയം,ਦਫਤਰ
ലാഭത്തിന്റെ ഓഫീസ്,ਦਫਤਰ ਦਾ ਦਫਤਰ
ഉദോഗസ്ഥന്,ਅਧਿਕਾਰੀ
Abl ദ്യോഗിക,ਅਧਿਕਾਰ
Official ദ്യോഗിക കടമ,ਅਧਿਕਾਰਤ ਡਿ duty ਟੀ
ഉദോഗസ്,ਅਧਿਕਾਰੀ
ഔദ്യോഗിക ഭാഷ,ਸਰਕਾਰੀ ਭਾਸ਼ਾ
Ownicy- ൽ,ਅਧਿਕਾਰਤ
റിപ്പോർട്ട് റിപ്പോർട്ട്,ਅਧਿਕਾਰਤ ਰਿਪੋਰਟ
Device ദ്യോഗിക പതിപ്പ്,ਅਧਿਕਾਰਤ ਵਰਜ਼ਨ
അചഞ്ചലമായത്,ਕਾਰਜਕਾਰੀ
അനൗദ്യോഗികമായ,ਰਿਕਾਰਡ ਤੋਂ ਬਾਹਰ
ശരി (O.k.),ਠੀਕ ਹੈ (O.K.)
ഓംബുഡ്സ്മാൻ,ਓਮਬਡਸਮੈਨ
അക്കൗണ്ട് ഗ്രാന്റിൽ,ਖਾਤਾ ਗ੍ਰਾਂਟ ਤੇ
ആവശ്യപ്പെടുന്നതനുസരിച്ച്,ਮੰਗ ਉੱਤੇ
ഡ്യൂട്ടിയിൽ,ਕੰਮ ਤੇ
ഏകപക്ഷീയമായ,ਇਕ ਪਾਸੜ
വരിയിൽ,ਲਾਈਨ 'ਤੇ
ഓൺ-സ്പെഷ്യൽ ഡ്യൂട്ടി,'ਤੇ-ਵਿਸ਼ੇਸ਼ ਡਿ duty ਟੀ
തൊഴിൽ പരിശീലനത്തിൽ,ਨੌਕਰੀ ਦੀ ਸਿਖਲਾਈ 'ਤੇ
ഓതസ്,ਆਨਸ
തുറന്ന ദിവസം,ਖੁੱਲਾ ਦਿਨ
തുറന്ന സിസ്റ്റം,ਓਪਨ ਸਿਸਟਮ
ഉദ്ഘാടനം,ਖੋਲ੍ਹਣਾ
തുടക്ക സംഖ്യ,ਸੰਤੁਲਨ ਖੋਲ੍ਹਣਾ
തുറക്കുന്ന സമയം,ਖੋਲ੍ਹਣ ਦੇ ਘੰਟੇ
തുറന്ന പഠനം,ਓਪਨ ਸਿਖਲਾਈ
തുറന്ന കത്ത്,ਖੁੱਲਾ ਪੱਤਰ
ഓപ്പൺ യൂണിവേഴ്സിറ്റി,ਓਪਨ ਯੂਨੀਵਰਸਿਟੀ
നടത്തിപ്പ് ചിലവ്,ਓਪਰੇਟਿੰਗ ਲਾਗਤ
ഓപ്പറേറ്റിംഗ് സ്റ്റാഫ്,ਓਪਰੇਟਿੰਗ ਸਟਾਫ
ശസ്തകിയ,ਓਪਰੇਸ਼ਨ
ഓപ്പറേറ്റീവ്,ਆਪਰੇਟਿਵ
അഭിപായം,ਰਾਏ
എതിര്ക്കല്,ਵਿਰੋਧੀ ਧਿਰ
ഇഷ്ടം,ਚੋਣ
വാചികമായ,ਮੌਖਿਕ
ആജ്ഞകൊടുക്കുക,ਆਰਡਰ
ഓർഡർ ചെക്ക്,ਆਰਡਰ ਚੈੱਕ
റിസർവേഷൻ ഓർഡർ,ਰਿਜ਼ਰਵੇਸ਼ਨ ਦਾ ਆਰਡਰ
ഓർഡിനൻസ്,ਆਰਡੀਨੈਂਸ
സംഘടന,ਸੰਗਠਨ
സംഘടന ചാർട്ട്,ਸੰਸਥਾ ਚਾਰਟ
സംഘടന,ਪ੍ਰਬੰਧਕ
ഓറിയന്റഡ്,ਅਧਾਰਤ
മൗലികതമുള്ള,ਅਸਲ
യഥാർത്ഥ വകുപ്പ്,ਅਸਲ ਵਿਭਾਗ
യഥാർത്ഥ വിൽപ്പന ഡീഡ്,ਅਸਲ ਵਿਕਰੀ ਡੀਡ
തുറന്ന ഉടമ,ਗੜਬੜਯੋਗ ਮਾਲਕ
വ്യാപനം,ਪ੍ਰਕੋਪ
വസ്ത്രങ്ങൾ,ਪਹਿਰਾਵੇ ਭੱਤਾ
Out ട്ട്ഗോയിംഗ് അംഗം,ਬਾਹਰ ਜਾਣ ਵਾਲੇ ਮੈਂਬਰ
Out ട്ട്ഗോയിംഗ് ഫയൽ,ਬਾਹਰ ਜਾਣ ਵਾਲੀ ਫਾਈਲ
അടങ്കൽ,ਖਰਚੇ
ല്ലെറ്റ്,ਆਉਟਲੈੱਟ
രൂപരേഖ,ਰੂਪਰੇਖਾ
വീക്ഷണഗതി,ਆਉਟਲੁੱਕ
കോടതിയിൽ നിന്ന്,ਕੋਰਟ ਤੋਂ ਬਾਹਰ
കാലഹരണപ്പെട്ട തീയതി,ਤਾਰੀਕ ਤੋ ਬਾਆਦ
പ്രവർത്തനരഹിതം,ਕ੍ਰਮ ਦੇ ਬਾਹਰ
അച്ചടിയിൽ നിന്ന്,ਪ੍ਰਿੰਟ ਤੋਂ ਬਾਹਰ
തിരിഞ്ഞ്,ਵਾਰੀ ਤੋਂ ਬਾਹਰ
ടേൺ അലോട്ട്മെന്റിന് പുറത്ത്,ਵਾਰੀ ਅਲਾਟਮੈਂਟ ਤੋਂ ਬਾਹਰ
P ട്ട്പോസ്റ്റ്,ਚੌਕੀ
ഉല്പ്പന്നം,ਆਉਟਪੁੱਟ
പ്രത്യക്ഷമായ വാങ്ങൽ,ਪੂਰੀ ਖਰੀਦ
പുറം കരാർ,ਆਉਟਸੋਰਸ
കുടിശ്ശിഖയായ,ਬਕਾਇਆ
പ്രായത്തിലധികം,ਵੱਧ ਉਮਰ
മൊത്തത്തില്,ਕੁਲ ਮਿਲਾ ਕੇ
മൊത്തത്തിലുള്ള കമ്മി,ਸਮੁੱਚੀ ਘਾਟਾ
ബില്ലിംഗ്,ਉੱਤੇ ਬਿਲਿੰਗ
അതിരുക,ਓਵਰਚਾਰਜ
അവധികഴിഞ്ഞ,ਬਕਾਇਆ
അമിതമായി,ਬਹੁਤ ਜ਼ਿਆਦਾ
ഓവർഹെഡ് നിരക്ക്,ਓਵਰਹੈੱਡ ਚਾਰਜ
ഓവർലാപ്പ്,ਓਵਰਲੈਪਿੰਗ
മുൻഗണന അസാധുവാക്കുന്നു,ਓਵਰਰਾਈਡ ਪ੍ਰਾਥਮਿਕਤਾ
അമിതഭരണം,ਓਵਰ-ਨਿਯਮ
മേൽനോട്ടം,ਨਿਗਰਾਨੀ
ഓവർടൈം വേതനം,ਓਵਰਟਾਈਮ ਤਨਖਾਹ
അമിത വിലയിരുത്തൽ,ਓਵਰਵਲੂਟ
ഉടമസ്ഥാവകാശം,ਮਾਲਕੀਅਤ
കെട്ട്,ਪੈਕੇਜ
പാക്കേജിന്റെ ഇടപാട്,ਪੈਕੇਜ ਸੌਦਾ
പാക്കിംഗും അടയാളപ്പെടുത്തലും,ਪੈਕਿੰਗ ਅਤੇ ਮਾਰਕਿੰਗ
പായ്ക്കിംഗ് ലിസ്റ്റ്,ਪੈਕਿੰਗ ਸੂਚੀ
ഉടന്വടി,ਸਮਝੌਤਾ
അടച്ച,ਦਾ ਭੁਗਤਾਨ
പണമടച്ചുള്ള മൂലധനം,ਪੂੰਜੀ ਦਾ ਭੁਗਤਾਨ ਕੀਤਾ
ലഘുലേഖ,ਪੈਂਫਲਿਟ
പാനം,ਪੈਨਲ
കടലാസ്,ਕਾਗਜ਼
പാര,ਪੈਰਾ
പരമമായ,ਪੈਰਾਮਾਉਂਟ
രക്ഷാകർതൃത്വം,ਮਾਪੇ
രക്ഷാകർതൃത്വം,ਪੇਰੈਂਟਲ
രക്ഷാകർതൃ സ്ഥാനം,ਪੇਰੈਂਟ ਦਫਤਰ
പാർ മികവ്,ਬਰਾਬਰ ਦੀ ਉੱਤਮਤਾ
പാരിയൂ,ਪਾਰਿ ਪੇਸੂ
പാരിറ്റി,ਸਮਾਨਤਾ
ജനപതിനിധിസഭ,ਸੰਸਦ
ഭാഗം,ਹਿੱਸਾ
ഭാഗം ഫയൽ,ਭਾਗ ਫਾਈਲ
അപൂര്ണ്ണമായ,ਅੰਸ਼ਕ
പങ്കെടുക്കുക,ਭਾਗ ਲਓ
പ്രത്യേക,ਖਾਸ
വിശദാംശങ്ങൾ,ਵੇਰਵੇ
വിഭജനം,ਭਾਗ
പങ്കാളി,ਸਾਥੀ
പങ്കാളിത്ത കരാർ,ਭਾਈਵਾਲੀ ਦਾ ਕੰਮ
പാർട്ട് പേയ്മെന്റ്,ਭਾਗ ਭੁਗਤਾਨ
ഭാഗിക സമയം,ਥੋੜਾ ਸਮਾਂ
കക്ഷി,ਪਾਰਟੀ
Par മൂല്യം,ਬਰਾਬਰ ਮੁੱਲ
കടക്കുക,ਪਾਸ
പവേശനമാര്ഗ്ഗം,ਬੀਤਣ
Password,ਪਾਸਵਰਡ
പേറ്റന്റ്,ਪੇਟੈਂਟ
രക്ഷാകന്മേ,ਸਰਪ੍ਰਸਤ
നല്കുക,ਤਨਖਾਹ
ബിൽ അടയ്ക്കുക,ਭੁਗਤਾਨ ਬਿੱਲ
ശമ്പള സർട്ടിഫിക്കറ്റ്,ਭੁਗਤਾਨ ਦਾ ਭੁਗਤਾਨ
ശമ്പള ദിനം,ਤਨਖਾਹ ਦਿਵਸ
പയ്യ്,ਭੁਗਤਾਨ ਕਰਨ ਵਾਲੇ
പണമടയ്ക്കുന്നയാൾ,ਭੁਗਤਾਨ ਕਰਨ ਵਾਲਾ
പേയ്മെന്റ്,ਭੁਗਤਾਨ
പേ ഓഫ്,ਅਦਾ ਕਰ ਦਿਓ
ശമ്പള ക്രമം,ਭੁਗਤਾਨ ਆਰਡਰ
ശമ്പളപട്ടിക,ਤਨਖਾਹ ਰੋਲ
ശമ്പള സ്കെയിൽ,ਤਨਖਾਹ ਸਕੇਲ
ഞേക്നിരിയറി,ਚਿੰਤਤ
ശിക്ഷ,ਪੈਨਲ
ശിക്ഷാ നിയമം,ਪੈਨਲ ਕੋਡ
ശിക്ഷ പലിശ,ਜ਼ੁਰਮਾਨਾ
ശിക്ഷാര്ഹമാക്കുക,ਜ਼ੁਰਮਾਨਾ
ശിക്ഷ,ਜ਼ੁਰਮਾਨਾ
അതിനിടയില്,ਬਕਾਇਆ
പെൻ ഡ down ൺ സ്ട്രൈക്ക്,ਕਲਮ ਹੜਤਾਲ
വാര്ദ്ധകകാലവേതനം,ਪੈਨਸ਼ਨ
കള്ളങ്കക്ഷമമായ,ਪੈਨਸ਼ਨਯੋਗ
പെൻഷനുകന്,ਪੈਨਸ਼ਨਰ
പെൻഷൻ സ്കീം,ਪੈਨਸ਼ਨ ਸਕੀਮ
പ്രതിവർഷം,ਪ੍ਰਤੀ ਵਰ੍ਹਾ
ഓരോ ബെയറർ,ਪ੍ਰਤੀ ਧਾਰਕ
ആളോഹരി (= ഓരോ തല),ਪ੍ਰਤੀ ਕੈਪੀਟਾ (= ਪ੍ਰਤੀ ਸਿਰ)
ശതമാനം,ਪ੍ਰਤੀਸ਼ਤ
വറ്റാത്ത,ਸਦੀਵੀ
മുൻഗണന വാങ്ങൽ,ਤਰਜੀਹੀ ਖਰੀਦ
അനുഷ്ഠിക്കുക,ਪ੍ਰਦਰਸ਼ਨ
നിര്വ്വഹനം,ਪ੍ਰਦਰਸ਼ਨ
കാലഘട്ടം,ਪੀਰੀਅਡ
ആനുകാലികം,ਸਮੇਂ-ਸਮੇਂ ਤੇ
അവലോകന കാലയളവ്,ਸਮੀਖਿਆ ਅਧੀਨ ਪੀਰੀਅਡ
കള്ളസാക്ഷം,Jejury
ആനുകൂല്യങ്ങൾ,ਭੱਤਾ
സ്ഥിരമായ,ਸਥਾਈ
ഓരോ മെൻസെമിനും,ਪ੍ਰਤੀ ਪੁਰਸ਼
അനുവദിക്കാവുന്ന,ਇਜਾਜ਼ਤ
അനുമതി,ਇਜਾਜ਼ਤ
അനുമതിനല്കുക,ਪਰਮਿਟ
അനുവദനീയമാണ്,ਇਜਾਜ਼ਤ
പരമുഖം,ਸਦੀਵੀ
ശാപകരമായ,ਸਦੀਵੀ
പെർക്വിസൈറ്റുകൾ (= ആനുകൂല്യങ്ങൾ),ਪਰਕੀਸਾਈਟਸ (= ਪਰਕਸ)
വക്തിപരമായ,ਨਿੱਜੀ
സ്വകാര്യ ആസ്തികൾ,ਨਿੱਜੀ ਜਾਇਦਾਦ
സ്വകാര്യ ബോണ്ട്,ਨਿੱਜੀ ਬਾਂਡ
വക്തിതം,ਸ਼ਖਸੀਅਤ
വ്യക്തിഗത നോൺ ഗ്രാറ്റ,ਵਿਅਕਤੀਗਤ ਗੈਰ ਗ੍ਰਾਟਾ
ഉദോഗസ്ഥസഞ്ചയം,ਕਰਮਚਾਰੀ
പേഴ്സണൽ നയം,ਕਰਮਚਾਰੀ ਨੀਤੀ
ദര്ശനം,ਪਰਿਪੇਖ
പേരണ,ਦ੍ਰਿੜਤਾ
പ്രധാനം,Person ੁਕਵਾਂ
അപവാദം,ਸਜਾਵਟ
നിവേദനം,ਪਟੀਸ਼ਨ
