Odiya,Bengali
ଇଣ୍ଟିଗ୍ରେଟର ଏବଂ ରଚନା (ଅନିଆକ୍),ইন্টিগ্রেটর এবং কম্পোজার (Aniac)
I- ସୂଚକ |,আই-সূচক
ମୁଁ ସାଇନ୍ କରେ |,আমি স্বাক্ষর দিচ্ছি
ଇନପୁଟ୍ ଆଉଟପୁଟ୍ ଟ୍ୟାକ୍ସ |,ইনপুট আউটপুট ট্যাক্স
ଇନପୁଟ୍-ଆଉଟପୁଟ୍ ଚ୍ୟାନେଲ୍ |,ইনপুট-আউটপুট চ্যানেল
ଇନପୁଟ୍ / ଆଉଟପୁଟ୍ ଉପକରଣ,ইনপুট/আউটপুট ডিভাইস
ଇନପୁଟ୍ / ଆଉଟପୁଟ୍ ମ୍ୟାପ୍ ହୋଇଛି |,ইনপুট/আউটপুট ম্যাপ করা হয়েছে
ଇନପୁଟ୍ / ଆଉଟପୁଟ୍ ମେମୋରୀ ମ୍ୟାପ୍ ହୋଇଛି |,ইনপুট/আউটপুট মেমরি ম্যাপ করা হয়েছে
ଇନପୁଟ୍ / ଆଉଟପୁଟ୍ ପ୍ରୋଟୋକଲ୍ |,ইনপুট/আউটপুট প্রোটোকল
I2L ସର୍କିଟ |,I2L সার্কিট
ନିର୍ଦ୍ଦେଶ ସେଟ୍ |,নির্দেশনাবলী
"ଆଇସି କଟର୍, ଆଇସି ସକେଟ୍, ଆଇସି ସକେଟ୍ |","IC Cotter, IC সকেট, IC সকেট"
ଆଦର୍ଶ ଚ୍ୟାନେଲ କ୍ଷମତା |,আদর্শ চ্যানেল ক্ষমতা
ଆଦର୍ଶ ସାମ୍ପ୍ରତିକ ଉତ୍ପତ୍ତି |,আদর্শ বর্তমান উত্স
ଆଦର୍ଶ ଡାୟୋଡ୍ |,আদর্শ ডায়োড
ଆଦର୍ଶ କାର୍ଯ୍ୟକ୍ଷମ ଆମ୍ପ୍ଲିଫାୟର୍ |,আদর্শ কর্মক্ষম পরিবর্ধক
ଆଦର୍ଶ ନମୁନା,আদর্শ নমুনা
ଆଦର୍ଶ ଭୋଲଟେଜ୍ ଉତ୍ସ |,আদর্শ ভোল্টেজ উৎস
କମ୍ ଶବ୍ଦ,নিচু শব্দ
ପରିଚୟ କୋଡ୍,সনাক্তকরণ কোড
ଅନୁରୂପ ଉପାଦାନ |,অনুরূপ উপাদান
ନିଷ୍କ୍ରିୟ ଅବସ୍ଥା |,কর্মহীন
IEC ଶକ୍ତି ସଂଯୋଜକ |,আইইসি পাওয়ার সংযোগকারী
"IEEE ଇସ୍ୟୁ ଫର୍ମାଟ୍, ଫର୍ମାଟ୍ |","IEEE ইস্যু ফরম্যাট, ফরম্যাট"
IEEE ମାନକ,IEEE স্ট্যান্ডার্ড
ମଧ୍ୟବର୍ତ୍ତୀ ଏମ୍ପ୍ଲିଫାୟର୍ |,মধ্যবর্তী পরিবর্ধক
ବନ୍ଧୁ ଏବଂ ଶତ୍ରୁର ପରିଚୟ (IFF),বন্ধু ও শত্রুর পরিচয় (IFF)
ପ୍ରତିଫଳନ,প্রতিফলন
ଦର୍ପଣ ଭାଙ୍ଗିବା |,মিরর ব্রেকার
ପ୍ରତିଫଳନ ବାଧା,প্রতিফলন হস্তক্ষেপ
ରିଫ୍ଲେକ୍ସ ଆର୍ଟୋକାନ୍ କେନାଲ |,রিফ্লেক্স আর্থোকান খাল
ପ୍ରତିଫଳନ ନିରପେକ୍ଷତା |,প্রতিফলন নিরপেক্ষকরণ
ପ୍ରତିଫଳନ ସଙ୍କେତ,প্রতিফলন সংকেত
ତତକ୍ଷଣାତ୍ କୋଣ |,তাত্ক্ষণিক কোণ
ପ୍ରଭାବ ପ୍ରିଣ୍ଟର୍,প্রভাব প্রিন্টার
ପ୍ରତିବନ୍ଧକ,প্রতিবন্ধকতা
ପ୍ରତିରୋଧକ ରୂପାନ୍ତରକାରୀ |,প্রতিবন্ধক রূপান্তরকারী
ପ୍ରତିରୋଧକ ରୂପାନ୍ତରକାରୀ |,প্রতিবন্ধক রূপান্তরকারী
ପ୍ରତିରୋଧ ଚିତ୍ର |,প্রতিবন্ধক চিত্র
ପ୍ରତିରୋଧ ଟ୍ରାନ୍ସଫର୍ମର |,প্রতিবন্ধক ট্রান্সফরমার
ପ୍ରତିରୋଧ ତ୍ରିରଙ୍ଗା |,প্রতিবন্ধক ত্রিভুজ
ଠିକ ଠିକଣା,স্পষ্ট ঠিকানা
ଅନ୍ତର୍ନିହିତ ଅବସ୍ଥା |,অন্তর্নিহিত রাষ্ট্র
ପ୍ରେରଣାଦାୟକ ଶବ୍ଦ |,আবেগপ্রবণ শব্দ
ପ୍ରେରଣାଦାୟକ ପ୍ରତିକ୍ରିୟା |,আবেগপ্রবণ প্রতিক্রিয়া
ପ୍ରେରଣା ନମୁନା |,আবেগ স্যাম্পলিং
ପ୍ରେରଣା ତରଙ୍ଗଫର୍ମ |,আবেগ তরঙ্গরূপ
ଖରାପ ସେମିକଣ୍ଡକ୍ଟର |,দরিদ্র সেমিকন্ডাক্টর
ଅଶୁଦ୍ଧତା,অপবিত্রতা
ଅକ୍ଷୟ ପରମାଣୁ |,অভেদ্য পরমাণু
ବୁଫର୍ ରେ |,বাফারে
ଅବିଚ୍ଛେଦ୍ୟ ଉପାଦାନ |,অবিচ্ছেদ্য উপাদান
ନିଷ୍କ୍ରିୟ ଅବସ୍ଥା |,কর্মহীন
ଅଧର୍ମ,অন্যায়
ଇଣ୍ଟରପୋଲଟେଡ୍ OR,ইন্টারপোলেটেড বা
ଅସମ୍ପୂର୍ଣ୍ଣ ଠିକଣା ଡିକୋଡିଂ |,অসম্পূর্ণ ঠিকানা ডিকোডিং
ଅସମ୍ପୂର୍ଣ୍ଣ ବିଘ୍ନ |,অসম্পূর্ণ বিচ্যুতি
ବୃଦ୍ଧି ନିର୍ଦ୍ଦେଶ,বৃদ্ধির নির্দেশনা
ସ୍ independent ାଧୀନ ପ୍ଲେକ୍ ବ୍ୟାଣ୍ଡ |,স্বাধীন প্লেব্যাক ব্যান্ড
ଇଣ୍ଡେକ୍ସ ଗାଇଡ୍ ଲେଜର ଡାୟୋଡ୍ |,সূচক নির্দেশিত লেজার ডায়োড
ସୂଚକ ଛିଦ୍ର |,পয়েন্টার গর্ত
ସୂଚକାଙ୍କ ପ୍ରୋଫାଇଲ୍ |,সূচক প্রোফাইল
ଇଣ୍ଡେକ୍ସ ରେଜିଷ୍ଟର |,সূচক রেজিস্টার
ସୂଚନାଯୋଗ୍ୟ ଠିକଣା,অবহিত ঠিকানা
ସୂଚନା ପରୋକ୍ଷ ଠିକଣା |,অবহিত পরোক্ষ ঠিকানা
ସୂଚକ,নির্দেশক
"ସୂଚକାଙ୍କ, ପ୍ରଦର୍ଶକ |","সূচক, সূচক"
ପରୋକ୍ଷ ଠିକଣା,পরোক্ষ সম্বোধন
ପରୋକ୍ଷ ଫ୍ରିକ୍ୱେନ୍ସି ମୋଡ୍ୟୁଲେସନ |,পরোক্ষ ফ্রিকোয়েন্সি মড্যুলেশন
ପରୋକ୍ଷ ନିର୍ଦ୍ଦେଶ,পরোক্ষ নির্দেশ
ଇଣ୍ଡିୟମ୍ ଆର୍ସେନାଇଡ୍ (InAs),ইন্ডিয়াম আর্সেনাইড (InAs)
ପ୍ରେରିତ କରେଣ୍ଟ୍ |,প্ররোচিত বর্তমান
ପ୍ରେରିତ ଇଲେକ୍ଟ୍ରୋମୋଟିଭ୍ ଫୋର୍ସ |,প্ররোচিত ইলেক্ট্রোমোটিভ বল
ପ୍ରେରିତ ଭୋଲଟେଜ୍ |,প্ররোচিত ভোল্টেজ
ପ୍ରେରଣା,প্রেরণা
ଇନ୍ଦୁକାନ୍ସ ଗେଜ୍ |,আবেশ পরিমাপক
induction,আনয়ন
induction ଉପକରଣ |,আনয়ন ডিভাইস
induction ମିଟର |,আনয়ন মিটার
ଇନ୍ଦ୍ରିୟାତ୍ମକ ପ୍ରୋଜେକସନ |,প্রবর্তক অভিক্ষেপ
ପ୍ରେରଣାଦାୟକ |,প্রেরণাদায়ক
ପ୍ରେରଣାଦାୟକ |,প্রেরণাদায়ক
ଇନ୍ଦ୍ରିୟାତ୍ମକ ଆଣ୍ଟେନା |,প্রবর্তক অ্যান্টেনা
ଶିଳ୍ପ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,শিল্প ইলেকট্রনিক্স
ସୂଚନା ପଥ,তথ্য পথ
ଇନଫ୍ରାଡ୍ (IR),ইনফ্রারেড (IR)
ଇନଫ୍ରାଡ୍ ଅବଶୋଷଣ |,ইনফ্রারেড শোষণ
ଇନଫ୍ରାଡ୍ ଡାୟୋଡ୍ |,ইনফ্রারেড ডায়োড
ଅନ୍ତର୍ନିହିତ ଠିକଣା,অন্তর্নিহিত সম্বোধন
ଇଞ୍ଜେକ୍ସନ୍ ଲେଜର |,ইনজেকশন লেজার
inkjet ପ୍ରିଣ୍ଟର୍ |,ইঙ্কজেট প্রিন্টার
ବିନିଯୋଗ ଅନୁପ୍ରବେଶ |,বিনিয়োগ অনুপ্রবেশ
ବିନିଯୋଗ ପ୍ରବାହ |,বিনিয়োগ প্রবাহ
ନିବେଶ ବଫର୍ |,বিনিয়োগ বাফার
ବିନିଯୋଗ ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ,বিনিয়োগের বৈশিষ্ট্য
ବିନିଯୋଗ ରଣନୀତି |,বিনিয়োগ কৌশল
ବିନିଯୋଗ ଅଫସେଟ୍ ବିଭାଗ |,ইনভেস্টমেন্ট অফসেট সেকশন
ଇନପୁଟ୍ ଅଫସେଟ୍ ଭୋଲଟେଜ୍ |,ইনপুট অফসেট ভোল্টেজ
ଇନପୁଟ୍ ପଲ୍ସ ସର୍କିଟ୍ |,ইনপুট পালস সার্কিট
ବିନିଯୋଗ ରେଜିଷ୍ଟର |,বিনিয়োগ নিবন্ধন
ବିନିଯୋଗ ଶେଷ,বিনিয়োগ শেষ
ବିନିଯୋଗ ସମାନ |,বিনিয়োগের সমতুল্য
ଇନପୁଟ୍ ଭୋଲଟେଜ୍,ইনপুট ভোল্টেজ
ଇନପୁଟ୍-ଆଉଟପୁଟ୍ ମଡେଲ୍ |,ইনপুট-আউটপুট মডেল
INR ବଫର୍ |,INR বাফার
ପ୍ରବାହ ପ୍ରବାହ,স্রোত প্রবাহ
ସନ୍ନିବେଶ କ୍ଷତି |,সন্নিবেশ ক্ষতি
ତତକ୍ଷଣାତ୍ ନମୁନା ସଂଗ୍ରହ |,তাত্ক্ষণিক নমুনা
ତତକ୍ଷଣାତ୍ ଭୋଲଟେଜ୍ |,তাত্ক্ষণিক ভোল্টেজ
ନାଜ୍ ଷ୍ଟାଣ୍ଡ ଅଫ୍ ଅନୁପାତ |,নাজ স্ট্যান্ড অফ রেশিও
ନିର୍ଦ୍ଦେଶ,নির্দেশ
ନିର୍ଦ୍ଦେଶ,নির্দেশ
ନିର୍ଦ୍ଦେଶ ଚକ୍ର |,নির্দেশ চক্র
ନିର୍ଦ୍ଦେଶ ଚକ୍ର |,নির্দেশ চক্র
ନିର୍ଦ୍ଦେଶ ଡିକୋଡର୍ |,নির্দেশনা ডিকোডার
"ନିର୍ଦ୍ଦେଶନାମା, ଫର୍ମାଟ୍ |","নির্দেশ বিন্যাস, বিন্যাস"
ନିର୍ଦ୍ଦେଶ ରେଜିଷ୍ଟର |,নির্দেশনা রেজিস্টার
ନିର୍ଦ୍ଦେଶ ସେଟ୍ |,নির্দেশনাবলী
ନିର୍ଦ୍ଦେଶ କ୍ରିୟା,নির্দেশ ক্রিয়া
ମେସିନ୍,মেশিন
ଯାନ୍ତ୍ରିକରଣ,যান্ত্রিকীকরণ
ଯାନ୍ତ୍ରିକୀକରଣ ଏମ୍ପ୍ଲିଫାୟର୍ |,যান্ত্রিকীকরণ পরিবর্ধক
ଯାନ୍ତ୍ରିକ ରୂପାନ୍ତର,যান্ত্রিকীকরণ ট্রান্সফরমার
ଇନସୁଲେଟେଡ୍ ଗେଟ୍ |,উত্তাপ গেট
ପ୍ରତିରୋଧୀ ଗେଟ୍ ଭାଗ୍ୟ |,প্রতিরোধী গেট ভাগ্য
ଇନସୁଲେଟର,অন্তরক
ଆଣ୍ଟିପରସ୍ପିରାଣ୍ଟ |,প্রতিষেধক
INT ସଙ୍କେତ,INT সংকেত
INTA ସଙ୍କେତ |,INTA সংকেত
INTE ସଙ୍କେତ |,INTE সংকেত
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ୍ (ଆଇସି),ইন্টিগ্রেটেড সার্কিট (IC)
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ୍ (ଆଇସି),ইন্টিগ্রেটেড সার্কিট (IC)
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ଇଞ୍ଜେକ୍ସନ୍ ଲଜିକ୍ |,ইন্টিগ্রেটেড ইনজেকশন লজিক
ଇଣ୍ଟିଗ୍ରେଟର୍,ইন্টিগ্রেটর
ତୀବ୍ରତା,intensifier
ଭିନ୍ନକ୍ଷମ ଟ୍ରାନ୍ସଡର,ডিফারেনশিয়াল ট্রান্সডুসার
ଇଣ୍ଟରଲେକ୍ଟ୍ରୋଡ୍ କ୍ୟାପିସିଟାନ୍ସ |,আন্তঃইলেকট্রোড ক্যাপাসিট্যান্স
ଇଣ୍ଟରଫେସ୍,ইন্টারফেস
ଇଣ୍ଟରଫେସ୍ ଚାର୍ଜ |,ইন্টারফেস চার্জ
ଇଣ୍ଟରଫେସ୍ କପଲିଂ |,ইন্টারফেস কাপলিং
ଇଣ୍ଟରଫେସ୍ ସର୍କିଟ୍ |,ইন্টারফেস সার্কিট
ହସ୍ତକ୍ଷେପ ଆଘାତ,হস্তক্ষেপ ক্ষয়
ବାଧା ଫିଲ୍ଟର୍ |,হস্তক্ষেপ ফিল্টার
ସିନେପ୍ସ ସ୍କାନିଂ |,সিন্যাপস স্ক্যানিং
ସିନେପ୍ସ୍ |,সিন্যাপ্স
ଇଣ୍ଟରବନ୍ଦନ ହାତ ହଲାଇବା |,আন্তঃবন্ধন হ্যান্ড শেক
ମଧ୍ୟବର୍ତ୍ତୀ ଫ୍ରିକ୍ୱେନ୍ସି (IF),মধ্যবর্তী ফ্রিকোয়েন্সি (IF)
ମଧ୍ୟମ ଫ୍ରିକ୍ୱେନ୍ସି |,মধ্য ফ্রিকোয়েন্সি
ମଧ୍ୟବର୍ତ୍ତୀ ବିଫଳତା |,বিরতিহীন ব্যর্থতা
ଇଣ୍ଟରମୋଡ୍ୟୁଲେସନ୍ |,ইন্টারমডুলেশন
ଇଣ୍ଟରମୋଡ୍ୟୁଲେସନ୍ ବିକୃତି (IMD),ইন্টারমডুলেশন বিকৃতি (IMD)
ଆଭ୍ୟନ୍ତରୀଣ ଆବୃତ୍ତି କ୍ଷତିପୂରଣ |,অভ্যন্তরীণ ফ্রিকোয়েন্সি ক্ষতিপূরণ
ଅନୁବାଦକ,দোভাষী
ବାଧା,বাধা
ବାଧା,বাধা
ବିଚ୍ଛିନ୍ନ କ୍ରମାଗତ ତରଙ୍ଗ (ICW),অবিচ্ছিন্ন একটানা তরঙ্গ (ICW)
ଇଣ୍ଟର ସଙ୍କେତ ହସ୍ତକ୍ଷେପ (ISI),ইন্টার সিম্বল ইন্টারফারেন্স (আইএসআই)
ରେଜିଷ୍ଟର ବାଧା ଦିଅନ୍ତୁ |,বিঘ্নিত নিবন্ধন
ବାଧା ସଙ୍କେତ,বাধা সংকেত
ବାସ୍ତୁଶାସ୍ତ୍ର,বস্তুগত অর্থ
ଓଲଟା ଫୋରିଅର୍ ଟ୍ରାନ୍ସଫର୍ମ (IFT),ইনভার্স ফুরিয়ার ট্রান্সফর্ম (IFT)
ଓଲଟା ସ୍ତର |,বিপরীত স্তর
ଓଲଟା ବିଦ୍ୟୁତ୍ ଯୋଗାଣ |,বিপরীত বিদ্যুৎ সরবরাহ
ଓଲଟା,বিপরীত
ଓଲଟା,বিপরীত
ଓଲଟା ଆଡର୍ |,বিপরীত যোজক
ଓଲଟା ଏମ୍ପ୍ଲିଫାୟର୍ |,বিপরীত পরিবর্ধক
ଓଲଟା ଏମ୍ପ୍ଲିଫାୟର୍ |,বিপরীত পরিবর্ধক
ଓଲଟା ବିନିଯୋଗ |,বিপরীত বিনিয়োগ
Io / M ସଙ୍କେତ,আইও/এম সংকেত
Io / R ସଙ୍କେତ,আইও/আর সংকেত
water ladsr,জল ladsr
ଆୟନ,আয়ন
ଆୟନ ରୋପଣ |,আয়ন রোপণ
ଆୟନ ରୋପଣ |,আয়ন রোপণ
ଆୟନ ରିଜୋନାନ୍ସ ଅବଶୋଷଣ |,আয়ন অনুরণন শোষণ
ଆୟନାଇଜେସନ୍ |,আয়নকরণ
ଆୟନାଇଜେସନ୍ |,আয়নকরণ
ଆୟନାଇଜେସନ୍ କରେଣ୍ଟ୍ |,আয়নকরণ বর্তমান
ଆୟନୋସାଇଫର୍ ସଂକ୍ରମଣ,আয়নোস্ফিয়ার সংক্রমণ
ଆୟନୋସାଇଫର୍ ସଂକ୍ରମଣ,আয়নোস্ফিয়ার সংক্রমণ
ଲୁହା କୋର |,লোহার মজ্জা
ଲୁହା ଭେନ ମିଟର |,লোহার ভ্যান মিটার
ISA ବସ୍ |,আইএসএ বাস
ଏମ୍ପ୍ଲିଫାୟର୍ ବିଚ୍ଛିନ୍ନ କରିବା |,বিচ্ছিন্ন পরিবর্ধক
ବିଚ୍ଛିନ୍ନକର୍ତ୍ତା |,বিভাজক
ଆଇସୋଟୋପିକ୍ ବିକିରଣ |,আইসোটোপিক বিকিরণ
J / S ଅନୁପାତ |,জে/এস অনুপাত
ଜ୍ୟାକ୍,জ্যাক
ଜ୍ୟାକ୍ ପ୍ଲଗ୍ |,জ্যাক প্লাগ
j- ପ୍ରଦର୍ଶନ,জে-ডিসপ্লে
ଚୁକ୍ତି ଭାଗ୍ୟ,চুক্তির ভাগ্য
ଜିଟର୍ |,ঝাঁকুনি
ଜେ.କେ ଫ୍ଲିପ୍-ଫ୍ଲପ୍ |,JK ফ্লিপ-ফ্লপ
ଜୋନ୍ସନ୍ କୋଡ୍ |,জনসন কোড
ଜୋନ୍ସନ୍ ସ୍କୋରର |,জনসন স্কোরার
ଜୋନ୍ସନ୍ ରେଭ୍ |,জনসন রেভ
ଜୋନ୍ କାଟିବା ସର୍କିଟ୍ |,জোন শিয়ারিং সার্কিট
j- ଅପରେଟର୍ |,j-অপারেটর
ଜୋସେଫସନ ଚୁକ୍ତି |,জোসেফসন চুক্তি
ଆନନ୍ଦ,জয়স্টিক
ink ଲକ,পলক
ଚୁକ୍ତି,সন্ধি
ଚୁକ୍ତିନାମା,চুক্তি ধারণ
ଜଙ୍କସନ୍ ଡାୟୋଡ୍ |,জংশন ডায়োড
ଚୁକ୍ତି ପୃଥକତା |,চুক্তি বিচ্ছেদ
ଗଣ୍ଠି ଉତ୍ତାପ |,যৌথ তাপ
ଜଙ୍କସନ୍ ଟ୍ରାନଜିଷ୍ଟର |,জংশন ট্রানজিস্টর
କାର୍ନୋ ମାନଚିତ୍ର,carnow মানচিত্র
କର୍ଣ୍ଣୋ ଚିତ୍ର,কর্নরো অঙ্কন
କେଲ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,কেল সহগ
କେଲଭିନ ଡବଲ୍ ବ୍ରିଜ୍ |,কেলভিন ডবল ব্রিজ
କେଲଭିନ ଯୁଦ୍ଧ ଭୋଲଟେଜ୍ ଡିଭାଇଡର୍ |,কেলভিন ওয়ারস ভোল্টেজ ডিভাইডার
କର୍ ସେଲ୍,ker সেল
କି ବୋର୍ଡ |,কী বোর্ড
କି ବୋର୍ଡ |,কী বোর্ড
କି ଷ୍ଟୋରେଜ୍ ରେଜିଷ୍ଟର |,কী স্টোরেজ রেজিস্টার
କୀବୋର୍ଡ୍,কীবোর্ড
କୀବୋର୍ଡ୍,কীবোর্ড
AGC ଚାବି,keyed AGC
କାଉଣ୍ଟର ଆଘାତ,পাল্টা আঘাত
କିଲୋ ହେର୍ଟଜ୍ |,কিলো হার্টজ
କିର୍ଚଫ୍ ବିଭାଗର ନିୟମ |,কির্চফের ধারার আইন
kirchhoff ଭୋଲଟେଜ୍ ନିୟମ |,kirchhoff ভোল্টেজ আইন
ଭୋଲଟେଜ୍ ଜାଣ |,ভোল্টেজ জানুন
KVK Rater,কেভিকে রেটার
ଲାବୋରେଟୋରୀ ବିଦ୍ୟୁତ୍ ଯୋଗାଣ |,পরীক্ষাগার পাওয়ার সাপ্লাই
ଲାବୋରେଟୋରୀ ମାନକ |,পরীক্ষাগার মান
ଲାଭିରିଣ୍ଟ୍ ସନ୍ନିବେଶ |,ল্যাভিরিন্থ সন্নিবেশ
pralaksh ପ୍ରକ୍ରିୟା |,প্রলক্ষ প্রক্রিয়া
ଉଚ୍ଚତର D / A କନଭର୍ଟର |,এলিভেটেড ডি/এ কনভার্টার
ଅନୁତାପ,অনুতাপ
ବ୍ୟାକ୍ କ୍ଷତିପୂରଣ ପୁନ in ନିବେଶ ଆମ୍ପ୍ଲିଫାୟର୍ |,ফিরে ক্ষতিপূরণ পুনর্বিনিয়োগ পরিবর্ধক
ଲାମବର୍ଟଙ୍କ କୋସାଇନ୍ ନିୟମ |,ল্যামবার্টের কোসাইন নিয়ম
ଦୀପ ରିଚାର୍ଜ,বাতি রিচার্জ
ସ୍ଥାନୀୟ ନେଟୱାର୍କ ପରିଚାଳକ |,স্থানীয় নেটওয়ার্ক ম্যানেজার
କଭର୍ ଏରିଆ |,কভার এলাকা
ଲ୍ୟାଣ୍ଡସ୍କେପ୍ ମୋଡ୍,আড়াআড়ি মোড
ଲ୍ୟାଣ୍ଡସ୍କେପ୍ ମନିଟର |,আড়াআড়ি মনিটর
ଭାଷା ଏକତ୍ର କରିବା |,ভাষা সমাবেশ
ଭାଷା ସଞ୍ଚାଳକ,ভাষা প্রসেসর
ଭାଷା ରିଜୋନାନ୍ସ ପ୍ରୋଗ୍ରାମିଂ |,ভাষা অনুরণন প্রোগ্রামিং
ସାଧାରଣ,সাধারণ
ଲାପ୍ଲେସ୍ ସମୀକରଣ |,ল্যাপ্লেস সমীকরণ
ଲାପ୍ଲେସ୍ ଟ୍ରାନ୍ସଫର୍ମ |,ল্যাপ্লেস রূপান্তর
LAPM,এলএপিএম
ଲାପଟପ୍ କମ୍ପ୍ୟୁଟର,ল্যাপটপ কম্পিউটার
LARAM,LARAM
ବଡ଼ ଫ୍ରେମ୍ |,বড় ফ্রেম
ବଡ଼ ବ୍ୟାଡ୍ୟୁସ୍ ଲେବେଲିଂ |,বড় ব্যাসার্ধ লেবেলিং
"LSI LSI, ବୃହତ ଏକୀକରଣ |","LSI LSI, বিশাল একীকরণ"
ମାସ ଏକୀକରଣ (LSI),গণ ইন্টিগ্রেশন (LSI)
ଲମ୍ବା ସଙ୍କେତ ଏମ୍ପ୍ଲିଫାୟର୍ |,দীর্ঘ সংকেত পরিবর্ধক
larmore purifier,larmore পরিশোধক
ଲେଜର,লেজার
ଲେଜର ଡାୟୋଡ୍ |,লেজার ডায়োড
ଲେଜର ଇଞ୍ଜିନ୍ |,লেজার ইঞ্জিন
ଲେଜର ପ୍ରିଣ୍ଟର୍ |,লেজার প্রিন্টার
ଲେଜର ସଂରକ୍ଷଣ,লেজার স্টোরেজ
ଲେଜର ସିଲ୍ |,লেজার সিল
ଶେଷ ପ୍ରବେଶ ପ୍ରସ୍ଥାନ,শেষ প্রবেশ প্রস্থান
ଲ୍ୟାଚ୍,ল্যাচ
ଲଚ୍ ଅଫ୍ |,বন্ধ কুঁচি
ଲେଥ୍ କାଟିବା |,লেদ শিয়ারিং
ଶୋଇବା,সুপ্ততা
ପାର୍ଶ୍ୱ କାଟିବା ପ୍ରଣାଳୀ |,পার্শ্ব শিয়ারিং সিস্টেম
ପାର୍ଶ୍ୱ ବିସ୍ତାର |,পার্শ্বীয় বিস্তার
ଲାଟେରାଲ୍ PNP | ଟ୍ରାନଜିଷ୍ଟର,পাশ্বর্ীয় পিএনপি ট্রানজিস্টর
ପାର୍ଶ୍ୱ ଟ୍ରାନଜିଷ୍ଟର |,সাইড ট্রানজিস্টর
l attenuating,আমি কমিয়ে দিচ্ছি
ଚୁକ୍ତି ନିୟମ |,চুক্তির নিয়ম
ସ୍ତର,স্তর
ସ୍ତର ଇଣ୍ଟରଫେସ୍,স্তর ইন্টারফেস
ଆୟନୋସ୍ପେରିକ୍ ସ୍ତର |,আয়নোস্ফিয়ারিক স্তর
ସ୍ତର,স্তর
ବାହ୍ୟରେଖା,রূপরেখা
ଟେମ୍ପଲେଟ୍ ଟେମ୍ପଲେଟ୍ |,টেমপ্লেট টেমপ্লেট
ପ୍ରୟୋଗ ମୂଲ୍ୟାଙ୍କନ |,আবেদন মূল্যায়ন
LC,এলসি
LCALL ନିର୍ଦ୍ଦେଶାବଳୀ |,LCALL নির্দেশাবলী
ld,ld
"ସୀସା, ସୀସା |","নেতৃত্ব, নেতৃত্ব"
ପ୍ରାଥମିକତା କ୍ଷତିପୂରଣ ରିଚାର୍ଜ ଆମ୍ପ୍ଲିଫାୟର୍ |,অগ্রাধিকার ক্ষতিপূরণ রিচার্জ পরিবর্ধক
ସାମ୍ନା କୋର୍ |,সামনের কোর
କରୋସନ୍ ଆନାଗଲ୍ ସୁଇଚ୍ |,জারা এনালগ সুইচিং
କ୍ଷୟ ପ୍ରବାହ |,ক্ষয় প্রবাহ
କ୍ଷୟ ମୋଡ୍ |,ক্ষয় মোড
ପ୍ୟାଡକ୍ ବଂଶୀ ଏମ୍ପ୍ଲିଫାୟର୍ |,প্যাডক বাঁশি পরিবর্ধক
ପ୍ୟାଡକ୍ ପ୍ଲୁଟି ପରୀକ୍ଷା |,প্যাডক প্লুটি পরীক্ষা
ଶିଖିବା ବକ୍ର,শেখার বক্ররেখা
ଲିଜ୍ ରେଖା ମୋଡେମ୍ |,লিজড লাইন মডেম
ଲିଜ୍ ସମୟ,লিজের সময়
ସର୍ବନିମ୍ନ ଅର୍ଥପୂର୍ଣ୍ଣ ଖେଳ |,অন্তত অর্থপূর্ণ খেলা
ଲେକ୍ଲେଞ୍ଚ ଶୁଖିଲା କୋଷ |,Leclanche শুষ্ক কোষ
ହାଲୁକା ନିର୍ଗତ ଡାୟୋଡ୍ |,হালকা নির্গত ডায়োড
LED ସୂଚକ |,LED নির্দেশক
ଘଣ୍ଟା ବିପରୀତ ପୋଲାରାଇଜେସନ୍ |,ঘড়ির কাঁটার বিপরীত মেরুকরণ
ବାମ ଯଥାର୍ଥତା |,বাম ন্যায্যতা
କିମ୍ବଦନ୍ତୀ,কিংবদন্তি
lange ର ନିୟମ |,ল্যাঞ্জের আইন
ଲିଓ ପ୍ରିଣ୍ଟର୍,লিও প্রিন্টার
ଅକ୍ଷର ଗୁଣ,চিঠির গুণমান
ସ୍ତରର ସକ୍ରିୟ ବିନିଯୋଗ |,স্তর সক্রিয় বিনিয়োগ
ସ୍ତରୀୟ କୋଡିଂ,লেভেল কোডিং
ସ୍ତର ସ୍ଥାନାନ୍ତର |,স্তর স্থানান্তরকারী
ସ୍ତର ସ୍ଥାନାନ୍ତର,স্তর স্থানান্তর
ସ୍ତରକରଣ,স্তরবিন্যাস
ସ୍ତର ସେନସାରି ଆଣ୍ଟାରାୟମ୍ |,স্তরের সংবেদনশীল অন্তরায়ম
ଆକ୍ଷରିକ ଶାହନ୍ |,আক্ষরিক শাহান
ଅଭିଧାନ,অভিধান
ଲେଡେନ ପାତ୍ର |,লিডেন জার
ଅନୁବାଦକ ସଂଗ୍ରହ,দোভাষী সংগ্রহ
ବାହକ ବୟସ |,ক্যারিয়ার বয়স
ଆଲୋକ,আলো
