Tamil,Assamese
மஹால்பிஸ்தா,মহলপিষ্ঠা
பெரிய முடிவு,মহান সিদ্ধান্ত
செயல்பாட்டின் அதிகபட்சம்,ফাংচনৰ সৰ্বোচ্চ
மேக்ஸ்வெல்-போல்ட்ஸ்மேன் புள்ளிவிவரங்கள்,মেক্সৱেল-বল্টছমেন পৰিসংখ্যা
விலகல் என்று பொருள்,গড় বিচ্যুতি
விலகல் சதுரம் சராசரி,বিচ্যুতি বৰ্গ গড়
சதுர சராசரி பிழை,বৰ্গ গড় ভুল
"சராசரி, சராசரி மதிப்பு","গড়, গড় মূল্য"
அதாவது தேற்றம்,গড় উপপাদ্য
குமிழி அளவீடு,বুদবুদযুক্ত জোখ
"இடைநிலை, இடைநிலை, இடைநிலை, இடைநிலை","মধ্যম, মধ্যম, মধ্যম, মধ্যম"
சராசரி மையம்,মধ্যম কেন্দ্ৰ
இடைநிலை வளைவு,মধ্যম বক্ৰ
மீசோதெலியோமா,মেছ&#39;থেলিঅ&#39;মা
செய்தி,বাৰ্তা
"வழக்கம், முறை","কাষ্টম, পদ্ধতি"
நீக்குதல் முறை,ডিলিচন পদ্ধতি
தலைகீழ் முறை,ওলোটা পদ্ধতি
மீண்டும் மீண்டும் முறை,পুনৰাবৃত্তি পদ্ধতি
குறைந்தபட்ச சதுரம்,নূন্যতম বৰ্গক্ষেত্ৰ
முறுக்கு முறை,টৰ্ক পদ্ধতি
ஒத்த முக்கோண முறை,একেধৰণৰ ত্ৰিভুজ পদ্ধতি
சாய்வு இறங்கும் முறை,ঢাল অৱনমিত পদ্ধতি
தொகுத்தல் முறை,সংকলন পদ্ধতি
தீர்மானிக்கப்படாத குணக முறை,অনিৰ্দিষ্ট সহগ পদ্ধতি
தூர மக்கள் தொகை,দূৰত্বৰ জনসংখ্যা
மெட்ரிக் அமைப்பு,মেট্ৰিক ব্যৱস্থা
மெட்ரிக் அலகு,মেট্ৰিক একক
நுண் கோட்பாடு,মাইক্ৰ’ তত্ত্ব
நடுத்தர,মাজ
சராசரி,মধ্যমীয়া
மைய புள்ளி,কেন্দ্ৰীয় বিন্দু
நடுப்புள்ளி சூத்திரம்,মধ্যবিন্দুৰ সূত্ৰ
குறைந்தபட்ச பல்லுறுப்புக்கோவை,নূন্যতম বহুপদ
குறைந்தபட்ச கோட்பாடு,ন্যূনতম তত্ত্ব
"குறைந்தபட்ச, குறைந்த, குறைந்த","নূন্যতম, সৰ্বনিম্ন, সৰ্বনিম্ন"
குறைந்த புள்ளி,নিম্ন বিন্দু
குறைந்தது பல்லுறுப்புக்கோவை,নূন্যতম বহুপদ
குறைந்தபட்ச செயல்பாடு,কাৰ্য্যৰ নূন্যতম
குறுகிய வில்,চুটি চাপ
குறுகிய கடிதம்,চুটি চিঠি
கட்டுப்படுத்தப்பட்ட துணைக்குழு,সীমাবদ্ধ উপগোট
"கழித்தல், கடன்","বিয়োগ, ঋণ"
கழித்தல் அடையாளம்,বিয়োগ চিহ্ন
கலப்பு பின்னம்,মিশ্ৰিত ভগ্নাংশ
மாற்று சாதனம்,বিকল্প যন্ত্ৰ
"முறை, முறை, முறை, முறை, முறை, முறை","ধৰণ, ধৰণ, পদ্ধতি, পদ্ধতি, ব্যৱস্থাপ্ৰণালী, ধৰণ"
"மாடுலஸ், மாடுலஸ்","মডুলাছ, মডুলাছ"
சிக்கலான எண்ணின் மாடுலஸ்,জটিল সংখ্যাৰ মডুলাছ
கணம்,মুহূৰ্ত
முறுக்கு செயல்பாடு,টৰ্ক ফাংচন
சக்தியின் தருணம்,বলৰ মুহূৰ্ত
அதிர்வெண்-பகிர்வு தருணம்,কম্পাঙ্ক-বিতৰণ ক্ষমতা
சடத்துவ திருப்பு திறன்,জড়তাৰ মুহূৰ্ত
வேகமான தருணம்,গতিশীলতা মুহূৰ্ত
உந்துவிசை,ইম্পলছ
ஒரு பதவி,এটা পোষ্ট
ஒற்றை ஒருங்கிணைப்பு,একক সংহতি
"ஒருமைப்பாடு, ஒருமைப்பாடு","সমতা, একৰূপতা"
ஒருமுகமான,এককক্ষী
ஒரு திசை ஏறும் வரிசை,একদিশীয় আৰোহী ক্ৰম
அப்பட்டமான,আউটৰাইট
ஒரே திசையில் பிறை கண்ணி,একদিশে অৰ্ধচন্দ্ৰ জাল
ஏகமாக அதிகரிக்கும் வரிசை,এককভাৱে বৃদ্ধি কৰা ক্ৰম
மாறாத செயல்பாடு,একচলকীয় ফলন
மான்டே-கார்லோ கணக்கீடு,মন্টে-কাৰ্লো গণনা
மான்டே-கார்லோ முறை,মণ্টে-কাৰ্লো পদ্ধতি
மோரா (விளையாட்டு),মোৰা (ক্রীড়া)
இறப்பு புள்ளிவிவரங்கள்,মৃত্যুৰ পৰিসংখ্যা
பெரும்பாலும்,যতদূৰসম্ভৱ
இயக்கம்,গতি
நகரும் சராசரி,চলন্ত গড়
எம்-மக்கள் தொகை,এম-জনসংখ্যা
ஒருங்கிணைப்பின் எம்-சோதனை,অখণ্ডৰ M-পৰীক্ষা
பல முடிவு-சிக்கல்,একাধিক সিদ্ধান্ত-সমস্যা
பல்லுறுப்புக்கோவை இயல்பான பரவல்,বহুপদ স্বাভাৱিক বিতৰণ
பல்லுறுப்புக்கோவை சீரற்ற மாறி,বহুপদ যাদৃচ্ছিক চলক
மல்டிபிளக்ஸ் போக்குவரத்து பிரச்சனை,মাল্টিপ্লেক্স পৰিবহণৰ সমস্যা
பல்லுறுப்புக்கோவை,বহুপদ
பல்லுறுப்புக்கோவை பரவல்,বহুপদ বিতৰণ
"பல, பல, பல, பல (v.), பல, ஒளிவிலகல் (n.)","বহু, বহু, বহু, বহু (v.), বহু, বিবৰ্তন (n.)"
பல தேர்வு பிரச்சனை,বহু পছন্দৰ সমস্যা
கூட்டமைப்பு மாகாணங்கள்,কনফেডাৰেট প্ৰদেশসমূহ
பல தொடர்பு,একাধিক সম্পৰ্ক
பல அதிர்வெண் அட்டவணை,একাধিক কম্পাঙ্ক টেবুল
பல ஒருங்கிணைந்த,একাধিক অখণ্ড
பல ஒருங்கிணைப்பு,একাধিক সংহতি
பல பின்னடைவு,বহুবিধ ৰিগ্ৰেছন
பல பின்னடைவு பகுப்பாய்வு,বহুবিধ ৰিগ্ৰেছন বিশ্লেষণ
பல பின்னடைவு குணகம்,বহুবিধ ৰিগ্ৰেছন সহগ
பல பின்னடைவு சமன்பாடு,বহুবিধ ৰিগ্ৰেছন সমীকৰণ
பல வேர்,বহু মূল
பெருக்கல்,গুণন
(தீர்மானியின்) நெடுவரிசைப் பெருக்கல்,(নিৰ্ধাৰণকাৰীৰ) স্তম্ভৰ গুণন
(தீர்மானியின்) நேரியல் பெருக்கல்,(নিৰ্ধাৰণকাৰীৰ) ৰৈখিক গুণন
பெருக்கல் காரணி,গুণন গুণক
பெருக்கல் செயல்பாடு,গুণনীয়ক ফলন
தரமான குழு,গুণগত গোট
பெருக்கல் தலைகீழ்,বহুগুণী বিপৰীতমুখী
பன்மை,বহুত্ব
பன்மை,বহুত্ব
பூஜ்ஜியங்களின் பெருக்கம்,শূন্যৰ বহুগুণতা
பெருக்கி,বহুগুণক
"பெருக்கு, பெருக்கு","গুণ কৰা, গুণ কৰা"
பல விநியோகம்,একাধিক বিতৰণ
பல சாதாரண விநியோகம்,বহুচলকীয় স্বাভাৱিক বিতৰণ
பலதரப்பட்ட மக்கள் தொகை,বহুবিকল্পিত জনসংখ্যা
"பரஸ்பர, பரஸ்பர","পাৰস্পৰিক, পাৰস্পৰিক"
நப்லா,নবলা
நாபிரியா,নাপিৰীয়া
"நேப்பியர் மடக்கை, நேப்பியர் மடக்கை","নেপিয়াৰ লগাৰিদম, নেপিয়াৰ লগাৰিদম"
"இயற்கை மடக்கை, இயற்கை மடக்கை","প্ৰাকৃতিক লগাৰিদম, প্ৰাকৃতিক লগাৰিদম"
"நேர் முழு எண், நேர் முழு எண்","ধনাত্মক পূৰ্ণসংখ্যা, ধনাত্মক পূৰ্ণসংখ্যা"
கடல் மைல்,নটিকেল মাইল
n-vim,ন-ভিম
n-vim திசையன்-வெளி,n-vim ভেক্টৰ-স্পেচ
தேவையான மற்றும் போதுமான கட்டுப்பாடுகள்,প্ৰয়োজনীয় আৰু পৰ্যাপ্ত নিষেধাজ্ঞা
தேவையான கட்டுப்பாடுகள்,প্ৰয়োজনীয় নিষেধাজ্ঞা
தடை,নিষেধাজ্ঞা
"எதிர்மறை, எதிர்மறை, எதிர்மறை","ঋণাত্মক, ঋণাত্মক, ঋণাত্মক"
கடன் வளைவு,ক্ৰেডিট বক্ৰতা
எதிர்மறை திட்டவட்டமான ஒருமைப்பாடு,ঋণাত্মক নিৰ্দিষ্ট একাকাৰীতা
எதிர்மறை நிலையான அணி,ঋণাত্মক স্থিৰ মেট্ৰিক্স
எதிர்மறை அரைநிச்சயமான ஒருமைப்பாடு,ঋণাত্মক অৰ্ধনিৰ্দিষ্ট সমতা
"அக்கம், அருகாமை","চুবুৰী, সান্নিধ্য"
"பல மாதிரிகள், உள்ளடக்கிய மாதிரி","একাধিক নমুনা সংগ্ৰহ, অন্তৰ্ভুক্ত নমুনা সংগ্ৰহ"
நிகர பிறப்பு விகிதம்,নেট জন্মৰ হাৰ
நியூட்டனி இயக்கவியல்,নিউটানি মেকানিক্স
நியூட்டனின் வகுக்கப்பட்ட வேறுபாடு சூத்திரம்,নিউটনৰ বিভক্ত পাৰ্থক্য সূত্ৰ
நியூட்டனின் இயக்க விதிகள்,নিউটনৰ গতিৰ নিয়ম
பெயர் ஒதுக்கீடு,নাম নিযুক্তি
நெய்மன்-பியர்சன்-கொள்கை,নেইমান-পিয়ৰচন-প্ৰিন্সিপল
பூஜ்ஜிய சாத்தியமான உறுப்பு,শূন্য বিভৱ মৌল
பூஜ்ஜிய சாத்தியமான அணி,শূন্য বিভৱ মেট্ৰিক্স
"முனை, முனை, இலை, நுனி, வடிகட்டி","ন&#39;ড, ন&#39;ড, পাত, নিব, ফিল্টাৰ"
அன்-அபேலி குழு,আন-আবেলি গ্ৰুপ
சார்பியல் ஒருங்கிணைப்பு,আপেক্ষিকতাবাদী অভিসৰণ
ஆழ்நிலை,অতিক্ৰমণীয়
ஊழலற்ற,অক্ষুণ্ণ
சிதைக்கப்படாத அடிப்படை நிலையான தீர்வு,অক্ষুণ্ণ ভিত্তি সামঞ্জস্যপূৰ্ণ সমাধান
அகன்,আঘন
அடர்த்தியான மொத்த,ঘন সমষ্টি
புள்ளிகளின் எண்ணற்ற முடிவிலி,বিন্দুৰ অগণন অসীমতা
கணக்கிட முடியாத தொகுப்பு,অগণ্য ছেট
ஒப்பிட முடியாத,অতুলনীয়
அல்லாத துணைக்குழு,অ-উপগোট
யூக்ளிடியன் வடிவியல்,ইউক্লিডিয়ান জ্যামিতি
"விகிதாசாரமற்ற, விகிதாசாரமற்ற","অসমতাপূৰ্ণ, অসমতাপূৰ্ণ"
குறுக்கிடாத,অ-ছেদক
நேரியல் அல்லாத இயற்கணித சமன்பாடுகள்,অৰৈখিক বীজগণিতীয় সমীকৰণ
நேரியல் அல்லாத வேறுபாடு சமன்பாடு,অৰৈখিক অৱভেদ্য সমীকৰণ
நேரியல் அல்லாத சமன்பாடு,অৰৈখিক সমীকৰণ
நேரியல் அல்லாத நிரலாக்கம்,অৰৈখিক প্ৰগ্ৰেমিং
நேரியல் அல்லாத பின்னடைவு,অৰৈখিক ৰিগ্ৰেছন
நேரியல் அல்லாத உறவு,অৰৈখিক সম্পৰ্ক
எதிர்மறை முழு எண் அல்லாத எதிர்மறை முழு எண்,অঋণাত্মক পূৰ্ণসংখ্যা নন ঋণাত্মক পূৰ্ণসংখ্যা
எதிர்மறை அல்லாத மாறி,অঋণাত্মক চলক
அளவுரு அல்லாத சோதனை,নন-পেৰামেট্ৰিক পৰীক্ষা
நிகழ்தகவு இல்லாத அணுகுமுறை,অ-সম্ভাৱ্যতাবাদী পদ্ধতি
தலைகீழ் அணி,বিপৰীত মেট্ৰিক্স
சமச்சீரற்ற அணி,অসমতাপূৰ্ণ মেট্ৰিক্স
முக்கியமற்ற,গুৰুত্বহীন
பூஜ்ஜியமற்ற தீர்மானிப்பான்,অ-শূন্য নিৰ্ণায়ক
காலியாக,খালী
அல்லாத துணைக்குழு,অ-উপগোট
பூஜ்ஜியமற்ற தீர்மானிப்பான்,অ-শূন্য নিৰ্ণায়ক
அல்லது நிரப்பு வாயில்கள்,বা পৰিপূৰক গেট
"சாதாரண, இயற்கை, நிலையான, சாதாரண, சாதாரண, சாதாரண, சாதாரண","স্বাভাৱিক, স্বাভাৱিক, মানক, স্বাভাৱিক, স্বাভাৱিক, স্বাভাৱিক, স্বাভাৱিক"
சாதாரண முடுக்கம்,স্বাভাৱিক ত্বৰণ
சாதாரண கோணம்,স্বাভাৱিক কোণ
சாதாரண வளைவு,স্বাভাৱিক বক্ৰ
சாதாரண அடர்த்தி செயல்பாடு,স্বাভাৱিক ঘনত্বৰ কাৰ্য্য
சாதாரண விநியோகம்,স্বাভাৱিক বিতৰণ
சாதாரண விநியோக செயல்பாடு,স্বাভাৱিক বিতৰণ ফলন
மேட்ரிக்ஸின் இயல்பான வடிவம்,মেট্ৰিক্সৰ স্বাভাৱিক ৰূপ
சாதாரண அதிர்வெண்,স্বাভাৱিক কম্পাঙ্ক
இயல்பாக்கப்பட்ட வளைவு,স্বাভাৱিক বক্ৰ
இயல்பாக்கப்பட்ட மிதக்கும் புள்ளி எண்,স্বাভাৱিককৃত ভাসমান বিন্দু সংখ্যা
இயல்பாக்குபவர்,নৰ্মেলাইজাৰ
சாதாரண அணி,স্বাভাৱিক মেট্ৰিক্স
சாதாரண நிகழ்தகவு வளைவு,সাধাৰণ সম্ভাৱনা বক্ৰ
சாதாரண நிகழ்தகவு விநியோகம்,স্বাভাৱিক সম্ভাৱনা বিতৰণ
"சாதாரண துணைக்குழு, குறிப்பிட்ட துணைக்குழு","সাধাৰণ উপগোট, নিৰ্দিষ্ট উপগোট"
தரப்படுத்தப்பட்ட நேரியல் இடம்,প্ৰামাণিককৃত ৰৈখিক স্থান
திசையன் தரநிலை,ভেক্টৰ মানদণ্ড
"வாயில் அல்ல, வாயில் அல்ல","GATE নহয়, GATE নহয়"
இரவுநேர அடர்த்தியான மொத்த,নিশাৰ ঘন সমষ্টি
பூஜ்ய கருதுகோள்,শূন্য অনুমান
பூஜ்ஜிய அணி,শূন্য মেট্ৰিক্স
வெற்று தொகுப்பு,খালী ছেট
பூஜ்ஜிய திசையன்,শূন্য ভেক্টৰ
எண்,সংখ্যা
எண் அச்சு,সংখ্যা অক্ষ
எண் அமைப்பு,সংখ্যা ব্যৱস্থা
"எண் (எண்), எண் (வி.)","সংখ্যাগত (নং), সংখ্যাগত (V.)"
"எண், எண்","সংখ্যা কৰা, সংখ্যা কৰা"
பகுதி,অংশ
எண் குணகம்,সংখ্যাগত সহগ
எண் கணக்கீடு,সংখ্যাগত গণনা
எண் வேறுபாடு,সংখ্যাগত পাৰ্থক্য
எண் முறை,সংখ্যাগত পদ্ধতি
"n-வெக்டார், n-வெக்டார்","n-ভেক্টৰ, n-ভেক্টৰ"
n-வெக்டார் இடம்,n-ভেক্টৰ স্থান
"பொருள், உடல், பொருள்","বস্তু, শৰীৰ, বস্তু"
புறநிலை செயல்பாடு,বস্তুনিষ্ঠ কাৰ্য্য
"சாய்ந்த, சாய்ந்த","তিৰ্যক, তিৰ্যক"
சாய்ந்த அறிகுறி,তিৰ্যক asymptote
சாய்ந்த அச்சு,তিৰ্যক অক্ষ
"குறுக்கு வெட்டு, குறுக்கு வெட்டு","ক্ৰছ ছেকচন, ক্ৰছ ছেকচন"
கவனிப்பு,পৰ্যবেক্ষণ
கவனிக்கப்பட்ட அதிர்வெண்,পৰ্যবেক্ষণ কৰা কম্পাঙ্ক
மழுங்கிய கோணம்,অস্পষ্ট কোণ
எண்கோணம்,অষ্টভুজ
எண்கோணம்,অষ্টভুজ
எண்ம அமைப்பு,অক্টল ব্যৱস্থা
எண்கோணம்,অক্টেন্ট
ஒற்றைப்படை,অস্বাভাৱিক
சமச்சீரற்ற வளைவு,অসমতাপূৰ্ণ বক্ৰ
ஒற்றைப்படை எண்,অদ্ভুত সংখ্যা
ஒற்றைப்படை வரிசைமாற்றம்,অদ্ভুত ক্ৰমবিন্যাস
ஒற்றைப்படை பல்லுறுப்புக்கோவை,অদ্ভুত বহুপদ
"ogive, பைலான்","ogive, পাইলন"
தனி சங்கம்,একাকী সংগঠন
ஒரு செயல்பாடு,এক-এটা কাৰ্য্য
ஒற்றை வரைபடம்,একক মানচিত্ৰ
ஒரு வழி வகைப்பாடு,একমুখী শ্ৰেণীবিভাজন
ஒன்றுடன் ஒன்று வரைபடம்,ওভাৰলেপ মানচিত্ৰ
"திறந்த, திறந்த (v.)","খোলা, খোলা (v.)"
திறந்த கோளம்,মুকলি গোলক
திறந்த இடைவெளி,মুকলি ব্যৱধান
திறந்த அரைக்கோடு,মুকলি অৰ্ধৰেখা
திறந்த தொகுப்பு,খোলা ছেট
செயல்படும்,অপাৰেটিং
செயல்பாட்டு அறிவியல்,অপাৰেচন বিজ্ঞান
செயல்பாட்டு அறிவியல்,অপাৰেচন বিজ্ঞান
"இயக்குபவர், இயக்குபவர், இயக்குபவர்","অপাৰেটৰ, অপাৰেটৰ, অপাৰেটৰ"
எதிர் கோணம்,বিপৰীত কোণ
எதிர் நிகழ்வு,বিপৰীত পৰিঘটনা
உகந்த அடிப்படை நிலையான தீர்வு,অনুকূল ভিত্তি সামঞ্জস্যপূৰ্ণ সমাধান
உகந்த நிலை,অনুকূল অৱস্থা
உகந்த வெளியீட்டு அளவு,অনুকূল আউটপুট আকাৰ
உகந்த மதிப்பு,অনুকূল মূল্য
"உகந்த, உகந்த","অনুকূল, অনুকূল"
வர்க்கம்,শ্ৰেণী
"ஒழுங்கு, ஒழுங்கு, சக்தி, ரேடிக்ஸ், குழு எண்","ক্ৰম, ক্ৰম, শক্তি, মূলক, গোট সংখ্যা"
ஆர்டர் செய்யப்பட்ட ஜோடி,অৰ্ডাৰ দিয়া জোৰা
"வரிசைப்படுத்தப்பட்ட தொகுப்பு, வரிசைப்படுத்தப்பட்ட தொகுப்பு","সজাই থোৱা ছেট, সজাই থোৱা ছেট"
"வரிசைப்படுத்துதல், வரிசைப்படுத்துதல்","সজাই পৰাই তোলা, সজাই পৰাই তোলা"
"தீர்மானிப்பவரின் வரிசை, தீர்மானிப்பவரின் வரிசை","নিৰ্ণায়কৰ ক্ৰম, নিৰ্ণায়কৰ ক্ৰম"
குழு தரம்,গ্ৰুপ গ্ৰেড
அணி வரிசை,মেট্ৰিক্সৰ ক্ৰম
உறுப்புகளின் குழு,মৌলৰ গোট
வேறுபட்ட சமன்பாட்டின் வரிசை,অৱভেদ্য সমীকৰণৰ ক্ৰম
செயல்பாட்டு வரிசை,অপাৰেচন ক্ৰম
பூஜ்ஜிய வரிசை,শূন্য ক্ৰম
வரிசை எண்கள்,সাধাৰণ সংখ্যা
எளிய வேறுபாடு சமன்பாடு,সৰল অৱভেদ্য সমীকৰণ
தரம்,শ্ৰেণী
தழுவல்,অভিযোজন ক্ষমতা
நோக்குநிலை,অভিবিন্যাস
பக்க நோக்குநிலை,পৃষ্ঠা অভিমুখীতা
"தோற்றம், தோற்றம், தோற்றம்","উৎপত্তি, উৎপত্তি, উৎপত্তি"
தோற்றப் புள்ளி,উৎপত্তিৰ বিন্দু
ஆட்டுக்குட்டி மையம்,মেৰ পোৱালিৰ কেন্দ্ৰ
"செங்குத்து கோணம், செங்குத்தாக","উলম্ব কৌণিক, লম্ব"
ஆர்த்தோகனல் அச்சு,অৰ্থগনেল অক্ষ
ஆட்டுக்குட்டி குடும்பம்,লেম্বিক পৰিয়াল
"லும்பிக் குழு, லும்பிக் குழு","লুম্বিক গ্ৰুপ, লুম্বিক গ্ৰুপ"
ஆர்த்தோகனாலிட்டி நிலை,অৰ্থগনেলিটি অৱস্থা
அணிதிரட்டல்,সংগঠন
orthogonal matrix,অৰ্থগনেল মেট্ৰিক্স
"orthonormal, சாதாரண orthonormal","অৰ্থনৰ্মেল, স্বাভাৱিক অৰ্থনৰ্মেল"
சாதாரண செங்குத்து அடிப்படை,সাধাৰণ উলম্ব ভিত্তি
அலைவு,দোলন
செயல்பாட்டின் அலைவு,কাৰ্য্যৰ দোলন
ஊசலாட்ட செயல்பாடு,দোলনীয় কাৰ্য্য
அஸ்லேஷி,আসলেশি
வெளிப்புற தயாரிப்பு,বাহ্যিক উৎপাদন
"வெளியீடு, வெளியீடு, வெளியீடு, வெளியேற்றம்","আউটপুট, আউটপুট, আউটপুট, আউটফ্ল&#39;"
மிகைப்படுத்தப்பட்ட நிறுவனம்,অতি নিৰ্ধাৰিত সত্তা
ஜோடி ஒப்பீடு,যোৰযুক্ত তুলনা
இணைபிரியாத,সংযুক্ত বিচ্ছিন্ন
ஜோடி சுதந்திரமான,দম্পতী স্বাধীন
இணை விசை,সমান্তৰাল বল
இணைகரம்,সমান্তৰাল চতুৰ্ভুজ
சக்தி இணையான வரைபடம்,বল সমান্তৰাল চতুৰ্ভুজ
வேகம் இணையான வரைபடம்,বেগ সমান্তৰাল
இணைகரம்,সমান্তৰাল চতুৰ্ভুজ
"அளவுரு, குறுக்குவெட்டு விகிதம், அளவுரு","প্ৰাচল, আন্তঃবিচ্ছেদ অনুপাত, প্ৰাচল"
தரமற்ற,অমান্য
விநியோக அளவுரு,বিতৰণ প্ৰাচল
அளவுரு,প্ৰাচল
அளவுரு ஒருங்கிணைப்புகள்,প্ৰাচল স্থানাংক
அளவுரு வளைவு,পেৰামেট্ৰিক বক্ৰ
அளவுரு சமன்பாடு,পেৰামেট্ৰিক সমীকৰণ
பாராமெட்ரிக் லீனியர் புரோகிராமிங்,পেৰামেট্ৰিক ৰৈখিক প্ৰগ্ৰেমিং
அளவுரு முறை,প্ৰাচল পদ্ধতি
அளவுரு புறநிலை செயல்பாடு,পেৰামেট্ৰিক উদ্দেশ্যমূলক ফলন
அளவுரு நிரலாக்கம்,প্ৰাচল প্ৰগ্ৰেমিং
அளவுரு பிரதிநிதித்துவம்,প্ৰাচল উপস্থাপন
அளவுருவாக்கம்,পেৰামিটাৰাইজেচন
"அடைப்புக்குறி, பிணைப்பு","বন্ধনী, বান্ধনি"
அடைப்புக்குறி,বন্ধনী
பெற்றோர் மக்கள் தொகை,অভিভাৱক জনসংখ্যা
pareto-வளைவு,pareto-বক্ৰ
சமநிலை சரிபார்ப்பு,সমতা পৰীক্ষা
பகுதி கலப்பு,আংশিক সংকৰকৰণ
பகுதி தொடர்பு,আংশিক সম্পৰ্ক
பகுதி வழித்தோன்றல்கள்,আংশিক ডেৰাইভেটিভ
பகுதி வேறுபாடு சமன்பாடு,আংশিক অৱভেদ্য সমীকৰণ
பகுதி வேறுபாடு,আংশিক পাৰ্থক্য
பகுதி பின்னம்,ভগ্নাংশ ভগ্নাংশ
பகுதி ஒருங்கிணைப்பு,আংশিক সংহতি
பகுதி வரிசைப்படுத்தப்பட்டது,আংশিকভাৱে সজাই থোৱা হৈছে
பகுதி வரிசைப்படுத்தப்பட்ட தொகுப்பு,আংশিকভাৱে অৰ্ডাৰ কৰা ছেট
பகுதி ஒழுங்கு,আংশিক ক্ৰম
பகுதி பின்னடைவு குணகம்,আংশিক ৰিগ্ৰেছন সহগ
பகுதி தொகை,আংশিক যোগফল
துகள்,কণা
குறிப்பிட்ட சூழ்நிலை,নিৰ্দিষ্ট পৰিস্থিতি
சிறப்பு ஒருங்கிணைப்பு,বিশেষ অখণ্ড
சிறப்பு கலப்பை,বিশেষ নাঙল
"பிரிவு, விநியோகம்","বিভাজন, বিতৰণ"
மெட்ரிக்குகளின் பிரிவு,মেট্ৰিক্সৰ বিভাজন
துறை மதிப்பு,বিভাগীয় মূল্য
பாஸ்கல் முக்கோணம்,পাস্কেল ত্ৰিভুজ
"படம், ஒரு மதிப்பு, படிவம், முறை","চিত্ৰ, প্ৰতি মূল্য, প্ৰতি প্ৰপত্ৰ, আৰ্হি"
எதிர் செயல்பாடு,কাউণ্টাৰ ফাংচন
நகல் பிரச்சனை,কপি সমস্যা
சுமை வேகம்,পেলোডৰ বেগ
கட்டணம் செயல்பாடு,পেমেন্ট ফাংচন
கட்டண அணி,পেমেন্ট মেট্ৰিক্স
p-அடிப்படை,p-বেছ
p-எழுத்து,p-আখৰ
பியானோ-வளைவு,পিয়ানো-বক্ৰ
பியானோ குழுமம்,পিয়ানো সমষ্টি
கால சமன்பாடு,পদ সমীকৰণ
சதவீதம்,শতাংশ
சதவிதம்,শতাংশ
சதவீத பிழை,শতাংশ ভুল
சதவீத அதிர்வெண்,শতাংশ কম্পাঙ্ক
சதவீதம் அதிகரிப்பு,শতাংশ বৃদ্ধি
துல்லியம் சதவீதம்,সঠিকতা শতাংশ
சதவீத தேய்மானம்,শতাংশ মূল্য হ্ৰাস
சதவீதம்,শতাংশ
சரியான கன சதுரம்,নিখুঁত ঘনক
சிறந்த வாயு,আদৰ্শ গেছ
சரியான எண்,নিখুঁত সংখ্যা
சரியான தொகுப்பு,নিখুঁত চেট
சரியான சதுரம்,নিখুঁত বৰ্গক্ষেত্ৰ
சரியான சதுர வெளிப்பாடு,নিখুঁত বৰ্গ অভিব্যক্তি
சுற்றளவு,পৰিধি
"காலம், காலம், கால இடைவெளி, கால அட்டவணை (முக்கோணவியல்), காலம், காலம்","সময়, সময়, সময়কাল, সময়কাল সূচকাংক (ত্ৰিকোণমিতি), সময়কাল, সময়কাল"
கால வளைவு,সময়কালীন বক্ৰ
மீண்டும் மீண்டும் தொந்தரவுகள்,পুনৰাবৃত্তিমূলক বিঘিনি
கால செயல்பாடு,সময়কালীন ফলন
தொடர் இயக்கம்,পুনৰাবৃত্তিমূলক গতি
சுழற்சி காலம்,ঘূৰ্ণনৰ সময়
சுழற்சி காலம்,ঘূৰ্ণনৰ সময়
அதிர்வெண் வளைவு,কম্পাঙ্ক বক্ৰ
"புற, புற, புற","পেৰিফেৰেল, পেৰিফেৰেল, পেৰিফেৰেল"
"அனுமதிக்கப்பட்ட, அனுமதிக்கப்பட்ட","অনুমোদিত, অনুমোদিত"
அசுத்தத்தின் அனுமதிக்கப்பட்ட வரம்பு,অশুদ্ধিৰ অনুমোদিত সীমা
வரிசைமாற்றம்,ক্ৰমবিন্যাস
வரிசைமாற்ற குழு,ক্ৰমবিন্যাস গোট
வரிசைமாற்ற அணி,ক্ৰমবিন্যাস মেট্ৰিক্স
வரிசைமாற்ற முறை,ক্ৰমবিন্যাস পদ্ধতি
செங்குத்தாக,লম্ব
தாமதம்,লেটেন্সি
"செங்குத்தாக, செங்குத்தாக","উলম্বভাৱে, উলম্বভাৱে"
செங்குத்து விமானம்,উলম্ব সমতল
பணியாளர் நியமன பிரச்சனை,কৰ্মচাৰী নিযুক্তিৰ সমস্যা
pert,pert
எரிச்சல்,বিৰক্তি
எரிச்சல்,বিৰক্তি
எரிச்சலூட்டும் பிரச்சனை,বিৰক্তিকৰ সমস্যা
"கட்டம், கட்டம், கோணம்","পৰ্যায়, পৰ্যায়, কোণ"
கோணம்,কোণ
அவ்வப்போது,সময়ে সময়ে
கலை இடப்பெயர்ச்சி,শিল্প বিচ্যুতি
உடல் வானியல்,ভৌতিক জ্যোতিৰ্বিজ্ঞান
உடல் மாறிலி,ভৌতিক ধ্ৰুৱক
உடல் அளவுரு,ভৌতিক প্ৰাচল
உடல் ஊசல்,ভৌতিক পেণ্ডুলাম
உடல் அளவு,ভৌতিক পৰিমাণ
இயற்பியல்,পদাৰ্থ বিজ্ঞান
ஓவியம்,pictograph
ஓவியன்,pictor
பிரிவு தொடர் செயல்பாடு,ছেগমেণ্টেলি অবিৰত ফলন
