Bengali,Malayalam
"1.স্থানীয়, 2.স্থানীয়","1. പ്രാദേശികം, 2. പ്രാദേശികം"
স্থানীয় অ্যাক্সেস,പ്രാദേശിക പ്രവേശനം
লোকাল এরিয়া নেটওয়ার্ক (LAN),ലോക്കൽ ഏരിയ നെറ്റ്‌വർക്ക് (LAN)
স্থানীয় স্বচ্ছতা,പ്രാദേശിക വ്യക്തത
"1. স্থানীয় নেটওয়ার্ক, 2. স্থানীয় কেন্দ্র 3. স্থানীয় বিনিময়","1. ലോക്കൽ നെറ്റ്‌വർക്ക്, 2. പ്രാദേശിക കേന്ദ്രം 3. പ്രാദേശിക കൈമാറ്റം"
স্থানীয় স্মৃতি,പ്രാദേശിക മെമ്മറി
স্থানীয় মোড,പ്രാദേശിക മോഡ്
স্থানীয় পরিবর্তনশীল,പ്രാദേശിക വേരിയബിൾ
"লুপ, লক","ലൂപ്പ്, ലോക്ക്"
লুপ ফাইল,ലൂപ്പ് ഫയൽ
অধিবেশন শুরু,സെഷൻ ആരംഭം
মেয়াদ শেষ,കാലാവധി അവസാനം
রচনা,രചിക്കുന്നു
যুক্তি বিশ্লেষক,ലോജിക് അനലൈസർ
যুক্তি বোমা,ലോജിക് ബോംബ്
লজিক কার্ড,ലോജിക് കാർഡ്
লজিক চার্ট (ফ্লোচার্ট),ലോജിക് ചാർട്ട് (ഫ്ലോചാർട്ട്)
লজিক সার্কিট,ലോജിക് സർക്യൂട്ട്
লজিক ডিজাইন,ലോജിക് ഡിസൈൻ
লজিক ডায়াগ্রাম,ലോജിക് ഡയഗ്രം
লজিক্যাল ফ্লোচার্ট,ലോജിക്കൽ ഫ്ലോചാർട്ട്
লজিক ফাংশন,ലോജിക് ഫംഗ്ഷൻ
লজিক গেট,ലോജിക് ഗേറ്റ്
"1. লজিক প্রোগ্রামিং, 2. লজিক প্রোগ্রামিং","1. ലോജിക് പ്രോഗ്രാമിംഗ്, 2. ലോജിക് പ്രോഗ്രാമിംഗ്"
যুক্তি স্থানচ্যুতি,ലോജിക് സ്ഥാനചലനം
যুক্তি অবস্থা,യുക്തിയുടെ അവസ്ഥ
লজিক সুইচ,ലോജിക് സ്വിച്ച്
লজিক ইউনিট,ലോജിക് യൂണിറ്റ്
যৌক্তিক,ലോജിക്കൽ
যৌক্তিক সংযোগ,ലോജിക്കൽ സംയോജനം
যৌক্তিক তথ্য কাঠামো,ലോജിക്കൽ ഡാറ്റ ഘടന
লজিক্যাল ডায়াগ্রাম,ലോജിക്കൽ ഡയഗ്രം
যৌক্তিক অভিব্যক্তি,ലോജിക്കൽ എക്സ്പ്രഷൻ
লজিক্যাল ফ্লোচার্ট,ലോജിക്കൽ ഫ്ലോചാർട്ട്
লজিক্যাল IF (যৌক্তিক যদি),ലോജിക്കൽ IF (ലോജിക്കൽ എങ്കിൽ)
যুক্তিসঙ্গত অপারেশন,യുക്തിസഹമായ പ്രവർത്തനം
যুক্তিবাদী অপারেটর,യുക്തിസഹമായ ഓപ്പറേറ്റർ
যুক্তিসঙ্গত সংযোগ,യുക്തിസഹമായ കണക്ഷൻ
যৌক্তিক পরিকল্পনা,ലോജിക്കൽ പ്ലാൻ
"1. যুক্তিবাদী চরিত্র, 2. যৌক্তিক চরিত্র","1. യുക്തിസഹമായ സ്വഭാവം, 2. യുക്തിപരമായ സ്വഭാവം"
যৌক্তিক প্যাটার্ন,ലോജിക്കൽ പാറ്റേൺ
যৌক্তিক মান,ലോജിക്കൽ മൂല്യം
যৌক্তিক পরিবর্তনশীল,ലോജിക്കൽ വേരിയബിൾ
অর্জিত ওভারভিউ,നേടിയ അവലോകനം
পূর্বরূপ সেট,പ്രിവ്യൂ സെറ്റ്
পর্যবেক্ষণ,നിരീക്ഷണം
"1.লুপ, 2.লুপ","1.ലൂപ്പ്, 2.ലൂപ്പ്"
লুপ নিয়ন্ত্রণ,ലൂപ്പ് നിയന്ത്രണം
লুপ ইনিশিয়ালাইজেশন,ലൂപ്പ് സമാരംഭം
লুপ বৈচিত্র,ലൂപ്പ് വ്യത്യാസം
"1.লুপ নেটওয়ার্ক, 2.লুপ নেটওয়ার্ক","1.ലൂപ്പ് നെറ്റ്‌വർക്ക്, 2.ലൂപ്പ് നെറ്റ്‌വർക്ക്"
লুপ ইনিশিয়ালাইজেশন,ലൂപ്പ് സമാരംഭം
লুপ-এন্ডিং,ലൂപ്പ്-കാലാവധി
পাল্টা লুপ পরীক্ষা,കൌണ്ടർ-ലൂപ്പ് ടെസ്റ്റ്
ঢিলেঢালাভাবে মিলিত,അയഞ്ഞ കപ്പിൾഡ്
ক্ষতিহীন কম্প্রেশন,നഷ്ടമില്ലാത്ത കംപ്രഷൻ
হ্যাসে কম্প্রেশন,ഹസ്സെ കംപ്രഷൻ
কম বাইট,കുറഞ്ഞ ബൈറ്റ്
নিম্ন স্তরের ভাষা,താഴ്ന്ന നിലയിലുള്ള ഭാഷ
কম পাস ফিল্টার,കുറഞ്ഞ പാസ് ഫിൽട്ടർ
"1.নিম্ন শর্তযুক্ত, 2. নীচে আবদ্ধ","1. താഴ്ന്ന അവസ്ഥ, 2. താഴെ ബന്ധിപ്പിച്ചിരിക്കുന്നു"
"1.MAC প্রোটোকল, 2.MAC নীতিশাস্ত্র (মিডল অ্যাক্সেস কন্ট্রোল)","1.MAC പ്രോട്ടോക്കോൾ, 2.MAC എത്തിക്സ് (മിഡിൽ ആക്സസ് കൺട്രോൾ)"
"1. মেশিন, 2. মেশিন","1. യന്ത്രം, 2. യന്ത്രം"
মেশিন ঠিকানা,മെഷീൻ വിലാസം
"1. মেশিন কোড, 2. মেশিন কোড","1. മെഷീൻ കോഡ്, 2. മെഷീൻ കോഡ്"
মেশিন চাকা,യന്ത്രചക്രം
যান্ত্রিক ভাষা,യന്ത്രവത്കൃത ഭാഷ
যান্ত্রিক সফ্টওয়্যার,മെക്കാനിക്കൽ സോഫ്റ്റ്വെയർ
ডিভাইস ত্রুটি,ഉപകരണ പിശക്
মেশিন অলস সময়,മെഷീൻ നിഷ്ക്രിയ സമയം
মেশিন ভাষা,യന്ത്രഭാഷ
ম্যানুয়াল,മാനുവൽ
মেশিন সেন্স,യന്ത്രബോധം
"1.মেশিন ল্যাঙ্গুয়েজ, 2.মেশিন ল্যাঙ্গুয়েজ","1.യന്ത്രഭാഷ, 2.യന്ത്രഭാഷ"
মেশিন লার্নিং,യന്ത്ര പഠനം
মেশিন অপারেশন,യന്ത്ര പ്രവർത്തനം
মেশিন ভাষা,യന്ത്രഭാഷ
মেশিন কর্মক্ষমতা,മെഷീൻ പ്രകടനം
মেশিন সিমুলেশন,മെഷീൻ സിമുലേഷൻ
মেশিন হাইজ্যাকিং সময়,മെഷീൻ ഹൈജാക്കിംഗ് സമയം
যন্ত্রানুবাদ,യന്ത്ര വിവർത്തനം
মেশিন শব্দ,യന്ത്ര വാക്കുകൾ
ম্যাক্রো নির্দেশ,മാക്രോ നിർദ്ദേശം
ম্যাক্রো স্কেল,മാക്രോ സ്കെയിൽ
গণ সমাবেশ কর্মসূচি,മാസ് അസംബ്ലിംഗ് പ്രോഗ്രാം
স্থূল কল,മൊത്തത്തിലുള്ള വിളി
"1.ম্যাক্রো কোড, 2.ম্যাক্রো কোড","1. മാക്രോ കോഡ്, 2. മാക്രോ കോഡ്"
ম্যাক্রো কমান্ড,മാക്രോ കമാൻഡ്
ম্যাক্রো ঘোষণা,മാക്രോ പ്രഖ്യാപനം
ম্যাক্রো সংজ্ঞা,മാക്രോ നിർവചനം
ম্যাক্রো ফ্লো চার্ট,മാക്രോ ഫ്ലോ ചാർട്ട്
ম্যাক্রো জেনারেটর,മാക്രോ ജനറേറ്റർ
ম্যাক্রো নির্দেশ,മാക്രോ നിർദ്ദേശം
স্থূল ভাষা,സ്ഥൂല ഭാഷ
ম্যাক্রো লাইব্রেরি,മാക്രോ ലൈബ്രറി
ম্যাক্রো প্যারামিটার,മാക്രോ പാരാമീറ്റർ
ম্যাক্রো প্রক্রিয়াকরণ,മാക്രോ പ്രോസസ്സിംഗ്
"1.ম্যাক্রো প্রসেসর, 2. ম্যাক্রোপ্রসেসর","1.മാക്രോ പ്രോസസർ, 2. മാക്രോപ്രോസസർ"
ম্যাক্রো প্রোগ্রামিং,മാക്രോ പ്രോഗ്രാമിംഗ്
স্থূল প্রোটোটাইপ,ഗ്രോസ് പ്രോട്ടോടൈപ്പ്
"1.ম্যাক্রো এনকোডিং, 2.ম্যাক্রো কোডিং","1.മാക്രോ എൻകോഡിംഗ്, 2.മാക്രോ കോഡിംഗ്"
মেগাবাইট (MB),മെഗാബൈറ്റ് (MB)
জাদু প্রতীক,മാന്ത്രിക ചിഹ്നം
জাদু সংখ্যা,മാന്ത്രിക സംഖ്യ
চৌম্বকীয় বুদ্বুদ মেমরি,കാന്തിക ബബിൾ മെമ്മറി
চৌম্বক কার্ড,കാന്തിക കാർഡ്
"1.ম্যাগনেটিক সেল, 2.ম্যাগনেটিক সেল","1.കാന്തിക കോശം, 2.കാന്തിക കോശം"
চৌম্বকীয় প্রতীক,കാന്തിക ചിഹ്നം
চৌম্বকীয় কোর স্টোরেজ,കാന്തിക കോർ സംഭരണം
"1. ম্যাগনেটিক ডিস্ক, 2. চৌম্বকীয় ডিস্ক","1.കാന്തിക ഡിസ്ക്, 2. കാന്തിക ഡിസ്ക്"
চৌম্বকীয় ডিস্ক ঠিকানা,കാന്തിക ഡിസ്ക് വിലാസം
চৌম্বকীয় ডিস্ক মেমরি,കാന്തിക ഡിസ്ക് മെമ്മറി
চৌম্বক ড্রাম,കാന്തിക ഡ്രം
"1. ম্যাগনেটিক এনকোডিং, 2. ম্যাগনেটিক কোডিং, 3. ম্যাগনেটিক কোডিং","1.കാന്തിക എൻകോഡിംഗ്, 2.കാന്തിക കോഡിംഗ്, 3.കാന്തിക കോഡിംഗ്"
চৌম্বক শীর্ষ,കാന്തിക ടോപ്പ്
চৌম্বক কালি,കാന്തിക മഷി
ম্যাগনেটিক ইঙ্ক ক্যারেক্টার রিকগনিশন (MICR),മാഗ്നറ്റിക് ഇങ്ക് ക്യാരക്ടർ റെക്കഗ്നിഷൻ (MICR)
চৌম্বক মাধ্যম,കാന്തിക മാധ്യമം
চৌম্বকীয় পড়া,കാന്തിക വായന
চৌম্বকীয় রেকর্ডিং,കാന്തിക റെക്കോർഡിംഗ്
চৌম্বকীয় স্টোরেজ,കാന്തിക സംഭരണം
তরিৎ - চৌম্বকীয় ফিতা,കാന്തിക വര
চৌম্বকীয় টেপ,കാന്തിക ടേപ്പ്
চৌম্বক টেপ কার্তুজ,കാന്തിക ടേപ്പ് കാട്രിഡ്ജ്
চৌম্বকীয় টেপ ড্রাইভ,കാന്തിക ടേപ്പ് ഡ്രൈവ്
চৌম্বক টেপ অগ্রদূত,കാന്തിക ടേപ്പ് മുൻഗാമി
চৌম্বক টেপ গ্রন্থাগারিক,മാഗ്നറ്റിക് ടേപ്പ് ലൈബ്രേറിയൻ
চৌম্বকীয় টেপ অ্যাক্সেস,കാന്തിക ടേപ്പ് ആക്സസ്
চৌম্বকীয় টেপ ইউনিট,കാന്തിക ടേപ്പ് യൂണിറ്റ്
"1.চৌম্বকীয় পাতলা স্তর, 2.চৌম্বকীয় পাতলা ফিল্ম","1.കാന്തിക നേർത്ത പാളി, 2. കാന്തിക നേർത്ത ഫിലിം"
চৌম্বক পথ,കാന്തിക പാത
চৌম্বক অপটিক্যাল স্টোরেজ,കാന്തിക ഒപ്റ്റിക്കൽ സംഭരണം
"1. চুম্বক প্রিন্টার, 2. চুম্বক প্রিন্টার","1.മാഗ്നറ്റ് പ്രിന്റർ, 2.മാഗ്നറ്റ് പ്രിന്റർ"
চৌম্বকীয় বিকৃতি,കാന്തിക വികലത
চৌম্বকীয়ভাবে বিকৃত ট্যাবলেট,കാന്തിക വൈകല്യമുള്ള ടാബ്‌ലെറ്റ്
"1. মেইল বক্স, 2. মেইল বক্স","1. മെയിൽ ബോക്സ്, 2. മെയിൽ ബോക്സ്"
মেইল মার্জ,മെയിൽ ലയനം
"1. প্রধান নিয়ন্ত্রণ ইউনিট, 2. প্রধান নিয়ন্ত্রণ ইউনিট","1. ചീഫ് കൺട്രോൾ യൂണിറ്റ്, 2. ചീഫ് കൺട്രോൾ യൂണിറ്റ്"
প্রধান ফ্রেম,പ്രധാന ഫ്രെയിം
"1. মেইন ফ্রেম সিস্টেম, 2. মেইন ফ্রেম মেকানিজম","1.മെയിൻ ഫ്രെയിം സിസ്റ്റം, 2.മെയിൻ ഫ്രെയിം മെക്കാനിസം"
"1. প্রধান মেমরি, 2. প্রধান মেমরি","1.മെയിൻ മെമ്മറി, 2.മെയിൻ മെമ്മറി"
"1. প্রধান প্রোগ্রাম, 2. প্রধান প্রোগ্রাম","1. പ്രധാന പ്രോഗ്രാം, 2. പ്രധാന പ്രോഗ്രാം"
প্রধান স্টোরেজ,പ്രധാന സംഭരണം
"1. প্রধান সুইচ, 2. প্রধান সুইচ","1.മെയിൻ സ്വിച്ച്, 2.മെയിൻ സ്വിച്ച്"
"1. রক্ষণাবেক্ষণ, 2. রক্ষণাবেক্ষণ","1.പരിപാലനം, 2.പരിപാലനം"
রক্ষণাবেক্ষণ প্যানেল,മെയിന്റനൻസ് പാനൽ
রক্ষণাবেক্ষণ সময়,അറ്റകുറ്റപ്പണി സമയം
বড় বৃত্ত,വലിയ വൃത്തം
কী ডিভাইস,പ്രധാന ഉപകരണം
প্রধান কী,പ്രധാന കീ
মূলমঞ্চ,പ്രധാന വേദി
প্রধান কাঠামো,പ്രധാന ഘടന
প্রধান কাজ,പ്രധാന ജോലി
সংখ্যাগরিষ্ঠ উপাদান,ഭൂരിപക്ഷ ഘടകം
সংখ্যাগরিষ্ঠ গেট,ഭൂരിപക്ഷ ഗേറ്റ്
সংখ্যাগরিষ্ঠ অপারেশন,ഭൂരിപക്ഷ പ്രവർത്തനം
প্রতিদান সময়কাল,റീഇംബേഴ്സ്മെന്റ് കാലയളവ്
ভুল অপারেশন রুটিন,തെറ്റായ പ്രവർത്തന രീതി
ব্যবস্থাপনা উন্নয়ন,മാനേജ്മെന്റ് വികസനം
ম্যানেজমেন্ট ইনফরমেশন সিস্টেম (MIS),മാനേജ്മെന്റ് ഇൻഫർമേഷൻ സിസ്റ്റം (എംഐഎസ്)
ব্যবস্থাপনা বিজ্ঞান,മാനേജ്മെന്റ് സയൻസ്
ম্যানচেস্টার এনকোডিং,മാഞ്ചസ്റ്റർ എൻകോഡിംഗ്
গুণ,ഗുണനം
আনুমানিক পরিবর্তনশীল,കണക്കാക്കിയ വേരിയബിൾ
অনুমানমূলক সূচক,അനുമാന സൂചിക
মানুষের মেশিন সিমুলেশন,മനുഷ്യ യന്ത്രം അനുകരണം
ম্যানুয়াল ঠিকানা সুইচ,സ്വമേധയാലുള്ള വിലാസ സ്വിച്ച്
ম্যানুয়াল বিশ্লেষণ,മാനുവൽ വിശകലനം
ম্যানুয়াল কল,മാനുവൽ കോൾ
ম্যানুয়াল এন্ট্রি,മാനുവൽ എൻട്രി
"1.ম্যানুয়াল সেন্টার, 2.ম্যানুয়াল সেন্টার","1.മാനുവൽ സെന്റർ, 2.മാനുവൽ സെന്റർ"
"1. ম্যানুয়াল ইনপুট, 2. ম্যানুয়াল ইনপুট","1. മാനുവൽ ഇൻപുട്ട്, 2. മാനുവൽ ഇൻപുട്ട്"
সংক্ষিপ্ত কাজ,മാനുവൽ പ്രവർത്തനം
বহু থেকে বহু সম্পর্ক,പലതും പലതും തമ്മിലുള്ള ബന്ധം
মাল্টি-ডিকোডার,മൾട്ടി-ഡീകോഡർ
মানচিত্র পদ্ধতি,മാപ്പ് രീതി
ম্যাপিং,മാപ്പിംഗ്
মার্জিন,മാർജിൻ
প্রান্তিক ত্রুটি,നാമമാത്ര പിശക്
প্রান্তিক তদন্ত,നാമമാത്ര അന്വേഷണം
প্রান্তিক পরীক্ষা,മാർജിനൽ ടെസ്റ്റ്
প্রতীক সনাক্তকরণ,ചിഹ്നം കണ്ടെത്തൽ
সাইন রিডিং,സൈൻ വായന
প্রতীক স্ক্যানিং,ചിഹ്ന സ്കാനിംഗ്
সাইন সেন্স,അടയാളബോധം
চিহ্নিতকারী,മാർക്കർ
চিহ্নিত করা,അടയാളപ്പെടുത്തൽ
মার্কার তরঙ্গ,മാർക്കർ തരംഗം
মার্কভ চেইন,മാർക്കോവ് ചെയിൻ
মার্কভ উৎস,മാർക്കോവ് ഉറവിടം
মার্কআপ ভাষা,അടയാളപ്പെടുത്തൽ ഭാഷ
maser,മേസർ
maser,മേസർ
"1. মুখোশ, 2. পর্দা, 3. পর্দা","1. മുഖംമൂടി, 2. മൂടുപടം, 3. മൂടുപടം"
"1. কভার বিট, 2. কভার বিট, 3. মাস্ক ডবল ডিজিট","1. കവർ ബിറ്റ്, 2. കവർ ബിറ്റ്, 3. മാസ്ക് ഇരട്ട അക്കങ്ങൾ"
মাস্ক প্রোগ্রামেবল ডিভাইস,മാസ്ക് പ്രോഗ്രാമബിൾ ഉപകരണം
কভার রেজিস্টার,കവർ രജിസ്റ്റർ
"1. কভার রম, 2. কভার রম","1. കവർ റോം, 2. കവർ റോം"
আবরণ,മൂടുക
বিশাল পরিসংখ্যান,വലിയ ഡാറ്റ
"1. ভর মেমরি, 2. ভর মেমরি","1. മാസ്സ് മെമ്മറി, 2. മാസ്സ് മെമ്മറി"
ব্যাপকভাবে সমান্তরাল,വൻതോതിൽ സമാന്തരമായി
প্রধান,തലവൻ
মাস্টার কার্ড,മാസ്റ്റർ കാർഡ്
"1.মাথা ঘড়ি, 2.কন্ট্রোলার ঘড়ি","1.ഹെഡ് വാച്ച്, 2.കൺട്രോൾ വാച്ച്"
প্রধান কনসোল,പ്രധാന കൺസോൾ
প্রধান তথ্য,പ്രധാന ഡാറ്റ
মাস্টার ডায়াগ্রাম,മാസ്റ്റർ ഡയഗ്രം
প্রধান নথি,മാസ്റ്റർ ഫയൽ
প্রধান গ্রুপ,പ്രധാന ഗ്രൂപ്പ്
প্রধান চাবি,മാസ്റ്റർ കീ
প্রধান লাইব্রেরি টেপ,പ്രധാന ലൈബ്രറി ടേപ്പുകൾ
প্রাইম প্রসেসর,പ്രധാന പ്രോസസ്സർ
ফ্ল্যাগশিপ প্রোগ্রাম,മുൻനിര പരിപാടി
প্রধান কেন্দ্র,പ്രധാന കേന്ദ്രം
"1.মাস্টার টেপ, 2.মাস্টার টেপ","1.മാസ്റ്റർ ടേപ്പ്, 2.മാസ്റ്റർ ടേപ്പ്"
"1.প্রিন্সিপাল টার্মিনাল, 2.প্রধান টার্মিনাল","1.പ്രിൻസിപ്പൽ ടെർമിനൽ, 2.മെയിൻ ടെർമിനൽ"
প্রধান অধস্তন ডিভাইস,പ്രധാന സബോർഡിനേറ്റ് ഉപകരണം
প্রধান অধস্তন ব্যবস্থা,പ്രധാന സബോർഡിനേറ്റ് സിസ്റ്റം
"1. মিল, 2. মিল, 3. দেখা","1. പൊരുത്തം, 2. മത്സരം, 3. കണ്ടുമുട്ടുക"
ম্যাচ,പൊരുത്തം
গাণিতিক প্রোগ্রামিং,ഗണിതശാസ്ത്ര പ്രോഗ്രാമിംഗ്
গাণিতিক সিমুলেশন,ഗണിത അനുകരണം
"1.ম্যাট্রিক্স, 2.ম্যাট্রিক্স","1.മാട്രിക്സ്, 2.മാട്രിക്സ്"
"1.ম্যাট্রিক্স প্রিন্টার, 2.ম্যাট্রিক্স প্রিন্টার","1.മാട്രിക്സ് പ്രിന്റർ, 2.മാട്രിക്സ് പ്രിന്റർ"
ম্যাট্রিক্স সুইচ,മാട്രിക്സ് സ്വിച്ച്
ম্যাট্রিক্স টেবিল,മാട്രിക്സ് പട്ടിക
ম্যাক্সি কম্পিউটার,പരമാവധി കമ്പ്യൂട്ടർ
ম্যাক্সি কম্পিউটার,പരമാവധി കമ്പ്യൂട്ടർ
শীর্ষ উপাদান,പീക്ക് ഘടകം
যোগপ্যাড,യോഗപാഡ്
ম্যাক্সওয়েল ড্যামন,മാക്സ്വെൽ ഡാമൺ
"1.মান, 2.অর্থ","1.അർത്ഥം, 2.അർത്ഥം"
মানে পুনরুদ্ধারের সময়,വീണ്ടെടുക്കൽ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
ব্যর্থতা মানে সময়,പരാജയം അർത്ഥമാക്കുന്നത് സമയം
ব্যর্থতার মধ্যবর্তী সময় (mt b f),പരാജയ ശരാശരി സമയം (m t b f)
ব্যর্থতার সময় মানে,പരാജയത്തിന്റെ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
মেরামতের গড় সময়,റിപ്പയർ ശരാശരി സമയം
সংশোধন গড় সময় (MTTR),തിരുത്തൽ ശരാശരി സമയം (MTTR)
মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI),മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ)
মিডিয়াম ইন্টিগ্রেশন (MSI),മീഡിയം ഇന്റഗ്രേഷൻ (MSI)
মানে টার্ম স্টোরেজ ডিভাইস,ശരാശരി ടേം സ്റ്റോറേജ് ഉപകരണം
প্রতি সেকেন্ডে মেগা বিটস (Mbps),മെഗാ ബിറ്റ് പെർ സെക്കൻഡ് (Mbps)
উপাদান বস্তু,ഘടക വസ്തു
উপাদান রেকর্ড,ഘടകം റെക്കോർഡ്
"1.স্মৃতি, 2.স্মৃতি","1.ഓർമ്മ, 2.ഓർമ്മ"
"1.মেমরি অ্যারে, 2.মেমরি অ্যারে","1.മെമ്മറി അറേ, 2.മെമ്മറി അറേ"
"1. মেমরি ফান্ড, 2. মেমরি ব্যাংক","1.മെമ്മറി ഫണ്ട്, 2.മെമ്മറി ബാങ്ക്"
"1.মেমরি বাফার রেজিস্টার, 2.মেমরি বাফার রেজিস্টার","1.മെമ്മറി ബഫർ രജിസ്റ്റർ, 2.മെമ്മറി ബഫർ രജിസ്റ്റർ"
"1.মেমরি বাস, 2. মেমরি বাস","1.മെമ്മറി ബസ്, 2. മെമ്മറി ബസ്"
মেমরি কার্ড,മെമ്മറി കാര്ഡ്
মেমরি সেল,മെമ്മറി സെൽ
স্মৃতিশক্তি হ্রাস,ഓര്മ്മ നഷ്ടം
"1.মেমরি কোর, 2.মেমরি কোর","1.മെമ്മറി കോർ, 2.മെമ്മറി കോർ"
মেমরি চক্র,മെമ്മറി സൈക്കിൾ
"1.মেমরি ডেটা রেজিস্টার, 2.মেমরি ডেটা রেজিস্টার","1.മെമ്മറി ഡാറ്റ രജിസ്റ്റർ, 2.മെമ്മറി ഡാറ്റ രജിസ്റ്റർ"
"1.মেমরি ডাম্প,2.মেমরি ডাম্প","1.മെമ്മറി ഡംപ്, 2.മെമ്മറി ഡംപ്"
"1.মেমরি এক্সচেঞ্জ, 2.মেমরি এক্সচেঞ্জ","1.മെമ്മറി എക്സ്ചേഞ്ച്, 2.മെമ്മറി എക്സ്ചേഞ്ച്"
"1.মেমরি অনুক্রম, 2.মেমরি অনুক্রম","1.മെമ്മറി ശ്രേണി, 2.മെമ്മറി ശ്രേണി"
মেমরি নির্দেশনা,മെമ്മറി നിർദ്ദേശം
"1.মেমরি ম্যানেজমেন্ট, 2.মেমরি ম্যানেজমেন্ট","1.മെമ്മറി മാനേജ്മെന്റ്, 2.മെമ്മറി മാനേജ്മെന്റ്"
"1.মেমরি ম্যাপ, 2.মেমরি ম্যাপ","1.മെമ്മറി മാപ്പ്, 2.മെമ്മറി മാപ്പ്"
"1. মেমরি ম্যাপ করা আউটপুট, 2. ইনপুট, 3. মেমরি ম্যাপ করা I/O","1. മെമ്മറി മാപ്പ് ചെയ്ത ഔട്ട്പുട്ട്, 2. ഇൻപുട്ട്, 3. മെമ്മറി മാപ്പ് ചെയ്ത I/O"
"1.মেমরি মডেল, 2.মেমরি মডেল, 3.মেমরি মডেল","1.മെമ്മറി മോഡൽ, 2.മെമ്മറി മോഡൽ, 3.മെമ്മറി മോഡൽ"
"1.মেমরি মডিউল, 2.মেমরি মডিউল","1.മെമ്മറി മൊഡ്യൂൾ, 2.മെമ്മറി മൊഡ്യൂൾ"
"1.মেমরি ইনডেক্স রেজিস্টার, 2.মেমরি ইনডেক্স রেজিস্টার","1.മെമ്മറി ഇൻഡക്സ് രജിസ്റ്റർ, 2.മെമ്മറി ഇൻഡക്സ് രജിസ്റ്റർ"
স্মৃতি শক্তি,ഓർമ്മ ശക്തി
মেমরি সুরক্ষা,മെമ്മറി സംരക്ഷണം
"1.মেমরি রেফারেন্স নির্দেশ, 2.মেমরি রেফারেন্স নির্দেশ","1.മെമ്മറി റഫറൻസ് നിർദ്ദേശം, 2.മെമ്മറി റഫറൻസ് നിർദ്ദേശം"
"1.মেমরি প্রোগ্রাম, 2.মেমরি প্রোগ্রাম","1.മെമ്മറി പ്രോഗ്രാം, 2.മെമ്മറി പ്രോഗ്രാം"
"1.মেমরি ইউনিট, 2.মেমরি ইউনিট","1.മെമ്മറി യൂണിറ്റ്, 2.മെമ്മറി യൂണിറ്റ്"
তালিকা,മെനു
মেনু বার,മെനു ബാർ
মেনু চালিত,മെനു ഓടിച്ചു
মেনু নির্বাচন,മെനു തിരഞ്ഞെടുക്കൽ
প্রধান চালিত প্রোগ্রাম,പ്രധാനമായി നയിക്കുന്ന പ്രോഗ്രാം
"1. অন্তর্নিহিত, 2. একত্রিত","1. അന്തർലീനമായ, 2. ലയിപ്പിച്ച"
মার্জার এক্সচেঞ্জ বাছাই,ലയന എക്സ്ചേഞ്ച് സോർട്ടിംഗ്
"1. একত্রীকরণ বাছাই, 2. ক্যাটালগ নির্বাচন","1. സോർട്ടിംഗ് ലയനം, 2. കാറ്റലോഗ് തിരഞ്ഞെടുക്കൽ"
"1. একত্রীকরণ, 2. একত্রীকরণ","1. ലയനം, 2. ലയനം"
জালি নেটওয়ার্ক,ലാറ്റിസ് നെറ്റ്വർക്ക്
মেসেজিং,സന്ദേശമയയ്ക്കൽ
বার্তা,സന്ദേശം
বার্তা প্রমাণীকরণ,സന്ദേശ പ്രാമാണീകരണം
বার্তা সেল,സന്ദേശ സെൽ
বার্তা সার্কিট,സന്ദേശ സർക്യൂട്ട്
বার্তা বিন্যাস,സന്ദേശ ഫോർമാറ്റ്
বার্তা পোর্ট,സന്ദേശ തലക്കെട്ട്
বার্তা মোড,സന്ദേശ മോഡ്
মেসেজিং,സന്ദേശമയയ്ക്കൽ
"1.বার্তা বাছাই, 2.বার্তা বাছাই","1.മെസേജ് സോർട്ടിംഗ്, 2.മെസേജ് സോർട്ടിംഗ്"
বার্তা লাইন,സന്ദേശ വരി
বার্তা সুইচ,സന്ദേശ സ്വിച്ച്
বার্তার পাঠ্য,സന്ദേശ വാചകം
বার্তা স্থানান্তর এজেন্ট,സന്ദേശ കൈമാറ്റ ഏജന്റ്
সুপার অ্যাসেম্বলার,സൂപ്പർ അസംബ്ലർ
মেটাক্লাস,മെറ്റാക്ലാസ്
"1. আরও সংকলন, 2. আরও ব্যাখ্যা","1. കൂടുതൽ സമാഹാരം, 2. കൂടുതൽ വ്യാഖ്യാനം"
"1. আরও দোভাষী, 2. আরও কম্পাইলার","1. കൂടുതൽ വ്യാഖ്യാതാക്കൾ, 2. കൂടുതൽ കമ്പൈലർമാർ"
উপভাষা,ഭാഷാഭേദം
"1.মেটা নেটওয়ার্ক, 2.মেটা নেটওয়ার্ক","1.മെറ്റാ നെറ്റ്‌വർക്ക്, 2.മെറ്റാ നെറ്റ്‌വർക്ക്"
একনায়কত্ব,ഏകാധിപത്യം
প্রক্রিয়া,പ്രക്രിയ
মেট্রোপলিটন এরিয়া নেটওয়ার্ক (ম্যান),മെട്രോപൊളിറ്റൻ ഏരിയ നെറ്റ്‌വർക്ക് (MAN)
মাইক্রো,മൈക്രോ
