Tamil,Odiya
நேரியல் சார்பற்ற,ଧାଡ଼ିରେ ସ୍ୱାଧୀନ |
நேரியல் மேப்பிங்,ର line ଖ୍ୟ ମ୍ୟାପିଙ୍ଗ୍ |
நேரியல் வரிசை,ର line ଖିକ କ୍ରମ |
நேரியல் வரிசையாக்கம்,ର line ଖିକ କ୍ରମିକୀକରଣ |
நேரியல் நிரலாக்க,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |
நேரியல் நிரலாக்க அல்காரிதம்,ରେଖା ପ୍ରୋଗ୍ରାମିଂ ଆଲଗୋରିଦମ |
நேரியல் நிரலாக்க சிக்கல்,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |
நேரியல் பின்னடைவு,ର line ଖିକ ରିଗ୍ରେସନ୍ |
நேரியல் பின்னடைவு குணகம்,ର line ଖିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
"நேரியல் உறவு, அதிவேக உறவு","ର line ଖ୍ୟ ସମ୍ପର୍କ, ସୂକ୍ଷ୍ମ ସମ୍ପର୍କ |"
நேரியல் மக்கள் தொகை,ରେଖା ଜନସଂଖ୍ୟା |
நேரியல் துணைவெளி,ର line ଖ୍ୟ ସବ୍ ସ୍ପେସ୍ |
நேரியல் மாற்றம்,ର line ଖିକ ରୂପାନ୍ତର |
நேரியல் பின்னடைவு,ର line ଖିକ ରିଗ୍ରେସନ୍ |
நேரியல் வேறுபாடு மதிப்பீடு,ର line ଖ୍ୟ ଭିନ୍ନକ୍ଷମ ଆକଳନ |
நேரியல் வேகம்,ର line ଖ୍ୟ ବେଗ |
ஒருங்கிணைந்த வரி,ରେଖା ଅବିଚ୍ଛେଦ୍ୟ
வெட்டும் கோடு,ଛକ ରେଖା
பின்னடைவு வரி,ରେଗ୍ରେସନ୍ ରେଖା |
இடஞ்சார்ந்த திசையன்,ସ୍ଥାନିକ ଭେକ୍ଟର୍ |
உள்ளூர் உகந்தது,ସ୍ଥାନୀୟ ସର୍ବୋତ୍କୃଷ୍ଟ |
"இடம், இடம்","ଲୋକସ୍, ଲୋକସ୍"
பதிவு பதிவு பதிவு,ଲଗ୍ ଲଗ୍ ଲଗ୍ |
"மடக்கை, மடக்கை","ଲୋଗାରିଥମିକ୍, ଲୋଗାରିଥମିକ୍ |"
மடக்கை துல்லியம்,ଲୋଗାରିଥମିକ୍ ସଠିକତା |
மடக்கை கணக்கீடு,ଲୋଗାରିଦମ୍ ଗଣନା |
"மடக்கை வளைவு, மடக்கை வளைவு","ଲୋଗାରିଥମିକ୍ ବକ୍ର, ଲୋଗାରିଥମିକ୍ ବକ୍ର |"
மடக்கை வழித்தோன்றல்,ଲୋଗାରିଥମିକ୍ ଡେରିଭେଟିଭ୍ |
மடக்கை வேறுபாடு,ଲୋଗାରିଥମିକ୍ ଭିନ୍ନକ୍ଷମ |
"மடக்கைச் செயல்பாடு, மடக்கைச் செயல்பாடு","ଲୋଗାରିଥମିକ୍ ଫଙ୍କସନ୍, ଲୋଗାରିଥମିକ୍ ଫଙ୍କସନ୍ |"
"மடக்கை சராசரி, வடிவியல் சராசரி","ଲୋଗାରିଥମିକ୍ ଅର୍ଥ, ଜ୍ୟାମିତିକ ଅର୍ଥ |"
மடக்கை இயல்பான பரவல்,ଲୋଗାରିଥମିକ୍ ସାଧାରଣ ବଣ୍ଟନ |
மடக்கை உறவு,ଲୋଗାରିଥମିକ୍ ସମ୍ପର୍କ |
மடக்கை அளவுகோல்,ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |
"மடக்கைத் தொடர், மடக்கைத் தொடர்","ଲୋଗାରିଦମ୍ ସିରିଜ୍, ଲୋଗାରିଥମିକ୍ ସିରିଜ୍ |"
"மடக்கைச் சுழல், மடக்கைச் சுழல்","ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍, ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍ |"
"மடக்கை அட்டவணை, மடக்கை அட்டவணை","ଲୋଗାରିଦମ୍ ଟେବୁଲ୍, ଲୋଗାରିଥମିକ୍ ଟେବୁଲ୍ |"
"மடக்கை, மடக்கை","ଲୋଗାରିଦମ୍, ଲୋଗାରିଦମ୍ |"
தர்க்கம்,ତର୍କ
தர்க்கரீதியாக சமமானது,ଯୁକ୍ତିଯୁକ୍ତ ଭାବରେ ସମାନ |
"வளர்ச்சி வளைவு, முத்து-நாணல் வளைவு","ଅଭିବୃଦ୍ଧି ବକ୍ର, ମୋତି-ରିଡ୍ ବକ୍ର |"
"பதிவு சாதாரண விநியோகம், பதிவு சாதாரண விநியோகம்","ସାଧାରଣ ବଣ୍ଟନ ଲଗ୍ କରନ୍ତୁ, ସାଧାରଣ ବଣ୍ଟନକୁ ଲଗ୍ କରନ୍ତୁ |"
"தீர்க்கரேகை, தீர்க்கரேகை","ଦ୍ରାଘିମା, ଦ୍ରାଘିମା"
"கண்ணி, கண்ணி, கயிறு (எண்.), கண்ணி (ver.), பிரஸ்பந்த","ଲୁପ୍, ଲୁପ୍, ନୋଜ (ନା।), ଲୁପ୍ (ver।), ପ୍ରସପଣ୍ଡା |"
"தேர்தல் பிரச்சாரம், லாட்டரி","ନିର୍ବାଚନ ପ୍ରଚାର, ଲଟେରୀ |"
அடிக்கோடு,ଅଣ୍ଡରଲାଇନ୍ |
குறைந்த எல்லை,ନିମ୍ନ ବନ୍ଧା |
லோ ரீமான்-இன்டெக்ரல்,ନିମ୍ନ ରିମାନ୍-ଇଣ୍ଟିଗ୍ରାଲ୍ |
குறைந்த தொகை,କମ୍ ରାଶି
பின்வரும் முக்கோண அணி,ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ ଅନୁସରଣ କରନ୍ତୁ |
மெக்லாரின் பரவுகிறது,mclarin ବିସ୍ତାର |
"மாயா எண், மந்திர எண், ஆயுள் எண்","ମାୟା ସଂଖ୍ୟା, ମ୍ୟାଜିକ୍ ନମ୍ବର, ସ୍ଥିରତା ସଂଖ୍ୟା |"
மந்திர சதுரம்,ମ୍ୟାଜିକ୍ ବର୍ଗ
கதிரியக்க வரம்பு,ଉଜ୍ଜ୍ୱଳ ସୀମା |
அஞ்சல் வினாத்தாள்,ମେଲିଂ ପ୍ରଶ୍ନପତ୍ର |
அஞ்சல் மூலம் ஆய்வு,ମେଲ ଦ୍ୱାରା ସର୍ଭେ |
மேல்நிலை வரம்பு,ଓଭରହେଡ୍ ସୀମା |
நீண்ட வில்,ଲମ୍ବା ଆର୍କ
கட்டுப்பட்ட தொகுப்பு,ବନ୍ଧା ସେଟ୍ |
பலமதிப்பு செயல்பாடு,ବହୁମୁଖୀ କାର୍ଯ୍ୟ
"வரைபடம், வரைபடம், வரைபடம்","ମାନଚିତ୍ର, ମାନଚିତ୍ର, ମାନଚିତ୍ର"
தொகுப்புகளாக மேப்பிங்,ସେଟ୍ ରେ ମ୍ୟାପିଙ୍ଗ୍ |
தொகுப்புகளின் மேப்பிங்,ସେଟ୍ ମାନଚିତ୍ର
விளிம்பு நிகழ்தகவு,ସାଂଘାତିକ ସମ୍ଭାବନା |
கணித பகுப்பாய்வு,ଗାଣିତିକ ବିଶ୍ଳେଷଣ |
எண்கணித தர்க்கம்,ଗାଣିତିକ ତର୍କ
கணித மையம்,ଗାଣିତିକ କେନ୍ଦ୍ର
கணித சிக்கலானது,ଗାଣିତିକ ଜଟିଳତା |
கணித பொருளாதாரம்,ଗାଣିତିକ ଅର୍ଥନୀତି
கணித எதிர்பார்ப்பு,ଗାଣିତିକ ଆଶା
கணித வடிவம்,ଗାଣିତିକ ରୂପ |
"கணித உருவாக்கம், கணித வடிவம்","ଗାଣିତିକ ସୂତ୍ର, ଗାଣିତିକ ଫର୍ମାଟ୍ |"
கணித அடையாளங்கள்,ଗାଣିତିକ ପରିଚୟ
"கணித தர்க்கம், கணித தர்க்கம்","ଗାଣିତିକ ତର୍କ, ଗାଣିତିକ ତର୍କ |"
கணித மாதிரி,ଗାଣିତିକ ମଡେଲ୍ |
கணித நோக்கம்,ଗାଣିତିକ ଉଦ୍ଦେଶ୍ୟ |
அணி மூலைவிட்டமாக்கல்,ମ୍ୟାଟ୍ରିକ୍ସ ଡାଇଗୋନାଲାଇଜେସନ୍ |
அணி தலைகீழ்,ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |
அணி தலைகீழ்,ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |
அணி சுழல்நிலை முறை,ମ୍ୟାଟ୍ରିକ୍ସ ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |
அணி முறை,ମ୍ୟାଟ୍ରିକ୍ସ ପଦ୍ଧତି |
அணி பெருக்கல்,ମ୍ୟାଟ୍ରିକ୍ସ ଗୁଣନ |
மாறிலிகளின் அணி,ସ୍ଥିର ମାଟ୍ରିକ୍ସ |
மேலாதிக்க அணி,ପ୍ରାଧାନ୍ୟ ମ୍ୟାଟ୍ରିକ୍ସ |
மேட்ரிக்ஸ் ஆபரேட்டர்,ମ୍ୟାଟ୍ରିକ୍ସ ଅପରେଟର୍ |
அணி பல்லுறுப்புக்கோவை,ମ୍ୟାଟ୍ରିକ୍ସ ବହୁଭୂତ |
அணி அச்சிடுதல்,ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟିଙ୍ଗ୍ |
அணி தயாரிப்பு,ମ୍ୟାଟ୍ରିକ୍ସ ଉତ୍ପାଦ |
அதிகபட்சம்,ସର୍ବାଧିକ
"அதிகபட்சம், அதிகபட்சம், உயர்ந்தது","ସର୍ବାଧିକ, ସର୍ବାଧିକ, ସର୍ବାଧିକ"
அதிகபட்ச முழுமையான மதிப்பு,ସର୍ବାଧିକ ସଂପୂର୍ଣ୍ଣ ମୂଲ୍ୟ |
அதிகபட்ச F- விகிதம்,ସର୍ବାଧିକ F- ଅନୁପାତ |
அதிகபட்ச திறன்,ସର୍ବାଧିକ ସମ୍ଭାବନା |
மஹால்பிஸ்தா,ମହଲପିସ୍ତା
பெரிய முடிவு,ଉତ୍ତମ ସିଦ୍ଧାନ୍ତ
செயல்பாட்டின் அதிகபட்சம்,ଫଙ୍କସନ୍ ର ସର୍ବାଧିକ
மேக்ஸ்வெல்-போல்ட்ஸ்மேன் புள்ளிவிவரங்கள்,ମ୍ୟାକ୍ସୱେଲ-ବୋଲ୍ଟସମ୍ୟାନ୍ ପରିସଂଖ୍ୟାନ |
விலகல் என்று பொருள்,ଅର୍ଥ ବିଚ୍ୟୁତି |
விலகல் சதுரம் சராசரி,ବିଚ୍ୟୁତି ସ୍କୋୟାର ଅର୍ଥ |
சதுர சராசரி பிழை,ବର୍ଗ ଅର୍ଥ ତ୍ରୁଟି |
"சராசரி, சராசரி மதிப்பு","ଅର୍ଥ, ଅର୍ଥ ମୂଲ୍ୟ"
அதாவது தேற்றம்,ଅର୍ଥ ତତ୍ତ୍। |
குமிழி அளவீடு,ବବୁଲି ମାପ |
"இடைநிலை, இடைநிலை, இடைநிலை, இடைநிலை","ମଧ୍ୟମା, ମଧ୍ୟମ, ମଧ୍ୟମା, ମଧ୍ୟମା |"
சராசரி மையம்,ମଧ୍ୟମ କେନ୍ଦ୍ର |
இடைநிலை வளைவு,ମଧ୍ୟମ ବକ୍ର
மீசோதெலியோமா,ମେସୋଥେଲିଓମା |
செய்தி,ବାର୍ତ୍ତା |
"வழக்கம், முறை","କଷ୍ଟମ୍, ପଦ୍ଧତି"
நீக்குதல் முறை,ବିଲୋପ ପଦ୍ଧତି
தலைகீழ் முறை,ଓଲଟା ପଦ୍ଧତି |
மீண்டும் மீண்டும் முறை,ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |
குறைந்தபட்ச சதுரம்,ସର୍ବନିମ୍ନ ବର୍ଗ
முறுக்கு முறை,ଟର୍କ ପଦ୍ଧତି |
ஒத்த முக்கோண முறை,ସମାନ ତ୍ରିରଙ୍ଗା ପଦ୍ଧତି |
சாய்வு இறங்கும் முறை,ope ୁଲା ଅବତରଣ ପଦ୍ଧତି |
தொகுத்தல் முறை,ସଂକଳନ ପଦ୍ଧତି |
தீர்மானிக்கப்படாத குணக முறை,ନିର୍ଦ୍ଦିଷ୍ଟ କୋଏଫିସିଏଣ୍ଟ୍ ପଦ୍ଧତି |
தூர மக்கள் தொகை,ଦୂରତା ଜନସଂଖ୍ୟା |
மெட்ரிக் அமைப்பு,ମେଟ୍ରିକ୍ ସିଷ୍ଟମ୍ |
மெட்ரிக் அலகு,ମେଟ୍ରିକ୍ ୟୁନିଟ୍ |
நுண் கோட்பாடு,ମାଇକ୍ରୋ ସିଦ୍ଧାନ୍ତ |
நடுத்தர,ମଧ୍ୟମ
சராசரி,ମଧ୍ୟମ
மைய புள்ளி,କେନ୍ଦ୍ରୀୟ ବିନ୍ଦୁ |
நடுப்புள்ளி சூத்திரம்,ମଧ୍ୟମ ବିନ୍ଦୁ ସୂତ୍ର |
குறைந்தபட்ச பல்லுறுப்புக்கோவை,ସର୍ବନିମ୍ନ ବହୁଭୂତ |
குறைந்தபட்ச கோட்பாடு,ମିନିମା ସିଦ୍ଧାନ୍ତ |
"குறைந்தபட்ச, குறைந்த, குறைந்த","ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ"
குறைந்த புள்ளி,ନିମ୍ନ ବିନ୍ଦୁ |
குறைந்தது பல்லுறுப்புக்கோவை,ସର୍ବନିମ୍ନ ବହୁଭାଷୀ |
குறைந்தபட்ச செயல்பாடு,କାର୍ଯ୍ୟର ସର୍ବନିମ୍ନ
குறுகிய வில்,କ୍ଷୁଦ୍ର ଆର୍କ
குறுகிய கடிதம்,କ୍ଷୁଦ୍ର ଅକ୍ଷର
கட்டுப்படுத்தப்பட்ட துணைக்குழு,ସୀମାବଦ୍ଧ ଉପସେଟ |
"கழித்தல், கடன்","ମାଇନସ୍, debt ଣ"
கழித்தல் அடையாளம்,ମାଇନସ୍ ଚିହ୍ନ
கலப்பு பின்னம்,ମିଶ୍ରିତ ଭଗ୍ନାଂଶ |
மாற்று சாதனம்,ବିକଳ୍ପ ଉପକରଣ
"முறை, முறை, முறை, முறை, முறை, முறை","ମୋଡ୍, ମୋଡ୍, ପଦ୍ଧତି, ପଦ୍ଧତି, ସିଷ୍ଟମ୍, ମୋଡ୍ |"
"மாடுலஸ், மாடுலஸ்","ମଡ୍ୟୁଲସ୍, ମଡ୍ୟୁଲସ୍"
சிக்கலான எண்ணின் மாடுலஸ்,ଜଟିଳ ସଂଖ୍ୟାର ମଡ୍ୟୁଲସ୍ |
கணம்,ମୁହୂର୍ତ୍ତ
முறுக்கு செயல்பாடு,ଟର୍କ କାର୍ଯ୍ୟ
சக்தியின் தருணம்,ବଳର ମୁହୂର୍ତ୍ତ
அதிர்வெண்-பகிர்வு தருணம்,ଆବୃତ୍ତି-ବଣ୍ଟନ ମୁହୂର୍ତ୍ତ |
சடத்துவ திருப்பு திறன்,ନିଷ୍କ୍ରିୟତାର ମୁହୂର୍ତ୍ତ |
வேகமான தருணம்,ମୁହୂର୍ତ୍ତ
உந்துவிசை,ପ୍ରେରଣା |
ஒரு பதவி,ଏକ ପୋଷ୍ଟ
ஒற்றை ஒருங்கிணைப்பு,ଏକକ ଏକୀକରଣ
"ஒருமைப்பாடு, ஒருமைப்பாடு","ଏକତା, ମନୋମୋର୍ଫିଜିମ୍ |"
ஒருமுகமான,ମୋନୋକୁଲାର୍ |
ஒரு திசை ஏறும் வரிசை,ଏକପାଖିଆ ଆରୋହଣ କ୍ରମ |
அப்பட்டமான,ଖୋଲାଖୋଲି |
ஒரே திசையில் பிறை கண்ணி,ଏକତରଫା ଭାବରେ କ୍ରେସେଣ୍ଟ୍ ଜାଲ୍ |
ஏகமாக அதிகரிக்கும் வரிசை,ଏକମାତ୍ର ବୃଦ୍ଧି କ୍ରମ |
மாறாத செயல்பாடு,ଅଲଗା କାର୍ଯ୍ୟ
மான்டே-கார்லோ கணக்கீடு,ମୋଣ୍ଟେ-କାର୍ଲୋ ଗଣନା |
மான்டே-கார்லோ முறை,ମୋଣ୍ଟେ-କାର୍ଲୋ ପଦ୍ଧତି |
மோரா (விளையாட்டு),ମୋରା (କ୍ରୀଡା)
இறப்பு புள்ளிவிவரங்கள்,ମୃତ୍ୟୁ ପରିସଂଖ୍ୟାନ
பெரும்பாலும்,ବହୁତ ସମ୍ଭାବନା
இயக்கம்,ଗତି
நகரும் சராசரி,ଗତିଶୀଳ ଅର୍ଥ |
எம்-மக்கள் தொகை,M- ଜନସଂଖ୍ୟା |
ஒருங்கிணைப்பின் எம்-சோதனை,ଅବିଚ୍ଛେଦ୍ୟର M- ପରୀକ୍ଷା |
பல முடிவு-சிக்கல்,ଏକାଧିକ ନିଷ୍ପତ୍ତି-ସମସ୍ୟା |
பல்லுறுப்புக்கோவை இயல்பான பரவல்,ବହୁଭାଷୀ ସାଧାରଣ ବଣ୍ଟନ |
பல்லுறுப்புக்கோவை சீரற்ற மாறி,ପଲିନୋମିଆଲ୍ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
மல்டிபிளக்ஸ் போக்குவரத்து பிரச்சனை,ମଲ୍ଟିପ୍ଲେକ୍ସ ପରିବହନ ସମସ୍ୟା |
பல்லுறுப்புக்கோவை,ବହୁଭୂତ
பல்லுறுப்புக்கோவை பரவல்,ବହୁଭୂତ ବଣ୍ଟନ |
"பல, பல, பல, பல (v.), பல, ஒளிவிலகல் (n.)","ଏକାଧିକ, ଏକାଧିକ, ଏକାଧିକ, ଅନେକ (v।), ଏକାଧିକ, ପ୍ରତିକ୍ରିୟାଶୀଳ (n।)"
பல தேர்வு பிரச்சனை,ଏକାଧିକ ପସନ୍ଦ ସମସ୍ୟା |
கூட்டமைப்பு மாகாணங்கள்,ସମ୍ମିଳିତ ପ୍ରଦେଶଗୁଡିକ |
பல தொடர்பு,ଏକାଧିକ ସମ୍ପର୍କ
பல அதிர்வெண் அட்டவணை,ଏକାଧିକ ଫ୍ରିକ୍ୱେନ୍ସି ଟେବୁଲ୍ |
பல ஒருங்கிணைந்த,ଏକାଧିକ ଅବିଚ୍ଛେଦ୍ୟ |
பல ஒருங்கிணைப்பு,ଏକାଧିକ ଏକୀକରଣ
பல பின்னடைவு,ଏକାଧିକ ରିଗ୍ରେସନ୍ |
பல பின்னடைவு பகுப்பாய்வு,ଏକାଧିକ ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |
பல பின்னடைவு குணகம்,ଏକାଧିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
பல பின்னடைவு சமன்பாடு,ଏକାଧିକ ରିଗ୍ରେସନ୍ ସମୀକରଣ |
பல வேர்,ଏକାଧିକ ମୂଳ
பெருக்கல்,ଗୁଣନ
(தீர்மானியின்) நெடுவரிசைப் பெருக்கல்,(ନିର୍ଣ୍ଣୟକାରୀ) ସ୍ତମ୍ଭ ଗୁଣନ |
(தீர்மானியின்) நேரியல் பெருக்கல்,(ନିର୍ଣ୍ଣୟକାରୀ) ର ar ଖ୍ୟ ଗୁଣନ |
பெருக்கல் காரணி,ଗୁଣନ କାରକ |
பெருக்கல் செயல்பாடு,ଗୁଣାତ୍ମକ କାର୍ଯ୍ୟ
தரமான குழு,ଗୁଣାତ୍ମକ ଗୋଷ୍ଠୀ |
பெருக்கல் தலைகீழ்,ବହୁଗୁଣ ଓଲଟା |
பன்மை,ବହୁବଚନତା |
பன்மை,ବହୁବଚନତା |
பூஜ்ஜியங்களின் பெருக்கம்,ଶୂନ୍ୟର ଗୁଣ
பெருக்கி,ଗୁଣକ
"பெருக்கு, பெருக்கு","ଗୁଣ କର, ଗୁଣ କର |"
பல விநியோகம்,ଏକାଧିକ ବଣ୍ଟନ |
பல சாதாரண விநியோகம்,ଏକାଧିକ ସାଧାରଣ ବଣ୍ଟନ |
பலதரப்பட்ட மக்கள் தொகை,ବହୁବିଧ ଜନସଂଖ୍ୟା |
"பரஸ்பர, பரஸ்பர","ପାରସ୍ପରିକ, ପାରସ୍ପରିକ"
நப்லா,ନାବଲା |
நாபிரியா,ନାପିରିଆ |
"நேப்பியர் மடக்கை, நேப்பியர் மடக்கை","napier logarithm, napier logarithm |"
"இயற்கை மடக்கை, இயற்கை மடக்கை","ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍, ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍ |"
"நேர் முழு எண், நேர் முழு எண்","ପଜିଟିଭ୍ ଇଣ୍ଟିଜର୍, ପଜିଟିଭ୍ ଇଣ୍ଟିଜର୍"
கடல் மைல்,ନାଟିକାଲ୍ ମାଇଲ୍ |
n-vim,n-vim
n-vim திசையன்-வெளி,n-vim ଭେକ୍ଟର-ସ୍ପେସ୍ |
தேவையான மற்றும் போதுமான கட்டுப்பாடுகள்,ଆବଶ୍ୟକ ଏବଂ ପର୍ଯ୍ୟାପ୍ତ ପ୍ରତିବନ୍ଧକ |
தேவையான கட்டுப்பாடுகள்,ଆବଶ୍ୟକ ପ୍ରତିବନ୍ଧକ |
தடை,ନିଷେଧ |
"எதிர்மறை, எதிர்மறை, எதிர்மறை","ନକାରାତ୍ମକ, ନକାରାତ୍ମକ, ନକାରାତ୍ମକ"
கடன் வளைவு,କ୍ରେଡିଟ୍ ବକ୍ରତା
எதிர்மறை திட்டவட்டமான ஒருமைப்பாடு,ନକାରାତ୍ମକ ନିର୍ଦ୍ଦିଷ୍ଟ ସମଲିଙ୍ଗୀତା |
எதிர்மறை நிலையான அணி,ନକାରାତ୍ମକ ସ୍ଥିର ମ୍ୟାଟ୍ରିକ୍ସ |
எதிர்மறை அரைநிச்சயமான ஒருமைப்பாடு,ନକାରାତ୍ମକ ଅର୍ଦ୍ଧସାମରିକ ସମଲିଙ୍ଗୀତା |
"அக்கம், அருகாமை","ପଡ଼ୋଶୀ, ନିକଟତର"
"பல மாதிரிகள், உள்ளடக்கிய மாதிரி","ଏକାଧିକ ନମୁନା ସଂଗ୍ରହ, ଅନ୍ତର୍ଭୂକ୍ତ ନମୁନା ସଂଗ୍ରହ |"
நிகர பிறப்பு விகிதம்,ନିଟ୍ ଜନ୍ମ ହାର
நியூட்டனி இயக்கவியல்,ନ୍ୟୁଟାନି ମେକାନିକ୍ସ |
நியூட்டனின் வகுக்கப்பட்ட வேறுபாடு சூத்திரம்,ନ୍ୟୁଟନ୍ ର ବିଭାଜିତ ଭିନ୍ନତା ସୂତ୍ର |
நியூட்டனின் இயக்க விதிகள்,ନ୍ୟୁଟନ୍ ଗତିର ନିୟମ |
பெயர் ஒதுக்கீடு,ନାମ ଆସାଇନମେଣ୍ଟ
நெய்மன்-பியர்சன்-கொள்கை,ନେମାନ-ପିଆରସନ-ନୀତି |
பூஜ்ஜிய சாத்தியமான உறுப்பு,ଶୂନ୍ୟ ସମ୍ଭାବ୍ୟ ଉପାଦାନ |
பூஜ்ஜிய சாத்தியமான அணி,ଶୂନ୍ୟ ସମ୍ଭାବ୍ୟ ମ୍ୟାଟ୍ରିକ୍ସ |
"முனை, முனை, இலை, நுனி, வடிகட்டி","ନୋଡ୍, ନୋଡ୍, ପତ୍ର, ଆଉଟପୁଟ୍, ଫିଲ୍ଟର୍ |"
அன்-அபேலி குழு,ଏକ-ଆବେଲି ଗୋଷ୍ଠୀ |
சார்பியல் ஒருங்கிணைப்பு,ଆପେକ୍ଷିକ ସମ୍ମିଶ୍ରଣ |
ஆழ்நிலை,ଟ୍ରାନ୍ସେଣ୍ଡେଣ୍ଟାଲ୍ |
ஊழலற்ற,ଦୁର୍ନୀତିଗ୍ରସ୍ତ
சிதைக்கப்படாத அடிப்படை நிலையான தீர்வு,ଦୁର୍ନୀତିଗ୍ରସ୍ତ ଭିତ୍ତିଭୂମି ସ୍ଥିର ସମାଧାନ |
அகன்,aghan
அடர்த்தியான மொத்த,ଘନ ଏଗ୍ରିଗେଟ୍ |
புள்ளிகளின் எண்ணற்ற முடிவிலி,ପଏଣ୍ଟଗୁଡିକର ଅସଂଖ୍ୟ ଅସୀମତା |
கணக்கிட முடியாத தொகுப்பு,ଅଗଣିତ ସେଟ୍ |
ஒப்பிட முடியாத,ତୁଳନାତ୍ମକ
அல்லாத துணைக்குழு,ଅଣ-ଉପସେଟ |
யூக்ளிடியன் வடிவியல்,ଇଉକ୍ଲିଡିଆନ୍ ଜ୍ୟାମିତି |
"விகிதாசாரமற்ற, விகிதாசாரமற்ற","ଅନୁପଯୁକ୍ତ, ଅନୁପଯୁକ୍ତ"
குறுக்கிடாத,ବିଚ୍ଛେଦ ନୁହେଁ |
நேரியல் அல்லாத இயற்கணித சமன்பாடுகள்,ଅଣ-ର ar ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |
நேரியல் அல்லாத வேறுபாடு சமன்பாடு,ଅଣ-ର ar ଖ୍ୟ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
நேரியல் அல்லாத சமன்பாடு,ଅଣ-ର ar ଖିକ ସମୀକରଣ |
நேரியல் அல்லாத நிரலாக்கம்,ଅଣ-ର ar ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |
நேரியல் அல்லாத பின்னடைவு,ଅଣ-ରେଖା ରିଗ୍ରେସନ୍ |
நேரியல் அல்லாத உறவு,ଅଣ-ର ar ଖିକ ସମ୍ପର୍କ |
எதிர்மறை முழு எண் அல்லாத எதிர்மறை முழு எண்,ଅଣ ନେଗେଟିଭ୍ ଇଣ୍ଟିଜର୍ ନନ୍ ନେଗେଟିଭ୍ ଇଣ୍ଟିଜର୍
எதிர்மறை அல்லாத மாறி,ଅଣ ନେଗେଟିଭ୍ ଭେରିଏବଲ୍ |
அளவுரு அல்லாத சோதனை,ଅଣ-ପାରାମେଟ୍ରିକ୍ ପରୀକ୍ଷା |
நிகழ்தகவு இல்லாத அணுகுமுறை,ଅଣ-ସମ୍ଭାବ୍ୟ ଆଭିମୁଖ୍ୟ |
தலைகீழ் அணி,ଓଲଟା ମ୍ୟାଟ୍ରିକ୍ସ |
சமச்சீரற்ற அணி,ଅସୀମେଟ୍ରିକ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
முக்கியமற்ற,ଅମୂଳକ
பூஜ்ஜியமற்ற தீர்மானிப்பான்,ଶୂନ୍ୟ ନଥିବା ନିର୍ଣ୍ଣୟକାରୀ |
காலியாக,ଖାଲି
அல்லாத துணைக்குழு,ଅଣ-ଉପସେଟ |
பூஜ்ஜியமற்ற தீர்மானிப்பான்,ଶୂନ୍ୟ ନଥିବା ନିର୍ଣ୍ଣୟକାରୀ |
அல்லது நிரப்பு வாயில்கள்,କିମ୍ବା ସଂପୃକ୍ତ ଫାଟକ |
"சாதாரண, இயற்கை, நிலையான, சாதாரண, சாதாரண, சாதாரண, சாதாரண","ସାଧାରଣ, ପ୍ରାକୃତିକ, ମାନକ, ସାଧାରଣ, ସାଧାରଣ, ସାଧାରଣ, ସାଧାରଣ |"
சாதாரண முடுக்கம்,ସାଧାରଣ ତ୍ୱରଣ |
சாதாரண கோணம்,ସାଧାରଣ କୋଣ
சாதாரண வளைவு,ସାଧାରଣ ବକ୍ର
சாதாரண அடர்த்தி செயல்பாடு,ସାଧାରଣ ଘନତା କାର୍ଯ୍ୟ
சாதாரண விநியோகம்,ସାଧାରଣ ବଣ୍ଟନ |
சாதாரண விநியோக செயல்பாடு,ସାଧାରଣ ବଣ୍ଟନ କାର୍ଯ୍ୟ
மேட்ரிக்ஸின் இயல்பான வடிவம்,ମାଟ୍ରିକ୍ସର ସାଧାରଣ ରୂପ |
சாதாரண அதிர்வெண்,ସାଧାରଣ ଫ୍ରିକ୍ୱେନ୍ସି |
