Malayalam,Punjabi
കവല വളവ്,ਇੰਟਰਸੈਕਸ਼ਨ ਕਰਵ
വളവുകളുടെ കവല,ਕਰਵ ਦਾ ਇੰਟਰਸੈਕਸ਼ਨ
സെറ്റുകളുടെ കവല,ਸੈੱਟ ਦੇ ਇੰਟਰਸੈਕਸ਼ਨ
"വിടവ്, വിടവ്","ਪਾੜਾ, ਪਾੜਾ"
ഇടവേള കണക്കാക്കൽ,ਅੰਤਰਾਲ ਦਾ ਅਨੁਮਾਨ
ഇടവേള കണക്കാക്കൽ,ਅੰਤਰਾਲ ਦਾ ਅਨੁਮਾਨ
ഇടവേള മധ്യ പോയിന്റ്,ਅੰਤਰਾਲ ਮੱਧ ਬਿੰਦੂ
"ഇൻട്രാ-സെക്ഷണൽ പ്രഭാവം, ഇന്റർ-സെക്ഷണൽ പ്രഭാവം","ਅੰਤਰ-ਵਿਭਾਗੀ ਪ੍ਰਭਾਵ, ਅੰਤਰ-ਵਿਭਾਗੀ ਪ੍ਰਭਾਵ"
ഇന്റർക്ലാസ് പരസ്പരബന്ധം,ਅੰਤਰ-ਵਰਗ ਸਬੰਧ
നിശ്ചലത,ਚੁੱਪ
ഉറപ്പാണ്,ਯਕੀਨਨ
നിശ്ചിത സംവിധാനം,ਸਥਿਰ ਸਿਸਟਮ
മേശ,ਮੇਜ਼
ടേബിൾ അസൈൻമെന്റ്,ਟੇਬਲ ਅਸਾਈਨਮੈਂਟ
പട്ടിക നിയന്ത്രണം,ਟੇਬਲ ਕੰਟਰੋਲ
പട്ടിക നിയന്ത്രണ മോഡൽ,ਟੇਬਲ ਕੰਟਰੋਲ ਮਾਡਲ
പട്ടിക നിയന്ത്രണ സംവിധാനം,ਟੇਬਲ ਕੰਟਰੋਲ ਸਿਸਟਮ
ടേബിൾ സൈക്കിൾ,ਟੇਬਲ ਚੱਕਰ
ടേബിൾ ഹോൾഡിംഗ് ചെലവ്,ਟੇਬਲ ਰੱਖਣ ਦੀ ਲਾਗਤ
ടേബിൾ പോയിന്റ്,ਸਾਰਣੀ ਬਿੰਦੂ
പട്ടിക നയം,ਸਾਰਣੀ ਨੀਤੀ
മേശ സ്ഥാനം,ਟੇਬਲ ਸਥਿਤੀ
"വിപരീതം, വിപരീതം, വിപരീതം","ਉਲਟ, ਉਲਟ, ਉਲਟ"
വിപരീത പരസ്പരബന്ധം,ਉਲਟ ਸਬੰਧ
വിപരീത പ്രവർത്തനം,ਉਲਟ ਫੰਕਸ਼ਨ
ഓരോ നുരയ്ക്കും ഹൈപ്പർബോളിക് ഫംഗ്ഷൻ,ਹਾਈਪਰਬੋਲਿਕ ਫੰਕਸ਼ਨ ਪ੍ਰਤੀ ਫੋਮ
വിപരീത അനുപാതം,ਉਲਟ ਅਨੁਪਾਤਕ
വിപരീത ഭൂപടം,ਉਲਟ ਨਕਸ਼ਾ
പരസ്പര സംഖ്യ,ਪਰਸਪਰ ਸੰਖਿਆ
വിപരീത മാട്രിക്സ്,ਉਲਟ ਮੈਟ੍ਰਿਕਸ
വിപരീത ക്രമപ്പെടുത്തൽ,ਉਲਟ ਕ੍ਰਮਵਾਰ
വിപരീത അനുപാതം,ਉਲਟ ਅਨੁਪਾਤ
വിപരീത ത്രികോണമിതി പ്രവർത്തനം,ਉਲਟ ਤਿਕੋਣਮਿਤੀ ਫੰਕਸ਼ਨ
വിപരീത സൂത്രവാക്യം,ਉਲਟ ਫਾਰਮੂਲਾ
ക്രമത്തിന്റെ പകർപ്പ്,ਕ੍ਰਮ ਦੀ ਕਾਪੀ
വിപരീത മാട്രിക്സ്,ਉਲਟ ਮੈਟ੍ਰਿਕਸ
വിപരീത പരിവർത്തനം,ਉਲਟ ਪਰਿਵਰਤਨ
യുക്തിരഹിതമായ,ਤਰਕਹੀਣ
യുക്തിരഹിതമായ സമവാക്യം,ਤਰਕਹੀਣ ਸਮੀਕਰਨ
യുക്തിരഹിതമായ ആവിഷ്കാരം,ਤਰਕਹੀਣ ਸਮੀਕਰਨ
യുക്തിരഹിതമായ സംഖ്യ,ਅਸਪਸ਼ਟ ਸੰਖਿਆ
യുക്തിരഹിതമായ റൂട്ട്,ਤਰਕਹੀਣ ਜੜ੍ਹ
"മാറ്റാനാകാത്ത, മാറ്റാനാവാത്ത, തുല്യതയില്ലാത്ത","ਅਟੱਲ, ਅਟੱਲ, ਅਟੱਲ"
ഭ്രമണ വെക്റ്റർ,ਰੋਟੇਸ਼ਨਲ ਵੈਕਟਰ
ഭ്രമണ വെക്റ്റർ പ്രവർത്തനം,ਰੋਟੇਸ਼ਨਲ ਵੈਕਟਰ ਫੰਕਸ਼ਨ
ഭ്രമണ പ്രവേഗം,ਰੋਟੇਸ਼ਨਲ ਵੇਗ
ഐസോമെട്രിക് (വി.) വലത് രേഖ (വി.),isometric (v.) ਸੱਜੀ ਲਾਈਨ (v.)
സമന്വയം,ਸਮਕਾਲੀਤਾ
ഒറ്റപ്പെട്ട നിർബന്ധിത വിചിത്രത,ਅਲੱਗ ਜ਼ਰੂਰੀ ਅਜੀਬਤਾ
ഒറ്റപ്പെട്ട പോയിന്റ്,ਅਲੱਗ ਬਿੰਦੂ
"ഐസോമെട്രിക്, ട്രൈറ്റസോൾ, ക്യൂബിക്, ഐസോമെട്രിക്","isometric, tritezole, ਘਣ, isometric"
ഐസോസിലിസ് കോൺഫിഗറേഷൻ,ਆਈਸੋਸੀਲਸ ਸੰਰਚਨਾ
ആവർത്തന സംയോജനം,ਦੁਹਰਾਉਣ ਵਾਲਾ ਅਟੁੱਟ
ആവർത്തന ഉൾപ്പെടുത്തൽ,ਦੁਹਰਾਓ ਸੰਮਿਲਨ
ആവർത്തനം,ਦੁਹਰਾਓ
ആവർത്തന സൂത്രവാക്യം,ਦੁਹਰਾਓ ਫਾਰਮੂਲਾ
ആവർത്തന സംയോജന ഫോർമുല,ਆਵਰਤੀ ਏਕੀਕਰਣ ਫਾਰਮੂਲਾ
ആവർത്തന നടപടിക്രമം,ਆਵਰਤੀ ਪ੍ਰਕਿਰਿਆ
ആവർത്തന രീതി,ਆਵਰਤੀ ਢੰਗ
യാക്കോബിയൻ,ਜੈਕੋਬੀਅਨ
ജേക്കബ് സാർനിക്,ਜੈਕੋਬੀ ਸਰਨਿਕ
ജേക്കബ് മാട്രിക്സ്,ਜੈਕੋਬੀ ਮੈਟ੍ਰਿਕਸ
സെറ്റുകളുടെ സംയോജനം,ਸੈੱਟ ਦਾ ਸੁਮੇਲ
"ജോയിന്റ്, ജോയിന്റ് (എഡി.) ജോയിന്റ് (വി.)",ਸੰਯੁਕਤ (v.) ਸੰਯੁਕਤ (v.)
സംയുക്ത സാന്ദ്രത പ്രവർത്തനം,ਸੰਯੁਕਤ ਘਣਤਾ ਫੰਕਸ਼ਨ
സംയോജിത ആവൃത്തി പ്രവർത്തനം,ਸੰਯੁਕਤ ਬਾਰੰਬਾਰਤਾ ਫੰਕਸ਼ਨ
സംയുക്ത ആശ്രിത വേരിയബിൾ,ਸੰਯੁਕਤ ਨਿਰਭਰ ਵੇਰੀਏਬਲ
സംയുക്ത സംഭാവ്യത,ਸੰਯੁਕਤ ਸੰਭਾਵਨਾ
ഉൾപ്പെടുത്തൽ,ਸੰਮਿਲਨ
"പാര, ചാട്ടം, പ്ലൂട്ടി","ਕੁੱਦੀ, ਛਾਲ, ਪਲੂਟੀ"
പ്ലൂട്ടി നിർത്തലാക്കൽ,ਪਲੂਟੀ ਬੰਦ
"ന്യായം, ന്യായീകരണം","ਨਿਆਂ, ਨਿਆਂ"
ന്യായീകരിക്കുക,ਜਾਇਜ਼ ਠਹਿਰਾਓ
carnafe മാപ്പ്,carnafe ਨਕਸ਼ਾ
"കേർണലുകൾ, ചാരം","ਕਰਨਲ, ਸੁਆਹ"
മാപ്പിംഗ് പോയിന്റ്,ਮੈਪਿੰਗ ਬਿੰਦੂ
"ശുദ്ധമായ ചലനാത്മകത, ശുദ്ധമായ ചലനാത്മകത","ਸ਼ੁੱਧ ਗਤੀਸ਼ੀਲਤਾ, ਸ਼ੁੱਧ ਗਤੀਸ਼ੀਲਤਾ"
ഗതികോർജ്ജം,ਗਤੀਆਤਮਿਕ ਊਰਜਾ
"ചലനാത്മകത, ചലനാത്മകത","ਗਤੀ ਵਿਗਿਆਨ, ਗਤੀ ਵਿਗਿਆਨ"
കോൾമോഗോറോഫ്-സ്മിർനോവ് ടെസ്റ്റ്,ਕੋਲਮੋਗੋਰੋਫ-ਸਮਰਨੋਵ ਟੈਸਟ
ക്രോണേക്കർ ഡെൽറ്റ,ਕ੍ਰੋਨੇਕਰ ਡੈਲਟਾ
വെള്ളരിക്ക,ਖੀਰਾ
ലഗ്രാഞ്ച് ഫംഗ്ഷൻ,Lagrange ਫੰਕਸ਼ਨ
ലഗ്രാഞ്ച് മൾട്ടിപ്ലയർ,Lagrange ਗੁਣਕ
"പലക, പലക","ਤਖ਼ਤੀ, ਬੋਰਡ"
ലാപ്ലേസ് രൂപാന്തരം,ਲੈਪਲੇਸ ਟ੍ਰਾਂਸਫਾਰਮ
വലിയ സംഖ്യ,ਵੱਡੀ ਗਿਣਤੀ
സ്വഭാവം ഉത്ഭവം,ਵਿਸ਼ੇਸ਼ਤਾ ਮੂਲ
സൈഡ് പേജ്,ਪਾਸੇ ਦਾ ਸਫ਼ਾ
ലാറ്റിൻ ചതുരം,ਲਾਤੀਨੀ ਵਰਗ
"പൊക്കിൾക്കൊടി, ലാറ്റസ് മലാശയം","ਨਾਭੀਨਾਲ, ਲੈਟਸ ਗੁਦਾ"
"നിയമങ്ങൾ, തത്വങ്ങൾ","ਨਿਯਮ, ਅਸੂਲ"
വേഗത സംയോജന നിയമം,ਵੇਗ ਸੁਮੇਲ ਨਿਯਮ
അനുയോജ്യത നിയമം,ਅਨੁਕੂਲਤਾ ਨਿਯਮ
റിട്ടേൺസ് റൂൾ കുറയുന്നു,ਘੱਟ ਰਿਹਾ ਰਿਟਰਨ ਨਿਯਮ
ഗുരുത്വാകർഷണ നിയമം,ਗੰਭੀਰਤਾ ਦਾ ਨਿਯਮ
ഗ്രൂപ്പിനുള്ള ഹോമോമോർഫിസം നിയമം,ਸਮੂਹ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਨਿਯਮ
വളയങ്ങൾക്കുള്ള ഹോമോമോർഫിസം നിയമം,ਰਿੰਗਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਨਿਯਮ
വർദ്ധിച്ചുവരുന്ന ചെലവ് നിയമം,ਵਧਦੀ ਲਾਗਤ ਦਾ ਕਾਨੂੰਨ
എക്സ്പോണൻഷ്യേഷൻ നിയമം,ਵਿਆਖਿਆ ਨਿਯਮ
ജഡത്വ നിയമം,ਜੜਤਾ ਕਾਨੂੰਨ
വലിയ സംഖ്യകളുടെ നിയമം,ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ
പ്രോബബിലിറ്റി റൂൾ,ਸੰਭਾਵਨਾ ਨਿਯਮ
"സൈൻ റൂൾ, സൈൻ റൂൾ","ਸਾਈਨ ਨਿਯਮ, ਸਾਈਨ ਨਿਯਮ"
ഘാതകങ്ങളുടെ നിയമം,ਘਾਤਕਾਂ ਦਾ ਕਾਨੂੰਨ
വേഗത നിയമങ്ങൾ,ਗਤੀ ਦੇ ਨਿਯਮ
"പാളി, ലെവൽ","ਪਰਤ, ਪੱਧਰ"
ഫോർവേഡ് കോഫിഫിഷ്യന്റ്,ਅੱਗੇ ਗੁਣਾਕ
ഫ്രണ്ട് ഡയഗണൽ,ਸਾਹਮਣੇ ਵਿਕਰਣ
ഫോർവേഡ് സബ്-മാട്രിക്സ്,ਫਾਰਵਰਡ ਸਬ-ਮੈਟ੍ਰਿਕਸ
മുൻ പോസ്റ്റ്,ਸਾਹਮਣੇ ਪੋਸਟ
"മിനിമം, മിനിമം, മിനിമം","ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ"
ഏറ്റവും കുറഞ്ഞ സാധാരണ പൊതു (LCM),ਸਭ ਤੋਂ ਘੱਟ ਆਮ (LCM)
മിനിമം ഘടകങ്ങൾ,ਘੱਟੋ-ਘੱਟ ਭਾਗ
ഏറ്റവും താഴ്ന്ന ക്ലാസ്,ਸਭ ਤੋਂ ਹੇਠਲੀ ਸ਼੍ਰੇਣੀ
ഏറ്റവും കുറഞ്ഞ ഓവർഹെഡ് പരിധി,ਘੱਟੋ-ਘੱਟ ਓਵਰਹੈੱਡ ਸੀਮਾ
ഇടത് സെറ്റ്,ਖੱਬੇ ਸੈੱਟ
എതിർ ഘടികാരദിശയിൽ,ਘੜੀ ਦੇ ਉਲਟ
എതിർ ഘടികാരദിശയിലുള്ള സ്ക്രൂ,ਘੜੀ ਦੇ ਉਲਟ ਪੇਚ
ഇടത് വിപരീതം,ਖੱਬੇ ਉਲਟ
ഇടത് ഗുണനം,ਖੱਬਾ ਗੁਣਾ
ലെബ്നിസ് ഫോർമുല,ਲੀਬਨੀਜ਼ ਫਾਰਮੂਲਾ
നീളം,ਲੰਬਾਈ
തുംഗക്കുടി,ਤੁੰਗਕੁੜੀ
ട്രഗസ് കർവ്,tragus ਕਰਵ
ശ്വാസകോശമത്സ്യം,ਲੰਗਫਿਸ਼
ലെവൽ കർവ്,ਪੱਧਰ ਕਰਵ
അത്മവിശ്വാസത്തിന്റെ അളവ്,ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ
പ്രാധാന്യത്തിന്റെ തലം,ਮਹੱਤਤਾ ਦੇ ਪੱਧਰ
കാലക്രമത്തിൽ,ਕਾਲਕ੍ਰਮ ਅਨੁਸਾਰ
നിഘണ്ടു ക്രമം,ਡਿਕਸ਼ਨਰੀ ਆਰਡਰ
പ്രോബബിലിറ്റി ഫംഗ്ഷൻ,ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ
പ്രോബബിലിറ്റി റേഷ്യോ ടെസ്റ്റ്,ਸੰਭਾਵਨਾ ਅਨੁਪਾਤ ਟੈਸਟ
"പരിധി, നാമമാത്ര","ਸੀਮਾ, ਸੀਮਾ"
"നാമമാത്രമായ, തീവ്രമായ","ਸੀਮਾਂਤ, ਅਤਿਅੰਤ"
നാമമാത്ര മൂല്യം,ਸੀਮਾਂਤ ਮੁੱਲ
നാമമാത്ര പ്രവേഗം,ਸੀਮਾਂਤ ਗਤੀ
ശരാശരി പരിധി,ਮਤਲਬ ਵਿੱਚ ਸੀਮਾ
സംയോജനത്തിന്റെ പരിധി,ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ
അനുക്രമ പരിധി,ਕ੍ਰਮ ਸੀਮਾ
"ക്ലസ്റ്റർ പോയിന്റ്, പരിധി പോയിന്റ്","ਕਲੱਸਟਰ ਪੁਆਇੰਟ, ਸੀਮਾ ਬਿੰਦੂ"
നാമമാത്ര പ്രവേഗം,ਸੀਮਾਂਤ ਗਤੀ
"രേഖ, രേഖ, ദീർഘവൃത്തം","ਰੇਖਾ, ਰੇਖਾ, ਅੰਡਾਕਾਰ"
"രേഖീയ, രേഖീയ, രേഖീയ","ਰੇਖਿਕ, ਰੇਖਿਕ, ਰੇਖਿਕ"
രേഖീയ ബീജവല്ലി,ਰੇਖਿਕ ਬਿਜਵੱਲੀ
രേഖീയ ബീജഗണിത സമവാക്യം,ਰੇਖਿਕ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ
രേഖീയ ഏകദേശം,ਰੇਖਿਕ ਅਨੁਮਾਨ
രേഖീയ അസിംപ്റ്റോട്ട്,ਰੇਖਿਕ ਲੱਛਣ
രേഖീയ ഗുണകം,ਰੇਖਿਕ ਗੁਣਾਂਕ
ഷോക്ക് ശേഖരണം,ਸਦਮਾ ਇਕੱਠਾ
ഷോക്ക് നിയന്ത്രണം,ਸਦਮਾ ਪਾਬੰਦੀ
രേഖീയ ആശ്രിതത്വം,ਰੇਖਿਕ ਨਿਰਭਰਤਾ
ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം,ਰੇਖਿਕ ਅੰਤਰ ਸਮੀਕਰਨ
"ലീനിയർ ഡൈമൻഷൻ, ലീനിയർ മെഷർമെന്റ്, ലീനിയർ ദൈർഘ്യം-വീതി","ਰੇਖਿਕ ਮਾਪ, ਰੇਖਿਕ ਮਾਪ, ਰੇਖਿਕ ਲੰਬਾਈ-ਚੌੜਾਈ"
"ലീനിയർ ഇക്വേഷൻ, ക്വാഡ്രാറ്റിക് ഇക്വേഷൻ","ਰੇਖਿਕ ਸਮੀਕਰਨ, ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ"
രേഖീയ ഏകത,ਰੇਖਿਕ ਸਮਰੂਪਤਾ
ലീനിയർ ഫ്രാക്ഷണൽ കൺവേർഷൻ,ਲੀਨੀਅਰ ਫਰੈਕਸ਼ਨਲ ਰੂਪਾਂਤਰਨ
രേഖീയ പ്രവർത്തനം,ਰੇਖਿਕ ਫੰਕਸ਼ਨ
രേഖീയ പ്രവർത്തനം,ਰੇਖਿਕ ਫੰਕਸ਼ਨ
രേഖീയ ഗ്രൂപ്പ്,ਰੇਖਿਕ ਸਮੂਹ
രേഖീയ സ്വാതന്ത്ര്യം,ਰੇਖਿਕ ਸੁਤੰਤਰਤਾ
രേഖീയ സ്വതന്ത്ര ബന്ധം,ਰੇਖਿਕ ਸੁਤੰਤਰ ਸਬੰਧ
രേഖീയ അസമത്വം,ਰੇਖਿਕ ਅਸਮਾਨਤਾ
ലീനിയർ നോൺ-ഹോമോജീനസ് ഡിഫറൻഷ്യൽ ഇക്വേഷൻ,ਰੇਖਿਕ ਗੈਰ-ਸਰੂਪ ਵਿਭਿੰਨ ਸਮੀਕਰਨ
ലീനിയർ ഇന്റഗ്രൽ സമവാക്യം,ਰੇਖਿਕ ਅਟੁੱਟ ਸਮੀਕਰਨ
ലീനിയർ ഇന്റർപോളേഷൻ,ਰੇਖਿਕ ਇੰਟਰਪੋਲੇਸ਼ਨ
ലീനിയർ ലീസ്റ്റ് സ്ക്വയർ റിഗ്രഷൻ അനാലിസിസ്,ਲੀਨੀਅਰ ਸਭ ਤੋਂ ਘੱਟ ਵਰਗ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
"ഏകവചനമായി, രേഖീയമായി","ਇਕਵਚਨ, ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ"
രേഖീയമായി ആശ്രയിക്കുന്നത്,ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ
രേഖീയമായി സ്വതന്ത്രമായ,ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਸੁਤੰਤਰ
ലീനിയർ മാപ്പിംഗ്,ਰੇਖਿਕ ਮੈਪਿੰਗ
രേഖീയ ക്രമം,ਰੇਖਿਕ ਕ੍ਰਮ
ലീനിയർ സീരിയലൈസേഷൻ,ਰੇਖਿਕ ਸੀਰੀਅਲਾਈਜ਼ੇਸ਼ਨ
ലീനിയർ പ്രോഗ്രാമിംഗ്,ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
ലീനിയർ പ്രോഗ്രാമിംഗ് അൽഗോരിതം,ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਐਲਗੋਰਿਦਮ
ലീനിയർ പ്രോഗ്രാമിംഗ് പ്രശ്നം,ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ
ലീനിയർ റിഗ്രഷൻ,ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ
ലീനിയർ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്,ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ
"രേഖീയ ബന്ധം, എക്സ്പോണൻഷ്യൽ ബന്ധം","ਰੇਖਿਕ ਸਬੰਧ, ਘਾਤਕ ਸਬੰਧ"
രേഖീയ ജനസംഖ്യ,ਰੇਖਿਕ ਆਬਾਦੀ
രേഖീയ ഉപസ്ഥലം,ਰੇਖਿਕ ਉਪਸਪੇਸ
രേഖീയ പരിവർത്തനം,ਰੇਖਿਕ ਪਰਿਵਰਤਨ
ലീനിയർ റിഗ്രഷൻ,ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ
ലീനിയർ ഡിഫറൻഷ്യൽ എസ്റ്റിമേറ്റ്,ਰੇਖਿਕ ਅੰਤਰ ਅਨੁਮਾਨ
രേഖീയ പ്രവേഗം,ਰੇਖਿਕ ਵੇਗ
ലൈൻ ഇന്റഗ്രൽ,ਲਾਈਨ ਅਟੁੱਟ
കവലയുടെ വരി,ਇੰਟਰਸੈਕਸ਼ਨ ਦੀ ਲਾਈਨ
റിഗ്രഷൻ ലൈൻ,ਰਿਗਰੈਸ਼ਨ ਦੀ ਲਾਈਨ
സ്പേഷ്യൽ വെക്റ്റർ,ਸਥਾਨਿਕ ਵੈਕਟਰ
പ്രാദേശിക ഒപ്റ്റിമൽ,ਸਥਾਨਕ ਸਰਵੋਤਮ
"ലോക്കസ്, ലോക്കസ്","ਟਿਕਾਣਾ, ਟਿਕਾਣਾ"
ലോഗ് ലോഗ് ലോഗ്,ਲਾਗ ਲਾਗ ਲਾਗ
"ലോഗരിഥമിക്, ലോഗരിഥമിക്","ਲਘੂਗਣਕ, ਲਘੂਗਣਕ"
ലോഗരിഥമിക് കൃത്യത,ਲਘੂਗਣਕ ਸ਼ੁੱਧਤਾ
ലോഗരിതം കണക്കുകൂട്ടൽ,ਲਘੂਗਣਕ ਗਣਨਾ
"ലോഗരിഥമിക് വക്രം, ലോഗരിഥമിക് വക്രം","ਲਘੂਗਣਕ ਕਰਵ, ਲਘੂਗਣਕ ਵਕਰ"
ലോഗരിഥമിക് ഡെറിവേറ്റീവ്,ਲਘੂਗਣਕ ਡੈਰੀਵੇਟਿਵ
ലോഗരിഥമിക് ഡിഫറൻഷ്യൽ,ਲਘੂਗਣਕ ਅੰਤਰ
"ലോഗരിഥമിക് ഫംഗ്ഷൻ, ലോഗരിഥമിക് ഫംഗ്ഷൻ","ਲਘੂਗਣਕ ਫੰਕਸ਼ਨ, ਲਘੂਗਣਕ ਫੰਕਸ਼ਨ"
"ലോഗരിഥമിക് ശരാശരി, ജ്യാമിതീയ ശരാശരി","ਲਘੂਗਣਕ ਮੱਧਮਾਨ, ਜਿਓਮੈਟ੍ਰਿਕ ਮੱਧਮਾਨ"
ലോഗരിഥമിക് സാധാരണ വിതരണം,ਲਘੂਗਣਕ ਆਮ ਵੰਡ
ലോഗരിഥമിക് ബന്ധം,ਲਘੂਗਣਕ ਸਬੰਧ
ലോഗരിഥമിക് സ്കെയിൽ,ਲਘੂਗਣਕ ਸਕੇਲ
"ലോഗരിതം സീരീസ്, ലോഗരിതം സീരീസ്","ਲਘੂਗਣਕ ਲੜੀ, ਲਘੂਗਣਕ ਲੜੀ"
"ലോഗരിഥമിക് സർപ്പിളം, ലോഗരിഥമിക് സർപ്പിളം","ਲਘੂਗਣਕ ਸਪਿਰਲ, ਲਘੂਗਣਕ ਸਪਿਰਲ"
"ലോഗരിതം പട്ടിക, ലോഗരിതം പട്ടിക","ਲਘੂਗਣਕ ਸਾਰਣੀ, ਲਘੂਗਣਕ ਸਾਰਣੀ"
"ലോഗരിതം, ലോഗരിതം","ਲਘੂਗਣਕ, ਲਘੂਗਣਕ"
യുക്തി,ਤਰਕ
യുക്തിപരമായി തുല്യമാണ്,ਤਰਕਪੂਰਣ ਬਰਾਬਰ
"ഗ്രോത്ത് കർവ്, പേൾ-റീഡ് കർവ്","ਵਿਕਾਸ ਵਕਰ, ਮੋਤੀ-ਰੀਡ ਕਰਵ"
"ലോഗ് നോർമൽ ഡിസ്ട്രിബ്യൂഷൻ, ലോഗ് നോർമൽ ഡിസ്ട്രിബ്യൂഷൻ","ਲੌਗ ਸਧਾਰਣ ਵੰਡ, ਆਮ ਵੰਡ ਨੂੰ ਲੌਗ ਕਰੋ"
"രേഖാംശം, രേഖാംശം","ਲੰਬਕਾਰ, ਲੰਬਕਾਰ"
"ലൂപ്പ്, ലൂപ്പ്, നൂസ് (നമ്പർ), ലൂപ്പ് (വെർ.), പ്രസ്പന്ദ","ਲੂਪ, ਲੂਪ, ਨੂਜ਼ (ਸੰ.), ਲੂਪ (ਵਰ.), ਪ੍ਰਸਪੰਦਾ"
"തിരഞ്ഞെടുപ്പ് പ്രചാരണം, ലോട്ടറി","ਚੋਣ ਮੁਹਿੰਮ, ਲਾਟਰੀ"
അടിവരയിടുക,ਰੇਖਾਂਕਿਤ
താഴ്ന്ന പരിധി,ਹੇਠਲੀ ਸੀਮਾ
ലോ റീമാൻ-ഇന്റഗ്രൽ,ਲੋਅ ਰੀਮੈਨ-ਇੰਟੈਗਰਲ
കുറഞ്ഞ തുക,ਘੱਟ ਰਕਮ
ത്രികോണ മാട്രിക്സ് പിന്തുടരുന്നു,ਹੇਠ ਦਿੱਤੇ ਤਿਕੋਣੀ ਮੈਟ੍ਰਿਕਸ
മക്ലാരിൻ സ്പ്രെഡ്,mclarin ਫੈਲ
"മായ നമ്പർ, മാജിക് നമ്പർ, ഡ്യൂറബിലിറ്റി നമ്പർ","ਮਾਇਆ ਨੰਬਰ, ਮੈਜਿਕ ਨੰਬਰ, ਟਿਕਾਊਤਾ ਨੰਬਰ"
മാന്ത്രിക ചതുരം,ਜਾਦੂ ਵਰਗ
റേഡിയന്റ് പരിധി,ਚਮਕਦਾਰ ਸੀਮਾ
മെയിലിംഗ് ചോദ്യാവലി,ਮੇਲਿੰਗ ਪ੍ਰਸ਼ਨਾਵਲੀ
മെയിൽ വഴിയുള്ള സർവേ,ਡਾਕ ਦੁਆਰਾ ਸਰਵੇਖਣ
ഓവർഹെഡ് പരിധി,ਓਵਰਹੈੱਡ ਸੀਮਾ
നീണ്ട ആർക്ക്,ਲੰਬੀ ਚਾਪ
ബന്ധിത സെറ്റ്,ਬੰਨ੍ਹਿਆ ਸੈੱਟ
മൾട്ടിവാല്യൂഡ് ഫംഗ്ഷൻ,ਬਹੁਮੁੱਲ ਫੰਕਸ਼ਨ
"ഭൂപടം, ഭൂപടം, ഭൂപടം","ਨਕਸ਼ਾ, ਨਕਸ਼ਾ, ਨਕਸ਼ਾ"
സെറ്റുകളിലേക്ക് മാപ്പിംഗ്,ਸੈੱਟ ਵਿੱਚ ਮੈਪਿੰਗ
സെറ്റുകളുടെ മാപ്പിംഗ്,ਸੈੱਟ ਦੀ ਮੈਪਿੰਗ
നാമമാത്ര സംഭാവ്യത,ਮਾਮੂਲੀ ਸੰਭਾਵਨਾ
ഗണിത വിശകലനം,ਗਣਿਤਿਕ ਵਿਸ਼ਲੇਸ਼ਣ
ഗണിത യുക്തി,ਗਣਿਤ ਦਾ ਤਰਕ
ഗണിതശാസ്ത്ര കേന്ദ്രം,ਗਣਿਤ ਕੇਂਦਰ
ഗണിതശാസ്ത്ര സങ്കീർണ്ണത,ਗਣਿਤਿਕ ਗੁੰਝਲਤਾ
ഗണിതശാസ്ത്ര സാമ്പത്തികശാസ്ത്രം,ਗਣਿਤਿਕ ਅਰਥ ਸ਼ਾਸਤਰ
ഗണിതശാസ്ത്ര പ്രതീക്ഷ,ਗਣਿਤਿਕ ਉਮੀਦ
ഗണിത രൂപം,ਗਣਿਤਿਕ ਰੂਪ
"ഗണിത ഫോർമാറ്റ്, ഗണിത ഫോർമാറ്റ്","ਗਣਿਤਕ ਫਾਰਮੈਟ, ਗਣਿਤ ਦਾ ਫਾਰਮੈਟ"
ഗണിത ഐഡന്റിറ്റികൾ,ਗਣਿਤਿਕ ਪਛਾਣ
