Tamil,Odiya
1. களையெடுத்தல் 2. களையெடுத்தல்,1. ତୃଣକ 2. ତୃଣକ
வைத்திருக்கும்,ଧରିବା
தனியார் பண்ணை,ଘରୋଇ ଚାଷ
ஹோமியோஸ்டாஸிஸ்,ହୋମିଓଷ୍ଟାସିସ୍ |
தாயகம்,ମାତୃଭୂମି
ஒருமைப்பாடு,ଏକତା
1. ஒரே மாதிரியான 2. ஒரே மாதிரியான,1. ସମଲିଙ୍ଗୀ 2. ସମଲିଙ୍ଗୀ |
அனுதாபம்,ସହାନୁଭୂତି
ஓரினச்சேர்க்கை,ସମଲିଙ୍ଗୀ
1. குர்லிகா 2. உணவுப் பாத்திரம் 3. ஹாப்பர்,1. ଖୁରଲିକା 2. ଖାଦ୍ୟ ପାତ୍ର 3. ହାପର୍ |
1. அடுக்கு 2. அடிவானம்,1. ସ୍ତର 2. ରାଶି
தோட்டக்கலை பயிர்கள்,ଉଦ୍ୟାନ କୃଷି ଫସଲ |
1. தோட்டக்கலை 2. தோட்டக்கலை 3. தோட்டக்கலை 4. தோட்டக்கலை,1. ଉଦ୍ୟାନ କୃଷି 2. ଉଦ୍ୟାନ କୃଷି 3. ଉଦ୍ୟାନ କୃଷି 4. ଉଦ୍ୟାନ କୃଷି
