Marathi,Bengali
अविभाज्य,প্রধান
"आगमन, प्रेरण, प्रेरण","আগমন, আনয়ন, আবেশ"
आगमनात्मक,প্রবর্তক
प्रेरक प्रतिमा,প্রবর্তক চিত্র
प्रेरक व्याख्या,প্রবর্তক সংজ্ঞা
आगमनात्मक अंदाज,প্রবর্তক অনুমান
"असमानता, असमानता","অসমতা, অসমতা"
असमानता निर्बंध,অসমতা সীমাবদ্ধতা
असमानता,অসমতা
जडत्व,জড়তা
जडत्व शक्ती,জড়তা বল
जडत्व,জড়
अचूक फरक,অযৌক্তিক পার্থক্য
रूपांतरण बिंदू,রূপান্তর বিন্দু
"सर्वात कमी, सर्वात मोठी खालची सीमा","সর্বনিম্ন, সর্বশ্রেষ্ঠ নিম্ন সীমা"
"अनंत, अनंत","অসীম, অসীম"
अमर्याद,অসীম
असीम वेक्टर जागा,অসীম ভেক্টর স্থান
अनंत खेळ,অসীম খেলা
अनंत गट,অসীম দল
अनंत अविभाज्य,অসীম অবিচ্ছেদ্য
असीम लोकसंख्या,অসীম জনসংখ্যা
अनंत मालिका,অসীম সিরিজ
अनंत संच,অসীম সেট
"अमर्याद सूक्ष्म, अमर्याद","infinite subtle, infinitesimal"
मूलभूत घटक,মৌলিক উপাদান
असीम लोकसंख्या,অসীম জনসংখ্যা
"अनंत, अनंत","অসীম, অসীম"
"अनंत, अनंत","অসীম, অসীম"
महागाई घटक,মুদ্রাস্ফীতি ফ্যাক্টর
परिवर्तनीय स्पर्शिका,পরিবর্তনশীল স্পর্শক
उलट फोकस,বিপরীত ফোকাস
अर्थातच बदल,অবশ্যই পরিবর্তন
फंक्शनचे व्युत्पन्न,ফাংশনের ডেরিভেটিভ
सिग्मा मॅट्रिक्स,সিগমা ম্যাট্রিক্স
माहिती संसाधने,তথ্য সম্পদ
माहिती विज्ञान,তথ্য বিজ্ঞান
"विषम, विषम","disparate, disproportionate"
एकसंध नसलेले समीकरण,অ-সমজাতীয় সমীকরণ
नॉन-ट्रॉमॅटिक शरीर,অ আঘাতমূলক শরীর
"प्रारंभिक, प्रारंभिक, प्रारंभिक","প্রাথমিক, প্রাথমিক, প্রাথমিক"
"प्रारंभिक स्थिती, प्रारंभिक प्रतिबंध","প্রাথমিক অবস্থা, প্রাথমিক সীমাবদ্ধতা"
सुरुवातीची ओळ,শুরুর রেখা
प्रारंभ बिंदू,প্রারম্ভিক বিন্দু
प्रारंभिक उपाय,প্রাথমিক সমাধান
प्रारंभिक वेग,প্রাথমিক বেগ
एकच नकाशा,একক মানচিত্র
एकल मॅपिंग,একক ম্যাপিং
विभेदक गुणाकार,ডিফারেনশিয়াল গুণন
आतील बिंदू,অভ্যন্তরীণ পয়েন্ট
अंतर्गत उत्पादन,অভ্যন্তরীণ পণ্য
"इनपुट (n.), इनपुट (v.)","ইনপুট (n.), ইনপুট (v.)"
इनपुट डेटा,তথ্য অন্তর্ভুক্তী
गुंतवणुकीचे प्रवेशद्वार,বিনিয়োগ গেটওয়ে
गुंतवणूक उत्पादन विश्लेषण,বিনিয়োগ আউটপুট বিশ্লেষণ
इनपुट आउटपुट नियंत्रण प्रणाली,ইনপুট আউটপুট নিয়ন্ত্রণ সিস্টেম
इनपुट आउटपुट सिस्टम,ইনপুট আউটপুট সিস্টেম
गुंतवणूक खंड,বিনিয়োগের পরিমাণ
"गुंतवणूक रजिस्टर, गुंतवणूक रजिस्टर","ইনভেস্টমেন্ট রেজিস্টার, ইনভেস্টমেন্ট রেজিস্টার"
इनपुट टर्मिनल,ইনপুট টার্মিনাল
"आत, खाली","ভিতরে, নীচে"
क्षण,মুহূর্ত
"तात्काळ, तात्काळ","তাৎক্ষণিক, তাৎক্ষণিক"
तात्काळ प्रवेग,তাত্ক্ষণিক ত্বরণ
झटपट रोटेशन,তাত্ক্ষণিক ঘূর্ণন
त्वरित केंद्र,তাত্ক্ষণিক কেন্দ্র
तात्काळ वेग,ক্ষণিক বেগ
तात्काळ खंड,তাত্ক্ষণিক ভলিউম
"पूर्ण संख्या, पूर्णांक","পূর্ণ সংখ্যা, পূর্ণসংখ্যা"
पूर्णांक रेखीय प्रोग्रामिंग,পূর্ণসংখ্যা লিনিয়ার প্রোগ্রামিং
अखंडता,অখণ্ডতা
अविभाज्य,সংহত
अविभाज्य विभेदक समीकरण,ইন্টিগ্রেবল ডিফারেনশিয়াল সমীকরণ
अविभाज्य समीकरण,সংহত সমীকরণ
अविभाज्य कार्य,অবিচ্ছেদ্য ফাংশন
"अविभाज्य, पूर्णांक","integral, integer"
इंटिग्रल कॅल्क्युलस इंटिग्रल कॅल्क्युलस,ইন্টিগ্রাল ক্যালকুলাস ইন্টিগ্রাল ক্যালকুলাস
अविभाज्य वक्र,অবিচ্ছেদ্য বক্ররেখা
पूर्णांक डोमेन,পূর্ণসংখ্যা ডোমেইন
अविभाज्य समीकरण,অবিচ্ছেদ্য সমীকরণ
"पूर्ण संख्या, पूर्णांक","পূর্ণ সংখ্যা, পূর্ণসংখ্যা"
प्रथम प्रकारचा अविभाज्य,প্রথম ধরনের অবিচ্ছেদ্য
अविभाज्य प्रतिनिधित्व,অবিচ্ছেদ্য প্রতিনিধিত্ব
अविभाज्य चिन्ह,অবিচ্ছেদ্য চিহ্ন
समाकलित करा,সংহত করা
एकात्मिक शोषण गुणांक,সমন্বিত শোষণ সহগ
एकीकरण घटक,ইন্টিগ্রেশন ফ্যাক্টর
एकीकरण,মিশ্রণ
भिन्नता द्वारे एकत्रीकरण,ডিফারেনশিয়াল দ্বারা একীকরণ
विभागीय एकत्रीकरण,সেগমেন্টাল ইন্টিগ্রেশন
तर्कशुद्धीकरणाद्वारे एकत्रीकरण,যৌক্তিকতা দ্বারা একীকরণ
प्रतिस्थापनाद्वारे एकत्रीकरण,প্রতিস্থাপন দ্বারা একীকরণ
प्रोग्रेसिव्ह इक्विव्हलन्सद्वारे एकत्रीकरण,প্রগতিশীল সমতা দ্বারা ইন্টিগ্রেশন
श्रेणीबद्ध एकीकरण,অনুক্রমিক একীকরণ
वेक्टर एकत्रीकरण,ভেক্টর ইন্টিগ্রেশন
बंद पृष्ठावर एकत्रीकरण,বন্ধ পৃষ্ঠায় ইন্টিগ্রেশন
इंटिग्रेटर,ইন্টিগ্রেটর
अविभाज्य घटक,অবিচ্ছেদ্য উপাদান
अभिन्न-विभेद समीकरण,অখণ্ড-পার্থক্য সমীকরণ
व्यत्यय,আটক
बदली ऑपरेशन,পরিবর্তনমূলক অপারেশন
अदलाबदल करण्यायोग्य,বিনিময়যোগ্য
आंतरवर्गीय सहसंबंध,আন্তঃশ্রেণী পারস্পরিক সম্পর্ক
परस्पर संबंध,পারস্পরিক সম্পর্ক
सहसंबंध गुणांक,পারস্পরিক সম্পর্ক সহগ
"परस्परावलंबन, परस्परावलंबन","পরস্পর নির্ভরতা, পরস্পর নির্ভরতা"
परस्परावलंबी,পরস্পর নির্ভরশীল
व्याज,স্বার্থ
इंटरफेस पृष्ठ,ইন্টারফেস পৃষ্ঠা
इंटरफेस कोन,ইন্টারফেস কোণ
अविभाज्य,অবিচ্ছেদ্য
एकात्मिक,সমন্বিত
"आतील, आतील, आतील (सं.), आतील, आतील, आतील (वि.)","অভ্যন্তরীণ, অভ্যন্তরীণ, অভ্যন্তরীণ (বিশেষণ), অভ্যন্তরীণ, অভ্যন্তরীণ, অভ্যন্তরীণ (v.)"
आतील कोन,অভ্যন্তরীণ কোণ
अंतर्गत क्षेत्र,অভ্যন্তরীণ অঞ্চল
आंतर-प्रांत,আন্তঃপ্রদেশ
अंतर्गत घटक,অভ্যন্তরীণ উপাদান
सेटचे आतील भाग,সেটের অভ্যন্তর
आतील कोन समोर,অভ্যন্তর কোণ সম্মুখীন
आत,ভিতরে
आतील बिंदू,অভ্যন্তরীণ পয়েন্ট
"मध्यवर्ती, दुय्यम, मध्यम, मध्य","মধ্যবর্তী, মাধ্যমিক, মধ্যম, মধ্যম"
मध्यवर्ती बिंदू,মধ্যবর্তী বিন্দু
मध्यवर्ती मूल्य प्रमेय,মধ্যবর্তী মান উপপাদ্য
अंतर्गत दुभाजक,অভ্যন্তরীণ দ্বিখণ্ডক
इंटरपोलेशन,ইন্টারপোলেশন
अंतर्भूत सूत्र,সন্নিবেশ সূত্র
छेदन करणारा,ছেদ করা
छेदन करणारा वक्र,ছেদকারী বক্ররেখা
छेदणाऱ्या रेषा,ছেদকারী লাইন
"छेदनबिंदू, छेदनबिंदू, छेदनबिंदू","ছেদ, ছেদ, ছেদ"
छेदनबिंदू वक्र,ছেদ বক্ররেখা
वक्र छेदनबिंदू,বক্ররেখার ছেদ
संचांचे छेदनबिंदू,সেটের ছেদ
"अंतर, अंतर","ফাঁক, ফাঁক"
मध्यांतर अंदाज,ব্যবধান অনুমান
मध्यांतर अंदाज,ব্যবধান অনুমান
मध्यांतर मध्य बिंदू,ব্যবধান মধ্য বিন্দু
"आंतर-विभागीय प्रभाव, आंतर-विभागीय प्रभाव","আন্তঃবিভাগীয় প্রভাব, আন্তঃবিভাগীয় প্রভাব"
आंतरवर्गीय सहसंबंध,আন্তঃশ্রেণী পারস্পরিক সম্পর্ক
शांतता,নিস্তব্ধতা
खात्रीने,নিশ্চিত
निश्चित प्रणाली,স্থির ব্যবস্থা
टेबल,টেবিল
टेबल असाइनमेंट,টেবিল অ্যাসাইনমেন্ট
टेबल नियंत्रण,টেবিল নিয়ন্ত্রণ
टेबल नियंत्रण मॉडेल,টেবিল নিয়ন্ত্রণ মডেল
टेबल नियंत्रण प्रणाली,টেবিল নিয়ন্ত্রণ ব্যবস্থা
टेबल सायकल,টেবিল চক্র
टेबल ठेवण्याची किंमत,টেবিল রাখা খরচ
टेबल पॉइंट,টেবিল পয়েন্ট
टेबल धोरण,টেবিল নীতি
टेबल स्थिती,টেবিল অবস্থান
"व्यस्त, उलट, विरुद्ध","বিপরীত, বিপরীত, বিপরীত"
व्यस्त सहसंबंध,বিপরীত পারস্পরিক সম্পর্ক
व्यस्त कार्य,বিপরীত ফাংশন
हायपरबोलिक फंक्शन प्रति फोम,ফেনা প্রতি হাইপারবোলিক ফাংশন
व्यस्त प्रमाणात,ব্যস্তানুপাতিক
व्यस्त नकाशा,বিপরীত মানচিত্র
परस्पर संख्या,পারস্পরিক সংখ্যা
व्यस्त मॅट्रिक्स,বিপরীত ম্যাট্রিক্স
व्यस्त क्रमपरिवर्तन,বিপরীত ক্রমাগত
व्यस्त गुणोत्तर,বিপরীত অনুপাত
व्यस्त त्रिकोणमितीय कार्य,বিপরীত ত্রিকোণমিতিক ফাংশন
व्यस्त सूत्र,বিপরীত সূত্র
क्रमाची प्रत,অনুক্রমের অনুলিপি
व्यस्त मॅट्रिक्स,বিপরীত ম্যাট্রিক্স
व्यस्त रूपांतरण,বিপরীত রূপান্তর
तर्कहीन,অযৌক্তিক
तर्कहीन समीकरण,অযৌক্তিক সমীকরণ
तर्कहीन अभिव्यक्ती,অযৌক্তিক অভিব্যক্তি
अपरिमेय संख्या,অমূলদ সংখ্যা
तर्कहीन मूळ,অযৌক্তিক মূল
"अपरिवर्तनीय, अपरिवर्तनीय, असमान","irrevocable, irreducible, unequaled"
रोटेशनल वेक्टर,ঘূর্ণনশীল ভেক্টর
रोटेशनल वेक्टर फंक्शन,ঘূর্ণনশীল ভেক্টর ফাংশন
रोटेशनल वेग,ঘূর্ণন বেগ
सममितीय (v.) उजवी रेषा (v.),আইসোমেট্রিক (v.) ডান লাইন (v.)
समक्रमण,সমন্বয়বাদ
पृथक अनिवार्य विचित्रता,বিচ্ছিন্ন অপরিহার্য অদ্ভুততা
अलग बिंदू,বিচ্ছিন্ন বিন্দু
"isometric, tritezole, cubic, isometric","আইসোমেট্রিক, ট্রাইটজোল, কিউবিক, আইসোমেট্রিক"
समद्विभुज कॉन्फिगरेशन,সমদ্বিবাহু কনফিগারেশন
पुनरावृत्ती अविभाज्य,পুনরাবৃত্তিমূলক অবিচ্ছেদ্য
पुनरावृत्ती समाविष्ट करणे,পুনরাবৃত্তিমূলক সন্নিবেশ
पुनरावृत्ती,পুনরাবৃত্তি
पुनरावृत्ती सूत्र,পুনরাবৃত্তি সূত্র
आवर्ती एकीकरण सूत्र,পুনরাবৃত্ত একীকরণ সূত্র
पुनरावृत्ती प्रक्रिया,পুনরাবৃত্ত পদ্ধতি
पुनरावृत्ती पद्धत,পুনরাবৃত্ত পদ্ধতি
जेकोबियन,জ্যাকোবিয়ান
जेकोबी सारनिक,জ্যাকবি সারনিক
जेकोबी मॅट्रिक्स,জ্যাকোবি ম্যাট্রিক্স
संचांचे संयोजन,সেটের সংমিশ্রণ
संयुक्त (v.) संयुक्त (v.),"যৌথ, যৌথ (সম্পাদনা) যুগ্ম (v.)"
संयुक्त घनता कार्य,যৌথ ঘনত্ব ফাংশন
एकत्रित वारंवारता कार्य,সম্মিলিত ফ্রিকোয়েন্সি ফাংশন
संयुक्त अवलंबून चल,যৌথ নির্ভরশীল পরিবর্তনশীল
संयुक्त संभाव्यता,যৌথ সম্ভাবনা
अंतर्भूत,সন্নিবেশ
"कुदळ, उडी, प्लुटी","কোদাল, লাফ, প্লুটি"
प्लुटी खंडितता,প্লুটি বিচ্ছিন্নতা
"न्याय्यता, औचित्य","ন্যায়পরায়ণতা, ন্যায্যতা"
समर्थन करणे,ন্যায্যতা
carnafe नकाशा,carnafe মানচিত্র
"कर्नल, राख","কার্নেল, ছাই"
मॅपिंग पॉइंट,ম্যাপিং পয়েন্ট
"पायरोडायनामिक्स, प्युरिन डायनॅमिक्स","বিশুদ্ধ গতিবিদ্যা, বিশুদ্ধ গতিবিদ্যা"
गतीज ऊर्जा,গতিসম্পর্কিত শক্তি
"गतीशास्त्र, गतीशास्त्र","গতিবিদ্যা, গতিবিদ্যা"
कोल्मोगोरोफ-स्मिरनोव्ह चाचणी,কলমোগোরফ-স্মিরনভ পরীক্ষা
क्रोनेकर डेल्टा,ক্রোনেকার ব-দ্বীপ
काकडी,শসা
Lagrange कार्य,ল্যাগ্রেঞ্জ ফাংশন
Lagrange गुणक,Lagrange গুণক
"फळी, फळी","তক্তা, বোর্ড"
Laplace परिवर्तन,ল্যাপ্লেস রূপান্তর
मोठी संख्या,বড় সংখ্যা
वैशिष्ट्यपूर्ण मूळ,চরিত্রগত উৎপত্তি
बाजूचे पान,পাশের পৃষ্ঠা
लॅटिन चौरस,ল্যাটিন বর্গক্ষেত্র
"नाळ, लॅटस गुदाशय","আম্বিলিক্যাল কর্ড, ল্যাটাস রেকটাম"
"नियम, तत्त्वे","নিয়ম, নীতি"
वेग संयोजन नियम,বেগ সংমিশ্রণের নিয়ম
सुसंगतता नियम,সামঞ্জস্যের নিয়ম
परतावा कमी करणारा नियम,হ্রাস রিটার্ন নিয়ম
गुरुत्वाकर्षणाचा नियम,মাধ্যাকর্ষণ আইন
गटासाठी होमोमॉर्फिज्म नियम,গ্রুপের জন্য হোমোমরফিজম নিয়ম
रिंगांसाठी होमोमॉर्फिजम नियम,রিং জন্য homomorphism নিয়ম
वाढत्या खर्चाचा कायदा,ক্রমবর্ধমান ব্যয়ের আইন
घातांक नियम,ব্যাখ্যার নিয়ম
जडत्व कायदा,জড়তা আইন
मोठ्या संख्येचा कायदा,বড় সংখ্যার আইন
संभाव्यता नियम,সম্ভাবনা নিয়ম
"साइन नियम, साइन नियम","সাইন নিয়ম, সাইন নিয়ম"
घातांकांचा नियम,সূচকের আইন
गती नियम,গতির নিয়ম
"स्तर, स्तर","স্তর, স্তর"
फॉरवर्ड गुणांक,ফরোয়ার্ড সহগ
समोरचा कर्ण,সামনের তির্যক
फॉरवर्ड सब-मॅट्रिक्स,ফরওয়ার্ড সাব-ম্যাট্রিক্স
समोर पोस्ट,সামনে পোস্ট
"किमान, किमान, किमान","সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন"
सर्वात कमी सामान्य (LCM),সর্বনিম্ন সাধারণ সাধারণ (এলসিএম)
किमान घटक,ন্যূনতম উপাদান
सर्वात खालचा वर्ग,সর্বনিম্ন শ্রেণী
किमान ओव्हरहेड मर्यादा,ন্যূনতম ওভারহেড সীমা
डावा संच,বাম সেট
घड्याळाच्या उलट दिशेने,ঘড়ির কাঁটার বিপরীত দিকে
घड्याळाच्या उलट दिशेने स्क्रू,ঘড়ির কাঁটার বিপরীতে স্ক্রু
डावीकडे उलट,বাম বিপরীত
बाकी गुणाकार,বাম গুণন
लीबनिझ सूत्र,লাইবনিজ সূত্র
लांबी,দৈর্ঘ্য
तुंगाक्कुडी,তুঙ্গাক্কুদি
ट्रॅगस वक्र,tragus বক্ররেখা
फुफ्फुसाचा मासा,lungfish
पातळी वक्र,স্তর বক্ররেখা
आत्मविश्वास पातळी,আত্মবিশ্বাস এর ধাপ
महत्त्व पातळी,তাত্পর্যের স্তর
कालक्रमानुसार,কালানুক্রমিকভাবে
शब्दकोश क्रम,অভিধান আদেশ
संभाव्यता कार्य,সম্ভাবনা ফাংশন
संभाव्यता प्रमाण चाचणी,সম্ভাব্যতা অনুপাত পরীক্ষা
"मर्यादा, किरकोळ","সীমা, প্রান্তিক"
"किरकोळ, अत्यंत","প্রান্তিক, চরম"
किरकोळ मूल्य,প্রান্তিক মান
सीमांत वेग,প্রান্তিক বেগ
सरासरी श्रेणी,গড় পরিসীমা
एकत्रीकरणाची मर्यादा,একীকরণের সীমা
अनुक्रम मर्यादा,ক্রম সীমা
"क्लस्टर पॉइंट, लिमिट पॉइंट","ক্লাস্টার পয়েন্ট, সীমা বিন্দু"
सीमांत वेग,প্রান্তিক বেগ
"रेषा, रेषा, लंबवर्तुळ","রেখা, রেখা, উপবৃত্ত"
"रेखीय, रेखीय, रेखीय","রৈখিক, রৈখিক, রৈখিক"
रेखीय बिजवल्ली,রৈখিক বিজবল্লী
रेखीय बीजगणितीय समीकरण,রৈখিক বীজগণিত সমীকরণ
रेखीय अंदाजे,রৈখিক অনুমান
रेखीय लक्षण,লিনিয়ার অ্যাসিম্পটোট
रेखीय गुणांक,রৈখিক সহগ
शॉक जमा,শক জমা
शॉक निर्बंध,শক সীমাবদ্ধতা
रेखीय अवलंबित्व,রৈখিক নির্ভরতা
रेखीय भिन्न समीकरण,লিনিয়ার ডিফারেনশিয়াল সমীকরণ
"रेखीय परिमाण, रेखीय मापन, रेखीय लांबी-रुंदी","রৈখিক মাত্রা, রৈখিক পরিমাপ, রৈখিক দৈর্ঘ্য-প্রস্থ"
"रेखीय समीकरण, चतुर्भुज समीकरण","রৈখিক সমীকরণ, দ্বিঘাত সমীকরণ"
रेखीय एकसंधता,রৈখিক একজাতীয়তা
रेखीय अपूर्णांक रूपांतरण,রৈখিক ভগ্নাংশ রূপান্তর
रेखीय कार्य,লিনিয়ার ফাংশন
रेखीय कार्य,লিনিয়ার ফাংশন
रेखीय गट,লিনিয়ার গ্রুপ
रेखीय स्वातंत्र्य,রৈখিক স্বাধীনতা
रेखीय स्वतंत्र संबंध,রৈখিক স্বাধীন সম্পর্ক
रेखीय असमानता,রৈখিক অসমতা
रेखीय नॉन-एकसंध विभेदक समीकरण,রৈখিক অ-সমজাতীয় ডিফারেনশিয়াল সমীকরণ
रेखीय अविभाज्य समीकरण,রৈখিক অবিচ্ছেদ্য সমীকরণ
रेखीय प्रक्षेपण,রৈখিক ক্ষেপক
रेखीय किमान चौरस प्रतिगमन विश्लेषण,লিনিয়ার লেস্ট স্কোয়ার রিগ্রেশন বিশ্লেষণ
"एकेरी, रेखीय","singularly, linearly"
रेखीय अवलंबून,রৈখিকভাবে নির্ভরশীল
रेखीय स्वतंत्र,রৈখিকভাবে স্বাধীন
रेखीय मॅपिंग,লিনিয়ার ম্যাপিং
रेखीय क्रम,লিনিয়ার অর্ডার
रेखीय क्रमिकरण,রৈখিক ক্রমিককরণ
रेखीय प्रोग्रामिंग,রৈখিক প্রোগ্রামিং
रेखीय प्रोग्रामिंग अल्गोरिदम,লিনিয়ার প্রোগ্রামিং অ্যালগরিদম
रेखीय प्रोग्रामिंग समस्या,লিনিয়ার প্রোগ্রামিং সমস্যা
रेखीय प्रतिगमन,লিনিয়ার রিগ্রেশন
रेखीय प्रतिगमन गुणांक,রৈখিক রিগ্রেশন সহগ
"रेखीय संबंध, घातांकीय संबंध","রৈখিক সম্পর্ক, সূচকীয় সম্পর্ক"
रेखीय लोकसंख्या,রৈখিক জনসংখ্যা
रेखीय उपस्थान,লিনিয়ার সাবস্পেস
रेखीय परिवर्तन,রৈখিক রূপান্তর
रेखीय प्रतिगमन,লিনিয়ার রিগ্রেশন
रेखीय विभेदक अंदाज,লিনিয়ার ডিফারেনশিয়াল অনুমান
रेखीय वेग,রৈখিক বেগ
ओळ अविभाज्य,লাইন অবিচ্ছেদ্য
छेदनबिंदूची ओळ,ছেদ লাইন
प्रतिगमन ओळ,রিগ্রেশন লাইন
अवकाशीय वेक्टर,স্থানিক ভেক্টর
स्थानिक इष्टतम,স্থানীয় সর্বোত্তম
"locus, locus","locus, locus"
लॉग लॉग लॉग,লগ লগ লগ
"लॉगरिदमिक, लॉगरिदमिक","লগারিদমিক, লগারিদমিক"
लॉगरिदमिक अचूकता,লগারিদমিক নির্ভুলতা
लॉगरिथम गणना,লগারিদম গণনা
"लॉगरिदमिक वक्र, लॉगरिदमिक वक्र","লগারিদমিক বক্ররেখা, লগারিদমিক বক্ররেখা"
लॉगरिदमिक व्युत्पन्न,লগারিদমিক ডেরিভেটিভ
लॉगरिदमिक भिन्नता,লগারিদমিক ডিফারেনশিয়াল
"लॉगरिदमिक फंक्शन, लॉगरिदमिक फंक्शन","লগারিদমিক ফাংশন, লগারিদমিক ফাংশন"
"लॉगरिदमिक मीन, भौमितिक मीन","লগারিদমিক গড়, জ্যামিতিক গড়"
लॉगरिदमिक सामान्य वितरण,লগারিদমিক স্বাভাবিক বন্টন
लॉगरिदमिक संबंध,লগারিদমিক সম্পর্ক
लॉगरिदमिक स्केल,লগারিদমিক স্কেল
"लॉगरिदम मालिका, लॉगरिदमिक मालिका","লগারিদম সিরিজ, লগারিদম সিরিজ"
"लॉगरिदमिक सर्पिल, लॉगरिदमिक सर्पिल","লগারিদমিক সর্পিল, লগারিদমিক সর্পিল"
"लॉगरिदम सारणी, लॉगरिदमिक सारणी","লগারিদম টেবিল, লগারিদম টেবিল"
"लॉगरिदम, लॉगरिदम","লগারিদম, লগারিদম"
तर्कशास्त्र,যুক্তিবিদ্যা
तार्किकदृष्ट्या समतुल्य,যৌক্তিকভাবে সমতুল্য
"वाढ वक्र, पर्ल-रीड वक्र","গ্রোথ কার্ভ, পার্ল-রিড কার্ভ"
"लॉग सामान्य वितरण, लॉग सामान्य वितरण","লগ স্বাভাবিক বন্টন, লগ স্বাভাবিক বন্টন"
"रेखांश, रेखांश","দ্রাঘিমাংশ, দ্রাঘিমাংশ"
"लूप, लूप, फंदा (न.), पळवाट (व्हेर.), प्रसन्ना","loop, loop, noose (no.), loop (ver.), praspanda"
"निवडणूक प्रचार, लॉटरी","নির্বাচনী প্রচারণা, লটারি"
अधोरेखित,আন্ডারলাইন
कमी बंधन,নিম্ন সীমা
कमी Riemann-Integral,লো রিম্যান-ইনটিগ্রাল
कमी रक्कम,কম যোগফল
खालील त्रिकोणी मॅट्रिक्स,ত্রিভুজাকার ম্যাট্রিক্স অনুসরণ করে
mclarin पसरला,ম্যাকলারিন ছড়িয়ে পড়ে
"माया क्रमांक, जादूचा क्रमांक, टिकाऊपणा क्रमांक","মায়া নম্বর, ম্যাজিক নম্বর, স্থায়িত্ব নম্বর"
जादूचा चौरस,জাদু বর্গ
तेजस्वी मर्यादा,উজ্জ্বল সীমা
मेलिंग प्रश्नावली,মেইলিং প্রশ্নাবলী
मेलद्वारे सर्वेक्षण,মেইল দ্বারা জরিপ
ओव्हरहेड मर्यादा,ওভারহেড সীমা
लांब चाप,দীর্ঘ চাপ
बद्ध सेट,আবদ্ধ সেট
बहुमूल्य कार्य,বহুমূল্য ফাংশন
"नकाशा, नकाशा, नकाशा","মানচিত্র, মানচিত্র, মানচিত্র"
सेटमध्ये मॅपिंग,সেটে ম্যাপিং
संचांचे मॅपिंग,সেট ম্যাপিং
किरकोळ संभाव्यता,প্রান্তিক সম্ভাবনা
गणितीय विश्लेषण,গাণিতিক বিশ্লেষণ
अंकगणित तर्क,গাণিতিক যুক্তি
गणितीय केंद्र,গাণিতিক কেন্দ্র
गणिताची जटिलता,গাণিতিক জটিলতা
गणितीय अर्थशास्त्र,গাণিতিক অর্থনীতি
गणितीय अपेक्षा,গাণিতিক প্রত্যাশা
गणितीय फॉर्म,গাণিতিক ফর্ম
"गणितीय स्वरूप, गणितीय स्वरूप","গাণিতিক গঠন, গাণিতিক বিন্যাস"
गणितीय ओळख,গাণিতিক পরিচয়
"गणितीय तर्कशास्त्र, गणितीय तर्कशास्त्र","গাণিতিক যুক্তি, গাণিতিক যুক্তি"
गणितीय मॉडेल,গানিতিক প্রতিমাণ
गणितीय हेतू,গাণিতিক অভিপ্রায়
मॅट्रिक्स विकर्णीकरण,ম্যাট্রিক্স তির্যককরণ
मॅट्रिक्स व्यस्त,ম্যাট্রিক্স বিপরীত
मॅट्रिक्स उलटा,ম্যাট্রিক্স ইনভার্সন
मॅट्रिक्स पुनरावृत्ती पद्धत,ম্যাট্রিক্স পুনরাবৃত্ত পদ্ধতি
मॅट्रिक्स पद्धत,ম্যাট্রিক্স পদ্ধতি
मॅट्रिक्स गुणाकार,ম্যাট্রিক্স গুণ
स्थिरांकांचे मॅट्रिक्स,ধ্রুবকের ম্যাট্রিক্স
प्रबळ मॅट्रिक्स,প্রভাবশালী ম্যাট্রিক্স
मॅट्रिक्स ऑपरेटर,ম্যাট্রিক্স অপারেটর
मॅट्रिक्स बहुपद,ম্যাট্রিক্স বহুপদী
मॅट्रिक्स प्रिंटिंग,ম্যাট্রিক্স প্রিন্টিং
मॅट्रिक्स उत्पादन,ম্যাট্রিক্স পণ্য
कमाल केले,সর্বাধিক করা
"कमाल, कमाल, सर्वोच्च","সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ"
कमाल निरपेक्ष मूल्य,সর্বোচ্চ পরম মান
कमाल एफ-गुणोत्तर,সর্বোচ্চ F-অনুপাত
कमाल क्षमता,সর্বোচ্চ সম্ভাবনা
महालपिष्ठ,মহলপিষ্ট
उत्तम निष्कर्ष,মহান উপসংহার
फंक्शनची कमाल,ফাংশনের সর্বোচ্চ
मॅक्सवेल-बोल्ट्समन सांख्यिकी,ম্যাক্সওয়েল-বোল্টসম্যান পরিসংখ্যান
अर्थ विचलन,বিচ্যুতি
विचलन स्क्वेअर मीन,বিচ্যুতি স্কয়ার গড়
चौरस सरासरी त्रुटी,বর্গক্ষেত্র মানে ত্রুটি
"सरासरी, सरासरी मूल्य","গড়, গড় মান"
अर्थ प्रमेय,মানে উপপাদ্য
बुडबुडे मोजमाप,বুদবুদ পরিমাপ
"मध्यक, मध्य, मध्य, मध्य","মধ্যমা, মধ্যমা, মধ্যমা, মধ্যমা"
मध्यकेंद्र,মধ্যম কেন্দ্র
मध्य वक्र,মধ্য বক্ররেখা
मेसोथेलियोमा,মেসোথেলিওমা
संदेश,বার্তা
"प्रथा, पद्धत","কাস্টম, পদ্ধতি"
हटविण्याची पद्धत,মুছে ফেলার পদ্ধতি
उलट पद्धत,বিপরীত পদ্ধতি
पुनरावृत्ती पद्धत,পুনরাবৃত্তি পদ্ধতি
किमान चौरस,অন্তত বর্গ
टॉर्क पद्धत,টর্ক পদ্ধতি
समान त्रिकोण पद्धत,অনুরূপ ত্রিভুজ পদ্ধতি
उतार उतरण्याची पद्धत,ঢাল অবতরণ পদ্ধতি
संकलन पद्धत,সংকলন পদ্ধতি
अनिर्धारित गुणांक पद्धत,অনির্ধারিত সহগ পদ্ধতি
