Marathi,Hindi
मल्टीपोलर मज्जातंतू सेल,बहुध्रुवी तंत्रिका कोशिका
मल्टीपोलर न्यूरॉन,"बहुध्रुवी तंत्रिएक, बहुध्रुवी न्यूरॉन"
बहुउद्देशीय साधन,बहुप्रयोजी यंत्र
गालगुंड,"गलसुआ, कर्णमूलरोथ"
म्युरिन,"मूषजाति, म्यूरीन"
मस्का डोमेस्टिका,मस्का डोमेस्टिका
मस्किडे,मस्किडी
स्नायू फायबर,पेशी रेश
स्नायू शिथिलता,पेशी शिथिलन
स्नायू ऊतक,पेशी ऊतक
स्नायुंचा,पेशीय
स्नायुंचा विकृती,पेशी दुष्पोषण
स्नायुंचा विकृती,पेशी अपविकास
स्नायूंचा पाय,पेशी पाद
स्नायूंच्या हालचाली,पेशीय गति
स्नायूंचा तणाव,पेशीय तनाव
स्नायू,पेशीय
मस्क्युलरिस एक्स्ट्रामा,अंत पेशी
स्नायू,पेशीन्यास
मशरूम,"छत्रक, मशरुम"
शिंपले,"मस्ल, शंबु"
म्युटागेन,उत्परिवर्तजन
उत्परिवर्ती le लेल,उत्परिवर्ती विकल्पी
उत्परिवर्तन,उत्परिवर्तन
उत्परिवर्तन प्रजनन,उत्परिवर्ती प्रजनन
उत्परिवर्तन सिद्धांत,उत्परिवर्तन सिद्धांत
परस्परवाद,सहोपकारिता
परस्पर फायदेशीर,परस्पर लाभकारी
मायस्थेनिया ग्रॅव्हिस,गंभीर पेशीदुर्बलता
मायसेलियम,"कवकजाल, माइसीलियम"
मायकोबॅक्टीरियम,माइकोबैक्टीरियम
मायकोबिओन्ट,कवकांश
मायकोइक acid सिड,माइकोइक अम्ल
मायकोप्लाझ्मा,माइकोप्लाज़्मा
मायकोरिझा,कवकमूल
मायकोरिझल,कवकमूलीय
मायलेन्सेफॅलॉन,मायलेनसेफैलॉन
मायेलिन म्यान,मायलिन आच्छद
मायलीनेटेड,"माइलिनयुक्त, माइलिनित"
मायोकार्डियल फायबर,पेशी हृद्स्तर रेशा
ह्दयस्नायूमध्ये रक्ताची गुठळी होऊन बसणे,हृद्पेशी धमनी रोधगलन
मायोकार्डियम,मध्य हृद् स्तर
मायओपिथेलियम,पेशीयउपकला
मायोफिब्रिल,"पेशीरेशक, मायोफाइब्रिल"
मायोजेनिक यंत्रणा,पेशीजनित क्रियाविधि
मायोग्लोबिन,मायोग्लोबिन
मायओमेट्रियम,पेशीस्तर
मायोसिन,मायोसिन
मायरिस्टीसीए,मिरिस्टिकेसी
Myrmecophily,चींटीरागिता
मायक्सोमाइसेट्स सदस्य,वम्ररागिता
मेटाटारसस,प्रपद
एन-एसिटिल गॅलेक्टोसामाइन,एन-ऐसीटिल गैलेक्टोसऐमीन
नजा,नाजा
नॅनोग्राम,नैनोग्राम
नेफथलीन,नैफ्थेलीन
नेपिफॉर्म रूट,कुंभी-रूप जड़
नरावेलिया,नारावेलिया
मादक,"स्तब्धक, स्वापक, नार्कोटिक"
अनुनासिक थैली,नासा कोश
नासोफॅरेन्क्स,नासाग्रसनी
नॅस्टिक (नॅस्टिझम),अनुकुंचन
नॅस्टिक प्रकार,अनुकुंचन प्रकार
जन्म (जन्म दर),जन्मदर
नॅशनल एड्स कॉन्ट्रल ऑर्गनायझेशन (एनएसीओ),राष्ट्रीय एड्स नियंत्रण संगठन (नाको)
राष्ट्रीय उद्यान,"राष्ट्रीय उद्यान, नेशनल पार्क"
राष्ट्रीय बियाणे कॉर्पोरेशन (एनएससी),राष्ट्रीय बीज निगम
मूळ प्रतिजैविक,प्राकृत प्रतिजन
नेटिव्ह रॉक,प्राकृत शैल
मूळ प्रजाती,स्थानीय जाति
नैसर्गिक आत्मीयता,प्राकृतिक बंधुता
नैसर्गिक वृद्धत्व,प्राकृतिक कालप्रभावन
नैसर्गिक नामशेष,प्राकृतिक विलोपन
नैसर्गिक वाढ,प्राकृतिक वृद्धि
नैसर्गिक किलर सेल,प्राकृतिक मारक कोशिका
नैसर्गिक पेसमेकर,प्राकृतिक गतिचालक
नैसर्गिक कीटक नियंत्रण,प्राकृतिक पीड़क नियंत्रण
नैसर्गिक विज्ञान,प्राकृतिक विज्ञान
नैसर्गिक निवड,प्राकृतिक वरण
नैसर्गिक जग,प्राकृतिक जगत्
नैसर्गिक झोन,प्राकृतिक क्षेत्र
निसर्गवादी,"प्राकृति वैज्ञानिक, प्रकृतिविज्ञ"
मळमळ,"मतली, उत्क्लेश"
मान,"ग्रीवा, गर्दन"
मान,कंठ
नेक्रोसिस,ऊतकक्षय
अमृत ​​शोषक,मकरंद चूषण
अमृत,मकरंदधारी
अमृत,मकरंद कोष
अमृत,पोषी कोशिका
नेक्टुरस,नेक्ट्यूरस
नकारात्मक (प्रतिबंध) परस्परसंवाद,नकारात्मक (संदमनकारी) पारस्परिक क्रिया
नकारात्मक फीड परत,ऋणात्मक पुनर्भरण
नकारात्मक चार्ज,ऋणावेशित
नेमथलेमिंथ्स,निमैटहेल्मिनथीज
नेमाटोड,सूत्रकृमि
नियोप्लाझम,नववृद्धि
नियोप्लाझम,अर्बुद
नेपेन्थेसी,नेपेन्थेसी
Nepenthes,नेपेन्थीस
नेफ्रिडिया,वृक्कक
नेफ्रिडियल कालवा,वृक्कक-नाल
नेफ्रिडिओपोर,वृक्ककरंध्र
नेफ्रॉन,"वृक्काणु, नेफ्रॉन"
नेफ्रोस्टोम,वृक्ककमुख
नेपच्यूनचा कप,नेप्ट्यून चषक
नेरियम,"कनेर, नीरियम"
मज्जातंतू सेल,तंत्रिका कोशिका
मज्जातंतू प्रेरणा,तंत्रिका आवेग
मज्जातंतू रिंग,तंत्रिका वलय
मज्जासंस्था,तंत्रिका-तंत्र
नेसोडर्म,मध्यजनस्तर
नेसेरिया गोनोरिया,नीसेरिया गोनोरि
निव्वळ शुल्क,नेट आवेश
निव्वळ प्राथमिक उत्पादकता,निबल प्राथमिक उत्पादकता
निव्वळ उत्पादन कार्यक्षमता,नेट उत्पादन दक्षता
नेटवर्क प्रजाती,जाल जाति
तंत्रिका प्लेट,तंत्रिका पट्टिका
न्यूरिस्टेनिया,तंत्रिकादौर्बल्य
न्यूरीलेम्मा,तंत्रिकाच्छद
न्यूरो हायपोफिसिस,तंत्रिका पीयूषिका
न्यूरोएन्डोक्राइन सिस्टम,तंत्रि अंतःस्रावी तंत्र
न्यूरोएपिथेलियम,तंत्रिउपकला
न्यूरोग्लिया सेल,तंत्रिबंध कोशिका
न्यूरोहायपोफिसिस,तंत्रिका हाइपोफाइसिस
न्यूरोमस्क्युलर फंक्शन,तंत्रिका-पेशी प्रकार्य
मज्जातंतू,"तंत्रिकोशिका, न्यूरॉन"
न्यूरोफिसिन-प्रोटीन बॉन्ड,न्यूरोफाइसिन प्रोटीन बंध
न्यूरोस्पोरा,न्यूरोस्पोरा
न्यूरोसर्जन,तंत्रिशल्य चिकित्सक
न्यूरोटिक चिंता,विक्षिप्तिजन्य दुश्चिंता
न्यूरोटिक वैयक्तिक,"विक्षिप्त व्यष्टि, विक्षिप्त व्यक्ति"
न्यूरोट्रांसमीटर,तंत्रिप्रेषी
एनवुलेशन,तंत्रिकायन
तटस्थीकरण,उदासीनीकरण
न्यूट्रोफिल,"उदासीन रंजी, उभयरंजी"
नवीन सिस्टीमॅटिक्स,नव वर्गिकी
नियासिन,नियासीन
कोनाडा विशेषीकरण,निकेत विशिष्टीकरण
कोनाडा,निकेत
निकोटिनामाइड en डेनिन,निकोटिनैमाइड ऐडेनीन
निकोटीन,निकोटीन
निकोटीनिक acid सिड,निकोटीनिक अम्ल
Nictitating झिल्ली,निमेषक झिल्ली
नायजेला,नाइजेला
रात्रीचे फूल,रात्रि-पुष्प
नाईल पर्च,नाइल पर्च
निस्सल बॉडी,निस्सल पिंड
निस्सलचे ग्रॅन्यूल,निस्सल कणिका
नायट्रिक ऑक्साईड,नाइट्रिक ऑक्साइड
नायट्रीफिकेशन,"नाइट्रीकरण, नाइट्रीयन"
नायट्रीफाइंग बॅक्टेरियम,नाइट्रीकारी जीवाणु
नायट्रोसेल्युलोज,नाइट्रोसेलुलोस
नायट्रोबॅक्टर,नाइट्रोबैक्टर
नायट्रोकोकस,नाइट्रोकोकस
नायट्रोजन आत्मसात,नाइट्रोजन स्वांगीकरण
नायट्रोजन फिक्सिंग अ‍ॅक्टिनोमाइसेट्स,नाइट्रोजन यौगिकीकारी ऐक्टिनोमाइसिटीज
नायट्रोजन कपात,नाइट्रोजन अपचयन
नायट्रोजनेस,नाइट्रोजिनेस
नायट्रोजेनस कचरा,नाइट्रोजनी अपशिष्ट
नायट्रोसोमोनस,नाइट्रोसोमोनास
नोकार्डिया,नोकार्डिया
Noctiluca,नॉक्टील्यूका
नोड जनुक,नॉड जीन
नोड,पर्वसंधि
नोड्यूल,ग्रंथिका
आवाज अडथळा,रव अवरोध
ध्वनी प्रदूषण,ध्वनि प्रदूषण
नामांकन,नामपद्धति
नॉन-एलेलिक पातळी,अविकल्पी स्तर
नॉन-जलीय टप्पा,अजलीय प्रावस्था
नॉन-बायोडिग्रेडेबल,अजैवनिम्नीकरणीय
नॉन-कॉर्डेट आणि chordate,अरज्जुकी और रज्जुकी
स्पर्धात्मक प्रतिबंध,अस्पर्धी संदमन
नॉन-सायक्लिक फोटोफोस्फोरिलेशन,अचक्रीय प्रकाश-फॉस्फोरिलीयन
नॉन-सायटोप्लाज्मिक क्षेत्र,अकोशिकाद्रव्यी क्षेत्र
नॉन-डिस्झंक्शन,अवियोजन
Nonendospermic,अभ्रूणपोषी
नॉन-एंझाइमॅटिक ग्लायकोसिलेशन (ग्लाइकेशन),गैर-एंजाइमी ग्लायकोसायलेसन (ग्लाइकेसन)
ज्वलंत न करता,अ-ज्वलनशील
नॉन-फ्लॉवरिंग प्लांट,अपुष्पी पादप
नॉन-फंक्शनल,अ-प्रकार्यत्मिक
ग्रीन नसलेले,अ-हरित
नॉन-हिस्टोन गुणसूत्र प्रथिने,अ-हिस्टोन गुणसूत्री प्रोटीन
नॉन-हिस्टोन प्रथिने,हिस्टोनरहित प्रोटीन
लेग्युमिनस नसलेली वनस्पती,फलीरहित पादप
लायमयुक्त,अलिग्निनयित
मर्यादित नसलेले प्रकाश,अ-सीमक प्रकाश
लिव्हिंग नसलेली संसाधने,निर्जीव संसाधन
नॉन-मेडुलेटेड,मज्जारहित
मोटाईल नसलेले फॉर्म,अगतिशील रूप
मोटाईल नसलेले बीजाणू,अचल बीजाणु
नॉन-मायलीनेटेड,माइलिनरहित
मूळ नसलेली प्रजाती,गैर-स्थानिक जाति
ऑक्सिजेनिक नसलेले,अनॉक्सीजनिक
नॉन-फोटोसिंथेटिक बुरशी,अप्रकाशसंश्लेषी कवक
नॉन-पॉइंट स्रोत,"अबिंदु स्रोत, बिंदु-इतर स्रोत"
नॉन-ध्रुवीय शेपूट,अध्रुवी पुच्छ
गैर-परिमाणात्मक निरीक्षण,अ-मात्रात्मक प्रेक्षण
नॉन-रीसिप्रोकल लिप्यंतरण,अव्युत्क्रम स्थानांतरण
कमी न करता साखर,अनपचयी शर्करा
नॉन-सेन्स आरएनए,निरर्थक आर.एन.ए.
विषारी नसलेला,निराविषी
नॉन-मानव,निर्जीविष
नॉन-वार्टेब्रेट chordate,अकशेरुकी रज्जुकी
नॉन-वुड फॉरेस्ट उत्पादन,काष्ठेतर वन उत्पाद
नॉरड्रेनालाईन,नॉरएड्रीनलिन
नॉरड्रेनॅलिनर्जिक,नॉरएड्रीनलिन उत्तेजक
नाकाचा तुकडा,नोज पीस
Nostoc,नॉस्टॉक
नॉटोचोर्ड,"पृष्ठरज्जु, नोटोकॉर्ड"
पोषण,पोषण
न्यूकेलस,"बीजांडकाय, न्यूसेलस"
विभक्त लिफाफा,केंद्रक आवरण
विभक्त चुंबकीय अनुनाद,नाभिकीय चुंबकीय अनुनाद
विभक्त पडदा,केंद्रक झिल्ली
अणू प्रकल्प,नाभिकीय संयंत्र
न्यूक्लिक पेड,न्यूक्लीक अम्ल
न्यूक्लॉईड,केंद्रिकाभ
न्यूक्लियोलर आयोजक,केंद्रिक संघटक
न्यूक्लियोलस,केंद्रिका
न्यूक्लियोप्लाझम,केंद्रकद्रव्य
न्यूक्लियोपोलॉईड्रोव्हायरस,न्यूक्लिओपॉलिहेड्रो विषाणु
न्यूक्लियोसाइड,न्यूक्लिओसाइड
न्यूक्लियोसोम,न्यूक्लियोसोम
न्यूक्लियोटाइड,न्यूक्लिओटाइड
न्यूक्लियस,केंद्रक
न्यूडिफ्लोरे,न्यूडीफ्लोरी
निरर्थक,शून्यकारी
न्युलिसोमिक,शून्यसूत्री
नंबट (अँटीटर),नम्बैट (चींटीखोर)
अंगांची सुन्नता,हाथ-पैर सुन्नता
संख्यात्मक छिद्र (एनए),संख्यात्मक द्वारक
संख्यात्मक वर्गीकरण,संख्यात्मक वर्गिकी
नौपल पॅड,"कामद तल्प, कामद गद्दी"
नट मांसल,गूदेदार दृढ़फल
नट,"नट, दृढ़फल"
पोषक,पोषक
पौष्टिक सायकलिंग,पोषक चक्रण
पौष्टिक स्थितता,पोषक निश्चलन
पोषक गरीब,पोषक अल्प
पौष्टिक समाधान,पोषक विलयन
पोषण,पोषण
पौष्टिक गुणवत्ता,पोषक गुणता
पौष्टिक,पोषक
पौष्टिक ऊतक,पोषक ऊतक
पौष्टिक मूल्य,पोषक मान
नुक्स व्होमिका,नक्स वौमिका
Nyctinaste,निशानुकुंचन
अप्सरा,निम्फ़
निम्फा,निम्फिया
ओक,बांज
ओबेलिया,ओबीलिया
उद्दीष्ट,अभिदृश्यक
वस्तुनिष्ठ लेन्स,अभिदृश्यक लेन्स
परजीवी बंधनकारक,अविकल्पी परजीवी
प्रकाशाचा तिरकस तुळई,तिर्यक् प्रकाश किरणपुंज
आयताकृती,दीर्घायत
निरीक्षण,प्रेक्षण
वेधशाळे,"वेधशाला, प्रेक्षणशाला"
ओबट्यूज,कुंठाग्र
ओसीपीटल कॉन्डिल,अनुकपाल अस्थिकंद
ओसीपीटल लोब,अनुकपाल पालि
महासागर प्राणी,महासागरी प्राणी
महासागर वनस्पती,महासागरी पादप
महासागरीय प्रणाली,महासागरीय तंत्र
Ocumim camtum,ओसिमम सैंक्टम (तुलसी)
आठ पायांचा सागरी प्राणी,ऑक्टोपस
ओक्युलर,"नेत्र, अक्षि, चाक्षुष"
ओक्युलर लेन्स,अभिनेत्र लेन्स
गंधहीन,गंधहीन
ओनोथेरा लामार्कियाना,ईनोथोरा लैमार्कियाना
Oesophageal sphinter,ग्रसिका अवरोधनी
Oesopagus,"ग्रासनली, ग्रसिका"
ऑस्ट्रस सायकल,मद चक्र
ऑफसेट,भूस्तारिका
संतती,संतान
तेल ग्रंथी,तेल ग्रंथि
तेल विसर्जन उद्दीष्ट,तैल निमज्जन अभिदृश्यक
तेल गळती,तेल अधिप्लाव
ओकाझाकी तुकडा,ओकाजाकी खंड
घाणेंद्रियाचा बल्ब,घ्राण कंद
घाणेंद्रियाचा कॉर्टेक्स,घ्राण वल्कुट
घाणेंद्रियाचा लोब,घ्राण पालि
घाणेंद्रियाचा रिसेप्टर,घ्राण ग्राही
ऑलिगोसीन,अल्पनूतन
ऑलिगोसाकराइड,ओलिगोसैकेराइड
ऑलिगोस्कॅचराइड साखळी,ओलिगोसैकेराइड शृंखला
ऑलिगोट्रोफिक माती,अल्पपोषी मृदा
ओलोकालेस,ओलोकेलीज
OMMATIDIUM,नेत्रांशक
सर्वज्ञ,सर्वाहारी
सर्वव्यापी,"सर्वाहारी, सर्वभक्षी"
ऑन्कोजेन,"कैन्सर जीन, अर्बुद जीन"
ऑन्कोजेनेसिस,कैन्सर जनन
ऑन्कोजेनिक ट्रान्सफॉर्मेशन,अर्बुदीय रूपांतरण
एक सिस्ट्रॉन वन पॉलीपेप्टाइड,एक सिस्ट्रॉन एक पॉलिपेप्टाइड
एक जीन वन एंजाइम गृहीतक,एक जीन एक एंजाइम परिकल्पना
एक जनुक एक पॉलीपेप्टाइड,एक जीन एक पॉलिपेप्टाइड
पेरियंटचा एक WHOLL,एक चक्री परिदलपुंज
ऑन्टोजेनी,व्यक्तिवृत्त
ओओसाइट,अंडक
ओगॅमस,विषमयुग्मकी
ओगामी,विषमयुग्मकता
ओजेनेसिस,अंडजनन
ओपोर,निषिक्तांड
अपारदर्शक,अपारदर्शी
ओपरीन हल्देन गृहीतक,ओपैरिन हाल्डेन परिकल्पना
ओपन सिस्टम,विवृत तंत्र
ऑपरकुलम,"प्रच्छद, ढक्कन"
ओपेरॉन,ओपेरॉन
ओफियुरा,ऑफ्यूरा
ओफ्रीस,ऑफ्रिस
नेत्ररोग शस्त्रक्रिया,नेत्र शल्यकर्म
मादक मादक द्रव्ये,उपशामक स्वापक
संधीसाधू संसर्ग,अवसरजन्य संक्रमण
उलट,सम्मुख
ऑप्सिन,ऑप्सिन
ऑप्सनिझेशन,ऑप्सोनिनकरण
ऑप्टिक,"चाक्षुष, दृक"
ऑप्टिक,प्रकाशिक
ऑप्टिक लोब,दृक् पालि
ऑप्टिक मज्जातंतू,दृक् तंत्रिका
ऑप्टिकली पारदर्शक कुवेट,प्रकाशतः पारदर्शी कुप्पी अथवा कुठाली
इष्टतम तापमान,इष्टतम तापमान
ओपंटिया,"ओपन्शिया, नागफनी"
तोंडी प्रशासन,मुँह में देना (मुँह के द्वारा खिलाना)
तोंडी पडदा,मुख कला
ऑरंग उटान,ऑरेन्ग उटैन
परिभ्रमण,गोलाकार
फळबाग,फलोद्यान
ऑर्किड,ऑर्किड
ऑर्किडासी,ऑर्किडेसी
ऑर्डर,"गण, आर्डर"
ऑर्डर,क्रम
ऑर्डोविशियन कालावधी,ऑर्डोविशन कल्प
धातूचा स्मेल्टर,अयस्क प्रगालक
कॉर्टीचा अवयव,कॉर्टी अंग
अवयव प्रणाली,अंग तंत्र
अवयव प्रत्यारोपण,अंग प्रत्यारोपण
ऑर्गेनेल,अंगक
सेंद्रिय कंपाऊंड,कार्बनिक यौगिक
सेंद्रिय पदार्थ,कार्बनिक पदार्थ
सेंद्रिय पदार्थ,जैव पदार्थ
सेंद्रिय उत्क्रांती,जैव विकास
सेंद्रिय शिल्लक,जैव अवशेष
जीवशास्त्र पातळी,सर्वांगिक स्तर
ऑर्गोजेनेसिस,"अंगविकास, अंगजनन"
अभिमुखता,अभिविन्यास
पृथ्वीचा मूळ,पृथ्वी का उद्भव
प्रतिकृती मूळ,प्रतिकृति का उद्भव
प्रजातींचे मूळ,जातियों का उद्भव
मूळ लोकसंख्या,मूल समष्टि
शोभेच्या वनस्पती,सजावटी पौधा
ऑर्निथोफिली,पक्षीपरागण
ऑर्निथिन,ऑर्निथीन
ऑर्निथोरहिंचस,ऑर्निथोरिंकस
Orobanchea,ऑरोबैंकीया
OROHIPPUS,ओरोहिप्पस
ओरो-फॅरेन्क्स,मुख-ग्रसनी
ऑर्थोडॉक्स राज्य,परंपरागत अवस्था
ऑर्थोफॉस्फेट,ऑर्थोफोस्फेट
ओरिझा सॅटिवा,ओराइजा सैटाइवा
ऑसिलोस्कोप स्क्रीन,दोलनदर्शी स्क्रीन
ऑस्कुलम,"ऑस्कूलम, प्रास्य"
ओस्मोकॉनफॉर्मर,परासरण-संरूपी
ओस्मोलरिटी,परामोलरता
मेड्युलाची ओस्मोलरिटी,मेडुला परामोलरता
ओस्मोलिट,परासरण-अपघटय
ओस्मोरसेप्टर,परासरण ग्राही
ओस्मोरग्युलेशन,परासरणनियमन
ओस्मोरग्युलेशन - ओस्मोरग्युलेटर,परासरण नियमन-परासरण नियामक
ओस्मोटिक एकाग्रता,परासरणी सांद्रण
ओस्मोटिक स्थिती,परासरणी स्थिति
ओस्मोटिक प्रभाव,परासरणी प्रभाव
ओस्मोटिक प्रवाह,परासरणी प्रवाह
ओस्मोटिक चळवळ,परासरणी गति
ओस्मोटिक संभाव्यता,परासरणी विभव
ओस्मोटिक शॉक,परासरणी प्रघात
ओस्मोटिकली सक्रिय,परासरणी रूप से सक्रिय
ओस्पेनिस,शिश्नास्थि
ओसेन,ओसीन
ओसिकल,अस्थिका
ओसिफाइड,अस्थीभूत
ऑस्टिच्थाइस,ऑस्टिक्थीज
ऑस्टायटिस फायब्रोसा सिस्टिका,ऑस्टाइटिस फाइब्रोसा सिस्टिका
ऑस्टियोआर्थरायटिस,अस्थिसंधिशोथ
ऑस्टिओसाइट,"अस्थिकोशिका, अस्थि अणु"
ऑस्टिओपोरोसिस,अस्थि-सुषिरता
ओस्टियम,"आस्य, ऑस्टियम"
शहामृग,शुतुरमुर्ग
ओटोकोनियम,ऑटोकोनियम
ओटोलिथ ऑर्गन,कर्णाश्म अंग
ओटोलिथ,कर्णाश्म
ओच-ओच रोग,आउच-आउच रोग
आउटब्रीडिंग,बहिःप्रजनन
आउटब्रीडिंग डिव्हाइस,"बहिःप्रजनन युक्ति, विजाति प्रजनन युक्ति"
भावनांचा उद्रेक,भावातिरेक
आउटक्रॉसिंग,बहिःसंकरण
आउटलेट,निर्गम
पौष्टिक आऊटपुट,पोषक (पदार्थ) का उत्पादन या निर्गम
अंडाकृती,अंडाकार
अंडाकृती विंडो,अंडाकार गवाक्ष
डिम्बग्रंथि कूप,अंडाशय पुटक
डिम्बग्रंथि ट्यूब्यूल,अंडाशयी नलिका
अंडाशय,अंडाशयक
अंडाशय,अंडाशय
ओव्हटे,अंडाकार
जास्त शोषण,अति दोहन
एकूणच चयापचय,समग्र उपापचय
ओव्हरट्रिशन,अति पोषण
ओव्हिडक्ट,अंडवाहिनी
ओव्हिपरस,अंडप्रजक
ओव्हिपोजिशन,अंडनिक्षेपण
ओव्हुलेशन,अंडोत्सर्जन
अंडाशय,बीजांड
ओव्हम,अंडाणु
ऑक्सॅलिस,आक्जैलिस (खट्टी बूटी)
ऑक्सॅलोसेटिक acid सिड (ओएए),ऑक्सैलोएसीटिक अम्ल
ऑक्सिडेशन,"आक्सीकरण, उपचयन"
ऑक्सिडेटिव्ह फॉस्फोरिलेशन,ऑक्सीकरणी फॉस्फोरिलीयन
ऑक्सिजन पृथक्करण वक्र,आक्सीजन वियोजन वक्र
ऑक्सिजनस,ऑक्सीजिनेस
ऑक्सिजनयुक्त,ऑक्सीजनित
ऑक्सिजनेशन,अक्सीजनीकरण
ऑक्सिंटिक ट्यूबलर ग्रंथी,अम्लजन नलिकाकार ग्रंथि
ऑक्सिटोसिन,ऑक्सिटोसिन
ऑयस्टर,"शुक्ति, सीप"
ओझोन,ओजोन
ओझोन होल,ओजोन छिद्र
ओझोनचा थर,ओजोन परत
पॅचिनेमा,"स्थूलपट्ट, स्थूलसूत्र"
पॅचिटेन,"स्थूलपट्ट अवस्था, स्थूलसूत्र अवस्था"
पॅकेजिंग सेल,संवेस्टन कोशिका
डीएनए हेलिक्सचे पॅकिंग,डी.एन.ए. कुंडलिनी का संवेस्टन
जोडलेले कनेक्शन,संवेस्टन संबंधन
पॅलेओंटोलॉजिकल पुरावा,जीवाश्मीय साक्ष्य
पॅलेओन्टोलॉजिस्ट,जीवाश्म विज्ञानी
पॅलेओन्टोलॉजी,जीवाश्मिकी
पॅलेओसीन,पुरानूतन
पॅलेओझोइक,पुराजीवी
पलिंड्रोमिक,विलोमानुक्रमी
पॅलिंड्रोमिक न्यूक्लियोटाइड अनुक्रम,विलोमानुक्रमी न्यूक्लिओटाइड अनुक्रम
पाम क्रीझ,हथेली उर्मिका
पालमेट,हस्ताकार
पॅलमेटली कंपाऊंड लीफ,संयुक्त हस्ताकार पत्ती
धडधड,"स्पंदन, अतिस्पन्दन"
स्वादुपिंडाचा आयलेट,अग्न्याशयी द्वीप
पेंगेन,पैन्जीन
पॅनस,पैनस
पॅन्सपर्मिया,"सार्वबीजाणुता, पैनस्पर्मिया"
पँथेरा,पैन्थेरा
पॅंटोथेनिक acid सिड,पैन्टोथेनिक अम्ल
पॅपाव्हर सोम्निफेरम,पैपेवर सॉम्निफेरम
पेपर क्रोमॅटोग्राफी,"कागज वर्णलेखन, पेपर क्रोमैटोग्राफी"
पेपिलियोइडिया,पैपिलिओनिडी
पेपिला,पैपिला
पेपिलेट,पैपिलामय
पप्पस,रोमगुच्छ
पार फोकल,समफोकसी तली
पॅरा सहानुभूती विभाजन,परा-अनुकंपी भाग
पॅरासेंट्रिक,"पराकेंद्रिक, पराकेंद्री"
विरोधाभास,पैराडॉक्सिन
पॅराफिन,पैराफिन
पॅराहिपस,पैराहिप्पस
समांतर उत्क्रांती,समांतर विकास
समांतर शिरा,समांतर शिरा
समांतर व्हेनेशन,समांतर शिराविन्यास
पॅरामीटर मूल्य,प्राचल मान
पॅरापोडियम,"पार्श्वपाद, पैरापोडियम"
परजीवी,परजीवी
परजीवी,परजीवी
परजीवी प्राणी,परजीवी प्राणी
परजीवी,परजीविता
पॅरासिम्पेथेटिक,परानुकंपी
पॅराथायरॉईड,"परावटु, पैराथाइरॉइड"
पॅराटोनिक चळवळ,अनुप्रेरित गति
पॅरावेंट्रिक्युलर न्यूक्लियस,परा-निलय केंद्रक
पॅराझोआ,पैराजोआ
पॅराझोआन,पराजंतु
परभानी क्रांती,परभनी क्रांति
पॅरेन्काइमा सेल,मृदूतक कोशिका
पॅरेन्कायमेटस,"मृदूतकी, पैरेन्काइमैटस"
पालकांची लोकसंख्या,जनकीय समष्टि
पालक,"जनकीय, पैत्रिक"
पॅरिएटल,"भित्तीय, भित्तिकास्थि, भित्तिक"
पॅरिएटल सेल,भित्ति कोशिका
पॅरिएटल लोब,भित्तीय पालि
पॅरिटेल्स,पैराइटेलीज
पॅरिपिनेनेट,समपिच्छकी
पॅरोटीड ग्रंथी,कर्णपूर्व ग्रंथि
पार्स डिस्टलिस,"दूरस्थांश, पार्स डिस्टैलिस"
पार्स इंटरमीडिया,"मध्यांश, इंटरमीडिआ पार्स"
पार्थेनियम,पार्थेनियम
पार्थेनोकार्पी,अनिषेकफलन
पार्थेनोजेनेसिस,अनिषेकजनन
आंशिक दबाव,आंशिक दाब
आंशिक प्रतिबिंब,आंशिक परावर्तन
विशिष्ट बाब,कणिकीय पदार्थ
विभाजन गुणांक,वितरण गुणांक
पास्कल,पास्कल
निष्क्रिय प्रतिकारशक्ती,निष्क्रिय प्रतिरक्षा
पेस्ट केलेला नमुना,चिपके प्रतिदर्शी
पाश्चरायझेशन,पाश्चुरीकरण
पटेला,"जान्विका, पटेला, जानुफलक"
पटेला इलियम,श्रोणि-अस्थि
रोगजनक,"रोगजनक, रोगाणु"
रोगजनक जीवाणू,रोगजनक जीवाणु
रोगजनकता,रोगजनकता
पॅथॉलॉजी,विकृतिविज्ञान
पॅथॉलॉजी,रोगविज्ञान
मार्ग,पथ
मार्ग,परिपथ
नमुना वाढ,प्रतिरूपी वृद्धि
फरसबंदी एपिथेलियम,कुट्टिम उपकला
पावो,पैवो
नाशपाती बाजरी,बाजरा
मोती ऑयस्टर,मुक्ता शुक्ति
पेक्टेट,पेक्टेट
पेक्टिक पॉलिसेकेराइड,पेक्टिक पॉलिसैकेराइड
पेक्टिक,पेक्टिक
पेक्टिक,पेक्टिनी
पेक्टिन,पेक्टिन
पेक्टिनेज,पेक्टिनेज
पेक्टोरल फिन,अंस पख
पेक्टोरल कंबर,अंसमेखला
पेडीसीलेट,सवृंत
पेडनकल,वृंतक
मित्रांकडून दबाव,संगी-साथियों का प्रभाव
पेलेजिक फिश,"वेलापवर्ती मछली, पेलैजिक मछली"
पेलिकल,तनुत्वक्
पेल्विक कमर,श्रोणिमेखला
ओटीपोटाचा,"श्रोणि अस्थि, श्रोणि प्रदेश"
ओटीपोटाचा,वृक्कद्रोणी
पेलीकोसॉर,पेलिकोसॉर
पेंग्विन,पेंग्विन
पेनिसिलिन प्रतिकार,पेनिसिलिन-प्रतिरोध
पेनिसिलिन,पेनिसिलिन
