Odiya,Punjabi
ଓଲଟା ଫାଇଲ୍ |,ਉਲਟਾ ਫਾਇਲ
ଓଲଟା ତାଲିକା ଫାଇଲ୍ |,ਉਲਟ ਸੂਚੀ ਫਾਇਲ
ଓଲଟା ପୃଷ୍ଠା ସାରଣୀ |,ਉਲਟ ਪੰਨਾ ਸਾਰਣੀ
"1. ଇଣ୍ଟରଚେଞ୍ଜର, 2. ସାଇମ୍ବଲ୍ |","1. ਇੰਟਰਚੇਂਜਰ, 2. ਪ੍ਰਤੀਕ"
କାର୍ଯ୍ୟ ପରିଚାଳନା,ਕਾਰਜ ਪ੍ਰਬੰਧਨ
କାର୍ଯ୍ୟ ଭିତ୍ତିକ ଭାଷା |,ਕਾਰਵਾਈ ਅਧਾਰਿਤ ਭਾਸ਼ਾ
କାର୍ଯ୍ୟ ପ୍ରାଥମିକତା |,ਕੰਮ ਦੀ ਤਰਜੀਹ
କାର୍ଯ୍ୟ ନିର୍ଘଣ୍ଟ,ਨੌਕਰੀ ਦੀ ਸਮਾਂ-ਸਾਰਣੀ
କାର୍ଯ୍ୟ କ୍ରମ,ਕਾਰਜ ਕ੍ਰਮ
କାର୍ଯ୍ୟ ସୂଚୀ,ਕੰਮ ਦਾ ਕਾਰਜਕ੍ਰਮ
ସନ୍ନିବେଶ,ਸੰਮਿਲਨ
ମିଳିତ ଫଟୋଗ୍ରାଫି ଗ୍ରୁପ୍ (JPG),ਜੁਆਇੰਟ ਫੋਟੋਗ੍ਰਾਫੀ ਗਰੁੱਪ (JPG)
ପତ୍ରିକା,ਮੈਗਜ਼ੀਨ
ଆନନ୍ଦ ବାଡ଼ି,ਖੁਸ਼ੀ ਦੀ ਸੋਟੀ
"1. ମୂଲ୍ୟାଙ୍କନ, 2. ନିଷ୍ପତ୍ତି","1. ਮੁਲਾਂਕਣ, 2. ਫੈਸਲਾ"
ଡେଇଁପଡ |,ਛਾਲ
ଜମ୍ପ ନିର୍ଦ୍ଦେଶ,ਛਾਲ ਮਾਰਨ ਦੀ ਹਦਾਇਤ
ଜମ୍ପର୍ |,ਜੰਪਰ
"1. ମିଳନ, 2. ଚୁକ୍ତି, 3. ମିଳିତ |","1. ਸੰਗਮ, 2. ਸੰਧੀ, 3. ਸੰਯੁਕਤ"
ଚମତ୍କାର,ਰੱਦੀ
ଯଥାର୍ଥତା |,ਜਾਇਜ਼
କିଲୋ ବାଇଟ୍ |,ਕਿਲੋ ਬਾਈਟ
କର୍ନୋଫ୍ ମାନଚିତ୍ର,Karnoff ਨਕਸ਼ਾ
କର୍ଣ୍ଣଫ୍ ଚିତ୍ର |,karnoff ਤਸਵੀਰ
କେବି (କିଲୋଗ୍ରାମ ବାଇଟ୍),KB (ਕਿਲੋਗ੍ਰਾਮ ਬਾਈਟ)
"1. ଆଶ୍ଟି, 2. କର୍ଣ୍ଣଲ, 3. କଲ","1. ਅਸ਼ਟਿ, 2. ਕਰਨਲ, 3. ਕਰਨਲ"
ଆଠ ମୋଡ୍ |,ਅੱਠ ਮੋਡ
ଏକୀକରଣ,ਅਨੁਕੂਲਤਾ
ଚାବି,ਕੁੰਜੀ
କୀବୋର୍ଡ୍,ਕੀਬੋਰਡ
"1. କି ବାଉନ୍ସ, 2. କେ ପ୍ରତ୍ୟାଖ୍ୟାନ କରନ୍ତୁ |","1.ਕੁੰਜੀ ਉਛਾਲ, 2.ਕੁੰਜੀ ਅਸਵੀਕਾਰ"
କି କ୍ଲିକ୍ କରନ୍ତୁ |,ਕੁੰਜੀ ਕਲਿੱਕ
କି ସଙ୍କୋଚନ,ਕੁੰਜੀ ਕੰਪਰੈਸ਼ਨ
"1.କି ଡିସ୍କ, 2.କି ଡିସ୍କ","1.ਕੁੰਜੀ ਡਿਸਕ, 2.ਕੀ ਡਿਸਕ"
କି ଏନକୋଡିଂ |,ਕੁੰਜੀ ਇੰਕੋਡਿੰਗ
ମୁଖ୍ୟ କ୍ଷେତ୍ର |,ਮੁੱਖ ਖੇਤਰ
"1.କି ଫାଇଲ୍, 2.କି ଫାଇଲ୍ |","1.ਕੁੰਜੀ ਫਾਈਲ, 2.ਕੁੰਜੀ ਫਾਈਲ"
ମୁଖ୍ୟ ଗଠନ,ਮੁੱਖ ਬਣਤਰ
କି ପରିଚାଳନା,ਕੁੰਜੀ ਪ੍ਰਬੰਧਨ
କି ପ୍ୟାଡ୍ |,ਕੁੰਜੀ ਪੈਡ
କି ପ୍ୟାଡ୍ |,ਕੁੰਜੀ ਪੈਡ
ମୁଖ୍ୟ ବାକ୍ୟାଂଶ |,ਮੁੱਖ ਵਾਕਾਂਸ਼
କି ନାଡ,ਕੁੰਜੀ ਨਬਜ਼
କି ପଞ୍ଚର୍ |,ਕੁੰਜੀ puncher
କି ପ୍ରକାର,ਕੁੰਜੀ ਲੜੀਬੱਧ
"1. କି ଷ୍ଟ୍ରୋକ୍, 2. କି ଷ୍ଟ୍ରୋକ୍, 3. କି ଚାପ |","1.ਕੁੰਜੀ ਸਟ੍ਰੋਕ, 2.ਕੀ ਸਟ੍ਰੋਕ, 3.ਕੀ ਦਬਾਅ"
ଠିକଣା ସ୍ଥାନାନ୍ତର ଚାବି |,ਪਤਾ ਟ੍ਰਾਂਸਫਰ ਕੁੰਜੀ
"1. ଡିସ୍କ କି, 2. ଡିସ୍କ କି |","1. ਡਿਸਕ ਕੁੰਜੀ, 2. ਡਿਸਕ ਕੁੰਜੀ"
ଫ୍ଲପି କି,ਫਲਾਪੀ ਕੁੰਜੀ
ଟେପ୍ କି,ਟੇਪ ਕੁੰਜੀ
ମୁଖ୍ୟ ଶବ୍ଦ,ਮੁੱਖ ਸ਼ਬਦ
"1. କିକ୍, 2. ଥମ୍ପ୍","1.ਲੱਤੀ, 2.ਥੰਪ"
ହାଟ,ਝੌਂਪੜੀ
କିଲୋ ବିଟ୍ |,ਕਿਲੋ ਬਿੱਟ
ନୋଟ୍,ਗੰਢ
ଜ୍ଞାନ ଆଧାରିତ ସୂଚନା ସେବା |,ਗਿਆਨ ਅਧਾਰਤ ਜਾਣਕਾਰੀ ਸੇਵਾਵਾਂ
ଜ୍ଞାନ ଅନୁସନ୍ଧାନ |,ਗਿਆਨ ਦੀ ਖੋਜ
ଜ୍ଞାନ ସନ୍ଧାନ ଡାଟାବେସ୍ |,ਗਿਆਨ ਖੋਜ ਡੇਟਾਬੇਸ
ଜ୍ଞାନ ଇଞ୍ଜିନିୟରିଂ,ਗਿਆਨ ਇੰਜੀਨੀਅਰਿੰਗ
ଜ୍ଞାନ ପରିଚାଳନା,ਗਿਆਨ ਪ੍ਰਬੰਧਨ
ଜ୍ଞାନ କର୍ମୀ |,ਗਿਆਨ ਕਰਮਚਾਰੀ
ଲାନ୍ ଆଡାପ୍ଟର |,ਲੈਨ ਅਡਾਪਟਰ
"1.LAN ସର୍ଭର, 2.LAN ସର୍ଭର |","1.LAN ਸਰਵਰ, 2.LAN ਸਰਵਰ"
LAN କର୍ମକ୍ଷେତ୍ର |,LAN ਕੰਮ ਵਾਲੀ ਥਾਂ
ଭୂସମାନ୍ତର ଚିତ୍ର |,ਖਿਤਿਜੀ ਤਸਵੀਰ
"1. ଭୂସମାନ୍ତର ପ୍ରତିଛବି, 2. ଲ୍ୟାଣ୍ଡସ୍କେପ୍ |","1. ਹਰੀਜੱਟਲ ਚਿੱਤਰ, 2. ਲੈਂਡਸਕੇਪ"
ଭାଷା,ਭਾਸ਼ਾ
ଭାଷା ଶିକ୍ଷକ,ਭਾਸ਼ਾ ਸਿੱਖਿਅਕ
ଭାଷା ସଞ୍ଚାଳକ,ਭਾਸ਼ਾ ਪ੍ਰੋਸੈਸਰ
"1. ଭାଷା ସ୍ଥାନାନ୍ତର, 2. ଭାଷା ଅନୁବାଦକ |","1.Language Transferr, 2.Language Translator"
ଲାପଟପ୍,ਲੈਪਟਾਪ
ବିସ୍ତୃତ ଏକୀକରଣ (LSI),ਵਿਆਪਕ ਏਕੀਕਰਣ (LSI)
ମାସ ଏକୀକରଣ (LSI),ਪੁੰਜ ਏਕੀਕਰਣ (LSI)
ଲେଜର,ਲੇਜ਼ਰ
ଲେଜର ପ୍ରିଣ୍ଟର୍ |,ਲੇਜ਼ਰ ਪ੍ਰਿੰਟਰ
ଶେଷ ଇନପୁଟ୍ ପ୍ରଥମ ଇସୁ (LIFO),ਆਖਰੀ ਇਨਪੁਟ ਪਹਿਲਾ ਅੰਕ (LIFO)
ସ୍ତର,ਪਰਤ
"ବ୍ଲୁ ପ୍ରିଣ୍ଟ, ଲେଆଉଟ୍ |","ਖਾਕਾ, ਖਾਕਾ"
"1. ପତ୍ର, 2. ପତ୍ର, 3 ଚିଠି","1. ਪੱਤੇ, 2. ਪੱਤੇ, 3. ਪੱਤਰ"
ପତ୍ର ନୋଡ୍ |,ਪੱਤਾ ਨੋਡ
ପତ୍ର ଦାଗ |,ਪੱਤਾ ਸਪਾਟ
ଲିଜ୍,ਲੀਜ਼
"1. ଚ୍ୟାନେଲ୍, 2. ସିଷ୍ଟମ୍ ମୁକ୍ତ କରନ୍ତୁ |","1.ਲੀਜ਼ ਚੈਨਲ, 2.ਲੀਜ਼ ਸਿਸਟਮ"
"1. ଲାଇନ୍, 2. ଲାଇସ୍ ଲାଇନ୍ |","1.ਲਾਈਨ, 2.ਲੀਸ਼ ਲਾਈਨ"
ସର୍ବନିମ୍ନ ଅର୍ଥପୂର୍ଣ୍ଣ ବିଟ୍ shell.sb),ਘੱਟੋ-ਘੱਟ ਅਰਥਪੂਰਨ ਬਿੱਟ shell.sb)
ସର୍ବନିମ୍ନ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସ୍କୋର |,ਘੱਟੋ-ਘੱਟ ਮਹੱਤਵਪੂਰਨ ਸਕੋਰ
"1. ଉତ୍ତରାଧିକାରୀ ସିଷ୍ଟମ୍, 2. ଉତ୍ତରାଧିକାରୀ ସିଷ୍ଟମ୍ |","1. ਵਿਰਾਸਤੀ ਪ੍ਰਣਾਲੀ, 2. ਵਿਰਾਸਤੀ ਪ੍ਰਣਾਲੀ"
"1. ଲେମା, 2. ତତ୍ତ୍। |","1. ਲੇਮਾ, 2. ਪ੍ਰਮੇਯ"
ଅକ୍ଷର ଗୁଣ (LQ),ਅੱਖਰ ਗੁਣਵੱਤਾ (LQ)
verbatim,ਸ਼ਬਦਾਵਲੀ
ଲେକ୍ସିକୋଲୋଜି |,ਕੋਸ਼ ਵਿਗਿਆਨ
"1. archive, 2. ଲାଇବ୍ରେରୀ |","1.ਆਰਕਾਈਵ, 2.ਲਾਇਬ੍ਰੇਰੀ"
"1. ଲାଇବ୍ରେରୀ ପ୍ରୋଗ୍ରାମ୍, 2. ଆର୍କାଇଭ୍ ପ୍ରୋଗ୍ରାମିଂ |","1.ਲਾਇਬ੍ਰੇਰੀ ਪ੍ਰੋਗਰਾਮ, 2.ਆਰਕਾਈਵ ਪ੍ਰੋਗਰਾਮਿੰਗ"
ଲାଇବ୍ରେରୀ ଡିରେକ୍ଟୋରୀ |,ਲਾਇਬ੍ਰੇਰੀ ਡਾਇਰੈਕਟਰੀ
"1. ଲାଇସେନ୍ସ ଚୁକ୍ତି, 2. ଲାଇସେନ୍ସ ଚୁକ୍ତି |","1. ਲਾਇਸੈਂਸ ਇਕਰਾਰਨਾਮਾ, 2. ਲਾਇਸੈਂਸ ਇਕਰਾਰਨਾਮਾ"
ହାଲୁକା ନିର୍ଗତ ଡାୟୋଡ୍ (ଏଲଇଡି),ਲਾਈਟ ਐਮੀਟਿੰਗ ਡਾਇਡਸ (LEDs)
ହାଲୁକା ବନ୍ଧୁକ |,ਹਲਕਾ ਬੰਦੂਕ
ହାଲୁକା କଲମ |,ਹਲਕਾ ਕਲਮ
ର line ଖ୍ୟ ଆଡାପ୍ଟର |,ਰੇਖਿਕ ਅਡਾਪਟਰ
ରେଖା ସମ୍ପାଦନା |,ਲਾਈਨ ਸੰਪਾਦਨ
"1. ଲାଇନ୍ ପ୍ରିଣ୍ଟର୍, 2. ଲାଇନ୍ ପ୍ରିଣ୍ଟର୍ |","1.ਲਾਈਨ ਪ੍ਰਿੰਟਰ, 2.ਲਾਈਨ ਪ੍ਰਿੰਟਰ"
"1. ଲାଇନ୍, 2. ଲାଇନ୍","1.ਰੇਖਿਕ, 2.ਰੇਖਿਕ"
ପ୍ରତି ମିନିଟ୍ ରେଖା (LPM),ਲਾਈਨਾਂ ਪ੍ਰਤੀ ਮਿੰਟ (LPM)
"1. ଲିଙ୍କ୍, ଲିଙ୍କ୍, 2. ଶୃଙ୍ଖଳା, 3 ବନ୍ଧନ","1. ਲਿੰਕ, ਲਿੰਕ, 2. ਚੇਨ, 3. ਬਾਂਡ"
ଶୃଙ୍ଖଳିତ ତାଲିକା |,ਜੰਜੀਰੀ ਸੂਚੀ
ଲିନକ୍ସ,ਲੀਨਕਸ
"1. ଲିକ୍ୱିଡ୍ କ୍ରିଷ୍ଟାଲ୍ ଡିସପ୍ଲେ, 2. ଲିକ୍ୱିଡ୍ କ୍ରିଷ୍ଟାଲ୍ ଡିସପ୍ଲେ (LCD)","1.ਤਰਲ ਕ੍ਰਿਸਟਲ ਡਿਸਪਲੇ, 2.ਲਿਕਵਿਡ ਕ੍ਰਿਸਟਲ ਡਿਸਪਲੇ (LCD)"
ତାଲିକା ପ୍ରକ୍ରିୟାକରଣ |,ਸੂਚੀ ਦੀ ਕਾਰਵਾਈ
"1. ଲେଟର୍, 2. ଲିଟେରାଲ୍ |","1. ਅੱਖਰ, 2. ਸ਼ਾਬਦਿਕ"
"1. ସକ୍ରିୟ, 2. ଜୀବନ୍ତ, 3. ବ electrical ଦୁତିକ, 4. ଚଳପ୍ରଚଳ |","1. ਕਿਰਿਆਸ਼ੀਲ, 2. ਜੀਵਤ, 3. ਬਿਜਲੀ, 4. ਚਲਦਾ"
ଜୀବନ୍ତ ଗଣ୍ଠି |,ਲਾਈਵ ਗੰਢ
"1. ଲୋଡ୍, 2. ଲୋଡ୍","1. ਲੋਡ, 2. ਲੋਡ"
"1. ଲୋଡ୍ ମଡ୍ୟୁଲ୍, 2. ଲୋଡ୍ ମଡ୍ୟୁଲେଟର |","1.ਲੋਡ ਮੋਡਿਊਲ, 2.ਲੋਡ ਮੋਡਿਊਲੇਟਰ"
"1. ଲୋକାଲ୍, 2. ଲୋକାଲ୍","1.ਸਥਾਨਕ, 2.ਸਥਾਨਕ"
ସ୍ଥାନୀୟ ପ୍ରବେଶ,ਸਥਾਨਕ ਪਹੁੰਚ
ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ (LAN),ਲੋਕਲ ਏਰੀਆ ਨੈੱਟਵਰਕ (LAN)
ସ୍ଥାନୀୟ ସ୍ୱଚ୍ଛତା |,ਸਥਾਨਕ ਸਪੱਸ਼ਟਤਾ
"1. ସ୍ଥାନୀୟ ନେଟୱାର୍କ, 2 ସ୍ଥାନୀୟ କେନ୍ଦ୍ର 3 ସ୍ଥାନୀୟ ବିନିମୟ |","1. ਸਥਾਨਕ ਨੈੱਟਵਰਕ, 2. ਸਥਾਨਕ ਕੇਂਦਰ 3. ਸਥਾਨਕ ਮੁਦਰਾ"
ସ୍ଥାନୀୟ ସ୍ମୃତି,ਸਥਾਨਕ ਮੈਮੋਰੀ
ସ୍ଥାନୀୟ ମୋଡ୍ |,ਸਥਾਨਕ ਮੋਡ
ଲୋକାଲ୍ ଭେରିଏବଲ୍ |,ਸਥਾਨਕ ਵੇਰੀਏਬਲ
"ଲୁପ୍, ଲକ୍ |","ਲੂਪ, ਲਾਕ"
ଲୁପ୍ ଫାଇଲ୍ |,ਲੂਪ ਫਾਈਲ
ଅଧିବେଶନ ଆରମ୍ଭ,ਸੈਸ਼ਨ ਸ਼ੁਰੂ
ଅବଧି ଶେଷ,ਮਿਆਦ ਦੇ ਅੰਤ
ଲେଖକ,ਲੇਖਕ
ତର୍କ ବିଶ୍ଳେଷଣକାରୀ |,ਤਰਕ ਵਿਸ਼ਲੇਸ਼ਕ
ଲଜିକ୍ ବୋମା |,ਤਰਕ ਬੰਬ
ଲଜିକ୍ କାର୍ଡ |,ਤਰਕ ਕਾਰਡ
ଲଜିକ୍ ଚାର୍ଟ (ଫ୍ଲୋଚାର୍ଟ),ਤਰਕ ਚਾਰਟ (ਫਲੋਚਾਰਟ)
ଲଜିକ୍ ସର୍କିଟ୍ |,ਤਰਕ ਸਰਕਟ
ତାର୍କିକ ଡିଜାଇନ୍ |,ਤਰਕ ਡਿਜ਼ਾਈਨ
ତାର୍କିକ ଚିତ୍ର,ਤਰਕ ਚਿੱਤਰ
ଲଜିକାଲ୍ ଫ୍ଲୋଚାର୍ଟ |,ਲਾਜ਼ੀਕਲ ਫਲੋਚਾਰਟ
ତାର୍କିକ କାର୍ଯ୍ୟ,ਤਰਕ ਫੰਕਸ਼ਨ
ତାର୍କିକ ଫାଟକ,ਤਰਕ ਗੇਟ
"1. ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ, 2. ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ |","1. ਤਰਕ ਪ੍ਰੋਗਰਾਮਿੰਗ, 2. ਤਰਕ ਪ੍ਰੋਗਰਾਮਿੰਗ"
ତର୍କ ବିସ୍ଥାପନ |,ਤਰਕ ਵਿਸਥਾਪਨ
ତର୍କ ସ୍ଥିତି |,ਤਰਕ ਸਥਿਤੀ
ଲଜିକ୍ ସୁଇଚ୍ |,ਤਰਕ ਸਵਿੱਚ
ତର୍କ ଏକକ |,ਤਰਕ ਇਕਾਈ
ଯୁକ୍ତିଯୁକ୍ତ,ਲਾਜ਼ੀਕਲ
ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |,ਲਾਜ਼ੀਕਲ ਜੋੜ
ତାର୍କିକ ତଥ୍ୟ ଗଠନ,ਲਾਜ਼ੀਕਲ ਡਾਟਾ ਬਣਤਰ
ତାର୍କିକ ଚିତ୍ର,ਲਾਜ਼ੀਕਲ ਚਿੱਤਰ
ଯୁକ୍ତିଯୁକ୍ତ ଅଭିବ୍ୟକ୍ତି |,ਲਾਜ਼ੀਕਲ ਸਮੀਕਰਨ
ଲଜିକାଲ୍ ଫ୍ଲୋଚାର୍ଟ |,ਲਾਜ਼ੀਕਲ ਫਲੋਚਾਰਟ
ଲଜିକାଲ୍ IF (ଲଜିକାଲ୍ ଯଦି),ਲਾਜ਼ੀਕਲ IF (ਲਾਜ਼ੀਕਲ ਜੇ)
ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ,ਤਰਕਸੰਗਤ ਕਾਰਵਾਈ
ଯୁକ୍ତିଯୁକ୍ତ ଅପରେଟର୍ |,ਤਰਕਸ਼ੀਲ ਆਪਰੇਟਰ
ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |,ਤਰਕਸ਼ੀਲ ਕੁਨੈਕਸ਼ਨ
ଯୁକ୍ତିଯୁକ୍ତ ଯୋଜନା |,ਲਾਜ਼ੀਕਲ ਯੋਜਨਾ
"1. ଯୁକ୍ତିଯୁକ୍ତ ଚରିତ୍ର, 2. ଯୁକ୍ତିଯୁକ୍ତ ଚରିତ୍ର |","1. ਤਰਕਸ਼ੀਲ ਅੱਖਰ, 2. ਤਰਕਸ਼ੀਲ ਅੱਖਰ"
ଯୁକ୍ତିଯୁକ୍ତ pattern ାଞ୍ଚା |,ਲਾਜ਼ੀਕਲ ਪੈਟਰਨ
ତାର୍କିକ ମୂଲ୍ୟ,ਲਾਜ਼ੀਕਲ ਮੁੱਲ
ଲଜିକାଲ୍ ଭେରିଏବଲ୍ |,ਲਾਜ਼ੀਕਲ ਵੇਰੀਏਬਲ
ପୂର୍ବାବଲୋକନ,ਸੰਖੇਪ ਜਾਣਕਾਰੀ ਪ੍ਰਾਪਤ ਕੀਤੀ
ପୂର୍ବାବଲୋକନ ସେଟ୍ |,ਝਲਕ ਸੈੱਟ
ପର୍ଯ୍ୟବେକ୍ଷଣ,ਨਿਰੀਖਣ
"1.loop, 2.loop","1.ਲੂਪ, 2.ਲੂਪ"
ଲୁପ୍ କଣ୍ଟ୍ରୋଲ୍ |,ਲੂਪ ਕੰਟਰੋਲ
ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |,ਲੂਪ ਸ਼ੁਰੂਆਤ
ଲୁପ୍ ଭେରିଏସନ |,ਲੂਪ ਪਰਿਵਰਤਨ
"1. ଲପ୍ ନେଟୱାର୍କ, 2. ଲପ୍ ନେଟୱାର୍କ |","1. ਲੂਪ ਨੈੱਟਵਰਕ, 2. ਲੂਪ ਨੈੱਟਵਰਕ"
ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |,ਲੂਪ ਸ਼ੁਰੂਆਤ
ଲୁପ୍-ଏଣ୍ଡିଙ୍ଗ୍ |,ਲੂਪ-ਐਂਡ
କାଉଣ୍ଟର-ଲୁପ୍ ପରୀକ୍ଷା |,ਵਿਰੋਧੀ-ਲੂਪ ਟੈਸਟ
ଖାଲି ଯୋଡି |,ਢਿੱਲੀ ਜੋੜੀ
କ୍ଷତିହୀନ ସଙ୍କୋଚନ |,ਨੁਕਸਾਨ ਰਹਿਤ ਸੰਕੁਚਨ
ହାସ୍ ସଙ୍କୋଚନ |,ਹੈਸ ਕੰਪਰੈਸ਼ਨ
କମ୍ ବାଇଟ୍ |,ਘੱਟ ਬਾਈਟ
ନିମ୍ନ ସ୍ତରର ଭାଷା |,ਹੇਠਲੇ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ
ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |,ਘੱਟ ਪਾਸ ਫਿਲਟਰ
"1. କମ୍ କଣ୍ଡିସନ୍, 2 ନିମ୍ନରେ ବନ୍ଧା |","1. ਘੱਟ ਕੰਡੀਸ਼ਨਡ, 2. ਹੇਠਾਂ ਬੰਨ੍ਹਿਆ ਹੋਇਆ ਹੈ"
"1.MAC ପ୍ରୋଟୋକଲ୍, 2.MAC ନ ics ତିକତା (ମଧ୍ୟମ ପ୍ରବେଶ ନିୟନ୍ତ୍ରଣ)","1.MAC ਪ੍ਰੋਟੋਕੋਲ, 2.MAC ਨੈਤਿਕਤਾ (ਮਿਡਲ ਐਕਸੈਸ ਕੰਟਰੋਲ)"
"1. ମେସିନ୍, 2. ମେସିନ୍ |","1. ਮਸ਼ੀਨ, 2. ਮਸ਼ੀਨ"
ଯନ୍ତ୍ର ଠିକଣା,ਮਸ਼ੀਨ ਦਾ ਪਤਾ
"1. ମେସିନ୍ କୋଡ୍, 2. ମେସିନ୍ କୋଡ୍ |","1. ਮਸ਼ੀਨ ਕੋਡ, 2. ਮਸ਼ੀਨ ਕੋਡ"
ମେସିନ୍ ଚକ,ਮਸ਼ੀਨ ਦਾ ਚੱਕਰ
ଯାନ୍ତ୍ରିକ ଭାଷା |,ਮਸ਼ੀਨੀ ਭਾਸ਼ਾ
ଯାନ୍ତ୍ରିକ ସଫ୍ଟୱେର୍ |,ਮਕੈਨੀਕਲ ਸਾਫਟਵੇਅਰ
ଉପକରଣ ତ୍ରୁଟି,ਜੰਤਰ ਗਲਤੀ
ମେସିନ୍ ନିଷ୍କ୍ରିୟ ସମୟ |,ਮਸ਼ੀਨ ਦਾ ਵਿਹਲਾ ਸਮਾਂ
ମେସିନ୍ ଭାଷା,ਮਸ਼ੀਨ ਭਾਸ਼ਾ
ମାନୁଆଲ୍ |,ਮੈਨੁਅਲ
ଯନ୍ତ୍ରର ଅର୍ଥ,ਮਸ਼ੀਨ ਦੀ ਭਾਵਨਾ
"1. ମେସିନ୍ ଭାଷା, 2. ମେସିନ୍ ଭାଷା |","1.ਮਸ਼ੀਨ ਭਾਸ਼ਾ, 2.ਮਸ਼ੀਨ ਭਾਸ਼ਾ"
ଯନ୍ତ୍ର ଶିକ୍ଷା,ਮਸ਼ੀਨ ਸਿਖਲਾਈ
ମେସିନ୍ ଅପରେସନ୍,ਮਸ਼ੀਨ ਦੀ ਕਾਰਵਾਈ
ମେସିନ୍ ଭାଷା,ਮਸ਼ੀਨ ਭਾਸ਼ਾ
ମେସିନ୍ କାର୍ଯ୍ୟଦକ୍ଷତା,ਮਸ਼ੀਨ ਦੀ ਕਾਰਗੁਜ਼ਾਰੀ
ମେସିନ୍ ଅନୁକରଣ,ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ
ମେସିନ୍ ଅପହରଣ ସମୟ |,ਮਸ਼ੀਨ ਅਗਵਾ ਕਰਨ ਦਾ ਸਮਾਂ
ମେସିନ୍ ଅନୁବାଦ,ਮਸ਼ੀਨ ਅਨੁਵਾਦ
ମେସିନ୍ ଶବ୍ଦ |,ਮਸ਼ੀਨ ਸ਼ਬਦ
ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ,ਮੈਕਰੋ ਹਦਾਇਤ
ମାକ୍ରୋ ସ୍କେଲ୍ |,ਮੈਕਰੋ ਸਕੇਲ
ଜନ ସମାବେଶ କାର୍ଯ୍ୟକ୍ରମ |,ਮਾਸ ਅਸੈਂਬਲਿੰਗ ਪ੍ਰੋਗਰਾਮ
ମୋଟ କଲ୍,ਕੁੱਲ ਕਾਲ
"1. ମାକ୍ରୋ କୋଡ୍, 2. ମାକ୍ରୋ କୋଡ୍ |","1.ਮੈਕਰੋ ਕੋਡ, 2.ਮੈਕਰੋ ਕੋਡ"
ମାକ୍ରୋ କମାଣ୍ଡ୍ |,ਮੈਕਰੋ ਕਮਾਂਡ
ମାକ୍ରୋ ଘୋଷଣା,ਮੈਕਰੋ ਘੋਸ਼ਣਾ
ମାକ୍ରୋ ସଂଜ୍ଞା,ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ
ମାକ୍ରୋ ଫ୍ଲୋ ଚାର୍ଟ |,ਮੈਕਰੋ ਫਲੋ ਚਾਰਟ
ମାକ୍ରୋ ଜେନେରେଟର,ਮੈਕਰੋ ਜਨਰੇਟਰ
ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ,ਮੈਕਰੋ ਹਦਾਇਤ
ମୋଟ ଭାଷା,ਕੁੱਲ ਭਾਸ਼ਾ
ମାକ୍ରୋ ଲାଇବ୍ରେରୀ |,ਮੈਕਰੋ ਲਾਇਬ੍ਰੇਰੀ
ମାକ୍ରୋ ପାରାମିଟର |,ਮੈਕਰੋ ਪੈਰਾਮੀਟਰ
ମାକ୍ରୋ ପ୍ରକ୍ରିୟାକରଣ |,ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਿੰਗ
"1. ମାକ୍ରୋ ପ୍ରୋସେସର୍, 2 ମାକ୍ରୋପ୍ରୋସେସର୍ |","1.ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਰ, 2. ਮੈਕਰੋਪ੍ਰੋਸੈਸਰ"
ମାକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |,ਮੈਕਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ
ମୋଟ ପ୍ରୋଟୋଟାଇପ୍ |,ਕੁੱਲ ਪ੍ਰੋਟੋਟਾਈਪ
"1. ମାକ୍ରୋ ଏନକୋଡିଂ, 2. ମାକ୍ରୋ କୋଡିଂ |","1.ਮੈਕਰੋ ਏਨਕੋਡਿੰਗ, 2.ਮੈਕਰੋ ਕੋਡਿੰਗ"
ମେଗାବାଇଟ୍ (MB),ਮੈਗਾਬਾਈਟ (MB)
ଯାଦୁ ପ୍ରତୀକ |,ਜਾਦੂ ਦਾ ਪ੍ਰਤੀਕ
ଯାଦୁ ସଂଖ୍ୟା,ਮੈਜਿਕ ਨੰਬਰ
ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି,ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ
