Bengali,English
"1.স্ট্যাক, 2.স্ট্যাক",heap
ভর বাছাই,heap sort
সাহায্য,help
সাহায্য পর্দা,help screen
"1.help নেটওয়ার্ক, 2.help নেটওয়ার্ক",helpnet
হার্টজ (কম্পাঙ্ক/ফ্রিকোয়েন্সির একক),hertz
স্বতঃস্ফূর্ত,heuristic
পরীক্ষামূলক পদ্ধতি,heuristic method
হেক্সাডেসিমেল সংখ্যা,hexadecimal numbers
পরোক্ষ লাইন,hidden line
অনুক্রমিক তথ্য সঞ্চয়স্থান,hierarchical data base
অনুক্রমিক ফাইল ব্যবসা,hierarchical file system
অনুক্রমিক রূপরেখা,hierarchical topography
উচ্চ স্তরের ভাষা,high level language
উচ্চ মেমরি এলাকা,high memory area
উচ্চ পারদর্শিতা,high performance
"1. অধিগ্রহণ, 2. আঘাত, 3. সম্ভাবনা",hit
লক্ষ্যভেদ হার,hit rate
আক্রমণ অনুপাত,hit ratio
"1. গর্ত, ব্যবধান 2. গর্ত",hole
হোম ডিরেক্টরি,home directory
হোম পেজ,home page
সমজাতীয় স্থানাঙ্ক,homogeneous coordinate
খোঁড়ান,hop
হপ গণনা (নেট কাজের পরিপ্রেক্ষিতে),hop count
শিং,horn
ফিডার কম্পিউটার,host computer
ফিডার কম্পিউটার,host computer
ফিডার ভাষা,host language
"1.অ্যাক্টিভ কী, 2.হট কী",hot key
হাইপার টেক্সট চিহ্নিত ভাষা (HTML),hyper text markup language (HTML)
অনুমান,hypothesis
আমি পোড,I pod
ইনপুট/আউটপুট বাফার,I/O buffer
"1.ইনপুট/আউটপুট গেটওয়ে, 2.I/O গেটওয়ে",I/O port
ইনপুট/আউটপুট ইউনিট,I/O unit
স্পিকার,identifier
"1. পরিচয়, 2. পরিচয়, 3. ব্যক্তিত্ব, 4. পরিচয়",identity
প্রতিফলন,image
প্রতিফলন সেন্সর,image sensor
প্রভাব প্রিন্টার,impact printer
প্রতিবন্ধকতা,impedence
প্রেসক্রিপটিভ প্রোগ্রাম ভাষা,imperative programme language
কমান্ড বিবৃতি,imperative statement
অস্পষ্ট ঠিকানা,implicit address
অসম্ভব ঘটনা,impossible event
প্যাসিভ নোড,inactive node
অসঙ্গতি,inconsistency
বৃদ্ধি,increment
নির্দেশক,index
সূচক ডেটা আইটেম,index data item
ইনডেক্স ফাইল,index file
সূচক রেজিস্টার,index register
পয়েন্টার ক্রমিক,index sequential
সূচিবদ্ধ ঠিকানা,indexed addressing
সূচিবদ্ধ ভাষা,indexed language
ইনডেক্সড সিকোয়েন্স ফাইল,indexed sequence file
সূচিবদ্ধ অনুক্রমিক অ্যাক্সেস পদ্ধতি (ISAM),indexed sequential sccess method (ISAM)
পরোক্ষ সম্বোধন,indirect addressing
তথ্য বিজ্ঞান,Informatics
তথ্য,Information
তথ্য বিট,information bit
তথ্য ব্যবস্থাপনা,information management
তথ্য ব্যবস্থাপনা সিস্টেম (IMS),information management system (IMS)
তথ্য আহরণ,information retrieval
তথ্য পদ্ধতি,information system
তথ্য প্রযুক্তি (আইটি),information technology (IT)
অবকাঠামো ব্যবস্থাপনা,infrastructure management
উত্তরাধিকার,Inheritance
অন্তর্নিহিত ত্রুটি,inherited error
প্রাথমিক,Initial
শুরুর ঠিকানা,initial address
প্রাথমিক পর্যায়ে,initial state
আরম্ভ,Initialization
ইঙ্কজেট প্রিন্টার,ink jet printer
অসংখ্য,Innumerable
শেষ নোড টেবিল,i-node table
অ-অপারেশনাল সময়কাল,inoperable time
বিনিয়োগ বাফার রেজিস্টার,input buffer register
ইনপুট আউটপুট প্রসেসর (I/O প্রসেসর),input output processor (I/O processor)
ইনভেস্টমেন্ট ইস্যু রেজিস্টার (আই/ও রেজিস্টার),input output register (I/O register)
ইনভেস্টমেন্ট আউটপুট স্টেটমেন্ট (I/O স্টেটমেন্ট),input output statement (I/O statement)
বিনিয়োগ / ইস্যু (I/O),input/output (I/O)
ইনপুট/আউটপুট বাফার (I/O বাফার),input/output buffer (I/O buffer)
ইনপুট/আউটপুট ডিভাইস (I/O ডিভাইস),input/output device (I/O device)
বিনিয়োগ,Insert
ইন্টারপোলেশন বাছাই,insertion sort
ইনস্টলেশন সময়,installation time
চিত্রণ,Instance
নির্দেশ,Instruction
নির্দেশ কাউন্টার,instruction counter
নির্দেশ চক্র,instruction cycle
নির্দেশনাবলী,instruction set
পূর্ণসংখ্যা প্রোগ্রামিং,integer programming
পূর্ণসংখ্যা পরিবর্তনশীল,integer variable
ইন্টিগ্রেটেড মডেম,integrated modem
ইন্টিগ্রেটেড সার্ভিসেস ডিজিটাল নেটওয়ার্ক (ISDN),integrated services digital network (ISDN)
অখণ্ডতা,Integrity
কুশল নিয়ন্ত্রক,intelligent controller
ধারালো টার্মিনাল,intelligent terminal
শেষ ব্লক,inter block
আন্তঃ সেগমেন্ট ফাঁক,inter block gap
যোগাযোগ ব্যবস্থা,inter communication system
মিথষ্ক্রিয়া,Interaction
মিথস্ক্রিয়া গ্রাফ,interactive graphics
"1. মিউচুয়াল কীবোর্ড প্রিন্টার, 2. মিউচুয়াল কীবোর্ড প্রিন্টার",interactive keyboard printer
ইন্টারেক্টিভ যোগাযোগ পরিষেবা,intercom service
"1.ইন্টারফেস, 2.ইন্টারফেস",Interface
"1. ব্যাখ্যা, 2. ব্যাখ্যা",Interleaving
মধ্যবর্তী বাফার,intermediate buffer
অভ্যন্তরীণ বিভাগ,internal block
অভ্যন্তরীণ যোগাযোগ,internal communication
অভ্যন্তরীণ খণ্ডন,internal fragmentation
অভ্যন্তরীণ মেমরি,internal memory
অভ্যন্তরীণ বাছাই,internal sort
অভ্যন্তরীণ ঘড়ি,internal timer
ইন্টারন্যাশনাল অ্যাসোসিয়েশন ফর স্ট্যান্ডার্ডাইজেশন (ISO),international organization for standardization (ISO)
আন্তর্জাতিক প্রযুক্তিগত সহায়তা ইনস্টিটিউট,international technical support organization
ইন্টারনেট,Internet
ইন্টারনেট ইঞ্জিনিয়ারিং ওয়ার্কিং গ্রুপ (IETF),internet engineering task force (IETF)
ইন্টারনেট এক্সপ্লোরার,internet explorer
ইন্টারনেট অনুসন্ধান,internet hunt
ইন্টারনেট মাসিক রিপোর্ট,internet monthly report
ইন্টারনেট প্যাকেট বিনিময়,internet packet exchange
ইন্টারনেট প্রোটোকল (আইপি),internet protocol (IP)
"1.ইন্টারনেট ম্যানুয়াল, 2.ইন্টারনেট প্রোটোকল",internet protocol remove (IP)
ইন্টারনেট ব্রডকাস্ট ডায়ালগ (IRC),internet relay chat (IRC)
ইন্টারনেট সেবা প্রদানকারী,internet service provider
ইন্টারনেট পরিষেবা তালিকা,internet services list
ইন্টারনেট সমাজ,internet society
"1. ইন্টারনেট ডিভাইস, 2. ডিভাইস",internet tools
ইন্টারনেট অপারেশন,internet working
ইন্টারনেট অপারেশন,internet working
ইন্টারপোলেশন,Interpolation
ব্যাখ্যা,Interpret
"1. দোভাষী, 2. বৈষম্যকারী, 3. স্মৃতির স্থানান্তরকারী",Interpreter
আন্তঃপ্রক্রিয়া যোগাযোগ,interprocess communication
অন্তরায়ক,Interrupt
বাধা হ্যান্ডলার,interrupt handler
বাধা কভার,interrupt mask
বাধা সংকেত,interrupt signal
বাধা ভেক্টর,interrupt vector
বাধা,Interruption
ছেদ,Intersect
"1.ইন্টারনেট, 2.ইন্টারনেট",Intranet
অপরিবর্তনীয়,Invariant
ইনভেন্টরি প্রধান ফাইল,inventory master file
বিপরীত মাল্টিপ্লেক্সার,inverse multiplexer
বিপরীত স্ক্যানিং,inverse scanning
বিপরীত ফাইল,inverted file
বিপরীত তালিকা ফাইল,inverted list file
বিপরীত পাতা টেবিল,inverted page table
"1. বিনিময়কারী, 2. প্রতীক",Inverter
ইন্টারনেট অপারেশন,internet working
ইন্টারপোলেশন,Interpolation
ব্যাখ্যা,Interpret
"1. দোভাষী, 2. বৈষম্যকারী, 3. স্মৃতির স্থানান্তরকারী",Interpreter
আন্তঃপ্রক্রিয়া যোগাযোগ,interprocess communication
অন্তরায়ক,Interrupt
বাধা হ্যান্ডলার,interrupt handler
বাধা কভার,interrupt mask
বাধা সংকেত,interrupt signal
বাধা ভেক্টর,interrupt vector
বাধা,Interruption
ছেদ,Intersect
"1.ইন্টারনেট, 2.ইন্টারনেট",Intranet
অপরিবর্তনীয়,Invariant
ইনভেন্টরি প্রধান ফাইল,inventory master file
বিপরীত মাল্টিপ্লেক্সার,inverse multiplexer
বিপরীত স্ক্যানিং,inverse scanning
বিপরীত ফাইল,inverted file
বিপরীত তালিকা ফাইল,inverted list file
বিপরীত পাতা টেবিল,inverted page table
"1. বিনিময়কারী, 2. প্রতীক",Inverter
কার্য ব্যবস্থাপনা,job management
কর্মমুখী ভাষা,job oriented language
কাজের অগ্রাধিকার,job priority
কাজের সময়সূচী,job scheduling
টাস্ক সিকোয়েন্সিং,job sequencing
কাজের সময়সূচী,job table
সন্নিবেশ,join (JOIN)
জয়েন্ট ফটোগ্রাফি গ্রুপ (JPG),joint photographic group (jpg)
পত্রিকা,Journal
আনন্দ লাঠি,joy stick
"1.মূল্যায়ন, 2.সিদ্ধান্ত",Judgement
লাফ,Jump
লাফের নির্দেশ,jump instruction
জাম্পার,Jumper
"1. সঙ্গম, 2. সন্ধি, 3. যৌথ",Junction
আবর্জনা,Junk
ন্যায্যতা,Justification
কিলো বাইট,k bytes
কার্নফ মানচিত্র,karnaugh map
কার্নফ ছবি,karnaugh map
KB (কিলোগ্রাম বাইট),KB (Kilo Byte)
"1. অষ্টী, 2. কার্নেল, 3. কর্নেল",Kernel
আট মোড,kernel mode
acclimatization,Kerning
চাবি,Key
কীবোর্ড,key board
"1.কী বাউন্স, 2.কী প্রত্যাখ্যান",key bounce
কী ক্লিক করুন,key click
কী কম্প্রেশন,key compression
"1.কী ডিস্ক, 2.কী ডিস্ক",key disk
কী এনকোডিং,key encryption
প্রধান এলাকা,key field
"1.কী ফাইল, 2.কী ফাইল",key file
প্রধান কাঠামো,key frame
প্রকৃত ব্যবস্থাপনা,key management
কী প্যাড,key pad
কী প্যাড,key pad
মূল বাক্যাংশ,key phrase
কী পালস,key pulse
কী খোঁচা,key punch
কী সাজানোর,key sorting
"1.কী স্ট্রোক, 2.কী স্ট্রোক, 3.কী চাপ",key stroke
ঠিকানা স্থানান্তর কী,key to address transformation
"1. ডিস্ক কী, 2. ডিস্ক কী",key to disk
ফ্লপি কী,key to floppy
টেপ কী,key to tape
নির্দেশক শব্দ,key word
"1. লাথি, 2. থাম্প",Kick
কুটির,Kill
কিলো বিট,Kilobit
গিঁট,Knots
জ্ঞান ভিত্তিক তথ্য সেবা,knowledge based information services
জ্ঞান অনুসন্ধান,knowledge discovery
জ্ঞান অনুসন্ধান ডাটাবেস,knowledge discovery database (KDD)
জ্ঞান প্রকৌশল,knowledge engineering
জ্ঞান ব্যবস্থাপনা,knowledge management
জ্ঞান কর্মী,knowledge worker
ল্যান অ্যাডাপ্টার,Lan adapter
"1.LAN সার্ভার, 2.LAN সার্ভার",Lan server
LAN কর্মক্ষেত্র,LAN workplace
অনুভূমিক ছবি,Landscape
"1.অনুভূমিক ছবি, 2.ল্যান্ডস্কেপ",Landscape
ভাষা,Language
ভাষা প্রশিক্ষক,language interpreter
ভাষা প্রসেসর,language processor
"1.Language Transferr, 2.Language Translator",language translator
ল্যাপটপ,Laptop
ব্যাপক ইন্টিগ্রেশন (LSI),large scale integration (lsi)
গণ ইন্টিগ্রেশন (LSI),large scale integration (LSI)
লেজার,Laser
লেজার প্রিন্টার,laser printer
লাস্ট ইনপুট ফার্স্ট ইস্যু (LIFO),last in first out (LIFO)
স্তর,Layer
"ব্লুপ্রিন্ট, বিন্যাস",Layout
"1. পাতা, 2. পাতা, 3. চিঠি",Leaf
পাতার নোড,leaf node
পাতার দাগ,leaf site
ইজারা,Lease
"1.লিজ চ্যানেল, 2.লিজ সিস্টেম",leased channel
"1. লাইন, 2. লেশ লাইন",leased line
ন্যূনতম অর্থপূর্ণ বিট shell.sb),least significant bit (lsb)
অন্তত উল্লেখযোগ্য স্কোর,least significant digit
"1. ইনহেরিটেড সিস্টেম, 2. ইনহেরিটেন্স সিস্টেম",legacy system
"1. লেমা, 2. উপপাদ্য",Lemma
চিঠির গুণমান (LQ),letter quality (LQ)
শব্দার্থে,Lexeme
অভিধান,Lexicography
"1.আর্কাইভ,2.লাইব্রেরি",Library
"1.লাইব্রেরি প্রোগ্রাম, 2.আর্কাইভ প্রোগ্রামিং",library program
লাইব্রেরি ডিরেক্টরি,library sub-routine
"1. লাইসেন্স চুক্তি, 2. লাইসেন্স চুক্তি",licence agrement
হালকা নির্গত ডায়োড (এলইডি),light emitter diode (LED)
হালকা বন্দুক,light gun
হালকা কলম,light pen
রৈখিক অ্যাডাপ্টার,line adapter
লাইন সম্পাদনা,line editing
"1.লাইন প্রিন্টার, 2.লাইন প্রিন্টার",line printer
"1.রৈখিক, 2.রৈখিক",Linear
লাইন প্রতি মিনিট (LPM),lines per minute (LPM)
"1. লিঙ্ক, লিঙ্ক, 2. চেইন, 3. বন্ধন",Link
শৃঙ্খলিত তালিকা,linked list
লিনাক্স,LINUX
"1.লিকুইড ক্রিস্টাল ডিসপ্লে, 2.লিকুইড ক্রিস্টাল ডিসপ্লে (LCD)",liquid crystal display (LCD)
তালিকা প্রক্রিয়াকরণ,list processing
"1.অক্ষর, 2.আক্ষরিক",Literal
"1. সক্রিয়, 2. জীবন্ত, 3. বৈদ্যুতিক, 4. চলন্ত",Live
লাইভ গিঁট,live node
"1.লোড, 2.লোড",Load
"1.লোড মডিউল, 2.লোড মডিউল",load module
"1.স্থানীয়, 2.স্থানীয়",Local
স্থানীয় অ্যাক্সেস,local access
লোকাল এরিয়া নেটওয়ার্ক (LAN),local area network (Lan)
স্থানীয় স্বচ্ছতা,local definition
"1. স্থানীয় নেটওয়ার্ক, 2. স্থানীয় কেন্দ্র 3. স্থানীয় বিনিময়",local exchange
স্থানীয় স্মৃতি,local memory
স্থানীয় মোড,local mode
স্থানীয় পরিবর্তনশীল,local variable
"লুপ, লক",Lock
লুপ ফাইল,locked file
অধিবেশন শুরু,log in=log on
মেয়াদ শেষ,log off-log out
রচনা,Logging
যুক্তি বিশ্লেষক,logic analyser
যুক্তি বোমা,logic bomb
লজিক কার্ড,logic card
লজিক চার্ট (ফ্লোচার্ট),logic chart (flow chart)
লজিক সার্কিট,logic circuit
লজিক ডিজাইন,logic design
লজিক ডায়াগ্রাম,logic diagram
লজিক্যাল ফ্লোচার্ট,logic flow chart
লজিক ফাংশন,logic function
লজিক গেট,logic gate
"1. লজিক প্রোগ্রামিং, 2. লজিক প্রোগ্রামিং",logic programming
যুক্তি স্থানচ্যুতি,logic shift
যুক্তি অবস্থা,logic state
লজিক সুইচ,logic switch
লজিক ইউনিট,logic unit
যৌক্তিক,Logical
যৌক্তিক সংযোগ,logical connection
যৌক্তিক তথ্য কাঠামো,logical data structure
লজিক্যাল ডায়াগ্রাম,logical diagram
যৌক্তিক অভিব্যক্তি,logical expression
লজিক্যাল ফ্লোচার্ট,logical flow chart (flow chart)
লজিক্যাল IF (যৌক্তিক যদি),logical IF
যুক্তিসঙ্গত অপারেশন,logical operation
যুক্তিবাদী অপারেটর,logical operator
যুক্তিসঙ্গত সংযোগ,logical relation
যৌক্তিক পরিকল্পনা,logical scheme
"1. যুক্তিবাদী চরিত্র, 2. যৌক্তিক চরিত্র",logical symbol
যৌক্তিক প্যাটার্ন,logical type
যৌক্তিক মান,logical value
যৌক্তিক পরিবর্তনশীল,logical variable
অর্জিত ওভারভিউ,look ahead carry
পূর্বরূপ সেট,look ahead set
পর্যবেক্ষণ,Look-up
"1.লুপ, 2.লুপ",Loop
লুপ নিয়ন্ত্রণ,loop control
লুপ ইনিশিয়ালাইজেশন,loop initialization
লুপ বৈচিত্র,loop modification
"1.লুপ নেটওয়ার্ক, 2.লুপ নেটওয়ার্ক",loop network
লুপ ইনিশিয়ালাইজেশন,loop start
লুপ-এন্ডিং,loop termination
পাল্টা লুপ পরীক্ষা,loop-back test
ঢিলেঢালাভাবে মিলিত,loosely coupled
ক্ষতিহীন কম্প্রেশন,lossless compression
হ্যাসে কম্প্রেশন,lossy compression
কম বাইট,low byte
নিম্ন স্তরের ভাষা,low level language
কম পাস ফিল্টার,low pass filter
"1.নিম্ন শর্তযুক্ত, 2. নীচে আবদ্ধ",lower bound
"1.MAC প্রোটোকল, 2.MAC নীতিশাস্ত্র (মিডল অ্যাক্সেস কন্ট্রোল)",mac protocol (medium access control)
"1. মেশিন, 2. মেশিন",Machine
মেশিন ঠিকানা,machine address
"1. মেশিন কোড, 2. মেশিন কোড",machine code
মেশিন চাকা,machine cycle
যান্ত্রিক ভাষা,machine dependent language
যান্ত্রিক সফ্টওয়্যার,machine dependent software
ডিভাইস ত্রুটি,machine error
মেশিন অলস সময়,machine idle time
মেশিন ভাষা,machine independent language
ম্যানুয়াল,machine instruction
মেশিন সেন্স,machine intelligence
"1.মেশিন ল্যাঙ্গুয়েজ, 2.মেশিন ল্যাঙ্গুয়েজ",machine language
মেশিন লার্নিং,machine learning
মেশিন অপারেশন,machine operation
মেশিন ভাষা,machine oriented language
মেশিন কর্মক্ষমতা,machine run
মেশিন সিমুলেশন,machine simulation
মেশিন হাইজ্যাকিং সময়,machine spoiled time
যন্ত্রানুবাদ,machine translation
মেশিন শব্দ,machine word
ম্যাক্রো নির্দেশ,macro (=macro instruction)
ম্যাক্রো স্কেল,macro argument
গণ সমাবেশ কর্মসূচি,macro assembly program
স্থূল কল,macro call
"1.ম্যাক্রো কোড, 2.ম্যাক্রো কোড",macro code
ম্যাক্রো কমান্ড,macro command
ম্যাক্রো ঘোষণা,macro declaration
ম্যাক্রো সংজ্ঞা,macro definition
ম্যাক্রো ফ্লো চার্ট,macro flow chart
ম্যাক্রো জেনারেটর,macro generator
ম্যাক্রো নির্দেশ,macro instruction
স্থূল ভাষা,macro language
ম্যাক্রো লাইব্রেরি,macro library
ম্যাক্রো প্যারামিটার,macro parameter
ম্যাক্রো প্রক্রিয়াকরণ,macro processing
"1.ম্যাক্রো প্রসেসর, 2. ম্যাক্রোপ্রসেসর",macro processor
ম্যাক্রো প্রোগ্রামিং,macro programming
স্থূল প্রোটোটাইপ,macro prototype
"1.ম্যাক্রো এনকোডিং, 2.ম্যাক্রো কোডিং",Macro-coding
মেগাবাইট (MB),magabyte (MB)
জাদু প্রতীক,magic character
জাদু সংখ্যা,magic number
চৌম্বকীয় বুদ্বুদ মেমরি,magnetic bubble memory
চৌম্বক কার্ড,magnetic card
"1.ম্যাগনেটিক সেল, 2.ম্যাগনেটিক সেল",magnetic cell
চৌম্বকীয় প্রতীক,magnetic character
চৌম্বকীয় কোর স্টোরেজ,magnetic core storage
"1. ম্যাগনেটিক ডিস্ক, 2. চৌম্বকীয় ডিস্ক",magnetic disk
চৌম্বকীয় ডিস্ক ঠিকানা,magnetic disk address
চৌম্বকীয় ডিস্ক মেমরি,magnetic disk memory
চৌম্বক ড্রাম,magnetic drum
"1. ম্যাগনেটিক এনকোডিং, 2. ম্যাগনেটিক কোডিং, 3. ম্যাগনেটিক কোডিং",magnetic encoding
চৌম্বক শীর্ষ,magnetic head
চৌম্বক কালি,magnetic ink
ম্যাগনেটিক ইঙ্ক ক্যারেক্টার রিকগনিশন (MICR),magnetic ink character recognition (MICR)
চৌম্বক মাধ্যম,magnetic media
চৌম্বকীয় পড়া,magnetic reading
চৌম্বকীয় রেকর্ডিং,magnetic recording
চৌম্বকীয় স্টোরেজ,magnetic storage
তরিৎ - চৌম্বকীয় ফিতা,magnetic strip
চৌম্বকীয় টেপ,magnetic tape
চৌম্বক টেপ কার্তুজ,magnetic tape cartridge
চৌম্বকীয় টেপ ড্রাইভ,magnetic tape drive
চৌম্বক টেপ অগ্রদূত,magnetic tape header
চৌম্বক টেপ গ্রন্থাগারিক,magnetic tape librarian
চৌম্বকীয় টেপ অ্যাক্সেস,magnetic tape transport
চৌম্বকীয় টেপ ইউনিট,magnetic tape unit
"1.চৌম্বকীয় পাতলা স্তর, 2.চৌম্বকীয় পাতলা ফিল্ম",magnetic thin film
চৌম্বক পথ,magnetic track
চৌম্বক অপটিক্যাল স্টোরেজ,magneto optic storage
"1. চুম্বক প্রিন্টার, 2. চুম্বক প্রিন্টার",magnetographic printer
চৌম্বকীয় বিকৃতি,Magnetostriction
চৌম্বকীয়ভাবে বিকৃত ট্যাবলেট,magnetostrictive tablet
"1. মেইল বক্স, 2. মেইল বক্স",mail box
মেইল মার্জ,mail merge
"1. প্রধান নিয়ন্ত্রণ ইউনিট, 2. প্রধান নিয়ন্ত্রণ ইউনিট",main control unit
প্রধান ফ্রেম,main frame
"1. মেইন ফ্রেম সিস্টেম, 2. মেইন ফ্রেম মেকানিজম",main frame system
"1. প্রধান মেমরি, 2. প্রধান মেমরি",main memory
"1. প্রধান প্রোগ্রাম, 2. প্রধান প্রোগ্রাম",main program
প্রধান স্টোরেজ,main storage
"1. প্রধান সুইচ, 2. প্রধান সুইচ",main switch
"1. রক্ষণাবেক্ষণ, 2. রক্ষণাবেক্ষণ",Maintenance
রক্ষণাবেক্ষণ প্যানেল,maintenance panel
রক্ষণাবেক্ষণ সময়,maintenance time
বড় বৃত্ত,major cycle
কী ডিভাইস,major device
প্রধান কী,major key
মূলমঞ্চ,major state
প্রধান কাঠামো,major structure
প্রধান কাজ,major task
সংখ্যাগরিষ্ঠ উপাদান,majority element
সংখ্যাগরিষ্ঠ গেট,majority gate
সংখ্যাগরিষ্ঠ অপারেশন,majority operation
প্রতিদান সময়কাল,makeup time
ভুল অপারেশন রুটিন,malfunction routine
ব্যবস্থাপনা উন্নয়ন,management development
ম্যানেজমেন্ট ইনফরমেশন সিস্টেম (MIS),management information system (MIS)
ব্যবস্থাপনা বিজ্ঞান,management science
ম্যানচেস্টার এনকোডিং,Manchester coding
গুণ,Manifolding
আনুমানিক পরিবর্তনশীল,manipulated variable
অনুমানমূলক সূচক,manipulating indexing
মানুষের মেশিন সিমুলেশন,man-machine simulation
ম্যানুয়াল ঠিকানা সুইচ,manual address switch
ম্যানুয়াল বিশ্লেষণ,manual analysis
ম্যানুয়াল কল,manual answering
ম্যানুয়াল এন্ট্রি,manual entry
"1.ম্যানুয়াল সেন্টার, 2.ম্যানুয়াল সেন্টার",manual exchange
"1. ম্যানুয়াল ইনপুট, 2. ম্যানুয়াল ইনপুট",manual input
সংক্ষিপ্ত কাজ,manual operation
বহু থেকে বহু সম্পর্ক,many to many relationship
মাল্টি-ডিকোডার,many to one decoder
মানচিত্র পদ্ধতি,map method
ম্যাপিং,Mapping
মার্জিন,Margin
প্রান্তিক ত্রুটি,margin error
প্রান্তিক তদন্ত,marginal check
প্রান্তিক পরীক্ষা,marginal test
প্রতীক সনাক্তকরণ,mark detection
সাইন রিডিং,mark reading
প্রতীক স্ক্যানিং,mark scanning
সাইন সেন্স,mark sense
চিহ্নিতকারী,Marker
চিহ্নিত করা,Marking
মার্কার তরঙ্গ,marking wave
মার্কভ চেইন,markov chain
মার্কভ উৎস,markov source
মার্কআপ ভাষা,mark-up language
maser,Maser
maser,Maser
"1. মুখোশ, 2. পর্দা, 3. পর্দা",Mask
"1. কভার বিট, 2. কভার বিট, 3. মাস্ক ডবল ডিজিট",mask bit
মাস্ক প্রোগ্রামেবল ডিভাইস,mask programmable device
কভার রেজিস্টার,mask register
"1. কভার রম, 2. কভার রম",masked ROM
আবরণ,Masking
বিশাল পরিসংখ্যান,mass data
"1. ভর মেমরি, 2. ভর মেমরি",mass memory
ব্যাপকভাবে সমান্তরাল,massively parallel
প্রধান,Master
মাস্টার কার্ড,master card
"1.মাথা ঘড়ি, 2.কন্ট্রোলার ঘড়ি",master clock
প্রধান কনসোল,master consol
প্রধান তথ্য,master data
মাস্টার ডায়াগ্রাম,master diagram
প্রধান নথি,master file
প্রধান গ্রুপ,master group
প্রধান চাবি,master key
প্রধান লাইব্রেরি টেপ,master library tape
প্রাইম প্রসেসর,master processor
ফ্ল্যাগশিপ প্রোগ্রাম,master program
প্রধান কেন্দ্র,master station
"1.মাস্টার টেপ, 2.মাস্টার টেপ",master tape
"1.প্রিন্সিপাল টার্মিনাল, 2.প্রধান টার্মিনাল",master terminal
প্রধান অধস্তন ডিভাইস,master/slave device
প্রধান অধস্তন ব্যবস্থা,master/slave system
"1. মিল, 2. মিল, 3. দেখা",Match
ম্যাচ,Matching
গাণিতিক প্রোগ্রামিং,mathematical programming
গাণিতিক সিমুলেশন,mathematical simulation
"1.ম্যাট্রিক্স, 2.ম্যাট্রিক্স",Matrix
"1.ম্যাট্রিক্স প্রিন্টার, 2.ম্যাট্রিক্স প্রিন্টার",matrix printer
ম্যাট্রিক্স সুইচ,matrix switch
ম্যাট্রিক্স টেবিল,matrix table
ম্যাক্সি কম্পিউটার,maxi computer
ম্যাক্সি কম্পিউটার,Maxicomputer
শীর্ষ উপাদান,maximal element
যোগপ্যাড,maxterm (standard sum term)
ম্যাক্সওয়েল ড্যামন,maxwell daemon
"1.মান, 2.অর্থ",Mean
মানে পুনরুদ্ধারের সময়,mean repair time
ব্যর্থতা মানে সময়,mean time between failure (MTBF)
ব্যর্থতার মধ্যবর্তী সময় (mt b f),mean time between failure (MTBF)
ব্যর্থতার সময় মানে,mean time to failure
মেরামতের গড় সময়,mean time to repair
সংশোধন গড় সময় (MTTR),mean time to repair (MTTR)
মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI),medium scale integration (MSI)
মিডিয়াম ইন্টিগ্রেশন (MSI),medium scale integration (MSI)
মানে টার্ম স্টোরেজ ডিভাইস,medium term storage device
প্রতি সেকেন্ডে মেগা বিটস (Mbps),megabit per second (MB Ps)
উপাদান বস্তু,member object
উপাদান রেকর্ড,member record
"1.স্মৃতি, 2.স্মৃতি",Memory
"1.মেমরি অ্যারে, 2.মেমরি অ্যারে",memory array
"1. মেমরি ফান্ড, 2. মেমরি ব্যাংক",memory bank
"1.মেমরি বাফার রেজিস্টার, 2.মেমরি বাফার রেজিস্টার",memory buffer register
"1.মেমরি বাস, 2. মেমরি বাস",memory bus
মেমরি কার্ড,memory card
মেমরি সেল,memory cell
স্মৃতিশক্তি হ্রাস,memory compaction
"1.মেমরি কোর, 2.মেমরি কোর",memory core
মেমরি চক্র,memory cycle
"1.মেমরি ডেটা রেজিস্টার, 2.মেমরি ডেটা রেজিস্টার",memory data register
"1.মেমরি ডাম্প,2.মেমরি ডাম্প",memory dump
"1.মেমরি এক্সচেঞ্জ, 2.মেমরি এক্সচেঞ্জ",memory exchange
"1.মেমরি অনুক্রম, 2.মেমরি অনুক্রম",memory hierarchy
মেমরি নির্দেশনা,memory instruction
"1.মেমরি ম্যানেজমেন্ট, 2.মেমরি ম্যানেজমেন্ট",memory management
"1.মেমরি ম্যাপ, 2.মেমরি ম্যাপ",memory map
"1. মেমরি ম্যাপ করা আউটপুট, 2. ইনপুট, 3. মেমরি ম্যাপ করা I/O",memory mapped I/O
"1.মেমরি মডেল, 2.মেমরি মডেল, 3.মেমরি মডেল",memory model
"1.মেমরি মডিউল, 2.মেমরি মডিউল",memory module
"1.মেমরি ইনডেক্স রেজিস্টার, 2.মেমরি ইনডেক্স রেজিস্টার",memory pointer register
স্মৃতি শক্তি,memory power
মেমরি সুরক্ষা,memory protection
"1.মেমরি রেফারেন্স নির্দেশ, 2.মেমরি রেফারেন্স নির্দেশ",memory reference instruction
"1.মেমরি প্রোগ্রাম, 2.মেমরি প্রোগ্রাম",memory resident program
"1.মেমরি ইউনিট, 2.মেমরি ইউনিট",memory unit
তালিকা,Menu
মেনু বার,menu bar
মেনু চালিত,menu drive
মেনু নির্বাচন,menu selection
প্রধান চালিত প্রোগ্রাম,menu-driven program
