Punjabi,Tamil
ਮਿੱਟੀ ਦੀ ਬਣਤਰ,மண் அமைப்பு
ਮਿੱਟੀ ਦੀ ਬਣਤਰ,மண் அமைப்பு
ਮਿੱਟੀ ਦੀ ਕਿਸਮ,மண் வகை
ਸੋਲਮ,சோலம்
ਸੋਰਪਸ਼ਨ,சோர்ப்ஷன்
ਸਪੱਲਸ,ஸ்பால்கள்
ਖਾਸ ਆਇਨ ਪ੍ਰਭਾਵ,குறிப்பிட்ட அயனி விளைவு
ਵਰਗਾਕਾਰ ਕੋਰਸਡ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,சதுர வடிவ இடிபாடுகள்
ਵਰਗਾਕਾਰ ਰੈਗੂਲਰ ਕੋਰਸਡ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,ஸ்கொயர் ரெகுலர் கோர்ஸ்டு இடிந்த கல் கொத்து
ਸਥਿਰ ਵਹਾਅ,நிலையான ஓட்டம்
ਸਟੈਪਡ ਫਲੈਸ਼ਿੰਗ,மிளிரும் படி
ਚਿਪਕਣਾ,ஒட்டும் தன்மை
ਸਟਿਕਿੰਗ ਪੁਆਇੰਟ,ஒட்டும் புள்ளி
ਪੱਥਰ,கல்
ਢਲਾਣ ਹੱਥ ਮੋਲਡਿੰਗ,ஸ்லோப் கை மோல்டிங்
ਪੱਟੜੀ ਦਾ ਕਬਜਾ,பட்டா கீல்
ਤੂੜੀ ਬੋਰਡ,வைக்கோல் பலகை
ਸਟ੍ਰੀਮ,ஸ்ட்ரீம்
ਤਣਾਅ,மன அழுத்தம்
ਸਟ੍ਰੈਚਰ,நீட்டுபவர்
ਸਟ੍ਰੈਚਰ ਬਾਂਡ,ஸ்ட்ரெச்சர் பிணைப்பு
ਸਟਰੈਚਰ ਕੋਰਸ,ஸ்ட்ரெச்சர் படிப்பு
ਸਤਰ,லேசான கயிறு
ਸਤਰ ਕੋਰਸ,சரம் பாடநெறி
ਬਣਤਰ ਕਾਰਕ,கட்டமைப்பு காரணி
ਬਣਤਰ ਸੂਚਕਾਂਕ,கட்டமைப்பு குறியீடு
ਸਟੁਕੋ,ஸ்டக்கோ
ਸਟੱਡ,வீரியமான
ਸਟਾਈਲੋਬੇਟ,ஸ்டைலோபேட்
ਉਪ ਮਿੱਟੀ,துணை மண்
ਉਪ ਬਣਤਰ,துணை அமைப்பு
ਸਮੀਕਰਨ ਵਕਰ,கூட்டுத்தொகை வளைவு
ਸੂਰਜ ਮੀਕਾ,சன் மைக்கா
ਸੁਪਰ ਬਣਤਰ,சூப்பர் கட்டமைப்பு
ਸਰਵੇਖਣ ਕਰਨ ਵਾਲਾ,நிலமளப்போர்
S-ਮੁੱਲ,எஸ்-மதிப்பு
ਸਵੈਗ,அங்கும் இங்கும் அசை
ਹੰਸ ਦੀ ਗਰਦਨ,ஸ்வான் கழுத்து
ਤੰਬੂ,கூடாரம்
ਟੇਬਲ ਹੱਥ ਮੋਲਡਿੰਗ,மேஜை கை மோல்டிங்
ਟੈਂਕਿੰਗ,டேங்கிங்
ਟੈਂਪੀਏਟੋ,டெம்பீட்டோ
ਟੈਂਪਰਿੰਗ,வெப்பநிலை மாற்றம்
ਟੈਂਪਲੇਟ,டெம்ப்ளேட்
ਟੈਂਪਲੇਟ,டெம்ப்ளேட்
ਟੇਪੀਡੇਰਿਅਮ,டெபிடேரியம்
ਟੈਰਾਕੋਟਾ,டெரகோட்டா
ਟੈਰਾ ਰੋਜ਼ਾ,டெர்ரா ரோசா
ਟੈਰਾਜ਼ੋ,டெர்ராஸோ
ਟੈਟਰਾ ਸ਼ੈਲੀ,டெட்ரா பாணி
ਥ੍ਰੈਸ਼ਹੋਲਡ ਸੀਮਾ ਮੁੱਲ,வரம்பு வரம்பு மதிப்பு
ਗਲਾ,தொண்டை
ਪੱਥਰ ਦੁਆਰਾ,கல் மூலம்
ਟਾਈਡਲ ਬੇਸਿਨ,டைடல் பேசின்
ਟਾਈ ਪੱਟੀ,டை பார்
ਟਾਈ ਬੀਮ,கற்றை கட்டவும்
ਟਾਈ ਰਾਡ,டை ராட்
ਤਿਰਸ,Tirs
ਸਹਿਣਸ਼ੀਲਤਾ,சகிப்புத்தன்மை
ਟੂਥਿੰਗ,பல்வலி
ਉਪਰਲੀ ਮਿੱਟੀ ਜਾਂ ਸਤਹੀ ਮਿੱਟੀ,மேல் மண் அல்லது மேற்பரப்பு மண்
ਕੁੱਲ porosity,மொத்த போரோசிட்டி
ਟਰੇਸਰੀ,டிரேசரி
ਟ੍ਰੇਨ ਪ੍ਰਤੀਰੋਧ,ரயில் எதிர்ப்பு
ਟਰਾਂਸੇਪਟ,இடமாற்றம்
ਪਰਿਵਰਤਨਸ਼ੀਲ ਮਿੱਟੀ,இடைநிலை மண்
ਟ੍ਰਾਂਸੋਮ,டிரான்ஸ்சம்
ਆਵਾਜਾਈ ਮਿੱਟੀ,போக்குவரத்து மண்
ਸਹਾਇਕ,துணை நதி
ਟ੍ਰਾਈਫੋਰੀਅਮ,டிரிஃபோரியம்
ਟ੍ਰਾਈਗਲਾਈਫ,ட்ரைகிளிஃப்
ਕੱਟੀ ਹੋਈ ਮਿੱਟੀ,துண்டிக்கப்பட்ட மண்
ਗੜਬੜ ਵਾਲਾ ਵਹਾਅ,கொந்தளிப்பான ஓட்டம்
ਬੁਰਜ,சிறு கோபுரம்
Tympar ਨੰਬਰ,டைம்பார் எண்
ਅੰਤਮ ਬੇਅਰਿੰਗ ਸਮਰੱਥਾ,இறுதி தாங்கும் திறன்
ਅੰਤਮ ph,அல்டிமேட் பிஎச்
ਬੇਤਰਤੀਬੇ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,ஒழுங்கற்ற சீரற்ற இடிந்த கொத்து
ਅਨਕੋਰਸਡ ਵਰਗ ਮਲਬੇ ਦੀ ਚਿਣਾਈ,கட்டமைக்கப்படாத சதுர இடிபாடுகள்
ਅੰਡਰਕ੍ਰਾਫਟ,அண்டர்கிராஃப்ட்
ਅਪੂਰਣ ਪੋਰੋਸਿਟੀ,நிரப்பப்படாத போரோசிட்டி
ਇਕਸਾਰ ਵਹਾਅ,சீரான ஓட்டம்
ਯੂਨਿਟ ਫਰੇਮ ਦੀ ਕਿਸਮ ਸਕੈਫੋਲਡ,அலகு சட்ட வகை சாரக்கட்டு
ਗੈਰ-ਉਤਪਾਦਕ ਕੰਮ,பயனற்ற வேலை
ਅਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ,நிறைவுறா மண்
ਅਸਥਿਰ ਵਹਾਅ,நிலையற்ற ஓட்டம்
ਉਪਰਲੀ ਪਲਾਸਟਿਕ ਸੀਮਾ,மேல் பிளாஸ்டிக் வரம்பு
ਵੈਲੀ ਗਟਰ,பள்ளத்தாக்கு சாக்கடை
ਵਾਲਟ,வால்ட்
ਵੈਟੇਰੀਅਮ,வெட்டாரியம்
ਹਵਾਦਾਰੀ,காற்றோட்டம்
ਵੈਂਟੀਲੇਟਰ,மறுபடியும்
ਵਰਮਦਾਹ,வெரம்தா
ਵੈਸਟੀਬਿਊਲ,வேஸ்டிபுல்
ਵਿਲਾ,வில்லா
