Bengali,Punjabi
লিনিয়ার ভোল্টেজ ডিফারেনশিয়াল ট্রান্সফরমার,ਲੀਨੀਅਰ ਵੋਲਟੇਜ ਡਿਫਰੈਂਸ਼ੀਅਲ ਟ੍ਰਾਂਸਫਾਰਮਰ
মেশিন চক্র,ਮਸ਼ੀਨ ਚੱਕਰ
মেশিন ভাষা,ਮਸ਼ੀਨ ਭਾਸ਼ਾ
ম্যাকিটোশ কম্পিউটার,macitosh ਕੰਪਿਊਟਰ
ম্যাজিক চা,ਜਾਦੂ ਦੀ ਚਾਹ
চুম্বক,ਚੁੰਬਕ
চৌম্বক পরিবর্ধক,ਚੁੰਬਕੀ ਐਂਪਲੀਫਾਇਰ
চৌম্বকীয় বুদ্বুদ মেমরি,ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ
চৌম্বক কোর,ਚੁੰਬਕੀ ਕੋਰ
চৌম্বক যুগল,ਚੁੰਬਕੀ ਜੋੜੀ
চৌম্বকীয় ডেটা স্টোরেজ,ਚੁੰਬਕੀ ਡਾਟਾ ਸਟੋਰੇਜ਼
চৌম্বকীয় বিচ্যুতি,ਚੁੰਬਕੀ ਵਿਘਨ
চৌম্বকীয় ডিস্ক,ਚੁੰਬਕੀ ਡਿਸਕ
চৌম্বক ক্ষেত্র,ਚੁੰਬਕੀ ਖੇਤਰ
চৌম্বক প্রবাহ,ਚੁੰਬਕੀ ਪ੍ਰਵਾਹ
চৌম্বকীয় ফোকাস,ਚੁੰਬਕੀ ਫੋਕਸ
চুম্বক সংশ্লেষণ,magnetosynthesis
চৌম্বক বল লাইন,ਚੁੰਬਕੀ ਬਲ ਲਾਈਨ
চৌম্বক সংগ্রাহক,ਚੁੰਬਕੀ ਕੁਲੈਕਟਰ
চৌম্বক মেরুতা,ਚੁੰਬਕੀ ਪੋਲਰਿਟੀ
চৌম্বক মেরুতা,ਚੁੰਬਕੀ ਪੋਲਰਿਟੀ
চৌম্বকীয় স্যাচুরেশন,ਚੁੰਬਕੀ ਸੰਤ੍ਰਿਪਤਾ
চৌম্বক রক্ষা,ਚੁੰਬਕੀ ਸੁਰੱਖਿਆ
চৌম্বক বিক্ষিপ্ততা,ਚੁੰਬਕੀ ਗੜਬੜ
চৌম্বকীয় টেপ,ਚੁੰਬਕੀ ਟੇਪ
ম্যাগনেটোমিটার,ਮੈਗਨੇਟੋਮੀਟਰ
চৌম্বক চালিকা শক্তি (mmf),ਚੁੰਬਕੀ ਡ੍ਰਾਇਵਿੰਗ ਫੋਰਸ (mmf)
ম্যাগনেট্রন,ਮੈਗਨੇਟ੍ਰੋਨ
বিবর্ধন,ਵਿਸਤਾਰ
আয়তন,ਵਾਲੀਅਮ
মাত্রার তুলনাকারী,ਤੀਬਰਤਾ ਤੁਲਨਾਕਾਰ
পরিমাণ ফাংশন,ਮਾਤਰਾ ਫੰਕਸ਼ਨ
বড় কম্পিউটার,ਵੱਡੇ ਕੰਪਿਊਟਰ
প্রধান লাইন স্ট্রীম,ਮੁੱਖ ਲਾਈਨ ਸਟਰੀਮ
সংখ্যাগরিষ্ঠ বাহক,ਬਹੁਗਿਣਤੀ ਕੈਰੀਅਰ
সংখ্যাগরিষ্ঠ বাহক বর্তমান,ਬਹੁਗਿਣਤੀ ਕੈਰੀਅਰ ਮੌਜੂਦਾ
"পাম্প সমন্বয়কারী, রিকম্বিন্যান্ট","ਪੰਪ ਕੋਆਰਡੀਨੇਟਰ, ਰੀਕੌਂਬੀਨੈਂਟ"
ম্যান (মেট্রোপলিটন এরিয়া নেটওয়ার্ক),ਮੈਨ (ਮੈਟਰੋਪੋਲੀਟਨ ਏਰੀਆ ਨੈੱਟਵਰਕ)
ম্যানচেস্টার কোডিং,ਮਾਨਚੈਸਟਰ ਕੋਡਿੰਗ
মানুষের আওয়াজ,ਮਨੁੱਖੀ ਸ਼ੋਰ
ম্যান্টিসা,ਮੰਟੀਸਾ
ম্যাপিং,ਮੈਪਿੰਗ
মার্কোনি অ্যান্টেনা,ਮਾਰਕੋਨੀ ਐਂਟੀਨਾ
সাইন/সময় অনুপাত,ਚਿੰਨ੍ਹ/ਸਮਾਂ ਅਨੁਪਾਤ
আবরণ,ਕਵਰ
মাস্ক প্রোগ্রাম করা রম,ਮਾਸਕ ਪ੍ਰੋਗਰਾਮਡ ਰੋਮ
ভাল কাজ বাধা,ਚੰਗਾ ਕੰਮ ਕਰਨ ਵਿੱਚ ਰੁਕਾਵਟ
কভার রম,ਕਵਰ ਰੋਮ
"আয়তন, ভর","ਵਾਲੀਅਮ, ਪੁੰਜ"
মাস্টার ঘড়ি,ਮਾਸਟਰ ਘੜੀ
মাস্টার অসিলেটর,ਮਾਸਟਰ ਔਸਿਲੇਟਰ
মিলে যাওয়া ফিল্টার,ਮੇਲ ਖਾਂਦਾ ਫਿਲਟਰ
মিলে যাওয়া লোড,ਮੇਲ ਖਾਂਦਾ ਲੋਡ
ম্যাচিং,ਮੇਲ ਖਾਂਦਾ
ম্যাট্রিক্স সমীকরণ,ਮੈਟਰਿਕਸ ਸਮੀਕਰਨ
হেড অ্যান্টেনা টিভি,ਸਿਰ ਐਂਟੀਨਾ ਟੀ.ਵੀ
সর্বোচ্চ এগিয়ে,ਵੱਧ ਤੋਂ ਵੱਧ ਅੱਗੇ
সর্বোচ্চ লাভ,ਵੱਧ ਤੋਂ ਵੱਧ ਲਾਭ
সর্বোচ্চ শক্তি স্থানান্তর উপপাদ্য,ਅਧਿਕਤਮ ਪਾਵਰ ਟ੍ਰਾਂਸਫਰ ਥਿਊਰਮ
সর্বোচ্চ স্কোর,ਵੱਧ ਤੋਂ ਵੱਧ ਸਕੋਰ
সর্বোচ্চ বিপরীত ভোল্টেজ,ਅਧਿਕਤਮ ਰਿਵਰਸ ਵੋਲਟੇਜ
সর্বাধিক ব্যবহারযোগ্য ফ্রিকোয়েন্সি (MUF),ਵੱਧ ਤੋਂ ਵੱਧ ਵਰਤੋਂਯੋਗ ਬਾਰੰਬਾਰਤਾ (MUF)
সর্বোচ্চ,ਅਧਿਕਤਮ
ম্যাক্সওয়েল সমীকরণ,ਮੈਕਸਵੈਲ ਸਮੀਕਰਨ
মাইক্রো চ্যানেল গঠন,ਮਾਈਕ੍ਰੋ ਚੈਨਲ ਬਣਤਰ
M-প্রাপ্ত ফিল্টার,M-ਪ੍ਰਾਪਤ ਫਿਲਟਰ
গড় মুক্ত পথ,ਮਤਲਬ ਮੁਫਤ ਮਾਰਗ
গড় মূল্য,ਔਸਤ ਮੁੱਲ
বর্গক্ষেত্রের গড় মান,ਵਰਗ ਦਾ ਮਤਲਬ ਮੁੱਲ
পরিমাপক যন্ত্রপাতি,ਮਾਪਣ ਵਾਲਾ ਯੰਤਰ
যান্ত্রিক ফিল্টার,ਮਕੈਨੀਕਲ ਫਿਲਟਰ
মেডিকেল ইলেকট্রনিক্স,ਮੈਡੀਕਲ ਇਲੈਕਟ੍ਰੋਨਿਕਸ
মেগা ওহম,ਮੈਗਾ ਓਮ
মেগাবাইট,ਮੈਗਾਬਾਈਟ
মেগার,ਮੇਗਰ
স্মারক,ਯਾਦਗਾਰ
মেমরি অ্যাক্সেস সময়,ਮੈਮੋਰੀ ਐਕਸੈਸ ਟਾਈਮ
মেমরি অ্যারে,ਮੈਮੋਰੀ ਐਰੇ
মেমরি বাফার রেজিস্টার,ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ
মেমরি সেল,ਮੈਮੋਰੀ ਸੈੱਲ
মেমরি সেল &#39;ঘোড়দৌড়&#39; মঞ্চ,ਮੈਮੋਰੀ ਸੈੱਲ &#39;ਦੌੜ ਦੁਆਲੇ&#39; ਪੜਾਅ
মেমরি চিপ,ਮੈਮੋਰੀ ਚਿੱਪ
মাইক্রো সার্কিট,ਮਾਈਕ੍ਰੋ ਸਰਕਟ
মেমরি চক্র,ਮੈਮੋਰੀ ਚੱਕਰ
মেমরি চক্র,ਮੈਮੋਰੀ ਚੱਕਰ
মেমরি মানচিত্র,ਮੈਮੋਰੀ ਨਕਸ਼ਾ
মেমরি ম্যাপ করা ইনপুট/আউটপুট,ਮੈਮੋਰੀ ਮੈਪਡ ਇਨਪੁਟ/ਆਊਟਪੁੱਟ
স্মৃতি পড়া,ਮੈਮੋਰੀ ਰੀਡਿੰਗ
স্মৃতি লেখা,ਮੈਮੋਰੀ ਲਿਖਣਾ
"মেনু, ক্যাটালগ","ਮੇਨੂ, ਕੈਟਾਲਾਗ"
অক্ষীয় সমতল,ਧੁਰੀ ਜਹਾਜ਼
নেট,ਨੈੱਟ
জাল বিশ্লেষণ,ਜਾਲ ਵਿਸ਼ਲੇਸ਼ਣ
জাল প্রবাহ,ਜਾਲ ਸਟਰੀਮ
জাল সমীকরণ,ਜਾਲ ਸਮੀਕਰਨ
ধাতু,ਧਾਤੂ
ধাতু বক্স,ਮੈਟਲ ਬਾਕਸ
ধাতব ফিল্ম প্রতিরোধক,ਧਾਤ ਫਿਲਮ ਰੋਧਕ
ধাতবকরণ,ਧਾਤੂਕਰਨ
মিটার,ਮੀਟਰ
এমএফটিডি (একাধিক টোন ডায়ালিং),MFTD (ਮਲਟੀਪਲ ਟੋਨ ਡਾਇਲਿੰਗ)
মো,ਮੋ
MIC (মাইক্রোওয়েভ ইন্টিগ্রেটেড সার্কিট),ਐਮ.ਆਈ.ਸੀ (ਮਾਈਕ੍ਰੋਵੇਵ ਏਕੀਕ੍ਰਿਤ ਸਰਕਟ)
মাইকা ক্যাপাসিটর,ਮੀਕਾ ਕੈਪਸੀਟਰ
MICR,MICR
সূক্ষ্ম চিহ্ন,ਸੂਖਮ ਨਿਸ਼ਾਨ
মাইক্রোকম্পিউটার,ਮਾਈਕ੍ਰੋ ਕੰਪਿਊਟਰ
মাইক্রো কন্ট্রোলার,ਮਾਈਕਰੋ ਕੰਟਰੋਲਰ
মাইক্রো ইলেকট্রনিক্স,ਮਾਈਕ੍ਰੋ ਇਲੈਕਟ੍ਰੋਨਿਕਸ
মাইক্রোফ্যারাড,microfarad
মাইক্রোফিশ,ਮਾਈਕ੍ਰੋਫਿਸ਼
মাইক্রো নির্দেশ,ਮਾਈਕਰੋ ਹਦਾਇਤ
মাইক্রোস্কোপিক অপারেটিং সিস্টেম,ਮਾਈਕ੍ਰੋਸਕੋਪਿਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ
সূক্ষ্ম যুক্তি,ਸੂਖਮ ਤਰਕ
মাইক্রন,ਮਾਈਕ੍ਰੋਨ
মাইক্রোফোন,ਮਾਈਕ੍ਰੋਫ਼ੋਨ
মাইক্রোটোনিক প্রভাব,ਮਾਈਕ੍ਰੋਟੋਨਿਕ ਪ੍ਰਭਾਵ
"মাইক্রোপ্রসেসর, মাইক্রোপ্রসেসর","ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ, ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ"
মাইক্রোপ্রসেসর কোড,ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ ਕੋਡ
মাইক্রো প্রোগ্রাম,ਮਾਈਕਰੋ ਪ੍ਰੋਗਰਾਮ
"মাইক্রো প্রোগ্রামিং, মাইক্রো প্রোগ্রামিং","ਮਾਈਕ੍ਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ, ਮਾਈਕ੍ਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ"
মাইক্রো সেকেন্ড,ਮਾਈਕ੍ਰੋ ਸਕਿੰਟ
মাইক্রো স্ট্রিপ অ্যান্টেনা,ਮਾਈਕ੍ਰੋ ਸਟ੍ਰਿਪ ਐਂਟੀਨਾ
মাইক্রো স্ট্রিপ ট্রান্সমিশন লাইন,ਮਾਈਕ੍ਰੋ ਸਟ੍ਰਿਪ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਲਾਈਨ
"মাইক্রোওয়েভ, মাইক্রোওয়েভ","ਮਾਈਕ੍ਰੋਵੇਵ, ਮਾਈਕ੍ਰੋਵੇਵ"
মাইক্রোওয়েভ পরিবর্ধক,ਮਾਈਕ੍ਰੋਵੇਵ ਐਂਪਲੀਫਾਇਰ
মাইক্রোওয়েভ অ্যান্টেনা,ਮਾਈਕ੍ਰੋਵੇਵ ਐਂਟੀਨਾ
মাইক্রো ওয়েভ লিঙ্ক,ਮਾਈਕ੍ਰੋ ਵੇਵ ਲਿੰਕ
মাইক্রোওয়েভ ট্রান্সমিশন উইন্ডো,ਮਾਈਕ੍ਰੋਵੇਵ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਵਿੰਡੋ
মাইক্রোওয়েভ টিউব,ਮਾਈਕ੍ਰੋਵੇਵ ਟਿਊਬ
মধ্য ব্যান্ড পরিসীমা,ਮੱਧ ਬੈਂਡ ਸੀਮਾ
MIDI (ইন্সট্রুমেন্টাল ডিজিটাল ইন্টারফেস),MIDI (ਇੰਸਟਰੂਮੈਂਟਲ ਡਿਜੀਟਲ ਇੰਟਰਫੇਸ)
মিলার প্রভাব ক্যাপাসিট্যান্স,ਮਿਲਰ ਪ੍ਰਭਾਵ ਸਮਰੱਥਾ
মিলার ইন্টিগ্রেটর,ਮਿਲਰ ਇੰਟੀਗ੍ਰੇਟਰ
মিলার কল বেস,ਮਿਲਰ ਕਾਲ ਬੇਸ
মিলার উপপাদ্য,ਮਿਲਰ ਥਿਊਰਮ
মিলিমিটার,ਮਿਲੀਮੀਟਰ
মিলি অ্যাম্পিয়ার,ਮਿਲੀ ਐਂਪੀਅਰ
মিলি হেনরি,ਮਿਲੀ ਹੈਨਰੀ
মিলম্যানের উপপাদ্য,ਮਿਲਮੈਨ ਦਾ ਸਿਧਾਂਤ
সংক্ষিপ্তকরণ,ਛੋਟਾ ਕਰਨਾ
সংখ্যালঘু বাহক,ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ
সংখ্যালঘু বাহক প্রবাহ,ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ ਸਟਰੀਮ
মিনটার্ম,ਮਿਨਟਰਮ
বিয়োগ,ਘਟਾਓ
এম.পি.এস.,ਐਮ.ਪੀ.ਐਸ.
মিসলাইনমেন্ট,ਗਲਤ ਅਲਾਈਨਮੈਂਟ
বিমোচন,ਖਾਤਮਾ
মিক্সার,ਮਿਕਸਰ
এমএমইউ (মেমরি ম্যানেজমেন্ট ইউনিট),ਐਮ.ਐਮ.ਯੂ (ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ ਯੂਨਿਟ)
স্মৃতিসংক্রান্ত,ਯਾਦਾਸ਼ਤ
চলমান ইলেকট্রন,ਚਲਦੇ ਇਲੈਕਟ੍ਰੋਨ
গতিশীলতা,ਗਤੀਸ਼ੀਲਤਾ
মডেলের বিচ্যুতি,ਮਾਡਲ ਡਿਫੈਕਸ਼ਨ
মোড,ਮੋਡ
মডেল,ਮਾਡਲ
মডেম,ਮਾਡਮ
অপরিবর্তিত ফ্রিকোয়েন্সি মডুলেশন কোডিং,ਨਾ ਬਦਲੀ ਫ੍ਰੀਕੁਐਂਸੀ ਮੋਡਿਊਲੇਸ਼ਨ ਕੋਡਿੰਗ
মডুলার নকশা,ਮਾਡਯੂਲਰ ਡਿਜ਼ਾਈਨ
modulated,ਸੰਚਾਲਿਤ
মড্যুলেশন,ਮੋਡੂਲੇਸ਼ਨ
মডুলেশন গভীরতা,ਮੋਡੂਲੇਸ਼ਨ ਡੂੰਘਾਈ
মড্যুলেশন সূচক,ਮੋਡੂਲੇਸ਼ਨ ਸੂਚਕਾਂਕ
মড্যুলেশন শতাংশ,ਮੋਡੂਲੇਸ਼ਨ ਪ੍ਰਤੀਸ਼ਤਤਾ
মডিউল,ਮੋਡੀਊਲ
মডুলাস n গুণক,ਮਾਡਿਊਲਸ n ਗੁਣਕ
ক্যালকুলেটর মডুলাস,ਕੈਲਕੁਲੇਟਰ ਮਾਡਿਊਲਸ
অণু,ਅਣੂ
আবেগ,ਭਾਵਨਾ
মনিটর,ਮਾਨੀਟਰ
একরঙা,ਮੋਨੋਕ੍ਰੋਮੈਟਿਕ
একরঙা প্রদর্শন,ਮੋਨੋਕ੍ਰੋਮੈਟਿਕ ਡਿਸਪਲੇਅ
মনোলিথিক (IC),ਮੋਨੋਲਿਥਿਕ (IC)
একক পালস,ਸਿੰਗਲ ਪਲਸ
একীভূত মাল্টিভাইব্রেটর,ਮੋਨੋਸਟੇਸ਼ਨਰੀ ਮਲਟੀਵਾਈਬ੍ਰੇਟਰ
অভিন্নতা,ਇਕਸਾਰਤਾ
মুরের সূত্র,ਮੂਰ ਦਾ ਕਾਨੂੰਨ
মোর্স কোড,ਮੋਰਸ ਕੋਡ
mosfet,mosfet
অর্থপূর্ণ চরিত্র,ਅਰਥਪੂਰਨ ਅੱਖਰ
মাদার বোর্ড,ਮਦਰ ਬੋਰਡ
মোটর,ਮੋਟਰ
মোটর কর্ম,ਮੋਟਰ ਕਾਰਵਾਈ
অভিযুক্তি,ਦੋਸ਼
মাউস,ਮਾਊਸ
চলমান কুন্ডলি লাউডস্পিকার,ਚੱਲ ਕੁੰਡਲੀ ਲਾਊਡਸਪੀਕਰ
চলমান মিটার,ਚੱਲ ਰਿਹਾ ਮੀਟਰ
সামপেগ,ਸੰਪੇਗ
এমপিইউ,ਐਮ.ਪੀ.ਯੂ
MSD (সর্বোচ্চ নম্বর),MSD (ਉੱਚਤਮ ਸਕੋਰ)
এমএস উইন্ডোজ,ਐਮਐਸ ਵਿੰਡੋਜ਼
M.T.B.F. (পার্থক্য ব্যর্থতার মধ্যমা),ਐਮ.ਟੀ.ਬੀ.ਐਫ. (ਅੰਤਰ ਅਸਫਲਤਾ ਮੱਧਮਾਨ)
মাল্টিকলাম ক্লিস্ট্রন,ਮਲਟੀਕਾਲਮ ਕਲੀਸਟ੍ਰੋਨ
পলিমার সংযোগকারী,ਪੋਲੀਮਰ ਕੁਨੈਕਟਰ
মাল্টিমিডিয়া,ਮਲਟੀਮੀਡੀਆ
মাল্টিমিটার,ਮਲਟੀਮੀਟਰ
একাধিক ইমিটার ট্রানজিস্টর,ਮਲਟੀਪਲ ਐਮੀਟਰ ਟਰਾਂਜ਼ਿਸਟਰ
মাল্টিট্রেসিং,ਮਲਟੀਟਰੇਸਿੰਗ
যোগ্যতা,ਯੋਗਤਾ
গুণক,ਗੁਣਕ
বহু সম্পদ,ਬਹੁ ਸਰੋਤ
মাল্টিপ্রোগ্রামিং,ਮਲਟੀਪ੍ਰੋਗਰਾਮਿੰਗ
একাধিক পরিসীমা,ਮਲਟੀਪਲ ਸੀਮਾ ਹੈ
বহুপদী পরিবর্ধক,ਬਹੁਨਾਮੀ ਐਂਪਲੀਫਾਇਰ
multifunction,ਮਲਟੀਫੰਕਸ਼ਨ
নিঃশব্দ,ਚੁੱਪ
পারস্পরিক বৈশিষ্ট্য,ਆਪਸੀ ਗੁਣ
পারস্পরিক পরিবাহিতা,ਆਪਸੀ ਚਾਲਕਤਾ
পারস্পরিক সংযোগ,ਆਪਸੀ ਜੋੜੀ
পারস্পরিক প্রেরণা,ਆਪਸੀ ਪ੍ਰੇਰਣਾ
পারস্পরিকতা,ਪਰਸਪਰਤਾ
মাইলার পিসি। বপন,ਮਾਈਲਰ ਪੀਸੀ. ਬੀਜਦੇ
এন-ব্যাপার,N- ਮਾਮਲਾ
NAMPS,NAMPS
নন্দ-নন্দ সার্কিট,ਨੰਦ-ਨੰਦ ਸਰਕਟ
"ন্যানো সেকেন্ড (- থেকে, )","ਨੈਨੋ ਸੈਕਿੰਡ (- ਤੋਂ, )"
নেপিয়ারের আইন,ਨੇਪੀਅਰ ਦਾ ਕਾਨੂੰਨ
সংকীর্ণ ব্যান্ড,ਤੰਗ ਬੈਂਡ
সংকীর্ণ ব্যান্ড শব্দ,ਤੰਗ ਬੈਂਡ ਸ਼ੋਰ
সংকীর্ণ ব্যান্ড পার্ক গোলমাল,ਤੰਗ ਬੈਂਡ ਪਾਰਕ ਸ਼ੋਰ
স্থানীয় দোভাষী,ਮੂਲ ਦੁਭਾਸ਼ੀਏ
প্রাকৃতিক গণনা,ਕੁਦਰਤੀ ਗਣਨਾ
প্রাকৃতিক ফ্রিকোয়েন্সি,ਕੁਦਰਤੀ ਬਾਰੰਬਾਰਤਾ
প্রাকৃতিক লগারিদম,ਕੁਦਰਤੀ ਲਘੂਗਣਕ
কাছাকাছি কল,ਨੇੜੇ ਕਾਲ
কম্পনের কাছাকাছি,ਕੰਬਣ ਦੇ ਨੇੜੇ
"নিডেল বেগ, ইনভেন্টরি বেগ","ਸੂਈ ਵੇਗ, ਵਸਤੂ ਵੇਗ"
নিষেধাজ্ঞা,ਮਨਾਹੀ
নিষেধাজ্ঞা বিজ্ঞপ্তি,ਮਨਾਹੀ ਨੋਟਿਸ
নিষেধাজ্ঞার প্রতীক,ਮਨਾਹੀ ਪ੍ਰਤੀਕ
নেতিবাচক গেট,ਨਕਾਰਾਤਮਕ ਗੇਟ
নেতিবাচক শেষ গেট,ਨਕਾਰਾਤਮਕ ਅੰਤ ਗੇਟ
নেতিবাচক বন্ধন,ਨਕਾਰਾਤਮਕ ਬੰਧਨ
নেতিবাচক শিয়ারিং,ਨਕਾਰਾਤਮਕ ਸ਼ੀਅਰਿੰਗ
নেতিবাচক মূল,ਨਕਾਰਾਤਮਕ ਕੋਰ
নেতিবাচক ইমিটার ট্রেলিং,ਨੈਗੇਟਿਵ ਐਮੀਟਰ ਟ੍ਰੇਲਿੰਗ
নেতিবাচক পুনর্বিনিয়োগ,ਨਕਾਰਾਤਮਕ ਮੁੜ ਨਿਵੇਸ਼
নেতিবাচক পুনর্বিনিয়োগ পরিবর্ধক,ਨਕਾਰਾਤਮਕ ਮੁੜ ਨਿਵੇਸ਼ ਐਂਪਲੀਫਾਇਰ
নেতিবাচক যুক্তি,ਨਕਾਰਾਤਮਕ ਦਲੀਲ
ঋণাত্মক বা গেট,ਨੈਗੇਟਿਵ ਜਾਂ ਗੇਟ
নেতিবাচক মেরুতা,ਨਕਾਰਾਤਮਕ ਧਰੁਵੀਤਾ
নেতিবাচক প্রতিরোধ,ਨਕਾਰਾਤਮਕ ਵਿਰੋਧ
নেতিবাচক প্রতিরোধের অঞ্চল,ਨਕਾਰਾਤਮਕ ਵਿਰੋਧ ਜ਼ੋਨ
নেতিবাচক সরবরাহ,ਨਕਾਰਾਤਮਕ ਸਪਲਾਈ
নেতিবাচক তাপমাত্রা,ਨਕਾਰਾਤਮਕ ਤਾਪਮਾਨ
নেতিবাচক তাপমাত্রা সহগ,ਨਕਾਰਾਤਮਕ ਤਾਪਮਾਨ ਗੁਣਾਂਕ
নেতিবাচক সংক্রমণ,ਨਕਾਰਾਤਮਕ ਸੰਚਾਰ
নেতিবাচক গাছ,ਨਕਾਰਾਤਮਕ ਰੁੱਖ
নেতিবাচক টানেল ডায়োড,ਨਕਾਰਾਤਮਕ ਸੁਰੰਗ ਡਾਇਓਡ
নেতিবাচক মিথ্যা,ਨਕਾਰਾਤਮਕ ਝੂਠ
নেতিবাচক সত্য,ਨਕਾਰਾਤਮਕ ਸੱਚ
নগণ্য,ਮਾਮੂਲੀ
নেম্যাটিক তরল স্ফটিক,nematic ਤਰਲ ਕ੍ਰਿਸਟਲ
নেতিবাচক মোড,ਨਕਾਰਾਤਮਕ ਮੋਡ
নিয়ন বাতি,ਨਿਓਨ ਲੈਂਪ
ন্যাপার,napper
নেস্টেড শাখা,ਨੇਸਟਡ ਸ਼ਾਖਾ
নেস্টেড কাজের চিহ্ন,ਨੇਸਟਡ ਕੰਮ ਦਾ ਝੰਡਾ
বাসা বাঁধা,ਆਲ੍ਹਣਾ
পরম অপবিত্রতা ঘনত্ব,ਪੂਰਨ ਅਸ਼ੁੱਧਤਾ ਇਕਾਗਰਤਾ
নেট তালিকা,ਸ਼ੁੱਧ ਸੂਚੀ
"নেটওয়ার্ক, নেটওয়ার্ক","ਨੈੱਟਵਰਕ, ਨੈੱਟਵਰਕ"
নেটওয়ার্ক ড্রাইভ,ਨੈੱਟਵਰਕ ਡਰਾਈਵ
নেটওয়ার্ক অপারেটর,ਨੈੱਟਵਰਕ ਆਪਰੇਟਰ
নেটওয়ার্ক মডেল,ਨੈੱਟਵਰਕ ਮਾਡਲ
নেটওয়ার্ক অপারেটিং সিস্টেম,ਨੈੱਟਵਰਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ
নেটওয়ার্ক সার্ভার,ਨੈੱਟਵਰਕ ਸਰਵਰ
নেটওয়ার্ক গঠন,ਨੈੱਟਵਰਕ ਬਣਤਰ
নেটওয়ার্ক তত্ত্ব,ਨੈੱਟਵਰਕ ਥਿਊਰੀ
নেটওয়ার্ক টপোলজি,ਨੈੱਟਵਰਕ ਟੌਪੋਗ੍ਰਾਫੀ
মুডি,ਮੂਡੀ
নিরপেক্ষ লাইন,ਨਿਰਪੱਖ ਲਾਈਨ
বিষণ্ণ অঞ্চল,ਉਦਾਸ ਜ਼ੋਨ
নিরপেক্ষকরণ সার্কিট,ਨਿਰਪੱਖਤਾ ਸਰਕਟ
নিরপেক্ষকরণ,ਨਿਰਪੱਖਕਰਨ
নিউট্রন,ਨਿਊਟ੍ਰੋਨ
নেক্সট জেনারেশন সিপিইউ,ਅਗਲੀ ਪੀੜ੍ਹੀ ਦਾ CPU
নতুন লাইন চরিত্র,ਨਵੀਂ ਲਾਈਨ ਅੱਖਰ
নিউজিল্যান্ড ভাইরাস,ਨਿਊਜ਼ੀਲੈਂਡ ਵਾਇਰਸ
পরবর্তী ধাপে,ਅਗਲੇ ਪੜਾਅ
পরবর্তী পর্যায়ের সমীকরণ,ਅਗਲੇ ਪੜਾਅ ਦੇ ਸਮੀਕਰਨ
পরবর্তী পর্যায়ে টেবিল,ਅਗਲੇ ਪੜਾਅ ਦੀ ਸਾਰਣੀ
কুঁচকানো,ਨਿਬਲ
নিবল মেমরি চিপ,ਨਿਬਲ ਮੈਮੋਰੀ ਚਿੱਪ
নিবল মাল্টিপ্লেক্সার,ਨਿਬਲ ਮਲਟੀਪਲੈਕਸਰ
নিকোলাস চার্ট,ਨਿਕੋਲਸ ਚਾਰਟ
রাতের প্রভাব,ਰਾਤ ਦਾ ਪ੍ਰਭਾਵ
নয়টি পথ টেপ,ਨੌ ਮਾਰਗ ਟੇਪ
নাইন এর পরিপূরক,ਨੌ ਦਾ ਪੂਰਕ
en moss,en moss
এন মস বিপরীত,en moss ਉਲਟਾ
ব্যাপক প্রক্রিয়ায়,ਸਮੂਹਿਕ ਪ੍ਰਕਿਰਿਆ ਵਿੱਚ
মস গঠন,en moss ਬਣਤਰ
মস ট্রানজিস্টর,ਐਨ ਮੋਸ ਟਰਾਂਜ਼ਿਸਟਰ
শূন্য লোড বর্তমান,ਜ਼ੀਰੋ ਲੋਡ ਮੌਜੂਦਾ
crimped তারের,ਕੱਟੀ ਹੋਈ ਕੇਬਲ
নডুলার,nodular
"নোড, নোড","ਨੋਡ, ਨੋਡ"
নোডের অবক্ষয়,ਨੋਡ ਡਿਗਰੇਡੇਸ਼ਨ
গোলমাল,ਰੌਲਾ
শব্দ তুষারপাত,ਸ਼ੋਰ ਬਰਫ਼ਬਾਰੀ
নয়েজ ব্যান্ড এক্সটেনশন,ਸ਼ੋਰ ਬੈਂਡ ਐਕਸਟੈਂਸ਼ਨ
আওয়াজ ফেটে,ਰੌਲਾ ਫਟਣਾ
গোলমাল বাতিল মাইক্রোফোন,ਸ਼ੋਰ ਰੱਦ ਕਰਨ ਵਾਲਾ ਮਾਈਕ੍ਰੋਫ਼ੋਨ
শব্দ গুণক,ਸ਼ੋਰ ਗੁਣਕ
