Gujarati,Malayalam
ચુંબકીય માર્ગ,കാന്തിക പാത
ચુંબકીય ઓપ્ટિકલ સંગ્રહ,കാന്തിക ഒപ്റ്റിക്കൽ സംഭരണം
"1.મેગ્નેટ પ્રિન્ટર, 2.મેગ્નેટ પ્રિન્ટર","1.മാഗ്നറ്റ് പ്രിന്റർ, 2.മാഗ്നറ്റ് പ്രിന്റർ"
ચુંબકીય વિકૃતિ,കാന്തിക വികലത
ચુંબકીય રીતે વિકૃત ટેબ્લેટ,കാന്തിക വൈകല്യമുള്ള ടാബ്‌ലെറ്റ്
"1. મેઈલ બોક્સ, 2. મેઈલ બોક્સ","1. മെയിൽ ബോക്സ്, 2. മെയിൽ ബോക്സ്"
મેલ મર્જ,മെയിൽ ലയനം
"1. મુખ્ય નિયંત્રણ એકમ, 2. મુખ્ય નિયંત્રણ એકમ","1. ചീഫ് കൺട്രോൾ യൂണിറ്റ്, 2. ചീഫ് കൺട്രോൾ യൂണിറ്റ്"
મુખ્ય ફ્રેમ,പ്രധാന ഫ്രെയിം
"1.મુખ્ય ફ્રેમ સિસ્ટમ, 2.મુખ્ય ફ્રેમ મિકેનિઝમ","1.മെയിൻ ഫ്രെയിം സിസ്റ്റം, 2.മെയിൻ ഫ്രെയിം മെക്കാനിസം"
"1. મુખ્ય મેમરી, 2. મુખ્ય મેમરી","1.മെയിൻ മെമ്മറി, 2.മെയിൻ മെമ്മറി"
"1.મુખ્ય કાર્યક્રમ, 2.મુખ્ય કાર્યક્રમ","1. പ്രധാന പ്രോഗ്രാം, 2. പ്രധാന പ്രോഗ്രാം"
મુખ્ય સંગ્રહ,പ്രധാന സംഭരണം
"1.મુખ્ય સ્વિચ, 2.મુખ્ય સ્વિચ","1.മെയിൻ സ്വിച്ച്, 2.മെയിൻ സ്വിച്ച്"
"1. જાળવણી, 2. જાળવણી","1.പരിപാലനം, 2.പരിപാലനം"
જાળવણી પેનલ,മെയിന്റനൻസ് പാനൽ
જાળવણી સમય,അറ്റകുറ്റപ്പണി സമയം
મોટું વર્તુળ,വലിയ വൃത്തം
કી ઉપકરણ,പ്രധാന ഉപകരണം
મુખ્ય ચાવી,പ്രധാന കീ
મુખ્ય સ્ટેજ,പ്രധാന വേദി
મુખ્ય માળખું,പ്രധാന ഘടന
મુખ્ય કાર્ય,പ്രധാന ജോലി
બહુમતી ઘટક,ഭൂരിപക്ഷ ഘടകം
બહુમતી દરવાજો,ഭൂരിപക്ഷ ഗേറ്റ്
બહુમતી કામગીરી,ഭൂരിപക്ഷ പ്രവർത്തനം
વળતર સમયગાળો,റീഇംബേഴ്സ്മെന്റ് കാലയളവ്
ખોટી કામગીરી નિયમિત,തെറ്റായ പ്രവർത്തന രീതി
સંચાલન વિકાસ,മാനേജ്മെന്റ് വികസനം
મેનેજમેન્ટ ઇન્ફોર્મેશન સિસ્ટમ (MIS),മാനേജ്മെന്റ് ഇൻഫർമേഷൻ സിസ്റ്റം (എംഐഎസ്)
મેનેજમેન્ટ વિજ્ઞાન,മാനേജ്മെന്റ് സയൻസ്
માન્ચેસ્ટર એન્કોડિંગ,മാഞ്ചസ്റ്റർ എൻകോഡിംഗ്
ગુણાકાર,ഗുണനം
અંદાજિત ચલ,കണക്കാക്കിയ വേരിയബിൾ
અનુમાનિત અનુક્રમણિકા,അനുമാന സൂചിക
માનવ મશીન સિમ્યુલેશન,മനുഷ്യ യന്ത്രം അനുകരണം
મેન્યુઅલ એડ્રેસ સ્વીચ,സ്വമേധയാലുള്ള വിലാസ സ്വിച്ച്
મેન્યુઅલ વિશ્લેષણ,മാനുവൽ വിശകലനം
મેન્યુઅલ કૉલ,മാനുവൽ കോൾ
મેન્યુઅલ એન્ટ્રી,മാനുവൽ എൻട്രി
"1.મેન્યુઅલ સેન્ટર, 2.મેન્યુઅલ સેન્ટર","1.മാനുവൽ സെന്റർ, 2.മാനുവൽ സെന്റർ"
"1. મેન્યુઅલ ઇનપુટ, 2. મેન્યુઅલ ઇનપુટ","1. മാനുവൽ ഇൻപുട്ട്, 2. മാനുവൽ ഇൻപുട്ട്"
મેન્યુઅલ કામગીરી,മാനുവൽ പ്രവർത്തനം
ઘણા થી ઘણા સંબંધ,പലതും പലതും തമ്മിലുള്ള ബന്ധം
મલ્ટી ડીકોડર,മൾട്ടി-ഡീകോഡർ
નકશા પદ્ધતિ,മാപ്പ് രീതി
મેપિંગ,മാപ്പിംഗ്
માર્જિન,മാർജിൻ
સીમાંત ભૂલ,നാമമാത്ര പിശക്
સીમાંત પૂછપરછ,നാമമാത്ര അന്വേഷണം
સીમાંત કસોટી,മാർജിനൽ ടെസ്റ്റ്
પ્રતીક શોધ,ചിഹ്നം കണ്ടെത്തൽ
સાઇન રીડિંગ,സൈൻ വായന
પ્રતીક સ્કેનિંગ,ചിഹ്ന സ്കാനിംഗ്
સાઇન સેન્સ,അടയാളബോധം
માર્કર,മാർക്കർ
માર્કિંગ,അടയാളപ്പെടുത്തൽ
માર્કર તરંગ,മാർക്കർ തരംഗം
માર્કોવ સાંકળ,മാർക്കോവ് ചെയിൻ
માર્કોવ સ્ત્રોત,മാർക്കോവ് ഉറവിടം
માર્કઅપ ભાષા,അടയാളപ്പെടുത്തൽ ഭാഷ
મેસર,മേസർ
મેસર,മേസർ
"1.માસ્ક, 2. પડદો, 3. પડદો","1. മുഖംമൂടി, 2. മൂടുപടം, 3. മൂടുപടം"
"1. કવર બીટ, 2. કવર બીટ, 3. માસ્ક ડબલ અંકો","1. കവർ ബിറ്റ്, 2. കവർ ബിറ്റ്, 3. മാസ്ക് ഇരട്ട അക്കങ്ങൾ"
માસ્ક પ્રોગ્રામેબલ ઉપકરણ,മാസ്ക് പ്രോഗ്രാമബിൾ ഉപകരണം
કવર રજીસ્ટર,കവർ രജിസ്റ്റർ
"1. કવર રોમ, 2. કવર રોમ","1. കവർ റോം, 2. കവർ റോം"
આવરણ,മൂടുക
વિશાળ આંકડા,വലിയ ഡാറ്റ
"1.માસ મેમરી, 2.માસ મેમરી","1. മാസ്സ് മെമ്മറി, 2. മാസ്സ് മെമ്മറി"
મોટા પાયે સમાંતર,വൻതോതിൽ സമാന്തരമായി
સરદાર,തലവൻ
માસ્ટર કાર્ડ,മാസ്റ്റർ കാർഡ്
"1.હેડ વોચ, 2.કંટ્રોલ વોચ","1.ഹെഡ് വാച്ച്, 2.കൺട്രോൾ വാച്ച്"
મુખ્ય કન્સોલ,പ്രധാന കൺസോൾ
પ્રાઇમ ડેટા,പ്രധാന ഡാറ്റ
મુખ્ય રેખાકૃતિ,മാസ്റ്റർ ഡയഗ്രം
માસ્ટર ફાઇલ,മാസ്റ്റർ ഫയൽ
મુખ્ય જૂથ,പ്രധാന ഗ്രൂപ്പ്
મુખ્ય કી,മാസ്റ്റർ കീ
મુખ્ય પુસ્તકાલય ટેપ,പ്രധാന ലൈബ്രറി ടേപ്പുകൾ
પ્રાઇમ પ્રોસેસર,പ്രധാന പ്രോസസ്സർ
મુખ્ય કાર્યક્રમ,മുൻനിര പരിപാടി
મુખ્ય કેન્દ્ર,പ്രധാന കേന്ദ്രം
"1.માસ્ટર ટેપ, 2.માસ્ટર ટેપ","1.മാസ്റ്റർ ടേപ്പ്, 2.മാസ്റ്റർ ടേപ്പ്"
"1.પ્રિન્સિપલ ટર્મિનલ, 2.મુખ્ય ટર્મિનલ","1.പ്രിൻസിപ്പൽ ടെർമിനൽ, 2.മെയിൻ ടെർമിനൽ"
મુખ્ય ગૌણ ઉપકરણ,പ്രധാന സബോർഡിനേറ്റ് ഉപകരണം
મુખ્ય ગૌણ સિસ્ટમ,പ്രധാന സബോർഡിനേറ്റ് സിസ്റ്റം
"1. મેચ, 2. મેચ, 3. મળો","1. പൊരുത്തം, 2. മത്സരം, 3. കണ്ടുമുട്ടുക"
મેળ,പൊരുത്തം
ગાણિતિક પ્રોગ્રામિંગ,ഗണിതശാസ്ത്ര പ്രോഗ്രാമിംഗ്
ગાણિતિક સિમ્યુલેશન,ഗണിത അനുകരണം
"1.મેટ્રિક્સ, 2.મેટ્રિક્સ","1.മാട്രിക്സ്, 2.മാട്രിക്സ്"
"1.મેટ્રિક્સ પ્રિન્ટર, 2.મેટ્રિક્સ પ્રિન્ટર","1.മാട്രിക്സ് പ്രിന്റർ, 2.മാട്രിക്സ് പ്രിന്റർ"
મેટ્રિક્સ સ્વીચ,മാട്രിക്സ് സ്വിച്ച്
મેટ્રિક્સ ટેબલ,മാട്രിക്സ് പട്ടിക
મેક્સી કમ્પ્યુટર,പരമാവധി കമ്പ്യൂട്ടർ
મેક્સી કમ્પ્યુટર,പരമാവധി കമ്പ്യൂട്ടർ
ટોચનું તત્વ,പീക്ക് ഘടകം
યોગપદ,യോഗപാഡ്
મેક્સવેલ ડેમન,മാക്സ്വെൽ ഡാമൺ
"1.મીન, 2.મીન","1.അർത്ഥം, 2.അർത്ഥം"
અર્થ પુનઃપ્રાપ્તિ સમય,വീണ്ടെടുക്കൽ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
નિષ્ફળતાનો અર્થ સમય,പരാജയം അർത്ഥമാക്കുന്നത് സമയം
નિષ્ફળતાનો મધ્ય સમય (m t b f),പരാജയ ശരാശരി സമയം (m t b f)
નિષ્ફળતાનો સમય,പരാജയത്തിന്റെ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
સમારકામ સરેરાશ સમય,റിപ്പയർ ശരാശരി സമയം
કરેક્શન મીન ટાઇમ (MTTR),തിരുത്തൽ ശരാശരി സമയം (MTTR)
મધ્યમ સ્કેલ એકીકરણ (MSI),മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ)
મધ્યમ એકીકરણ (MSI),മീഡിയം ഇന്റഗ്രേഷൻ (MSI)
અર્થ શબ્દ સંગ્રહ ઉપકરણ,ശരാശരി ടേം സ്റ്റോറേജ് ഉപകരണം
મેગા બિટ્સ પ્રતિ સેકન્ડ (Mbps),മെഗാ ബിറ്റ് പെർ സെക്കൻഡ് (Mbps)
ઘટક પદાર્થ,ഘടക വസ്തു
ઘટક રેકોર્ડ,ഘടകം റെക്കോർഡ്
"1.મેમરી, 2.મેમરી","1.ഓർമ്മ, 2.ഓർമ്മ"
"1.મેમરી એરે, 2.મેમરી એરે","1.മെമ്മറി അറേ, 2.മെമ്മറി അറേ"
"1.મેમરી ફંડ, 2.મેમરી બેંક","1.മെമ്മറി ഫണ്ട്, 2.മെമ്മറി ബാങ്ക്"
"1.મેમરી બફર રજિસ્ટર, 2.મેમરી બફર રજિસ્ટર","1.മെമ്മറി ബഫർ രജിസ്റ്റർ, 2.മെമ്മറി ബഫർ രജിസ്റ്റർ"
"1.મેમરી બસ, 2. મેમરી બસ","1.മെമ്മറി ബസ്, 2. മെമ്മറി ബസ്"
મેમરી કાર્ડ,മെമ്മറി കാര്ഡ്
મેમરી સેલ,മെമ്മറി സെൽ
સ્મરણ શકિત નુકશાન,ഓര്മ്മ നഷ്ടം
"1.મેમરી કોર, 2.મેમરી કોર","1.മെമ്മറി കോർ, 2.മെമ്മറി കോർ"
મેમરી ચક્ર,മെമ്മറി സൈക്കിൾ
"1.મેમરી ડેટા રજીસ્ટર, 2.મેમરી ડેટા રજીસ્ટર","1.മെമ്മറി ഡാറ്റ രജിസ്റ്റർ, 2.മെമ്മറി ഡാറ്റ രജിസ്റ്റർ"
"1.મેમરી ડમ્પ,2.મેમરી ડમ્પ","1.മെമ്മറി ഡംപ്, 2.മെമ്മറി ഡംപ്"
"1.મેમરી એક્સચેન્જ, 2.મેમરી એક્સચેન્જ","1.മെമ്മറി എക്സ്ചേഞ്ച്, 2.മെമ്മറി എക്സ്ചേഞ്ച്"
"1.મેમરી હાયરાર્કી, 2.મેમરી વંશવેલો","1.മെമ്മറി ശ്രേണി, 2.മെമ്മറി ശ്രേണി"
મેમરી સૂચના,മെമ്മറി നിർദ്ദേശം
"1.મેમરી મેનેજમેન્ટ, 2.મેમરી મેનેજમેન્ટ","1.മെമ്മറി മാനേജ്മെന്റ്, 2.മെമ്മറി മാനേജ്മെന്റ്"
"1.મેમરી મેપ, 2.મેમરી મેપ","1.മെമ്മറി മാപ്പ്, 2.മെമ്മറി മാപ്പ്"
"1. મેમરી મેપ કરેલ આઉટપુટ, 2. ઇનપુટ, 3. મેમરી મેપ કરેલ I/O","1. മെമ്മറി മാപ്പ് ചെയ്ത ഔട്ട്പുട്ട്, 2. ഇൻപുട്ട്, 3. മെമ്മറി മാപ്പ് ചെയ്ത I/O"
"1.મેમરી મોડલ, 2.મેમરી મોડલ, 3.મેમરી મોડલ","1.മെമ്മറി മോഡൽ, 2.മെമ്മറി മോഡൽ, 3.മെമ്മറി മോഡൽ"
"1.મેમરી મોડ્યુલ, 2.મેમરી મોડ્યુલ","1.മെമ്മറി മൊഡ്യൂൾ, 2.മെമ്മറി മൊഡ്യൂൾ"
"1.મેમરી ઇન્ડેક્સ રજિસ્ટર, 2.મેમરી ઇન્ડેક્સ રજિસ્ટર","1.മെമ്മറി ഇൻഡക്സ് രജിസ്റ്റർ, 2.മെമ്മറി ഇൻഡക്സ് രജിസ്റ്റർ"
મેમરી પાવર,ഓർമ്മ ശക്തി
મેમરી રક્ષણ,മെമ്മറി സംരക്ഷണം
"1.મેમરી સંદર્ભ સૂચના, 2.મેમરી સંદર્ભ સૂચના","1.മെമ്മറി റഫറൻസ് നിർദ്ദേശം, 2.മെമ്മറി റഫറൻസ് നിർദ്ദേശം"
"1.મેમરી પ્રોગ્રામ, 2.મેમરી પ્રોગ્રામ","1.മെമ്മറി പ്രോഗ്രാം, 2.മെമ്മറി പ്രോഗ്രാം"
"1.મેમરી યુનિટ, 2.મેમરી યુનિટ","1.മെമ്മറി യൂണിറ്റ്, 2.മെമ്മറി യൂണിറ്റ്"
મેનુ,മെനു
મેનુ બાર,മെനു ബാർ
મેનુ સંચાલિત,മെനു ഓടിച്ചു
મેનુ પસંદગી,മെനു തിരഞ്ഞെടുക്കൽ
મુખ્ય સંચાલિત કાર્યક્રમ,പ്രധാനമായി നയിക്കുന്ന പ്രോഗ്രാം
"1.સહજ, 2.મર્જ્ડ","1. അന്തർലീനമായ, 2. ലയിപ്പിച്ച"
મર્જર એક્સચેન્જ સૉર્ટિંગ,ലയന എക്സ്ചേഞ്ച് സോർട്ടിംഗ്
"1. સૉર્ટિંગ મર્જર, 2. કેટલોગ પસંદગી","1. സോർട്ടിംഗ് ലയനം, 2. കാറ്റലോഗ് തിരഞ്ഞെടുക്കൽ"
"1. મર્જર, 2. મર્જર","1. ലയനം, 2. ലയനം"
જાળી નેટવર્ક,ലാറ്റിസ് നെറ്റ്വർക്ക്
મેસેજિંગ,സന്ദേശമയയ്ക്കൽ
સંદેશ,സന്ദേശം
સંદેશ પ્રમાણીકરણ,സന്ദേശ പ്രാമാണീകരണം
સંદેશ સેલ,സന്ദേശ സെൽ
સંદેશ સર્કિટ,സന്ദേശ സർക്യൂട്ട്
સંદેશ ફોર્મેટ,സന്ദേശ ഫോർമാറ്റ്
સંદેશ પોર્ટ,സന്ദേശ തലക്കെട്ട്
સંદેશ મોડ,സന്ദേശ മോഡ്
મેસેજિંગ,സന്ദേശമയയ്ക്കൽ
"1.સંદેશ સૉર્ટિંગ, 2.મેસેજ સૉર્ટિંગ","1.മെസേജ് സോർട്ടിംഗ്, 2.മെസേജ് സോർട്ടിംഗ്"
સંદેશ લાઇન,സന്ദേശ വരി
સંદેશ સ્વીચ,സന്ദേശ സ്വിച്ച്
સંદેશ ટેક્સ્ટ,സന്ദേശ വാചകം
સંદેશ ટ્રાન્સફર એજન્ટ,സന്ദേശ കൈമാറ്റ ഏജന്റ്
સુપર એસેમ્બલર,സൂപ്പർ അസംബ്ലർ
મેટાક્લાસ,മെറ്റാക്ലാസ്
"1. વધુ સંકલન, 2. વધુ અર્થઘટન","1. കൂടുതൽ സമാഹാരം, 2. കൂടുതൽ വ്യാഖ്യാനം"
"1. વધુ દુભાષિયા, 2. વધુ કમ્પાઇલર્સ","1. കൂടുതൽ വ്യാഖ്യാതാക്കൾ, 2. കൂടുതൽ കമ്പൈലർമാർ"
બોલી,ഭാഷാഭേദം
"1.મેટા નેટવર્ક, 2.મેટા નેટવર્ક","1.മെറ്റാ നെറ്റ്‌വർക്ക്, 2.മെറ്റാ നെറ്റ്‌വർക്ക്"
સરમુખત્યારશાહી,ഏകാധിപത്യം
પ્રક્રિયા,പ്രക്രിയ
મેટ્રોપોલિટન એરિયા નેટવર્ક (MAN),മെട്രോപൊളിറ്റൻ ഏരിയ നെറ്റ്‌വർക്ക് (MAN)
સૂક્ષ્મ,മൈക്രോ
"1.માઈક્રોકોડ,2.માઈક્રોકોડ","1.മൈക്രോകോഡ്, 2.മൈക്രോകോഡ്"
માઇક્રો કોમ્પ્યુટર,മൈക്രോകമ്പ്യൂട്ടർ
માઇક્રો કંટ્રોલર,മൈക്രോ കൺട്രോളർ
સૂક્ષ્મ ચક્ર,മൈക്രോ സൈക്കിൾ
માઇક્રોઇલેક્ટ્રોનિક મિકેનિકલ મિકેનિઝમ્સ (MEMS),മൈക്രോഇലക്‌ട്രോണിക് മെക്കാനിക്കൽ മെക്കാനിസങ്ങൾ (MEMS)
માઇક્રો ઇલેક્ટ્રોનિક્સ,മൈക്രോ ഇലക്ട്രോണിക്സ്
માઇક્રો મિનિએચરાઇઝેશન,മൈക്രോ മിനിയേച്ചറൈസേഷൻ
માઇક્રો ઓર્ડર,മൈക്രോ ഓർഡർ
"1.માઇક્રો, 2.મેઇનફ્રેમ લિંક","1.മൈക്രോ, 2.മെയിൻഫ്രെയിം ലിങ്ക്"
માઇક્રો ચિપ,മൈക്രോ ചിപ്പ്
માઇક્રો કોબોલ,മൈക്രോ കോബോൾ
માઇક્રો કોડ,മൈക്രോ കോഡ്
"1.માઈક્રોફાઈલ, 2.માઈક્રોફિશ, 3.માઈક્રોફાઈલ","1.മൈക്രോഫിൽ, 2.മൈക്രോഫിഷ്, 3.മൈക്രോഫിൽ"
માઇક્રો ફ્લોપી,മൈക്രോ ഫ്ലോപ്പി
માઇક્રોફોર્મ વાંચન ઉપકરણ,മൈക്രോഫോം വായന ഉപകരണം
માઇક્રો ફ્રેમ,മൈക്രോ ഫ്രെയിം
માઇક્રોગ્રાફિક્સ,മൈക്രോഗ്രാഫിക്സ്
માઇક્રોફોન,മൈക്രോഫോൺ
માઇક્રોફોટોગ્રાફ,മൈക്രോഫോട്ടോഗ്രാഫ്
"1.માઈક્રોપ્રોસેસિંગ યુનિટ, 2.માઈક્રોપ્રોસેસિંગ યુનિટ","1.മൈക്രോപ്രോസസിംഗ് യൂണിറ്റ്, 2.മൈക്രോപ്രോസസിംഗ് യൂണിറ്റ്"
માઇક્રોપ્રોસેસર,മൈക്രോപ്രൊസസർ
માઇક્રોપ્રોસેસર ચિપ,മൈക്രോപ്രൊസസർ ചിപ്പ്
માઇક્રોપ્રોસેસર દુભાષિયા,മൈക്രോപ്രൊസസർ ഇന്റർപ്രെറ്റർ
માઇક્રો પ્રોસેસર યુનિટ (MPU),മൈക്രോ പ്രോസസർ യൂണിറ്റ് (എംപിയു)
"1. માઇક્રોપ્રોગ્રામ, 2. માઇક્રો પ્રોગ્રામ","1. മൈക്രോ പ്രോഗ്രാം, 2. മൈക്രോ പ്രോഗ്രാം"
સૂક્ષ્મ ક્રમ,മൈക്രോ സീക്വൻസ്
માઈક્રોસોફ્ટ,മൈക്രോസോഫ്റ്റ്
માઇક્રોસોફ્ટ વિન્ડોઝ,മൈക്രോസോഫ്റ്റ് വിൻഡോസ്
સૂક્ષ્મ તરંગ,മൈക്രോ വേവ്
માઇક્રો વેવ લિંક,മൈക്രോ വേവ് ലിങ്ക്
માઇક્રોવેવ ટ્રાન્સમિશન,മൈക്രോവേവ് ട്രാൻസ്മിഷൻ
મધ્યમ સંચાલન,മധ്യ മാനേജ്മെന്റ്
"1.મિડલવેર, 2. મધ્યમ વેર","1.മിഡിൽവെയർ, 2. മിഡിൽ വെയർ"
મીડી કોમ્પ્યુટર,മിഡി കമ്പ്യൂട്ടർ
કેન્દ્રીય બિંદુ,കേന്ദ്ര പോയിന്റ്
મધ્યક,ഇടത്തരം
સ્થળાંતર માર્ગ,മൈഗ്രേഷൻ റൂട്ട്
મિલિયન સૂચનાઓ પ્રતિ સેકન્ડ (MIPS),സെക്കൻഡിൽ ദശലക്ഷം നിർദ്ദേശങ്ങൾ (MIPS)
મીની કોમ્પ્યુટર,മിനി കമ്പ്യൂട്ടർ
નાની ડિસ્કેટ,ചെറിയ ഡിസ്കെറ്റ്
"1.નાનો કોલોન, 2.લિટલ એસ્ટ","1.ചെറിയ കോളൻ, 2.ലിറ്റിൽ ആഷ്"
ન્યૂનતમ ઉત્પાદન,കുറഞ്ഞ ഉൽപ്പന്നം
છૂટાછવાયા વૃક્ષ,വിരളമായ വൃക്ഷം
"1.મિનિમેક્સ અલ્ગોરિધમ, 2.એલ્ગોરિધમ","1.മിനിമാക്സ് അൽഗോരിതം, 2. അൽഗോരിതം"
લઘુચિત્રીકરણ પ્રક્રિયા,മിനിയേച്ചറൈസേഷൻ പ്രക്രിയ
સૌથી ઓછી કિંમતનું વિસ્તરણ વૃક્ષ,ഏറ്റവും ചെലവു കുറഞ്ഞ വിപുലീകരണ മരം
"1.ઓછી લેટન્સી એન્કોડિંગ, 2.ઓછી લેટન્સી કોડિંગ","1.ലോ ലേറ്റൻസി എൻകോഡിംഗ്, 2. ലോ ലേറ്റൻസി കോഡിംഗ്"
ટૂંકા ઉપકરણ,ചെറിയ ഉപകരണം
"1. ગુણાકાર, 2. ગુણાકાર, 3. ગુણાકાર પદ","1. ഗുണനം, 2. ഗുണനം, 3. ഗുണന പദം"
ક્રેડીટ કાર્ડ,ക്രെഡിറ്റ് കാർഡ്
ક્રેડીટ કાર્ડ,ക്രെഡിറ്റ് കാർഡ്
ક્રેડિટ વિસ્તાર,ക്രെഡിറ്റ് ഏരിയ
પ્રતિબિંબિત ડિસ્ક,മിറർ ചെയ്ത ഡിസ്ക്
"1. મિરર સ્પોટ, 2. ફોટોકોપી, 3. મિરર કોપી","1. മിറർ സ്പോട്ട്, 2. ഫോട്ടോകോപ്പി, 3. മിറർ കോപ്പി"
મિશ્ર રેડિક્સ નોટેશન,മിക്സഡ് റാഡിക്സ് നൊട്ടേഷൻ
મિક્સર,മിക്സർ
નેમોનિક,ഓർമ്മപ്പെടുത്തൽ
નેમોનિક સરનામું,സ്മരണിക വിലാസം
યાદગાર,അവിസ്മരണീയമായ
"1.મોબાઇલ, 2.મૂવેબલ","1.മൊബൈൽ, 2.ചലിക്കുന്ന"
"1. મોબાઈલ કોમ્પ્યુટીંગ, 2. મોબાઈલ કોમ્પ્યુટીંગ","1. മൊബൈൽ കമ്പ്യൂട്ടിംഗ്, 2. മൊബൈൽ കമ്പ്യൂട്ടിംഗ്"
"1.મોડેલ, 2.મોડલ","1.മാതൃക, 2.മാതൃക"
મોડલેસ એડિટર,മാതൃകയില്ലാത്ത എഡിറ്റർ
"1. મોડેલિંગ, 2. મોડેલિંગ","1. മോഡലിംഗ്, 2. മോഡലിംഗ്"
મોડેમ,മോഡം
"1.સરળ સરેરાશ, 2.સામાન્ય, 3.સરળ","1.ലളിതമായ ശരാശരി, 2.സാധാരണ, 3.അർത്ഥം"
વિમંડન,വിമന്ദൻ
મધ્યસ્થી,മോഡറേറ്റർ
સંશોધિત સૂચના,പരിഷ്കരിച്ച നിർദ്ദേശം
સુધારક,മോഡിഫയർ
મોડિફાયર બીટ,മോഡിഫയർ ബിറ്റ്
ફેરફાર,പരിഷ്ക്കരണം
મોડ્યુલર,മോഡുലാർ
"1.અખંડિતતા, 2.મોડ્યુલારિટી","1. മോഡുലാരിറ്റി, 2. മോഡുലാരിറ്റി"
મોડ્યુલેશન,മോഡുലേഷൻ
મોડ્યુલ,മൊഡ്യൂൾ
મોડ્યુલર માળખું,മോഡുലാർ ഘടന
મોનીટર,മോണിറ്റർ
"1.મોનિટર પ્રોગ્રામ, 2.મોનિટર પ્રોગ્રામ","1. മോണിറ്റർ പ്രോഗ്രാം, 2. മോണിറ്റർ പ്രോഗ്രാം"
મોનોક્રોમેટિક ડિસ્પ્લે,മോണോക്രോമാറ്റിക് ഡിസ്പ്ലേ
મોનોલિથિક ઇન્ટિગ્રેટેડ સર્કિટ,മോണോലിത്തിക്ക് ഇന്റഗ്രേറ്റഡ് സർക്യൂട്ട്
મોનોલિથિક ટેકનોલોજી,മോണോലിത്തിക്ക് സാങ്കേതികവിദ്യ
સિંગલ સ્પેસ ફોન્ટ,ഒറ്റ സ്പേസ് ഫോണ്ട്
એક સ્થાનીય,ഒരു സ്ഥാനം
એકવિધતા,ഏകതാനത
"1. આકાર, 2. સ્વરૂપ","1. ആകൃതി, 2. രൂപം"
ફોર્મ,രൂപം
આકાર,ആകൃതി
"1. ગીરો, 2. ગીરો, ગીરો","1. മോർട്ട്ഗേജ്, 2. മോർട്ട്ഗേജ്, മോർട്ട്ഗേജ്"
MOSFET (MOSFET),MOSFET (MOSFET)
"1. સૌથી વધુ બે અંકો, 2. સૌથી વધુ બીટ","1. ഏറ്റവും ഉയർന്ന രണ്ട് അക്കങ്ങൾ, 2. ഏറ്റവും ഉയർന്ന ബിറ്റ്"
મધર બોર્ડ,മദർ ബോർഡ്
માતા રજીસ્ટર,അമ്മ രജിസ്റ്റർ
મૂવીઝ,സിനിമകൾ
ફિલ્મ એક્સપર્ટ ગ્રુપ (MPEG),ഫിലിം എക്സ്പെർട്ട് ഗ്രൂപ്പ് (എംപിഇജി)
માઉન્ટ,മൗണ്ട്
"1.ઉંદર, 2.ઉંદર","1.എലി, 2.എലി"
"1.જંગમ, 2.વિસ્થાપન","1.ചലിക്കുന്ന, 2. സ്ഥാനചലനം"
ફરતા પ્રતીક,ചലിക്കുന്ന ചിഹ്നം
MS-DOS,MS-DOS
એમએસ-વિન્ડોઝ,MS-Windows
બહુવિધ અભિગમ,ഒന്നിലധികം ഓറിയന്റേഷൻ
મલ્ટી પ્રોસેસર,മൾട്ടി പ്രൊസസർ
"1.મલ્ટિપ્રોગ્રામિંગ, 2.મલ્ટિપ્રોગ્રામિંગ","1.മൾട്ടിപ്രോഗ്രാമിംഗ്, 2.മൾട്ടിപ്രോഗ്രാമിംഗ്"
મલ્ટીટાસ્કીંગ,മൾട്ടിടാസ്കിംഗ്
બાહુબસ,ബഹുബസ്
પ્રસારણ,പ്രക്ഷേപണം
પોલીમોર્ફિક સરનામું,ബഹുരൂപ വിലാസം
પ્રસારણ,പ്രക്ഷേപണം
મલ્ટીચીપ,മൾട്ടിചിപ്പ്
મલ્ટિક્સ,മൾട്ടിക്സ്
મલ્ટીટાસ્કીંગ કામગીરી,മൾട്ടിടാസ്കിംഗ് ഓപ്പറേഷൻ
"1.મલ્ટિલેવલ મેમરી, 2. બહુસ્તરીય મેમરી","1. മൾട്ടിലെവൽ മെമ്മറി, 2. മൾട്ടി ലെവൽ മെമ്മറി"
"1.મલ્ટીમીડિયા ટેકનોલોજી, 2.મલ્ટીમીડિયા ટેકનોલોજી","1.മൾട്ടീമീഡിയ ടെക്നോളജി, 2.മൾട്ടീമീഡിയ ടെക്നോളജി"
બહુવિધતા,ബഹുസ്വരത
બહુવિધ,ഒന്നിലധികം
"1.ચોકસાઇ, 2.મલ્ટી જામીન","1.കൃത്യത, 2.മൾട്ടി ജാമ്യം"
બહુવિધ રીગ્રેસન,ഒന്നിലധികം റിഗ്രഷൻ
"1.મલ્ટીપ્લેક્સ, 2.મલ્ટીપ્લેક્સ","1.മൾട്ടിപ്ലക്സ്, 2.മൾട്ടിപ്ലക്സ്"
મલ્ટિપ્લેક્સ મોડ,മൾട്ടിപ്ലക്സ് മോഡ്
