Hindi,Tamil
औचित्य,நியாயப்படுத்துதல்
किलो बाईट,கிலோ பைட்
कार्नोफ प्रतिचित्र,கர்னாஃப் வரைபடம்
कार्नोफ चित्र,கர்னாஃப் படம்
के बी (किलो बाईट),KB (கிலோகிராம் பைட்)
"1.अष्टि, 2.गुठली, 3.कर्नल","1. அஸ்தி, 2. கர்னல்கள், 3. கர்னல்"
अष्टि विधा,எட்டு முறை
अष्टिकरण,பழக்கப்படுத்துதல்
कुंजी,முக்கிய
कुंजी पटल,விசைப்பலகை
"1.कुंजी उछाल, 2.कुंजी अस्वीकार","1.விசை துள்ளல், 2.விசை நிராகரிப்பு"
कुंजी क्लिक,முக்கிய கிளிக்
कुंजी संपीडन,முக்கிய சுருக்கம்
"1.कुंजी डिस्क, 2.कुंजी चक्रिका","1.விசை வட்டு, 2.விசை வட்டு"
कुंजी कूट लेखन,முக்கிய குறியாக்கம்
मुख्य क्षेत्र,முக்கிய பகுதி
"1.कुंजी फाईल, 2.कुंजी संचिका","1.விசை கோப்பு, 2.விசை கோப்பு"
मुख्य ढांचा,முக்கிய கட்டமைப்பு
मुख्य प्रबंधन,முக்கிய மேலாண்மை
कुंजी पैड,முக்கிய திண்டு
कुंजी पैड,முக்கிய திண்டு
मुख्य वाक्यांश,முக்கிய சொற்றொடர்
कुंजी स्पंद,முக்கிய துடிப்பு
कुंजी छिद्रक,முக்கிய பஞ்சர்
कुंजी छाँटन,முக்கிய வகை
"1.कुंजी आघात, 2.कुंजी स्ट्रोक, 3.कुंजी दाब","1.கீ ஸ்ட்ரோக், 2. கீ ஸ்ட்ரோக், 3. கீ பிரஷர்"
पता-अंतरण कुंजी,முகவரி பரிமாற்ற விசை
"1.डिस्क कुंजी, 2.चक्रिका कुंजी","1. வட்டு விசை, 2. வட்டு விசை"
फ्लापी कुंजी,நெகிழ் விசை
टेप कुंजी,டேப் சாவி
मुख्य शब्द,முக்கிய சொல்
"1.किक, 2.ठोकर","1.உதை, 2.தும்பு"
हत,குடிசை
किलो बिट,கிலோ பிட்
गाँठ,முடிச்சு
ज्ञान आधारित सूचना सेवायें,அறிவு சார்ந்த தகவல் சேவைகள்
ज्ञान खोज,அறிவு தேடல்
ज्ञान खोज डॉटाबेस,அறிவு தேடல் தரவுத்தளம்
ज्ञान इंजीनियरी,அறிவு பொறியியல்
ज्ञान प्रबंधन,அறிவு மேலாண்மை
ज्ञानकर्मी,அறிவு பணியாளர்
लैन अनुकूलक,லான் அடாப்டர்
"1.लैन परिसेवक,2.लैन सर्वर","1.LAN சர்வர், 2.LAN சர்வர்"
लैन कार्यस्थल,LAN பணியிடம்
क्षैतिज चित्र,கிடைமட்ட படம்
"1.क्षैतिज चित्र, 2.लैडस्केप","1.கிடைமட்ட படம், 2.நிலப்பரப்பு"
भाषा,மொழி
भाषा अनुदेशातंरक,மொழி பயிற்றுவிப்பாளர்
भाषा प्रक्रमक,மொழி செயலி
"1.भाषा अंतरक, 2.भाषा अनुवादक","1.மொழி மாற்றுபவர், 2.மொழி மொழிபெயர்ப்பாளர்"
लैपटाप,மடிக்கணினி
व्यापक एकीकरण (एल.एस.आई.),விரிவான ஒருங்கிணைப்பு (LSI)
बृहत समाकलन (एल एस आई),வெகுஜன ஒருங்கிணைப்பு (LSI)
लेसर,லேசர்
लेसर मुद्रक,லேசர் அச்சுப்பொறி
अन्तिम आगम प्रथम निर्गम (लिफो),கடைசி உள்ளீடு முதல் வெளியீடு (LIFO)
परत,அடுக்கு
"खाका, अभिन्यास","வரைபடம், தளவமைப்பு"
"1.पर्ण, 2.पत्ती,3. पत्र","1. இலைகள், 2. இலைகள், 3. கடிதம்"
पर्ण आसंधि,இலை முனை
पर्ण स्थल,இலைப்புள்ளி
पट्टा,குத்தகை
"1.पट्टा चैनल, 2.पट्टा प्रणाल पट्टा","1.லீஸ் சேனல், 2.லீஸ் சிஸ்டம்"
"1.लाइन,2.पट्टा रेखा","1.கோடு, 2.லீஷ் லைன்"
न्यूनत्तम सार्थक बिट शेल.एस.बी),குறைந்தபட்ச அர்த்தமுள்ள பிட் ஷெல்.எஸ்பி)
अल्पतम सार्थक अंक,குறைந்த குறிப்பிடத்தக்க மதிப்பெண்
"1.विरासती व्यवस्था,2.विरासती तंत्र","1. பரம்பரை அமைப்பு, 2. பரம்பரை அமைப்பு"
"1.लेमा, 2.प्रमेयिका","1. லெமா, 2. தேற்றம்"
पत्र गुणवत्ता (एल क्यू),கடிதத்தின் தரம் (LQ)
शब्दिम,வார்த்தைகளால்
कोश विज्ञान,அகராதியியல்
"1.संग्रह,2.लाइब्रेरी","1.காப்பகம், 2.நூலகம்"
"1.लाइब्रेरी प्रोग्राम, 2.संग्रह क्रमादेशन","1.நூலக திட்டம், 2.காப்பக நிரலாக்கம்"
लाइब्रेरी उपनेमिका,நூலக அடைவு
"1.लाइसेंस अनुबंध, 2.लाइसेंस करारनामा","1. உரிம ஒப்பந்தம், 2. உரிம ஒப்பந்தம்"
प्रकाश उत्सर्जक डायोड (एल ई डी),ஒளி உமிழும் டையோட்கள் (எல்இடி)
प्रकाश गन,லேசான துப்பாக்கி
प्रकाश पेन,ஒளி பேனா
रैखिक अनुकूलक,நேரியல் அடாப்டர்
लाइन संपादन,வரி எடிட்டிங்
"1.लाइन मुद्रक, 2.लाइन प्रिंटर","1.லைன் பிரிண்டர், 2.லைன் பிரிண்டர்"
"1.रैखिक, 2.रेखीय","1.நேரியல், 2.நேரியல்"
रेखाएं प्रति मिनट (एल पी एम),நிமிடத்திற்கு வரிகள் (LPM)
"1. कड़ई, लिंक, 2. श्रृंखला ,3. बंध","1. இணைப்பு, இணைப்பு, 2. சங்கிலி, 3. பத்திரம்"
श्रृंखलित सूची,சங்கிலியால் பிணைக்கப்பட்ட பட்டியல்
लिनक्स,லினக்ஸ்
"1.लिक्विड क्रिस्टल डिस्पले, 2.द्रव क्रिस्टल प्रदर्श (एल सी डी)","1.லிக்விட் கிரிஸ்டல் டிஸ்ப்ளே, 2.லிக்விட் கிரிஸ்டல் டிஸ்ப்ளே (எல்சிடி)"
सूची प्रक्रमण,பட்டியல் செயலாக்கம்
"1.आक्षर,2.शाब्दिक","1.எழுத்து, 2.எழுத்து"
"1.सक्रिय, 2.सजीव, 3.विद्युन्मय, 4.चल","1. செயலில், 2. வாழும், 3. மின், 4. நகரும்"
सजीव आसंधि,நேரடி முடிச்சு
"1.भार, 2.लोड","1.ஏற்றுதல், 2.ஏற்றுதல்"
"1.लोड मॉडयूल, 2.भार प्रतिरुपक","1.load module, 2.load modulator"
"1.स्थानीय, 2.स्थानिक","1.உள்ளூர், 2.உள்ளூர்"
स्थानीय अभिगम,உள்ளூர் அணுகல்
स्थानीय क्षेत्र जालक्रम (लैन),லோக்கல் ஏரியா நெட்வொர்க் (LAN)
स्थानीय स्पष्टता,உள்ளூர் தெளிவு
"1. स्थानीय जालक्रम ,2. स्थानीय केंद्र,3. स्थानीय विनिमय","1. உள்ளூர் நெட்வொர்க், 2. உள்ளூர் மையம் 3. உள்ளூர் பரிமாற்றம்"
स्थानीय स्मृति,உள்ளூர் நினைவகம்
स्थानीय विधा,உள்ளூர் முறை
स्थानीय चर,உள்ளூர் மாறி
"पाश, लॉक","வளைய, பூட்டு"
पाशित संचिका,லூப் கோப்பு
सत्रारंभ,அமர்வு ஆரம்பம்
सत्रांत,கால முடிவு
संलेखन,எழுதுதல்
तर्क विश्लेषक,தர்க்க பகுப்பாய்வி
तर्क बम,தர்க்க வெடிகுண்டு
तर्क कार्ड,தர்க்க அட்டை
तर्क संचित्र (प्रवाह संचित्र),தர்க்க விளக்கப்படம் (பாய்வு விளக்கப்படம்)
तर्क परिपथ,தர்க்க சுற்று
तर्क अभिकल्प,தர்க்க வடிவமைப்பு
तर्क आरेख,தர்க்க வரைபடம்
तार्किक प्रवाह संचित्र,தருக்க பாய்வு விளக்கப்படம்
तर्क फलन,தர்க்க செயல்பாடு
तर्क गेट,தர்க்க வாயில்
"1.तर्क प्रोग्रामन, 2.तर्क क्रमादेशन","1. லாஜிக் புரோகிராமிங், 2. லாஜிக் புரோகிராமிங்"
तर्क विस्थापन,தர்க்க இடப்பெயர்ச்சி
तर्क अवस्था,தர்க்க நிலை
तर्क स्विच,தர்க்க சுவிட்ச்
तर्क इकाई,தர்க்க அலகு
तार्किक,தருக்க
तार्किक संयोजन,தருக்க இணைப்பு
तार्किक आँकड़आ संरचना,தருக்க தரவு அமைப்பு
तर्कसंगत आरेख,தருக்க வரைபடம்
तार्किक व्यंजक,தருக்க வெளிப்பாடு
तार्किक प्रवाह संचित्र,தருக்க பாய்வு விளக்கப்படம்
तार्किक आई एफ (तार्किक यदि),தருக்க IF (லாஜிக்கல் என்றால்)
तर्कसंगत संक्रिया,பகுத்தறிவு செயல்பாடு
तर्कसंगत संकारक,பகுத்தறிவு இயக்குபவர்
तर्कसंगत संबंधन,பகுத்தறிவு இணைப்பு
तार्किक योजना,தர்க்கரீதியான திட்டம்
"1.तर्कसंगत संप्रतीक,2.तार्किक संप्रतीक","1. பகுத்தறிவு தன்மை, 2. தருக்க தன்மை"
तार्किक प्ररुप,தருக்க முறை
तार्किक मान,தருக்க மதிப்பு
तार्किक चर,தருக்க மாறி
हासिल अग्रावलोकन,கண்ணோட்டத்தை அடைந்தது
अग्रावलोकन समुच्चय,முன்னோட்ட தொகுப்பு
अवलोकन,கவனிப்பு
"1.लूप, 2.पाश","1.லூப், 2.லூப்"
पाश नियंत्रण,வளைய கட்டுப்பாடு
पाश प्रारंभन,வளைய துவக்கம்
पाश आपरिवर्तन,வளைய மாறுபாடு
"1.पाश जालक्रम, 2.पाश नेटवर्क","1.லூப் நெட்வொர்க், 2.லூப் நெட்வொர்க்"
पाश प्रारंभन,வளைய துவக்கம்
पाश-अवसान,வளைய-முடிவு
प्रति-पाश परीक्षण,எதிர்-லூப் சோதனை
शिथिल युग्मित,தளர்வாக இணைக்கப்பட்டது
ह्रास रहित संपीडन,இழப்பற்ற சுருக்கம்
हासी संपीडन,ஹஸ்ஸே சுருக்கம்
निम्न बाइट,குறைந்த பைட்
निम्न स्तर भाषा,குறைந்த அளவிலான மொழி
निम्न पारक फिल्टर,குறைந்த பாஸ் வடிகட்டி
"1.निम्न परिबाधित,2. निम्न परिबद्ध","1.குறைந்த நிலை, 2. கீழே பிணைக்கப்பட்டுள்ளது"
"1.मैक प्रोटोकॉल, 2.मैक आचार (मध्य अभिगम नियंत्रण)","1.MAC நெறிமுறை, 2.MAC நெறிமுறைகள் (நடுத்தர அணுகல் கட்டுப்பாடு)"
"1.मशीन, 2.यंत्र","1. இயந்திரம், 2. இயந்திரம்"
मशीन पता,இயந்திர முகவரி
"1.यंत्र कूट, 2.मशीन कोड","1. இயந்திரக் குறியீடு, 2. இயந்திரக் குறியீடு"
यंत्र चक्र,இயந்திர சக்கரம்
यंत्राश्रित भाषा,இயந்திரமயமாக்கப்பட்ட மொழி
यंत्राश्रित सॉफ्टवेयर,இயந்திர மென்பொருள்
यंत्र त्रुटि,சாதன பிழை
यंत्र निष्क्रिय काल,இயந்திரம் செயலற்ற நேரம்
यंत्र निरपेक्ष भाषा,இயந்திர மொழி
यंत्रानुदेश,கையேடு
यंत्र बोध,இயந்திர உணர்வு
"1.मशीनी भाषा,2.यंत्र भाषा","1.இயந்திர மொழி, 2.இயந்திர மொழி"
यंत्राधिगम,இயந்திர வழி கற்றல்
यंत्र संक्रिया,இயந்திர செயல்பாடு
यंत्रमूलक भाषा,இயந்திர மொழி
यंत्र निष्पादन,இயந்திர செயல்திறன்
मशीन अनुकार,இயந்திர உருவகப்படுத்துதல்
यंत्र अपहृत काल,இயந்திர கடத்தல் நேரம்
मशीनी अनुवाद,இயந்திர மொழிபெயர்ப்பு
मशीन शब्द,இயந்திர வார்த்தைகள்
स्थूल अनुदेश,மேக்ரோ அறிவுறுத்தல்
स्थूल प्राचर,மேக்ரோ அளவுகோல்
स्थूल कोडांतरण प्रोग्राम,வெகுஜன அசெம்பிளிங் திட்டம்
स्थूल आह्वान,மொத்த அழைப்பு
"1.स्थूल कोड, 2.स्थूल कूट","1.மேக்ரோ குறியீடு, 2.மேக்ரோ குறியீடு"
स्थूल समादेश,மேக்ரோ கட்டளை
स्थूल घोषणा,மேக்ரோ பிரகடனம்
स्थूल परिभाषा,மேக்ரோ வரையறை
स्थूल प्रवाह संचित्र,மேக்ரோ ஓட்ட விளக்கப்படம்
स्थूल जनित्र,மேக்ரோ ஜெனரேட்டர்
स्थूल अनुदेश,மேக்ரோ அறிவுறுத்தல்
स्थूल भाषा,மொத்த மொழி
स्थूल लाइब्रेरी,மேக்ரோ நூலகம்
स्थूल प्राचल,மேக்ரோ அளவுரு
स्थूल प्रक्रमण,மேக்ரோ செயலாக்கம்
"1.स्थूल प्रक्रमक,2. मैक्रोप्रोसेसर","1.மேக்ரோ செயலி, 2. மேக்ரோப்ராசசர்"
स्थूल प्रोग्रामन,மேக்ரோ நிரலாக்க
स्थूल आदिप्ररुप,மொத்த முன்மாதிரி
"1.स्थूल कूटलेखन, 2.स्थूल कोडन","1.மேக்ரோ என்கோடிங், 2.மேக்ரோ கோடிங்"
मेगाबाइट (एम बी),மெகாபைட் (MB)
जादुई संप्रतीक,மந்திர சின்னம்
जादुई संख्या,மந்திர எண்
चुंबकीय बुदबुद स्मृति,காந்த குமிழி நினைவகம்
चुंबकीय कार्ड,காந்த அட்டை
"1.चुंबकीय कोष्ठिका, 2.चुंबकीय सेल","1.காந்த செல், 2.காந்த செல்"
चुंबकीय संप्रतीक,காந்த சின்னம்
चुंबकीय कोर भंडारण,காந்த மைய சேமிப்பு
"1.चुंबकीय चक्रिका,2. चुंबकीय डिस्क","1.காந்த வட்டு, 2. காந்த வட்டு"
चुंबकीय डिस्क पता,காந்த வட்டு முகவரி
चुंबकीय चक्रिका स्मृति,காந்த வட்டு நினைவகம்
चुंबकीय ड्रम,காந்த டிரம்
"1.चुंबकीय कूटलेखन, 2.चुंबकीय कोडीकरण,3.चुंबकीय कोडन","1.காந்த குறியாக்கம், 2.காந்தக் குறியீட்டு முறை, 3.காந்தக் குறியீட்டு முறை"
चुंबकीय शीर्ष,காந்த மேல்
चुंबकीय स्याही,காந்த மை
चुंबकीय स्याही संप्रतीक अभिज्ञान (एम आई सी आर),காந்த மை எழுத்து அங்கீகாரம் (MICR)
चुंबकीय माध्यम,காந்த ஊடகம்
चुंबकीय पठन,காந்த வாசிப்பு
चुंबकीय अभिलेखन,காந்த பதிவு
चुंबकीय भंडारण,காந்த சேமிப்பு
चुंबकीय पट्टी,காந்தப் பட்டை
चुंबकीय टेप,காந்த நாடா
चुंबकीय टेप कार्टीज,காந்த நாடா கெட்டி
चुंबकीय टेप ड्राइव,காந்த நாடா இயக்கி
चुंबकीय टेप अग्रक,காந்த நாடா முன்னோடி
चुंबकीय टेप लाइब्रेरियन,காந்த நாடா நூலகர்
चुंबकीय टेप अभिगमन,காந்த நாடா அணுகல்
चुंबकीय टेप इकाई,காந்த நாடா அலகு
"1.चुंबकीय तनु परत, 2.चुंबकीय तनु फिल्म","1.காந்த மெல்லிய அடுக்கு, 2.காந்த மெல்லிய படலம்"
चुंबकीय पथ,காந்த பாதை
चुंबकीय प्रकाशीय भंडारण,காந்த ஒளியியல் சேமிப்பு
"1.चुंबकालेखी मुद्रक, 2.चुंबक लेखी प्रिंटर","1.காந்த அச்சுப்பொறி, 2.காந்த அச்சுப்பொறி"
चुंबकीय विरुपण,காந்த விலகல்
चुंबकीय विरुपक टिकिया,காந்தமாக சிதைக்கக்கூடிய மாத்திரை
"1.डाक पेटी, 2.मेल बाक्स","1. அஞ்சல் பெட்டி, 2. அஞ்சல் பெட்டி"
मेल विलय,அஞ்சல் இணைப்பு
"1.मुख्य नियंत्रक एकक, 2. मुख्य नियंत्रक इकाई","1. தலைமைக் கட்டுப்பாட்டுப் பிரிவு, 2. தலைமைக் கட்டுப்பாட்டுப் பிரிவு"
मेन फ्रेम,முக்கிய சட்டகம்
"1.मेन फ्रेम सिस्टम, 2.मेन फ्रेम तंत्र","1.முதன்மை சட்ட அமைப்பு, 2.முதன்மை சட்ட அமைப்பு"
"1.मुख्य स्मृति, 2.मुख्य मेमोरी","1.முதன்மை நினைவகம், 2.முதன்மை நினைவகம்"
"1.मुख्य प्रोग्राम, 2.मुख्य क्रमादेश","1.முதன்மை திட்டம், 2.முதன்மை திட்டம்"
मुख्य भंडारण,முக்கிய சேமிப்பு
"1.मेन स्विच, 2.मुख्य स्विच","1.மெயின் ஸ்விட்ச், 2.மெயின் ஸ்விட்ச்"
"1.अनुरक्षण, 2.रखरखाव","1.பராமரிப்பு, 2.பராமரிப்பு"
अनुरक्षण पैनल,பராமரிப்பு குழு
अनुरक्षण काल,பராமரிப்பு நேரம்
वृहत् चक्र,பெரிய வட்டம்
मुख्य युक्ति,முக்கிய சாதனம்
मुख्य कुंजी,முக்கிய விசை
मुख्य अवस्था,முக்கியமான கட்டம்
मुख्य संरचना,முக்கிய கட்டமைப்பு
मुख्य कार्य,முக்கிய வேலை
बहुसंख्यक अवयव,பெரும்பான்மை கூறு
बहुसंख्यक गेट,பெரும்பான்மை வாயில்
बहुसंख्य संक्रिया,பெரும்பான்மை செயல்பாடு
प्रतिपूर्ति काल,திருப்பிச் செலுத்தும் காலம்
कुसंक्रिया रुटीन,தவறான நடைமுறை
प्रबंधन विकास,மேலாண்மை வளர்ச்சி
प्रबंधन सूचना तंत्र (एम आई एस),மேலாண்மை தகவல் அமைப்பு (எம்ஐஎஸ்)
प्रबंध विज्ञान,மேலாண்மை அறிவியல்
मैनचेस्टर कूटलेखन,மான்செஸ்டர் குறியாக்கம்
बहुवलन,பெருக்கல்
प्रकलित चर,மதிப்பிடப்பட்ட மாறி
प्रकलित सूचकन,மதிப்பிடப்பட்ட குறியீடு
मानव यंत्र अनुकार,மனித இயந்திர உருவகப்படுத்துதல்
हस्तचालित पता स्विच,கையேடு முகவரி சுவிட்ச்
मैनुअल विश्लेषण,கையேடு பகுப்பாய்வு
मैनुअल आह्वान,கைமுறை அழைப்பு
मैनुअल प्रविष्टि,கைமுறை நுழைவு
"1.हस्तचालित केंद्र, 2.मैनुअल केंद्र","1. கையேடு மையம், 2. கையேடு மையம்"
"1.हस्त निवेश, 2. मैनुअल निवेश","1. கைமுறை உள்ளீடு, 2. கைமுறை உள்ளீடு"
हस्त प्रचालन,கைமுறை செயல்பாடு
अनेकानेक संबंध,பல-பல உறவு
बहु-एक-विकोडक,பல குறிவிலக்கி
प्रतिचित्र विधि,வரைபட முறை
प्रतिचित्रण,விவரணையாக்கம்
उपांत,விளிம்பு
उपांतीय त्रुटि,விளிம்பு பிழை
उपांतीय जाँच,விளிம்பு விசாரணை
उपांतीय परीक्षण,விளிம்பு சோதனை
चिन्ह संसूचन,சின்னம் கண்டறிதல்
चिन्ह पठन,கையெழுத்து வாசிப்பு
चिन्ह क्रमवीक्षण,சின்னம் ஸ்கேனிங்
चिन्ह बोध,அடையாள உணர்வு
चिन्हक,குறிப்பான்
चिन्हन,குறிக்கும்
चिन्हक तरंग,மார்க்கர் அலை
मार्कोव श्रृंखला,மார்க்கோவ் சங்கிலி
मार्कोव स्रोत,மார்க்கோவ் ஆதாரம்
मार्क-अप भाषा,மார்க்அப் மொழி
मेसर,மேசர்
मेसर,மேசர்
"1.मास्क, 2.आच्छद, 3.प्रच्छाद","1.முகமூடி, 2.முக்காடு, 3.முக்காடு"
"1.प्रच्छाद बिट, 2.आच्छद बिट,3. मास्क दविअंक","1. கவர் பிட், 2. கவர் பிட், 3. முகமூடி இரட்டை இலக்கங்கள்"
मास्क प्रोग्राम्य युक्ति,முகமூடி நிரல்படுத்தக்கூடிய சாதனம்
आवरण रजिस्टर,கவர் பதிவு
"1.आवृत रॉम, 2.आवृत आर ओ एम","1. கவர் ரோம், 2. கவர் ரோம்"
आच्छादन,கவர்
विपुल आँकड़ए,பெரிய புள்ளிவிவரங்கள்
"1.विपुल स्मृति, 2.विपुल मेमोरी","1. நிறை நினைவகம், 2. நிறை நினைவகம்"
विपुलत: समांतर,பெருமளவில் இணையாக
प्रधान ,தலைவன்
मास्टर कार्ड,முதன்மை அட்டை
"1.प्रधान घड़ई, 2.नियंत्रक घड़ई","1.ஹெட் வாட்ச், 2.கண்ட்ரோல் வாட்ச்"
प्रधान कन्सोल,முக்கிய பணியகம்
प्रधान आँकड़आ,முதன்மை தரவு
प्रधान आरेख,முதன்மை வரைபடம்
प्रधान संचिका,முதன்மை கோப்பு
प्रधान समूह,முதன்மை குழு
मास्टर कुंजी,முதன்மை விசை
प्रधान लाइब्रेरी टेप,முக்கிய நூலக நாடாக்கள்
प्रधान प्रक्रमक,முதன்மை செயலி
प्रधान प्रोग्राम,முதன்மை திட்டம்
प्रधान केंद्र,முக்கிய மையம்
"1.प्रधान टेप, 2.मास्टर टेप","1.மாஸ்டர் டேப், 2.மாஸ்டர் டேப்"
"1.प्रधान अंतक, 2.प्रधान टर्मिनल","1.முதன்மை முனையம், 2.முதன்மை முனையம்"
प्रधान अधीन युक्ति,முதன்மை துணை சாதனம்
प्रधान अधीन तंत्र,முதன்மை துணை அமைப்பு
"1.मेल, 2.मिलान, 3.मिलना","1. போட்டி, 2. போட்டி, 3. சந்திப்பு"
मिलान,பொருத்துக
गणितीय प्रोग्रामन,கணித நிரலாக்க
गणितीय अनुकार,கணித உருவகப்படுத்துதல்
"1.मैट्रिक्स, 2.आव्यूह","1.அணி, 2.அணி"
"1.मैट्रिक्स प्रिंटर, 2.मैट्रिक्स मुद्रक","1.மேட்ரிக்ஸ் பிரிண்டர், 2.மேட்ரிக்ஸ் பிரிண்டர்"
मैट्रिक्स स्विच,அணி சுவிட்ச்
आव्यूह सारणी,அணி அட்டவணை
मैक्सी कंप्यूटर,அதிகபட்ச கணினி
मैक्सी कंप्यूटर,அதிகபட்ச கணினி
उच्चिष्ट अवयव,உச்ச உறுப்பு
योगपद,யோகாபேட்
मैक्सवेल डैमन,மேக்ஸ்வெல் டாமன்
"1.मध्यमान, 2.माध्य","1.அர்த்தம், 2.அர்த்தம்"
माध्य सुधार काल,மீட்பு நேரம் என்று பொருள்
अंतर्विफलता माध्य काल,தோல்வி நேரம் என்று அர்த்தம்
विफलता मध्य माध्यकाल (एम टी बी एफ),தோல்வி சராசரி நேரம் (m t b f)
विफलता का माध्य काल,தோல்விக்கான நேரம் என்று அர்த்தம்
मरम्मत माध्य काल,பழுது சராசரி நேரம்
सुधार माध्यकाल (एम टी टी आर),சரிசெய்தல் சராசரி நேரம் (MTTR)
मध्यम स्केल एकीकरण (एम एस आई),நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI)
मध्यम समाकलन (एम एस आई),நடுத்தர ஒருங்கிணைப்பு (MSI)
माध्य पद भंडारण युक्ति,சராசரி சேமிப்பு சாதனம்
मेगा बिट प्रति सेकंड (एम बी पी एस),ஒரு நொடிக்கு மெகா பிட் (Mbps)
अवयव वस्तु,கூறு பொருள்
अवयव अभिलेख,கூறு பதிவு
"1.स्मृति, 2.मेमोरी","1.நினைவு, 2.நினைவு"
"1.स्मृति सरणी, 2.मेमोरी व्यूह","1.நினைவக வரிசை, 2.நினைவக வரிசை"
"1.स्मृति कोष, 2.मेमोरी बैंक","1.மெமரி ஃபண்ட், 2.மெமரி பேங்க்"
"1.स्मृति बफर पंजी, 2.मेमोरी बफर पंजी","1.memory buffer Register, 2.memory buffer Register"
"1.स्मृति बस,2. मेमोरी बस","1.மெமரி பஸ், 2. நினைவக பேருந்து"
स्मृति कार्ड,மெமரி கார்டு
स्मृति कोष्ठिका,நினைவக செல்
स्मृति संहनन,நினைவாற்றல் இழப்பு
"1.स्मृति कोर, 2.मेमोरी कोर","1.மெமரி கோர், 2.மெமரி கோர்"
स्मृति चक्र,நினைவக சுழற்சி
"1.मेमोरी आँकड़आ पंजी, 2.स्मृति आंकड़आ पंजी","1.நினைவக தரவுப் பதிவு, 2.நினைவக தரவுப் பதிவு"
"1.स्मृति निपात ,2.मेमोरी डंप","1.நினைவக திணிப்பு, 2.நினைவக திணிப்பு"
"1.स्मृति विनिमय, 2.मेमोरी विनिमय","1.நினைவகப் பரிமாற்றம், 2.நினைவகப் பரிமாற்றம்"
"1.स्मृति पदानुक्रम, 2.मेमोरी पदानुक्रम","1.நினைவகப் படிநிலை, 2.நினைவகப் படிநிலை"
स्मृति अनुदेश,நினைவக அறிவுறுத்தல்
"1.स्मृति प्रबंधन, 2.मेमोरी प्रबंधन","1.நினைவக மேலாண்மை, 2.நினைவக மேலாண்மை"
"1.स्मृति प्रतिचित्र, 2.मेमोरी प्रतिचित्र","1.நினைவக வரைபடம், 2.நினைவக வரைபடம்"
"1.स्मृति प्रतिचित्रित निर्गम, 2.निवेश, 3.मेमोरी प्रतिचित्रित आई/ओ","1. நினைவக மேப் செய்யப்பட்ட வெளியீடு, 2. உள்ளீடு, 3. நினைவகம் மேப் செய்யப்பட்ட I/O"
"1.स्मृति मॉडल, 2.स्मृति निदर्श, 3.मेमोरी मॉडल","1.மெமரி மாடல், 2.மெமரி மாடல், 3.மெமரி மாடல்"
"1.स्मृति माड्यूल, 2.मेमोरी माड्यूल","1.நினைவக தொகுதி, 2.நினைவக தொகுதி"
"1.स्मृति सूचक पंजी, 2.मेमोरी सूचक पंजी","1.மெமரி இன்டெக்ஸ் பதிவு, 2.மெமரி இன்டெக்ஸ் பதிவு"
स्मृति शक्ति,ஞாபக சக்தி
स्मृति संरक्षण,நினைவக பாதுகாப்பு
"1.स्मृति संदर्भ अनुदेश, 2.मेमोरी संदर्भ अनुदेश","1.நினைவக குறிப்பு அறிவுறுத்தல், 2.நினைவக குறிப்பு அறிவுறுத்தல்"
"1.स्मृति-वासी प्रोग्राम, 2.मेमोरी वासी क्रमादेश","1.நினைவக திட்டம், 2.நினைவக திட்டம்"
"1.स्मृति इकाई, 2.मेमोरी इकाई","1.நினைவக அலகு, 2.நினைவக அலகு"
मेनू,பட்டியல்
मेनू बार,மெனு பார்
मेनू चालित,மெனு இயக்கப்படுகிறது
मेनू चयन,மெனு தேர்வு
मेन-चालित प्रोग्राम,முக்கிய உந்துதல் திட்டம்
"1.अंतरनिहित, 2.विलय","1. உள்ளார்ந்த, 2. ஒன்றிணைக்கப்பட்ட"
विलय विनिमय छंटाई,இணைப்பு பரிமாற்ற வரிசையாக்கம்
"1.छंटाई संविलय ,2. प्रसूची वरण","1. வரிசைப்படுத்தல் இணைப்பு, 2. பட்டியல் தேர்வு"
"1.विलय, 2.संविलय","1. இணைத்தல், 2. இணைத்தல்"
जालाक्षि जालक्रम,லட்டு நெட்வொர்க்
संदेशन,செய்தி அனுப்புதல்
संदेश,செய்தி
संदेश अभिप्रमाणन,செய்தி அங்கீகாரம்
संदेश कोष्ठ,செய்தி செல்
संदेश परिपथ,செய்தி சுற்று
संदेश आरूप,செய்தி வடிவம்
संदेश प्रवेशिका,செய்தி தலைப்பு
संदेश विधा,செய்தி முறை
संदेश प्रेषण,செய்தி அனுப்புதல்
"1.संदेश क्रमवरण, 2.संदेश क्रमचयन","1.செய்தி வரிசைப்படுத்தல், 2.செய்தி வரிசைப்படுத்துதல்"
संदेश पंक्ति,செய்தி வரி
संदेश स्विच,செய்தி சுவிட்ச்
संदेश पाठ,செய்தி உரை
संदेश अंतरण अभिकर्मक,செய்தி பரிமாற்ற முகவர்
अधि कोडांतरक,சூப்பர் அசெம்பிளர்
मेटावर्ग,மெட்டாகிளாஸ்
"1.अधि संकलन, 2.अधि अनुभाषण","1. அதிக தொகுப்பு, 2. அதிக விளக்கம்"
"1.अधि अनुभाषक, 2.अधि संकलक","1. அதிக மொழிபெயர்ப்பாளர்கள், 2. மேலும் தொகுப்பாளர்கள்"
