Marathi,Punjabi
स्वतंत्र घटना,ਸੁਤੰਤਰ ਘਟਨਾ
स्वतंत्र कार्य,ਸੁਤੰਤਰ ਫੰਕਸ਼ਨ
स्वतंत्र यादृच्छिक चल,ਸੁਤੰਤਰ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ
स्वतंत्र अव्यक्त,ਸੁਤੰਤਰ ਵੇਰੀਏਬਲ
मनमोकळा विचार करणारा,ਆਜ਼ਾਦ ਚਿੰਤਕ
अनिश्चितता,ਅਨਿਸ਼ਚਿਤਤਾ
"अनिश्चित, अनिश्चित, अनिश्चित, असीम","ਅਨਿਸ਼ਚਿਤ, ਅਨਿਸ਼ਚਿਤ, ਅਨਿਸ਼ਚਿਤ, ਬੇਅੰਤ"
अनिश्चित समीकरण,ਅਨਿਸ਼ਚਿਤ ਸਮੀਕਰਨ
"अनिर्धारित फॉर्म, अनिर्धारित फॉर्म","ਅਨਿਸ਼ਚਿਤ ਰੂਪ, ਅਨਿਸ਼ਚਿਤ ਰੂਪ"
"घातांक, सूचक, निर्देशांक, निर्देशक, सूचक (v.)","ਘਾਤਕ, ਪੁਆਇੰਟਰ, ਸੂਚਕਾਂਕ, ਨਿਰਦੇਸ਼ਕ, ਪੁਆਇੰਟਰ (v.)"
सेटद्वारे माहिती दिली,ਸੈੱਟ ਦੁਆਰਾ ਸੂਚਿਤ ਕੀਤਾ
माहिती कुटुंब,ਸੂਚਿਤ ਪਰਿਵਾਰ
निर्देशांक,ਸੂਚਕਾਂਕ
उपसमूह निर्देशांक,ਸਬਗਰੁੱਪ ਇੰਡੈਕਸ
पॉइंटर सेट,ਪੁਆਇੰਟਰ ਸੈੱਟ
चिन्ह,ਚਿੰਨ੍ਹ
घातांकीय समीकरण,ਘਾਤਕ ਸਮੀਕਰਨ
उदासीनता वक्र,ਉਦਾਸੀਨਤਾ ਵਕਰ
अप्रत्यक्ष फरक,ਅਸਿੱਧੇ ਭਿੰਨਤਾ
अप्रत्यक्ष पुरावा,ਅਸਿੱਧੇ ਸਬੂਤ
अविभाज्य,ਪ੍ਰਧਾਨ
"आगमन, प्रेरण, प्रेरण","ਆਗਮਨ, ਪ੍ਰੇਰਣਾ, ਸ਼ਾਮਲ ਕਰਨਾ"
आगमनात्मक,ਪ੍ਰੇਰਕ
प्रेरक प्रतिमा,ਪ੍ਰੇਰਕ ਚਿੱਤਰਕਾਰੀ
प्रेरक व्याख्या,ਪ੍ਰੇਰਕ ਪਰਿਭਾਸ਼ਾ
आगमनात्मक अंदाज,ਪ੍ਰੇਰਕ ਅਨੁਮਾਨ
"असमानता, असमानता","ਅਸਮਾਨਤਾ, ਅਸਮਾਨਤਾ"
असमानता निर्बंध,ਅਸਮਾਨਤਾ ਪਾਬੰਦੀ
असमानता,ਅਸਮਾਨਤਾ
जडत्व,ਜੜਤਾ
जडत्व शक्ती,ਜੜਤਾ ਫੋਰਸ
जडत्व,inertial
अचूक फरक,ਅਢੁੱਕਵਾਂ ਅੰਤਰ
रूपांतरण बिंदू,ਪਰਿਵਰਤਨ ਬਿੰਦੂ
"सर्वात कमी, सर्वात मोठी खालची सीमा","ਸਭ ਤੋਂ ਨੀਵਾਂ, ਸਭ ਤੋਂ ਵੱਡੀ ਨੀਵੀਂ ਸੀਮਾ"
"अनंत, अनंत","ਬੇਅੰਤ, ਬੇਅੰਤ"
अमर्याद,ਬੇਅੰਤ
असीम वेक्टर जागा,ਅਨੰਤ ਵੈਕਟਰ ਸਪੇਸ
अनंत खेळ,ਬੇਅੰਤ ਖੇਡ
अनंत गट,ਅਨੰਤ ਸਮੂਹ
अनंत अविभाज्य,ਅਨੰਤ ਅਟੁੱਟ
असीम लोकसंख्या,ਬੇਅੰਤ ਆਬਾਦੀ
अनंत मालिका,ਬੇਅੰਤ ਲੜੀ
अनंत संच,ਬੇਅੰਤ ਸੈੱਟ
"अमर्याद सूक्ष्म, अमर्याद","ਅਨੰਤ ਸੂਖਮ, ਬੇਅੰਤ"
मूलभूत घटक,ਤੱਤ ਤੱਤ
असीम लोकसंख्या,ਬੇਅੰਤ ਆਬਾਦੀ
"अनंत, अनंत","ਅਨੰਤਤਾ, ਅਨੰਤਤਾਵਾਂ"
"अनंत, अनंत","ਬੇਅੰਤ, ਬੇਅੰਤ"
महागाई घटक,ਮਹਿੰਗਾਈ ਕਾਰਕ
परिवर्तनीय स्पर्शिका,ਵੇਰੀਏਬਲ ਟੈਂਜੈਂਟ
उलट फोकस,ਉਲਟਾ ਫੋਕਸ
अर्थातच बदल,ਕੋਰਸ ਦੀ ਤਬਦੀਲੀ
फंक्शनचे व्युत्पन्न,ਫੰਕਸ਼ਨ ਦਾ ਡੈਰੀਵੇਟਿਵ
सिग्मा मॅट्रिक्स,ਸਿਗਮਾ ਮੈਟ੍ਰਿਕਸ
माहिती संसाधने,ਸੂਚਨਾ ਸਰੋਤ
माहिती विज्ञान,ਜਾਣਕਾਰੀ ਵਿਗਿਆਨ
"विषम, विषम","ਵੱਖਰਾ, ਅਸਪਸ਼ਟ"
एकसंध नसलेले समीकरण,ਗੈਰ-ਸਰੂਪ ਸਮੀਕਰਨ
नॉन-ट्रॉमॅटिक शरीर,ਗੈਰ-ਦੁਖਦਾਈ ਸਰੀਰ
"प्रारंभिक, प्रारंभिक, प्रारंभिक","ਸ਼ੁਰੂਆਤੀ, ਸ਼ੁਰੂਆਤੀ, ਸ਼ੁਰੂਆਤੀ"
"प्रारंभिक स्थिती, प्रारंभिक प्रतिबंध","ਸ਼ੁਰੂਆਤੀ ਸਥਿਤੀ, ਸ਼ੁਰੂਆਤੀ ਪਾਬੰਦੀ"
सुरुवातीची ओळ,ਸ਼ੁਰੂਆਤੀ ਲਾਈਨ
प्रारंभ बिंदू,ਸ਼ੁਰੂਆਤੀ ਬਿੰਦੂ
प्रारंभिक उपाय,ਸ਼ੁਰੂਆਤੀ ਹੱਲ
प्रारंभिक वेग,ਸ਼ੁਰੂਆਤੀ ਗਤੀ
एकच नकाशा,ਸਿੰਗਲ ਨਕਸ਼ਾ
एकल मॅपिंग,ਸਿੰਗਲ ਮੈਪਿੰਗ
विभेदक गुणाकार,ਅੰਤਰ ਗੁਣਾ
आतील बिंदू,ਅੰਦਰੂਨੀ ਬਿੰਦੂ
अंतर्गत उत्पादन,ਅੰਦਰੂਨੀ ਉਤਪਾਦ
"इनपुट (n.), इनपुट (v.)","ਇਨਪੁਟ (ਐਨ.), ਇਨਪੁਟ (ਵੀ.)"
इनपुट डेटा,ਇਨਪੁਟ ਡਾਟਾ
गुंतवणुकीचे प्रवेशद्वार,ਨਿਵੇਸ਼ ਗੇਟਵੇ
गुंतवणूक उत्पादन विश्लेषण,ਨਿਵੇਸ਼ ਆਉਟਪੁੱਟ ਵਿਸ਼ਲੇਸ਼ਣ
इनपुट आउटपुट नियंत्रण प्रणाली,ਇੰਪੁੱਟ ਆਉਟਪੁੱਟ ਕੰਟਰੋਲ ਸਿਸਟਮ
इनपुट आउटपुट सिस्टम,ਇੰਪੁੱਟ ਆਉਟਪੁੱਟ ਸਿਸਟਮ
गुंतवणूक खंड,ਨਿਵੇਸ਼ ਦੀ ਮਾਤਰਾ
"गुंतवणूक रजिस्टर, गुंतवणूक रजिस्टर","ਨਿਵੇਸ਼ ਰਜਿਸਟਰ, ਨਿਵੇਸ਼ ਰਜਿਸਟਰ"
इनपुट टर्मिनल,ਇੰਪੁੱਟ ਟਰਮੀਨਲ
"आत, खाली","ਅੰਦਰ, ਹੇਠਾਂ"
क्षण,ਪਲ
"तात्काळ, तात्काळ","ਤਤਕਾਲ, ਤਤਕਾਲ"
तात्काळ प्रवेग,ਤਤਕਾਲ ਪ੍ਰਵੇਗ
झटपट रोटेशन,ਤੁਰੰਤ ਰੋਟੇਸ਼ਨ
त्वरित केंद्र,ਤੁਰੰਤ ਕੇਂਦਰ
तात्काळ वेग,ਤਤਕਾਲ ਗਤੀ
तात्काळ खंड,ਤੁਰੰਤ ਵਾਲੀਅਮ
"पूर्ण संख्या, पूर्णांक","ਪੂਰੀ ਸੰਖਿਆ, ਪੂਰਨ ਅੰਕ"
पूर्णांक रेखीय प्रोग्रामिंग,ਪੂਰਨ ਅੰਕ ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
अखंडता,ਅਖੰਡਤਾ
अविभाज्य,ਏਕੀਕ੍ਰਿਤ
अविभाज्य विभेदक समीकरण,ਏਕੀਕ੍ਰਿਤ ਵਿਭਿੰਨ ਸਮੀਕਰਨ
अविभाज्य समीकरण,ਏਕੀਕ੍ਰਿਤ ਸਮੀਕਰਨ
अविभाज्य कार्य,ਅਟੁੱਟ ਫੰਕਸ਼ਨ
"अविभाज्य, पूर्णांक","ਪੂਰਨ ਅੰਕ, ਪੂਰਨ ਅੰਕ"
इंटिग्रल कॅल्क्युलस इंटिग्रल कॅल्क्युलस,ਇੰਟੈਗਰਲ ਕੈਲਕੂਲਸ ਇੰਟੀਗ੍ਰੇਲ ਕੈਲਕੂਲਸ
अविभाज्य वक्र,ਅਟੁੱਟ ਵਕਰ
पूर्णांक डोमेन,ਪੂਰਨ ਅੰਕ ਡੋਮੇਨ
अविभाज्य समीकरण,ਅਟੁੱਟ ਸਮੀਕਰਨ
"पूर्ण संख्या, पूर्णांक","ਪੂਰੀ ਸੰਖਿਆ, ਪੂਰਨ ਅੰਕ"
प्रथम प्रकारचा अविभाज्य,ਪਹਿਲੀ ਕਿਸਮ ਦਾ ਅਟੁੱਟ
अविभाज्य प्रतिनिधित्व,ਅਟੁੱਟ ਪ੍ਰਤੀਨਿਧਤਾ
अविभाज्य चिन्ह,ਅਟੁੱਟ ਚਿੰਨ੍ਹ
समाकलित करा,ਏਕੀਕ੍ਰਿਤ
एकात्मिक शोषण गुणांक,ਏਕੀਕ੍ਰਿਤ ਸਮਾਈ ਗੁਣਾਂਕ
एकीकरण घटक,ਏਕੀਕਰਣ ਕਾਰਕ
एकीकरण,ਏਕੀਕਰਣ
भिन्नता द्वारे एकत्रीकरण,ਅੰਤਰ ਦੁਆਰਾ ਏਕੀਕਰਣ
विभागीय एकत्रीकरण,ਖੰਡ ਏਕੀਕਰਣ
तर्कशुद्धीकरणाद्वारे एकत्रीकरण,ਤਰਕਸ਼ੀਲਤਾ ਦੁਆਰਾ ਏਕੀਕਰਣ
प्रतिस्थापनाद्वारे एकत्रीकरण,ਬਦਲ ਦੁਆਰਾ ਏਕੀਕਰਣ
प्रोग्रेसिव्ह इक्विव्हलन्सद्वारे एकत्रीकरण,ਪ੍ਰਗਤੀਸ਼ੀਲ ਸਮਾਨਤਾ ਦੁਆਰਾ ਏਕੀਕਰਣ
श्रेणीबद्ध एकीकरण,ਲੜੀਵਾਰ ਏਕੀਕਰਣ
वेक्टर एकत्रीकरण,ਵੈਕਟਰ ਏਕੀਕਰਣ
बंद पृष्ठावर एकत्रीकरण,ਬੰਦ ਪੰਨੇ &#39;ਤੇ ਏਕੀਕਰਣ
इंटिग्रेटर,ਏਕੀਕਰਣ
अविभाज्य घटक,ਅਟੁੱਟ ਅੰਗ
अभिन्न-विभेद समीकरण,ਅਟੁੱਟ-ਅੰਤਰਕ ਸਮੀਕਰਨ
व्यत्यय,"ਰੁਕਾਵਟ, ਰੁਕਾਵਟ"
बदली ऑपरेशन,ਬਦਲਣਯੋਗ ਕਾਰਵਾਈ
अदलाबदल करण्यायोग्य,ਪਰਿਵਰਤਨਯੋਗ
आंतरवर्गीय सहसंबंध,ਅੰਤਰ-ਵਰਗ ਸਬੰਧ
परस्पर संबंध,ਇਕ ਦੂਸਰੇ ਨਾਲ ਸੰਬੰਧ
सहसंबंध गुणांक,ਸਬੰਧ ਗੁਣਾਂਕ
"परस्परावलंबन, परस्परावलंबन","ਅੰਤਰ-ਨਿਰਭਰਤਾ, ਅੰਤਰ-ਨਿਰਭਰਤਾ"
परस्परावलंबी,ਪਰਸਪਰ ਨਿਰਭਰ
व्याज,ਦਿਲਚਸਪੀ
इंटरफेस पृष्ठ,ਇੰਟਰਫੇਸ ਸਫ਼ਾ
इंटरफेस कोन,ਇੰਟਰਫੇਸ ਕੋਣ
अविभाज्य,ਅਟੁੱਟ
एकात्मिक,ਏਕੀਕ੍ਰਿਤ
"आतील, आतील, आतील (सं.), आतील, आतील, आतील (वि.)","ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ (adj.), ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ (v.)"
आतील कोन,ਅੰਦਰੂਨੀ ਕੋਣ
अंतर्गत क्षेत्र,ਅੰਦਰੂਨੀ ਜ਼ੋਨ
आंतर-प्रांत,ਅੰਤਰ-ਸੂਬਾ
अंतर्गत घटक,ਅੰਦਰੂਨੀ ਹਿੱਸੇ
सेटचे आतील भाग,ਸੈੱਟ ਦਾ ਅੰਦਰੂਨੀ ਹਿੱਸਾ
आतील कोन समोर,ਅੰਦਰੂਨੀ ਕੋਣ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ
आत,ਅੰਦਰ
आतील बिंदू,ਅੰਦਰੂਨੀ ਬਿੰਦੂ
"मध्यवर्ती, दुय्यम, मध्यम, मध्य","ਵਿਚਕਾਰਲਾ, ਸੈਕੰਡਰੀ, ਮੱਧ, ਮੱਧ"
मध्यवर्ती बिंदू,ਵਿਚਕਾਰਲਾ ਬਿੰਦੂ
मध्यवर्ती मूल्य प्रमेय,ਵਿਚਕਾਰਲੇ ਮੁੱਲ ਦਾ ਸਿਧਾਂਤ
अंतर्गत दुभाजक,ਅੰਦਰੂਨੀ ਬਾਈਸੈਕਟਰ
इंटरपोलेशन,ਇੰਟਰਪੋਲੇਸ਼ਨ
अंतर्भूत सूत्र,ਸੰਮਿਲਨ ਫਾਰਮੂਲਾ
छेदन करणारा,ਨੂੰ ਕੱਟਣਾ
छेदन करणारा वक्र,ਇੰਟਰਸੈਕਟਿੰਗ ਕਰਵ
छेदणाऱ्या रेषा,ਇੰਟਰਸੈਕਟਿੰਗ ਲਾਈਨਾਂ
"छेदनबिंदू, छेदनबिंदू, छेदनबिंदू","ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ"
छेदनबिंदू वक्र,ਇੰਟਰਸੈਕਸ਼ਨ ਕਰਵ
वक्र छेदनबिंदू,ਕਰਵ ਦਾ ਇੰਟਰਸੈਕਸ਼ਨ
संचांचे छेदनबिंदू,ਸੈੱਟ ਦੇ ਇੰਟਰਸੈਕਸ਼ਨ
"अंतर, अंतर","ਪਾੜਾ, ਪਾੜਾ"
मध्यांतर अंदाज,ਅੰਤਰਾਲ ਦਾ ਅਨੁਮਾਨ
मध्यांतर अंदाज,ਅੰਤਰਾਲ ਦਾ ਅਨੁਮਾਨ
मध्यांतर मध्य बिंदू,ਅੰਤਰਾਲ ਮੱਧ ਬਿੰਦੂ
"आंतर-विभागीय प्रभाव, आंतर-विभागीय प्रभाव","ਅੰਤਰ-ਵਿਭਾਗੀ ਪ੍ਰਭਾਵ, ਅੰਤਰ-ਵਿਭਾਗੀ ਪ੍ਰਭਾਵ"
आंतरवर्गीय सहसंबंध,ਅੰਤਰ-ਵਰਗ ਸਬੰਧ
शांतता,ਚੁੱਪ
खात्रीने,ਯਕੀਨਨ
निश्चित प्रणाली,ਸਥਿਰ ਸਿਸਟਮ
टेबल,ਮੇਜ਼
टेबल असाइनमेंट,ਟੇਬਲ ਅਸਾਈਨਮੈਂਟ
टेबल नियंत्रण,ਟੇਬਲ ਕੰਟਰੋਲ
टेबल नियंत्रण मॉडेल,ਟੇਬਲ ਕੰਟਰੋਲ ਮਾਡਲ
टेबल नियंत्रण प्रणाली,ਟੇਬਲ ਕੰਟਰੋਲ ਸਿਸਟਮ
टेबल सायकल,ਟੇਬਲ ਚੱਕਰ
टेबल ठेवण्याची किंमत,ਟੇਬਲ ਰੱਖਣ ਦੀ ਲਾਗਤ
टेबल पॉइंट,ਸਾਰਣੀ ਬਿੰਦੂ
टेबल धोरण,ਸਾਰਣੀ ਨੀਤੀ
टेबल स्थिती,ਟੇਬਲ ਸਥਿਤੀ
"व्यस्त, उलट, विरुद्ध","ਉਲਟ, ਉਲਟ, ਉਲਟ"
व्यस्त सहसंबंध,ਉਲਟ ਸਬੰਧ
व्यस्त कार्य,ਉਲਟ ਫੰਕਸ਼ਨ
हायपरबोलिक फंक्शन प्रति फोम,ਹਾਈਪਰਬੋਲਿਕ ਫੰਕਸ਼ਨ ਪ੍ਰਤੀ ਫੋਮ
व्यस्त प्रमाणात,ਉਲਟ ਅਨੁਪਾਤਕ
व्यस्त नकाशा,ਉਲਟ ਨਕਸ਼ਾ
परस्पर संख्या,ਪਰਸਪਰ ਸੰਖਿਆ
व्यस्त मॅट्रिक्स,ਉਲਟ ਮੈਟ੍ਰਿਕਸ
व्यस्त क्रमपरिवर्तन,ਉਲਟ ਕ੍ਰਮਵਾਰ
व्यस्त गुणोत्तर,ਉਲਟ ਅਨੁਪਾਤ
व्यस्त त्रिकोणमितीय कार्य,ਉਲਟ ਤਿਕੋਣਮਿਤੀ ਫੰਕਸ਼ਨ
व्यस्त सूत्र,ਉਲਟ ਫਾਰਮੂਲਾ
क्रमाची प्रत,ਕ੍ਰਮ ਦੀ ਕਾਪੀ
व्यस्त मॅट्रिक्स,ਉਲਟ ਮੈਟ੍ਰਿਕਸ
व्यस्त रूपांतरण,ਉਲਟ ਪਰਿਵਰਤਨ
तर्कहीन,ਤਰਕਹੀਣ
तर्कहीन समीकरण,ਤਰਕਹੀਣ ਸਮੀਕਰਨ
तर्कहीन अभिव्यक्ती,ਤਰਕਹੀਣ ਸਮੀਕਰਨ
अपरिमेय संख्या,ਅਸਪਸ਼ਟ ਸੰਖਿਆ
तर्कहीन मूळ,ਤਰਕਹੀਣ ਜੜ੍ਹ
"अपरिवर्तनीय, अपरिवर्तनीय, असमान","ਅਟੱਲ, ਅਟੱਲ, ਅਟੱਲ"
रोटेशनल वेक्टर,ਰੋਟੇਸ਼ਨਲ ਵੈਕਟਰ
रोटेशनल वेक्टर फंक्शन,ਰੋਟੇਸ਼ਨਲ ਵੈਕਟਰ ਫੰਕਸ਼ਨ
रोटेशनल वेग,ਰੋਟੇਸ਼ਨਲ ਵੇਗ
सममितीय (v.) उजवी रेषा (v.),isometric (v.) ਸੱਜੀ ਲਾਈਨ (v.)
समक्रमण,ਸਮਕਾਲੀਤਾ
पृथक अनिवार्य विचित्रता,ਅਲੱਗ ਜ਼ਰੂਰੀ ਅਜੀਬਤਾ
अलग बिंदू,ਅਲੱਗ ਬਿੰਦੂ
"isometric, tritezole, cubic, isometric","isometric, tritezole, ਘਣ, isometric"
समद्विभुज कॉन्फिगरेशन,ਆਈਸੋਸੀਲਸ ਸੰਰਚਨਾ
पुनरावृत्ती अविभाज्य,ਦੁਹਰਾਉਣ ਵਾਲਾ ਅਟੁੱਟ
पुनरावृत्ती समाविष्ट करणे,ਦੁਹਰਾਓ ਸੰਮਿਲਨ
पुनरावृत्ती,ਦੁਹਰਾਓ
पुनरावृत्ती सूत्र,ਦੁਹਰਾਓ ਫਾਰਮੂਲਾ
आवर्ती एकीकरण सूत्र,ਆਵਰਤੀ ਏਕੀਕਰਣ ਫਾਰਮੂਲਾ
पुनरावृत्ती प्रक्रिया,ਆਵਰਤੀ ਪ੍ਰਕਿਰਿਆ
पुनरावृत्ती पद्धत,ਆਵਰਤੀ ਢੰਗ
जेकोबियन,ਜੈਕੋਬੀਅਨ
जेकोबी सारनिक,ਜੈਕੋਬੀ ਸਰਨਿਕ
जेकोबी मॅट्रिक्स,ਜੈਕੋਬੀ ਮੈਟ੍ਰਿਕਸ
संचांचे संयोजन,ਸੈੱਟ ਦਾ ਸੁਮੇਲ
संयुक्त (v.) संयुक्त (v.),ਸੰਯੁਕਤ (v.) ਸੰਯੁਕਤ (v.)
संयुक्त घनता कार्य,ਸੰਯੁਕਤ ਘਣਤਾ ਫੰਕਸ਼ਨ
एकत्रित वारंवारता कार्य,ਸੰਯੁਕਤ ਬਾਰੰਬਾਰਤਾ ਫੰਕਸ਼ਨ
संयुक्त अवलंबून चल,ਸੰਯੁਕਤ ਨਿਰਭਰ ਵੇਰੀਏਬਲ
संयुक्त संभाव्यता,ਸੰਯੁਕਤ ਸੰਭਾਵਨਾ
अंतर्भूत,ਸੰਮਿਲਨ
"कुदळ, उडी, प्लुटी","ਕੁੱਦੀ, ਛਾਲ, ਪਲੂਟੀ"
प्लुटी खंडितता,ਪਲੂਟੀ ਬੰਦ
"न्याय्यता, औचित्य","ਨਿਆਂ, ਨਿਆਂ"
समर्थन करणे,ਜਾਇਜ਼ ਠਹਿਰਾਓ
carnafe नकाशा,carnafe ਨਕਸ਼ਾ
"कर्नल, राख","ਕਰਨਲ, ਸੁਆਹ"
मॅपिंग पॉइंट,ਮੈਪਿੰਗ ਬਿੰਦੂ
"पायरोडायनामिक्स, प्युरिन डायनॅमिक्स","ਸ਼ੁੱਧ ਗਤੀਸ਼ੀਲਤਾ, ਸ਼ੁੱਧ ਗਤੀਸ਼ੀਲਤਾ"
गतीज ऊर्जा,ਗਤੀਆਤਮਿਕ ਊਰਜਾ
"गतीशास्त्र, गतीशास्त्र","ਗਤੀ ਵਿਗਿਆਨ, ਗਤੀ ਵਿਗਿਆਨ"
कोल्मोगोरोफ-स्मिरनोव्ह चाचणी,ਕੋਲਮੋਗੋਰੋਫ-ਸਮਰਨੋਵ ਟੈਸਟ
क्रोनेकर डेल्टा,ਕ੍ਰੋਨੇਕਰ ਡੈਲਟਾ
काकडी,ਖੀਰਾ
Lagrange कार्य,Lagrange ਫੰਕਸ਼ਨ
Lagrange गुणक,Lagrange ਗੁਣਕ
"फळी, फळी","ਤਖ਼ਤੀ, ਬੋਰਡ"
Laplace परिवर्तन,ਲੈਪਲੇਸ ਟ੍ਰਾਂਸਫਾਰਮ
मोठी संख्या,ਵੱਡੀ ਗਿਣਤੀ
वैशिष्ट्यपूर्ण मूळ,ਵਿਸ਼ੇਸ਼ਤਾ ਮੂਲ
बाजूचे पान,ਪਾਸੇ ਦਾ ਸਫ਼ਾ
लॅटिन चौरस,ਲਾਤੀਨੀ ਵਰਗ
"नाळ, लॅटस गुदाशय","ਨਾਭੀਨਾਲ, ਲੈਟਸ ਗੁਦਾ"
"नियम, तत्त्वे","ਨਿਯਮ, ਅਸੂਲ"
वेग संयोजन नियम,ਵੇਗ ਸੁਮੇਲ ਨਿਯਮ
सुसंगतता नियम,ਅਨੁਕੂਲਤਾ ਨਿਯਮ
परतावा कमी करणारा नियम,ਘੱਟ ਰਿਹਾ ਰਿਟਰਨ ਨਿਯਮ
गुरुत्वाकर्षणाचा नियम,ਗੰਭੀਰਤਾ ਦਾ ਨਿਯਮ
गटासाठी होमोमॉर्फिज्म नियम,ਸਮੂਹ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਨਿਯਮ
रिंगांसाठी होमोमॉर्फिजम नियम,ਰਿੰਗਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਨਿਯਮ
वाढत्या खर्चाचा कायदा,ਵਧਦੀ ਲਾਗਤ ਦਾ ਕਾਨੂੰਨ
घातांक नियम,ਵਿਆਖਿਆ ਨਿਯਮ
जडत्व कायदा,ਜੜਤਾ ਕਾਨੂੰਨ
मोठ्या संख्येचा कायदा,ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ
संभाव्यता नियम,ਸੰਭਾਵਨਾ ਨਿਯਮ
"साइन नियम, साइन नियम","ਸਾਈਨ ਨਿਯਮ, ਸਾਈਨ ਨਿਯਮ"
घातांकांचा नियम,ਘਾਤਕਾਂ ਦਾ ਕਾਨੂੰਨ
गती नियम,ਗਤੀ ਦੇ ਨਿਯਮ
"स्तर, स्तर","ਪਰਤ, ਪੱਧਰ"
फॉरवर्ड गुणांक,ਅੱਗੇ ਗੁਣਾਕ
समोरचा कर्ण,ਸਾਹਮਣੇ ਵਿਕਰਣ
फॉरवर्ड सब-मॅट्रिक्स,ਫਾਰਵਰਡ ਸਬ-ਮੈਟ੍ਰਿਕਸ
समोर पोस्ट,ਸਾਹਮਣੇ ਪੋਸਟ
"किमान, किमान, किमान","ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ"
सर्वात कमी सामान्य (LCM),ਸਭ ਤੋਂ ਘੱਟ ਆਮ (LCM)
किमान घटक,ਘੱਟੋ-ਘੱਟ ਭਾਗ
सर्वात खालचा वर्ग,ਸਭ ਤੋਂ ਹੇਠਲੀ ਸ਼੍ਰੇਣੀ
किमान ओव्हरहेड मर्यादा,ਘੱਟੋ-ਘੱਟ ਓਵਰਹੈੱਡ ਸੀਮਾ
डावा संच,ਖੱਬੇ ਸੈੱਟ
घड्याळाच्या उलट दिशेने,ਘੜੀ ਦੇ ਉਲਟ
घड्याळाच्या उलट दिशेने स्क्रू,ਘੜੀ ਦੇ ਉਲਟ ਪੇਚ
डावीकडे उलट,ਖੱਬੇ ਉਲਟ
बाकी गुणाकार,ਖੱਬਾ ਗੁਣਾ
लीबनिझ सूत्र,ਲੀਬਨੀਜ਼ ਫਾਰਮੂਲਾ
लांबी,ਲੰਬਾਈ
तुंगाक्कुडी,ਤੁੰਗਕੁੜੀ
ट्रॅगस वक्र,tragus ਕਰਵ
फुफ्फुसाचा मासा,ਲੰਗਫਿਸ਼
पातळी वक्र,ਪੱਧਰ ਕਰਵ
आत्मविश्वास पातळी,ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ
महत्त्व पातळी,ਮਹੱਤਤਾ ਦੇ ਪੱਧਰ
कालक्रमानुसार,ਕਾਲਕ੍ਰਮ ਅਨੁਸਾਰ
शब्दकोश क्रम,ਡਿਕਸ਼ਨਰੀ ਆਰਡਰ
संभाव्यता कार्य,ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ
संभाव्यता प्रमाण चाचणी,ਸੰਭਾਵਨਾ ਅਨੁਪਾਤ ਟੈਸਟ
"मर्यादा, किरकोळ","ਸੀਮਾ, ਸੀਮਾ"
"किरकोळ, अत्यंत","ਸੀਮਾਂਤ, ਅਤਿਅੰਤ"
किरकोळ मूल्य,ਸੀਮਾਂਤ ਮੁੱਲ
सीमांत वेग,ਸੀਮਾਂਤ ਗਤੀ
सरासरी श्रेणी,ਮਤਲਬ ਵਿੱਚ ਸੀਮਾ
एकत्रीकरणाची मर्यादा,ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ
अनुक्रम मर्यादा,ਕ੍ਰਮ ਸੀਮਾ
"क्लस्टर पॉइंट, लिमिट पॉइंट","ਕਲੱਸਟਰ ਪੁਆਇੰਟ, ਸੀਮਾ ਬਿੰਦੂ"
सीमांत वेग,ਸੀਮਾਂਤ ਗਤੀ
"रेषा, रेषा, लंबवर्तुळ","ਰੇਖਾ, ਰੇਖਾ, ਅੰਡਾਕਾਰ"
"रेखीय, रेखीय, रेखीय","ਰੇਖਿਕ, ਰੇਖਿਕ, ਰੇਖਿਕ"
रेखीय बिजवल्ली,ਰੇਖਿਕ ਬਿਜਵੱਲੀ
रेखीय बीजगणितीय समीकरण,ਰੇਖਿਕ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ
रेखीय अंदाजे,ਰੇਖਿਕ ਅਨੁਮਾਨ
रेखीय लक्षण,ਰੇਖਿਕ ਲੱਛਣ
रेखीय गुणांक,ਰੇਖਿਕ ਗੁਣਾਂਕ
शॉक जमा,ਸਦਮਾ ਇਕੱਠਾ
शॉक निर्बंध,ਸਦਮਾ ਪਾਬੰਦੀ
रेखीय अवलंबित्व,ਰੇਖਿਕ ਨਿਰਭਰਤਾ
