Punjabi,Malayalam
ਹੇਟਰੋਟ੍ਰੋਫ,ഹെറോട്രോഫ്
ਹੇਕਸਾਪਲਾਈਡ,ഹെക്സാപ്ലോയിഡ്
ਹਾਈਬਰਨੇਟ,ഹൈബർനേറ്റ്
ਉੱਚ ਘਣਤਾ ਲਾਉਣਾ,ഉയർന്ന സാന്ദ്രത നടീൽ
ਪਹਾੜੀ (ਚਾਵਲ),ഹിൽ (അരി)
ਹਿਸਟੋਗ੍ਰਾਮ,ഹിസ്റ്റോഗ്രാം
ਹਿਟਚ ਬਾਗਬਾਨੀ,ഹൈക്ക് ഹോർട്ടികൾച്ചർ
ਛਪਾਕੀ,കൂട്
ਹੋਇਿੰਗ,ഹോയിംഗ്
ਹੋਲਡਿੰਗ,പിടിക്കുക
ਘਰ ਫਾਰਮ,ഹോം ഫാം
ਹੋਮਸੋਸਟਾਸਿਸ,ഹോമോസ്റ്റാസിസ്
ਹੋਮਸਸਟੇਡ,ഹോംസ്റ്റേഡ്
ਹੋਮਜਿਗੈਨਿਟੀ,ഏകതാന
ਇਕੋ,ഏകതാനമായ
ਹੋਮੋਗਸ,ഹോമോനോഗസ്
ਹੋਮੋਜ਼ੀਗੋਟ,ഹോമോസിഗോട്ട്
ਹੌਪਰ,ഹോപ്പർ
ਹਰੀਜੋਨ,ചക്രവാളം
ਬਾਗਬਾਨੀ ਫਸਲਾਂ,ഹോർട്ടികൾച്ചറൽ വിളകൾ
ਬਾਗਬਾਨੀ,ഹോർട്ടികൾച്ചർ
ਹਾਰਟੀ-ਸਿਲਵੀ ਪੇਸਟੋਰਲ ਫਾਰਮਿੰਗ,ഹോർട്ടി-സിൽവി ഇടയശ്ത്ഠിംഗ്
ਹੋਸਟ,ആതിഥേയന്
ਗਰਮ ਪਾਣੀ ਦਾ ਇਲਾਜ,ചൂടുവെള്ള ചികിത്സ
ਹੌਲ,തൊണ്ട്
ਨਮੀ,ഈർപ്പം
Humus,ഹ്യൂമസ്
ਭੁੱਕੀ,തൊലി
ਹੁਸਕ,തൊലി
ਹਸਤਾਖਰ,ഹസ്കിംഗ്
ਹਾਈਬ੍ਰਿਡ,ഹൈബ്രിഡ്
ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ,ജലവൈദമാക്കല്
ਹਾਈਡਰੇਸ਼ਨ,ജലാംശം
ਹਾਈਡ੍ਰੋਲੋਜੀ,ജലവൈകരണം
ਹਾਈਡ੍ਰੋਲਾਇਸਿਸ,ജലവിശ്ലേഷണം
ਹਾਈਡ੍ਰੋਮੀਟਰ,ഹൈഡ്രെയിൻ
ਹਾਈਡ੍ਰੋਫਿਲਸ,ഹൈഡ്രോഫിലസ്
ਹਾਈਡ੍ਰੋਪੋਨਿਕ,ഹൈഡ്രോപോണിക്സ്
ਹਾਈਡ੍ਰੋਸਫਾਇਰ,ഹൈഡ്രോഫിയർ
ਹਾਈਡ੍ਰੋਸਕੋਪਿਕਿਟੀ,ഹൈഡ്രോസ്കോപ്പിറ്റി
ਹਾਈਪਰਪਰੇਸਾਈਟ,ഹൈപ്പർപാരാസറ്റ്
ਹਾਈਪਰਪਲਸੀਆ,ഹൈപ്പർപ്ലാസിയ
ਹਾਈਫਾ,എസ്യ്പ്പ്
ਹਾਈਪੋਕੋਟੀਲ,ഹൈപ്പോകോട്ടൈൽ
ਕਲਪਨਾ,അനുമാനസം
ਹਿਸਟਰੇਸਿਸ (ਪਾਣੀ),ഹിസ്റ്റെറിസിസ് (വെള്ളം)
ਹੇਜ਼ਲ ਗਿਰੀ,ഹാസൽ നട്ട്
ਭੰਗ,ചെതാവ്
ਹੈਨਬੇਨ,ഹെൻബെയ്ൻ
ਮਹਿੰਦਾ,ഹെന്ന
ਹਿਬਿਸਕਸ,ചെമ്പരുത്തി
ਹੌਪ,ചാട്ടം
ਘੋੜਾ ਗ੍ਰਾਮ,കുതിര ഗ്രാം
ਘੋੜਾ-ਅੱਖ-ਬੀਨ,കുതിര-കണ്ണ്-ബീൻ
ਮਧੂ ਮੱਖੀ,തേനീച്ച
ਹੌਪਰ,ഹോപ്പർ
ਬਾਗਬਾਨੀ,ഹോർട്ടികൾച്ചറിസ്റ്റ്
ਹਾਈਡ੍ਰੋਲੋਜਿਸਟ,ജലശാസ്ത്രജ്ഞൻ
ਸਥਿਤੀ ਵਿੱਚ,സിറ്റു ഒട്ടിക്കൽ
ਵਿਟਰੋ ਵਿੱਚ,വിട്രോയിൽ
ਵੀਵੋ ਵਿਚ,വിവോയിൽ
ਅੰਨ੍ਹੇਵਾਹ,വിവേചനരഹിതമായ
ਕੀੜੇ,പുഴു
ਕੀੜੇ ਪੈੱਸਟ,പ്രാണികളുടെ കീടങ്ങൾ
ਥੀਏਟਰ,കീസദമായ
ਕੀਟਨਾਸ਼ਕਾਂ,കീടനാശിനി
ਕੀਟਨਾਸ਼ਕ,കീടനാശിനി
ਇਨਸੋਲੇਸ਼ਨ,ധിക്കാരി
ਘੁਲਣਸ਼ੀਲ,പുള്ളിപ്പുഴ
ਇੰਸਟਾਰ (ਕੀੜੇ),ഇൻസ്റ്റാർ (പ്രാണികൾ)
ਇਨਸੂਲੇਟਰ,സുഖാനുസൃതം
ਏਕੀਕ੍ਰਿਤ ਬਿਮਾਰੀ ਪ੍ਰਬੰਧਨ,സംയോജിത രോഗ പരിപാലനം
ਏਕੀਕ੍ਰਿਤ ਪੋਸ਼ਕ ਪ੍ਰਬੰਧਨ,സംയോജിത പോഷക മാനേജുമെന്റ്
ਏਕੀਕ੍ਰਿਤ ਕੀੜੇ ਪ੍ਰਬੰਧਨ,സംയോജിത കീടങ്ങളെ പരിപാലനം
ਤੀਬਰਤਾ,തീവ്രവാദം
ਤੀਬਰ,തീവമായ
ਇੰਟਰਕ੍ਰਾਪ,ആലോചിക്കുക
ਅੰਤਰਾਲ (ਅੰਤਰਾਲ),ഇന്റർ ദുഷ്പീകരണം (ഇന്റർ കൾട്ട്)
ਦਿਲਚਸਪੀ,പലിശ
ਇੰਟਰਨਿਓ,ഇന്റനോഡ്
ਅੰਤਰਾਪਾ (ਸੈੱਲ ਡਿਵੀਜ਼ਨ),ഇന്റർഫേസ് (സെൽ ഡിവിഷൻ)
ਇੰਟਰਪੋਲੇਸ਼ਨ,ഇന്റർപോളേഷൻ
ਅੰਤਰ-ਨਿਰਜੀਵ,ഇന്റർ-അണുവിമുക്തമാണ്
ਵਸਤੂ ਸੂਚੀ,സാധനങ്ങൾ
ਉਲਟਾ,വിപരീതം
ਸ਼ਾਮਲ ਹੋਣਾ ਸ਼ਾਮਲ ਹੈ,ഇവന്റോക്രെ
ਆਇਨ,യൻകിട
ਇਰੈਡੀਏਸ਼ਨ,വികിരണം
ਸਿੰਜਾਈ,ജലസേചനം
ਆਈਸੋ ਐਲੇਲਸ,ഐഎസ്ഒ അല്ലെലുകൾ
ISO ਉਤਪਾਦ ਕਰਵ,ഐഎസ്ഒ ഉൽപ്പന്ന വക്രത
ਆਈਸੋਬਾਰ,ഐസോബാർ
ਆਈਸੋਗੈਮ,ഇസോഗമി
ਇਕੱਲਤਾ ਦੂਰੀ,ഒറ്റപ്പെടൽ ദൂരം
ਆਈਸੋਪਲੋਇਡ,ഐസോപ്ലോയിഡ്
ਇਕੱਲਤਾ,ഐസ്കോംകാന്റ്
ਆਈਸੋਟੋਪ,ഐസോടോപ്പ്
ਭਾਰਤੀ ਬੁਰਸ਼,ഇന്ത്യൻ ബിർച്ച്
ਭਾਰਤੀ ਨੀਲਾ ਪਾਈਨ,ഇന്ത്യൻ നീല പൈൻ
ਭਾਰਤੀ ਚੈਰੀ,ഇന്ത്യൻ ചെറി
ਭਾਰਤੀ ਜੂਨੀਪਰ,ഇന്ത്യൻ ജുനൈപ്പർ
ਭਾਰਤੀ ਕੀੋ ਟ੍ਰੀ,ഇന്ത്യൻ കിനോ മരം
ਭਾਰਤੀ ਲੜੀ ਦਾ ਰੁੱਖ,ഇന്ത്യൻ ലായറൽ ട്രീ
ਇੰਡੀਅਨ ਮੈਡਡਰ,ഇന്ത്യൻ ഭ്രാന്തൻ
ਇੰਡੀਅਨ ਮੈਡਲਰ,ഇന്ത്യൻ മാഡ്ലർ
ਇੰਡੀਅਨ ਪੋਡੋ ਫਾਈਲਮ,ഇന്ത്യൻ പോഡോ ഫൈലം
ਇੰਡੀਗੋ,ഇൻഡിഗോ
ਇਤਾਲਵੀ ਬਾਦਾ,ഇറ്റാലിയൻ മില്ലറ്റ്
ਆਈਵਰੀ ਟ੍ਰੀ,ആനക്കൊമ്പ് വൃക്ഷം
Ivy ਗੌਡ / ਛੋਟਾ ਬਾਰੀਰਡ,ഐവി പൊറോട്ട / ലിറ്റിൽ പൊറോട്ട
Jaggery,മന്ദബുദ്ധി
ਜੌਂਕਾ ਚਾਵਲ,ജാപോണിക്ക അരി
ਜੱਸੇ,ജാസിദ്
ਜਾਵਾਨਿਕਾ ਰਾਈਸ,ജാവാനിക്ക അരി
ਜੇਲਿੰਗ,ജെല്ലിംഗ്
ਜੇਹਮ ਕਾਸ਼ਤ,Jum കൃഷി
ਜੰਜਾਈ,ചാടുന്ന ജീൻ
ਜੰਕ ਡੀ ਐਨ ਏ,ജങ്ക് ഡിഎൻഎ
ਜੁਵੇਨਾਈਲ ਪੜਾਅ,ജുവനൈൽ ഘട്ടം
ਜਾਬਾੰਡਾ,ജസറന്ദ
ਜੈਕਫਰੂਟ,ചക്ക
ਜੰਜਾ,മുൻ
ਜੈਸਮੀਨ,ജാസ്മിൻ
ਜਤਤੀ ਖਤੀ,ജട്ടി ഖട്ടി
ਜੱਟਟਰੋਫਾ,ജാട്ട്രോഫ
ਜੱਟ,ചണം
ਜੱਸੇਜ਼,ജാസിഡുകൾ
ਕੂਲਿਨ,കയോലിൻ
ਕਾਓਲਿਨਾਈਟ,Koolianite
ਕਾਓਲਿਨਾਈਟ,Koolianite
ਕੈਰੀਨਚਯਮਾ,കര്യൻചേരിമ
ਕੈਰੀਓਡਮਾ,കരോഡെസ്മ
ਕੈਰੀਗਮੀ,കാരിയോബാമി
ਕੈਰੀਓਗ੍ਰਾਮ (ਆਈਡੀਓਸ਼ਨ),കാറിഗ്രാം (IDiOGRAM)
ਕਰੈਕਿਨੇਸਿਸ,കാരിയോകിനിസ്
ਕੈਰੀਓਲੋਜੀ,കരിയോളജി
Karyoolysis,കരോലിസിസ്
ਕੈਰੀਓਨ,കറിയോൺ
ਕੈਰੀਓਟਾਈਪ,കാരിരിയോടൈ
ਕੈੱਲਪ (ਐਲਗੀ),കെൽപ് (ആൽഗ)
ਕੈਲਵਿਨ ਚੱਕਰ,കെൽവിൻ സൈക്കിൾ
ਕੇਟਿਨ,കെരാറ്റിൻ
ਕਰਨਲ,കേർണൽ
ਖਹਿਰਾ ਦੀ ਬਿਮਾਰੀ,ഖൈറ രോഗം
ਸਾਉਣੀ,ഖാരിഫ്
ਮਜ਼ਾਕ ਕਰਨਾ,കളിയാക്കാനുള്ള
ਕਿਨੇਟੋਕੋਰ,കിടോചോർ
ਕਿਚਨ ਗਾਰਡਨ,അടുക്കളത്തോട്ടം
ਕਲੀਨਫਿਲਟਰ ਸਿੰਡਰੋਮ,ക്ലീൻഫിൽട്ടർ സിൻഡ്രോം
ਕੇਲੇਨੋ ਦਾ ਟੁਕੜਾ,KLENOV ശകലം
ਬੰਦ,നോട്ടിയ
ਕੋਚ ਦਾ ਅਹੁਦਾ,കൊച്ചിന്റെ പേര്
ਕੋਪੇਨ ਦਾ ਵਰਗੀਕਰਣ (ਜਲਵਾਯੂ),കോപ്പേഴ്സ് ക്ലാസിഫിക്കേഷൻ (കാലാവസ്ഥ)
ਕਰਬਸ ਚੱਕਰ,ക്രെസ് സൈക്കിൾ
ਕੁਰਟੋਸਿਸ,കുട്ടി
ਕੇਵੀਕੇ (ਕ੍ਰਿਸ਼ੀ ਵਿਗਯਾਨ ਕੇਂਦਰ),കെവികെ (കൃഷി വിജ്ഞൻ കേന്ദ്ര)
ਕੜਮ,കടാം
ਕਲੇ,കലെ
ਗਾਂ ਘਾਹ,കന്മാർ പുല്ല്
ਕਾਰੌਂਦਾ,കരുണാന്ത
"ਗੁਰਦੇ ਬੀਨ, ਰਾਜਮਾਹ","കിഡ്നി ബീൻ, രാജ്മ"
ਕੀਵੀਫਰੀਨ,Kiwifriuut
ਨੋਲ ਗਾਲ,നോൾ ഖോൾ
ਕੋਡੋਮਪੁਲੀ,കോടംമ്പുലി
ਕੋਡੋ ਬਾਜਲੇਟ,കൊഡോ മില്ലറ്റ്
ਕੋਕੈਮ ਬਟਰ ਲੁੱਕ (ਮੰਗੋਸੀ),കോകം വെണ്ണ ട്രീ (മംഗോസ്റ്റിൻ)
ਖਾਪਰਾ ਬੀਟਲ,ഖപ്പുര വണ്ട്
L.d.50 (ਮਾਰੂ ਖੁਰਾਕ 50),L.D.50 (മാരകമായ ഡോസ് 50)
ਲੈਬ ਲੈਂਡ,ലംബമായി
ਲੇਬਲ,മൗലിപ്പ്
ਕਿਰਤ,തൊഴിലാളി
ਲੈਕ ਓਪਰਨ ਮਾਡਲ,ലാക് ഓപ്പറൺ മോഡൽ
ਦੁੱਧ ਚੁੰਘਾਉਣ,മുലയൂട്ടൽ
ਲੈਕਟੂਨਿਕ ਹਾਰਮੋਨ (ਪ੍ਰੋਲਾਟਿਨਿਨ),ലാക്ടാനെനിക് ഹോർമോൺ (പ്രോലാക്റ്റിൻ)
ਲੈਕਟੋਜ਼,ലാക്ടോസ്
ਪਛੜਣ ਵਾਲਾ ਸਟ੍ਰੈਂਡ,ലഗ്ഗുചെയ്യുന്ന സ്ട്രോണ്ട്
ਲਾਂਬਡਾ ਕਲੋਨਿੰਗ ਵੈਕਟਰ,ലാംഡ ക്ലോണിംഗ് വെക്റ്റർ
ਲਿੰਮੀ ਹਵਾ ਦਾ ਪ੍ਰਵਾਹ,ലാമർ എയർ ഫ്ലോ
ਲੈਂਪ ਬੁਰਸ਼ ਕ੍ਰੋਮੋਸੋਮ,ലാമ്പ് ബ്രഷ് ക്രോമസോം
ਜ਼ਮੀਨ,നിലം
ਲੈਂਡ ਸਮਰੱਥਾ ਵਰਗੀਕਰਣ,ലാൻഡ് ക്യാപിറ്റബിലിറ്റി വർഗ്ഗീകരണം
ਜ਼ਮੀਨੀ ਸਮਰੱਥਾ ਦਾ ਨਕਸ਼ਾ,ലാൻഡ് ക്യാപിറ്റബിലിറ്റി മാപ്പ്
ਭੂਮੀ ਦੇ ਨਿਘਾਰ,ഭൂമി അപകടം
ਜ਼ਮੀਨ ਦੇ ਬਰਾਬਰ ਅਨੁਪਾਤ,ഭൂമി തുല്യമായ അനുപാതം
ਲੈਂਡ ਲੈਵਲਿੰਗ,ഭൂമി നില
ਲੈਂਡ ਰੀਲੇਜੇਸ਼ਨ,ഭൂമി വീണ്ടെടുക്കൽ
ਲੈਂਡਸਕੇਪਿੰਗ,ലാൻഡ്സ്കേപ്പിംഗ്
ਜ਼ਮੀਨ ਅਨੁਕੂਲਤਾ,ലാൻഡ് അനുയോജ്യത
ਜ਼ਮੀਨ ਦੀ ਵਰਤੋਂ ਪੈਟਰਨ,ഭൂവിനിയോഗ രീതി
ਲੰਗਰਹੈਨਜ਼ ਸੈੱਲ,ലങ്കാൻഹാൻ സെല്ലുകൾ
ਲੈਪ ਰੇਟ,കാലഹരണപ്പെടൽ നിരക്ക്
ਲਾਰਵਾ,ലാർവ
ਲੇਟੈਂਸੀ,ലേറ്റേഷന്
ਲੇਟ,ലെഡ് വ്യൂ
ਅਵੈਂਟ ਇਨਫੈਕਸ਼ਨ,ഒളിഞ്ഞിരിക്കുന്ന അണുബാധ
ਪਾਸੇ,ലാറ്ററൽ
ਬਾਅਦ ਵਿਚ ਮਿੱਟੀ,ലാറ്ററൈറ്റ് മണ്ണ്
ਲੈਟੇਕਸ,ലാത്ക്സ്
ਲਾਠੀਵਾਦ,നാതിരിവാദം
ਲਾਤੀਨੀ ਵਰਗ ਡਿਜ਼ਾਈਨ (LSD),ലാറ്റിൻ സ്ക്വയർ ഡിസൈൻ (എൽഎസ്ഡി)
ਜਾਲੀ,ലാറ്റിസ്
ਅਭੇਦ ਲਾਭ ਦਾ ਕਾਨੂੰਨ,കവർന പ്രയോജനത്തിന്റെ നിയമം
ਨਿਰੰਤਰ ਵਾਪਸੀ ਦਾ ਕਾਨੂੰਨ,നിരന്തരമായ വരുമാനത്തിന്റെ നിയമം
ਘਟਦੀ ਵਾਪਸੀ ਦਾ ਕਾਨੂੰਨ,വരുമാനം കുറയ്ക്കുന്നതിനുള്ള നിയമം
ਵਧਦੀ ਰਿਟੇਨਜ਼ ਦਾ ਕਾਨੂੰਨ,വർദ്ധനവ് വർദ്ധിപ്പിക്കാനുള്ള നിയമം
ਸੀਮਤ ਕਾਰਕਾਂ ਦਾ ਕਾਨੂੰਨ,പരിമിതപ്പെടുത്തുന്ന രീതി
ਘੱਟੋ ਘੱਟ ਦਾ ਕਾਨੂੰਨ,കുറഞ്ഞത് നിയമം
ਬਦਲ ਦਾ ਕਾਨੂੰਨ,പകരക്കാരന്റെ നിയമം
ਵੇਰੀਏਬਲ ਅਨੁਪਾਤ ਦਾ ਕਾਨੂੰਨ,വേരിയബിൾ അനുപാതങ്ങളുടെ നിയമം
ਪਰਤ,അടുക്ക്
ਖਾਕਾ,കെട്ടിടത്തിന്റെ പ്ളാന്
ਲੀਚੇਟ,അയതലിക്കുക
ਕੁਸ਼ਲਤਾ ਭਾਸ਼ਣ ਦੇਣ,ലീച്ചിംഗ് കാര്യക്ഷമത
ਲੈਣ ਤੋਂ ਲੈ ਕੇ,ലീച്ച് ആവശ്യകത
ਪ੍ਰਮੁੱਖ ਸਟ੍ਰੈਂਡ,മുൻനിര സ്ട്രാന്റ്
ਪੱਤਾ ਖੇਤਰ ਦੀ ਮਿਆਦ,ഇല വിസ്തൃതി ദൈർഘ്യം
ਪੱਤਾ ਖੇਤਰ ਸੂਚਕ,ഇല ഏരിയ സൂചിക
ਪੱਤਾ ਖੇਤਰ ਅਨੁਪਾਤ,ഇല ഏരിയ അനുപാതം
ਪੱਤਾ ਮਾਈਨਰ,ഇല ഖനിത്തൊഴിലാളി
ਪੱਤਾ ਟੈਸਟਿੰਗ,ഇല പരിശോധന
ਪੱਤਾ,ഇല
ਪਰਚਾ,ലഘുലേഖ
ਲੀਜ਼,പാട്ടം
ਫਲ਼ੀ,പയർവർഗ്ഗ
ਲੀਸਾ - (ਘੱਟ energy ਰਜਾ ਇਨਪੁਟ ਟਿਕਾ. ਖੇਤੀਬਾੜੀ),ലീസ - (കുറഞ്ഞ energy ർജ്ജ ഇൻപുട്ട് സുസ്ഥിര കാർഷിക മേഖല)
ਲੈਂਟਿਕਲ,പന്നികം
ਲੈਂਟੋ ਕੇਸ਼ਿਕਾ ਬਿੰਦੂ,ലെന്റോ കാപ്പിലറി പോയിന്റ്
Letoxtonema,ലെപ്റ്റോണിമ
Lextospirosis,ലെപ്റ്റോസ്പിറോസിസ്
ਲੀਰੋ-ਮੌਰਫਿਕ,ലെറോ-മോർഫിക്
ਜਖਮ,നിഖേഭം
ਜਾਨਲੇਵਾ,മാരകമായ മ്യൂട്ടേഷൻ
ਲੁੱਕੋਪਲਾਸਟ,ല്യൂക്കോപ്ലാസ്റ്റ്
ਪੱਧਰ ਦੇ ਛੱਤ,ലെവൽ ടെറസ്
ਲੇਵਲਰ (ਲੇਵੀਲਰ),ലെവൽക്കാരൻ (ലെവലിയർ)
ਪੱਧਰ (ਜ਼ਮੀਨ ਦਾ),(ഭൂമിയുടെ) ലെവലിംഗ്
ਲੇਅ ਖੇਤੀ,കള്ള കൃഷി
ਘੱਟੋ ਘੱਟ ਦਾ ਝੂਠ,കുറഞ്ഞത് ലിബിഗിന്റെ നിയമം
ਭੰਡਾਰਨ,ഉപക്കുറിത
ਲਾਈਟ ਮੁਆਵਜ਼ਾ ਬਿੰਦੂ,നേരിയ നഷ്ടപരിഹാര പോയിന്റ്
ਹਲਕੀ ਸੰਤ੍ਰਿਪਤਾ ਤੀਬਰਤਾ,ലൈറ്റ് സാച്ചുറേഷൻ തീവ്രത
ਹਲਕਾ ਸੰਚਾਰ ਅਨੁਪਾਤ,ലൈറ്റ് ട്രാൻസ്മിഷൻ അനുപാതം
ਹਲਕਾ ਜਾਲ,നേരിയ കെണി
ਸੀਮਿਤ,പരിമിതമാണ്
ਸੀਮਾ,പരിമിതപ്പെടുത്താതെ
ਸੀਮਤ ਕਾਰਕ,പരിമിതപ്പെടുത്തുന്ന ഘടകം
ਲਿਮੋਨਾਈਟ,ലിമോണൈറ്റ്
ਲਾਈਨ,നിര
ਲੀਨੀਅਰ ਜਵਾਬ,ലീനിയർ പ്രതികരണം
ਲਿੰਕਜ,ലിങ്ക്
ਲਿੰਕੇਜ ਸਮੂਹ,ലിങ്കേജ് ഗ്രൂപ്പ്
ਲਿੰਕ,ലിങ്കറുകാരന്
ਲਿੰਟ ਇੰਡੈਕਸ,ലിന്റ് സൂചിക
ਲਾਈਨਟਰਸ,ലിന്ററുകൾ
ਲਿਪਿਡ,ലിപിഡ്
ਲਿਪੋਲੀਸਿਸ,ലിപ്പോളിസിസ്
ਤਰਲ,ലിക്വിക്റ്റേഷൻ
ਲਿਸਟਰ,തലക്കെട്ട്
ਲਿਸਟਰ,തലക്കെട്ട്
ਸੂਚੀ,ലിസ്റ്റിംഗ്
Lithospere,ലിത്തോസ്ഫിയർ
ਕੂੜਾ,ലിറ്റർ
ਲਾਈਵ ਮਲਚ,തത്സമയ പുതപങ്ങൾ
ਜਿਗਰਵੋਰਟ,ലിവർവാർട്ട്
ਪਸ਼ੂ,കന്നുകാലി
ਸਥਾਨਕ ਨਿਯੰਤਰਣ,പ്രാദേശിക നിയന്ത്രണം
ਟਿਕਾਣੇ,ലോക്കസ്
ਟਿੱਡੀ,വെട്ടുക
ਠਹਿਰਣਾ (ਫਸਲ ਰਿਹਾਇਸ਼),താമസം (വിള താമസസ്ഥലം)
ਲੋਡਿਕੂਲ,ലോഡിക്കുയേറ്റ്
ਲਾਹਨਤ,ലോയസ്സുള്ള
ਲਾਡਰਥਿਮਿਕ ਤਬਦੀਲੀ,ലോഗർട്ടിമിക് പരിവർത്തനം
ਲੰਮੇ ਦਿਨ ਦਾ ਪੌਦਾ,ദീർഘനാളത്തിന്റെ ചെടി
ਲੰਬੇ ਵੇਵ ਰੇਡੀਏਸ਼ਨ,നീണ്ട തരംഗ വികിരണം
ਲੂਪ,ലൂപ്പ്
Lopping,ലോപ്പിംഗ്
ਲੰਬਰ,ചപ്പുചവറുകള്
ਲੱਕਸ,ലക്സ്
ਲਗਜ਼ਰੀ ਸੇਵਨ (ਪੌਸ਼ਟਿਕ),ആഡംബര ഉപഭോഗം (പോഷകരീതി)
ਲਗਜ਼ਰੀ ਜੀਨ,ആഡംബര ജീനുകൾ
ਲਾਇਕੋਪਿਨ,ലൈക്കോപീൻ
ਲਿੰਫ,ലിംഫ്
ਲਸੀਮੀਟਰ,ലിസിമീറ്റർ
ਸੈੱਲ ਦਾ lysis,സെല്ലിന്റെ ലിസിസ്
ਲਿੰਗੀ,ലിസോഗനി
ਲਾਇਸੋਸੋਮ,ലിസോസോം
ਪਤਸਿਮੇਮ,ലൈസോസിം
Lac ਰੁੱਖ,ലാക് ട്രീ
Lac,ലാക്കി
"Lady ਰਤ ਦੀ ਉਂਗਲ, ਭਿੰਡੀ","ലേഡിയുടെ വിരൽ, ഒക്ര"
ਲੈਂਡ ਕੈਲੀਪਰੋਪਸ,ഭൂമി കൽപ്ട്രോപ്പുകൾ
ਲੌਨਟਾਨਾ,ലാന്താന
ਲਾਥੀਰਸ,ലതിറിൽ
ਲੀਕ,വെളുത്തുള്ളി
ਨਿੰਬੂ ਘਾਹ,നാരങ്ങ പുല്ല്
ਨਿੰਬੂ,നാരങ്ങ
ਦਾਲ,പന്തു
ਲੇਕਿ ur ਨਸ,താഴ്ന്ന
ਸਲਾਦ,ലെറ്റസ്
ਲਿਲੀ,താമസം
ਚੂਨਾ,നാരങ്ങ
ਅਲਸੀ,യന്തമായി
ਲੀਚੀ,Litki
ਬਹੁਤ ਘੱਟ ਬਾਜਰੇ,ചെറിയ മില്ലറ്റ്
ਲੌਂਗ ਤਰਬੂਜ,നീളമുള്ള തണ്ണിമത്തൻ
ਲੰਬੀ ਮਿਰਚ,നീളമുള്ള കുരുമുളക്
ਭੌਤਿਕ,ലോക്വാട്ട്
ਕਮਲ,താമര
Lurcesne,മങ്ങിയത്
Lac ਕੀੜੇ,ലാക്കി പ്രാണികൾ
ਲੇਡੀ ਬਰਡ ਬੀਟਲ,ലേഡി പക്ഷി വണ്ട്
ਪੱਤਾ ਮਾਈਨਰ,ഇല ഖനിത്തൊഴിലാളി
ਪੱਤਾ ਰੋਲਰ,ഇല റോളർ
ਪੱਤਾ ਵੈਬਬਰ,ഇല വെബ്ബർ
ਟਿੱਡੀ,വെട്ടുക
ਮੈਕਰੋ ਈਵੇਲੂਸ਼ਨ,മാക്രോ പരിണാമം
ਮੈਕ੍ਰੋਲਮੇਟ,മാക്രോക്ലൈമേറ്റ്
ਮੈਕਰੋਮੋਲਕੋਲ,മാക്രോമോലോൾകൾ
ਮੈਕਰੋਟੇਸ਼ਨ,മാക്രോമുട്ടേഷൻ
ਮੈਕਸੋਰਨਯੂਟੀਂਟ,മാക്രോണിറ്ററി
ਮੈਕਰੌਪੋਰਸ,മാക്രോപോളർ
ਮੈਗਗੋਟ,പുഴു
ਮੈਗਮਾ,മഗ്മ
ਮੈਗਨੇਸ਼ੀਆ,മഗ്ത്രിയ
ਮੈਗਨੀਸ਼ੀਅਮ,മഗ്നീഷ്യം
ਚੁੰਬਕੀ ਸਟ੍ਰਾਇਰ,കാന്തികശരീരം
ਵਿਸ਼ਾਲਤਾ,തീവ്രത
ਮੂਹਾ ਕੇਕ,മഹുവ കേക്ക്
ਰੱਖਿਅਕ ਲਾਈਨ,പരിപാലകൻ
ਰੱਖ ਰਖਾਵ,പരിപാലനം
ਮੱਕੀ ਸ਼ਰਨ,ചോളം ഷെല്ലർ
ਮਰਦ ਨਿਰਜੀਵ,ആൺകുല്യം
ਖਰਾਬ,വൈകല്യങ്ങള്
ਖਰਾਬ,മലിതം
ਕੁਪੋਸ਼ਣ,പോഷകാഹാരക്കുറവ്
ਗਲਤ,ദുരുപയോഗം
ਖਰਾਬ,മാലിംഗ്
ਖੁਰਲੀ,പുൽത്തൊട്ടി
ਮੈਂਗ੍ਰੋਵ,കണ്ടൽക്കാരൻ
ਮੈਨੋਮੀਟਰ,ഗാനംമീറ്റര്
ਮੈਨੋਮੀਟਰ,ഗാനംമീറ്റര്
Mantissa (loarithm),മാന്തിസ (ലോഗരിതം)
ਖਾਦ,വളം
ਖਾਦ,വളം
ਹਾਸ਼ੀਏ,അരികിലുള്ള
ਹਾਸ਼ੀਏ ਦੀ ਲਾਗਤ,നാമമാത്രമായ ചിലവ്
ਹਾਸ਼ੀਏ ਦੀ ਧਰਤੀ,നാമമാത്ര ഭൂമി
ਹਾਸ਼ੀਏ ਦਾ ਉਤਪਾਦ,നാമമാത്ര ഉൽപ്പന്നം
ਹਾਸ਼ੀਏ ਦੀ ਵਾਪਸੀ,നാമമാത്രമായ തിരിച്ചുവരവ്
ਸਮੁੰਦਰੀ,സമുധായം
ਮਾਰਕਰ (ਜੈਨੇਟਿਕ),മാർക്കർ (ജനിതക)
ਮਾਰਕੀਟ,ചന്ത
ਮਾਰਕਿਟੇਬਲ,വിപണനീയമായ
ਮਾਰਕੇਟੇਬਲ ਸਰਪਲੱਸ,വിപണന മിച്ചം
