Tamil,English
மல்டிஃபங்க்ஷன்  அமைப்பு,Multifunction  System
மல்டிஜோப் செயல்பாடு,Multijob operation
மல்டிலேயர் சாதனம்,Multilayer device
பல நிலை முகவரி,Multilevel address
பல நிலை நினைவகம்,Multilevel memory
பல நிலை பாதுகாப்பு,Multilevel security
பல நிலை  சப்ரூட்டீன்,Multilevel  Subroutine
மல்டிலிங்க்,Multilinked
மல்டிமீடியா அஞ்சல்,Multimedia mail
மல்டிமோட்  கவுண்டர்,Multimode  Counter
மல்டிபாஸ் வகை,Multipass sort
பல அணுகல்,Multiple access
பல முகவரி  வழிமுறைகள்,Multiple address  Instruction
நான்கு  ஒதுக்கீடு,Multiple  Assignment
பல சங்கிலி,Multiple chain
பல இணைப்பு,Multiple connector
நான்கு  அறிவிப்பு,Multiple  Declaration
பல டொமைன்  வலைப்பின்னல்,Multiple domain  Network
பல வேலை  செயலாக்கம்,Multiple job  Processing
பல நீளம்  வேலை,Multiple length  Working
பல செயல்பாடு,Multiple operation
பல புள்ளி வரி,Multiple point line
பல துல்லியம்,Multiple precision
நான்கு  நிரலாக்க,Multiple  Programming
பல குத்துதல்,Multiple punching
நான்கு  பின்னடைவு மாதிரி,Multiple  Regression model
பல ரூட்டிங்,Multiple routing
பல பணி  மேலாண்மை,Multiple task  Management
பல பயன்பாடு,Multiple utility
பல மதிப்பு  தர்க்கம்,Multiple valued  Logic
மல்டிபிளக்ஸ் தரவு  முனையத்தில்,Multiplex data  Terminal
மல்டிபிளெக்ஸ் பஸ்,Multiplexed bus
மல்டிபிளெக்ஸ்  செயல்பாடு,Multiplexed  Operation
மல்டிபிளெக்சர்,Multiplexer
மல்டிபிளெக்சர்  உருவகப்படுத்துதல்,Multiplexer  Simulation
மல்டிபிளெக்சிங்,Multiplexing
மல்டிபிளக்ஸ் இணைப்பு,Multiplex link
மல்டிபிளக்ஸ் பயன்முறை,Multiplex mode
மல்டிபிளக்ஸ்  செயல்பாடு,Multiplex  Operation
பெருக்கி காரணி,Multiplier factor
பெருக்கி அளவு  பதிவு,Multiplier quotient  Register
பஞ்சை பெருக்கவும்  (= கணக்கிடுதல்  பஞ்ச்),Multiplying punch  (= Calculating  Punch)
மல்டிபாயிண்ட் சுற்று,Multipoint circuit
மல்டிபாயிண்ட் இணைப்பு,Multipoint link
மல்டிபாயிண்ட்  வலைப்பின்னல்,Multipoint  Network
பன்முகத்தன்மை,Multipriority
மல்டிபிராசசிங்,Multiprocessing
மல்டிபிராசசிங்  அமைப்பு,Multiprocessing  System
மல்டிபிராசசர்,Multiprocessor
மல்டிபிராசசர் இடைமுகம்,Multiprocessor Interleaving
மல்டிபிரோகிராமிங்,Multiprogramming
மல்டிபிரோகிராமிங்  நினைவக பாதுகாப்பு,Multiprogramming  Memory protect
மல்டிபிரோகிராமிங்  அமைப்பு,Multiprogramming  System
மல்டிரீல் வரிசையாக்கம்,Multireel sorting
கோப்பு,Multiring file
மல்டிசெட்யூல்  தனிப்பட்ட வரி,Multischedule  Private line
பன்முகத்தன்மை,Multistation
பல்பணி  செயல்பாடு,Multitask  Operation
மல்டித்ரெடிங்,Multithreading
மல்டியூனிட்  செயலி,Multiunit  Processor
மல்டியூசர் அமைப்பு,Multiuser system
பன்முகத்தன்மை கொண்ட தர்க்கம்,Multivalued logic
மல்டிவைப்ரேட்டர்,Multivibrater
மல்டிவே தேடல்  மரம்,Multiway search  Tree
பரஸ்பர விலக்கு,Mutual exclusion
பரஸ்பர  தகவல்,Mutual  Information
பரஸ்பர ஜோடி  கொள்ளளவு,Mutual pair  Capacitance
Nand,NAND
NAND உறுப்பு,NAND element
NAND செயல்பாடு,NAND function
NAND செயல்பாடு,NAND operation
நானோ செயலி,Nano processor
நானோப்ரோகிராம்  கடை,Nanoprogram  Store
குறுகிய இசைக்குழு,Narrow band
தேசிய தன்மை,National character
தேசிய  தேவை,National  Requirement
சொந்த இணைப்பு,Native attachment
சொந்த குறியீடு,Native code
சொந்த கம்பைலர்,Native compiler
இயற்கை பைனரி,Natural binary
இயற்கை செயல்பாடு  ஜெனரேட்டர்,Natural function  Generator
இயற்கை மொழி,Natural language
இயற்கை மொழி  அமைப்பு,Natural language  System
ஊசி,Needle
மறுப்பு,Negate
எதிர்மறை நுழைவு,Negative entry
எதிர்மறை கருத்து,Negative feedback
எதிர்மறை தர்க்கம்,Negative logic
எதிர்மறை உண்மையான தர்க்கம்,Negative true logic
எதிர்மறை,Negentropy
அதுவுமில்லாமல் இதுவுமில்லாமல்  செயல்பாடு (அல்லது-  செயல்பாடு),NEITHER-NOR  Operation (NOR--  Operation)
நோபர்,Neper
உள்ளமைக்கப்பட்ட கட்டளை  பட்டியல்,Nested command  List
உள்ளமைக்கப்பட்ட மேக்ரோக்கள்,Nested macros
கூடு நிலை,Nesting level
கூடு கடை,Nesting store
நிகர அமைப்பு,Net structure
பிணைய அணுகல்  கட்டுப்பாடு,Network access  Control
பிணைய அணுகல்  இயந்திரம்,Network access  Machine
பிணைய அணுகல்  விலை,Network access  Pricing
நெட்வொர்க் அனலாக்,Network analog
நெட்வொர்க் அனலைசர்,Network analyzer
வலைப்பின்னல்  விண்ணப்பம்,Network  Application
வலைப்பின்னல்  கட்டிடக்கலை,Network  Architecture
வலைப்பின்னல்  விழிப்புணர்வு,Network  Awareness
வலைப்பின்னல்  கூறு,Network  Component
வலைப்பின்னல்  நெரிசல்,Network  Congestion
பிணைய மாறிலி,Network constant
பிணைய கட்டுப்பாடு  பயன்முறை,Network control  Mode
பிணைய கட்டுப்பாடு  கட்டம்,Network control  Phase
பிணைய கட்டுப்பாடு  திட்டம்  தலைமுறை,Network control  Program  Generation
பிணைய கட்டுப்பாடு  சிக்னலிங் அலகு,Network control  Signalling unit
நெட்வொர்க் தரவுத்தளம்  அமைப்பு,Network database  System
நெட்வொர்க் முன் இறுதியில்,Network front end
வலைப்பின்னல்  ஒருங்கிணைப்பு,Network  Integration
பிணைய ஒருமைப்பாடு,Network integrity
வலைப்பின்னல்  ஒன்றோடொன்று,Network  Interconnection
பிணைய இடைமுகம்  இயந்திரம்,Network interface  Machine
பிணைய அடுக்கு,Network layer
பிணைய சுமை  பகுப்பாய்வு,Network load  Analysis
பிணைய முனை,Network node
நெட்வொர்க் ஆபரேட்டர்,Network operator
பிணைய பாதை,Network path
நெட்வொர்க் போர்ட்,Network port
நெட்வொர்க் கோட்பாடு,Network theory
நெட்வொர்க் நேரம்,Network timing
நெட்வொர்க் டாப்லோஜி,Network toplogy
நெட்வொர்க் மெய்நிகர்  முனையத்தில்,Network virtual  Terminal
நடுநிலை தரை,Neutral ground
நடுநிலை ரிலே,Neutral relay
நடுநிலை  பரவும் முறை,Neutral  Transmission
புதிய உள்ளீட்டு வரிசை,New input queue
புதிய வரி எழுத்து,New line character
புதிய பேக்,New pack
புதிய ஒத்திசைவு,New synch
நெக்ஸஸ்,Nexus
Nibble,Nibble
நிக்கல் தாமத வரி,Nickel delay line
இல்லை சுட்டிக்காட்டி,Nil pointer
ஒன்பது நிரப்பு,Nine's complement
தொண்ணூறு நெடுவரிசை  அட்டை,Ninety column  Card
Nip,NIP
கூட்டங்கள் இல்லை  நிலை,No-consoles  Condition
சத்தம்  பண்பு,Noise  Characteristic
இரைச்சல் காரணி,Noise factor
சத்தம் கொலையாளி,Noise killer
சத்தம் லாவல்,Noise lavel
சத்தமில்லாத குறியீட்டு முறை,Noiseless coding
சத்தம் விளிம்பு,Noise margin
இரைச்சல் வரிசை,Noise sequence
இரைச்சல் மூல,Noise source
இரைச்சல் வெப்பநிலை,Noise temperature
சத்தமில்லாத பயன்முறை,Noisy mode
எண்கணிதமற்ற  மாற்றம் (= தருக்க  மாற்றம்),Non-arithmetic  Shift (= logical  Shift)
பைனரி அல்லாத தர்க்கம்,Non binary logic
குறியிடப்படாதது  கிராபிக்ஸ்,Non-coded  Graphics
ஒத்திசைவற்ற  மூட்டை,Non-coherent  Bundle
ஒத்திசைவற்ற  மாடுலேஷன்  அமைப்பு,Non-coherent  Modulation  System
சுருக்கம் அல்ல,Non-compact
ஒருங்கிணைக்கப்படாதது,Non-conjunction
இணைக்கப்படாதது  சேமிப்பு,Non- connected  Storage
தொடர்ச்சியாக இல்லை  உருப்படி,Non contiguous  Item
தரவு அல்லாத தொகுப்பு  கடிகாரம்,Non data set  Clocking
அழிவில்லாதது  கர்சர்,Non-destructive  Cursor
அழிவில்லாதது  படி,Non-destructive  Read
அழிவில்லாதது  செயல்பாட்டைப் படியுங்கள்,Non-destructive  Read operation
அழிக்காத  படிக்க,Non destructive  Read-out
நிர்ணயிக்காதது,Non-determinism
நிர்ணயிக்காத  தன்னியக்க,Non-deterministic  Automata
அல்லாத டயல் டிரங்க்,Non dial trunk
பரவாதது,Non-disjunction
அல்லாத சமநிலை,Non equivalence
அல்லாத சமநிலை  வாயில்,Non equivalence  Gate
அல்லாத சமநிலை  செயல்பாடு,Non equivalence  Operation
சமமற்ற தன்மை  உறுப்பு,Non-equivalency  Element
அழிக்கப்படாதது  நடுத்தர,Non-erasable  Medium
அழிக்கப்படாதது  நிரல்படுத்தக்கூடிய  சாதனம்,Non-erasable  Programmable  Device
அழிக்கப்படாதது  சேமிப்பு,Non-erasable  Storage
மதிப்பிடாத விசை,Non-escaping key
செயல்படுத்த முடியாத  அறிக்கை,Non-executable  Statement
படிநிலை அல்லாத கிளஸ்டர் பகுப்பாய்வு,Non-hierarchical cluster analysis
தாக்கமற்ற அச்சுப்பொறி,Non-impact printer
ஊடாடாத,Non-interactive
நேரியல் அல்லாத  சிதைவு,Non-linear  Distortion
நேரியல் அல்லாத  தேர்வுமுறை,Non-linear  Optimization
நேரியல் அல்லாத  நிரலாக்க,Non-linear  Programming
நேரியல் அல்லாத  பின்னடைவு மாதிரி,Non-linear  Regression model
ஏற்ற முடியாத  எழுத்து தொகுப்பு,Non-loadable  Character set
ஏற்றப்படாத வரி,Non-loaded line
பூட்டப்படாதது,Non-locking
மேப்பிங் அல்ல  பயன்முறை,Non-mapping  Mode
நினைவகம் அல்ல  குறிப்பு  வழிமுறைகள்,Non-memory  Reference  Instruction
எதிர்மறை அல்லாத  எண்,Non-negative  Number
செயல்படாதது  வழிமுறைகள்,Non-operation  Instruction
சார்பற்ற  ஒதுக்கீடு,Non-preemptive  Allocation
செயல்முறை அல்லாத  மொழி,Non-procedural  Language
செயல்முறை அல்லாதது  நோக்குநிலை  மொழி,Non-procedure  Oriented  Language
உற்பத்தி செய்யப்படாதது  கருத்து கணிப்பு,Non-productive  Poll
உற்பத்தி செய்யப்படாதது  பணி,Non-productive  Task
திட்டமிடப்படாத  நிறுத்த,Non-programmed  Halt
உண்மையான நேரம் அல்லாத நேரம்  செயலாக்கம்,Non-real-time  Processing
மீட்டெடுக்க முடியாதது  பிழை,Non-recoverable  Error
பிரதிபலிக்காத மை,Non-reflective ink
தங்குமிடம் இல்லாத  நிலை,Non-resident  Position
மீண்டும் பயன்படுத்த முடியாதது,Non-reusable
ஒரே மாதிரியான பரிமாற்றம்,Non-simultaneous transmission
சேமிப்பு அல்லாத சாதனம்,Non-storage device
மாறாத வரி,Non-switched line
மாறாதது  இணைப்பு,Non-switching  Connection
முனையமற்ற முனை,Non-terminal node
வெளிப்படையானது அல்ல  பயன்முறை,Non-transparent  Mode
நிலையற்ற  நினைவு,Non-volatile  Memory
நிலையற்ற ரேம்,Non-volatile RAM
நிலையற்ற சேமிப்பு,Non-volatile storage
எடை இல்லாத குறியீடு,Non-weighted code
இல்லை-ஒப்,No-op
செயல்படவில்லை,No-operation
NOP அறிவுறுத்தல்,NOP instruction
அல்லது,NOR
அல்லது உறுப்பு,NOR element
அல்லது செயல்பாடும் இல்லை,NOR function
அல்லது வாயில்,NOR gate
சாதாரண தொடர்பு,Normal contact
சாதாரண திசை  ஓட்டம்,Normal direction  Flow
இயல்பாக்குங்கள்,Normalize
இயல்பாக்கப்பட்ட சாதனம்  ஒருங்கிணைப்பு,Normalized device  Coordinate
இயல்பாக்கப்பட்ட வடிவம்,Normalized form
இயல்பாக்குதல்,Normalizer
பொதுவாக மூடப்பட்டது  தொடர்பு,Normally closed  Contact
பொதுவாக திறந்திருக்கும்  தொடர்பு,Normally open   Contact
சாதாரண பதில்,Normal response
நெறிமுறை சோதனை,Normative testing
இல்லை,NOT
இல்லை,NOT-AND
இல்லை  செயல்பாடு,NOT-AND  Operation
இல்லை  செயல்பாடு (= அல்லாதது  இணைத்தல்),NOT-BOTH  Operation (= non  Conjunction)
சுற்று அல்ல,NOT circuit
உறுப்பு அல்ல,NOT element
சமநிலை இல்லை  வாயில்,NOT equivalence  Gate
கேட் அல்ல,NOT gate
இல்லை-பின்னர்  உறுப்பு,NOT-IF THEN  Element
இல்லை-பின்னர்  (= விலக்கு),NOT-IF THEN  (= Exclusion)
இல்லை-பின்னர்  வாயில்,NOT-IF THEN  Gate
இல்லை-பின்னர்  செயல்பாடு,NOT-IF THEN  Operation
செயல்பாடு இல்லை,NOT operation
இல்லை-அல்லது,NOT-OR
இல்லை-அல்லது  செயல்பாடு,NOT-OR  Operation
எதுவும் இல்லை  பூர்த்தி  (= ரேடிக்ஸ்  பூர்த்தி),Nought  Complement  (= Radix  Complement)
எதுவும் இல்லை,Nought state
கரு  துவக்கம்  திட்டம்,Nucleus  Initialisation  Program
பூஜ்ய எழுத்து,Null character
பூஜ்ய எழுத்து  லேசான கயிறு,Null character  String
பூஜ்ய சுழற்சி,Null cycle
பூஜ்ய கண்டுபிடிப்பாளர்,Null detector
பூஜ்ய வரி,Null line
பூஜ்ய பட்டியல் (= வெற்று  பட்டியல்),Null list (= empty  List)
பூஜ்ய லொக்கேட்டர் மதிப்பு,Null locator value
பூஜ்ய பதிவு,Null record
பூஜ்ய சரம் (= வெற்று சரம்),Null string (= Empty string)
Nul அடக்குதல்,Nul suppression
எண் கட்டுப்பாடு,Number control
எண் க்ரஞ்சர்,Number cruncher
எண் ஜெனரேட்டர்,Number generator
எண் குழு,Number group
எண் திட்டம்,Numbering plan
எண் திட்டம்  பகுதி,Numbering plan  Area
எண் வரம்பு,Number range
எண்  பிரதிநிதித்துவம்,Number  Representation
எண்  பிரதிநிதித்துவம்  அமைப்பு,Number  Representation  System
எண் வரிசை,Number sequence
எண் சேவை,Number service
எண் சேவை  ஆபரேட்டர்,Number service  Operator
எண் அமைப்பு,Numeration system
எண் பகுப்பாய்வு,Numerical analysis
எண் குறியீடு,Numerical code
எண் கட்டுப்பாடு,Numerical control
எண் தரவு,Numerical data
எண் நேரியல்  இயற்கணிதம்,Numerical linear  Algebra
எண் நிலைத்தன்மை,Numerical stability
எண் நாடா,Numerical tape
எண் அணு  சின்னம்,Numeric atomic  Symbol
எண்கள்  பின் இடம்  எழுத்து,Numeric  Back-space  Character
எண் பிட் தரவு,Numeric bit data
எண் எழுத்து,Numeric character
எண் எழுத்து  தகவல்கள்,Numeric character  Data
எண் எழுத்து  அமைக்கவும்,Numeric character  Set
எண் எழுத்து  துணைக்குழு,Numeric character  Subset
எண் குறியீடு,Numeric code
எண்-குறியீட்டு  எழுத்து தொகுப்பு,Numeric-coded  Character set
எண் கட்டுப்பாடு,Numeric control
எண் தரவு,Numeric data
எண் திருத்தப்பட்டது  எழுத்து,Numeric edited  Character
எண் உருப்படி,Numeric item
எண்,Numeric literal
எண் திண்டு,Numeric pad
எண் பஞ்ச்,Numeric punch
எண்கள்  பிரதிநிதித்துவம்,Numeric  Representation
எண் மாற்றம்,Numeric shift
எண் இடம்  எழுத்து,Numeric space  Character
எண் சரம்,Numeric string
எண் சொல்,Numeric word
Nybble,Nybble
நிக்விஸ்ட் வீதம்,Nyquist rate
பொருள் கட்டமைப்பு  (பொருள் சார்ந்த  கட்டிடக்கலை),Object architecture  (Object-oriented  Architecture)
பொருள் குறியீடு,Object code
பொருள் குறியீடு  பொருந்தக்கூடிய தன்மை,Object code  Compatibility
பொருள் கணினி,Object computer
பொருள் தளம்,Object deck
பொருள் வரையறை,Object definition
புறநிலை செயல்பாடு,Objective function
பொருள் மொழி,Object language
பொருள் நூலகம்,Object library
பொருள் இயந்திரம்,Object machine
பொருள் மாதிரி,Object model
பொருள் தொகுதி,Object module
பொருள் தொகுதி  நூலகம்,Object module  Library
பொருள் சார்ந்த  கட்டிடக்கலை,Object-oriented  Architecture
பொருள் சார்ந்த  மொழி,Object oriented  Language
பொருள் பேக்,Object pack
பொருள் கட்டம்,Object phase
பொருள் நிரல்,Object program
பொருள் வழக்கமான,Object routine
பொருள் நேரம்,Object time
ஆக்டல் குறியீடு,Octal code
ஆக்டல் இலக்க,Octal digit
ஆக்டல் எண்,Octal number
ஆக்டல் எண்  அமைப்பு,Octal number  System
மெழுகுவர்த்தி,Octonary
ஒற்றைப்படை-சம காசோலை,Odd-even check
ஒற்றைப்படை-சம வார்த்தை  நேரம்,Odd-even word  Time
ஒற்றைப்படை சமநிலை,Odd parity
ஒற்றைப்படை சமநிலை சோதனை,Odd parity check
அலுவலக ஆட்டோமேஷன்,Office automation
அலுவலக தகவல்  அமைப்பு,Office information  System
ஆஃப்-லைன்,Off-line
ஆஃப்லைன் உபகரணங்கள்,Off-line equipment
ஆஃப்லைன் பயன்முறை,Off-line mode
ஆஃப்லைன் செயலாக்கம்,Off-line processing
ஆஃப்லைன் சேமிப்பு,Off-line storage
ஆஃப்லைன் அமைப்பு,Off-line system
ஆஃப்லைன் அலகு,Off-line unit
ஈடுசெய்யும்,Offset
ஆஃப்செட் பஞ்ச்,Offset punch
ஆஃப்செட் ஸ்டேக்கர்,Offset stacker
ஆஃப்செட் சிஸ்டம்,Offset system
ஆஃப்செட் மாறி,Offset variable
ஆஃப்-டைம்,Off-time
பிட்,On bit
ஆன்-சிப் கட்டுப்பாடு  தர்க்கம்,On-chip control  Logic
நிபந்தனையில்,On condition
தேவை முறைமையில்,On demand system
ஒரு முகவரி,One-address
ஒரு முகவரி  வழிமுறைகள்,One-address  Instruction
ஒரு சிப்,One-chip
ஒரு பரிமாண  மொழி,One-dimensional  Language
ஒரு உறுப்பு,One-element
ஒன்றுக்கு ஒன்று,One-for-one
ஒன்றுக்கு ஒன்று  மொழிபெயர்ப்பு,One-for-one  Translation
ஒரு வாயில் (= அல்லது  நுழைவாயில்,One gate (=OR  Gate)
ஒரு நிலை முகவரி,One-level address
ஒரு நிலை குறியீடு,One-level code
ஒரு நிலை கடை,One-level store
ஒரு நிலை  சப்ரூட்டீன்,One-level  Subroutine
ஒரு வெளியீடு,One-output
ஒரு ஷாட் சுற்று,One-shot circuit
ஒரு-நிறுத்த செயல்பாடு,One-stop operation
நேருக்கு நேர்  அசெம்பிளர்,One to one  Assembler
நேருக்கு நேர்  செயல்பாடு,One to one  Function
ஒன்று முதல் ஒன்று  செயல்பாடு,One to one onto  Function
ஒரு வழி  தொடர்பு,One way  Communication
ஒரு வழி இணைக்கப்பட்ட பட்டியல்,One way linked list
ஒரு வழி  பரவும் முறை,One-way  Transmission
ஒரு வழி தண்டு,One-way trunk
நிகழ்நிலை,On-line
ஆன்-லைன் தொகுதி  செயலாக்கம்,On-line batch  Processing
நிகழ்நிலை  தொடர்பு,On-line  Communication
ஆன்-லைன் கண்டறிதல்,On-line diagnostics
ஆன்-லைன் உபகரணங்கள்,On-line equipment
ஆன்-லைன் ஃப்ளை,On-line fly
ஆன்-லைன் உள்ளீடு,On-line input
ஆன்-லைன் பயன்முறை,On-line mode
ஆன்-லைன் சதித்திட்டம்,On-line plotter
ஆன்-லைன் செயலாக்கம்,On-line processing
ஆன்-லைன் திட்டம்  வளர்ச்சி,On-line program  Development
நிகழ்நிலை  நிரலாக்க,On-line  Programming
ஆன்-லைன் தேடல்,On-line searching
ஆன்-லைன் சேமிப்பு,On-line storage
ஆன்-லைன் அமைப்பு,On-line system
ஆன்-லைன் முனையம்,On-line terminal
ஆன்-லைன் முனையம்  சோதனை,On-line terminal  Test
ஆன்-லைன் சோதனை,On-line testing
ஆன்-லைன் சோதனை அமைப்பு,On-line test system
ஆன்-லைன் அலகு,On-line unit
செயல்பாட்டில்,Onto function
திறந்த முகவரி,Open addressing
திறந்த குறியீடு,Open code
திறந்த கலெக்டர்,Open collector
திறந்த கலெக்டர்  சாதனம்,Open collector  Device
தொடர்பு தொனி திறந்த,Open contact tone
திறந்த-முடிவு,Open-ended
திறந்தநிலை வரி,Open-ended line
கோப்பு திறந்த,Open file
திறந்த வளைய கட்டுப்பாடு,Open loop control
திறந்த வளைய அமைப்பு,Open loop system
திறந்த எண்,Open numbering
திறந்த வழக்கமான,Open routine
திறந்த கடை,Open shop
திறந்த கடை  செயல்பாடு,Open shop  Operation
திறந்த சப்ரூட்டீன்,Open subroutine
திறந்த அமைப்பு,Open system
திறந்த அமைப்புகள்  ஒன்றோடொன்று,Open systems  Interconnection
திறந்த அமைப்புகள்  இன்டர்வொர்க்கிங்,Open systems  Interworking
திறந்த கம்பி,Open wire
திறந்த-கம்பி வரி,Open-wire line
ஓபராண்ட்,Operand
ஓபரண்ட் புலம்,Operand field
பயன்முறையை இயக்கவும்,Operate mode
இயக்க தாமதம்,Operating delay
செயல்படும்  சூழல்,Operating  Environment
இயக்க வரம்பு,Operating range
இயக்க விகிதம்,Operating ratio
இயக்க இடம்,Operating space
இயக்க முறைமை,Operating system
இயக்க முறைமை  செயல்பாடு,Operating system  Function
இயக்க நேரம்,Operating time
இயக்க மின்னழுத்தம்  காட்டி,Operating voltage  Indicator
செயல்பாடு,Operation
செயல்பாட்டு  எழுத்து,Operational   Character
செயல்பாட்டு முறை,Operational mode
செயல்பாட்டு அடையாளம்,Operational sign
செயல்பாட்டு அலகு,Operational unit
செயல்பாட்டு சொல்,Operational word
செயல்பாட்டு குறியீடு,Operation code
செயல்பாட்டு கட்டுப்பாடு  மொழி,Operation control  Language
செயல்பாட்டு கட்டுப்பாடு  அறிக்கை,Operation control  Statement
செயல்பாட்டு சுழற்சி,Operation cycle
ஆபரேஷன் டிகோடர்,Operation decoder
செயல்பாடு  வெளிப்பாடு,Operation  Expression
செயல்பாட்டு புலம்,Operation field
செயல்பாட்டு எண்,Operation number
செயல்பாட்டு பகுதி,Operation part
செயல்பாட்டு விகிதம்,Operation ratio
செயல்பாட்டு பகுப்பாய்வு  (= செயல்பாடுகள்  ஆராய்ச்சி),Operations analysis  (= Operations  Research)
செயல்பாட்டு கட்டுப்பாடு,Operations control
செயல்பாடுகள்  பல்பணி,Operations  Multitask
செயல்பாட்டு நேரம்,Operation time
ஆபரேட்டர்,Operator
ஆபரேட்டர்  அங்கீகாரம்  பதிவு,Operator  Authorization  Record
ஆபரேட்டர்  கட்டளை,Operator   Command
ஆபரேட்டர் கன்சோல்,Operator console
ஆபரேட்டர் கட்டுப்பாடு  மொழி,Operator control  Language
ஆபரேட்டர் கட்டுப்பாடு  பேனல்,Operator control  Panel
ஆபரேட்டர் பிழை,Operator error
ஆபரேட்டர் வழிகாட்டுதல்  குறியீடு,Operator guidance  Code
ஆபரேட்டர்  தலையீடு  பிரிவு,Operator  Intervention  Section
ஆபரேட்டர் செய்தி,Operator message
ஆபரேட்டர் பகுதி,Operator part
ஆபரேட்டர் தண்டு,Operator trunk
OP பதிவு,Op register
ஆப்டிகல் பைனரி  தேடல் மரம்,Optical binary  Search tree
ஒளியியல் எழுத்து  அங்கீகாரம்,Optical character  Recognition
ஆப்டிகல் ஃபைபர்,Optical fibre
ஆப்டிகல் எழுத்துரு,Optical font
ஆப்டிகல் மார்க்  படித்தல்,Optical mark  Reading
ஒளியியல் நினைவகம்,Optical memory
ஆப்டிகல் ரீடர்,Optical reader
ஆப்டிகல் ஸ்கேனர்,Optical scanner
ஆப்டிகல் ஸ்கேனிங்,Optical scanning
ஆப்டிகல் வாண்ட்,Optical wand
உகந்த ஒன்றிணைப்பு  மரம்,Optimal merge  Tree
தேர்வுமுறை,Optimization
உகந்த குறியீட்டு முறை,Optimum coding
உகந்த  நிரலாக்க,Optimum  Programming
விருப்பம்,Option
விருப்ப நிறுத்தம்  வழிமுறைகள்,Optional halt  Instruction
விருப்ப இடைநிறுத்தம்  வழிமுறைகள்,Optional pause  Instruction
விருப்ப நிறுத்தம்  வழிமுறைகள்,Optional stop  Instruction
விருப்ப சொல்,Optional word
விருப்ப பட்டியல்,Option list
ஆப்டோ கப்ளர்,Opto coupler
ஆப்டோ எலக்ட்ரானிக்ஸ்,Optoelectronics
ஆப்டோ எலக்ட்ரானிக்  தொழில்நுட்பம்,Optoelectronic  Technology
ஆப்டோயிசோலேட்டர்,Optoisolater
அல்லது,OR
அல்லது சுற்று,OR circuit
ஆர்டர் செய்யப்பட்ட மரம்,Ordered tree
வரிசைப்படுத்தும் சார்பு,Ordering bias
வரிசைப்படுத்தும் உறவு,Ordering relation
ஒழுங்கு புள்ளிவிவரங்கள்,Order statistics
கம்பி சுற்றுகளை ஆர்டர் செய்யுங்கள்  (= ஆர்டர் சுற்று),Order wire circuits  (= Order circuit)
ஆர்டர் கம்பி  மல்டிபிளக்ஸ்,Order wire  Multiplex
சாதாரண சின்னம்,Ordinary symbol
அல்லது உறுப்பு,OR element
நிறுவன  தகவல்  அமைப்பு,Organisational  information  system
அல்லது வாயில்,OR gate
அசல் மொழி,Original language
அல்லது மிக்சர்,OR mixer
அல்லது செயல்பாடு,OR operation
ஆர்த்தோகனல்  பகுப்பாய்வு,Orthogonal  Analysis
ஆர்த்தோகனல் அடிப்படை,Orthogonal basis
ஆர்த்தோகனல் பட்டியல்,Orthogonal list
ஆர்த்தோகனல்  நினைவு,Orthogonal   Memory
ஆர்த்தோனியல்  பகுப்பாய்வு,Orthonormal  Analysis
ஊசலாடும் வரிசை,Oscillating sort
வெளியே இணைப்பு,Out connector
வெளியே பட்டம்,Out degree
வெளிப்புற குறியீடு,Outer code
Olter  மேக்ரோஇன்ஸ்ட்ரக்ஷன்,Outler  Macroinstruction
வெளியீடு,Output
வெளியீட்டு பகுதி,Output area
வெளியீட்டு கூற்று,Output assertion
வெளியீட்டு தொகுதி,Output block
வெளியீட்டு தடுப்பு  காரணி,Output blocking  Factor
வெளியீட்டு திறன்,Output capability
வெளியீட்டு திறன்,Output capacity
வெளியீட்டு சேனல்,Output channel
வெளியீட்டு தரவு,Output data
வெளியீடு சாதனம்,Output device
வெளியீட்டு கோப்பு,Output file
வெளியீட்டு வேலை ஸ்ட்ரீம்  (= வெளியீடு  ஸ்ட்ரீம்),Output job stream  (=Output  Stream)
வெளியீடு வரையறுக்கப்பட்டுள்ளது  செயல்முறை,Output limited  Process
வெளியீடு வரையறுக்கப்பட்டுள்ளது  அமைப்பு,Output limited  System
வெளியீட்டு தொகுதி,Output module
வெளியீடு பழமையானது,Output primitive
வெளியீட்டு செயல்முறை,Output process
வெளியீட்டு திட்டம்,Output program
வெளியீட்டு திட்டம்  தொகுதி,Output program  Module
வெளியீட்டு பஞ்ச்,Output punch
வெளியீட்டு வரிசை,Output queue
வெளியீட்டு பதிவு,Output register
வெளியீட்டு பதிவு  இடையக,Output register  Buffer
வெளியீட்டு வழக்கமான,Output routine
வெளியீட்டு வழக்கமான  ஜெனரேட்டர்,Output routine  Generator
வெளியீட்டு நிலை,Output state
வெளியீட்டு அறிக்கை,Output statement
வெளியீட்டு ஸ்ட்ரீம்,Output stream
வெளியீட்டு நாடா  வரிசைப்படுத்துதல்,Output tape  Sorting
வெளியீட்டு அலகு,Output unit
வெளியீட்டு வேலை வரிசை,Output work queue
வெளியீட்டு எழுத்தாளர்,Output writer
வெளியே ஸ்பூல் பகுதி,Out spool area
அதிக திறன்,Over capacity
நிரம்பி வழிகிறது,Overflow
வழிதல் சோதனை,Overflow check
வழிதல் நிலை,Overflow condition
வழிதல் பிழை,Overflow error
வழிதல் விதிவிலக்கு,Overflow exception
