Hindi,Marathi
समाकृतिक,समरूपी
समताप रेखा,isotherm
समतापी,isotherm
समस्थानिक,समस्थानिक
समस्थानिक,समस्थानिक
"समानुवर्ती,समदैशिक",समस्थानिक
वृत्तीय रेखा,वर्तुळाकार रेषा
समदैशिकता,समरूपता
पुनरावृत्ति,पुनरावृत्ती
नैज अर्धचालक,आंतरिक अर्धसंवाहक
जामे का व्यतिकरणमापी,जॅम इंटरफेरोमीटर
"झटका,प्रतिक्षेप","धक्का, प्रतिक्षेप"
"जेट,प्रधार","जेट, डोके"
जेट-राकेट नोदन,जेट-रॉकेट प्रणोदन
जे-जे युग्मन,जे-जे जोडणी
जॉली तुला,आनंदी वाकलेला
जूल-ऊष्मा,जूल-उष्णता
जूलमापी,ज्युलमीटर
जूल-थामसन प्रभाव,जूल-थॉमसन प्रभाव
जूल,जूल
"कुदान,झंप,प्लुति","कुदळ, उडी, बासरी"
संधि,करार
संगम स्थान,संगमाचे ठिकाण
यथोचित स्वरग्राम,योग्य अक्षर
"ङ्केसन्निधि,सान्निध्य","kesanidhi, निकटता"
"बहुमूर्तिदर्शी,कैलाइडोस्कोप","कॅलिडोस्कोप, कॅलिडोस्कोप"
"कापा मेसॉन,के-मेसॉन","कप्पा मेसन्स, के-मेसन्स"
कैथोड,कॅथोड
घनायन,घानायन
के-बैंड,के-बँड
के-प्रग्रहण,के-कॅप्चर
के-प्रग्राही,k-रिसेप्टर
केल्विन सन्निकटन,केल्विन अंदाजे
समाकारिता की अष्ठि,एकजिनसीपणाचे एकक
केर सेल,केर सेल
"कुंजी,पर्दा,की","किल्ली, पडदा, किल्ली"
"कुंजी पटल,पर्दा पट्टी","की बोर्ड, पडदा बार"
आरम्भक स्वर,सुरुवातीचा स्वर
कुंजी स्पंद,की नाडी
मुख्य शब्द,मुख्य संज्ञा
प्रक्षेप,प्रक्षेपण
प्रतिधाव,प्रतिकार
किलो,किलो
किलोजूल,किलोज्युल
किलोपारसेक,किलोपारसेक
किलोटन बम,किलोटन बॉम्ब
शुद्धगतिकीय,किनेमॅटिक
शुद्धगतिकतः,पूर्णपणे गतिमान
"गतिज,गतिक","गतीशील, गतिमान"
गतिकतः,गतिमानपणे
"विभंग,निकुंच",फ्रॅक्चर
क्लाइस्ट्रॉन,klystron
क्षुर धार,तीक्ष्ण धार
क्रुशकल सीमा,kruskal सीमा
निम्नतापजनक,थर्मोजेनिक
लेबल,लेबल
"चिह्नित,अंकित,लेबल लगा हुआ","चिन्हांकित, कोरलेले, लेबल केलेले"
प्रयोगशाला,प्रयोगशाळा
लेडार,शिडी
वामावर्तन,घड्याळाच्या उलट दिशेने
"वामावर्त,वामध्रुवण घूर्णक","घड्याळाच्या उलट दिशेने, डावी ध्रुवीयता"
पश्चता और अग्रता,पुढे आणि मागे
लग्रांज प्रसारण,Lagrange प्रसारण
लग्रांजीपन,Lagrangianism
लैम्ब सृति,कोकरू निर्मिती
"स्तरिका,पटल",फळी बोर्ड
पृष्ठीय पटल,पृष्ठीय प्लेट
"पटलीय प्रवाह,स्तरीय प्रवाह","पृष्ठभाग प्रवाह, पातळी प्रवाह"
"पटलन,पटल,स्तर,परत बंध","प्लेटिंग, पॅनेल, लेव्हल, लेयर बाँड"
"स्तरिकाकर,स्तरिकायन",स्तरीकरण
"पटल,स्तरिका,स्तरिकायन,पटलन,स्तरण",लॅमिना
"दीप,लैम्प","दिवा, दिवा"
"काजल,दीप कज्जल","काजल, दीप काजल"
लान्डे-अंतराल नियम,lande-interval नियम
लान्डे विपाटन गुणक,लांडे विभाजन घटक
अवतरण,लँडिंग
"सूक्ष्म घर्षण,लैपन,लेहन","सूक्ष्म घर्षण, लॅमिनेशन, पोशाख"
लारमोर आवृत्ति,larmore वारंवारता
लारमोर पुरस्सरण,larmore precession
लेसर,लेसर
"लेसन,लेसरीकरण",लेझरायझेशन
गुप्त,गुप्त
"पार्श्व,पार्श्विक,पार्वीय","पार्श्व, बाजूकडील, बाजूकडील"
"अक्षांश,लैटीट्यूड","अक्षांश, अक्षांश"
"जालक,लैटिस","जाळी, जाळी"
लाउए वर्ग,laue वर्ग
प्रमोचित्र,प्रक्षेपण
प्रमोचन,प्रक्षेपण
प्रमोचन मंच,लाँच प्लॅटफॉर्म
द्रव्य अनुपाती क्रिया-नियम,वस्तुमान गुणोत्तर कायदा
गुणित अनपात-नियम,एकाधिक गुणोत्तर नियम
"परत,स्तर","स्तर, स्तर"
L- बैंड,एल-बँड
"लेड,सीसा,लेड,अग्रता,अग्र होना","आघाडी, आघाडी, आघाडी, आघाडी, आघाडी"
अग्रग,पुढे
"चूना,लीक करना (क्रि.),रिसन रेखा,च्यवन","चुना, गळती (Cr.), Risen Line, च्यवन"
"च्यवन,क्षरण,लीक","चघळणे, गंजणे, गळणे"
"न्यूनतम,अल्पतम,लघुतम","किमान, किमान, किमान"
अल्पतमांक,किमान गणना
लैचर-तार,कुंडीची तार
लेडुक प्रभाव,Leduc प्रभाव
वैध ओम,वैध ओम
ळ्-इलेक्ट्रॉन,- इलेक्ट्रॉन
दैर्घ्य संकोच,लांबीची मर्यादा
दीर्धीकरण,वाढवणे
लेन्स,लेन्स
लेन्ज नियम,लेन्झचा कायदा
समतल सुरंग,सपाट बोगदा
क्षैतिज उड़आन,क्षैतिज उड्डाण
"तल-मापन,समतलन","समतल करणे, समतल करणे"
"क्षैतिजकारी पेंच,समतलन पेंच","क्षैतिज स्क्रू, लेव्हलिंग स्क्रू"
विश्वास्यता स्तर,आत्मविश्वास पातळी
सार्थकता-स्तर,महत्त्व पातळी
"क्षैतिज पृष्ठ,समतल पृष्ठ,समविभव पृष्ठ","क्षैतिज पृष्ठ, सपाट पृष्ठ, समतुल्य पृष्ठ"
"उत्तोलक,लीवर","लीव्हर, लीव्हर"
आभासी दोलन,आभासी दोलन
"लिडार,लेसर अवरक्त रेडार","लिडर, लेझर इन्फ्रारेड रडार"
"जीव,आयु","आयुष्य, वय"
"लिफ्ट,उत्थापक","लिफ्ट, लिफ्ट"
मोचन क्षण,विमोचन क्षण
"लघु,हल्का,मंद,अल्प,लघुक,6प्रकाश","लहान, प्रकाश, मंद, लहान, लहान, 6 प्रकाश"
"तापानुशीतन.,प्रकाश करना","समशीतोष्ण., प्रकाश"
तडित्,वीज
"प्रकाश वर्ष,लाइट ईयर",प्रकाश वर्ष प्रकाश वर्ष
"सदृश,सजातीय,समदिश","एकसंध, एकसंध, एकसंध"
"सीमा,सीमान्त","मर्यादा, किरकोळ"
"सीमक,सीमांत,चरम","मर्यादा, मर्यादा, टोक"
कांतिमान सीमा,वर्तमान मर्यादा
"रेखा,लाइन,दीर्घतन्तु","रेषा, रेषा, लंबवर्तुळाकार"
"रेखीय,रैखिक,रेखाकार","रेखीय, रेखीय, रेखीय"
रैखिकीकरण,रेखीयकरण
"एकघातता,रैखिकता","एकसंधता, रेखीयता"
"एकघातत:,रैखिकतः","एकेरी, रेखीय"
लाइन विभव-पात,ओळ संभाव्य
रैखिक अपूर्णता,रेखीय अपूर्णता
आघात-रेखा,स्ट्रोक लाइन
रेखिल स्पेक्ट्रम,रेखीय स्पेक्ट्रम
लाइन वोल्टता,लाइन व्होल्टेज
"बंध,कड़ई,शृंखला,ग्रंथिका,लिंक","बंध, तार, साखळी, ग्रंथी, दुवा"
"द्रवण,द्रावण",द्रवीकरण
द्रवित,द्रवरूप
द्रावित्र,द्रवरूप
द्रव,द्रवपदार्थ
"द्रव-मज्जपात्र,द्रव-कुंड,द्रव-अवगाह",द्रव साठा
द्रव क्रिस्टल,लिक्विड क्रिस्टल
द्रवता,तरलता
द्रव-नोदित रोकेट,द्रव-चालित रॉकेट
लिसाजू की आकृतियाँ,lisaju आकडेवारी
"लिस्ट,सूची","यादी, यादी"
"सूचीकरण,लिस्टिंग","सूची, सूची"
लिटर,कचरा
जीवंत कार्यक्रम,थेट कार्यक्रम
विद्युन्मय तार,इलेक्ट्रिक वायर
"उभारण,बोझ,उद्भार,भार,लोड","भार, भार, भार, भार, भार"
चुंबक-पत्थर,चुंबक दगड
"स्थानगत,स्थानीयित","स्थानिक, स्थानिक"
स्थानीय मैक्सवेली,स्थानिक मॅक्सवेल
"स्थान,अवस्थिति,स्थान निर्धारण,स्थिति निर्धारण,अवस्थापन","स्थान, स्थान, स्थान, स्थान, स्थान"
अभिबद्ध प्रभ्रंश,संलग्न दोष
"तालकन,अभिबंधन","तलाक, माल"
"बिन्दुपथ,रेखापथ","locus, locus"
चुंबक-पत्थर,चुंबक दगड
लघुगणकीय,लॉगरिदमिक
तर्क,तर्कशास्त्र
तर्कसंगत,वाजवी
"संभार तंत्र,सप्रचालन विज्ञान","लॉजिस्टिक्स, ऑपरेशन्स सायन्स"
लंदन वान्डरवाल्स आकर्षण,लंडन वेंडरवाल आकर्षणे
सुदुर संचारण,रिमोट ट्रान्समिशन
"रेखांश,देशान्तर","रेखांश, रेखांश"
रविनीच का रेखांश,रेविनेचचे रेखांश
"देशांतरीय,अनुदैर्घ्य","रेखांशाचा, रेखांशाचा"
दीर्घ स्वर,लांब स्वर
"पाश,लूप,फंदा (सं.),पाशन (क्रि.),प्रस्पंद","loop, loop, loop (ed.), loop (v.), prasand"
शिथिल बद्ध,सैलपणे बांधलेले
"विरल संकुलित,कुसंकुलित","विरळ पॅक, पॅक"
लोरेन्ट्स फिट्सजेरल्ड संकुचन,lorents fittsgerald आकुंचन
हास रहित लाइन,तोटा मुक्त ओळ
क्षययुक्त डाइलेक्ट्रिक,सडलेले डायलेक्ट्रिक
प्रबलता,शक्ती
"अल्प दाब क्षेत्र,अवदाव","कमी दाबाचे क्षेत्र, नैराश्य"
"अवनमन,निम्नन","तिरस्कार, कमी"
"निम्नतम,लघुतम","सर्वात कमी, सर्वात लहान"
हीन निर्वात,निकृष्ट व्हॅक्यूम
ज्योतिर्मयता,प्रकाशमानता
संदीप्ति,संदीप्ती
संदीप्तिशील,तेजस्वी
ज्योति,ज्योत.
"दीप्त,प्रदीपी,ज्योति-","दीप, प्रदीपी, ज्योती-"
चांद्र-दिन,चंद्र दिवस
चंद्र-ग्रहण,चंद्रग्रहण
चंद्र उपग्रह,चंद्र उपग्रह
चंद्रकला परिवर्तन,चंद्र टप्प्यात बदल
लक्स,लक्स
लाइमैन श्रेणी,लिमन मालिका
स्थूल,स्थूल
स्थूल,स्थूल
"मैजिक लालटेन,चित्रप्रक्षेपी लालटेन","मॅजिक लँटर्न, सचित्र कंदील"
"माया संख्या,मैजिक संख्या,स्थायित्व संख्या","माया क्रमांक, जादूचा क्रमांक, स्थायी क्रमांक"
चुंबकीयतः,चुंबकीयदृष्ट्या
चुंबकीय,चुंबकीय
चुंबकीय संरोधिका,चुंबकीय प्रतिरोधक
चुंबकनशील,चुंबकीकरण
चुंबकन,चुंबकीकरण
चुंबकत्व,चुंबकत्व
चुंबक ऊष्मीय प्रभाव,चुंबक थर्मल प्रभाव
चुंबक द्रवगतिकी,चुंबक हायड्रोडायनामिक्स
चुंबक द्रवस्थैतिकी,चुंबक हायड्रोस्टॅटिक्स
चुंबकत्वमापी,मॅग्नेटोमीटर
मैग्नेटॉन,मॅग्नेटन
चुंबक मंडल,चुंबक मंडळ
स्थिर चुंबकिकी,स्थिर चुंबकत्व
मेग्नेट्रॉन दिष्टकारी,मॅग्नेट्रॉन रेक्टिफायर
आवर्धित प्रतिबिम्ब,मोठे केलेली प्रतिमा
आवर्धक,भिंग
"आवर्धन करना,आवर्धित करना","मोठे करणे, मोठे करणे"
"आवर्धक,आवर्धन-","भिंग, मोठेपणा-"
आवर्धक लेन्स,आवर्धक लेन्स
"परिमाण,कांतिमान","विशालता, विशालता"
मैगनॉन,मॅग्नॉन
मुख्य बैंड,मुख्य बँड
"प्रमुख मार्ग,मुख्य लाइन","मुख्य रस्ता, मुख्य मार्ग"
"मुख्य तार,मुख्य नल","मुख्य तार, मुख्य नळ"
"अनुरक्षण,पोषण,संधारण","देखभाल, पोषण, देखभाल"
मायोराना निष्पत्ति,mayorana अर्क
दीर्घ अक्ष,प्रमुख अक्ष
मुख्य दोष,मुख्य दोष
बहुसंख्यक,बहुविध
गुरु टोन,मास्टर टोन
संपर्क और विच्छेद,संपर्क आणि खंडित
"आघातवर्ध्यता,आघात वर्धनीयता",लवचिकता
कौशल,कौशल्ये
"हस्त कौशल,हेरफेर",मॅन्युअल हाताळणी
परिचालक,ऑपरेटर
मानवयुक्त बैलून,मानवयुक्त फुगा
"दाबांतरमापी,मैनोमीटर","बॅरोमीटर, मॅनोमीटर"
बहुपिंडी,पॉलीहेड्रॉन
मानवश्रम वर्ष,माणूस माणूस वर्षे
"सीमांत,उपांतस्थ,उपांत","सीमांत, सीमांत, सीमांत"
उपांत ऐन्ट्रॉपी,सीमांत एन्ट्रॉपी
निरापद परिसर,सुरक्षित परिसर
नाविक द्सूइचक,नाविक Dsuichak
"अंक,चिह्न,निशान","गुण, गुण, गुण"
चिह्नक,मार्कर
मेसर,maser
"मास्क,मुखौटा,आवरण,अवगुंठ","मुखवटा, मुखवटा, आवरण"
"गोपन,प्रच्छादन",झाकणे
"द्रव्यमान,संहति,स्थूल","वस्तुमान, वस्तुमान, मोठ्या प्रमाणात"
द्रव्यमान बाहुल्य,वस्तुमान विपुलता
द्रव्यमान अनुपाती अभिक्रिया,वस्तुमान गुणोत्तर प्रतिक्रिया
"संहति सांद्रण,संहति बाहुल्य,द्रव्यमान सांद्रण,द्रव्यमान बाहुल्य","वस्तुमान एकाग्रता, वस्तुमान एकाग्रता, वस्तुमान एकाग्रता, वस्तुमान विपुलता"
द्रव्यमान क्षति,वस्तुमान नुकसान
गुरु नाभिक,मास्टर न्यूक्लियस
संहति गति,वस्तुमान गती
द्रव्यमानी प्रतिरोधकता,वस्तुमान प्रतिरोधकता
"प्रधान प्लेट,मास्टर प्लेट","मास्टर प्लेट, मास्टर प्लेट"
सुमेल,जुळणे
सुमेलित,जुळले
सुमेलन,जुळणारे
"आव्यूह,मैट्रिक्स,आधात्री,मैट्रिक्स","मॅट्रिक्स, मॅट्रिक्स, मॅट्रिक्स, मॅट्रिक्स"
"द्रव्य,पदार्थ","पदार्थ, पदार्थ"
उच्चिष्ठ,कमाल
"महत्तम,अधिकतम,उच्चतम,भूयिष्ठ,उच्चिष्ठ","सर्वोच्च, सर्वोच्च, सर्वोच्च, सर्वोच्च, सर्वोच्च"
अधिकतम अनुज्ञेय,जास्तीत जास्त परवानगी
मैक्सवेल-वोल्ट्समान बंटन नियम,मॅक्सवेल-वोल्ट्समन वितरण कायदा
मैक्सवेली वितरण,मॅक्सवेल वितरण
"मैकलियोड गेज,मैकलियोड प्रमापी","मॅक्लिओड गेज, मॅक्लिओड गेज"
माध्य,अर्थ
"औसत मुक्त पथ,माध्य मुक्त पथ","म्हणजे मुक्त मार्ग, म्हणजे मुक्त मार्ग"
"माध्य आयु,औसत आयु",सरासरी वय मध्यम वय
माध्य जीवनकाल,म्हणजे आयुष्यभर
"माप,संस्तर",बेड मोजा
"नाप,माप,मापन","मोजणे, मोजणे, मोजणे"
"बलकृत,यांत्रिक","शक्ती, यांत्रिक"
यांत्रिक लाभ,यांत्रिक फायदा
"बलविज्ञान,यंत्रविज्ञान,यांत्रिकी","बल विज्ञान, यांत्रिकी, यांत्रिकी"
यंत्रीकरण,यांत्रिकीकरण
"क्रियाविधि,यांत्रिकत्व","यंत्रणा, यांत्रिकी"
"मध्य,मध्यस्थ,माध्यिका,मीडियन","मध्यक, मध्य, मध्य, मध्य"
"स्थूल,गुरु,महा,स्पष्ट,नियुत (दशलक्ष)","स्थूल, गुरु, महा, स्पष्ट, नियुत (दशलक्षा)"
मेगाक्यूरी,मेगाक्युरी
मैगोम,मॅगोम
माउस्नर प्रभाव,मॉसनर प्रभाव
M-इलेक्ट्रॉन,एम-इलेक्ट्रॉन
"स्वरानुक्रम,लय","स्वर, ताल"
"गलित (सं.),पिघलना,गलना (क्रि.)","वितळणे (adj.), वितळणे, वितळणे (ver.)"
"गलन,पिघलना","वितळणे, वितळणे"
गलनांक,द्रवणांक
"स्मृति,स्मृति तंत्र","मेमरी, मेमरी सिस्टम"
"नवचन्द्रक,मनिस्कस","meniscus, meniscus"
"पारीय,मयुरियल","pariya, murial"
"पारद-वाययुदाबमापी,पारद-बैरोमीटर","mercury-barometer, mercury-barometer"
"पारदिक,मयूंरिक","पारडिक, मयुरनिक"
"याम्योत्तर,ध्रुववृत्त",मेरिडियन
गुणतांक,गुणांक
मेसॉन,गवंडी
"मेसॉनी विभवकूप,युकावा विभवकूप","मासोनी पोल, युकावा पोल"
संदेश,संदेश
"धातु,मौलिक द्रव्य","धातू, मूलभूत पदार्थ"
"धातुवर्णना,धातु चित्रण","धातूकाम, धातूचे चित्रण"
तत्वमीमांसा,मेटाफिजिक्स
मितस्थायी,काटकसरी
उल्कापिंड,उल्का
उल्का,उल्का
मौसमविज्ञान सम्बन्धी,हवामानशास्त्रीय
मौसमविज्ञ,हवामानशास्त्रज्ञ
"मीटर-सेतु,मीटर ब्रिज","मीटर पूल, मीटर पूल"
"दूरीक,मीटरी","अंतर, मीटर"
माइकेलसन का व्यतिकरणमापी,मिशेलसन इंटरफेरोमीटर
माइक्रोऐम्पीयर,microampere
सूक्ष्म विश्लेषण,सूक्ष्म विश्लेषण
सूक्ष्म-विहित समुच्चय,मायक्रो-कॅनोनिकल संच
सूक्ष्मविहित समुदाय,मायक्रो कॅनॉनिकल समुदाय
सूक्ष्म परिपथ,सूक्ष्म सर्किट
सूक्ष्म विदर,मायक्रो फिशर
माइक्रॉन,मायक्रॉन
माइक्रोफोन,मायक्रोफोन
"सूक्ष्मफ़ओटोग्राफ,सूक्ष्मदर्शीफ़ओटो","मायक्रोफोटोग्राफ, मायक्रोस्कोप फोटो"
सूक्ष्मभौतिकी,सूक्ष्म भौतिकशास्त्र
"सूक्ष्मदर्शी,माइक्रोस्कोप","सूक्ष्मदर्शक, सूक्ष्मदर्शक"
"सूक्ष्म,सूक्ष्मदर्शीय,सूक्ष्मदर्शनी","सूक्ष्मदर्शक, सूक्ष्मदर्शक, सूक्ष्मदर्शक"
अतिसूक्ष्म अपद्रव्य,छान बाब
सूक्ष्मदर्शिकी,सूक्ष्मदर्शक
"सूक्ष्म अवस्था,माइक्रोस्टेट","मायक्रोस्टेट, मायक्रोस्टेट"
माइक्रोटॉर,मायक्रोटॉर
सूक्ष्म तरंग,सूक्ष्म लहर
मध्याह्न,मेरिडियन
मध्य,मधला
अभिगामी आयन,येणारे आयन
मील,मैल
"आकाश गंगा,दुग्धमेखला","आकाश गंगा, मिल्खा मेखला"
मिलर सूचकांक,मिलर निर्देशांक
खनिज,खनिजे
लघु परिपथ,शॉर्ट सर्किट
लघुरूपण,लहान करणे
अल्पिष्ठ पथ,किमान मार्ग
"न्यूनतम,अल्पतम,निम्नतम,निम्निष्ठ","सर्वात कमी, सर्वात कमी, सर्वात कमी, सर्वात कमी"
निम्नतम आयनन,सर्वात कमी आयनीकरण
अल्पांश वाहक,अल्पसंख्याक वाहक
अल्पसंख्यक उत्सर्जक,अल्पसंख्याक उत्सर्जित करणारे
लघु टोन,लहान टोन
"कला,मिनट,मिनट","कला, मिनिट, मिनिट"
मरीचिका,मारिचिका
"दर्पण,मुकुर","आरसा, मुकूर"
"प्रतीप नाभिक,प्रतीप न्यूक्लियस","प्रतिप न्यूक्लियस, प्रतिप न्यूक्लियस"
मिश्रणीयता,मिसळण्याची क्षमता
कुमेलित लाइनें,न जुळलेल्या ओळी
कुमेलन,कुमेलोन
"कुदिग्विन्यास,दूरभिविन्यास","ओरिएंटियरिंग, टेली ओरिएंटेशन"
"प्रेक्षेपणास्त्र,मिसाइल","क्षेपणास्त्रे, क्षेपणास्त्रे"
"अनुपस्थित,इलेक्ट्रॉन",अनुपस्थित इलेक्ट्रॉन
लुप्त रेखाएँ,गहाळ ओळी
"अपस्वरता,अपस्वरण",असभ्यता
"मिश्रित,मिश्रण यंत्र,मिश्रक (व्यक्ति)","मिक्सर, मिक्सर, मिक्सर (व्यक्ती)"
एम. के. एस. पद्धति,एमके. s पद्धत
"गतिशील,चलिष्णु,चल","हलवणे, हलवणे, हलवणे"
सुवाह्य ऐन्टेना,पोर्टेबल अँटेना
गतिशीलता,गतिशीलता
"विधि,रीति,प्रणाली,विधा,बहुलक,मोड,अवस्था,8.मोड","पद्धत, पद्धत, प्रणाली, मोड, पॉलिमर, मोड, स्टेज, 8. मोड"
विमंदन,विमानमंडन
विमंदक,नियंत्रक
मंथरक जालक,चमकणारी जाळी
"आपरिवर्तन,रूपांतरण,रूपांतर","बदल, रूपांतर, परिवर्तन"
आपरिवर्तित चरघातांकी वक्र,रूपांतरित घातांकीय वक्र
"आपरिवर्तक,रूपांतरक,अंशान्तरक","कनवर्टर, कनवर्टर, कॅलिब्रेटर"
रूपांतर करना,रूपांतरित करा
माड्यूली परिपथ,मॉड्यूलर सर्किट
"मूर्छनायुक्त (music),माडुलित","संगीत, मोड्युलेटेड"
"मूर्छना (music),माडुलन","संगीत, मॉड्युलेशन"
माडुलक,मॉड्युलेटर
"मॉड्यूल,प्रतिरूपक","मॉड्यूल, मॉड्यूलर"
"मापांक,माड्यूलस","मापांक, मापांक"
म्वार प्रभाव,झुंड प्रभाव
नमी,ओलसर
"ग्राम अणुक,मोलर,मोलीय","gram molecular, molar, mole"
"ग्राम अणुकता,मोलरता","ग्राम आण्विकता, molarity"
"ग्राम अणु,मोल","ग्राम रेणू, तीळ"
"आणिवक,अणु",आण्विक रेणू
अणु,रेणू
आघूर्ण,क्षण
आघूर्ण भुजा,क्षण हात
क्षणिक,क्षणिक
संवेग,आवेग
एकपरमाण्विक,मोनोअॅटॉमिक
"मॉनीटर,मॉनीटर करना,गतिक विश्लेषक","मॉनिटर, मॉनिटर, डायनॅमिक विश्लेषक"
मानीटरन,देखरेख
एकवर्णी,मोनोक्रोमॅटिक
"मोनोक्रोमेटर,एकवर्णित्र","monochromator, monochromator"
एकवर्णी,मोनोक्रोमॅटिक
एकनताक्ष,नीरसपणा
एकनेत्री सूक्ष्मदर्शी,मोनोक्युलर मायक्रोस्कोप
समोर्जी,सामोरजी
समवेगी,वेगवान
"एकरूपता,एकैक समाकारिता","एकजिनसीपणा, एकसंधता"
एकध्रुव,monopolar
एकदिष्ट,मोनोक्युलर
मोर्स कुंजी,मोर्स की
मोज़एक-क्रिस्टल,मोज़ेक-क्रिस्टल
"मोस्फेट,धातु आक्साइड अर्धचालक","MOSFETs, मेटल ऑक्साइड सेमीकंडक्टर"
प्रायिकतम,बहुधा
मातृ क्रिस्टल,आई क्रिस्टल
मोटिफ़ सूत्र,आकृतिबंध सूत्र
"अनुदूरीक रूपांतरण,गति",अंतर रूपांतरण गती
चल चित्र,चित्रपट
अभिप्रेरक बल,प्रेरक शक्ती
"प्रेरक,मोटर",मोटर
"आरोपण,आरो,धारक,आरोप्य,पहाड़ई","माउंट, माउंट, धारक, आरोपकर्ता, टेकडी"
"मुख,मुँह","तोंड, तोंड"
"मुखिका,प्रवक्ता",प्रमुख स्पीकर
सपी संपर्कक,एसपी संपर्ककर्ता
सपी संपर्कक,एसपी संपर्ककर्ता
चल घिरनी,जंगम कप्पी
चलचित्र,चित्रपट
चलचित्र-कैमरा,चित्रपट कॅमेरा
गतिमान,मोबाईल
बहुछिद्री युक्ति,एकाधिक छिद्र उपकरण
बहुघटक,बहुघटक
बहुतारी केबल,अनेक केबल्स
बहुलमापी,मल्टीमीटर
बहुगणित अवशोषण,polymath अमूर्तता
"बहुसंस्पर्श,बहुसंपर्क","एकाधिक संपर्क, एकाधिक संपर्क"
बहुलित प्रतिध्वनि,एकाधिक अनुनाद
बहु आयनित,मल्टी ionized
बहुकार्य प्रचालन,मल्टीटास्किंग ऑपरेशन
बहुगुण अभिक्रिया,एकाधिक प्रतिक्रिया
बहुलित परावर्तन,एकाधिक प्रतिबिंब
गुणन,गुणाकार
संवर्धनी संघट्ट,प्रचारात्मक प्रभाव
गुणनात्मक प्रभाव,गुणाकार प्रभाव
गुणक,गुणक
बहुकता,अनेकत्व
गुणक,गुणक
"गुणा करना,संवर्धन","गुणाकार, गुणाकार"
"बहुक्रम राकेट,बहुचरणी राकेट","मल्टीस्टेज रॉकेट, मल्टीस्टेज रॉकेट"
"म्यू-मेसॉन,”,μ -मेसॉन","mu-meson, μ-meson"
"म्यूऑन,म्यूमेसॉन","muon, mumason"
म्यूऑनी,muoni
संगीत,संगीत
"संगीत,संगीतिक","संगीत, संगीत"
स्वर ग्राम,स्वारा हरभरा
"पारस्परिक,अन्योन्य","परस्पर, परस्पर"
"निकटदृष्टिता,मायोपिया","दूरदृष्टी, मायोपिया"
"नख,कील","नखे, नखे"
तथा पूरक,आणि पूरक
नैनो,नॅनो
"स्वाभाविक,प्राकृतिक","नैसर्गिक, नैसर्गिक"
समुद्री मील,नॉटिकल मैल
"संचालन,नौसंचालन","ऑपरेशन्स, नेव्हिगेशन"
नौसंचालक,नेव्हिगेटर
निकटतम,जवळचे
नीहारिका,नेबुला
"सुई,सूची",सुई यादी
"ऋण,ऋणात्मक,नेगेटिव","नकारात्मक, नकारात्मक, नकारात्मक"
उपेक्षणीय,उपेक्षणीय
"प्रतिवेशी बिंदु,निकटवर्ती बिंदु","शेजारचा बिंदू, शेजारचा बिंदू"
निऑन लैम्प,निऑन दिवा
नेप्ट्यून,नेपच्यून
नेनस्ट प्रभाव,सर्वात चांगला प्रभाव
नेट चार्ज,निव्वळ शुल्क
जाल (परिपथ),जाळी (सर्किट)
नॉयमान विभव,नैमन विभव
उदासीन,मूडी
अनाविष्ट परमाणु,विरघळणारा अणू
निष्प्रभावन कुंडली,तटस्थीकरण पत्रिका
उदासीनता,उदासीनता
"अनाविष्ट मेसॉन,आवेशहीन मेसॉन","नॉन-डिस्चार्ज मेसन, चार्जलेस मेसन"
न्यूट्रिनो,न्यूट्रिनो
न्यूट्रॉन,न्यूट्रॉन
समाचार प्रसारण,बातम्या प्रसारित
न्यूटनी,न्यूटनी
निकाल,काढा
निकाल प्रिज्म,वेंट प्रिझम
नील ताप,निळी उष्णता
उत्कृष्ट धातु,बारीक धातू
निस्पंद आरेख,फिल्टर आकृती
"नोडीय,बिन्दु,आसंधि बिन्दु,निर्नति बिंदु,निस्पंद बिंदु,पात बिंदु","नोड, पॉइंट, नोड पॉइंट, क्लीवेज पॉइंट, फिल्टरेशन पॉइंट, ड्रॉप पॉइंट"
"नोड,आसंधि,पात,निर्नति,निस्पंद","नोड, नोड, पाईप"
"शोर,रव","आवाज, आवाज"
शून्य लोड अवस्था,शून्य लोड स्थिती
अनवशोषी माध्यम,शोषून न घेणारे माध्यम
अयोज्य संख्या,मुळसंख्या
"अश्रेण्य,चिरप्रतिष्ठितेतर",प्रतिष्ठा
कूलॉमेतर प्रकीर्णन,नॉन-कुलंब स्कॅटरिंग
अनप्रभ्रष्ट,दूषित
अविनाशी,अविनाशी
ऊर्जा संरक्षी,ऊर्जा संवर्धन
अनिलेक्ट्रॉनी,अनिलेक्ट्रॉनी
अ-हाइड्रोजनवत् तंत्र,नॉन-हायड्रोजन प्रणाली
अपूर्णांक,अपूर्णांक संख्या
अनोमीय संपर्क,निनावी संपर्क
अविभाज्येतर जालक,न विभाज्य जाळी
अदिष्टकारी,संधीसाधू
अनापेक्षिकीय,नातेवाईक नसलेले
ज्यावक्रेतर,अलौकिक
अनतिचालक,सुपर कंडक्टर
संक्रमणेतर तत्व,नॉन-ट्रान्झिशनल घटक
नैकसमान अभिसरण,असमान अभिसरण
शून्येतर प्रचक्रण,शून्य नसलेली फिरकी
अथवा पूरक,किंवा पूरक
अभिलंब त्वरण,सामान्य प्रवेग
