Gujarati,Marathi
મ્યુકોસા સાથે સંકળાયેલ લિમ્ફોઇડ પેશી,म्यूकोसा संबंधित लिम्फोईड ऊतक
મ્યુકોસા,श्लेष्मल त्वचा पडदा
મ્યુકોસ ગ્રંથિ,श्लेष्मल ग्रंथी
મ્યુકોસ મેમ્બ્રેન (મ્યુકોસા),श्लेष्मल त्वचा
ભ્રષ્ટ અવાજ,मफलिंग आवाज
મુલ્લરિયન નકલ,मुलरियन मिमिक्री
બહુસાતી જીવ,मल्टीसेल्युलर जीव
બહુ -કલર ફ્લોરોસન્સ,मल्टीकोलर फ्लूरोसेंस
બહુપતી,मल्टीकोस्टेट
વિવિધતા,मल्टीफिशन
મલ્ટિલોડ - 375,मल्टीलोड - 375
બહુપદી,मल्टिन्यूक्लिएट
મલ્ટિઓવ્યુલાટા પેરેસ્ટ્રેસ,मल्टीवुलाटे टेरेस्ट्रेस
-નો ઉપાય,मल्टीव्युलेट
બહુ -ગુણોત્તર,मल्टीपॅरॅसिटिझम
બહુવિધ,मल्टीपेरस
બહુવિધ,मल्टीपेरस
બહુવિધ એલીલ,एकाधिक le लेल
બહુવિધ એલેલિઝમ,एकाधिक le लेलिझम
બહુવિધ વિચ્છેદન,एकाधिक विखंडन
મલ્ટીપલ ઓવ્યુલેશન એમ્બ્રોયો ટ્રાન્સફર તકનીક (MOET),एकाधिक ओव्हुलेशन गर्भ हस्तांतरण तंत्र (एमओईटी)
ગુણાકાર,गुणाकार
ગુણાત્મક વૃદ્ધિ,गुणाकार वाढ
મલ્ટિપોલેર ચેતા કોષ,मल्टीपोलर मज्जातंतू सेल
બહુપદી ન્યુરોન,मल्टीपोलर न्यूरॉन
વિવિધલક્ષી સાધન,बहुउद्देशीय साधन
ગાલપળ,गालगुंड
મુરૈન,म्युरिन
મસ્કા ઘરેલું,मस्का डोमेस्टिका
મસ્તિડે,मस्किडे
સ્નાયુ -રેબર,स्नायू फायबर
સ્નાયુમાં રાહત,स्नायू शिथिलता
સ્નાયુ પેશી,स्नायू ऊतक
સ્નાયુબદ્ધ,स्नायुंचा
મસ્ક્યુલર ડિસ્ટ્રોફી,स्नायुंचा विकृती
મસ્ક્યુલર ડિસ્ટ્રોફી,स्नायुंचा विकृती
સ્નાયુબદ્ધ પગ,स्नायूंचा पाय
સ્નાયુબદ્ધ ગતિ,स्नायूंच्या हालचाली
સ્નાયુબદ્ધ તણાવ,स्नायूंचा तणाव
સ્નાયુબદ્ધતા,स्नायू
સ્નાયુબદ્ધ આત્યંતિક,मस्क्युलरिस एक्स्ट्रामा
સ્નાયુબદ્ધતા,स्नायू
મશરિયો,मशरूम
ગાંઠ,शिंपले
પરિવર્તનશીલ,म्युटागेन
પરિવર્તનીય એલીલ,उत्परिवर्ती le लेल
પરિવર્તન,उत्परिवर्तन
પરિવર્તન સંવર્ધન,उत्परिवर्तन प्रजनन
પરિવર્તન સિદ્ધાંત,उत्परिवर्तन सिद्धांत
પરસ્પરવાદ,परस्परवाद
પરસ્પર ફાયદાકારક,परस्पर फायदेशीर
માયસ્થેનીયા ગ્રેવીસ,मायस्थेनिया ग्रॅव्हिस
મિસિલિયમ,मायसेलियम
માયકોબેક્ટેર,मायकोबॅक्टीरियम
માઇકોબિઓનટ,मायकोबिओन्ट
માયકોઈક એસિડ,मायकोइक acid सिड
માયકોપ્લાસ્મા,मायकोप्लाझ्मा
મિકોરિઝા,मायकोरिझा
માયકોર્રીઝલ,मायकोरिझल
મૈલેન્સફાલોન,मायलेन्सेफॅलॉन
માયેલિન આવરણ,मायेलिन म्यान
મૈઇલિન્ટેડ,मायलीनेटेड
મ્યોકાર્ડિયલ ફાઇબર,मायोकार्डियल फायबर
હૃદય ની નાડીયો જામ,ह्दयस्नायूमध्ये रक्ताची गुठळी होऊन बसणे
મૈત્રી,मायोकार्डियम
માયોપીથેલિયમ,मायओपिथेलियम
માયોફિબ્રીલ,मायोफिब्रिल
માયોજેનિક પદ્ધતિ,मायोजेनिक यंत्रणा
માયોગ્લોબિન,मायोग्लोबिन
માયોમેટ્રીયમ,मायओमेट्रियम
માયોસિન,मायोसिन
Myristicacee,मायरिस्टीसीए
માયર્મેકોફિલી,Myrmecophily
માયક્સોમિસેટ્સ સભ્ય,मायक्सोमाइसेट्स सदस्य
મેટટારસસ,मेटाटारसस
એન-એસિટિલ ગેલેક્ટોસોમાઇન,एन-एसिटिल गॅलेक्टोसामाइन
નાજ,नजा
તલવાર,नॅनोग्राम
નેપ્થાલિન,नेफथलीन
નેપિફોર્મ મૂળ,नेपिफॉर्म रूट
નારાવેલિયા,नरावेलिया
માદક,मादक
નાકનો કોથળ,अनुनासिक थैली
નાસોફેરિન્ક્સ,नासोफॅरेन्क्स
નેસ્ટિક (નેસ્ટિઝમ),नॅस्टिक (नॅस्टिझम)
બેસ્ટિક પ્રકાર,नॅस्टिक प्रकार
જન્મતા (જન્મ દર),जन्म (जन्म दर)
રાષ્ટ્રીય એડ્સ કોન્ટ્રલ ઓર્ગેનાઇઝેશન (એનએસીઓ),नॅशनल एड्स कॉन्ट्रल ऑर्गनायझेशन (एनएसीओ)
રાષ્ટ્રીય બગીચો,राष्ट्रीय उद्यान
રાષ્ટ્રીય બીજ નિગમ (એનએસસી),राष्ट्रीय बियाणे कॉर्पोरेशन (एनएससी)
મૂળ એન્ટિજેન,मूळ प्रतिजैविक
મૂળ ખડક,नेटिव्ह रॉक
મૂળ જાતિઓ,मूळ प्रजाती
કુદરતી લાગણી,नैसर्गिक आत्मीयता
કુદરતી વૃત્તિ,नैसर्गिक वृद्धत्व
કુદરતી લુપ્ત થવું,नैसर्गिक नामशेष
કુદરતી વૃદ્ધિ,नैसर्गिक वाढ
કુદરતી કિલર કોષ,नैसर्गिक किलर सेल
કુદરતી પેસમેકર,नैसर्गिक पेसमेकर
કુદરતી જીવાત નિયંત્રણ,नैसर्गिक कीटक नियंत्रण
કુદરતી વિજ્ઞાન,नैसर्गिक विज्ञान
પ્રાકૃતિક પસંદગી,नैसर्गिक निवड
કુદરતી વિશ્વ,नैसर्गिक जग
કુદરતી ક્ષેત્ર,नैसर्गिक झोन
સ્વાભાવિક,निसर्गवादी
ઉબકું,मळमळ
ગરદન,मान
ગરદન,मान
નેક્રોસિસ,नेक्रोसिस
અમૃત ચૂસવું,अमृत ​​शोषक
અમૃત,अमृत
ભવ્ય,अमृत
ભવ્ય,अमृत
ભ્રમણિકા,नेक्टुरस
નકારાત્મક (અવરોધ) ક્રિયાપ્રતિક્રિયા,नकारात्मक (प्रतिबंध) परस्परसंवाद
નકારાત્મક ફીડ બેક,नकारात्मक फीड परत
નકારાત્મક ચાર્જ,नकारात्मक चार्ज
નેમાથેલેમિનટસ,नेमथलेमिंथ्स
નેમાટોડ,नेमाटोड
સ્ત્રાવ,नियोप्लाझम
સ્ત્રાવ,नियोप्लाझम
નેપેન્થેસી,नेपेन्थेसी
નેપહર,Nepenthes
નેફ્રીડિયા,नेफ्रिडिया
નેફ્રીડિયલ નહેર,नेफ्रिडियल कालवा
નેફ્રિડિઓપોર,नेफ्रिडिओपोर
નેફ્રોન,नेफ्रॉन
નેફ્રોસ્ટોમ,नेफ्रोस्टोम
નેપ્ચ્યુન કપ,नेपच्यूनचा कप
ઘરબુદ્ધિ,नेरियम
ચેતા,मज्जातंतू सेल
ચેતા,मज्जातंतू प्रेरणा
નર્વસ,मज्जातंतू रिंग
નર્વસ પદ્ધતિ,मज्जासंस्था
Nણપુટી,नेसोडर्म
નેસેરિયા ગોનોરીયા,नेसेरिया गोनोरिया
ચોખ્ખો ખર્ચ,निव्वळ शुल्क
ચોખ્ખી પ્રાથમિક ઉત્પાદકતા,निव्वळ प्राथमिक उत्पादकता
ચોખ્ખી ઉત્પાદન કાર્યક્ષમતા,निव्वळ उत्पादन कार्यक्षमता
નેટવર્ક જાતિઓ,नेटवर्क प्रजाती
સુકાની પ્લેટ,तंत्रिका प्लेट
ન્યુરસ્થેનીયા,न्यूरिस्टेनिया
ન્યુરિલિમા,न्यूरीलेम्मा
ન્યુરો,न्यूरो हायपोफिसिस
ન્યુરોએંડ્રોક્રાઇન પદ્ધતિ,न्यूरोएन्डोक्राइन सिस्टम
ન્યુરોપીથેલિયમ,न्यूरोएपिथेलियम
ન્યુરોગલિયા,न्यूरोग्लिया सेल
ન્યુરોહિપોફિસીસ,न्यूरोहायपोफिसिस
ન્યુરોમસ્ક્યુલર કાર્ય,न्यूरोमस्क्युलर फंक्शन
ન્યુરોન,मज्जातंतू
ન્યુરોફિસિન-પ્રોટીન બોન્ડ,न्यूरोफिसिन-प्रोटीन बॉन्ड
ન્યુકોરોસ્પોરા,न्यूरोस्पोरा
ન્યુકડોર,न्यूरोसर्जन
ન્યુરોટિક અસ્વસ્થતા,न्यूरोटिक चिंता
જીવાણુનાશક વ્યક્તિ,न्यूरोटिक वैयक्तिक
ન્યુરોટ્રાન્સ્ટર,न्यूरोट्रांसमीटर
જ્ neાન,एनवुलेशन
બિન -વ્યવસાયિકરણ,तटस्थीकरण
નસ્વસૃષ્ટિ,न्यूट्रोफिल
નવી પદ્ધતિઓ,नवीन सिस्टीमॅटिक्स
કiacંગન,नियासिन
વિશિષ્ટ વિશેષતા,कोनाडा विशेषीकरण
વિશિષ્ટ,कोनाडा
નિકોટિનામાઇડ એડિનાઇન,निकोटिनामाइड en डेनिन
નિકોટ,निकोटीन
નિકોટિક એસિડ,निकोटीनिक acid सिड
નિકક્ષર,Nictitating झिल्ली
નાઇજેલા,नायजेला
રાત્રિનું ફૂલ,रात्रीचे फूल
નાઇલ પેર્ચ,नाईल पर्च
નિસબત,निस्सल बॉडी
નિસલનું દાણાદાર,निस्सलचे ग्रॅन्यूल
નાઈટ્રિક ઑકસાઈડ,नायट्रिक ऑक्साईड
નાઇટ્રાઇફિકેશન,नायट्रीफिकेशन
બેક્ટેરિયમ,नायट्रीफाइंग बॅक्टेरियम
નાઇટ્રોસેલ્યુલોઝ,नायट्रोसेल्युलोज
નાઇટ્રોબેક્ટેક્ટર,नायट्रोबॅक्टर
નાઇટ્રોક c કસ,नायट्रोकोकस
નાઇટ્રોજન જોડાણ,नायट्रोजन आत्मसात
નાઇટ્રોજન ફિક્સિંગ એક્ટિનોમિસેટ્સ,नायट्रोजन फिक्सिंग अ‍ॅक्टिनोमाइसेट्स
નાઇટ્રોજન ઘટાડો,नायट्रोजन कपात
નાટ્રોજેનેસ,नायट्रोजनेस
નાઇટ્રોજનયુક્ત કચરો,नायट्रोजेनस कचरा
નાટ્રોસોમોનાસ,नायट्रोसोमोनस
નોકરડિયા,नोकार्डिया
નિશાની,Noctiluca
હકાર જનીન,नोड जनुक
નોડ,नोड
નોકર,नोड्यूल
અવાજ,आवाज अडथळा
અવાજનું પ્રદૂષણ,ध्वनी प्रदूषण
નામકરણ,नामांकन
બિન-સામાન્ય સ્તરે,नॉन-एलेलिक पातळी
જલીય તબક્કા,नॉन-जलीय टप्पा
બિન-બાયડિગ્રેડેબલ,नॉन-बायोडिग्रेडेबल
બિન-શબ્દભંડોળ,नॉन-कॉर्डेट आणि chordate
બિન-સ્પર્ધાત્મક નિષેધ,स्पर्धात्मक प्रतिबंध
સિક્રિકલ ફોટોફોસ્ફોરિલેશન,नॉन-सायक्लिक फोटोफोस्फोरिलेशन
બિન-સ્થાપિત ક્ષેત્ર,नॉन-सायटोप्लाज्मिक क्षेत्र
બિન-નિવારણ,नॉन-डिस्झंक्शन
અપશુકનિયાળ,Nonendospermic
નોન-એન્ઝાઇમેટિક ગ્લાયકોસિલેશન (ગ્લાયકેશન),नॉन-एंझाइमॅटिक ग्लायकोसिलेशन (ग्लाइकेशन)
બિન-જ્વલનશીલ,ज्वलंत न करता
અનિયત છોડ,नॉन-फ्लॉवरिंग प्लांट
બિન-કાર્યકારી,नॉन-फंक्शनल
બિન-મળતું,ग्रीन नसलेले
બિન-ઇતિહાસ-રંગસૂત્ર પ્રોટીન,नॉन-हिस्टोन गुणसूत्र प्रथिने
બિન-સંજ્oneાન પ્રોટીન,नॉन-हिस्टोन प्रथिने
બિન-ઉગાડવાનો છોડ,लेग्युमिनस नसलेली वनस्पती
બિન-સંકેત વિનાનું,लायमयुक्त
મર્યાદિત પ્રકાશ,मर्यादित नसलेले प्रकाश
નવજીવન સાધનો,लिव्हिंग नसलेली संसाधने
બિન-મેડ્યુલેટેડ,नॉन-मेडुलेटेड
અવિચારી સ્વરૂપ,मोटाईल नसलेले फॉर्म
અવિચારી બીજકણ,मोटाईल नसलेले बीजाणू
અનિયંત્રિત,नॉन-मायलीनेटेड
બિન-મૂળ પ્રજાતિઓ,मूळ नसलेली प्रजाती
બિન-ઓક્સિજેનિક,ऑक्सिजेनिक नसलेले
બિન-ફોટોસિન્થેટીક ફૂગ,नॉन-फोटोसिंथेटिक बुरशी
બિન-નિર્ધારિત સ્ત્રોત,नॉन-पॉइंट स्रोत
બિન-ધ્રુવીય પૂંછડી,नॉन-ध्रुवीय शेपूट
બિન-આધાર-નિરીક્ષણ,गैर-परिमाणात्मक निरीक्षण
અનુલક્ષ,नॉन-रीसिप्रोकल लिप्यंतरण
બિન-ઘટાડો ખાંડ,कमी न करता साखर
સમૃદ્ધ આર.એન.એ.,नॉन-सेन्स आरएनए
અનિયંત્રિત,विषारी नसलेला
અસામાન્ય,नॉन-मानव
બિન-વર્ટબ્રેટ કોર્ડેટ,नॉन-वार्टेब्रेट chordate
બિન-લાકડાનું વન ઉત્પાદન,नॉन-वुड फॉरेस्ट उत्पादन
નોરડ્રેનાલિન,नॉरड्रेनालाईन
નોર્દ્રેનાલિર્જિક,नॉरड्रेनॅलिनर्जिक
નાકનો ટુકડો,नाकाचा तुकडा
ઉન્માદ,Nostoc
નોટચારોડ,नॉटोचोर्ड
પોષણ,पोषण
અનૈચ્છિક,न्यूकेलस
પરમાણુ પરબિડીયું,विभक्त लिफाफा
અણુ ચુંબકીય પડઘો,विभक्त चुंबकीय अनुनाद
અણુ પટલ,विभक्त पडदा
અણુ પ્લાન્ટ,अणू प्रकल्प
બીજક ચૂકવણી,न्यूक्लिक पेड
કેન્દ્રક,न्यूक्लॉईड
બીજક આયોજક,न्यूक्लियोलर आयोजक
કેન્દ્રક,न्यूक्लियोलस
બીજક,न्यूक्लियोप्लाझम
ન્યુક્લિયોપોલહેડ્રોવાયરસ,न्यूक्लियोपोलॉईड्रोव्हायरस
બીજક,न्यूक्लियोसाइड
બીજક,न्यूक्लियोसोम
બીજક,न्यूक्लियोटाइड
બીજક,न्यूक्लियस
Nંચી નળી,न्यूडिफ्लोरे
કા nી નાખવું,निरर्थक
અપશુકન,न्युलिसोमिक
નંબેટ (એન્ટિએટર),नंबट (अँटीटर)
અંગોની નિષ્ક્રિયતા,अंगांची सुन्नता
આંકડાકીય છિદ્ર (એનએ),संख्यात्मक छिद्र (एनए)
સંખ્યાત્મક વર્ગીકરણ,संख्यात्मक वर्गीकरण
લગ્નનો લગ્નનો પેડ,नौपल पॅड
અખરોટ,नट मांसल
અખરોટ,नट
પૌષ્ટિક,पोषक
પોષક ચક્ર,पौष्टिक सायकलिंग
પોષક સ્થિરકરણ,पौष्टिक स्थितता
પોષક ગરીબ,पोषक गरीब
પોષક દ્રાવણ,पौष्टिक समाधान
પોષણ,पोषण
પોષણ ગુણવત્તા,पौष्टिक गुणवत्ता
પૌષ્ટિક,पौष्टिक
પોષક પેશી,पौष्टिक ऊतक
પોષક મૂલ્ય,पौष्टिक मूल्य
નક્સ વ om મિકા,नुक्स व्होमिका
નિસ્તેજ,Nyctinaste
યુવતી,अप्सरा
નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના રમ પણ દુ માર હતચલા,निम्फा
ઓક,ओक
બુદ્ધિગમ્ય,ओबेलिया
ઉદ્દેશ,उद्दीष्ट
ઉદ્દેશ લેન્સ,वस्तुनिष्ठ लेन्स
પરોપજીવી,परजीवी बंधनकारक
અતિ ત્રાંષ બીમ,प्रकाशाचा तिरकस तुळई
ફરોગું,आयताकृती
નિરીક્ષણ,निरीक्षण
વેડફેર,वेधशाळे
અંધકારમય,ओबट्यूज
મનોવિકાર,ओसीपीटल कॉन्डिल
જાસૂસી,ओसीपीटल लोब
મહાસાગર પ્રાણી,महासागर प्राणी
સમુદ્રનો છોડ,महासागर वनस्पती
મહ્રાન પદ્ધતિ,महासागरीय प्रणाली
સાથોસાગાળ,Ocumim camtum
અષ્ટ,आठ पायांचा सागरी प्राणी
સમલૈંગિક,ओक्युलर
ઓક્યુલર લેન્સ,ओक्युलर लेन्स
ગંધહીન,गंधहीन
ઓનોથેરા લામાર્કિઆના,ओनोथेरा लामार्कियाना
ઓસોફેજલ સ્ફિંક્ટર,Oesophageal sphinter
ઓસોફેગસ,Oesopagus
ઓસ્ટ્રસ ચક્ર,ऑस्ट्रस सायकल
Offંચું કરવું,ऑफसेट
સંતાન,संतती
તેલ ગ્રંથિ,तेल ग्रंथी
તેલ નિમ્ન ઉદ્દેશ,तेल विसर्जन उद्दीष्ट
તેલ પ્રસરણ,तेल गळती
ઓકાઝાકી ટુકડો,ओकाझाकी तुकडा
ઘ્રાણેન્દ્ર,घाणेंद्रियाचा बल्ब
ઘ્રાણેન્દ્રિય,घाणेंद्रियाचा कॉर्टेक्स
ઘ્રાણેન્દ્ર,घाणेंद्रियाचा लोब
ઘંજુ રીસેપ્ટર,घाणेंद्रियाचा रिसेप्टर
ઓજારો,ऑलिगोसीन
અખાડો,ऑलिगोसाकराइड
ઓલિગોસ્કેરાઇડ સાંકળ,ऑलिगोस्कॅचराइड साखळी
છલકાતી માટી,ऑलिगोट्रोफिक माती
શણગારવું,ओलोकालेस
વૈશ્વિક,OMMATIDIUM
સર્વભક્ષી,सर्वज्ञ
સર્વભક્ષી,सर्वव्यापी
ઉશ્કેરાટ,ऑन्कोजेन
કોજેતાપણું,ऑन्कोजेनेसिस
ઓલ્કોજેનિક રૂપાંતર,ऑन्कोजेनिक ट्रान्सफॉर्मेशन
એક સિસ્ટ્રોન એક પોલિપેપ્ટાઇડ,एक सिस्ट्रॉन वन पॉलीपेप्टाइड
એક જનીન એક એન્ઝાઇમ પૂર્વધારણા,एक जीन वन एंजाइम गृहीतक
એક જનીન એક પોલિપેપ્ટાઇડ,एक जनुक एक पॉलीपेप्टाइड
પેરિઆન્થની એક વમળ,पेरियंटचा एक WHOLL
ભ્રષ્ટાચાર,ऑन्टोजेनी
ઓસાઇટ,ओओसाइट
ઓગામવાસી,ओगॅमस
ઓગ,ओगामी
ઓજેનેસિસ,ओजेनेसिस
ઓસ્પોર,ओपोर
અપારદર્શક,अपारदर्शक
ઓપરીન હલદાને પૂર્વધારણા,ओपरीन हल्देन गृहीतक
ખુલ્લી પદ્ધતિ,ओपन सिस्टम
વિપુલ વિકર,ऑपरकुलम
કોઇ,ओपेरॉन
નેપ્યુરા,ओफियुरा
નાટ્ય,ओफ्रीस
આંખની શસ્ત્રક્રિયા,नेत्ररोग शस्त्रक्रिया
માદક દ્રવ્યો,मादक मादक द्रव्ये
તકવાદી ચેપ,संधीसाधू संसर्ग
વિરુદ્ધ,उलट
ઓ.પી.એસ.એન.,ऑप्सिन
સોજો,ऑप्सनिझेशन
ખુલ્લામાં આવેલું,ऑप्टिक
ખુલ્લામાં આવેલું,ऑप्टिक
ઓપ્ટિક લોબ,ऑप्टिक लोब
ઓપ્ટિક ચેતા,ऑप्टिक मज्जातंतू
ઓપ્ટિક રીતે પારદર્શક ક્યુવેટ,ऑप्टिकली पारदर्शक कुवेट
સર્વોચ્ચ તાપમાન,इष्टतम तापमान
નિષ્ઠુર,ओपंटिया
મૌખિક વહીવટ,तोंडी प्रशासन
મૌખિક પટલ,तोंडी पडदा
ઓરંગ ઉટાન,ऑरंग उटान
ભ્રમણકર્તા,परिभ्रमण
ફળ,फळबाग
બાલચુદી,ऑर्किड
ઓર્ચિડેસી,ऑर्किडासी
હુકમ,ऑर्डर
હુકમ,ऑर्डर
ઉડનુડીકાર સમયગાળો,ऑर्डोविशियन कालावधी
ઓરે સ્મેલ્ટર,धातूचा स्मेल्टर
કોર્ટીનું અંગ,कॉर्टीचा अवयव
અંગ પદ્ધતિ,अवयव प्रणाली
અંગ પ્રત્યારોપણ,अवयव प्रत्यारोपण
ઓરડાઓ,ऑर्गेनेल
કાર્બનિક સંયોજન,सेंद्रिय कंपाऊंड
કાર્બનિક પદાર્થ,सेंद्रिय पदार्थ
કાર્બનિક પદાર્થ,सेंद्रिय पदार्थ
કાર્બનિક ઉત્ક્રાંતિ,सेंद्रिय उत्क्रांती
કાર્બનિક,सेंद्रिय शिल्लक
જીવ -કક્ષા,जीवशास्त्र पातळी
એક વિષયવસ્તુ,ऑर्गोजेनेसिस
અભિગમ,अभिमुखता
પૃથ્વીનો ઉત્પત્તિ,पृथ्वीचा मूळ
નકલની ઉત્પત્તિ,प्रतिकृती मूळ
જાતિઓનો ઉત્પત્તિ,प्रजातींचे मूळ
મૂળ વસ્તી,मूळ लोकसंख्या
સુશોભન છોડ,शोभेच्या वनस्पती
સૌમ્ય,ऑर्निथोफिली
સંતૃપ્તિ,ऑर्निथिन
કૃત્રિમ,ऑर्निथोरहिंचस
ઓરોબાંચેઆ,Orobanchea
ઓરોહિપ્પસ,OROHIPPUS
ઓરો-ફેરીંક્સ,ओरो-फॅरेन्क्स
રૂ thod િચુસ્ત રાજ્ય,ऑर्थोडॉक्स राज्य
વિકલાંગ,ऑर्थोफॉस्फेट
ઓરીઝા સટિવા,ओरिझा सॅटिवा
ઓસિલોસ્કોપ સ્ક્રીન,ऑसिलोस्कोप स्क्रीन
ંચી,ऑस्कुलम
હોલજનાર,ओस्मोकॉनफॉर्मर
બેભાનતા,ओस्मोलरिटी
મેડુલાની અસ્પષ્ટતા,मेड्युलाची ओस्मोलरिटी
સ્માલ્ય,ओस्मोलिट
ઓમોરેસેપ્ટર,ओस्मोरसेप्टर
આસ્થા,ओस्मोरग्युलेशन
ઓસ્મોરગ્યુલેશન - ઓસ્મોરગ્યુલેટર,ओस्मोरग्युलेशन - ओस्मोरग्युलेटर
હોમની સાંદ્રતા,ओस्मोटिक एकाग्रता
હોમખાકીય સ્થિતિ,ओस्मोटिक स्थिती
હોશિયાર અસર,ओस्मोटिक प्रभाव
હોલ -પ્રવાહ,ओस्मोटिक प्रवाह
હોલ -ચળવળ,ओस्मोटिक चळवळ
અસ્થિર સંભાવના,ओस्मोटिक संभाव्यता
ઓસ્મિક આંચકો,ओस्मोटिक शॉक
ઓસ્મોટલી સક્રિય,ओस्मोटिकली सक्रिय
સુસ્પર્નીસ,ओस्पेनिस
ઓસસીન,ओसेन
અંધકારમય,ओसिकल
Ossોસી,ओसिफाइड
ઓસ્ટીચાઇઝ,ऑस्टिच्थाइस
ઓસ્ટીટીસ ફાઈબ્રોસા સિસ્ટિકા,ऑस्टायटिस फायब्रोसा सिस्टिका
અસ્થિ,ऑस्टियोआर्थरायटिस
અસ્થિર,ऑस्टिओसाइट
અસ્થિભંગ,ऑस्टिओपोरोसिस
તામસી,ओस्टियम
શાહમૃગ,शहामृग
ઓટોકોનિયમ,ओटोकोनियम
ઓટોલિથ અંગ,ओटोलिथ ऑर्गन
ઓટોલિથ,ओटोलिथ
રોગ,ओच-ओच रोग
પ્રજનન,आउटब्रीडिंग
Outપજ,आउटब्रीडिंग डिव्हाइस
લાગણીનો આક્રોશ,भावनांचा उद्रेक
આળસુ,आउटक्रॉसिंग
બહારનો ભાગ,आउटलेट
પોષકપત્ર,पौष्टिक आऊटपुट
અંડાકાર,अंडाकृती
અંડાકાર બારી,अंडाकृती विंडो
અંડાશય,डिम्बग्रंथि कूप
અંડાકાર,डिम्बग्रंथि ट्यूब्यूल
અંડાશય,अंडाशय
અંડાકાર,अंडाशय
ઓવટે,ओव्हटे
વધારે પડતું શોષણ,जास्त शोषण
એકંદર ચયાપચય,एकूणच चयापचय
અતિપ્રયક્તિ,ओव्हरट्रिशन
અંડાકાર,ओव्हिडक्ट
ઓરવાદરૂપ,ओव्हिपरस
ઓવિપોઝિશન,ओव्हिपोजिशन
ઓવ્યુલેશન,ओव्हुलेशन
મણિ,अंडाशय
ઓવમ,ओव्हम
Xકલીઓ,ऑक्सॅलिस
ઓક્સાલોસેટીક એસિડ (ઓએએ),ऑक्सॅलोसेटिक acid सिड (ओएए)
ષડયંત્ર,ऑक्सिडेशन
ઓક્સિડેટીવ ફોસ્ફોરીલેશન,ऑक्सिडेटिव्ह फॉस्फोरिलेशन
ઓક્સિજન વિયોજન વળાંક,ऑक्सिजन पृथक्करण वक्र
ઓક્સિજન,ऑक्सिजनस
ઓક્સિજનયુક્ત,ऑक्सिजनयुक्त
ઓક્સિજનન,ऑक्सिजनेशन
ઓક્સિંકટિક નળીઓવાળું ગ્રંથિ,ऑक्सिंटिक ट्यूबलर ग्रंथी
ઓક્સીટોસિન,ऑक्सिटोसिन
છીપ,ऑयस्टर
ઓઝોન,ओझोन
ઓઝોનનું છિદ્ર,ओझोन होल
ઓઝોન સ્તર,ओझोनचा थर
પહાડી,पॅचिनेमा
પેશીની,पॅचिटेन
પેકેજિંગ સેલ,पॅकेजिंग सेल
ડીએનએ હેલિક્સનું પેકિંગ,डीएनए हेलिक्सचे पॅकिंग
જોડી જોડાણ,जोडलेले कनेक्शन
પેલેઓંન્ટોવિજ્ologicalાનનો પુરાવો,पॅलेओंटोलॉजिकल पुरावा
પેલેઓંટોલોજિસ,पॅलेओन्टोलॉजिस्ट
પેલેઓન્ટોલોજી,पॅलेओन्टोलॉजी
પેલેઓસીન,पॅलेओसीन
પેલેઓઝોઇક,पॅलेओझोइक
પેલિન્ડ્રોમેટ,पलिंड्रोमिक
પેલિન્ડ્રોમિક ન્યુક્લિયોટાઇડ ક્રમ,पॅलिंड्रोमिक न्यूक्लियोटाइड अनुक्रम
હથેળી,पाम क्रीझ
પહાડી,पालमेट
હેલ્માત સંયોજન પર્ણ,पॅलमेटली कंपाऊंड लीफ
ધબકારા,धडधड
સ્વાદુપિંડ,स्वादुपिंडाचा आयलेट
ક્ષુદ્ર,पेंगेन
પાનખર,पॅनस
ફાંટો,पॅन्सपर्मिया
દંતક,पँथेरा
પેન્ટોથેનિક એસિડ,पॅंटोथेनिक acid सिड
પેપાવર,पॅपाव्हर सोम्निफेरम
કાગળ -ક્રોમેટોગ્રાફી,पेपर क्रोमॅटोग्राफी
પેલેજિઓઇડ,पेपिलियोइडिया
વાપરો,पेपिला
વાતો,पेपिलेट
પપ્પસ,पप्पस
સમાન,पार फोकल
પેરા સહાનુભૂતિપૂર્ણ વિભાજન,पॅरा सहानुभूती विभाजन
પ્રાસંગિક,पॅरासेंट्रिक
વિરોધાભાસ,विरोधाभास
પેરેફિન,पॅराफिन
પેરહિપસ,पॅराहिपस
સમાંતર ઉત્ક્રાંતિ,समांतर उत्क्रांती
સમાંતર નસ,समांतर शिरा
સમાંતર શિષ્ટાચાર,समांतर व्हेनेशन
પરિમાણ મૂલ્ય,पॅरामीटर मूल्य
લથડિયું,पॅरापोडियम
પરજીવી,परजीवी
પરજીવી,परजीवी
પરજીવી પ્રાણી,परजीवी प्राणी
પરજીવી,परजीवी
