Punjabi,Odiya
ਗਣਿਤਿਕ ਉਮੀਦ,ଗାଣିତିକ ଆଶା
ਗਣਿਤਿਕ ਰੂਪ,ଗାଣିତିକ ରୂପ |
"ਗਣਿਤਕ ਫਾਰਮੈਟ, ਗਣਿਤ ਦਾ ਫਾਰਮੈਟ","ଗାଣିତିକ ସୂତ୍ର, ଗାଣିତିକ ଫର୍ମାଟ୍ |"
ਗਣਿਤਿਕ ਪਛਾਣ,ଗାଣିତିକ ପରିଚୟ
"ਗਣਿਤਿਕ ਤਰਕ, ਗਣਿਤਿਕ ਤਰਕ","ଗାଣିତିକ ତର୍କ, ଗାଣିତିକ ତର୍କ |"
ਗਣਿਤ ਦਾ ਮਾਡਲ,ଗାଣିତିକ ମଡେଲ୍ |
ਗਣਿਤ ਦਾ ਇਰਾਦਾ,ଗାଣିତିକ ଉଦ୍ଦେଶ୍ୟ |
ਮੈਟ੍ਰਿਕਸ ਵਿਕਰਣੀਕਰਨ,ମ୍ୟାଟ୍ରିକ୍ସ ଡାଇଗୋନାଲାଇଜେସନ୍ |
ਮੈਟ੍ਰਿਕਸ ਉਲਟ,ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |
ਮੈਟ੍ਰਿਕਸ ਉਲਟਾ,ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |
ਮੈਟ੍ਰਿਕਸ ਰੀਕਰਸਿਵ ਵਿਧੀ,ମ୍ୟାଟ୍ରିକ୍ସ ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |
ਮੈਟ੍ਰਿਕਸ ਵਿਧੀ,ମ୍ୟାଟ୍ରିକ୍ସ ପଦ୍ଧତି |
ਮੈਟ੍ਰਿਕਸ ਗੁਣਾ,ମ୍ୟାଟ୍ରିକ୍ସ ଗୁଣନ |
ਸਥਿਰਾਂਕ ਦਾ ਮੈਟ੍ਰਿਕਸ,ସ୍ଥିର ମାଟ୍ରିକ୍ସ |
ਪ੍ਰਭਾਵੀ ਮੈਟਰਿਕਸ,ପ୍ରାଧାନ୍ୟ ମ୍ୟାଟ୍ରିକ୍ସ |
ਮੈਟ੍ਰਿਕਸ ਆਪਰੇਟਰ,ମ୍ୟାଟ୍ରିକ୍ସ ଅପରେଟର୍ |
ਮੈਟਰਿਕਸ ਬਹੁਪਦ,ମ୍ୟାଟ୍ରିକ୍ସ ବହୁଭୂତ |
ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਿੰਗ,ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟିଙ୍ଗ୍ |
ਮੈਟ੍ਰਿਕਸ ਉਤਪਾਦ,ମ୍ୟାଟ୍ରିକ୍ସ ଉତ୍ପାଦ |
ਵੱਧ ਤੋਂ ਵੱਧ,ସର୍ବାଧିକ
"ਵੱਧ ਤੋਂ ਵੱਧ, ਵੱਧ ਤੋਂ ਵੱਧ, ਸਭ ਤੋਂ ਵੱਧ","ସର୍ବାଧିକ, ସର୍ବାଧିକ, ସର୍ବାଧିକ"
ਅਧਿਕਤਮ ਸੰਪੂਰਨ ਮੁੱਲ,ସର୍ବାଧିକ ସଂପୂର୍ଣ୍ଣ ମୂଲ୍ୟ |
ਅਧਿਕਤਮ F- ਅਨੁਪਾਤ,ସର୍ବାଧିକ F- ଅନୁପାତ |
ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਭਾਵਨਾ,ସର୍ବାଧିକ ସମ୍ଭାବନା |
mahalpistha,ମହଲପିସ୍ତା
ਮਹਾਨ ਸਿੱਟਾ,ଉତ୍ତମ ସିଦ୍ଧାନ୍ତ
ਫੰਕਸ਼ਨ ਦਾ ਅਧਿਕਤਮ,ଫଙ୍କସନ୍ ର ସର୍ବାଧିକ
ਮੈਕਸਵੈੱਲ-ਬੋਲਟਸਮੈਨ ਸਟੈਟਿਸਟਿਕਸ,ମ୍ୟାକ୍ସୱେଲ-ବୋଲ୍ଟସମ୍ୟାନ୍ ପରିସଂଖ୍ୟାନ |
ਮਤਲਬ ਭਟਕਣਾ,ଅର୍ଥ ବିଚ୍ୟୁତି |
ਡਿਵੀਏਸ਼ਨ ਵਰਗ ਦਾ ਮਤਲਬ,ବିଚ୍ୟୁତି ସ୍କୋୟାର ଅର୍ଥ |
ਵਰਗ ਮਤਲਬ ਗਲਤੀ,ବର୍ଗ ଅର୍ଥ ତ୍ରୁଟି |
"ਮਤਲਬ, ਮਤਲਬ ਮੁੱਲ","ଅର୍ଥ, ଅର୍ଥ ମୂଲ୍ୟ"
ਮਤਲਬ ਪ੍ਰਮੇਯ,ଅର୍ଥ ତତ୍ତ୍। |
ਬੁਲਬੁਲਾ ਮਾਪ,ବବୁଲି ମାପ |
"ਮੱਧ, ਮੱਧ, ਮੱਧ, ਮੱਧ","ମଧ୍ୟମା, ମଧ୍ୟମ, ମଧ୍ୟମା, ମଧ୍ୟମା |"
ਮੱਧ ਕੇਂਦਰ,ମଧ୍ୟମ କେନ୍ଦ୍ର |
ਮੱਧ ਵਕਰ,ମଧ୍ୟମ ବକ୍ର
mesothelioma,ମେସୋଥେଲିଓମା |
ਸੁਨੇਹਾ,ବାର୍ତ୍ତା |
"ਕਸਟਮ, ਵਿਧੀ","କଷ୍ଟମ୍, ପଦ୍ଧତି"
ਮਿਟਾਉਣ ਦੀ ਵਿਧੀ,ବିଲୋପ ପଦ୍ଧତି
ਉਲਟ ਢੰਗ,ଓଲଟା ପଦ୍ଧତି |
ਦੁਹਰਾਓ ਵਿਧੀ,ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |
ਘੱਟੋ-ਘੱਟ ਵਰਗ,ସର୍ବନିମ୍ନ ବର୍ଗ
ਟਾਰਕ ਢੰਗ,ଟର୍କ ପଦ୍ଧତି |
ਸਮਾਨ ਤਿਕੋਣ ਵਿਧੀ,ସମାନ ତ୍ରିରଙ୍ଗା ପଦ୍ଧତି |
ਢਲਾਨ ਉਤਰਨ ਢੰਗ,ope ୁଲା ଅବତରଣ ପଦ୍ଧତି |
ਸੰਕਲਨ ਵਿਧੀ,ସଂକଳନ ପଦ୍ଧତି |
ਅਨਿਸ਼ਚਿਤ ਗੁਣਾਂਕ ਵਿਧੀ,ନିର୍ଦ୍ଦିଷ୍ଟ କୋଏଫିସିଏଣ୍ଟ୍ ପଦ୍ଧତି |
ਦੂਰੀ ਆਬਾਦੀ,ଦୂରତା ଜନସଂଖ୍ୟା |
ਮੀਟਰਿਕ ਸਿਸਟਮ,ମେଟ୍ରିକ୍ ସିଷ୍ଟମ୍ |
ਮੀਟ੍ਰਿਕ ਯੂਨਿਟ,ମେଟ୍ରିକ୍ ୟୁନିଟ୍ |
ਮਾਈਕਰੋ ਥਿਊਰੀ,ମାଇକ୍ରୋ ସିଦ୍ଧାନ୍ତ |
ਮਿਡਲ,ମଧ୍ୟମ
ਮੱਧ,ମଧ୍ୟମ
ਕੇਂਦਰੀ ਬਿੰਦੂ,କେନ୍ଦ୍ରୀୟ ବିନ୍ଦୁ |
ਮੱਧ ਬਿੰਦੂ ਫਾਰਮੂਲਾ,ମଧ୍ୟମ ବିନ୍ଦୁ ସୂତ୍ର |
ਨਿਊਨਤਮ ਬਹੁਪਦ,ସର୍ବନିମ୍ନ ବହୁଭୂତ |
ਘੱਟੋ-ਘੱਟ ਥਿਊਰੀ,ମିନିମା ସିଦ୍ଧାନ୍ତ |
"ਨਿਊਨਤਮ, ਸਭ ਤੋਂ ਘੱਟ, ਸਭ ਤੋਂ ਘੱਟ","ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ"
ਘੱਟ ਬਿੰਦੂ,ନିମ୍ନ ବିନ୍ଦୁ |
ਘੱਟੋ-ਘੱਟ ਬਹੁਪਦ,ସର୍ବନିମ୍ନ ବହୁଭାଷୀ |
ਫੰਕਸ਼ਨ ਦਾ ਘੱਟੋ-ਘੱਟ,କାର୍ଯ୍ୟର ସର୍ବନିମ୍ନ
ਛੋਟਾ ਚਾਪ,କ୍ଷୁଦ୍ର ଆର୍କ
ਛੋਟਾ ਅੱਖਰ,କ୍ଷୁଦ୍ର ଅକ୍ଷର
ਸੀਮਾਬੱਧ ਸਬਸੈੱਟ,ସୀମାବଦ୍ଧ ଉପସେଟ |
"ਘਟਾਓ, ਕਰਜ਼ਾ","ମାଇନସ୍, debt ଣ"
ਘਟਾਓ ਦਾ ਚਿੰਨ੍ਹ,ମାଇନସ୍ ଚିହ୍ନ
ਮਿਸ਼ਰਤ ਭਾਗ,ମିଶ୍ରିତ ଭଗ୍ନାଂଶ |
ਵਿਕਲਪਕ ਜੰਤਰ,ବିକଳ୍ପ ଉପକରଣ
"ਮੋਡ, ਮੋਡ, ਵਿਧੀ, ਢੰਗ, ਸਿਸਟਮ, ਮੋਡ","ମୋଡ୍, ମୋଡ୍, ପଦ୍ଧତି, ପଦ୍ଧତି, ସିଷ୍ଟମ୍, ମୋଡ୍ |"
"ਮਾਡਿਊਲਸ, ਮਾਡਿਊਲਸ","ମଡ୍ୟୁଲସ୍, ମଡ୍ୟୁଲସ୍"
ਕੰਪਲੈਕਸ ਨੰਬਰ ਦਾ ਮਾਡਿਊਲਸ,ଜଟିଳ ସଂଖ୍ୟାର ମଡ୍ୟୁଲସ୍ |
ਪਲ,ମୁହୂର୍ତ୍ତ
ਟਾਰਕ ਫੰਕਸ਼ਨ,ଟର୍କ କାର୍ଯ୍ୟ
ਤਾਕਤ ਦਾ ਪਲ,ବଳର ମୁହୂର୍ତ୍ତ
ਬਾਰੰਬਾਰਤਾ-ਵੰਡ ਪਲ,ଆବୃତ୍ତି-ବଣ୍ଟନ ମୁହୂର୍ତ୍ତ |
ਜੜਤਾ ਦਾ ਪਲ,ନିଷ୍କ୍ରିୟତାର ମୁହୂର୍ତ୍ତ |
ਮੋਮੈਂਟਮ ਪਲ,ମୁହୂର୍ତ୍ତ
ਭਾਵਨਾ,ପ୍ରେରଣା |
ਇੱਕ ਪੋਸਟ,ଏକ ପୋଷ୍ଟ
ਸਿੰਗਲ ਏਕੀਕਰਣ,ଏକକ ଏକୀକରଣ
"ਸਮਰੂਪਤਾ, ਮੋਨੋਮੋਰਫਿਜ਼ਮ","ଏକତା, ମନୋମୋର୍ଫିଜିମ୍ |"
ਮੋਨੋਕੂਲਰ,ମୋନୋକୁଲାର୍ |
ਇੱਕ ਦਿਸ਼ਾਹੀਣ ਚੜ੍ਹਦਾ ਕ੍ਰਮ,ଏକପାଖିଆ ଆରୋହଣ କ୍ରମ |
ਬਿਲਕੁਲ,ଖୋଲାଖୋଲି |
unidirectionally ਚੰਦਰਮਾ ਜਾਲ,ଏକତରଫା ଭାବରେ କ୍ରେସେଣ୍ଟ୍ ଜାଲ୍ |
monotically ਵਧ ਰਹੀ ਕ੍ਰਮ,ଏକମାତ୍ର ବୃଦ୍ଧି କ୍ରମ |
ਇਕਸਾਰ ਫੰਕਸ਼ਨ,ଅଲଗା କାର୍ଯ୍ୟ
ਮੋਂਟੇ-ਕਾਰਲੋ ਗਣਨਾ,ମୋଣ୍ଟେ-କାର୍ଲୋ ଗଣନା |
ਮੋਂਟੇ-ਕਾਰਲੋ ਵਿਧੀ,ମୋଣ୍ଟେ-କାର୍ଲୋ ପଦ୍ଧତି |
ਮੋਰਾ (ਖੇਡਾਂ),ମୋରା (କ୍ରୀଡା)
ਮੌਤ ਦੇ ਅੰਕੜੇ,ମୃତ୍ୟୁ ପରିସଂଖ୍ୟାନ
ਗਾਲਬਨ,ବହୁତ ସମ୍ଭାବନା
ਮੋਸ਼ਨ,ଗତି
ਹਿਲਾਉਣ ਦਾ ਮਤਲਬ,ଗତିଶୀଳ ଅର୍ଥ |
M- ਆਬਾਦੀ,M- ଜନସଂଖ୍ୟା |
ਇੰਟੀਗਰਲ ਦਾ ਐਮ-ਟੈਸਟ,ଅବିଚ୍ଛେଦ୍ୟର M- ପରୀକ୍ଷା |
ਕਈ ਫੈਸਲੇ-ਸਮੱਸਿਆ,ଏକାଧିକ ନିଷ୍ପତ୍ତି-ସମସ୍ୟା |
ਬਹੁਪਦ ਦੀ ਆਮ ਵੰਡ,ବହୁଭାଷୀ ସାଧାରଣ ବଣ୍ଟନ |
ਬਹੁਨਾਮੀ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,ପଲିନୋମିଆଲ୍ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
ਮਲਟੀਪਲੈਕਸ ਆਵਾਜਾਈ ਸਮੱਸਿਆ,ମଲ୍ଟିପ୍ଲେକ୍ସ ପରିବହନ ସମସ୍ୟା |
ਬਹੁਪਦ,ବହୁଭୂତ
ਬਹੁਪਦ ਦੀ ਵੰਡ,ବହୁଭୂତ ବଣ୍ଟନ |
"ਮਲਟੀਪਲ, ਮਲਟੀਪਲ, ਮਲਟੀਪਲ, ਕਈ (ਵੀ.), ਮਲਟੀਪਲ, ਰਿਫ੍ਰੈਕਟਿਵ (ਐਨ.)","ଏକାଧିକ, ଏକାଧିକ, ଏକାଧିକ, ଅନେକ (v।), ଏକାଧିକ, ପ୍ରତିକ୍ରିୟାଶୀଳ (n।)"
ਬਹੁ-ਚੋਣ ਸਮੱਸਿਆ,ଏକାଧିକ ପସନ୍ଦ ସମସ୍ୟା |
ਸੰਘੀ ਸੂਬੇ,ସମ୍ମିଳିତ ପ୍ରଦେଶଗୁଡିକ |
ਮਲਟੀਪਲ ਸਬੰਧ,ଏକାଧିକ ସମ୍ପର୍କ
ਮਲਟੀਪਲ ਬਾਰੰਬਾਰਤਾ ਸਾਰਣੀ,ଏକାଧିକ ଫ୍ରିକ୍ୱେନ୍ସି ଟେବୁଲ୍ |
ਮਲਟੀਪਲ ਅਟੁੱਟ,ଏକାଧିକ ଅବିଚ୍ଛେଦ୍ୟ |
ਮਲਟੀਪਲ ਏਕੀਕਰਣ,ଏକାଧିକ ଏକୀକରଣ
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ,ଏକାଧିକ ରିଗ୍ରେସନ୍ |
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,ଏକାଧିକ ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ,ଏକାଧିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ,ଏକାଧିକ ରିଗ୍ରେସନ୍ ସମୀକରଣ |
ਮਲਟੀ ਰੂਟ,ଏକାଧିକ ମୂଳ
ਗੁਣਾ,ଗୁଣନ
(ਨਿਰਧਾਰਕ ਦਾ) ਕਾਲਮ ਗੁਣਾ,(ନିର୍ଣ୍ଣୟକାରୀ) ସ୍ତମ୍ଭ ଗୁଣନ |
(ਨਿਰਧਾਰਕ ਦਾ) ਰੇਖਿਕ ਗੁਣਾ,(ନିର୍ଣ୍ଣୟକାରୀ) ର ar ଖ୍ୟ ଗୁଣନ |
ਗੁਣਾ ਕਾਰਕ,ଗୁଣନ କାରକ |
ਗੁਣਾਤਮਕ ਫੰਕਸ਼ਨ,ଗୁଣାତ୍ମକ କାର୍ଯ୍ୟ
ਗੁਣਾਤਮਕ ਸਮੂਹ,ଗୁଣାତ୍ମକ ଗୋଷ୍ଠୀ |
ਗੁਣਾਤਮਕ ਉਲਟ,ବହୁଗୁଣ ଓଲଟା |
ਬਹੁਲਤਾ,ବହୁବଚନତା |
ਬਹੁਲਤਾ,ବହୁବଚନତା |
ਜ਼ੀਰੋ ਦੀ ਬਹੁਲਤਾ,ଶୂନ୍ୟର ଗୁଣ
ਗੁਣਕ,ଗୁଣକ
"ਗੁਣਾ, ਗੁਣਾ","ଗୁଣ କର, ଗୁଣ କର |"
ਮਲਟੀਪਲ ਵੰਡ,ଏକାଧିକ ବଣ୍ଟନ |
ਬਹੁ-ਵਿਭਿੰਨ ਸਧਾਰਣ ਵੰਡ,ଏକାଧିକ ସାଧାରଣ ବଣ୍ଟନ |
ਬਹੁਭਿੰਨ ਆਬਾਦੀ,ବହୁବିଧ ଜନସଂଖ୍ୟା |
"ਆਪਸੀ, ਆਪਸੀ","ପାରସ୍ପରିକ, ପାରସ୍ପରିକ"
ਨਾਬਲਾ,ନାବଲା |
ਨਪੀਰੀਆ,ନାପିରିଆ |
"ਨੇਪੀਅਰ ਲਘੂਗਣਕ, ਨੇਪੀਅਰ ਲਘੂਗਣਕ","napier logarithm, napier logarithm |"
"ਕੁਦਰਤੀ ਲਘੂਗਣਕ, ਕੁਦਰਤੀ ਲਘੂਗਣਕ","ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍, ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍ |"
"ਸਕਾਰਾਤਮਕ ਪੂਰਨ ਅੰਕ, ਸਕਾਰਾਤਮਕ ਪੂਰਨ ਅੰਕ","ପଜିଟିଭ୍ ଇଣ୍ଟିଜର୍, ପଜିଟିଭ୍ ଇଣ୍ଟିଜର୍"
ਸਮੁੰਦਰੀ ਮੀਲ,ନାଟିକାଲ୍ ମାଇଲ୍ |
n-ਵਿਮ,n-vim
n-vim ਵੈਕਟਰ-ਸਪੇਸ,n-vim ଭେକ୍ଟର-ସ୍ପେସ୍ |
ਲੋੜੀਂਦੀਆਂ ਅਤੇ ਲੋੜੀਂਦੀਆਂ ਪਾਬੰਦੀਆਂ,ଆବଶ୍ୟକ ଏବଂ ପର୍ଯ୍ୟାପ୍ତ ପ୍ରତିବନ୍ଧକ |
ਜ਼ਰੂਰੀ ਪਾਬੰਦੀਆਂ,ଆବଶ୍ୟକ ପ୍ରତିବନ୍ଧକ |
ਮਨਾਹੀ,ନିଷେଧ |
"ਨਕਾਰਾਤਮਕ, ਨਕਾਰਾਤਮਕ, ਨਕਾਰਾਤਮਕ","ନକାରାତ୍ମକ, ନକାରାତ୍ମକ, ନକାରାତ୍ମକ"
ਕ੍ਰੈਡਿਟ ਵਕਰਤਾ,କ୍ରେଡିଟ୍ ବକ୍ରତା
ਨਕਾਰਾਤਮਕ ਨਿਸ਼ਚਿਤ ਸਮਰੂਪਤਾ,ନକାରାତ୍ମକ ନିର୍ଦ୍ଦିଷ୍ଟ ସମଲିଙ୍ଗୀତା |
ਨੈਗੇਟਿਵ ਸਥਿਰ ਮੈਟ੍ਰਿਕਸ,ନକାରାତ୍ମକ ସ୍ଥିର ମ୍ୟାଟ୍ରିକ୍ସ |
ਨਕਾਰਾਤਮਕ ਅਰਧ ਨਿਸ਼ਚਿਤ ਸਮਰੂਪਤਾ,ନକାରାତ୍ମକ ଅର୍ଦ୍ଧସାମରିକ ସମଲିଙ୍ଗୀତା |
"ਆਂਢ-ਗੁਆਂਢ, ਨੇੜਤਾ","ପଡ଼ୋଶୀ, ନିକଟତର"
"ਮਲਟੀਪਲ ਸੈਂਪਲਿੰਗ, ਇਨਕਲੂਸਿਵ ਸੈਂਪਲਿੰਗ","ଏକାଧିକ ନମୁନା ସଂଗ୍ରହ, ଅନ୍ତର୍ଭୂକ୍ତ ନମୁନା ସଂଗ୍ରହ |"
ਸ਼ੁੱਧ ਜਨਮ ਦਰ,ନିଟ୍ ଜନ୍ମ ହାର
ਨਿਊਟੈਨੀ ਮਕੈਨਿਕਸ,ନ୍ୟୁଟାନି ମେକାନିକ୍ସ |
ਨਿਊਟਨ ਦਾ ਵਿਭਾਜਿਤ ਅੰਤਰ ਫਾਰਮੂਲਾ,ନ୍ୟୁଟନ୍ ର ବିଭାଜିତ ଭିନ୍ନତା ସୂତ୍ର |
ਨਿਊਟਨ ਦੇ ਗਤੀ ਦੇ ਨਿਯਮ,ନ୍ୟୁଟନ୍ ଗତିର ନିୟମ |
ਨਾਮ ਅਸਾਈਨਮੈਂਟ,ନାମ ଆସାଇନମେଣ୍ଟ
ਨੀਮਨ-ਪੀਅਰਸਨ-ਸਿਧਾਂਤ,ନେମାନ-ପିଆରସନ-ନୀତି |
ਜ਼ੀਰੋ ਸੰਭਾਵੀ ਤੱਤ,ଶୂନ୍ୟ ସମ୍ଭାବ୍ୟ ଉପାଦାନ |
ਜ਼ੀਰੋ ਸੰਭਾਵੀ ਮੈਟਰਿਕਸ,ଶୂନ୍ୟ ସମ୍ଭାବ୍ୟ ମ୍ୟାଟ୍ରିକ୍ସ |
"ਨੋਡ, ਨੋਡ, ਪੱਤਾ, ਆਉਟਪੁੱਟ, ਫਿਲਟਰ","ନୋଡ୍, ନୋଡ୍, ପତ୍ର, ଆଉଟପୁଟ୍, ଫିଲ୍ଟର୍ |"
ਐਨ-ਅਬੇਲੀ ਸਮੂਹ,ଏକ-ଆବେଲି ଗୋଷ୍ଠୀ |
ਸਾਪੇਖਿਕ ਕਨਵਰਜੈਂਸ,ଆପେକ୍ଷିକ ସମ୍ମିଶ୍ରଣ |
ਪਾਰਦਰਸ਼ੀ,ଟ୍ରାନ୍ସେଣ୍ଡେଣ୍ଟାଲ୍ |
ਬੇਕਾਰ,ଦୁର୍ନୀତିଗ୍ରସ୍ତ
ਅਸੁਰੱਖਿਅਤ ਅਧਾਰ ਇਕਸਾਰ ਹੱਲ,ଦୁର୍ନୀତିଗ୍ରସ୍ତ ଭିତ୍ତିଭୂମି ସ୍ଥିର ସମାଧାନ |
ਅਗਾਨ,aghan
ਸੰਘਣੀ ਕੁੱਲ,ଘନ ଏଗ୍ରିଗେଟ୍ |
ਅੰਕਾਂ ਦੀ ਅਣਗਿਣਤ ਅਨੰਤਤਾ,ପଏଣ୍ଟଗୁଡିକର ଅସଂଖ୍ୟ ଅସୀମତା |
ਅਣਗਿਣਤ ਸੈੱਟ,ଅଗଣିତ ସେଟ୍ |
ਬੇਮਿਸਾਲ,ତୁଳନାତ୍ମକ
ਗੈਰ-ਸਬਸੈੱਟ,ଅଣ-ଉପସେଟ |
ਯੂਕਲਿਡੀਅਨ ਜਿਓਮੈਟਰੀ,ଇଉକ୍ଲିଡିଆନ୍ ଜ୍ୟାମିତି |
"ਅਨੁਪਾਤਕ, ਅਸਪਸ਼ਟ","ଅନୁପଯୁକ୍ତ, ଅନୁପଯୁକ୍ତ"
ਗੈਰ-ਇੰਟਰਸੈਕਟਿੰਗ,ବିଚ୍ଛେଦ ନୁହେଁ |
ਗੈਰ-ਲੀਨੀਅਰ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨਾਂ,ଅଣ-ର ar ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |
ਗੈਰ-ਲੀਨੀਅਰ ਅੰਤਰ ਸਮੀਕਰਨ,ଅଣ-ର ar ଖ୍ୟ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
ਗੈਰ-ਲੀਨੀਅਰ ਸਮੀਕਰਨ,ଅଣ-ର ar ଖିକ ସମୀକରଣ |
ਗੈਰ-ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ,ଅଣ-ର ar ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |
ਗੈਰ-ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ,ଅଣ-ରେଖା ରିଗ୍ରେସନ୍ |
ਗੈਰ-ਲੀਨੀਅਰ ਸਬੰਧ,ଅଣ-ର ar ଖିକ ସମ୍ପର୍କ |
ਗੈਰ-ਨੈਗੇਟਿਵ ਪੂਰਨ ਅੰਕ ਗੈਰ-ਨੈਗੇਟਿਵ ਪੂਰਨ ਅੰਕ,ଅଣ ନେଗେଟିଭ୍ ଇଣ୍ଟିଜର୍ ନନ୍ ନେଗେଟିଭ୍ ଇଣ୍ଟିଜର୍
ਗੈਰ-ਨੈਗੇਟਿਵ ਵੇਰੀਏਬਲ,ଅଣ ନେଗେଟିଭ୍ ଭେରିଏବଲ୍ |
ਗੈਰ-ਪੈਰਾਮੀਟਰਿਕ ਟੈਸਟ,ଅଣ-ପାରାମେଟ୍ରିକ୍ ପରୀକ୍ଷା |
ਗੈਰ-ਸੰਭਾਵਨਾਵਾਦੀ ਪਹੁੰਚ,ଅଣ-ସମ୍ଭାବ୍ୟ ଆଭିମୁଖ୍ୟ |
ਉਲਟ ਮੈਟ੍ਰਿਕਸ,ଓଲଟା ମ୍ୟାଟ୍ରିକ୍ସ |
ਅਸਮਿਤ ਮੈਟ੍ਰਿਕਸ,ଅସୀମେଟ୍ରିକ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
ਮਾਮੂਲੀ,ଅମୂଳକ
ਗੈਰ-ਜ਼ੀਰੋ ਨਿਰਧਾਰਕ,ଶୂନ୍ୟ ନଥିବା ନିର୍ଣ୍ଣୟକାରୀ |
ਖਾਲੀ,ଖାଲି
ਗੈਰ-ਸਬਸੈੱਟ,ଅଣ-ଉପସେଟ |
ਗੈਰ-ਜ਼ੀਰੋ ਨਿਰਧਾਰਕ,ଶୂନ୍ୟ ନଥିବା ନିର୍ଣ୍ଣୟକାରୀ |
ਜਾਂ ਪੂਰਕ ਦਰਵਾਜ਼ੇ,କିମ୍ବା ସଂପୃକ୍ତ ଫାଟକ |
"ਆਮ, ਕੁਦਰਤੀ, ਮਿਆਰੀ, ਆਮ, ਆਮ, ਆਮ, ਆਮ","ସାଧାରଣ, ପ୍ରାକୃତିକ, ମାନକ, ସାଧାରଣ, ସାଧାରଣ, ସାଧାରଣ, ସାଧାରଣ |"
ਆਮ ਪ੍ਰਵੇਗ,ସାଧାରଣ ତ୍ୱରଣ |
ਆਮ ਕੋਣ,ସାଧାରଣ କୋଣ
ਆਮ ਕਰਵ,ସାଧାରଣ ବକ୍ର
ਆਮ ਘਣਤਾ ਫੰਕਸ਼ਨ,ସାଧାରଣ ଘନତା କାର୍ଯ୍ୟ
ਆਮ ਵੰਡ,ସାଧାରଣ ବଣ୍ଟନ |
ਆਮ ਵੰਡ ਫੰਕਸ਼ਨ,ସାଧାରଣ ବଣ୍ଟନ କାର୍ଯ୍ୟ
ਮੈਟ੍ਰਿਕਸ ਦਾ ਸਧਾਰਨ ਰੂਪ,ମାଟ୍ରିକ୍ସର ସାଧାରଣ ରୂପ |
ਆਮ ਬਾਰੰਬਾਰਤਾ,ସାଧାରଣ ଫ୍ରିକ୍ୱେନ୍ସି |
ਸਧਾਰਣ ਕਰਵ,ସାଧାରଣ ବକ୍ର
ਸਧਾਰਣ ਫਲੋਟਿੰਗ ਪੁਆਇੰਟ ਨੰਬਰ,ସ୍ flo ାଭାବିକ ଭାସମାନ ବିନ୍ଦୁ ସଂଖ୍ୟା |
ਸਧਾਰਣ ਕਰਨ ਵਾਲਾ,ନର୍ମାଲାଇଜର୍
ਆਮ ਮੈਟ੍ਰਿਕਸ,ସାଧାରଣ ମ୍ୟାଟ୍ରିକ୍ସ |
ਆਮ ਸੰਭਾਵਨਾ ਵਕਰ,ସାଧାରଣ ସମ୍ଭାବ୍ୟତା ବକ୍ର
ਆਮ ਸੰਭਾਵਨਾ ਵੰਡ,ସାଧାରଣ ସମ୍ଭାବନା ବଣ୍ଟନ |
"ਆਮ ਉਪ-ਸਮੂਹ, ਖਾਸ ਉਪ-ਸਮੂਹ","ସାଧାରଣ ସବ୍ ଗ୍ରୁପ୍, ନିର୍ଦ୍ଦିଷ୍ଟ ସବ୍ ଗ୍ରୁପ୍ |"
ਮਿਆਰੀ ਰੇਖਿਕ ਸਪੇਸ,ମାନକ ର line ଖ୍ୟ ସ୍ଥାନ |
ਵੈਕਟਰ ਮਿਆਰੀ,ଭେକ୍ଟର ମାନକ
"ਗੇਟ ਨਹੀਂ, ਗੇਟ ਨਹੀਂ","ଗେଟ୍ ନୁହେଁ, ଗେଟ୍ ନୁହେଁ |"
