Assamese,Tamil
শিথিলভাৱে সংযুক্ত,தளர்வாக இணைக்கப்பட்டது
ক্ষতিহীন সংকোচন,இழப்பற்ற சுருக்கம்
হাছে কম্প্ৰেছন,ஹஸ்ஸே சுருக்கம்
কম বাইট,குறைந்த பைட்
নিম্নস্তৰৰ ভাষা,குறைந்த அளவிலான மொழி
লো পাছ ফিল্টাৰ,குறைந்த பாஸ் வடிகட்டி
"1.নিম্ন কণ্ডিচনেড, 2. তলত বান্ধি থোৱা আছে","1.குறைந்த நிலை, 2. கீழே பிணைக்கப்பட்டுள்ளது"
"1.MAC প্ৰটোকল, 2.MAC নৈতিকতা (মধ্যমীয়া প্ৰৱেশ নিয়ন্ত্ৰণ)","1.MAC நெறிமுறை, 2.MAC நெறிமுறைகள் (நடுத்தர அணுகல் கட்டுப்பாடு)"
"১.যন্ত্ৰ, ২.যন্ত্ৰ","1. இயந்திரம், 2. இயந்திரம்"
মেচিনৰ ঠিকনা,இயந்திர முகவரி
"১.মেচিন ক’ড, ২.মেচিন ক’ড","1. இயந்திரக் குறியீடு, 2. இயந்திரக் குறியீடு"
মেচিনৰ চকা,இயந்திர சக்கரம்
যান্ত্ৰিক ভাষা,இயந்திரமயமாக்கப்பட்ட மொழி
যান্ত্ৰিক চফ্টৱেৰ,இயந்திர மென்பொருள்
ডিভাইচৰ ভুল,சாதன பிழை
মেচিনৰ অচল সময়,இயந்திரம் செயலற்ற நேரம்
মেচিন ভাষা,இயந்திர மொழி
হাতপুথি,கையேடு
মেচিন চেন্স,இயந்திர உணர்வு
"১.মেচিন লেংগুৱেজ, ২.মেচিন লেংগুৱেজ","1.இயந்திர மொழி, 2.இயந்திர மொழி"
মেচিন লাৰ্নিং,இயந்திர வழி கற்றல்
মেচিন অপাৰেচন,இயந்திர செயல்பாடு
মেচিন ভাষা,இயந்திர மொழி
মেচিনৰ পৰিৱেশন,இயந்திர செயல்திறன்
মেচিন চিমুলেচন,இயந்திர உருவகப்படுத்துதல்
মেচিন হাইজেকিং সময়,இயந்திர கடத்தல் நேரம்
মেচিন অনুবাদ,இயந்திர மொழிபெயர்ப்பு
মেচিন শব্দ,இயந்திர வார்த்தைகள்
মেক্ৰ&#39; নিৰ্দেশনা,மேக்ரோ அறிவுறுத்தல்
মেক্ৰ&#39; স্কেল,மேக்ரோ அளவுகோல்
গণ সমাবেশ কাৰ্যসূচী,வெகுஜன அசெம்பிளிங் திட்டம்
স্থূল কল,மொத்த அழைப்பு
"১.মেক্ৰ’ ক’ড, ২.মেক্ৰ’ ক’ড","1.மேக்ரோ குறியீடு, 2.மேக்ரோ குறியீடு"
মেক্ৰ&#39; কমাণ্ড,மேக்ரோ கட்டளை
মেক্ৰ&#39; ঘোষণা,மேக்ரோ பிரகடனம்
মেক্ৰ&#39; সংজ্ঞা,மேக்ரோ வரையறை
মেক্ৰ&#39; ফ্ল&#39; চাৰ্ট,மேக்ரோ ஓட்ட விளக்கப்படம்
মেক্ৰ&#39; জেনেৰেটৰ,மேக்ரோ ஜெனரேட்டர்
মেক্ৰ&#39; নিৰ্দেশনা,மேக்ரோ அறிவுறுத்தல்
স্থূল ভাষা,மொத்த மொழி
মেক্ৰ&#39; লাইব্ৰেৰী,மேக்ரோ நூலகம்
মেক্ৰ&#39; প্ৰাচল,மேக்ரோ அளவுரு
মেক্ৰ&#39; প্ৰচেছিং,மேக்ரோ செயலாக்கம்
"1.মেক্ৰ&#39; প্ৰচেছৰ, 2. মেক্ৰ&#39;প্ৰচেছৰ","1.மேக்ரோ செயலி, 2. மேக்ரோப்ராசசர்"
মেক্ৰ&#39; প্ৰগ্ৰেমিং,மேக்ரோ நிரலாக்க
স্থূল প্ৰট&#39;টাইপ,மொத்த முன்மாதிரி
"1.মেক্ৰ&#39; এনকোডিং, 2.মেক্ৰ&#39; ক&#39;ডিং","1.மேக்ரோ என்கோடிங், 2.மேக்ரோ கோடிங்"
মেগাবাইট (MB),மெகாபைட் (MB)
যাদুৰ চিহ্ন,மந்திர சின்னம்
যাদু সংখ্যা,மந்திர எண்
চুম্বকীয় বুদবুদ স্মৃতিশক্তি,காந்த குமிழி நினைவகம்
চুম্বকীয় কাৰ্ড,காந்த அட்டை
"১.চুম্বকীয় কোষ, ২.চুম্বকীয় কোষ","1.காந்த செல், 2.காந்த செல்"
চুম্বকীয় চিহ্ন,காந்த சின்னம்
চুম্বকীয় কোৰ সংৰক্ষণ,காந்த மைய சேமிப்பு
"1.চুম্বকীয় ডিস্ক, 2. চুম্বকীয় ডিস্ক","1.காந்த வட்டு, 2. காந்த வட்டு"
চুম্বকীয় ডিষ্কৰ ঠিকনা,காந்த வட்டு முகவரி
চুম্বকীয় ডিস্ক মেমৰি,காந்த வட்டு நினைவகம்
চুম্বকীয় ড্ৰাম,காந்த டிரம்
"1.চুম্বকীয় এনকোডিং, 2.চুম্বকীয় ক&#39;ডিং, 3.চুম্বকীয় ক&#39;ডিং","1.காந்த குறியாக்கம், 2.காந்தக் குறியீட்டு முறை, 3.காந்தக் குறியீட்டு முறை"
চুম্বকীয় শীৰ্ষ,காந்த மேல்
চুম্বকীয় চিয়াঁহী,காந்த மை
চুম্বকীয় চিয়াঁহী আখৰ চিনাক্তকৰণ (MICR),காந்த மை எழுத்து அங்கீகாரம் (MICR)
চুম্বকীয় মাধ্যম,காந்த ஊடகம்
চুম্বকীয় পঢ়া,காந்த வாசிப்பு
চুম্বকীয় ৰেকৰ্ডিং,காந்த பதிவு
চুম্বকীয় সংৰক্ষণ,காந்த சேமிப்பு
চুম্বকীয় ৰেখা,காந்தப் பட்டை
চুম্বকীয় টেপ,காந்த நாடா
চুম্বকীয় টেপ কাৰ্টিজ,காந்த நாடா கெட்டி
চুম্বকীয় টেপ ড্ৰাইভ,காந்த நாடா இயக்கி
চুম্বকীয় টেপ পূৰ্বসূৰী,காந்த நாடா முன்னோடி
চুম্বকীয় টেপ লাইব্ৰেৰিয়ান,காந்த நாடா நூலகர்
চুম্বকীয় টেপ প্ৰৱেশ,காந்த நாடா அணுகல்
চুম্বকীয় টেপ ইউনিট,காந்த நாடா அலகு
"1.চুম্বকীয় পাতল স্তৰ, 2.চুম্বকীয় পাতল ফিল্ম","1.காந்த மெல்லிய அடுக்கு, 2.காந்த மெல்லிய படலம்"
চুম্বকীয় পথ,காந்த பாதை
চুম্বকীয় আলোকীয় সংৰক্ষণ,காந்த ஒளியியல் சேமிப்பு
"1.চুম্বক প্ৰিন্টাৰ, 2.চুম্বক প্ৰিন্টাৰ","1.காந்த அச்சுப்பொறி, 2.காந்த அச்சுப்பொறி"
চুম্বকীয় বিকৃতি,காந்த விலகல்
চুম্বকীয়ভাৱে বিকৃত কৰিব পৰা টেবলেট,காந்தமாக சிதைக்கக்கூடிய மாத்திரை
"১.মেইল বক্স, ২.মেইল বক্স","1. அஞ்சல் பெட்டி, 2. அஞ்சல் பெட்டி"
মেইল মাৰ্জ কৰক,அஞ்சல் இணைப்பு
"১.মুখ্য নিয়ন্ত্ৰণ একক, ২.মুখ্য নিয়ন্ত্ৰণ একক","1. தலைமைக் கட்டுப்பாட்டுப் பிரிவு, 2. தலைமைக் கட்டுப்பாட்டுப் பிரிவு"
মূল ফ্ৰেম,முக்கிய சட்டகம்
"1.মূল ফ্ৰেম ব্যৱস্থা, 2.মূল ফ্ৰেম ব্যৱস্থা","1.முதன்மை சட்ட அமைப்பு, 2.முதன்மை சட்ட அமைப்பு"
"১.মূল স্মৃতি, ২.মূল স্মৃতি","1.முதன்மை நினைவகம், 2.முதன்மை நினைவகம்"
"১.মূল কাৰ্যসূচী, ২.মূল কাৰ্যসূচী","1.முதன்மை திட்டம், 2.முதன்மை திட்டம்"
মূল সংৰক্ষণ,முக்கிய சேமிப்பு
"১.মেইন চুইচ, ২.মেইন চুইচ","1.மெயின் ஸ்விட்ச், 2.மெயின் ஸ்விட்ச்"
"1.ৰক্ষণাবেক্ষণ, 2.ৰক্ষণাবেক্ষণ","1.பராமரிப்பு, 2.பராமரிப்பு"
ৰক্ষণাবেক্ষণ পেনেল,பராமரிப்பு குழு
ৰক্ষণাবেক্ষণৰ সময়,பராமரிப்பு நேரம்
ডাঙৰ বৃত্ত,பெரிய வட்டம்
কী ডিভাইচ,முக்கிய சாதனம்
মূল চাবি,முக்கிய விசை
মূল মঞ্চ,முக்கியமான கட்டம்
মূল গঠন,முக்கிய கட்டமைப்பு
মূল কাম,முக்கிய வேலை
সংখ্যাগৰিষ্ঠ উপাদান,பெரும்பான்மை கூறு
সংখ্যাগৰিষ্ঠতা গেট,பெரும்பான்மை வாயில்
সংখ্যাগৰিষ্ঠতা অপাৰেচন,பெரும்பான்மை செயல்பாடு
ৰিইম্বৰ্চেমেণ্টৰ সময়সীমা,திருப்பிச் செலுத்தும் காலம்
মিছঅপাৰেচন ৰুটিন,தவறான நடைமுறை
ব্যৱস্থাপনা বিকাশ,மேலாண்மை வளர்ச்சி
ব্যৱস্থাপনা তথ্য ব্যৱস্থা (MIS),மேலாண்மை தகவல் அமைப்பு (எம்ஐஎஸ்)
ব্যৱস্থাপনা বিজ্ঞান,மேலாண்மை அறிவியல்
মানচেষ্টাৰ এনকোডিং,மான்செஸ்டர் குறியாக்கம்
গুণন,பெருக்கல்
অনুমান কৰা চলক,மதிப்பிடப்பட்ட மாறி
আনুমানিক সূচকাংক,மதிப்பிடப்பட்ட குறியீடு
মানৱ যন্ত্ৰৰ অনুকৰণ,மனித இயந்திர உருவகப்படுத்துதல்
মেনুৱেল ঠিকনা চুইচ,கையேடு முகவரி சுவிட்ச்
হাতৰ দ্বাৰা বিশ্লেষণ কৰা,கையேடு பகுப்பாய்வு
মেনুৱেল কল,கைமுறை அழைப்பு
হাতৰ দ্বাৰা প্ৰৱেশ কৰা,கைமுறை நுழைவு
"১.মেনুৱেল চেণ্টাৰ, ২.মেনুৱেল চেণ্টাৰ","1. கையேடு மையம், 2. கையேடு மையம்"
"1. মেনুৱেল ইনপুট, 2. মেনুৱেল ইনপুট","1. கைமுறை உள்ளீடு, 2. கைமுறை உள்ளீடு"
মেনুৱেল অপাৰেচন,கைமுறை செயல்பாடு
বহুতৰ লগত বহুতৰ সম্পৰ্ক,பல-பல உறவு
মাল্টি-ডিকোডাৰ,பல குறிவிலக்கி
মানচিত্ৰ পদ্ধতি,வரைபட முறை
মেপিং,விவரணையாக்கம்
প্ৰান্ত,விளிம்பு
প্ৰান্তীয় ভুল,விளிம்பு பிழை
প্ৰান্তীয় অনুসন্ধান,விளிம்பு விசாரணை
প্ৰান্তীয় পৰীক্ষা,விளிம்பு சோதனை
চিহ্ন ধৰা পেলোৱা,சின்னம் கண்டறிதல்
চিন পঢ়া,கையெழுத்து வாசிப்பு
চিহ্ন স্কেনিং,சின்னம் ஸ்கேனிங்
sign sense,அடையாள உணர்வு
মাৰ্কাৰ,குறிப்பான்
চিহ্নিত কৰা,குறிக்கும்
মাৰ্কাৰ তৰংগ,மார்க்கர் அலை
মাৰ্কভ শৃংখল,மார்க்கோவ் சங்கிலி
মাৰ্কভ উৎস,மார்க்கோவ் ஆதாரம்
markup ভাষা,மார்க்அப் மொழி
maser,மேசர்
maser,மேசர்
"১.মাস্ক, ২.অভাৰ, ৩.অভাৰ","1.முகமூடி, 2.முக்காடு, 3.முக்காடு"
"1. কভাৰ বিট, 2. কভাৰ বিট, 3. মাস্ক দুটা অংক","1. கவர் பிட், 2. கவர் பிட், 3. முகமூடி இரட்டை இலக்கங்கள்"
মাস্ক প্ৰগ্ৰেমেবল ডিভাইচ,முகமூடி நிரல்படுத்தக்கூடிய சாதனம்
কভাৰ ৰেজিষ্টাৰ,கவர் பதிவு
"1. কভাৰ ৰম, 2. কভাৰ ৰম","1. கவர் ரோம், 2. கவர் ரோம்"
আৱৰণ,கவர்
বিশাল পৰিসংখ্যা,பெரிய புள்ளிவிவரங்கள்
"1.মাছ মেমৰি, 2.মাছ মেমৰি","1. நிறை நினைவகம், 2. நிறை நினைவகம்"
বৃহৎ পৰিমাণে সমান্তৰাল,பெருமளவில் இணையாக
মুখীয়াল,தலைவன்
মাষ্টাৰ কাৰ্ড,முதன்மை அட்டை
"1.হেড ঘড়ী, 2.নিয়ন্ত্ৰক ঘড়ী","1.ஹெட் வாட்ச், 2.கண்ட்ரோல் வாட்ச்"
মূল ক&#39;ন্সোল,முக்கிய பணியகம்
প্ৰাইম ডাটা,முதன்மை தரவு
মাষ্টাৰ ডায়েগ্ৰাম,முதன்மை வரைபடம்
মাষ্টাৰ ফাইল,முதன்மை கோப்பு
প্ৰধান গোট,முதன்மை குழு
মাষ্টাৰ কি&#39;,முதன்மை விசை
মূল লাইব্ৰেৰীৰ টেপসমূহ,முக்கிய நூலக நாடாக்கள்
প্ৰাইম প্ৰচেছৰ,முதன்மை செயலி
ফ্লেগশ্বিপ প্ৰগ্ৰেম,முதன்மை திட்டம்
হেড চেণ্টাৰ,முக்கிய மையம்
"১.মাষ্টাৰ টেপ, ২.মাষ্টাৰ টেপ","1.மாஸ்டர் டேப், 2.மாஸ்டர் டேப்"
"১.প্ৰিন্সিপাল টাৰ্মিনেল, ২.মেইন টাৰ্মিনেল","1.முதன்மை முனையம், 2.முதன்மை முனையம்"
প্ৰধান অধীনস্থ যন্ত্ৰ,முதன்மை துணை சாதனம்
প্ৰধান অধীনস্থ ব্যৱস্থা,முதன்மை துணை அமைப்பு
"১.মেচ, ২.মেচ, ৩.মিল","1. போட்டி, 2. போட்டி, 3. சந்திப்பு"
মিল থকা,பொருத்துக
গাণিতিক প্ৰগ্ৰেমিং,கணித நிரலாக்க
গাণিতিক অনুকৰণ,கணித உருவகப்படுத்துதல்
"১.মেট্ৰিক্স, ২.মেট্ৰিক্স","1.அணி, 2.அணி"
"1.মেট্ৰিক্স প্ৰিন্টাৰ, 2.মেট্ৰিক্স প্ৰিন্টাৰ","1.மேட்ரிக்ஸ் பிரிண்டர், 2.மேட்ரிக்ஸ் பிரிண்டர்"
মেট্ৰিক্স চুইচ,அணி சுவிட்ச்
মেট্ৰিক্স টেবুল,அணி அட்டவணை
maxi কম্পিউটাৰ,அதிகபட்ச கணினி
maxi কম্পিউটাৰ,அதிகபட்ச கணினி
শিখৰ মৌল,உச்ச உறுப்பு
যোগপদ,யோகாபேட்
মেক্সৱেল ডেমন,மேக்ஸ்வெல் டாமன்
"১.গড়, ২.গড়","1.அர்த்தம், 2.அர்த்தம்"
গড় আৰোগ্যৰ সময়,மீட்பு நேரம் என்று பொருள்
বিফলতাৰ অৰ্থ সময়,தோல்வி நேரம் என்று அர்த்தம்
বিফলতাৰ মধ্যম সময় (m t b f),தோல்வி சராசரி நேரம் (m t b f)
বিফলতাৰ সময় বুজাইছে,தோல்விக்கான நேரம் என்று அர்த்தம்
মেৰামতিৰ অৰ্থ সময়,பழுது சராசரி நேரம்
সংশোধনৰ গড় সময় (MTTR),சரிசெய்தல் சராசரி நேரம் (MTTR)
মধ্যমীয়া স্কেল সংহতি (MSI),நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI)
মধ্যম সংহতি (MSI),நடுத்தர ஒருங்கிணைப்பு (MSI)
গড় টাৰ্ম সংৰক্ষণ ডিভাইচ,சராசரி சேமிப்பு சாதனம்
প্ৰতি ছেকেণ্ডত মেগা বিট (Mbps),ஒரு நொடிக்கு மெகா பிட் (Mbps)
উপাদান বস্তু,கூறு பொருள்
উপাদান ৰেকৰ্ড,கூறு பதிவு
"১.স্মৃতি, ২.স্মৃতি","1.நினைவு, 2.நினைவு"
"1.মেমৰি এৰে, 2.মেমৰি এৰে","1.நினைவக வரிசை, 2.நினைவக வரிசை"
"১/ মেমৰি ফাণ্ড, ২/ মেমৰি বেংক","1.மெமரி ஃபண்ட், 2.மெமரி பேங்க்"
"1.মেমৰি বাফাৰ ৰেজিষ্টাৰ, 2.মেমৰি বাফাৰ ৰেজিষ্টাৰ","1.memory buffer Register, 2.memory buffer Register"
"১.মেমৰি বাছ, ২. মেমৰি বাছ","1.மெமரி பஸ், 2. நினைவக பேருந்து"
মেমৰি কাৰ্ড,மெமரி கார்டு
স্মৃতিশক্তি কোষ,நினைவக செல்
স্মৃতিশক্তি হেৰুৱা,நினைவாற்றல் இழப்பு
"1.মেমৰি কোৰ, 2.মেমৰি কোৰ","1.மெமரி கோர், 2.மெமரி கோர்"
স্মৃতি চক্ৰ,நினைவக சுழற்சி
"1.মেমৰি ডাটা ৰেজিষ্টাৰ, 2.মেমৰি ডাটা ৰেজিষ্টাৰ","1.நினைவக தரவுப் பதிவு, 2.நினைவக தரவுப் பதிவு"
"1.মেমৰি ডাম্প ,2.মেমৰি ডাম্প","1.நினைவக திணிப்பு, 2.நினைவக திணிப்பு"
"1.মেমৰি এক্সচেঞ্জ, 2.মেমৰি এক্সচেঞ্জ","1.நினைவகப் பரிமாற்றம், 2.நினைவகப் பரிமாற்றம்"
"1.স্মৃতিৰ স্তৰ, 2.স্মৃতিৰ স্তৰ","1.நினைவகப் படிநிலை, 2.நினைவகப் படிநிலை"
স্মৃতিশক্তিৰ নিৰ্দেশনা,நினைவக அறிவுறுத்தல்
"১.স্মৃতি ব্যৱস্থাপনা, ২.স্মৃতি ব্যৱস্থাপনা","1.நினைவக மேலாண்மை, 2.நினைவக மேலாண்மை"
"1.মেমৰি মেপ, 2.মেমৰি মেপ","1.நினைவக வரைபடம், 2.நினைவக வரைபடம்"
"1. মেমৰি মেপ কৰা আউটপুট, 2. ইনপুট, 3. মেমৰি মেপ কৰা I/O","1. நினைவக மேப் செய்யப்பட்ட வெளியீடு, 2. உள்ளீடு, 3. நினைவகம் மேப் செய்யப்பட்ட I/O"
"1.মেমৰি মডেল, 2.মেমৰি মডেল, 3.মেমৰি মডেল","1.மெமரி மாடல், 2.மெமரி மாடல், 3.மெமரி மாடல்"
"1.মেমৰি মডিউল, 2.মেমৰি মডিউল","1.நினைவக தொகுதி, 2.நினைவக தொகுதி"
"1.মেমৰি সূচী ৰেজিষ্টাৰ, 2.মেমৰি সূচী ৰেজিষ্টাৰ","1.மெமரி இன்டெக்ஸ் பதிவு, 2.மெமரி இன்டெக்ஸ் பதிவு"
মেমৰি শক্তি,ஞாபக சக்தி
স্মৃতিশক্তি সুৰক্ষা,நினைவக பாதுகாப்பு
"1.মেমৰি ৰেফাৰেন্স নিৰ্দেশনা, 2.মেমৰি ৰেফাৰেন্স নিৰ্দেশনা","1.நினைவக குறிப்பு அறிவுறுத்தல், 2.நினைவக குறிப்பு அறிவுறுத்தல்"
"১.মেমৰি প্ৰগ্ৰেম, ২.মেমৰি প্ৰগ্ৰেম","1.நினைவக திட்டம், 2.நினைவக திட்டம்"
"1.মেমৰি ইউনিট, 2.মেমৰি ইউনিট","1.நினைவக அலகு, 2.நினைவக அலகு"
মেনু,பட்டியல்
মেনু বাৰ,மெனு பார்
মেনু চালিত,மெனு இயக்கப்படுகிறது
মেনু নিৰ্বাচন,மெனு தேர்வு
মূল-চালিত কাৰ্যসূচী,முக்கிய உந்துதல் திட்டம்
"১.অন্তৰ্নিহিত, ২.এত্ৰিত","1. உள்ளார்ந்த, 2. ஒன்றிணைக்கப்பட்ட"
মাৰ্জাৰ এক্সচেঞ্জ সজাই পৰাই তোলা,இணைப்பு பரிமாற்ற வரிசையாக்கம்
"1. একত্ৰীকৰণ সজাই পৰাই তোলা, 2. কেটেলগ নিৰ্বাচন","1. வரிசைப்படுத்தல் இணைப்பு, 2. பட்டியல் தேர்வு"
"১/ একত্ৰীকৰণ, ২. একত্ৰীকৰণ","1. இணைத்தல், 2. இணைத்தல்"
জালি নেটৱাৰ্ক,லட்டு நெட்வொர்க்
বাৰ্তা প্ৰেৰণ,செய்தி அனுப்புதல்
বাৰ্তা,செய்தி
বাৰ্তা প্ৰমাণীকৰণ,செய்தி அங்கீகாரம்
বাৰ্তা কোষ,செய்தி செல்
বাৰ্তা বৰ্তনী,செய்தி சுற்று
বাৰ্তা বিন্যাস,செய்தி வடிவம்
বাৰ্তা পৰ্টে,செய்தி தலைப்பு
বাৰ্তা ধৰণ,செய்தி முறை
বাৰ্তা প্ৰেৰণ,செய்தி அனுப்புதல்
"1.বাৰ্তা সজাই পৰাই তোলা, 2.বাৰ্তা সজাই পৰাই তোলা","1.செய்தி வரிசைப்படுத்தல், 2.செய்தி வரிசைப்படுத்துதல்"
বাৰ্তা লাইন,செய்தி வரி
বাৰ্তা চুইচ,செய்தி சுவிட்ச்
বাৰ্তাৰ লিখনী,செய்தி உரை
বাৰ্তা স্থানান্তৰ এজেন্ট,செய்தி பரிமாற்ற முகவர்
চুপাৰ এছেম্বলাৰ,சூப்பர் அசெம்பிளர்
মেটাক্লাছ,மெட்டாகிளாஸ்
"1. অধিক সংকলন, 2. অধিক ব্যাখ্যা","1. அதிக தொகுப்பு, 2. அதிக விளக்கம்"
"1. অধিক দোভাষী, 2. অধিক কম্পাইলাৰ","1. அதிக மொழிபெயர்ப்பாளர்கள், 2. மேலும் தொகுப்பாளர்கள்"
উপভাষা,பேச்சுவழக்கு
"1.মেটা নেটৱৰ্ক, 2.মেটা নেটৱৰ্ক","1.மெட்டா நெட்வொர்க், 2.மெட்டா நெட்வொர்க்"
একনায়কত্ববাদ,சர்வாதிகாரம்
প্ৰক্ৰিয়া,செயல்முறை
মেট্ৰ&#39;পলিটান এৰিয়া নেটৱৰ্ক (MAN),பெருநகரப் பகுதி நெட்வொர்க் (MAN)
মাইক্ৰ&#39;,மைக்ரோ
"১.মাইক্ৰ’ক’ড,২.মাইক্ৰ’ক’ড","1.மைக்ரோகோட், 2.மைக்ரோகோட்"
মাইক্ৰ&#39;কম্পিউটাৰ,நுண்கணினி
মাইক্ৰ&#39; নিয়ন্ত্ৰক,நுண் கட்டுப்படுத்தி
মাইক্ৰ&#39; চক্ৰ,நுண் சுழற்சி
মাইক্ৰ&#39;ইলেক্ট্ৰনিক যান্ত্ৰিক ব্যৱস্থা (MEMS),மைக்ரோ எலக்ட்ரானிக் மெக்கானிக்கல் மெக்கானிசம்ஸ் (MEMS)
মাইক্ৰ&#39; ইলেক্ট্ৰনিক্স,மைக்ரோ எலக்ட்ரானிக்ஸ்
মাইক্ৰ&#39; ক্ষুদ্ৰকৰণ,மைக்ரோ மினியேட்டரைசேஷன்
মাইক্ৰ&#39; অৰ্ডাৰ,மைக்ரோ ஆர்டர்
"১.মাইক্ৰ’, ২.মেইনফ্ৰেম লিংক","1.மைக்ரோ, 2.மெயின்பிரேம் இணைப்பு"
মাইক্ৰ&#39; চিপ,மைக்ரோ சிப்
মাইক্ৰ&#39; ক&#39;বল,மைக்ரோ கோபால்
মাইক্ৰ&#39; ক&#39;ড,மைக்ரோ குறியீடு
"১.মাইক্ৰ’ফাইল, ২.মাইক্ৰ’ফিছ, ৩.মাইক্ৰ’ফাইল","1.மைக்ரோஃபைல், 2.மைக்ரோஃபிஷ், 3.மைக்ரோஃபைல்"
মাইক্ৰ&#39; ফ্লপি,மைக்ரோ நெகிழ்
মাইক্ৰ&#39;ফৰ্ম পঢ়া যন্ত্ৰ,மைக்ரோஃபார்ம் வாசிப்பு சாதனம்
মাইক্ৰ&#39; ফ্ৰেম,நுண் சட்டகம்
মাইক্ৰ&#39;গ্ৰাফিক্স,மைக்ரோகிராபிக்ஸ்
মাইক্ৰ&#39;ফোন,ஒலிவாங்கி
মাইক্ৰ&#39;ফটোগ্ৰাফ,மைக்ரோஃபோட்டோகிராஃப்
"১.মাইক্ৰ’প্ৰচেছিং ইউনিট, ২.মাইক্ৰ’প্ৰচেছিং ইউনিট","1.மைக்ரோ பிராசசிங் யூனிட், 2.மைக்ரோ பிராசசிங் யூனிட்"
মাইক্ৰ&#39;প্ৰচেছৰ,நுண்செயலி
মাইক্ৰ&#39;প্ৰচেছৰ চিপ,நுண்செயலி சிப்
মাইক্ৰ&#39;প্ৰচেছৰ ইন্টাৰপ্ৰেটাৰ,நுண்செயலி மொழிபெயர்ப்பாளர்
মাইক্ৰ&#39; প্ৰচেছৰ ইউনিট (MPU),மைக்ரோ ப்ராசசர் யூனிட் (MPU)
"১.মাইক্ৰ’প্ৰগ্ৰেম, ২.মাইক্ৰ’ প্ৰগ্ৰেম","1. மைக்ரோ புரோகிராம், 2. மைக்ரோ புரோகிராம்"
মাইক্ৰ&#39; ক্ৰম,மைக்ரோ வரிசை
মাইক্ৰ’ছফ্ট,மைக்ரோசாப்ட்
মাইক্ৰ’ছফ্ট উইণ্ড’জ,மைக்ரோசாப்ட் விண்டோஸ்
মাইক্ৰ&#39; ৱেভ,மைக்ரோ அலை
মাইক্ৰ&#39; ৱেভ লিংক,மைக்ரோ அலை இணைப்பு
মাইক্ৰৱেভ ট্ৰেন্সমিছন,நுண்ணலை ஒலிபரப்பு
মধ্যম ব্যৱস্থাপনা,நடுத்தர மேலாண்மை
"1.মিডলৱেৰ, 2. মধ্যমীয়া ৱেৰ","1. மிடில்வேர், 2. நடுத்தர பொருட்கள்"
মিডি কম্পিউটাৰ,மிடி கணினி
কেন্দ্ৰীয় বিন্দু,மைய புள்ளி
মধ্যমীয়া,சராசரி
প্ৰব্ৰজনৰ পথ,இடம்பெயர்வு பாதை
প্ৰতি ছেকেণ্ডত মিলিয়ন নিৰ্দেশনা (MIPS),வினாடிக்கு மில்லியன் வழிமுறைகள் (MIPS)
মিনি কম্পিউটাৰ,மினி கணினி
সৰু ডিস্কেট,சிறிய வட்டு
"১.সৰু বৃহদান্ত্ৰ, ২.সৰু অষ্ট","1.சிறிய பெருங்குடல், 2.சிறிய ஆஷ்ட்"
নূন্যতম উৎপাদন,குறைந்தபட்ச தயாரிப்பு
বিৰল গছ,அரிதான மரம்
"১.মিনিমেক্স এলগৰিদম, ২.এলগৰিদম","1.மினிமேக்ஸ் அல்காரிதம், 2.அல்காரிதம்"
ক্ষুদ্ৰকৰণ প্ৰক্ৰিয়া,மினியேட்டரைசேஷன் செயல்முறை
সৰ্বনিম্ন খৰচৰ সম্প্ৰসাৰণ গছ,குறைந்த விலை நீட்டிப்பு மரம்
"1.নিম্ন বিলম্ব এনকোডিং, 2.নিম্ন বিলম্ব ক&#39;ডিং","1.குறைந்த தாமதக் குறியாக்கம், 2.குறைந்த தாமதக் குறியீட்டு முறை"
চুটি ডিভাইচ,குறுகிய சாதனம்
"১.গুণন, ২.গুণন, ৩.গুণন পদ","1. பெருக்கல், 2. பெருக்கல், 3. பெருக்கல் கால"
ক্ৰেডিট কাৰ্ড,கடன் அட்டை
ক্ৰেডিট কাৰ্ড,கடன் அட்டை
ক্ৰেডিট এলেকা,கடன் பகுதி
মিৰ&#39;ৰ কৰা ডিস্ক,பிரதிபலித்த வட்டு
"১.আইনা দাগ, ২.ফটোকপি, ৩.আইনা কপি","1. கண்ணாடிப் புள்ளி, 2. நகல், 3. கண்ணாடி நகல்"
মিশ্ৰিত মূলক সংকেত,கலப்பு ரேடிக்ஸ் குறியீடு
মিক্সাৰ,கலவை
স্মৃতিভ্ৰংশ,நினைவாற்றல்
mnemonic ঠিকনা,நினைவு முகவரி
স্মৰণীয়,மறக்கமுடியாது
"1.মোবাইল, 2.চলনশীল","1.மொபைல், 2. அசையும்"
"১/ মোবাইল কম্পিউটিং, ২/ মোবাইল কম্পিউটিং","1. மொபைல் கம்ப்யூட்டிங், 2. மொபைல் கம்ப்யூட்டிங்"
"১.মডেল, ২.মডেল","1.மாதிரி, 2.மாதிரி"
মোডলেছ সম্পাদক,முறையற்ற ஆசிரியர்
"১.মডেলিং, ২.মডেলিং","1. மாடலிங், 2. மாடலிங்"
মডেম,மோடம்
"১.সৰল গড়, ২.সাধাৰণ, ৩.গড়","1.எளிய சராசரி, 2.இயல்பு, 3.சராசரி"
বিমন্দন,விமந்தன்
মডাৰেটৰ,மதிப்பீட்டாளர்
