Kannada,Hindi
ಯಂತ್ರ ಪದಗಳು,मशीन शब्द
ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ,स्थूल अनुदेश
ಮ್ಯಾಕ್ರೋ ಸ್ಕೇಲ್,स्थूल प्राचर
ಸಾಮೂಹಿಕ ಜೋಡಣೆ ಕಾರ್ಯಕ್ರಮ,स्थूल कोडांतरण प्रोग्राम
ಒಟ್ಟು ಕರೆ,स्थूल आह्वान
"1.ಮ್ಯಾಕ್ರೋ ಕೋಡ್, 2.ಮ್ಯಾಕ್ರೋ ಕೋಡ್","1.स्थूल कोड, 2.स्थूल कूट"
ಮ್ಯಾಕ್ರೋ ಆಜ್ಞೆ,स्थूल समादेश
ಮ್ಯಾಕ್ರೋ ಘೋಷಣೆ,स्थूल घोषणा
ಮ್ಯಾಕ್ರೋ ವ್ಯಾಖ್ಯಾನ,स्थूल परिभाषा
ಮ್ಯಾಕ್ರೋ ಫ್ಲೋ ಚಾರ್ಟ್,स्थूल प्रवाह संचित्र
ಮ್ಯಾಕ್ರೋ ಜನರೇಟರ್,स्थूल जनित्र
ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ,स्थूल अनुदेश
ಸ್ಥೂಲ ಭಾಷೆ,स्थूल भाषा
ಮ್ಯಾಕ್ರೋ ಲೈಬ್ರರಿ,स्थूल लाइब्रेरी
ಮ್ಯಾಕ್ರೋ ಪ್ಯಾರಾಮೀಟರ್,स्थूल प्राचल
ಮ್ಯಾಕ್ರೋ ಸಂಸ್ಕರಣೆ,स्थूल प्रक्रमण
"1.ಮ್ಯಾಕ್ರೋ ಪ್ರೊಸೆಸರ್, 2. ಮ್ಯಾಕ್ರೋಪ್ರೊಸೆಸರ್","1.स्थूल प्रक्रमक, 2. मैक्रोप्रोसेसर"
ಮ್ಯಾಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್,स्थूल प्रोग्रामन
ಒಟ್ಟು ಮೂಲಮಾದರಿ,स्थूल आदिप्ररुप
"1.ಮ್ಯಾಕ್ರೋ ಎನ್ಕೋಡಿಂಗ್, 2.ಮ್ಯಾಕ್ರೋ ಕೋಡಿಂಗ್","1.स्थूल कूटलेखन, 2.स्थूल कोडन"
ಮೆಗಾಬೈಟ್ (MB),मेगाबाइट (एम बी)
ಮ್ಯಾಜಿಕ್ ಚಿಹ್ನೆ,जादुई संप्रतीक
ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ,जादुई संख्या
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ,चुंबकीय बुदबुद स्मृति
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕಾರ್ಡ್,चुंबकीय कार्ड
"1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸೆಲ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸೆಲ್","1.चुंबकीय कोष्ठिका, 2.चुंबकीय सेल"
ಕಾಂತೀಯ ಚಿಹ್ನೆ,चुंबकीय संप्रतीक
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋರ್ ಸಂಗ್ರಹಣೆ,चुंबकीय कोर भंडारण
"1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್, 2. ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್","1.चुंबकीय चक्रिका, 2. चुंबकीय डिस्क"
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ವಿಳಾಸ,चुंबकीय डिस्क पता
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ಮೆಮೊರಿ,चुंबकीय चक्रिका स्मृति
ಕಾಂತೀಯ ಡ್ರಮ್,चुंबकीय ड्रम
"1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಎನ್ಕೋಡಿಂಗ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋಡಿಂಗ್, 3.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋಡಿಂಗ್","1.चुंबकीय कूटलेखन, 2.चुंबकीय कोडीकरण, 3.चुंबकीय कोडन"
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟಾಪ್,चुंबकीय शीर्ष
ಕಾಂತೀಯ ಶಾಯಿ,चुंबकीय स्याही
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಇಂಕ್ ಕ್ಯಾರೆಕ್ಟರ್ ರೆಕಗ್ನಿಷನ್ (MICR),चुंबकीय स्याही संप्रतीक अभिज्ञान (एम आई सी आर)
ಕಾಂತೀಯ ಮಾಧ್ಯಮ,चुंबकीय माध्यम
ಕಾಂತೀಯ ಓದುವಿಕೆ,चुंबकीय पठन
ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಕಾರ್ಡಿಂಗ್,चुंबकीय अभिलेखन
ಕಾಂತೀಯ ಸಂಗ್ರಹ,चुंबकीय भंडारण
ಕಾಂತೀಯ ಪಟ್ಟಿ,चुंबकीय पट्टी
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್,चुंबकीय टेप
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಕಾರ್ಟ್ರಿಡ್ಜ್,चुंबकीय टेप कार्टीज
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಡ್ರೈವ್,चुंबकीय टेप ड्राइव
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಪೂರ್ವಗಾಮಿ,चुंबकीय टेप अग्रक
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಲೈಬ್ರರಿಯನ್,चुंबकीय टेप लाइब्रेरियन
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಪ್ರವೇಶ,चुंबकीय टेप अभिगमन
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಘಟಕ,चुंबकीय टेप इकाई
"1.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಥಿನ್ ಲೇಯರ್, 2.ಮ್ಯಾಗ್ನೆಟಿಕ್ ಥಿನ್ ಫಿಲ್ಮ್","1.चुंबकीय तनु परत, 2.चुंबकीय तनु फिल्म"
ಕಾಂತೀಯ ಮಾರ್ಗ,चुंबकीय पथ
ಕಾಂತೀಯ ಆಪ್ಟಿಕಲ್ ಸಂಗ್ರಹಣೆ,चुंबकीय प्रकाशीय भंडारण
"1.ಮ್ಯಾಗ್ನೆಟ್ ಪ್ರಿಂಟರ್, 2.ಮ್ಯಾಗ್ನೆಟ್ ಪ್ರಿಂಟರ್","1.चुंबकालेखी मुद्रक, 2.चुंबक लेखी प्रिंटर"
ಕಾಂತೀಯ ಅಸ್ಪಷ್ಟತೆ,चुंबकीय विरुपण
ಕಾಂತೀಯವಾಗಿ ವಿರೂಪಗೊಳಿಸಬಹುದಾದ ಟ್ಯಾಬ್ಲೆಟ್,चुंबकीय विरुपक टिकिया
"1. ಮೇಲ್ ಬಾಕ್ಸ್, 2. ಮೇಲ್ ಬಾಕ್ಸ್","1.डाक पेटी, 2.मेल बाक्स"
ಮೇಲ್ ವಿಲೀನ,मेल विलय
"1. ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ, 2. ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ","1.मुख्य नियंत्रक एकक, 2. मुख्य नियंत्रक इकाई"
ಮುಖ್ಯ ಚೌಕಟ್ಟು,मेन फ्रेम
"1.ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ವ್ಯವಸ್ಥೆ, 2.ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ಯಾಂತ್ರಿಕ ವ್ಯವಸ್ಥೆ","1.मेन फ्रेम सिस्टम, 2.मेन फ्रेम तंत्र"
"1.ಮುಖ್ಯ ಸ್ಮರಣೆ, 2.ಮುಖ್ಯ ಸ್ಮರಣೆ","1.मुख्य स्मृति, 2.मुख्य मेमोरी"
"1.ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ, 2.ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ","1.मुख्य प्रोग्राम, 2.मुख्य क्रमादेश"
ಮುಖ್ಯ ಸಂಗ್ರಹಣೆ,मुख्य भंडारण
"1.ಮುಖ್ಯ ಸ್ವಿಚ್, 2.ಮುಖ್ಯ ಸ್ವಿಚ್","1.मेन स्विच, 2.मुख्य स्विच"
"1.ನಿರ್ವಹಣೆ, 2.ನಿರ್ವಹಣೆ","1.अनुरक्षण, 2.रखरखाव"
ನಿರ್ವಹಣೆ ಫಲಕ,अनुरक्षण पैनल
ನಿರ್ವಹಣೆ ಸಮಯ,अनुरक्षण काल
ದೊಡ್ಡ ವೃತ್ತ,वृहत् चक्र
ಪ್ರಮುಖ ಸಾಧನ,मुख्य युक्ति
ಮುಖ್ಯ ಕೀ,मुख्य कुंजी
ಮುಖ್ಯ ಹಂತ,मुख्य अवस्था
ಮುಖ್ಯ ರಚನೆ,मुख्य संरचना
ಮುಖ್ಯ ಕೆಲಸ,मुख्य कार्य
ಬಹುಪಾಲು ಘಟಕ,बहुसंख्यक अवयव
ಬಹುಪಾಲು ಗೇಟ್,बहुसंख्यक गेट
ಬಹುಪಾಲು ಕಾರ್ಯಾಚರಣೆ,बहुसंख्य संक्रिया
ಮರುಪಾವತಿ ಅವಧಿ,प्रतिपूर्ति काल
ತಪ್ಪಾದ ಕಾರ್ಯಾಚರಣೆಯ ದಿನಚರಿ,कुसंक्रिया रुटीन
ನಿರ್ವಹಣೆ ಅಭಿವೃದ್ಧಿ,प्रबंधन विकास
ನಿರ್ವಹಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ (MIS),प्रबंधन सूचना तंत्र (एम आई एस)
ನಿರ್ವಹಣಾ ವಿಜ್ಞಾನ,प्रबंध विज्ञान
ಮ್ಯಾಂಚೆಸ್ಟರ್ ಎನ್ಕೋಡಿಂಗ್,मैनचेस्टर कूटलेखन
ಗುಣಾಕಾರ,बहुवलन
ಅಂದಾಜು ವೇರಿಯಬಲ್,प्रकलित चर
ಊಹೆಯ ಸೂಚ್ಯಂಕ,प्रकलित सूचकन
ಮಾನವ ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್,मानव यंत्र अनुकार
ಹಸ್ತಚಾಲಿತ ವಿಳಾಸ ಸ್ವಿಚ್,हस्तचालित पता स्विच
ಹಸ್ತಚಾಲಿತ ವಿಶ್ಲೇಷಣೆ,मैनुअल विश्लेषण
ಹಸ್ತಚಾಲಿತ ಕರೆ,मैनुअल आह्वान
ಹಸ್ತಚಾಲಿತ ಪ್ರವೇಶ,मैनुअल प्रविष्टि
"1.ಹಸ್ತಚಾಲಿತ ಕೇಂದ್ರ, 2.ಹಸ್ತಚಾಲಿತ ಕೇಂದ್ರ","1.हस्तचालित केंद्र, 2.मैनुअल केंद्र"
"1. ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್, 2. ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್","1.हस्त निवेश, 2. मैनुअल निवेश"
ಹಸ್ತಚಾಲಿತ ಕಾರ್ಯಾಚರಣೆ,हस्त प्रचालन
ಹಲವು-ಹಲವು ಸಂಬಂಧ,अनेकानेक संबंध
ಬಹು-ಡಿಕೋಡರ್,बहु-एक-विकोडक
ನಕ್ಷೆ ವಿಧಾನ,प्रतिचित्र विधि
ಮ್ಯಾಪಿಂಗ್,प्रतिचित्रण
ಅಂಚು,उपांत
ಕನಿಷ್ಠ ದೋಷ,उपांतीय त्रुटि
ಕನಿಷ್ಠ ವಿಚಾರಣೆ,उपांतीय जाँच
ಕನಿಷ್ಠ ಪರೀಕ್ಷೆ,उपांतीय परीक्षण
ಚಿಹ್ನೆ ಪತ್ತೆ,चिन्ह संसूचन
ಸೈನ್ ಓದುವಿಕೆ,चिन्ह पठन
ಚಿಹ್ನೆ ಸ್ಕ್ಯಾನಿಂಗ್,चिन्ह क्रमवीक्षण
ಸಂಕೇತ ಅರ್ಥ,चिन्ह बोध
ಮಾರ್ಕರ್,चिन्हक
ಗುರುತು ಹಾಕುವುದು,चिन्हन
ಮಾರ್ಕರ್ ತರಂಗ,चिन्हक तरंग
ಮಾರ್ಕೊವ್ ಸರಣಿ,मार्कोव श्रृंखला
ಮಾರ್ಕೊವ್ ಮೂಲ,मार्कोव स्रोत
ಮಾರ್ಕ್ಅಪ್ ಭಾಷೆ,मार्क-अप भाषा
ಮೇಸರ್,मेसर
ಮೇಸರ್,मेसर
"1.ಮುಖವಾಡ, 2.ಮುಸುಕು, 3.ಮುಸುಕು","1.मास्क, 2.आच्छद, 3.प्रच्छाद"
"1. ಕವರ್ ಬಿಟ್, 2. ಕವರ್ ಬಿಟ್, 3. ಮುಖವಾಡ ಎರಡು ಅಂಕೆಗಳು","1.प्रच्छाद बिट, 2.आच्छद बिट, 3. मास्क दविअंक"
ಮಾಸ್ಕ್ ಪ್ರೊಗ್ರಾಮೆಬಲ್ ಸಾಧನ,मास्क प्रोग्राम्य युक्ति
ಕವರ್ ರಿಜಿಸ್ಟರ್,आवरण रजिस्टर
"1. ಕವರ್ ರಾಮ್, 2. ಕವರ್ ರಾಮ್","1.आवृत रॉम, 2.आवृत आर ओ एम"
ಕವರ್,आच्छादन
ಬೃಹತ್ ಡೇಟಾ,विपुल आँकड़ए
"1.ಮಾಸ್ ಮೆಮೊರಿ, 2.ಮಾಸ್ ಮೆಮೊರಿ","1.विपुल स्मृति, 2.विपुल मेमोरी"
ಬೃಹತ್ ಸಮಾನಾಂತರ,विपुलत: समांतर
ಮುಖ್ಯಸ್ಥ,प्रधान
ಮಾಸ್ಟರ್ ಕಾರ್ಡ್,मास्टर कार्ड
"1.ಹೆಡ್ ವಾಚ್, 2. ಕಂಟ್ರೋಲರ್ ವಾಚ್","1.प्रधान घड़ई, 2.नियंत्रक घड़ई"
ಮುಖ್ಯ ಕನ್ಸೋಲ್,प्रधान कन्सोल
ಪ್ರಧಾನ ಡೇಟಾ,प्रधान आँकड़आ
ಮಾಸ್ಟರ್ ರೇಖಾಚಿತ್ರ,प्रधान आरेख
ಮಾಸ್ಟರ್ ಫೈಲ್,प्रधान संचिका
ಪ್ರಮುಖ ಗುಂಪು,प्रधान समूह
ಮುಖ್ಯ ಕೀ,मास्टर कुंजी
ಮುಖ್ಯ ಗ್ರಂಥಾಲಯದ ಟೇಪ್‌ಗಳು,प्रधान लाइब्रेरी टेप
ಪ್ರಧಾನ ಪ್ರೊಸೆಸರ್,प्रधान प्रक्रमक
ಪ್ರಮುಖ ಕಾರ್ಯಕ್ರಮ,प्रधान प्रोग्राम
ಮುಖ್ಯ ಕೇಂದ್ರ,प्रधान केंद्र
"1.ಮಾಸ್ಟರ್ ಟೇಪ್, 2.ಮಾಸ್ಟರ್ ಟೇಪ್","1.प्रधान टेप, 2.मास्टर टेप"
"1.ಪ್ರಧಾನ ಟರ್ಮಿನಲ್, 2.ಮುಖ್ಯ ಟರ್ಮಿನಲ್","1.प्रधान अंतक, 2.प्रधान टर्मिनल"
ಪ್ರಧಾನ ಅಧೀನ ಸಾಧನ,प्रधान अधीन युक्ति
ಪ್ರಧಾನ ಅಧೀನ ವ್ಯವಸ್ಥೆ,प्रधान अधीन तंत्र
"1. ಪಂದ್ಯ, 2. ಪಂದ್ಯ, 3. ಭೇಟಿ","1.मेल, 2.मिलान, 3.मिलना"
ಹೊಂದಾಣಿಕೆ,मिलान
ಗಣಿತ ಪ್ರೋಗ್ರಾಮಿಂಗ್,गणितीय प्रोग्रामन
ಗಣಿತದ ಸಿಮ್ಯುಲೇಶನ್,गणितीय अनुकार
"1.ಮಾತೃಕೆ, 2.ಮಾತೃಕೆ","1.मैट्रिक्स, 2.आव्यूह"
"1.ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್, 2.ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್","1.मैट्रिक्स प्रिंटर, 2.मैट्रिक्स मुद्रक"
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸ್ವಿಚ್,मैट्रिक्स स्विच
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಟೇಬಲ್,आव्यूह सारणी
ಮ್ಯಾಕ್ಸಿ ಕಂಪ್ಯೂಟರ್,मैक्सी कंप्यूटर
ಮ್ಯಾಕ್ಸಿ ಕಂಪ್ಯೂಟರ್,मैक्सी कंप्यूटर
ಗರಿಷ್ಠ ಅಂಶ,उच्चिष्ट अवयव
ಯೋಗಪ್ಯಾಡ್,योगपद
ಮ್ಯಾಕ್ಸ್ವೆಲ್ ಡ್ಯಾಮನ್,मैक्सवेल डैमन
"1.ಅರ್ಥ, 2.ಅರ್ಥ","1.मध्यमान, 2.माध्य"
ಅಂದರೆ ಚೇತರಿಕೆಯ ಸಮಯ,माध्य सुधार काल
ವೈಫಲ್ಯ ಎಂದರೆ ಸಮಯ,अंतर्विफलता माध्य काल
ವೈಫಲ್ಯ ಸರಾಸರಿ ಸಮಯ (m t b f),विफलता मध्य माध्यकाल (एम टी बी एफ)
ವೈಫಲ್ಯದ ಸಮಯ ಎಂದರ್ಥ,विफलता का माध्य काल
ದುರಸ್ತಿ ಸರಾಸರಿ ಸಮಯ,मरम्मत माध्य काल
ತಿದ್ದುಪಡಿ ಸರಾಸರಿ ಸಮಯ (MTTR),सुधार माध्यकाल (एम टी टी आर)
ಮಧ್ಯಮ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (MSI),मध्यम स्केल एकीकरण (एम एस आई)
ಮಧ್ಯಮ ಏಕೀಕರಣ (MSI),मध्यम समाकलन (एम एस आई)
ಸರಾಸರಿ ಪದ ಸಂಗ್ರಹ ಸಾಧನ,माध्य पद भंडारण युक्ति
ಮೆಗಾ ಬಿಟ್ ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ (Mbps),मेगा बिट प्रति सेकंड (एम बी पी एस)
ಘಟಕ ವಸ್ತು,अवयव वस्तु
ಘಟಕ ದಾಖಲೆ,अवयव अभिलेख
"1.ನೆನಪು, 2.ನೆನಪು","1.स्मृति, 2.मेमोरी"
"1.ಮೆಮೊರಿ ಅರೇ, 2.ಮೆಮೊರಿ ಅರೇ","1.स्मृति सरणी, 2.मेमोरी व्यूह"
"1. ಮೆಮೊರಿ ಫಂಡ್, 2. ಮೆಮೊರಿ ಬ್ಯಾಂಕ್","1.स्मृति कोष, 2.मेमोरी बैंक"
"1.ಮೆಮೊರಿ ಬಫರ್ ರಿಜಿಸ್ಟರ್, 2.ಮೆಮೊರಿ ಬಫರ್ ರಿಜಿಸ್ಟರ್","1.स्मृति बफर पंजी, 2.मेमोरी बफर पंजी"
"1.ಮೆಮೊರಿ ಬಸ್, 2. ಮೆಮೊರಿ ಬಸ್","1.स्मृति बस, 2. मेमोरी बस"
ಮೆಮೊರಿ ಕಾರ್ಡ್,स्मृति कार्ड
ಮೆಮೊರಿ ಕೋಶ,स्मृति कोष्ठिका
ಮರೆವು,स्मृति संहनन
"1.ಮೆಮೊರಿ ಕೋರ್, 2.ಮೆಮೊರಿ ಕೋರ್","1.स्मृति कोर, 2.मेमोरी कोर"
ಮೆಮೊರಿ ಚಕ್ರ,स्मृति चक्र
"1.ಮೆಮೊರಿ ಡೇಟಾ ರಿಜಿಸ್ಟರ್, 2.ಮೆಮೊರಿ ಡೇಟಾ ರಿಜಿಸ್ಟರ್","1.मेमोरी आँकड़आ पंजी, 2.स्मृति आंकड़आ पंजी"
"1.ಮೆಮೊರಿ ಡಂಪ್,2.ಮೆಮೊರಿ ಡಂಪ್","1.स्मृति निपात, 2.मेमोरी डंप"
"1.ಮೆಮೊರಿ ಎಕ್ಸ್ಚೇಂಜ್, 2.ಮೆಮೊರಿ ಎಕ್ಸ್ಚೇಂಜ್","1.स्मृति विनिमय, 2.मेमोरी विनिमय"
"1.ಸ್ಮೃತಿ ಕ್ರಮಾನುಗತ, 2.ಮೆಮೊರಿ ಶ್ರೇಣಿ","1.स्मृति पदानुक्रम, 2.मेमोरी पदानुक्रम"
ಮೆಮೊರಿ ಸೂಚನೆ,स्मृति अनुदेश
"1.ಮೆಮೊರಿ ಮ್ಯಾನೇಜ್ಮೆಂಟ್, 2.ಮೆಮೊರಿ ಮ್ಯಾನೇಜ್ಮೆಂಟ್","1.स्मृति प्रबंधन, 2.मेमोरी प्रबंधन"
"1.ಮೆಮೊರಿ ಮ್ಯಾಪ್, 2.ಮೆಮೊರಿ ಮ್ಯಾಪ್","1.स्मृति प्रतिचित्र, 2.मेमोरी प्रतिचित्र"
"1. ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಿದ ಔಟ್‌ಪುಟ್, 2. ಇನ್‌ಪುಟ್, 3. ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಿದ I/O","1.स्मृति प्रतिचित्रित निर्गम, 2.निवेश, 3.मेमोरी प्रतिचित्रित आई/ओ"
"1.ಮೆಮೊರಿ ಮಾಡೆಲ್, 2.ಮೆಮೊರಿ ಮಾಡೆಲ್, 3.ಮೆಮೊರಿ ಮಾಡೆಲ್","1.स्मृति मॉडल, 2.स्मृति निदर्श, 3.मेमोरी मॉडल"
"1.ಮೆಮೊರಿ ಮಾಡ್ಯೂಲ್, 2.ಮೆಮೊರಿ ಮಾಡ್ಯೂಲ್","1.स्मृति माड्यूल, 2.मेमोरी माड्यूल"
"1.ಮೆಮೊರಿ ಇಂಡೆಕ್ಸ್ ರಿಜಿಸ್ಟರ್, 2.ಮೆಮೊರಿ ಇಂಡೆಕ್ಸ್ ರಿಜಿಸ್ಟರ್","1.स्मृति सूचक पंजी, 2.मेमोरी सूचक पंजी"
ನೆನಪಿನ ಶಕ್ತಿ,स्मृति शक्ति
ಮೆಮೊರಿ ರಕ್ಷಣೆ,स्मृति संरक्षण
"1.ಮೆಮೊರಿ ರೆಫರೆನ್ಸ್ ಸೂಚನೆ, 2.ಮೆಮೊರಿ ರೆಫರೆನ್ಸ್ ಸೂಚನೆ","1.स्मृति संदर्भ अनुदेश, 2.मेमोरी संदर्भ अनुदेश"
"1.ಮೆಮೊರಿ ಪ್ರೋಗ್ರಾಂ, 2.ಮೆಮೊರಿ ಪ್ರೋಗ್ರಾಂ","1.स्मृति-वासी प्रोग्राम, 2.मेमोरी वासी क्रमादेश"
"1.ಮೆಮೊರಿ ಯೂನಿಟ್, 2.ಮೆಮೊರಿ ಯೂನಿಟ್","1.स्मृति इकाई, 2.मेमोरी इकाई"
ಮೆನು,मेनू
ಮೆನು ಬಾರ್,मेनू बार
ಮೆನು ಚಾಲಿತ,मेनू चालित
ಮೆನು ಆಯ್ಕೆ,मेनू चयन
ಮುಖ್ಯ ಚಾಲಿತ ಕಾರ್ಯಕ್ರಮ,मेन-चालित प्रोग्राम
"1.ಅಂತರ್ಗತ, 2.ವಿಲೀನ","1.अंतरनिहित, 2.विलय"
ವಿಲೀನ ವಿನಿಮಯ ವಿಂಗಡಣೆ,विलय विनिमय छंटाई
"1. ವಿಲೀನವನ್ನು ವಿಂಗಡಿಸುವುದು, 2. ಕ್ಯಾಟಲಾಗ್ ಆಯ್ಕೆ","1.छंटाई संविलय, 2. प्रसूची वरण"
"1. ವಿಲೀನ, 2. ವಿಲೀನ","1.विलय, 2.संविलय"
ಜಾಲರಿ ಜಾಲ,जालाक्षि जालक्रम
ಸಂದೇಶ ಕಳುಹಿಸುವಿಕೆ,संदेशन
ಸಂದೇಶ,संदेश
ಸಂದೇಶ ದೃಢೀಕರಣ,संदेश अभिप्रमाणन
ಸಂದೇಶ ಕೋಶ,संदेश कोष्ठ
ಸಂದೇಶ ಸರ್ಕ್ಯೂಟ್,संदेश परिपथ
ಸಂದೇಶ ಸ್ವರೂಪ,संदेश आरूप
ಸಂದೇಶದ ಹೆಡರ್,संदेश प्रवेशिका
ಸಂದೇಶ ಮೋಡ್,संदेश विधा
ಸಂದೇಶ ಕಳುಹಿಸುವಿಕೆ,संदेश प्रेषण
"1.ಸಂದೇಶ ವಿಂಗಡಣೆ, 2.ಸಂದೇಶ ವಿಂಗಡಣೆ","1.संदेश क्रमवरण, 2.संदेश क्रमचयन"
ಸಂದೇಶ ಸಾಲು,संदेश पंक्ति
ಸಂದೇಶ ಸ್ವಿಚ್,संदेश स्विच
ಸಂದೇಶ ಪಠ್ಯ,संदेश पाठ
ಸಂದೇಶ ವರ್ಗಾವಣೆ ಏಜೆಂಟ್,संदेश अंतरण अभिकर्मक
ಸೂಪರ್ ಅಸೆಂಬ್ಲರ್,अधि कोडांतरक
ಮೆಟಾಕ್ಲಾಸ್,मेटावर्ग
"1. ಹೆಚ್ಚು ಸಂಕಲನ, 2. ಹೆಚ್ಚು ವ್ಯಾಖ್ಯಾನ","1.अधि संकलन, 2.अधि अनुभाषण"
"1. ಹೆಚ್ಚು ವ್ಯಾಖ್ಯಾನಕಾರರು, 2. ಹೆಚ್ಚು ಸಂಕಲನಕಾರರು","1.अधि अनुभाषक, 2.अधि संकलक"
ಉಪಭಾಷೆ,अधिभाषा
"1.ಮೆಟಾ ನೆಟ್‌ವರ್ಕ್, 2.ಮೆಟಾ ನೆಟ್‌ವರ್ಕ್","1.मेटा जालक्रम, 2.मेटा नेटवर्क"
ಸರ್ವಾಧಿಕಾರ,अधितंत्र
ಪ್ರಕ್ರಿಯೆ,विधि
ಮೆಟ್ರೋಪಾಲಿಟನ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್ (MAN),महानगरीय क्षेत्र नेटवर्क (एम ए एन)
ಸೂಕ್ಷ್ಮ,सूक्ष्म
"1.ಮೈಕ್ರೋಕೋಡ್, 2.ಮೈಕ್ರೋಕೋಡ್","1.सूक्ष्म कूट, 2.सूक्ष्म कोड"
ಮೈಕ್ರೋಕಂಪ್ಯೂಟರ್,सूक्ष्म कंप्यूटर
ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ,माइक्रो नियंत्रक
ಸೂಕ್ಷ್ಮ ಚಕ್ರ,माइक्रो चक्र
ಮೈಕ್ರೋಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೆಕ್ಯಾನಿಕಲ್ ಮೆಕ್ಯಾನಿಸಮ್ಸ್ (MEMS),सूक्ष्म इलेक्ट्रॉनिक यांत्रिक तंत्र (मेमस)
ಸೂಕ್ಷ್ಮ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್,माइक्रो इलेक्ट्रॉनिकी
ಸೂಕ್ಷ್ಮ ಮಿನಿಯೇಟರೈಸೇಶನ್,माइक्रो लघुरुपण
ಸೂಕ್ಷ್ಮ ಆದೇಶ,सूक्ष्म क्रम
"1.ಮೈಕ್ರೋ, 2.ಮೇನ್‌ಫ್ರೇಮ್ ಲಿಂಕ್","1.माइक्रो, 2.मेनफ्रेम लिंक"
ಮೈಕ್ರೋ ಚಿಪ್,माइक्रो चिप
ಸೂಕ್ಷ್ಮ ಕೋಬೋಲ್,माइक्रो कोबोल
ಮೈಕ್ರೋ ಕೋಡ್,सूक्ष्म कोड
"1.ಮೈಕ್ರೋಫೈಲ್, 2.ಮೈಕ್ರೋಫಿಶ್, 3.ಮೈಕ್ರೋಫೈಲ್","1.सूक्ष्मिका, 2.माइक्रोफिश, 3.सूक्ष्म संचिका"
ಮೈಕ್ರೋ ಫ್ಲಾಪಿ,माइक्रो फ्लापी
ಮೈಕ್ರೋಫಾರ್ಮ್ ಓದುವ ಸಾಧನ,माइक्रोफॉर्म पठन यंत्र
ಸೂಕ್ಷ್ಮ ಚೌಕಟ್ಟು,माइक्रो फ्रेम
ಮೈಕ್ರೋಗ್ರಾಫಿಕ್ಸ್,माइक्रोग्राफिक्स
