Bengali,Punjabi
মেশিন হাইজ্যাকিং সময়,ਮਸ਼ੀਨ ਅਗਵਾ ਕਰਨ ਦਾ ਸਮਾਂ
যন্ত্রানুবাদ,ਮਸ਼ੀਨ ਅਨੁਵਾਦ
মেশিন শব্দ,ਮਸ਼ੀਨ ਸ਼ਬਦ
ম্যাক্রো নির্দেশ,ਮੈਕਰੋ ਹਦਾਇਤ
ম্যাক্রো স্কেল,ਮੈਕਰੋ ਸਕੇਲ
গণ সমাবেশ কর্মসূচি,ਮਾਸ ਅਸੈਂਬਲਿੰਗ ਪ੍ਰੋਗਰਾਮ
স্থূল কল,ਕੁੱਲ ਕਾਲ
"1.ম্যাক্রো কোড, 2.ম্যাক্রো কোড","1.ਮੈਕਰੋ ਕੋਡ, 2.ਮੈਕਰੋ ਕੋਡ"
ম্যাক্রো কমান্ড,ਮੈਕਰੋ ਕਮਾਂਡ
ম্যাক্রো ঘোষণা,ਮੈਕਰੋ ਘੋਸ਼ਣਾ
ম্যাক্রো সংজ্ঞা,ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ
ম্যাক্রো ফ্লো চার্ট,ਮੈਕਰੋ ਫਲੋ ਚਾਰਟ
ম্যাক্রো জেনারেটর,ਮੈਕਰੋ ਜਨਰੇਟਰ
ম্যাক্রো নির্দেশ,ਮੈਕਰੋ ਹਦਾਇਤ
স্থূল ভাষা,ਕੁੱਲ ਭਾਸ਼ਾ
ম্যাক্রো লাইব্রেরি,ਮੈਕਰੋ ਲਾਇਬ੍ਰੇਰੀ
ম্যাক্রো প্যারামিটার,ਮੈਕਰੋ ਪੈਰਾਮੀਟਰ
ম্যাক্রো প্রক্রিয়াকরণ,ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਿੰਗ
"1.ম্যাক্রো প্রসেসর, 2. ম্যাক্রোপ্রসেসর","1.ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਰ, 2. ਮੈਕਰੋਪ੍ਰੋਸੈਸਰ"
ম্যাক্রো প্রোগ্রামিং,ਮੈਕਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ
স্থূল প্রোটোটাইপ,ਕੁੱਲ ਪ੍ਰੋਟੋਟਾਈਪ
"1.ম্যাক্রো এনকোডিং, 2.ম্যাক্রো কোডিং","1.ਮੈਕਰੋ ਏਨਕੋਡਿੰਗ, 2.ਮੈਕਰੋ ਕੋਡਿੰਗ"
মেগাবাইট (MB),ਮੈਗਾਬਾਈਟ (MB)
জাদু প্রতীক,ਜਾਦੂ ਦਾ ਪ੍ਰਤੀਕ
জাদু সংখ্যা,ਮੈਜਿਕ ਨੰਬਰ
চৌম্বকীয় বুদ্বুদ মেমরি,ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ
চৌম্বক কার্ড,ਚੁੰਬਕੀ ਕਾਰਡ
"1.ম্যাগনেটিক সেল, 2.ম্যাগনেটিক সেল","1.ਮੈਗਨੈਟਿਕ ਸੈੱਲ, 2.ਮੈਗਨੈਟਿਕ ਸੈੱਲ"
চৌম্বকীয় প্রতীক,ਚੁੰਬਕੀ ਪ੍ਰਤੀਕ
চৌম্বকীয় কোর স্টোরেজ,ਚੁੰਬਕੀ ਕੋਰ ਸਟੋਰੇਜ਼
"1. ম্যাগনেটিক ডিস্ক, 2. চৌম্বকীয় ডিস্ক","1.ਮੈਗਨੈਟਿਕ ਡਿਸਕ, 2. ਚੁੰਬਕੀ ਡਿਸਕ"
চৌম্বকীয় ডিস্ক ঠিকানা,ਚੁੰਬਕੀ ਡਿਸਕ ਪਤਾ
চৌম্বকীয় ডিস্ক মেমরি,ਚੁੰਬਕੀ ਡਿਸਕ ਮੈਮੋਰੀ
চৌম্বক ড্রাম,ਚੁੰਬਕੀ ਡਰੱਮ
"1. ম্যাগনেটিক এনকোডিং, 2. ম্যাগনেটিক কোডিং, 3. ম্যাগনেটিক কোডিং","1.ਮੈਗਨੈਟਿਕ ਏਨਕੋਡਿੰਗ, 2.ਮੈਗਨੈਟਿਕ ਕੋਡਿੰਗ, 3.ਮੈਗਨੈਟਿਕ ਕੋਡਿੰਗ"
চৌম্বক শীর্ষ,ਚੁੰਬਕੀ ਸਿਖਰ
চৌম্বক কালি,ਚੁੰਬਕੀ ਸਿਆਹੀ
ম্যাগনেটিক ইঙ্ক ক্যারেক্টার রিকগনিশন (MICR),ਚੁੰਬਕੀ ਸਿਆਹੀ ਅੱਖਰ ਪਛਾਣ (MICR)
চৌম্বক মাধ্যম,ਚੁੰਬਕੀ ਮਾਧਿਅਮ
চৌম্বকীয় পড়া,ਚੁੰਬਕੀ ਰੀਡਿੰਗ
চৌম্বকীয় রেকর্ডিং,ਚੁੰਬਕੀ ਰਿਕਾਰਡਿੰਗ
চৌম্বকীয় স্টোরেজ,ਚੁੰਬਕੀ ਸਟੋਰੇਜ਼
তরিৎ - চৌম্বকীয় ফিতা,ਚੁੰਬਕੀ ਪੱਟੀ
চৌম্বকীয় টেপ,ਚੁੰਬਕੀ ਟੇਪ
চৌম্বক টেপ কার্তুজ,ਚੁੰਬਕੀ ਟੇਪ ਕਾਰਤੂਸ
চৌম্বকীয় টেপ ড্রাইভ,ਚੁੰਬਕੀ ਟੇਪ ਡਰਾਈਵ
চৌম্বক টেপ অগ্রদূত,ਚੁੰਬਕੀ ਟੇਪ ਪੂਰਵਗਾਮੀ
চৌম্বক টেপ গ্রন্থাগারিক,ਚੁੰਬਕੀ ਟੇਪ ਲਾਇਬ੍ਰੇਰੀਅਨ
চৌম্বকীয় টেপ অ্যাক্সেস,ਚੁੰਬਕੀ ਟੇਪ ਪਹੁੰਚ
চৌম্বকীয় টেপ ইউনিট,ਚੁੰਬਕੀ ਟੇਪ ਯੂਨਿਟ
"1.চৌম্বকীয় পাতলা স্তর, 2.চৌম্বকীয় পাতলা ফিল্ম","1.ਮੈਗਨੈਟਿਕ ਪਤਲੀ ਪਰਤ, 2.ਮੈਗਨੈਟਿਕ ਪਤਲੀ ਫਿਲਮ"
চৌম্বক পথ,ਚੁੰਬਕੀ ਮਾਰਗ
চৌম্বক অপটিক্যাল স্টোরেজ,ਚੁੰਬਕੀ ਆਪਟੀਕਲ ਸਟੋਰੇਜ਼
"1. চুম্বক প্রিন্টার, 2. চুম্বক প্রিন্টার","1.ਮੈਗਨੇਟ ਪ੍ਰਿੰਟਰ, 2.ਮੈਗਨੇਟ ਪ੍ਰਿੰਟਰ"
চৌম্বকীয় বিকৃতি,ਚੁੰਬਕੀ ਵਿਗਾੜ
চৌম্বকীয়ভাবে বিকৃত ট্যাবলেট,ਚੁੰਬਕੀ ਤੌਰ &#39;ਤੇ ਖਰਾਬ ਹੋਣ ਵਾਲੀ ਟੈਬਲੇਟ
"1. মেইল বক্স, 2. মেইল বক্স","1. ਮੇਲ ਬਾਕਸ, 2. ਮੇਲ ਬਾਕਸ"
মেইল মার্জ,ਮੇਲ ਅਭੇਦ
"1. প্রধান নিয়ন্ত্রণ ইউনিট, 2. প্রধান নিয়ন্ত্রণ ইউনিট","1. ਚੀਫ਼ ਕੰਟਰੋਲ ਯੂਨਿਟ, 2. ਚੀਫ਼ ਕੰਟਰੋਲ ਯੂਨਿਟ"
প্রধান ফ্রেম,ਮੁੱਖ ਫਰੇਮ
"1. মেইন ফ্রেম সিস্টেম, 2. মেইন ফ্রেম মেকানিজম","1. ਮੁੱਖ ਫਰੇਮ ਸਿਸਟਮ, 2. ਮੁੱਖ ਫਰੇਮ ਵਿਧੀ"
"1. প্রধান মেমরি, 2. প্রধান মেমরি","1. ਮੁੱਖ ਮੈਮੋਰੀ, 2. ਮੁੱਖ ਮੈਮੋਰੀ"
"1. প্রধান প্রোগ্রাম, 2. প্রধান প্রোগ্রাম","1.ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ, 2.ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ"
প্রধান স্টোরেজ,ਮੁੱਖ ਸਟੋਰੇਜ਼
"1. প্রধান সুইচ, 2. প্রধান সুইচ","1. ਮੁੱਖ ਸਵਿੱਚ, 2. ਮੁੱਖ ਸਵਿੱਚ"
"1. রক্ষণাবেক্ষণ, 2. রক্ষণাবেক্ষণ","1. ਮੇਨਟੇਨੈਂਸ, 2. ਮੇਨਟੇਨੈਂਸ"
রক্ষণাবেক্ষণ প্যানেল,ਰੱਖ-ਰਖਾਅ ਪੈਨਲ
রক্ষণাবেক্ষণ সময়,ਰੱਖ-ਰਖਾਅ ਦਾ ਸਮਾਂ
বড় বৃত্ত,ਵੱਡਾ ਚੱਕਰ
কী ডিভাইস,ਕੁੰਜੀ ਜੰਤਰ
প্রধান কী,ਮੁੱਖ ਕੁੰਜੀ
মূলমঞ্চ,ਮੁੱਖ ਪੜਾਅ
প্রধান কাঠামো,ਮੁੱਖ ਬਣਤਰ
প্রধান কাজ,ਮੁੱਖ ਕੰਮ
সংখ্যাগরিষ্ঠ উপাদান,ਬਹੁਗਿਣਤੀ ਭਾਗ
সংখ্যাগরিষ্ঠ গেট,ਬਹੁਗਿਣਤੀ ਗੇਟ
সংখ্যাগরিষ্ঠ অপারেশন,ਬਹੁਮਤ ਕਾਰਵਾਈ
প্রতিদান সময়কাল,ਅਦਾਇਗੀ ਦੀ ਮਿਆਦ
ভুল অপারেশন রুটিন,ਗਲਤ ਕੰਮ ਕਰਨ ਦੀ ਰੁਟੀਨ
ব্যবস্থাপনা উন্নয়ন,ਪ੍ਰਬੰਧਨ ਵਿਕਾਸ
ম্যানেজমেন্ট ইনফরমেশন সিস্টেম (MIS),ਪ੍ਰਬੰਧਨ ਸੂਚਨਾ ਪ੍ਰਣਾਲੀ (MIS)
ব্যবস্থাপনা বিজ্ঞান,ਪ੍ਰਬੰਧਨ ਵਿਗਿਆਨ
ম্যানচেস্টার এনকোডিং,ਮਾਨਚੈਸਟਰ ਇੰਕੋਡਿੰਗ
গুণ,ਗੁਣਾ
আনুমানিক পরিবর্তনশীল,ਅਨੁਮਾਨਿਤ ਵੇਰੀਏਬਲ
অনুমানমূলক সূচক,ਅਨੁਮਾਨਿਤ ਸੂਚਕਾਂਕ
মানুষের মেশিন সিমুলেশন,ਮਨੁੱਖੀ ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ
ম্যানুয়াল ঠিকানা সুইচ,ਦਸਤੀ ਪਤਾ ਸਵਿੱਚ
ম্যানুয়াল বিশ্লেষণ,ਦਸਤੀ ਵਿਸ਼ਲੇਸ਼ਣ
ম্যানুয়াল কল,ਦਸਤੀ ਕਾਲ
ম্যানুয়াল এন্ট্রি,ਦਸਤੀ ਇੰਦਰਾਜ਼
"1.ম্যানুয়াল সেন্টার, 2.ম্যানুয়াল সেন্টার","1.ਮੈਨੁਅਲ ਸੈਂਟਰ, 2.ਮੈਨੁਅਲ ਸੈਂਟਰ"
"1. ম্যানুয়াল ইনপুট, 2. ম্যানুয়াল ইনপুট","1. ਮੈਨੁਅਲ ਇੰਪੁੱਟ, 2. ਮੈਨੂਅਲ ਇਨਪੁਟ"
সংক্ষিপ্ত কাজ,ਦਸਤੀ ਕਾਰਵਾਈ
বহু থেকে বহু সম্পর্ক,ਕਈ-ਤੋਂ-ਕਈ ਰਿਸ਼ਤੇ
মাল্টি-ডিকোডার,ਮਲਟੀ-ਡੀਕੋਡਰ
মানচিত্র পদ্ধতি,ਨਕਸ਼ਾ ਵਿਧੀ
ম্যাপিং,ਮੈਪਿੰਗ
মার্জিন,ਹਾਸ਼ੀਏ
প্রান্তিক ত্রুটি,ਮਾਮੂਲੀ ਗਲਤੀ
প্রান্তিক তদন্ত,ਮਾਮੂਲੀ ਪੁੱਛਗਿੱਛ
প্রান্তিক পরীক্ষা,ਮਾਮੂਲੀ ਟੈਸਟ
প্রতীক সনাক্তকরণ,ਪ੍ਰਤੀਕ ਖੋਜ
সাইন রিডিং,ਸਾਈਨ ਰੀਡਿੰਗ
প্রতীক স্ক্যানিং,ਪ੍ਰਤੀਕ ਸਕੈਨਿੰਗ
সাইন সেন্স,ਸੰਕੇਤ ਭਾਵਨਾ
চিহ্নিতকারী,ਮਾਰਕਰ
চিহ্নিত করা,ਨਿਸ਼ਾਨਦੇਹੀ
মার্কার তরঙ্গ,ਮਾਰਕਰ ਲਹਿਰ
মার্কভ চেইন,markov ਚੇਨ
মার্কভ উৎস,markov ਸਰੋਤ
মার্কআপ ভাষা,ਮਾਰਕਅੱਪ ਭਾਸ਼ਾ
maser,maser
maser,maser
"1. মুখোশ, 2. পর্দা, 3. পর্দা","1. ਮਾਸਕ, 2. ਪਰਦਾ, 3. ਪਰਦਾ"
"1. কভার বিট, 2. কভার বিট, 3. মাস্ক ডবল ডিজিট","1. ਕਵਰ ਬਿੱਟ, 2. ਕਵਰ ਬਿੱਟ, 3. ਦੋਹਰੇ ਅੰਕਾਂ ਨੂੰ ਮਾਸਕ ਕਰੋ"
মাস্ক প্রোগ্রামেবল ডিভাইস,ਮਾਸਕ ਪ੍ਰੋਗਰਾਮੇਬਲ ਡਿਵਾਈਸ
কভার রেজিস্টার,ਕਵਰ ਰਜਿਸਟਰ
"1. কভার রম, 2. কভার রম","1. ਕਵਰ ਰੋਮ, 2. ਕਵਰ ਰੋਮ"
আবরণ,ਕਵਰ
বিশাল পরিসংখ্যান,ਵਿਸ਼ਾਲ ਡਾਟਾ
"1. ভর মেমরি, 2. ভর মেমরি","1. ਮਾਸ ਮੈਮੋਰੀ, 2. ਮਾਸ ਮੈਮੋਰੀ"
ব্যাপকভাবে সমান্তরাল,ਵੱਡੇ ਪੱਧਰ &#39;ਤੇ ਸਮਾਨਾਂਤਰ
প্রধান,ਸਰਦਾਰ
মাস্টার কার্ড,ਮਾਸਟਰ ਕਾਰਡ
"1.মাথা ঘড়ি, 2.কন্ট্রোলার ঘড়ি","1.ਹੈੱਡ ਵਾਚ, 2.ਕੰਟਰੋਲਰ ਵਾਚ"
প্রধান কনসোল,ਮੁੱਖ ਕੰਸੋਲ
প্রধান তথ্য,ਪ੍ਰਮੁੱਖ ਡਾਟਾ
মাস্টার ডায়াগ্রাম,ਮਾਸਟਰ ਚਿੱਤਰ
প্রধান নথি,ਮਾਸਟਰ ਫਾਈਲ
প্রধান গ্রুপ,ਮੁੱਖ ਗਰੁੱਪ
প্রধান চাবি,ਮਾਸਟਰ ਕੁੰਜੀ
প্রধান লাইব্রেরি টেপ,ਮੁੱਖ ਲਾਇਬ੍ਰੇਰੀ ਟੇਪ
প্রাইম প্রসেসর,ਪ੍ਰਮੁੱਖ ਪ੍ਰੋਸੈਸਰ
ফ্ল্যাগশিপ প্রোগ্রাম,ਫਲੈਗਸ਼ਿਪ ਪ੍ਰੋਗਰਾਮ
প্রধান কেন্দ্র,ਮੁੱਖ ਕੇਂਦਰ
"1.মাস্টার টেপ, 2.মাস্টার টেপ","1.ਮਾਸਟਰ ਟੇਪ, 2.ਮਾਸਟਰ ਟੇਪ"
"1.প্রিন্সিপাল টার্মিনাল, 2.প্রধান টার্মিনাল","1.ਪ੍ਰਿੰਸੀਪਲ ਟਰਮੀਨਲ, 2.ਮੁੱਖ ਟਰਮੀਨਲ"
প্রধান অধস্তন ডিভাইস,ਮੁੱਖ ਅਧੀਨ ਜੰਤਰ
প্রধান অধস্তন ব্যবস্থা,ਮੁੱਖ ਅਧੀਨ ਸਿਸਟਮ
"1. মিল, 2. মিল, 3. দেখা","1. ਮੈਚ, 2. ਮੈਚ, 3. ਮਿਲੋ"
ম্যাচ,ਮੈਚ
গাণিতিক প্রোগ্রামিং,ਗਣਿਤ ਪ੍ਰੋਗਰਾਮਿੰਗ
গাণিতিক সিমুলেশন,ਗਣਿਤਿਕ ਸਿਮੂਲੇਸ਼ਨ
"1.ম্যাট্রিক্স, 2.ম্যাট্রিক্স","1.ਮੈਟ੍ਰਿਕਸ, 2.ਮੈਟ੍ਰਿਕਸ"
"1.ম্যাট্রিক্স প্রিন্টার, 2.ম্যাট্রিক্স প্রিন্টার","1.ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਰ, 2.ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਰ"
ম্যাট্রিক্স সুইচ,ਮੈਟਰਿਕਸ ਸਵਿੱਚ
ম্যাট্রিক্স টেবিল,ਮੈਟ੍ਰਿਕਸ ਸਾਰਣੀ
ম্যাক্সি কম্পিউটার,ਮੈਕਸੀ ਕੰਪਿਊਟਰ
ম্যাক্সি কম্পিউটার,ਮੈਕਸੀ ਕੰਪਿਊਟਰ
শীর্ষ উপাদান,ਸਿਖਰ ਤੱਤ
যোগপ্যাড,ਯੋਗਾਪੈਡ
ম্যাক্সওয়েল ড্যামন,ਮੈਕਸਵੈਲ ਡੈਮਨ
"1.মান, 2.অর্থ","1. ਮਤਲਬ, 2. ਮਤਲਬ"
মানে পুনরুদ্ধারের সময়,ਮਤਲਬ ਰਿਕਵਰੀ ਸਮਾਂ
ব্যর্থতা মানে সময়,ਅਸਫਲਤਾ ਦਾ ਮਤਲਬ ਸਮਾਂ
ব্যর্থতার মধ্যবর্তী সময় (mt b f),ਅਸਫਲਤਾ ਮੱਧ ਸਮਾਂ (mt b f)
ব্যর্থতার সময় মানে,ਅਸਫਲਤਾ ਦਾ ਸਮਾਂ
মেরামতের গড় সময়,ਮੁਰੰਮਤ ਦਾ ਮਤਲਬ ਸਮਾਂ
সংশোধন গড় সময় (MTTR),ਸੁਧਾਰ ਮੱਧ ਸਮਾਂ (MTTR)
মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI),ਮੱਧਮ ਸਕੇਲ ਏਕੀਕਰਣ (MSI)
মিডিয়াম ইন্টিগ্রেশন (MSI),ਮੱਧਮ ਏਕੀਕਰਣ (MSI)
মানে টার্ম স্টোরেজ ডিভাইস,ਮਤਲਬ ਮਿਆਦ ਸਟੋਰੇਜ਼ ਜੰਤਰ
প্রতি সেকেন্ডে মেগা বিটস (Mbps),ਮੈਗਾ ਬਿਟਸ ਪ੍ਰਤੀ ਸਕਿੰਟ (Mbps)
উপাদান বস্তু,ਕੰਪੋਨੈਂਟ ਆਬਜੈਕਟ
উপাদান রেকর্ড,ਕੰਪੋਨੈਂਟ ਰਿਕਾਰਡ
"1.স্মৃতি, 2.স্মৃতি","1.ਮੈਮੋਰੀ, 2.ਮੈਮੋਰੀ"
"1.মেমরি অ্যারে, 2.মেমরি অ্যারে","1.ਮੈਮੋਰੀ ਐਰੇ, 2.ਮੈਮੋਰੀ ਐਰੇ"
"1. মেমরি ফান্ড, 2. মেমরি ব্যাংক","1.ਮੈਮਰੀ ਫੰਡ, 2.ਮੈਮਰੀ ਬੈਂਕ"
"1.মেমরি বাফার রেজিস্টার, 2.মেমরি বাফার রেজিস্টার","1. ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ, 2. ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ"
"1.মেমরি বাস, 2. মেমরি বাস","1.ਮੈਮੋਰੀ ਬੱਸ, 2. ਮੈਮੋਰੀ ਬੱਸ"
মেমরি কার্ড,ਮੈਮੋਰੀ ਕਾਰਡ
মেমরি সেল,ਮੈਮੋਰੀ ਸੈੱਲ
স্মৃতিশক্তি হ্রাস,ਯਾਦਦਾਸ਼ਤ ਦਾ ਨੁਕਸਾਨ
"1.মেমরি কোর, 2.মেমরি কোর","1. ਮੈਮੋਰੀ ਕੋਰ, 2. ਮੈਮੋਰੀ ਕੋਰ"
মেমরি চক্র,ਮੈਮੋਰੀ ਚੱਕਰ
"1.মেমরি ডেটা রেজিস্টার, 2.মেমরি ডেটা রেজিস্টার","1. ਮੈਮੋਰੀ ਡਾਟਾ ਰਜਿਸਟਰ, 2. ਮੈਮੋਰੀ ਡਾਟਾ ਰਜਿਸਟਰ"
"1.মেমরি ডাম্প,2.মেমরি ডাম্প","1.ਮੈਮੋਰੀ ਡੰਪ, 2.ਮੈਮੋਰੀ ਡੰਪ"
"1.মেমরি এক্সচেঞ্জ, 2.মেমরি এক্সচেঞ্জ","1.ਮੈਮੋਰੀ ਐਕਸਚੇਂਜ, 2.ਮੈਮੋਰੀ ਐਕਸਚੇਂਜ"
"1.মেমরি অনুক্রম, 2.মেমরি অনুক্রম","1.ਮੈਮੋਰੀ ਲੜੀ, 2.ਮੈਮੋਰੀ ਲੜੀ"
মেমরি নির্দেশনা,ਮੈਮੋਰੀ ਹਦਾਇਤ
"1.মেমরি ম্যানেজমেন্ট, 2.মেমরি ম্যানেজমেন্ট","1.ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ, 2.ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ"
"1.মেমরি ম্যাপ, 2.মেমরি ম্যাপ","1.ਮੈਮੋਰੀ ਨਕਸ਼ਾ, 2.ਮੈਮੋਰੀ ਨਕਸ਼ਾ"
"1. মেমরি ম্যাপ করা আউটপুট, 2. ইনপুট, 3. মেমরি ম্যাপ করা I/O","1. ਮੈਮੋਰੀ ਮੈਪਡ ਆਉਟਪੁੱਟ, 2. ਇਨਪੁਟ, 3. ਮੈਮੋਰੀ ਮੈਪਡ I/O"
"1.মেমরি মডেল, 2.মেমরি মডেল, 3.মেমরি মডেল","1.ਮੈਮੋਰੀ ਮਾਡਲ, 2.ਮੈਮੋਰੀ ਮਾਡਲ, 3.ਮੈਮੋਰੀ ਮਾਡਲ"
"1.মেমরি মডিউল, 2.মেমরি মডিউল","1.ਮੈਮੋਰੀ ਮੋਡੀਊਲ, 2.ਮੈਮੋਰੀ ਮੋਡੀਊਲ"
"1.মেমরি ইনডেক্স রেজিস্টার, 2.মেমরি ইনডেক্স রেজিস্টার","1. ਮੈਮੋਰੀ ਇੰਡੈਕਸ ਰਜਿਸਟਰ, 2. ਮੈਮੋਰੀ ਇੰਡੈਕਸ ਰਜਿਸਟਰ"
স্মৃতি শক্তি,ਯਾਦ ਸ਼ਕਤੀ
মেমরি সুরক্ষা,ਮੈਮੋਰੀ ਸੁਰੱਖਿਆ
"1.মেমরি রেফারেন্স নির্দেশ, 2.মেমরি রেফারেন্স নির্দেশ","1.ਮੈਮੋਰੀ ਹਵਾਲਾ ਨਿਰਦੇਸ਼, 2.ਮੈਮੋਰੀ ਸੰਦਰਭ ਨਿਰਦੇਸ਼"
"1.মেমরি প্রোগ্রাম, 2.মেমরি প্রোগ্রাম","1.ਮੈਮੋਰੀ ਪ੍ਰੋਗਰਾਮ, 2.ਮੈਮੋਰੀ ਪ੍ਰੋਗਰਾਮ"
"1.মেমরি ইউনিট, 2.মেমরি ইউনিট","1.ਮੈਮੋਰੀ ਯੂਨਿਟ, 2.ਮੈਮੋਰੀ ਯੂਨਿਟ"
তালিকা,ਮੀਨੂ
মেনু বার,ਮੇਨੂ ਬਾਰ
মেনু চালিত,ਮੇਨੂ ਸੰਚਾਲਿਤ
মেনু নির্বাচন,ਮੇਨੂ ਚੋਣ
প্রধান চালিত প্রোগ্রাম,ਮੁੱਖ-ਸੰਚਾਲਿਤ ਪ੍ਰੋਗਰਾਮ
"1. অন্তর্নিহিত, 2. একত্রিত","1.ਅੰਦਰੂਨੀ, 2.ਮਿਲਿਆ ਹੋਇਆ"
মার্জার এক্সচেঞ্জ বাছাই,ਅਭੇਦ ਐਕਸਚੇਂਜ ਛਾਂਟੀ
"1. একত্রীকরণ বাছাই, 2. ক্যাটালগ নির্বাচন","1. ਵਿਲੀਨਤਾ ਨੂੰ ਛਾਂਟਣਾ, 2. ਕੈਟਾਲਾਗ ਚੋਣ"
"1. একত্রীকরণ, 2. একত্রীকরণ","1. ਵਿਲੀਨਤਾ, 2. ਵਿਲੀਨਤਾ"
জালি নেটওয়ার্ক,ਜਾਲੀ ਨੈੱਟਵਰਕ
মেসেজিং,ਮੈਸੇਜਿੰਗ
বার্তা,ਸੁਨੇਹਾ
বার্তা প্রমাণীকরণ,ਸੁਨੇਹਾ ਪ੍ਰਮਾਣਿਕਤਾ
বার্তা সেল,ਸੁਨੇਹਾ ਸੈੱਲ
বার্তা সার্কিট,ਸੁਨੇਹਾ ਸਰਕਟ
বার্তা বিন্যাস,ਸੁਨੇਹਾ ਫਾਰਮੈਟ
বার্তা পোর্ট,ਸੁਨੇਹਾ ਪੋਰਟ
বার্তা মোড,ਸੁਨੇਹਾ ਮੋਡ
মেসেজিং,ਮੈਸੇਜਿੰਗ
"1.বার্তা বাছাই, 2.বার্তা বাছাই","1.ਸੁਨੇਹੇ ਦੀ ਛਾਂਟੀ, 2.ਸੁਨੇਹੇ ਦੀ ਛਾਂਟੀ"
বার্তা লাইন,ਸੁਨੇਹਾ ਲਾਈਨ
বার্তা সুইচ,ਸੁਨੇਹਾ ਸਵਿੱਚ
বার্তার পাঠ্য,ਸੁਨੇਹਾ ਟੈਕਸਟ
বার্তা স্থানান্তর এজেন্ট,ਸੁਨੇਹਾ ਟ੍ਰਾਂਸਫਰ ਏਜੰਟ
সুপার অ্যাসেম্বলার,ਸੁਪਰ ਅਸੈਂਬਲਰ
মেটাক্লাস,ਮੈਟਾਕਲਾਸ
"1. আরও সংকলন, 2. আরও ব্যাখ্যা","1. ਹੋਰ ਸੰਕਲਨ, 2. ਹੋਰ ਵਿਆਖਿਆ"
"1. আরও দোভাষী, 2. আরও কম্পাইলার","1. ਹੋਰ ਦੁਭਾਸ਼ੀਏ, 2. ਹੋਰ ਕੰਪਾਈਲਰ"
উপভাষা,ਬੋਲੀ
"1.মেটা নেটওয়ার্ক, 2.মেটা নেটওয়ার্ক","1.ਮੇਟਾ ਨੈੱਟਵਰਕ, 2.ਮੇਟਾ ਨੈੱਟਵਰਕ"
একনায়কত্ব,ਤਾਨਾਸ਼ਾਹੀ
প্রক্রিয়া,ਪ੍ਰਕਿਰਿਆ
মেট্রোপলিটন এরিয়া নেটওয়ার্ক (ম্যান),ਮੈਟਰੋਪੋਲੀਟਨ ਏਰੀਆ ਨੈੱਟਵਰਕ (MAN)
মাইক্রো,ਮਾਈਕ੍ਰੋ
"1.মাইক্রোকোড,2.মাইক্রোকোড","1.ਮਾਈਕ੍ਰੋਕੋਡ, 2.ਮਾਈਕ੍ਰੋਕੋਡ"
মাইক্রোকম্পিউটার,ਮਾਈਕ੍ਰੋ ਕੰਪਿਊਟਰ
মাইক্রো কন্ট্রোলার,ਮਾਈਕਰੋ ਕੰਟਰੋਲਰ
মাইক্রো চক্র,ਮਾਈਕਰੋ ਚੱਕਰ
মাইক্রোইলেক্ট্রনিক মেকানিক্যাল মেকানিজম (MEMS),ਮਾਈਕ੍ਰੋਇਲੈਕਟ੍ਰੋਨਿਕ ਮਕੈਨੀਕਲ ਮਕੈਨੀਜ਼ਮ (MEMS)
মাইক্রো ইলেকট্রনিক্স,ਮਾਈਕ੍ਰੋ ਇਲੈਕਟ੍ਰੋਨਿਕਸ
মাইক্রো মিনিয়েচারাইজেশন,ਮਾਈਕਰੋ ਮਿਨੀਏਚਰਾਈਜ਼ੇਸ਼ਨ
মাইক্রো অর্ডার,ਮਾਈਕ੍ਰੋ ਆਰਡਰ
"1.মাইক্রো, 2.মেনফ্রেম লিঙ্ক","1.ਮਾਈਕ੍ਰੋ, 2.ਮੇਨਫ੍ਰੇਮ ਲਿੰਕ"
মাইক্রো চিপ,ਮਾਈਕ੍ਰੋ ਚਿੱਪ
মাইক্রো কোবল,ਮਾਈਕ੍ਰੋ ਕੋਬੋਲ
মাইক্রো কোড,ਮਾਈਕ੍ਰੋ ਕੋਡ
"1.মাইক্রোফাইল, 2.মাইক্রোফিশ, 3.মাইক্রোফাইল৷","1.ਮਾਈਕ੍ਰੋਫਾਈਲ, 2.ਮਾਈਕ੍ਰੋਫਿਸ਼, 3.ਮਾਈਕ੍ਰੋਫਾਈਲ"
মাইক্রো ফ্লপি,ਮਾਈਕ੍ਰੋ ਫਲਾਪੀ
