Bengali,Tamil
হাইব্রিড ইন্টারগ্রেটেড সার্কিট,கலப்பின இன்டர் கிரேட்டட் சுற்று
হাইড্রোমিটার,ஹைட்ரோமீட்டர்
হাইপার,ஹைப்பர்
হাইপার মিডিয়া,ஹைப்பர் மீடியா
হাইপার টেক্সট,ஹைப்பர் உரை
হাইপারলিঙ্ক,ஹைப்பர்லிங்க்
আইকন,ஐகான்
পরিচয়,அடையாளம் காணல்
সনাক্তকারী,அடையாளங்காட்டி
প্রজ্বলিত,எரித்தல்
ইগনিশন,பற்றவைப்பு
আলোকসজ্জা,ஒளிரும்
আলোকসজ্জা,வெளிச்சம்
চিত্র,படம்
চিত্র অ্যান্টেনা,பட ஆண்டெனா
চিত্র ক্যাপচার,பட பிடிப்பு
চিত্র আইকনোস্কোপ,பட ஐகானோஸ்கோப்
চিত্র মানচিত্র,பட வரைபடம்
চিত্র orthicon,பட ஆர்த்திகான்
চিত্র প্রক্রিয়াকরণ,பட செயலாக்கம்
চিত্র সেটার,பட செட்டர்
কাল্পনিক,கற்பனை
প্রতিবন্ধকতা,மின்மறுப்பு
প্রতিবন্ধকতা ম্যাচিং,மின்மறுப்பு பொருத்தம்
প্রতিবন্ধকতা ম্যাচিং সার্কিট,மின்மறுப்பு பொருந்தும் சுற்று
প্রতিবন্ধকতা অমিল,மின்மறுப்பு பொருந்தவில்லை
মুক্ত স্থান প্রতিবন্ধক,இலவச இடத்தின் மின்மறுப்பு
প্রতিবন্ধকতা রূপান্তর,மின்மறுப்பு மாற்றம்
আমদানি,இறக்குமதி
গর্ভবতী,செறிவூட்டப்பட்டது
ইমপ্রেস ভোল্টেজ,மின்னழுத்தத்தை ஈர்க்கவும்
প্ররোচিত,தூண்டுதல்
আবেগের প্রতিক্রিয়া,உந்துதல் பதில்
অপরিষ্কার পরিবাহিতা,தூய்மையற்ற கடத்துத்திறன்
অপরিষ্কার অর্ধপরিবর্তন,தூய்மையற்ற குறைக்கடத்தி
নিষ্ক্রিয়,செயலற்றது
নিষ্ক্রিয় উইন্ডো,செயலற்ற சாளரம்
শ্রবণযোগ্য,செவிக்கு புலப்படாமல்
উদ্বিগ্নতা,ஒளிரும் தன்மை
ঘটনা রে,சம்பவ ரே
অন্তর্ভুক্তি,சேர்த்தல்
আগত সংকেত,உள்வரும் சமிக்ஞை
সূচক,காட்டி
আদিবাসী,உள்நாட்டு
আনয়ন,தூண்டல்
ইনডাকটিভ-রিঅ্যাক্ট্যান্স,தூண்டல்-எதிர்வினை
প্রদাহজনক উপাদান,அழற்சி பொருள்
ইনফোর প্যাচ,தகவல் இணைப்பு
তথ্য,தகவல்
তথ্য আর্কিটেকচার,தகவல் கட்டமைப்பு
তথ্য বিট,தகவல் பிட்
তথ্য অঙ্ক,தகவல் இலக்க
তথ্য কিওস্ক,தகவல் கியோஸ்க்
তথ্য প্রক্রিয়া,தகவல் செயல்முறை
তথ্য প্রযুক্তি,தகவல் தொழில்நுட்பம்
ইনফোটেইনমেন্ট,இன்போடெயின்மென்ட்
ইনফ্রারেড বিকিরণ,அகச்சிவப்பு கதிர்வீச்சு
অবকাঠামো,உள்கட்டமைப்பு
ইনজেস্ট,உட்கொள்ளுங்கள்
উপাদান,பொருட்கள்
সূচনা শব্দ (আইডাব্লু),துவக்க சொல் (IW)
অভ্যন্তরীণ কোড,உள் குறியீடுகள்
উদ্ভাবন,புதுமை
ইনপুট,உள்ளீடு
ইনপুট লাইন,உள்ளீட்டு வரி
ইনপুট ইউনিট,உள்ளீட்டு அலகு
ইনপুট ভোল্টেজ,உள்ளீடு மின்னழுத்தம்
ইনপুট আউটপুট,உள்ளீடு வெளியீடு
.োকান,செருகவும்
সন্নিবেশ ক্ষতি,உள்ளிடலில் இழப்பு
স্থাপন,நிறுவல்
তাত্ক্ষণিক ভোল্টেজ,உடனடி மின்னழுத்தம்
নির্দেশ,வழிமுறைகள்
অন্তরক উপাদান,இன்சுலேடிங் பொருள்
নিরোধক,காப்பு
নিরোধক প্রতিরোধ,காப்பு எதிர்ப்பு
ইনসুলেটর,இன்சுலேட்டர்
সমন্বিত বর্তনী,ஒருங்கிணைந்த மின்சுற்று
একীভূত নেটওয়ার্ক,பிணையத்தை ஒருங்கிணைத்தல்
ইন্টিগ্রেটার,ஒருங்கிணைப்பாளர்
বুদ্ধি,நுண்ணறிவு
তীব্রতা,தீவிரம்
বক্তৃতা তীব্রতা,பேச்சின் தீவிரம்
আন্তঃ চ্যানেল হস্তক্ষেপ,இடை சேனல் குறுக்கீடு
ইন্টারলিভ,இடைக்கணிப்பு
মিথষ্ক্রিয়া,தொடர்பு
ইন্টারেক্টিভিটি,ஊடாடும் தன்மை
ইন্টারকম,இண்டர்காம்
আন্তঃসংযোগ,ஒன்றோடொன்று
ইন্টারফেস,இடைமுகம்
ইন্টারফেস স্ক্যানিং,இடைமுக ஸ்கேனிங்
হস্তক্ষেপ,குறுக்கீடு
হস্তক্ষেপ অঞ্চল,குறுக்கீடு மண்டலம்
হস্তক্ষেপ চ্যানেল,குறுக்கிடும் சேனல்
হস্তক্ষেপ ফ্রিকোয়েন্সি,குறுக்கிடும் அதிர்வெண்
রেডিও ফ্রিকোয়েন্সি সিগন্যাল হস্তক্ষেপ,ரேடியோ அதிர்வெண் சமிக்ஞையை குறுக்கிடுதல்
ইন্টারফ্রেম,இடைமுகம்
ইন্টারলিভ,இடைக்கணிப்பு
ইন্টারলিভড,இடைக்கணிப்பு
ইন্টারলিভড স্ট্রিম,ஒன்றோடொன்று ஸ்ட்ரீம்
ইন্টারলিভার,இன்டர்லீவர்
ইন্টারলিভিং,இடைமுகம்
ইন্টারলিভিং,இடைமுகம்
ইন্টারলিভিং পিরিয়ড,இடைமுக காலம்
ইন্টারলক সার্কিট,இன்டர்லாக் சுற்று
ইন্টারলক সুইচ,இன்டர்லாக் சுவிட்ச்
ইন্টারলকিং,ஒன்றோடொன்று
মধ্যবর্তী ব্যর্থতা,இடைநிலை தோல்வி
মধ্যবর্তী ফ্রিকোয়েন্সি,இடைநிலை அதிர்வெண்
মধ্যবর্তী ফ্রিকোয়েন্সি দোলক,இடைநிலை அதிர்வெண் ஆஸிலேட்டர்
বিরতি,இடைப்பட்ட
মাঝে মাঝে বর্তমান,இடைப்பட்ட மின்னோட்டம்
ইন্টারমোডুলেশন,இடைநிலை
ইন্টারমোডুলেশন বিকৃতি,இடைநிலை விலகல்
ইন্টারমোডুলেশন নির্গমন,இடைநிலை உமிழ்வு
ইন্টারমোডুলেশন পরীক্ষা,இடைநிலை சோதனை
ইন্টারনেট,இணையதளம்
ইন্টারনেট সম্প্রচার,இணைய ஒளிபரப்பு
ইন্টারনেট চ্যাট,இணைய அரட்டை
ইন্টারনেট প্রোটোকল স্ট্যাক,இணைய நெறிமுறை அடுக்கு
ইন্টারনেট রেডিও,இணைய வானொலி
ইন্টারনেট স্ট্রিমিং,இணைய ஸ்ட்ரீமிங்
ইন্টারনেট ভিডিও,இணைய வீடியோ
আন্তঃব্যবহারযোগ্যতা,இயங்குதன்மை
ইন্টারপোলেশন,இடைக்கணிப்பு
দোভাষী,மொழிபெயர்ப்பாளர்
বাধা,குறுக்கீடு
বাধা,குறுக்கீடு
বাধা,குறுக்கீடு
অন্তর,இடைவெளி
ইন্ট্রাকোডিং,இன்ட்ராகோடிங்
ইন্ট্রাফ্রেম,இன்ட்ராஃப்ரேம்
ইন্ট্রানেট,இன்ட்ராநெட்
অন্তঃসত্ত্বা,உள்ளார்ந்த
অন্তঃসত্ত্বা,இன்ட்ராவெப்
অভ্যন্তরীণ অর্ধপরিবাহী,உள்ளார்ந்த குறைக்கடத்தி
বিপরীতমুখী,தலைகீழ் மின்னோட்டம்
বিপরীত স্থানিক পরিচালনা,தலைகீழ் இடஞ்சார்ந்த செயல்பாடு
উল্টানো,தலைகீழ்
উল্টানো এল অ্যান্টেনা,தலைகீழ் எல் ஆண்டெனா
উল্টানো ভি অ্যান্টেনা,தலைகீழ் வி ஆண்டெனா
বৈদ্যুতিন সংকেতের মেরু বদল,இன்வெர்ட்டர்
অনিয়মিত,ஒழுங்கற்ற
অপ্রাসঙ্গিক উপাদান,பொருத்தமற்ற உறுப்பு
বিচ্ছিন্ন নেটওয়ার্ক,தனிமைப்படுத்தும் நெட்வொர்க்
বিচ্ছিন্ন,தனிமைப்படுத்துபவர்
জামার,ஜாம்மர்
জ্যামিং,நெரிசல்
জারগন ফাইল,வாசகக் கோப்பு
জাভা স্ক্রিপ্ট,ஜாவா ஸ்கிரிப்ட்
জিংল,ஜிங்கிள்
জিটার,நடுக்கம்
যোগদানকারী,இணைப்பவர்
যৌথ,கூட்டு
সংযুক্ত,இணைந்தது
জাম্পার,ஜம்பர்
জাঙ্ক,குப்பை
আজাইরা মেইল,குப்பை அஞ்சல்
কার্নেল,கர்னல்
চাবি,விசை
কীবোর্ড,விசைப்பலகை
কীয়ার,கீயர்
মূল বক্তব্য,முக்கிய குறிப்பு
কিলোসাইকেল,கிலோசைக்கிள்
কিলোভোল্ট,கிலோவோல்ட்
কিলোওয়াট,கிலோவாட்
গতিবিজ্ঞান,இயக்கவியல்
হাঁটু পয়েন্ট ভোল্টেজ,முழங்கால் புள்ளி மின்னழுத்தம்
গিঁট,குமிழ்
জ্ঞানভিত্তিক,அறிவு சார்ந்த
জ্ঞান উপস্থাপনা,அறிவு பிரதிநிதித்துவம்
L নেটওয়ার্ক,எல் நெட்வொர்க்
এল বিভাগ ফিল্টার,எல் பிரிவு வடிகட்டி
ল্যাগ এবং সীসা,பின்னடைவு மற்றும் ஈயம்
পিছিয়ে থাকা বর্তমান,பின்தங்கிய மின்னோட்டம்
পিছিয়ে থাকা পাওয়ার ফ্যাক্টর,பின்தங்கிய சக்தி காரணி
স্তরিত,லேமினேட்
প্রদীপ,விளக்கு
ল্যাপটপ,மடிக்கணினி
লেজার ফ্রিকোয়েন্সি,லேசர் அதிர்வெண்
সুপ্ত ত্রুটি,மறைந்த பிழை
সুপ্ত তাপ,உள்ளுறை வெப்பம்
অক্ষাংশ,அட்சரேகை
স্তর,அடுக்கு
বিন্যাস,தளவமைப்பு
বিন্যাস পরিকল্পনা,தளவமைப்பு திட்டம்
নেতৃত্ব,வழி நடத்து
শীর্ষস্থানীয় পর্ব,முன்னணி கட்டம்
ছিদ্র নিরোধক,கசிவடையாத
ফুটো,கசிவு
ইজারা সার্কিট,குத்தகைக்கு விடப்பட்ட சுற்று
লেন্স,லென்ஸ்
স্তর সূচক,நிலை காட்டி
আলো নিয়ন্ত্রণ,ஒளி கட்டுப்பாடு
হালকা কলম,ஒளி பேனா
বিজলীদণ্ড,மின்னல் கைது
সীমাবদ্ধ,லிமிட்டர்
পরিবর্ধক সীমাবদ্ধ,பெருக்கியைக் கட்டுப்படுத்துதல்
লাইন ক্ষতি,வரி இழப்பு
লাইন শব্দ,வரி சத்தம்
দর্শন লাইন,பார்வை கோடு
লাইন পর্ব,வரி கட்டம்
লাইন সংক্রমণ,வரி பரிமாற்றம்
লাইন আনলোড,வரி இறக்கப்பட்டது
লিনিয়ার কোয়ান্টিজার,நேரியல் அளவு
লিনিয়ারিটি,நேரியல்
লাইন-কোঅ্যাক্সিয়াল,வரி-ஒட்டக
লাইন-সমতুল্য,வரி-சமநிலை
লাইন-ফ্রিকোয়েন্সি,வரி-அதிர்வெண்
লাইন-ইমিডেন্স,வரி-மின்மறுப்பு
লাইন-কোয়ার্টারের তরঙ্গদৈর্ঘ্য,வரி-காலாண்டு அலைநீளம்
লিঙ্ক,இணைப்பு
লিঙ্কার,இணைப்பான்
লিপ-মাইক্রোফোন,லிப்-மைக்ரோஃபோன்
সরাসরি সম্প্রচার,நேரடி ஒளிபரப்பு
লাইভ সার্কিট,நேரடி சுற்று
লাইভ প্রোগ্রাম,நேரடி திட்டம்
ভার,சுமை
ধারণ ক্ষমতা,சுமை திறன்
বহন ক্ষমতা লোড,சுமை சுமக்கும் திறன்
লোড বৈশিষ্ট্য,சுமை சிறப்பியல்பு
লোড প্রতিবন্ধকতা,சுமை மின்மறுப்பு
লোড,ஏற்றப்பட்டது
লোডার,ஏற்றி
লোড হচ্ছে,ஏற்றுகிறது
লোডিং কয়েল,ஏற்றுதல் சுருள்
লোড পরীক্ষা,சுமை-சோதனை
লব,லோப்
লোব অ্যান্টেনা,லோப் ஆண்டெனா
স্থানীয় নেটওয়ার্ক,உள்ளூர் பகுதி நெட்வொர்க்
স্থানীয় ব্যাটারি,உள்ளூர் பேட்டரி
স্থানীয় দোলক,உள்ளூர் ஆஸிலேட்டர்
লগ,பதிவு
লগ বই,பதிவு புத்தகம்
লগ ইন (লগ অন),உள்நுழைக (உள்நுழைக)
লগ অফ (লগ আউট),உள்நுழைக (வெளியேறு)
লগ শিট,பதிவு தாள்
লগারিদম,மடக்கை
লগারিদমিক পরিবর্ধক,மடக்கை பெருக்கி
লগারিদমিক অনুপাত,மடக்கை விகிதம்
লগারিদমিক প্রতিক্রিয়া,மடக்கை பதில்
লগারিদমিক স্কেল,மடக்கை அளவு
লগিং,பதிவு
যুক্তি,தர்க்கம்
লজিক গেট,லாஜிக் கேட்
যুক্তি অপারেশন,தர்க்க செயல்பாடு
যৌক্তিক,தருக்க
যৌক্তিক ফ্রেম,தருக்க சட்டகம்
লোগো সন্নিবেশ,லோகோ செருகல்
দ্রাঘিমাংশ,தீர்க்கரேகை
লুপ,லூப்
লুপ অ্যান্টেনা,லூப் ஆண்டெனா
লুপ লাভ,லூப் ஆதாயம்
লুপ পরীক্ষা,லூப் சோதனை
আলগা যোগাযোগ,தளர்வான தொடர்பு
আলগা সংযোজন,தளர்ந்தவிணைப்பு
লসলেস অ্যান্টেনা,இழப்பற்ற ஆண்டெனா
ক্ষতিহীন সংকোচনের,இழப்பற்ற சுருக்க
ক্ষতিগ্রস্থ সংকোচনের,இழப்பு சுருக்க
জোরে (শব্দ),சத்தம் (ஒலி)
লাউডস্পিকার,ஒலிபெருக்கி
কম কম্পাঙ্ক,குறைந்த அதிர்வெண்
নিম্ন স্তরের ভাষা,குறைந்த நிலை மொழி
কম লোকসান ফিডার,குறைந்த இழப்பு ஊட்டி
কম লোকসান নমনীয় কোক্সিয়াল কেবল,குறைந்த இழப்பு நெகிழ்வான கோஆக்சியல் கேபிள்
কম শব্দ রিসিভার,குறைந்த இரைச்சல் பெறுநர்
কম কক্ষপথ স্যাটেলাইট,குறைந்த சுற்றுப்பாதை செயற்கைக்கோள்
লো পাস ফিল্টার,குறைந்த பாஸ் வடிகட்டி
কম রিঅ্যাক্ট্যান্স আর্থিং,குறைந்த எதிர்வினை பூமி
কম প্রতিরোধের পথ,குறைந்த எதிர்ப்பு பாதை
লগ,லக்
আলোকসজ্জা,ஒளிரும்
লম্পট,கட்டப்பட்டது
ম্যাক্রো ব্লক,ரோ தொகுதி
ম্যাক্রো সংজ্ঞা,மேக்ரோ வரையறை
ম্যাক্রো ভিশন,ரோ பார்வை
ম্যাজিক আই,மேஜிக் கண்
চৌম্বক,காந்தம்
চৌম্বক ক্ষেত্র,காந்த புலம்
চৌম্বকীয় প্রবাহ,காந்தப் பாய்வு
চৌম্বকীয় মেরু,காந்த துருவம்
চৌম্বকীয় ঝড়,காந்த புயல்
চৌম্বকীয় সুইচ,காந்த சுவிட்ச்
চৌম্বকীয় টেপ,காந்த நாடா
চৌম্বকীয়তা,காந்தவியல்
মেইল মার্জ,அஞ்சல் ஒன்றிணைப்பு
মেইলিং তালিকা,அஞ்சல் பட்டியலில்
প্রধান ক্যারিয়ার,பிரதான கார்
রক্ষণাবেক্ষণ,பராமரிக்கவும்
রক্ষণাবেক্ষণ,பராமரிப்பு
রক্ষণাবেক্ষণ দল,பராமரிப்பு குழு
সংখ্যাগরিষ্ঠ ক্যারিয়ার,பெரும்பான்மை கேரியர்
যোগাযোগ রিলে করুন,தொடர்பு ரிலே செய்யுங்கள்
মেক-অ্যান্ড-ব্রেক সুইচ,மேக்-அண்ட் பிரேக் சுவிட்ச்
পুরুষ সংযোগকারী,ஆண்-இணைப்பான்
মানুষ শব্দ করেছে,மனிதன் சத்தம் சொன்னான்
পরিচালন তথ্য সিস্টেম (এমআইএস),மேலாண்மை தகவல் அமைப்பு (MIS)
ম্যানিপুলেটেড,கையாளப்பட்டது
মূল নিয়ন্ত্রণ,கையேடு கட்டுப்பாடு
ম্যানুয়াল পদ্ধতি,கையேடு முறை
সুরক্ষা সতর্কতা ম্যানুয়াল,பாதுகாப்பு முன்னெச்சரிக்கையின் கையேடு
ম্যানুয়ালি পরিচালিত,கைமுறையாக இயக்கப்படுகிறது
প্রস্তুতকারক,உற்பத்தியாளர்
মুখোশ,முகமூடி
মাসকি,முகமூடி
মাস্কার,முகமூடி
মাস্কিং,மறைத்தல்
মাস্কিং আচরণ,மறைக்கும் நடத்தை
অডিওর মাস্কিং প্রভাব,ஆடியோவின் மறைக்கும் விளைவு
থ্রেশহোল্ড মাস্কিং,மறைக்கும் வாசல்
মাস্কিং টোন,மறைக்கும் தொனி
মাস্ট,மாஸ்ட்
মাস্ট রেডিয়েটার,மாஸ்ட் ரேடியேட்டர்
মাস্টার নিয়ন্ত্রণ,முதன்மை கட்டுப்பாடு
মাস্টার অসিলট্রোর,மாஸ்டர் ஆஸிலேட்ரர்
ম্যাচ-ইমিডেন্স,போட்டி-மின்மறுப்பு
ম্যাচিং নেটওয়ার্ক,பொருந்தும் நெட்வொர்க்
ম্যাচিং স্টাব,பொருந்தும் ஸ்டப்
ম্যাচিং ট্রান্সফর্মার,பொருந்தும் மின்மாற்றி
জিনিষ পত্র সরবরাহ,பொருள்-தடை
ম্যাট্রিক্স,அணி
সর্বাধিককরণ,அதிகரிப்பு
সর্বাধিক চাহিদা সূচক,அதிகபட்ச தேவை காட்டி
সর্বাধিক শক্তি ঘনত্ব,அதிகபட்ச சக்தி அடர்த்தி
সর্বাধিক সংবেদনশীলতা,அதிகபட்ச உணர்திறன்
সর্বাধিক তাপমাত্রা,அதிகபட்ச வெப்பநிலை
সর্বাধিক ব্যবহারযোগ্য ফ্রিকোয়েন্সি,அதிகபட்ச பயன்படுத்தக்கூடிய அதிர்வெண்
সর্বোচ্চ মূল্য,அதிகபட்ச மதிப்பு
ব্যর্থতার গড় সময়,தோல்விக்கான சராசரி நேரம்
গড় মান,சராசரி மதிப்பு
পরিমাপ সংকেত,அளவிடப்பட்ட சமிக்ஞை
মাপা,அளவீட்டு
পরিমাপ যন্ত্র,அளக்கும் கருவி
পরিমাপ সরঞ্জাম,அளவிடும் உபகரணங்கள்
পরিমাপক যন্ত্রপাতি,அளவீட்டு கருவி
ক্ষেত্রের শক্তি পরিমাপের সরঞ্জাম,புல வலிமையின் கருவியை அளவிடுதல்
পরিমাপের ফিতা,அளவை நாடா
পদ্ধতি,பொறிமுறைகள்
মিডিয়া সার্ভার,மீடியா சேவையகம்
মধ্যম,நடுத்தர
মাঝারি ফ্রিকোয়েন্সি,நடுத்தர அதிர்வெண்
মাঝারি ফ্রিকোয়েন্সি তরঙ্গ,நடுத்தர அதிர்வெண் அலை
মাঝারি তরঙ্গ (মেগাওয়াট),நடுத்தர அலை (மெகாவாட்)
মেগা-ওহম,மெகா-ஓம்
মেগার,மெகர்
স্মৃতি,நினைவு
পরামর্শদাতা,வழிகாட்டுதல்
মেনু বার,பட்டி பட்டி
বুধ সুইচ,மெர்குரி சுவிட்ச்
মার্জিং,ஒன்றிணைத்தல்
বার্তা,செய்தி
মেটাডেটা,மெட்டாடேட்டா
ধাতব অক্সাইড সেমিকন্ডাক্টর ডায়োড,மெட்டல்-ஆக்சைடு குறைக்கடத்தி டையோடு
ধাতব-শেথযুক্ত কেবল,உலோக-உறைந்த கேபிள்
মিটার,மீட்டர்
মিটারিং প্যানেল,அளவீட்டு குழு
মিকা,மைக்கா
মাইকা-ইনসুলেশন,மைக்கா-இன்சுலேஷன்
ক্ষুদ্র-,மைக்ரோ-
মাইক্রো উপাদান,மைக்ரோ கூறு
মাইক্রো কম্পিউটার,மைக்ரோ கணினி
মাইক্রো-কন্ট্রোলার,மைக்ரோ-கண்ட்ரோலர்
মাইক্রো-ইলেক্ট্রনিক্স,மைக்ரோ-எலக்ட்ரானிக்ஸ்
মাইক্রোফোন,மைக்ரோஃபோன்
মাইক্রোফোনিক্স,மைக்ரோஃபோனிக்ஸ்
মাইক্রোপ্রসেসর,நுண்செயலி
মাইক্রো-ভোল্ট (এমভি),மைக்ரோ-வோல்ட் (எம்.வி)
মাইক্রোওয়েভ,மைக்ரோவேவ்
মাইক্রোওয়েভ অ্যান্টেনা,மைக்ரோவேவ் ஆண்டெனா
মাইক্রোওয়েভ মরীচি,மைக்ரோவேவ் கற்றை
মিড-ব্যান্ড,நடுப்பகுதி
স্থানান্তর,இடம்பெயர்வு
মাইগ্রেশন পাথ,இடம்பெயர்வு பாதை
ক্ষুদ্রাকার,மினியேச்சர்
মিনিয়েচারাইজড,மினியேட்டரிஸ்
সর্বনিম্ন,குறைந்தபட்சம்
ন্যূনতম তাপমাত্রা,குறைந்தபட்ச வெப்பநிலை
সর্বনিম্ন ব্যবহারযোগ্য ক্ষেত্র শক্তি,குறைந்தபட்ச பயன்படுத்தக்கூடிய புல வலிமை
সংখ্যালঘু ক্যারিয়ার,சிறுபான்மை கேரியர்
ভুল,தவறான
মিশ্রণ,கலக்கவும்
মিশ্রিত ফাঁকা,கலப்பு வெற்று
মিশ্র সিঙ্ক,கலப்பு ஒத்திசைவு
মিক্সার,கலவை
মিক্সার টিউব,மிக்சர் குழாய்
মিশ্রণ,கலத்தல்
মিশ্রণ সার্কিট,கலப்பு சுற்று
স্মৃতিচারণ,நினைவூட்டல்
স্মৃতিসৌধ,நினைவூட்டல்
মুঠোফোন,கைபேசி
মোবাইল মাল্টিমিডিয়া অ্যাপ্লিকেশন,மொபைல் மல்டிமீடியா பயன்பாடு
মোবাইল টিভি,மொபைல் டிவி
মোড,பயன்முறை
ব্যর্থতার মোড,தோல்வி முறை
প্রচারের পদ্ধতি,பரப்புதல் முறை
মডেল,மாதிரி
মডেম,மோடம்
আধুনিক এফএম ট্রান্সমিটার,நவீன எஃப்எம் டிரான்ஸ்மிட்டர்
আধুনিক প্রবণতা,நவீன போக்குகள்
কনফিগারেশন মোড,உள்ளமைவு முறைகள்
সংশোধন করুন,மாற்றவும்
মডুলেটেড অবিচ্ছিন্ন তরঙ্গ,பண்பேற்றப்பட்ட தொடர்ச்சியான அலை
মোডুলেটেড সিগন্যাল,பண்பேற்றப்பட்ட சமிக்ஞை
মডুলেটেড ওয়েভফর্ম,பண்பேற்றப்பட்ட அலைவடிவம்
মড্যুলেশন,மாடுலேஷன்
মড্যুলেশন প্রশস্ততা,மாடுலேஷன் வீச்சு
মড্যুলেশন ক্ষমতা,பண்பேற்றம் திறன்
মড্যুলেশন ফ্রিকোয়েন্সি,மாடுலேஷன் அதிர்வெண்
মড্যুলেশন সূচক,மாடுலேஷன் இன்டெக்ஸ்
মড্যুলেশন লিনিয়ারিটি,மாடுலேஷன் நேர்கோட்டு
মড্যুলেশন মিটার,மாடுலேஷன் மீட்டர்
মড্যুলেশন মনিটর,மாடுலேஷன் மானிட்டர்
মড্যুলেশন শতাংশ,மாடுலேஷன் சதவீதம்
মডুলেটর,மாடுலேட்டர்
মডিউল,தொகுதி
আর্দ্রতা,ஈரப்பதம்
গতি,உந்தம்
মনিটর,கண்காணிக்கவும்
পর্যবেক্ষণ,கண்காணிப்பு
পর্যবেক্ষণ এবং বিশ্লেষণ কৌশল,கண்காணிப்பு மற்றும் பகுப்பாய்வு நுட்பங்கள்
পর্যবেক্ষণ এবং নিয়ন্ত্রণ,கண்காணிப்பு மற்றும் கட்டுப்பாடு
মনিটরিং স্টেশন,கண்காணிப்பு நிலையம்
একরঙা,ஒரே வண்ணமுடைய
মনোফোনিক সংক্রমণ,மோனோபோனிக் பரிமாற்றம்
মরফ,மோர்ப்
মরফিং,மார்பிங்
মরফিজম,மோர்பிசம்
মোজাইক,மொசைக்
মাদারবোর্ড,மதர்போர்டு
গতি ক্ষতিপূরণ,இயக்க இழப்பீடு
গতি অনুমান,இயக்க மதிப்பீடு
গতি ভেক্টর,இயக்க திசையன்
গতি ভিডিও,இயக்க வீடியோ
মোটর,மோட்டார்
মোটর অপারেটর,மோட்டார் ஆபரேட்டர்
মোটর স্টার্টার,மோட்டார் ஸ்டார்டர்
মাউন্ট,மவுண்ட்
মাউস,சுட்டி
মাউস ইন্টারফেস,சுட்டி இடைமுகம்
আন্দোলন,இயக்கம்
মাল্টি চ্যানেল এক্সটেনশন,பல சேனல் நீட்டிப்பு
মাল্টিকাস্টিং,மல்டிகாஸ்டிங்
মাল্টিচ্যানেল সংকেত,மல்டிசனல் சிக்னல்கள்
মাল্টিডাইরেকশনাল মাইক্রোফোন,மல்டிடிரெக்ஷனல் மைக்ரோஃபோன்
বহুভাষিক ভাষ্য,பன்மொழி வர்ணனை
মাল্টিমিডিয়া,மல்டிமீடியா
মাল্টিমিডিয়া কিওস্ক,மல்டிமீடியா கியோஸ்க்
মাল্টিমিটার,மல்டிமீட்டர்
মাল্টিথ,மல்டிபாத்
মাল্টিথ রিসেপশন,மல்டிபாத் வரவேற்பு
মাল্টিপেজ,மல்டிஃபாஸ்
একাধিক,நான்கு
একাধিক অ্যাক্সেস সিস্টেম,பல அணுகல் அமைப்பு
মাল্টিপ্লেক্স,மல்டிபிளக்ஸ்
মাল্টিপ্লেক্সার,மல்டிபிளெக்சர்
মাল্টিপ্লেক্সিং,மல்டிபிளெக்சிங்
মাল্টিস্টেজ পরিবর্ধক,மல்டிஸ்டேஜ் பெருக்கி
মাল্টিটাস্কিং,பல்பணி
মাল্টিভাইবারেটর,மல்டிவிபிரேட்டர்
নিঃশব্দ,முடக்கு
পারস্পরিক আচরণ,பரஸ்பர நடத்தை
পারস্পরিক প্রতিবন্ধকতা,பரஸ்பர மின்மறுப்பு
পারস্পরিক আবেশাঙ্ক,பரஸ்பர தூண்டல்
পারস্পরিক হস্তক্ষেপ,பரஸ்பர குறுக்கீடு
ন্যানো-টেকনোলজি,நானோ-தொழில்நுட்பம்
সংকীর্ণ,குறுகலான
সংকীর্ণতা,குறுகிய
প্রাকৃতিক খসড়া,இயற்கை வரைவு
নেভিগেটর,நேவிகேட்டர்
নেতিবাচক,எதிர்மறை
নেতিবাচক পক্ষপাত,எதிர்மறை சார்பு
নেতিবাচক চার্জ,எதிர்மறை கட்டணம்
নেতিবাচক প্রতিক্রিয়া,எதிர்மறை கருத்து
নেতিবাচক শিখর,எதிர்மறை உச்ச
নেতিবাচক প্রতিরোধ,எதிர்மறை எதிர்ப்பு
নেট লাভ,நிகர ஆதாயம்
নেট ক্ষতি,மொத்த இழப்பு
নেটটিকেট,Netiquett
অন্তর্জাল,வலைப்பின்னல்
নেটওয়ার্ক বিশ্লেষক,நெட்வொர்க் அனலைசர்
নেটওয়ার্ক ফাইল সিস্টেম,பிணைய கோப்பு முறைமை
নেটওয়ার্ক পরিকল্পনা,பிணைய திட்டமிடல்
নেটওয়ার্ক সমাপ্তি,நெட்வொர்க் முடித்தல்
নেটওয়ার্কিং,நெட்வொர்க்கிங்
নিরপেক্ষ,நடுநிலை
নিরপেক্ষ,நடுநிலைப்படுத்துதல்
নিউজ রুম অটোমেশন,செய்தி அறை ஆட்டோமேஷன்
নিবল,Nibble
কুলুঙ্গি,முக்கிய
কোনও লোড পরীক্ষা নেই,சுமை சோதனை இல்லை
নোড,முனை
শব্দ,சத்தம்
শব্দ চিত্র,சத்தம் உருவம்
শব্দ পরিশোধন,இரைச்சல் வடிகட்டி
শব্দ মেঝে,இரைச்சல் தளம்
শব্দ গেট,இரைச்சல் வாயில்
