Kannada,Hindi
ಕಲ್ಲು,पत्थर
ಸ್ಲೋಪ್ ಹ್ಯಾಂಡ್ ಮೋಲ್ಡಿಂಗ್,गीली हस्थ पथाई
ಸ್ಟ್ರಾಪ್ ಹಿಂಜ್,पट्टक कब्जा
ಒಣಹುಲ್ಲಿನ ಹಲಗೆ,गत्ता
ಸ್ಟ್ರೀಮ್,सरिता
ಒತ್ತಡ,प्रतिबल
ಸ್ಟ್ರೆಚರ್,पट्टी/स्ट्रैचर
ಸ್ಟ್ರೆಚರ್ ಬಾಂಡ್,पट्टी/स्ट्रैचर चाल
ಸ್ಟ್ರೆಚರ್ ಕೋರ್ಸ್,पट्टी रद्दा
ಸ್ಟ್ರಿಂಗ್,स्ट्रिंग
ಸ್ಟ್ರಿಂಗ್ ಕೋರ್ಸ್,किंगरी रद्दा
ರಚನಾತ್ಮಕ ಅಂಶ,संरचना गुणांक
ರಚನೆ ಸೂಚ್ಯಂಕ,संरचना सूचक अंक
ಗಾರೆ,स्टुको
ಸ್ಟಡ್,स्टड
ಸ್ಟೈಲೋಬೇಟ್,आधार पीठ
ಉಪ ಮಣ್ಣು,अवमृदा
ಉಪ ರಚನೆ,अधः रचना
ಸಂಕಲನ ಕರ್ವ್,संकलन वक्र
ಸೂರ್ಯ ಮೈಕಾ,सनमाइका
ಸೂಪರ್ ರಚನೆ,अधिरचना/ऊपरी ढाँचा
ಸರ್ವೇಯರ್,सर्वेक्षक
ಎಸ್-ಮೌಲ್ಯ,S-मान
ತೋರಣ,प्रठप्पा
ಸ್ವಾನ್ ಕುತ್ತಿಗೆ,हंस ग्रीवा
ಗುಡಾರ,मंडप
ಟೇಬಲ್ ಹ್ಯಾಂಡ್ ಮೋಲ್ಡಿಂಗ್,मेज हस्त पथाई
ಟ್ಯಾಂಕಿಂಗ್,टैंकन
ಟೆಂಪಿಯೆಟ್ಟೊ,टैम्पीटो
ಟೆಂಪರಿಂಗ್,मृदुकरण
ಟೆಂಪ್ಲೇಟ್,टैमप्लेट
ಟೆಂಪ್ಲೇಟ್,आकार पट्ट
ಟೆಪಿಡೇರಿಯಮ್,टेपीडेरियम
ಟೆರಾಕೋಟಾ,टैराकोटा
ಟೆರ್ರಾ ರೋಸಾ,टैरारोसा
ಟೆರಾಝೋ,टैराजो
ಟೆಟ್ರಾ ಶೈಲಿ,चतुरभिकल्पना
ಮಿತಿ ಮಿತಿ ಮೌಲ್ಯ,प्रभाव सीमा मान
ಗಂಟಲು,कंठ
ಕಲ್ಲಿನ ಮೂಲಕ,धुर पत्थर
ಉಬ್ಬರವಿಳಿತದ ಜಲಾನಯನ ಪ್ರದೇಶ,ज्वारीय बेसिन
ಟೈ ಬಾರ್,तान छड़
ಕಿರಣವನ್ನು ಕಟ್ಟಿಕೊಳ್ಳಿ,बंधन धरन
ಕಟ್ಟಿದ ಸಲಾಕೆ,तान दंड
ಟಿರ್ಸ್,टिर्स
ಸಹಿಷ್ಣುತೆ,उपेक्ष्य त्रुटि
ಹಲ್ಲುಜ್ಜುವುದು,दाढ़ा
ಮೇಲಿನ ಮಣ್ಣು ಅಥವಾ ಮೇಲ್ಮೈ ಮಣ್ಣು,पृष्ठ मृदा या ऊपरी मृदा
ಒಟ್ಟು ಸರಂಧ್ರತೆ,कुल सरंध्रता
ಟ್ರೇಸರಿ,अलंकरण
ರೈಲು ಪ್ರತಿರೋಧ,ट्रेन प्रतिरोध
ಟ್ರಾನ್ಸೆಪ್ಟ್,ट्रानसैप्ट
ಪರಿವರ್ತನೆಯ ಮಣ್ಣು,संक्रमणीय मृदा
ಟ್ರಾನ್ಸಮ್,अनुप्रस्थिका
ಸಾರಿಗೆ ಮಣ್ಣು,परिवाहित मृदा
ಉಪನದಿ,उप नदी
ಟ್ರಿಫೊರಿಯಮ್,गलियारा
ಟ್ರೈಗ್ಲಿಫ್,ट्रिगलिफ
ಮೊಟಕುಗೊಳಿಸಿದ ಮಣ್ಣು,रुंड मृदा
ಪ್ರಕ್ಷುಬ್ಧ ಹರಿವು,विक्षुब्ध प्रवाह
ತಿರುಗು ಗೋಪುರ,टर्रेट
ಟೈಂಪರ್ ಸಂಖ್ಯೆ,डाट की भराई
ಅಂತಿಮ ಬೇರಿಂಗ್ ಸಾಮರ್ಥ್ಯ,अंतिम धारण क्षमता
ಅಂತಿಮ ಪಿಎಚ್,अंतिम ph
ಅನಿರ್ದಿಷ್ಟ ಯಾದೃಚ್ಛಿಕ ಕಲ್ಲುಮಣ್ಣು ಕಲ್ಲು,बेतरतीब बेरद्दा ढोंका चिनाई
ಕೋರ್ಸೆಡ್ ಸ್ಕ್ವೇರ್ಡ್ ಕಲ್ಲುಮಣ್ಣುಗಳ ಕಲ್ಲು,बेतरतीब चौकोर रद्देदार ढोका चिनाई
ಅಂಡರ್ಕ್ರಾಫ್ಟ್,तहखाना
ತುಂಬದ ಸರಂಧ್ರತೆ,अपूरित संरंध्रता
ಏಕರೂಪದ ಹರಿವು,सम्प्रवाह
ಯೂನಿಟ್ ಫ್ರೇಮ್ ಮಾದರಿ ಸ್ಕ್ಯಾಫೋಲ್ಡ್,एकल ढाँचे की तरह का पाड़
ಅನುತ್ಪಾದಕ ಕೆಲಸ,अनउत्पादक कार्य
ಅಪರ್ಯಾಪ್ತ ಮಣ್ಣು,असंतृप्त मृदा
ಅಸ್ಥಿರ ಹರಿವು,अधीर प्रवाह
ಮೇಲಿನ ಪ್ಲಾಸ್ಟಿಕ್ ಮಿತಿ,ऊपरी सुघट्यता सीमा
ಕಣಿವೆ ಗಟಾರ,द्रोणी वाहिका
ವಾಲ್ಟ್,चापछद
ವೆಟೇರಿಯಮ್,सायबान
ವಾತಾಯನ,संवाहन
ವೆಂಟಿಲೇಟರ್,रोशनदान
ವೆರಾಮದಾಹ್,बरामदा
ವೆಸ್ಟಿಬುಲ್,ड्योढ़ी
ವಿಲ್ಲಾ,विला
