Odiya,Hindi
କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଶବ୍ଦ |,निम्न आवृत्ति रव
କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଗ୍ରୀଭ୍ ଫିଲ୍ଟର୍ |,निम्न आवृत्ति खाँच फिल्टर
କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଟ୍ରାନ୍ସମିସନ୍ |,निम्न आवृत्ति संचरण
କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଟ୍ରାନ୍ସଫର୍ମର |,निम्न आवृत्ति ट्रांसफॉर्मर
ନିମ୍ନ ସ୍ତରର ଆନାଗଲ୍ ସଙ୍କେତ |,"निम्न स्तर, अनुरूप संकेत"
କମ୍ ଶବ୍ଦ,निम्न रव
କମ୍ ଶବ୍ଦ କେବୁଲ୍ |,निम्न रव केबल
ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |,निम्न पारक फिल्टर
ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |,निम्न पारक फिल्टर
ନିମ୍ନ ଶକ୍ତି RC ସର୍କିଟ |,निम्न पारक RC परिपथ
ନିମ୍ନ ଥ୍ରେସହୋଲ୍ଡ ତର୍କ |,निम्न देहली तर्क
ଲୋ ଭୋଲଟେଜ୍ ଶକ୍ତି ଉତ୍ସ |,निम्न वोल्टता शक्ति स्रोत
କମ୍ ପ୍ଲେକ୍ ଫ୍ରିକ୍ୱେନ୍ସି |,निम्न पार्श्व आवृत्ति
କମ୍ ପ୍ଲେକ୍ ଫ୍ରିକ୍ୱେନ୍ସି |,निम्न पार्श्व आवृत्ति
LP ସ୍ଲଟ୍ |,LP खाँचा
LP ରେକର୍ଡ |,LP रिकार्ड
LS ଭୋଲଟେଜ୍ ଅଫସେଟ୍ ସୁରକ୍ଷା |,LS वोल्टता ऑफसेट रक्षण
ସର୍ବନିମ୍ନ ଅର୍ଥପୂର୍ଣ୍ଣ ଖେଳ |,अल्पतम सार्थक द्वयंक
ସର୍ବନିମ୍ନ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସ୍କୋର |,अल्पतम सार्थक अंक
ବୃହତ ଏକୀକରଣ,विशाल एकीकरण
କମ୍ ସମ୍ଭାବନା |,निम्न विभव
ଦେଖ |,लग
ଲୁମେନ |,ल्यूमेन
lumen ଘଣ୍ଟା |,ल्यूमेन घंटा
ଉଜ୍ଜ୍ୱଳତା,ज्योतिर्मयता
ଆଲୋକୀକରଣ ଚିହ୍ନ,ज्योतिर्मयता संकेत
ଅଗ୍ନି ପ୍ରବାହ,ज्योति फ्लक्स
ଲୁମାର-ବ୍ରୋଡାନ୍ ଫୋଟୋମିଟର |,ल्यूमर-ब्रोधन फोटोमीटर
ସ୍ଥାନୀୟ ଉପାଦାନ ମଡେଲ୍ |,स्थानीकृत घटक मॉडल
ର Line ଖ୍ୟ ଭୋଲଟେଜ୍ ଭିନ୍ନକ୍ଷମ ଟ୍ରାନ୍ସଫର୍ମର |,रेखीय वोल्टता विभेद ट्रांसफॉर्मर
ମେସିନ୍ ଚକ୍ର |,मशीन कालचक्र
ମେସିନ୍ ଭାଷା,मशीन भाषा
ମାକିଟୋସ୍ କମ୍ପ୍ୟୁଟର |,मैकितोश कंप्यूटर
ମ୍ୟାଜିକ୍ ଚା,मैजिक टी
ଚୁମ୍ବକ,चुंबक
ଚୁମ୍ବକୀୟ ଏମ୍ପ୍ଲିଫାୟର୍ |,चुंबकीय प्रवर्धक
ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି,चुंबकीय बुदबुद स्मृति
ଚୁମ୍ବକୀୟ କୋର |,चुंबकीय क्रोड
ଚୁମ୍ବକୀୟ ଯୋଡି |,चुंबकीय युग्मन
ଚୁମ୍ବକୀୟ ତଥ୍ୟ ସଂରକ୍ଷଣ,चुंबकीय आँकड़ा भंडारण
ଚୁମ୍ବକୀୟ ବିଘ୍ନ,चुंबकीय विक्षेप
ଚୁମ୍ବକୀୟ ଡିସ୍କ |,चुंबकीय डिस्क
ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର,चुंबकीय क्षेत्र
ଚୁମ୍ବକୀୟ ଫ୍ଲକ୍ସ,चुंबकीय फ्लक्स
ଚୁମ୍ବକୀୟ ଧ୍ୟାନ |,चुंबकीय फोकसन
ଚୁମ୍ବକୀୟ,चुंबकीय शैथिल्य
ଚୁମ୍ବକୀୟ ଶକ୍ତି ରେଖା |,चुंबकीय बल रेखा
ଚୁମ୍ବକୀୟ ସଂଗ୍ରହକାରୀ |,चुंबकीय उद्ग्राही
ଚୁମ୍ବକୀୟ ପୋଲାରିଟି |,चुंबकीय ध्रुवता
ଚୁମ୍ବକୀୟ ପୋଲାରିଟି |,चुंबकीय ध्रुवता
ଚୁମ୍ବକୀୟ ପରିପୃଷ୍ଠା |,चुंबकीय संतृप्ति
ଚୁମ୍ବକୀୟ shield ାଲ,चुंबकीय परिरक्षण
ଚୁମ୍ବକୀୟ ବିଘ୍ନ |,चुंबकीय प्रक्षोभ
ଚୁମ୍ବକୀୟ ଟେପ୍ |,चुंबकीय टेप
ଚୁମ୍ବକୀୟ,मैगनेटोमीटर
ଚୁମ୍ବକୀୟ ଚାଳନା ଶକ୍ତି (mmf),चुंबकीय प्रेरक बल (mmf)
ଚୁମ୍ବକ,मैग्नेट्रॉन
ବୃଦ୍ଧି,आवर्धन
ଭଲ୍ୟୁମ୍,परिमाण
ତୀବ୍ରତା ତୁଳନାକାରୀ,परिमाण तुलनित्र
ପରିମାଣ କାର୍ଯ୍ୟ,परिमाण फलन
ବଡ଼ କମ୍ପ୍ୟୁଟର |,वृहत् अभिकलित्र
ମୁଖ୍ୟ ରେଖା ଷ୍ଟ୍ରିମ୍ |,मुख्य लाइन धारा
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,बहुसंख्यक वाहक
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,बहुसंख्यक वाहक धारा
"ପମ୍ପ ସଂଯୋଜକ, ରେକମ୍ବିନାଣ୍ଟ |","पुम संयोजक, पुंसंयोजक"
MAN (ମହାନଗର ନିଗମ ନେଟୱାର୍କ),मैन (महानगरीय क्षेत्र नेटवर्क)
ମାନଚେଷ୍ଟର କୋଡିଂ |,मैनचेस्टर कोडन
ମାନବ ଶବ୍ଦ |,मानव-जनित रव
mantissa,अपूर्णांश
ମ୍ୟାପିଂ,प्रतिचित्रण
ମାର୍କୋନି ଆଣ୍ଟେନା |,मारकोनी ऐंटेना
ଚିହ୍ନ / ସମୟ ଅନୁପାତ |,चिन्ह/दिक्काल अनुपात
ଆବରଣ,आवरण
ମାସ୍କ ପ୍ରୋଗ୍ରାମ୍ ରୋମ୍ |,मास्क प्रोग्रामित रॉम
ଭଲ କାମ ବାଧା,अच्छादनशील अंतरायन
କଭର୍ ରୋମ୍ |,आच्छद रोम
"ଭଲ୍ୟୁମ୍, ମାସ","मात्रा, द्रव्यमान"
ମାଷ୍ଟର ଘଣ୍ଟା |,मास्टर घड़ी
ମାଷ୍ଟର ଓସିଲେଟର,मास्टर दोलित्र
ମେଳ ଖାଉଥିବା ଫିଲ୍ଟର୍ |,सुमेलित फिल्टर
ମେଳ ହୋଇଥିବା ଭାର,सुमेलित लोड
ମେଳ ଖାଉଛି,सुमेलन
ମ୍ୟାଟ୍ରିକ୍ସ ସମୀକରଣ |,मैट्रिक्स समीकरण
ହେଡ୍ ଆଣ୍ଟେନା ଟିଭି |,प्रधान ऐन्टेना टी.वी.
ସର୍ବାଧିକ ଅଗ୍ରଗାମୀ |,अधिकतम अग्रधारा
ସର୍ବାଧିକ ଲାଭ,अधिकतम लब्धि
ସର୍ବାଧିକ ଶକ୍ତି ସ୍ଥାନାନ୍ତର ଥିଓରେମ୍ |,अधिकतम शक्ति अंतरण प्रमेय
ସର୍ବାଧିକ ସ୍କୋର |,अधिकतम अनुमतांक
ସର୍ବାଧିକ ଓଲଟା ଭୋଲଟେଜ୍ |,अधिकतम व्युत्क्रम वोल्टता
ସର୍ବାଧିକ ବ୍ୟବହାରଯୋଗ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି (MUF),अधिकतम उपयोज्य आवृति (MUF)
maxterm,मैक्सटर्म
ମ୍ୟାକ୍ସୱେଲ ସମୀକରଣ |,मैक्सवेल समीकरण
ମାଇକ୍ରୋ ଚ୍ୟାନେଲ୍ ଗଠନ |,सूक्ष्म चैनल संरचना
M- ପ୍ରାପ୍ତ ଫିଲ୍ଟର୍ |,एम-व्युत्पन्न फिल्टर
ଅର୍ଥ ମୁକ୍ତ ପଥ |,माध्य मुक्त पथ
ହାରାହାରି ମୂଲ୍ୟ,औसत मान
ବର୍ଗର ଅର୍ଥ,वर्गमाध्य मूल्य
ମାପ ଯନ୍ତ୍ର,मापक यंत्र
ଯାନ୍ତ୍ରିକ ଫିଲ୍ଟର୍ |,यांत्रिक फिल्टर
ଡାକ୍ତରୀ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,चिकित्सा इलेक्ट्रॉनिकी
ମେଗା ଓହମ୍,मेगा ओम
ମେଗାବାଇଟ୍ |,मेगाबाइट
ମେଗର୍,मेगर
ସ୍ମୃତି,स्मृति
ସ୍ମୃତି ପ୍ରବେଶ ସମୟ |,स्मृति अभिगम काल
ମେମୋରୀ ଆରେ,स्मृति सरणी
ମେମୋରୀ ବଫର୍ ରେଜିଷ୍ଟର |,स्मृति बफर पंजी
ମେମୋରୀ ସେଲ୍,स्मृति कोशिका
ମେମୋରୀ ସେଲ୍ &#39;ଚାରିପାଖରେ ଦ race ଡ଼&#39; |,स्मृति कोशिका 'रेस अराउंड' अवस्था
ମେମୋରୀ ଚିପ୍,स्मृति चिप
ମାଇକ୍ରୋ ସର୍କିଟ |,सूक्ष्म परिपथ
ସ୍ମୃତି ଚକ୍ର,स्मृति चक्र
ସ୍ମୃତି ଚକ୍ର,स्मृति चक्रकाल
ସ୍ମୃତି ମାନଚିତ୍ର,स्मृति प्रतिचित्र
ମେମୋରୀ ମ୍ୟାପ୍ ଇନପୁଟ୍ / ଆଉଟପୁଟ୍,स्मृति प्रतिचित्रित निवेश/निर्गम
ସ୍ମୃତି ପଠନ |,स्मृति पठन
ସ୍ମୃତି ଲେଖା,स्मृति लेखन
"ମେନୁ, କାଟାଲଗ୍ |","मेन्यू, प्रसूचि"
ଅକ୍ଷୀୟ ବିମାନ |,अक्षीय तल
ନେଟ୍,जाल
ଜାଲ୍ ବିଶ୍ଳେଷଣ |,जाल विश्लेषण
ଜାଲ୍ ଷ୍ଟ୍ରିମ୍ |,जाल धारा
ଜାଲ ସମୀକରଣ,जाल समीकरण
ଧାତୁ |,धातु
ଧାତୁ ବାକ୍ସ,धातु-बॉक्स
ଧାତୁ ଚଳଚ୍ଚିତ୍ର ପ୍ରତିରୋଧକ |,धातु फिल्म प्रतिरोधक
ଧାତୁକରଣ,धात्विकीकरण
ମିଟର,मीटर
MFTD (ଏକାଧିକ ସ୍ୱର ଡାଏଲିଂ),एम.एफ.टी.डी. (बहुआवर्ती स्वर डायलिंग)
ମୋ,मो
MIC (ମାଇକ୍ରୋୱେଭ୍ ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ୍),एम.आई.सी. (माइक्रोवेव एकीकृत परिपथ)
ମିକା କ୍ୟାପେସିଟର୍ |,अभ्रक संधारित्र
MICR,एम.आई.सी.आर.
ସୂକ୍ଷ୍ମ ଚିହ୍ନ,सूक्ष्म बंकन
ମାଇକ୍ରୋ କମ୍ପ୍ୟୁଟର |,माइक्रो कंप्यूटर
ମାଇକ୍ରୋ ନିୟନ୍ତ୍ରକ |,सूक्ष्म नियंत्रक
ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,सूक्ष्म इलेक्ट्रॉनिकी
ମାଇକ୍ରୋଫାରାଡ୍ |,माइक्रोफैराड
ମାଇକ୍ରୋଫିସ୍ |,माइक्रोफिश
ମାଇକ୍ରୋ ନିର୍ଦ୍ଦେଶ,सूक्ष्म अनुदेश
ମାଇକ୍ରୋସ୍କୋପିକ୍ ଅପରେଟିଂ ସିଷ୍ଟମ୍ |,सूक्ष्माष्टि आधारित प्रचालन निकाय
ସୂକ୍ଷ୍ମ ଯୁକ୍ତି,सूक्ष्म तर्क
ମାଇକ୍ରୋନ୍ |,माइक्रोन
ମାଇକ୍ରୋଫୋନ୍ |,माइक्रोफोन
ମାଇକ୍ରୋଟୋନିକ୍ ପ୍ରଭାବ |,सूक्ष्मकर्णी प्रभाव
"ମାଇକ୍ରୋପ୍ରୋସେସର୍, ମାଇକ୍ରୋପ୍ରୋସେସର୍ |","माइक्रोप्रोसेसर, सूक्ष्म संसाधित्र"
ମାଇକ୍ରୋପ୍ରୋସେସର କୋଡ୍ |,सूक्ष्म संसाधित्र कोड
ମାଇକ୍ରୋ ପ୍ରୋଗ୍ରାମ୍ |,माइक्रो प्रोग्राम
"ମାଇକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ, ମାଇକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |","सूक्ष्म क्रमादेशन, सूक्ष्म प्रोग्रामन"
ମାଇକ୍ରୋ ସେକେଣ୍ଡ୍ |,माइक्रो सेकंड
ମାଇକ୍ରୋ ଷ୍ଟ୍ରିପ୍ ଆଣ୍ଟେନା |,सूक्ष्म पट्टी ऐंटेना
ମାଇକ୍ରୋ ଷ୍ଟ୍ରିପ୍ ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍ |,सूक्ष्म पट्टी संचरण लाइन
"ମାଇକ୍ରୋୱେଭ୍, ମାଇକ୍ରୋୱେଭ୍ |","सूक्ष्म तरंग, माइक्रोवेव"
ମାଇକ୍ରୋୱେଭ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,सूक्ष्म तरंग प्रवर्धक
ମାଇକ୍ରୋୱେଭ୍ ଆଣ୍ଟେନା |,सूक्ष्म तरंग ऐंटेना
ମାଇକ୍ରୋ ତରଙ୍ଗ ଲିଙ୍କ୍ |,सूक्ष्म तरंग कड़ी
ମାଇକ୍ରୋୱେଭ୍ ଟ୍ରାନ୍ସମିସନ୍ ୱିଣ୍ଡୋ |,सूक्ष्म तरंग संचरण विंडो
ମାଇକ୍ରୋୱେଭ୍ ଟ୍ୟୁବ୍ |,सूक्ष्म तरंग नली
ମଧ୍ୟମ ବ୍ୟାଣ୍ଡ ପରିସର |,मध्य बैंड परास
MIDI (ଯନ୍ତ୍ରପାତି ଡିଜିଟାଲ୍ ଇଣ୍ଟରଫେସ୍),एम.आई.डी.आई. (वाद्य यंत्र अंकीय अंतराफलक)
ମିଲର୍ ପ୍ରଭାବ କ୍ଷମତା |,मिलर प्रभाव धारिता
ମିଲର୍ ଇଣ୍ଟିଗ୍ରେଟର୍ |,मिलर समाकलित्र
ମିଲର୍ କଲ୍ ବେସ୍ |,मिलर काल आधार
ମିଲର୍ ଥିଓରେମ୍ |,मिलर प्रमेय
ମିଲିମିଟର,मिलीआमीटर
ମିଲି ଆମ୍ପେର୍ |,मिली ऐम्पीयर
ମିଲି ହେନେରୀ |,मिली हेनरी
ମିଲମ୍ୟାନ୍ଙ୍କ ତତ୍ତ୍। |,मिलमैन प्रमेय
କ୍ଷୁଦ୍ରତା,लघुकरण
ସଂଖ୍ୟାଲଘୁ ବାହକ |,अल्पसंख्यक वाहक
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,अल्पसंख्यक वाहक धारा
ମିନିଟର୍ମ୍ |,मिनटर्म
ବିତରଣ,व्यवकल्य
M.P.S.,मि.प.स.
ଭୁଲ ଭୁଲ,अपसंरेखण
ଅବ୍ଲିସନ୍ |,अपस्वरण
ମିକ୍ସର୍,मिश्रक
MMU (ମେମୋରୀ ମ୍ୟାନେଜମେଣ୍ଟ ୟୁନିଟ୍),एम.एम.यू. (स्मृति प्रबंधन इकाई)
ମେନେମୋନିକ୍ |,स्मरक
ଇଲେକ୍ଟ୍ରନ୍ ଗତିଶୀଳ |,गतिशील इलेक्ट्रॉन
ଗତିଶୀଳତା |,गतिशीलता
ମୋଡାଲ୍ ଡିଫ୍ଲେକ୍ସନ୍ |,मोडीय विक्षेपण
ମୋଡ୍,विधा
ମଡେଲ୍,निदर्श
ମୋଡେମ୍,मोडेम
ଅପରିବର୍ତ୍ତିତ ଫ୍ରିକ୍ୱେନ୍ସି ମଡ୍ୟୁଲେସନ୍ କୋଡିଂ |,अपरिवर्तित आवृत्ति मॉडुलन कोडन
ମଡ୍ୟୁଲାର୍ ଡିଜାଇନ୍ |,मॉडुलीय अभिकल्प
ମଡ୍ୟୁଲେଡ୍,मॉडुलित
ମଡ୍ୟୁଲେସନ୍,मॉडुलन
ମୋଡ୍ୟୁଲେସନ୍ ଗଭୀରତା |,मॉडुलन गहराई
ମୋଡ୍ୟୁଲେସନ୍ ଇଣ୍ଡେକ୍ସ,मॉडुलन सूचकांक
ମୋଡ୍ୟୁଲେସନ୍ ପ୍ରତିଶତ,मॉडुलन प्रतिशत
ମଡ୍ୟୁଲ୍,मॉड्यूल
ମଡ୍ୟୁଲସ୍ n ଗୁଣକ,मापांक एन गुणक
କାଲକୁଲେଟର ମଡ୍ୟୁଲସ୍,गणक मापांक
ଅଣୁ,अणु
ପ୍ରେରଣା |,संवेग
ମନିଟର,मॉनिटर
ଏକଚାଟିଆ,एकवर्णी
ଏକଚାଟିଆ ପ୍ରଦର୍ଶନ |,एकवर्णी प्रदर्श
ମୋନୋଲିଥିକ୍ (ଆଇସି),एकाश्मीय (आई.सी.)
ଏକକ ନାଡ |,एकल स्पंद
monostationary multivibrator,एकस्थितिक बहुकंपित्र
ସମାନତା,एकरूपता
ମୋର୍ ନିୟମ |,मूर-नियम
ମୋର୍ସ୍ କୋଡ୍ |,मोर्स कोड
ମସଫେଟ୍ |,मॉसफेट
ସବୁଠାରୁ ଅର୍ଥପୂର୍ଣ୍ଣ ଚରିତ୍ର |,सार्थकतम संप्रतीक
ମଦର ବୋର୍ଡ |,मदर बोर्ड
ମୋଟର |,मोटर
ମୋଟର କାର୍ଯ୍ୟ,मोटर क्रिया
ଅପରାଧ,आरोपण
ମାଉସ୍,माउस
ଚଳନଶୀଳ କୁଣ୍ଡଲି ଲାଉଡ ସ୍ପିକର |,चल कुंडली लाउडस्पीकर
ଚାଲୁଥିବା ମିଟର |,चलकुंली मीटर
Sampeg,समपेग
MPU,एम.पी.यू.
MSD (ସର୍ବାଧିକ ସ୍କୋର),एम.एस.डी. (सार्थकतम अंक)
MS ୱିଣ୍ଡୋଜ୍ |,एम.एस.विंडोज
M.T.B.F. (ପାର୍ଥକ୍ୟ ବିଫଳତା ମଧ୍ୟମ),एम.टी.बी.एफ. (अंतर विफलता माध्यकाल)
ବହୁମୁଖୀ କ୍ଲାଇଷ୍ଟ୍ରନ୍ |,बहुकोटर क्लाइस्ट्रॉन
ପଲିମର ସଂଯୋଜକ |,बहुचालक संबंधक
ମଲ୍ଟିମିଡ଼ିଆ,मल्टीमीडिया
ମଲ୍ଟିମିଟର,बहुमापक
ଏକାଧିକ ଏମିଟର ଟ୍ରାନଜିଷ୍ଟର |,बहुउत्सर्जक ट्रांजिस्टर
ବହୁମୁଖୀ,बहुअनुरेख
ଯୋଗ୍ୟତା,गुण्य
ଗୁଣକ,गुणक
ଏକାଧିକ ଉତ୍ସ,बहु संसाधन
ଏକାଧିକ ପ୍ରୋଗ୍ରାମିଂ,बहु-क्रमादेशन
ଏକାଧିକ ପରିସର,बहुपरास
ପଲିନୋମିଆଲ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,बहुपद प्रवर्धक
ବହୁମୁଖୀ,बहुक्रियन
ମୂକ,मूक
ପାରସ୍ପରିକ ଗୁଣ,अन्योन्य अभिलक्षण
ପାରସ୍ପରିକ କଣ୍ଡକ୍ଟିଭିଟି |,अन्योन्य चालकत्व
ପାରସ୍ପରିକ ଯୋଡି |,अन्योन्य युग्मन
ପାରସ୍ପରିକ ପ୍ରେରଣା |,अन्योन्य प्रेरकत्व
ପାରସ୍ପରିକତା,अन्योन्य प्रतिघात
ମାଇଲର୍ PC ବୁଣନ୍ତୁ |,माइलर पी.सी. बोई
N- ବିଷୟ |,N-द्रव्य
NAMPS,एन.ए.एम.पी.एस.
nand-nand ସର୍କିଟ |,नैंड-नैंड परिपथ
"ନାନୋ ଦ୍ୱିତୀୟ (- ରୁ,)","नैनो सेंकड (- से, )"
ନାପିଅର୍ ନିୟମ |,नेपियर नियम
ସଂକୀର୍ଣ୍ଣ ବ୍ୟାଣ୍ଡ |,संकीर्ण बैंड
ସଂକୀର୍ଣ୍ଣ ବ୍ୟାଣ୍ଡ ଶବ୍ଦ |,संकीर्ण बैंड रव
ସଂକୀର୍ଣ୍ଣ ବ୍ୟାଣ୍ଡ ପାର୍କ ଶବ୍ଦ |,संकीर्ण बैंड पारक रव
ଦେଶୀ ଅନୁବାଦକ,मूल अनुभाषक
ପ୍ରାକୃତିକ ଗଣନା,प्राकृतिक गणन
ପ୍ରାକୃତିକ ଆବୃତ୍ତି |,प्राकृतिक आवृत्ति
ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍ |,प्राकृतिक लघुगणक
ନିକଟବର୍ତ୍ତୀ,निकटकॉल
କମ୍ପନ ନିକଟରେ,निकट झंप
"ଛୁଞ୍ଚି ବେଗ, ଇନଭେଣ୍ଟୋରୀ ବେଗ |","नीडल वेग, सूची वेग"
ନିଷେଧ |,निषेध
ନିଷେଧ ବିଜ୍ଞପ୍ତି |,निषेध सूचन
ନିଷେଧ ପ୍ରତୀକ |,निषेध प्रतीक
ନକାରାତ୍ମକ ଫାଟକ |,ऋणात्मक गेट
ନକାରାତ୍ମକ ଶେଷ ଗେଟ୍ |,ऋणात्मक एंड गेट
ନକାରାତ୍ମକ ବନ୍ଧନ |,ऋणात्मक बंधन
ନକାରାତ୍ମକ କାଟିବା |,ऋणात्मक कर्त्तन
ନକାରାତ୍ମକ କୋର୍ |,ऋणात्मक कोर
ନେଗେଟିଭ୍ ଏମିଟର ଟ୍ରେଲିଂ |,ऋणात्मक उत्सर्जक अनुगामी
ନକାରାତ୍ମକ ପୁନ rein ନିବେଶ |,ऋणात्मक पुनर्निवेश
ନକାରାତ୍ମକ ପୁନ rein ନିବେଶ ଏମ୍ପ୍ଲିଫାୟର୍ |,ऋणात्मक पुनर्निवेश प्रवर्धक
ନକାରାତ୍ମକ ଯୁକ୍ତି,ऋणात्मक तर्क
ନକାରାତ୍ମକ କିମ୍ବା ଗେଟ୍ |,ऋणात्मक ऑर गेट
ନକାରାତ୍ମକ ପୋଲାରିଟି |,ऋणात्मक ध्रुवता
ନକାରାତ୍ମକ ପ୍ରତିରୋଧ,ऋणात्मक प्रतिरोध
ନକାରାତ୍ମକ ପ୍ରତିରୋଧ କ୍ଷେତ୍ର |,ऋणात्मक प्रतिरोध क्षेत्र
ନକାରାତ୍ମକ ଯୋଗାଣ |,ऋणात्मक प्रदाय
ନକାରାତ୍ମକ ତାପମାତ୍ରା,ऋणात्मक ताप
ନକାରାତ୍ମକ ତାପମାତ୍ରା ଗୁଣବତ୍ତା |,ऋणात्मक ताप गुणांक
ନକାରାତ୍ମକ ସଂକ୍ରମଣ,ऋणात्मक संचरण
ନକାରାତ୍ମକ ଗଛ |,ऋणात्मक ट्री
ନକାରାତ୍ମକ ଟନେଲ୍ ଡାୟୋଡ୍ |,ऋणात्मक टनल डायोड
ନକାରାତ୍ମକ ମିଥ୍ୟା |,ऋणात्मक मिथ्या
ନକାରାତ୍ମକ ସତ୍ୟ |,ऋणात्मक सत्य
ଅବହେଳିତ |,उपेक्षणीय
ନେମାଟିକ୍ ଫ୍ଲୁଇଡ୍ ସ୍ଫଟିକ୍ |,नेमेटिक द्रव क्रिस्टल
ନକାରାତ୍ମକ ମୋଡ୍ |,निमेटिव विधा
ନିନ୍ ଲ୍ୟାମ୍ପ |,न्योन लैंप
ନାପର୍,नेपर
ବସା ଶାଖା |,नीड़ित शाखन
ନଷ୍ଟ ହୋଇଥିବା କାର୍ଯ୍ୟ ଚିହ୍ନ |,नीड़ित कार्य पताका
ବସା ବାନ୍ଧିବା |,नीड़न
ସଂପୂର୍ଣ୍ଣ ଅପରିଷ୍କାର ଏକାଗ୍ରତା |,पूर्ण अपद्रव्य सांद्रता
ନିଟ୍ ତାଲିକା |,नेट सूची
"ନେଟୱର୍କ, ନେଟୱର୍କ","जाल, नेटवर्क"
ନେଟୱର୍କ ଡ୍ରାଇଭ,नेटवर्क ड्राइव
ନେଟୱର୍କ ଅପରେଟର,नेटवर्क परिचालक
ନେଟୱର୍କ ମଡେଲ |,नेटवर्क मॉडल
ନେଟୱର୍କ ଅପରେଟିଂ ସିଷ୍ଟମ୍ |,नेटवर्क प्रचालन तंत्र
ନେଟୱର୍କ ସର୍ଭର |,नेटवर्क परिसेवक
ନେଟୱର୍କ ଗଠନ,नेटवर्क संरचना
ନେଟୱର୍କ ସିଦ୍ଧାନ୍ତ |,नेटवर्क सिद्धांत
ନେଟୱର୍କ ଟପୋଗ୍ରାଫି |,नेटवर्क सांस्थितिकी
ମୁଡି |,उदासीन
ନିରପେକ୍ଷ ରେଖା |,उदासीन रेखा
ଉଦାସୀନ ଜୋନ୍ |,उदासीन क्षेत्र
ନିରପେକ୍ଷତା ସର୍କିଟ |,निष्प्रभावन परिपथ
ନିରପେକ୍ଷତା |,निष्प्रभावन
ନ୍ୟୁଟ୍ରନ୍ |,न्यूट्रॉन
ପରବର୍ତ୍ତୀ ପି Generation ଼ି CPU |,अगली पीढ़ी सी.पी.यू.
ନୂତନ ରେଖା ବର୍ଣ୍ଣ,नई पंक्ति संप्रतीक
ନ୍ୟୁଜିଲ୍ୟାଣ୍ଡ ଜୀବାଣୁ,न्यूजीलैंड वायरस
ପରବର୍ତ୍ତୀ ପର୍ଯ୍ୟାୟ,अगली अवस्था
ପରବର୍ତ୍ତୀ ପର୍ଯ୍ୟାୟ ସମୀକରଣ |,अगली अवस्था समीकरण
ପରବର୍ତ୍ତୀ ପର୍ଯ୍ୟାୟ ସାରଣୀ |,अगली अवस्था सारणी
ନିବଲ୍,निबल
ନିବଲ୍ ମେମୋରୀ ଚିପ୍ |,निबल स्मृति चिप
ନିବଲ୍ ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |,निबल बहुसंकेतक
ନିକୋଲାସ୍ ଚାର୍ଟ |,निकोलस चार्ट
ରାତିର ପ୍ରଭାବ,रात्रि प्रभाव
ନଅ ପାଥ୍ ଟେପ୍ |,नौ पथ टेप
ନଅଟିର ସଂପନ୍ନ |,नौ-पूरक
en moss,एन मॉस
en moss inverse,एन मॉस प्रतिलोमी
ବହୁ ସଂଖ୍ୟାରେ ପ୍ରକ୍ରିୟା |,एन मॉस प्रक्रम
en moss structure,एन मॉस संरचना
en moss ଟ୍ରାନଜିଷ୍ଟର |,एन मॉस ट्रांजिस्टर
ଶୂନ ଲୋଡ୍ କରେଣ୍ଟ୍ |,शून्य लोड धारा
ଖଣ୍ଡିଆ କେବୁଲ୍ |,ऐंठन रहित केबल
ନୋଡୁଲାର୍ |,नोडीय
"ନୋଡ୍, ନୋଡ୍","नोड, आसंधि"
ନୋଡ୍ ଅବକ୍ଷୟ |,नोड निम्निकरण
ଶବ୍ଦ,रव
କୋଳାହଳ,रव अवधाव
