Hindi,English
"अनाचार , कुप्रथा",Malpractice
दुर्व्यवहार,Maltreatment
" प्रबंध, प्रबंधन , प्रबंधकवर्ग",Management
प्रबंधक,Manager
" अधिदेश , आज्ञा",Mandate
" आज्ञापक ,अनिवार्य",Mandatory
श्रम दिन,Mandays
श्रम घंटे,Manhours
घोषणापत्र,Manifesto
" हस्त कौशल , जोड़तोड़  , प्रकलन ",Manipulation
" दांव-पेंच ,युक्‍तिचालन",Manoeuvre
जनशक्‍ति,Manpower
व्यक्‍तिशः श्रेणीकरण,Man-to-man ranking
" पुस्तिका,दीपिका,नियम पुस्तक,नियमावली, कायिक, शारीरिक, हस्त",Manual
शारीरिक श्रम,Manual labour
विनिर्माण,Manufacture
विनिर्माता,Manufacturer
" पांडुलिपि ,हस्तलेख",Manuscript
" मानचित्र,नक़्शा ,  प्रतिचित्र",Map
" हाशिया,उपांत, गुंजाइश",Margin
उपांतिक,Marginal
वैवाहिक स्थिति,Marital status
विपणन,Marketing
बाजार अर्थव्यवस्था,Marketing economy
चिह्‌न,Mark
अंकपत्र,Marksheet
प्राप्तांक,Marks obtained
" जनसमूह ,सामूहिक ,व्यापक",Mass
जनसंचार,Mass communication
व्यापक उपभोग,Mass consumption
व्यापक प्रतिरक्षण,Mass immunization
जनसंचार माध्यम,Mass media
"बड़े पैमाने पर उत्पादन,पुंज उत्पादन",Mass production
" मास्टर फाइल ,  प्रधान संचिका",Master file
समारोह समायोजनक,Master of ceremonies
"मास्टर प्लान,महायोजना",Master plan
अनुरूप अनुदान,Matching grant
"सामग्री,सामान",Material
" प्रसूति ,मातृत्व",Maternity
प्रसूति छुट्टी,Maternity leave
मैट्रिक पास,Matriculate
वैवाहिक,Matrimonial
" परिपक्व ,प्रौढ़ ,परिपक्व होना",Mature
परिपक्वता तिथि,Maturity date
अधिकतम,Maximum
"साधन,उपाय",Means
" माप , मापना",Measure
माप,Measurement
उपाय,Measures
"मिस्त्री, मेकैनिक",Mechanic
यांत्रिक,Mechanical
" तंत्र , क्रियाविधि",Mechanism
" माध्यम , जनसंचार माध्यम",Media
"मध्यगता करना, मध्यस्थता करना",Mediate
चिकित्सा,Medical
चिकित्सा हितलाभ,Medical benefit
स्वास्थ्य परीक्षा,Medical examination
चिकित्सा-विधिक,Medico-legal
माध्यम,Medium
बंद कमरे में बैठक,Meeting in camera
सदस्य,Member
"ज्ञापन,मेमो",Memo
" स्मारक ,अभ्यावेदन",Memorial
मानसिक योग्यता,Mental ability
" मेनू , व्यंजन",Menu
विलयन,Merger
"गुण,योग्यता",Merit
योग्यता-क्रमसूची,Merit list
" गुणवान गुणी , सराहनीय",Meritorious
गुणावगुण,Merits
योग्यता छात्रवृत्‍ति,Merit scholarship
संदेश,Message
"विधि, प्रणाली, पद्‌धति",Method
कार्यप्रणाली,Methodology
महानगर क्षेत्र,Metropolitan area
मध्य आय वर्ग,Middle income group
बिचौलिया,Middleman
प्रसूति विद्‌या,Midwifery
प्रवासी,Migrant
" मील-दूरी , मील भत्‍ता , लाभ",Mileage
लड़ाकूवृत्‍ति,Militancy
सहस्त्राब्दि,Millennium
"लघु,छोटा",Miniature
"न्यूनतम,कम-से-कम",Minimum
खनन,Mining
लिपिकवर्गीय,Ministerial
मंत्रालय,Ministry
" अवयस्क,नाबालिग , लघु",Minor
" अल्पसंख्या ,अल्पसंख्यक ,अल्पमत, अवयस्कता",Minority
लघु निर्माण कार्य,Minor works
" कार्यवृत्‍त ,टिप्पण , मिनट्स",Minutes
दुर्विनियोजन,Misappropriation
दुर्व्यवहार,Misbehaviour
न्याय की हत्या,Miscarriage of justice
"विविध, फुटकर",Miscellaneous
"शरारत,उत्पात",Mischief
गलत वर्गीकरण,Misclassification
कदाचार,Misconduct
"गुमराह करना,भ्रम में डालना",Mislead
कुप्रबंध,Mismanagement
"अन्यथा-प्रस्तुति, अन्यथा-कथन",Misrepresentation
तथ्यों की ग़लतबयानी,Misstatement of facts
गलतफहमी,Misunderstanding
"दुरुपयोग,दुरुपयोग करना",Misuse
मिश्रित अर्थव्यवस्था,Mixed economy
"भीड़,असंयत भीड़",Mob
" चल,चलता-फिरता ,  मोबाइल",Mobile
गतिशालता,Mobility
"ढंग,प्रकार,रीति, विधा, तरीका",Mode
" निदर्श,मॉडल ,आदर्श",Model
मर्यादक,Moderator
आशोधन,Modification
कार्य-प्रणाली,Modus operandi
आर्थिक अनुदान,Monetary grant
"धन,मुद्रा",Money
" अनुवीक्षक , अनुवीक्षण करना , मॉनीटर ",Monitor
एकविवाह,Monogamy
गुंफाक्षर,Monogram
एकाधिकार,Monopoly
एकरसता,Monotony
मासिक दौरा डायरी,Monthly tour diary
महीने के महीने,Month to month
नैतिक,Moral
"मनोबल,हौसला",Morale
नैतिक अधमता,Moral turpitude
" अधिस्थान ,अधिस्थगन काल",Moratorium
" मृत्युसंख्या ,मृत्युदर",Mortality
बंधक,Mortgage
अति गोपनीय,Most confidential
मातृभाषा,Mother tongue
प्रस्ताव,Motion
गति अध्ययन,Motion study
अभिप्रेरण,Motivation
" उद्‌‌देश्य , अभिप्रेरण , हेतु",Motive
"आदर्शवाक्य,आदर्शोक्‍ति",Motto
" मुखपत्र , पक्षवक्‍ता",Mouthpiece
चल,Movable
"प्रस्ताव रखना,प्रस्तावित करना",Move
" आंदोलन ,संचलन ,गतिविधि",Movement
बहुविध,Multifarious
बहु-उद्‌देशीय,Multipurpose
नगरपालिका कर,Municipal tax
संग्रहालय,Museum
उपस्थिति नामावली,Muster roll
"नामांतरण,दाखि़ल-ख़ारिज़",Mutation
यथावश्यक परिवर्तन सहित,Mutatis mutandis
आपसी समझ,Mutual understanding
नाम कार्ड,Name card
स्वापक,Narcotic
विवरणात्मक मूल्यांकन,Narrative appraisal
" वर्णनकर्ता ,वाचक",Narrator
राष्‍ट्र,Nation
" राष्‍ट्रीय , राष्‍ट्रिक",National
" राष्‍ट्रवाद , राष्‍ट्रीयता",Nationalism
" राष्‍ट्रिकता , राष्‍ट्रीयता",Nationality
राष्‍ट्रीयकरण,Nationalization
राष्‍ट्रभाषा,National language
राष्‍ट्रीय बचत-पत्र,National savings certificate
" मूल निवासी , प्राकृतिक,सहज़ , देशी,देशज,देशीय",Native
" प्राकृतिक , स्वाभाविक, नैसर्गिक",Natural
" देशीयकरण , नागरिकीकरण",Naturalization
नौ बल,Naval force
"नाव्य, नौगम्य",Navigable
" नौचालन , दिक् चालन ,  संचालन",Navigation
नहीं पक्ष,Nayes
आवश्यक कार्रवाई,Necessary action
"आवश्यक, जरूरी",Needful
" निषेधात्मक , नकारात्मक",Negative
" उपेक्षा ,लापरवाही ,उपेक्षा करना",Neglect
उपेक्षा,Negligence
नगण्य,Negligible
परक्राम्यता,Negotiability
परक्राम्य लिखत,Negotiable instrument
" बातचीत, वार्ता, परक्रामण",Negotiation
वार्ताकार,Negotiator
"स्वजन-पक्षपात,भाई-भतीजावाद",Nepotism
" जाल , निवल, शुद्‌ध",Net
निवल निवेश,Net investment
तटस्थ,Neutral
समाचार,News
संवाद पत्र,Newsletter
"समाचारपत्र,अखबार",Newspaper
समाचार वाचक,News reader
निकटतम संबंधी,Next of kin
रात्रि ड्यूटी,Night duty
शून्य रिपोर्ट,Nil report
"प्रवेश-निषिद्‌ध,अंदर आना मना है",No admission
बेबाकी प्रमाण-पत्र,No demand certificate(=no dues certificate)
" नामपद्‌धति , नामावली",Nomenclature
नाममात्र लागत,Nominal cost
अंकित मूल्य,Nominal value(=face value)
"नामित करना,मनोनीत करना",Nominate
"नामन,नामांकन",Nomination
"नामिती,नामित व्यक्‍ति",Nominee
अवयस्कता,Non-age
गैर-अंशदायी,Non-contributory
गै़र-ज़रूरी,Non-essential
अराजपत्रित,Non-gazetted
"ब़्याज रहित,अब़्याजी",Non-interest bearing
न्यायिकेतर,Non-judicial
अलिपिक वर्गीय,Non-ministerial
अ-परक्राम्य,Non-negotiable
" गैर-सरकारी,अशासकीय ,अनधिकारिक",Non-official
"ग़ैर-अदायगी, भुगतान न करना",Non-payment
गैर-अदायगी प्रमाणत्र,Non-payment certificate
प्रैक्टिसबंदी भत्‍ता,Non-practising allowance
अनावर्तीव़्यय,Non-recurring expenditure
अप्रतिदेय,Non-refundable
असांविधिक,Non-statutory
गैर-करयोग्य आय,Non-taxable income
गैर-तकनीकी पद,Non-technical post
अपरंपरागत,Non-traditional
अशाब्दिक संप्रेषण,Non-verbal communication
अनापत्‍ति प्रमाणपत्र,No objection certificate
न लाभ न हानि,"No profit, no loss"
प्रतिमानक,Norm
सामान्य,Normal
धूम्रपान निषेध,No smoking
"महत्वपूर्ण, उल्लेखनीय, विशेष",Notable
लागू नहीं,Not applicable (N.A.)
अनुपलब़्ध,Not available (N.A.)
"टिप्पणी,नोट",Note
"सूचना,नोटिस",Notice
"उल्लेखनीय,ध्यान देने योग्य",Noticeable
अधिसूचना,Notification
अधिसूचित क्षेत्र,Notified area
टिप्पण और प्रारूपण,Noting and drafting
कल्पित वेतन,Notional pay
अ-परक्राम्य,Not negotiable
अ-परक्राम्य लिखत,Not negotiable instrument
"केंद्रक, केंद्र बिंदु",Nucleus
"बातिल,अकृत",Null
बातिल और शून्य,Null and void
संख्या,Number
"संख्यांकन,संख्या डालना",Numbering
"संख्यांक,अंक",Numeral
शपथ,Oath
निष्‍ठा-शपथ,Oath of allegiance
पद-शपथ,Oath of office
आज्ञापालन,Obedience
निधन-सूचना,Obituary
" वस्तु , आपत्‍ति करना",Object
आपत्‍ति,Objection
" उद्‌‌देश्य ,वस्तुनिष्‍ठ,विषयपरक",Objective
उद्देश्य और कारण,Objects and reasons
बाध्यकर,Obligatory
अश्‍लील,Obscene
अश्‍लील हावभाव,Obscene gesture
प्रेक्षक,Observer
अप्रचलित,Obsolete
बाधा,Obstruction
स्पष्‍ट,Obvious
"यदाकदा,अनियत",Occasional
"दखल,अधिभोग",Occupancy
"दख़लकार,अधिभोगी",Occupant
"व्यवसाय,धंधा",Occupation
"दख़ल करना ,स्थान घेरना",Occupy
चुंगी,Octroi duty
छुट्टी का दिन,Off day
" काम के बाद,काम पर न होना ,खाली दिन",Off duty
" आक्रामक , अप्रिय, कटु , बदबूदार",Offensive
" प्रस्ताव , देना",Offer
नियुक्‍ति प्रस्ताव,Offer of appointment
" कार्यालय,दफ़्तर , पद",Office
लाभ का पद,Office of profit
" पदधारी , शासकीय,सरकारी ,आधिकारिक",Official
" अधिकारी वर्ग , अफसरशाही",Officialdom
" पदीय कर्तव्य ,सरकारी काम",Official duty
कार्यालयी भाषा,Officialese
राजभाषा,Official language
"सरकारी तौर पर, आधिकारिक तौर पर",Officially
"सरकारी प्रतिवेदन, सरकारी रिपोर्ट",Official report
" सरकारी कथन ,आधिकारिक कथन",Official version
स्थानापन्न,Officiating
रिकार्ड से बाहर,Off the record
" ठीक है , समर्थन करना",Okay (O.K.)
"लोकपाल, ऑम्बड्समैन",Ombudsman
लेखागत अनुदान,On account grant
मांगने पर,On demand
"काम पर, ड्यूटी पर",On duty
एकपक्षीय,One sided
" लाइन पर , लाइनारूढ़",On line
"विशेष ड्यूटी पर, विशेष कार्य पर",On-special duty
कार्यगत प्रशिक्षण,On the job training
"भार, दायित्व",Onus
" कार्य दिवस , मुक्‍त दिवस",Open day
मुक्‍त व्यवस्था,Open system
" उद्‌घाटन , शुभारंभ , अवसर , खाली जगह",Opening
अथ शेष,Opening balance
खुले रहने का समय,Opening hours
मुक्‍त अधिगम,Open learning
खुला पत्र,Open letter
मुक्‍त विश्‍वविद्‌यालय,Open university
प्रचालन लागत,Operating cost
"प्रचालन स्टाफ़,प्रचालन अमला",Operating staff
" प्रचालन , संक्रिया , शल्यकर्म",Operation
" कर्मी,प्रचालक , प्रवर्ती, प्रवर्तनशील",Operative
"राय,मत",Opinion
" विरोध ,विरोधी दल",Opposition
विकल्प,Option
"मौखिक,ज़बानी",Oral
" आदेश , व्यवस्था , क्रम",Order
आदेश चेक,Order cheque
आरक्षण क्रम,Order of reservation
अध्यादेश,Ordinance
" संगठन ,आयोजन",Organization
संगठन चार्ट,Organization chart
" आयोजक , संगठनकर्ता",Organizer
"अभिविन्यस्त, उन्मुख",Oriented
" मूल प्रति , मूल,मौलिक,प्रारंभिक",Original
मूल विभाग,Original department
"मूल विक्रय विलेख,मूल बैनामा",Original sale deed
दृश्यमानस्वामी,Ostensible owner
" अचानक आरंभ , भड़क उठना , विद्रोह",Outbreak
परिधान भत्‍ता,Outfit allowance
निर्गामी सदस्य,Outgoing member
जावक फ़ाइल,Outgoing file
परिव्यय,Outlay
" निकास, निर्गम, बिक्री केन्द्र",Outlet
रूपरेखा,Outline
दृष्‍टिकोण,Outlook
न्यायालय-बाह्‌य,Out of court
" गतावधिक , अप्रचलित",Out of date
" खराब,चालू नहीं , अव्यवस्थित",Out of order
अप्राप्य,Out of print
बिन बारी,Out of turn
बिन बारी आबंटन,Out of turn allotment
सीमा चौकी,Outpost
"उत्पादन,उत्पाद,निर्गत",Output
एकमुश्त खरीद,Outright purchase
बाह्‌य स्रोत,Outsource
" बकाया , बाकी , उत्कृष्‍ट",Outstanding
" अधिवयस्कता , अधिक आयु वाला",Over age
"समस्त,समग्र,कुल",Overall
समग्र घाटा,Overall deficit
बढ़ा हुआ बिल बनाना,Over billing
अधिप्रभार,Overcharge
" अतिदेय , अतिशोध्य , पुराना, खड़ा",Overdue
"अधिप्राक्कलन,अत्यनुमान,अधिक आंकना",Overestimate
"उपरिप्रभार,ऊपरी खर्च",Overhead charge
अतिव्याप्‍ति,Overlapping
अधिभावी प्राथमिकता,Overriding priority
"उलटना,विरूद्‌ध व्यवस्था देना",Over-rule
चूक,Oversight
समयोपरि वेतन,Overtime pay
अधिमूल्यन,Overvaluation
स्वामित्व,Ownership
"पैकेज,संपुट",Package
"पैकेज सौदा,संपुट सौदा",Package deal
पैक करना और चिह्‌न लगाना,Packing and marking
पैकिंग-सूची,Packing list
समझौता,Pact
" प्रदत्‍त , सवेतन ,भुगतान किया, चुकता",Paid
प्रदत्‍त पूंजी,Paid up capital
"पुस्तिका, पैम्फलेट",Pamphlet
"नामिका, पैनल",Panel
" काग़ज , पत्र, काग़ज़-पत्र ,लेख , समाचार पत्र , प्रश्न पत्र",Paper
पैरा,Para
" परमोच्च , परम",Paramount
" माता-पिता , मूल",Parent
पैतृक,Parental
मूल कार्यालय,Parent office
सर्वोत्कृष्‍ट,Par excellence
" समान गति से , समरूप",Pari passu
"समता, समानता",Parity
संसद,Parliament
" भाग,अंश , भूमिका , पुर्जा",Part
"खंड फ़ाइल,खंड मिसिल,खंड संचिका",Part file
" आंशिक , पक्षपातपूर्ण",Partial
"भाग लेना,",Participate
"विशेष,खास",Particular
"ब्योरा,विवरण",Particulars
"विभाजन,बँटवारा",Partition
"साझेदार, भागीदार",Partner
भागीदारी विलेख,Partnership deed
आंशिक भुगतान,Part payment
अंशकालिक,Part-time
" पक्ष,पक्षकार ,पार्टी,दल , प्रीति भोज, दावत",Party
सममूल्य,Par value
" पास ,  पारण , पास करना , पार जाना, गुजरना , उत्‍तीर्ण",Pass
" मार्ग,गली,गलियारा ,अंश,उद्‌धरण,अवतरण , यात्रा , यात्रा व्यय",Passage
"संकेत शब्द, पासवर्ड",Password
"एकस्व, पेटेन्ट",Patent
" संरक्षक ,ग्राहक",Patron
वेतन,Pay
वेतन बिल,Pay bill
वेतन प्रमाणपत्र,Pay certificate
वेतन दिवस,Pay day
"आदाता, पाने वाला",Payee
"भुगतानकर्ता, अदाकर्ता",Payer
"भुगतान,अदायगी",Payment
चुकता करना,Pay off
अदायगी आदेश,Pay order
वेतन पत्रक,Pay roll
वेतनमान,Pay scale
धन संबंधी,Pecuniary
दांडिक कार्रवाई,Penal
दंड-संहिता,Penal code
दंड स्वरूप ब्याज,Penal interest
दंडित करना,Penalize
" दंड , अर्थदंड,जुर्माना , शास्ति",Penalty
" लंबित, अनिर्णीत, रूका हुआ , तक, पर्यंत",Pending
कलम रोको हड़ताल,Pen down strike
पेन्शन,Pension
पेन्शनी,Pensionable
पेन्शन भोगी,Pensioner
पेन्शन योजना,Pension scheme
"प्रतिवर्ष,वार्षिक,सालाना",Per annum
वाहक द्‌वारा,Per bearer
प्रति व्यक्‍ति,Per capita (=per head)
"प्रतिशत,फ़ीसदी",Percent
" चिरस्थायी , बारहमासी",Perennial
अधिमानी क्रय,Preferential purchase
" पालन करना ,निष्पादन करना",Perform
" निष्पादन , पालन",Performance
"अवधि,कालावधि",Period
" पत्र,सामयिकी,पत्रिका ,आवधिक,समय-समय पर",Periodical
समीक्षाधीन अवधि,Period under review
मिथ्या साक्ष्य,Perjury
अनुलब्धियां,Perks
स्थायी,Permanent
"प्रतिमास, हर महीने, माहवार",Per mensem
"अनुमत्य, अनुज्ञेय",Permissible
"अनुज्ञा, अनुमति",Permission
"अनुज्ञा-पत्र,परमिट,अनुज्ञा देना,अनुमति देना",Permit
" अनुमत , अनुज्ञप्त , अनुमतिप्राप्त",Permitted
"शाश्‍वत,निरंतर, चिर",Perpetual
"शाश्‍वतता,शाश्‍वतकाल",Perpetuity
अनुलब्धियां,Perquisites (=perks)
वैयक्‍तिक,Personal
वैयक्‍तिक परिसंपत्‍तियां,Personal assets
"मुचलका,स्वीय बंधपत्र",Personal bond
व्यक्‍तित्व,Personality
अवांछित व्यक्‍ति,Persona non grata
कार्मिक,Personnel
कार्मिक नीति,Personnel policy
परिप्रेक्ष्य,Perspective
" समझाना-बुझाना,मनाना ,अनुनय",Persuasion
"संगत, प्रासंगिक",Pertinent
"अवलोकन, देखना",Perusal
याचिका,Petition
याचिकादाता,Petitioner
" प्रावस्था , चरण",Phase
फ़ोटो,Photograph
फ़ोटो-स्टैट,Photostat
प्रत्यक्ष जांच,Physical checking
शारिरिक दोष,Physical defect
व्यायाम शिक्षा,Physical education
"अंग-बाधित, विकलांग",Physically handicapped
प्रत्यक्ष सत्यापन,Physical verification
खंडशः टुकड़ों में,Piecemeal
"उजरती दर, मात्रानुपाती दर",Piece rate
तीर्थयात्री,Pilgrim
" अग्रगामी कार्यक्रम ,प्रायोगिक कार्यक्रम",Pilot programme
पिन,PIN
स्थानन सेवा,Placement service
जन्म स्थान,Place of birth
कार्य स्थल,Place of work
वादी,Plaintiff
"आयोजना, योजना",Plan
" आयोजना, योजना , आयोजना बनाना , नियोजन",Planning
" संयंत्र , पादप, पौधा",Plant
" वादक , खिलाड़ी",Player
" तर्क,दलील , अभिवचन,अभिवाक्",Plea
"प्लीडर, अधिवक्‍ता",Pleader
जनमत-संग्रह,Plebiscite
" रेहत रखना ,प्रतिज्ञा करना",Pledge
पूर्ण अधिवेशन,Plenary session
पूर्णाधिकारी,Plenipotentiary
कुर्सी क्षेत्रफल,Plinth area
" नीति ,  पॉलिसी",Policy
" राजनीतिक क्रियाकलाप , राजनीतिक सक्रियता",Political activity
मतदान,Poll
प्रदूषण,Pollution
राजनीतिक/राजनैतिक,Political
पूल,Pool
" विभाग , पोर्टफोलियो",Portfolio
"स्थिति, स्थान, स्थल",Position
" सकारात्मक , निश्‍चित, निश्‍चयात्मक",Positive
" पद ,डाक ,केन्द्र , चौकी",Post
उत्‍तर-दिनांकित,Post-dated
कार्योत्‍तर मंजूरी,Post-facto sanction
स्नातकोत्‍तर,Postgraduate
"मरणोत्‍तर, मरणोपरांत",Posthumous
" तैनाती ,इंदराज",Posting
"शव परीक्षा, मरणोत्‍तर परीक्षा",Post mortem examination
"स्थगित करना, मुल्तवी करना",Postpone
पुनश्‍च,Postscript (P.S.)
" शक्‍ति, अधिकार ,बिजली, विद्‌युत्",Power
मुख़्तारनामा,Power of attorney
व्यावहारिक,Practicable
" व्यवसाय, पेशा , पद्‌धति, प्रथा",Practice
" पूर्व-लेखापरीक्षा , पूर्व संपरीक्षा",Pre-audit
"पूर्वोपायन, पूर्वावधान,एहतियात",Precaution
"पूर्व उदाहरण,नज़ीर",Precedent
सारलेख,Precis
" ठीक-ठीक, यथावत् , यथार्थ",Precise
"रोक देना,प्रतिवारित करना",Preclude
पूर्वसंकल्पना,Preconception
पूर्ववर्ती,Predecessor
"प्रधान,प्रबल",Predominant
प्रस्तावना,Preface
"अधिमान देना, तरजीह देना",Prefer
" प्रतिकूल प्रभाव , पूर्वग्रह, पूर्वाग्रह , प्रतिकूल प्रभाव डालना, पूर्वाग्रह उत्पन्न करना",Prejudice
प्रारंभिक,Preliminary
समयपूर्व,Premature
"परिसर,अहाता, परिक्षेत्र",Premises
" बीमा-किस्त,प्रीमियम ,बढ़ौती",Premium
पूर्व प्रदत्‍त,Prepaid
"पूर्वदत्‍त कार्ड, प्रीपेड कार्ड",Prepaid card
पूर्वनियोजित,Pre-planned
पूर्वित करना,Prepone
रसीद सहित बिल,Pre-receipted bill
परमाधिकार,Prerogative
निर्धारित करना,Prescribe
"निर्धारित, विहित",Prescribed
निर्धारित प्रपत्र,Prescribed form
प्रस्तुतीकरण,Presentation
" अध्यक्षता करना , पीठासीन होना",Preside
" राष्‍ट्रपति , अध्यक्ष",President
" मुद्रणालय,प्रेस , समाचारपत्र, अख़बार , प्रेस",Press
प्रेस-प्रति,Press copy
"पत्रकार दीर्घा,पत्रकार गैलरी",Press gallery
प्रकल्पित,Presumed
प्रकल्पित वेतन,Presumptive pay
पूर्वकल्पित,Presupposed
बहाना,Pretext
" प्रचलित होना ,अभिभावी होना",Prevail
"निवारण करना, रोकना",Prevent
"निवारण,रोकथाम",Prevention
निवारक,Preventive
"क़ीमत उतार-चढ़ाव,क़ीमत घट-बढ़",Price fluctuation (=price movements)
क़ीमत निर्धारण,Pricing
"प्रथम दृष्‍टया, प्रथम दृष्‍टि में",Prima facie
"मुख्यतः,प्राथमिक तौर पर",Primarily
प्राथमिक,Primary
मूल आवती,Primary receipt
" प्राचार्य ,प्रधान , मूलधन , मालिक,स्वामी",Principal
मूल ऋणी,Principal debtor
" मुद्रक ,  मुद्रित्र",Printer
मुद्रण,Printing
पूर्व संकेत,Prior indication
प्राथमिकता की कोटियां,Priority grading
"कारागार,जेल",Prison
"क़ैदी,बंदी",Prisoner
एकांतता,Privacy
निजी एवं गोपनीय,Private and confidential
विशेषाधिकार,Privilege
विशेषाधिकार समिति,Privilege committee
"पुरस्कार, इनाम",Prize
संभाव्यता,Probability
प्रोबेट,Probate
"परिवीक्षा,परख",Probation
परिवीक्षाधीन,Probationary
"परिवीक्षाधीन,परखाधीन",Probationer
छानबीन,Probe
"क्रियाविधि नियमावली, कार्यविधि नियमावली",Procedural rules
"प्रक्रिया, क्रियाविधि , कार्यविधि",Procedure
कार्यवाही,Proceedings
" प्रक्रम ,प्रक्रिया ,प्रसंस्करण करना , आदेशिका ",Process
" प्रक्रमण , संसाधन , प्रसंस्करण",Processing
"जलूस, शोभायात्रा",Procession
उद्‌‌घोषणा करना,Proclaim
उद्‌घोषणा,Proclamation
" अधिप्राप्ति , वसूली",Procurement
"उत्पाद,उपज",Product
" उत्पादन,पैदावार ,प्रस्तुतीकरण",Production
वृत्‍ति,Profession
वृत्‍तिक उपलब्धियां,Professional achievement
प्रवीणता प्रमाणपत्र,Proficiency certificate
विवरणिका,Profile
लाभ,Profit
" कार्यक्रम ,  क्रमादेश",Programme
कार्यक्रम-अनुसूची,Programme schedule
" कार्यक्रमण ,  क्रमावेशन",Programming
प्रगति,Progress
" प्रगतिशील ,प्रगामी",Progressive
निषिद्‌ध,Prohibited
निषिद्‌ध क्षेत्र,Prohibited area
" निषेध , नशाबंदी , मद्‌यनिषेध",Prohibition
निषेधाज्ञा,Prohibitory order
परियोजना,Project
"प्रक्षेप,प्रक्षेपण",Projection
प्रमुख,Prominent
" वचन , वचन देना",Promise
"वचन-पत्र,रूक़्क़ा, प्रोनोट",Promissory note
"  पदोन्नत करना , प्रोन्नति करना,बढ़ावा देना",Promote
"प्रवर्तक,संप्रवर्तक",Promoter
"पदोन्नति, तरक्की , प्रोन्नति ,संवर्धन",Promotion
"तुरंत,शीघ्र",Promt
" प्रख्यापित करना , लागू करना",Promulgate
" सुनाना ,निर्णय देना",Pronounce
निर्णय सुनाना,Pronouncement
" सबूत, प्रमाण ,  प्रूफ़",Proof
प्रेषण का प्रमाण,Proof of despatch
"प्रूफ शोधन, प्रूफ वाचन",Proof reading
प्रचार करना,Propagate
प्रचार,Propagation
"उचित,समुचित",Proper
" संपत्‍ति , साज सामान",Property
"प्रस्ताव,प्रस्थापना",Proposal
"प्रस्ताव करना,प्रस्तावित करना",Propose
प्रतिपादित करना,Propound
" सांपत्‍तिक,मालिकाना ,एकायत्‍त",Proprietary
औचित्य,Propriety
यथानुपात,Pro-rata
यथानुपात कोटा,Pro-rata quota
"सत्रावसान करना, स्थगित करना",Prorogue
"पक्ष-विपक्ष,आगा-पीछा",Pros and cons
अभिनिषिद्‌ध करना,Proscribe
अभियोजन,Prosecution
विवरण-पत्रिका,Prospectus
अल्पकालीन नियुक्‍ति,Protempore appointment
" नयाचार,प्रोटोकॉल ,  संदेशाचार",Protocol
साबित करना,Prove
" बशर्ते , परंतु , प्रविहित",Provided
भविष्य निधि,Provident fund
" प्रावधान , व्यवस्था , उपबंध,शर्त",Provision
"अनंतिम, अस्थायी",Provisional
अनंतिम सूची,Provisional list
परंतुक,Proviso
"निकटता,सामीप्य",Proximity
परोक्षी,Proxy
"सार्वजनिक,जन, पब्लिक,आम जनता,लोक, सरकारी",Public
प्रकाशन,Publication
सरकारी ड्यूटी,Public duty
"जनाहित वाद, लोकहित वाद",Public interest litigation
प्रचार,Publicity
प्रकाशित करना,Publish
"समयनिष्‍ठ, समय का पाबंद",Punctual
"दंड,सज़ा",Punishment
" क्रय,ख़रीद , ख़रीदना,क्रय करना",Purchase
पूर्णत: अस्थायी,Purely temporary
प्रयोजन,Purpose
पीछे लगे रहना,Pursue
" काम-काज , अनुसरण , खोज",Pursuit
"क्षेत्र,कार्यक्षेत्र",Purview
प्रस्तुत करना,Put up
पेश पर्ची,Put-up slip
अर्हता,Qualification
"अर्हता-प्राप्त उम्मीदवार, योग्य उम्मीदवार",Qualified candidate
अर्हता प्राप्त करना,Qualify
अर्हक परीक्षा,Qualifying examination
अर्हक परीक्षा,Qualifying test
गुणात्मक तकनीक,Qualitative techniques
" गुण,विशेषता , गुणता , कोटि,प्रकार",Quality
गुणता नियंत्रण,Quality control
" मात्रा,परिमाण ,राशि",Quantity
संगरोध छुट्टी,Quarantine leave
"त्रैमासिक,तिमाही",Quarterly
मंसूख करना,Quash
वत्,Quasi
स्थायिवत्‍ता,Quasi-permanency
" पृच्छा , प्रश्‍न , प्रश्‍नचिह्‌न",Query
प्रश्‍न,Question
" शंकनीय, शंका योग्य , प्रश्‍न योग्य , सवालिया",Questionable
प्रश्‍नकाल,Question hour
प्रश्‍नावली,Questionnaire
"छोड़ना, त्यागना",Quit
"कोरम,गणपूर्ति",Quorum
कोटा,Quota
" भाव,दर , दर सूची,कोटेशन , उद्‌धरण",Quotation
" उद्‍धृत करना , दर बताना",Quote
"प्रजाति,दौड़,होड़",Race
प्रजाति भेदभाव,Racial discrimination
रेक,Rack
" छापा,छापा मारना ,धावा,धावा बोलना",Raid
"रेलमार्ग, रेलवे, रेल",Railway
वेतन बढ़ोतरी,Raise
" यादृच्छिक, अनियमित",Random
यादृच्छिक प्रतिचयन,Random sampling
" परास , परिसर ,चांदमारी ,रेंज",Range
" ओहदा ,श्रेणी , पंक्‍ति",Rank
जनसाधारण,Rank and file
" श्रेणीक्रम , श्रेणीकरण",Ranking
द्रुत कार्रवाई बल (आर.ए.एफ),Rapid action force
"दुर्लभ,विरल",Rare
" उतावला , अंधाधुंध",Rash
करयोग्य मूल्य,Ratable value
" दर , रेट , गति , पौरकर",Rate
"दर संविदा,दर ठेका",Rate contract
दर-सूची,Rate list
अनुसमर्थन,Ratification
