Punjabi,Hindi
ਉੱਤਰ-ਦੱਖਣੀ ਪ੍ਰਭਾਵ,उत्तर-दक्षिण प्रभाव
ਨੌਰਟਨ ਪ੍ਰਮੇਯ,नौर्टन प्रमेय
"ਨੱਕ, ਨੱਕ, ਨੱਕ","नासा, नासिका, नाक"
ਨਾਸਾ ਕੋਨ,नासा शंकु
nasa-majon,नासा-मज्जन
ਨਾਸਾ ਟ੍ਰੈਕਸ਼ਨ,नासा कर्षण
ਨਹੀਂ ਨਹੀਂ,"न, नॉट"
"ਗੇਟ ਨਹੀਂ, ਗੇਟ ਨਹੀਂ","not गेट, न गेट"
"ਨੋਟੇਸ਼ਨ, ਨੋਟੇਸ਼ਨ, ਨੋਟੇਸ਼ਨ, ਨੋਟੇਸ਼ਨ","संकेतन, अंकन, अंकन-पद्धति, संकेत पद्धति"
"ਝਰੀ, ਕੋਣ ਕੱਟ","खांच, कोण कटान"
ਝਰੀ ਦੀ ਵਿਵਸਥਾ,खांच समायोजन
ਝਰੀ antenna,खांच ऐन्टेना
ਝਰੀ ਜਾਲ,खांच जाल
ਝਰੀ ਨਬਜ਼,खांच स्पंद
ਸਲਾਟ dizygote,खांच द्वियुग्मक
ਖਿੱਚਿਆ ਪੈਨਲਟੀ ਟੈਸਟ,खांचित दंड परीक्षण
ਵੋਕਲ,स्वर
ਨਾਵਲ ਅਧਾਰ,नोवल आधार
noviol ਗਲਾਸ,नोवियोल कांच
knox (ਯੂਨਿਟ),नौक्स (मात्रक)
ਨਹੀਂ,नाय
"ਟੁੰਡ, ਚੰਕੀ","तुंड, चंचु"
ਟੁੰਡ ਖੇਤਰ ਅਨੁਪਾਤ,तुंड क्षेत्रानुपात
"ਨਾਜ਼ਲ ਡੱਬਾ, ਚੰਚੂ ਡੱਬਾ","नाजल बक्स, चंचु बक्स"
ਨਿਰਵਿਘਨ ਕਾਰਵਾਈ,चंचु प्रचालन
"ਨੋਜ਼ਲ ਪ੍ਰਕਿਰਿਆ, ਚੰਚੂ ਪ੍ਰਕਿਰਿਆ","नॉजल प्रक्रम, चंचु प्रक्रम"
ਟੁੰਡਨ,तुंडन
ਪ੍ਰਮਾਣੂ ਪ੍ਰਤੀਕ੍ਰਿਆ ਸਪੈਕਟ੍ਰਮ,न्यूक्लीय अभिक्रिया स्पेक्ट्रम मिति
"ਪ੍ਰਮਾਣੂ, ਪ੍ਰਮਾਣੂ","नाभिकीय, न्यूक्लीय"
ਪ੍ਰਮਾਣੂ ਤਾਰਾ,न्यूक्लीय तारा
ਪ੍ਰਮਾਣੂ ਉਮਰ ਨਿਰਧਾਰਨ,न्यूक्लीय आयु निर्धारण
ਪ੍ਰਮਾਣੂ ਕੋਣੀ ਗਤੀ,न्यूक्लीय कोणीय संवेग
"ਪ੍ਰਮਾਣੂ ਅੰਗ, ਨਿਊਕਲੀਅਸ ਕੁਲ","केन्द्रकीय अंग, केन्द्रक समुच्चय"
ਪ੍ਰਮਾਣੂ ਪਰਮਾਣੂ,नाभिकीय परमाणु
ਨਿਊਕਲੀਅਰ ਆਡੀਓ ਫ੍ਰੀਕੁਐਂਸੀ ਸਪੈਕਟ੍ਰੋਮੈਟਰੀ,न्यूक्लीय श्रव्य आवृत्ति स्पेक्ट्रमिकी
ਪ੍ਰਮਾਣੂ ਬੈਟਰੀ,न्यूक्लीय बैटरी
"ਪ੍ਰਮਾਣੂ ਬਾਈਡਿੰਗ ਊਰਜਾ, ਪ੍ਰਮਾਣੂ ਬਾਈਡਿੰਗ ਊਰਜਾ","न्यूक्लीय बंधन ऊर्जा, नाभिकीय ब धन ऊर्जा"
"ਪ੍ਰਮਾਣੂ ਉਬਾਲਣਾ, ਪ੍ਰਮਾਣੂ ਉਬਾਲਣਾ","नाभिकीय क्वथन, न्यूक्लीय क्वथन"
ਪ੍ਰਮਾਣੂ ਬੰਬ ਪ੍ਰਮਾਣੂ ਬੰਬ,"नाभिकीय बम, न्यूक्लीय बम"
ਪ੍ਰਮਾਣੂ ਬਰੀਡਰ,न्यूक्लीय प्रजनक
centripetal ਕੈਪ,केन्द्रक-टोपी
ਪ੍ਰਮਾਣੂ ਕੈਪਚਰ,न्यूक्लीय प्रग्रहण
ਪ੍ਰਮਾਣੂ ਪੌੜੀ,नाभिकीय सोपान
"ਪ੍ਰਮਾਣੂ ਚੇਨ ਪ੍ਰਤੀਕ੍ਰਿਆ, ਪ੍ਰਮਾਣੂ ਲੜੀ ਪ੍ਰਤੀਕ੍ਰਿਆ","नाभिकीय शृंखला अभिक्रिया, न्यूक्लीय शृंखला अभिक्रिया"
ਪ੍ਰਮਾਣੂ ਚਾਰਜ ਪ੍ਰਮਾਣੂ ਚਾਰਜ,"न्यूक्लीय चार्ज, नाभिकीय आवेश"
ਪ੍ਰਮਾਣੂ ਚਾਰਜ ਦੀ ਵੰਡ,न्यूक्लीय चार्ज वितरण
ਪ੍ਰਮਾਣੂ ਚਾਰਜ ਨੰਬਰ ਪ੍ਰਮਾਣੂ ਚਾਰਜ ਨੰਬਰ,"न्यूक्लीय चार्ज संख्या, नाभिकीय आवेश संख्या"
ਪ੍ਰਮਾਣੂ ਬੱਦਲ,न्यूक्लीय मेघ
"ਪ੍ਰਮਾਣੂ ਟੱਕਰ, ਪ੍ਰਮਾਣੂ ਟੱਕਰ","न्यूक्लीय टक्कर, न्यूक्लीय संघटट"
ਪ੍ਰਮਾਣੂ ਸਥਿਰ,न्यूक्लीय स्थिरांक
ਪ੍ਰਮਾਣੂ ਤਬਦੀਲੀ,न्यूक्लीय परिवर्तन
ਪ੍ਰਮਾਣੂ ਸੰਭਾਵਨਾ ਖੇਤਰ,नाभिकीय प्रायिकता क्षेत्र
ਪ੍ਰਮਾਣੂ ਉਤਪਤੀ,न्यूक्लीय व्युत्तेजन
ਪ੍ਰਮਾਣੂ ਸੜਨ ਮੋਡ,न्यूक्लीय क्षय विधा
ਪ੍ਰਮਾਣੂ demagnetization,न्यूक्लीय विचुंबकन
ਪ੍ਰਮਾਣੂ ਘਣਤਾ,न्यूक्लीय घनत्व
ਪ੍ਰਮਾਣੂ ਜੰਤਰ,न्यूक्लीय युक्ति
ਪ੍ਰਮਾਣੂ ਡਾਈਪੋਲ ਪਲ,न्यूक्लीय द्विध्रुव आघूर्ण
ਪ੍ਰਮਾਣੂ ਵੰਡ,केन्द्रकीय विभाजन
"ਪ੍ਰਮਾਣੂ ਇਮੂਲਸ਼ਨ, ਪ੍ਰਮਾਣੂ ਇਮੂਲਸ਼ਨ","नाभिकीय पायस, न्यूक्लीय इमल्शन"
ਪ੍ਰਮਾਣੂ ਇਮੂਲਸ਼ਨ ਪਲੇਟ,न्यूकल्य इमल्शन प्लेट
"ਪ੍ਰਮਾਣੂ ਊਰਜਾ, ਪ੍ਰਮਾਣੂ ਊਰਜਾ","नाभिकीय ऊर्जा, परमाणुक-ऊर्जा"
ਪ੍ਰਮਾਣੂ ਇੰਜੀਨੀਅਰਿੰਗ ਪ੍ਰਮਾਣੂ ਇੰਜੀਨੀਅਰਿੰਗ,"नाभिकीय इंजीनियरी, न्यूकलीय इंजीनियरी"
ਪ੍ਰਮਾਣੂ ਧਮਾਕਾ,नाभिकीय विस्फोट
ਪ੍ਰਮਾਣੂ ਵਿਖੰਡਨ,नाभिकीय विखंडन
ਪ੍ਰਮਾਣੂ ਬਲ,नाभिकीय बल
ਪ੍ਰਮਾਣੂ ਬਾਲਣ ਪ੍ਰਮਾਣੂ ਬਾਲਣ,"नाभिकीय ईधन, न्यूक्लीय ईधन"
ਪ੍ਰਮਾਣੂ ਬਾਲਣ ਗੋਲੀ ਪ੍ਰਮਾਣੂ ਬਾਲਣ ਗੋਲੀ,"न्यूक्लीय ईंधन पैलेट, न्यूक्लीय ईंधन गुटिका"
ਪ੍ਰਮਾਣੂ ਬਾਲਣ ਰੀਪ੍ਰੋਸੈਸਿੰਗ,नाभिकीय ईंधन पुनःसंसाधन
ਪ੍ਰਮਾਣੂ ਭੱਠੀ,नाभिकीय भट्टी
ਨਿਊਕਲੀਅਰ ਫਿਊਜ਼ਨ ਨਿਊਕਲੀਅਰ ਫਿਊਜ਼ਨ,"न्यूक्लीय संलयन, नाभिकीय संलयन"
ਪ੍ਰਮਾਣੂ ਗੈਸ ਮਾਡਲ,न्यूक्लीय गैस मॉडल
ਪ੍ਰਮਾਣੂ ਭੂ-ਭੌਤਿਕ ਵਿਗਿਆਨ,नाभिक भूभौतिकी
ਪ੍ਰਮਾਣੂ ਸਭ ਤੋਂ ਨੀਵਾਂ ਰਾਜ,न्यूक्लीय निम्नतम अवस्था
ਪ੍ਰਮਾਣੂ ਗਰਮੀ,न्यूक्लीय ऊष्मा
ਪ੍ਰਮਾਣੂ ਮਹੱਤਤਾ ਫੰਕਸ਼ਨ,न्यूक्लीय महत्व फलन
ਪ੍ਰਮਾਣੂ ਇੰਡਕਸ਼ਨ,नाभिकीय प्रेरण
"ਪ੍ਰਮਾਣੂ ਆਈਸੋਮਰ, ਪ੍ਰਮਾਣੂ ਆਈਸੋਮਰ","नाभिकीय समावयनी, केन्द्रकीय समावयवी"
"ਪ੍ਰਮਾਣੂ ਆਈਸੋਮੇਰਿਜ਼ਮ, ਪ੍ਰਮਾਣੂ ਆਈਸੋਮੇਰਿਜ਼ਮ","नाभिकीय समावयवता, न्यूक्लीय समावयवता"
ਪ੍ਰਮਾਣੂ ਲੇਜ਼ਰ,न्यूक्लीय लेसर
"ਪ੍ਰਮਾਣੂ ਪੱਧਰ, ਪਰਮਾਣੂ ਊਰਜਾ ਦਾ ਪੱਧਰ","न्यूक्लीय स्तर, नाभिकीय ऊर्जा स्तर"
ਨਿਊਕਲੀਅਸ ਲੇਖਕ,नाभिक संलेखन
ਪ੍ਰਮਾਣੂ ਚੁੰਬਕੀ ਪਲ,न्यूक्लीय चुंबकीय आघूर्ण
ਨਿਊਕਲੀਅਰ ਮੈਗਨੈਟਿਕ ਰੈਜ਼ੋਨੈਂਸ (NMR),नाभिकीय चुंबकीय अनुनाद (एन.एम.आर.)
ਨਿਊਕਲੀਅਰ ਮੈਗਨੈਟਿਕ ਰੈਜ਼ੋਨੈਂਸ ਸਪੈਕਟ੍ਰੋਸਕੋਪੀ,नाभिकीय चुंबकीय अनुनाद स्पेक्ट्रमिकी
ਪ੍ਰਮਾਣੂ ਚੁੰਬਕੀ ਪ੍ਰਤੀਰੋਧਤਾ,नाभिकीय चुंबकीय प्रतिरक्षण
ਪ੍ਰਮਾਣੂ ਮੈਗਨੇਟਨ ਪ੍ਰਮਾਣੂ ਮੈਗਨੇਟਨ,"नाभिकीय मैग्नेटान, न्यूक्लीय मैग्नेटान"
ਪ੍ਰਮਾਣੂ ਪੁੰਜ,न्यूक्लीय द्रव्यमान
"ਪ੍ਰਮਾਣੂ ਪਦਾਰਥ, ਪ੍ਰਮਾਣੂ ਪਦਾਰਥ","नाभिकीय द्रव्य, न्यूक्लीय मैटर"
ਪ੍ਰਮਾਣੂ ਮਾਡਲ,नाभिकीय मॉडल
ਪ੍ਰਮਾਣੂ ਪਲ,न्यूक्लीय (चुंबकीय) आघूर्ण
ਪ੍ਰਮਾਣੂ ਪਲ ਸਕੇਲ,न्यूक्लीय आघूर्ण स्केल
ਪ੍ਰਮਾਣੂ ਪੈਰਾਮੈਗਨੈਟਿਕ,नाभिकीय अनुचुंबकी
ਪ੍ਰਮਾਣੂ ਪੈਰਾਮੈਗਨੈਟਿਕ ਗੂੰਜ,नाभिकीय अनुचुंबकी अनुनाद
"ਪਰਮਾਣੂ paramagnetism, ਪ੍ਰਮਾਣੂ paramagnetism","नाभिकीय अनुचुंबकत्व, न्यूक्लीय अनुचुंबकत्व"
ਪ੍ਰਮਾਣੂ ਕਣ,नाभिकीय कण
ਪ੍ਰਮਾਣੂ ਫੋਟੋਇਲੈਕਟ੍ਰਿਕ ਪ੍ਰਭਾਵ,नाभिकीय प्रकाश-विद्युत् प्रभाव
ਪ੍ਰਮਾਣੂ ਭੌਤਿਕ ਵਿਗਿਆਨ ਪ੍ਰਮਾਣੂ ਭੌਤਿਕ ਵਿਗਿਆਨ,"नाभिकीय भौतिकी, न्यूक्लीय भौतिकी"
ਪ੍ਰਮਾਣੂ ਢੇਰ,न्यूक्लीय पाइल
"ਪ੍ਰਮਾਣੂ ਸੰਭਾਵੀ, ਪ੍ਰਮਾਣੂ ਸੰਭਾਵੀ","नाभिकीय विभव, न्यूक्लीय विभव"
ਪ੍ਰਮਾਣੂ ਸ਼ਕਤੀ ਪ੍ਰਮਾਣੂ ਸ਼ਕਤੀ,"नाभिकीय शक्ति, परमाणु शक्ति"
"ਪ੍ਰਮਾਣੂ ਊਰਜਾ ਰਿਐਕਟਰ, ਪ੍ਰਮਾਣੂ ਊਰਜਾ ਰਿਐਕਟਰ,","न्यूक्लीय शक्ति रिऐक्टर, नाभिकीय शक्ति रिऐक्टर"
ਪਰਮਾਣੂ ਚਤੁਰਭੁਜ ਗੂੰਜ,नाभिकीय चतुर्ध्रुव अनुनाद
ਪਰਮਾਣੂ ਚਤੁਰਭੁਜ ਸਪੈਕਟ੍ਰੋਸਕੋਪੀ,नाभिकीय चतुर्ध्रुव स्पेक्ट्रमिकी
ਪ੍ਰਮਾਣੂ ਰੇਡੀਏਸ਼ਨ ਸਪੈਕਟ੍ਰੋਸਕੋਪੀ,न्यूक्लीय विकिरण स्पेक्ट्रमिकी
ਪ੍ਰਮਾਣੂ ਘੇਰਾ ਪ੍ਰਮਾਣੂ ਘੇਰਾ,"नाभिकीय त्रिज्या, न्यूक्लीय त्रिज्या"
ਪ੍ਰਮਾਣੂ ਪ੍ਰਤੀਕ੍ਰਿਆ ਪ੍ਰਮਾਣੂ ਪ੍ਰਤੀਕ੍ਰਿਆ,"नाभिकीय अभिक्रिया, न्यूक्लीय अभिक्रिया"
ਪ੍ਰਮਾਣੂ ਪ੍ਰਤੀਕ੍ਰਿਆ ਸਪੈਕਟ੍ਰੋਮੈਟਰੀ,न्यूक्लीय अभिक्रिया स्पेक्ट्रममिति
ਪ੍ਰਮਾਣੂ ਰਿਐਕਟਰ ਪ੍ਰਮਾਣੂ ਰਿਐਕਟਰ,"नाभिकीय रिऐक्टर, न्यूक्लीय रिऐक्टर"
ਪ੍ਰਮਾਣੂ ਆਰਾਮ,न्यूक्लीय विश्रांति
"ਨਿਊਕਲੀਅਰ ਰੈਜ਼ੋਨੈਂਸ, ਨਿਊਕਲੀਅਰ ਰੈਜ਼ੋਨੈਂਸ, ਨਿਊਕਲੀਅਰ ਰੈਜ਼ੋਨੈਂਸ","नाभिकीय अनुनाद, न्यूक्लीय अनुनाद, न्यूक्लीय रेजोनन्स"
ਪ੍ਰਮਾਣੂ ਗੂੰਜ ਸਮਾਈ,न्यूक्लीय अनुनादी अवशोषण
ਪ੍ਰਮਾਣੂ ਗੂੰਜ ਇੰਡਕਸ਼ਨ,न्यूक्लीय अनुनादी प्रेरण
"ਪ੍ਰਮਾਣੂ ਗੂੰਜ ਦਾ ਪੱਧਰ, ਪ੍ਰਮਾਣੂ ਗੂੰਜ ਦਾ ਪੱਧਰ","न्यूक्लीय अनुनाद स्तर, नाभिकीयअनुनाद स्तर"
ਪ੍ਰਮਾਣੂ ਰਾਕੇਟ ਪ੍ਰਮਾਣੂ ਰਾਕੇਟ,"न्यूक्लीय राकेट, नाभिकीय राकेट"
ਪ੍ਰਮਾਣੂ ਸੈੱਲ ਬਣਤਰ,न्यूक्लीय कोश संरचना
"ਪਰਮਾਣੂ ਵਰਖਾ, ਪਰਫੋਰਰੇਸ਼ਨ ਵਰਖਾ","नाभिकीय वर्षण, वेधी वर्षण"
ਪ੍ਰਮਾਣੂ ਆਕਾਰ ਗੂੰਜ,न्यूक्लीय साइज अनुनाद
"ਪ੍ਰਮਾਣੂ ਆਬਾਦੀ, ਪ੍ਰਮਾਣੂ ਆਬਾਦੀ","न्यूक्लीय समष्टि, नाभिकीय समष्टि"
"ਪ੍ਰਮਾਣੂ ਵਿਖੰਡਨ, ਪ੍ਰਮਾਣੂ ਪੁੰਜ","नाभिकीय उत्खंडन, नाभिकीय समष्टि"
"ਪ੍ਰਮਾਣੂ ਸਪੀਸੀਜ਼, ਪ੍ਰਮਾਣੂ ਸਪੀਸੀਜ਼","न्यूक्लीय स्पिशीज, नाभिकीय जाति"
ਪ੍ਰਮਾਣੂ ਸਪੈਕਟ੍ਰੋਸਕੋਪੀ,नाभिकीय स्पेक्ट्रमिकी
"ਪ੍ਰਮਾਣੂ ਸਪਿਨ, ਪ੍ਰਮਾਣੂ ਸਪਿਨ","नाभिकीय प्रचक्रण, नाभिकीय स्पिन"
ਪ੍ਰਮਾਣੂ ਸਪਿਨ ਫੰਕਸ਼ਨ,नाभिकीय प्रचक्रण फलन
ਪ੍ਰਮਾਣੂ ਸਪਿਨ ਬਹੁਲਤਾ,न्यूक्लीय प्रचक्रण बहुकता
ਪ੍ਰਮਾਣੂ ਸਵੈ ਪ੍ਰਤੀਕਰਮ,न्यूक्लीय स्वतः अभिक्रिया
ਪ੍ਰਮਾਣੂ ਸਥਿਰਤਾ,न्यूक्लीय स्थायित्व
ਪ੍ਰਮਾਣੂ ਬਦਲ,केन्द्रकीय प्रतिस्थापन
ਪ੍ਰਮਾਣੂ ਹਾਈਪਰਥਰਮਿਆ,न्यूक्लीय अतितापन
"ਪ੍ਰਮਾਣੂ ਸੁਪਰਪੋਲੀਮਰ, ਪ੍ਰਮਾਣੂ ਸੁਪਰਪੋਲੀਮਰ","नाभिकीय अतिबहुक, न्यूक्लीय अतिबहुक"
ਪ੍ਰਮਾਣੂ ਪ੍ਰਤੀਕ ਪ੍ਰਮਾਣੂ ਪ੍ਰਤੀਕ,"नाभिकीय प्रतीक, न्यूक्लीय प्रतीक"
ਪ੍ਰਮਾਣੂ ਥਰਮਿਓਨਿਕ ਕਨਵਰਟਰ,न्यूक्लीय तापायनिक परिवर्तक
ਪ੍ਰਮਾਣੂ ਥ੍ਰੈਸ਼ਹੋਲਡ ਡਿਟੈਕਟਰ,न्यूक्लीय देहली संसूचक
ਪ੍ਰਮਾਣੂ ਟ੍ਰੈਕਟ,नाभिक पथ
ਪ੍ਰਮਾਣੂ ਲੀਕ ਪਲੇਟ,न्यूक्लीय लीक प्लेट
"ਪ੍ਰਮਾਣੂ ਪਰਿਵਰਤਨ, ਪ੍ਰਮਾਣੂ ਤਬਦੀਲੀ","नाभिकीय रूपांतरण, न्यूक्लीय रूपांतरण"
"ਪ੍ਰਮਾਣੂ ਸੰਕਰਮਣ, ਪ੍ਰਮਾਣੂ ਸੰਚਾਰ","नाभिकीय संक्रमण, न्यूक्लीय संक्रमण"
ਪ੍ਰਮਾਣੂ ਤਬਦੀਲੀ,न्यूक्लीय तत्वांतरण
ਪ੍ਰਮਾਣੂ ਹਥਿਆਰ,नाभिकीय आयुध
ਪ੍ਰਮਾਣੂ ਲਾਭ,न्यूक्लीय लब्धि
ਪ੍ਰਮਾਣੂ ਜ਼ੀਮਨ ਪ੍ਰਭਾਵ,न्यूक्लीय ज़ेमान प्रभाव
ਨਿਊਕਲੀਏਸ਼ਨ,नाभिकन
ਪ੍ਰਮਾਣੂ ਸਮਾਂ,नाभिकन काल
nucleogenesis,नाभिकजनन
ਨਿਊਕਲੀਅਨ,न्यूक्लिऑन
ਨਿਊਕਲੀਓਨ ਨੰਬਰ,न्यूक्लिऑन संख्या
nucleon-antinucleon ਨੂੰ ਹਟਾਉਣਾ,न्यूक्लिऑन-ऐन्टीन्यूक्लियान विलोपन
ਨਿਊਕਲੀਓਨਿਕਸ,न्यूक्लिऑनिकी
ਨਿਊਕਲੀਓਨੀਅਮ,न्यूक्लियोनियम
ਪ੍ਰਮਾਣੂ,न्यूक्लिऑर
"ਨਿਊਕਲੀਅਸ, ਨਿਊਕਲੀਅਸ, ਨਿਊਕਲੀਅਸ","नाभिक, न्यूक्लिअस, केन्द्रक"
ਰੁਕਾਵਟ ਜ਼ੋਨ,बाधा क्षेत्र
ਜ਼ੀਰੋ,शून्य
ਜ਼ੀਰੋ ਖੋਜ,शून्य संसूचन
ਜ਼ੀਰੋ ਇਲੈਕਟ੍ਰੋਡ,शून्य इलेक्ट्रोड
ਜ਼ੀਰੋ ਡਿਫਲੈਕਸ਼ਨ ਟੂਲ,शून्य विक्षेप उपकरण
ਜ਼ੀਰੋ ਲਾਈਨ,शून्य रेखा
ਜ਼ੀਰੋ ਪਲ ਪਲੇਨ,शून्य आघूर्ण समतल
ਜ਼ੀਰੋ ਡਿਫਲੈਕਸ਼ਨ ਸਥਿਤੀ,शून्यविक्षेप स्थिति
ਜ਼ੀਰੋ ਡਿਫਲੈਕਸ਼ਨ ਸਥਿਤੀ ਸੂਚਕ,शून्य विक्षेप स्थिति संसूचक
ਪੂਰਨ ਜ਼ੀਰੋ ਊਰਜਾ,परम शून्यताप ऊर्जा
ਜ਼ੀਰੋ ਪੁਆਇੰਟ ਪੋਟੈਂਸ਼ੀਓਮੀਟਰ,शून्य बिन्दु विभवमापन
ਜ਼ੀਰੋ ਸੰਤੁਲਨ,शून्य संतुलन
ਸੁਣਨ ਦਾ ਨੁਕਸਾਨ,शिराहीन
ਜ਼ੀਰੋ ਰੇ,शून्य किरण
ਗਿਣਤੀ,संख्या
ਸੰਖਿਆਤਮਕ ਵਿਸ਼ੇਸ਼ਤਾ,संख्यांक संलक्षण
ਸੰਖਿਆਤਮਕ ਪਤਾ,संख्यात्मक पता
ਸੰਖਿਆਤਮਕ ਅਪਰਚਰ,संख्यात्मक द्वारक
ਸੰਖਿਆਤਮਕ ਗੁਣਾਂਕ,संख्यात्मक गुणांक
ਸੰਖਿਆਤਮਕ ਗਣਨਾ,संख्यात्मक अभिकलन
ਸੰਖਿਆਤਮਕ ਰਿਜ਼ਰਵੇਸ਼ਨ,संख्यात्मक निधान
"ਸੰਖਿਆਤਮਕ ਪਦਾਰਥ, ਸੰਖਿਆਤਮਕ ਅੰਕੜੇ","संख्यात्मक उपात्त, संख्यात्मक आँकड़े"
ਸੰਖਿਆਤਮਕ ਮੁੱਲ,संख्यात्मक मान
ਸੰਖਿਆ ਸਕੋਪ,संख्यादर्शी
ਧੁਰੀ ਭਟਕਣਾ antenna,अक्ष विचलन ऐन्टेना
ਗੈਰ-ਵਿਭਾਜਨ ਜ਼ੋਨ,अक्षविचलनज क्षेत्र
"ਧੁਰੀ ਭਟਕਣਾ, ਕ੍ਰੈਸਟ-ਰੋਟੇਸ਼ਨ","अक्ष विचलन, विदोलन शिखा-चक्रण"
ਧੁਰੀ ਭਟਕਣਾ ਸਥਿਰ,अक्ष विचलन-स्थिरांक
ਧੁਰੀ ਭਟਕਣਾ ਅੰਡਾਕਾਰ,अक्ष विचलन दीर्घवृत्त
axiometric ਸਕੈਨਰ,अक्षविचलन क्रमवीक्षक
nyquist ਚਿੱਤਰ,नाइक्विस्ट आरेख
nyquist ਮਾਪਦੰਡ,नाइक्विस्ट निकष
nyquist ਬਾਰੰਬਾਰਤਾ,नाइक्विस्ट बारंबारता
nyquist ਅੰਤਰਾਲ,नाइक्विस्ट अंतराल
nyquist ਸ਼ੋਰ ਪ੍ਰਮੇਯ,नाइक्विस्ट रव प्रमेय
nyquist ਸਿਗਨਲ ਦਰ,नाइक्विस्ट संकेतन दर
ਓ ਇਲੈਕਟ੍ਰੋਨ,O इलेक्ट्रॉन
ਹੇ ਸਰਕਟ ਜਾਲ,O परिपथ जाल
ਓ ਸੈੱਲ,O कोश
ਓ-ਰੇ,O- किरण
ਓਬੇਰੋਨ,ओबरॉन
"ਵਸਤੂ, ਸਰੀਰ, ਵਸਤੂ","वस्तु, पिंड, बिंब"
ਚਿੱਤਰ ਦਾ ਅੰਤ,बिम्ब सिरा
ਚਿੱਤਰ ਖੇਤਰ,बिम्ब क्षेत्र
ਵਿਜ਼ੂਅਲ,अभिदृश्यक
"ਵਿਜ਼ੂਅਲ ਲੈਂਸ, ਉਦੇਸ਼","अभिदृश्य लेन्स, अभिदृश्यक"
ਵਸਤੂ ਬਿੰਦੂ,बिम्ब बिंदु
ਟੀਚਾ ਪ੍ਰੋਗਰਾਮ,अभिलक्षी प्रोग्राम
ਚਿੱਤਰ ਖੇਤਰ,बिम्ब प्रदेश
"ਉਦੇਸ਼ (v, ), ਉਦੇਸ਼, ਉਦੇਸ਼ (ਨਹੀਂ, )","वस्तुनिष्ठ (वि, ), अभिदृश्यक, उद्देश्य (सं, )"
ਦਿੱਖ ਅਪਰਚਰ,अभिदृश्यक द्वारक
ਉਦੇਸ਼ ਸ਼ਕਤੀ,वस्तुनिष्ठ बल
ਵਿਜ਼ੂਅਲ ਲੈਂਸ,अभिदृश्यक लेन्स
ਵਿਜ਼ੂਅਲ ਪ੍ਰਿਜ਼ਮ,अभिदृश्यक प्रिज्म
"ਤਿਰਛੀ ਘਟਨਾ, ਤਿਰਛੀ ਘਟਨਾ","तिर्यक् आपतन, तिरछा आपतन"
ਕਰਾਸ ਮੱਧਮ keram,तिर्यक् माध्यिक किरम
ਕਰਾਸ ਕੰਪੋਨੈਂਟ,तिर्यक् घटक
oblique ਮਿਟਾਉਣਾ,तिर्यक् विलोपन
oblique ਰੋਸ਼ਨੀ,तिर्यक् प्रदीप्ति
oblique ਬੰਪ,"तिर्यक् संघट्ट, तिरछी टक्कर"
ਤਿਰਛੀ ਘਟਨਾ ਪ੍ਰਤੀਬਿੰਬਤਾ,तिर्यक् आपतन परावर्तकता
oblique ਜਾਲੀ,तिर्यक् जालक
ਕਰਾਸ ਫੋਟੋ,तिर्यक् फोटोग्राफ
ਕਰਾਸ ਫੋਟੋਗ੍ਰਾਫੀ,तिर्यक् फोटोचित्रण
"slant ray, slant ray","तिर्यक् किरण, तिरछी किरण"
ਤਿਰਛੀ ਦਿੱਖ,तिर्यक् दृश्यता
ਮਿਆਦ ਪੁੱਗਣ ਵਾਲਾ ਔਸਿਲੇਟਰ,विलोपक दोलित्र
oblique ਪ੍ਰਿਜ਼ਮ,तिर्यक् प्रिज्म
oboe ਸਿਸਟਮ,ओबो तंत्र
ਨਿਰੀਖਣਯੋਗ ਆਪਰੇਟਰ,प्रेक्षणीय संकारक
ਨਿਰੀਖਣ,प्रेक्षण
ਨਿਰੀਖਣ ਸਰਕਟ,प्रेक्षण परिपथ
ਨਿਰੀਖਣ ਗਲਤੀ,प्रेक्षण अशुद्धि
ਨਿਰੀਖਣ ਮੋਰੀ,प्रेक्षण छिद्र
ਨਿਰੀਖਣ ਗਲਤੀ,प्रेक्षण त्रुटि
ਨਿਰੀਖਣ ਪੂਰਵ ਅਨੁਮਾਨ,प्रेक्षणात्मक प्रागुक्ति
"ਆਬਜ਼ਰਵੇਟਰੀ, ਆਬਜ਼ਰਵੇਟਰੀ","वेधशाला, आब्जर्वेटरी"
ਦੇਖਿਆ ਗਿਆ,प्रेक्षित
ਦੇਖਿਆ ਉਚਾਈ,प्रेक्षित उन्नतांश
ਵਰਣਮਾਲਾ ਦੇਖਿਆ,प्रेक्षित वर्णांक
ਦੇਖਿਆ ਗਿਆ ਸਬੰਧ,प्रेक्षित सहसंबंध
ਦੇਖਿਆ ਗਿਆ ਗਲਤੀ,प्रेक्षित त्रुटि
ਦੇਖਿਆ ਗਿਆ ਬਾਰੰਬਾਰਤਾ,प्रेक्षित बारंबारता
ਦੇਖਿਆ ਗਿਆ ਗੰਭੀਰਤਾ ਦਾ ਨਕਸ਼ਾ,प्रेक्षित गुरूत्व मानचित्र
ਪਰਿਵਰਤਨ ਦੇਖਿਆ,प्रेक्षित तलान्तर
ਦੇਖਿਆ ਮੁੱਲ,प्रेक्षित मान
ਮੈਰੀਡੀਅਨ ਦੂਰੀ ਨੂੰ ਦੇਖਿਆ,प्रेक्षित शिरोबिंदु दूरी
