Odiya,Assamese
ଚୁକ୍ତିନାମା,চুক্তি ধাৰণ কৰা
ଜଙ୍କସନ୍ ଡାୟୋଡ୍ |,জংচন ডাইঅ&#39;ড
ଚୁକ୍ତି ପୃଥକତା |,চুক্তি পৃথকীকৰণ
ଗଣ୍ଠି ଉତ୍ତାପ |,সংযোগস্থলৰ তাপ
ଜଙ୍କସନ୍ ଟ୍ରାନଜିଷ୍ଟର |,জংচন ট্ৰেঞ্জিষ্টৰ
କାର୍ନୋ ମାନଚିତ୍ର,carnow মানচিত্ৰ
କର୍ଣ୍ଣୋ ଚିତ୍ର,cornrow অংকন
କେଲ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,কেল সহগ
କେଲଭିନ ଡବଲ୍ ବ୍ରିଜ୍ |,কেলভিন ডাবল ব্ৰীজ
କେଲଭିନ ଯୁଦ୍ଧ ଭୋଲଟେଜ୍ ଡିଭାଇଡର୍ |,kelvin wars ভল্টেজ ডিভাইডাৰ
କର୍ ସେଲ୍,ker কোষ
କି ବୋର୍ଡ |,কী বৰ্ড
କି ବୋର୍ଡ |,কী বৰ্ড
କି ଷ୍ଟୋରେଜ୍ ରେଜିଷ୍ଟର |,কী সংৰক্ষণ পঞ্জিকা
କୀବୋର୍ଡ୍,কিবৰ্ড
କୀବୋର୍ଡ୍,কিবৰ্ড
AGC ଚାବି,কীযুক্ত AGC
କାଉଣ୍ଟର ଆଘାତ,কাউণ্টাৰ ইনজুৰি
କିଲୋ ହେର୍ଟଜ୍ |,কিলো হাৰ্টজ
କିର୍ଚଫ୍ ବିଭାଗର ନିୟମ |,কিৰ্চহফৰ ধাৰাটোৰ আইন
kirchhoff ଭୋଲଟେଜ୍ ନିୟମ |,kirchhoff ভল্টেজ নিয়ম
ଭୋଲଟେଜ୍ ଜାଣ |,ভল্টেজ জানি লওক
KVK Rater,কেভিকে ৰেটাৰ
ଲାବୋରେଟୋରୀ ବିଦ୍ୟୁତ୍ ଯୋଗାଣ |,পৰীক্ষাগাৰৰ শক্তি যোগান
ଲାବୋରେଟୋରୀ ମାନକ |,পৰীক্ষাগাৰৰ মানদণ্ড
ଲାଭିରିଣ୍ଟ୍ ସନ୍ନିବେଶ |,লেভিৰিন্থ সন্নিৱিষ্ট কৰক
pralaksh ପ୍ରକ୍ରିୟା |,প্ৰলাক্ষ প্ৰক্ৰিয়া
ଉଚ୍ଚତର D / A କନଭର୍ଟର |,উচ্চ D/A ৰূপান্তৰক
ଅନୁତାପ,অনুতাপ কৰা
ବ୍ୟାକ୍ କ୍ଷତିପୂରଣ ପୁନ in ନିବେଶ ଆମ୍ପ୍ଲିଫାୟର୍ |,পিছলৈ ক্ষতিপূৰণ পুনৰ বিনিয়োগ এম্প্লিফায়াৰ
ଲାମବର୍ଟଙ୍କ କୋସାଇନ୍ ନିୟମ |,লেম্বাৰ্টৰ ক’চাইন নিয়ম
ଦୀପ ରିଚାର୍ଜ,লেম্প ৰিচাৰ্জ
ସ୍ଥାନୀୟ ନେଟୱାର୍କ ପରିଚାଳକ |,স্থানীয় নে&#39;টৱৰ্ক ব্যৱস্থাপক
କଭର୍ ଏରିଆ |,কভাৰ এৰিয়া
ଲ୍ୟାଣ୍ଡସ୍କେପ୍ ମୋଡ୍,লেণ্ডস্কেপ মোড
ଲ୍ୟାଣ୍ଡସ୍କେପ୍ ମନିଟର |,লেণ্ডস্কেপ মনিটৰ
ଭାଷା ଏକତ୍ର କରିବା |,ভাষা একত্ৰিত কৰা
ଭାଷା ସଞ୍ଚାଳକ,ভাষা প্ৰচেছৰ
ଭାଷା ରିଜୋନାନ୍ସ ପ୍ରୋଗ୍ରାମିଂ |,ভাষা অনুনাদ প্ৰগ্ৰেমিং
ସାଧାରଣ,সাধাৰণ
ଲାପ୍ଲେସ୍ ସମୀକରଣ |,লেপ্লেচ সমীকৰণ
ଲାପ୍ଲେସ୍ ଟ୍ରାନ୍ସଫର୍ମ |,লেপ্লেচ ৰূপান্তৰ
LAPM,এল এ পি এম
ଲାପଟପ୍ କମ୍ପ୍ୟୁଟର,লেপটপ কম্পিউটাৰ
LARAM,লাৰাম
ବଡ଼ ଫ୍ରେମ୍ |,ডাঙৰ ফ্ৰেম
ବଡ଼ ବ୍ୟାଡ୍ୟୁସ୍ ଲେବେଲିଂ |,বৃহৎ ব্যাসাৰ্ধৰ লেবেলিং
"LSI LSI, ବୃହତ ଏକୀକରଣ |","এল এছ আই এল এছ আই, বৃহৎ সংহতি"
ମାସ ଏକୀକରଣ (LSI),গণ সংহতি (LSI)
ଲମ୍ବା ସଙ୍କେତ ଏମ୍ପ୍ଲିଫାୟର୍ |,দীঘল সংকেত পৰিবৰ্ধক
larmore purifier,larmore পিউৰিফায়াৰ
ଲେଜର,লেজাৰ
ଲେଜର ଡାୟୋଡ୍ |,লেজাৰ ডাইঅ&#39;ড
ଲେଜର ଇଞ୍ଜିନ୍ |,লেজাৰ ইঞ্জিন
ଲେଜର ପ୍ରିଣ୍ଟର୍ |,লেজাৰ প্ৰিন্টাৰ
ଲେଜର ସଂରକ୍ଷଣ,লেজাৰ সংৰক্ষণ
ଲେଜର ସିଲ୍ |,লেজাৰ চিল
ଶେଷ ପ୍ରବେଶ ପ୍ରସ୍ଥାନ,শেষ প্ৰৱেশৰ প্ৰস্থান
ଲ୍ୟାଚ୍,লেচ
ଲଚ୍ ଅଫ୍ |,লেচ অফ
ଲେଥ୍ କାଟିବା |,লেথ শ্বিয়াৰিং
ଶୋଇବା,নিদ্ৰাহীনতা
ପାର୍ଶ୍ୱ କାଟିବା ପ୍ରଣାଳୀ |,কাষৰ ছিয়াৰিং ব্যৱস্থা
ପାର୍ଶ୍ୱ ବିସ୍ତାର |,পাৰ্শ্বীয় প্ৰসাৰণ
ଲାଟେରାଲ୍ PNP | ଟ୍ରାନଜିଷ୍ଟର,পাৰ্শ্বীয় পিএনপি ট্ৰেঞ্জিষ্টৰ
ପାର୍ଶ୍ୱ ଟ୍ରାନଜିଷ୍ଟର |,কাষৰ ট্ৰেঞ্জিষ্টৰ
l attenuating,l ক্ষীণ কৰা
ଚୁକ୍ତି ନିୟମ |,সন্ধিৰ নিয়ম
ସ୍ତର,কোট
ସ୍ତର ଇଣ୍ଟରଫେସ୍,স্তৰৰ আন্তঃপৃষ্ঠ
ଆୟନୋସ୍ପେରିକ୍ ସ୍ତର |,আয়নমণ্ডলীয় স্তৰ
ସ୍ତର,স্তৰ
ବାହ୍ୟରେଖା,ৰুপৰেখা
ଟେମ୍ପଲେଟ୍ ଟେମ୍ପଲେଟ୍ |,সাঁচ সাঁচ
ପ୍ରୟୋଗ ମୂଲ୍ୟାଙ୍କନ |,আবেদন মূল্যায়ন
LC,এল চি
LCALL ନିର୍ଦ୍ଦେଶାବଳୀ |,LCALL নিৰ্দেশনা
ld,ld
"ସୀସା, ସୀସା |","সীহ, সীহ"
ପ୍ରାଥମିକତା କ୍ଷତିପୂରଣ ରିଚାର୍ଜ ଆମ୍ପ୍ଲିଫାୟର୍ |,অগ্ৰাধিকাৰ ক্ষতিপূৰণযুক্ত ৰিচাৰ্জ এম্প্লিফায়াৰ
ସାମ୍ନା କୋର୍ |,ফ্ৰন্ট কোৰ
କରୋସନ୍ ଆନାଗଲ୍ ସୁଇଚ୍ |,জাৰণ এনালগ চুইচিং
କ୍ଷୟ ପ୍ରବାହ |,খহনীয়া প্ৰবাহ
କ୍ଷୟ ମୋଡ୍ |,খহনীয়া ধৰণ
ପ୍ୟାଡକ୍ ବଂଶୀ ଏମ୍ପ୍ଲିଫାୟର୍ |,পেডক বাঁহী এম্প্লিফায়াৰ
ପ୍ୟାଡକ୍ ପ୍ଲୁଟି ପରୀକ୍ଷା |,পেডক প্লুটি পৰীক্ষা
ଶିଖିବା ବକ୍ର,শিক্ষণ বক্ৰ
ଲିଜ୍ ରେଖା ମୋଡେମ୍ |,লিজড লাইন মডেম
ଲିଜ୍ ସମୟ,লিজৰ সময়
ସର୍ବନିମ୍ନ ଅର୍ଥପୂର୍ଣ୍ଣ ଖେଳ |,কম অৰ্থপূৰ্ণ খেল
ଲେକ୍ଲେଞ୍ଚ ଶୁଖିଲା କୋଷ |,লেক্লাঞ্চ শুকান কোষ
ହାଲୁକା ନିର୍ଗତ ଡାୟୋଡ୍ |,পোহৰ নিৰ্গত কৰা ডাইঅ&#39;ড
LED ସୂଚକ |,LED সূচক
ଘଣ୍ଟା ବିପରୀତ ପୋଲାରାଇଜେସନ୍ |,ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত মেৰুকৰণ
ବାମ ଯଥାର୍ଥତା |,বাওঁফালৰ ন্যায্যতা
କିମ୍ବଦନ୍ତୀ,কিংবদন্তী
lange ର ନିୟମ |,lange ৰ নিয়ম
ଲିଓ ପ୍ରିଣ୍ଟର୍,লিও প্ৰিন্টাৰ
ଅକ୍ଷର ଗୁଣ,চিঠিৰ মানদণ্ড
ସ୍ତରର ସକ୍ରିୟ ବିନିଯୋଗ |,স্তৰৰ সক্ৰিয় বিনিয়োগ
ସ୍ତରୀୟ କୋଡିଂ,স্তৰৰ ক&#39;ডিং
ସ୍ତର ସ୍ଥାନାନ୍ତର |,লেভেল শ্বিফ্টাৰ
ସ୍ତର ସ୍ଥାନାନ୍ତର,স্তৰ স্থানান্তৰ
ସ୍ତରକରଣ,স্তৰবিন্যাস
ସ୍ତର ସେନସାରି ଆଣ୍ଟାରାୟମ୍ |,স্তৰ সংবেদনশীল অন্তৰায়াম
ଆକ୍ଷରିକ ଶାହନ୍ |,আক্ষৰিক শ্বাহন
ଅଭିଧାନ,অভিধান
ଲେଡେନ ପାତ୍ର |,লেইডেন জাৰ
ଅନୁବାଦକ ସଂଗ୍ରହ,দোভাষী সংগ্ৰহ
ବାହକ ବୟସ |,বাহক বয়স
ଆଲୋକ,পাতল
ହାଲୁକା ବକ୍ର,পোহৰৰ বক্ৰ
ହାଲୁକା ନିର୍ଗତ ଡାୟୋଡ୍ (LED),লাইট ইমিটিং ডাইঅ&#39;ড (LED)
ହାଲୁକା ଲାଭ,পোহৰৰ লাভ
ଫୋଟୋମିଟର |,ফটোমিটাৰ
ହାଲୁକା ଷ୍ଟାଇଲସ୍ |,পোহৰৰ ষ্টাইলাছ
ହାଲୁକା ଟ୍ୟୁବ୍ |,পোহৰৰ নলী
ସୀମା,limiter
ମାର୍ଜିନାଲ ବିକିରଣ |,প্ৰান্তীয় বিকিৰণ
lindemann ଇଲେକ୍ଟ୍ରୋମିଟର |,lindemann ইলেক্ট্ৰ&#39;মিটাৰ
ରେଖା କୋଡ୍,লাইন ক&#39;ড
ରେଖା ପ୍ରତିବନ୍ଧକ |,লাইন নিষেধাজ্ঞা
ରେଖା ଡ୍ରାଇଭର |,লাইন ড্ৰাইভাৰ
ରେଖା ନିୟନ୍ତ୍ରକ |,লাইন হেণ্ডলাৰ
ରେଖା ଇଣ୍ଟରଫେସ୍ |,লাইন আন্তঃপৃষ্ঠ
ରେଖା ଆଉଟପୁଟ୍ ଟ୍ରାନ୍ସଫର୍ମର |,লাইন আউটপুট ট্ৰেন্সফৰ্মাৰ
ରେଖା ସ୍ପେକ୍ଟ୍ରମ୍ |,ৰেখা বৰ্ণালী
ରେଖା ସିଙ୍କ୍ SMPS |,লাইন ছিঙ্ক SMPS
ରେଖା ତରଙ୍ଗ ଫର୍ମ |,ৰেখা তৰংগ ৰূপ
ର line ଖ୍ୟ ଏମ୍ପ୍ଲିଫାୟର୍ |,ৰৈখিক পৰিবৰ্ধক
ର line ଖ୍ୟ ଆରେ |,ৰৈখিক এৰে
ର line ଖିକ ସମ୍ପର୍କ କୋଏଫିସିଣ୍ଟେଣ୍ଟ |,ৰৈখিক সম্পৰ্ক সহগ
ର line ଖିକ ବିକୃତି |,ৰৈখিক বিকৃতি
ର line ଖିକ ope ୁଲା ଜଙ୍କସନ |,ৰৈখিক ঢাল সংযোগ
ର line ଖ୍ୟ ହସ୍ତକ୍ଷେପ |,ৰৈখিক হস্তক্ষেপ
ରେଖା ମଡ୍ୟୁଲେସନ୍ ପଦ୍ଧତି |,ৰৈখিক মডুলেচন পদ্ধতি
ର line ଖ୍ୟ କଳା ଫିଲ୍ଟର୍ |,ৰৈখিক কলা ফিল্টাৰ
ର line ଖ୍ୟ ପୋଲାରାଇଜେସନ୍ |,ৰৈখিক মেৰুকৰণ
ରେଖା କ୍ଷେତ୍ର |,ৰৈখিক ক্ষেত্ৰফল
ର line ଖ୍ୟ ନିୟନ୍ତ୍ରକ |,ৰৈখিক নিয়ন্ত্ৰক
ର line ଖ୍ୟ ଗତି |,ৰৈখিক গতি
ର line ଖିକ ସୁଇଚ୍ |,ৰৈখিক চুইচিং
ର line ଖ୍ୟ ପ୍ରଶସ୍ତିକରଣ ମଡ୍ୟୁଲେଡ୍ ସିଷ୍ଟମ୍ |,ৰৈখিক প্ৰসাৰণ মডুলেটেড ব্যৱস্থা
"ଲିଙ୍କ୍ ସ୍ତର, ଶୃଙ୍ଖଳା ସ୍ତର |","লিংক স্তৰ, শৃংখল স্তৰ"
କ୍ରମିକ ପ୍ରୋଗ୍ରାମ୍ |,ছিৰিয়েল প্ৰগ্ৰেম
ସଂଯୋଗ ସୀମା,সংযোগ কৰা সীমাবদ্ধক
ଓଠ ମାଇକ୍ରୋଫୋନ୍ |,ওঁঠৰ মাইক্ৰ&#39;ফোন
ଲିସାଜୁ ଚିତ୍ର,lisaju চিত্ৰ
ଲିସାଜୋସ୍ ପଦ୍ଧତି |,Lissajous পদ্ধতি
ଦର୍ଶକ |,দৰ্শক
ଦର୍ଶକଙ୍କ ଥକ୍କା |,দৰ্শকৰ ক্লান্তি
ହେଡଫୋନ୍ ଶୁଣିବା |,শুনা হেডফোন
ଲିଥିୟମ୍ ପ୍ରାଥମିକ ବ୍ୟାଟେରୀ |,লিথিয়াম প্ৰাথমিক বেটাৰী
ଲିଥୋ ପ୍ରିଣ୍ଟିଙ୍ଗ୍ |,লিথ&#39;প্ৰিণ্টিং
ପଥର ମୁଦ୍ରଣ |,ৰক প্ৰিন্টিং
ଲାଇଭ୍ ମ୍ୟୁଜିକ୍ |,লাইভ মিউজিক
ଓଲିଉଡ ଫିସର ଚୁମ୍ବକୀୟ ସ୍କୋୟାର |,লয়ড ফিচাৰ মেগনেটিক স্কোৱাৰ
ଲୋଡ୍ କର |,ভাৰ
ଲୋଡ୍ ଫ୍ୟାକ୍ଟର୍ |,লোড ফ্যাক্টৰ
ଲୋଡ୍ ପ୍ରତିରୋଧ,লোড ইম্পিডেন্স
ଲିଫ୍ଟ ଲାଇନ,লিফ্ট লাইন
ଲୋଡ୍,ভাৰ
ଲୋବ ଏରିଆଲ୍ |,লোব আকাশী
ସ୍ଥାନିକ ନେଟୱାର୍କ (LAN),স্থানীয় নেটৱাৰ্ক (LAN)
ସ୍ଥାନୀୟ ବସ୍,স্থানীয় বাছ
ସ୍ଥାନୀୟ ବସ୍ ଭିଡିଓ ସିଷ୍ଟମ୍ |,স্থানীয় বাছ ভিডিঅ&#39; ব্যৱস্থা
ସ୍ଥାନୀୟ ଟ୍ରାନ୍ସମିସନ୍ ବସ୍ |,স্থানীয় ট্ৰেন্সমিছন বাছ
ସ୍ଥାନୀୟ କଥାବାର୍ତ୍ତା |,স্থানীয় কথা
ଆସାଇନମେଣ୍ଟ ଏମ୍ପ୍ଲିଫାୟର୍ |,এচাইনমেণ্ট এম্প্লিফায়াৰ
ରକ୍ଷକ,ৰক্ষক
ସୀମିତ ଲୁପ୍ |,বাধা লুপ
ଅଧିବେଶନ ଆରମ୍ଭ,অধিবেশন আৰম্ভ
ଲୋଗାରିଥମିକ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଆଣ୍ଟେନା |,লগাৰিদমিক কম্পাঙ্ক এন্টেনা
ପ୍ରଚାର ଲେଖା,প্ৰচাৰ লিখা
ତର୍କ ବିଶ୍ଳେଷଣକାରୀ |,যুক্তি বিশ্লেষক
ଲଜିକ୍ ସେଲ୍ ଆରେ |,লজিক চেল এৰে
ଲଜିକ୍ ସର୍କିଟ୍ |,লজিক বৰ্তনী
ଆର୍ଗୁମେଣ୍ଟ୍ ଏଣ୍ଟ୍ରି,যুক্তি প্ৰৱেশ
ଯୁକ୍ତି ସମୁଦାୟ,যুক্তিৰ মুঠ
ତର୍କ ଗଣନା,লজিক কেলকুলাছ
ତାର୍କିକ ଫାଟକ,লজিক গেট
ତର୍କ ବିଶ୍ଳେଷଣ |,যুক্তি বিশ্লেষণ
ଲୋକମାନେ,জনগোষ্ঠীসমূহ
ଲୋଗାରିଥମିକ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,লগাৰিদমিক এম্প্লিফায়াৰ
ଲୋଗାରିଥମିକ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,লগাৰিদমিক এম্প্লিফায়াৰ
ଲୋଗାରିଥମିକ୍ ପାଣିପାଗ |,লগাৰিদমিক বতৰৰ পৰিৱৰ্তন
ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |,লগাৰিদমিক স্কেল
ଏଲିପସଏଡାଲ୍ ଯୋଡି |,উপবৃত্তাকাৰ যোৰ
ବଡ ଶବ୍ଦ |,ডাঙৰ শব্দ
"ଲାଉଡ ସ୍ପିକର, ବର୍ଦ୍ଧିତ ଉପକରଣ |","লাউডস্পীকাৰ, এম্প্লিফাইং ডিভাইচ"
କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି କ୍ଷତିପୂରଣ |,কম কম্পাঙ্ক ক্ষতিপূৰণ
କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଶବ୍ଦ |,কম কম্পাঙ্ক শব্দ
କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଗ୍ରୀଭ୍ ଫିଲ୍ଟର୍ |,কম কম্পাঙ্ক খাঁজ ফিল্টাৰ
କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଟ୍ରାନ୍ସମିସନ୍ |,কম কম্পাঙ্ক সংক্ৰমণ
କମ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଟ୍ରାନ୍ସଫର୍ମର |,কম কম্পাঙ্ক ট্ৰেন্সফৰ্মাৰ
ନିମ୍ନ ସ୍ତରର ଆନାଗଲ୍ ସଙ୍କେତ |,"নিম্ন স্তৰৰ, এনালগ সংকেত"
କମ୍ ଶବ୍ଦ,কম শব্দ
କମ୍ ଶବ୍ଦ କେବୁଲ୍ |,কম শব্দৰ কেবল
ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |,লো পাছ ফিল্টাৰ
ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |,লো পাছ ফিল্টাৰ
ନିମ୍ନ ଶକ୍ତି RC ସର୍କିଟ |,কম শক্তিৰ RC বৰ্তনী
ନିମ୍ନ ଥ୍ରେସହୋଲ୍ଡ ତର୍କ |,কম থ্ৰেছহোল্ড লজিক
ଲୋ ଭୋଲଟେଜ୍ ଶକ୍ତି ଉତ୍ସ |,কম ভল্টেজৰ শক্তিৰ উৎস
କମ୍ ପ୍ଲେକ୍ ଫ୍ରିକ୍ୱେନ୍ସି |,কম প্লেবেক কম্পাঙ্ক
କମ୍ ପ୍ଲେକ୍ ଫ୍ରିକ୍ୱେନ୍ସି |,কম প্লেবেক কম্পাঙ্ক
LP ସ୍ଲଟ୍ |,এল পি স্লট
LP ରେକର୍ଡ |,এল পি ৰেকৰ্ড
LS ଭୋଲଟେଜ୍ ଅଫସେଟ୍ ସୁରକ୍ଷା |,LS ভল্টেজ অফছেট সুৰক্ষা
ସର୍ବନିମ୍ନ ଅର୍ଥପୂର୍ଣ୍ଣ ଖେଳ |,কম অৰ্থপূৰ্ণ খেল
ସର୍ବନିମ୍ନ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସ୍କୋର |,কম উল্লেখযোগ্য নম্বৰ
ବୃହତ ଏକୀକରଣ,বৃহৎ সংহতি
କମ୍ ସମ୍ଭାବନା |,কম বিভৱ
ଦେଖ |,ৰূপ
ଲୁମେନ |,লুমেন
lumen ଘଣ୍ଟା |,লুমেন ঘন্টা
ଉଜ୍ଜ୍ୱଳତା,উজ্জ্বলতা
ଆଲୋକୀକରଣ ଚିହ୍ନ,আলোকসজ্জা চিন
ଅଗ୍ନି ପ୍ରବାହ,শিখাৰ প্ৰবাহ
ଲୁମାର-ବ୍ରୋଡାନ୍ ଫୋଟୋମିଟର |,লুমাৰ-ব্ৰোধন ফটোমিটাৰ
ସ୍ଥାନୀୟ ଉପାଦାନ ମଡେଲ୍ |,স্থানীয়কৃত উপাদান আৰ্হি
ର Line ଖ୍ୟ ଭୋଲଟେଜ୍ ଭିନ୍ନକ୍ଷମ ଟ୍ରାନ୍ସଫର୍ମର |,ৰৈখিক ভল্টেজ ডিফাৰেন্সিয়েল ট্ৰেন্সফৰ্মাৰ
ମେସିନ୍ ଚକ୍ର |,মেচিন চক্ৰ
ମେସିନ୍ ଭାଷା,মেচিন ভাষা
ମାକିଟୋସ୍ କମ୍ପ୍ୟୁଟର |,macitosh কম্পিউটাৰ
ମ୍ୟାଜିକ୍ ଚା,যাদু চাহ
ଚୁମ୍ବକ,চুম্বক
ଚୁମ୍ବକୀୟ ଏମ୍ପ୍ଲିଫାୟର୍ |,চুম্বকীয় পৰিবৰ্ধক
ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି,চুম্বকীয় বুদবুদ স্মৃতিশক্তি
ଚୁମ୍ବକୀୟ କୋର |,চুম্বকীয় কোৰ
ଚୁମ୍ବକୀୟ ଯୋଡି |,চুম্বকীয় সংযোজন
ଚୁମ୍ବକୀୟ ତଥ୍ୟ ସଂରକ୍ଷଣ,চুম্বকীয় তথ্য সংৰক্ষণ
ଚୁମ୍ବକୀୟ ବିଘ୍ନ,চুম্বকীয় বিচ্যুতি
ଚୁମ୍ବକୀୟ ଡିସ୍କ |,চুম্বকীয় ডিস্ক
ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର,চুম্বকীয় ক্ষেত্ৰ
ଚୁମ୍ବକୀୟ ଫ୍ଲକ୍ସ,চুম্বকীয় প্ৰবাহ
ଚୁମ୍ବକୀୟ ଧ୍ୟାନ |,চুম্বকীয় ফ&#39;কাচ
ଚୁମ୍ବକୀୟ,চুম্বক সংশ্লেষণ
ଚୁମ୍ବକୀୟ ଶକ୍ତି ରେଖା |,চুম্বকীয় বল ৰেখা
ଚୁମ୍ବକୀୟ ସଂଗ୍ରହକାରୀ |,চুম্বকীয় সংগ্ৰাহক
ଚୁମ୍ବକୀୟ ପୋଲାରିଟି |,চুম্বকীয় মেৰুত্ব
ଚୁମ୍ବକୀୟ ପୋଲାରିଟି |,চুম্বকীয় মেৰুত্ব
ଚୁମ୍ବକୀୟ ପରିପୃଷ୍ଠା |,চুম্বকীয় পৰিপূৰকতা
ଚୁମ୍ବକୀୟ shield ାଲ,চুম্বকীয় ৰক্ষাকৱচ
ଚୁମ୍ବକୀୟ ବିଘ୍ନ |,চুম্বকীয় বিক্ষিপ্ততা
ଚୁମ୍ବକୀୟ ଟେପ୍ |,চুম্বকীয় টেপ
ଚୁମ୍ବକୀୟ,চুম্বকমাপক
ଚୁମ୍ବକୀୟ ଚାଳନା ଶକ୍ତି (mmf),চুম্বকীয় চালিকা শক্তি (mmf)
ଚୁମ୍ବକ,মেগনেট্ৰন
ବୃଦ୍ଧି,বৃদ্ধি
ଭଲ୍ୟୁମ୍,পৰিমাণ
ତୀବ୍ରତା ତୁଳନାକାରୀ,মাত্ৰা তুলনাকাৰী
ପରିମାଣ କାର୍ଯ୍ୟ,পৰিমাণৰ ফলন
ବଡ଼ କମ୍ପ୍ୟୁଟର |,ডাঙৰ কম্পিউটাৰ
ମୁଖ୍ୟ ରେଖା ଷ୍ଟ୍ରିମ୍ |,মূল লাইন ষ্ট্ৰিম
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,সংখ্যাগৰিষ্ঠ বাহক
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,সংখ্যাগৰিষ্ঠ বাহক কাৰেণ্ট
"ପମ୍ପ ସଂଯୋଜକ, ରେକମ୍ବିନାଣ୍ଟ |","পাম্প সমন্বয়ক, পুনঃসংযোজিত"
MAN (ମହାନଗର ନିଗମ ନେଟୱାର୍କ),MAN (মেট্ৰ&#39;পলিটান এৰিয়া নেটৱৰ্ক)
ମାନଚେଷ୍ଟର କୋଡିଂ |,মানচেষ্টাৰ ক&#39;ডিং
ମାନବ ଶବ୍ଦ |,মানুহৰ কোলাহল
mantissa,mantissa
ମ୍ୟାପିଂ,মেপিং
ମାର୍କୋନି ଆଣ୍ଟେନା |,মাৰ্কোনি এন্টেনা
ଚିହ୍ନ / ସମୟ ଅନୁପାତ |,চিহ্ন/সময় অনুপাত
ଆବରଣ,কভাৰটো
ମାସ୍କ ପ୍ରୋଗ୍ରାମ୍ ରୋମ୍ |,মাস্ক প্ৰগ্ৰেম কৰা rom
ଭଲ କାମ ବାଧା,ভাল কামৰ বাধা
କଭର୍ ରୋମ୍ |,কভাৰ ৰম
"ଭଲ୍ୟୁମ୍, ମାସ","আয়তন, ভৰ"
ମାଷ୍ଟର ଘଣ୍ଟା |,মাষ্টাৰ ঘড়ী
ମାଷ୍ଟର ଓସିଲେଟର,মাষ্টাৰ দোলক
ମେଳ ଖାଉଥିବା ଫିଲ୍ଟର୍ |,মিল থকা ফিল্টাৰ
ମେଳ ହୋଇଥିବା ଭାର,মিল থকা লোড
ମେଳ ଖାଉଛି,মিল থকা
ମ୍ୟାଟ୍ରିକ୍ସ ସମୀକରଣ |,মেট্ৰিক্স সমীকৰণ
ହେଡ୍ ଆଣ୍ଟେନା ଟିଭି |,হেড এন্টেনা টিভি
ସର୍ବାଧିକ ଅଗ୍ରଗାମୀ |,সৰ্বোচ্চ ফৰৱাৰ্ড
ସର୍ବାଧିକ ଲାଭ,সৰ্বোচ্চ লাভ
ସର୍ବାଧିକ ଶକ୍ତି ସ୍ଥାନାନ୍ତର ଥିଓରେମ୍ |,সৰ্বোচ্চ শক্তি স্থানান্তৰ উপপাদ্য
ସର୍ବାଧିକ ସ୍କୋର |,সৰ্বোচ্চ নম্বৰ
ସର୍ବାଧିକ ଓଲଟା ଭୋଲଟେଜ୍ |,সৰ্বোচ্চ বিপৰীত ভোল্টেজ
ସର୍ବାଧିକ ବ୍ୟବହାରଯୋଗ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି (MUF),সৰ্বোচ্চ ব্যৱহাৰযোগ্য কম্পাঙ্ক (MUF)
maxterm,maxterm
ମ୍ୟାକ୍ସୱେଲ ସମୀକରଣ |,মেক্সৱেল সমীকৰণ
ମାଇକ୍ରୋ ଚ୍ୟାନେଲ୍ ଗଠନ |,মাইক্ৰ&#39; চেনেলৰ গঠন
M- ପ୍ରାପ୍ତ ଫିଲ୍ଟର୍ |,M-উত্পন্ন ফিল্টাৰ
ଅର୍ଥ ମୁକ୍ତ ପଥ |,মানে মুক্ত পথ
ହାରାହାରି ମୂଲ୍ୟ,গড় মূল্য
ବର୍ଗର ଅର୍ଥ,বৰ্গ গড় মান
ମାପ ଯନ୍ତ୍ର,জোখ লোৱা যন্ত্ৰ
ଯାନ୍ତ୍ରିକ ଫିଲ୍ଟର୍ |,যান্ত্ৰিক ফিল্টাৰ
ଡାକ୍ତରୀ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,চিকিৎসা ইলেক্ট্ৰনিকছ
ମେଗା ଓହମ୍,মেগা ওম
ମେଗାବାଇଟ୍ |,মেগাবাইট
ମେଗର୍,megger
